year,month,rank_ME,rank_P52W_12,nstocks,ret_vw
1980,8,2,1,395,4.9340
1980,8,2,2,561,5.5857
1980,8,2,3,594,5.2527
1980,8,2,4,589,5.3956
1980,8,2,5,616,6.3678
1980,8,3,1,219,2.1951
1980,8,3,2,494,1.6387
1980,8,3,3,616,0.7788
1980,8,3,4,659,1.5964
1980,8,3,5,623,2.4517
1980,9,1,1,1699,4.0044
1980,9,1,2,1642,3.7463
1980,9,1,3,1469,4.1236
1980,9,1,4,1265,3.7747
1980,9,1,5,1340,3.9964
1980,9,2,1,395,1.3836
1980,9,2,2,554,2.6025
1980,9,2,3,606,3.4416
1980,9,2,4,586,4.3268
1980,9,2,5,622,5.4800
1980,9,3,1,213,0.6944
1980,9,3,2,490,0.1339
1980,9,3,3,622,1.9628
1980,9,3,4,655,3.5143
1980,9,3,5,627,4.6047
1980,10,1,1,1665,4.2580
1980,10,1,2,1631,5.4436
1980,10,1,3,1465,5.5872
1980,10,1,4,1260,5.4448
1980,10,1,5,1374,6.5413
1980,10,2,1,383,0.7290
1980,10,2,2,588,2.3128
1980,10,2,3,623,3.6504
1980,10,2,4,581,4.1438
1980,10,2,5,623,5.3001
1980,10,3,1,211,-1.1328
1980,10,3,2,483,0.0743
1980,10,3,3,631,0.6943
1980,10,3,4,655,2.1444
1980,10,3,5,623,3.2200
1980,11,1,1,1653,6.6228
1980,11,1,2,1599,6.8060
1980,11,1,3,1470,8.1295
1980,11,1,4,1292,7.7015
1980,11,1,5,1429,8.5561
1980,11,2,1,379,4.9462
1980,11,2,2,596,5.9822
1980,11,2,3,617,7.7860
1980,11,2,4,604,9.5899
1980,11,2,5,654,11.0022
1980,11,3,1,226,4.2135
1980,11,3,2,484,5.4412
1980,11,3,3,631,9.2464
1980,11,3,4,648,13.8336
1980,11,3,5,635,14.6313
1980,12,1,1,1651,-6.0835
1980,12,1,2,1604,-4.3402
1980,12,1,3,1486,-4.4593
1980,12,1,4,1322,-4.1656
1980,12,1,5,1453,-3.8357
1980,12,2,1,383,-4.0708
1980,12,2,2,595,-2.7096
1980,12,2,3,634,-2.9496
1980,12,2,4,615,-2.7679
1980,12,2,5,674,-3.0816
1980,12,3,1,225,-2.7651
1980,12,3,2,477,-1.5039
1980,12,3,3,624,-2.6723
1980,12,3,4,652,-4.1307
1980,12,3,5,650,-4.4930
1981,1,1,1,1681,1.0469
1981,1,1,2,1617,0.2468
1981,1,1,3,1494,-1.0576
1981,1,1,4,1325,-0.6443
1981,1,1,5,1410,-1.6059
1981,1,2,1,404,-0.7020
1981,1,2,2,597,0.4405
1981,1,2,3,647,-0.6643
1981,1,2,4,634,-1.4617
1981,1,2,5,676,-2.7011
1981,1,3,1,228,-1.5205
1981,1,3,2,485,-2.8915
1981,1,3,3,632,-2.9565
1981,1,3,4,653,-5.1053
1981,1,3,5,651,-5.9646
1981,2,1,1,1698,-0.6771
1981,2,1,2,1644,-0.8626
1981,2,1,3,1451,-0.5219
1981,2,1,4,1333,0.3580
1981,2,1,5,1374,-0.2167
1981,2,2,1,438,0.9250
1981,2,2,2,622,1.2411
1981,2,2,3,656,2.0112
1981,2,2,4,643,2.0350
1981,2,2,5,679,1.4150
1981,2,3,1,268,1.6483
1981,2,3,2,513,1.8695
1981,2,3,3,631,1.9711
1981,2,3,4,661,2.0973
1981,2,3,5,657,1.8701
1981,3,1,1,1744,7.2741
1981,3,1,2,1644,8.1249
1981,3,1,3,1400,7.7354
1981,3,1,4,1298,8.3904
1981,3,1,5,1344,7.9701
1981,3,2,1,440,8.2204
1981,3,2,2,616,7.7225
1981,3,2,3,651,6.9180
1981,3,2,4,636,7.1913
1981,3,2,5,682,7.6283
1981,3,3,1,272,9.1598
1981,3,3,2,513,4.2378
1981,3,3,3,621,4.5626
1981,3,3,4,648,3.1733
1981,3,3,5,666,3.6818
1981,4,1,1,1750,2.3540
1981,4,1,2,1637,3.4826
1981,4,1,3,1437,3.9771
1981,4,1,4,1338,4.2299
1981,4,1,5,1377,4.6957
1981,4,2,1,443,-0.1037
1981,4,2,2,617,1.9835
1981,4,2,3,642,2.7905
1981,4,2,4,639,2.5289
1981,4,2,5,696,3.6897
1981,4,3,1,290,-2.7166
1981,4,3,2,519,-1.9246
1981,4,3,3,614,-1.6799
1981,4,3,4,654,-1.4701
1981,4,3,5,682,-1.5939
1981,5,1,1,1744,2.7795
1981,5,1,2,1635,3.4651
1981,5,1,3,1466,4.0480
1981,5,1,4,1364,4.1064
1981,5,1,5,1418,4.2811
1981,5,2,1,448,2.1677
1981,5,2,2,613,3.0452
1981,5,2,3,649,4.2259
1981,5,2,4,643,3.8959
1981,5,2,5,706,4.7057
1981,5,3,1,309,0.6591
1981,5,3,2,518,-0.3072
1981,5,3,3,620,0.8248
1981,5,3,4,651,1.1365
1981,5,3,5,688,1.0987
1981,6,1,1,1760,-2.4945
1981,6,1,2,1639,-0.8851
1981,6,1,3,1488,-0.6018
1981,6,1,4,1364,-1.1046
1981,6,1,5,1441,-0.1715
1981,6,2,1,454,-4.2608
1981,6,2,2,614,-2.1120
1981,6,2,3,646,-2.5179
1981,6,2,4,643,-2.4599
1981,6,2,5,711,-2.7305
1981,6,3,1,324,0.7236
1981,6,3,2,513,0.3864
1981,6,3,3,620,-0.8725
1981,6,3,4,649,-1.4085
1981,6,3,5,688,-2.3183
1981,7,1,1,1741,-3.2667
1981,7,1,2,1632,-2.9270
1981,7,1,3,1482,-3.0665
1981,7,1,4,1374,-2.4620
1981,7,1,5,1473,-2.7651
1981,7,2,1,455,-1.3083
1981,7,2,2,610,-1.4214
1981,7,2,3,631,-1.8914
1981,7,2,4,640,-1.9698
1981,7,2,5,706,-2.2286
1981,7,3,1,324,2.5143
1981,7,3,2,522,0.3925
1981,7,3,3,624,-0.3443
1981,7,3,4,642,-0.5216
1981,7,3,5,676,-0.8444
1981,8,1,1,1754,-9.9749
1981,8,1,2,1616,-8.2336
1981,8,1,3,1456,-7.8241
1981,8,1,4,1368,-8.2123
1981,8,1,5,1462,-7.9327
1981,8,2,1,459,-8.1406
1981,8,2,2,609,-7.3640
1981,8,2,3,644,-7.2852
1981,8,2,4,621,-7.3832
1981,8,2,5,694,-6.8545
1981,8,3,1,326,-5.9179
1981,8,3,2,535,-5.1288
1981,8,3,3,617,-5.0899
1981,8,3,4,638,-5.3569
1981,8,3,5,689,-5.1671
1981,9,1,1,1777,-11.9080
1981,9,1,2,1597,-8.3018
1981,9,1,3,1434,-7.4960
1981,9,1,4,1361,-7.6685
1981,9,1,5,1395,-7.1268
1981,9,2,1,457,-11.4574
1981,9,2,2,604,-7.6389
1981,9,2,3,639,-6.4123
1981,9,2,4,613,-6.0638
1981,9,2,5,679,-6.2919
1981,9,3,1,319,-9.7358
1981,9,3,2,536,-6.7733
1981,9,3,3,608,-5.1633
1981,9,3,4,633,-4.4151
1981,9,3,5,688,-3.5563
1981,10,1,1,1785,7.9959
1981,10,1,2,1569,7.9874
1981,10,1,3,1413,8.1215
1981,10,1,4,1338,8.6583
1981,10,1,5,1355,8.1959
1981,10,2,1,450,6.3492
1981,10,2,2,578,6.5026
1981,10,2,3,619,7.9708
1981,10,2,4,608,7.8063
1981,10,2,5,666,8.9205
1981,10,3,1,307,6.8820
1981,10,3,2,520,4.8049
1981,10,3,3,599,4.8495
1981,10,3,4,621,5.1282
1981,10,3,5,675,5.5625
1981,11,1,1,1781,0.1049
1981,11,1,2,1578,2.9924
1981,11,1,3,1423,2.5474
1981,11,1,4,1349,2.6859
1981,11,1,5,1292,3.2361
1981,11,2,1,437,1.3483
1981,11,2,2,556,3.1525
1981,11,2,3,607,3.1200
1981,11,2,4,593,3.6935
1981,11,2,5,639,3.4761
1981,11,3,1,296,5.4815
1981,11,3,2,501,5.0853
1981,11,3,3,587,4.9373
1981,11,3,4,608,3.9287
1981,11,3,5,668,3.6591
1981,12,1,1,1784,-4.7916
1981,12,1,2,1568,-1.5719
1981,12,1,3,1406,-0.6480
1981,12,1,4,1326,-0.1020
1981,12,1,5,1200,-0.2595
1981,12,2,1,430,-2.9410
1981,12,2,2,541,-2.0692
1981,12,2,3,582,-0.9924
1981,12,2,4,571,-0.6030
1981,12,2,5,577,-1.1948
1981,12,3,1,282,-4.3573
1981,12,3,2,486,-2.9678
1981,12,3,3,582,-2.2269
1981,12,3,4,589,-2.1800
1981,12,3,5,593,-2.1433
1982,1,1,1,1758,-2.0406
1982,1,1,2,1505,-1.4356
1982,1,1,3,1382,-1.3264
1982,1,1,4,1283,-1.6499
1982,1,1,5,1179,-1.6370
1982,1,2,1,407,-4.5451
1982,1,2,2,511,-3.8487
1982,1,2,3,561,-4.0848
1982,1,2,4,545,-4.2929
1982,1,2,5,541,-3.7783
1982,1,3,1,271,-7.0507
1982,1,3,2,461,-3.6045
1982,1,3,3,561,-0.9726
1982,1,3,4,555,-0.5288
1982,1,3,5,550,-0.2268
1982,2,1,1,1741,-7.2390
1982,2,1,2,1467,-3.2389
1982,2,1,3,1394,-3.0937
1982,2,1,4,1278,-2.6658
1982,2,1,5,1150,-2.4930
1982,2,2,1,404,-8.9726
1982,2,2,2,494,-4.9838
1982,2,2,3,551,-3.7333
1982,2,2,4,532,-3.1670
1982,2,2,5,534,-2.2900
1982,2,3,1,279,-9.6604
1982,2,3,2,458,-6.4741
1982,2,3,3,559,-5.0103
1982,2,3,4,548,-3.3819
1982,2,3,5,552,-2.9430
1982,3,1,1,1723,-2.1766
1982,3,1,2,1447,-1.1266
1982,3,1,3,1398,-0.4697
1982,3,1,4,1249,-0.0147
1982,3,1,5,1114,0.1221
1982,3,2,1,404,-2.4962
1982,3,2,2,486,-0.9996
1982,3,2,3,538,-0.0807
1982,3,2,4,519,0.6094
1982,3,2,5,523,0.0889
1982,3,3,1,283,-3.3036
1982,3,3,2,444,-2.1423
1982,3,3,3,550,-1.1739
1982,3,3,4,541,0.4506
1982,3,3,5,537,1.2538
1982,4,1,1,1739,5.6883
1982,4,1,2,1433,5.7850
1982,4,1,3,1387,6.0310
1982,4,1,4,1240,5.1948
1982,4,1,5,1073,4.8983
1982,4,2,1,403,5.5546
1982,4,2,2,481,6.1766
1982,4,2,3,520,6.1525
1982,4,2,4,514,5.8993
1982,4,2,5,491,6.1514
1982,4,3,1,285,4.6146
1982,4,3,2,434,4.2004
1982,4,3,3,544,4.3459
1982,4,3,4,531,4.6867
1982,4,3,5,498,3.8019
1982,5,1,1,1764,-3.7881
1982,5,1,2,1445,-2.0677
1982,5,1,3,1357,-1.3752
1982,5,1,4,1241,-1.2538
1982,5,1,5,1028,-0.4209
1982,5,2,1,408,-5.6186
1982,5,2,2,467,-3.6817
1982,5,2,3,511,-3.4897
1982,5,2,4,501,-2.5646
1982,5,2,5,478,-1.5008
1982,5,3,1,278,-1.7630
1982,5,3,2,421,-2.3832
1982,5,3,3,526,-2.9891
1982,5,3,4,529,-3.1557
1982,5,3,5,484,-2.0143
1982,6,1,1,1770,-5.7687
1982,6,1,2,1435,-2.4980
1982,6,1,3,1314,-1.9939
1982,6,1,4,1208,-1.6703
1982,6,1,5,951,-0.9783
1982,6,2,1,399,-5.8649
1982,6,2,2,452,-3.0485
1982,6,2,3,487,-1.0693
1982,6,2,4,477,-0.6187
1982,6,2,5,409,-0.5742
1982,6,3,1,276,-5.2856
1982,6,3,2,403,-3.1393
1982,6,3,3,501,-2.4237
1982,6,3,4,506,-0.5162
1982,6,3,5,420,-0.3062
1982,7,1,1,1767,-3.7561
1982,7,1,2,1432,-0.8493
1982,7,1,3,1327,-0.6702
1982,7,1,4,1186,0.0560
1982,7,1,5,917,0.5092
1982,7,2,1,402,-3.2762
1982,7,2,2,441,-1.6358
1982,7,2,3,486,-0.8634
1982,7,2,4,479,0.0715
1982,7,2,5,395,-0.2421
1982,7,3,1,261,-6.3298
1982,7,3,2,391,-4.8523
1982,7,3,3,477,-2.6878
1982,7,3,4,485,-0.9203
1982,7,3,5,406,0.5277
1982,8,1,1,1774,6.8162
1982,8,1,2,1451,5.0900
1982,8,1,3,1343,4.8764
1982,8,1,4,1169,5.0690
1982,8,1,5,889,4.6658
1982,8,2,1,397,10.7866
1982,8,2,2,438,11.1567
1982,8,2,3,491,9.7272
1982,8,2,4,479,9.3972
1982,8,2,5,376,9.3160
1982,8,3,1,267,15.2306
1982,8,3,2,380,14.5720
1982,8,3,3,468,12.6825
1982,8,3,4,486,12.3558
1982,8,3,5,406,10.9782
1982,9,1,1,1808,0.5023
1982,9,1,2,1532,3.6535
1982,9,1,3,1382,5.1864
1982,9,1,4,1196,6.3180
1982,9,1,5,899,6.4152
1982,9,2,1,388,-1.4918
1982,9,2,2,444,3.3833
1982,9,2,3,480,3.8958
1982,9,2,4,488,5.1658
1982,9,2,5,390,4.9182
1982,9,3,1,252,-0.6538
1982,9,3,2,375,-0.0340
1982,9,3,3,461,0.7840
1982,9,3,4,499,1.2906
1982,9,3,5,437,1.7343
1982,10,1,1,1812,14.9185
1982,10,1,2,1557,13.0910
1982,10,1,3,1423,13.3475
1982,10,1,4,1197,13.1620
1982,10,1,5,920,12.9799
1982,10,2,1,390,15.3396
1982,10,2,2,429,14.1247
1982,10,2,3,486,13.3032
1982,10,2,4,487,13.4283
1982,10,2,5,422,11.7056
1982,10,3,1,254,13.2260
1982,10,3,2,382,12.1986
1982,10,3,3,471,11.3017
1982,10,3,4,504,11.5462
1982,10,3,5,447,9.0128
1982,11,1,1,1824,7.7246
1982,11,1,2,1601,10.8125
1982,11,1,3,1433,12.1605
1982,11,1,4,1203,11.0818
1982,11,1,5,1023,9.5175
1982,11,2,1,383,5.0900
1982,11,2,2,426,8.5887
1982,11,2,3,505,8.8931
1982,11,2,4,488,10.1802
1982,11,2,5,467,9.9415
1982,11,3,1,250,3.1549
1982,11,3,2,390,1.8476
1982,11,3,3,510,4.1343
1982,11,3,4,514,5.7310
1982,11,3,5,474,5.5150
1982,12,1,1,1834,1.5778
1982,12,1,2,1680,1.9496
1982,12,1,3,1444,2.7376
1982,12,1,4,1237,2.1452
1982,12,1,5,1161,2.9731
1982,12,2,1,370,0.2892
1982,12,2,2,448,1.6874
1982,12,2,3,515,1.8859
1982,12,2,4,499,1.5229
1982,12,2,5,511,1.2514
1982,12,3,1,252,3.7065
1982,12,3,2,410,1.8932
1982,12,3,3,530,1.6445
1982,12,3,4,517,0.2312
1982,12,3,5,515,1.8862
1983,1,1,1,1855,13.7400
1983,1,1,2,1721,11.1517
1983,1,1,3,1470,8.7703
1983,1,1,4,1259,8.0576
1983,1,1,5,1225,8.0063
1983,1,2,1,375,9.7864
1983,1,2,2,481,6.8323
1983,1,2,3,525,6.4611
1983,1,2,4,515,5.3160
1983,1,2,5,536,3.8372
1983,1,3,1,247,6.3564
1983,1,3,2,423,6.0295
1983,1,3,3,542,3.9018
1983,1,3,4,530,4.5356
1983,1,3,5,531,2.4763
1983,2,1,1,1879,1.3856
1983,2,1,2,1726,6.1752
1983,2,1,3,1508,6.8621
1983,2,1,4,1314,6.9815
1983,2,1,5,1355,7.0450
1983,2,2,1,372,1.8368
1983,2,2,2,497,6.5719
1983,2,2,3,541,6.1487
1983,2,2,4,523,6.4774
1983,2,2,5,581,6.5330
1983,2,3,1,261,-0.6649
1983,2,3,2,456,2.9701
1983,2,3,3,551,3.6803
1983,2,3,4,542,2.4854
1983,2,3,5,552,3.0480
1983,3,1,1,1898,3.2107
1983,3,1,2,1749,4.7739
1983,3,1,3,1578,5.1928
1983,3,1,4,1343,5.8067
1983,3,1,5,1457,5.6577
1983,3,2,1,372,2.8045
1983,3,2,2,504,4.0011
1983,3,2,3,538,4.2604
1983,3,2,4,539,3.7993
1983,3,2,5,625,4.6602
1983,3,3,1,269,3.5813
1983,3,3,2,469,3.4598
1983,3,3,3,559,2.8567
1983,3,3,4,544,2.1371
1983,3,3,5,578,2.9510
1983,4,1,1,1961,7.4317
1983,4,1,2,1785,7.2553
1983,4,1,3,1603,7.8619
1983,4,1,4,1381,7.8782
1983,4,1,5,1515,7.7997
1983,4,2,1,379,5.9383
1983,4,2,2,532,6.0917
1983,4,2,3,557,6.9102
1983,4,2,4,549,7.5412
1983,4,2,5,644,7.2847
1983,4,3,1,277,7.1653
1983,4,3,2,479,6.9935
1983,4,3,3,583,7.1558
1983,4,3,4,559,6.4935
1983,4,3,5,604,7.1711
1983,5,1,1,1989,13.6574
1983,5,1,2,1832,10.3766
1983,5,1,3,1625,9.3570
1983,5,1,4,1384,8.6653
1983,5,1,5,1611,8.1001
1983,5,2,1,385,8.2745
1983,5,2,2,549,5.6790
1983,5,2,3,573,5.2699
1983,5,2,4,559,4.9602
1983,5,2,5,676,5.2396
1983,5,3,1,281,4.1926
1983,5,3,2,489,2.3527
1983,5,3,3,591,0.2730
1983,5,3,4,570,-0.5555
1983,5,3,5,644,-1.2400
1983,6,1,1,2025,4.0865
1983,6,1,2,1852,5.0602
1983,6,1,3,1637,4.4822
1983,6,1,4,1406,4.5797
1983,6,1,5,1730,5.1452
1983,6,2,1,397,3.6999
1983,6,2,2,567,5.6923
1983,6,2,3,584,6.4681
1983,6,2,4,570,6.2829
1983,6,2,5,688,5.5795
1983,6,3,1,302,5.0031
1983,6,3,2,520,4.8311
1983,6,3,3,602,3.5559
1983,6,3,4,594,2.8280
1983,6,3,5,660,4.2733
1983,7,1,1,2056,-2.6846
1983,7,1,2,1856,-3.5737
1983,7,1,3,1637,-3.0282
1983,7,1,4,1415,-2.5772
1983,7,1,5,1783,-2.4220
1983,7,2,1,423,-1.9883
1983,7,2,2,587,-3.6494
1983,7,2,3,600,-2.8433
1983,7,2,4,574,-3.5452
1983,7,2,5,701,-2.9843
1983,7,3,1,319,-4.3091
1983,7,3,2,557,-4.3397
1983,7,3,3,623,-3.0898
1983,7,3,4,604,-3.0129
1983,7,3,5,683,-2.6370
1983,8,1,1,2120,-4.6081
1983,8,1,2,1864,-4.3336
1983,8,1,3,1629,-3.6401
1983,8,1,4,1411,-3.5143
1983,8,1,5,1820,-3.4036
1983,8,2,1,477,-2.0572
1983,8,2,2,599,-3.2782
1983,8,2,3,599,-3.2443
1983,8,2,4,585,-3.6383
1983,8,2,5,707,-3.9168
1983,8,3,1,343,3.4760
1983,8,3,2,570,1.9507
1983,8,3,3,639,1.5011
1983,8,3,4,620,0.9204
1983,8,3,5,690,-0.3226
1983,9,1,1,2167,-3.2228
1983,9,1,2,1886,-0.0091
1983,9,1,3,1626,0.8645
1983,9,1,4,1396,1.3731
1983,9,1,5,1820,1.5270
1983,9,2,1,504,-0.4594
1983,9,2,2,608,2.9346
1983,9,2,3,613,3.3018
1983,9,2,4,600,3.9735
1983,9,2,5,714,3.7560
1983,9,3,1,358,-1.0220
1983,9,3,2,584,0.9851
1983,9,3,3,649,1.9635
1983,9,3,4,625,2.0477
1983,9,3,5,694,2.8420
1983,10,1,1,2185,-8.8631
1983,10,1,2,1885,-6.7906
1983,10,1,3,1588,-6.1626
1983,10,1,4,1387,-5.3215
1983,10,1,5,1806,-4.4486
1983,10,2,1,508,-8.6290
1983,10,2,2,617,-6.7382
1983,10,2,3,611,-5.5173
1983,10,2,4,601,-5.7495
1983,10,2,5,713,-5.3850
1983,10,3,1,350,-4.5448
1983,10,3,2,584,-2.6759
1983,10,3,3,641,-1.7917
1983,10,3,4,627,-0.9011
1983,10,3,5,692,-0.8323
1983,11,1,1,2216,1.9653
1983,11,1,2,1892,3.9556
1983,11,1,3,1591,4.4682
1983,11,1,4,1366,3.4824
1983,11,1,5,1762,3.6490
1983,11,2,1,514,4.5853
1983,11,2,2,620,5.7612
1983,11,2,3,612,5.5397
1983,11,2,4,591,5.3149
1983,11,2,5,701,5.0619
1983,11,3,1,356,4.1859
1983,11,3,2,587,3.6836
1983,11,3,3,636,2.6982
1983,11,3,4,628,2.6025
1983,11,3,5,690,0.9340
1983,12,1,1,2262,-4.1323
1983,12,1,2,1856,-1.5828
1983,12,1,3,1592,-1.3615
1983,12,1,4,1345,-1.0203
1983,12,1,5,1680,-0.8326
1983,12,2,1,524,-2.2586
1983,12,2,2,611,-1.7869
1983,12,2,3,609,-1.3946
1983,12,2,4,589,-1.1293
1983,12,2,5,675,-1.1262
1983,12,3,1,361,0.7517
1983,12,3,2,576,-0.8355
1983,12,3,3,641,-1.4837
1983,12,3,4,624,-1.2652
1983,12,3,5,672,-0.6216
1984,1,1,1,2248,0.6838
1984,1,1,2,1822,-0.5857
1984,1,1,3,1562,-1.0095
1984,1,1,4,1316,-0.2964
1984,1,1,5,1647,-0.7279
1984,1,2,1,516,-1.8563
1984,1,2,2,587,-2.5971
1984,1,2,3,594,-3.0039
1984,1,2,4,562,-3.2853
1984,1,2,5,671,-2.8752
1984,1,3,1,354,-1.6646
1984,1,3,2,579,-0.5076
1984,1,3,3,632,-0.7197
1984,1,3,4,625,-1.0003
1984,1,3,5,665,-2.1201
1984,2,1,1,2232,-6.7604
1984,2,1,2,1795,-6.4508
1984,2,1,3,1533,-5.7494
1984,2,1,4,1284,-5.3067
1984,2,1,5,1559,-5.1451
1984,2,2,1,526,-5.1513
1984,2,2,2,576,-5.7003
1984,2,2,3,572,-4.8603
1984,2,2,4,544,-5.1927
1984,2,2,5,627,-4.9581
1984,2,3,1,346,-4.6559
1984,2,3,2,581,-4.0120
1984,2,3,3,613,-3.7693
1984,2,3,4,624,-3.3739
1984,2,3,5,649,-3.5164
1984,3,1,1,2235,-0.3365
1984,3,1,2,1791,1.1335
1984,3,1,3,1467,1.0024
1984,3,1,4,1232,0.9446
1984,3,1,5,1475,1.8311
1984,3,2,1,531,0.7372
1984,3,2,2,569,0.9585
1984,3,2,3,559,0.6526
1984,3,2,4,523,1.1757
1984,3,2,5,605,1.5608
1984,3,3,1,332,0.6655
1984,3,3,2,566,2.0086
1984,3,3,3,606,1.2563
1984,3,3,4,604,1.4429
1984,3,3,5,632,1.7022
1984,4,1,1,2253,-3.6286
1984,4,1,2,1722,-1.3464
1984,4,1,3,1427,-0.9913
1984,4,1,4,1196,-0.6037
1984,4,1,5,1415,-0.9503
1984,4,2,1,522,-0.2632
1984,4,2,2,557,-0.0269
1984,4,2,3,540,0.0940
1984,4,2,4,502,0.8885
1984,4,2,5,573,1.1192
1984,4,3,1,324,-0.3963
1984,4,3,2,539,0.2606
1984,4,3,3,586,0.7170
1984,4,3,4,602,0.7775
1984,4,3,5,600,1.2501
1984,5,1,1,2270,-6.9155
1984,5,1,2,1667,-5.1722
1984,5,1,3,1387,-4.5719
1984,5,1,4,1151,-3.5624
1984,5,1,5,1282,-2.9828
1984,5,2,1,518,-6.6827
1984,5,2,2,538,-5.5546
1984,5,2,3,520,-4.2261
1984,5,2,4,483,-3.7587
1984,5,2,5,496,-3.6133
1984,5,3,1,325,-5.7612
1984,5,3,2,533,-5.7042
1984,5,3,3,575,-4.6652
1984,5,3,4,594,-4.6034
1984,5,3,5,539,-4.3899
1984,6,1,1,2267,0.4930
1984,6,1,2,1640,2.3252
1984,6,1,3,1351,2.2721
1984,6,1,4,1104,2.9532
1984,6,1,5,1092,2.3326
1984,6,2,1,498,2.6792
1984,6,2,2,518,3.9177
1984,6,2,3,487,3.6268
1984,6,2,4,468,3.3585
1984,6,2,5,443,3.4895
1984,6,3,1,298,1.4519
1984,6,3,2,506,3.5033
1984,6,3,3,558,2.8072
1984,6,3,4,575,2.5859
1984,6,3,5,510,2.1124
1984,7,1,1,2211,-7.9910
1984,7,1,2,1568,-4.9914
1984,7,1,3,1284,-3.1899
1984,7,1,4,1049,-2.4755
1984,7,1,5,970,-1.1446
1984,7,2,1,464,-7.9076
1984,7,2,2,500,-4.8862
1984,7,2,3,466,-4.2190
1984,7,2,4,449,-3.3980
1984,7,2,5,398,-2.2850
1984,7,3,1,272,-3.9787
1984,7,3,2,476,-2.3404
1984,7,3,3,547,-1.4158
1984,7,3,4,556,-1.2088
1984,7,3,5,487,-1.8580
1984,8,1,1,2237,10.5693
1984,8,1,2,1602,10.9031
1984,8,1,3,1268,9.3346
1984,8,1,4,1041,9.0644
1984,8,1,5,917,7.1719
1984,8,2,1,452,15.4018
1984,8,2,2,483,13.2408
1984,8,2,3,462,12.0396
1984,8,2,4,442,11.9577
1984,8,2,5,389,9.4689
1984,8,3,1,253,13.8611
1984,8,3,2,461,12.3791
1984,8,3,3,539,11.4415
1984,8,3,4,554,10.8661
1984,8,3,5,497,10.1689
1984,9,1,1,2245,-2.1330
1984,9,1,2,1595,-0.8004
1984,9,1,3,1261,0.4822
1984,9,1,4,1034,1.2056
1984,9,1,5,914,1.5155
1984,9,2,1,441,-3.6046
1984,9,2,2,480,-1.8295
1984,9,2,3,462,-0.9632
1984,9,2,4,440,0.2794
1984,9,2,5,386,1.4761
1984,9,3,1,244,-3.3696
1984,9,3,2,440,-2.2251
1984,9,3,3,533,-1.1502
1984,9,3,4,555,0.0860
1984,9,3,5,487,1.1211
1984,10,1,1,2230,-5.1032
1984,10,1,2,1595,-3.1088
1984,10,1,3,1279,-1.8539
1984,10,1,4,1052,-1.1301
1984,10,1,5,927,0.2961
1984,10,2,1,425,-2.9505
1984,10,2,2,464,-1.9344
1984,10,2,3,462,-1.0343
1984,10,2,4,432,-0.5736
1984,10,2,5,378,1.1182
1984,10,3,1,233,-2.0294
1984,10,3,2,427,-0.4530
1984,10,3,3,529,0.2256
1984,10,3,4,545,0.8158
1984,10,3,5,467,0.4226
1984,11,1,1,2247,-6.1658
1984,11,1,2,1601,-3.6123
1984,11,1,3,1301,-2.0009
1984,11,1,4,1071,-0.9251
1984,11,1,5,931,-0.7976
1984,11,2,1,423,-4.5632
1984,11,2,2,459,-2.7485
1984,11,2,3,479,-1.0133
1984,11,2,4,446,-1.0103
1984,11,2,5,388,-0.5990
1984,11,3,1,231,-2.6930
1984,11,3,2,415,-0.8251
1984,11,3,3,521,-1.1458
1984,11,3,4,531,-0.8820
1984,11,3,5,465,-0.7314
1984,12,1,1,2281,-0.9292
1984,12,1,2,1609,0.4358
1984,12,1,3,1325,1.2049
1984,12,1,4,1090,1.3601
1984,12,1,5,932,1.6425
1984,12,2,1,422,1.4545
1984,12,2,2,453,2.3874
1984,12,2,3,485,2.7294
1984,12,2,4,450,2.6999
1984,12,2,5,392,2.2869
1984,12,3,1,220,1.7550
1984,12,3,2,402,1.5821
1984,12,3,3,513,2.1817
1984,12,3,4,529,2.2673
1984,12,3,5,465,2.2419
1985,1,1,1,2278,16.6373
1985,1,1,2,1648,13.9017
1985,1,1,3,1333,11.4416
1985,1,1,4,1103,10.0359
1985,1,1,5,922,7.9776
1985,1,2,1,413,15.3499
1985,1,2,2,456,12.2914
1985,1,2,3,484,10.7407
1985,1,2,4,451,10.3817
1985,1,2,5,382,8.3218
1985,1,3,1,214,13.4410
1985,1,3,2,391,10.1886
1985,1,3,3,500,8.6898
1985,1,3,4,528,7.4072
1985,1,3,5,459,5.9491
1985,2,1,1,2316,3.5391
1985,2,1,2,1722,2.7836
1985,2,1,3,1390,3.6855
1985,2,1,4,1102,3.8319
1985,2,1,5,1002,3.8277
1985,2,2,1,411,1.2637
1985,2,2,2,472,1.4513
1985,2,2,3,489,2.4345
1985,2,2,4,471,2.8234
1985,2,2,5,431,3.3370
1985,2,3,1,209,-0.1279
1985,2,3,2,395,0.3351
1985,2,3,3,524,1.0477
1985,2,3,4,542,1.3669
1985,2,3,5,514,2.7552
1985,3,1,1,2367,-4.0135
1985,3,1,2,1785,-1.4283
1985,3,1,3,1438,-1.3416
1985,3,1,4,1122,0.2093
1985,3,1,5,1067,0.0954
1985,3,2,1,401,-4.9973
1985,3,2,2,485,-3.3296
1985,3,2,3,507,-2.3718
1985,3,2,4,482,-0.7355
1985,3,2,5,462,0.6534
1985,3,3,1,201,-0.8290
1985,3,3,2,397,-1.2446
1985,3,3,3,537,-0.5129
