year,month,rank_ME,rank_Abr_12,nstocks,ret_vw
1997,11,1,3,1391,-2.1295
1997,11,1,4,1546,-2.4599
1997,11,1,5,2480,-2.5903
1997,11,2,1,936,-2.5448
1997,11,2,2,667,-0.7590
1997,11,2,3,626,-1.1494
1997,11,2,4,700,-0.5972
1997,11,2,5,987,-2.5884
1997,11,3,1,630,3.1032
1997,11,3,2,639,4.5651
1997,11,3,3,666,4.7321
1997,11,3,4,688,4.3482
1997,11,3,5,668,3.5030
1997,12,1,1,2817,-5.1022
1997,12,1,2,1607,-1.6764
1997,12,1,3,1485,-2.1377
1997,12,1,4,1615,-1.9549
1997,12,1,5,2565,-4.2245
1997,12,2,1,950,-0.5242
1997,12,2,2,693,1.1687
1997,12,2,3,637,0.9488
1997,12,2,4,717,0.8926
1997,12,2,5,992,-0.2572
1997,12,3,1,635,-0.4782
1997,12,3,2,645,2.4026
1997,12,3,3,691,2.0787
1997,12,3,4,701,1.5579
1997,12,3,5,689,-0.3885
1998,1,1,1,2742,-0.0505
1998,1,1,2,1558,-1.0079
1998,1,1,3,1459,-0.8127
1998,1,1,4,1596,-0.2894
1998,1,1,5,2508,0.0896
1998,1,2,1,923,-1.0377
1998,1,2,2,678,-1.4004
1998,1,2,3,623,-1.1855
1998,1,2,4,682,-0.4021
1998,1,2,5,951,-0.7787
1998,1,3,1,599,1.5262
1998,1,3,2,622,0.3464
1998,1,3,3,666,-0.0162
1998,1,3,4,662,2.8445
1998,1,3,5,649,2.7448
1998,2,1,1,2704,6.9688
1998,2,1,2,1565,6.3474
1998,2,1,3,1446,6.2753
1998,2,1,4,1592,5.7070
1998,2,1,5,2485,7.1403
1998,2,2,1,902,9.2988
1998,2,2,2,681,7.5348
1998,2,2,3,618,7.7048
1998,2,2,4,687,7.7804
1998,2,2,5,941,9.4976
1998,2,3,1,611,7.6531
1998,2,3,2,628,6.2926
1998,2,3,3,668,5.5969
1998,2,3,4,666,6.7136
1998,2,3,5,668,8.5180
1998,3,1,1,2734,4.4251
1998,3,1,2,1614,4.7131
1998,3,1,3,1472,5.2174
1998,3,1,4,1636,5.2355
1998,3,1,5,2534,5.9539
1998,3,2,1,923,4.3989
1998,3,2,2,703,4.1583
1998,3,2,3,637,4.4594
1998,3,2,4,724,5.5952
1998,3,2,5,965,4.2048
1998,3,3,1,635,2.7748
1998,3,3,2,660,4.9438
1998,3,3,3,676,5.7627
1998,3,3,4,683,5.5101
1998,3,3,5,683,4.7287
1998,4,1,1,2684,2.3351
1998,4,1,2,1561,2.6639
1998,4,1,3,1452,2.6445
1998,4,1,4,1586,1.6012
1998,4,1,5,2491,2.3497
1998,4,2,1,873,0.7839
1998,4,2,2,684,0.4705
1998,4,2,3,611,0.6393
1998,4,2,4,701,0.5275
1998,4,2,5,921,0.7880
1998,4,3,1,598,0.5725
1998,4,3,2,617,0.3731
1998,4,3,3,627,-0.0359
1998,4,3,4,642,0.6706
1998,4,3,5,665,3.2397
1998,5,1,1,2692,-6.7847
1998,5,1,2,1594,-4.7376
1998,5,1,3,1472,-4.6699
1998,5,1,4,1569,-5.1168
1998,5,1,5,2518,-5.7528
1998,5,2,1,882,-7.1051
1998,5,2,2,707,-4.7998
1998,5,2,3,634,-6.1086
1998,5,2,4,728,-5.8733
1998,5,2,5,948,-7.2559
1998,5,3,1,642,-4.4331
1998,5,3,2,659,-1.0161
1998,5,3,3,658,-1.6814
1998,5,3,4,707,-1.8361
1998,5,3,5,694,-3.3014
1998,6,1,1,2803,-2.9373
1998,6,1,2,1687,-2.2053
1998,6,1,3,1583,-1.1487
1998,6,1,4,1662,-2.2175
1998,6,1,5,2615,-1.5276
1998,6,2,1,904,-0.0325
1998,6,2,2,732,-0.3447
1998,6,2,3,652,0.3793
1998,6,2,4,753,0.8357
1998,6,2,5,965,0.8605
1998,6,3,1,654,1.8552
1998,6,3,2,673,2.8102
1998,6,3,3,664,3.8709
1998,6,3,4,713,5.3999
1998,6,3,5,701,4.8523
1998,7,1,1,2623,-8.1082
1998,7,1,2,1584,-7.0854
1998,7,1,3,1472,-6.1253
1998,7,1,4,1541,-6.3257
1998,7,1,5,2445,-7.0967
1998,7,2,1,837,-9.1933
1998,7,2,2,695,-7.5696
1998,7,2,3,618,-7.7128
1998,7,2,4,719,-7.6724
1998,7,2,5,901,-8.5181
1998,7,3,1,598,-2.3509
1998,7,3,2,626,-2.9462
1998,7,3,3,622,-1.8921
1998,7,3,4,662,-1.2886
1998,7,3,5,641,-0.0272
1998,8,1,1,2620,-23.4322
1998,8,1,2,1654,-19.9083
1998,8,1,3,1457,-20.5938
1998,8,1,4,1565,-20.4910
1998,8,1,5,2465,-22.5698
1998,8,2,1,888,-22.8088
1998,8,2,2,721,-19.1363
1998,8,2,3,664,-17.7870
1998,8,2,4,723,-19.2637
1998,8,2,5,919,-22.1467
1998,8,3,1,644,-14.1821
1998,8,3,2,679,-12.5640
1998,8,3,3,656,-11.1184
1998,8,3,4,704,-12.3809
1998,8,3,5,696,-16.0806
1998,9,1,1,2717,4.4565
1998,9,1,2,1771,3.1214
1998,9,1,3,1556,4.3307
1998,9,1,4,1643,4.5494
1998,9,1,5,2538,6.2157
1998,9,2,1,910,8.7768
1998,9,2,2,744,7.4799
1998,9,2,3,680,6.1338
1998,9,2,4,727,8.5740
1998,9,2,5,934,9.2061
1998,9,3,1,641,9.0808
1998,9,3,2,701,6.2136
1998,9,3,3,663,7.0885
1998,9,3,4,712,7.7649
1998,9,3,5,715,8.6398
1998,10,1,1,2611,3.2187
1998,10,1,2,1709,3.1510
1998,10,1,3,1464,2.5982
1998,10,1,4,1516,3.7056
1998,10,1,5,2424,2.3672
1998,10,2,1,867,5.9155
1998,10,2,2,723,4.5443
1998,10,2,3,644,4.6639
1998,10,2,4,661,4.5299
1998,10,2,5,896,4.0506
1998,10,3,1,588,9.0542
1998,10,3,2,654,7.0315
1998,10,3,3,624,6.4407
1998,10,3,4,660,6.6727
1998,10,3,5,679,7.4764
1998,11,1,1,2576,10.4479
1998,11,1,2,1747,7.5262
1998,11,1,3,1529,7.3814
1998,11,1,4,1600,7.5074
1998,11,1,5,2436,10.7119
1998,11,2,1,886,6.5072
1998,11,2,2,739,5.0346
1998,11,2,3,677,6.0491
1998,11,2,4,718,6.6380
1998,11,2,5,934,8.6163
1998,11,3,1,640,5.7925
1998,11,3,2,701,5.0117
1998,11,3,3,661,6.0125
1998,11,3,4,725,6.9329
1998,11,3,5,719,6.8935
1998,12,1,1,2625,1.6859
1998,12,1,2,1824,2.4922
1998,12,1,3,1628,2.7927
1998,12,1,4,1682,3.4042
1998,12,1,5,2492,5.0326
1998,12,2,1,887,6.8783
1998,12,2,2,754,4.8523
1998,12,2,3,702,5.4645
1998,12,2,4,754,6.8165
1998,12,2,5,960,7.1261
1998,12,3,1,646,3.7173
1998,12,3,2,704,4.8832
1998,12,3,3,680,6.5485
1998,12,3,4,746,7.6285
1998,12,3,5,721,12.6662
1999,1,1,1,2537,7.5887
1999,1,1,2,1781,5.7606
1999,1,1,3,1577,5.9378
1999,1,1,4,1650,5.9380
1999,1,1,5,2399,6.8798
1999,1,2,1,855,2.5402
1999,1,2,2,734,0.6519
1999,1,2,3,683,0.6260
1999,1,2,4,735,0.5280
1999,1,2,5,926,5.9121
1999,1,3,1,615,2.4986
1999,1,3,2,675,2.8104
1999,1,3,3,653,2.8201
1999,1,3,4,721,5.2697
1999,1,3,5,713,6.9175
1999,2,1,1,2437,-8.3854
1999,2,1,2,1719,-7.1875
1999,2,1,3,1542,-7.2865
1999,2,1,4,1614,-6.8568
1999,2,1,5,2371,-7.6789
1999,2,2,1,862,-9.8109
1999,2,2,2,711,-9.0970
1999,2,2,3,704,-9.3382
1999,2,2,4,745,-8.4553
1999,2,2,5,944,-9.4954
1999,2,3,1,639,-4.1247
1999,2,3,2,690,-3.1948
1999,2,3,3,694,-4.2050
1999,2,3,4,744,-3.7385
1999,2,3,5,730,-5.8851
1999,3,1,1,2445,-1.1895
1999,3,1,2,1755,-3.1530
1999,3,1,3,1568,-3.9387
1999,3,1,4,1660,-3.5741
1999,3,1,5,2378,-3.4960
1999,3,2,1,889,2.4468
1999,3,2,2,724,0.3477
1999,3,2,3,732,1.6483
1999,3,2,4,793,2.4217
1999,3,2,5,973,1.0541
1999,3,3,1,657,2.3628
1999,3,3,2,717,2.3232
1999,3,3,3,708,3.4346
1999,3,3,4,782,4.7533
1999,3,3,5,771,7.6087
1999,4,1,1,2361,10.9093
1999,4,1,2,1650,8.6472
1999,4,1,3,1518,9.1124
1999,4,1,4,1586,8.9076
1999,4,1,5,2296,9.9537
1999,4,2,1,853,9.7792
1999,4,2,2,706,9.6012
1999,4,2,3,697,8.8514
1999,4,2,4,748,7.3878
1999,4,2,5,961,7.5196
1999,4,3,1,611,5.4540
1999,4,3,2,680,4.7395
1999,4,3,3,662,4.1509
1999,4,3,4,729,2.5055
1999,4,3,5,731,3.8121
1999,5,1,1,2336,2.0417
1999,5,1,2,1700,3.4562
1999,5,1,3,1612,3.0228
1999,5,1,4,1683,4.3097
1999,5,1,5,2245,4.2298
1999,5,2,1,885,2.7897
1999,5,2,2,742,2.8756
1999,5,2,3,756,2.8745
1999,5,2,4,800,3.0161
1999,5,2,5,990,2.0301
1999,5,3,1,675,-0.6769
1999,5,3,2,724,-1.3691
1999,5,3,3,713,-1.4135
1999,5,3,4,770,-1.4729
1999,5,3,5,800,-3.3882
1999,6,1,1,2380,5.6178
1999,6,1,2,1780,5.0051
1999,6,1,3,1710,5.8665
1999,6,1,4,1747,4.0771
1999,6,1,5,2279,6.7150
1999,6,2,1,900,7.4927
1999,6,2,2,755,5.6110
1999,6,2,3,779,6.8231
1999,6,2,4,800,6.8482
1999,6,2,5,1001,8.7872
1999,6,3,1,685,4.1227
1999,6,3,2,737,4.9928
1999,6,3,3,728,6.1904
1999,6,3,4,790,4.7114
1999,6,3,5,806,6.6924
1999,7,1,1,2166,-0.6558
1999,7,1,2,1650,1.5545
1999,7,1,3,1583,0.6303
1999,7,1,4,1637,1.4325
1999,7,1,5,2120,1.3221
1999,7,2,1,832,-2.0985
1999,7,2,2,695,0.8086
1999,7,2,3,707,-0.7518
1999,7,2,4,749,-1.2464
1999,7,2,5,921,-1.1896
1999,7,3,1,627,-1.0640
1999,7,3,2,660,-3.1796
1999,7,3,3,674,-2.7798
1999,7,3,4,725,-3.4340
1999,7,3,5,739,-2.3468
1999,8,1,1,2182,-2.0017
1999,8,1,2,1653,-2.3642
1999,8,1,3,1569,-1.4154
1999,8,1,4,1662,-1.8508
1999,8,1,5,2150,-1.2513
1999,8,2,1,883,-1.7239
1999,8,2,2,721,-3.2267
1999,8,2,3,731,-2.5748
1999,8,2,4,776,-1.5280
1999,8,2,5,947,-1.7176
1999,8,3,1,695,0.0765
1999,8,3,2,695,-1.7625
1999,8,3,3,710,-0.1825
1999,8,3,4,763,0.0154
1999,8,3,5,790,0.5961
1999,9,1,1,2273,-0.1568
1999,9,1,2,1669,-1.2763
1999,9,1,3,1608,-0.7031
1999,9,1,4,1727,-0.5066
1999,9,1,5,2208,-0.3050
1999,9,2,1,908,-0.0121
1999,9,2,2,732,-0.2827
1999,9,2,3,740,-1.0456
1999,9,2,4,794,0.2572
1999,9,2,5,960,1.4383
1999,9,3,1,724,-3.2093
1999,9,3,2,700,-1.6511
1999,9,3,3,713,-2.3463
1999,9,3,4,777,-2.0618
1999,9,3,5,816,-1.1759
1999,10,1,1,2142,-1.8360
1999,10,1,2,1538,-2.7131
1999,10,1,3,1510,-0.7132
1999,10,1,4,1620,-1.2262
1999,10,1,5,2069,1.4506
1999,10,2,1,858,-1.0091
1999,10,2,2,657,-2.1719
1999,10,2,3,704,-0.8865
1999,10,2,4,752,0.6065
1999,10,2,5,931,2.0421
1999,10,3,1,688,3.0082
1999,10,3,2,649,5.7643
1999,10,3,3,665,4.4306
1999,10,3,4,718,6.7905
1999,10,3,5,755,5.2437
1999,11,1,1,2157,17.2852
1999,11,1,2,1620,10.9764
1999,11,1,3,1555,10.0711
1999,11,1,4,1619,11.1137
1999,11,1,5,2086,15.1541
1999,11,2,1,913,10.0847
1999,11,2,2,722,6.7976
1999,11,2,3,729,7.6812
1999,11,2,4,798,7.0361
1999,11,2,5,991,11.5118
1999,11,3,1,744,5.1973
1999,11,3,2,710,3.1986
1999,11,3,3,711,3.1934
1999,11,3,4,770,3.7455
1999,11,3,5,850,7.3291
1999,12,1,1,2205,17.4983
1999,12,1,2,1700,11.3737
1999,12,1,3,1616,14.7452
1999,12,1,4,1681,15.6783
1999,12,1,5,2169,18.7206
1999,12,2,1,922,13.8869
1999,12,2,2,744,9.5458
1999,12,2,3,744,9.7613
1999,12,2,4,805,12.0594
1999,12,2,5,1008,16.4825
1999,12,3,1,754,9.6259
1999,12,3,2,729,3.6103
1999,12,3,3,733,7.5193
1999,12,3,4,803,7.4642
1999,12,3,5,884,14.6842
2000,1,1,1,2139,9.6896
2000,1,1,2,1653,9.7847
2000,1,1,3,1537,6.0785
2000,1,1,4,1586,7.1262
2000,1,1,5,2125,7.6327
2000,1,2,1,908,-1.1349
2000,1,2,2,737,-0.7703
2000,1,2,3,722,-1.3740
2000,1,2,4,790,-2.9527
2000,1,2,5,1005,-0.8861
2000,1,3,1,722,-5.0852
2000,1,3,2,705,-1.7312
2000,1,3,3,691,-3.0745
2000,1,3,4,768,-5.0322
2000,1,3,5,870,-6.8220
2000,2,1,1,2087,30.9577
2000,2,1,2,1634,25.5415
2000,2,1,3,1512,23.2853
2000,2,1,4,1529,27.8669
2000,2,1,5,2059,30.8199
2000,2,2,1,915,22.0236
2000,2,2,2,754,17.2501
2000,2,2,3,728,12.3884
2000,2,2,4,795,13.0256
2000,2,2,5,1016,22.9453
2000,2,3,1,737,4.2791
2000,2,3,2,730,0.6242
2000,2,3,3,696,0.5338
2000,2,3,4,782,-0.5577
2000,2,3,5,926,7.6141
2000,3,1,1,2107,-9.1165
2000,3,1,2,1637,-7.1995
2000,3,1,3,1552,-8.0021
2000,3,1,4,1543,-9.0977
2000,3,1,5,2085,-8.7409
2000,3,2,1,975,-7.6040
2000,3,2,2,806,-7.9568
2000,3,2,3,754,-1.3633
2000,3,2,4,828,-2.6381
2000,3,2,5,1102,-6.1376
2000,3,3,1,820,5.1082
2000,3,3,2,765,7.5935
2000,3,3,3,743,7.4058
2000,3,3,4,811,8.7885
2000,3,3,5,1025,3.7164
2000,4,1,1,2040,-19.7942
2000,4,1,2,1584,-14.8465
2000,4,1,3,1466,-13.8448
2000,4,1,4,1463,-14.2214
2000,4,1,5,2012,-17.0055
2000,4,2,1,951,-13.4107
2000,4,2,2,777,-7.9630
2000,4,2,3,745,-7.6617
2000,4,2,4,790,-7.8834
2000,4,2,5,1091,-11.1969
2000,4,3,1,785,-4.8789
2000,4,3,2,710,-1.9050
2000,4,3,3,702,-5.7637
2000,4,3,4,752,-3.1324
2000,4,3,5,981,-5.8369
2000,5,1,1,2084,-12.8130
2000,5,1,2,1582,-9.3153
2000,5,1,3,1464,-6.7839
2000,5,1,4,1477,-7.4096
2000,5,1,5,2045,-10.9714
2000,5,2,1,1026,-6.9990
2000,5,2,2,820,-5.2741
2000,5,2,3,779,-3.4246
2000,5,2,4,824,-5.2077
2000,5,2,5,1146,-9.0376
2000,5,3,1,850,-5.6194
2000,5,3,2,746,-2.7616
2000,5,3,3,734,-3.7691
2000,5,3,4,799,-2.5005
2000,5,3,5,1047,-7.3957
2000,6,1,1,2194,15.8599
2000,6,1,2,1672,12.7367
2000,6,1,3,1535,13.2151
2000,6,1,4,1560,16.2229
2000,6,1,5,2135,20.3988
2000,6,2,1,1076,13.8048
2000,6,2,2,834,8.8843
2000,6,2,3,798,9.0619
2000,6,2,4,842,9.8083
2000,6,2,5,1185,16.5994
2000,6,3,1,884,5.5985
2000,6,3,2,763,3.7394
2000,6,3,3,759,3.6630
2000,6,3,4,806,3.2479
2000,6,3,5,1060,8.9069
2000,7,1,1,2063,-5.1852
2000,7,1,2,1512,-3.2630
2000,7,1,3,1422,-2.4911
2000,7,1,4,1379,-3.3281
2000,7,1,5,2002,-6.0100
2000,7,2,1,1018,-7.2542
2000,7,2,2,779,-2.8614
2000,7,2,3,733,-2.7305
2000,7,2,4,755,-3.7660
2000,7,2,5,1115,-6.5804
2000,7,3,1,839,-3.7993
2000,7,3,2,713,-2.2027
2000,7,3,3,702,-4.0578
2000,7,3,4,760,-1.8675
2000,7,3,5,1003,-4.8120
2000,8,1,1,2082,8.6963
2000,8,1,2,1523,7.4126
2000,8,1,3,1384,6.5210
2000,8,1,4,1380,9.4754
2000,8,1,5,1966,10.3174
2000,8,2,1,1105,9.1383
2000,8,2,2,819,6.5203
2000,8,2,3,756,6.9185
2000,8,2,4,770,9.3805
2000,8,2,5,1134,10.1355
2000,8,3,1,909,7.8780
2000,8,3,2,758,7.9538
2000,8,3,3,733,6.2687
2000,8,3,4,791,5.6702
2000,8,3,5,1028,7.5066
2000,9,1,1,2165,-4.8647
2000,9,1,2,1593,-2.3471
2000,9,1,3,1459,-1.1972
2000,9,1,4,1433,-2.0324
2000,9,1,5,2007,-4.4229
2000,9,2,1,1143,-6.7675
2000,9,2,2,825,-3.3916
2000,9,2,3,778,-1.8213
2000,9,2,4,804,-1.6625
2000,9,2,5,1172,-5.1181
2000,9,3,1,928,-6.0943
2000,9,3,2,782,-5.9833
2000,9,3,3,753,-7.0721
2000,9,3,4,812,-3.1790
2000,9,3,5,1054,-7.5037
2000,10,1,1,2067,-9.1123
2000,10,1,2,1509,-8.3669
2000,10,1,3,1378,-6.9116
2000,10,1,4,1354,-8.3716
2000,10,1,5,1900,-9.5522
2000,10,2,1,1084,-7.5037
2000,10,2,2,791,-3.5138
2000,10,2,3,725,-3.3972
2000,10,2,4,764,-3.9842
2000,10,2,5,1093,-6.9257
2000,10,3,1,869,-2.9938
2000,10,3,2,721,-1.1343
2000,10,3,3,693,0.1229
2000,10,3,4,753,-0.0884
2000,10,3,5,996,-4.5819
2000,11,1,1,2050,-17.2185
2000,11,1,2,1471,-11.2375
2000,11,1,3,1425,-8.9269
2000,11,1,4,1355,-10.4005
2000,11,1,5,1899,-12.7605
2000,11,2,1,1136,-15.1669
2000,11,2,2,810,-9.5752
2000,11,2,3,756,-8.6920
2000,11,2,4,794,-8.2675
2000,11,2,5,1131,-14.8131
2000,11,3,1,905,-10.5166
2000,11,3,2,763,-8.7276
2000,11,3,3,729,-8.6542
2000,11,3,4,794,-8.0190
2000,11,3,5,1044,-14.6285
2000,12,1,1,2145,-5.0998
2000,12,1,2,1540,-0.6798
2000,12,1,3,1468,0.1723
2000,12,1,4,1434,-1.1360
2000,12,1,5,1958,-0.5305
2000,12,2,1,1188,4.3426
2000,12,2,2,830,6.7580
2000,12,2,3,790,8.6889
2000,12,2,4,816,8.5376
2000,12,2,5,1159,5.9561
2000,12,3,1,919,0.2993
2000,12,3,2,769,0.4516
2000,12,3,3,736,0.1142
2000,12,3,4,816,-0.6206
2000,12,3,5,1044,-1.2103
2001,1,1,1,2125,27.1781
2001,1,1,2,1477,16.5775
2001,1,1,3,1415,14.7493
2001,1,1,4,1381,17.4053
2001,1,1,5,1914,20.4448
2001,1,2,1,1173,14.6633
2001,1,2,2,795,6.7304
2001,1,2,3,754,4.4272
2001,1,2,4,794,7.4989
2001,1,2,5,1130,9.3602
2001,1,3,1,904,8.5834
2001,1,3,2,711,1.8225
2001,1,3,3,685,3.9902
2001,1,3,4,758,2.3435
2001,1,3,5,991,5.0416
2001,2,1,1,2048,-11.2356
2001,2,1,2,1400,-5.4238
2001,2,1,3,1343,-4.1506
2001,2,1,4,1325,-5.3487
2001,2,1,5,1875,-8.0873
2001,2,2,1,1147,-11.4107
2001,2,2,2,761,-5.8513
2001,2,2,3,739,-3.6340
2001,2,2,4,765,-5.7037
2001,2,2,5,1100,-11.6140
2001,2,3,1,901,-11.8382
2001,2,3,2,714,-7.6723
2001,2,3,3,686,-7.9306
2001,2,3,4,753,-8.2942
2001,2,3,5,988,-15.9700
2001,3,1,1,2128,-8.2609
2001,3,1,2,1453,-3.7845
2001,3,1,3,1391,-3.9312
2001,3,1,4,1387,-4.9764
2001,3,1,5,1895,-5.2730
2001,3,2,1,1182,-7.7180
2001,3,2,2,788,-4.1501
2001,3,2,3,750,-4.5757
2001,3,2,4,792,-4.1777
2001,3,2,5,1086,-6.6917
2001,3,3,1,893,-7.7757
2001,3,3,2,728,-7.7537
2001,3,3,3,692,-5.5328
2001,3,3,4,753,-6.9863
2001,3,3,5,957,-10.2409
2001,4,1,1,2125,5.6064
2001,4,1,2,1422,6.2826
2001,4,1,3,1357,6.5730
2001,4,1,4,1362,6.4838
2001,4,1,5,1864,6.7343
2001,4,2,1,1100,9.1778
2001,4,2,2,751,7.6003
2001,4,2,3,709,6.3546
2001,4,2,4,735,7.9204
2001,4,2,5,1022,11.2408
2001,4,3,1,827,10.4933
2001,4,3,2,660,7.6824
2001,4,3,3,628,8.2726
2001,4,3,4,694,8.0045
2001,4,3,5,872,12.3095
2001,5,1,1,2134,10.2505
2001,5,1,2,1416,10.0576
2001,5,1,3,1312,10.0699
2001,5,1,4,1343,12.0592
2001,5,1,5,1910,11.5677
2001,5,2,1,1107,4.9545
2001,5,2,2,742,3.6844
2001,5,2,3,698,4.1709
2001,5,2,4,739,3.9353
2001,5,2,5,1036,4.3699
2001,5,3,1,825,0.1425
2001,5,3,2,669,0.6936
2001,5,3,3,644,-0.2041
2001,5,3,4,705,0.2855
2001,5,3,5,883,-0.5831
2001,6,1,1,2137,2.3299
2001,6,1,2,1498,1.8959
2001,6,1,3,1408,2.8109
2001,6,1,4,1424,2.1506
2001,6,1,5,1984,2.5787
2001,6,2,1,1131,4.6256
2001,6,2,2,753,4.9062
2001,6,2,3,732,4.7986
2001,6,2,4,761,4.5096
2001,6,2,5,1044,5.8742
2001,6,3,1,832,-2.5302
2001,6,3,2,675,-2.0875
2001,6,3,3,657,-3.7289
2001,6,3,4,703,-2.7331
2001,6,3,5,895,-2.1091
2001,7,1,1,1982,-5.4787
2001,7,1,2,1366,-1.2390
2001,7,1,3,1288,-2.9567
2001,7,1,4,1346,-2.0734
2001,7,1,5,1860,-3.2279
2001,7,2,1,1044,-7.8649
2001,7,2,2,700,-5.2952
2001,7,2,3,702,-4.4974
2001,7,2,4,714,-4.7053
2001,7,2,5,995,-7.3854
2001,7,3,1,760,-2.1374
2001,7,3,2,626,-0.2166
2001,7,3,3,599,-0.3594
2001,7,3,4,656,-0.7853
2001,7,3,5,775,-4.7217
2001,8,1,1,1969,-5.5283
2001,8,1,2,1360,-3.4115
2001,8,1,3,1288,-2.4400
2001,8,1,4,1336,-3.1673
2001,8,1,5,1844,-3.4935
2001,8,2,1,1048,-5.1770
2001,8,2,2,721,-2.3353
2001,8,2,3,709,-2.3788
2001,8,2,4,744,-3.0021
2001,8,2,5,1015,-6.4694
2001,8,3,1,764,-7.2212
2001,8,3,2,649,-5.9407
2001,8,3,3,632,-4.3930
2001,8,3,4,684,-5.1245
2001,8,3,5,779,-8.7574
2001,9,1,1,2013,-16.8802
2001,9,1,2,1421,-11.5182
2001,9,1,3,1334,-14.0197
2001,9,1,4,1418,-12.3122
2001,9,1,5,1928,-14.1214
2001,9,2,1,1062,-18.0076
2001,9,2,2,743,-15.0124
2001,9,2,3,716,-15.6841
2001,9,2,4,757,-16.2319
2001,9,2,5,1034,-19.1836
2001,9,3,1,757,-10.1528
2001,9,3,2,659,-7.8391
2001,9,3,3,639,-8.7916
2001,9,3,4,694,-7.7776
2001,9,3,5,783,-12.4333
2001,10,1,1,1943,9.2182
2001,10,1,2,1327,7.2089
2001,10,1,3,1275,6.7322
2001,10,1,4,1365,6.6523
2001,10,1,5,1881,10.2532
2001,10,2,1,986,9.7190
2001,10,2,2,687,6.3902
2001,10,2,3,668,7.6060
2001,10,2,4,716,7.6736
2001,10,2,5,983,10.7334
2001,10,3,1,656,4.4725
2001,10,3,2,608,1.5012
2001,10,3,3,577,1.6109
2001,10,3,4,641,2.7323
2001,10,3,5,726,8.3633
2001,11,1,1,1932,10.0956
2001,11,1,2,1320,7.6093
2001,11,1,3,1260,7.5927
2001,11,1,4,1333,6.5218
2001,11,1,5,1908,8.5680
2001,11,2,1,979,10.8482
2001,11,2,2,701,8.4689
2001,11,2,3,685,7.6745
2001,11,2,4,724,9.1075
2001,11,2,5,978,11.6505
2001,11,3,1,658,10.3827
2001,11,3,2,613,6.2579
2001,11,3,3,600,6.5950
2001,11,3,4,664,6.4192
2001,11,3,5,729,9.9754
2001,12,1,1,1983,8.3200
2001,12,1,2,1362,7.3804
2001,12,1,3,1316,8.2613
2001,12,1,4,1389,8.4270
2001,12,1,5,1968,9.1889
2001,12,2,1,990,6.6478
2001,12,2,2,717,7.2453
2001,12,2,3,679,6.8545
2001,12,2,4,734,6.4847
2001,12,2,5,992,7.8242
2001,12,3,1,657,-1.2201
2001,12,3,2,626,1.6772
2001,12,3,3,604,2.1962
2001,12,3,4,666,0.8300
2001,12,3,5,726,1.0794
2002,1,1,1,1948,0.9632
2002,1,1,2,1337,1.7951
2002,1,1,3,1271,0.3238
2002,1,1,4,1351,0.8793
2002,1,1,5,1941,1.7290
2002,1,2,1,947,-4.2626
2002,1,2,2,685,-1.5733
2002,1,2,3,652,-1.3113
2002,1,2,4,708,-1.4904
2002,1,2,5,966,-2.1894
2002,1,3,1,623,-1.2999
2002,1,3,2,591,-0.2781
2002,1,3,3,568,-1.6925
2002,1,3,4,636,-0.7584
2002,1,3,5,686,-2.1692
2002,2,1,1,1914,-8.1617
2002,2,1,2,1303,-5.0720
2002,2,1,3,1234,-5.0466
2002,2,1,4,1314,-4.8651
2002,2,1,5,1880,-6.9915
2002,2,2,1,904,-5.9502
2002,2,2,2,679,-2.2625
2002,2,2,3,641,-1.6527
2002,2,2,4,683,-2.8808
2002,2,2,5,920,-7.0146
2002,2,3,1,604,-5.6748
2002,2,3,2,587,-0.2434
2002,2,3,3,583,0.5714
2002,2,3,4,633,-1.1489
2002,2,3,5,663,-4.7820
2002,3,1,1,1995,10.0872
2002,3,1,2,1358,8.0285
2002,3,1,3,1259,8.1702
2002,3,1,4,1321,9.5953
2002,3,1,5,1892,10.3669
2002,3,2,1,919,9.2674
2002,3,2,2,688,8.6434
2002,3,2,3,661,8.4663
2002,3,2,4,703,8.8921
2002,3,2,5,931,9.9529
2002,3,3,1,613,4.3437
2002,3,3,2,594,3.1599
2002,3,3,3,591,3.1453
2002,3,3,4,651,3.0223
2002,3,3,5,660,4.6794
2002,4,1,1,1939,-1.7849
2002,4,1,2,1347,0.2850
2002,4,1,3,1242,0.7969
2002,4,1,4,1291,1.3169
2002,4,1,5,1847,-0.1291
2002,4,2,1,876,-2.8358
2002,4,2,2,654,0.0216
2002,4,2,3,635,0.3781
2002,4,2,4,656,-1.4012
2002,4,2,5,892,-2.8483
2002,4,3,1,570,-8.2901
2002,4,3,2,554,-6.3787
2002,4,3,3,553,-5.9372
2002,4,3,4,610,-6.4161
2002,4,3,5,617,-5.9150
2002,5,1,1,1937,-5.5963
2002,5,1,2,1359,-2.5594
2002,5,1,3,1218,-1.9942
2002,5,1,4,1245,-2.2718
2002,5,1,5,1809,-2.2331
2002,5,2,1,888,-6.8502
2002,5,2,2,666,-4.9593
2002,5,2,3,640,-4.6130
2002,5,2,4,662,-4.6597
2002,5,2,5,884,-6.1373
2002,5,3,1,606,-1.7780
2002,5,3,2,584,-1.4263
2002,5,3,3,561,-0.4067
2002,5,3,4,627,-0.9568
2002,5,3,5,632,-2.2866
2002,6,1,1,2042,-7.5311
2002,6,1,2,1427,-3.3061
2002,6,1,3,1287,-3.6149
2002,6,1,4,1282,-3.9198
