year,month,rank_ME,rank_dEF_6,nstocks,ret_vw
1987,8,3,5,282,4.5439
1987,9,1,1,765,-1.8233
1987,9,1,2,316,-2.5247
1987,9,1,3,67,-3.0084
1987,9,1,4,124,-1.0429
1987,9,1,5,537,-1.0909
1987,9,2,1,322,-1.7967
1987,9,2,2,391,-1.7857
1987,9,2,3,192,-1.4036
1987,9,2,4,272,-1.4419
1987,9,2,5,367,-1.4738
1987,9,3,1,159,-0.8125
1987,9,3,2,325,-2.8677
1987,9,3,3,388,-2.4873
1987,9,3,4,408,-2.4151
1987,9,3,5,295,-0.7814
1987,10,1,1,755,-33.1833
1987,10,1,2,306,-32.4575
1987,10,1,3,61,-31.3902
1987,10,1,4,118,-31.9772
1987,10,1,5,523,-31.9405
1987,10,2,1,323,-33.4828
1987,10,2,2,402,-29.2571
1987,10,2,3,185,-25.1291
1987,10,2,4,271,-27.7225
1987,10,2,5,360,-31.3957
1987,10,3,1,169,-26.3969
1987,10,3,2,322,-23.1707
1987,10,3,3,396,-19.1099
1987,10,3,4,416,-22.1686
1987,10,3,5,289,-24.2111
1987,11,1,1,743,-9.2577
1987,11,1,2,302,-6.1027
1987,11,1,3,58,-2.8377
1987,11,1,4,120,-2.8888
1987,11,1,5,506,-6.2492
1987,11,2,1,320,-6.7403
1987,11,2,2,398,-4.9896
1987,11,2,3,187,-4.3662
1987,11,2,4,276,-4.3969
1987,11,2,5,353,-4.2771
1987,11,3,1,173,-5.7544
1987,11,3,2,309,-7.3474
1987,11,3,3,395,-7.9651
1987,11,3,4,413,-8.1724
1987,11,3,5,272,-6.2591
1987,12,1,1,737,5.3299
1987,12,1,2,317,9.5247
1987,12,1,3,66,6.8127
1987,12,1,4,117,12.6778
1987,12,1,5,501,9.1195
1987,12,2,1,313,6.8175
1987,12,2,2,400,9.3403
1987,12,2,3,199,8.9140
1987,12,2,4,267,12.8145
1987,12,2,5,352,13.2811
1987,12,3,1,166,7.8572
1987,12,3,2,317,7.6366
1987,12,3,3,391,6.5751
1987,12,3,4,408,8.1016
1987,12,3,5,275,9.7028
1988,1,1,1,716,6.9541
1988,1,1,2,309,4.6342
1988,1,1,3,71,4.5714
1988,1,1,4,108,2.8239
1988,1,1,5,481,4.6439
1988,1,2,1,302,3.7838
1988,1,2,2,389,3.3720
1988,1,2,3,217,3.0026
1988,1,2,4,248,0.8169
1988,1,2,5,356,1.6483
1988,1,3,1,159,3.8628
1988,1,3,2,316,5.5916
1988,1,3,3,389,4.2352
1988,1,3,4,403,3.5115
1988,1,3,5,269,1.6182
1988,2,1,1,689,8.6432
1988,2,1,2,310,9.0494
1988,2,1,3,73,9.6105
1988,2,1,4,102,10.0282
1988,2,1,5,464,9.6667
1988,2,2,1,299,8.5270
1988,2,2,2,365,11.0897
1988,2,2,3,205,10.1706
1988,2,2,4,215,10.1301
1988,2,2,5,348,9.9669
1988,2,3,1,159,9.5233
1988,2,3,2,307,6.7291
1988,2,3,3,385,4.1705
1988,2,3,4,380,4.5337
1988,2,3,5,269,6.9188
1988,3,1,1,673,4.0965
1988,3,1,2,308,6.4814
1988,3,1,3,83,5.7612
1988,3,1,4,88,5.5745
1988,3,1,5,439,6.0347
1988,3,2,1,288,4.1019
1988,3,2,2,354,2.3940
1988,3,2,3,202,3.5891
1988,3,2,4,206,5.2496
1988,3,2,5,344,6.1792
1988,3,3,1,149,0.6693
1988,3,3,2,288,-1.5725
1988,3,3,3,367,-3.0111
1988,3,3,4,367,-2.9589
1988,3,3,5,252,-0.6722
1988,4,1,1,667,0.5504
1988,4,1,2,287,2.2808
1988,4,1,3,76,0.8744
1988,4,1,4,93,0.9073
1988,4,1,5,447,2.7251
1988,4,2,1,295,0.8546
1988,4,2,2,329,2.8456
1988,4,2,3,198,1.4339
1988,4,2,4,221,2.5045
1988,4,2,5,348,3.1982
1988,4,3,1,160,1.7578
1988,4,3,2,291,0.9952
1988,4,3,3,360,1.1668
1988,4,3,4,365,1.1215
1988,4,3,5,260,2.0111
1988,5,1,1,685,-3.6973
1988,5,1,2,277,-2.9374
1988,5,1,3,75,-2.2860
1988,5,1,4,94,-0.0977
1988,5,1,5,433,-1.8518
1988,5,2,1,296,-2.6152
1988,5,2,2,328,-1.2619
1988,5,2,3,187,-0.5559
1988,5,2,4,234,-1.7131
1988,5,2,5,343,-1.4257
1988,5,3,1,161,-0.6510
1988,5,3,2,293,-0.0282
1988,5,3,3,355,0.5975
1988,5,3,4,372,-0.0880
1988,5,3,5,263,-0.7091
1988,6,1,1,691,6.5662
1988,6,1,2,268,8.7242
1988,6,1,3,72,8.0598
1988,6,1,4,121,8.7199
1988,6,1,5,428,9.1276
1988,6,2,1,305,7.3773
1988,6,2,2,328,8.4759
1988,6,2,3,182,7.3943
1988,6,2,4,263,8.0045
1988,6,2,5,337,8.6342
1988,6,3,1,172,4.7663
1988,6,3,2,296,5.8175
1988,6,3,3,363,5.0488
1988,6,3,4,373,4.4704
1988,6,3,5,267,7.4957
1988,7,1,1,653,-1.1702
1988,7,1,2,245,-1.0806
1988,7,1,3,49,0.0887
1988,7,1,4,128,-0.3543
1988,7,1,5,433,-0.5224
1988,7,2,1,300,-0.9897
1988,7,2,2,322,-2.5304
1988,7,2,3,148,-1.6081
1988,7,2,4,270,-2.4395
1988,7,2,5,329,-1.6318
1988,7,3,1,169,-1.9233
1988,7,3,2,293,-1.5356
1988,7,3,3,359,-0.2556
1988,7,3,4,390,-1.6042
1988,7,3,5,246,-1.9144
1988,8,1,1,662,-1.6184
1988,8,1,2,238,-1.4014
1988,8,1,3,45,-2.8721
1988,8,1,4,141,-3.9296
1988,8,1,5,405,-3.1117
1988,8,2,1,289,-3.0360
1988,8,2,2,311,-2.8280
1988,8,2,3,150,-2.3097
1988,8,2,4,290,-3.4407
1988,8,2,5,317,-3.7652
1988,8,3,1,162,-2.2046
1988,8,3,2,299,-3.1742
1988,8,3,3,358,-3.0304
1988,8,3,4,380,-3.2881
1988,8,3,5,233,-5.0383
1988,9,1,1,664,2.2285
1988,9,1,2,241,3.8830
1988,9,1,3,35,7.8247
1988,9,1,4,155,3.4908
1988,9,1,5,401,4.1143
1988,9,2,1,313,2.5589
1988,9,2,2,330,2.4672
1988,9,2,3,143,3.4298
1988,9,2,4,298,3.4337
1988,9,2,5,332,3.6452
1988,9,3,1,170,2.1816
1988,9,3,2,330,4.5110
1988,9,3,3,368,4.6855
1988,9,3,4,379,4.3143
1988,9,3,5,251,2.4300
1988,10,1,1,676,-1.8257
1988,10,1,2,242,-0.3931
1988,10,1,3,37,-0.2472
1988,10,1,4,150,1.3824
1988,10,1,5,406,-1.7393
1988,10,2,1,325,-1.5163
1988,10,2,2,335,-0.8292
1988,10,2,3,146,1.7995
1988,10,2,4,290,-0.4818
1988,10,2,5,332,-0.7307
1988,10,3,1,154,0.7297
1988,10,3,2,330,3.0234
1988,10,3,3,376,3.0942
1988,10,3,4,384,1.8449
1988,10,3,5,249,2.4873
1988,11,1,1,670,-4.8636
1988,11,1,2,265,-4.5796
1988,11,1,3,42,-6.8227
1988,11,1,4,138,-3.1443
1988,11,1,5,437,-3.7107
1988,11,2,1,320,-2.1574
1988,11,2,2,334,-3.1163
1988,11,2,3,169,-4.7413
1988,11,2,4,272,-2.0978
1988,11,2,5,351,-2.3567
1988,11,3,1,152,-1.5707
1988,11,3,2,332,-1.6475
1988,11,3,3,382,-1.6192
1988,11,3,4,379,-1.2302
1988,11,3,5,250,-1.1799
1988,12,1,1,662,5.3583
1988,12,1,2,268,5.3394
1988,12,1,3,45,7.6050
1988,12,1,4,127,3.9206
1988,12,1,5,441,5.9532
1988,12,2,1,311,6.0889
1988,12,2,2,338,5.0475
1988,12,2,3,176,3.6089
1988,12,2,4,255,5.0225
1988,12,2,5,347,6.1898
1988,12,3,1,153,3.3619
1988,12,3,2,330,2.3763
1988,12,3,3,378,2.1243
1988,12,3,4,390,2.4076
1988,12,3,5,244,2.1473
1989,1,1,1,675,3.7700
1989,1,1,2,286,3.7060
1989,1,1,3,50,4.5706
1989,1,1,4,119,5.2053
1989,1,1,5,412,5.5985
1989,1,2,1,300,6.2215
1989,1,2,2,347,4.0780
1989,1,2,3,177,3.5255
1989,1,2,4,256,4.4078
1989,1,2,5,346,6.2838
1989,1,3,1,149,6.8082
1989,1,3,2,304,6.9841
1989,1,3,3,380,6.3221
1989,1,3,4,379,6.3226
1989,1,3,5,253,8.1833
1989,2,1,1,675,1.1796
1989,2,1,2,281,0.4081
1989,2,1,3,59,0.2232
1989,2,1,4,109,0.5452
1989,2,1,5,427,1.7745
1989,2,2,1,309,2.0220
1989,2,2,2,337,0.1501
1989,2,2,3,177,0.6139
1989,2,2,4,244,0.5328
1989,2,2,5,353,0.7385
1989,2,3,1,154,0.4160
1989,2,3,2,297,-1.6467
1989,2,3,3,375,-2.8769
1989,2,3,4,377,-2.7052
1989,2,3,5,252,-1.8198
1989,3,1,1,663,2.7675
1989,3,1,2,282,2.0731
1989,3,1,3,75,2.2789
1989,3,1,4,90,2.4112
1989,3,1,5,428,4.1322
1989,3,2,1,290,2.1019
1989,3,2,2,325,2.8830
1989,3,2,3,192,2.0417
1989,3,2,4,226,2.8089
1989,3,2,5,336,2.4488
1989,3,3,1,140,-0.7354
1989,3,3,2,287,0.1239
1989,3,3,3,353,1.8775
1989,3,3,4,354,1.8235
1989,3,3,5,233,1.8879
1989,4,1,1,644,2.8524
1989,4,1,2,276,3.1694
1989,4,1,3,73,1.7366
1989,4,1,4,90,3.4938
1989,4,1,5,427,4.7965
1989,4,2,1,296,5.1127
1989,4,2,2,319,4.4368
1989,4,2,3,188,4.7616
1989,4,2,4,230,6.0134
1989,4,2,5,323,6.8724
1989,4,3,1,156,4.9504
1989,4,3,2,298,4.4780
1989,4,3,3,350,5.5093
1989,4,3,4,346,5.0517
1989,4,3,5,236,4.4944
1989,5,1,1,643,2.5972
1989,5,1,2,272,3.5031
1989,5,1,3,75,3.2251
1989,5,1,4,95,5.4625
1989,5,1,5,420,5.1136
1989,5,2,1,300,3.6268
1989,5,2,2,324,5.6635
1989,5,2,3,187,5.6921
1989,5,2,4,221,5.1555
1989,5,2,5,332,6.0923
1989,5,3,1,164,4.5229
1989,5,3,2,310,4.3024
1989,5,3,3,355,4.0794
1989,5,3,4,356,3.9992
1989,5,3,5,240,3.7448
1989,6,1,1,640,-3.0101
1989,6,1,2,276,-1.9215
1989,6,1,3,77,-3.8528
1989,6,1,4,107,-4.3496
1989,6,1,5,436,-1.6097
1989,6,2,1,297,-2.2835
1989,6,2,2,332,-3.0221
1989,6,2,3,189,-1.2167
1989,6,2,4,238,-2.4015
1989,6,2,5,338,-2.8167
1989,6,3,1,161,-1.8247
1989,6,3,2,315,-1.3926
1989,6,3,3,349,-0.1100
1989,6,3,4,356,-0.7212
1989,6,3,5,259,-1.5156
1989,7,1,1,639,3.0102
1989,7,1,2,284,4.5061
1989,7,1,3,81,5.8850
1989,7,1,4,109,5.6284
1989,7,1,5,456,6.8947
1989,7,2,1,282,1.7248
1989,7,2,2,321,3.9659
1989,7,2,3,193,5.1369
1989,7,2,4,234,5.3941
1989,7,2,5,342,6.1831
1989,7,3,1,163,3.5962
1989,7,3,2,297,7.3590
1989,7,3,3,352,7.6152
1989,7,3,4,349,9.6795
1989,7,3,5,248,7.3080
1989,8,1,1,634,0.4322
1989,8,1,2,304,2.3596
1989,8,1,3,89,3.5742
1989,8,1,4,105,3.0554
1989,8,1,5,466,2.0474
1989,8,2,1,281,3.5491
1989,8,2,2,304,3.0750
1989,8,2,3,218,2.9040
1989,8,2,4,236,3.0741
1989,8,2,5,343,4.4889
1989,8,3,1,158,3.8999
1989,8,3,2,298,3.1649
1989,8,3,3,354,1.6081
1989,8,3,4,354,2.0436
1989,8,3,5,247,5.3815
1989,9,1,1,625,-1.0146
1989,9,1,2,305,-0.5903
1989,9,1,3,89,-0.4787
1989,9,1,4,94,1.3110
1989,9,1,5,478,0.9562
1989,9,2,1,295,-0.5194
1989,9,2,2,317,-0.1119
1989,9,2,3,216,1.0377
1989,9,2,4,227,1.8041
1989,9,2,5,352,2.0785
1989,9,3,1,169,-2.0667
1989,9,3,2,316,-2.6906
1989,9,3,3,373,-1.2480
1989,9,3,4,366,0.0540
1989,9,3,5,268,-0.0260
1989,10,1,1,631,-7.7452
1989,10,1,2,318,-5.8474
1989,10,1,3,105,-6.6310
1989,10,1,4,91,-5.1753
1989,10,1,5,485,-5.2103
1989,10,2,1,289,-8.8906
1989,10,2,2,313,-6.9721
1989,10,2,3,246,-5.3436
1989,10,2,4,215,-4.2578
1989,10,2,5,366,-5.3255
1989,10,3,1,153,-5.7570
1989,10,3,2,306,-3.6804
1989,10,3,3,382,-2.9402
1989,10,3,4,366,-1.0204
1989,10,3,5,265,-3.0658
1989,11,1,1,644,-1.2374
1989,11,1,2,331,-0.8712
1989,11,1,3,131,-0.5035
1989,11,1,4,82,-0.5773
1989,11,1,5,491,-0.1514
1989,11,2,1,289,0.7034
1989,11,2,2,317,0.7178
1989,11,2,3,274,0.8728
1989,11,2,4,207,1.6578
1989,11,2,5,364,1.7743
1989,11,3,1,149,1.0159
1989,11,3,2,304,1.4089
1989,11,3,3,387,1.9362
1989,11,3,4,378,2.7959
1989,11,3,5,265,2.1689
1989,12,1,1,645,-0.3015
1989,12,1,2,339,-0.6682
1989,12,1,3,145,-0.5131
1989,12,1,4,53,-1.7601
1989,12,1,5,475,1.3881
1989,12,2,1,292,0.2706
1989,12,2,2,321,1.2239
1989,12,2,3,279,2.1178
1989,12,2,4,187,1.9801
1989,12,2,5,373,1.0455
1989,12,3,1,156,1.8108
1989,12,3,2,306,1.6874
1989,12,3,3,382,2.4653
1989,12,3,4,370,2.8427
1989,12,3,5,275,2.5216
1990,1,1,1,661,-9.2672
1990,1,1,2,323,-9.6798
1990,1,1,3,162,-8.0831
1990,1,1,4,40,-11.0861
1990,1,1,5,467,-8.4502
1990,1,2,1,292,-10.6462
1990,1,2,2,319,-8.7688
1990,1,2,3,285,-8.6996
1990,1,2,4,168,-8.6388
1990,1,2,5,373,-8.9833
1990,1,3,1,154,-5.9714
1990,1,3,2,304,-5.0786
1990,1,3,3,365,-5.4051
1990,1,3,4,365,-7.0213
1990,1,3,5,273,-6.5929
1990,2,1,1,649,1.4951
1990,2,1,2,293,1.4974
1990,2,1,3,164,2.9292
1990,2,1,4,32,3.4280
1990,2,1,5,453,4.0829
1990,2,2,1,283,4.4830
1990,2,2,2,327,2.6577
1990,2,2,3,284,3.1959
1990,2,2,4,148,2.3180
1990,2,2,5,378,4.9018
1990,2,3,1,156,2.3454
1990,2,3,2,289,1.7185
1990,2,3,3,359,2.1181
1990,2,3,4,355,0.8404
1990,2,3,5,273,3.0089
1990,3,1,1,636,3.0016
1990,3,1,2,312,5.1238
1990,3,1,3,188,4.6520
1990,3,1,4,28,3.1016
1990,3,1,5,429,5.4724
1990,3,2,1,273,3.7767
1990,3,2,2,321,4.5373
1990,3,2,3,296,5.5546
1990,3,2,4,143,4.4320
1990,3,2,5,385,6.8294
1990,3,3,1,140,3.0531
1990,3,3,2,266,2.2526
1990,3,3,3,342,2.6850
1990,3,3,4,347,3.3616
1990,3,3,5,265,2.9129
1990,4,1,1,626,-4.0113
1990,4,1,2,319,-2.9527
1990,4,1,3,189,-1.6957
1990,4,1,4,25,0.7431
1990,4,1,5,421,-2.1208
1990,4,2,1,270,-5.8716
1990,4,2,2,332,-3.4965
1990,4,2,3,294,-3.2891
1990,4,2,4,127,-2.3644
1990,4,2,5,387,-3.9458
1990,4,3,1,143,-1.6418
1990,4,3,2,264,-3.8302
1990,4,3,3,349,-3.6579
1990,4,3,4,349,-1.6072
1990,4,3,5,278,-2.2607
1990,5,1,1,617,7.6424
1990,5,1,2,319,8.3679
1990,5,1,3,175,8.7113
1990,5,1,4,24,8.6732
1990,5,1,5,414,9.9027
1990,5,2,1,276,8.1831
1990,5,2,2,328,8.3965
1990,5,2,3,297,8.6428
1990,5,2,4,131,8.7542
1990,5,2,5,381,11.3918
1990,5,3,1,142,8.8123
1990,5,3,2,278,7.8383
1990,5,3,3,353,8.8307
1990,5,3,4,352,9.3837
1990,5,3,5,288,10.5233
1990,6,1,1,615,1.2448
1990,6,1,2,333,0.9983
1990,6,1,3,175,2.1955
1990,6,1,4,27,2.6012
1990,6,1,5,429,1.3545
1990,6,2,1,291,0.6310
1990,6,2,2,316,0.8551
1990,6,2,3,292,0.7670
1990,6,2,4,144,1.6471
1990,6,2,5,403,-0.6482
1990,6,3,1,156,-3.5981
1990,6,3,2,286,-2.6405
1990,6,3,3,357,-1.7271
1990,6,3,4,355,0.9962
1990,6,3,5,291,-0.0732
1990,7,1,1,610,-5.8144
1990,7,1,2,338,-4.8269
1990,7,1,3,167,-4.5986
1990,7,1,4,24,-1.9653
1990,7,1,5,412,-3.1630
1990,7,2,1,294,-4.1521
1990,7,2,2,331,-4.5015
1990,7,2,3,288,-4.3495
1990,7,2,4,153,-2.0305
1990,7,2,5,408,-3.0268
1990,7,3,1,155,-5.6763
1990,7,3,2,291,-1.3675
1990,7,3,3,354,-0.8367
1990,7,3,4,357,-0.2258
1990,7,3,5,287,-0.0002
1990,8,1,1,614,-16.3045
1990,8,1,2,332,-16.1852
1990,8,1,3,160,-15.0165
1990,8,1,4,28,-20.1958
1990,8,1,5,416,-15.4895
1990,8,2,1,298,-14.6281
1990,8,2,2,313,-13.4680
1990,8,2,3,298,-13.6609
1990,8,2,4,165,-12.8603
1990,8,2,5,425,-13.9437
1990,8,3,1,148,-10.8589
1990,8,3,2,284,-9.4242
1990,8,3,3,353,-8.6594
1990,8,3,4,356,-9.0264
1990,8,3,5,281,-8.8803
1990,9,1,1,616,-10.0579
1990,9,1,2,316,-10.2875
1990,9,1,3,138,-7.7896
1990,9,1,4,32,-10.8901
1990,9,1,5,428,-9.3739
1990,9,2,1,325,-9.8086
1990,9,2,2,334,-9.2586
1990,9,2,3,301,-8.6362
1990,9,2,4,179,-6.1737
1990,9,2,5,431,-9.6176
1990,9,3,1,159,-8.2389
1990,9,3,2,307,-5.1801
1990,9,3,3,382,-3.3450
1990,9,3,4,365,-3.7611
1990,9,3,5,300,-5.0118
1990,10,1,1,633,-9.0797
1990,10,1,2,337,-7.3302
1990,10,1,3,146,-7.0282
1990,10,1,4,36,-9.0974
1990,10,1,5,440,-5.7716
1990,10,2,1,332,-9.1698
1990,10,2,2,350,-5.0654
1990,10,2,3,308,-4.4755
1990,10,2,4,189,-2.7487
1990,10,2,5,451,-4.2141
1990,10,3,1,151,-3.9478
1990,10,3,2,313,-2.1058
1990,10,3,3,387,0.1328
1990,10,3,4,372,1.0592
1990,10,3,5,292,-1.3517
1990,11,1,1,629,5.8182
1990,11,1,2,331,6.6957
1990,11,1,3,155,8.8897
1990,11,1,4,44,9.9868
1990,11,1,5,435,7.2703
1990,11,2,1,346,9.1679
1990,11,2,2,370,8.1368
1990,11,2,3,308,10.4566
1990,11,2,4,187,8.9823
1990,11,2,5,425,9.6581
1990,11,3,1,149,7.6222
1990,11,3,2,313,5.5028
1990,11,3,3,396,4.6878
1990,11,3,4,386,6.7207
1990,11,3,5,302,6.1210
1990,12,1,1,646,-1.1367
1990,12,1,2,329,4.0671
1990,12,1,3,167,3.8659
1990,12,1,4,45,0.6065
1990,12,1,5,424,5.3454
1990,12,2,1,346,3.8428
1990,12,2,2,368,6.0312
1990,12,2,3,314,6.0436
1990,12,2,4,185,6.6172
1990,12,2,5,428,5.8852
1990,12,3,1,148,2.6398
1990,12,3,2,300,2.3454
1990,12,3,3,384,2.1423
1990,12,3,4,384,3.1245
1990,12,3,5,293,1.7268
1991,1,1,1,647,13.4809
1991,1,1,2,343,10.5039
1991,1,1,3,182,12.1305
1991,1,1,4,48,17.4868
1991,1,1,5,424,11.6720
1991,1,2,1,341,10.0427
1991,1,2,2,388,9.4546
1991,1,2,3,334,10.5135
1991,1,2,4,186,9.1959
1991,1,2,5,423,10.3452
1991,1,3,1,143,9.3382
1991,1,3,2,295,7.2226
1991,1,3,3,377,4.4845
1991,1,3,4,393,4.4177
1991,1,3,5,295,3.8811
1991,2,1,1,635,14.6605
1991,2,1,2,329,12.4231
1991,2,1,3,182,11.7205
1991,2,1,4,47,12.8509
1991,2,1,5,420,14.5379
1991,2,2,1,342,11.9666
1991,2,2,2,398,9.6609
1991,2,2,3,338,9.0497
1991,2,2,4,168,10.0783
1991,2,2,5,393,9.9756
1991,2,3,1,141,8.2861
1991,2,3,2,280,6.7403
1991,2,3,3,360,6.0654
1991,2,3,4,387,6.0600
1991,2,3,5,298,7.2805
1991,3,1,1,613,7.0030
1991,3,1,2,327,7.6785
1991,3,1,3,194,8.1772
1991,3,1,4,42,7.7342
1991,3,1,5,403,7.6933
1991,3,2,1,333,5.7682
1991,3,2,2,399,5.0701
1991,3,2,3,343,6.6261
1991,3,2,4,154,5.4007
1991,3,2,5,371,7.2812
1991,3,3,1,128,-0.7559
1991,3,3,2,252,1.0270
1991,3,3,3,339,2.1744
1991,3,3,4,376,2.4384
1991,3,3,5,287,3.4245
1991,4,1,1,565,0.5386
1991,4,1,2,286,-1.3313
1991,4,1,3,186,-0.1099
1991,4,1,4,40,-7.6737
1991,4,1,5,382,0.6369
1991,4,2,1,328,-1.3948
1991,4,2,2,391,0.3202
1991,4,2,3,341,0.1501
1991,4,2,4,151,0.7682
1991,4,2,5,354,-0.5110
1991,4,3,1,143,-0.0623
1991,4,3,2,254,2.1035
1991,4,3,3,341,1.5073
1991,4,3,4,365,-0.5139
1991,4,3,5,299,-0.7944
1991,5,1,1,567,4.5045
1991,5,1,2,281,3.9913
1991,5,1,3,197,4.8365
1991,5,1,4,43,1.9029
1991,5,1,5,394,3.6490
1991,5,2,1,336,4.7915
1991,5,2,2,369,4.7804
1991,5,2,3,346,4.3538
1991,5,2,4,163,5.0956
1991,5,2,5,390,4.6647
1991,5,3,1,152,10.3317
1991,5,3,2,268,6.2662
1991,5,3,3,353,4.6685
1991,5,3,4,375,3.5170
1991,5,3,5,306,2.4014
1991,6,1,1,576,-4.1390
1991,6,1,2,275,-3.2070
1991,6,1,3,183,-5.2466
1991,6,1,4,41,-5.8032
1991,6,1,5,413,-6.0464
1991,6,2,1,328,-5.0396
1991,6,2,2,360,-3.6174
1991,6,2,3,337,-4.3911
1991,6,2,4,164,-4.1256
1991,6,2,5,404,-6.4714
1991,6,3,1,165,-5.8932
1991,6,3,2,269,-5.5273
1991,6,3,3,366,-4.7138
1991,6,3,4,378,-3.9819
1991,6,3,5,312,-5.2075
1991,7,1,1,556,1.9761
1991,7,1,2,275,3.8514
1991,7,1,3,175,3.0806
1991,7,1,4,40,4.7679
1991,7,1,5,413,5.7997
1991,7,2,1,315,2.0674
1991,7,2,2,337,2.7585
1991,7,2,3,327,3.2570
1991,7,2,4,150,3.5449
1991,7,2,5,406,6.8799
1991,7,3,1,168,1.0305
1991,7,3,2,277,3.5724
1991,7,3,3,356,3.3665
1991,7,3,4,353,4.7503
1991,7,3,5,305,6.8457
1991,8,1,1,556,3.1606
1991,8,1,2,283,2.2614
1991,8,1,3,193,3.3481
1991,8,1,4,40,4.0580
1991,8,1,5,416,5.1913
1991,8,2,1,305,2.7412
1991,8,2,2,334,2.2605
1991,8,2,3,330,3.1066
1991,8,2,4,157,4.9179
1991,8,2,5,416,6.0662
1991,8,3,1,162,-0.5277
1991,8,3,2,259,0.7554
1991,8,3,3,355,1.9671
1991,8,3,4,355,3.1358
1991,8,3,5,292,3.3250
1991,9,1,1,559,-0.2990
1991,9,1,2,271,-0.4841
1991,9,1,3,178,1.1860
1991,9,1,4,42,2.3309
1991,9,1,5,419,-0.4734
1991,9,2,1,315,-0.5077
1991,9,2,2,349,-0.4767
1991,9,2,3,328,0.0326
1991,9,2,4,159,0.1370
1991,9,2,5,421,1.7307
1991,9,3,1,168,-1.9278
1991,9,3,2,280,-1.9654
1991,9,3,3,371,-0.6224
1991,9,3,4,363,-1.8104
1991,9,3,5,319,-1.0967
1991,10,1,1,573,1.7877
1991,10,1,2,285,0.9002
1991,10,1,3,185,0.1687
1991,10,1,4,41,0.2497
1991,10,1,5,421,6.8411
1991,10,2,1,313,1.6292
1991,10,2,2,381,0.4892
1991,10,2,3,325,1.6759
1991,10,2,4,161,0.5733
1991,10,2,5,430,3.6418
1991,10,3,1,172,-0.7234
1991,10,3,2,284,0.6248
1991,10,3,3,385,1.1972
1991,10,3,4,376,1.7827
1991,10,3,5,308,2.5664
1991,11,1,1,582,-4.8402
1991,11,1,2,276,-4.4909
1991,11,1,3,170,-3.9265
1991,11,1,4,36,-4.5599
1991,11,1,5,406,-3.2582
1991,11,2,1,304,-7.7819
1991,11,2,2,381,-5.6757
1991,11,2,3,306,-4.5183
1991,11,2,4,158,-2.3219
1991,11,2,5,425,-6.7429
1991,11,3,1,171,-8.6423
1991,11,3,2,292,-7.0390
1991,11,3,3,389,-4.3604
1991,11,3,4,373,-2.1610
1991,11,3,5,310,-2.6415
1991,12,1,1,553,3.0991
1991,12,1,2,298,6.8170
1991,12,1,3,162,6.3850
1991,12,1,4,43,5.7334
1991,12,1,5,410,8.4598
1991,12,2,1,302,7.2581
1991,12,2,2,387,8.9882
1991,12,2,3,300,9.8185
1991,12,2,4,164,9.6751
1991,12,2,5,428,10.3214
1991,12,3,1,172,5.1681
1991,12,3,2,301,6.7915
1991,12,3,3,392,8.9200
1991,12,3,4,385,12.7820
1991,12,3,5,313,12.9589
1992,1,1,1,557,13.8142
1992,1,1,2,287,9.5872
1992,1,1,3,159,11.9228
1992,1,1,4,43,10.1379
1992,1,1,5,413,12.7926
1992,1,2,1,307,9.9165
1992,1,2,2,393,6.6868
1992,1,2,3,306,6.0190
1992,1,2,4,179,5.2218
1992,1,2,5,440,6.8411
1992,1,3,1,166,4.8068
1992,1,3,2,292,1.8879
1992,1,3,3,406,-0.1657
1992,1,3,4,388,-2.9943
1992,1,3,5,303,-0.7593
1992,2,1,1,545,4.2629
1992,2,1,2,284,2.5555
1992,2,1,3,153,2.4033
1992,2,1,4,41,11.3349
1992,2,1,5,420,4.9505
1992,2,2,1,311,2.7812
1992,2,2,2,389,2.7462
1992,2,2,3,312,1.8226
1992,2,2,4,163,3.0881
1992,2,2,5,437,3.2076
1992,2,3,1,158,5.2332
1992,2,3,2,299,2.0638
1992,2,3,3,407,0.7320
1992,2,3,4,387,0.1775
1992,2,3,5,303,1.7704
1992,3,1,1,539,-3.2674
1992,3,1,2,296,-3.9937
1992,3,1,3,151,-4.3852
1992,3,1,4,39,-1.4209
1992,3,1,5,409,-4.2044
1992,3,2,1,309,-5.1895
1992,3,2,2,366,-5.0519
1992,3,2,3,307,-3.8648
1992,3,2,4,154,-2.6438
1992,3,2,5,439,-3.7924
1992,3,3,1,145,-3.9868
1992,3,3,2,289,-1.8963
1992,3,3,3,383,-2.1565
1992,3,3,4,382,-2.3981
1992,3,3,5,293,-3.3131
1992,4,1,1,529,-6.5924
1992,4,1,2,305,-4.5719
1992,4,1,3,141,-5.4291
1992,4,1,4,42,-4.4354
1992,4,1,5,398,-5.3500
1992,4,2,1,308,-3.2236
1992,4,2,2,362,-3.4389
1992,4,2,3,307,-3.1833
1992,4,2,4,152,-2.7517
1992,4,2,5,432,-5.4518
1992,4,3,1,144,4.2205
1992,4,3,2,300,3.7749
1992,4,3,3,378,3.1413
1992,4,3,4,376,1.5030
1992,4,3,5,286,-0.3668
1992,5,1,1,542,-1.3624
1992,5,1,2,309,-0.4734
1992,5,1,3,140,-0.2574
1992,5,1,4,39,2.3787
1992,5,1,5,416,-0.6131
1992,5,2,1,319,2.2555
1992,5,2,2,368,0.7180
1992,5,2,3,299,-0.1817
1992,5,2,4,149,0.9403
1992,5,2,5,428,-0.5051
