year,month,rank_ME,rank_SUE_6,nstocks,ret_vw
1994,3,1,5,572,-4.8833
1994,3,2,1,268,-5.0953
1994,3,2,2,270,-4.5604
1994,3,2,3,241,-5.4484
1994,3,2,4,291,-5.9857
1994,3,2,5,302,-5.4667
1994,3,3,1,264,-5.3564
1994,3,3,2,253,-3.7739
1994,3,3,3,258,-4.5523
1994,3,3,4,334,-4.6303
1994,3,3,5,359,-3.9170
1994,4,1,1,706,-2.8499
1994,4,1,2,909,-1.4856
1994,4,1,3,583,1.2008
1994,4,1,4,788,-1.2183
1994,4,1,5,566,-0.7179
1994,4,2,1,249,-1.0978
1994,4,2,2,249,-0.6585
1994,4,2,3,235,0.2482
1994,4,2,4,274,0.6982
1994,4,2,5,288,1.0796
1994,4,3,1,235,2.5566
1994,4,3,2,229,1.6409
1994,4,3,3,217,0.8418
1994,4,3,4,286,0.4383
1994,4,3,5,320,0.2981
1994,5,1,1,762,-0.5934
1994,5,1,2,911,-1.3908
1994,5,1,3,603,-0.6097
1994,5,1,4,801,-0.8706
1994,5,1,5,573,-1.1718
1994,5,2,1,283,0.3649
1994,5,2,2,272,-0.9733
1994,5,2,3,258,-1.7637
1994,5,2,4,295,-2.7291
1994,5,2,5,297,-3.0733
1994,5,3,1,275,-0.0865
1994,5,3,2,279,1.7092
1994,5,3,3,278,0.2220
1994,5,3,4,326,0.2676
1994,5,3,5,336,0.5625
1994,6,1,1,875,-4.0192
1994,6,1,2,960,-3.8326
1994,6,1,3,685,-4.0990
1994,6,1,4,854,-3.2966
1994,6,1,5,618,-2.6154
1994,6,2,1,296,-2.9752
1994,6,2,2,287,-1.8087
1994,6,2,3,264,-2.7203
1994,6,2,4,323,-2.9873
1994,6,2,5,317,-2.9751
1994,6,3,1,287,-1.6217
1994,6,3,2,291,-1.3249
1994,6,3,3,294,-2.9455
1994,6,3,4,332,-3.2946
1994,6,3,5,344,-3.0941
1994,7,1,1,847,0.3090
1994,7,1,2,915,0.8181
1994,7,1,3,687,2.0861
1994,7,1,4,823,0.7389
1994,7,1,5,591,2.0379
1994,7,2,1,289,1.0323
1994,7,2,2,269,1.9245
1994,7,2,3,247,1.5830
1994,7,2,4,304,2.2571
1994,7,2,5,301,2.0976
1994,7,3,1,251,4.0704
1994,7,3,2,253,2.8238
1994,7,3,3,269,3.4149
1994,7,3,4,306,3.4239
1994,7,3,5,298,3.0636
1994,8,1,1,893,4.1450
1994,8,1,2,884,2.7363
1994,8,1,3,717,4.2897
1994,8,1,4,832,3.6865
1994,8,1,5,598,3.0252
1994,8,2,1,291,5.8972
1994,8,2,2,265,6.0017
1994,8,2,3,267,6.1203
1994,8,2,4,319,6.9500
1994,8,2,5,302,6.5329
1994,8,3,1,274,4.4202
1994,8,3,2,270,4.1378
1994,8,3,3,310,4.4613
1994,8,3,4,318,3.8233
1994,8,3,5,313,4.7158
1994,9,1,1,946,1.1969
1994,9,1,2,901,1.3261
1994,9,1,3,768,1.1794
1994,9,1,4,855,2.4279
1994,9,1,5,638,1.7436
1994,9,2,1,304,-0.6961
1994,9,2,2,269,0.1636
1994,9,2,3,257,-0.7662
1994,9,2,4,328,-0.9853
1994,9,2,5,300,-0.2647
1994,9,3,1,278,-1.2534
1994,9,3,2,281,-1.2487
1994,9,3,3,315,-1.8063
1994,9,3,4,321,-2.7380
1994,9,3,5,317,-1.4403
1994,10,1,1,916,-0.2542
1994,10,1,2,763,0.3647
1994,10,1,3,714,2.1920
1994,10,1,4,803,1.4661
1994,10,1,5,592,0.8538
1994,10,2,1,272,0.0373
1994,10,2,2,220,-2.0121
1994,10,2,3,235,0.3390
1994,10,2,4,291,0.2047
1994,10,2,5,265,0.3919
1994,10,3,1,215,2.1501
1994,10,3,2,217,2.0107
1994,10,3,3,257,1.9038
1994,10,3,4,273,1.7687
1994,10,3,5,287,2.9458
1994,11,1,1,919,-3.1653
1994,11,1,2,780,-2.2006
1994,11,1,3,775,-2.2097
1994,11,1,4,794,-2.4084
1994,11,1,5,557,-1.9826
1994,11,2,1,287,-3.3083
1994,11,2,2,238,-4.8671
1994,11,2,3,261,-3.0116
1994,11,2,4,322,-3.5077
1994,11,2,5,286,-2.8567
1994,11,3,1,245,-3.3554
1994,11,3,2,229,-2.6043
1994,11,3,3,302,-3.6272
1994,11,3,4,314,-3.6771
1994,11,3,5,325,-2.4199
1994,12,1,1,994,-3.0510
1994,12,1,2,834,-0.3764
1994,12,1,3,856,-0.6881
1994,12,1,4,836,0.3659
1994,12,1,5,565,1.0409
1994,12,2,1,295,1.3924
1994,12,2,2,253,-0.1273
1994,12,2,3,278,3.2820
1994,12,2,4,335,2.2013
1994,12,2,5,290,3.2008
1994,12,3,1,257,0.3019
1994,12,3,2,241,0.8008
1994,12,3,3,323,1.5384
1994,12,3,4,329,1.8767
1994,12,3,5,332,1.7016
1995,1,1,1,927,3.2098
1995,1,1,2,794,1.8694
1995,1,1,3,794,3.1573
1995,1,1,4,774,1.6462
1995,1,1,5,486,3.3240
1995,1,2,1,273,-0.8561
1995,1,2,2,243,-1.1799
1995,1,2,3,254,-1.6800
1995,1,2,4,293,-2.0309
1995,1,2,5,257,-1.0837
1995,1,3,1,217,2.6175
1995,1,3,2,204,3.5021
1995,1,3,3,275,2.0484
1995,1,3,4,279,1.0318
1995,1,3,5,309,1.6398
1995,2,1,1,896,2.4912
1995,2,1,2,813,2.4034
1995,2,1,3,774,2.3580
1995,2,1,4,743,2.6770
1995,2,1,5,477,3.4506
1995,2,2,1,269,3.3805
1995,2,2,2,249,4.0014
1995,2,2,3,273,3.5903
1995,2,2,4,292,2.8754
1995,2,2,5,267,4.4946
1995,2,3,1,236,3.1977
1995,2,3,2,223,3.2467
1995,2,3,3,313,4.5400
1995,2,3,4,303,4.4147
1995,2,3,5,351,3.8197
1995,3,1,1,919,2.0280
1995,3,1,2,930,-0.0155
1995,3,1,3,836,1.3772
1995,3,1,4,807,1.2578
1995,3,1,5,507,1.0697
1995,3,2,1,305,0.3459
1995,3,2,2,267,2.2677
1995,3,2,3,306,1.8983
1995,3,2,4,310,2.5633
1995,3,2,5,286,1.3717
1995,3,3,1,263,2.6077
1995,3,3,2,254,3.4311
1995,3,3,3,329,2.5081
1995,3,3,4,325,3.0872
1995,3,3,5,382,3.2514
1995,4,1,1,889,2.5329
1995,4,1,2,889,3.4056
1995,4,1,3,778,3.6614
1995,4,1,4,717,3.3133
1995,4,1,5,467,3.9859
1995,4,2,1,298,2.5703
1995,4,2,2,255,2.3543
1995,4,2,3,289,2.1844
1995,4,2,4,284,1.4970
1995,4,2,5,271,2.5545
1995,4,3,1,229,3.4575
1995,4,3,2,220,2.9732
1995,4,3,3,287,3.2990
1995,4,3,4,280,2.4607
1995,4,3,5,352,2.5866
1995,5,1,1,909,2.5816
1995,5,1,2,890,2.4497
1995,5,1,3,802,3.1304
1995,5,1,4,758,2.0099
1995,5,1,5,496,2.7764
1995,5,2,1,307,1.1052
1995,5,2,2,271,1.0520
1995,5,2,3,320,1.9117
1995,5,2,4,323,1.0038
1995,5,2,5,310,1.0002
1995,5,3,1,257,4.0619
1995,5,3,2,261,2.8403
1995,5,3,3,342,3.0348
1995,5,3,4,321,3.9848
1995,5,3,5,381,2.8954
1995,6,1,1,960,5.1276
1995,6,1,2,960,5.4908
1995,6,1,3,888,7.8586
1995,6,1,4,840,6.9515
1995,6,1,5,548,7.3135
1995,6,2,1,331,4.1462
1995,6,2,2,284,4.9490
1995,6,2,3,331,5.4518
1995,6,2,4,335,4.7337
1995,6,2,5,317,6.1381
1995,6,3,1,265,2.9814
1995,6,3,2,272,1.5648
1995,6,3,3,349,1.7565
1995,6,3,4,331,2.1423
1995,6,3,5,394,4.9656
1995,7,1,1,917,5.1229
1995,7,1,2,923,5.3530
1995,7,1,3,842,5.4466
1995,7,1,4,816,7.1960
1995,7,1,5,509,7.8870
1995,7,2,1,315,3.2684
1995,7,2,2,271,3.9179
1995,7,2,3,306,7.0362
1995,7,2,4,321,6.7046
1995,7,2,5,296,8.0515
1995,7,3,1,237,3.3110
1995,7,3,2,250,3.4996
1995,7,3,3,306,3.8978
1995,7,3,4,295,2.8588
1995,7,3,5,364,3.9583
1995,8,1,1,913,3.1821
1995,8,1,2,901,4.4346
1995,8,1,3,819,5.0350
1995,8,1,4,820,4.8437
1995,8,1,5,518,3.4257
1995,8,2,1,331,1.0952
1995,8,2,2,271,1.6896
1995,8,2,3,310,1.5763
1995,8,2,4,326,1.1633
1995,8,2,5,304,0.7785
1995,8,3,1,252,1.0413
1995,8,3,2,272,0.4440
1995,8,3,3,332,-0.1554
1995,8,3,4,320,-0.2962
1995,8,3,5,383,-0.2128
1995,9,1,1,980,1.0673
1995,9,1,2,927,2.3073
1995,9,1,3,860,2.7771
1995,9,1,4,842,3.3500
1995,9,1,5,550,3.5365
1995,9,2,1,343,0.2148
1995,9,2,2,277,1.6563
1995,9,2,3,329,1.6423
1995,9,2,4,337,3.0658
1995,9,2,5,303,3.6095
1995,9,3,1,257,2.4423
1995,9,3,2,275,3.5898
1995,9,3,3,342,4.3264
1995,9,3,4,328,3.0170
1995,9,3,5,394,3.7722
1995,10,1,1,922,-7.8187
1995,10,1,2,846,-5.8944
1995,10,1,3,746,-5.2883
1995,10,1,4,718,-4.5886
1995,10,1,5,501,-4.5788
1995,10,2,1,312,-7.8060
1995,10,2,2,250,-6.4728
1995,10,2,3,287,-6.4942
1995,10,2,4,298,-4.9694
1995,10,2,5,288,-5.1896
1995,10,3,1,212,-2.7246
1995,10,3,2,223,-0.5400
1995,10,3,3,285,0.2763
1995,10,3,4,268,-0.5296
1995,10,3,5,330,0.3837
1995,11,1,1,891,2.1409
1995,11,1,2,852,1.1279
1995,11,1,3,759,0.5635
1995,11,1,4,721,1.6421
1995,11,1,5,464,1.4879
1995,11,2,1,325,4.2389
1995,11,2,2,275,7.9610
1995,11,2,3,302,4.5201
1995,11,2,4,326,4.1257
1995,11,2,5,294,3.6110
1995,11,3,1,247,4.8153
1995,11,3,2,260,3.9038
1995,11,3,3,313,4.7144
1995,11,3,4,311,4.5445
1995,11,3,5,369,2.5000
1995,12,1,1,940,0.4375
1995,12,1,2,946,1.3315
1995,12,1,3,783,2.2529
1995,12,1,4,753,2.8670
1995,12,1,5,485,2.9773
1995,12,2,1,345,0.1071
1995,12,2,2,284,4.1476
1995,12,2,3,306,3.2983
1995,12,2,4,346,2.8422
1995,12,2,5,297,2.5131
1995,12,3,1,252,1.6126
1995,12,3,2,264,2.8812
1995,12,3,3,325,2.8017
1995,12,3,4,318,2.4631
1995,12,3,5,378,-0.8351
1996,1,1,1,889,1.6857
1996,1,1,2,910,1.2068
1996,1,1,3,710,0.4359
1996,1,1,4,698,0.6546
1996,1,1,5,453,1.6538
1996,1,2,1,314,-1.1679
1996,1,2,2,266,1.4007
1996,1,2,3,281,0.6790
1996,1,2,4,314,-0.5882
1996,1,2,5,276,-1.3825
1996,1,3,1,217,2.6008
1996,1,3,2,234,2.8176
1996,1,3,3,279,2.8776
1996,1,3,4,283,2.8061
1996,1,3,5,336,3.0095
1996,2,1,1,853,1.9820
1996,2,1,2,898,3.2838
1996,2,1,3,715,5.2740
1996,2,1,4,693,2.9034
1996,2,1,5,473,3.4665
1996,2,2,1,306,2.1943
1996,2,2,2,295,2.6135
1996,2,2,3,289,3.8721
1996,2,2,4,327,4.1336
1996,2,2,5,298,4.7395
1996,2,3,1,279,1.0659
1996,2,3,2,266,1.4539
1996,2,3,3,309,0.7660
1996,2,3,4,323,0.7665
1996,2,3,5,365,2.2579
1996,3,1,1,880,3.1468
1996,3,1,2,990,2.5494
1996,3,1,3,775,4.1899
1996,3,1,4,747,2.6681
1996,3,1,5,526,3.7718
1996,3,2,1,326,1.8783
1996,3,2,2,323,2.1268
1996,3,2,3,304,2.8888
1996,3,2,4,360,2.8306
1996,3,2,5,330,1.9806
1996,3,3,1,304,2.3380
1996,3,3,2,291,1.6574
1996,3,3,3,330,1.0853
1996,3,3,4,347,0.7617
1996,3,3,5,394,0.2783
1996,4,1,1,829,7.3445
1996,4,1,2,966,9.1371
1996,4,1,3,724,8.8683
1996,4,1,4,707,8.7223
1996,4,1,5,525,10.6796
1996,4,2,1,304,5.7731
1996,4,2,2,311,5.8036
1996,4,2,3,276,4.7260
1996,4,2,4,334,5.3836
1996,4,2,5,309,6.6268
1996,4,3,1,269,2.4520
1996,4,3,2,242,1.8919
1996,4,3,3,283,1.4159
1996,4,3,4,299,1.4972
1996,4,3,5,353,4.1220
1996,5,1,1,881,7.6114
1996,5,1,2,994,8.9275
1996,5,1,3,733,9.3194
1996,5,1,4,755,9.3937
1996,5,1,5,565,7.8356
1996,5,2,1,329,6.1582
1996,5,2,2,343,4.9439
1996,5,2,3,304,3.8916
1996,5,2,4,375,4.5113
1996,5,2,5,352,3.9597
1996,5,3,1,318,1.9531
1996,5,3,2,295,1.5892
1996,5,3,3,349,2.0754
1996,5,3,4,340,3.2895
1996,5,3,5,387,3.3946
1996,6,1,1,1006,-6.9225
1996,6,1,2,1072,-7.0005
1996,6,1,3,811,-4.9973
1996,6,1,4,821,-5.8444
1996,6,1,5,610,-5.8281
1996,6,2,1,356,-4.6468
1996,6,2,2,366,-4.3710
1996,6,2,3,324,-4.1600
1996,6,2,4,388,-3.8664
1996,6,2,5,373,-4.1215
1996,6,3,1,332,-1.2107
1996,6,3,2,312,-0.8802
1996,6,3,3,364,0.0830
1996,6,3,4,341,0.6936
1996,6,3,5,396,0.0751
1996,7,1,1,941,-9.8149
1996,7,1,2,1018,-9.0742
1996,7,1,3,749,-8.7501
1996,7,1,4,759,-9.5153
1996,7,1,5,568,-10.2301
1996,7,2,1,336,-10.6149
1996,7,2,2,352,-9.3954
1996,7,2,3,313,-9.3672
1996,7,2,4,359,-8.7525
1996,7,2,5,364,-9.0172
1996,7,3,1,298,-6.1130
1996,7,3,2,267,-5.1924
1996,7,3,3,323,-5.0598
1996,7,3,4,297,-3.9181
1996,7,3,5,349,-5.5784
1996,8,1,1,951,3.2407
1996,8,1,2,1015,3.4348
1996,8,1,3,764,3.9195
1996,8,1,4,817,5.0289
1996,8,1,5,594,5.2821
1996,8,2,1,360,5.7424
1996,8,2,2,387,6.1047
1996,8,2,3,340,5.1994
1996,8,2,4,366,5.6576
1996,8,2,5,394,5.5191
1996,8,3,1,325,2.7163
1996,8,3,2,304,2.7851
1996,8,3,3,348,2.2729
1996,8,3,4,338,1.2249
1996,8,3,5,372,3.5460
1996,9,1,1,994,1.7181
1996,9,1,2,1060,1.5793
1996,9,1,3,802,1.6821
1996,9,1,4,875,2.8896
1996,9,1,5,611,3.9469
1996,9,2,1,373,2.2656
1996,9,2,2,393,3.0439
1996,9,2,3,345,2.5891
1996,9,2,4,369,5.1832
1996,9,2,5,402,3.4765
1996,9,3,1,327,4.1563
1996,9,3,2,315,5.4524
1996,9,3,3,352,5.0274
1996,9,3,4,343,5.7291
1996,9,3,5,377,6.7780
1996,10,1,1,938,-2.5813
1996,10,1,2,941,-3.3766
1996,10,1,3,688,-1.5509
1996,10,1,4,829,-0.9341
1996,10,1,5,541,-0.1505
1996,10,2,1,336,-2.5605
1996,10,2,2,349,-1.2354
1996,10,2,3,300,-0.0385
1996,10,2,4,339,-1.4116
1996,10,2,5,363,-0.6688
1996,10,3,1,268,-0.4075
1996,10,3,2,269,3.6555
1996,10,3,3,291,1.1800
1996,10,3,4,282,3.7366
1996,10,3,5,331,-0.5736
1996,11,1,1,906,2.0469
1996,11,1,2,965,2.0557
1996,11,1,3,756,3.0607
1996,11,1,4,859,4.1067
1996,11,1,5,538,2.7487
1996,11,2,1,360,3.3300
1996,11,2,2,371,2.9454
1996,11,2,3,344,3.3703
1996,11,2,4,360,3.7787
1996,11,2,5,383,4.8815
1996,11,3,1,305,6.8939
1996,11,3,2,309,8.2528
1996,11,3,3,321,5.8076
1996,11,3,4,328,6.9634
1996,11,3,5,365,7.1782
1996,12,1,1,951,-1.0216
1996,12,1,2,1033,-0.4153
1996,12,1,3,830,2.1693
1996,12,1,4,922,2.8618
1996,12,1,5,580,1.9331
1996,12,2,1,369,0.6552
1996,12,2,2,375,2.0063
1996,12,2,3,349,2.4944
1996,12,2,4,365,2.8550
1996,12,2,5,396,1.7567
1996,12,3,1,318,-1.4365
1996,12,3,2,311,-0.8753
1996,12,3,3,325,-0.6696
1996,12,3,4,345,-1.7623
1996,12,3,5,374,-1.9289
1997,1,1,1,895,5.0824
1997,1,1,2,953,4.8718
1997,1,1,3,747,5.1737
1997,1,1,4,846,4.8549
1997,1,1,5,506,4.2565
1997,1,2,1,331,3.9007
1997,1,2,2,338,3.1004
1997,1,2,3,299,3.5978
1997,1,2,4,328,2.4976
1997,1,2,5,347,3.2351
1997,1,3,1,269,5.6509
1997,1,3,2,259,3.1216
1997,1,3,3,274,4.8969
1997,1,3,4,298,6.6160
1997,1,3,5,328,7.0341
1997,2,1,1,877,-3.3330
1997,2,1,2,944,-2.5075
1997,2,1,3,790,-2.8342
1997,2,1,4,849,-2.2777
1997,2,1,5,504,-3.2702
1997,2,2,1,336,-2.8503
1997,2,2,2,340,-1.6810
1997,2,2,3,319,-3.3802
1997,2,2,4,353,-3.6914
1997,2,2,5,343,-3.7640
1997,2,3,1,303,-1.1144
1997,2,3,2,293,-1.3748
1997,2,3,3,310,0.4370
1997,2,3,4,344,0.9777
1997,2,3,5,376,-1.0688
1997,3,1,1,926,-6.7029
1997,3,1,2,1039,-4.9196
1997,3,1,3,910,-4.1939
1997,3,1,4,905,-4.7516
1997,3,1,5,556,-3.8984
1997,3,2,1,354,-6.3272
1997,3,2,2,362,-4.5398
1997,3,2,3,351,-3.4379
1997,3,2,4,387,-3.1180
1997,3,2,5,363,-3.7487
1997,3,3,1,314,-2.6013
1997,3,3,2,308,-2.8950
1997,3,3,3,344,-3.4001
1997,3,3,4,370,-4.7120
1997,3,3,5,400,-4.2493
1997,4,1,1,865,-5.7448
1997,4,1,2,1021,-5.0974
1997,4,1,3,877,-4.4042
1997,4,1,4,859,-3.3239
1997,4,1,5,524,-2.9375
1997,4,2,1,326,0.0756
1997,4,2,2,298,1.1193
1997,4,2,3,332,1.0311
1997,4,2,4,359,-0.0652
1997,4,2,5,322,-1.6681
1997,4,3,1,282,3.2557
1997,4,3,2,262,0.9496
1997,4,3,3,303,3.6820
1997,4,3,4,325,4.2797
1997,4,3,5,368,8.8330
1997,5,1,1,936,10.3600
1997,5,1,2,1043,10.4471
1997,5,1,3,968,9.8674
1997,5,1,4,896,11.7171
1997,5,1,5,573,11.0192
1997,5,2,1,356,14.0066
1997,5,2,2,323,12.9762
1997,5,2,3,363,13.0905
1997,5,2,4,396,12.0670
1997,5,2,5,338,13.1426
1997,5,3,1,326,7.1911
1997,5,3,2,325,6.9917
1997,5,3,3,371,5.9424
1997,5,3,4,381,8.0241
1997,5,3,5,398,6.0733
1997,6,1,1,1030,2.3688
1997,6,1,2,1119,2.6577
1997,6,1,3,1080,4.4589
1997,6,1,4,960,6.2678
1997,6,1,5,608,5.7122
1997,6,2,1,362,4.0882
1997,6,2,2,339,4.6130
1997,6,2,3,367,4.7761
1997,6,2,4,414,5.0722
1997,6,2,5,340,4.9601
1997,6,3,1,330,3.1453
1997,6,3,2,342,3.3712
1997,6,3,3,389,3.9130
1997,6,3,4,395,4.7961
1997,6,3,5,407,3.9945
1997,7,1,1,946,4.9347
1997,7,1,2,1055,4.8177
1997,7,1,3,1021,5.1741
1997,7,1,4,876,6.2573
1997,7,1,5,556,6.9045
1997,7,2,1,325,5.6404
1997,7,2,2,307,5.4986
1997,7,2,3,335,4.6555
1997,7,2,4,387,5.5407
1997,7,2,5,308,6.6565
1997,7,3,1,303,7.6129
1997,7,3,2,302,7.1992
1997,7,3,3,335,5.5954
1997,7,3,4,357,7.9841
1997,7,3,5,374,7.7664
1997,8,1,1,1012,4.3064
1997,8,1,2,1044,4.4629
1997,8,1,3,1046,4.9986
1997,8,1,4,869,5.8386
1997,8,1,5,581,5.5726
1997,8,2,1,335,4.5172
1997,8,2,2,318,2.9238
1997,8,2,3,349,3.0604
1997,8,2,4,393,2.9868
1997,8,2,5,311,3.0845
1997,8,3,1,333,-3.0284
1997,8,3,2,356,-2.8636
1997,8,3,3,371,-3.2184
1997,8,3,4,389,-3.1589
1997,8,3,5,396,-6.0282
1997,9,1,1,1094,8.2254
1997,9,1,2,1063,8.9591
1997,9,1,3,1064,9.5239
1997,9,1,4,902,9.7905
1997,9,1,5,634,9.1686
1997,9,2,1,344,7.0485
1997,9,2,2,325,6.9497
1997,9,2,3,350,6.2790
1997,9,2,4,389,6.6197
1997,9,2,5,315,8.7617
1997,9,3,1,338,4.3276
1997,9,3,2,354,4.7747
1997,9,3,3,379,5.4495
1997,9,3,4,388,5.0558
1997,9,3,5,396,4.5145
1997,10,1,1,1040,-4.8667
1997,10,1,2,929,-3.2088
1997,10,1,3,939,-2.7063
1997,10,1,4,796,-4.1216
1997,10,1,5,581,-2.9278
1997,10,2,1,315,-4.4634
1997,10,2,2,267,-6.1262
1997,10,2,3,290,-4.2792
1997,10,2,4,347,-3.4853
1997,10,2,5,286,-5.3361
1997,10,3,1,273,-3.5615
1997,10,3,2,294,-4.0047
1997,10,3,3,315,-2.4296
1997,10,3,4,317,-3.4470
1997,10,3,5,342,-4.3771
1997,11,1,1,1045,-4.4145
1997,11,1,2,950,-3.2968
1997,11,1,3,930,-1.7665
1997,11,1,4,808,-1.6933
1997,11,1,5,552,-1.2921
1997,11,2,1,324,-1.7284
1997,11,2,2,275,-1.3912
1997,11,2,3,323,-0.3025
1997,11,2,4,388,-1.0433
1997,11,2,5,308,-2.3694
1997,11,3,1,322,3.9413
1997,11,3,2,331,3.2304
1997,11,3,3,356,3.0972
1997,11,3,4,365,3.3578
1997,11,3,5,379,6.3789
1997,12,1,1,1140,-5.2752
1997,12,1,2,1033,-4.8095
1997,12,1,3,975,-2.4714
1997,12,1,4,867,-1.6789
1997,12,1,5,563,-1.2388
1997,12,2,1,329,0.2758
1997,12,2,2,294,-0.3304
1997,12,2,3,331,-0.1574
1997,12,2,4,393,-0.2175
1997,12,2,5,316,0.7700
1997,12,3,1,328,1.0643
1997,12,3,2,331,1.1749
1997,12,3,3,365,0.4444
1997,12,3,4,368,0.3517
1997,12,3,5,389,1.6753
1998,1,1,1,1067,1.0310
1998,1,1,2,950,-0.2478
1998,1,1,3,859,0.0595
1998,1,1,4,807,-0.0507
1998,1,1,5,519,-0.6462
1998,1,2,1,279,-1.6490
1998,1,2,2,256,-1.7089
1998,1,2,3,294,-0.8125
1998,1,2,4,345,-0.1519
1998,1,2,5,286,-0.7719
1998,1,3,1,271,-0.5409
1998,1,3,2,278,1.3893
1998,1,3,3,303,1.4697
1998,1,3,4,331,1.8225
1998,1,3,5,353,2.5669
1998,2,1,1,1036,5.7496
1998,2,1,2,947,6.7045
1998,2,1,3,840,5.1080
1998,2,1,4,790,6.1884
1998,2,1,5,499,6.9012
1998,2,2,1,291,7.9020
1998,2,2,2,273,7.1846
1998,2,2,3,299,7.6414
1998,2,2,4,357,8.2441
1998,2,2,5,299,8.8936
1998,2,3,1,314,5.9555
1998,2,3,2,313,4.9368
1998,2,3,3,329,4.9953
1998,2,3,4,370,8.1891
1998,2,3,5,386,7.9299
1998,3,1,1,1079,2.7644
1998,3,1,2,1060,4.6398
1998,3,1,3,898,4.9963
1998,3,1,4,858,5.0399
1998,3,1,5,570,5.5269
1998,3,2,1,323,3.8592
1998,3,2,2,296,4.4554
1998,3,2,3,327,3.0726
1998,3,2,4,376,3.8234
1998,3,2,5,322,4.2249
1998,3,3,1,339,4.9433
1998,3,3,2,333,3.7926
1998,3,3,3,360,4.0378
1998,3,3,4,395,6.0955
1998,3,3,5,412,4.4696
1998,4,1,1,1006,1.7900
1998,4,1,2,1021,1.9125
1998,4,1,3,857,3.4441
1998,4,1,4,822,2.7995
1998,4,1,5,514,3.1152
1998,4,2,1,288,0.6165
1998,4,2,2,258,0.7657
1998,4,2,3,298,0.2819
1998,4,2,4,345,0.8729
1998,4,2,5,312,0.1007
1998,4,3,1,295,-0.7156
1998,4,3,2,269,-0.2586
1998,4,3,3,321,2.9754
1998,4,3,4,349,1.8817
1998,4,3,5,359,0.2812
1998,5,1,1,997,-6.1185
1998,5,1,2,1065,-4.7363
1998,5,1,3,923,-4.2897
1998,5,1,4,937,-4.4756
1998,5,1,5,567,-4.8345
1998,5,2,1,311,-7.7261
1998,5,2,2,305,-5.9900
1998,5,2,3,320,-4.2842
1998,5,2,4,379,-5.3343
1998,5,2,5,350,-5.7799
1998,5,3,1,355,-1.7997
1998,5,3,2,326,-2.3639
1998,5,3,3,377,-2.6379
1998,5,3,4,419,-1.7423
1998,5,3,5,396,-1.9773
1998,6,1,1,1085,-4.2429
1998,6,1,2,1150,-3.8368
1998,6,1,3,971,-2.7076
1998,6,1,4,1038,-1.6878
1998,6,1,5,611,-1.0762
1998,6,2,1,326,-3.0925
1998,6,2,2,317,-2.2102
1998,6,2,3,326,-0.9293
1998,6,2,4,392,-1.1326
1998,6,2,5,352,-0.8264
1998,6,3,1,363,1.3084
1998,6,3,2,328,0.1527
1998,6,3,3,377,1.1941
1998,6,3,4,413,3.9398
1998,6,3,5,400,8.2111
1998,7,1,1,981,-7.7523
1998,7,1,2,1082,-7.1313
1998,7,1,3,909,-8.0520
1998,7,1,4,990,-7.1204
1998,7,1,5,584,-5.9107
1998,7,2,1,297,-8.9691
1998,7,2,2,306,-8.4524
1998,7,2,3,300,-8.3441
1998,7,2,4,374,-8.0029
1998,7,2,5,347,-8.0887
1998,7,3,1,308,-2.1929
1998,7,3,2,296,-1.0506
1998,7,3,3,330,-1.8482
1998,7,3,4,360,-1.9418
1998,7,3,5,371,-1.7420
1998,8,1,1,982,-20.6365
1998,8,1,2,1079,-22.1789
1998,8,1,3,967,-19.5944
1998,8,1,4,1002,-19.1546
1998,8,1,5,605,-21.3388
1998,8,2,1,324,-20.2004
1998,8,2,2,326,-18.5898
1998,8,2,3,326,-18.6455
1998,8,2,4,380,-19.0711
1998,8,2,5,351,-18.7554
1998,8,3,1,347,-12.5783
1998,8,3,2,330,-13.5617
1998,8,3,3,363,-13.1168
1998,8,3,4,400,-13.1931
1998,8,3,5,398,-11.9231
1998,9,1,1,1033,4.0547
1998,9,1,2,1107,3.5025
1998,9,1,3,1007,3.3396
1998,9,1,4,1043,4.5182
1998,9,1,5,630,5.9660
1998,9,2,1,338,7.6200
1998,9,2,2,329,6.1707
1998,9,2,3,328,6.7420
1998,9,2,4,371,5.3771
1998,9,2,5,354,7.4326
1998,9,3,1,348,8.2814
1998,9,3,2,337,8.9556
1998,9,3,3,362,7.4318
1998,9,3,4,407,6.9633
1998,9,3,5,402,7.2776
1998,10,1,1,940,3.3028
1998,10,1,2,978,2.4052
1998,10,1,3,870,3.3892
1998,10,1,4,950,4.1780
1998,10,1,5,565,2.7248
1998,10,2,1,307,7.8777
1998,10,2,2,294,6.6252
1998,10,2,3,291,4.5348
1998,10,2,4,330,6.0063
1998,10,2,5,312,6.2878
1998,10,3,1,280,6.3092
1998,10,3,2,284,7.3227
1998,10,3,3,310,8.9039
1998,10,3,4,347,6.1517
1998,10,3,5,344,7.3596
1998,11,1,1,911,10.2451
1998,11,1,2,1041,9.9218
1998,11,1,3,911,8.8480
1998,11,1,4,969,7.8224
1998,11,1,5,587,7.5905
1998,11,2,1,331,4.0614
1998,11,2,2,336,4.2558
1998,11,2,3,340,5.3639
1998,11,2,4,369,6.4214
1998,11,2,5,336,7.2019
1998,11,3,1,336,6.4353
1998,11,3,2,349,6.0337
1998,11,3,3,346,5.2982
1998,11,3,4,398,6.1557
1998,11,3,5,394,6.0986
1998,12,1,1,954,-1.3336
