year,month,rank_ME,rank_Abr_6,nstocks,ret_vw
1983,5,2,1,298,6.2228
1983,5,2,2,299,5.1517
1983,5,2,3,250,5.2453
1983,5,2,4,288,5.6273
1983,5,2,5,340,7.4838
1983,5,3,1,271,0.5619
1983,5,3,2,337,0.5609
1983,5,3,3,357,-0.3392
1983,5,3,4,345,-0.4725
1983,5,3,5,300,1.3960
1983,6,1,1,774,3.6757
1983,6,1,2,556,3.6082
1983,6,1,3,526,4.0317
1983,6,1,4,528,5.2434
1983,6,1,5,830,5.0817
1983,6,2,1,317,5.5699
1983,6,2,2,314,4.7854
1983,6,2,3,269,3.7702
1983,6,2,4,311,6.1995
1983,6,2,5,352,6.4937
1983,6,3,1,287,4.7768
1983,6,3,2,353,2.3342
1983,6,3,3,367,4.2730
1983,6,3,4,361,3.9914
1983,6,3,5,324,4.9218
1983,7,1,1,787,-3.1700
1983,7,1,2,561,-2.3564
1983,7,1,3,529,-2.3954
1983,7,1,4,517,-1.6551
1983,7,1,5,813,-2.1596
1983,7,2,1,318,-3.3703
1983,7,2,2,297,-2.2305
1983,7,2,3,259,-2.3402
1983,7,2,4,298,-3.5286
1983,7,2,5,334,-2.8645
1983,7,3,1,264,-5.0850
1983,7,3,2,321,-2.6057
1983,7,3,3,344,-2.9584
1983,7,3,4,342,-2.3830
1983,7,3,5,303,-4.2460
1983,8,1,1,831,-4.0121
1983,8,1,2,589,-3.1824
1983,8,1,3,574,-3.3689
1983,8,1,4,521,-3.2176
1983,8,1,5,806,-3.4679
1983,8,2,1,330,-3.2109
1983,8,2,2,298,-3.9813
1983,8,2,3,273,-2.6887
1983,8,2,4,312,-2.6350
1983,8,2,5,332,-4.4331
1983,8,3,1,299,1.4778
1983,8,3,2,345,2.6518
1983,8,3,3,359,-0.1335
1983,8,3,4,358,1.8685
1983,8,3,5,295,-0.8810
1983,9,1,1,899,-1.7640
1983,9,1,2,635,0.2017
1983,9,1,3,611,0.7939
1983,9,1,4,569,1.2276
1983,9,1,5,827,0.5373
1983,9,2,1,346,2.0076
1983,9,2,2,308,3.2541
1983,9,2,3,295,3.0672
1983,9,2,4,326,2.8589
1983,9,2,5,345,2.5085
1983,9,3,1,308,1.0949
1983,9,3,2,351,1.8593
1983,9,3,3,363,3.1225
1983,9,3,4,376,1.2674
1983,9,3,5,307,1.1448
1983,10,1,1,871,-8.2513
1983,10,1,2,607,-6.1990
1983,10,1,3,564,-6.4692
1983,10,1,4,552,-4.9495
1983,10,1,5,790,-6.1844
1983,10,2,1,321,-7.0133
1983,10,2,2,279,-5.2243
1983,10,2,3,268,-4.9620
1983,10,2,4,305,-6.0924
1983,10,2,5,306,-8.1056
1983,10,3,1,251,-3.7317
1983,10,3,2,305,-1.8664
1983,10,3,3,311,-0.4582
1983,10,3,4,333,-0.2137
1983,10,3,5,281,-3.2670
1983,11,1,1,898,3.7531
1983,11,1,2,623,4.2391
1983,11,1,3,548,3.6127
1983,11,1,4,549,3.6387
1983,11,1,5,805,5.1002
1983,11,2,1,348,5.6644
1983,11,2,2,300,5.1564
1983,11,2,3,299,5.0192
1983,11,2,4,327,4.4448
1983,11,2,5,324,6.7073
1983,11,3,1,277,4.5711
1983,11,3,2,347,2.5380
1983,11,3,3,347,0.5832
1983,11,3,4,375,1.3557
1983,11,3,5,317,4.5321
1983,12,1,1,993,-3.1476
1983,12,1,2,703,-1.3135
1983,12,1,3,606,-0.2656
1983,12,1,4,592,-0.9242
1983,12,1,5,886,-2.1696
1983,12,2,1,364,-2.0650
1983,12,2,2,328,-1.5007
1983,12,2,3,297,-0.6588
1983,12,2,4,338,-1.2936
1983,12,2,5,334,-2.2271
1983,12,3,1,294,-0.1802
1983,12,3,2,360,-1.1272
1983,12,3,3,362,-0.3775
1983,12,3,4,375,-1.2499
1983,12,3,5,317,-1.8914
1984,1,1,1,939,0.0272
1984,1,1,2,682,0.3971
1984,1,1,3,570,-0.4760
1984,1,1,4,551,-0.7852
1984,1,1,5,824,-1.0388
1984,1,2,1,335,-3.0555
1984,1,2,2,287,-2.8868
1984,1,2,3,269,-2.7819
1984,1,2,4,317,-1.7764
1984,1,2,5,318,-3.7673
1984,1,3,1,250,-0.4698
1984,1,3,2,311,-0.1578
1984,1,3,3,305,-0.4384
1984,1,3,4,316,-1.4806
1984,1,3,5,266,-4.0484
1984,2,1,1,918,-7.5778
1984,2,1,2,664,-6.8722
1984,2,1,3,580,-5.7294
1984,2,1,4,536,-5.9358
1984,2,1,5,822,-7.1456
1984,2,2,1,335,-5.6665
1984,2,2,2,283,-4.7991
1984,2,2,3,273,-4.7659
1984,2,2,4,301,-4.8429
1984,2,2,5,315,-6.1928
1984,2,3,1,272,-3.7912
1984,2,3,2,318,-3.4444
1984,2,3,3,310,-2.9264
1984,2,3,4,322,-3.4787
1984,2,3,5,289,-4.5400
1984,3,1,1,998,-0.0545
1984,3,1,2,735,1.2688
1984,3,1,3,657,1.2379
1984,3,1,4,622,0.2444
1984,3,1,5,879,0.3413
1984,3,2,1,370,0.7237
1984,3,2,2,319,0.7116
1984,3,2,3,304,1.3057
1984,3,2,4,317,1.0256
1984,3,2,5,346,0.3491
1984,3,3,1,297,1.5116
1984,3,3,2,360,1.9766
1984,3,3,3,346,2.0786
1984,3,3,4,346,1.1295
1984,3,3,5,319,0.9880
1984,4,1,1,982,-2.7727
1984,4,1,2,735,-1.2945
1984,4,1,3,652,-1.1646
1984,4,1,4,592,-0.7409
1984,4,1,5,875,-2.5186
1984,4,2,1,342,-0.6966
1984,4,2,2,292,0.0603
1984,4,2,3,282,1.5419
1984,4,2,4,284,0.5320
1984,4,2,5,307,0.8237
1984,4,3,1,253,0.7306
1984,4,3,2,309,1.3170
1984,4,3,3,286,-0.0474
1984,4,3,4,294,0.4492
1984,4,3,5,275,0.7120
1984,5,1,1,1042,-6.4495
1984,5,1,2,779,-4.7552
1984,5,1,3,672,-4.6401
1984,5,1,4,643,-3.9438
1984,5,1,5,905,-5.6865
1984,5,2,1,345,-6.6319
1984,5,2,2,309,-4.1089
1984,5,2,3,296,-4.2698
1984,5,2,4,302,-4.5574
1984,5,2,5,358,-5.2531
1984,5,3,1,297,-5.7847
1984,5,3,2,342,-5.1592
1984,5,3,3,343,-4.2124
1984,5,3,4,329,-4.6614
1984,5,3,5,304,-4.6768
1984,6,1,1,1131,2.0868
1984,6,1,2,821,2.2850
1984,6,1,3,731,2.5883
1984,6,1,4,778,2.3085
1984,6,1,5,1005,1.9521
1984,6,2,1,350,3.7398
1984,6,2,2,320,2.3165
1984,6,2,3,306,2.9358
1984,6,2,4,318,3.7784
1984,6,2,5,398,4.5640
1984,6,3,1,308,3.2484
1984,6,3,2,355,1.9996
1984,6,3,3,360,2.5204
1984,6,3,4,342,2.6624
1984,6,3,5,320,3.1685
1984,7,1,1,1083,-7.1957
1984,7,1,2,771,-4.5925
1984,7,1,3,689,-4.5275
1984,7,1,4,774,-3.5594
1984,7,1,5,975,-4.7337
1984,7,2,1,331,-6.1642
1984,7,2,2,299,-4.3462
1984,7,2,3,282,-4.5667
1984,7,2,4,298,-4.3129
1984,7,2,5,380,-4.4906
1984,7,3,1,279,-1.8928
1984,7,3,2,334,-1.2460
1984,7,3,3,322,-1.6497
1984,7,3,4,315,-1.9428
1984,7,3,5,292,-2.3367
1984,8,1,1,1091,11.5377
1984,8,1,2,786,10.3537
1984,8,1,3,658,10.5598
1984,8,1,4,790,9.0667
1984,8,1,5,962,11.2233
1984,8,2,1,333,14.3213
1984,8,2,2,319,11.9603
1984,8,2,3,276,12.7886
1984,8,2,4,293,11.8124
1984,8,2,5,389,13.1399
1984,8,3,1,299,10.8204
1984,8,3,2,351,11.0877
1984,8,3,3,344,10.6741
1984,8,3,4,344,11.4148
1984,8,3,5,306,11.0252
1984,9,1,1,1174,-1.5841
1984,9,1,2,884,-0.5018
1984,9,1,3,708,-0.2399
1984,9,1,4,803,-0.0179
1984,9,1,5,1032,-1.6513
1984,9,2,1,350,-2.4527
1984,9,2,2,327,-0.4543
1984,9,2,3,292,-1.2119
1984,9,2,4,306,-0.6073
1984,9,2,5,400,-1.6941
1984,9,3,1,308,-0.8776
1984,9,3,2,371,-0.0909
1984,9,3,3,349,-0.1313
1984,9,3,4,353,-0.8921
1984,9,3,5,310,-0.0097
1984,10,1,1,1116,-3.4940
1984,10,1,2,808,-2.6525
1984,10,1,3,627,-2.0718
1984,10,1,4,757,-2.9228
1984,10,1,5,966,-2.1351
1984,10,2,1,300,-2.7023
1984,10,2,2,279,-1.5104
1984,10,2,3,263,-0.7102
1984,10,2,4,275,-1.0692
1984,10,2,5,369,-1.1528
1984,10,3,1,261,-0.8205
1984,10,3,2,310,1.0949
1984,10,3,3,310,0.5611
1984,10,3,4,302,0.8575
1984,10,3,5,251,-0.8638
1984,11,1,1,1073,-5.0904
1984,11,1,2,806,-3.1469
1984,11,1,3,632,-2.9996
1984,11,1,4,751,-2.1142
1984,11,1,5,952,-3.7631
1984,11,2,1,318,-3.6617
1984,11,2,2,307,-1.9859
1984,11,2,3,288,-1.0972
1984,11,2,4,305,-0.7376
1984,11,2,5,395,-3.2980
1984,11,3,1,288,-1.3179
1984,11,3,2,334,-0.6905
1984,11,3,3,348,-1.0567
1984,11,3,4,346,-0.7356
1984,11,3,5,289,-1.2423
1984,12,1,1,1173,-0.1851
1984,12,1,2,880,0.1743
1984,12,1,3,666,1.2861
1984,12,1,4,794,1.5364
1984,12,1,5,1024,0.8037
1984,12,2,1,337,1.6048
1984,12,2,2,335,1.1498
1984,12,2,3,292,3.0747
1984,12,2,4,319,2.6955
1984,12,2,5,399,2.6088
1984,12,3,1,288,1.6478
1984,12,3,2,342,2.0154
1984,12,3,3,364,2.0174
1984,12,3,4,358,2.4534
1984,12,3,5,299,2.9423
1985,1,1,1,1108,16.3799
1985,1,1,2,824,12.7190
1985,1,1,3,611,13.6991
1985,1,1,4,711,11.9576
1985,1,1,5,971,14.8840
1985,1,2,1,304,13.1426
1985,1,2,2,315,11.4491
1985,1,2,3,267,10.4584
1985,1,2,4,284,11.3932
1985,1,2,5,345,13.7135
1985,1,3,1,236,9.6754
1985,1,3,2,291,8.0380
1985,1,3,3,307,7.5517
1985,1,3,4,304,7.3983
1985,1,3,5,257,7.0749
1985,2,1,1,1043,2.4834
1985,2,1,2,784,3.5137
1985,2,1,3,598,3.1184
1985,2,1,4,652,2.6379
1985,2,1,5,956,4.6016
1985,2,2,1,294,1.2028
1985,2,2,2,289,2.0172
1985,2,2,3,275,2.0985
1985,2,2,4,275,3.2789
1985,2,2,5,353,2.2861
1985,2,3,1,247,1.1144
1985,2,3,2,321,1.3205
1985,2,3,3,331,1.8676
1985,2,3,4,329,1.7117
1985,2,3,5,278,1.2839
1985,3,1,1,1116,-3.9683
1985,3,1,2,804,-1.8167
1985,3,1,3,605,-0.6600
1985,3,1,4,725,-1.1347
1985,3,1,5,1069,-2.3685
1985,3,2,1,306,-2.6032
1985,3,2,2,311,-1.9087
1985,3,2,3,293,-1.0433
1985,3,2,4,298,-3.6260
1985,3,2,5,380,-3.3910
1985,3,3,1,263,0.4231
1985,3,3,2,329,0.2404
1985,3,3,3,357,-0.0702
1985,3,3,4,367,0.7963
1985,3,3,5,312,-0.8109
1985,4,1,1,1092,-3.0358
1985,4,1,2,736,-0.4769
1985,4,1,3,583,-1.3045
1985,4,1,4,706,-1.0129
1985,4,1,5,1071,-1.8922
1985,4,2,1,271,-2.6754
1985,4,2,2,273,-1.0160
1985,4,2,3,285,-1.7685
1985,4,2,4,274,-1.6679
1985,4,2,5,360,-1.7667
1985,4,3,1,222,-1.4349
1985,4,3,2,285,-0.7162
1985,4,3,3,301,0.5964
1985,4,3,4,313,-1.4110
1985,4,3,5,269,-0.6797
1985,5,1,1,1123,1.4354
1985,5,1,2,731,2.4035
1985,5,1,3,600,2.4635
1985,5,1,4,694,3.1808
1985,5,1,5,1076,3.5873
1985,5,2,1,306,3.3988
1985,5,2,2,313,2.9080
1985,5,2,3,303,3.7811
1985,5,2,4,291,3.7353
1985,5,2,5,385,4.2011
1985,5,3,1,243,6.0206
1985,5,3,2,336,6.5641
1985,5,3,3,351,5.3643
1985,5,3,4,354,6.0548
1985,5,3,5,310,6.2958
1985,6,1,1,1220,-1.0453
1985,6,1,2,806,0.5726
1985,6,1,3,690,1.0647
1985,6,1,4,718,0.9012
1985,6,1,5,1118,0.6647
1985,6,2,1,325,-0.6049
1985,6,2,2,323,0.5624
1985,6,2,3,305,1.6702
1985,6,2,4,315,1.8837
1985,6,2,5,396,1.1767
1985,6,3,1,250,1.5147
1985,6,3,2,349,2.4652
1985,6,3,3,361,1.1265
1985,6,3,4,360,1.8757
1985,6,3,5,321,2.3698
1985,7,1,1,1161,2.3137
1985,7,1,2,722,2.5979
1985,7,1,3,651,2.0763
1985,7,1,4,690,2.3718
1985,7,1,5,1083,3.2621
1985,7,2,1,318,3.5447
1985,7,2,2,302,3.2236
1985,7,2,3,283,1.9068
1985,7,2,4,291,2.5777
1985,7,2,5,374,2.6400
1985,7,3,1,230,0.0000
1985,7,3,2,310,-0.6072
1985,7,3,3,325,-0.3512
1985,7,3,4,319,0.1184
1985,7,3,5,282,0.0025
1985,8,1,1,1157,-1.4927
1985,8,1,2,742,-0.2627
1985,8,1,3,630,-0.7248
1985,8,1,4,690,-0.5329
1985,8,1,5,1096,-1.2531
1985,8,2,1,320,-1.3018
1985,8,2,2,305,-0.8613
1985,8,2,3,297,-1.3530
1985,8,2,4,290,-0.4158
1985,8,2,5,390,-1.5179
1985,8,3,1,273,-0.7189
1985,8,3,2,343,-0.5377
1985,8,3,3,338,-0.0939
1985,8,3,4,343,-0.6486
1985,8,3,5,299,-0.1015
1985,9,1,1,1191,-6.2512
1985,9,1,2,773,-5.3369
1985,9,1,3,694,-4.8751
1985,9,1,4,716,-5.2770
1985,9,1,5,1139,-6.5185
1985,9,2,1,330,-7.2283
1985,9,2,2,313,-4.5622
1985,9,2,3,301,-5.4053
1985,9,2,4,298,-5.0141
1985,9,2,5,395,-7.0948
1985,9,3,1,278,-4.1058
1985,9,3,2,353,-3.3323
1985,9,3,3,348,-3.5631
1985,9,3,4,345,-2.9375
1985,9,3,5,298,-3.3717
1985,10,1,1,1113,1.1287
1985,10,1,2,703,1.7360
1985,10,1,3,655,2.7453
1985,10,1,4,663,2.7315
1985,10,1,5,1040,2.9696
1985,10,2,1,296,2.5599
1985,10,2,2,273,2.7721
1985,10,2,3,282,3.7110
1985,10,2,4,274,3.5266
1985,10,2,5,350,5.3769
1985,10,3,1,233,4.6491
1985,10,3,2,288,3.2323
1985,10,3,3,295,3.4426
1985,10,3,4,277,4.7756
1985,10,3,5,254,5.2674
1985,11,1,1,1092,6.0681
1985,11,1,2,725,5.5749
1985,11,1,3,705,5.6340
1985,11,1,4,661,5.3352
1985,11,1,5,1011,6.7033
1985,11,2,1,322,7.6718
1985,11,2,2,288,6.7680
1985,11,2,3,295,7.1657
1985,11,2,4,303,7.2364
1985,11,2,5,358,8.6519
1985,11,3,1,273,6.4869
1985,11,3,2,340,8.0830
1985,11,3,3,347,7.7551
1985,11,3,4,328,6.3080
1985,11,3,5,287,5.9498
1985,12,1,1,1182,3.4310
1985,12,1,2,787,4.1769
1985,12,1,3,746,4.0520
1985,12,1,4,684,5.0133
1985,12,1,5,1075,4.3600
1985,12,2,1,335,3.5963
1985,12,2,2,301,4.1836
1985,12,2,3,292,5.2832
1985,12,2,4,308,4.8317
1985,12,2,5,378,5.3982
1985,12,3,1,269,4.6439
1985,12,3,2,337,5.2248
1985,12,3,3,363,3.6471
1985,12,3,4,346,4.7851
1985,12,3,5,301,3.7211
1986,1,1,1,1097,1.5839
1986,1,1,2,733,1.2366
1986,1,1,3,698,2.4500
1986,1,1,4,625,3.0244
1986,1,1,5,1020,3.8713
1986,1,2,1,306,1.8406
1986,1,2,2,275,-0.1065
1986,1,2,3,265,0.4373
1986,1,2,4,279,0.7578
1986,1,2,5,350,2.3125
1986,1,3,1,227,0.8895
1986,1,3,2,276,0.8865
1986,1,3,3,303,0.8059
1986,1,3,4,300,0.1962
1986,1,3,5,247,-0.3136
1986,2,1,1,1047,4.8067
1986,2,1,2,679,6.4545
1986,2,1,3,658,6.1485
1986,2,1,4,600,6.2298
1986,2,1,5,995,6.9356
1986,2,2,1,313,7.9543
1986,2,2,2,264,5.8646
1986,2,2,3,260,6.0296
1986,2,2,4,291,7.9340
1986,2,2,5,357,6.7576
1986,2,3,1,248,7.5378
1986,2,3,2,294,8.4246
1986,2,3,3,322,8.1565
1986,2,3,4,325,7.0445
1986,2,3,5,278,7.0839
1986,3,1,1,1111,4.4886
1986,3,1,2,731,4.1115
1986,3,1,3,695,5.1293
1986,3,1,4,631,5.7105
1986,3,1,5,1039,5.0271
1986,3,2,1,338,4.7843
1986,3,2,2,293,5.1268
1986,3,2,3,278,6.5521
1986,3,2,4,324,6.0061
1986,3,2,5,388,4.8324
1986,3,3,1,275,4.8560
1986,3,3,2,328,6.1100
1986,3,3,3,346,5.9082
1986,3,3,4,350,5.3340
1986,3,3,5,301,4.5373
1986,4,1,1,1094,-0.0130
1986,4,1,2,677,1.6263
1986,4,1,3,656,1.5166
1986,4,1,4,564,2.1893
1986,4,1,5,1010,3.0773
1986,4,2,1,325,0.8089
1986,4,2,2,261,0.8189
1986,4,2,3,236,0.5771
1986,4,2,4,287,1.9823
1986,4,2,5,367,3.5376
1986,4,3,1,214,1.2963
1986,4,3,2,271,-0.7850
1986,4,3,3,296,-1.3066
1986,4,3,4,313,-0.8390
1986,4,3,5,268,0.0001
1986,5,1,1,1119,3.2992
1986,5,1,2,685,5.0410
1986,5,1,3,661,3.0754
1986,5,1,4,562,2.4315
1986,5,1,5,1046,4.0630
1986,5,2,1,352,3.3243
1986,5,2,2,299,3.1094
1986,5,2,3,259,4.3603
1986,5,2,4,302,4.5194
1986,5,2,5,391,3.2522
1986,5,3,1,263,4.4049
1986,5,3,2,293,6.3933
1986,5,3,3,332,4.6852
1986,5,3,4,355,5.2480
1986,5,3,5,297,6.2918
1986,6,1,1,1195,-0.8091
1986,6,1,2,792,0.1788
1986,6,1,3,736,-0.5044
1986,6,1,4,635,0.2141
1986,6,1,5,1128,0.5314
1986,6,2,1,373,-1.6900
1986,6,2,2,335,-0.3394
1986,6,2,3,286,1.0526
1986,6,2,4,318,1.3904
1986,6,2,5,410,-0.6626
1986,6,3,1,272,0.3494
1986,6,3,2,311,2.6508
1986,6,3,3,350,1.1956
1986,6,3,4,367,2.1096
1986,6,3,5,303,1.7435
1986,7,1,1,1158,-10.2090
1986,7,1,2,771,-8.6924
1986,7,1,3,706,-7.2063
1986,7,1,4,593,-8.3215
1986,7,1,5,1084,-9.7204
1986,7,2,1,364,-11.3889
1986,7,2,2,316,-7.6633
1986,7,2,3,275,-7.2501
1986,7,2,4,304,-9.2996
1986,7,2,5,383,-10.8082
1986,7,3,1,246,-7.0763
1986,7,3,2,280,-4.6064
1986,7,3,3,324,-5.7366
1986,7,3,4,327,-4.1145
1986,7,3,5,279,-5.8752
1986,8,1,1,1178,1.3059
1986,8,1,2,787,1.2656
1986,8,1,3,691,0.7992
1986,8,1,4,593,1.5248
1986,8,1,5,1059,1.3835
1986,8,2,1,375,4.3851
1986,8,2,2,337,3.8632
1986,8,2,3,298,4.7575
1986,8,2,4,317,3.7757
1986,8,2,5,388,4.2748
1986,8,3,1,265,7.6292
1986,8,3,2,304,7.9490
1986,8,3,3,353,7.1079
1986,8,3,4,339,6.8856
1986,8,3,5,303,5.5547
1986,9,1,1,1251,-6.7875
1986,9,1,2,838,-5.8683
1986,9,1,3,755,-6.2768
1986,9,1,4,648,-5.7500
1986,9,1,5,1082,-7.0248
1986,9,2,1,381,-6.4581
1986,9,2,2,358,-5.3466
1986,9,2,3,314,-5.7393
1986,9,2,4,324,-6.3652
1986,9,2,5,397,-7.0992
1986,9,3,1,265,-6.7481
1986,9,3,2,317,-6.2689
1986,9,3,3,361,-7.4926
1986,9,3,4,347,-9.1999
1986,9,3,5,295,-8.6805
1986,10,1,1,1166,2.1108
1986,10,1,2,801,3.2522
1986,10,1,3,703,2.7319
1986,10,1,4,620,2.0992
1986,10,1,5,1025,3.1721
1986,10,2,1,348,4.0833
1986,10,2,2,332,4.0530
1986,10,2,3,283,3.5643
1986,10,2,4,298,4.0536
1986,10,2,5,345,6.4650
1986,10,3,1,228,3.5043
1986,10,3,2,281,5.9437
1986,10,3,3,307,5.3888
1986,10,3,4,296,6.6431
1986,10,3,5,249,7.7769
1986,11,1,1,1175,0.2308
1986,11,1,2,802,0.2329
1986,11,1,3,668,-0.5281
1986,11,1,4,629,-0.4986
1986,11,1,5,1031,-1.5219
1986,11,2,1,358,-0.2090
1986,11,2,2,338,0.4820
1986,11,2,3,284,0.2574
1986,11,2,4,321,0.4510
1986,11,2,5,365,0.6504
1986,11,3,1,251,2.4368
1986,11,3,2,300,2.5067
1986,11,3,3,335,2.2565
1986,11,3,4,331,2.6142
1986,11,3,5,293,2.7416
1986,12,1,1,1273,-3.0814
1986,12,1,2,863,-2.8430
1986,12,1,3,717,-3.5429
1986,12,1,4,722,-2.2201
1986,12,1,5,1118,-3.2096
1986,12,2,1,368,-2.7278
1986,12,2,2,341,-0.9232
1986,12,2,3,300,-1.3420
1986,12,2,4,320,-3.0641
1986,12,2,5,375,-3.0270
1986,12,3,1,263,-4.2040
1986,12,3,2,313,-2.5099
1986,12,3,3,343,-2.7494
1986,12,3,4,337,-2.7858
1986,12,3,5,310,-2.2557
1987,1,1,1,1204,10.4608
1987,1,1,2,796,10.7938
1987,1,1,3,684,11.0354
1987,1,1,4,659,11.5938
1987,1,1,5,1067,12.6700
1987,1,2,1,325,12.3027
1987,1,2,2,307,12.6147
1987,1,2,3,271,11.4688
1987,1,2,4,287,11.9965
1987,1,2,5,345,16.2683
1987,1,3,1,221,13.0603
1987,1,3,2,264,12.9122
1987,1,3,3,291,12.7561
1987,1,3,4,288,12.9895
1987,1,3,5,262,16.7316
1987,2,1,1,1187,9.3090
1987,2,1,2,761,7.5678
1987,2,1,3,594,7.9161
1987,2,1,4,618,7.7665
1987,2,1,5,1024,8.9778
1987,2,2,1,330,9.3092
1987,2,2,2,287,8.0417
1987,2,2,3,273,8.1672
1987,2,2,4,268,8.2708
1987,2,2,5,349,9.0554
1987,2,3,1,235,6.1318
1987,2,3,2,287,2.3104
1987,2,3,3,303,4.6189
1987,2,3,4,305,3.8625
1987,2,3,5,272,5.1454
1987,3,1,1,1283,1.7543
1987,3,1,2,799,3.4518
1987,3,1,3,637,4.0568
1987,3,1,4,701,2.4804
1987,3,1,5,1117,2.7611
1987,3,2,1,355,2.3702
1987,3,2,2,316,2.2011
1987,3,2,3,290,3.0523
1987,3,2,4,299,2.4475
1987,3,2,5,388,1.3705
1987,3,3,1,264,4.9295
1987,3,3,2,319,2.7206
1987,3,3,3,323,2.7165
1987,3,3,4,340,2.4677
1987,3,3,5,300,2.8203
1987,4,1,1,1273,-3.2826
1987,4,1,2,744,-3.1383
1987,4,1,3,606,-2.7518
1987,4,1,4,711,-2.4586
1987,4,1,5,1095,-1.8081
1987,4,2,1,342,-2.5615
1987,4,2,2,287,-3.7715
1987,4,2,3,266,-2.5906
1987,4,2,4,274,-2.8095
1987,4,2,5,366,-1.5791
1987,4,3,1,219,-0.6292
1987,4,3,2,287,-2.1049
1987,4,3,3,289,-1.0815
1987,4,3,4,290,-0.5177
1987,4,3,5,258,0.2413
1987,5,1,1,1271,0.2521
1987,5,1,2,732,0.2195
1987,5,1,3,587,-0.1400
1987,5,1,4,750,-0.2848
1987,5,1,5,1099,0.6398
1987,5,2,1,356,0.6616
1987,5,2,2,307,-0.0067
1987,5,2,3,277,-0.0886
1987,5,2,4,311,0.6396
1987,5,2,5,388,-0.1936
1987,5,3,1,260,1.9700
1987,5,3,2,307,0.8919
1987,5,3,3,316,0.3190
1987,5,3,4,338,0.4640
1987,5,3,5,300,1.3526
1987,6,1,1,1373,1.9110
1987,6,1,2,812,3.0155
1987,6,1,3,675,2.5434
1987,6,1,4,852,1.8102
1987,6,1,5,1206,2.6214
1987,6,2,1,372,2.4729
1987,6,2,2,330,3.7987
1987,6,2,3,291,3.0495
1987,6,2,4,332,3.0922
1987,6,2,5,389,1.8904
1987,6,3,1,271,3.9712
1987,6,3,2,319,5.4851
1987,6,3,3,328,4.8675
1987,6,3,4,351,5.0550
1987,6,3,5,314,3.3767
1987,7,1,1,1326,2.5001
1987,7,1,2,796,2.6427
1987,7,1,3,649,3.7571
1987,7,1,4,834,2.6844
1987,7,1,5,1142,3.4511
1987,7,2,1,358,3.7288
1987,7,2,2,320,4.1627
1987,7,2,3,264,4.2599
1987,7,2,4,326,4.6817
1987,7,2,5,363,3.1546
1987,7,3,1,240,5.3624
1987,7,3,2,280,5.2706
1987,7,3,3,302,4.8704
1987,7,3,4,319,4.4499
1987,7,3,5,289,4.7197
1987,8,1,1,1316,1.6839
1987,8,1,2,783,1.4981
1987,8,1,3,691,2.4889
1987,8,1,4,834,2.4558
1987,8,1,5,1155,2.1221
1987,8,2,1,375,3.4301
1987,8,2,2,336,3.4290
1987,8,2,3,299,3.2420
1987,8,2,4,324,4.2822
1987,8,2,5,375,3.4470
1987,8,3,1,274,3.4678
1987,8,3,2,316,3.4055
1987,8,3,3,327,3.6512
1987,8,3,4,363,4.3472
1987,8,3,5,303,4.2146
1987,9,1,1,1411,-2.0025
1987,9,1,2,822,-1.5319
1987,9,1,3,752,-1.1684
1987,9,1,4,874,-0.7508
1987,9,1,5,1240,-0.8891
1987,9,2,1,380,-1.6566
1987,9,2,2,343,-1.7871
1987,9,2,3,312,-1.8125
1987,9,2,4,329,-1.8713
1987,9,2,5,380,-1.3701
1987,9,3,1,270,-2.1367
1987,9,3,2,323,-2.2767
1987,9,3,3,332,-2.4171
1987,9,3,4,379,-1.7521
1987,9,3,5,308,-2.2136
1987,10,1,1,1333,-32.5739
1987,10,1,2,788,-30.1657
1987,10,1,3,723,-29.3368
1987,10,1,4,822,-31.3490
1987,10,1,5,1196,-31.3088
1987,10,2,1,356,-30.5510
1987,10,2,2,309,-27.6544
1987,10,2,3,294,-28.4992
1987,10,2,4,303,-30.8364
1987,10,2,5,340,-32.3682
1987,10,3,1,228,-23.3615
1987,10,3,2,279,-20.1621
1987,10,3,3,284,-19.7884
1987,10,3,4,319,-21.8270
1987,10,3,5,267,-23.7797
1987,11,1,1,1362,-7.4301
1987,11,1,2,957,-4.6401
1987,11,1,3,802,-5.1377
1987,11,1,4,849,-4.7178
1987,11,1,5,1173,-6.4308
1987,11,2,1,409,-5.2501
1987,11,2,2,353,-3.4833
1987,11,2,3,320,-3.3834
1987,11,2,4,327,-5.1728
1987,11,2,5,352,-6.2429
1987,11,3,1,286,-7.5892
1987,11,3,2,316,-8.2926
1987,11,3,3,327,-7.5027
1987,11,3,4,347,-7.0585
1987,11,3,5,334,-7.9027
1987,12,1,1,1424,5.0701
1987,12,1,2,1056,5.6678
1987,12,1,3,919,4.9195
1987,12,1,4,950,5.3000
1987,12,1,5,1267,6.4549
1987,12,2,1,412,9.9389
1987,12,2,2,366,8.3805
1987,12,2,3,356,9.9153
1987,12,2,4,357,10.2712
1987,12,2,5,392,13.5017
1987,12,3,1,288,9.0660
1987,12,3,2,327,8.5798
1987,12,3,3,347,7.4795
1987,12,3,4,367,7.2762
1987,12,3,5,344,8.5330
1988,1,1,1,1349,6.6695
1988,1,1,2,1021,5.4659
1988,1,1,3,879,4.7110
1988,1,1,4,892,5.8752
1988,1,1,5,1201,5.5177
1988,1,2,1,378,2.4942
1988,1,2,2,333,3.1919
1988,1,2,3,329,2.7431
1988,1,2,4,318,1.9392
1988,1,2,5,363,3.0082
