year,month,rank_ME,rank_NEI_1,nstocks,ret_vw
2010,2,1,1,761,4.8167
2010,2,1,2,309,6.2424
2010,2,1,3,311,3.5357
2010,2,1,4,144,4.5169
2010,2,1,5,34,-0.9015
2010,2,2,1,295,4.5113
2010,2,2,2,160,4.7459
2010,2,2,3,122,5.6978
2010,2,2,4,61,5.8016
2010,2,2,5,36,1.9647
2010,2,3,1,320,4.2710
2010,2,3,2,183,2.2586
2010,2,3,3,144,3.2841
2010,2,3,4,44,1.9817
2010,2,3,5,39,4.2588
2010,3,1,1,662,8.1191
2010,3,1,2,378,10.0667
2010,3,1,3,334,8.7324
2010,3,1,4,152,7.9132
2010,3,1,5,32,9.7897
2010,3,2,1,249,8.3033
2010,3,2,2,166,7.5631
2010,3,2,3,159,9.4919
2010,3,2,4,65,3.2741
2010,3,2,5,36,8.2684
2010,3,3,1,228,5.8675
2010,3,3,2,217,5.5342
2010,3,3,3,183,4.5720
2010,3,3,4,56,7.0964
2010,3,3,5,41,7.9031
2010,4,1,1,574,7.0127
2010,4,1,2,408,9.5940
2010,4,1,3,347,8.7324
2010,4,1,4,183,9.3160
2010,4,1,5,33,7.4927
2010,4,2,1,219,6.0774
2010,4,2,2,163,6.8211
2010,4,2,3,168,5.6353
2010,4,2,4,68,6.6960
2010,4,2,5,39,1.1514
2010,4,3,1,236,2.2482
2010,4,3,2,207,2.6515
2010,4,3,3,196,0.2342
2010,4,3,4,59,0.1959
2010,4,3,5,40,3.0620
2010,5,1,1,538,-8.7328
2010,5,1,2,368,-9.1240
2010,5,1,3,392,-8.2776
2010,5,1,4,190,-9.4087
2010,5,1,5,39,-4.9561
2010,5,2,1,193,-7.7666
2010,5,2,2,160,-7.3857
2010,5,2,3,190,-8.0042
2010,5,2,4,75,-4.2026
2010,5,2,5,36,-5.5863
2010,5,3,1,201,-9.1951
2010,5,3,2,175,-8.1236
2010,5,3,3,239,-7.6072
2010,5,3,4,76,-5.1254
2010,5,3,5,39,-3.1252
2010,6,1,1,575,-8.0062
2010,6,1,2,273,-7.7192
2010,6,1,3,428,-8.9120
2010,6,1,4,204,-8.5354
2010,6,1,5,42,-6.5430
2010,6,2,1,203,-7.4573
2010,6,2,2,130,-6.2802
2010,6,2,3,206,-8.9826
2010,6,2,4,76,-7.8333
2010,6,2,5,36,-7.1083
2010,6,3,1,208,-4.3924
2010,6,3,2,141,-5.0835
2010,6,3,3,262,-6.5469
2010,6,3,4,91,-2.6686
2010,6,3,5,38,-2.1890
2010,7,1,1,551,5.7204
2010,7,1,2,256,8.4724
2010,7,1,3,418,8.6354
2010,7,1,4,214,8.4914
2010,7,1,5,41,2.2208
2010,7,2,1,211,7.1450
2010,7,2,2,132,7.4249
2010,7,2,3,210,8.9911
2010,7,2,4,81,6.6866
2010,7,2,5,35,1.3305
2010,7,3,1,208,7.7240
2010,7,3,2,139,7.4573
2010,7,3,3,264,7.5382
2010,7,3,4,88,5.0855
2010,7,3,5,38,1.8327
2010,8,1,1,532,-8.9480
2010,8,1,2,234,-7.9901
2010,8,1,3,407,-9.0209
2010,8,1,4,233,-9.7634
2010,8,1,5,45,-8.3526
2010,8,2,1,194,-5.9229
2010,8,2,2,110,-4.4950
2010,8,2,3,226,-8.0589
2010,8,2,4,110,-7.2255
2010,8,2,5,33,-7.3885
2010,8,3,1,187,-3.1258
2010,8,3,2,118,-3.4120
2010,8,3,3,271,-4.7584
2010,8,3,4,119,-1.5879
2010,8,3,5,35,-5.1440
2010,9,1,1,529,13.1540
2010,9,1,2,241,12.3142
2010,9,1,3,396,13.7536
2010,9,1,4,251,14.9501
2010,9,1,5,52,12.5097
2010,9,2,1,206,12.6408
2010,9,2,2,100,13.5491
2010,9,2,3,189,13.4577
2010,9,2,4,128,14.4616
2010,9,2,5,34,14.0015
2010,9,3,1,182,7.3322
2010,9,3,2,112,9.3713
2010,9,3,3,258,9.8962
2010,9,3,4,143,10.4272
2010,9,3,5,37,14.9088
2010,10,1,1,535,4.0176
2010,10,1,2,228,6.3182
2010,10,1,3,390,6.6489
2010,10,1,4,256,5.7148
2010,10,1,5,51,7.2041
2010,10,2,1,205,4.0876
2010,10,2,2,96,3.6186
2010,10,2,3,188,3.5022
2010,10,2,4,125,4.7929
2010,10,2,5,34,-0.7586
2010,10,3,1,176,2.4094
2010,10,3,2,115,2.3166
2010,10,3,3,252,5.1363
2010,10,3,4,153,5.0833
2010,10,3,5,38,5.5063
2010,11,1,1,537,2.8943
2010,11,1,2,235,3.9263
2010,11,1,3,343,4.9915
2010,11,1,4,270,3.3122
2010,11,1,5,55,3.6994
2010,11,2,1,198,3.7210
2010,11,2,2,98,5.4915
2010,11,2,3,173,3.6149
2010,11,2,4,152,4.1990
2010,11,2,5,37,5.7529
2010,11,3,1,180,-0.2992
2010,11,3,2,94,-2.2862
2010,11,3,3,207,0.4294
2010,11,3,4,197,1.7700
2010,11,3,5,44,0.4952
2010,12,1,1,597,9.5807
2010,12,1,2,206,9.4249
2010,12,1,3,290,9.5099
2010,12,1,4,286,8.9153
2010,12,1,5,69,10.6882
2010,12,2,1,194,7.1779
2010,12,2,2,99,6.6402
2010,12,2,3,164,8.2543
2010,12,2,4,159,7.7389
2010,12,2,5,44,5.8409
2010,12,3,1,197,6.7832
2010,12,3,2,87,4.8097
2010,12,3,3,173,6.5805
2010,12,3,4,217,5.7253
2010,12,3,5,45,3.4371
2011,1,1,1,584,-3.1860
2011,1,1,2,209,0.2816
2011,1,1,3,274,-0.4201
2011,1,1,4,287,0.9198
2011,1,1,5,71,-1.3010
2011,1,2,1,200,0.9188
2011,1,2,2,97,2.0163
2011,1,2,3,156,1.1380
2011,1,2,4,158,0.0661
2011,1,2,5,52,-2.2576
2011,1,3,1,193,2.2319
2011,1,3,2,87,1.5568
2011,1,3,3,173,3.0942
2011,1,3,4,215,1.6816
2011,1,3,5,44,2.1876
2011,2,1,1,592,3.7003
2011,2,1,2,216,6.2951
2011,2,1,3,254,5.9339
2011,2,1,4,297,5.6136
2011,2,1,5,73,3.1875
2011,2,2,1,204,5.0815
2011,2,2,2,94,3.9606
2011,2,2,3,135,5.9924
2011,2,2,4,155,5.7995
2011,2,2,5,51,7.6688
2011,2,3,1,211,3.8952
2011,2,3,2,90,3.6473
2011,2,3,3,137,3.5435
2011,2,3,4,225,3.4741
2011,2,3,5,51,3.5316
2011,3,1,1,606,2.1657
2011,3,1,2,235,1.7477
2011,3,1,3,230,3.6196
2011,3,1,4,308,1.8035
2011,3,1,5,69,0.3671
2011,3,2,1,209,2.3661
2011,3,2,2,91,2.3866
2011,3,2,3,105,3.5987
2011,3,2,4,167,4.3216
2011,3,2,5,51,1.4138
2011,3,3,1,235,1.1279
2011,3,3,2,93,1.0615
2011,3,3,3,117,0.6777
2011,3,3,4,216,0.1023
2011,3,3,5,58,0.7373
2011,4,1,1,612,1.5367
2011,4,1,2,259,0.9641
2011,4,1,3,222,2.1627
2011,4,1,4,279,1.6500
2011,4,1,5,80,2.0659
2011,4,2,1,210,2.3059
2011,4,2,2,95,2.8852
2011,4,2,3,104,2.8122
2011,4,2,4,171,2.1068
2011,4,2,5,52,2.7786
2011,4,3,1,230,4.2660
2011,4,3,2,94,2.8512
2011,4,3,3,116,2.4559
2011,4,3,4,220,3.9546
2011,4,3,5,61,1.9718
2011,5,1,1,629,-2.1662
2011,5,1,2,253,-1.4459
2011,5,1,3,215,-2.0175
2011,5,1,4,263,-2.1443
2011,5,1,5,80,-0.6595
2011,5,2,1,218,-1.4198
2011,5,2,2,101,-1.2308
2011,5,2,3,98,-2.4203
2011,5,2,4,155,-1.5341
2011,5,2,5,57,1.4917
2011,5,3,1,199,0.0608
2011,5,3,2,127,-1.0966
2011,5,3,3,109,-0.0809
2011,5,3,4,203,-2.4884
2011,5,3,5,80,0.1687
2011,6,1,1,656,-3.8926
2011,6,1,2,251,-3.2331
2011,6,1,3,227,-1.8825
2011,6,1,4,219,-1.9796
2011,6,1,5,84,-2.7965
2011,6,2,1,213,-3.3461
2011,6,2,2,113,-0.7000
2011,6,2,3,97,-1.6564
2011,6,2,4,149,-1.0659
2011,6,2,5,74,-0.4676
2011,6,3,1,201,-2.5220
2011,6,3,2,136,-0.2325
2011,6,3,3,108,-2.0965
2011,6,3,4,179,-1.5028
2011,6,3,5,92,-0.8258
2011,7,1,1,651,-2.6259
2011,7,1,2,234,-2.0555
2011,7,1,3,223,-4.0318
2011,7,1,4,211,-2.1812
2011,7,1,5,83,-5.0753
2011,7,2,1,215,-4.4697
2011,7,2,2,116,-4.9362
2011,7,2,3,98,-2.7989
2011,7,2,4,143,-4.6994
2011,7,2,5,80,-5.8830
2011,7,3,1,200,-1.1918
2011,7,3,2,133,-3.4439
2011,7,3,3,103,-2.6586
2011,7,3,4,184,-3.2824
2011,7,3,5,96,2.5523
2011,8,1,1,651,-12.1535
2011,8,1,2,239,-11.5653
2011,8,1,3,231,-9.8940
2011,8,1,4,189,-9.8043
2011,8,1,5,96,-10.0976
2011,8,2,1,219,-9.3418
2011,8,2,2,103,-8.1274
2011,8,2,3,104,-8.9509
2011,8,2,4,132,-9.3842
2011,8,2,5,90,-7.2276
2011,8,3,1,208,-4.3067
2011,8,3,2,97,-4.8425
2011,8,3,3,133,-3.3618
2011,8,3,4,158,-7.3052
2011,8,3,5,114,-4.5882
2011,9,1,1,689,-11.0409
2011,9,1,2,251,-12.9544
2011,9,1,3,226,-12.3304
2011,9,1,4,156,-12.4586
2011,9,1,5,104,-11.2915
2011,9,2,1,224,-9.3444
2011,9,2,2,87,-12.2323
2011,9,2,3,113,-12.6102
2011,9,2,4,116,-13.3125
2011,9,2,5,101,-11.8338
2011,9,3,1,194,-5.5120
2011,9,3,2,106,-6.8568
2011,9,3,3,138,-7.0532
2011,9,3,4,145,-7.1729
2011,9,3,5,134,-6.0929
2011,10,1,1,685,12.4649
2011,10,1,2,245,15.4311
2011,10,1,3,227,17.8213
2011,10,1,4,155,17.1209
2011,10,1,5,105,17.3110
2011,10,2,1,230,15.2121
2011,10,2,2,87,14.4900
2011,10,2,3,119,17.5908
2011,10,2,4,107,20.1392
2011,10,2,5,99,18.0816
2011,10,3,1,209,8.5717
2011,10,3,2,103,11.4238
2011,10,3,3,136,9.4522
2011,10,3,4,136,11.8845
2011,10,3,5,137,11.6268
2011,11,1,1,701,-3.1014
2011,11,1,2,228,-0.9328
2011,11,1,3,228,-1.7814
2011,11,1,4,146,-1.3902
2011,11,1,5,104,-2.2841
2011,11,2,1,234,-0.8906
2011,11,2,2,94,2.9222
2011,11,2,3,112,1.5414
2011,11,2,4,90,-1.2323
2011,11,2,5,109,-1.2735
2011,11,3,1,213,0.2080
2011,11,3,2,97,0.1850
2011,11,3,3,138,0.5766
2011,11,3,4,111,-1.1911
2011,11,3,5,159,1.1742
2011,12,1,1,689,-0.5118
2011,12,1,2,235,1.6877
2011,12,1,3,244,2.8145
2011,12,1,4,140,-0.7042
2011,12,1,5,102,2.5220
2011,12,2,1,255,-0.1292
2011,12,2,2,83,-0.8255
2011,12,2,3,113,0.0829
2011,12,2,4,81,1.3285
2011,12,2,5,106,-0.7619
2011,12,3,1,222,0.4833
2011,12,3,2,94,0.1401
2011,12,3,3,146,1.7270
2011,12,3,4,96,0.9169
2011,12,3,5,165,0.2110
2012,1,1,1,684,10.0324
2012,1,1,2,235,8.1448
2012,1,1,3,232,8.4344
2012,1,1,4,140,9.2195
2012,1,1,5,98,9.9648
2012,1,2,1,254,9.4335
2012,1,2,2,85,6.3199
2012,1,2,3,115,5.5352
2012,1,2,4,85,8.0354
2012,1,2,5,112,8.7681
2012,1,3,1,227,3.4327
2012,1,3,2,93,2.5147
2012,1,3,3,141,4.0302
2012,1,3,4,95,3.7886
2012,1,3,5,159,5.9450
2012,2,1,1,664,0.6437
2012,2,1,2,247,2.9335
2012,2,1,3,226,3.4729
2012,2,1,4,137,2.7183
2012,2,1,5,96,1.0214
2012,2,2,1,262,2.9027
2012,2,2,2,90,2.2998
2012,2,2,3,110,5.0672
2012,2,2,4,81,2.2794
2012,2,2,5,102,6.0583
2012,2,3,1,256,2.9129
2012,2,3,2,81,3.3887
2012,2,3,3,115,3.6075
2012,2,3,4,94,3.7445
2012,2,3,5,167,5.7726
2012,3,1,1,696,2.2311
2012,3,1,2,240,4.5985
2012,3,1,3,204,4.7898
2012,3,1,4,147,4.0598
2012,3,1,5,87,2.7828
2012,3,2,1,269,1.7606
2012,3,2,2,104,2.4887
2012,3,2,3,89,2.3232
2012,3,2,4,77,2.7090
2012,3,2,5,97,1.7831
2012,3,3,1,298,1.4904
2012,3,3,2,74,3.2463
2012,3,3,3,82,2.3817
2012,3,3,4,101,2.2452
2012,3,3,5,164,3.5432
2012,4,1,1,699,-3.9951
2012,4,1,2,257,-1.4796
2012,4,1,3,198,-2.6090
2012,4,1,4,143,-1.1496
2012,4,1,5,85,-2.9249
2012,4,2,1,276,-2.0897
2012,4,2,2,105,0.4127
2012,4,2,3,80,-2.5945
2012,4,2,4,73,-0.5432
2012,4,2,5,94,-1.3628
2012,4,3,1,293,-0.1142
2012,4,3,2,81,-1.6386
2012,4,3,3,81,-0.4128
2012,4,3,4,103,0.4388
2012,4,3,5,165,-0.7505
2012,5,1,1,697,-8.1069
2012,5,1,2,254,-7.5285
2012,5,1,3,202,-5.0785
2012,5,1,4,141,-9.1547
2012,5,1,5,82,-7.9375
2012,5,2,1,268,-7.8348
2012,5,2,2,108,-7.0605
2012,5,2,3,85,-6.9329
2012,5,2,4,75,-7.4224
2012,5,2,5,82,-6.3913
2012,5,3,1,299,-6.1191
2012,5,3,2,116,-2.8361
2012,5,3,3,74,-4.0245
2012,5,3,4,90,-6.1852
2012,5,3,5,152,-6.6189
2012,6,1,1,725,5.5619
2012,6,1,2,220,7.5934
2012,6,1,3,220,7.9126
2012,6,1,4,131,5.3759
2012,6,1,5,75,5.6904
2012,6,2,1,290,4.6660
2012,6,2,2,100,4.3699
2012,6,2,3,94,4.9368
2012,6,2,4,68,5.6683
2012,6,2,5,77,2.9351
2012,6,3,1,291,4.0124
2012,6,3,2,131,4.6423
2012,6,3,3,80,5.7903
2012,6,3,4,82,4.1192
2012,6,3,5,155,1.4140
2012,7,1,1,716,-3.2933
2012,7,1,2,207,-0.9443
2012,7,1,3,218,-0.1574
2012,7,1,4,133,-1.7819
2012,7,1,5,79,-1.2835
2012,7,2,1,288,-3.6604
2012,7,2,2,102,-2.3410
2012,7,2,3,89,0.9278
2012,7,2,4,62,0.3017
2012,7,2,5,83,-0.1907
2012,7,3,1,292,0.7005
2012,7,3,2,129,3.0714
2012,7,3,3,87,0.8091
2012,7,3,4,84,2.6084
2012,7,3,5,143,1.0816
2012,8,1,1,695,3.9372
2012,8,1,2,206,4.3237
2012,8,1,3,227,1.6745
2012,8,1,4,123,1.8327
2012,8,1,5,72,1.7590
2012,8,2,1,277,3.2769
2012,8,2,2,113,3.7981
2012,8,2,3,102,5.4323
2012,8,2,4,68,2.7635
2012,8,2,5,71,3.6879
2012,8,3,1,301,1.4732
2012,8,3,2,119,1.3556
2012,8,3,3,103,0.5729
2012,8,3,4,73,3.7966
2012,8,3,5,132,4.9700
2012,9,1,1,700,4.3880
2012,9,1,2,233,5.9553
2012,9,1,3,210,5.4909
2012,9,1,4,120,6.7133
2012,9,1,5,68,2.8183
2012,9,2,1,314,2.6813
2012,9,2,2,101,4.0111
2012,9,2,3,102,4.7761
2012,9,2,4,55,2.3057
2012,9,2,5,63,2.4269
2012,9,3,1,298,1.9782
2012,9,3,2,115,3.9866
2012,9,3,3,114,2.4613
2012,9,3,4,72,3.5583
2012,9,3,5,131,1.8736
2012,10,1,1,699,-5.4540
2012,10,1,2,231,-4.8931
2012,10,1,3,207,-2.0729
2012,10,1,4,119,-2.4510
2012,10,1,5,66,-1.7524
2012,10,2,1,306,-1.9275
2012,10,2,2,102,-5.1697
2012,10,2,3,108,1.1822
2012,10,2,4,57,-1.2243
2012,10,2,5,68,-1.0892
2012,10,3,1,298,-1.5127
2012,10,3,2,116,-1.3886
2012,10,3,3,118,-2.2222
2012,10,3,4,66,-3.8125
2012,10,3,5,126,-3.9553
2012,11,1,1,705,0.7257
2012,11,1,2,234,3.3677
2012,11,1,3,191,-0.5028
2012,11,1,4,133,0.3495
2012,11,1,5,59,0.6672
2012,11,2,1,321,1.3447
2012,11,2,2,77,1.7345
2012,11,2,3,107,2.3869
2012,11,2,4,55,0.1478
2012,11,2,5,62,0.3318
2012,11,3,1,321,0.7432
2012,11,3,2,118,0.3733
2012,11,3,3,102,0.5821
2012,11,3,4,62,1.3135
2012,11,3,5,122,2.1641
2012,12,1,1,698,3.1697
2012,12,1,2,249,4.0011
2012,12,1,3,198,3.0553
2012,12,1,4,123,3.4743
2012,12,1,5,55,4.5225
2012,12,2,1,318,4.3132
2012,12,2,2,103,3.1144
2012,12,2,3,102,3.8665
2012,12,2,4,50,2.5320
2012,12,2,5,52,3.3337
2012,12,3,1,311,1.4389
2012,12,3,2,125,0.6128
2012,12,3,3,109,0.1439
2012,12,3,4,59,0.1439
2012,12,3,5,121,-1.6849
2013,1,1,1,686,5.3825
2013,1,1,2,237,7.2005
2013,1,1,3,209,4.8194
2013,1,1,4,128,7.1638
2013,1,1,5,52,6.5273
2013,1,2,1,307,5.9836
2013,1,2,2,112,7.5839
2013,1,2,3,95,6.6374
2013,1,2,4,53,6.6949
2013,1,2,5,52,5.6893
2013,1,3,1,314,6.3639
2013,1,3,2,117,6.5786
2013,1,3,3,116,5.6696
2013,1,3,4,58,5.8733
2013,1,3,5,118,0.9854
2013,2,1,1,685,-0.1573
2013,2,1,2,230,0.1372
2013,2,1,3,216,1.2982
2013,2,1,4,125,0.1884
2013,2,1,5,48,2.0168
2013,2,2,1,322,0.8972
2013,2,2,2,107,0.6800
2013,2,2,3,83,2.7708
2013,2,2,4,56,1.1131
2013,2,2,5,51,0.3651
2013,2,3,1,300,1.5138
2013,2,3,2,137,2.1657
2013,2,3,3,106,2.3509
2013,2,3,4,64,1.4401
2013,2,3,5,112,-0.6216
2013,3,1,1,700,4.4574
2013,3,1,2,244,4.7693
2013,3,1,3,210,5.5173
2013,3,1,4,105,5.3854
2013,3,1,5,45,8.4084
2013,3,2,1,305,4.3284
2013,3,2,2,118,5.4269
2013,3,2,3,81,5.2385
2013,3,2,4,66,6.8888
2013,3,2,5,46,5.0312
2013,3,3,1,294,4.5526
2013,3,3,2,145,3.5741
2013,3,3,3,116,4.5486
2013,3,3,4,64,3.8093
2013,3,3,5,105,1.6806
2013,4,1,1,695,0.5892
2013,4,1,2,257,-0.8158
2013,4,1,3,199,1.2508
2013,4,1,4,103,2.9415
2013,4,1,5,42,-0.8248
2013,4,2,1,299,-0.7540
2013,4,2,2,129,-0.5989
2013,4,2,3,79,-0.1757
2013,4,2,4,66,-0.2676
2013,4,2,5,48,-3.7437
2013,4,3,1,293,2.9317
2013,4,3,2,145,0.9428
2013,4,3,3,117,1.4099
2013,4,3,4,71,1.8199
2013,4,3,5,101,0.2123
2013,5,1,1,676,6.7129
2013,5,1,2,253,4.4201
2013,5,1,3,210,4.1823
2013,5,1,4,93,3.3837
2013,5,1,5,42,8.8623
2013,5,2,1,294,5.2870
2013,5,2,2,137,5.6753
2013,5,2,3,81,5.0163
2013,5,2,4,69,6.1394
2013,5,2,5,47,5.2232
2013,5,3,1,287,1.6290
2013,5,3,2,150,2.6226
2013,5,3,3,128,1.1655
2013,5,3,4,74,0.7844
2013,5,3,5,89,3.0599
2013,6,1,1,683,0.2192
2013,6,1,2,247,0.4849
2013,6,1,3,214,0.6164
2013,6,1,4,108,4.5386
2013,6,1,5,41,1.1812
2013,6,2,1,312,-1.2526
2013,6,2,2,107,2.1093
2013,6,2,3,104,-0.7412
2013,6,2,4,58,-0.0381
2013,6,2,5,44,-1.3420
2013,6,3,1,311,-2.1815
2013,6,3,2,136,-1.2684
2013,6,3,3,127,-0.8260
2013,6,3,4,81,0.1192
2013,6,3,5,85,-1.8799
2013,7,1,1,664,7.5226
2013,7,1,2,239,8.6391
2013,7,1,3,211,8.9922
2013,7,1,4,106,8.1330
2013,7,1,5,41,8.6983
2013,7,2,1,326,6.8923
2013,7,2,2,101,8.3751
2013,7,2,3,106,6.0837
2013,7,2,4,58,7.2369
2013,7,2,5,43,7.0146
2013,7,3,1,306,5.7591
2013,7,3,2,134,4.1916
2013,7,3,3,121,5.1262
2013,7,3,4,79,4.9524
2013,7,3,5,85,5.5707
2013,8,1,1,653,-2.8837
2013,8,1,2,223,-2.7866
2013,8,1,3,221,-2.4240
2013,8,1,4,104,-3.6978
2013,8,1,5,38,-0.5707
2013,8,2,1,318,-2.0606
2013,8,2,2,108,-2.3662
2013,8,2,3,114,-2.7499
2013,8,2,4,51,-3.7704
2013,8,2,5,49,-2.9854
2013,8,3,1,290,-2.0530
2013,8,3,2,133,-1.4905
2013,8,3,3,144,-2.6262
2013,8,3,4,78,-4.6427
2013,8,3,5,81,-2.0364
2013,9,1,1,664,5.8864
2013,9,1,2,232,6.9183
2013,9,1,3,214,6.1849
2013,9,1,4,104,8.5337
2013,9,1,5,40,8.9654
2013,9,2,1,304,7.1623
2013,9,2,2,118,5.7578
2013,9,2,3,102,6.1545
2013,9,2,4,59,5.0985
2013,9,2,5,46,6.2907
2013,9,3,1,306,2.8730
2013,9,3,2,138,3.8539
2013,9,3,3,137,4.9121
2013,9,3,4,79,3.4010
2013,9,3,5,80,3.9780
2013,10,1,1,674,1.3489
2013,10,1,2,234,3.9545
2013,10,1,3,217,4.5737
2013,10,1,4,96,0.0954
2013,10,1,5,42,2.7073
2013,10,2,1,290,1.9955
2013,10,2,2,127,4.1570
2013,10,2,3,94,3.6460
2013,10,2,4,58,2.8007
2013,10,2,5,48,2.9306
2013,10,3,1,303,5.1490
2013,10,3,2,136,3.9309
2013,10,3,3,139,5.0219
2013,10,3,4,79,2.5614
2013,10,3,5,79,3.5777
2013,11,1,1,665,4.8173
2013,11,1,2,219,6.1552
2013,11,1,3,222,6.5842
2013,11,1,4,101,7.9517
2013,11,1,5,43,7.0081
2013,11,2,1,288,4.2228
2013,11,2,2,126,3.6432
2013,11,2,3,104,1.8690
2013,11,2,4,56,4.3199
2013,11,2,5,50,5.9090
2013,11,3,1,256,3.1319
2013,11,3,2,151,1.2820
2013,11,3,3,156,2.5092
2013,11,3,4,78,1.5964
2013,11,3,5,87,3.4669
2013,12,1,1,642,2.9303
2013,12,1,2,221,0.9112
2013,12,1,3,237,3.8731
2013,12,1,4,109,3.4723
2013,12,1,5,40,2.4828
2013,12,2,1,289,2.2808
2013,12,2,2,112,2.2529
2013,12,2,3,109,2.6037
2013,12,2,4,52,2.9315
2013,12,2,5,54,2.6778
2013,12,3,1,258,3.0500
2013,12,3,2,145,2.8481
2013,12,3,3,167,2.0354
2013,12,3,4,83,1.8551
2013,12,3,5,84,2.6853
2014,1,1,1,630,-0.7141
2014,1,1,2,228,1.7518
2014,1,1,3,235,-3.6651
2014,1,1,4,108,-1.1878
2014,1,1,5,41,-4.1875
2014,1,2,1,295,-3.0409
2014,1,2,2,109,-4.8525
2014,1,2,3,116,-3.9246
2014,1,2,4,50,-0.6728
2014,1,2,5,51,-5.3227
2014,1,3,1,253,-4.6292
2014,1,3,2,143,-3.4761
2014,1,3,3,165,-0.6484
2014,1,3,4,84,-3.1502
2014,1,3,5,82,-3.5441
2014,2,1,1,628,4.4132
2014,2,1,2,221,4.8566
2014,2,1,3,237,4.9015
2014,2,1,4,103,3.6681
2014,2,1,5,36,4.1806
2014,2,2,1,281,4.6537
2014,2,2,2,113,5.3141
2014,2,2,3,125,5.0430
2014,2,2,4,51,5.0254
2014,2,2,5,52,4.2791
2014,2,3,1,239,5.1310
2014,2,3,2,130,3.6639
2014,2,3,3,176,5.4382
2014,2,3,4,103,4.6405
2014,2,3,5,80,5.3660
2014,3,1,1,607,-0.6365
2014,3,1,2,217,-0.1166
2014,3,1,3,244,1.4395
2014,3,1,4,105,4.3322
2014,3,1,5,36,-4.1846
2014,3,2,1,285,-1.0905
2014,3,2,2,114,2.2076
2014,3,2,3,125,0.6552
2014,3,2,4,64,0.6988
2014,3,2,5,45,-0.1495
2014,3,3,1,266,0.4159
2014,3,3,2,116,1.0310
2014,3,3,3,151,-0.1276
2014,3,3,4,123,-0.0913
2014,3,3,5,76,-0.9437
2014,4,1,1,620,-6.7380
2014,4,1,2,214,-4.1759
2014,4,1,3,230,-4.2588
2014,4,1,4,122,-3.2241
2014,4,1,5,31,-3.9903
2014,4,2,1,275,-2.8382
2014,4,2,2,123,-4.1327
2014,4,2,3,115,-3.3380
2014,4,2,4,63,-2.7631
2014,4,2,5,47,-0.5840
2014,4,3,1,263,2.4479
2014,4,3,2,124,0.6105
2014,4,3,3,156,-0.3110
2014,4,3,4,121,0.2141
2014,4,3,5,72,-1.0663
2014,5,1,1,640,-1.5906
2014,5,1,2,192,-0.4557
2014,5,1,3,220,0.6157
2014,5,1,4,114,-0.9133
2014,5,1,5,33,2.2325
2014,5,2,1,294,0.2521
2014,5,2,2,119,0.0219
2014,5,2,3,98,0.0145
2014,5,2,4,71,3.4821
2014,5,2,5,44,-0.1378
2014,5,3,1,303,1.5569
2014,5,3,2,122,2.7206
2014,5,3,3,130,2.2032
2014,5,3,4,116,3.2986
2014,5,3,5,71,2.4778
2014,6,1,1,656,5.1399
2014,6,1,2,208,5.0765
2014,6,1,3,190,6.0041
2014,6,1,4,118,3.9292
2014,6,1,5,27,8.4958
2014,6,2,1,322,6.1777
2014,6,2,2,101,5.6014
2014,6,2,3,100,4.4580
2014,6,2,4,80,5.8708
2014,6,2,5,40,4.0421
2014,6,3,1,298,1.9694
2014,6,3,2,131,2.1594
2014,6,3,3,127,3.5353
2014,6,3,4,111,2.4843
2014,6,3,5,75,1.0862
2014,7,1,1,665,-6.5519
2014,7,1,2,189,-7.1440
2014,7,1,3,178,-5.9929
2014,7,1,4,120,-5.5001
2014,7,1,5,26,-9.1396
2014,7,2,1,310,-5.5242
2014,7,2,2,99,-5.7123
2014,7,2,3,105,-6.9549
2014,7,2,4,79,-5.8964
2014,7,2,5,42,-6.8918
2014,7,3,1,306,-1.3512
2014,7,3,2,133,-1.4072
2014,7,3,3,127,-3.0826
2014,7,3,4,112,-1.3918
2014,7,3,5,75,-1.8081
2014,8,1,1,630,3.1982
2014,8,1,2,201,5.6890
2014,8,1,3,168,4.0413
2014,8,1,4,127,5.0746
2014,8,1,5,26,11.4142
2014,8,2,1,291,5.2156
2014,8,2,2,122,4.0184
2014,8,2,3,109,5.6554
2014,8,2,4,75,5.7639
2014,8,2,5,39,5.5786
2014,8,3,1,281,4.3840
2014,8,3,2,150,3.7448
2014,8,3,3,129,5.4272
2014,8,3,4,108,3.2444
2014,8,3,5,86,5.7920
2014,9,1,1,610,-7.5108
2014,9,1,2,258,-6.0098
2014,9,1,3,174,-6.2223
2014,9,1,4,115,-7.0002
2014,9,1,5,28,-7.9239
2014,9,2,1,299,-6.0438
2014,9,2,2,132,-5.3349
2014,9,2,3,106,-5.6769
2014,9,2,4,72,-6.5848
2014,9,2,5,38,-4.4147
2014,9,3,1,288,-2.0494
2014,9,3,2,137,-2.3488
2014,9,3,3,140,-2.1988
2014,9,3,4,104,-1.1093
2014,9,3,5,84,-1.1280
2014,10,1,1,607,4.0543
2014,10,1,2,255,6.4512
2014,10,1,3,167,3.5762
2014,10,1,4,112,3.1422
2014,10,1,5,27,9.4386
2014,10,2,1,305,5.5798
2014,10,2,2,136,6.1287
2014,10,2,3,107,6.0866
2014,10,2,4,73,4.4660
2014,10,2,5,39,9.2561
2014,10,3,1,296,0.7349
2014,10,3,2,128,2.1252
2014,10,3,3,142,4.7267
2014,10,3,4,102,1.0595
2014,10,3,5,84,4.4963
