year,month,rank_ME,rank_RE_6,nstocks,ret_vw
2012,3,2,4,312,2.0320
2012,3,2,5,296,1.2790
2012,3,3,1,113,-1.3209
2012,3,3,2,295,1.4920
2012,3,3,3,404,2.6849
2012,3,3,4,391,3.2286
2012,3,3,5,255,3.1460
2012,4,1,1,615,-4.0562
2012,4,1,2,385,-2.5419
2012,4,1,3,240,-0.9132
2012,4,1,4,207,-2.3326
2012,4,1,5,471,-2.0859
2012,4,2,1,222,-1.8989
2012,4,2,2,336,-1.8122
2012,4,2,3,274,-0.5375
2012,4,2,4,305,-0.3101
2012,4,2,5,304,-1.4007
2012,4,3,1,119,-2.7242
2012,4,3,2,292,-0.4997
2012,4,3,3,390,-0.2244
2012,4,3,4,392,0.1266
2012,4,3,5,253,-1.2326
2012,5,1,1,568,-8.4546
2012,5,1,2,336,-6.3196
2012,5,1,3,234,-6.8809
2012,5,1,4,199,-6.6355
2012,5,1,5,419,-8.6411
2012,5,2,1,198,-9.2541
2012,5,2,2,303,-7.1520
2012,5,2,3,253,-5.1798
2012,5,2,4,281,-6.7465
2012,5,2,5,281,-7.7620
2012,5,3,1,120,-11.0442
2012,5,3,2,281,-6.6192
2012,5,3,3,370,-3.1786
2012,5,3,4,373,-5.6194
2012,5,3,5,236,-6.3198
2012,6,1,1,646,6.6130
2012,6,1,2,358,5.5269
2012,6,1,3,283,6.8579
2012,6,1,4,226,7.2106
2012,6,1,5,486,7.2419
2012,6,2,1,244,3.7590
2012,6,2,2,348,4.2886
2012,6,2,3,282,4.6703
2012,6,2,4,329,3.9870
2012,6,2,5,316,4.9858
2012,6,3,1,141,3.1744
2012,6,3,2,324,3.7342
2012,6,3,3,415,4.6299
2012,6,3,4,419,3.0383
2012,6,3,5,257,2.6539
2012,7,1,1,639,-3.8775
2012,7,1,2,347,-1.8675
2012,7,1,3,279,-4.1889
2012,7,1,4,238,-1.1423
2012,7,1,5,490,-1.1980
2012,7,2,1,254,-2.8090
2012,7,2,2,348,-3.4534
2012,7,2,3,281,-1.8750
2012,7,2,4,336,-1.0173
2012,7,2,5,311,0.0746
2012,7,3,1,146,-0.2210
2012,7,3,2,318,1.3893
2012,7,3,3,421,1.6734
2012,7,3,4,428,0.9550
2012,7,3,5,260,2.2466
2012,8,1,1,610,3.0073
2012,8,1,2,346,2.8268
2012,8,1,3,250,2.4230
2012,8,1,4,226,3.2252
2012,8,1,5,475,2.3839
2012,8,2,1,253,4.8815
2012,8,2,2,336,3.6240
2012,8,2,3,272,3.3524
2012,8,2,4,314,3.4333
2012,8,2,5,302,3.5038
2012,8,3,1,150,4.0160
2012,8,3,2,312,2.2347
2012,8,3,3,412,0.7943
2012,8,3,4,424,2.0799
2012,8,3,5,240,5.8485
2012,9,1,1,642,4.7530
2012,9,1,2,372,5.6423
2012,9,1,3,271,4.4463
2012,9,1,4,240,5.9659
2012,9,1,5,498,4.6775
2012,9,2,1,268,3.7701
2012,9,2,2,359,2.4597
2012,9,2,3,286,3.6361
2012,9,2,4,323,2.8561
2012,9,2,5,300,2.7339
2012,9,3,1,155,3.4846
2012,9,3,2,316,2.2136
2012,9,3,3,425,2.9228
2012,9,3,4,432,2.3721
2012,9,3,5,244,1.3269
2012,10,1,1,649,-5.5829
2012,10,1,2,359,-4.5275
2012,10,1,3,264,-4.8844
2012,10,1,4,239,-3.5702
2012,10,1,5,488,-3.3976
2012,10,2,1,270,-2.1064
2012,10,2,2,354,-1.5984
2012,10,2,3,268,-2.4112
2012,10,2,4,318,-2.7142
2012,10,2,5,284,-0.3059
2012,10,3,1,149,-0.3186
2012,10,3,2,316,-1.4947
2012,10,3,3,418,-2.3988
2012,10,3,4,421,-2.2272
2012,10,3,5,217,-3.8254
2012,11,1,1,595,0.7158
2012,11,1,2,330,0.7538
2012,11,1,3,250,1.1559
2012,11,1,4,214,0.4539
2012,11,1,5,424,1.8465
2012,11,2,1,232,1.4065
2012,11,2,2,311,2.0820
2012,11,2,3,256,-0.0404
2012,11,2,4,280,0.7613
2012,11,2,5,237,1.1429
2012,11,3,1,137,-1.1357
2012,11,3,2,280,0.2422
2012,11,3,3,393,1.2078
2012,11,3,4,377,1.4464
2012,11,3,5,193,1.9188
2012,12,1,1,624,4.3083
2012,12,1,2,376,5.1886
2012,12,1,3,249,4.3721
2012,12,1,4,218,2.9144
2012,12,1,5,465,1.9333
2012,12,2,1,241,4.8084
2012,12,2,2,337,3.5287
2012,12,2,3,285,3.1748
2012,12,2,4,284,2.9144
2012,12,2,5,259,3.7577
2012,12,3,1,147,3.7850
2012,12,3,2,292,1.0553
2012,12,3,3,409,0.0780
2012,12,3,4,402,-0.2170
2012,12,3,5,202,0.6755
2013,1,1,1,613,6.8044
2013,1,1,2,387,4.6641
2013,1,1,3,247,4.5262
2013,1,1,4,219,5.0384
2013,1,1,5,469,8.3431
2013,1,2,1,231,6.1179
2013,1,2,2,329,6.9556
2013,1,2,3,289,6.5682
2013,1,2,4,275,5.6569
2013,1,2,5,249,6.8621
2013,1,3,1,129,6.7205
2013,1,3,2,279,5.3281
2013,1,3,3,387,5.7136
2013,1,3,4,383,4.8777
2013,1,3,5,191,5.6985
2013,2,1,1,589,-0.5170
2013,2,1,2,351,0.9615
2013,2,1,3,229,1.7609
2013,2,1,4,209,-0.0676
2013,2,1,5,461,1.0267
2013,2,2,1,229,0.7237
2013,2,2,2,305,1.0538
2013,2,2,3,263,1.5354
2013,2,2,4,250,1.7820
2013,2,2,5,226,1.0354
2013,2,3,1,131,-1.1659
2013,2,3,2,258,0.9057
2013,2,3,3,362,1.9185
2013,2,3,4,380,1.3755
2013,2,3,5,192,2.1668
2013,3,1,1,637,4.3345
2013,3,1,2,377,4.3716
2013,3,1,3,251,5.4500
2013,3,1,4,214,4.6286
2013,3,1,5,476,6.7837
2013,3,2,1,247,4.0981
2013,3,2,2,326,4.9527
2013,3,2,3,290,5.2686
2013,3,2,4,278,4.9648
2013,3,2,5,258,5.9373
2013,3,3,1,143,3.6023
2013,3,3,2,298,2.8739
2013,3,3,3,385,3.7838
2013,3,3,4,409,4.2094
2013,3,3,5,210,4.6437
2013,4,1,1,654,-0.7948
2013,4,1,2,375,0.4313
2013,4,1,3,244,0.0986
2013,4,1,4,207,-0.6039
2013,4,1,5,486,2.6337
2013,4,2,1,247,-0.8117
2013,4,2,2,325,-1.3673
2013,4,2,3,294,-1.5394
2013,4,2,4,279,-1.1118
2013,4,2,5,259,-0.3012
2013,4,3,1,146,2.0565
2013,4,3,2,308,1.8200
2013,4,3,3,385,1.3387
2013,4,3,4,403,2.3750
2013,4,3,5,220,0.4478
2013,5,1,1,628,6.9324
2013,5,1,2,346,5.8372
2013,5,1,3,214,7.3724
2013,5,1,4,189,7.6030
2013,5,1,5,459,4.4750
2013,5,2,1,236,6.5690
2013,5,2,2,310,5.7400
2013,5,2,3,270,4.3773
2013,5,2,4,262,4.7086
2013,5,2,5,238,5.5984
2013,5,3,1,147,4.2018
2013,5,3,2,301,2.3712
2013,5,3,3,371,-0.3091
2013,5,3,4,378,2.0242
2013,5,3,5,200,3.9308
2013,6,1,1,672,0.9927
2013,6,1,2,378,1.8088
2013,6,1,3,226,1.5170
2013,6,1,4,194,1.5405
2013,6,1,5,493,0.9884
2013,6,2,1,274,-1.6832
2013,6,2,2,352,-0.2662
2013,6,2,3,287,0.1492
2013,6,2,4,302,0.9519
2013,6,2,5,268,-1.0586
2013,6,3,1,165,-4.6407
2013,6,3,2,343,-1.3301
2013,6,3,3,401,-0.7969
2013,6,3,4,415,-1.3343
2013,6,3,5,232,-1.3580
2013,7,1,1,665,7.8808
2013,7,1,2,357,7.5523
2013,7,1,3,220,8.0018
2013,7,1,4,186,7.3477
2013,7,1,5,496,9.3069
2013,7,2,1,285,7.0143
2013,7,2,2,350,6.7250
2013,7,2,3,284,6.8950
2013,7,2,4,306,6.3082
2013,7,2,5,276,8.4034
2013,7,3,1,163,6.5324
2013,7,3,2,340,3.8330
2013,7,3,3,397,5.0490
2013,7,3,4,389,6.4531
2013,7,3,5,249,6.2157
2013,8,1,1,639,-2.0398
2013,8,1,2,324,-3.3253
2013,8,1,3,213,-1.6305
2013,8,1,4,175,-0.4485
2013,8,1,5,466,-3.4953
2013,8,2,1,271,-3.1422
2013,8,2,2,320,-2.3227
2013,8,2,3,263,-2.1992
2013,8,2,4,292,-1.7451
2013,8,2,5,259,-2.9014
2013,8,3,1,149,2.9474
2013,8,3,2,323,-2.0271
2013,8,3,3,382,-3.4890
2013,8,3,4,360,-2.8945
2013,8,3,5,247,-2.8998
2013,9,1,1,647,7.4665
2013,9,1,2,353,6.4680
2013,9,1,3,213,6.8836
2013,9,1,4,195,6.9846
2013,9,1,5,481,7.4885
2013,9,2,1,275,6.1588
2013,9,2,2,336,7.5299
2013,9,2,3,269,5.5992
2013,9,2,4,294,6.5680
2013,9,2,5,280,5.5702
2013,9,3,1,152,1.7794
2013,9,3,2,336,3.8480
2013,9,3,3,402,3.4144
2013,9,3,4,381,4.0163
2013,9,3,5,248,4.0301
2013,10,1,1,632,0.6191
2013,10,1,2,350,2.8573
2013,10,1,3,219,2.2767
2013,10,1,4,195,3.1866
2013,10,1,5,474,2.0991
2013,10,2,1,272,2.4824
2013,10,2,2,332,1.4182
2013,10,2,3,262,3.2877
2013,10,2,4,293,3.5550
2013,10,2,5,275,2.7468
2013,10,3,1,155,5.9764
2013,10,3,2,326,4.2839
2013,10,3,3,391,4.6188
2013,10,3,4,372,4.3362
2013,10,3,5,236,3.9983
2013,11,1,1,589,5.9019
2013,11,1,2,328,5.3925
2013,11,1,3,217,6.5251
2013,11,1,4,178,5.7831
2013,11,1,5,418,6.2269
2013,11,2,1,243,4.3606
2013,11,2,2,287,3.9607
2013,11,2,3,236,3.3645
2013,11,2,4,262,3.0815
2013,11,2,5,238,2.7355
2013,11,3,1,132,4.1710
2013,11,3,2,290,2.8021
2013,11,3,3,370,2.0724
2013,11,3,4,340,2.1370
2013,11,3,5,211,2.4285
2013,12,1,1,618,3.4186
2013,12,1,2,351,3.5400
2013,12,1,3,247,2.6869
2013,12,1,4,202,2.4497
2013,12,1,5,453,2.1009
2013,12,2,1,243,2.2214
2013,12,2,2,300,2.3359
2013,12,2,3,258,1.5838
2013,12,2,4,276,2.1506
2013,12,2,5,268,3.7063
2013,12,3,1,142,2.9557
2013,12,3,2,310,2.9020
2013,12,3,3,408,2.5169
2013,12,3,4,369,2.3477
2013,12,3,5,217,3.1714
2014,1,1,1,615,-0.2532
2014,1,1,2,371,-1.9992
2014,1,1,3,244,-1.3186
2014,1,1,4,202,-2.6592
2014,1,1,5,456,0.0322
2014,1,2,1,245,-1.0074
2014,1,2,2,298,-3.9893
2014,1,2,3,249,-3.4314
2014,1,2,4,284,-2.5380
2014,1,2,5,271,-2.3514
2014,1,3,1,137,-5.0551
2014,1,3,2,309,-3.6556
2014,1,3,3,400,-3.6932
2014,1,3,4,371,-3.0401
2014,1,3,5,217,-0.3431
2014,2,1,1,585,5.4317
2014,2,1,2,337,3.0108
2014,2,1,3,211,4.5629
2014,2,1,4,187,3.4090
2014,2,1,5,416,4.9006
2014,2,2,1,233,5.9509
2014,2,2,2,281,4.8855
2014,2,2,3,224,4.6797
2014,2,2,4,261,4.4720
2014,2,2,5,264,6.2323
2014,2,3,1,128,3.5053
2014,2,3,2,290,4.9952
2014,2,3,3,376,4.3638
2014,2,3,4,341,5.0888
2014,2,3,5,203,7.0400
2014,3,1,1,619,-0.8068
2014,3,1,2,350,-0.8027
2014,3,1,3,221,-0.5395
2014,3,1,4,202,-0.3005
2014,3,1,5,453,-0.8505
2014,3,2,1,259,-0.7669
2014,3,2,2,305,-0.3214
2014,3,2,3,248,-0.2137
2014,3,2,4,288,-0.7663
2014,3,2,5,285,-0.6368
2014,3,3,1,142,2.2790
2014,3,3,2,305,-0.1673
2014,3,3,3,406,0.6963
2014,3,3,4,385,-0.4778
2014,3,3,5,227,-0.5563
2014,4,1,1,620,-6.7361
2014,4,1,2,357,-5.2257
2014,4,1,3,223,-5.3828
2014,4,1,4,193,-5.3274
2014,4,1,5,457,-6.8409
2014,4,2,1,264,-2.6060
2014,4,2,2,319,-2.0804
2014,4,2,3,260,-4.5062
2014,4,2,4,292,-3.3958
2014,4,2,5,296,-3.4793
2014,4,3,1,138,2.3845
2014,4,3,2,298,0.6863
2014,4,3,3,395,1.7049
2014,4,3,4,392,0.0245
2014,4,3,5,237,0.0221
2014,5,1,1,583,-2.4647
2014,5,1,2,306,-0.3507
2014,5,1,3,195,0.3194
2014,5,1,4,182,-0.2085
2014,5,1,5,433,-0.2247
2014,5,2,1,247,-0.3661
2014,5,2,2,298,0.9312
2014,5,2,3,246,0.6173
2014,5,2,4,269,0.3234
2014,5,2,5,287,0.6964
2014,5,3,1,128,1.0592
2014,5,3,2,279,2.0861
2014,5,3,3,371,1.9764
2014,5,3,4,378,2.3499
2014,5,3,5,233,3.5000
2014,6,1,1,656,5.5167
2014,6,1,2,335,4.7077
2014,6,1,3,216,4.7630
2014,6,1,4,187,4.4963
2014,6,1,5,470,7.0242
2014,6,2,1,283,6.7151
2014,6,2,2,342,5.9699
2014,6,2,3,274,4.6942
2014,6,2,4,293,6.4650
2014,6,2,5,322,6.1664
2014,6,3,1,134,3.2932
2014,6,3,2,315,2.2382
2014,6,3,3,415,1.6952
2014,6,3,4,419,2.2066
2014,6,3,5,270,3.6626
2014,7,1,1,667,-7.7404
2014,7,1,2,342,-5.7390
2014,7,1,3,227,-6.7839
2014,7,1,4,177,-5.9950
2014,7,1,5,463,-7.5578
2014,7,2,1,294,-7.3079
2014,7,2,2,347,-5.5174
2014,7,2,3,278,-5.5707
2014,7,2,4,299,-5.7439
2014,7,2,5,321,-7.0675
2014,7,3,1,133,-1.2554
2014,7,3,2,315,-2.0733
2014,7,3,3,426,-1.8288
2014,7,3,4,427,-1.2084
2014,7,3,5,281,-1.8736
2014,8,1,1,657,4.5198
2014,8,1,2,322,4.1238
2014,8,1,3,200,2.3243
2014,8,1,4,154,3.8310
2014,8,1,5,437,5.3542
2014,8,2,1,276,5.5060
2014,8,2,2,338,5.1012
2014,8,2,3,252,4.4224
2014,8,2,4,274,3.3008
2014,8,2,5,306,6.3329
2014,8,3,1,130,3.9285
2014,8,3,2,296,3.6237
2014,8,3,3,400,4.7750
2014,8,3,4,401,4.2645
2014,8,3,5,267,4.1483
2014,9,1,1,682,-8.2151
2014,9,1,2,358,-6.0936
2014,9,1,3,218,-5.6357
2014,9,1,4,171,-5.8905
2014,9,1,5,465,-6.8370
2014,9,2,1,279,-7.7759
2014,9,2,2,358,-5.3918
2014,9,2,3,268,-4.3036
2014,9,2,4,271,-4.7005
2014,9,2,5,314,-5.4938
2014,9,3,1,127,-5.1868
2014,9,3,2,315,-3.0516
2014,9,3,3,417,-0.7934
2014,9,3,4,427,-1.7479
2014,9,3,5,296,-2.2937
2014,10,1,1,685,4.0692
2014,10,1,2,350,7.1148
2014,10,1,3,220,6.3618
2014,10,1,4,161,5.8094
2014,10,1,5,469,5.2444
2014,10,2,1,290,3.1268
2014,10,2,2,367,5.2565
2014,10,2,3,266,7.3666
2014,10,2,4,267,7.3710
2014,10,2,5,311,5.2746
2014,10,3,1,126,-0.3196
2014,10,3,2,314,0.8704
2014,10,3,3,412,2.5471
2014,10,3,4,429,2.9156
2014,10,3,5,291,1.0381
2014,11,1,1,649,-1.0571
2014,11,1,2,320,-0.8257
2014,11,1,3,183,-0.7408
2014,11,1,4,148,-1.4411
2014,11,1,5,394,0.0671
2014,11,2,1,275,0.2609
2014,11,2,2,350,0.8832
2014,11,2,3,230,0.8496
2014,11,2,4,234,0.9810
2014,11,2,5,287,0.5089
2014,11,3,1,117,2.4622
2014,11,3,2,280,3.8103
2014,11,3,3,364,3.7905
2014,11,3,4,385,2.0307
2014,11,3,5,255,2.2987
2014,12,1,1,673,5.5196
2014,12,1,2,333,5.7400
2014,12,1,3,184,5.8751
2014,12,1,4,156,7.7196
2014,12,1,5,444,4.6079
2014,12,2,1,302,2.3079
2014,12,2,2,381,1.3946
2014,12,2,3,265,2.6759
2014,12,2,4,267,1.9705
2014,12,2,5,322,1.6444
2014,12,3,1,136,-0.6628
2014,12,3,2,313,-0.6077
2014,12,3,3,405,0.0334
2014,12,3,4,416,-0.9337
2014,12,3,5,282,-1.3480
2015,1,1,1,682,-5.4761
2015,1,1,2,336,-4.1537
2015,1,1,3,194,-4.0500
2015,1,1,4,151,-4.7234
2015,1,1,5,463,-3.6262
2015,1,2,1,305,-4.6126
2015,1,2,2,372,-4.2775
2015,1,2,3,271,-3.2647
2015,1,2,4,280,-3.1505
2015,1,2,5,332,-2.0917
2015,1,3,1,134,-4.1231
2015,1,3,2,323,-2.8701
2015,1,3,3,406,-2.7486
2015,1,3,4,429,-1.8164
2015,1,3,5,280,-0.5127
2015,2,1,1,642,7.0844
2015,2,1,2,298,4.9275
2015,2,1,3,176,3.1163
2015,2,1,4,140,5.1300
2015,2,1,5,447,8.2953
2015,2,2,1,298,8.7884
2015,2,2,2,328,6.8890
2015,2,2,3,267,6.8858
2015,2,2,4,249,5.9034
2015,2,2,5,317,7.2568
2015,2,3,1,130,9.3390
2015,2,3,2,297,5.1136
2015,2,3,3,377,5.2260
2015,2,3,4,394,5.9996
2015,2,3,5,255,5.6818
2015,3,1,1,648,-1.2133
2015,3,1,2,318,2.6993
2015,3,1,3,194,-1.4001
2015,3,1,4,146,0.3066
2015,3,1,5,487,0.9453
2015,3,2,1,302,0.9987
2015,3,2,2,343,1.2178
2015,3,2,3,294,1.3308
2015,3,2,4,284,2.1173
2015,3,2,5,347,1.0238
2015,3,3,1,144,-1.2898
2015,3,3,2,321,-2.1583
2015,3,3,3,412,-1.7061
2015,3,3,4,420,-1.4104
2015,3,3,5,263,-0.6553
2015,4,1,1,643,1.5283
2015,4,1,2,308,-1.9799
2015,4,1,3,192,-1.3288
2015,4,1,4,139,-0.9005
2015,4,1,5,488,-3.4913
2015,4,2,1,298,0.4689
2015,4,2,2,339,-2.2283
2015,4,2,3,302,-3.1514
2015,4,2,4,273,-2.9777
2015,4,2,5,356,-1.5078
2015,4,3,1,148,3.0527
2015,4,3,2,320,3.3441
2015,4,3,3,412,0.4048
2015,4,3,4,418,-0.9724
2015,4,3,5,259,-0.4746
2015,5,1,1,580,-1.0200
2015,5,1,2,257,0.7534
2015,5,1,3,182,-0.9690
2015,5,1,4,123,-0.8902
2015,5,1,5,460,4.6431
2015,5,2,1,264,1.1278
2015,5,2,2,296,0.8566
2015,5,2,3,286,2.2035
2015,5,2,4,242,2.6035
2015,5,2,5,333,3.5286
2015,5,3,1,146,-2.8319
2015,5,3,2,300,-0.8157
2015,5,3,3,391,1.4853
2015,5,3,4,383,1.8292
2015,5,3,5,220,3.2667
2015,6,1,1,624,-0.1289
2015,6,1,2,298,3.2185
2015,6,1,3,253,1.0713
2015,6,1,4,140,2.4984
2015,6,1,5,507,2.8750
2015,6,2,1,286,-0.6231
2015,6,2,2,337,0.1932
2015,6,2,3,318,1.3094
2015,6,2,4,270,1.0730
2015,6,2,5,393,0.6616
2015,6,3,1,167,-4.0065
2015,6,3,2,354,-3.1479
2015,6,3,3,443,-2.1768
2015,6,3,4,423,-1.6109
2015,6,3,5,259,-1.5781
2015,7,1,1,629,-9.5442
2015,7,1,2,300,-4.3222
2015,7,1,3,247,-4.3653
2015,7,1,4,157,-1.3096
2015,7,1,5,524,-2.1873
2015,7,2,1,288,-7.1920
2015,7,2,2,337,-3.1381
2015,7,2,3,316,-0.6197
2015,7,2,4,271,-0.4658
2015,7,2,5,392,-0.7477
2015,7,3,1,171,-6.9997
2015,7,3,2,365,1.0731
2015,7,3,3,445,3.1129
2015,7,3,4,429,3.8997
2015,7,3,5,260,0.8170
2015,8,1,1,600,-4.8827
2015,8,1,2,283,-6.1535
2015,8,1,3,244,-4.5061
2015,8,1,4,148,-5.6550
2015,8,1,5,500,-4.5002
2015,8,2,1,258,-5.1970
2015,8,2,2,300,-5.5655
2015,8,2,3,294,-6.3319
2015,8,2,4,256,-6.0607
2015,8,2,5,373,-6.8702
2015,8,3,1,165,-5.0454
2015,8,3,2,345,-5.6619
2015,8,3,3,421,-5.6005
2015,8,3,4,408,-6.1215
2015,8,3,5,245,-7.0288
2015,9,1,1,647,-12.4709
2015,9,1,2,301,-8.1422
2015,9,1,3,265,-4.4942
2015,9,1,4,173,-5.8532
2015,9,1,5,536,-7.8690
2015,9,2,1,265,-11.5269
2015,9,2,2,318,-7.1571
2015,9,2,3,302,-4.9987
2015,9,2,4,263,-4.4960
2015,9,2,5,374,-6.3739
2015,9,3,1,163,-6.9526
2015,9,3,2,358,-2.6979
2015,9,3,3,444,-1.9510
2015,9,3,4,432,-1.7115
2015,9,3,5,256,-3.0490
2015,10,1,1,644,5.8368
2015,10,1,2,305,6.8028
2015,10,1,3,262,5.4915
2015,10,1,4,169,4.5759
2015,10,1,5,523,5.3418
2015,10,2,1,273,7.9249
2015,10,2,2,323,6.9828
2015,10,2,3,298,6.0504
2015,10,2,4,266,4.2573
2015,10,2,5,375,6.2128
2015,10,3,1,162,11.1074
2015,10,3,2,349,7.8708
2015,10,3,3,435,7.4354
2015,10,3,4,431,7.6557
2015,10,3,5,257,9.0185
2015,11,1,1,601,3.5012
2015,11,1,2,280,4.0927
2015,11,1,3,235,3.7571
2015,11,1,4,150,2.3276
2015,11,1,5,461,4.5885
2015,11,2,1,241,5.3919
2015,11,2,2,293,2.5559
2015,11,2,3,254,3.6607
2015,11,2,4,238,3.4887
2015,11,2,5,313,4.4724
2015,11,3,1,145,0.2146
2015,11,3,2,325,-0.3371
2015,11,3,3,389,-0.3558
2015,11,3,4,378,0.3854
2015,11,3,5,225,0.2640
2015,12,1,1,630,-7.2001
2015,12,1,2,312,-5.0634
2015,12,1,3,217,-4.0851
2015,12,1,4,163,-3.7860
2015,12,1,5,502,-5.9919
2015,12,2,1,275,-6.0741
2015,12,2,2,309,-5.5607
2015,12,2,3,272,-4.8623
2015,12,2,4,260,-4.5613
2015,12,2,5,333,-5.0963
2015,12,3,1,163,-3.6255
2015,12,3,2,357,-2.6084
2015,12,3,3,424,-0.7049
2015,12,3,4,419,-0.7940
2015,12,3,5,247,-3.6706
2016,1,1,1,647,-14.6337
2016,1,1,2,321,-11.7073
2016,1,1,3,228,-9.9390
2016,1,1,4,166,-8.3543
2016,1,1,5,523,-12.9279
2016,1,2,1,286,-13.6585
2016,1,2,2,309,-9.4756
2016,1,2,3,281,-6.1909
2016,1,2,4,266,-8.7315
2016,1,2,5,338,-11.9915
2016,1,3,1,159,-8.8479
2016,1,3,2,351,-4.2553
2016,1,3,3,420,-3.7122
2016,1,3,4,430,-3.7551
2016,1,3,5,247,-6.6770
2016,2,1,1,620,0.1137
2016,2,1,2,275,1.2557
2016,2,1,3,183,0.3246
2016,2,1,4,146,0.7108
2016,2,1,5,469,-1.0436
2016,2,2,1,268,2.2855
2016,2,2,2,278,2.1846
2016,2,2,3,256,1.4832
2016,2,2,4,232,1.4132
2016,2,2,5,312,-1.0696
2016,2,3,1,147,2.1540
2016,2,3,2,324,2.2468
2016,2,3,3,387,1.2265
2016,2,3,4,386,-0.7071
2016,2,3,5,225,-0.5826
2016,3,1,1,644,9.0220
2016,3,1,2,292,8.6487
2016,3,1,3,206,7.8120
2016,3,1,4,162,6.2842
2016,3,1,5,501,7.9496
2016,3,2,1,269,12.7666
2016,3,2,2,314,9.1431
2016,3,2,3,277,8.1657
2016,3,2,4,262,7.2677
2016,3,2,5,342,8.7896
2016,3,3,1,154,8.9497
2016,3,3,2,340,8.0360
2016,3,3,3,426,7.1710
2016,3,3,4,426,6.0640
2016,3,3,5,247,6.1320
2016,4,1,1,625,7.1101
2016,4,1,2,307,2.7916
2016,4,1,3,192,3.4571
2016,4,1,4,152,2.5377
2016,4,1,5,510,4.7866
2016,4,2,1,266,6.6469
2016,4,2,2,328,2.1881
2016,4,2,3,280,0.5638
2016,4,2,4,259,0.5957
2016,4,2,5,346,3.6603
2016,4,3,1,149,2.1483
2016,4,3,2,340,1.7016
2016,4,3,3,430,-0.3009
2016,4,3,4,427,-0.4016
2016,4,3,5,247,0.4414
2016,5,1,1,569,-3.1629
2016,5,1,2,285,-2.2410
2016,5,1,3,175,-0.6095
2016,5,1,4,130,-0.5758
2016,5,1,5,490,1.3644
2016,5,2,1,256,-0.9665
2016,5,2,2,287,1.2307
2016,5,2,3,256,2.2125
2016,5,2,4,239,2.0283
2016,5,2,5,316,2.0012
2016,5,3,1,138,1.0322
2016,5,3,2,313,1.3820
2016,5,3,3,392,1.2446
2016,5,3,4,387,2.2346
2016,5,3,5,224,2.3466
2016,6,1,1,645,-1.0182
2016,6,1,2,320,-0.6505
2016,6,1,3,190,1.7909
2016,6,1,4,160,-0.3062
2016,6,1,5,546,-1.0215
2016,6,2,1,276,0.2300
2016,6,2,2,332,0.1722
2016,6,2,3,285,0.6779
2016,6,2,4,276,1.6794
2016,6,2,5,349,-1.0450
2016,6,3,1,162,-0.0267
2016,6,3,2,370,0.9512
2016,6,3,3,456,2.0434
2016,6,3,4,428,0.4896
2016,6,3,5,256,0.7497
2016,7,1,1,635,5.7585
2016,7,1,2,323,5.8540
2016,7,1,3,185,5.1620
2016,7,1,4,154,6.6690
2016,7,1,5,529,5.4416
2016,7,2,1,272,7.8979
2016,7,2,2,334,6.4924
2016,7,2,3,280,5.5922
2016,7,2,4,275,5.7793
2016,7,2,5,342,7.0661
2016,7,3,1,162,5.0473
2016,7,3,2,377,3.4152
2016,7,3,3,445,2.1363
2016,7,3,4,415,4.4640
2016,7,3,5,253,5.0489
2016,8,1,1,619,3.5728
2016,8,1,2,296,3.0444
2016,8,1,3,160,2.8329
2016,8,1,4,144,2.2129
2016,8,1,5,497,3.3476
2016,8,2,1,257,1.8820
2016,8,2,2,315,1.1893
2016,8,2,3,252,0.8209
2016,8,2,4,260,1.4366
2016,8,2,5,311,0.5393
2016,8,3,1,156,1.9578
2016,8,3,2,355,0.4064
2016,8,3,3,411,-1.0374
2016,8,3,4,390,-0.4388
2016,8,3,5,226,-1.3721
2016,9,1,1,666,5.9789
2016,9,1,2,323,3.9816
2016,9,1,3,169,2.4832
2016,9,1,4,153,3.0302
2016,9,1,5,523,6.0545
2016,9,2,1,274,1.5522
2016,9,2,2,329,2.1673
2016,9,2,3,268,0.7240
2016,9,2,4,271,0.8037
2016,9,2,5,322,3.1317
2016,9,3,1,155,3.5325
2016,9,3,2,373,0.6206
2016,9,3,3,428,-0.7315
2016,9,3,4,408,0.7168
2016,9,3,5,219,0.9876
2016,10,1,1,668,-8.9531
2016,10,1,2,319,-4.0411
2016,10,1,3,161,-5.3182
2016,10,1,4,163,-5.3583
2016,10,1,5,524,-10.1770
2016,10,2,1,258,-8.2005
2016,10,2,2,304,-6.3254
2016,10,2,3,255,-5.0779
2016,10,2,4,255,-4.3283
2016,10,2,5,310,-6.4514
2016,10,3,1,150,0.1916
2016,10,3,2,363,-1.8462
2016,10,3,3,417,-2.1803
2016,10,3,4,392,-3.1213
2016,10,3,5,206,-3.7945
2016,11,1,1,630,12.2668
2016,11,1,2,266,10.7939
2016,11,1,3,136,8.7525
2016,11,1,4,143,10.6378
2016,11,1,5,425,9.9656
2016,11,2,1,233,11.9561
2016,11,2,2,267,9.4332
2016,11,2,3,218,10.1706
2016,11,2,4,226,7.2663
2016,11,2,5,233,12.9864
2016,11,3,1,133,5.2935
2016,11,3,2,322,3.8769
2016,11,3,3,369,1.9523
2016,11,3,4,313,1.8939
2016,11,3,5,176,4.7438
2016,12,1,1,672,2.7356
2016,12,1,2,290,2.4045
2016,12,1,3,168,1.6823
2016,12,1,4,155,3.1601
2016,12,1,5,517,2.1837
