year,month,rank_ME,rank_ILR_1,nstocks,ret_vw
1980,6,1,2,391,4.5293
1980,6,1,3,387,1.4724
1980,6,1,4,619,3.2856
1980,6,1,5,301,5.8149
1980,6,2,1,70,2.4226
1980,6,2,2,184,4.8583
1980,6,2,3,104,3.5304
1980,6,2,4,209,3.5457
1980,6,2,5,84,5.4879
1980,6,3,1,72,6.3274
1980,6,3,2,273,2.5214
1980,6,3,3,105,2.1823
1980,6,3,4,181,2.1496
1980,6,3,5,60,9.0819
1980,7,1,1,249,10.4421
1980,7,1,2,467,11.9297
1980,7,1,3,534,10.0890
1980,7,1,4,362,11.1798
1980,7,1,5,325,11.2857
1980,7,2,1,97,11.0915
1980,7,2,2,122,12.9863
1980,7,2,3,165,12.4327
1980,7,2,4,145,11.1589
1980,7,2,5,125,9.6122
1980,7,3,1,101,8.6710
1980,7,3,2,133,16.2062
1980,7,3,3,156,10.2920
1980,7,3,4,158,10.1840
1980,7,3,5,149,12.1496
1980,8,1,1,327,7.4761
1980,8,1,2,170,10.2487
1980,8,1,3,643,7.8518
1980,8,1,4,511,9.3991
1980,8,1,5,316,10.3427
1980,8,2,1,159,4.7633
1980,8,2,2,72,7.3556
1980,8,2,3,223,6.1141
1980,8,2,4,126,4.9205
1980,8,2,5,73,10.4509
1980,8,3,1,258,1.2811
1980,8,3,2,79,2.8266
1980,8,3,3,174,-0.3480
1980,8,3,4,117,3.7037
1980,8,3,5,65,0.7791
1980,9,1,1,167,2.4805
1980,9,1,2,480,1.5355
1980,9,1,3,462,2.6585
1980,9,1,4,398,8.0300
1980,9,1,5,467,6.2569
1980,9,2,1,88,3.7344
1980,9,2,2,177,2.7756
1980,9,2,3,130,3.1754
1980,9,2,4,131,4.8220
1980,9,2,5,127,8.7918
1980,9,3,1,156,1.3285
1980,9,3,2,161,2.8817
1980,9,3,3,131,2.2804
1980,9,3,4,158,3.4146
1980,9,3,5,89,7.6427
1980,10,1,1,333,4.9845
1980,10,1,2,450,2.0375
1980,10,1,3,283,4.4665
1980,10,1,4,528,6.2151
1980,10,1,5,382,8.7253
1980,10,2,1,132,3.3189
1980,10,2,2,161,0.7055
1980,10,2,3,89,4.3905
1980,10,2,4,173,2.0594
1980,10,2,5,112,4.4288
1980,10,3,1,131,-0.6312
1980,10,3,2,194,0.7436
1980,10,3,3,117,-0.3341
1980,10,3,4,140,0.7481
1980,10,3,5,117,4.8927
1980,11,1,1,254,8.9343
1980,11,1,2,368,4.8797
1980,11,1,3,473,5.8989
1980,11,1,4,506,4.2179
1980,11,1,5,388,9.0333
1980,11,2,1,106,9.4682
1980,11,2,2,116,4.9410
1980,11,2,3,121,7.7365
1980,11,2,4,177,9.3267
1980,11,2,5,147,8.3738
1980,11,3,1,121,6.0550
1980,11,3,2,139,7.3870
1980,11,3,3,83,6.9954
1980,11,3,4,198,7.8991
1980,11,3,5,168,16.5152
1980,12,1,1,372,-3.5345
1980,12,1,2,434,-4.2319
1980,12,1,3,499,-4.8510
1980,12,1,4,386,-5.0046
1980,12,1,5,306,-5.3950
1980,12,2,1,143,-3.0516
1980,12,2,2,124,-2.6948
1980,12,2,3,176,-2.0684
1980,12,2,4,130,-5.4095
1980,12,2,5,103,-5.8752
1980,12,3,1,121,-1.4950
1980,12,3,2,113,-2.1621
1980,12,3,3,233,-1.1691
1980,12,3,4,113,-3.3728
1980,12,3,5,132,-2.5946
1981,1,1,1,390,-0.1733
1981,1,1,2,447,-1.2667
1981,1,1,3,572,2.9387
1981,1,1,4,439,3.6396
1981,1,1,5,178,0.9364
1981,1,2,1,112,-2.9641
1981,1,2,2,148,-2.4003
1981,1,2,3,188,0.7810
1981,1,2,4,163,-2.4342
1981,1,2,5,67,1.7447
1981,1,3,1,127,-7.2286
1981,1,3,2,141,-1.3410
1981,1,3,3,222,1.1155
1981,1,3,4,136,-2.1745
1981,1,3,5,91,-3.3048
1981,2,1,1,391,-2.4437
1981,2,1,2,470,-5.4544
1981,2,1,3,416,0.7161
1981,2,1,4,546,1.3802
1981,2,1,5,245,0.4190
1981,2,2,1,119,-2.7042
1981,2,2,2,117,0.6465
1981,2,2,3,153,3.9706
1981,2,2,4,166,2.4685
1981,2,2,5,98,2.2448
1981,2,3,1,139,-1.6394
1981,2,3,2,112,0.5239
1981,2,3,3,204,3.4166
1981,2,3,4,177,4.3583
1981,2,3,5,78,1.0149
1981,3,1,1,161,10.5975
1981,3,1,2,591,6.4277
1981,3,1,3,471,8.1047
1981,3,1,4,573,9.9317
1981,3,1,5,294,8.2482
1981,3,2,1,48,10.2722
1981,3,2,2,194,5.7516
1981,3,2,3,140,9.0429
1981,3,2,4,174,7.9089
1981,3,2,5,90,7.8432
1981,3,3,1,35,9.6007
1981,3,3,2,244,6.1020
1981,3,3,3,135,6.5238
1981,3,3,4,196,8.6361
1981,3,3,5,94,6.5642
1981,4,1,1,452,2.9155
1981,4,1,2,201,8.7197
1981,4,1,3,315,3.1589
1981,4,1,4,676,4.9458
1981,4,1,5,461,3.4441
1981,4,2,1,195,1.4530
1981,4,2,2,64,0.6419
1981,4,2,3,101,3.3666
1981,4,2,4,172,5.2036
1981,4,2,5,122,1.6701
1981,4,3,1,294,-0.1166
1981,4,3,2,58,-1.8367
1981,4,3,3,113,3.1388
1981,4,3,4,146,0.2615
1981,4,3,5,101,1.2059
1981,5,1,1,473,1.4377
1981,5,1,2,466,2.5993
1981,5,1,3,389,2.4171
1981,5,1,4,534,3.8625
1981,5,1,5,267,2.2025
1981,5,2,1,174,3.1840
1981,5,2,2,130,3.2141
1981,5,2,3,121,4.0539
1981,5,2,4,168,5.4572
1981,5,2,5,73,7.9785
1981,5,3,1,246,-2.0476
1981,5,3,2,138,1.4646
1981,5,3,3,139,1.9593
1981,5,3,4,131,4.1895
1981,5,3,5,53,4.9771
1981,6,1,1,465,-2.2125
1981,6,1,2,414,-1.0142
1981,6,1,3,565,-0.8283
1981,6,1,4,487,-3.3565
1981,6,1,5,226,-1.5454
1981,6,2,1,177,-3.0452
1981,6,2,2,100,-2.5493
1981,6,2,3,198,-1.2533
1981,6,2,4,129,-6.6974
1981,6,2,5,68,-3.8889
1981,6,3,1,199,-2.1714
1981,6,3,2,103,-0.7131
1981,6,3,3,227,-1.4767
1981,6,3,4,116,-7.8489
1981,6,3,5,62,-5.7599
1981,7,1,1,441,-3.6911
1981,7,1,2,416,-4.3048
1981,7,1,3,425,-3.6006
1981,7,1,4,483,-3.8365
1981,7,1,5,450,-2.2160
1981,7,2,1,102,-5.0898
1981,7,2,2,110,-4.3664
1981,7,2,3,134,-2.7156
1981,7,2,4,166,-3.2235
1981,7,2,5,138,-0.5590
1981,7,3,1,98,-1.0423
1981,7,3,2,94,-2.7390
1981,7,3,3,124,-1.4869
1981,7,3,4,155,-2.7533
1981,7,3,5,233,2.3118
1981,8,1,1,380,-10.2878
1981,8,1,2,485,-9.9521
1981,8,1,3,566,-8.8158
1981,8,1,4,304,-9.4957
1981,8,1,5,525,-5.3399
1981,8,2,1,89,-9.6988
1981,8,2,2,144,-7.4826
1981,8,2,3,160,-8.5088
1981,8,2,4,95,-7.3206
1981,8,2,5,166,-5.3253
1981,8,3,1,95,-7.2457
1981,8,3,2,133,-5.4245
1981,8,3,3,141,-7.8964
1981,8,3,4,97,-5.2491
1981,8,3,5,240,-3.2212
1981,9,1,1,302,-11.1715
1981,9,1,2,384,-10.9015
1981,9,1,3,893,-10.1398
1981,9,1,4,309,-9.8110
1981,9,1,5,371,-10.3363
1981,9,2,1,82,-6.4389
1981,9,2,2,114,-6.4994
1981,9,2,3,260,-8.1942
1981,9,2,4,86,-7.3467
1981,9,2,5,117,-4.6643
1981,9,3,1,64,-3.4314
1981,9,3,2,103,-2.8083
1981,9,3,3,281,-5.3324
1981,9,3,4,100,-5.5249
1981,9,3,5,159,-5.1110
1981,10,1,1,663,6.6408
1981,10,1,2,450,7.5913
1981,10,1,3,425,8.6008
1981,10,1,4,544,8.1496
1981,10,1,5,199,11.0847
1981,10,2,1,176,5.0504
1981,10,2,2,144,6.5684
1981,10,2,3,116,7.9559
1981,10,2,4,164,10.7716
1981,10,2,5,51,9.9847
1981,10,3,1,199,3.6827
1981,10,3,2,186,8.0734
1981,10,3,3,103,6.4430
1981,10,3,4,158,5.2518
1981,10,3,5,60,8.0098
1981,11,1,1,457,-0.2625
1981,11,1,2,536,2.6885
1981,11,1,3,390,1.1555
1981,11,1,4,742,1.2464
1981,11,1,5,192,6.0535
1981,11,2,1,130,1.4091
1981,11,2,2,194,4.1274
1981,11,2,3,99,1.4887
1981,11,2,4,184,4.6716
1981,11,2,5,49,2.3537
1981,11,3,1,137,5.4607
1981,11,3,2,244,4.3261
1981,11,3,3,105,0.0964
1981,11,3,4,181,3.2337
1981,11,3,5,41,-0.8796
1981,12,1,1,266,-1.4589
1981,12,1,2,636,-2.0339
1981,12,1,3,281,-0.1736
1981,12,1,4,407,-1.5598
1981,12,1,5,737,-1.3171
1981,12,2,1,65,-2.4356
1981,12,2,2,153,-1.1996
1981,12,2,3,87,-2.1965
1981,12,2,4,152,-3.0373
1981,12,2,5,202,0.4235
1981,12,3,1,40,-1.2761
1981,12,3,2,148,-1.7901
1981,12,3,3,108,-2.0715
1981,12,3,4,206,-3.3979
1981,12,3,5,209,-2.4948
1982,1,1,1,399,-6.3789
1982,1,1,2,443,-1.4922
1982,1,1,3,911,-0.8502
1982,1,1,4,352,1.6288
1982,1,1,5,254,0.4755
1982,1,2,1,105,-7.8373
1982,1,2,2,138,-2.7258
1982,1,2,3,219,-3.8016
1982,1,2,4,93,-3.2771
1982,1,2,5,99,-3.7363
1982,1,3,1,126,-6.3801
1982,1,3,2,138,-3.3299
1982,1,3,3,253,0.4040
1982,1,3,4,99,-1.2133
1982,1,3,5,90,0.1937
1982,2,1,1,566,-9.1563
1982,2,1,2,486,-3.0255
1982,2,1,3,484,-2.9711
1982,2,1,4,427,-2.6394
1982,2,1,5,419,-3.3620
1982,2,2,1,138,-8.9024
1982,2,2,2,167,-4.2393
1982,2,2,3,92,-4.7212
1982,2,2,4,146,0.2759
1982,2,2,5,100,-4.4100
1982,2,3,1,142,-7.5770
1982,2,3,2,144,-3.7055
1982,2,3,3,92,-4.6879
1982,2,3,4,220,-4.0120
1982,2,3,5,109,-5.0141
1982,3,1,1,602,-3.9880
1982,3,1,2,362,-2.1200
1982,3,1,3,591,-1.0850
1982,3,1,4,448,0.3017
1982,3,1,5,395,-0.4142
1982,3,2,1,136,-2.2616
1982,3,2,2,82,-1.6200
1982,3,2,3,160,0.7657
1982,3,2,4,121,0.6452
1982,3,2,5,142,2.9231
1982,3,3,1,126,-2.2247
1982,3,3,2,107,-3.1338
1982,3,3,3,142,-1.0073
1982,3,3,4,100,0.3513
1982,3,3,5,224,-0.4417
1982,4,1,1,246,4.1552
1982,4,1,2,906,5.7007
1982,4,1,3,570,4.4230
1982,4,1,4,365,7.8729
1982,4,1,5,320,8.4242
1982,4,2,1,57,5.3770
1982,4,2,2,220,4.8379
1982,4,2,3,124,7.0252
1982,4,2,4,125,6.9917
1982,4,2,5,103,7.0473
1982,4,3,1,51,5.3237
1982,4,3,2,213,5.5846
1982,4,3,3,108,6.0887
1982,4,3,4,217,5.1374
1982,4,3,5,102,6.1139
1982,5,1,1,404,-4.0261
1982,5,1,2,755,-3.5190
1982,5,1,3,340,-1.7011
1982,5,1,4,604,-2.3499
1982,5,1,5,293,-3.5159
1982,5,2,1,124,-4.5531
1982,5,2,2,172,-3.2669
1982,5,2,3,141,-2.1065
1982,5,2,4,128,-4.4763
1982,5,2,5,70,-4.5338
1982,5,3,1,124,-5.7907
1982,5,3,2,255,-2.6091
1982,5,3,3,153,-4.1785
1982,5,3,4,116,-5.0244
1982,5,3,5,41,-6.0764
1982,6,1,1,262,-6.1070
1982,6,1,2,538,-3.2962
1982,6,1,3,500,-3.2200
1982,6,1,4,473,-0.5502
1982,6,1,5,615,-3.0759
1982,6,2,1,91,0.1109
1982,6,2,2,121,-2.6982
1982,6,2,3,144,-2.8586
1982,6,2,4,121,-1.9154
1982,6,2,5,156,-2.9780
1982,6,3,1,71,-3.5510
1982,6,3,2,126,-1.1185
1982,6,3,3,116,-2.1443
1982,6,3,4,128,-0.5321
1982,6,3,5,251,-1.9885
1982,7,1,1,631,-0.8671
1982,7,1,2,406,-1.1101
1982,7,1,3,687,-0.7671
1982,7,1,4,344,-0.4850
1982,7,1,5,304,2.1684
1982,7,2,1,142,-5.6810
1982,7,2,2,104,-1.3711
1982,7,2,3,159,-0.5557
1982,7,2,4,130,0.6178
1982,7,2,5,102,-0.1011
1982,7,3,1,155,-7.5123
1982,7,3,2,61,-1.5301
1982,7,3,3,241,0.5901
1982,7,3,4,107,0.3729
1982,7,3,5,121,-0.0174
1982,8,1,1,609,2.9137
1982,8,1,2,278,4.4888
1982,8,1,3,642,5.0068
1982,8,1,4,647,5.1029
1982,8,1,5,213,5.5074
1982,8,2,1,140,10.9977
1982,8,2,2,118,7.5090
1982,8,2,3,143,10.0299
1982,8,2,4,172,8.9664
1982,8,2,5,57,12.6204
1982,8,3,1,146,16.1010
1982,8,3,2,187,8.3527
1982,8,3,3,119,15.3549
1982,8,3,4,167,14.5518
1982,8,3,5,67,15.7730
1982,9,1,1,216,4.9241
1982,9,1,2,951,4.7918
1982,9,1,3,439,3.7205
1982,9,1,4,407,3.3419
1982,9,1,5,397,5.8103
1982,9,2,1,49,2.3398
1982,9,2,2,214,3.8729
1982,9,2,3,155,2.7889
1982,9,2,4,117,2.5661
1982,9,2,5,82,5.1424
1982,9,3,1,52,2.3013
1982,9,3,2,207,2.8966
1982,9,3,3,233,-0.1031
1982,9,3,4,119,-1.2078
1982,9,3,5,70,1.5352
1982,10,1,1,382,13.1252
1982,10,1,2,433,15.7947
1982,10,1,3,486,13.6132
1982,10,1,4,758,14.6095
1982,10,1,5,319,16.3471
1982,10,2,1,107,10.0357
1982,10,2,2,109,17.5714
1982,10,2,3,167,15.2566
1982,10,2,4,158,13.9139
1982,10,2,5,94,16.6176
1982,10,3,1,98,10.8368
1982,10,3,2,117,17.1253
1982,10,3,3,245,12.8240
1982,10,3,4,131,15.8262
1982,10,3,5,92,15.7108
1982,11,1,1,468,6.1384
1982,11,1,2,416,9.1531
1982,11,1,3,424,11.1281
1982,11,1,4,674,11.1858
1982,11,1,5,373,14.0452
1982,11,2,1,120,3.9436
1982,11,2,2,120,7.6473
1982,11,2,3,145,8.1465
1982,11,2,4,161,10.2643
1982,11,2,5,95,11.0249
1982,11,3,1,220,2.4474
1982,11,3,2,107,3.8453
1982,11,3,3,119,6.1515
1982,11,3,4,153,8.8104
1982,11,3,5,87,8.9448
1982,12,1,1,491,3.2950
1982,12,1,2,345,1.6416
1982,12,1,3,281,3.1445
1982,12,1,4,781,3.0162
1982,12,1,5,502,2.1011
1982,12,2,1,113,1.6263
1982,12,2,2,126,2.3077
1982,12,2,3,73,1.2062
1982,12,2,4,202,2.1581
1982,12,2,5,121,5.1045
1982,12,3,1,188,3.8050
1982,12,3,2,138,-1.6150
1982,12,3,3,71,-2.4062
1982,12,3,4,183,1.8026
1982,12,3,5,115,1.1300
1983,1,1,1,357,9.4743
1983,1,1,2,392,10.2060
1983,1,1,3,640,10.4769
1983,1,1,4,356,8.1468
1983,1,1,5,655,17.6036
1983,1,2,1,127,11.5457
1983,1,2,2,105,8.3680
1983,1,2,3,159,5.4342
1983,1,2,4,132,5.3639
1983,1,2,5,136,9.9147
1983,1,3,1,112,5.2079
1983,1,3,2,136,3.6890
1983,1,3,3,106,1.5500
1983,1,3,4,172,1.6926
1983,1,3,5,163,7.9634
1983,2,1,1,291,8.8176
1983,2,1,2,419,6.0340
1983,2,1,3,665,2.8457
1983,2,1,4,578,7.3894
1983,2,1,5,430,3.6927
1983,2,2,1,103,7.5135
1983,2,2,2,133,6.6873
1983,2,2,3,142,4.6596
1983,2,2,4,189,7.0267
1983,2,2,5,114,-0.6863
1983,2,3,1,77,5.0385
1983,2,3,2,155,4.9902
1983,2,3,3,201,1.4039
1983,2,3,4,145,3.7625
1983,2,3,5,108,0.3456
1983,3,1,1,481,3.3130
1983,3,1,2,343,4.8326
1983,3,1,3,383,7.0767
1983,3,1,4,676,6.2671
1983,3,1,5,526,2.9933
1983,3,2,1,87,1.7072
1983,3,2,2,124,-0.3482
1983,3,2,3,128,5.2701
1983,3,2,4,190,5.4654
1983,3,2,5,125,4.4952
1983,3,3,1,95,3.9456
1983,3,3,2,210,0.0235
1983,3,3,3,139,3.6168
1983,3,3,4,173,4.7497
1983,3,3,5,76,3.1638
1983,4,1,1,406,6.9659
1983,4,1,2,399,4.8525
1983,4,1,3,645,9.5366
1983,4,1,4,654,6.6461
1983,4,1,5,331,10.9241
1983,4,2,1,122,8.0468
1983,4,2,2,114,7.0775
1983,4,2,3,167,7.0312
1983,4,2,4,141,7.5046
1983,4,2,5,118,6.9996
1983,4,3,1,174,6.4131
1983,4,3,2,154,7.2702
1983,4,3,3,144,6.3675
1983,4,3,4,120,5.9727
1983,4,3,5,105,6.0711
1983,5,1,1,495,9.3838
1983,5,1,2,362,7.1943
1983,5,1,3,677,9.7246
1983,5,1,4,300,9.2834
1983,5,1,5,604,12.6879
1983,5,2,1,127,6.0914
1983,5,2,2,123,5.3079
1983,5,2,3,191,5.3029
1983,5,2,4,99,6.3030
1983,5,2,5,133,10.7179
1983,5,3,1,97,5.7248
1983,5,3,2,174,0.1965
1983,5,3,3,163,-0.4678
1983,5,3,4,100,3.1863
1983,5,3,5,164,2.3542
1983,6,1,1,271,5.1408
1983,6,1,2,523,4.7091
1983,6,1,3,807,5.9046
1983,6,1,4,508,5.9257
1983,6,1,5,345,8.8217
1983,6,2,1,88,4.6477
1983,6,2,2,188,4.8383
1983,6,2,3,198,3.6880
1983,6,2,4,127,6.0575
1983,6,2,5,78,5.2805
1983,6,3,1,121,2.9887
1983,6,3,2,181,3.9785
1983,6,3,3,208,4.1338
1983,6,3,4,135,2.0090
1983,6,3,5,59,4.3139
1983,7,1,1,358,-0.2954
1983,7,1,2,260,-1.6739
1983,7,1,3,459,-2.8703
1983,7,1,4,1010,-4.1074
1983,7,1,5,411,-2.7112
1983,7,2,1,134,-2.3697
1983,7,2,2,60,-1.2207
1983,7,2,3,125,-4.5203
1983,7,2,4,229,-5.8462
1983,7,2,5,129,-4.4954
1983,7,3,1,175,-2.3565
1983,7,3,2,95,0.1026
1983,7,3,3,106,-2.2314
1983,7,3,4,210,-5.9104
1983,7,3,5,118,-4.5587
1983,8,1,1,679,-6.1422
1983,8,1,2,389,-4.1543
1983,8,1,3,628,-9.9604
1983,8,1,4,618,-2.6551
1983,8,1,5,239,-4.2168
1983,8,2,1,160,-4.3629
1983,8,2,2,131,-4.3010
1983,8,2,3,168,-5.9034
1983,8,2,4,150,-1.6696
1983,8,2,5,75,-5.2760
1983,8,3,1,93,-2.4767
1983,8,3,2,125,-1.4329
1983,8,3,3,170,-0.6195
1983,8,3,4,165,0.9072
1983,8,3,5,148,1.4614
1983,9,1,1,353,-0.5566
1983,9,1,2,610,-0.6734
1983,9,1,3,814,-0.2689
1983,9,1,4,385,0.3568
1983,9,1,5,454,-1.6201
1983,9,2,1,111,4.4127
1983,9,2,2,135,1.8492
1983,9,2,3,220,4.5689
1983,9,2,4,134,2.9085
1983,9,2,5,90,1.5845
1983,9,3,1,92,2.6520
1983,9,3,2,99,4.2571
1983,9,3,3,179,3.5955
1983,9,3,4,180,1.7465
1983,9,3,5,138,-0.5615
1983,10,1,1,644,-7.3886
1983,10,1,2,506,-5.6472
1983,10,1,3,649,-8.0857
1983,10,1,4,562,-8.4017
1983,10,1,5,286,-5.0578
1983,10,2,1,132,-8.5746
1983,10,2,2,152,-5.0425
1983,10,2,3,140,-7.4793
1983,10,2,4,173,-8.6048
1983,10,2,5,104,-2.0115
1983,10,3,1,123,-7.3045
1983,10,3,2,116,-4.0295
1983,10,3,3,124,-4.5050
1983,10,3,4,124,-3.6185
1983,10,3,5,196,0.1837
1983,11,1,1,537,4.1852
1983,11,1,2,662,3.8710
1983,11,1,3,527,5.0809
1983,11,1,4,734,3.8313
1983,11,1,5,268,6.2480
1983,11,2,1,123,6.8038
1983,11,2,2,135,5.7598
1983,11,2,3,146,5.0509
1983,11,2,4,184,4.6893
1983,11,2,5,114,2.9969
1983,11,3,1,57,8.1313
1983,11,3,2,143,5.5964
1983,11,3,3,112,1.3339
1983,11,3,4,160,5.4678
1983,11,3,5,210,2.5711
1983,12,1,1,757,-2.7661
1983,12,1,2,271,-1.8698
1983,12,1,3,656,-2.4163
1983,12,1,4,692,-1.8172
1983,12,1,5,429,-1.9781
1983,12,2,1,164,-2.7468
1983,12,2,2,91,0.1890
1983,12,2,3,173,0.2860
1983,12,2,4,166,-0.3914
1983,12,2,5,107,-1.8142
1983,12,3,1,209,0.2458
1983,12,3,2,130,-1.1884
1983,12,3,3,118,-3.0947
1983,12,3,4,152,-0.7489
1983,12,3,5,74,-1.0312
1984,1,1,1,619,-2.6842
1984,1,1,2,565,-0.4471
1984,1,1,3,521,-0.5540
1984,1,1,4,362,-1.7583
1984,1,1,5,812,0.8992
1984,1,2,1,198,-3.7082
1984,1,2,2,144,-3.0774
1984,1,2,3,118,1.4903
1984,1,2,4,85,-0.8076
1984,1,2,5,150,-0.7637
1984,1,3,1,228,-4.5489
1984,1,3,2,111,-4.8997
1984,1,3,3,111,-2.8184
1984,1,3,4,91,-5.2977
1984,1,3,5,146,1.1198
1984,2,1,1,693,-7.7030
1984,2,1,2,725,-7.9923
1984,2,1,3,545,-7.5220
1984,2,1,4,358,-1.8333
1984,2,1,5,591,-3.8660
1984,2,2,1,152,-4.8836
1984,2,2,2,197,-6.7826
1984,2,2,3,132,-5.7651
1984,2,2,4,87,-3.9933
1984,2,2,5,123,-3.3375
1984,2,3,1,87,-5.8388
1984,2,3,2,166,-6.8249
1984,2,3,3,131,-5.1335
1984,2,3,4,101,-2.9311
1984,2,3,5,200,-4.5835
1984,3,1,1,314,-0.9629
1984,3,1,2,705,0.6472
1984,3,1,3,635,1.6881
1984,3,1,4,753,0.1672
1984,3,1,5,536,2.4911
1984,3,2,1,66,1.5370
1984,3,2,2,162,3.5483
1984,3,2,3,138,0.2664
1984,3,2,4,228,0.1932
1984,3,2,5,93,0.3394
1984,3,3,1,71,3.4047
1984,3,3,2,162,1.8761
1984,3,3,3,74,0.4789
1984,3,3,4,273,2.1262
1984,3,3,5,105,2.3921
1984,4,1,1,349,-0.5634
1984,4,1,2,778,-1.9164
1984,4,1,3,654,-3.7995
1984,4,1,4,749,-3.0330
1984,4,1,5,469,-1.8261
1984,4,2,1,77,-1.0223
1984,4,2,2,191,-0.1096
1984,4,2,3,147,2.6593
1984,4,2,4,134,1.7613
1984,4,2,5,123,-0.4778
1984,4,3,1,82,0.0656
1984,4,3,2,254,0.2162
1984,4,3,3,118,-0.1610
1984,4,3,4,70,-0.7319
1984,4,3,5,158,-1.8613
1984,5,1,1,401,-7.0684
1984,5,1,2,932,-4.6547
1984,5,1,3,775,-3.5956
1984,5,1,4,298,-5.4603
1984,5,1,5,624,-4.2359
1984,5,2,1,88,-6.5132
1984,5,2,2,179,-4.8725
1984,5,2,3,231,-4.5638
1984,5,2,4,84,-3.9490
1984,5,2,5,86,-3.4469
1984,5,3,1,69,-7.0229
1984,5,3,2,140,-6.2503
1984,5,3,3,255,-3.1678
1984,5,3,4,122,-4.1593
1984,5,3,5,97,-7.2579
1984,6,1,1,476,3.1527
1984,6,1,2,693,2.3204
1984,6,1,3,1198,-0.3356
1984,6,1,4,417,0.2823
1984,6,1,5,271,4.3140
1984,6,2,1,116,3.0744
1984,6,2,2,129,3.0370
1984,6,2,3,237,2.4895
1984,6,2,4,94,4.2933
1984,6,2,5,95,1.9855
1984,6,3,1,87,2.4295
1984,6,3,2,129,5.9601
1984,6,3,3,212,0.9571
1984,6,3,4,97,4.7213
1984,6,3,5,158,3.1736
1984,7,1,1,661,-6.9258
1984,7,1,2,617,-3.2110
1984,7,1,3,658,-4.8775
1984,7,1,4,706,-4.7266
1984,7,1,5,411,-2.5605
1984,7,2,1,107,-7.7487
1984,7,2,2,175,-2.5735
1984,7,2,3,145,-4.9484
1984,7,2,4,127,-3.2553
1984,7,2,5,123,-3.8697
1984,7,3,1,111,-8.6244
1984,7,3,2,219,-1.8910
1984,7,3,3,119,-1.3256
1984,7,3,4,114,0.0731
1984,7,3,5,123,-1.4625
1984,8,1,1,623,8.5673
1984,8,1,2,1073,12.2091
1984,8,1,3,596,9.2894
1984,8,1,4,558,11.0838
1984,8,1,5,220,7.7451
1984,8,2,1,97,11.6672
1984,8,2,2,181,13.5761
1984,8,2,3,150,10.8018
1984,8,2,4,187,14.5600
1984,8,2,5,66,12.4840
1984,8,3,1,75,15.3041
1984,8,3,2,139,11.1919
1984,8,3,3,145,11.4041
1984,8,3,4,232,11.6444
1984,8,3,5,91,11.2372
1984,9,1,1,478,2.5475
1984,9,1,2,403,0.1754
1984,9,1,3,562,-1.7838
1984,9,1,4,998,-1.0211
1984,9,1,5,662,0.0942
1984,9,2,1,134,0.0792
1984,9,2,2,124,1.0627
1984,9,2,3,123,-2.1989
1984,9,2,4,188,-0.6566
1984,9,2,5,107,-2.5405
1984,9,3,1,198,0.5435
1984,9,3,2,148,0.2335
1984,9,3,3,107,-2.6800
1984,9,3,4,163,-0.4813
1984,9,3,5,69,-6.4808
1984,10,1,1,686,-3.6843
1984,10,1,2,390,-2.3252
1984,10,1,3,844,-2.3267
1984,10,1,4,630,1.6471
1984,10,1,5,560,1.2039
1984,10,2,1,112,-3.3317
1984,10,2,2,87,-1.3040
1984,10,2,3,193,-1.3145
1984,10,2,4,140,0.4179
1984,10,2,5,125,-1.2711
1984,10,3,1,84,0.7655
1984,10,3,2,99,-0.2556
1984,10,3,3,143,1.2366
1984,10,3,4,144,-0.7715
1984,10,3,5,215,-0.0775
1984,11,1,1,771,-5.2679
1984,11,1,2,710,-2.9213
1984,11,1,3,782,-4.6813
1984,11,1,4,644,-4.0063
1984,11,1,5,195,-1.7956
1984,11,2,1,101,-2.3891
1984,11,2,2,164,-2.0211
1984,11,2,3,135,-3.2476
1984,11,2,4,178,-2.3529
1984,11,2,5,92,-3.7481
1984,11,3,1,92,-1.4405
1984,11,3,2,177,0.7340
1984,11,3,3,83,-3.3258
1984,11,3,4,161,-0.8080
1984,11,3,5,166,-0.4567
1984,12,1,1,721,-0.4594
1984,12,1,2,999,0.0811
1984,12,1,3,685,0.3274
1984,12,1,4,315,1.4409
1984,12,1,5,388,-1.8270
1984,12,2,1,117,1.0933
1984,12,2,2,208,0.3937
1984,12,2,3,136,1.4373
1984,12,2,4,89,1.8584
1984,12,2,5,120,3.6648
1984,12,3,1,83,3.2130
1984,12,3,2,171,1.4796
1984,12,3,3,144,0.6059
1984,12,3,4,132,3.7126
1984,12,3,5,146,0.6865
1985,1,1,1,672,10.0387
1985,1,1,2,650,13.7626
1985,1,1,3,630,11.2646
1985,1,1,4,808,15.7588
1985,1,1,5,358,12.5151
1985,1,2,1,107,10.8062
1985,1,2,2,122,13.7836
1985,1,2,3,194,11.5750
1985,1,2,4,163,12.7116
1985,1,2,5,84,13.3977
1985,1,3,1,114,11.6439
1985,1,3,2,129,8.2604
1985,1,3,3,209,7.1390
1985,1,3,4,131,10.3602
1985,1,3,5,92,9.2350
1985,2,1,1,230,6.9605
1985,2,1,2,599,2.7636
1985,2,1,3,532,2.8675
1985,2,1,4,1114,4.8757
1985,2,1,5,649,2.6899
1985,2,2,1,97,3.6131
1985,2,2,2,112,2.9700
1985,2,2,3,133,1.6966
1985,2,2,4,216,2.8339
1985,2,2,5,103,1.7106
1985,2,3,1,168,4.0326
