year,month,rank_ME,rank_P52W_6,nstocks,ret_vw
1993,4,1,2,1327,-2.6285
1993,4,1,3,1070,-1.8708
1993,4,1,4,773,-2.4326
1993,4,1,5,691,-2.7713
1993,4,2,1,362,-4.3551
1993,4,2,2,442,-3.3496
1993,4,2,3,493,-2.6118
1993,4,2,4,450,-2.1812
1993,4,2,5,435,-1.4913
1993,4,3,1,122,-3.3140
1993,4,3,2,284,-0.5130
1993,4,3,3,435,-2.0973
1993,4,3,4,491,-2.7651
1993,4,3,5,525,-3.3568
1993,5,1,1,1849,5.6668
1993,5,1,2,1370,4.6333
1993,5,1,3,1069,4.1787
1993,5,1,4,785,4.1305
1993,5,1,5,757,4.0756
1993,5,2,1,380,8.2146
1993,5,2,2,460,5.8794
1993,5,2,3,482,6.0354
1993,5,2,4,442,4.0867
1993,5,2,5,455,4.3530
1993,5,3,1,143,5.6258
1993,5,3,2,311,3.6045
1993,5,3,3,464,3.1301
1993,5,3,4,498,3.2982
1993,5,3,5,553,2.8758
1993,6,1,1,1863,-1.8057
1993,6,1,2,1433,-0.1814
1993,6,1,3,1089,0.9202
1993,6,1,4,799,1.6674
1993,6,1,5,784,1.9205
1993,6,2,1,385,-1.5235
1993,6,2,2,479,0.0013
1993,6,2,3,496,0.0776
1993,6,2,4,442,0.4829
1993,6,2,5,457,1.4628
1993,6,3,1,148,-3.0755
1993,6,3,2,331,-2.9551
1993,6,3,3,491,-0.8120
1993,6,3,4,513,1.2221
1993,6,3,5,551,1.1652
1993,7,1,1,1842,-0.8088
1993,7,1,2,1455,0.2692
1993,7,1,3,1099,1.4159
1993,7,1,4,809,1.1675
1993,7,1,5,772,1.9806
1993,7,2,1,398,-0.9431
1993,7,2,2,482,-0.2024
1993,7,2,3,490,0.5977
1993,7,2,4,448,1.3742
1993,7,2,5,432,1.9573
1993,7,3,1,153,-5.6098
1993,7,3,2,335,-3.1429
1993,7,3,3,481,-1.3184
1993,7,3,4,520,0.0482
1993,7,3,5,533,0.8899
1993,8,1,1,1847,3.6833
1993,8,1,2,1487,3.6861
1993,8,1,3,1138,4.4599
1993,8,1,4,837,4.0291
1993,8,1,5,736,4.6158
1993,8,2,1,394,2.6412
1993,8,2,2,476,3.9053
1993,8,2,3,472,5.4966
1993,8,2,4,437,4.6776
1993,8,2,5,415,5.4995
1993,8,3,1,154,3.4855
1993,8,3,2,335,4.6103
1993,8,3,3,469,4.1365
1993,8,3,4,505,3.5069
1993,8,3,5,514,3.8739
1993,9,1,1,1848,2.3668
1993,9,1,2,1464,2.4848
1993,9,1,3,1154,3.1236
1993,9,1,4,829,2.5719
1993,9,1,5,739,2.8164
1993,9,2,1,375,1.1080
1993,9,2,2,470,2.0930
1993,9,2,3,471,2.6808
1993,9,2,4,442,3.3828
1993,9,2,5,428,3.4462
1993,9,3,1,143,-2.7436
1993,9,3,2,326,-1.7215
1993,9,3,3,467,-0.7786
1993,9,3,4,506,-0.5702
1993,9,3,5,526,0.0378
1993,10,1,1,1836,5.8554
1993,10,1,2,1475,4.9696
1993,10,1,3,1152,4.9755
1993,10,1,4,853,5.0206
1993,10,1,5,776,2.9560
1993,10,2,1,371,5.2030
1993,10,2,2,468,3.0145
1993,10,2,3,473,2.0146
1993,10,2,4,451,1.6348
1993,10,2,5,447,1.5404
1993,10,3,1,143,8.6104
1993,10,3,2,322,3.5732
1993,10,3,3,479,3.2576
1993,10,3,4,499,1.7311
1993,10,3,5,513,0.8712
1993,11,1,1,1813,-2.3867
1993,11,1,2,1493,-2.9672
1993,11,1,3,1171,-2.6257
1993,11,1,4,895,-2.8191
1993,11,1,5,856,-3.6985
1993,11,2,1,372,-0.6160
1993,11,2,2,462,-1.7008
1993,11,2,3,472,-2.6180
1993,11,2,4,468,-3.8717
1993,11,2,5,470,-4.1719
1993,11,3,1,149,5.1604
1993,11,3,2,332,2.0165
1993,11,3,3,476,-0.4630
1993,11,3,4,515,-1.8989
1993,11,3,5,517,-3.2211
1993,12,1,1,1834,-1.2611
1993,12,1,2,1486,1.3630
1993,12,1,3,1184,1.6996
1993,12,1,4,954,2.4680
1993,12,1,5,895,2.8395
1993,12,2,1,381,1.2594
1993,12,2,2,491,3.4418
1993,12,2,3,480,4.5447
1993,12,2,4,467,5.6847
1993,12,2,5,478,5.1697
1993,12,3,1,153,0.5092
1993,12,3,2,349,0.1459
1993,12,3,3,486,1.6978
1993,12,3,4,528,2.1303
1993,12,3,5,520,2.3127
1994,1,1,1,1858,4.5014
1994,1,1,2,1477,5.2786
1994,1,1,3,1173,4.8462
1994,1,1,4,952,5.2015
1994,1,1,5,900,4.9048
1994,1,2,1,378,3.7343
1994,1,2,2,485,3.3349
1994,1,2,3,484,2.0476
1994,1,2,4,462,2.2503
1994,1,2,5,506,1.2668
1994,1,3,1,160,5.1102
1994,1,3,2,357,2.8840
1994,1,3,3,491,3.5732
1994,1,3,4,534,2.2698
1994,1,3,5,540,2.2417
1994,2,1,1,1870,-1.4813
1994,2,1,2,1456,-0.7464
1994,2,1,3,1156,-0.1275
1994,2,1,4,963,0.0156
1994,2,1,5,945,0.4531
1994,2,2,1,382,-0.6146
1994,2,2,2,498,-0.5171
1994,2,2,3,480,-0.3864
1994,2,2,4,456,0.1006
1994,2,2,5,528,-0.2050
1994,2,3,1,164,-3.7953
1994,2,3,2,379,-1.1233
1994,2,3,3,514,-2.3367
1994,2,3,4,541,-2.2165
1994,2,3,5,569,-1.9905
1994,3,1,1,1893,-5.3831
1994,3,1,2,1433,-4.5387
1994,3,1,3,1152,-4.8589
1994,3,1,4,980,-5.1801
1994,3,1,5,946,-5.2689
1994,3,2,1,410,-5.8589
1994,3,2,2,507,-5.0931
1994,3,2,3,480,-5.0805
1994,3,2,4,466,-6.1786
1994,3,2,5,535,-6.2498
1994,3,3,1,178,-5.8753
1994,3,3,2,419,-4.5278
1994,3,3,3,510,-3.9138
1994,3,3,4,548,-4.1626
1994,3,3,5,559,-4.7001
1994,4,1,1,1950,-3.4494
1994,4,1,2,1431,-0.9823
1994,4,1,3,1108,-0.7392
1994,4,1,4,976,-0.3011
1994,4,1,5,940,-0.0228
1994,4,2,1,434,-2.2514
1994,4,2,2,527,-0.2454
1994,4,2,3,497,-0.1286
1994,4,2,4,459,-0.3939
1994,4,2,5,514,0.6562
1994,4,3,1,189,0.1103
1994,4,3,2,419,1.3354
1994,4,3,3,508,0.9299
1994,4,3,4,549,1.2865
1994,4,3,5,529,0.5431
1994,5,1,1,2013,-0.9899
1994,5,1,2,1402,-1.7118
1994,5,1,3,1091,-1.7686
1994,5,1,4,960,-0.9072
1994,5,1,5,902,-0.7132
1994,5,2,1,445,-0.7750
1994,5,2,2,531,-2.4794
1994,5,2,3,478,-2.2687
1994,5,2,4,439,-3.2859
1994,5,2,5,484,-3.0577
1994,5,3,1,199,-0.2597
1994,5,3,2,423,0.9704
1994,5,3,3,495,0.4238
1994,5,3,4,540,0.7156
1994,5,3,5,503,0.3631
1994,6,1,1,2039,-5.3724
1994,6,1,2,1388,-3.5525
1994,6,1,3,1094,-4.0311
1994,6,1,4,946,-3.4179
1994,6,1,5,891,-2.9875
1994,6,2,1,451,-3.9574
1994,6,2,2,516,-2.9727
1994,6,2,3,482,-2.8715
1994,6,2,4,429,-3.2848
1994,6,2,5,501,-2.8423
1994,6,3,1,211,-3.2979
1994,6,3,2,414,-1.1969
1994,6,3,3,486,-1.8971
1994,6,3,4,555,-3.2744
1994,6,3,5,500,-3.4488
1994,7,1,1,2060,0.2592
1994,7,1,2,1331,1.2502
1994,7,1,3,1059,0.9878
1994,7,1,4,960,0.7690
1994,7,1,5,851,1.8009
1994,7,2,1,486,1.4827
1994,7,2,2,509,1.4595
1994,7,2,3,476,2.4652
1994,7,2,4,437,2.3257
1994,7,2,5,463,1.9829
1994,7,3,1,216,4.5625
1994,7,3,2,412,2.9008
1994,7,3,3,482,3.3024
1994,7,3,4,523,3.6236
1994,7,3,5,480,3.1141
1994,8,1,1,2079,3.9559
1994,8,1,2,1286,4.0659
1994,8,1,3,1062,3.6230
1994,8,1,4,937,3.4776
1994,8,1,5,807,3.7600
1994,8,2,1,493,8.8198
1994,8,2,2,491,6.5952
1994,8,2,3,480,6.0900
1994,8,2,4,427,6.0235
1994,8,2,5,417,5.1815
1994,8,3,1,221,5.4604
1994,8,3,2,390,4.1784
1994,8,3,3,486,3.9454
1994,8,3,4,517,3.9288
1994,8,3,5,459,4.9933
1994,9,1,1,2089,1.1023
1994,9,1,2,1308,1.5316
1994,9,1,3,1045,1.7686
1994,9,1,4,910,1.4743
1994,9,1,5,768,2.5935
1994,9,2,1,478,-2.0308
1994,9,2,2,484,-0.7953
1994,9,2,3,475,0.3821
1994,9,2,4,407,0.8575
1994,9,2,5,369,0.3337
1994,9,3,1,212,-1.2242
1994,9,3,2,374,-1.6237
1994,9,3,3,464,-2.4446
1994,9,3,4,499,-1.7720
1994,9,3,5,428,-1.2923
1994,10,1,1,2063,-1.4248
1994,10,1,2,1279,1.3940
1994,10,1,3,1059,1.5550
1994,10,1,4,895,2.1885
1994,10,1,5,772,3.3849
1994,10,2,1,458,-0.6193
1994,10,2,2,461,0.1076
1994,10,2,3,480,0.9259
1994,10,2,4,402,0.6935
1994,10,2,5,390,1.1202
1994,10,3,1,199,1.8517
1994,10,3,2,370,1.5839
1994,10,3,3,457,1.9295
1994,10,3,4,481,2.6172
1994,10,3,5,425,2.4923
1994,11,1,1,2062,-3.8925
1994,11,1,2,1302,-3.0985
1994,11,1,3,1078,-3.4203
1994,11,1,4,936,-2.3148
1994,11,1,5,797,-1.4574
1994,11,2,1,439,-4.2889
1994,11,2,2,463,-3.8373
1994,11,2,3,482,-3.4795
1994,11,2,4,424,-2.9703
1994,11,2,5,410,-2.7552
1994,11,3,1,190,-2.1707
1994,11,3,2,345,-2.3121
1994,11,3,3,452,-3.3536
1994,11,3,4,489,-3.5946
1994,11,3,5,447,-3.3599
1994,12,1,1,2094,-4.4799
1994,12,1,2,1321,-1.4754
1994,12,1,3,1096,0.7266
1994,12,1,4,948,1.6836
1994,12,1,5,824,2.1266
1994,12,2,1,397,-1.5626
1994,12,2,2,461,2.2534
1994,12,2,3,480,2.4967
1994,12,2,4,438,3.5186
1994,12,2,5,433,4.1611
1994,12,3,1,175,0.8554
1994,12,3,2,349,0.1529
1994,12,3,3,468,1.0308
1994,12,3,4,508,2.0828
1994,12,3,5,466,1.5618
1995,1,1,1,2108,3.7611
1995,1,1,2,1304,1.9017
1995,1,1,3,1094,0.8050
1995,1,1,4,943,0.1314
1995,1,1,5,804,0.6320
1995,1,2,1,384,-2.1850
1995,1,2,2,461,-1.4220
1995,1,2,3,482,-1.5620
1995,1,2,4,446,-1.5004
1995,1,2,5,455,-2.4550
1995,1,3,1,158,2.4500
1995,1,3,2,349,2.8797
1995,1,3,3,469,2.2738
1995,1,3,4,514,1.9879
1995,1,3,5,478,1.2765
1995,2,1,1,2096,2.2626
1995,2,1,2,1321,2.8540
1995,2,1,3,1108,2.7991
1995,2,1,4,949,3.0778
1995,2,1,5,801,2.3999
1995,2,2,1,383,3.0922
1995,2,2,2,443,4.1737
1995,2,2,3,486,3.9280
1995,2,2,4,464,3.5476
1995,2,2,5,468,3.6203
1995,2,3,1,150,4.1609
1995,2,3,2,356,4.0444
1995,2,3,3,490,4.6508
1995,2,3,4,540,3.9410
1995,2,3,5,511,3.5685
1995,3,1,1,2090,0.5713
1995,3,1,2,1351,0.8619
1995,3,1,3,1139,1.6957
1995,3,1,4,943,1.9141
1995,3,1,5,818,3.2456
1995,3,2,1,380,1.9068
1995,3,2,2,448,2.5503
1995,3,2,3,478,2.3021
1995,3,2,4,471,1.8609
1995,3,2,5,473,3.1888
1995,3,3,1,145,1.9156
1995,3,3,2,353,3.1309
1995,3,3,3,490,2.8864
1995,3,3,4,544,3.1559
1995,3,3,5,519,3.1293
1995,4,1,1,2119,2.0564
1995,4,1,2,1435,3.1479
1995,4,1,3,1164,3.1525
1995,4,1,4,950,3.8647
1995,4,1,5,814,3.9637
1995,4,2,1,376,1.9554
1995,4,2,2,465,2.0073
1995,4,2,3,497,2.5204
1995,4,2,4,483,2.3552
1995,4,2,5,496,1.7831
1995,4,3,1,134,1.3957
1995,4,3,2,344,0.5865
1995,4,3,3,505,2.1342
1995,4,3,4,564,2.9686
1995,4,3,5,550,3.7100
1995,5,1,1,2144,1.4147
1995,5,1,2,1469,3.0723
1995,5,1,3,1189,1.6476
1995,5,1,4,969,2.1508
1995,5,1,5,824,3.1029
1995,5,2,1,385,0.9195
1995,5,2,2,489,1.5353
1995,5,2,3,526,0.8756
1995,5,2,4,491,1.2441
1995,5,2,5,517,0.9168
1995,5,3,1,140,3.7078
1995,5,3,2,357,2.9935
1995,5,3,3,520,3.5057
1995,5,3,4,564,3.0351
1995,5,3,5,549,2.9931
1995,6,1,1,2192,6.5047
1995,6,1,2,1524,5.9269
1995,6,1,3,1215,6.3993
1995,6,1,4,955,7.3937
1995,6,1,5,822,7.6795
1995,6,2,1,409,4.5555
1995,6,2,2,515,4.6698
1995,6,2,3,536,6.0488
1995,6,2,4,510,6.6094
1995,6,2,5,527,6.1754
1995,6,3,1,143,6.1917
1995,6,3,2,385,3.5495
1995,6,3,3,548,3.6464
1995,6,3,4,600,3.2340
1995,6,3,5,585,2.5659
1995,7,1,1,2149,5.8664
1995,7,1,2,1548,6.4923
1995,7,1,3,1223,6.1813
1995,7,1,4,957,6.9454
1995,7,1,5,865,7.2657
1995,7,2,1,418,5.1639
1995,7,2,2,527,5.5076
1995,7,2,3,539,5.9590
1995,7,2,4,515,7.2008
1995,7,2,5,527,7.6616
1995,7,3,1,147,4.0684
1995,7,3,2,376,3.8637
1995,7,3,3,552,4.8272
1995,7,3,4,614,3.5908
1995,7,3,5,610,3.3741
1995,8,1,1,2193,3.7331
1995,8,1,2,1578,3.7072
1995,8,1,3,1238,4.4734
1995,8,1,4,949,3.6409
1995,8,1,5,919,3.8738
1995,8,2,1,414,-0.0297
1995,8,2,2,534,0.7444
1995,8,2,3,541,1.7957
1995,8,2,4,542,1.6305
1995,8,2,5,572,1.3605
1995,8,3,1,141,-1.8317
1995,8,3,2,381,0.1009
1995,8,3,3,568,1.1978
1995,8,3,4,625,0.1668
1995,8,3,5,642,-0.3661
1995,9,1,1,2207,1.2740
1995,9,1,2,1591,2.1994
1995,9,1,3,1201,2.7522
1995,9,1,4,941,2.9641
1995,9,1,5,971,3.4112
1995,9,2,1,421,-0.9657
1995,9,2,2,565,1.3673
1995,9,2,3,562,3.0868
1995,9,2,4,559,2.6280
1995,9,2,5,598,2.6837
1995,9,3,1,141,-0.8245
1995,9,3,2,395,0.9131
1995,9,3,3,582,3.0799
1995,9,3,4,633,4.1521
1995,9,3,5,660,4.4184
1995,10,1,1,2198,-9.2814
1995,10,1,2,1647,-4.9712
1995,10,1,3,1246,-3.9159
1995,10,1,4,956,-3.1606
1995,10,1,5,989,-2.9645
1995,10,2,1,429,-10.6193
1995,10,2,2,601,-6.7460
1995,10,2,3,597,-4.9090
1995,10,2,4,573,-4.5620
1995,10,2,5,628,-3.5873
1995,10,3,1,167,-4.8240
1995,10,3,2,415,-2.5425
1995,10,3,3,588,-1.8350
1995,10,3,4,633,-0.0726
1995,10,3,5,658,1.0194
1995,11,1,1,2223,-0.3861
1995,11,1,2,1658,1.9522
1995,11,1,3,1295,2.2520
1995,11,1,4,974,2.2977
1995,11,1,5,982,3.6293
1995,11,2,1,457,4.6253
1995,11,2,2,619,5.2205
1995,11,2,3,629,4.5158
1995,11,2,4,591,5.0507
1995,11,2,5,622,4.9358
1995,11,3,1,179,4.7883
1995,11,3,2,414,4.0443
1995,11,3,3,600,4.0431
1995,11,3,4,652,3.6422
1995,11,3,5,664,3.8562
1995,12,1,1,2227,-1.6585
1995,12,1,2,1645,1.8890
1995,12,1,3,1271,3.1491
1995,12,1,4,970,2.9553
1995,12,1,5,944,4.4804
1995,12,2,1,471,0.2110
1995,12,2,2,625,3.7410
1995,12,2,3,627,2.6576
1995,12,2,4,585,3.2002
1995,12,2,5,639,3.3350
1995,12,3,1,186,-3.1619
1995,12,3,2,417,-1.1563
1995,12,3,3,596,0.9766
1995,12,3,4,653,1.8694
1995,12,3,5,678,2.6894
1996,1,1,1,2203,3.2109
1996,1,1,2,1620,1.5850
1996,1,1,3,1248,1.3309
1996,1,1,4,950,0.9425
1996,1,1,5,912,0.3209
1996,1,2,1,479,-0.4644
1996,1,2,2,628,-0.3323
1996,1,2,3,636,0.5311
1996,1,2,4,577,-0.4677
1996,1,2,5,661,-0.3724
1996,1,3,1,192,-0.0449
1996,1,3,2,417,2.2088
1996,1,3,3,581,2.8446
1996,1,3,4,646,2.7208
1996,1,3,5,661,3.0979
1996,2,1,1,2207,2.9543
1996,2,1,2,1608,3.4542
1996,2,1,3,1254,3.7458
1996,2,1,4,910,3.3519
1996,2,1,5,856,3.7141
1996,2,2,1,482,4.4447
1996,2,2,2,610,4.0721
1996,2,2,3,638,4.4024
1996,2,2,4,553,3.7691
1996,2,2,5,642,3.1622
1996,2,3,1,199,2.5265
1996,2,3,2,406,4.0928
1996,2,3,3,573,2.9584
1996,2,3,4,625,1.8349
1996,2,3,5,651,-0.0203
1996,3,1,1,2192,3.1726
1996,3,1,2,1622,2.6789
1996,3,1,3,1233,4.0054
1996,3,1,4,851,3.9632
1996,3,1,5,793,3.9137
1996,3,2,1,485,1.6401
1996,3,2,2,633,2.4113
1996,3,2,3,647,2.5328
1996,3,2,4,528,2.7702
1996,3,2,5,603,2.9464
1996,3,3,1,197,1.5722
1996,3,3,2,398,1.7576
1996,3,3,3,571,1.7244
1996,3,3,4,636,1.2658
1996,3,3,5,641,0.4185
1996,4,1,1,2214,9.6220
1996,4,1,2,1603,8.5781
1996,4,1,3,1181,9.1794
1996,4,1,4,814,8.3923
1996,4,1,5,798,8.0035
1996,4,2,1,485,8.4657
1996,4,2,2,633,5.0444
1996,4,2,3,651,6.3441
1996,4,2,4,519,5.9065
1996,4,2,5,606,7.4506
1996,4,3,1,190,10.6131
1996,4,3,2,395,5.6417
1996,4,3,3,589,3.2727
1996,4,3,4,620,1.8057
1996,4,3,5,658,1.0121
1996,5,1,1,2238,9.3254
1996,5,1,2,1583,9.2415
1996,5,1,3,1178,7.8339
1996,5,1,4,829,7.8688
1996,5,1,5,861,9.0996
1996,5,2,1,471,4.2553
1996,5,2,2,615,3.7283
1996,5,2,3,635,4.3742
1996,5,2,4,539,4.5795
1996,5,2,5,663,5.8651
1996,5,3,1,184,1.5308
1996,5,3,2,419,2.8642
1996,5,3,3,604,1.9664
1996,5,3,4,628,3.1181
1996,5,3,5,683,2.5971
1996,6,1,1,2221,-8.1125
1996,6,1,2,1594,-5.4054
1996,6,1,3,1202,-4.7163
1996,6,1,4,874,-4.6315
1996,6,1,5,984,-4.4960
1996,6,2,1,478,-8.5133
1996,6,2,2,604,-3.3005
1996,6,2,3,639,-3.1501
1996,6,2,4,551,-3.3612
1996,6,2,5,680,-3.5659
1996,6,3,1,196,-7.5861
1996,6,3,2,447,-1.7683
1996,6,3,3,595,-0.7126
1996,6,3,4,625,0.7136
1996,6,3,5,701,0.3811
1996,7,1,1,2237,-12.0275
1996,7,1,2,1614,-8.9031
1996,7,1,3,1191,-8.6790
1996,7,1,4,875,-7.5619
1996,7,1,5,995,-8.5736
1996,7,2,1,517,-12.2258
1996,7,2,2,640,-9.6110
1996,7,2,3,626,-9.4688
1996,7,2,4,543,-8.2193
1996,7,2,5,664,-8.9011
1996,7,3,1,216,-10.2437
1996,7,3,2,467,-5.1529
1996,7,3,3,584,-5.8775
1996,7,3,4,633,-4.7317
1996,7,3,5,701,-5.0372
1996,8,1,1,2327,3.7858
1996,8,1,2,1648,4.0642
1996,8,1,3,1178,4.6208
1996,8,1,4,893,4.6369
1996,8,1,5,979,5.4776
1996,8,2,1,595,5.6185
1996,8,2,2,657,5.8263
1996,8,2,3,631,5.9260
1996,8,2,4,538,6.5721
1996,8,2,5,647,5.5499
1996,8,3,1,241,4.4163
1996,8,3,2,474,2.0922
1996,8,3,3,599,2.1436
1996,8,3,4,620,2.4483
1996,8,3,5,642,2.9675
1996,9,1,1,2364,1.7004
1996,9,1,2,1613,2.4563
1996,9,1,3,1152,2.1759
1996,9,1,4,867,2.9712
1996,9,1,5,937,3.9401
1996,9,2,1,609,4.7090
1996,9,2,2,645,2.1571
1996,9,2,3,615,3.6801
1996,9,2,4,540,3.9882
1996,9,2,5,626,4.3908
1996,9,3,1,243,6.2649
1996,9,3,2,454,5.3969
1996,9,3,3,567,5.1152
1996,9,3,4,601,5.1870
1996,9,3,5,620,5.5827
1996,10,1,1,2362,-5.4870
1996,10,1,2,1559,-1.7747
1996,10,1,3,1108,-0.2750
1996,10,1,4,867,0.3208
1996,10,1,5,903,0.0826
1996,10,2,1,623,-4.3955
1996,10,2,2,620,-2.8344
1996,10,2,3,599,-1.2309
1996,10,2,4,550,-0.4833
1996,10,2,5,615,-0.3752
1996,10,3,1,238,-6.4584
1996,10,3,2,450,-0.0996
1996,10,3,3,550,0.9212
1996,10,3,4,600,2.0205
1996,10,3,5,635,2.3986
1996,11,1,1,2389,1.9796
1996,11,1,2,1538,2.0881
1996,11,1,3,1101,2.6106
1996,11,1,4,812,3.0583
1996,11,1,5,815,3.1142
1996,11,2,1,638,5.0575
1996,11,2,2,631,2.2316
1996,11,2,3,607,2.4038
1996,11,2,4,526,3.2628
1996,11,2,5,572,2.4844
1996,11,3,1,246,12.7990
1996,11,3,2,459,7.7355
1996,11,3,3,552,6.7241
1996,11,3,4,592,5.5533
1996,11,3,5,618,6.5176
1996,12,1,1,2428,-1.4662
1996,12,1,2,1495,2.5713
1996,12,1,3,1040,3.5538
1996,12,1,4,755,2.6850
1996,12,1,5,657,2.7035
1996,12,2,1,635,-0.2226
1996,12,2,2,625,2.8917
1996,12,2,3,587,2.8347
1996,12,2,4,511,2.2724
1996,12,2,5,515,2.4184
1996,12,3,1,252,-1.9537
1996,12,3,2,436,-0.4642
1996,12,3,3,530,-1.6830
1996,12,3,4,591,-1.7095
1996,12,3,5,604,-1.3536
1997,1,1,1,2425,7.4331
1997,1,1,2,1411,4.0562
1997,1,1,3,1008,3.8568
1997,1,1,4,718,3.7295
1997,1,1,5,631,3.1484
1997,1,2,1,622,5.1862
1997,1,2,2,603,3.8042
1997,1,2,3,547,2.2131
1997,1,2,4,502,2.8739
1997,1,2,5,497,0.6789
1997,1,3,1,267,4.8201
1997,1,3,2,423,4.0041
1997,1,3,3,549,3.2671
1997,1,3,4,599,5.4992
1997,1,3,5,590,6.7045
1997,2,1,1,2448,-4.3500
1997,2,1,2,1419,-1.2142
1997,2,1,3,1011,-2.0273
1997,2,1,4,714,-2.6994
1997,2,1,5,666,-1.9755
1997,2,2,1,619,-4.7437
1997,2,2,2,602,-2.6203
1997,2,2,3,546,-3.2734
1997,2,2,4,494,-4.5521
1997,2,2,5,541,-4.2727
1997,2,3,1,269,-4.1090
1997,2,3,2,443,0.6447
1997,2,3,3,570,0.6380
1997,2,3,4,600,-0.4473
1997,2,3,5,620,-0.9599
1997,3,1,1,2513,-8.5245
1997,3,1,2,1421,-4.1506
1997,3,1,3,1052,-2.5995
1997,3,1,4,716,-1.8545
1997,3,1,5,664,-2.6945
1997,3,2,1,645,-8.4005
1997,3,2,2,615,-4.7355
1997,3,2,3,557,-4.1413
1997,3,2,4,481,-3.0024
1997,3,2,5,537,-2.6372
1997,3,3,1,291,-6.2562
1997,3,3,2,461,-4.4227
1997,3,3,3,584,-3.8178
1997,3,3,4,613,-3.5888
1997,3,3,5,637,-3.4492
1997,4,1,1,2542,-5.7184
1997,4,1,2,1394,-3.8972
1997,4,1,3,1030,-3.2139
1997,4,1,4,717,-2.3360
1997,4,1,5,656,-1.5166
1997,4,2,1,656,-2.4851
1997,4,2,2,617,-0.1633
1997,4,2,3,543,0.4515
1997,4,2,4,455,1.0007
1997,4,2,5,504,0.7500
1997,4,3,1,298,0.4181
1997,4,3,2,489,1.8728
1997,4,3,3,596,3.4785
1997,4,3,4,612,5.8807
1997,4,3,5,606,6.1516
1997,5,1,1,2626,12.2653
1997,5,1,2,1401,9.3436
1997,5,1,3,1032,10.1784
1997,5,1,4,725,8.9283
1997,5,1,5,642,8.9822
1997,5,2,1,673,18.9062
1997,5,2,2,622,13.5591
1997,5,2,3,540,11.4149
1997,5,2,4,456,10.4117
1997,5,2,5,473,9.4556
1997,5,3,1,289,14.7347
1997,5,3,2,492,8.9740
1997,5,3,3,585,7.4044
1997,5,3,4,625,5.8094
1997,5,3,5,626,5.6295
1997,6,1,1,2666,1.6714
1997,6,1,2,1440,5.1858
1997,6,1,3,1005,6.8181
1997,6,1,4,719,7.3973
1997,6,1,5,673,6.9396
1997,6,2,1,635,3.9933
1997,6,2,2,613,5.3336
1997,6,2,3,518,5.8460
1997,6,2,4,465,5.0956
1997,6,2,5,505,5.2627
1997,6,3,1,293,0.8993
1997,6,3,2,485,3.1362
1997,6,3,3,596,3.6084
1997,6,3,4,625,4.4552
1997,6,3,5,632,4.2232
1997,7,1,1,2615,4.6767
1997,7,1,2,1454,6.3942
1997,7,1,3,980,6.5833
1997,7,1,4,751,6.4282
1997,7,1,5,705,6.1538
1997,7,2,1,617,4.5725
1997,7,2,2,608,5.3306
1997,7,2,3,506,6.5425
1997,7,2,4,468,5.9834
1997,7,2,5,522,5.5709
1997,7,3,1,287,9.6915
1997,7,3,2,505,6.7800
1997,7,3,3,602,8.7728
1997,7,3,4,615,7.7378
1997,7,3,5,636,6.1741
1997,8,1,1,2661,5.0912
1997,8,1,2,1487,5.0301
1997,8,1,3,1025,5.4199
1997,8,1,4,761,5.3386
1997,8,1,5,736,4.9073
1997,8,2,1,607,3.8218
1997,8,2,2,627,3.5488
1997,8,2,3,523,3.9938
1997,8,2,4,463,2.5834
1997,8,2,5,541,2.8020
1997,8,3,1,289,-0.0712
1997,8,3,2,492,-0.3946
1997,8,3,3,605,-2.9070
1997,8,3,4,627,-5.5545
1997,8,3,5,669,-5.1364
1997,9,1,1,2676,9.1618
1997,9,1,2,1488,9.9258
1997,9,1,3,1045,8.8117
1997,9,1,4,792,8.4224
1997,9,1,5,837,7.8384
1997,9,2,1,592,7.4259
1997,9,2,2,618,8.1120
1997,9,2,3,534,7.1856
1997,9,2,4,490,7.5293
1997,9,2,5,586,7.4035
1997,9,3,1,289,2.8773
1997,9,3,2,543,4.8111
1997,9,3,3,623,3.9049
1997,9,3,4,627,5.2430
1997,9,3,5,688,5.3641
1997,10,1,1,2706,-4.8842
1997,10,1,2,1519,-3.4024
1997,10,1,3,1103,-3.5444
1997,10,1,4,842,-2.8513
1997,10,1,5,961,-3.0910
1997,10,2,1,556,-5.9590
1997,10,2,2,634,-5.1706
1997,10,2,3,577,-5.0255
1997,10,2,4,508,-4.4243
1997,10,2,5,658,-4.9109
1997,10,3,1,275,-7.5631
1997,10,3,2,542,-3.4566
1997,10,3,3,636,-3.5953
1997,10,3,4,621,-3.8633
1997,10,3,5,734,-2.8638
1997,11,1,1,2732,-4.9702
1997,11,1,2,1587,-1.6467
1997,11,1,3,1138,-1.1142
1997,11,1,4,917,-0.9525
1997,11,1,5,1054,-0.6503
1997,11,2,1,591,-4.0041
1997,11,2,2,653,-2.3280
1997,11,2,3,604,-0.5002
1997,11,2,4,539,-0.5170
1997,11,2,5,685,-1.1172
1997,11,3,1,316,0.2475
1997,11,3,2,579,4.6643
1997,11,3,3,660,5.6068
1997,11,3,4,644,3.7399
1997,11,3,5,747,3.0093
1997,12,1,1,2743,-8.6643
1997,12,1,2,1602,-2.0839
1997,12,1,3,1228,-0.7908
1997,12,1,4,979,0.5427
1997,12,1,5,1069,0.9533
