year,month,rank_ME,rank_CIM_12,nstocks,ret_vw
1978,4,1,1,995,8.0409
1978,4,1,2,1583,7.9980
1978,4,1,3,1615,7.9158
1978,4,1,4,1560,8.3332
1978,4,1,5,1124,8.4103
1978,4,2,1,364,6.9108
1978,4,2,2,526,7.9235
1978,4,2,3,533,7.8539
1978,4,2,4,507,7.8118
1978,4,2,5,397,8.3231
1978,4,3,1,413,10.3657
1978,4,3,2,641,7.7690
1978,4,3,3,612,7.0321
1978,4,3,4,594,7.7516
1978,4,3,5,441,10.1293
1978,5,1,1,954,6.9795
1978,5,1,2,1466,6.9946
1978,5,1,3,1626,7.5403
1978,5,1,4,1552,7.2865
1978,5,1,5,1117,8.4900
1978,5,2,1,376,6.6021
1978,5,2,2,489,6.2826
1978,5,2,3,541,6.5812
1978,5,2,4,500,6.1517
1978,5,2,5,394,7.1723
1978,5,3,1,486,1.5599
1978,5,3,2,601,1.5481
1978,5,3,3,621,1.5032
1978,5,3,4,582,1.7627
1978,5,3,5,426,2.9711
1978,6,1,1,962,1.1712
1978,6,1,2,1382,0.5026
1978,6,1,3,1612,0.5275
1978,6,1,4,1623,0.2742
1978,6,1,5,1082,0.7055
1978,6,2,1,381,-1.0159
1978,6,2,2,472,-0.5837
1978,6,2,3,537,-0.4081
1978,6,2,4,523,-0.0619
1978,6,2,5,375,0.7882
1978,6,3,1,490,-1.9011
1978,6,3,2,566,-2.1119
1978,6,3,3,619,-1.4428
1978,6,3,4,596,-1.1049
1978,6,3,5,404,-0.8092
1978,7,1,1,940,5.0873
1978,7,1,2,1321,5.7422
1978,7,1,3,1581,5.5118
1978,7,1,4,1611,5.3559
1978,7,1,5,1074,5.9932
1978,7,2,1,372,5.8371
1978,7,2,2,454,7.3051
1978,7,2,3,526,6.9072
1978,7,2,4,537,6.7320
1978,7,2,5,376,6.3558
1978,7,3,1,487,5.7714
1978,7,3,2,539,5.4982
1978,7,3,3,619,4.8467
1978,7,3,4,611,4.9682
1978,7,3,5,423,7.6715
1978,8,1,1,919,7.4622
1978,8,1,2,1323,8.4976
1978,8,1,3,1612,8.9759
1978,8,1,4,1622,9.4274
1978,8,1,5,1034,10.7389
1978,8,2,1,358,6.1995
1978,8,2,2,462,7.1159
1978,8,2,3,543,8.8621
1978,8,2,4,546,7.8356
1978,8,2,5,353,9.7852
1978,8,3,1,478,3.2405
1978,8,3,2,543,3.4243
1978,8,3,3,624,3.4448
1978,8,3,4,626,3.1464
1978,8,3,5,407,4.3684
1978,9,1,1,922,-0.4766
1978,9,1,2,1315,-0.9333
1978,9,1,3,1549,-0.6137
1978,9,1,4,1634,-0.3391
1978,9,1,5,1043,0.2953
1978,9,2,1,355,-0.9190
1978,9,2,2,472,-2.2652
1978,9,2,3,550,-1.9204
1978,9,2,4,551,-1.3191
1978,9,2,5,354,-1.9647
1978,9,3,1,474,-0.2425
1978,9,3,2,534,-0.1866
1978,9,3,3,627,-0.4287
1978,9,3,4,625,-0.9063
1978,9,3,5,393,-2.5573
1978,10,1,1,946,-22.5853
1978,10,1,2,1262,-21.4886
1978,10,1,3,1534,-23.0017
1978,10,1,4,1663,-22.7057
1978,10,1,5,1118,-24.5179
1978,10,2,1,373,-20.1128
1978,10,2,2,462,-18.8144
1978,10,2,3,559,-20.2278
1978,10,2,4,564,-19.7454
1978,10,2,5,388,-21.0682
1978,10,3,1,486,-9.8294
1978,10,3,2,521,-9.7576
1978,10,3,3,629,-9.5049
1978,10,3,4,640,-9.4207
1978,10,3,5,427,-10.7391
1978,11,1,1,1099,6.8492
1978,11,1,2,1396,5.7125
1978,11,1,3,1533,6.8962
1978,11,1,4,1625,6.5723
1978,11,1,5,1158,8.8974
1978,11,2,1,416,7.5619
1978,11,2,2,506,6.5078
1978,11,2,3,552,7.1465
1978,11,2,4,548,7.1432
1978,11,2,5,421,8.1616
1978,11,3,1,541,3.1695
1978,11,3,2,557,2.9965
1978,11,3,3,624,3.1059
1978,11,3,4,634,2.6708
1978,11,3,5,536,3.9744
1978,12,1,1,1093,2.0209
1978,12,1,2,1388,1.8145
1978,12,1,3,1443,1.5277
1978,12,1,4,1658,1.3286
1978,12,1,5,1147,1.6773
1978,12,2,1,418,1.8771
1978,12,2,2,502,2.0344
1978,12,2,3,556,2.1676
1978,12,2,4,580,1.9498
1978,12,2,5,423,1.5729
1978,12,3,1,539,2.0805
1978,12,3,2,553,0.2815
1978,12,3,3,614,0.9286
1978,12,3,4,655,0.9016
1978,12,3,5,534,3.0923
1979,1,1,1,1097,10.6671
1979,1,1,2,1428,9.8188
1979,1,1,3,1480,9.6133
1979,1,1,4,1658,10.3877
1979,1,1,5,1157,10.9930
1979,1,2,1,421,8.3364
1979,1,2,2,519,8.5935
1979,1,2,3,546,8.0774
1979,1,2,4,579,8.6013
1979,1,2,5,426,8.9623
1979,1,3,1,537,4.6997
1979,1,3,2,591,4.7717
1979,1,3,3,606,4.3114
1979,1,3,4,653,4.5599
1979,1,3,5,530,4.2677
1979,2,1,1,1101,-1.3357
1979,2,1,2,1460,-2.7843
1979,2,1,3,1471,-2.5757
1979,2,1,4,1640,-2.5245
1979,2,1,5,1120,-1.8012
1979,2,2,1,418,-1.4003
1979,2,2,2,538,-3.4321
1979,2,2,3,535,-3.3708
1979,2,2,4,557,-2.3561
1979,2,2,5,418,-1.8414
1979,2,3,1,533,-2.4041
1979,2,3,2,606,-2.9486
1979,2,3,3,600,-3.0878
1979,2,3,4,641,-2.9602
1979,2,3,5,510,-4.2672
1979,3,1,1,1087,9.0531
1979,3,1,2,1419,8.7804
1979,3,1,3,1467,9.2487
1979,3,1,4,1634,9.0612
1979,3,1,5,1108,9.5118
1979,3,2,1,408,9.8840
1979,3,2,2,522,9.4873
1979,3,2,3,541,10.3446
1979,3,2,4,559,10.0935
1979,3,2,5,412,10.1607
1979,3,3,1,516,6.4643
1979,3,3,2,591,5.6959
1979,3,3,3,608,5.8347
1979,3,3,4,642,5.6949
1979,3,3,5,497,6.6629
1979,4,1,1,1080,3.1867
1979,4,1,2,1412,2.9583
1979,4,1,3,1486,3.0134
1979,4,1,4,1631,2.9320
1979,4,1,5,1098,2.8691
1979,4,2,1,402,2.5977
1979,4,2,2,511,2.1255
1979,4,2,3,539,2.7798
1979,4,2,4,561,2.4238
1979,4,2,5,405,2.4692
1979,4,3,1,505,0.0959
1979,4,3,2,586,0.2506
1979,4,3,3,611,0.5146
1979,4,3,4,633,-0.2712
1979,4,3,5,498,0.4799
1979,5,1,1,1070,-0.9748
1979,5,1,2,1420,-0.6771
1979,5,1,3,1427,-1.4848
1979,5,1,4,1493,-0.9093
1979,5,1,5,1059,-0.7416
1979,5,2,1,399,-0.6544
1979,5,2,2,525,-1.4050
1979,5,2,3,523,-1.2641
1979,5,2,4,534,-1.1656
1979,5,2,5,388,-1.4207
1979,5,3,1,502,-0.7743
1979,5,3,2,596,-1.2880
1979,5,3,3,577,-1.3773
1979,5,3,4,607,-1.3466
1979,5,3,5,487,-1.9771
1979,6,1,1,1045,7.6049
1979,6,1,2,1411,4.9761
1979,6,1,3,1404,4.5636
1979,6,1,4,1484,6.0464
1979,6,1,5,1081,6.5565
1979,6,2,1,397,5.5981
1979,6,2,2,523,4.9483
1979,6,2,3,523,4.8362
1979,6,2,4,540,5.6183
1979,6,2,5,406,5.5373
1979,6,3,1,499,4.9781
1979,6,3,2,600,3.5945
1979,6,3,3,573,3.4845
1979,6,3,4,610,4.3406
1979,6,3,5,499,4.0850
1979,7,1,1,1003,2.4134
1979,7,1,2,1412,2.3640
1979,7,1,3,1448,2.7928
1979,7,1,4,1571,2.3530
1979,7,1,5,1069,1.8974
1979,7,2,1,375,2.3536
1979,7,2,2,518,3.1597
1979,7,2,3,539,3.6684
1979,7,2,4,560,2.8945
1979,7,2,5,407,2.2821
1979,7,3,1,450,0.8705
1979,7,3,2,598,1.8754
1979,7,3,3,612,1.5991
1979,7,3,4,613,1.8934
1979,7,3,5,502,0.9533
1979,8,1,1,1014,7.6319
1979,8,1,2,1414,8.4248
1979,8,1,3,1408,8.2580
1979,8,1,4,1578,7.7319
1979,8,1,5,1092,7.9111
1979,8,2,1,376,8.2145
1979,8,2,2,526,8.8197
1979,8,2,3,524,8.3419
1979,8,2,4,568,7.8410
1979,8,2,5,418,8.5697
1979,8,3,1,451,6.3630
1979,8,3,2,584,5.9174
1979,8,3,3,596,5.2310
1979,8,3,4,612,6.6072
1979,8,3,5,518,6.7530
1979,9,1,1,1029,-0.2686
1979,9,1,2,1376,-0.4317
1979,9,1,3,1407,-0.9307
1979,9,1,4,1576,-0.0795
1979,9,1,5,1131,0.2541
1979,9,2,1,375,0.6068
1979,9,2,2,484,-0.5683
1979,9,2,3,512,-0.8055
1979,9,2,4,568,-0.0792
1979,9,2,5,435,1.2292
1979,9,3,1,439,-0.8995
1979,9,3,2,487,-0.0928
1979,9,3,3,598,-0.4837
1979,9,3,4,605,-0.0335
1979,9,3,5,536,0.8561
1979,10,1,1,1040,-9.9308
1979,10,1,2,1502,-11.1764
1979,10,1,3,1375,-11.2226
1979,10,1,4,1572,-9.9928
1979,10,1,5,1132,-10.0478
1979,10,2,1,380,-9.1908
1979,10,2,2,551,-10.1064
1979,10,2,3,507,-9.8464
1979,10,2,4,553,-9.5526
1979,10,2,5,436,-9.4562
1979,10,3,1,440,-7.3651
1979,10,3,2,621,-7.4003
1979,10,3,3,596,-6.5292
1979,10,3,4,623,-6.7269
1979,10,3,5,533,-6.7143
1979,11,1,1,1048,8.4801
1979,11,1,2,1479,6.9561
1979,11,1,3,1361,7.8313
1979,11,1,4,1586,8.1483
1979,11,1,5,1122,9.0049
1979,11,2,1,383,9.2284
1979,11,2,2,540,8.3616
1979,11,2,3,506,8.6652
1979,11,2,4,567,8.9463
1979,11,2,5,424,10.2095
1979,11,3,1,449,5.2396
1979,11,3,2,615,5.0339
1979,11,3,3,589,5.5664
1979,11,3,4,625,6.2276
1979,11,3,5,522,6.7089
1979,12,1,1,1060,8.6018
1979,12,1,2,1468,8.9236
1979,12,1,3,1383,7.9322
1979,12,1,4,1496,7.1994
1979,12,1,5,1036,8.9406
1979,12,2,1,399,6.4157
1979,12,2,2,538,7.1863
1979,12,2,3,521,6.0554
1979,12,2,4,549,6.5557
1979,12,2,5,419,8.0199
1979,12,3,1,459,2.5663
1979,12,3,2,611,2.9473
1979,12,3,3,596,1.4070
1979,12,3,4,578,2.4501
1979,12,3,5,520,3.9849
1980,1,1,1,1049,12.8813
1980,1,1,2,1496,11.8818
1980,1,1,3,1392,11.1118
1980,1,1,4,1478,10.5488
1980,1,1,5,1015,13.6527
1980,1,2,1,408,7.9742
1980,1,2,2,535,8.5385
1980,1,2,3,533,7.6267
1980,1,2,4,542,7.2677
1980,1,2,5,404,9.2353
1980,1,3,1,460,5.9856
1980,1,3,2,616,4.9607
1980,1,3,3,599,5.7724
1980,1,3,4,584,6.3185
1980,1,3,5,511,9.0237
1980,2,1,1,997,-1.1162
1980,2,1,2,1197,-1.8679
1980,2,1,3,1432,-1.9221
1980,2,1,4,1430,-1.4196
1980,2,1,5,964,0.1838
1980,2,2,1,393,-0.7099
1980,2,2,2,439,-1.8492
1980,2,2,3,556,-2.4117
1980,2,2,4,543,-2.0001
1980,2,2,5,369,0.4785
1980,2,3,1,463,-2.9321
1980,2,3,2,523,-2.1331
1980,2,3,3,617,0.0336
1980,2,3,4,588,1.2232
1980,2,3,5,468,1.6159
1980,3,1,1,951,-19.3474
1980,3,1,2,1232,-18.8737
1980,3,1,3,1394,-18.3708
1980,3,1,4,1416,-18.4171
1980,3,1,5,953,-20.5816
1980,3,2,1,367,-17.3767
1980,3,2,2,459,-17.2124
1980,3,2,3,551,-16.2192
1980,3,2,4,550,-17.2594
1980,3,2,5,376,-19.9396
1980,3,3,1,442,-9.4883
1980,3,3,2,541,-9.2246
1980,3,3,3,598,-10.5296
1980,3,3,4,590,-10.9911
1980,3,3,5,475,-14.0801
1980,4,1,1,1005,5.2190
1980,4,1,2,1494,4.7640
1980,4,1,3,1393,5.8456
1980,4,1,4,1442,5.2757
1980,4,1,5,1052,4.5079
1980,4,2,1,402,6.0558
1980,4,2,2,556,4.9663
1980,4,2,3,554,6.1586
1980,4,2,4,570,6.0667
1980,4,2,5,401,6.5603
1980,4,3,1,487,4.3817
1980,4,3,2,587,4.1126
1980,4,3,3,597,5.2031
1980,4,3,4,607,4.5929
1980,4,3,5,503,4.3243
1980,5,1,1,1006,6.5019
1980,5,1,2,1486,6.2788
1980,5,1,3,1388,6.7906
1980,5,1,4,1461,7.0452
1980,5,1,5,1006,5.9633
1980,5,2,1,403,7.5792
1980,5,2,2,558,8.7872
1980,5,2,3,550,8.4488
1980,5,2,4,582,8.6491
1980,5,2,5,393,8.3172
1980,5,3,1,495,4.8716
1980,5,3,2,574,6.3934
1980,5,3,3,594,5.7948
1980,5,3,4,618,6.2154
1980,5,3,5,489,5.4399
1980,6,1,1,969,4.2861
1980,6,1,2,1477,3.8596
1980,6,1,3,1429,4.1818
1980,6,1,4,1465,3.6311
1980,6,1,5,963,3.9570
1980,6,2,1,389,4.9500
1980,6,2,2,557,4.0645
1980,6,2,3,567,4.1387
1980,6,2,4,583,4.1841
1980,6,2,5,379,6.1396
1980,6,3,1,490,3.7883
1980,6,3,2,568,2.2354
1980,6,3,3,611,3.1265
1980,6,3,4,626,3.2731
1980,6,3,5,479,4.8376
1980,7,1,1,954,9.7898
1980,7,1,2,1456,11.5447
1980,7,1,3,1444,10.8809
1980,7,1,4,1443,9.7502
1980,7,1,5,1244,9.8721
1980,7,2,1,388,10.3240
1980,7,2,2,556,12.4701
1980,7,2,3,601,11.2115
1980,7,2,4,577,10.7418
1980,7,2,5,487,9.5907
1980,7,3,1,490,8.9405
1980,7,3,2,568,9.2345
1980,7,3,3,633,6.7948
1980,7,3,4,623,6.7060
1980,7,3,5,563,7.7587
1980,8,1,1,999,8.4816
1980,8,1,2,1596,7.6476
1980,8,1,3,1493,7.9130
1980,8,1,4,1518,7.8241
1980,8,1,5,1352,7.6324
1980,8,2,1,403,5.6021
1980,8,2,2,599,5.6865
1980,8,2,3,609,5.3583
1980,8,2,4,588,5.1095
1980,8,2,5,512,6.2618
1980,8,3,1,505,1.9620
1980,8,3,2,613,1.9915
1980,8,3,3,633,1.8969
1980,8,3,4,643,1.5270
1980,8,3,5,558,2.1281
1980,9,1,1,998,4.3397
1980,9,1,2,1588,3.7421
1980,9,1,3,1572,3.8370
1980,9,1,4,1604,3.8011
1980,9,1,5,1406,5.3530
1980,9,2,1,413,3.8577
1980,9,2,2,589,3.3495
1980,9,2,3,629,3.6064
1980,9,2,4,612,3.6104
1980,9,2,5,527,4.1377
1980,9,3,1,505,2.4861
1980,9,3,2,599,1.2296
1980,9,3,3,653,2.9063
1980,9,3,4,656,2.9888
1980,9,3,5,572,3.5029
1980,10,1,1,978,4.2273
1980,10,1,2,1523,5.0270
1980,10,1,3,1596,5.3402
1980,10,1,4,1652,4.4311
1980,10,1,5,1420,4.7970
1980,10,2,1,411,2.7570
1980,10,2,2,539,3.5158
1980,10,2,3,642,3.6976
1980,10,2,4,624,2.9352
1980,10,2,5,532,3.3762
1980,10,3,1,501,0.4582
1980,10,3,2,469,0.0472
1980,10,3,3,665,1.8081
1980,10,3,4,659,2.2268
1980,10,3,5,576,0.7398
1980,11,1,1,983,7.7435
1980,11,1,2,1546,6.1715
1980,11,1,3,1687,7.9600
1980,11,1,4,1636,6.5390
1980,11,1,5,1390,8.7418
1980,11,2,1,420,7.7033
1980,11,2,2,565,7.9482
1980,11,2,3,656,8.8384
1980,11,2,4,625,7.7735
1980,11,2,5,523,8.8216
1980,11,3,1,509,8.7052
1980,11,3,2,498,6.6614
1980,11,3,3,667,11.4936
1980,11,3,4,635,11.4782
1980,11,3,5,577,11.2575
1980,12,1,1,951,-5.0658
1980,12,1,2,1611,-4.6694
1980,12,1,3,1673,-5.0396
1980,12,1,4,1674,-4.4824
1980,12,1,5,1377,-5.6901
1980,12,2,1,403,-2.9468
1980,12,2,2,574,-2.0118
1980,12,2,3,652,-2.3945
1980,12,2,4,630,-2.8736
1980,12,2,5,523,-5.2020
1980,12,3,1,490,-2.1515
1980,12,3,2,501,-0.4900
1980,12,3,3,658,-3.6471
1980,12,3,4,645,-3.6816
1980,12,3,5,581,-3.6371
1981,1,1,1,1015,-0.0366
1981,1,1,2,1601,0.2667
1981,1,1,3,1741,-1.0412
1981,1,1,4,1692,-0.0225
1981,1,1,5,1402,-0.8087
1981,1,2,1,424,-0.8640
1981,1,2,2,582,-1.6424
1981,1,2,3,676,-1.4946
1981,1,2,4,637,-0.6161
1981,1,2,5,550,-1.7456
1981,1,3,1,509,-4.2573
1981,1,3,2,496,-1.9934
1981,1,3,3,674,-3.7220
1981,1,3,4,652,-3.2709
1981,1,3,5,591,-5.4533
1981,2,1,1,1032,-1.3194
1981,2,1,2,1529,-0.0431
1981,2,1,3,1745,-0.3374
1981,2,1,4,1642,-0.1700
1981,2,1,5,1409,-0.8667
1981,2,2,1,436,1.0391
1981,2,2,2,572,1.6531
1981,2,2,3,677,1.3708
1981,2,2,4,612,1.4815
1981,2,2,5,555,2.4366
1981,2,3,1,515,2.2923
1981,2,3,2,532,2.6788
1981,2,3,3,680,2.3067
1981,2,3,4,626,2.1519
1981,2,3,5,581,2.2690
1981,3,1,1,995,6.6684
1981,3,1,2,1594,8.5879
1981,3,1,3,1733,8.0126
1981,3,1,4,1643,8.3052
1981,3,1,5,1402,7.7938
1981,3,2,1,428,6.9204
1981,3,2,2,614,8.6973
1981,3,2,3,663,8.7919
1981,3,2,4,616,7.8183
1981,3,2,5,557,7.2304
1981,3,3,1,485,4.3657
1981,3,3,2,624,5.5805
1981,3,3,3,679,5.6595
1981,3,3,4,626,5.3488
1981,3,3,5,578,4.4450
1981,4,1,1,961,2.5512
1981,4,1,2,1563,4.5227
1981,4,1,3,1730,3.8313
1981,4,1,4,1650,4.1300
1981,4,1,5,1408,3.0654
1981,4,2,1,410,-0.1281
1981,4,2,2,583,3.1679
1981,4,2,3,665,3.3705
1981,4,2,4,615,3.3712
1981,4,2,5,563,0.8436
1981,4,3,1,484,-2.5828
1981,4,3,2,632,-1.1800
1981,4,3,3,677,-0.6153
1981,4,3,4,634,-1.4914
1981,4,3,5,585,-1.6523
1981,5,1,1,953,3.3126
1981,5,1,2,1563,4.1318
1981,5,1,3,1711,3.7125
1981,5,1,4,1576,3.7746
1981,5,1,5,1350,3.5099
1981,5,2,1,414,3.6212
1981,5,2,2,595,3.8583
1981,5,2,3,666,4.2121
1981,5,2,4,591,3.3838
1981,5,2,5,520,3.6205
1981,5,3,1,488,0.7963
1981,5,3,2,632,0.8669
1981,5,3,3,676,1.8599
1981,5,3,4,622,0.9787
1981,5,3,5,475,0.9501
1981,6,1,1,922,-4.0746
1981,6,1,2,1558,0.4560
1981,6,1,3,1618,-1.4794
1981,6,1,4,1581,-0.2646
1981,6,1,5,1334,-1.9583
1981,6,2,1,400,-3.1691
1981,6,2,2,586,-3.1401
1981,6,2,3,628,-2.9150
1981,6,2,4,595,-2.0321
1981,6,2,5,507,-2.1012
1981,6,3,1,467,-0.5870
1981,6,3,2,634,-1.1480
1981,6,3,3,621,-2.1037
1981,6,3,4,634,-1.8874
1981,6,3,5,474,-1.5466
1981,7,1,1,1032,-1.6318
1981,7,1,2,1582,-3.3022
1981,7,1,3,1637,-3.3849
1981,7,1,4,1580,-3.3314
1981,7,1,5,1158,-2.4264
1981,7,2,1,435,0.4982
1981,7,2,2,594,-2.4561
1981,7,2,3,625,-2.8379
1981,7,2,4,592,-2.4613
1981,7,2,5,484,-0.6230
1981,7,3,1,514,1.5788
1981,7,3,2,647,-0.0852
1981,7,3,3,622,-0.4590
1981,7,3,4,635,-0.8458
1981,7,3,5,544,-0.1601
1981,8,1,1,1108,-9.7988
1981,8,1,2,1568,-8.4139
1981,8,1,3,1705,-8.6235
1981,8,1,4,1673,-8.7203
1981,8,1,5,1147,-8.8336
1981,8,2,1,446,-7.5144
1981,8,2,2,577,-8.4004
1981,8,2,3,639,-7.0495
1981,8,2,4,611,-6.9551
1981,8,2,5,463,-7.6674
1981,8,3,1,519,-5.4415
1981,8,3,2,629,-5.5257
1981,8,3,3,623,-4.8668
1981,8,3,4,645,-5.5565
1981,8,3,5,536,-5.5366
1981,9,1,1,1153,-10.0541
1981,9,1,2,1578,-8.6533
1981,9,1,3,1756,-8.8767
1981,9,1,4,1706,-8.5222
1981,9,1,5,1141,-9.7692
1981,9,2,1,454,-9.0403
1981,9,2,2,576,-7.2032
1981,9,2,3,658,-6.4150
1981,9,2,4,606,-6.9589
1981,9,2,5,467,-9.0455
1981,9,3,1,518,-6.8736
1981,9,3,2,633,-4.9861
1981,9,3,3,620,-4.3875
1981,9,3,4,633,-4.7965
1981,9,3,5,534,-6.2496
1981,10,1,1,1084,8.3823
1981,10,1,2,1739,7.7476
1981,10,1,3,1789,8.2748
1981,10,1,4,1713,8.1249
1981,10,1,5,1196,7.9918
1981,10,2,1,391,7.3224
1981,10,2,2,624,6.9856
1981,10,2,3,653,7.3716
1981,10,2,4,601,7.7711
1981,10,2,5,469,7.6807
1981,10,3,1,375,4.5244
1981,10,3,2,662,4.6907
1981,10,3,3,621,4.8241
1981,10,3,4,633,6.0600
1981,10,3,5,533,5.4428
1981,11,1,1,1109,0.6521
1981,11,1,2,1679,1.3346
1981,11,1,3,1757,2.1935
1981,11,1,4,1854,1.8782
1981,11,1,5,1347,1.3685
1981,11,2,1,392,1.5769
1981,11,2,2,593,2.4680
1981,11,2,3,649,3.7725
1981,11,2,4,634,3.6956
1981,11,2,5,493,2.9427
1981,11,3,1,377,4.5993
1981,11,3,2,626,5.2195
1981,11,3,3,622,4.0178
1981,11,3,4,665,3.8916
1981,11,3,5,549,4.3700
1981,12,1,1,1089,-2.9180
1981,12,1,2,1730,-1.9167
1981,12,1,3,1658,-1.8838
1981,12,1,4,1856,-1.8093
1981,12,1,5,1461,-1.7017
1981,12,2,1,377,-1.6618
1981,12,2,2,589,-1.2430
1981,12,2,3,609,-1.2845
1981,12,2,4,631,-0.9718
1981,12,2,5,508,-1.4034
1981,12,3,1,364,-2.5748
1981,12,3,2,621,-2.0856
1981,12,3,3,576,-2.3384
1981,12,3,4,664,-2.8240
1981,12,3,5,568,-2.0471
1982,1,1,1,1120,-2.3895
1982,1,1,2,1864,-1.7824
1982,1,1,3,1649,-0.9889
1982,1,1,4,1884,-1.4531
1982,1,1,5,1497,-1.7286
1982,1,2,1,373,-6.0547
1982,1,2,2,623,-3.3959
1982,1,2,3,599,-3.7629
1982,1,2,4,637,-3.4540
1982,1,2,5,521,-4.2258
1982,1,3,1,361,-2.1171
1982,1,3,2,644,-2.7607
1982,1,3,3,593,-1.2166
1982,1,3,4,663,-2.3547
1982,1,3,5,580,-0.8015
1982,2,1,1,1126,-6.1724
1982,2,1,2,1864,-4.1336
1982,2,1,3,1613,-4.0740
1982,2,1,4,1892,-3.8354
1982,2,1,5,1497,-5.1785
1982,2,2,1,375,-7.1460
1982,2,2,2,634,-5.0275
1982,2,2,3,600,-4.2142
1982,2,2,4,639,-3.7925
1982,2,2,5,518,-4.6802
1982,2,3,1,362,-6.3095
1982,2,3,2,650,-5.3730
1982,2,3,3,593,-3.9996
1982,2,3,4,672,-5.0644
1982,2,3,5,587,-4.7096
1982,3,1,1,1067,-2.0129
1982,3,1,2,1767,-1.5704
1982,3,1,3,1735,-0.9627
1982,3,1,4,1969,-1.1539
1982,3,1,5,1485,-0.8133
1982,3,2,1,342,-2.4425
1982,3,2,2,567,-0.1538
1982,3,2,3,619,-0.1805
1982,3,2,4,646,0.0679
1982,3,2,5,520,-1.0273
1982,3,3,1,337,-2.5064
1982,3,3,2,539,-0.9253
1982,3,3,3,619,0.4541
1982,3,3,4,698,0.1946
1982,3,3,5,601,-1.2669
1982,4,1,1,1071,4.3298
1982,4,1,2,1762,5.2879
1982,4,1,3,1733,5.8691
1982,4,1,4,1944,6.6444
1982,4,1,5,1426,5.4680
1982,4,2,1,330,4.7139
1982,4,2,2,563,5.0983
1982,4,2,3,615,6.3037
1982,4,2,4,639,6.3689
1982,4,2,5,487,5.7425
1982,4,3,1,329,4.0223
1982,4,3,2,521,4.3516
1982,4,3,3,621,3.8691
1982,4,3,4,692,3.1247
1982,4,3,5,557,5.1743
1982,5,1,1,1125,-2.2702
1982,5,1,2,1837,-2.3134
1982,5,1,3,1740,-2.4304
1982,5,1,4,1939,-1.9401
1982,5,1,5,1416,-1.9621
1982,5,2,1,357,-3.9213
1982,5,2,2,605,-3.7541
1982,5,2,3,626,-3.3269
1982,5,2,4,641,-3.6924
1982,5,2,5,491,-3.2771
1982,5,3,1,351,-4.8333
1982,5,3,2,623,-1.8339
1982,5,3,3,631,-3.2441
1982,5,3,4,690,-1.7578
1982,5,3,5,559,-3.1627
1982,6,1,1,1129,-4.7168
1982,6,1,2,1868,-3.2438
1982,6,1,3,1737,-2.5939
1982,6,1,4,1912,-3.4510
1982,6,1,5,1407,-3.1053
1982,6,2,1,361,-4.0092
1982,6,2,2,603,-2.5752
1982,6,2,3,607,-1.4600
1982,6,2,4,641,-1.4335
1982,6,2,5,491,-2.4711
1982,6,3,1,367,-2.5560
1982,6,3,2,636,-2.1844
1982,6,3,3,616,-0.8912
1982,6,3,4,691,-2.4099
1982,6,3,5,556,-1.6752
1982,7,1,1,1128,-2.8801
1982,7,1,2,1850,-1.1989
1982,7,1,3,1767,-0.2887
1982,7,1,4,1862,-1.3464
1982,7,1,5,1345,-2.6807
1982,7,2,1,368,-3.2841
1982,7,2,2,596,-1.3139
1982,7,2,3,614,-0.0016
1982,7,2,4,638,-1.3299
1982,7,2,5,475,-1.5481
1982,7,3,1,383,-2.5462
1982,7,3,2,632,-3.3494
1982,7,3,3,640,-1.2618
1982,7,3,4,677,-1.4438
1982,7,3,5,525,-1.4557
1982,8,1,1,1131,6.3204
1982,8,1,2,1863,5.6875
1982,8,1,3,1878,5.7565
1982,8,1,4,1683,5.5883
1982,8,1,5,1381,4.5131
1982,8,2,1,356,11.1474
1982,8,2,2,592,10.7164
1982,8,2,3,614,10.2923
1982,8,2,4,575,10.2270
1982,8,2,5,491,9.7894
1982,8,3,1,379,13.3891
1982,8,3,2,614,13.4382
1982,8,3,3,625,13.1528
1982,8,3,4,623,12.2246
1982,8,3,5,512,12.2082
1982,9,1,1,1124,1.2652
1982,9,1,2,2039,2.9559
1982,9,1,3,1964,4.3882
1982,9,1,4,1716,4.0773
1982,9,1,5,1414,3.7560
1982,9,2,1,354,0.8665
1982,9,2,2,641,2.7643
1982,9,2,3,619,3.8848
1982,9,2,4,578,3.3002
1982,9,2,5,482,3.5716
1982,9,3,1,377,-1.2583
1982,9,3,2,651,1.0265
1982,9,3,3,644,0.8375
1982,9,3,4,619,0.9864
1982,9,3,5,529,0.6658
1982,10,1,1,1130,12.1630
1982,10,1,2,2034,13.3140
1982,10,1,3,1980,13.9124
1982,10,1,4,1827,13.8019
1982,10,1,5,1421,13.3558
1982,10,2,1,352,13.5035
1982,10,2,2,620,14.2331
1982,10,2,3,627,13.6970
1982,10,2,4,605,13.4524
1982,10,2,5,477,13.8853
1982,10,3,1,372,13.0739
1982,10,3,2,639,12.1264
1982,10,3,3,650,11.7209
1982,10,3,4,620,9.8969
1982,10,3,5,545,11.8118
1982,11,1,1,1135,9.3117
1982,11,1,2,2034,9.5182
1982,11,1,3,1992,10.8290
1982,11,1,4,1791,9.5933
1982,11,1,5,1391,10.0950
1982,11,2,1,384,5.7951
1982,11,2,2,620,9.1949
1982,11,2,3,643,9.6802
1982,11,2,4,563,8.6196
1982,11,2,5,469,9.0233
1982,11,3,1,467,3.0165
1982,11,3,2,665,4.3813
