year,month,rank_ME,rank_SM_1,nstocks,ret_vw
2000,8,1,5,91,-1.8556
2000,8,2,1,54,5.8832
2000,8,2,2,52,6.8450
2000,8,2,3,64,7.1064
2000,8,2,4,61,4.3575
2000,8,2,5,48,11.0739
2000,8,3,1,96,6.9289
2000,8,3,2,75,-0.7350
2000,8,3,3,69,14.5389
2000,8,3,4,54,2.0913
2000,8,3,5,62,9.0014
2000,9,1,1,140,-3.1398
2000,9,1,2,95,-6.2186
2000,9,1,3,143,-4.2393
2000,9,1,4,141,-3.7858
2000,9,1,5,82,-3.3133
2000,9,2,1,57,-4.6163
2000,9,2,2,50,-6.5642
2000,9,2,3,58,-2.1344
2000,9,2,4,61,-5.1673
2000,9,2,5,51,0.3835
2000,9,3,1,75,-0.3979
2000,9,3,2,57,-0.8948
2000,9,3,3,59,-0.6779
2000,9,3,4,70,-8.5370
2000,9,3,5,90,-23.3875
2000,10,1,1,118,-9.8900
2000,10,1,2,121,-5.6234
2000,10,1,3,126,-5.4946
2000,10,1,4,139,-9.1395
2000,10,1,5,92,-6.8845
2000,10,2,1,67,-1.6253
2000,10,2,2,67,-1.4691
2000,10,2,3,49,-10.9824
2000,10,2,4,55,-4.4562
2000,10,2,5,35,1.9805
2000,10,3,1,78,-1.7445
2000,10,3,2,54,3.0309
2000,10,3,3,74,1.9075
2000,10,3,4,63,3.2659
2000,10,3,5,74,-4.8927
2000,11,1,1,113,-12.4471
2000,11,1,2,132,-13.5170
2000,11,1,3,124,-12.9134
2000,11,1,4,90,-5.5278
2000,11,1,5,132,-6.0629
2000,11,2,1,58,-11.0960
2000,11,2,2,55,-10.9467
2000,11,2,3,64,-6.8580
2000,11,2,4,45,-3.5809
2000,11,2,5,47,-1.9702
2000,11,3,1,83,-11.5865
2000,11,3,2,73,-15.5518
2000,11,3,3,56,-9.0932
2000,11,3,4,59,1.5598
2000,11,3,5,70,6.1828
2000,12,1,1,169,-5.0449
2000,12,1,2,113,-6.8033
2000,12,1,3,128,-0.8231
2000,12,1,4,80,1.9343
2000,12,1,5,108,1.5294
2000,12,2,1,70,1.3935
2000,12,2,2,52,8.7664
2000,12,2,3,42,10.0779
2000,12,2,4,38,10.6730
2000,12,2,5,59,8.5164
2000,12,3,1,79,-7.4147
2000,12,3,2,62,4.7916
2000,12,3,3,61,1.7046
2000,12,3,4,59,6.9892
2000,12,3,5,65,7.0724
2001,1,1,1,179,26.2083
2001,1,1,2,131,33.4081
2001,1,1,3,116,17.7071
2001,1,1,4,90,24.3407
2001,1,1,5,86,21.0521
2001,1,2,1,62,12.8726
2001,1,2,2,47,14.1696
2001,1,2,3,50,13.1566
2001,1,2,4,41,2.4595
2001,1,2,5,42,5.5296
2001,1,3,1,68,14.8318
2001,1,3,2,74,4.4758
2001,1,3,3,61,-3.9609
2001,1,3,4,68,-4.2226
2001,1,3,5,58,3.6471
2001,2,1,1,72,4.7393
2001,2,1,2,111,0.0559
2001,2,1,3,122,-0.3973
2001,2,1,4,104,-7.3044
2001,2,1,5,178,-6.5633
2001,2,2,1,34,3.2204
2001,2,2,2,50,-3.3771
2001,2,2,3,45,-1.1930
2001,2,2,4,55,-5.2553
2001,2,2,5,64,-9.3691
2001,2,3,1,75,0.5448
2001,2,3,2,63,0.7052
2001,2,3,3,53,-0.8001
2001,2,3,4,63,-11.1225
2001,2,3,5,73,-12.4889
2001,3,1,1,160,-7.5537
2001,3,1,2,158,-2.1088
2001,3,1,3,111,-1.6659
2001,3,1,4,87,-4.3227
2001,3,1,5,82,-0.7725
2001,3,2,1,66,-8.1151
2001,3,2,2,52,-4.5307
2001,3,2,3,45,0.7547
2001,3,2,4,38,-3.5953
2001,3,2,5,36,2.6943
2001,3,3,1,70,-5.9855
2001,3,3,2,58,-8.3175
2001,3,3,3,63,-5.2136
2001,3,3,4,60,-5.7634
2001,3,3,5,68,-2.2579
2001,4,1,1,178,4.9050
2001,4,1,2,101,3.4153
2001,4,1,3,126,6.0919
2001,4,1,4,112,6.6754
2001,4,1,5,67,5.5880
2001,4,2,1,65,8.4782
2001,4,2,2,43,7.6177
2001,4,2,3,48,6.5004
2001,4,2,4,48,12.7202
2001,4,2,5,40,7.5371
2001,4,3,1,69,11.3995
2001,4,3,2,64,4.9149
2001,4,3,3,61,9.7396
2001,4,3,4,53,5.2198
2001,4,3,5,68,4.7410
2001,5,1,1,77,8.6859
2001,5,1,2,115,10.1917
2001,5,1,3,109,11.3193
2001,5,1,4,122,10.3362
2001,5,1,5,154,5.1386
2001,5,2,1,37,4.8530
2001,5,2,2,49,5.1664
2001,5,2,3,41,7.1974
2001,5,2,4,55,7.5542
2001,5,2,5,54,3.7647
2001,5,3,1,70,-0.2769
2001,5,3,2,66,1.4101
2001,5,3,3,67,-0.1662
2001,5,3,4,53,1.4581
2001,5,3,5,63,-3.3196
2001,6,1,1,112,-3.6424
2001,6,1,2,65,1.0784
2001,6,1,3,139,-1.4975
2001,6,1,4,97,3.5134
2001,6,1,5,151,5.2305
2001,6,2,1,59,6.7708
2001,6,2,2,39,0.9267
2001,6,2,3,51,3.5796
2001,6,2,4,39,6.0847
2001,6,2,5,57,2.6451
2001,6,3,1,70,-1.5808
2001,6,3,2,75,-3.2425
2001,6,3,3,55,-1.3065
2001,6,3,4,60,-3.7968
2001,6,3,5,48,-5.5077
2001,7,1,1,66,-4.9829
2001,7,1,2,113,-3.9511
2001,7,1,3,100,-2.0614
2001,7,1,4,120,-1.6654
2001,7,1,5,182,-0.0006
2001,7,2,1,46,-4.9000
2001,7,2,2,39,-3.3929
2001,7,2,3,52,-3.5743
2001,7,2,4,49,-5.3729
2001,7,2,5,59,0.3539
2001,7,3,1,59,-0.7449
2001,7,3,2,61,0.4259
2001,7,3,3,61,1.1665
2001,7,3,4,67,-5.9043
2001,7,3,5,46,2.4759
2001,8,1,1,156,-5.0875
2001,8,1,2,73,-0.8231
2001,8,1,3,128,-6.3184
2001,8,1,4,121,-0.1669
2001,8,1,5,92,0.5365
2001,8,2,1,59,-4.6576
2001,8,2,2,41,-2.0929
2001,8,2,3,60,-1.2507
2001,8,2,4,41,-1.5318
2001,8,2,5,42,-1.7202
2001,8,3,1,63,-5.7211
2001,8,3,2,64,-5.7180
2001,8,3,3,58,-5.5247
2001,8,3,4,62,-4.1790
2001,8,3,5,51,-5.4294
2001,9,1,1,149,-11.0638
2001,9,1,2,95,-16.7128
2001,9,1,3,112,-14.5446
2001,9,1,4,95,-6.8071
2001,9,1,5,114,-12.3183
2001,9,2,1,62,-19.8309
2001,9,2,2,48,-14.6916
2001,9,2,3,40,-14.9538
2001,9,2,4,45,-11.4016
2001,9,2,5,46,-14.5732
2001,9,3,1,65,-19.3507
2001,9,3,2,58,-11.6745
2001,9,3,3,58,-15.8558
2001,9,3,4,53,-2.5076
2001,9,3,5,59,-8.8091
2001,10,1,1,112,8.3608
2001,10,1,2,88,6.3253
2001,10,1,3,134,8.5615
2001,10,1,4,91,2.9850
2001,10,1,5,130,4.6363
2001,10,2,1,62,10.5550
2001,10,2,2,34,5.6116
2001,10,2,3,57,4.5840
2001,10,2,4,46,7.4807
2001,10,2,5,48,2.8799
2001,10,3,1,56,10.5182
2001,10,3,2,59,7.9452
2001,10,3,3,42,-0.0946
2001,10,3,4,61,2.1531
2001,10,3,5,71,-0.4280
2001,11,1,1,92,8.1464
2001,11,1,2,77,2.2128
2001,11,1,3,125,1.1477
2001,11,1,4,144,10.0551
2001,11,1,5,110,9.8829
2001,11,2,1,53,7.1004
2001,11,2,2,35,4.3156
2001,11,2,3,51,10.4114
2001,11,2,4,53,7.4562
2001,11,2,5,58,7.0441
2001,11,3,1,66,6.8518
2001,11,3,2,63,5.1924
2001,11,3,3,49,9.4726
2001,11,3,4,48,8.3270
2001,11,3,5,61,15.3089
2001,12,1,1,52,9.9598
2001,12,1,2,127,6.6694
2001,12,1,3,113,6.0968
2001,12,1,4,121,10.4617
2001,12,1,5,128,7.9496
2001,12,2,1,35,5.3320
2001,12,2,2,47,7.3025
2001,12,2,3,55,6.4535
2001,12,2,4,51,7.0472
2001,12,2,5,55,8.1843
2001,12,3,1,63,3.3513
2001,12,3,2,55,0.6003
2001,12,3,3,59,1.5114
2001,12,3,4,48,3.8928
2001,12,3,5,65,0.6415
2002,1,1,1,115,1.2002
2002,1,1,2,119,2.7935
2002,1,1,3,147,-3.8361
2002,1,1,4,94,3.8588
2002,1,1,5,64,6.9465
2002,1,2,1,51,-0.4960
2002,1,2,2,37,-2.1775
2002,1,2,3,68,-0.6521
2002,1,2,4,49,0.7331
2002,1,2,5,33,1.3453
2002,1,3,1,62,0.1702
2002,1,3,2,70,-2.5338
2002,1,3,3,59,-4.1577
2002,1,3,4,50,0.2955
2002,1,3,5,48,0.3353
2002,2,1,1,101,-6.3623
2002,2,1,2,144,-7.5308
2002,2,1,3,90,-2.8666
2002,2,1,4,106,2.0581
2002,2,1,5,94,-2.1958
2002,2,2,1,39,0.7564
2002,2,2,2,46,-0.3698
2002,2,2,3,38,-1.2752
2002,2,2,4,49,0.1755
2002,2,2,5,57,-1.3619
2002,2,3,1,67,2.2507
2002,2,3,2,62,-0.1350
2002,2,3,3,53,-4.4948
2002,2,3,4,62,-0.6532
2002,2,3,5,49,2.2090
2002,3,1,1,169,11.6287
2002,3,1,2,106,10.5801
2002,3,1,3,100,10.4997
2002,3,1,4,74,5.9262
2002,3,1,5,91,8.2201
2002,3,2,1,62,11.5337
2002,3,2,2,37,10.3398
2002,3,2,3,55,6.5980
2002,3,2,4,33,10.9767
2002,3,2,5,34,7.0111
2002,3,3,1,65,6.0371
2002,3,3,2,64,1.3753
2002,3,3,3,54,5.6396
2002,3,3,4,53,4.3784
2002,3,3,5,53,5.0590
2002,4,1,1,112,-0.0491
2002,4,1,2,119,5.8065
2002,4,1,3,118,2.0439
2002,4,1,4,80,7.0413
2002,4,1,5,109,3.0407
2002,4,2,1,41,3.3487
2002,4,2,2,44,2.0226
2002,4,2,3,45,0.6526
2002,4,2,4,39,2.6718
2002,4,2,5,47,-1.5878
2002,4,3,1,65,-3.1051
2002,4,3,2,54,-4.8940
2002,4,3,3,53,-6.8151
2002,4,3,4,56,-1.8911
2002,4,3,5,58,-8.6163
2002,5,1,1,149,-1.9579
2002,5,1,2,107,-1.5110
2002,5,1,3,93,-0.2906
2002,5,1,4,81,-4.0574
2002,5,1,5,101,-3.2549
2002,5,2,1,57,-5.7859
2002,5,2,2,39,-2.9806
2002,5,2,3,40,-1.9732
2002,5,2,4,47,-3.4772
2002,5,2,5,38,-4.1174
2002,5,3,1,64,-0.5538
2002,5,3,2,65,-0.4167
2002,5,3,3,47,-0.4450
2002,5,3,4,53,-1.7935
2002,5,3,5,50,-1.4571
2002,6,1,1,190,-3.0229
2002,6,1,2,99,-8.3890
2002,6,1,3,59,0.4637
2002,6,1,4,76,-3.9439
2002,6,1,5,105,-6.3891
2002,6,2,1,42,-4.6803
2002,6,2,2,44,-7.5910
2002,6,2,3,37,-4.6825
2002,6,2,4,37,-6.1085
2002,6,2,5,47,-0.8262
2002,6,3,1,32,-13.5255
2002,6,3,2,64,-16.1085
2002,6,3,3,67,-8.8013
2002,6,3,4,57,-6.5000
2002,6,3,5,62,-4.0000
2002,7,1,1,145,-15.3106
2002,7,1,2,118,-15.2357
2002,7,1,3,68,-13.7188
2002,7,1,4,88,-11.2056
2002,7,1,5,92,-11.6848
2002,7,2,1,45,-14.2078
2002,7,2,2,42,-17.1757
2002,7,2,3,42,-14.2605
2002,7,2,4,38,-16.4133
2002,7,2,5,42,-16.0150
2002,7,3,1,67,-9.7309
2002,7,3,2,60,0.5291
2002,7,3,3,55,-5.8483
2002,7,3,4,58,-9.9659
2002,7,3,5,54,-11.6720
2002,8,1,1,117,-1.7421
2002,8,1,2,90,-2.1258
2002,8,1,3,85,-3.0714
2002,8,1,4,123,-3.2232
2002,8,1,5,102,-4.2775
2002,8,2,1,46,-2.4306
2002,8,2,2,44,0.9891
2002,8,2,3,31,-1.7803
2002,8,2,4,39,0.1060
2002,8,2,5,44,0.1919
2002,8,3,1,50,-5.9148
2002,8,3,2,54,-1.5380
2002,8,3,3,68,2.3100
2002,8,3,4,59,0.2256
2002,8,3,5,58,1.7897
2002,9,1,1,129,-11.4454
2002,9,1,2,133,-3.7235
2002,9,1,3,128,-7.0742
2002,9,1,4,64,-2.5211
2002,9,1,5,58,-3.9792
2002,9,2,1,50,-5.3745
2002,9,2,2,44,-8.3426
2002,9,2,3,45,-10.1493
2002,9,2,4,33,-5.1509
2002,9,2,5,35,-7.4800
2002,9,3,1,56,-14.3038
2002,9,3,2,57,-8.7611
2002,9,3,3,55,-10.7830
2002,9,3,4,58,-10.8475
2002,9,3,5,59,-6.8901
2002,10,1,1,141,5.0721
2002,10,1,2,102,-2.0891
2002,10,1,3,92,-0.1597
2002,10,1,4,77,2.5428
2002,10,1,5,100,1.3682
2002,10,2,1,47,5.8573
2002,10,2,2,34,3.8875
2002,10,2,3,56,-0.6058
2002,10,2,4,23,4.5994
2002,10,2,5,39,-1.9017
2002,10,3,1,55,19.6361
2002,10,3,2,48,6.2426
2002,10,3,3,56,4.1891
2002,10,3,4,71,3.9608
2002,10,3,5,59,7.6429
2002,11,1,1,93,8.1313
2002,11,1,2,54,9.2494
2002,11,1,3,61,8.3807
2002,11,1,4,140,11.0832
2002,11,1,5,149,20.1365
2002,11,2,1,36,10.3067
2002,11,2,2,26,10.3955
2002,11,2,3,34,4.8468
2002,11,2,4,61,9.0789
2002,11,2,5,48,13.2049
2002,11,3,1,58,6.4168
2002,11,3,2,57,2.8039
2002,11,3,3,56,5.7334
2002,11,3,4,51,3.0067
2002,11,3,5,67,12.1406
2002,12,1,1,92,1.2431
2002,12,1,2,94,-1.1523
2002,12,1,3,78,-2.9138
2002,12,1,4,95,-5.5645
2002,12,1,5,130,-7.0628
2002,12,2,1,40,-1.5736
2002,12,2,2,40,-4.5208
2002,12,2,3,40,-4.3784
2002,12,2,4,38,-4.4842
2002,12,2,5,50,-7.2994
2002,12,3,1,59,1.1285
2002,12,3,2,60,-0.2286
2002,12,3,3,53,-5.4379
2002,12,3,4,56,-9.0403
2002,12,3,5,58,-12.6863
2003,1,1,1,120,0.3750
2003,1,1,2,122,-1.9014
2003,1,1,3,99,-0.6359
2003,1,1,4,98,-1.6107
2003,1,1,5,47,-3.9378
2003,1,2,1,45,-4.7445
2003,1,2,2,48,-1.8615
2003,1,2,3,45,-6.0962
2003,1,2,4,38,-6.4949
2003,1,2,5,31,-2.6821
2003,1,3,1,68,-3.5296
2003,1,3,2,50,-2.5386
2003,1,3,3,49,-3.3063
2003,1,3,4,55,-3.4150
2003,1,3,5,63,-3.6268
2003,2,1,1,84,-5.0037
2003,2,1,2,61,-5.4465
2003,2,1,3,78,-5.2483
2003,2,1,4,113,-6.5378
2003,2,1,5,142,-5.2132
2003,2,2,1,36,-1.8430
2003,2,2,2,35,-5.7508
2003,2,2,3,33,-2.3992
2003,2,2,4,51,-6.4844
2003,2,2,5,51,-2.2979
2003,2,3,1,41,0.2903
2003,2,3,2,56,-3.4079
2003,2,3,3,75,-0.5829
2003,2,3,4,54,-0.2150
2003,2,3,5,58,-1.0754
2003,3,1,1,94,2.7372
2003,3,1,2,60,1.3728
2003,3,1,3,78,2.9931
2003,3,1,4,121,-1.3633
2003,3,1,5,124,1.2618
2003,3,2,1,39,0.1775
2003,3,2,2,29,1.6984
2003,3,2,3,40,1.6124
2003,3,2,4,54,-2.0333
2003,3,2,5,40,-0.2703
2003,3,3,1,50,-0.4228
2003,3,3,2,60,1.0738
2003,3,3,3,58,1.0402
2003,3,3,4,54,3.1947
2003,3,3,5,61,-1.7710
2003,4,1,1,68,11.3099
2003,4,1,2,77,10.8717
2003,4,1,3,113,8.3737
2003,4,1,4,133,9.3369
2003,4,1,5,79,9.7211
2003,4,2,1,36,11.7460
2003,4,2,2,41,12.6533
2003,4,2,3,48,11.2954
2003,4,2,4,41,10.7531
2003,4,2,5,38,12.6631
2003,4,3,1,50,8.7520
2003,4,3,2,52,7.4307
2003,4,3,3,54,8.7144
2003,4,3,4,61,5.5935
2003,4,3,5,62,5.7314
2003,5,1,1,83,11.4454
2003,5,1,2,83,7.6130
2003,5,1,3,105,11.2899
2003,5,1,4,122,13.4523
2003,5,1,5,76,15.1481
2003,5,2,1,33,11.7606
2003,5,2,2,40,6.8885
2003,5,2,3,38,11.3041
2003,5,2,4,40,8.7362
2003,5,2,5,41,9.6493
2003,5,3,1,49,5.3311
2003,5,3,2,50,3.7828
2003,5,3,3,61,7.6729
2003,5,3,4,64,3.6699
2003,5,3,5,59,4.6926
2003,6,1,1,71,6.8632
2003,6,1,2,128,7.3651
2003,6,1,3,97,5.5428
2003,6,1,4,80,1.2756
2003,6,1,5,90,7.8325
2003,6,2,1,36,2.7459
2003,6,2,2,44,0.9017
2003,6,2,3,43,2.1917
2003,6,2,4,20,1.9763
2003,6,2,5,49,0.9881
2003,6,3,1,46,0.2604
2003,6,3,2,59,0.4717
2003,6,3,3,57,1.9853
2003,6,3,4,63,0.8615
2003,6,3,5,57,0.1104
2003,7,1,1,87,8.8801
2003,7,1,2,75,8.2612
2003,7,1,3,96,9.0514
2003,7,1,4,119,7.9297
2003,7,1,5,71,8.0640
2003,7,2,1,49,8.6792
2003,7,2,2,26,5.5822
2003,7,2,3,24,6.0196
2003,7,2,4,53,5.7486
2003,7,2,5,35,-0.2380
2003,7,3,1,55,4.5693
2003,7,3,2,58,-0.3620
2003,7,3,3,69,0.8448
2003,7,3,4,46,1.6645
2003,7,3,5,55,1.6193
2003,8,1,1,54,2.1627
2003,8,1,2,62,4.3958
2003,8,1,3,96,3.6757
2003,8,1,4,121,3.1405
2003,8,1,5,110,6.5661
2003,8,2,1,26,3.0232
2003,8,2,2,33,3.8066
2003,8,2,3,46,2.7494
2003,8,2,4,42,6.3583
2003,8,2,5,41,8.5238
2003,8,3,1,68,3.1710
2003,8,3,2,54,0.4544
2003,8,3,3,56,2.3537
2003,8,3,4,51,7.2425
2003,8,3,5,53,5.7002
2003,9,1,1,64,4.2874
2003,9,1,2,77,1.2750
2003,9,1,3,90,3.0932
2003,9,1,4,88,1.2431
2003,9,1,5,116,-2.0957
2003,9,2,1,36,-1.5842
2003,9,2,2,45,-1.9618
2003,9,2,3,24,-1.1981
2003,9,2,4,37,-3.1473
2003,9,2,5,49,-4.5160
2003,9,3,1,60,0.9202
2003,9,3,2,49,-1.1635
2003,9,3,3,66,-2.8846
2003,9,3,4,53,-0.0117
2003,9,3,5,54,-2.8459
2003,10,1,1,73,12.3609
2003,10,1,2,81,6.0649
2003,10,1,3,121,8.3267
2003,10,1,4,101,8.3821
2003,10,1,5,53,5.9188
2003,10,2,1,43,10.6097
2003,10,2,2,36,11.7119
2003,10,2,3,44,9.6298
2003,10,2,4,42,6.8926
2003,10,2,5,26,7.2883
2003,10,3,1,48,14.9702
2003,10,3,2,54,3.2851
2003,10,3,3,58,3.2245
2003,10,3,4,55,4.3079
2003,10,3,5,66,5.5234
2003,11,1,1,61,5.5138
2003,11,1,2,62,2.4486
2003,11,1,3,124,5.2154
2003,11,1,4,109,3.3890
2003,11,1,5,70,4.2647
2003,11,2,1,33,3.2628
2003,11,2,2,33,-0.8073
2003,11,2,3,41,4.2457
2003,11,2,4,43,7.1175
2003,11,2,5,44,4.2902
2003,11,3,1,57,0.3820
2003,11,3,2,57,1.1185
2003,11,3,3,65,-0.3304
2003,11,3,4,51,1.0844
2003,11,3,5,48,3.1727
2003,12,1,1,78,9.4143
2003,12,1,2,70,6.7390
2003,12,1,3,73,2.4978
2003,12,1,4,91,6.0474
2003,12,1,5,115,0.4081
2003,12,2,1,45,8.2069
2003,12,2,2,25,8.8352
2003,12,2,3,42,4.7344
2003,12,2,4,31,3.9273
2003,12,2,5,42,1.9126
2003,12,3,1,56,7.2713
2003,12,3,2,57,6.0005
2003,12,3,3,46,7.0482
2003,12,3,4,64,6.3040
2003,12,3,5,61,0.6580
2004,1,1,1,136,8.4087
2004,1,1,2,115,11.8205
2004,1,1,3,81,7.1294
2004,1,1,4,54,3.3760
2004,1,1,5,41,3.4084
2004,1,2,1,46,3.4353
2004,1,2,2,42,3.3281
2004,1,2,3,40,2.2304
2004,1,2,4,31,-0.2670
2004,1,2,5,28,-1.8363
2004,1,3,1,66,0.7758
2004,1,3,2,58,5.9108
2004,1,3,3,51,-1.0193
2004,1,3,4,56,0.9013
2004,1,3,5,50,-1.4564
2004,2,1,1,92,4.3588
2004,2,1,2,62,5.4052
2004,2,1,3,84,3.4908
2004,2,1,4,98,-0.2811
2004,2,1,5,89,3.7340
2004,2,2,1,36,3.6387
2004,2,2,2,27,2.1064
2004,2,2,3,31,0.6223
2004,2,2,4,38,-0.6775
2004,2,2,5,57,0.4217
2004,2,3,1,62,6.2229
2004,2,3,2,49,2.2543
2004,2,3,3,57,-2.1174
2004,2,3,4,59,-0.6321
2004,2,3,5,50,0.1769
2004,3,1,1,136,0.1554
2004,3,1,2,83,-1.6716
2004,3,1,3,75,0.5559
2004,3,1,4,56,1.0217
2004,3,1,5,75,2.5079
2004,3,2,1,50,-0.0167
2004,3,2,2,38,-0.0288
2004,3,2,3,26,-0.4457
2004,3,2,4,33,0.6362
2004,3,2,5,41,3.7348
2004,3,3,1,61,-3.7677
2004,3,3,2,44,-2.5951
2004,3,3,3,52,-2.1665
2004,3,3,4,54,-0.6792
2004,3,3,5,64,0.1639
2004,4,1,1,99,-1.3704
2004,4,1,2,73,-0.0028
2004,4,1,3,84,-3.0047
2004,4,1,4,87,-2.5441
2004,4,1,5,87,-1.9134
2004,4,2,1,46,-1.6625
2004,4,2,2,34,-0.5423
2004,4,2,3,33,-3.1916
2004,4,2,4,33,-0.7680
2004,4,2,5,36,-3.4977
2004,4,3,1,59,0.0367
2004,4,3,2,53,0.0367
2004,4,3,3,59,-0.6545
2004,4,3,4,62,-1.0893
2004,4,3,5,42,-4.8219
2004,5,1,1,108,0.9748
2004,5,1,2,78,-1.6346
2004,5,1,3,77,-1.7702
2004,5,1,4,100,-2.3876
2004,5,1,5,66,2.5629
2004,5,2,1,34,3.3880
2004,5,2,2,35,2.1089
2004,5,2,3,37,0.4160
2004,5,2,4,33,-0.2275
2004,5,2,5,38,0.7826
2004,5,3,1,59,4.8829
2004,5,3,2,53,1.8357
2004,5,3,3,50,-0.0312
2004,5,3,4,61,0.4724
2004,5,3,5,54,1.4716
2004,6,1,1,81,7.0281
2004,6,1,2,86,2.9926
2004,6,1,3,70,4.2920
2004,6,1,4,92,7.1919
2004,6,1,5,96,5.1572
2004,6,2,1,32,6.7554
2004,6,2,2,39,2.9973
2004,6,2,3,32,4.0573
2004,6,2,4,34,5.9710
2004,6,2,5,40,9.3927
2004,6,3,1,50,4.3781
2004,6,3,2,53,1.8048
2004,6,3,3,62,1.5929
2004,6,3,4,55,4.5723
2004,6,3,5,58,1.2684
2004,7,1,1,106,-7.6924
2004,7,1,2,77,-6.2176
2004,7,1,3,100,-7.9057
2004,7,1,4,75,-5.0570
2004,7,1,5,63,-5.4879
2004,7,2,1,46,-7.0185
2004,7,2,2,22,-4.1831
2004,7,2,3,37,-7.7604
2004,7,2,4,35,-7.2313
2004,7,2,5,34,0.8131
2004,7,3,1,58,-6.2317
2004,7,3,2,56,-3.5792
2004,7,3,3,60,-2.6033
2004,7,3,4,50,-1.4695
2004,7,3,5,43,-1.5936
2004,8,1,1,126,-0.3315
2004,8,1,2,116,-3.6780
2004,8,1,3,57,2.1209
2004,8,1,4,69,0.6091
2004,8,1,5,53,0.8839
2004,8,2,1,37,-2.4733
2004,8,2,2,42,0.7915
2004,8,2,3,31,0.4573
2004,8,2,4,27,-0.1284
2004,8,2,5,35,-1.1064
2004,8,3,1,63,-3.9946
2004,8,3,2,50,1.8479
2004,8,3,3,55,-1.1459
2004,8,3,4,45,0.1458
2004,8,3,5,54,1.9320
2004,9,1,1,94,4.1790
2004,9,1,2,111,5.1683
2004,9,1,3,98,3.8368
2004,9,1,4,61,6.5694
2004,9,1,5,54,3.0366
2004,9,2,1,33,7.5317
2004,9,2,2,40,6.0048
2004,9,2,3,40,6.8065
2004,9,2,4,27,7.5196
2004,9,2,5,30,1.1546
2004,9,3,1,64,2.8639
2004,9,3,2,51,1.7680
2004,9,3,3,47,2.9743
2004,9,3,4,53,-1.0401
2004,9,3,5,54,2.1731
2004,10,1,1,79,1.5512
2004,10,1,2,58,0.7411
2004,10,1,3,101,2.2699
2004,10,1,4,83,-0.1125
2004,10,1,5,94,1.6293
2004,10,2,1,26,2.5199
2004,10,2,2,27,1.6448
2004,10,2,3,36,-0.4821
2004,10,2,4,43,0.3304
2004,10,2,5,44,1.4146
2004,10,3,1,49,1.0214
2004,10,3,2,59,1.6621
2004,10,3,3,49,1.4678
2004,10,3,4,53,3.2598
2004,10,3,5,55,1.5746
2004,11,1,1,60,11.9226
2004,11,1,2,88,11.3399
2004,11,1,3,59,12.1670
2004,11,1,4,84,8.4786
2004,11,1,5,125,9.9612
2004,11,2,1,27,12.9898
2004,11,2,2,40,12.2924
2004,11,2,3,30,12.4105
2004,11,2,4,28,11.3382
2004,11,2,5,48,6.6367
2004,11,3,1,55,4.9889
2004,11,3,2,43,5.4069
2004,11,3,3,51,3.6997
2004,11,3,4,61,5.8195
2004,11,3,5,54,4.4926
2004,12,1,1,102,6.5340
2004,12,1,2,74,3.6227
2004,12,1,3,91,6.6744
2004,12,1,4,74,6.8153
2004,12,1,5,72,2.8966
2004,12,2,1,39,5.0651
2004,12,2,2,29,3.9425
2004,12,2,3,44,2.1396
2004,12,2,4,31,1.6875
2004,12,2,5,33,3.7726
2004,12,3,1,54,4.5850
2004,12,3,2,62,3.4628
2004,12,3,3,48,2.4673
2004,12,3,4,49,2.7293
2004,12,3,5,49,2.4818
2005,1,1,1,46,-1.7434
2005,1,1,2,86,-6.3212
2005,1,1,3,87,-2.8251
2005,1,1,4,96,-5.8618
2005,1,1,5,87,0.0303
2005,1,2,1,34,0.9064
2005,1,2,2,42,-1.9483
2005,1,2,3,28,-6.7388
2005,1,2,4,38,-5.6998
2005,1,2,5,39,-4.5888
2005,1,3,1,47,0.3932
2005,1,3,2,58,-3.9050
2005,1,3,3,60,-2.5560
2005,1,3,4,49,-1.0781
2005,1,3,5,49,-2.0383
2005,2,1,1,113,-0.2146
2005,2,1,2,81,-0.6739
2005,2,1,3,70,2.9292
2005,2,1,4,95,0.0340
2005,2,1,5,46,1.2352
2005,2,2,1,40,2.3147
2005,2,2,2,31,2.3100
2005,2,2,3,27,1.0970
2005,2,2,4,41,3.5241
2005,2,2,5,34,5.0340
2005,2,3,1,52,1.0195
2005,2,3,2,53,0.6177
2005,2,3,3,50,0.3676
2005,2,3,4,56,3.5432
2005,2,3,5,54,6.7849
2005,3,1,1,116,-1.0311
2005,3,1,2,98,-2.6664
2005,3,1,3,62,-3.3122
2005,3,1,4,84,-5.7188
2005,3,1,5,46,-5.0184
2005,3,2,1,33,-1.2515
2005,3,2,2,43,0.0956
2005,3,2,3,31,-1.6289
2005,3,2,4,34,-0.6267
2005,3,2,5,30,-6.0557
2005,3,3,1,59,-1.1596
2005,3,3,2,40,0.4706
2005,3,3,3,57,0.3966
2005,3,3,4,46,-1.0430
2005,3,3,5,61,-2.1688
2005,4,1,1,91,-7.5335
2005,4,1,2,91,-7.5957
2005,4,1,3,90,-5.0278
2005,4,1,4,67,-7.6745
2005,4,1,5,68,-4.9461
2005,4,2,1,42,-8.5095
2005,4,2,2,31,-2.1233
2005,4,2,3,31,-5.3330
2005,4,2,4,32,-7.0723
2005,4,2,5,30,-8.3203
2005,4,3,1,58,-2.0061
2005,4,3,2,46,-1.3847
2005,4,3,3,60,-1.8230
