year,month,rank_ME,rank_SIM_12,nstocks,ret_vw
1982,3,3,5,669,-0.2994
1982,4,1,1,1470,4.4630
1982,4,1,2,1743,4.8239
1982,4,1,3,1608,6.3172
1982,4,1,4,1815,6.0827
1982,4,1,5,1721,5.5052
1982,4,2,1,498,4.4516
1982,4,2,2,574,4.4645
1982,4,2,3,541,6.1090
1982,4,2,4,582,6.7088
1982,4,2,5,615,6.2118
1982,4,3,1,597,4.2635
1982,4,3,2,649,4.1182
1982,4,3,3,598,3.8046
1982,4,3,4,531,4.8414
1982,4,3,5,655,4.9497
1982,5,1,1,1461,-2.4146
1982,5,1,2,1735,-2.2043
1982,5,1,3,1603,-2.2597
1982,5,1,4,1783,-2.4512
1982,5,1,5,1760,-1.7797
1982,5,2,1,492,-4.0564
1982,5,2,2,583,-3.7405
1982,5,2,3,546,-3.9064
1982,5,2,4,578,-3.3446
1982,5,2,5,616,-2.9553
1982,5,3,1,589,-2.6986
1982,5,3,2,654,-3.8371
1982,5,3,3,594,-3.9202
1982,5,3,4,525,-2.7722
1982,5,3,5,655,-2.7614
1982,6,1,1,1481,-3.9406
1982,6,1,2,1728,-3.4732
1982,6,1,3,1607,-3.9669
1982,6,1,4,1763,-2.6178
1982,6,1,5,1746,-2.9521
1982,6,2,1,496,-3.6950
1982,6,2,2,567,-3.4377
1982,6,2,3,551,-2.5011
1982,6,2,4,572,-1.1458
1982,6,2,5,602,-1.6957
1982,6,3,1,588,-2.9898
1982,6,3,2,643,-1.8213
1982,6,3,3,605,-1.9572
1982,6,3,4,527,-0.8442
1982,6,3,5,657,-1.4246
1982,7,1,1,1425,-2.1671
1982,7,1,2,1694,-1.6154
1982,7,1,3,1595,-2.6987
1982,7,1,4,1755,-0.3109
1982,7,1,5,1713,-1.4133
1982,7,2,1,482,-2.9929
1982,7,2,2,568,-1.4812
1982,7,2,3,543,-1.6164
1982,7,2,4,571,0.4534
1982,7,2,5,594,-1.1123
1982,7,3,1,572,-3.9007
1982,7,3,2,638,-1.7383
1982,7,3,3,593,-1.3559
1982,7,3,4,528,-1.6201
1982,7,3,5,625,-1.0849
1982,8,1,1,1229,5.9519
1982,8,1,2,1680,5.8648
1982,8,1,3,1631,5.4525
1982,8,1,4,1789,5.5210
1982,8,1,5,1672,5.4035
1982,8,2,1,430,10.6903
1982,8,2,2,563,10.1602
1982,8,2,3,534,10.8776
1982,8,2,4,566,10.3465
1982,8,2,5,566,9.9043
1982,8,3,1,495,12.7330
1982,8,3,2,632,12.7417
1982,8,3,3,595,12.6851
1982,8,3,4,507,13.3337
1982,8,3,5,591,12.9888
1982,9,1,1,1187,0.7391
1982,9,1,2,2013,2.9380
1982,9,1,3,1676,1.9221
1982,9,1,4,1853,5.5126
1982,9,1,5,1677,3.9347
1982,9,2,1,426,0.8468
1982,9,2,2,625,2.6884
1982,9,2,3,537,1.8992
1982,9,2,4,563,4.4845
1982,9,2,5,562,3.8796
1982,9,3,1,502,0.1801
1982,9,3,2,665,0.3426
1982,9,3,3,587,-0.2014
1982,9,3,4,504,0.8169
1982,9,3,5,610,1.3836
1982,10,1,1,1171,10.8462
1982,10,1,2,1997,12.6379
1982,10,1,3,1794,13.9536
1982,10,1,4,1999,14.1832
1982,10,1,5,1742,14.0550
1982,10,2,1,413,11.3860
1982,10,2,2,624,13.2332
1982,10,2,3,570,14.8328
1982,10,2,4,579,14.9312
1982,10,2,5,580,13.7243
1982,10,3,1,474,9.4833
1982,10,3,2,665,12.5809
1982,10,3,3,617,11.9615
1982,10,3,4,524,12.4266
1982,10,3,5,627,12.8127
1982,11,1,1,1138,7.9146
1982,11,1,2,1981,9.5846
1982,11,1,3,1761,10.2483
1982,11,1,4,2000,10.7139
1982,11,1,5,1855,10.0245
1982,11,2,1,400,4.7471
1982,11,2,2,615,7.8203
1982,11,2,3,563,9.4308
1982,11,2,4,579,10.6178
1982,11,2,5,587,9.1520
1982,11,3,1,462,0.9402
1982,11,3,2,659,5.0764
1982,11,3,3,612,5.5190
1982,11,3,4,532,6.8325
1982,11,3,5,623,6.2880
1982,12,1,1,1032,2.1877
1982,12,1,2,1877,2.2443
1982,12,1,3,1769,1.8641
1982,12,1,4,1952,2.5233
1982,12,1,5,1860,1.8886
1982,12,2,1,377,1.9114
1982,12,2,2,588,1.4289
1982,12,2,3,553,1.5149
1982,12,2,4,568,1.1503
1982,12,2,5,581,1.5586
1982,12,3,1,446,4.3557
1982,12,3,2,625,1.4058
1982,12,3,3,604,0.9634
1982,12,3,4,521,0.4263
1982,12,3,5,615,1.8536
1983,1,1,1,1475,9.3337
1983,1,1,2,1968,10.0160
1983,1,1,3,1747,9.9759
1983,1,1,4,2007,10.6538
1983,1,1,5,1874,10.7558
1983,1,2,1,496,7.1545
1983,1,2,2,614,6.9557
1983,1,2,3,537,6.1564
1983,1,2,4,567,6.2918
1983,1,2,5,587,5.3149
1983,1,3,1,559,3.9109
1983,1,3,2,635,5.2133
1983,1,3,3,574,5.2307
1983,1,3,4,530,3.4057
1983,1,3,5,621,3.1606
1983,2,1,1,1589,3.6923
1983,2,1,2,2061,4.2467
1983,2,1,3,1774,4.3389
1983,2,1,4,1953,6.3058
1983,2,1,5,1940,6.3636
1983,2,2,1,533,3.8480
1983,2,2,2,637,4.3498
1983,2,2,3,566,5.4996
1983,2,2,4,556,6.5034
1983,2,2,5,618,5.1751
1983,2,3,1,585,1.9277
1983,2,3,2,641,2.5507
1983,2,3,3,581,2.7452
1983,2,3,4,530,3.4141
1983,2,3,5,640,3.5939
1983,3,1,1,1568,4.7365
1983,3,1,2,2047,4.3267
1983,3,1,3,1774,4.1797
1983,3,1,4,2035,5.3551
1983,3,1,5,1905,4.6081
1983,3,2,1,525,3.9764
1983,3,2,2,644,3.1144
1983,3,2,3,564,3.1218
1983,3,2,4,582,4.2764
1983,3,2,5,614,4.6611
1983,3,3,1,570,3.4904
1983,3,3,2,640,2.1412
1983,3,3,3,588,1.0865
1983,3,3,4,567,3.2674
1983,3,3,5,632,3.6504
1983,4,1,1,1764,6.5052
1983,4,1,2,1991,7.4263
1983,4,1,3,1784,7.6368
1983,4,1,4,1927,7.1556
1983,4,1,5,1902,8.4587
1983,4,2,1,576,5.9751
1983,4,2,2,621,6.3951
1983,4,2,3,576,6.6009
1983,4,2,4,586,6.8518
1983,4,2,5,627,6.9552
1983,4,3,1,599,6.7886
1983,4,3,2,614,6.2658
1983,4,3,3,588,6.5137
1983,4,3,4,561,6.2983
1983,4,3,5,639,7.7467
1983,5,1,1,1836,9.9845
1983,5,1,2,1982,10.7287
1983,5,1,3,1727,11.0194
1983,5,1,4,1943,10.1747
1983,5,1,5,1759,10.7799
1983,5,2,1,606,5.8032
1983,5,2,2,626,6.0962
1983,5,2,3,541,5.9241
1983,5,2,4,614,4.8345
1983,5,2,5,589,5.7375
1983,5,3,1,614,0.9028
1983,5,3,2,615,1.5576
1983,5,3,3,565,-0.4777
1983,5,3,4,566,-0.0638
1983,5,3,5,599,0.4710
1983,6,1,1,1804,3.9639
1983,6,1,2,1969,4.1686
1983,6,1,3,1692,5.5020
1983,6,1,4,2065,4.3993
1983,6,1,5,1829,4.3875
1983,6,2,1,596,4.3335
1983,6,2,2,656,4.6472
1983,6,2,3,524,5.6097
1983,6,2,4,669,5.6724
1983,6,2,5,584,5.6819
1983,6,3,1,611,2.8921
1983,6,3,2,620,3.5497
1983,6,3,3,555,4.3379
1983,6,3,4,674,4.8222
1983,6,3,5,601,4.3081
1983,7,1,1,1760,-1.2135
1983,7,1,2,1931,-2.5838
1983,7,1,3,1697,-3.4225
1983,7,1,4,2025,-3.7283
1983,7,1,5,1814,-2.7983
1983,7,2,1,585,-0.7205
1983,7,2,2,654,-2.2491
1983,7,2,3,538,-3.9659
1983,7,2,4,675,-3.7289
1983,7,2,5,599,-2.4296
1983,7,3,1,603,-2.3312
1983,7,3,2,611,-3.2014
1983,7,3,3,566,-4.0766
1983,7,3,4,678,-3.9750
1983,7,3,5,621,-3.0815
1983,8,1,1,2012,-3.2051
1983,8,1,2,2051,-3.6885
1983,8,1,3,1744,-4.2843
1983,8,1,4,2031,-3.8081
1983,8,1,5,1821,-3.5676
1983,8,2,1,679,-2.5311
1983,8,2,2,685,-2.9309
1983,8,2,3,549,-3.3894
1983,8,2,4,671,-2.8953
1983,8,2,5,605,-3.1722
1983,8,3,1,671,1.9277
1983,8,3,2,649,0.1345
1983,8,3,3,570,0.8819
1983,8,3,4,678,-0.0651
1983,8,3,5,623,1.4238
1983,9,1,1,2154,0.2071
1983,9,1,2,2107,-0.1772
1983,9,1,3,1799,-0.6513
1983,9,1,4,1924,-0.1976
1983,9,1,5,1816,0.0667
1983,9,2,1,708,3.1439
1983,9,2,2,712,2.9264
1983,9,2,3,563,2.7011
1983,9,2,4,650,2.7992
1983,9,2,5,607,2.3406
1983,9,3,1,684,2.1978
1983,9,3,2,650,2.3143
1983,9,3,3,576,1.7313
1983,9,3,4,662,2.5092
1983,9,3,5,624,1.0646
1983,10,1,1,2085,-5.8864
1983,10,1,2,2052,-7.0569
1983,10,1,3,1741,-7.6775
1983,10,1,4,1944,-6.9667
1983,10,1,5,1949,-6.5956
1983,10,2,1,688,-5.1445
1983,10,2,2,695,-5.7908
1983,10,2,3,525,-7.0900
1983,10,2,4,653,-6.4368
1983,10,2,5,657,-5.8893
1983,10,3,1,662,-0.5290
1983,10,3,2,637,-2.0806
1983,10,3,3,463,-2.5557
1983,10,3,4,660,-2.3395
1983,10,3,5,641,-2.0359
1983,11,1,1,2116,4.1049
1983,11,1,2,2078,3.1179
1983,11,1,3,1738,3.8991
1983,11,1,4,1947,4.0362
1983,11,1,5,1933,3.8826
1983,11,2,1,703,5.2769
1983,11,2,2,704,5.5313
1983,11,2,3,511,5.9359
1983,11,2,4,644,5.3889
1983,11,2,5,642,5.2447
1983,11,3,1,658,2.5621
1983,11,3,2,644,3.0362
1983,11,3,3,464,3.3882
1983,11,3,4,659,3.9450
1983,11,3,5,626,1.6907
1983,12,1,1,2146,-2.3267
1983,12,1,2,2129,-2.2191
1983,12,1,3,1818,-2.2713
1983,12,1,4,2036,-1.9699
1983,12,1,5,1924,-2.0560
1983,12,2,1,703,-1.1991
1983,12,2,2,727,-1.8085
1983,12,2,3,546,-0.8492
1983,12,2,4,643,-1.2172
1983,12,2,5,632,-1.2460
1983,12,3,1,661,-0.8581
1983,12,3,2,677,-0.6935
1983,12,3,3,477,-0.4819
1983,12,3,4,634,-0.6379
1983,12,3,5,621,-0.5778
1984,1,1,1,2121,0.0263
1984,1,1,2,2155,-0.0880
1984,1,1,3,1883,-0.4052
1984,1,1,4,2007,-0.1706
1984,1,1,5,1918,0.0211
1984,1,2,1,687,-2.2803
1984,1,2,2,728,-2.9815
1984,1,2,3,589,-2.9777
1984,1,2,4,635,-2.8734
1984,1,2,5,622,-2.2368
1984,1,3,1,654,-0.5976
1984,1,3,2,677,-2.3216
1984,1,3,3,573,-2.5256
1984,1,3,4,629,-2.8061
1984,1,3,5,616,-0.2350
1984,2,1,1,2114,-5.7872
1984,2,1,2,2175,-6.8493
1984,2,1,3,1889,-7.0890
1984,2,1,4,1983,-6.4989
1984,2,1,5,1846,-6.0036
1984,2,2,1,689,-4.6596
1984,2,2,2,727,-5.2222
1984,2,2,3,593,-5.9886
1984,2,2,4,637,-5.6501
1984,2,2,5,590,-4.3624
1984,2,3,1,656,-3.5293
1984,2,3,2,683,-4.6106
1984,2,3,3,564,-4.7304
1984,2,3,4,631,-4.5987
1984,2,3,5,610,-2.7164
1984,3,1,1,2128,0.9348
1984,3,1,2,2141,0.8588
1984,3,1,3,1923,1.0006
1984,3,1,4,2045,1.2649
1984,3,1,5,1876,0.6295
1984,3,2,1,682,1.4417
1984,3,2,2,705,0.7427
1984,3,2,3,599,0.2820
1984,3,2,4,659,0.7647
1984,3,2,5,585,0.8700
1984,3,3,1,662,1.9534
1984,3,3,2,654,1.5156
1984,3,3,3,590,1.9184
1984,3,3,4,629,2.6062
1984,3,3,5,613,0.8958
1984,4,1,1,2004,-1.7285
1984,4,1,2,2136,-2.3983
1984,4,1,3,1883,-2.3054
1984,4,1,4,2084,-2.0317
1984,4,1,5,1857,-1.1110
1984,4,2,1,652,0.0248
1984,4,2,2,692,0.3182
1984,4,2,3,585,0.8393
1984,4,2,4,677,0.0249
1984,4,2,5,571,-0.1686
1984,4,3,1,642,0.2999
1984,4,3,2,636,0.7516
1984,4,3,3,578,0.0914
1984,4,3,4,642,0.2273
1984,4,3,5,609,1.0074
1984,5,1,1,1928,-4.5016
1984,5,1,2,2119,-5.7404
1984,5,1,3,1875,-5.5955
1984,5,1,4,1986,-5.5196
1984,5,1,5,1858,-3.6967
1984,5,2,1,628,-5.3465
1984,5,2,2,684,-4.8828
1984,5,2,3,583,-5.6234
1984,5,2,4,631,-5.6175
1984,5,2,5,587,-4.9190
1984,5,3,1,636,-4.7450
1984,5,3,2,638,-5.2083
1984,5,3,3,581,-5.2362
1984,5,3,4,616,-5.5414
1984,5,3,5,608,-4.3489
1984,6,1,1,1945,1.8611
1984,6,1,2,2118,1.8661
1984,6,1,3,1776,1.7239
1984,6,1,4,2117,2.0576
1984,6,1,5,1847,1.8568
1984,6,2,1,629,2.6395
1984,6,2,2,674,4.1142
1984,6,2,3,561,2.2570
1984,6,2,4,648,2.5897
1984,6,2,5,585,3.0118
1984,6,3,1,643,3.4240
1984,6,3,2,638,3.2090
1984,6,3,3,541,2.7081
1984,6,3,4,628,1.7120
1984,6,3,5,610,2.3510
1984,7,1,1,1897,-4.4405
1984,7,1,2,2102,-5.1245
1984,7,1,3,1843,-5.5100
1984,7,1,4,2014,-4.8036
1984,7,1,5,1924,-3.8477
1984,7,2,1,618,-4.5366
1984,7,2,2,675,-5.1521
1984,7,2,3,573,-5.5442
1984,7,2,4,583,-4.6890
1984,7,2,5,605,-3.6840
1984,7,3,1,640,-2.1735
1984,7,3,2,659,-1.2039
1984,7,3,3,565,-2.0798
1984,7,3,4,530,-1.6500
1984,7,3,5,647,-1.6940
1984,8,1,1,1908,9.7629
1984,8,1,2,2158,10.4293
1984,8,1,3,1944,9.7694
1984,8,1,4,2288,9.9661
1984,8,1,5,1993,9.5964
1984,8,2,1,592,11.3557
1984,8,2,2,663,13.4992
1984,8,2,3,576,12.8010
1984,8,2,4,625,12.9870
1984,8,2,5,618,11.3485
1984,8,3,1,624,11.2519
1984,8,3,2,656,11.7592
1984,8,3,3,563,10.9692
1984,8,3,4,539,11.8827
1984,8,3,5,654,10.7686
1984,9,1,1,2007,-0.2039
1984,9,1,2,2367,-1.1776
1984,9,1,3,1977,-0.7146
1984,9,1,4,2354,-0.8653
1984,9,1,5,2054,-0.3428
1984,9,2,1,602,-0.2062
1984,9,2,2,655,-1.6495
1984,9,2,3,569,-1.5899
1984,9,2,4,635,-1.8972
1984,9,2,5,615,-0.4135
1984,9,3,1,633,0.3456
1984,9,3,2,645,-1.0524
1984,9,3,3,566,-1.8803
1984,9,3,4,543,-1.5118
1984,9,3,5,627,0.5387
1984,10,1,1,2317,-2.8521
1984,10,1,2,2372,-3.0311
1984,10,1,3,1997,-2.9743
1984,10,1,4,2354,-3.0161
1984,10,1,5,2100,-2.5219
1984,10,2,1,650,-1.3569
1984,10,2,2,631,-1.8879
1984,10,2,3,563,-1.1022
1984,10,2,4,626,-1.5219
1984,10,2,5,600,-1.0190
1984,10,3,1,656,-0.0262
1984,10,3,2,575,0.1850
1984,10,3,3,563,0.5724
1984,10,3,4,540,-0.0448
1984,10,3,5,620,0.6347
1984,11,1,1,2160,-3.3681
1984,11,1,2,2447,-3.3621
1984,11,1,3,2149,-3.6337
1984,11,1,4,2376,-4.0226
1984,11,1,5,2075,-2.6338
1984,11,2,1,600,-1.4217
1984,11,2,2,666,-1.5677
1984,11,2,3,588,-1.8285
1984,11,2,4,642,-2.6043
1984,11,2,5,595,-1.8513
1984,11,3,1,624,-0.4434
1984,11,3,2,669,-1.4837
1984,11,3,3,560,-0.7456
1984,11,3,4,546,-1.4175
1984,11,3,5,617,-0.8441
1984,12,1,1,2408,-0.0574
1984,12,1,2,2461,0.2540
1984,12,1,3,2085,-0.1127
1984,12,1,4,2366,0.1772
1984,12,1,5,2043,0.0034
1984,12,2,1,647,1.3655
1984,12,2,2,656,2.3331
1984,12,2,3,558,2.0184
1984,12,2,4,630,2.2063
1984,12,2,5,601,2.2769
1984,12,3,1,651,2.0025
1984,12,3,2,663,2.2828
1984,12,3,3,555,2.1513
1984,12,3,4,530,2.0936
1984,12,3,5,631,2.1303
1985,1,1,1,2379,12.4135
1985,1,1,2,2496,13.4124
1985,1,1,3,2187,13.2392
1985,1,1,4,2449,13.8650
1985,1,1,5,2165,11.5069
1985,1,2,1,639,11.4501
1985,1,2,2,656,11.3297
1985,1,2,3,565,11.4389
1985,1,2,4,646,12.5859
1985,1,2,5,624,10.0716
1985,1,3,1,628,7.2486
1985,1,3,2,661,8.8571
1985,1,3,3,559,8.3553
1985,1,3,4,532,9.2141
1985,1,3,5,638,6.5457
1985,2,1,1,2343,3.1314
1985,2,1,2,2485,3.3740
1985,2,1,3,2205,3.1875
1985,2,1,4,2363,3.3690
1985,2,1,5,2283,3.1166
1985,2,2,1,621,1.2601
1985,2,2,2,646,1.9039
1985,2,2,3,568,2.1720
1985,2,2,4,637,2.3866
1985,2,2,5,648,1.9572
1985,2,3,1,622,1.9890
1985,2,3,2,662,1.1496
1985,2,3,3,553,1.2739
1985,2,3,4,520,1.2322
1985,2,3,5,641,2.1094
1985,3,1,1,2300,-1.7485
1985,3,1,2,2513,-1.9744
1985,3,1,3,2147,-2.0265
1985,3,1,4,2435,-2.1371
1985,3,1,5,2275,-1.5431
1985,3,2,1,613,-1.8164
1985,3,2,2,658,-2.6461
1985,3,2,3,536,-2.6055
1985,3,2,4,675,-3.5820
1985,3,2,5,632,-1.5492
1985,3,3,1,621,0.3478
1985,3,3,2,670,-0.8400
1985,3,3,3,519,-0.1164
1985,3,3,4,614,-1.2507
1985,3,3,5,626,1.1504
1985,4,1,1,2239,-1.8927
1985,4,1,2,2356,-1.4374
1985,4,1,3,2164,-1.3940
1985,4,1,4,2406,-1.5755
1985,4,1,5,2152,-0.9569
1985,4,2,1,580,-2.5788
1985,4,2,2,603,-1.6398
1985,4,2,3,540,-2.1652
1985,4,2,4,674,-2.0212
1985,4,2,5,603,-1.0503
1985,4,3,1,591,-0.3161
1985,4,3,2,620,-1.1874
1985,4,3,3,521,-1.2932
1985,4,3,4,606,-1.1192
1985,4,3,5,594,-0.5773
1985,5,1,1,2208,1.6987
1985,5,1,2,2469,2.0240
1985,5,1,3,2144,2.2076
1985,5,1,4,2311,2.6792
1985,5,1,5,2091,2.8620
1985,5,2,1,579,3.3024
1985,5,2,2,619,3.1204
1985,5,2,3,568,4.4805
1985,5,2,4,655,4.3646
1985,5,2,5,592,4.7343
1985,5,3,1,586,4.2949
1985,5,3,2,630,6.3720
1985,5,3,3,532,6.2869
1985,5,3,4,593,6.7176
1985,5,3,5,592,6.2297
1985,6,1,1,2191,-0.9080
1985,6,1,2,2446,0.0907
1985,6,1,3,2119,0.0875
1985,6,1,4,2314,0.6754
1985,6,1,5,2102,0.6503
1985,6,2,1,575,1.0717
1985,6,2,2,608,0.6183
1985,6,2,3,565,1.0188
1985,6,2,4,653,0.8470
1985,6,2,5,601,1.8594
1985,6,3,1,586,0.9819
1985,6,3,2,624,1.7047
1985,6,3,3,527,2.1219
1985,6,3,4,602,1.6393
1985,6,3,5,597,1.9206
1985,7,1,1,2117,3.0933
1985,7,1,2,2379,3.2415
1985,7,1,3,1991,2.2749
1985,7,1,4,2338,2.1102
1985,7,1,5,2033,1.6880
1985,7,2,1,560,2.6404
1985,7,2,2,607,3.4101
1985,7,2,3,538,3.0603
1985,7,2,4,675,2.6256
1985,7,2,5,566,2.3480
1985,7,3,1,575,0.6535
1985,7,3,2,623,1.5817
1985,7,3,3,489,0.7423
1985,7,3,4,612,-0.5864
1985,7,3,5,584,-0.6795
1985,8,1,1,2256,-0.5483
1985,8,1,2,2463,-0.9657
1985,8,1,3,2229,-0.8894
1985,8,1,4,2344,-1.2814
1985,8,1,5,2179,-0.2483
1985,8,2,1,612,-0.9123
1985,8,2,2,630,-1.5853
1985,8,2,3,580,-1.1897
1985,8,2,4,663,-1.1733
1985,8,2,5,598,-0.1142
1985,8,3,1,592,-0.1905
1985,8,3,2,627,-1.1816
1985,8,3,3,546,-0.9603
1985,8,3,4,609,-1.0787
1985,8,3,5,622,0.0558
1985,9,1,1,2337,-5.6218
1985,9,1,2,1949,-5.7748
1985,9,1,3,2287,-6.1677
1985,9,1,4,2383,-5.9830
1985,9,1,5,2160,-5.2103
1985,9,2,1,604,-6.2260
1985,9,2,2,514,-5.7888
1985,9,2,3,590,-5.8232
1985,9,2,4,667,-5.5577
1985,9,2,5,588,-4.3313
1985,9,3,1,593,-2.9506
1985,9,3,2,543,-3.6843
1985,9,3,3,569,-4.0866
1985,9,3,4,606,-3.8170
1985,9,3,5,614,-2.8451
1985,10,1,1,2395,1.7833
1985,10,1,2,1923,2.9129
1985,10,1,3,2299,2.5890
1985,10,1,4,2387,2.5645
1985,10,1,5,2027,2.3990
1985,10,2,1,642,2.8739
1985,10,2,2,508,2.8569
1985,10,2,3,594,3.4505
1985,10,2,4,670,4.2039
1985,10,2,5,555,4.0033
1985,10,3,1,610,3.9051
1985,10,3,2,531,2.7888
1985,10,3,3,556,2.9105
1985,10,3,4,606,4.2833
1985,10,3,5,592,4.2344
1985,11,1,1,2365,5.1663
1985,11,1,2,1836,5.7476
1985,11,1,3,2298,5.6719
1985,11,1,4,2489,5.9022
1985,11,1,5,2000,5.5512
1985,11,2,1,641,7.3624
1985,11,2,2,448,7.1136
1985,11,2,3,592,6.7524
1985,11,2,4,690,7.2303
1985,11,2,5,553,6.5114
1985,11,3,1,608,6.4280
1985,11,3,2,407,8.9505
1985,11,3,3,554,8.8092
1985,11,3,4,635,7.9467
1985,11,3,5,592,5.7760
1985,12,1,1,2273,2.9365
1985,12,1,2,1827,3.4381
1985,12,1,3,2560,3.5453
1985,12,1,4,2488,4.5153
1985,12,1,5,2087,4.2348
1985,12,2,1,619,4.1729
1985,12,2,2,457,4.0427
1985,12,2,3,662,4.9773
1985,12,2,4,688,4.7182
1985,12,2,5,583,4.6420
1985,12,3,1,601,4.4313
1985,12,3,2,413,5.4178
1985,12,3,3,620,4.9341
1985,12,3,4,623,4.7099
1985,12,3,5,600,4.0659
1986,1,1,1,2259,2.4459
1986,1,1,2,1853,2.2295
1986,1,1,3,2502,2.7945
1986,1,1,4,2398,2.8740
1986,1,1,5,1698,3.2449
1986,1,2,1,621,0.2219
1986,1,2,2,457,0.8334
1986,1,2,3,651,0.8500
1986,1,2,4,659,1.1084
1986,1,2,5,496,1.3933
1986,1,3,1,602,0.7263
1986,1,3,2,413,1.2525
1986,1,3,3,616,0.4907
1986,1,3,4,604,0.8686
1986,1,3,5,518,0.7498
1986,2,1,1,2232,5.6166
1986,2,1,2,2087,6.3597
1986,2,1,3,2512,6.0986
1986,2,1,4,2411,5.9524
1986,2,1,5,1382,6.2063
1986,2,2,1,621,6.6867
1986,2,2,2,522,6.2047
1986,2,2,3,651,6.6207
1986,2,2,4,659,7.3255
1986,2,2,5,423,6.8073
1986,2,3,1,578,6.7152
1986,2,3,2,478,8.2513
1986,2,3,3,611,8.1209
1986,2,3,4,606,8.6009
1986,2,3,5,491,8.1660
1986,3,1,1,2144,4.3705
1986,3,1,2,2072,4.4374
1986,3,1,3,2501,4.6038
1986,3,1,4,2331,5.2895
1986,3,1,5,1352,5.8396
1986,3,2,1,601,5.2971
1986,3,2,2,527,5.2633
1986,3,2,3,664,5.1786
1986,3,2,4,609,6.3751
1986,3,2,5,416,6.3082
1986,3,3,1,566,4.4093
1986,3,3,2,480,4.9500
1986,3,3,3,621,4.9931
1986,3,3,4,512,7.1705
1986,3,3,5,482,5.5708
1986,4,1,1,2120,1.0510
1986,4,1,2,2094,1.2837
1986,4,1,3,2447,1.7325
1986,4,1,4,2316,1.6930
1986,4,1,5,1421,0.8331
1986,4,2,1,598,1.1581
1986,4,2,2,540,0.3763
1986,4,2,3,665,1.2459
1986,4,2,4,606,1.2238
1986,4,2,5,428,0.6995
1986,4,3,1,560,-1.2057
1986,4,3,2,510,-0.5912
1986,4,3,3,622,0.1888
1986,4,3,4,524,-0.7648
1986,4,3,5,478,-1.3623
1986,5,1,1,2106,3.7857
1986,5,1,2,2122,3.5333
1986,5,1,3,2371,3.9608
1986,5,1,4,2288,4.0849
1986,5,1,5,1934,4.7806
1986,5,2,1,604,2.4693
1986,5,2,2,549,3.2842
1986,5,2,3,648,3.6712
1986,5,2,4,609,4.7492
1986,5,2,5,585,4.4552
1986,5,3,1,559,4.6081
1986,5,3,2,509,4.2004
1986,5,3,3,594,4.7274
1986,5,3,4,530,5.8342
1986,5,3,5,566,5.5585
1986,6,1,1,2115,-0.5915
1986,6,1,2,2103,-0.0642
1986,6,1,3,2348,-0.5433
1986,6,1,4,2317,0.6780
1986,6,1,5,1856,1.6203
1986,6,2,1,634,0.0839
1986,6,2,2,556,-1.0394
1986,6,2,3,651,-0.0156
1986,6,2,4,654,0.5852
1986,6,2,5,571,1.7225
1986,6,3,1,565,0.5643
1986,6,3,2,510,0.4283
1986,6,3,3,593,0.8345
1986,6,3,4,622,2.5439
1986,6,3,5,540,2.1750
1986,7,1,1,2051,-8.4559
1986,7,1,2,2038,-9.1031
1986,7,1,3,2280,-8.9328
1986,7,1,4,2113,-8.6220
1986,7,1,5,1831,-6.9214
1986,7,2,1,625,-8.6519
1986,7,2,2,556,-10.0108
1986,7,2,3,639,-9.8501
1986,7,2,4,641,-8.8030
1986,7,2,5,575,-8.5843
1986,7,3,1,562,-5.0690
1986,7,3,2,508,-7.3215
1986,7,3,3,599,-6.3535
1986,7,3,4,612,-5.8667
1986,7,3,5,539,-5.3094
1986,8,1,1,1818,0.7562
1986,8,1,2,1883,0.4209
1986,8,1,3,2304,1.3582
1986,8,1,4,2252,1.0930
1986,8,1,5,1741,0.9970
1986,8,2,1,577,5.7260
1986,8,2,2,516,4.0070
1986,8,2,3,637,4.3347
1986,8,2,4,679,4.0762
1986,8,2,5,552,3.7767
1986,8,3,1,509,8.8953
1986,8,3,2,485,6.8089
1986,8,3,3,563,7.0628
1986,8,3,4,624,5.6656
1986,8,3,5,524,6.5015
1986,9,1,1,1843,-5.7983
1986,9,1,2,2187,-5.5604
1986,9,1,3,2234,-6.3128
1986,9,1,4,2237,-6.6481
1986,9,1,5,1807,-6.4362
1986,9,2,1,586,-5.5395
1986,9,2,2,594,-4.7508
1986,9,2,3,616,-5.4499
1986,9,2,4,658,-6.6972
1986,9,2,5,583,-7.0185
1986,9,3,1,519,-6.0857
1986,9,3,2,504,-7.5441
1986,9,3,3,534,-7.5945
1986,9,3,4,601,-9.2769
1986,9,3,5,548,-8.0372
1986,10,1,1,1961,2.6738
1986,10,1,2,2200,2.1041
1986,10,1,3,2214,2.0735
1986,10,1,4,2216,2.6615
1986,10,1,5,1830,3.1351
1986,10,2,1,601,3.8858
1986,10,2,2,610,4.0809
1986,10,2,3,619,3.9266
1986,10,2,4,655,4.5675
1986,10,2,5,596,4.2469
1986,10,3,1,560,4.6538
1986,10,3,2,519,6.2424
1986,10,3,3,557,5.5952
1986,10,3,4,600,7.0239
1986,10,3,5,557,6.7116
1986,11,1,1,1955,-0.8578
1986,11,1,2,2167,-0.4197
1986,11,1,3,2191,-0.5865
1986,11,1,4,2166,-0.1660
1986,11,1,5,1883,-0.8021
1986,11,2,1,607,-0.3311
1986,11,2,2,605,0.3821
1986,11,2,3,628,0.6086
1986,11,2,4,648,0.7693
