year,month,rank_ME,rank_PTA,nstocks,ret_vw
1994,2,2,2,123,-0.1119
1994,2,2,3,107,-0.1957
1994,2,2,4,151,0.2006
1994,2,2,5,219,-0.5144
1994,2,3,1,130,-2.2421
1994,2,3,2,141,-3.6213
1994,2,3,3,180,-2.1709
1994,2,3,4,157,-0.1337
1994,2,3,5,104,-2.2876
1994,3,1,1,382,-3.8147
1994,3,1,2,506,-6.4369
1994,3,1,3,207,-4.4433
1994,3,1,4,400,-5.5713
1994,3,1,5,670,-5.3174
1994,3,2,1,95,-5.4088
1994,3,2,2,122,-4.8359
1994,3,2,3,107,-5.5557
1994,3,2,4,151,-5.7814
1994,3,2,5,219,-6.3766
1994,3,3,1,130,-3.4708
1994,3,3,2,141,-4.8321
1994,3,3,3,180,-4.1254
1994,3,3,4,157,-4.5920
1994,3,3,5,104,-5.4869
1994,4,1,1,378,-1.5366
1994,4,1,2,506,-1.8988
1994,4,1,3,204,-0.6148
1994,4,1,4,399,-0.9435
1994,4,1,5,669,-1.0018
1994,4,2,1,95,1.2356
1994,4,2,2,122,-0.2344
1994,4,2,3,107,-1.1943
1994,4,2,4,151,0.9606
1994,4,2,5,219,1.9133
1994,4,3,1,129,1.9039
1994,4,3,2,141,1.5582
1994,4,3,3,180,0.6955
1994,4,3,4,157,-0.3888
1994,4,3,5,104,0.1141
1994,5,1,1,376,-1.8971
1994,5,1,2,503,-2.2620
1994,5,1,3,201,-0.5836
1994,5,1,4,395,-0.0998
1994,5,1,5,663,-1.9040
1994,5,2,1,95,-1.1469
1994,5,2,2,121,-1.7508
1994,5,2,3,107,-1.2441
1994,5,2,4,150,-1.3132
1994,5,2,5,218,-2.5478
1994,5,3,1,128,1.2783
1994,5,3,2,141,0.9528
1994,5,3,3,180,0.0139
1994,5,3,4,157,0.7065
1994,5,3,5,104,-0.3948
1994,6,1,1,372,-4.0407
1994,6,1,2,500,-5.3973
1994,6,1,3,201,-2.2848
1994,6,1,4,393,-4.5479
1994,6,1,5,658,-5.4797
1994,6,2,1,95,-3.0722
1994,6,2,2,120,-4.5013
1994,6,2,3,107,-2.9535
1994,6,2,4,149,-1.3724
1994,6,2,5,218,-4.2012
1994,6,3,1,129,-3.0291
1994,6,3,2,141,-1.9243
1994,6,3,3,180,-3.1467
1994,6,3,4,157,-2.1907
1994,6,3,5,104,-2.2415
1994,7,1,1,570,0.7021
1994,7,1,2,507,1.6126
1994,7,1,3,267,1.9003
1994,7,1,4,445,0.1692
1994,7,1,5,674,1.4784
1994,7,2,1,132,2.1619
1994,7,2,2,117,2.6676
1994,7,2,3,117,2.3361
1994,7,2,4,172,1.0465
1994,7,2,5,203,2.4491
1994,7,3,1,115,3.5018
1994,7,3,2,153,2.6408
1994,7,3,3,183,4.3253
1994,7,3,4,176,2.7545
1994,7,3,5,137,3.1850
1994,8,1,1,566,4.6918
1994,8,1,2,502,2.8934
1994,8,1,3,266,4.1017
1994,8,1,4,443,4.8505
1994,8,1,5,670,3.3509
1994,8,2,1,131,6.2204
1994,8,2,2,117,5.5760
1994,8,2,3,117,6.8948
1994,8,2,4,171,7.5988
1994,8,2,5,201,7.4448
1994,8,3,1,115,4.5857
1994,8,3,2,153,4.7882
1994,8,3,3,183,3.4478
1994,8,3,4,176,4.2252
1994,8,3,5,137,5.2588
1994,9,1,1,563,1.2423
1994,9,1,2,497,0.9341
1994,9,1,3,266,3.1010
1994,9,1,4,438,1.8826
1994,9,1,5,667,1.3612
1994,9,2,1,131,0.1429
1994,9,2,2,116,-1.5451
1994,9,2,3,117,-1.7752
1994,9,2,4,171,0.1440
1994,9,2,5,201,-0.3358
1994,9,3,1,112,-0.9350
1994,9,3,2,153,-1.5175
1994,9,3,3,183,-1.7457
1994,9,3,4,176,-1.9921
1994,9,3,5,137,-2.9550
1994,10,1,1,556,1.8689
1994,10,1,2,493,-1.3145
1994,10,1,3,267,0.6837
1994,10,1,4,438,1.0736
1994,10,1,5,662,0.4258
1994,10,2,1,131,-0.7668
1994,10,2,2,116,-0.3676
1994,10,2,3,117,-0.3574
1994,10,2,4,169,1.9133
1994,10,2,5,199,0.3389
1994,10,3,1,111,2.3413
1994,10,3,2,153,1.2876
1994,10,3,3,183,2.8751
1994,10,3,4,174,2.9771
1994,10,3,5,136,1.6628
1994,11,1,1,553,-3.8436
1994,11,1,2,487,-2.1684
1994,11,1,3,264,-2.0898
1994,11,1,4,438,-2.1196
1994,11,1,5,658,-2.8340
1994,11,2,1,130,-2.8489
1994,11,2,2,116,-3.6481
1994,11,2,3,116,-3.1461
1994,11,2,4,169,-2.6677
1994,11,2,5,199,-4.0404
1994,11,3,1,111,-4.6813
1994,11,3,2,153,-2.4997
1994,11,3,3,183,-2.7176
1994,11,3,4,173,-2.8276
1994,11,3,5,134,-4.6410
1994,12,1,1,548,-0.7147
1994,12,1,2,485,-0.8695
1994,12,1,3,264,-0.8130
1994,12,1,4,436,-0.1102
1994,12,1,5,652,-0.1828
1994,12,2,1,130,1.4957
1994,12,2,2,115,2.7245
1994,12,2,3,115,0.7344
1994,12,2,4,169,3.0151
1994,12,2,5,198,2.2050
1994,12,3,1,110,1.0921
1994,12,3,2,153,1.6797
1994,12,3,3,183,2.0995
1994,12,3,4,173,0.1644
1994,12,3,5,134,0.6787
1995,1,1,1,539,1.1235
1995,1,1,2,483,4.2920
1995,1,1,3,263,1.1729
1995,1,1,4,432,1.5827
1995,1,1,5,646,0.7635
1995,1,2,1,127,-0.5040
1995,1,2,2,115,0.0636
1995,1,2,3,115,-2.1397
1995,1,2,4,168,-1.9390
1995,1,2,5,196,-2.2778
1995,1,3,1,110,1.3985
1995,1,3,2,153,2.3629
1995,1,3,3,182,2.6198
1995,1,3,4,171,1.7400
1995,1,3,5,134,0.9287
1995,2,1,1,535,-0.0142
1995,2,1,2,477,2.9153
1995,2,1,3,263,3.7884
1995,2,1,4,432,3.4138
1995,2,1,5,643,2.5631
1995,2,2,1,126,3.0669
1995,2,2,2,115,3.2649
1995,2,2,3,114,4.1750
1995,2,2,4,167,4.3837
1995,2,2,5,195,4.6936
1995,2,3,1,109,3.6285
1995,2,3,2,153,3.4075
1995,2,3,3,182,3.8893
1995,2,3,4,170,5.1395
1995,2,3,5,134,3.8061
1995,3,1,1,529,1.7020
1995,3,1,2,472,-0.8107
1995,3,1,3,259,-0.2220
1995,3,1,4,431,1.3999
1995,3,1,5,642,2.3209
1995,3,2,1,126,2.1658
1995,3,2,2,115,0.0345
1995,3,2,3,114,2.7661
1995,3,2,4,166,1.7496
1995,3,2,5,195,4.0329
1995,3,3,1,109,2.6684
1995,3,3,2,153,3.0247
1995,3,3,3,181,2.3264
1995,3,3,4,169,4.5666
1995,3,3,5,133,2.6716
1995,4,1,1,522,2.9440
1995,4,1,2,465,3.7391
1995,4,1,3,257,4.1465
1995,4,1,4,431,3.9697
1995,4,1,5,632,1.9578
1995,4,2,1,126,2.6237
1995,4,2,2,115,1.2509
1995,4,2,3,114,1.4595
1995,4,2,4,166,3.1830
1995,4,2,5,194,2.1376
1995,4,3,1,107,3.7979
1995,4,3,2,153,2.4739
1995,4,3,3,180,3.0237
1995,4,3,4,169,3.2671
1995,4,3,5,132,1.2700
1995,5,1,1,521,3.3148
1995,5,1,2,461,4.6339
1995,5,1,3,254,1.5163
1995,5,1,4,429,0.7201
1995,5,1,5,627,0.7063
1995,5,2,1,125,1.2615
1995,5,2,2,115,-0.5787
1995,5,2,3,114,-0.0975
1995,5,2,4,166,1.2541
1995,5,2,5,194,0.8048
1995,5,3,1,107,1.5086
1995,5,3,2,153,3.9661
1995,5,3,3,180,3.7004
1995,5,3,4,167,3.5434
1995,5,3,5,132,1.9110
1995,6,1,1,511,8.7143
1995,6,1,2,457,8.4702
1995,6,1,3,253,6.1501
1995,6,1,4,427,6.7129
1995,6,1,5,624,6.8572
1995,6,2,1,125,6.6523
1995,6,2,2,114,5.1277
1995,6,2,3,114,3.6291
1995,6,2,4,166,4.4002
1995,6,2,5,193,5.3324
1995,6,3,1,104,2.8058
1995,6,3,2,153,1.5985
1995,6,3,3,180,1.9100
1995,6,3,4,166,5.8304
1995,6,3,5,131,4.5190
1995,7,1,1,803,6.2705
1995,7,1,2,319,3.9593
1995,7,1,3,262,4.7618
1995,7,1,4,507,3.6481
1995,7,1,5,665,7.4885
1995,7,2,1,171,7.5489
1995,7,2,2,113,3.8359
1995,7,2,3,124,5.6410
1995,7,2,4,207,7.2575
1995,7,2,5,253,5.8191
1995,7,3,1,121,4.5558
1995,7,3,2,202,3.2258
1995,7,3,3,196,2.4319
1995,7,3,4,168,4.3545
1995,7,3,5,155,6.8356
1995,8,1,1,795,7.3110
1995,8,1,2,316,4.4523
1995,8,1,3,261,4.4883
1995,8,1,4,505,2.5631
1995,8,1,5,659,2.3977
1995,8,2,1,168,1.2569
1995,8,2,2,113,1.6937
1995,8,2,3,123,2.0765
1995,8,2,4,206,1.2853
1995,8,2,5,251,0.4413
1995,8,3,1,120,0.8148
1995,8,3,2,200,-0.6299
1995,8,3,3,195,0.8500
1995,8,3,4,167,-0.9365
1995,8,3,5,155,0.3139
1995,9,1,1,785,3.9084
1995,9,1,2,315,1.6778
1995,9,1,3,258,0.0296
1995,9,1,4,499,2.6521
1995,9,1,5,656,2.4923
1995,9,2,1,166,1.9256
1995,9,2,2,113,0.6918
1995,9,2,3,123,3.2892
1995,9,2,4,205,1.2360
1995,9,2,5,251,1.7474
1995,9,3,1,120,2.3760
1995,9,3,2,199,4.6682
1995,9,3,3,194,4.9486
1995,9,3,4,167,1.4485
1995,9,3,5,155,1.1526
1995,10,1,1,779,-6.2162
1995,10,1,2,312,-5.0724
1995,10,1,3,258,-4.2241
1995,10,1,4,493,-5.5927
1995,10,1,5,654,-6.0644
1995,10,2,1,166,-6.7805
1995,10,2,2,112,-4.7136
1995,10,2,3,122,-5.8484
1995,10,2,4,205,-5.3968
1995,10,2,5,250,-8.2621
1995,10,3,1,120,-0.5196
1995,10,3,2,198,1.1064
1995,10,3,3,193,1.3177
1995,10,3,4,167,-2.4103
1995,10,3,5,153,-5.1951
1995,11,1,1,770,1.8324
1995,11,1,2,309,-0.2191
1995,11,1,3,256,2.1446
1995,11,1,4,487,1.4970
1995,11,1,5,652,1.1851
1995,11,2,1,166,6.4164
1995,11,2,2,112,5.1202
1995,11,2,3,121,4.2179
1995,11,2,4,203,2.6923
1995,11,2,5,248,4.7712
1995,11,3,1,120,4.4062
1995,11,3,2,197,4.3288
1995,11,3,3,193,3.1843
1995,11,3,4,166,4.1018
1995,11,3,5,153,3.1103
1995,12,1,1,759,3.1485
1995,12,1,2,307,4.9696
1995,12,1,3,254,1.7713
1995,12,1,4,485,0.2375
1995,12,1,5,648,1.4746
1995,12,2,1,165,2.9254
1995,12,2,2,112,2.6280
1995,12,2,3,120,1.6953
1995,12,2,4,202,2.2172
1995,12,2,5,247,1.6909
1995,12,3,1,119,4.4915
1995,12,3,2,196,2.3178
1995,12,3,3,193,1.8390
1995,12,3,4,166,-1.2365
1995,12,3,5,152,-0.9902
1996,1,1,1,755,1.9556
1996,1,1,2,305,4.2712
1996,1,1,3,254,2.7874
1996,1,1,4,479,0.0415
1996,1,1,5,643,0.0849
1996,1,2,1,165,1.6312
1996,1,2,2,112,0.3370
1996,1,2,3,120,1.0486
1996,1,2,4,202,-1.4772
1996,1,2,5,246,-0.6067
1996,1,3,1,118,3.2902
1996,1,3,2,195,2.8594
1996,1,3,3,193,4.2303
1996,1,3,4,166,0.9552
1996,1,3,5,152,0.7246
1996,2,1,1,747,3.3585
1996,2,1,2,304,4.9115
1996,2,1,3,253,2.7497
1996,2,1,4,474,3.5579
1996,2,1,5,637,2.3650
1996,2,2,1,161,2.4887
1996,2,2,2,110,4.0229
1996,2,2,3,120,2.7297
1996,2,2,4,201,4.1465
1996,2,2,5,245,4.0972
1996,2,3,1,118,0.5328
1996,2,3,2,195,1.1518
1996,2,3,3,192,0.0181
1996,2,3,4,166,3.6883
1996,2,3,5,151,3.3589
1996,3,1,1,740,2.2005
1996,3,1,2,304,1.5912
1996,3,1,3,252,1.5438
1996,3,1,4,470,4.3267
1996,3,1,5,633,3.8421
1996,3,2,1,159,0.3948
1996,3,2,2,110,2.0754
1996,3,2,3,119,3.6399
1996,3,2,4,201,3.1076
1996,3,2,5,244,3.1673
1996,3,3,1,118,1.2187
1996,3,3,2,194,-0.3398
1996,3,3,3,192,1.2569
1996,3,3,4,164,1.5337
1996,3,3,5,151,2.5367
1996,4,1,1,735,9.6752
1996,4,1,2,303,6.4051
1996,4,1,3,251,8.7355
1996,4,1,4,466,7.3905
1996,4,1,5,629,10.4782
1996,4,2,1,159,6.8182
1996,4,2,2,110,7.8873
1996,4,2,3,118,3.3792
1996,4,2,4,200,6.4282
1996,4,2,5,244,7.8382
1996,4,3,1,116,3.0653
1996,4,3,2,192,0.9487
1996,4,3,3,191,1.3024
1996,4,3,4,164,4.9525
1996,4,3,5,151,5.0476
1996,5,1,1,730,8.9866
1996,5,1,2,302,8.2934
1996,5,1,3,248,4.8592
1996,5,1,4,464,6.8146
1996,5,1,5,627,9.7985
1996,5,2,1,159,4.8214
1996,5,2,2,110,8.6363
1996,5,2,3,118,3.0308
1996,5,2,4,199,5.9687
1996,5,2,5,244,5.2224
1996,5,3,1,116,1.2472
1996,5,3,2,191,2.7013
1996,5,3,3,190,2.5256
1996,5,3,4,164,3.5240
1996,5,3,5,151,2.1641
1996,6,1,1,721,-6.2176
1996,6,1,2,299,-6.6495
1996,6,1,3,247,-3.5099
1996,6,1,4,460,-4.1682
1996,6,1,5,622,-7.7405
1996,6,2,1,158,-5.1632
1996,6,2,2,109,-6.2463
1996,6,2,3,117,-1.9475
1996,6,2,4,197,-2.8995
1996,6,2,5,242,-4.7537
1996,6,3,1,116,-0.6034
1996,6,3,2,191,1.3717
1996,6,3,3,190,1.2329
1996,6,3,4,164,-1.6443
1996,6,3,5,150,-5.6136
1996,7,1,1,871,-12.5397
1996,7,1,2,375,-8.3165
1996,7,1,3,253,-5.3536
1996,7,1,4,426,-6.7619
1996,7,1,5,718,-9.4476
1996,7,2,1,195,-9.9375
1996,7,2,2,143,-11.1945
1996,7,2,3,135,-10.0004
1996,7,2,4,199,-8.3666
1996,7,2,5,293,-10.6908
1996,7,3,1,128,-6.0079
1996,7,3,2,191,-3.7709
1996,7,3,3,183,-5.2437
1996,7,3,4,190,-5.9892
1996,7,3,5,175,-7.2480
1996,8,1,1,863,4.2218
1996,8,1,2,372,3.1414
1996,8,1,3,251,4.7937
1996,8,1,4,425,4.7637
1996,8,1,5,714,3.5611
1996,8,2,1,191,5.5209
1996,8,2,2,143,5.0168
1996,8,2,3,135,4.5031
1996,8,2,4,198,7.5590
1996,8,2,5,290,5.7558
1996,8,3,1,127,1.1783
1996,8,3,2,191,1.8768
1996,8,3,3,182,2.6805
1996,8,3,4,188,4.1248
1996,8,3,5,174,3.9253
1996,9,1,1,851,1.3277
1996,9,1,2,368,1.6297
1996,9,1,3,244,3.8202
1996,9,1,4,423,3.0943
1996,9,1,5,709,3.5872
1996,9,2,1,191,4.0073
1996,9,2,2,142,4.1193
1996,9,2,3,135,3.2705
1996,9,2,4,197,2.9431
1996,9,2,5,289,2.9575
1996,9,3,1,126,3.3318
1996,9,3,2,190,4.3217
1996,9,3,3,182,7.3329
1996,9,3,4,188,5.8424
1996,9,3,5,174,7.1022
1996,10,1,1,843,-4.9683
1996,10,1,2,367,-1.7311
1996,10,1,3,241,0.2626
1996,10,1,4,417,-1.5304
1996,10,1,5,707,-1.7704
1996,10,2,1,190,-1.5026
1996,10,2,2,142,0.0609
1996,10,2,3,135,-0.5541
1996,10,2,4,196,-1.9651
1996,10,2,5,287,-3.5328
1996,10,3,1,125,0.8721
1996,10,3,2,189,2.9766
1996,10,3,3,182,2.0616
1996,10,3,4,188,-0.9039
1996,10,3,5,172,-1.2271
1996,11,1,1,835,2.3050
1996,11,1,2,365,0.6373
1996,11,1,3,238,3.8282
1996,11,1,4,415,3.2220
1996,11,1,5,705,2.3117
1996,11,2,1,189,1.9476
1996,11,2,2,142,2.1559
1996,11,2,3,135,3.7748
1996,11,2,4,194,4.1721
1996,11,2,5,286,3.8248
1996,11,3,1,125,4.9099
1996,11,3,2,189,7.3351
1996,11,3,3,180,8.1146
1996,11,3,4,188,6.6965
1996,11,3,5,172,5.7683
1996,12,1,1,827,-1.2856
1996,12,1,2,363,1.9959
1996,12,1,3,237,3.1716
1996,12,1,4,412,1.4045
1996,12,1,5,701,1.4511
1996,12,2,1,189,2.9681
1996,12,2,2,142,1.6406
1996,12,2,3,135,2.2114
1996,12,2,4,193,2.0264
1996,12,2,5,285,1.3242
1996,12,3,1,125,0.7546
1996,12,3,2,189,-1.5467
1996,12,3,3,179,-2.0690
1996,12,3,4,188,-1.0118
1996,12,3,5,172,-2.7406
1997,1,1,1,813,7.5942
1997,1,1,2,360,4.6792
1997,1,1,3,236,5.6374
1997,1,1,4,411,3.5269
1997,1,1,5,692,5.4246
1997,1,2,1,188,4.1014
1997,1,2,2,139,2.2126
1997,1,2,3,135,4.7114
1997,1,2,4,193,1.6549
1997,1,2,5,284,3.6815
1997,1,3,1,124,3.8813
1997,1,3,2,187,5.9692
1997,1,3,3,177,7.1041
1997,1,3,4,188,3.5908
1997,1,3,5,171,6.2529
1997,2,1,1,807,-3.0859
1997,2,1,2,353,-3.1765
1997,2,1,3,235,-2.0661
1997,2,1,4,408,-1.2326
1997,2,1,5,688,-4.6825
1997,2,2,1,186,-3.3998
1997,2,2,2,139,-1.2877
1997,2,2,3,134,-1.6679
1997,2,2,4,193,-4.4909
1997,2,2,5,283,-4.6181
1997,2,3,1,123,0.4227
1997,2,3,2,186,1.1953
1997,2,3,3,176,-2.2434
1997,2,3,4,188,-0.2811
1997,2,3,5,169,-2.2769
1997,3,1,1,799,-6.4501
1997,3,1,2,351,-4.4065
1997,3,1,3,233,-3.5915
1997,3,1,4,404,-2.9964
1997,3,1,5,686,-5.1997
1997,3,2,1,185,-4.9380
1997,3,2,2,139,-6.6687
1997,3,2,3,132,-5.0927
1997,3,2,4,191,-2.9396
1997,3,2,5,281,-4.7480
1997,3,3,1,123,-3.2667
1997,3,3,2,186,-4.0200
1997,3,3,3,176,-3.5520
1997,3,3,4,188,-2.8972
1997,3,3,5,169,-5.8544
1997,4,1,1,792,-5.0452
1997,4,1,2,346,-3.6400
1997,4,1,3,232,-3.2628
1997,4,1,4,400,-2.7883
1997,4,1,5,680,-3.4660
1997,4,2,1,185,-1.5130
1997,4,2,2,139,1.1080
1997,4,2,3,132,-0.3052
1997,4,2,4,191,0.7258
1997,4,2,5,278,0.7543
1997,4,3,1,123,1.3556
1997,4,3,2,186,6.5688
1997,4,3,3,176,7.5156
1997,4,3,4,187,4.2297
1997,4,3,5,169,2.3797
1997,5,1,1,789,9.9773
1997,5,1,2,341,11.5033
1997,5,1,3,230,8.6419
1997,5,1,4,399,9.4036
1997,5,1,5,674,11.9050
1997,5,2,1,184,12.5433
1997,5,2,2,139,12.3261
1997,5,2,3,132,11.1252
1997,5,2,4,191,11.6800
1997,5,2,5,274,14.5660
1997,5,3,1,122,5.0859
1997,5,3,2,186,6.1864
1997,5,3,3,176,5.7117
1997,5,3,4,186,9.3139
1997,5,3,5,169,8.9721
1997,6,1,1,782,5.4972
1997,6,1,2,340,4.0702
1997,6,1,3,229,6.1385
1997,6,1,4,397,4.8313
1997,6,1,5,668,6.1966
1997,6,2,1,184,4.8530
1997,6,2,2,137,2.7816
1997,6,2,3,131,4.8638
1997,6,2,4,191,3.9647
1997,6,2,5,273,4.0480
1997,6,3,1,122,4.4338
1997,6,3,2,185,4.6163
1997,6,3,3,176,2.4592
1997,6,3,4,184,4.4547
1997,6,3,5,168,3.9005
1997,7,1,1,914,7.0766
1997,7,1,2,437,2.7686
1997,7,1,3,258,5.0849
1997,7,1,4,432,6.0673
1997,7,1,5,781,5.2121
1997,7,2,1,149,5.8163
1997,7,2,2,150,4.7647
1997,7,2,3,136,5.6773
1997,7,2,4,165,6.2894
1997,7,2,5,267,6.5805
1997,7,3,1,135,9.7017
1997,7,3,2,192,7.3240
1997,7,3,3,209,6.0299
1997,7,3,4,202,7.3173
1997,7,3,5,193,8.4481
1997,8,1,1,898,7.3919
1997,8,1,2,432,4.1221
1997,8,1,3,256,4.6115
1997,8,1,4,430,3.3479
1997,8,1,5,778,5.0150
1997,8,2,1,148,3.5271
1997,8,2,2,148,3.9051
1997,8,2,3,135,3.1175
1997,8,2,4,165,3.1101
1997,8,2,5,265,3.9567
1997,8,3,1,134,-2.1538
1997,8,3,2,191,-5.6860
1997,8,3,3,208,-4.7530
1997,8,3,4,201,-2.7638
1997,8,3,5,193,-0.9853
1997,9,1,1,884,9.8180
1997,9,1,2,432,8.3233
1997,9,1,3,255,8.6924
1997,9,1,4,427,7.7266
1997,9,1,5,775,9.1523
1997,9,2,1,147,6.5520
1997,9,2,2,148,6.8869
1997,9,2,3,131,7.4489
1997,9,2,4,158,6.9820
1997,9,2,5,263,8.6958
1997,9,3,1,132,5.5119
1997,9,3,2,191,4.7311
1997,9,3,3,204,4.6991
1997,9,3,4,201,5.0855
1997,9,3,5,191,4.9345
1997,10,1,1,872,-3.9234
1997,10,1,2,430,-1.3143
1997,10,1,3,255,-3.0781
1997,10,1,4,423,-4.3328
1997,10,1,5,768,-5.4155
1997,10,2,1,147,-6.4503
1997,10,2,2,147,-4.6846
1997,10,2,3,131,-4.3928
1997,10,2,4,158,-2.6603
1997,10,2,5,260,-6.4415
1997,10,3,1,131,-5.5435
1997,10,3,2,190,-5.1793
1997,10,3,3,203,-1.1056
1997,10,3,4,201,-1.6208
1997,10,3,5,188,-6.2842
1997,11,1,1,858,-3.0945
1997,11,1,2,425,-3.8833
1997,11,1,3,250,-0.7758
1997,11,1,4,419,-1.5579
1997,11,1,5,764,-4.0789
1997,11,2,1,145,-2.2088
1997,11,2,2,146,-0.7026
1997,11,2,3,131,-0.6151
1997,11,2,4,155,-0.5423
1997,11,2,5,258,-2.6107
1997,11,3,1,131,3.0483
1997,11,3,2,189,5.8156
1997,11,3,3,202,4.5798
1997,11,3,4,200,3.4227
1997,11,3,5,187,0.5109
1997,12,1,1,848,-3.9508
1997,12,1,2,424,-4.1719
1997,12,1,3,247,-1.7487
1997,12,1,4,414,-2.1101
1997,12,1,5,763,-4.6129
1997,12,2,1,144,0.2484
1997,12,2,2,144,0.9381
1997,12,2,3,130,0.8157
1997,12,2,4,153,-0.7772
1997,12,2,5,256,-1.5688
1997,12,3,1,131,-0.8000
1997,12,3,2,189,1.3744
1997,12,3,3,199,0.3254
1997,12,3,4,200,2.4842
1997,12,3,5,187,0.6048
1998,1,1,1,837,0.4097
1998,1,1,2,421,0.7506
1998,1,1,3,243,-1.2393
1998,1,1,4,405,-1.0564
1998,1,1,5,753,-0.7383
1998,1,2,1,141,-0.4638
1998,1,2,2,140,-1.1661
1998,1,2,3,129,-3.5288
1998,1,2,4,150,-0.5072
1998,1,2,5,255,-0.1043
1998,1,3,1,131,-0.1002
1998,1,3,2,189,1.8901
1998,1,3,3,198,2.1072
1998,1,3,4,200,1.6111
1998,1,3,5,186,0.1376
1998,2,1,1,823,6.2184
1998,2,1,2,418,5.6605
1998,2,1,3,238,6.5145
1998,2,1,4,400,5.5401
1998,2,1,5,749,5.9752
1998,2,2,1,140,7.3966
1998,2,2,2,140,6.3016
1998,2,2,3,126,7.1125
1998,2,2,4,149,10.0757
1998,2,2,5,253,9.4773
1998,2,3,1,130,6.6291
1998,2,3,2,188,5.8517
1998,2,3,3,197,7.4884
1998,2,3,4,200,6.5334
1998,2,3,5,185,9.3030
1998,3,1,1,810,4.6302
1998,3,1,2,410,5.4658
1998,3,1,3,238,5.3251
1998,3,1,4,397,3.1763
1998,3,1,5,743,4.5458
1998,3,2,1,139,4.4977
1998,3,2,2,140,4.0693
1998,3,2,3,126,5.1968
1998,3,2,4,147,2.9928
1998,3,2,5,252,3.4935
1998,3,3,1,130,5.1546
1998,3,3,2,188,3.9961
1998,3,3,3,196,5.8572
1998,3,3,4,200,4.3926
1998,3,3,5,185,5.0430
1998,4,1,1,796,3.2922
1998,4,1,2,401,1.7461
1998,4,1,3,237,1.4583
1998,4,1,4,394,2.9058
1998,4,1,5,731,2.4499
1998,4,2,1,138,1.3323
1998,4,2,2,140,-0.4703
1998,4,2,3,126,0.5401
1998,4,2,4,144,-0.7723
1998,4,2,5,249,1.5333
1998,4,3,1,127,-0.5446
1998,4,3,2,188,0.5333
1998,4,3,3,196,-0.0209
1998,4,3,4,199,1.9655
1998,4,3,5,184,2.8855
1998,5,1,1,784,-4.0478
1998,5,1,2,394,-5.1750
1998,5,1,3,237,-4.0379
1998,5,1,4,390,-4.4112
1998,5,1,5,723,-5.1852
1998,5,2,1,138,-5.4054
1998,5,2,2,139,-5.2284
1998,5,2,3,126,-5.3871
1998,5,2,4,143,-4.4478
1998,5,2,5,247,-7.1022
1998,5,3,1,127,-2.0653
1998,5,3,2,187,-1.6248
1998,5,3,3,196,-2.7389
1998,5,3,4,198,-1.0590
1998,5,3,5,184,-4.9540
1998,6,1,1,779,-1.8089
1998,6,1,2,389,-1.2764
1998,6,1,3,236,-1.1183
1998,6,1,4,389,-2.3638
1998,6,1,5,714,-0.9086
1998,6,2,1,137,1.3919
1998,6,2,2,138,0.1545
1998,6,2,3,125,-2.3868
1998,6,2,4,143,-0.7674
1998,6,2,5,247,0.2549
1998,6,3,1,126,2.0176
1998,6,3,2,186,3.7315
1998,6,3,3,195,4.8633
1998,6,3,4,197,2.9671
1998,6,3,5,182,3.7915
1998,7,1,1,916,-7.4345
1998,7,1,2,490,-6.4794
1998,7,1,3,303,-6.8890
1998,7,1,4,364,-8.3788
1998,7,1,5,812,-7.6065
1998,7,2,1,170,-8.6558
1998,7,2,2,140,-5.7185
1998,7,2,3,150,-6.0348
1998,7,2,4,160,-8.1847
1998,7,2,5,316,-10.3467
1998,7,3,1,179,-0.1809
1998,7,3,2,202,-2.3067
1998,7,3,3,199,-0.4826
1998,7,3,4,186,-4.1530
1998,7,3,5,200,-1.2502
1998,8,1,1,897,-23.2644
1998,8,1,2,483,-22.8688
1998,8,1,3,299,-18.0021
1998,8,1,4,363,-18.5795
1998,8,1,5,806,-22.3078
1998,8,2,1,170,-23.3742
1998,8,2,2,139,-17.0065
1998,8,2,3,148,-14.1690
1998,8,2,4,160,-17.2845
1998,8,2,5,315,-23.2271
1998,8,3,1,176,-13.4349
1998,8,3,2,202,-9.3265
1998,8,3,3,196,-14.0331
1998,8,3,4,185,-14.7464
1998,8,3,5,199,-19.6254
1998,9,1,1,885,3.3010
1998,9,1,2,474,5.3659
1998,9,1,3,298,3.3789
1998,9,1,4,358,2.4646
1998,9,1,5,801,4.9789
1998,9,2,1,169,9.8261
1998,9,2,2,136,6.0977
1998,9,2,3,146,3.9037
1998,9,2,4,158,6.2626
1998,9,2,5,313,9.3251
1998,9,3,1,173,9.5481
1998,9,3,2,201,8.4111
1998,9,3,3,196,7.2250
1998,9,3,4,182,6.3051
1998,9,3,5,200,6.3864
1998,10,1,1,861,4.0012
1998,10,1,2,466,1.1349
1998,10,1,3,294,1.4137
1998,10,1,4,352,2.5542
1998,10,1,5,794,4.1541
1998,10,2,1,168,5.7551
1998,10,2,2,136,5.9080
1998,10,2,3,146,4.5204
1998,10,2,4,157,5.5107
1998,10,2,5,310,6.3370
1998,10,3,1,172,5.7789
1998,10,3,2,201,7.5130
1998,10,3,3,196,6.3607
1998,10,3,4,180,8.8395
1998,10,3,5,197,7.7686
1998,11,1,1,836,10.7494
1998,11,1,2,453,9.1062
1998,11,1,3,291,10.3092
1998,11,1,4,347,6.6664
1998,11,1,5,786,7.3841
