year,month,rank_ME,rank_DAC,nstocks,ret_vw
1996,8,2,2,163,4.8242
1996,8,2,3,124,5.8138
1996,8,2,4,171,7.2934
1996,8,2,5,253,5.6836
1996,8,3,1,178,4.2387
1996,8,3,2,164,1.6962
1996,8,3,3,171,2.0653
1996,8,3,4,171,3.6998
1996,8,3,5,158,3.4663
1996,9,1,1,748,1.8049
1996,9,1,2,328,1.7536
1996,9,1,3,226,3.8973
1996,9,1,4,350,2.9624
1996,9,1,5,886,3.2187
1996,9,2,1,218,4.5929
1996,9,2,2,162,3.7153
1996,9,2,3,123,3.0030
1996,9,2,4,171,2.9811
1996,9,2,5,253,2.6520
1996,9,3,1,178,6.8442
1996,9,3,2,162,5.7769
1996,9,3,3,171,4.3667
1996,9,3,4,171,5.5376
1996,9,3,5,158,5.2970
1996,10,1,1,739,-2.5371
1996,10,1,2,326,-1.8904
1996,10,1,3,224,-0.6689
1996,10,1,4,349,-2.0070
1996,10,1,5,883,-2.9835
1996,10,2,1,217,-1.5738
1996,10,2,2,162,-1.1932
1996,10,2,3,122,-1.9591
1996,10,2,4,170,-0.4049
1996,10,2,5,252,-3.6818
1996,10,3,1,177,0.5339
1996,10,3,2,161,1.9911
1996,10,3,3,171,2.6523
1996,10,3,4,170,0.2786
1996,10,3,5,157,0.7048
1996,11,1,1,734,2.7403
1996,11,1,2,324,2.7559
1996,11,1,3,221,2.3334
1996,11,1,4,347,2.0208
1996,11,1,5,878,2.0466
1996,11,2,1,216,2.6021
1996,11,2,2,160,3.8700
1996,11,2,3,121,3.2135
1996,11,2,4,170,2.4326
1996,11,2,5,252,4.1167
1996,11,3,1,177,8.8923
1996,11,3,2,161,7.7219
1996,11,3,3,169,6.1326
1996,11,3,4,170,5.2126
1996,11,3,5,157,6.3823
1996,12,1,1,726,0.5352
1996,12,1,2,321,1.5053
1996,12,1,3,220,3.6312
1996,12,1,4,346,1.0711
1996,12,1,5,873,0.2354
1996,12,2,1,216,1.5655
1996,12,2,2,160,1.2147
1996,12,2,3,121,1.5647
1996,12,2,4,169,2.7325
1996,12,2,5,251,2.3744
1996,12,3,1,177,-1.8106
1996,12,3,2,160,-0.7734
1996,12,3,3,169,-2.4015
1996,12,3,4,170,-1.8217
1996,12,3,5,157,-1.1521
1997,1,1,1,719,5.3848
1997,1,1,2,319,5.6783
1997,1,1,3,218,3.6970
1997,1,1,4,342,6.3085
1997,1,1,5,860,6.0587
1997,1,2,1,214,3.1845
1997,1,2,2,159,3.5755
1997,1,2,3,120,3.2511
1997,1,2,4,169,2.0641
1997,1,2,5,250,4.0766
1997,1,3,1,177,6.4922
1997,1,3,2,160,8.0012
1997,1,3,3,168,3.0450
1997,1,3,4,167,5.3631
1997,1,3,5,155,4.7195
1997,2,1,1,712,-3.3597
1997,2,1,2,318,-1.8506
1997,2,1,3,217,-2.9343
1997,2,1,4,339,-4.2836
1997,2,1,5,851,-3.1184
1997,2,2,1,214,-4.5740
1997,2,2,2,159,-2.2657
1997,2,2,3,120,-2.4296
1997,2,2,4,167,-2.3617
1997,2,2,5,249,-5.0280
1997,2,3,1,176,-3.5369
1997,2,3,2,160,-0.9748
1997,2,3,3,167,0.5787
1997,2,3,4,165,0.2350
1997,2,3,5,154,0.3074
1997,3,1,1,708,-5.2100
1997,3,1,2,316,-4.7083
1997,3,1,3,216,-4.0682
1997,3,1,4,338,-5.5356
1997,3,1,5,843,-4.8516
1997,3,2,1,212,-6.4243
1997,3,2,2,159,-4.7382
1997,3,2,3,119,-2.0541
1997,3,2,4,166,-3.4167
1997,3,2,5,247,-5.6651
1997,3,3,1,176,-4.9945
1997,3,3,2,160,-4.3395
1997,3,3,3,167,-1.4938
1997,3,3,4,165,-3.1049
1997,3,3,5,154,-4.1818
1997,4,1,1,694,-3.5740
1997,4,1,2,312,-3.2224
1997,4,1,3,216,-4.1533
1997,4,1,4,339,-3.0975
1997,4,1,5,837,-4.1037
1997,4,2,1,211,-0.7492
1997,4,2,2,159,-0.6666
1997,4,2,3,119,1.8261
1997,4,2,4,167,-0.1363
1997,4,2,5,244,1.2178
1997,4,3,1,175,8.0212
1997,4,3,2,160,6.1027
1997,4,3,3,167,3.7755
1997,4,3,4,165,5.5019
1997,4,3,5,154,1.0076
1997,5,1,1,692,9.9061
1997,5,1,2,308,10.1935
1997,5,1,3,216,9.7506
1997,5,1,4,335,10.7981
1997,5,1,5,829,11.5549
1997,5,2,1,210,14.0014
1997,5,2,2,158,12.1269
1997,5,2,3,119,10.8877
1997,5,2,4,166,11.4118
1997,5,2,5,243,14.5355
1997,5,3,1,174,9.3178
1997,5,3,2,159,5.2033
1997,5,3,3,167,5.8840
1997,5,3,4,165,6.4073
1997,5,3,5,154,7.4503
1997,6,1,1,687,5.5745
1997,6,1,2,307,6.0812
1997,6,1,3,216,5.8036
1997,6,1,4,333,5.4905
1997,6,1,5,821,4.9086
1997,6,2,1,209,4.3024
1997,6,2,2,157,2.3697
1997,6,2,3,118,5.4594
1997,6,2,4,166,2.9412
1997,6,2,5,242,5.3451
1997,6,3,1,174,3.2700
1997,6,3,2,158,4.5031
1997,6,3,3,166,4.4804
1997,6,3,4,165,3.1273
1997,6,3,5,153,4.5837
1997,7,1,1,857,5.2533
1997,7,1,2,371,6.8875
1997,7,1,3,240,4.7338
1997,7,1,4,324,3.8636
1997,7,1,5,965,5.7945
1997,7,2,1,206,6.7817
1997,7,2,2,156,5.7847
1997,7,2,3,116,6.5726
1997,7,2,4,150,4.1907
1997,7,2,5,216,5.6471
1997,7,3,1,181,12.1859
1997,7,3,2,187,7.3120
1997,7,3,3,182,6.7799
1997,7,3,4,185,5.0847
1997,7,3,5,178,5.9460
1997,8,1,1,847,6.8333
1997,8,1,2,369,5.7394
1997,8,1,3,236,3.0010
1997,8,1,4,319,5.1246
1997,8,1,5,960,4.1155
1997,8,2,1,204,3.5704
1997,8,2,2,155,4.6362
1997,8,2,3,115,4.2688
1997,8,2,4,150,3.3117
1997,8,2,5,214,2.9825
1997,8,3,1,180,-2.0747
1997,8,3,2,186,-4.9458
1997,8,3,3,180,-5.3939
1997,8,3,4,185,-5.0762
1997,8,3,5,178,-1.3040
1997,9,1,1,840,8.3919
1997,9,1,2,366,9.2630
1997,9,1,3,233,8.7353
1997,9,1,4,317,8.6010
1997,9,1,5,954,9.3759
1997,9,2,1,198,8.3621
1997,9,2,2,153,6.5438
1997,9,2,3,115,6.4059
1997,9,2,4,149,7.0393
1997,9,2,5,209,8.1986
1997,9,3,1,180,3.0844
1997,9,3,2,183,5.5938
1997,9,3,3,178,4.5931
1997,9,3,4,182,5.1238
1997,9,3,5,178,5.5168
1997,10,1,1,831,-3.7704
1997,10,1,2,364,-4.3375
1997,10,1,3,231,-3.8342
1997,10,1,4,314,-3.4383
1997,10,1,5,949,-4.2373
1997,10,2,1,197,-5.2942
1997,10,2,2,153,-4.8781
1997,10,2,3,115,-5.6492
1997,10,2,4,149,-3.4794
1997,10,2,5,206,-5.9588
1997,10,3,1,176,-6.0431
1997,10,3,2,182,-4.1611
1997,10,3,3,178,-1.8157
1997,10,3,4,182,-3.6317
1997,10,3,5,177,-2.6423
1997,11,1,1,821,-2.5185
1997,11,1,2,360,-1.5174
1997,11,1,3,228,-1.8257
1997,11,1,4,310,-4.8847
1997,11,1,5,940,-3.7532
1997,11,2,1,194,-2.9448
1997,11,2,2,151,0.5701
1997,11,2,3,115,-1.0807
1997,11,2,4,148,-1.0379
1997,11,2,5,204,-2.6624
1997,11,3,1,176,2.6312
1997,11,3,2,182,6.3100
1997,11,3,3,177,3.9540
1997,11,3,4,180,4.8258
1997,11,3,5,176,1.2136
1997,12,1,1,815,-5.1682
1997,12,1,2,357,-1.3329
1997,12,1,3,227,-1.0842
1997,12,1,4,308,-3.9896
1997,12,1,5,932,-4.4637
1997,12,2,1,191,-2.3138
1997,12,2,2,150,0.3545
1997,12,2,3,115,1.2400
1997,12,2,4,146,1.8079
1997,12,2,5,202,-1.4536
1997,12,3,1,176,-3.9537
1997,12,3,2,181,3.1406
1997,12,3,3,177,2.7722
1997,12,3,4,178,1.2851
1997,12,3,5,176,-0.5732
1998,1,1,1,803,0.2462
1998,1,1,2,356,-0.4190
1998,1,1,3,226,-0.1102
1998,1,1,4,301,-0.6239
1998,1,1,5,916,-0.8751
1998,1,2,1,188,0.0335
1998,1,2,2,146,-0.3348
1998,1,2,3,114,-0.7085
1998,1,2,4,143,-1.6752
1998,1,2,5,201,-2.3701
1998,1,3,1,176,5.0999
1998,1,3,2,181,1.8663
1998,1,3,3,177,-0.0259
1998,1,3,4,177,0.9042
1998,1,3,5,175,-0.1703
1998,2,1,1,787,5.5543
1998,2,1,2,350,8.5987
1998,2,1,3,225,5.6003
1998,2,1,4,300,5.6648
1998,2,1,5,910,5.4767
1998,2,2,1,186,8.6472
1998,2,2,2,146,8.6136
1998,2,2,3,114,8.8277
1998,2,2,4,141,7.4998
1998,2,2,5,198,8.4506
1998,2,3,1,175,7.9427
1998,2,3,2,180,6.7222
1998,2,3,3,176,6.5042
1998,2,3,4,176,5.8702
1998,2,3,5,175,8.1278
1998,3,1,1,769,4.5413
1998,3,1,2,347,4.9770
1998,3,1,3,225,3.7005
1998,3,1,4,298,5.0596
1998,3,1,5,904,4.4363
1998,3,2,1,186,4.2913
1998,3,2,2,145,2.8407
1998,3,2,3,113,4.8940
1998,3,2,4,141,4.2417
1998,3,2,5,196,3.5846
1998,3,3,1,175,3.0576
1998,3,3,2,180,3.5924
1998,3,3,3,175,4.5333
1998,3,3,4,176,7.5524
1998,3,3,5,175,4.5640
1998,4,1,1,757,2.6185
1998,4,1,2,343,2.1432
1998,4,1,3,220,1.6955
1998,4,1,4,296,3.0115
1998,4,1,5,891,2.9802
1998,4,2,1,185,1.8638
1998,4,2,2,144,0.3190
1998,4,2,3,111,1.7447
1998,4,2,4,141,0.1694
1998,4,2,5,193,-1.1300
1998,4,3,1,174,1.5069
1998,4,3,2,179,0.5890
1998,4,3,3,172,0.0453
1998,4,3,4,176,1.1288
1998,4,3,5,175,1.7292
1998,5,1,1,750,-5.0333
1998,5,1,2,335,-4.9339
1998,5,1,3,213,-3.4872
1998,5,1,4,295,-3.4144
1998,5,1,5,884,-4.9186
1998,5,2,1,185,-6.3915
1998,5,2,2,143,-4.9486
1998,5,2,3,110,-4.5661
1998,5,2,4,140,-5.6590
1998,5,2,5,192,-6.8528
1998,5,3,1,173,-4.6857
1998,5,3,2,179,-1.6917
1998,5,3,3,171,-0.8395
1998,5,3,4,176,-2.1590
1998,5,3,5,175,-3.1576
1998,6,1,1,745,-2.5574
1998,6,1,2,332,-0.0638
1998,6,1,3,212,1.3225
1998,6,1,4,293,-1.7464
1998,6,1,5,875,-1.9416
1998,6,2,1,184,-0.1783
1998,6,2,2,143,-0.6368
1998,6,2,3,110,-0.1472
1998,6,2,4,139,0.6091
1998,6,2,5,191,-0.9179
1998,6,3,1,173,9.1595
1998,6,3,2,177,3.5025
1998,6,3,3,170,2.8550
1998,6,3,4,176,1.7849
1998,6,3,5,172,1.6402
1998,7,1,1,856,-7.7590
1998,7,1,2,394,-7.0577
1998,7,1,3,261,-5.8493
1998,7,1,4,353,-8.2389
1998,7,1,5,958,-7.3142
1998,7,2,1,234,-8.6390
1998,7,2,2,134,-5.9402
1998,7,2,3,141,-8.5793
1998,7,2,4,166,-8.3714
1998,7,2,5,239,-9.1874
1998,7,3,1,210,0.5720
1998,7,3,2,201,-2.5161
1998,7,3,3,183,-1.8877
1998,7,3,4,172,-2.8560
1998,7,3,5,174,-4.0762
1998,8,1,1,839,-22.4332
1998,8,1,2,389,-19.7185
1998,8,1,3,257,-18.9326
1998,8,1,4,349,-22.2765
1998,8,1,5,951,-22.3463
1998,8,2,1,232,-22.1880
1998,8,2,2,134,-17.1686
1998,8,2,3,140,-16.8007
1998,8,2,4,165,-19.4124
1998,8,2,5,239,-21.6776
1998,8,3,1,207,-15.3659
1998,8,3,2,200,-11.9033
1998,8,3,3,182,-10.9793
1998,8,3,4,169,-13.2194
1998,8,3,5,174,-15.5084
1998,9,1,1,828,4.3209
1998,9,1,2,381,3.8343
1998,9,1,3,257,4.7816
1998,9,1,4,347,3.2734
1998,9,1,5,941,3.8243
1998,9,2,1,230,8.6664
1998,9,2,2,133,7.6393
1998,9,2,3,137,3.5915
1998,9,2,4,165,9.8859
1998,9,2,5,235,6.7928
1998,9,3,1,206,12.1669
1998,9,3,2,198,4.9585
1998,9,3,3,182,8.3442
1998,9,3,4,169,4.5527
1998,9,3,5,172,6.1759
1998,10,1,1,810,2.8744
1998,10,1,2,375,2.8376
1998,10,1,3,253,2.7733
1998,10,1,4,344,4.8060
1998,10,1,5,925,2.7513
1998,10,2,1,228,4.2889
1998,10,2,2,133,4.4082
1998,10,2,3,137,6.2991
1998,10,2,4,164,6.2552
1998,10,2,5,234,7.3312
1998,10,3,1,205,4.7357
1998,10,3,2,195,10.0918
1998,10,3,3,182,6.3769
1998,10,3,4,169,9.3109
1998,10,3,5,170,5.4941
1998,11,1,1,786,10.7603
1998,11,1,2,371,8.8972
1998,11,1,3,249,7.2208
1998,11,1,4,338,9.7956
1998,11,1,5,910,7.5845
1998,11,2,1,227,8.1407
1998,11,2,2,131,7.3130
1998,11,2,3,137,4.3876
1998,11,2,4,163,3.4842
1998,11,2,5,233,6.1155
1998,11,3,1,204,10.1181
1998,11,3,2,192,4.4797
1998,11,3,3,180,3.9281
1998,11,3,4,169,4.9447
1998,11,3,5,169,6.0109
1998,12,1,1,767,2.6980
1998,12,1,2,370,3.9825
1998,12,1,3,246,2.4969
1998,12,1,4,336,0.6103
1998,12,1,5,899,1.3540
1998,12,2,1,225,6.3290
1998,12,2,2,131,6.8480
1998,12,2,3,137,4.4025
1998,12,2,4,162,5.7168
1998,12,2,5,233,5.9997
1998,12,3,1,202,10.5199
1998,12,3,2,191,6.2391
1998,12,3,3,180,8.0017
1998,12,3,4,168,3.6232
1998,12,3,5,168,6.4265
1999,1,1,1,749,7.4327
1999,1,1,2,365,6.0390
1999,1,1,3,243,3.0143
1999,1,1,4,331,4.2257
1999,1,1,5,882,6.5736
1999,1,2,1,224,5.9994
1999,1,2,2,131,0.2575
1999,1,2,3,136,0.0813
1999,1,2,4,159,-1.3961
1999,1,2,5,232,0.6837
1999,1,3,1,202,11.5409
1999,1,3,2,190,1.8747
1999,1,3,3,180,1.7644
1999,1,3,4,168,1.0429
1999,1,3,5,167,2.6373
1999,2,1,1,732,-8.5012
1999,2,1,2,361,-7.5707
1999,2,1,3,234,-6.0729
1999,2,1,4,326,-6.0071
1999,2,1,5,866,-7.8075
1999,2,2,1,223,-9.1009
1999,2,2,2,131,-7.6977
1999,2,2,3,134,-7.7261
1999,2,2,4,157,-9.0115
1999,2,2,5,232,-11.2728
1999,2,3,1,201,-7.6366
1999,2,3,2,189,-2.6134
1999,2,3,3,179,-3.4108
1999,2,3,4,166,-2.8911
1999,2,3,5,165,-1.9269
1999,3,1,1,723,-2.4954
1999,3,1,2,354,-4.0615
1999,3,1,3,230,-3.4792
1999,3,1,4,324,-2.9579
1999,3,1,5,853,-4.5912
1999,3,2,1,221,0.2926
1999,3,2,2,131,0.4619
1999,3,2,3,132,-0.3418
1999,3,2,4,156,-0.2375
1999,3,2,5,230,-0.7058
1999,3,3,1,200,6.1465
1999,3,3,2,189,4.7826
1999,3,3,3,179,1.3249
1999,3,3,4,166,2.9809
1999,3,3,5,165,5.4072
1999,4,1,1,712,11.4250
1999,4,1,2,348,8.2020
1999,4,1,3,222,3.5253
1999,4,1,4,319,9.7340
1999,4,1,5,840,10.3311
1999,4,2,1,220,9.3745
1999,4,2,2,127,5.4468
1999,4,2,3,132,8.7417
1999,4,2,4,153,9.4950
1999,4,2,5,225,8.0954
1999,4,3,1,197,-0.8879
1999,4,3,2,185,5.3428
1999,4,3,3,178,4.9133
1999,4,3,4,166,9.0749
1999,4,3,5,164,1.1749
1999,5,1,1,700,5.4516
1999,5,1,2,344,3.2486
1999,5,1,3,221,7.0153
1999,5,1,4,314,3.9949
1999,5,1,5,828,5.9186
1999,5,2,1,218,3.0620
1999,5,2,2,126,4.4825
1999,5,2,3,132,3.6026
1999,5,2,4,153,-0.1699
1999,5,2,5,223,3.8500
1999,5,3,1,196,-4.1094
1999,5,3,2,185,-1.5958
1999,5,3,3,177,0.1040
1999,5,3,4,165,-0.0583
1999,5,3,5,161,-0.3232
1999,6,1,1,691,5.2480
1999,6,1,2,338,7.8025
1999,6,1,3,216,7.6701
1999,6,1,4,310,7.4704
1999,6,1,5,820,9.0845
1999,6,2,1,216,7.7398
1999,6,2,2,126,5.2394
1999,6,2,3,131,5.9154
1999,6,2,4,152,7.3729
1999,6,2,5,223,9.3417
1999,6,3,1,196,8.6585
1999,6,3,2,184,4.4756
1999,6,3,3,177,3.2040
1999,6,3,4,163,4.2464
1999,6,3,5,160,5.3424
1999,7,1,1,773,3.0994
1999,7,1,2,319,1.8831
1999,7,1,3,277,2.8939
1999,7,1,4,323,1.7777
1999,7,1,5,883,0.5096
1999,7,2,1,260,-0.9820
1999,7,2,2,164,1.3343
1999,7,2,3,133,-2.2518
1999,7,2,4,135,-2.1307
1999,7,2,5,225,-2.8535
1999,7,3,1,204,-4.6595
1999,7,3,2,178,-1.0158
1999,7,3,3,196,-0.2821
1999,7,3,4,179,-2.7706
1999,7,3,5,167,-2.2482
1999,8,1,1,765,-2.7482
1999,8,1,2,312,-1.9475
1999,8,1,3,274,0.6234
1999,8,1,4,318,-2.3569
1999,8,1,5,875,-2.2611
1999,8,2,1,259,-1.1138
1999,8,2,2,161,-3.7484
1999,8,2,3,133,-1.8254
1999,8,2,4,133,-4.9740
1999,8,2,5,220,-3.2200
1999,8,3,1,203,3.3101
1999,8,3,2,178,1.9751
1999,8,3,3,194,0.2311
1999,8,3,4,178,-3.5950
1999,8,3,5,165,-2.5324
1999,9,1,1,754,-0.4466
1999,9,1,2,310,-1.9840
1999,9,1,3,268,-0.4007
1999,9,1,4,312,-2.1042
1999,9,1,5,866,-2.0308
1999,9,2,1,256,-0.2360
1999,9,2,2,159,1.4156
1999,9,2,3,128,0.3914
1999,9,2,4,133,0.9163
1999,9,2,5,218,-1.5395
1999,9,3,1,201,-0.5880
1999,9,3,2,176,-2.0038
1999,9,3,3,192,-5.1491
1999,9,3,4,177,-2.9158
1999,9,3,5,163,-1.1850
1999,10,1,1,737,-0.3280
1999,10,1,2,307,-2.6487
1999,10,1,3,258,0.4596
1999,10,1,4,307,-3.6060
1999,10,1,5,856,-2.3171
1999,10,2,1,254,-0.1441
1999,10,2,2,159,0.4923
1999,10,2,3,126,-2.7656
1999,10,2,4,132,-1.7497
1999,10,2,5,218,-3.4641
1999,10,3,1,201,7.2996
1999,10,3,2,175,7.3810
1999,10,3,3,189,3.5224
1999,10,3,4,176,4.4665
1999,10,3,5,162,0.6667
1999,11,1,1,723,16.9025
1999,11,1,2,302,12.5013
1999,11,1,3,254,11.3730
1999,11,1,4,304,9.4677
1999,11,1,5,852,12.8800
1999,11,2,1,252,12.7214
1999,11,2,2,159,6.1426
1999,11,2,3,123,5.6747
1999,11,2,4,132,7.3261
1999,11,2,5,217,8.2941
1999,11,3,1,198,8.3233
1999,11,3,2,174,0.1419
1999,11,3,3,188,1.7188
1999,11,3,4,176,4.3008
1999,11,3,5,159,3.9793
1999,12,1,1,712,25.8055
1999,12,1,2,300,6.6511
1999,12,1,3,247,13.6738
1999,12,1,4,302,7.6442
1999,12,1,5,841,14.1235
1999,12,2,1,248,17.6358
1999,12,2,2,157,8.8186
1999,12,2,3,121,7.8898
1999,12,2,4,126,9.1043
1999,12,2,5,212,9.9788
1999,12,3,1,198,16.5548
1999,12,3,2,173,7.3055
1999,12,3,3,186,5.0568
1999,12,3,4,173,-0.2255
1999,12,3,5,157,8.3545
2000,1,1,1,701,13.0495
2000,1,1,2,298,11.0366
2000,1,1,3,248,4.2268
2000,1,1,4,299,5.9112
2000,1,1,5,824,6.4695
2000,1,2,1,245,-0.1125
2000,1,2,2,151,-4.1945
2000,1,2,3,121,-0.2748
2000,1,2,4,124,-0.4021
2000,1,2,5,211,0.4267
2000,1,3,1,198,-9.2505
2000,1,3,2,171,-0.4864
2000,1,3,3,184,-4.4334
2000,1,3,4,173,-4.1847
2000,1,3,5,156,-2.8530
2000,2,1,1,692,44.6104
2000,2,1,2,296,31.4958
2000,2,1,3,245,26.3060
2000,2,1,4,295,18.1673
2000,2,1,5,821,27.0492
2000,2,2,1,244,25.7157
2000,2,2,2,150,13.9269
2000,2,2,3,120,15.1542
2000,2,2,4,122,19.4545
2000,2,2,5,210,16.4449
2000,2,3,1,197,8.9818
2000,2,3,2,169,2.0329
2000,2,3,3,184,-2.0009
2000,2,3,4,172,-6.8202
2000,2,3,5,154,0.0225
2000,3,1,1,680,-16.4848
2000,3,1,2,294,-7.7494
2000,3,1,3,240,-3.0197
2000,3,1,4,291,-7.6013
2000,3,1,5,812,-8.4043
2000,3,2,1,240,-11.9229
2000,3,2,2,149,-3.7310
2000,3,2,3,118,-6.6995
2000,3,2,4,119,-4.3105
2000,3,2,5,209,-2.1067
2000,3,3,1,195,7.9595
2000,3,3,2,167,10.7377
2000,3,3,3,183,0.9475
2000,3,3,4,172,7.3162
2000,3,3,5,154,8.7683
2000,4,1,1,672,-20.5337
2000,4,1,2,289,-14.9390
2000,4,1,3,237,-13.4919
2000,4,1,4,287,-7.0051
2000,4,1,5,806,-15.8942
2000,4,2,1,236,-9.1277
2000,4,2,2,147,-3.4142
2000,4,2,3,117,-1.2009
2000,4,2,4,118,-2.4629
2000,4,2,5,208,-10.0364
2000,4,3,1,192,-8.8616
2000,4,3,2,167,-0.9725
2000,4,3,3,181,1.2702
2000,4,3,4,172,0.9238
2000,4,3,5,153,-4.7605
2000,5,1,1,668,-13.6888
2000,5,1,2,286,-10.2718
2000,5,1,3,234,-7.5464
2000,5,1,4,284,-8.5871
2000,5,1,5,798,-9.7156
2000,5,2,1,233,-8.8097
2000,5,2,2,145,-7.3670
2000,5,2,3,115,-4.6892
2000,5,2,4,113,-6.0812
2000,5,2,5,208,-5.4746
2000,5,3,1,190,-8.8117
2000,5,3,2,166,-2.1267
2000,5,3,3,178,-0.3265
2000,5,3,4,172,-1.3519
2000,5,3,5,153,-3.3172
2000,6,1,1,660,31.0224
2000,6,1,2,284,24.7945
2000,6,1,3,234,23.3512
2000,6,1,4,276,12.1951
2000,6,1,5,790,22.1510
2000,6,2,1,231,13.5366
2000,6,2,2,144,7.6120
2000,6,2,3,114,11.0521
2000,6,2,4,110,7.6639
2000,6,2,5,206,8.0034
2000,6,3,1,190,12.3738
2000,6,3,2,166,1.0888
2000,6,3,3,177,2.3815
2000,6,3,4,171,-0.3009
2000,6,3,5,153,1.2675
2000,7,1,1,631,-0.7452
2000,7,1,2,285,0.4857
2000,7,1,3,246,-1.4298
2000,7,1,4,309,-2.1622
2000,7,1,5,799,-2.8850
2000,7,2,1,231,-5.0168
2000,7,2,2,130,1.2643
2000,7,2,3,146,-0.4792
2000,7,2,4,136,1.0515
2000,7,2,5,249,-4.6244
2000,7,3,1,235,-2.8492
2000,7,3,2,188,-3.5151
2000,7,3,3,178,-3.4902
2000,7,3,4,204,-2.9848
2000,7,3,5,197,-5.2473
2000,8,1,1,623,8.3331
2000,8,1,2,282,7.3936
2000,8,1,3,245,4.1020
2000,8,1,4,307,9.2657
2000,8,1,5,791,8.1041
2000,8,2,1,230,8.6488
2000,8,2,2,129,4.6083
2000,8,2,3,144,7.4304
2000,8,2,4,136,5.8687
2000,8,2,5,246,9.3317
2000,8,3,1,234,8.0427
2000,8,3,2,186,8.1913
2000,8,3,3,177,6.3766
2000,8,3,4,199,6.1254
2000,8,3,5,194,3.1968
2000,9,1,1,613,-5.2383
2000,9,1,2,280,-1.6988
2000,9,1,3,239,-1.5042
2000,9,1,4,305,-4.7988
2000,9,1,5,783,-4.1850
2000,9,2,1,226,-2.2947
2000,9,2,2,128,-1.8191
2000,9,2,3,143,-1.7451
2000,9,2,4,136,-5.6047
2000,9,2,5,243,-3.4314
2000,9,3,1,232,-14.1279
2000,9,3,2,183,-4.9018
2000,9,3,3,175,-1.8540
2000,9,3,4,198,-3.3362
2000,9,3,5,193,0.1873
2000,10,1,1,600,-8.7197
2000,10,1,2,271,-4.8949
2000,10,1,3,238,-6.4505
2000,10,1,4,300,-8.4104
2000,10,1,5,776,-9.0888
2000,10,2,1,226,-7.8487
2000,10,2,2,124,-0.5746
2000,10,2,3,142,-0.7958
2000,10,2,4,135,0.1501
2000,10,2,5,241,-3.8887
2000,10,3,1,230,-1.8474
2000,10,3,2,178,-4.7186
2000,10,3,3,174,0.4828
2000,10,3,4,197,1.2454
2000,10,3,5,191,-0.7484
2000,11,1,1,583,-15.1213
2000,11,1,2,264,-7.3406
2000,11,1,3,233,-6.5473
2000,11,1,4,296,-9.4761
2000,11,1,5,759,-11.5197
2000,11,2,1,225,-13.2382
2000,11,2,2,123,-6.5487
2000,11,2,3,141,-4.0174
2000,11,2,4,131,-3.2737
2000,11,2,5,239,-10.3157
2000,11,3,1,226,-16.9304
2000,11,3,2,176,-8.7022
2000,11,3,3,174,-3.1318
2000,11,3,4,195,-5.4842
2000,11,3,5,191,-10.3623
2000,12,1,1,568,-3.3153
2000,12,1,2,262,-1.2691
2000,12,1,3,228,-1.5252
2000,12,1,4,291,-1.9178
2000,12,1,5,748,-1.1127
2000,12,2,1,225,6.6189
2000,12,2,2,122,7.5395
2000,12,2,3,139,10.5639
2000,12,2,4,130,6.2644
2000,12,2,5,237,7.2924
2000,12,3,1,226,-8.9037
2000,12,3,2,175,3.3512
2000,12,3,3,174,3.9236
2000,12,3,4,191,0.7251
2000,12,3,5,190,1.1162
2001,1,1,1,560,23.6898
2001,1,1,2,259,16.3916
2001,1,1,3,225,11.8329
2001,1,1,4,285,17.3176
2001,1,1,5,736,16.7776
2001,1,2,1,219,8.9408
2001,1,2,2,122,7.5858
2001,1,2,3,138,1.0852
2001,1,2,4,127,5.6776
2001,1,2,5,236,7.3518
2001,1,3,1,225,12.7964
2001,1,3,2,174,1.7456
2001,1,3,3,172,-0.0793
2001,1,3,4,191,3.0041
2001,1,3,5,190,1.5735
2001,2,1,1,547,-8.6270
2001,2,1,2,255,-2.7838
2001,2,1,3,219,-2.9513
2001,2,1,4,279,-3.8107
2001,2,1,5,724,-6.4274
2001,2,2,1,216,-8.8415
2001,2,2,2,120,-2.4277
2001,2,2,3,137,-2.0692
2001,2,2,4,125,-1.5926
2001,2,2,5,235,-6.7823
2001,2,3,1,224,-16.3761
2001,2,3,2,173,-5.5513
2001,2,3,3,171,-8.8079
2001,2,3,4,191,-6.0770
2001,2,3,5,190,-10.8164
2001,3,1,1,536,-6.1801
2001,3,1,2,254,-3.5993
2001,3,1,3,217,-4.3920
2001,3,1,4,277,-3.3145
2001,3,1,5,718,-3.8613
2001,3,2,1,213,-5.5365
2001,3,2,2,118,-2.9340
2001,3,2,3,137,-2.3748
2001,3,2,4,122,-2.8513
2001,3,2,5,235,-6.7822
2001,3,3,1,224,-11.5245
2001,3,3,2,172,-7.3050
2001,3,3,3,167,-5.3032
2001,3,3,4,191,-4.5386
2001,3,3,5,188,-9.2684
2001,4,1,1,523,8.2603
2001,4,1,2,248,8.5142
2001,4,1,3,215,5.3203
2001,4,1,4,275,5.9770
2001,4,1,5,709,4.9755
2001,4,2,1,211,8.8560
2001,4,2,2,117,8.3604
2001,4,2,3,137,7.9096
2001,4,2,4,122,5.6060
2001,4,2,5,235,7.5595
2001,4,3,1,223,14.0042
2001,4,3,2,172,9.9333
2001,4,3,3,166,5.6425
2001,4,3,4,190,8.1521
2001,4,3,5,186,6.3140
2001,5,1,1,510,10.8847
