year,month,rank_ME,rank_dPIA,nstocks,ret_vw
2012,1,1,2,275,9.5096
2012,1,1,3,183,7.1311
2012,1,1,4,175,6.8036
2012,1,1,5,276,9.1537
2012,1,2,1,107,7.7444
2012,1,2,2,112,6.9888
2012,1,2,3,106,6.6417
2012,1,2,4,135,7.4276
2012,1,2,5,150,6.5426
2012,1,3,1,100,2.2353
2012,1,3,2,150,5.6572
2012,1,3,3,149,6.0778
2012,1,3,4,143,5.9782
2012,1,3,5,141,2.2256
2012,2,1,1,384,1.4105
2012,2,1,2,274,2.1034
2012,2,1,3,182,1.3015
2012,2,1,4,173,2.4441
2012,2,1,5,275,1.9134
2012,2,2,1,107,5.4487
2012,2,2,2,111,4.2342
2012,2,2,3,104,2.1519
2012,2,2,4,133,2.3376
2012,2,2,5,150,3.2107
2012,2,3,1,100,3.3911
2012,2,3,2,149,4.2557
2012,2,3,3,149,4.1084
2012,2,3,4,143,5.0445
2012,2,3,5,140,3.5494
2012,3,1,1,379,3.7424
2012,3,1,2,272,3.8259
2012,3,1,3,179,5.2943
2012,3,1,4,171,3.5734
2012,3,1,5,274,2.1449
2012,3,2,1,106,2.4277
2012,3,2,2,111,1.8113
2012,3,2,3,104,2.6298
2012,3,2,4,133,2.7797
2012,3,2,5,150,0.8736
2012,3,3,1,100,3.3986
2012,3,3,2,147,3.4022
2012,3,3,3,148,1.4954
2012,3,3,4,143,4.0011
2012,3,3,5,139,0.3380
2012,4,1,1,376,-1.8252
2012,4,1,2,269,-2.3691
2012,4,1,3,178,-2.8187
2012,4,1,4,169,-2.7529
2012,4,1,5,271,-1.9043
2012,4,2,1,106,-1.3059
2012,4,2,2,111,0.0765
2012,4,2,3,104,-0.5837
2012,4,2,4,133,-0.9868
2012,4,2,5,150,-2.3789
2012,4,3,1,100,-0.3281
2012,4,3,2,147,-0.7260
2012,4,3,3,147,-0.2232
2012,4,3,4,142,-0.3771
2012,4,3,5,139,-0.2789
2012,5,1,1,374,-7.1425
2012,5,1,2,268,-5.7584
2012,5,1,3,175,-7.8534
2012,5,1,4,168,-6.0121
2012,5,1,5,269,-9.9352
2012,5,2,1,106,-7.9719
2012,5,2,2,111,-5.0510
2012,5,2,3,103,-6.4751
2012,5,2,4,132,-5.9932
2012,5,2,5,150,-7.1735
2012,5,3,1,99,-5.1622
2012,5,3,2,147,-5.9180
2012,5,3,3,146,-6.3732
2012,5,3,4,142,-2.5960
2012,5,3,5,139,-7.5244
2012,6,1,1,372,4.6492
2012,6,1,2,265,9.1890
2012,6,1,3,175,8.1004
2012,6,1,4,168,5.5486
2012,6,1,5,266,4.9836
2012,6,2,1,106,4.1675
2012,6,2,2,110,7.8154
2012,6,2,3,103,2.4283
2012,6,2,4,132,4.8153
2012,6,2,5,150,3.9289
2012,6,3,1,98,3.9166
2012,6,3,2,147,4.0667
2012,6,3,3,146,3.4736
2012,6,3,4,142,3.0118
2012,6,3,5,137,4.0144
2012,7,1,1,439,-2.6992
2012,7,1,2,249,-2.2415
2012,7,1,3,167,-0.3949
2012,7,1,4,179,-2.7479
2012,7,1,5,266,-2.2989
2012,7,2,1,101,-1.5759
2012,7,2,2,131,-2.5539
2012,7,2,3,133,-1.4326
2012,7,2,4,106,-1.5141
2012,7,2,5,132,-2.3310
2012,7,3,1,126,0.7881
2012,7,3,2,153,0.9862
2012,7,3,3,142,2.0599
2012,7,3,4,153,2.4649
2012,7,3,5,143,0.5712
2012,8,1,1,437,2.4008
2012,8,1,2,249,2.0823
2012,8,1,3,165,4.0520
2012,8,1,4,175,3.7604
2012,8,1,5,262,3.7050
2012,8,2,1,101,3.6086
2012,8,2,2,131,3.9046
2012,8,2,3,132,4.0903
2012,8,2,4,106,4.5866
2012,8,2,5,131,3.8146
2012,8,3,1,126,1.7909
2012,8,3,2,153,1.2825
2012,8,3,3,141,3.1107
2012,8,3,4,151,2.6959
2012,8,3,5,142,2.4951
2012,9,1,1,434,5.7394
2012,9,1,2,246,5.3933
2012,9,1,3,165,5.4827
2012,9,1,4,174,3.4873
2012,9,1,5,256,4.9849
2012,9,2,1,101,2.8625
2012,9,2,2,130,3.4432
2012,9,2,3,132,1.9823
2012,9,2,4,106,2.9663
2012,9,2,5,130,3.3474
2012,9,3,1,126,4.0057
2012,9,3,2,152,2.2315
2012,9,3,3,139,2.6421
2012,9,3,4,151,1.9147
2012,9,3,5,142,1.7940
2012,10,1,1,428,-5.5646
2012,10,1,2,246,-1.8737
2012,10,1,3,164,-4.4086
2012,10,1,4,173,-3.1756
2012,10,1,5,254,-4.1364
2012,10,2,1,101,-1.3203
2012,10,2,2,130,-1.6819
2012,10,2,3,131,0.3556
2012,10,2,4,106,-1.8073
2012,10,2,5,130,-3.1988
2012,10,3,1,126,-2.4836
2012,10,3,2,151,-2.1844
2012,10,3,3,139,-1.0809
2012,10,3,4,151,-2.6562
2012,10,3,5,142,-3.5414
2012,11,1,1,424,1.2002
2012,11,1,2,245,2.0860
2012,11,1,3,163,1.9274
2012,11,1,4,173,-0.2334
2012,11,1,5,251,0.4051
2012,11,2,1,101,3.2929
2012,11,2,2,129,1.3904
2012,11,2,3,129,1.3472
2012,11,2,4,104,0.9754
2012,11,2,5,128,0.8532
2012,11,3,1,124,1.7682
2012,11,3,2,151,1.7317
2012,11,3,3,138,2.1264
2012,11,3,4,151,-0.7849
2012,11,3,5,142,0.1359
2012,12,1,1,418,1.6262
2012,12,1,2,245,4.6929
2012,12,1,3,160,4.8782
2012,12,1,4,170,4.7975
2012,12,1,5,249,2.8620
2012,12,2,1,101,3.5042
2012,12,2,2,129,3.8861
2012,12,2,3,129,4.0254
2012,12,2,4,103,2.1632
2012,12,2,5,128,3.7523
2012,12,3,1,124,0.6361
2012,12,3,2,151,0.6183
2012,12,3,3,138,0.4759
2012,12,3,4,150,-1.3596
2012,12,3,5,142,2.7509
2013,1,1,1,414,7.9291
2013,1,1,2,243,6.6908
2013,1,1,3,156,3.8407
2013,1,1,4,170,5.7463
2013,1,1,5,245,5.9471
2013,1,2,1,99,8.3595
2013,1,2,2,127,5.4737
2013,1,2,3,129,6.7992
2013,1,2,4,102,6.0522
2013,1,2,5,127,5.0086
2013,1,3,1,123,7.0602
2013,1,3,2,150,5.7590
2013,1,3,3,138,7.0762
2013,1,3,4,150,1.0300
2013,1,3,5,142,6.5524
2013,2,1,1,413,-0.5419
2013,2,1,2,241,1.9298
2013,2,1,3,155,0.3093
2013,2,1,4,169,0.9337
2013,2,1,5,244,0.7730
2013,2,2,1,99,1.0454
2013,2,2,2,127,2.5782
2013,2,2,3,129,0.1436
2013,2,2,4,102,0.4392
2013,2,2,5,126,0.0855
2013,2,3,1,122,1.9292
2013,2,3,2,150,1.8679
2013,2,3,3,137,2.0296
2013,2,3,4,150,0.9882
2013,2,3,5,141,-0.4465
2013,3,1,1,411,6.9042
2013,3,1,2,240,6.7900
2013,3,1,3,155,4.9386
2013,3,1,4,165,5.3954
2013,3,1,5,244,5.0436
2013,3,2,1,98,4.5351
2013,3,2,2,126,5.4561
2013,3,2,3,128,4.1287
2013,3,2,4,102,4.5284
2013,3,2,5,125,3.8288
2013,3,3,1,122,4.6147
2013,3,3,2,150,4.1748
2013,3,3,3,137,3.5784
2013,3,3,4,150,3.4149
2013,3,3,5,141,2.7753
2013,4,1,1,406,1.6483
2013,4,1,2,237,2.2685
2013,4,1,3,154,-1.9227
2013,4,1,4,164,-2.3796
2013,4,1,5,243,-1.0644
2013,4,2,1,98,-1.8568
2013,4,2,2,126,-1.7394
2013,4,2,3,128,-0.7702
2013,4,2,4,102,-1.0748
2013,4,2,5,125,0.3207
2013,4,3,1,122,0.3930
2013,4,3,2,150,2.5186
2013,4,3,3,137,2.1804
2013,4,3,4,150,1.4780
2013,4,3,5,141,1.6833
2013,5,1,1,399,4.4610
2013,5,1,2,236,6.0035
2013,5,1,3,154,5.1714
2013,5,1,4,163,6.6852
2013,5,1,5,242,6.3561
2013,5,2,1,97,6.9504
2013,5,2,2,125,5.8077
2013,5,2,3,127,6.6688
2013,5,2,4,102,3.2189
2013,5,2,5,124,3.2977
2013,5,3,1,122,1.9159
2013,5,3,2,150,2.8378
2013,5,3,3,137,0.9155
2013,5,3,4,150,0.5143
2013,5,3,5,141,2.8385
2013,6,1,1,396,1.6485
2013,6,1,2,232,-1.0976
2013,6,1,3,154,0.7061
2013,6,1,4,161,-0.7421
2013,6,1,5,240,-0.5519
2013,6,2,1,97,-0.9619
2013,6,2,2,125,-1.2289
2013,6,2,3,126,-1.3254
2013,6,2,4,102,1.1375
2013,6,2,5,124,-1.9816
2013,6,3,1,121,-2.3479
2013,6,3,2,150,-1.0713
2013,6,3,3,137,-0.7522
2013,6,3,4,150,-1.8471
2013,6,3,5,140,-1.2736
2013,7,1,1,435,8.8314
2013,7,1,2,231,11.1791
2013,7,1,3,179,6.2374
2013,7,1,4,151,7.2684
2013,7,1,5,222,7.0516
2013,7,2,1,108,7.9202
2013,7,2,2,122,9.7219
2013,7,2,3,114,7.1333
2013,7,2,4,120,5.1532
2013,7,2,5,139,5.8037
2013,7,3,1,109,5.4175
2013,7,3,2,164,4.7512
2013,7,3,3,159,4.8717
2013,7,3,4,139,6.3539
2013,7,3,5,136,4.8111
2013,8,1,1,434,-2.8901
2013,8,1,2,230,-1.8475
2013,8,1,3,178,-2.9643
2013,8,1,4,151,-3.1257
2013,8,1,5,221,-1.8567
2013,8,2,1,108,-4.4290
2013,8,2,2,122,-4.1512
2013,8,2,3,113,-2.5042
2013,8,2,4,119,-2.3845
2013,8,2,5,139,-0.8714
2013,8,3,1,108,-3.3840
2013,8,3,2,164,-2.0733
2013,8,3,3,157,-3.7734
2013,8,3,4,139,-1.0609
2013,8,3,5,135,-1.4153
2013,9,1,1,428,7.9820
2013,9,1,2,228,6.4562
2013,9,1,3,175,6.0449
2013,9,1,4,150,6.1193
2013,9,1,5,221,8.4379
2013,9,2,1,107,6.9825
2013,9,2,2,122,6.2672
2013,9,2,3,113,6.2393
2013,9,2,4,119,5.9932
2013,9,2,5,139,5.8431
2013,9,3,1,108,2.7863
2013,9,3,2,164,3.6798
2013,9,3,3,157,3.3566
2013,9,3,4,139,3.3957
2013,9,3,5,135,4.3856
2013,10,1,1,424,1.6638
2013,10,1,2,225,0.9288
2013,10,1,3,175,1.5909
2013,10,1,4,150,4.8707
2013,10,1,5,220,3.4437
2013,10,2,1,107,1.7957
2013,10,2,2,122,3.6084
2013,10,2,3,113,1.1615
2013,10,2,4,119,3.6387
2013,10,2,5,139,2.2138
2013,10,3,1,107,4.4745
2013,10,3,2,163,3.8799
2013,10,3,3,157,5.4276
2013,10,3,4,139,4.6484
2013,10,3,5,135,4.0428
2013,11,1,1,422,7.5165
2013,11,1,2,222,7.9138
2013,11,1,3,174,2.6327
2013,11,1,4,148,7.1668
2013,11,1,5,218,3.4705
2013,11,2,1,106,2.8663
2013,11,2,2,122,3.7278
2013,11,2,3,110,5.0671
2013,11,2,4,118,3.3054
2013,11,2,5,137,2.9663
2013,11,3,1,107,1.9277
2013,11,3,2,161,3.8647
2013,11,3,3,157,2.6767
2013,11,3,4,139,3.4738
2013,11,3,5,134,-0.1032
2013,12,1,1,417,2.4355
2013,12,1,2,220,3.6434
2013,12,1,3,173,2.7409
2013,12,1,4,148,2.2457
2013,12,1,5,211,2.8301
2013,12,2,1,105,2.3983
2013,12,2,2,121,3.3214
2013,12,2,3,109,2.1809
2013,12,2,4,118,1.7897
2013,12,2,5,136,0.7509
2013,12,3,1,107,2.3531
2013,12,3,2,161,2.5857
2013,12,3,3,157,3.1150
2013,12,3,4,139,2.0524
2013,12,3,5,134,2.2586
2014,1,1,1,416,0.5073
2014,1,1,2,219,-1.9646
2014,1,1,3,173,-2.9610
2014,1,1,4,148,-1.2258
2014,1,1,5,209,-2.7284
2014,1,2,1,103,-3.7217
2014,1,2,2,119,-1.8585
2014,1,2,3,109,-1.5859
2014,1,2,4,118,-2.7609
2014,1,2,5,135,-4.8844
2014,1,3,1,107,-3.7312
2014,1,3,2,160,-2.5960
2014,1,3,3,155,-2.2211
2014,1,3,4,139,-4.7299
2014,1,3,5,133,-4.8593
2014,2,1,1,415,4.8855
2014,2,1,2,218,5.4320
2014,2,1,3,172,4.1491
2014,2,1,4,148,4.1697
2014,2,1,5,207,7.8249
2014,2,2,1,102,5.0874
2014,2,2,2,118,6.3360
2014,2,2,3,108,3.5941
2014,2,2,4,118,3.5194
2014,2,2,5,134,5.6477
2014,2,3,1,107,5.0196
2014,2,3,2,159,4.6770
2014,2,3,3,155,4.8934
2014,2,3,4,138,4.4874
2014,2,3,5,132,5.3391
2014,3,1,1,409,-1.6798
2014,3,1,2,216,-0.4379
2014,3,1,3,169,0.6409
2014,3,1,4,144,1.4643
2014,3,1,5,206,0.0354
2014,3,2,1,102,-1.8194
2014,3,2,2,117,0.4921
2014,3,2,3,108,-1.6361
2014,3,2,4,116,-0.1774
2014,3,2,5,134,1.1753
2014,3,3,1,107,1.3778
2014,3,3,2,158,0.1375
2014,3,3,3,155,-0.0683
2014,3,3,4,138,0.8521
2014,3,3,5,132,0.0975
2014,4,1,1,407,-7.2738
2014,4,1,2,215,-7.0726
2014,4,1,3,169,-5.0568
2014,4,1,4,143,-7.2257
2014,4,1,5,204,-1.4137
2014,4,2,1,102,-2.8932
2014,4,2,2,117,-3.6328
2014,4,2,3,108,-3.8967
2014,4,2,4,116,-4.4011
2014,4,2,5,134,-0.6498
2014,4,3,1,107,0.3611
2014,4,3,2,158,0.3506
2014,4,3,3,154,0.7361
2014,4,3,4,138,2.6732
2014,4,3,5,132,1.1613
2014,5,1,1,403,-1.2303
2014,5,1,2,215,-2.4961
2014,5,1,3,168,-0.0849
2014,5,1,4,143,-3.1343
2014,5,1,5,202,1.1477
2014,5,2,1,101,0.8686
2014,5,2,2,117,0.2033
2014,5,2,3,108,1.9421
2014,5,2,4,115,-0.0304
2014,5,2,5,134,1.0679
2014,5,3,1,107,1.9912
2014,5,3,2,158,2.4235
2014,5,3,3,154,1.7422
2014,5,3,4,138,2.5790
2014,5,3,5,132,2.0084
2014,6,1,1,399,8.9199
2014,6,1,2,214,4.1594
2014,6,1,3,168,4.2956
2014,6,1,4,142,3.6468
2014,6,1,5,202,6.1546
2014,6,2,1,101,4.5518
2014,6,2,2,116,6.2185
2014,6,2,3,108,4.3400
2014,6,2,4,114,5.6892
2014,6,2,5,134,6.0104
2014,6,3,1,107,0.6725
2014,6,3,2,158,1.7579
2014,6,3,3,152,1.2698
2014,6,3,4,138,1.5658
2014,6,3,5,132,6.3798
2014,7,1,1,378,-7.5434
2014,7,1,2,229,-5.8930
2014,7,1,3,168,-4.3464
2014,7,1,4,166,-6.5624
2014,7,1,5,192,-6.8458
2014,7,2,1,110,-6.4599
2014,7,2,2,114,-3.7108
2014,7,2,3,113,-6.2801
2014,7,2,4,147,-6.3923
2014,7,2,5,131,-6.2258
2014,7,3,1,107,-2.2883
2014,7,3,2,169,-1.6428
2014,7,3,3,165,-0.7392
2014,7,3,4,148,-1.4602
2014,7,3,5,141,-2.7154
2014,8,1,1,376,4.6743
2014,8,1,2,229,4.5778
2014,8,1,3,168,3.8167
2014,8,1,4,166,2.0250
2014,8,1,5,189,3.4943
2014,8,2,1,110,5.7218
2014,8,2,2,111,6.6993
2014,8,2,3,112,3.9260
2014,8,2,4,145,3.7100
2014,8,2,5,131,6.1469
2014,8,3,1,107,4.7108
2014,8,3,2,168,3.7308
2014,8,3,3,165,4.9159
2014,8,3,4,148,4.0200
2014,8,3,5,141,4.5350
2014,9,1,1,373,-6.7037
2014,9,1,2,228,-8.2822
2014,9,1,3,168,-7.7294
2014,9,1,4,163,-4.2144
2014,9,1,5,188,-7.7575
2014,9,2,1,110,-6.6723
2014,9,2,2,111,-5.0899
2014,9,2,3,112,-5.1787
2014,9,2,4,144,-6.0146
2014,9,2,5,130,-6.4981
2014,9,3,1,105,-2.4282
2014,9,3,2,168,-1.2547
2014,9,3,3,165,-1.2821
2014,9,3,4,148,-1.0858
2014,9,3,5,140,-5.5584
2014,10,1,1,371,4.2942
2014,10,1,2,227,8.2496
2014,10,1,3,167,8.3316
2014,10,1,4,163,5.5723
2014,10,1,5,187,0.9649
2014,10,2,1,110,3.9178
2014,10,2,2,110,6.0205
2014,10,2,3,112,7.0869
2014,10,2,4,144,6.5590
2014,10,2,5,130,2.0360
2014,10,3,1,105,1.0328
2014,10,3,2,166,3.8355
2014,10,3,3,165,3.4184
2014,10,3,4,148,1.7339
2014,10,3,5,140,-1.7600
2014,11,1,1,366,0.0597
2014,11,1,2,227,-0.2994
2014,11,1,3,167,-0.6624
2014,11,1,4,162,-1.8037
2014,11,1,5,184,-2.3117
2014,11,2,1,110,0.5833
2014,11,2,2,110,0.6772
2014,11,2,3,111,1.6600
2014,11,2,4,143,-0.0761
2014,11,2,5,130,-0.0700
2014,11,3,1,104,3.1442
2014,11,3,2,166,4.1101
2014,11,3,3,165,3.2488
2014,11,3,4,148,3.7264
2014,11,3,5,140,-1.8064
2014,12,1,1,363,5.1131
2014,12,1,2,226,5.4834
2014,12,1,3,167,5.9674
2014,12,1,4,160,4.2074
2014,12,1,5,183,2.8017
2014,12,2,1,110,1.2694
2014,12,2,2,109,1.1531
2014,12,2,3,111,1.4475
2014,12,2,4,143,2.8367
2014,12,2,5,130,1.0998
2014,12,3,1,103,-0.3254
2014,12,3,2,166,-0.5875
2014,12,3,3,164,-1.1713
2014,12,3,4,148,-0.0430
2014,12,3,5,139,-0.4997
2015,1,1,1,359,-3.3135
2015,1,1,2,224,-4.9543
2015,1,1,3,166,-5.6063
2015,1,1,4,159,-4.9881
2015,1,1,5,183,-4.4403
2015,1,2,1,108,-3.6639
2015,1,2,2,108,-2.0281
2015,1,2,3,111,-3.1662
2015,1,2,4,143,-3.4087
2015,1,2,5,130,-3.8470
2015,1,3,1,102,-2.4358
2015,1,3,2,165,-2.4170
2015,1,3,3,163,-2.2587
2015,1,3,4,148,-1.7075
2015,1,3,5,139,-1.9666
2015,2,1,1,357,6.1715
2015,2,1,2,222,7.1244
2015,2,1,3,165,5.3181
2015,2,1,4,159,3.7893
2015,2,1,5,183,5.6193
2015,2,2,1,107,7.1287
2015,2,2,2,107,8.5237
2015,2,2,3,111,7.6127
2015,2,2,4,141,5.8245
2015,2,2,5,130,6.4095
2015,2,3,1,100,5.9057
2015,2,3,2,164,6.8904
2015,2,3,3,161,6.7238
2015,2,3,4,148,3.3951
2015,2,3,5,138,5.4424
2015,3,1,1,353,-1.6086
2015,3,1,2,220,1.2463
2015,3,1,3,163,1.9076
2015,3,1,4,159,-0.1881
2015,3,1,5,183,0.6429
2015,3,2,1,107,1.9026
2015,3,2,2,107,2.5554
2015,3,2,3,109,2.1624
2015,3,2,4,140,0.9706
2015,3,2,5,128,1.7834
2015,3,3,1,100,-0.9423
2015,3,3,2,164,-1.9482
2015,3,3,3,161,-2.3594
2015,3,3,4,147,-1.2424
2015,3,3,5,137,-0.8106
2015,4,1,1,351,-2.8383
2015,4,1,2,218,-3.3783
2015,4,1,3,162,-2.6591
2015,4,1,4,159,-2.1953
2015,4,1,5,181,-0.6257
2015,4,2,1,107,-2.1934
2015,4,2,2,107,-3.5243
2015,4,2,3,109,-2.6437
2015,4,2,4,140,-2.3072
2015,4,2,5,126,-1.5946
2015,4,3,1,100,1.0289
2015,4,3,2,162,-0.4754
2015,4,3,3,160,1.2874
2015,4,3,4,146,-0.3681
2015,4,3,5,137,4.0771
2015,5,1,1,348,0.4310
2015,5,1,2,216,3.4592
2015,5,1,3,162,1.6323
2015,5,1,4,159,2.2772
2015,5,1,5,181,0.3483
2015,5,2,1,107,4.7736
2015,5,2,2,107,3.3140
2015,5,2,3,109,2.1307
2015,5,2,4,140,1.5249
2015,5,2,5,126,0.3960
2015,5,3,1,99,1.4304
2015,5,3,2,160,2.0623
2015,5,3,3,160,1.8199
2015,5,3,4,146,0.4014
2015,5,3,5,137,-2.3796
2015,6,1,1,347,0.7804
2015,6,1,2,216,2.1201
2015,6,1,3,160,3.9519
2015,6,1,4,159,2.1807
2015,6,1,5,181,0.2550
2015,6,2,1,107,-0.6655
2015,6,2,2,107,-0.6032
2015,6,2,3,108,1.6524
2015,6,2,4,140,-0.4425
2015,6,2,5,126,-0.2286
2015,6,3,1,98,-3.1778
2015,6,3,2,160,-2.5020
2015,6,3,3,160,-1.6080
2015,6,3,4,145,-2.7021
2015,6,3,5,137,-1.9012
2015,7,1,1,273,-7.5692
2015,7,1,2,268,-5.3478
2015,7,1,3,189,-6.7071
2015,7,1,4,159,-4.3831
2015,7,1,5,220,-7.5556
2015,7,2,1,88,-3.2437
2015,7,2,2,117,-1.8675
2015,7,2,3,125,-0.3512
2015,7,2,4,126,-1.3897
2015,7,2,5,150,-5.2444
2015,7,3,1,110,1.3985
2015,7,3,2,182,2.0543
2015,7,3,3,178,1.9300
2015,7,3,4,143,0.0421
2015,7,3,5,145,1.8733
2015,8,1,1,267,-1.8566
2015,8,1,2,268,-6.4506
2015,8,1,3,187,-4.5153
2015,8,1,4,158,-4.3391
2015,8,1,5,217,-3.6273
2015,8,2,1,88,-5.7079
2015,8,2,2,117,-6.2501
2015,8,2,3,125,-6.3228
2015,8,2,4,125,-6.4713
2015,8,2,5,149,-5.6236
2015,8,3,1,109,-6.5068
2015,8,3,2,181,-6.3101
2015,8,3,3,178,-6.2076
2015,8,3,4,140,-4.9698
2015,8,3,5,145,-5.9773
2015,9,1,1,266,-7.4967
2015,9,1,2,268,-8.2541
2015,9,1,3,187,-6.6258
2015,9,1,4,157,-6.3447
2015,9,1,5,216,-8.4789
2015,9,2,1,87,-6.4932
2015,9,2,2,117,-6.9636
2015,9,2,3,124,-4.6208
2015,9,2,4,124,-5.6040
2015,9,2,5,148,-8.8460
2015,9,3,1,108,-2.6545
2015,9,3,2,178,-2.6960
2015,9,3,3,177,-2.1960
2015,9,3,4,140,-1.7224
2015,9,3,5,145,-3.9361
2015,10,1,1,261,3.4193
2015,10,1,2,267,7.8860
2015,10,1,3,187,7.3972
2015,10,1,4,154,7.2671
2015,10,1,5,215,4.9531
2015,10,2,1,86,7.7727
2015,10,2,2,117,7.0927
2015,10,2,3,124,6.2777
2015,10,2,4,124,6.9506
2015,10,2,5,148,5.0956
2015,10,3,1,108,9.6772
2015,10,3,2,178,8.6925
2015,10,3,3,177,7.5292
2015,10,3,4,139,6.2087
2015,10,3,5,145,9.0645
2015,11,1,1,257,4.2095
2015,11,1,2,262,2.2861
2015,11,1,3,186,4.2388
2015,11,1,4,150,-1.2229
2015,11,1,5,215,0.5548
2015,11,2,1,85,5.7209
2015,11,2,2,114,6.5170
2015,11,2,3,124,4.8109
2015,11,2,4,122,3.1781
2015,11,2,5,146,2.2693
2015,11,3,1,108,-0.2120
2015,11,3,2,178,-0.6521
2015,11,3,3,177,0.2546
2015,11,3,4,138,-0.1405
2015,11,3,5,145,0.8133
2015,12,1,1,254,-6.4737
2015,12,1,2,261,-6.7753
2015,12,1,3,186,-2.2331
2015,12,1,4,148,-5.0459
2015,12,1,5,215,-7.1630
2015,12,2,1,84,-5.4579
2015,12,2,2,113,-5.9591
2015,12,2,3,124,-3.3220
2015,12,2,4,122,-4.3197
2015,12,2,5,146,-5.8620
2015,12,3,1,108,-1.0171
2015,12,3,2,177,-0.6326
2015,12,3,3,176,-1.2003
2015,12,3,4,138,-5.1336
2015,12,3,5,145,-2.3810
2016,1,1,1,251,-8.5258
2016,1,1,2,259,-9.5147
2016,1,1,3,184,-10.1308
2016,1,1,4,147,-7.3384
2016,1,1,5,215,-12.1942
2016,1,2,1,84,-7.2838
2016,1,2,2,113,-11.1522
2016,1,2,3,123,-8.9325
2016,1,2,4,120,-7.4171
2016,1,2,5,145,-9.0066
2016,1,3,1,108,-5.0015
2016,1,3,2,176,-5.3240
2016,1,3,3,174,-2.3961
2016,1,3,4,137,-5.7791
2016,1,3,5,145,-6.5600
2016,2,1,1,245,0.9552
2016,2,1,2,256,-2.5959
2016,2,1,3,180,-0.9605
2016,2,1,4,146,1.2418
2016,2,1,5,214,1.4842
2016,2,2,1,82,-1.1958
2016,2,2,2,113,-0.5087
2016,2,2,3,121,-0.2958
2016,2,2,4,120,2.0437
2016,2,2,5,145,3.0713
2016,2,3,1,108,1.2909
2016,2,3,2,174,1.5915
2016,2,3,3,173,0.8449
2016,2,3,4,137,1.2419
2016,2,3,5,145,-2.7513
2016,3,1,1,245,8.6472
2016,3,1,2,253,8.2286
2016,3,1,3,177,5.4118
2016,3,1,4,145,6.6701
2016,3,1,5,212,8.1905
2016,3,2,1,82,12.0297
2016,3,2,2,113,6.8875
2016,3,2,3,119,7.4348
2016,3,2,4,120,7.8801
2016,3,2,5,144,9.7912
2016,3,3,1,107,7.0634
2016,3,3,2,174,5.6534
2016,3,3,3,171,6.5348
2016,3,3,4,136,8.6860
2016,3,3,5,145,7.4630
2016,4,1,1,244,3.0133
2016,4,1,2,252,3.9138
2016,4,1,3,175,3.1839
2016,4,1,4,145,1.4092
2016,4,1,5,209,4.2386
2016,4,2,1,82,3.2910
2016,4,2,2,113,2.3816
2016,4,2,3,119,1.0999
2016,4,2,4,120,1.5127
2016,4,2,5,144,0.2952
2016,4,3,1,107,1.6669
2016,4,3,2,174,1.4443
2016,4,3,3,170,-0.4569
2016,4,3,4,135,-3.3106
2016,4,3,5,144,3.9121
2016,5,1,1,240,-0.7758
2016,5,1,2,251,2.5517
2016,5,1,3,173,0.7466
2016,5,1,4,145,-3.2649
2016,5,1,5,207,-2.2247
2016,5,2,1,82,0.7573
2016,5,2,2,112,3.3657
2016,5,2,3,118,1.4308
2016,5,2,4,120,1.3339
2016,5,2,5,143,0.9029
2016,5,3,1,106,1.9438
2016,5,3,2,172,1.3779
2016,5,3,3,169,1.6674
2016,5,3,4,135,0.9412
2016,5,3,5,143,2.2994
2016,6,1,1,237,0.2152
2016,6,1,2,249,-1.5770
2016,6,1,3,171,1.5667
2016,6,1,4,145,1.6684
2016,6,1,5,204,1.0363
2016,6,2,1,82,0.0500
2016,6,2,2,110,0.3175
2016,6,2,3,116,1.1215
2016,6,2,4,120,2.2332
2016,6,2,5,143,0.0692
2016,6,3,1,105,1.5043
2016,6,3,2,172,1.8867
2016,6,3,3,168,1.2787
2016,6,3,4,132,0.3856
2016,6,3,5,143,-0.0077
2016,7,1,1,250,5.6917
2016,7,1,2,316,4.2357
2016,7,1,3,196,6.9927
2016,7,1,4,180,6.6866
2016,7,1,5,211,6.2695
2016,7,2,1,80,4.4620
2016,7,2,2,112,7.6337
2016,7,2,3,158,6.1241
2016,7,2,4,121,6.6452
2016,7,2,5,126,5.8311
2016,7,3,1,107,2.2351
2016,7,3,2,153,3.4652
2016,7,3,3,144,4.2193
2016,7,3,4,156,4.2551
2016,7,3,5,155,3.4560
2016,8,1,1,245,5.6110
2016,8,1,2,314,2.5572
2016,8,1,3,195,2.4157
2016,8,1,4,180,2.4670
2016,8,1,5,210,1.8729
2016,8,2,1,80,0.7608
2016,8,2,2,110,2.1570
2016,8,2,3,158,0.8745
2016,8,2,4,119,0.5501
2016,8,2,5,125,-0.5841
2016,8,3,1,107,-1.1001
2016,8,3,2,153,-0.1426
2016,8,3,3,143,-0.0814
2016,8,3,4,153,-0.0293
2016,8,3,5,155,-1.0415
2016,9,1,1,241,3.0721
2016,9,1,2,313,6.0283
2016,9,1,3,193,6.6419
2016,9,1,4,180,2.2851
2016,9,1,5,209,3.7177
2016,9,2,1,79,2.0838
2016,9,2,2,109,0.5559
2016,9,2,3,157,2.0644
2016,9,2,4,117,3.2623
2016,9,2,5,125,0.3042
2016,9,3,1,107,-0.0858
2016,9,3,2,153,0.1223
2016,9,3,3,142,-1.4038
2016,9,3,4,153,2.2308
