year,month,rank_ME,rank_PDA,nstocks,ret_vw
2009,7,2,5,141,12.2660
2009,7,3,1,123,9.3339
2009,7,3,2,157,8.1043
2009,7,3,3,168,6.3878
2009,7,3,4,146,6.2483
2009,7,3,5,102,9.1707
2009,8,1,1,278,7.5374
2009,8,1,2,296,7.0623
2009,8,1,3,295,3.7613
2009,8,1,4,211,6.2375
2009,8,1,5,401,4.2392
2009,8,2,1,148,3.2813
2009,8,2,2,120,6.1037
2009,8,2,3,125,0.6338
2009,8,2,4,133,2.6343
2009,8,2,5,141,1.9715
2009,8,3,1,122,3.1335
2009,8,3,2,157,2.4226
2009,8,3,3,168,1.4287
2009,8,3,4,146,2.0243
2009,8,3,5,101,2.8083
2009,9,1,1,274,7.8740
2009,9,1,2,293,9.2761
2009,9,1,3,293,7.7222
2009,9,1,4,208,12.3867
2009,9,1,5,401,8.1281
2009,9,2,1,147,9.3754
2009,9,2,2,119,7.4870
2009,9,2,3,124,5.9927
2009,9,2,4,132,5.7792
2009,9,2,5,141,7.2752
2009,9,3,1,122,6.3282
2009,9,3,2,157,7.2058
2009,9,3,3,168,3.2093
2009,9,3,4,146,2.5027
2009,9,3,5,101,6.4478
2009,10,1,1,271,-6.7494
2009,10,1,2,290,-9.6082
2009,10,1,3,292,-9.9017
2009,10,1,4,208,-8.5911
2009,10,1,5,399,-7.5490
2009,10,2,1,147,-6.3330
2009,10,2,2,119,-6.8466
2009,10,2,3,124,-6.0583
2009,10,2,4,131,-6.8654
2009,10,2,5,140,-8.2832
2009,10,3,1,122,-1.7415
2009,10,3,2,157,-3.1288
2009,10,3,3,168,-0.6739
2009,10,3,4,146,-0.3122
2009,10,3,5,101,-3.3491
2009,11,1,1,265,2.0928
2009,11,1,2,287,1.8727
2009,11,1,3,288,0.4580
2009,11,1,4,206,3.6085
2009,11,1,5,398,2.1314
2009,11,2,1,146,5.0563
2009,11,2,2,118,2.9595
2009,11,2,3,123,2.2471
2009,11,2,4,131,2.9883
2009,11,2,5,140,2.6758
2009,11,3,1,122,5.6297
2009,11,3,2,157,6.0242
2009,11,3,3,167,6.6057
2009,11,3,4,146,5.5204
2009,11,3,5,99,4.5765
2009,12,1,1,261,9.5050
2009,12,1,2,280,10.3939
2009,12,1,3,282,8.3137
2009,12,1,4,205,8.5095
2009,12,1,5,395,9.0493
2009,12,2,1,146,9.2340
2009,12,2,2,118,8.5417
2009,12,2,3,123,8.2152
2009,12,2,4,130,7.2291
2009,12,2,5,140,9.0152
2009,12,3,1,122,4.0281
2009,12,3,2,156,3.8861
2009,12,3,3,166,2.2090
2009,12,3,4,146,1.1888
2009,12,3,5,99,4.8332
2010,1,1,1,260,-2.0902
2010,1,1,2,278,-3.0324
2010,1,1,3,279,-6.2404
2010,1,1,4,203,-2.9956
2010,1,1,5,390,-4.1648
2010,1,2,1,145,-4.3086
2010,1,2,2,118,-3.8395
2010,1,2,3,122,-1.3739
2010,1,2,4,130,-3.8935
2010,1,2,5,140,-3.5932
2010,1,3,1,121,-4.8838
2010,1,3,2,156,-5.0876
2010,1,3,3,166,-3.1928
2010,1,3,4,145,-4.7665
2010,1,3,5,99,0.1360
2010,2,1,1,259,5.0381
2010,2,1,2,277,6.1470
2010,2,1,3,273,4.9079
2010,2,1,4,201,5.8067
2010,2,1,5,390,5.9187
2010,2,2,1,144,7.4334
2010,2,2,2,118,4.9867
2010,2,2,3,122,3.2209
2010,2,2,4,130,4.9123
2010,2,2,5,140,3.7499
2010,2,3,1,121,3.6237
2010,2,3,2,154,4.0715
2010,2,3,3,166,2.7225
2010,2,3,4,145,2.6789
2010,2,3,5,98,4.8828
2010,3,1,1,256,9.5864
2010,3,1,2,274,10.2467
2010,3,1,3,269,6.8996
2010,3,1,4,201,8.2779
2010,3,1,5,385,6.1316
2010,3,2,1,144,6.6791
2010,3,2,2,118,9.0904
2010,3,2,3,122,6.4826
2010,3,2,4,130,7.6271
2010,3,2,5,140,8.6141
2010,3,3,1,121,6.6582
2010,3,3,2,153,6.3832
2010,3,3,3,165,4.3522
2010,3,3,4,145,5.6969
2010,3,3,5,98,5.4170
2010,4,1,1,255,9.6344
2010,4,1,2,270,11.0263
2010,4,1,3,266,8.4329
2010,4,1,4,200,7.4698
2010,4,1,5,383,8.0501
2010,4,2,1,144,4.8560
2010,4,2,2,118,7.5012
2010,4,2,3,121,5.2186
2010,4,2,4,129,6.4843
2010,4,2,5,140,6.1116
2010,4,3,1,120,4.4592
2010,4,3,2,151,1.1109
2010,4,3,3,165,0.8615
2010,4,3,4,144,2.0163
2010,4,3,5,98,-0.1478
2010,5,1,1,252,-6.9726
2010,5,1,2,266,-10.8820
2010,5,1,3,262,-9.3099
2010,5,1,4,199,-7.9677
2010,5,1,5,381,-8.9266
2010,5,2,1,144,-6.9757
2010,5,2,2,118,-8.3518
2010,5,2,3,121,-6.4360
2010,5,2,4,129,-7.3098
2010,5,2,5,139,-9.3320
2010,5,3,1,119,-6.6035
2010,5,3,2,151,-8.8520
2010,5,3,3,165,-7.1173
2010,5,3,4,142,-7.6215
2010,5,3,5,98,-7.7869
2010,6,1,1,252,-9.1199
2010,6,1,2,259,-8.8444
2010,6,1,3,262,-8.2186
2010,6,1,4,199,-9.2770
2010,6,1,5,380,-7.7318
2010,6,2,1,144,-8.1583
2010,6,2,2,118,-7.8181
2010,6,2,3,121,-6.7057
2010,6,2,4,127,-8.1637
2010,6,2,5,139,-8.8166
2010,6,3,1,119,-5.2532
2010,6,3,2,151,-7.1340
2010,6,3,3,165,-4.1475
2010,6,3,4,142,-4.5849
2010,6,3,5,98,-1.4989
2010,7,1,1,253,8.0521
2010,7,1,2,292,5.9326
2010,7,1,3,262,5.7989
2010,7,1,4,231,7.8962
2010,7,1,5,358,7.9600
2010,7,2,1,149,8.3460
2010,7,2,2,148,6.4415
2010,7,2,3,131,6.9884
2010,7,2,4,94,7.4199
2010,7,2,5,122,7.6033
2010,7,3,1,140,9.2555
2010,7,3,2,137,4.1021
2010,7,3,3,176,6.3628
2010,7,3,4,161,7.0773
2010,7,3,5,93,7.9306
2010,8,1,1,249,-8.6243
2010,8,1,2,289,-9.4879
2010,8,1,3,261,-9.3301
2010,8,1,4,228,-8.6327
2010,8,1,5,356,-8.8311
2010,8,2,1,147,-7.1420
2010,8,2,2,146,-8.1758
2010,8,2,3,131,-7.4377
2010,8,2,4,93,-5.8805
2010,8,2,5,121,-6.3346
2010,8,3,1,139,-4.6074
2010,8,3,2,135,-2.8163
2010,8,3,3,175,-4.6838
2010,8,3,4,161,-2.4063
2010,8,3,5,93,-4.0265
2010,9,1,1,248,14.9584
2010,9,1,2,288,14.4165
2010,9,1,3,259,11.8889
2010,9,1,4,226,9.1711
2010,9,1,5,355,13.0552
2010,9,2,1,145,15.3474
2010,9,2,2,143,14.2541
2010,9,2,3,129,14.4871
2010,9,2,4,93,11.6579
2010,9,2,5,121,13.2535
2010,9,3,1,138,11.8338
2010,9,3,2,135,10.8794
2010,9,3,3,175,9.6447
2010,9,3,4,161,7.5824
2010,9,3,5,93,10.6511
2010,10,1,1,248,5.2412
2010,10,1,2,286,5.8429
2010,10,1,3,254,4.1322
2010,10,1,4,224,5.9126
2010,10,1,5,352,7.3379
2010,10,2,1,145,3.2573
2010,10,2,2,143,4.8421
2010,10,2,3,128,3.0050
2010,10,2,4,93,4.6204
2010,10,2,5,120,5.1740
2010,10,3,1,138,3.6790
2010,10,3,2,135,3.2766
2010,10,3,3,175,5.0904
2010,10,3,4,160,3.8214
2010,10,3,5,93,3.5572
2010,11,1,1,244,5.0088
2010,11,1,2,281,5.0313
2010,11,1,3,251,3.8189
2010,11,1,4,223,1.2815
2010,11,1,5,350,4.1384
2010,11,2,1,145,3.9317
2010,11,2,2,143,5.1778
2010,11,2,3,127,4.0382
2010,11,2,4,93,3.4442
2010,11,2,5,120,4.8949
2010,11,3,1,138,1.6438
2010,11,3,2,133,-0.6075
2010,11,3,3,173,-0.8871
2010,11,3,4,159,1.3621
2010,11,3,5,93,1.8060
2010,12,1,1,243,9.4547
2010,12,1,2,277,10.3508
2010,12,1,3,250,8.5421
2010,12,1,4,220,8.2105
2010,12,1,5,344,7.9311
2010,12,2,1,145,7.3735
2010,12,2,2,143,6.6077
2010,12,2,3,126,7.1407
2010,12,2,4,92,6.2075
2010,12,2,5,118,8.3749
2010,12,3,1,138,7.1646
2010,12,3,2,132,6.3822
2010,12,3,3,173,5.1061
2010,12,3,4,159,5.3227
2010,12,3,5,91,7.7924
2011,1,1,1,235,-0.4773
2011,1,1,2,271,-0.5723
2011,1,1,3,249,-2.7017
2011,1,1,4,218,-2.2929
2011,1,1,5,341,-1.0188
2011,1,2,1,145,0.5621
2011,1,2,2,140,0.6910
2011,1,2,3,125,-0.1545
2011,1,2,4,92,0.7337
2011,1,2,5,117,2.2790
2011,1,3,1,138,3.5803
2011,1,3,2,132,2.4505
2011,1,3,3,173,1.8308
2011,1,3,4,159,2.3572
2011,1,3,5,91,1.7507
2011,2,1,1,233,5.9337
2011,2,1,2,270,5.7267
2011,2,1,3,246,2.0171
2011,2,1,4,216,3.2972
2011,2,1,5,341,7.3484
2011,2,2,1,145,7.0596
2011,2,2,2,138,7.4506
2011,2,2,3,125,5.0411
2011,2,2,4,92,4.5324
2011,2,2,5,117,4.5831
2011,2,3,1,137,4.1417
2011,2,3,2,132,5.5519
2011,2,3,3,172,2.4658
2011,2,3,4,159,3.5947
2011,2,3,5,91,3.3743
2011,3,1,1,231,4.2638
2011,3,1,2,267,2.4344
2011,3,1,3,244,3.1597
2011,3,1,4,214,3.3009
2011,3,1,5,337,1.3035
2011,3,2,1,145,4.4230
2011,3,2,2,138,1.3422
2011,3,2,3,125,2.9953
2011,3,2,4,92,3.7092
2011,3,2,5,116,1.9818
2011,3,3,1,137,0.2494
2011,3,3,2,132,1.2685
2011,3,3,3,171,-0.1078
2011,3,3,4,159,0.6249
2011,3,3,5,90,1.9808
2011,4,1,1,230,1.5884
2011,4,1,2,266,1.7554
2011,4,1,3,239,1.7299
2011,4,1,4,212,2.7673
2011,4,1,5,334,1.1255
2011,4,2,1,145,2.5474
2011,4,2,2,138,3.1842
2011,4,2,3,125,3.0101
2011,4,2,4,91,2.4454
2011,4,2,5,116,2.1336
2011,4,3,1,135,3.3284
2011,4,3,2,132,3.3066
2011,4,3,3,171,3.1990
2011,4,3,4,157,3.7965
2011,4,3,5,90,3.9966
2011,5,1,1,227,-2.2451
2011,5,1,2,263,-2.2021
2011,5,1,3,235,-0.0417
2011,5,1,4,211,-2.7796
2011,5,1,5,332,-2.6604
2011,5,2,1,145,-3.8997
2011,5,2,2,138,-1.9645
2011,5,2,3,125,-0.6093
2011,5,2,4,90,-0.7330
2011,5,2,5,116,-1.6756
2011,5,3,1,135,-0.8132
2011,5,3,2,131,-1.0067
2011,5,3,3,170,-1.0048
2011,5,3,4,157,-0.8719
2011,5,3,5,90,-2.4661
2011,6,1,1,225,-1.7453
2011,6,1,2,262,-2.8632
2011,6,1,3,232,-3.2946
2011,6,1,4,210,-4.5579
2011,6,1,5,328,-3.2689
2011,6,2,1,144,-1.9543
2011,6,2,2,138,-1.9236
2011,6,2,3,125,-1.5592
2011,6,2,4,89,-1.4930
2011,6,2,5,115,0.1137
2011,6,3,1,134,-2.2107
2011,6,3,2,130,-2.5221
2011,6,3,3,170,-0.6923
2011,6,3,4,157,-1.3471
2011,6,3,5,90,-1.9811
2011,7,1,1,279,-2.5342
2011,7,1,2,248,-2.6689
2011,7,1,3,203,-2.6727
2011,7,1,4,196,-3.4077
2011,7,1,5,390,-3.3930
2011,7,2,1,149,-4.1931
2011,7,2,2,134,-6.1933
2011,7,2,3,131,-2.9452
2011,7,2,4,101,-3.7165
2011,7,2,5,98,-5.1677
2011,7,3,1,115,-3.5941
2011,7,3,2,165,-0.7593
2011,7,3,3,177,-1.8917
2011,7,3,4,141,-1.8100
2011,7,3,5,93,-1.8004
2011,8,1,1,277,-11.1888
2011,8,1,2,247,-12.8522
2011,8,1,3,203,-11.1610
2011,8,1,4,195,-9.9286
2011,8,1,5,388,-10.4697
2011,8,2,1,147,-10.0828
2011,8,2,2,132,-7.6101
2011,8,2,3,131,-7.5427
2011,8,2,4,101,-8.0840
2011,8,2,5,98,-8.8651
2011,8,3,1,115,-7.2847
2011,8,3,2,164,-5.1460
2011,8,3,3,176,-3.9494
2011,8,3,4,141,-4.5855
2011,8,3,5,93,-7.1643
2011,9,1,1,275,-12.3045
2011,9,1,2,245,-11.8485
2011,9,1,3,202,-9.6589
2011,9,1,4,195,-11.4547
2011,9,1,5,385,-11.2101
2011,9,2,1,146,-12.1770
2011,9,2,2,132,-10.3728
2011,9,2,3,129,-10.7523
2011,9,2,4,101,-9.8956
2011,9,2,5,98,-12.7265
2011,9,3,1,115,-6.7678
2011,9,3,2,164,-5.3075
2011,9,3,3,176,-5.4327
2011,9,3,4,141,-7.5532
2011,9,3,5,92,-10.7398
2011,10,1,1,274,15.7326
2011,10,1,2,244,14.0520
2011,10,1,3,202,11.3702
2011,10,1,4,195,12.1629
2011,10,1,5,382,14.0047
2011,10,2,1,146,15.9326
2011,10,2,2,131,16.0780
2011,10,2,3,129,15.3718
2011,10,2,4,100,13.8339
2011,10,2,5,98,15.9592
2011,10,3,1,115,10.9665
2011,10,3,2,164,10.6472
2011,10,3,3,175,9.8148
2011,10,3,4,140,10.5521
2011,10,3,5,92,13.4296
2011,11,1,1,273,-1.6387
2011,11,1,2,240,-4.2818
2011,11,1,3,200,1.3753
2011,11,1,4,192,-3.2866
2011,11,1,5,380,-1.6991
2011,11,2,1,145,-1.2578
2011,11,2,2,131,-0.8333
2011,11,2,3,129,-0.6898
2011,11,2,4,99,-0.0034
2011,11,2,5,97,0.2991
2011,11,3,1,115,-1.7488
2011,11,3,2,163,-1.0521
2011,11,3,3,174,1.0501
2011,11,3,4,140,0.8359
2011,11,3,5,92,0.3346
2011,12,1,1,272,1.6354
2011,12,1,2,238,0.8989
2011,12,1,3,196,-0.6039
2011,12,1,4,190,2.5922
2011,12,1,5,376,1.3658
2011,12,2,1,144,-0.9342
2011,12,2,2,131,-0.7139
2011,12,2,3,129,0.2878
2011,12,2,4,98,0.5272
2011,12,2,5,97,0.0905
2011,12,3,1,115,0.4213
2011,12,3,2,163,-0.0380
2011,12,3,3,173,0.3186
2011,12,3,4,138,1.7216
2011,12,3,5,92,-0.6808
2012,1,1,1,271,6.8505
2012,1,1,2,235,9.3284
2012,1,1,3,194,13.2074
2012,1,1,4,188,8.7599
2012,1,1,5,374,9.0206
2012,1,2,1,143,7.1948
2012,1,2,2,130,6.5032
2012,1,2,3,129,5.9834
2012,1,2,4,98,7.9758
2012,1,2,5,97,7.2023
2012,1,3,1,115,5.8970
2012,1,3,2,161,6.9818
2012,1,3,3,173,4.5017
2012,1,3,4,136,2.0553
2012,1,3,5,92,3.8181
2012,2,1,1,270,0.8407
2012,2,1,2,233,2.8148
2012,2,1,3,192,1.1971
2012,2,1,4,186,1.5148
2012,2,1,5,371,2.6343
2012,2,2,1,143,4.3462
2012,2,2,2,129,3.7357
2012,2,2,3,128,3.0185
2012,2,2,4,97,2.8971
2012,2,2,5,95,3.0830
2012,2,3,1,115,3.3406
2012,2,3,2,161,6.0316
2012,2,3,3,172,3.0601
2012,2,3,4,135,3.5643
2012,2,3,5,92,4.8700
2012,3,1,1,269,4.3139
2012,3,1,2,231,4.9836
2012,3,1,3,186,4.1926
2012,3,1,4,185,5.2226
2012,3,1,5,370,1.3470
2012,3,2,1,142,1.0771
2012,3,2,2,129,2.5095
2012,3,2,3,128,1.9747
2012,3,2,4,97,2.0244
2012,3,2,5,95,3.3391
2012,3,3,1,113,3.2152
2012,3,3,2,161,4.3774
2012,3,3,3,172,2.4069
2012,3,3,4,134,0.8437
2012,3,3,5,91,0.0176
2012,4,1,1,267,-2.9204
2012,4,1,2,227,-2.5566
2012,4,1,3,186,-3.7206
2012,4,1,4,184,-3.0853
2012,4,1,5,366,-0.3955
2012,4,2,1,142,-1.4969
2012,4,2,2,129,-0.6899
2012,4,2,3,128,-1.6697
2012,4,2,4,97,1.1272
2012,4,2,5,95,-2.8820
2012,4,3,1,113,0.4509
2012,4,3,2,160,-0.2919
2012,4,3,3,172,-1.1164
2012,4,3,4,134,-0.0783
2012,4,3,5,90,-0.9488
2012,5,1,1,263,-7.8419
2012,5,1,2,223,-4.7029
2012,5,1,3,185,-7.5094
2012,5,1,4,184,-8.2701
2012,5,1,5,366,-8.3158
2012,5,2,1,141,-7.9584
2012,5,2,2,129,-5.5999
2012,5,2,3,128,-6.7773
2012,5,2,4,96,-5.3616
2012,5,2,5,95,-6.8059
2012,5,3,1,113,-7.6162
2012,5,3,2,160,-5.0629
2012,5,3,3,172,-5.5796
2012,5,3,4,132,-4.4632
2012,5,3,5,90,-7.5173
2012,6,1,1,260,6.3366
2012,6,1,2,221,7.4740
2012,6,1,3,185,6.9658
2012,6,1,4,184,5.6111
2012,6,1,5,365,6.1690
2012,6,2,1,140,4.5172
2012,6,2,2,129,4.0053
2012,6,2,3,128,4.7077
2012,6,2,4,96,5.1556
2012,6,2,5,95,4.9812
2012,6,3,1,113,5.5795
2012,6,3,2,159,3.0343
2012,6,3,3,172,3.0771
2012,6,3,4,132,4.4083
2012,6,3,5,88,1.7237
2012,7,1,1,298,-2.9990
2012,7,1,2,239,-2.6343
2012,7,1,3,202,-0.3954
2012,7,1,4,155,-0.9100
2012,7,1,5,367,-2.0521
2012,7,2,1,145,-1.6996
2012,7,2,2,131,-2.6929
2012,7,2,3,108,-3.9688
2012,7,2,4,92,-0.3509
2012,7,2,5,113,-1.2808
2012,7,3,1,113,2.3693
2012,7,3,2,167,1.0576
2012,7,3,3,185,1.7228
2012,7,3,4,155,1.0607
2012,7,3,5,92,0.1060
2012,8,1,1,297,3.4976
2012,8,1,2,238,0.9043
2012,8,1,3,200,3.3530
2012,8,1,4,154,3.3680
2012,8,1,5,361,3.5350
2012,8,2,1,144,3.7546
2012,8,2,2,131,2.7117
2012,8,2,3,108,3.1839
2012,8,2,4,91,5.5247
2012,8,2,5,113,4.0832
2012,8,3,1,113,1.1488
2012,8,3,2,165,3.6909
2012,8,3,3,185,1.5944
2012,8,3,4,154,2.3963
2012,8,3,5,91,2.2901
2012,9,1,1,295,4.9895
2012,9,1,2,235,5.1401
2012,9,1,3,200,5.6299
2012,9,1,4,152,5.9630
2012,9,1,5,355,4.3296
2012,9,2,1,142,3.6001
2012,9,2,2,131,3.5713
2012,9,2,3,108,2.4268
2012,9,2,4,91,1.4497
2012,9,2,5,113,3.4271
2012,9,3,1,112,4.6295
2012,9,3,2,165,2.5014
2012,9,3,3,185,1.8421
2012,9,3,4,152,2.3214
2012,9,3,5,91,1.6071
2012,10,1,1,293,-4.0311
2012,10,1,2,234,-5.6490
2012,10,1,3,198,-4.9745
2012,10,1,4,150,-4.1049
2012,10,1,5,353,-2.7473
2012,10,2,1,141,-2.1258
2012,10,2,2,131,-2.7389
2012,10,2,3,108,-1.7690
2012,10,2,4,91,-2.2203
2012,10,2,5,113,0.4194
2012,10,3,1,111,-4.1873
2012,10,3,2,165,-3.7274
2012,10,3,3,185,-1.8724
2012,10,3,4,152,-0.6727
2012,10,3,5,91,0.7574
2012,11,1,1,292,0.4666
2012,11,1,2,231,0.6023
2012,11,1,3,195,0.5893
2012,11,1,4,150,2.5298
2012,11,1,5,350,1.2300
2012,11,2,1,139,-0.3038
2012,11,2,2,131,1.3705
2012,11,2,3,106,1.6295
2012,11,2,4,91,2.6776
2012,11,2,5,111,1.9287
2012,11,3,1,108,1.0877
2012,11,3,2,165,0.5510
2012,11,3,3,185,0.3660
2012,11,3,4,152,2.1086
2012,11,3,5,91,0.5967
2012,12,1,1,288,4.7002
2012,12,1,2,229,2.9506
2012,12,1,3,192,2.7946
2012,12,1,4,148,0.5729
2012,12,1,5,347,4.3836
2012,12,2,1,139,3.0414
2012,12,2,2,131,2.7568
2012,12,2,3,106,2.7069
2012,12,2,4,91,5.3007
2012,12,2,5,111,4.3565
2012,12,3,1,108,1.1096
2012,12,3,2,165,-0.7417
2012,12,3,3,185,0.1062
2012,12,3,4,152,2.0739
2012,12,3,5,91,4.3808
2013,1,1,1,285,6.7104
2013,1,1,2,226,6.2663
2013,1,1,3,189,7.9358
2013,1,1,4,146,5.6792
2013,1,1,5,344,5.8204
2013,1,2,1,137,6.5101
2013,1,2,2,130,6.4362
2013,1,2,3,105,5.2053
2013,1,2,4,89,5.0137
2013,1,2,5,111,7.7152
2013,1,3,1,108,6.1464
2013,1,3,2,164,2.5997
2013,1,3,3,185,6.1006
2013,1,3,4,151,6.2470
2013,1,3,5,91,5.6918
2013,2,1,1,285,1.2715
2013,2,1,2,226,0.2450
2013,2,1,3,187,1.2952
2013,2,1,4,145,-2.7214
2013,2,1,5,342,0.7754
2013,2,2,1,137,1.0959
2013,2,2,2,130,-0.0044
2013,2,2,3,105,1.1625
2013,2,2,4,89,0.5359
2013,2,2,5,110,0.6017
2013,2,3,1,107,1.2942
2013,2,3,2,164,1.4167
2013,2,3,3,185,1.5266
2013,2,3,4,151,1.3669
2013,2,3,5,89,-0.0239
2013,3,1,1,282,5.9164
2013,3,1,2,226,5.7389
2013,3,1,3,184,8.1352
2013,3,1,4,145,4.9606
2013,3,1,5,341,5.2093
2013,3,2,1,136,5.1337
2013,3,2,2,130,3.9275
2013,3,2,3,104,3.4484
2013,3,2,4,87,5.0214
2013,3,2,5,110,4.6033
2013,3,3,1,107,3.6032
2013,3,3,2,164,3.9882
2013,3,3,3,185,3.2827
2013,3,3,4,151,4.5237
2013,3,3,5,89,4.9240
2013,4,1,1,279,1.4602
2013,4,1,2,223,-0.4223
2013,4,1,3,182,2.5657
2013,4,1,4,143,-1.6334
2013,4,1,5,341,-1.7804
2013,4,2,1,136,-1.8145
2013,4,2,2,130,-0.0928
2013,4,2,3,104,-1.7734
2013,4,2,4,87,-1.7131
2013,4,2,5,110,0.6872
2013,4,3,1,107,0.7489
2013,4,3,2,164,1.1862
2013,4,3,3,185,1.9675
2013,4,3,4,151,2.3541
2013,4,3,5,89,1.4889
2013,5,1,1,274,5.7453
2013,5,1,2,221,7.7526
2013,5,1,3,181,2.6832
2013,5,1,4,143,5.2323
2013,5,1,5,339,5.5642
2013,5,2,1,136,5.8401
2013,5,2,2,129,5.2976
2013,5,2,3,102,4.1608
2013,5,2,4,87,4.1493
2013,5,2,5,109,6.2168
2013,5,3,1,107,0.1076
2013,5,3,2,164,2.9918
2013,5,3,3,185,1.9873
2013,5,3,4,151,1.3072
2013,5,3,5,89,1.5939
2013,6,1,1,271,1.0505
2013,6,1,2,220,-1.0907
2013,6,1,3,175,-0.8323
2013,6,1,4,143,-1.2745
2013,6,1,5,338,0.7997
2013,6,2,1,136,-0.2117
2013,6,2,2,128,-0.0700
2013,6,2,3,102,-0.9730
2013,6,2,4,87,-1.9082
2013,6,2,5,109,-1.3123
2013,6,3,1,107,0.0984
2013,6,3,2,164,-2.0350
2013,6,3,3,185,-1.5049
2013,6,3,4,150,-1.2504
2013,6,3,5,88,-1.6250
2013,7,1,1,236,7.7159
2013,7,1,2,248,9.5374
2013,7,1,3,193,9.3805
2013,7,1,4,182,7.3733
2013,7,1,5,323,7.4602
2013,7,2,1,136,8.4423
2013,7,2,2,131,6.2880
2013,7,2,3,100,6.2018
2013,7,2,4,108,6.8644
2013,7,2,5,113,7.2156
2013,7,3,1,125,4.5612
2013,7,3,2,161,5.0947
2013,7,3,3,169,6.3247
2013,7,3,4,138,4.7534
2013,7,3,5,91,5.9737
2013,8,1,1,236,-2.4176
2013,8,1,2,246,-2.8953
2013,8,1,3,193,-1.9220
2013,8,1,4,182,-3.0390
2013,8,1,5,322,-1.5129
2013,8,2,1,136,-2.2015
2013,8,2,2,129,-2.6577
2013,8,2,3,100,-2.7552
2013,8,2,4,108,-2.6301
2013,8,2,5,113,-3.7637
2013,8,3,1,124,-2.3336
2013,8,3,2,161,-2.7353
2013,8,3,3,167,-1.7660
2013,8,3,4,137,-3.0608
2013,8,3,5,91,-0.9666
2013,9,1,1,236,7.6030
2013,9,1,2,244,7.3913
2013,9,1,3,188,8.9020
2013,9,1,4,180,6.4334
2013,9,1,5,318,6.2824
2013,9,2,1,136,5.6155
2013,9,2,2,129,6.1538
2013,9,2,3,99,6.2392
2013,9,2,4,108,6.9835
2013,9,2,5,113,7.0648
2013,9,3,1,124,4.8096
2013,9,3,2,161,4.0296
2013,9,3,3,167,2.4145
2013,9,3,4,137,2.9323
2013,9,3,5,91,5.4095
2013,10,1,1,234,2.9403
2013,10,1,2,242,2.6867
2013,10,1,3,187,0.8756
2013,10,1,4,179,1.6983
2013,10,1,5,316,3.4970
2013,10,2,1,136,2.7768
2013,10,2,2,128,2.3806
2013,10,2,3,99,1.0475
2013,10,2,4,108,3.6293
2013,10,2,5,113,3.3756
2013,10,3,1,124,5.2169
2013,10,3,2,160,4.4461
2013,10,3,3,167,4.9556
2013,10,3,4,137,3.8503
2013,10,3,5,90,4.0319
2013,11,1,1,232,4.9028
2013,11,1,2,239,7.1263
2013,11,1,3,186,7.6860
2013,11,1,4,177,5.5886
2013,11,1,5,315,5.2104
2013,11,2,1,133,2.7659
2013,11,2,2,127,2.5875
2013,11,2,3,99,5.3708
2013,11,2,4,106,4.4707
2013,11,2,5,112,3.2904
2013,11,3,1,123,1.7879
2013,11,3,2,159,3.7772
2013,11,3,3,167,2.9315
2013,11,3,4,136,2.2500
2013,11,3,5,90,0.1194
2013,12,1,1,227,2.7531
2013,12,1,2,237,4.6690
2013,12,1,3,184,2.4551
2013,12,1,4,176,1.6591
2013,12,1,5,311,1.7910
2013,12,2,1,132,2.1115
2013,12,2,2,127,2.2925
2013,12,2,3,99,1.4419
2013,12,2,4,105,0.9521
2013,12,2,5,111,2.7183
2013,12,3,1,123,2.5234
2013,12,3,2,159,3.5021
2013,12,3,3,167,0.9340
2013,12,3,4,136,3.3238
2013,12,3,5,90,2.4101
2014,1,1,1,227,-3.4926
2014,1,1,2,236,-1.0375
2014,1,1,3,182,1.9122
2014,1,1,4,176,-0.0868
2014,1,1,5,310,-2.6011
2014,1,2,1,131,-1.3393
2014,1,2,2,126,-3.3487
2014,1,2,3,99,-3.2974
2014,1,2,4,104,-2.5650
2014,1,2,5,110,-3.9102
2014,1,3,1,123,-2.7435
2014,1,3,2,159,-0.3582
2014,1,3,3,166,-4.5990
2014,1,3,4,133,-4.6624
2014,1,3,5,90,-2.6524
2014,2,1,1,225,3.8526
2014,2,1,2,236,4.5489
2014,2,1,3,182,6.9529
2014,2,1,4,175,4.8278
2014,2,1,5,308,6.0445
2014,2,2,1,130,3.3095
2014,2,2,2,125,5.9615
2014,2,2,3,97,4.3244
2014,2,2,4,104,3.9951
2014,2,2,5,110,6.3509
2014,2,3,1,121,3.1321
2014,2,3,2,159,5.3653
2014,2,3,3,166,5.3342
2014,2,3,4,133,5.0606
2014,2,3,5,89,4.7068
2014,3,1,1,219,1.2665
2014,3,1,2,234,-0.3600
2014,3,1,3,181,-2.9494
2014,3,1,4,173,-2.2804
2014,3,1,5,303,1.4050
2014,3,2,1,129,-0.9329
2014,3,2,2,125,-1.3187
2014,3,2,3,96,-0.0629
2014,3,2,4,103,0.0985
2014,3,2,5,110,0.7217
2014,3,3,1,121,-0.7757
2014,3,3,2,158,-0.5290
2014,3,3,3,166,0.1919
2014,3,3,4,133,1.4862
2014,3,3,5,89,0.7044
2014,4,1,1,217,-5.4359
2014,4,1,2,232,-5.6632
2014,4,1,3,180,-7.6725
2014,4,1,4,173,-5.4587
2014,4,1,5,302,-4.3359
2014,4,2,1,129,-3.8184
2014,4,2,2,125,-2.3461
2014,4,2,3,96,-2.8621
