year,month,rank_ME,rank_dCOA,nstocks,ret_vw
1978,10,3,5,117,-12.5772
1978,11,1,1,536,5.7623
1978,11,1,2,203,4.9871
1978,11,1,3,229,5.3062
1978,11,1,4,277,7.7311
1978,11,1,5,601,8.1245
1978,11,2,1,108,7.3829
1978,11,2,2,78,6.9933
1978,11,2,3,111,5.8200
1978,11,2,4,129,7.0275
1978,11,2,5,166,8.4980
1978,11,3,1,114,3.3771
1978,11,3,2,170,3.6803
1978,11,3,3,137,2.8794
1978,11,3,4,139,2.1319
1978,11,3,5,117,4.1859
1978,12,1,1,535,1.8385
1978,12,1,2,202,2.0425
1978,12,1,3,226,0.3084
1978,12,1,4,275,1.1392
1978,12,1,5,599,2.3612
1978,12,2,1,108,1.7463
1978,12,2,2,78,2.8536
1978,12,2,3,111,1.3414
1978,12,2,4,129,2.2183
1978,12,2,5,165,3.6462
1978,12,3,1,113,-0.1705
1978,12,3,2,168,0.3383
1978,12,3,3,137,3.9927
1978,12,3,4,139,1.0530
1978,12,3,5,117,2.5435
1979,1,1,1,529,10.4675
1979,1,1,2,202,9.1063
1979,1,1,3,225,11.0177
1979,1,1,4,273,10.5909
1979,1,1,5,596,9.9978
1979,1,2,1,107,9.1134
1979,1,2,2,78,8.2738
1979,1,2,3,111,7.5405
1979,1,2,4,128,7.0972
1979,1,2,5,164,7.6122
1979,1,3,1,113,5.2940
1979,1,3,2,168,5.3883
1979,1,3,3,137,4.2578
1979,1,3,4,139,2.5366
1979,1,3,5,117,5.5155
1979,2,1,1,527,-1.9355
1979,2,1,2,197,-3.0888
1979,2,1,3,225,-1.2129
1979,2,1,4,271,-2.2188
1979,2,1,5,592,-3.4705
1979,2,2,1,106,-1.4959
1979,2,2,2,77,-1.9877
1979,2,2,3,111,-3.1840
1979,2,2,4,125,-3.0689
1979,2,2,5,161,-3.2535
1979,2,3,1,113,-1.4836
1979,2,3,2,165,-2.7135
1979,2,3,3,137,-2.8065
1979,2,3,4,138,-3.5197
1979,2,3,5,117,-4.6189
1979,3,1,1,521,8.5616
1979,3,1,2,195,8.0974
1979,3,1,3,224,7.8225
1979,3,1,4,270,10.0943
1979,3,1,5,591,9.3683
1979,3,2,1,106,11.8127
1979,3,2,2,77,9.4000
1979,3,2,3,108,9.2692
1979,3,2,4,125,8.6221
1979,3,2,5,158,11.4443
1979,3,3,1,111,3.2364
1979,3,3,2,165,6.5286
1979,3,3,3,136,6.3675
1979,3,3,4,138,5.6448
1979,3,3,5,117,6.7128
1979,4,1,1,520,3.3327
1979,4,1,2,195,1.5351
1979,4,1,3,221,5.5229
1979,4,1,4,269,2.6986
1979,4,1,5,591,2.2343
1979,4,2,1,105,3.5748
1979,4,2,2,77,1.4479
1979,4,2,3,107,3.5207
1979,4,2,4,125,2.3274
1979,4,2,5,158,1.1617
1979,4,3,1,111,-2.0639
1979,4,3,2,166,0.2455
1979,4,3,3,136,0.5933
1979,4,3,4,138,1.0720
1979,4,3,5,117,1.6042
1979,5,1,1,520,-1.8390
1979,5,1,2,195,-0.2164
1979,5,1,3,221,-1.2924
1979,5,1,4,266,-1.7172
1979,5,1,5,583,-0.9414
1979,5,2,1,104,1.5721
1979,5,2,2,76,-1.4728
1979,5,2,3,106,0.2462
1979,5,2,4,125,-3.0927
1979,5,2,5,157,-2.8345
1979,5,3,1,111,-0.6049
1979,5,3,2,166,-1.5963
1979,5,3,3,136,-2.2524
1979,5,3,4,138,-2.1561
1979,5,3,5,117,-1.0964
1979,6,1,1,517,5.0577
1979,6,1,2,194,6.7118
1979,6,1,3,219,5.8844
1979,6,1,4,264,5.0674
1979,6,1,5,580,4.3176
1979,6,2,1,104,8.0727
1979,6,2,2,76,7.4720
1979,6,2,3,105,3.1496
1979,6,2,4,124,3.8004
1979,6,2,5,157,4.4345
1979,6,3,1,111,3.3677
1979,6,3,2,166,5.1960
1979,6,3,3,136,2.8443
1979,6,3,4,137,3.8373
1979,6,3,5,116,5.0481
1979,7,1,1,470,2.5136
1979,7,1,2,202,3.0950
1979,7,1,3,282,4.5275
1979,7,1,4,291,1.5798
1979,7,1,5,565,1.8631
1979,7,2,1,97,3.1109
1979,7,2,2,106,3.9266
1979,7,2,3,92,2.8590
1979,7,2,4,127,4.2435
1979,7,2,5,168,1.8459
1979,7,3,1,127,1.2046
1979,7,3,2,155,2.6326
1979,7,3,3,152,1.3939
1979,7,3,4,128,-0.2572
1979,7,3,5,112,1.0370
1979,8,1,1,467,7.4265
1979,8,1,2,201,6.9512
1979,8,1,3,280,7.7962
1979,8,1,4,288,8.0821
1979,8,1,5,561,8.9857
1979,8,2,1,92,7.0664
1979,8,2,2,106,8.5856
1979,8,2,3,91,8.9362
1979,8,2,4,126,8.4159
1979,8,2,5,168,8.6948
1979,8,3,1,127,4.9500
1979,8,3,2,155,6.0108
1979,8,3,3,151,6.8977
1979,8,3,4,128,5.9844
1979,8,3,5,111,8.4684
1979,9,1,1,461,-0.1566
1979,9,1,2,199,1.3222
1979,9,1,3,280,-1.1049
1979,9,1,4,287,-0.1474
1979,9,1,5,552,-1.6841
1979,9,2,1,92,0.2236
1979,9,2,2,106,-1.4944
1979,9,2,3,89,-0.1529
1979,9,2,4,127,-1.1969
1979,9,2,5,167,2.4987
1979,9,3,1,127,0.3192
1979,9,3,2,153,2.6764
1979,9,3,3,151,-0.4417
1979,9,3,4,128,-2.0682
1979,9,3,5,111,-0.4921
1979,10,1,1,457,-10.6594
1979,10,1,2,197,-8.3201
1979,10,1,3,281,-10.8596
1979,10,1,4,286,-11.2488
1979,10,1,5,548,-10.7520
1979,10,2,1,92,-11.0231
1979,10,2,2,106,-11.7886
1979,10,2,3,89,-9.0333
1979,10,2,4,126,-10.6910
1979,10,2,5,166,-8.1890
1979,10,3,1,127,-4.4494
1979,10,3,2,152,-5.0792
1979,10,3,3,150,-7.8999
1979,10,3,4,128,-7.6539
1979,10,3,5,111,-7.4315
1979,11,1,1,455,6.9616
1979,11,1,2,197,6.7287
1979,11,1,3,281,8.1589
1979,11,1,4,286,8.8154
1979,11,1,5,549,8.4739
1979,11,2,1,92,10.3974
1979,11,2,2,106,6.9667
1979,11,2,3,89,7.2193
1979,11,2,4,126,9.3985
1979,11,2,5,167,10.3966
1979,11,3,1,127,6.8133
1979,11,3,2,152,5.1174
1979,11,3,3,150,3.3735
1979,11,3,4,128,6.2862
1979,11,3,5,111,7.6703
1979,12,1,1,452,7.8104
1979,12,1,2,196,7.2609
1979,12,1,3,280,7.7207
1979,12,1,4,282,8.8396
1979,12,1,5,545,7.2277
1979,12,2,1,92,7.3652
1979,12,2,2,106,5.7622
1979,12,2,3,89,5.5540
1979,12,2,4,126,5.6793
1979,12,2,5,165,6.2836
1979,12,3,1,127,1.0289
1979,12,3,2,150,1.7213
1979,12,3,3,150,3.8419
1979,12,3,4,128,1.5085
1979,12,3,5,111,3.5157
1980,1,1,1,445,11.7389
1980,1,1,2,196,9.6103
1980,1,1,3,277,9.9899
1980,1,1,4,278,9.4961
1980,1,1,5,541,12.1979
1980,1,2,1,92,7.4846
1980,1,2,2,104,7.4201
1980,1,2,3,88,9.1171
1980,1,2,4,126,6.7429
1980,1,2,5,163,6.5952
1980,1,3,1,127,7.8975
1980,1,3,2,150,7.4450
1980,1,3,3,150,6.4226
1980,1,3,4,128,4.4295
1980,1,3,5,109,4.3017
1980,2,1,1,442,-1.2915
1980,2,1,2,192,-1.2865
1980,2,1,3,274,-1.4035
1980,2,1,4,277,-1.3634
1980,2,1,5,534,-0.5129
1980,2,2,1,92,-1.0096
1980,2,2,2,103,-2.1835
1980,2,2,3,88,-0.7506
1980,2,2,4,126,-0.4450
1980,2,2,5,161,-2.8461
1980,2,3,1,125,2.3059
1980,2,3,2,148,6.3265
1980,2,3,3,150,-3.6217
1980,2,3,4,127,-3.7439
1980,2,3,5,109,-3.6579
1980,3,1,1,437,-19.6536
1980,3,1,2,191,-16.3042
1980,3,1,3,271,-18.2238
1980,3,1,4,276,-19.1118
1980,3,1,5,531,-19.7954
1980,3,2,1,91,-18.0268
1980,3,2,2,103,-16.7300
1980,3,2,3,87,-18.7258
1980,3,2,4,126,-15.9222
1980,3,2,5,160,-18.7284
1980,3,3,1,125,-11.5405
1980,3,3,2,148,-12.6580
1980,3,3,3,150,-8.4357
1980,3,3,4,127,-9.8454
1980,3,3,5,107,-9.1359
1980,4,1,1,435,6.3680
1980,4,1,2,192,6.5251
1980,4,1,3,269,6.2050
1980,4,1,4,274,6.8154
1980,4,1,5,530,6.1109
1980,4,2,1,91,8.1686
1980,4,2,2,102,6.5054
1980,4,2,3,87,5.5352
1980,4,2,4,126,4.7319
1980,4,2,5,159,4.6396
1980,4,3,1,125,7.9152
1980,4,3,2,147,6.0733
1980,4,3,3,150,2.7750
1980,4,3,4,127,2.3187
1980,4,3,5,107,3.1018
1980,5,1,1,432,6.5822
1980,5,1,2,193,7.0146
1980,5,1,3,270,6.1291
1980,5,1,4,274,6.4577
1980,5,1,5,529,6.9144
1980,5,2,1,90,7.6881
1980,5,2,2,102,8.3097
1980,5,2,3,86,7.9066
1980,5,2,4,125,8.4257
1980,5,2,5,159,8.5620
1980,5,3,1,125,4.3330
1980,5,3,2,147,6.0108
1980,5,3,3,150,5.4651
1980,5,3,4,127,5.6626
1980,5,3,5,108,6.8590
1980,6,1,1,430,3.7301
1980,6,1,2,191,4.9840
1980,6,1,3,268,4.5908
1980,6,1,4,272,5.6673
1980,6,1,5,528,3.3677
1980,6,2,1,89,4.9862
1980,6,2,2,101,3.1158
1980,6,2,3,86,5.2970
1980,6,2,4,125,3.1237
1980,6,2,5,158,5.2745
1980,6,3,1,125,2.6190
1980,6,3,2,147,3.4215
1980,6,3,3,150,2.5889
1980,6,3,4,127,3.4546
1980,6,3,5,107,2.8880
1980,7,1,1,504,8.3608
1980,7,1,2,209,10.9337
1980,7,1,3,234,9.4070
1980,7,1,4,288,10.4016
1980,7,1,5,477,13.6691
1980,7,2,1,111,7.2846
1980,7,2,2,110,7.8217
1980,7,2,3,95,10.5606
1980,7,2,4,127,9.4775
1980,7,2,5,193,15.7638
1980,7,3,1,114,3.8068
1980,7,3,2,155,7.7553
1980,7,3,3,154,6.1614
1980,7,3,4,136,7.2240
1980,7,3,5,110,13.5167
1980,8,1,1,503,6.1970
1980,8,1,2,209,7.5086
1980,8,1,3,234,8.2438
1980,8,1,4,287,9.1987
1980,8,1,5,476,10.5635
1980,8,2,1,109,5.5647
1980,8,2,2,110,2.6631
1980,8,2,3,95,7.0095
1980,8,2,4,126,6.6332
1980,8,2,5,193,6.1546
1980,8,3,1,114,2.7715
1980,8,3,2,155,1.0921
1980,8,3,3,154,0.9953
1980,8,3,4,136,1.9797
1980,8,3,5,110,2.7231
1980,9,1,1,499,3.0027
1980,9,1,2,210,2.6371
1980,9,1,3,234,2.9182
1980,9,1,4,282,3.5191
1980,9,1,5,473,4.1932
1980,9,2,1,108,2.3089
1980,9,2,2,111,2.6435
1980,9,2,3,94,3.1993
1980,9,2,4,124,2.4175
1980,9,2,5,193,5.7233
1980,9,3,1,113,1.9197
1980,9,3,2,155,1.6256
1980,9,3,3,154,3.3439
1980,9,3,4,136,3.3677
1980,9,3,5,110,5.0927
1980,10,1,1,495,3.3384
1980,10,1,2,207,3.0465
1980,10,1,3,233,4.6222
1980,10,1,4,280,4.9500
1980,10,1,5,472,7.0189
1980,10,2,1,108,4.3737
1980,10,2,2,108,3.2821
1980,10,2,3,92,3.2444
1980,10,2,4,124,3.2620
1980,10,2,5,192,4.0710
1980,10,3,1,113,-0.5428
1980,10,3,2,154,3.0665
1980,10,3,3,154,2.3583
1980,10,3,4,135,3.1495
1980,10,3,5,110,1.7559
1980,11,1,1,488,6.5524
1980,11,1,2,206,5.7385
1980,11,1,3,231,4.1569
1980,11,1,4,281,5.7261
1980,11,1,5,472,9.8594
1980,11,2,1,109,7.5604
1980,11,2,2,108,8.4523
1980,11,2,3,90,5.4489
1980,11,2,4,123,4.6439
1980,11,2,5,192,11.3534
1980,11,3,1,112,6.8760
1980,11,3,2,153,7.0109
1980,11,3,3,154,14.7667
1980,11,3,4,135,14.5992
1980,11,3,5,110,13.6755
1980,12,1,1,487,-3.8156
1980,12,1,2,205,-4.9070
1980,12,1,3,231,-4.1751
1980,12,1,4,280,-5.7867
1980,12,1,5,467,-5.4540
1980,12,2,1,108,-3.8938
1980,12,2,2,105,-3.7836
1980,12,2,3,90,-2.8274
1980,12,2,4,123,-0.8305
1980,12,2,5,191,-4.8031
1980,12,3,1,111,-0.8501
1980,12,3,2,153,-3.4132
1980,12,3,3,154,-5.5009
1980,12,3,4,135,-4.5801
1980,12,3,5,110,-2.2723
1981,1,1,1,484,0.1840
1981,1,1,2,207,0.8205
1981,1,1,3,228,1.3818
1981,1,1,4,277,0.0947
1981,1,1,5,466,-1.8022
1981,1,2,1,108,-0.7474
1981,1,2,2,105,0.9857
1981,1,2,3,91,0.3439
1981,1,2,4,122,1.2193
1981,1,2,5,191,-4.0592
1981,1,3,1,109,-1.9902
1981,1,3,2,153,-2.8014
1981,1,3,3,154,-4.1104
1981,1,3,4,135,-7.0251
1981,1,3,5,110,-7.6587
1981,2,1,1,472,0.6972
1981,2,1,2,205,1.2570
1981,2,1,3,227,0.0972
1981,2,1,4,275,1.5375
1981,2,1,5,464,-1.7014
1981,2,2,1,108,2.3101
1981,2,2,2,107,2.0362
1981,2,2,3,90,3.0831
1981,2,2,4,121,2.0950
1981,2,2,5,190,0.1824
1981,2,3,1,109,2.5795
1981,2,3,2,153,2.7874
1981,2,3,3,154,2.4239
1981,2,3,4,135,0.7351
1981,2,3,5,108,0.7929
1981,3,1,1,468,6.0664
1981,3,1,2,204,8.6918
1981,3,1,3,224,8.7270
1981,3,1,4,272,8.3557
1981,3,1,5,462,9.9189
1981,3,2,1,108,4.9457
1981,3,2,2,106,6.4556
1981,3,2,3,89,7.5957
1981,3,2,4,120,7.1060
1981,3,2,5,188,9.3496
1981,3,3,1,109,4.1287
1981,3,3,2,152,4.3184
1981,3,3,3,153,2.1418
1981,3,3,4,134,3.8355
1981,3,3,5,108,7.1542
1981,4,1,1,469,2.4468
1981,4,1,2,203,5.5632
1981,4,1,3,224,2.8946
1981,4,1,4,270,4.4919
1981,4,1,5,459,5.0161
1981,4,2,1,108,0.3083
1981,4,2,2,105,1.2335
1981,4,2,3,88,0.7913
1981,4,2,4,118,3.8233
1981,4,2,5,186,2.5658
1981,4,3,1,109,0.1384
1981,4,3,2,152,-2.4189
1981,4,3,3,152,-2.5814
1981,4,3,4,134,-3.5699
1981,4,3,5,109,-0.3053
1981,5,1,1,463,3.8357
1981,5,1,2,204,4.3672
1981,5,1,3,222,2.8930
1981,5,1,4,269,2.9380
1981,5,1,5,456,5.6566
1981,5,2,1,108,1.8985
1981,5,2,2,105,2.4819
1981,5,2,3,87,3.8659
1981,5,2,4,117,3.8789
1981,5,2,5,186,4.0795
1981,5,3,1,109,2.3652
1981,5,3,2,153,1.0069
1981,5,3,3,149,-1.0412
1981,5,3,4,134,-1.6933
1981,5,3,5,108,2.8255
1981,6,1,1,463,-0.2780
1981,6,1,2,202,0.6688
1981,6,1,3,220,0.7983
1981,6,1,4,268,-1.0143
1981,6,1,5,456,-3.9784
1981,6,2,1,107,-2.4001
1981,6,2,2,104,-1.3766
1981,6,2,3,86,-1.7644
1981,6,2,4,116,-1.4873
1981,6,2,5,183,-5.0255
1981,6,3,1,109,-0.4134
1981,6,3,2,153,-0.0232
1981,6,3,3,148,1.1978
1981,6,3,4,133,-1.5919
1981,6,3,5,108,-5.6528
1981,7,1,1,599,-2.8631
1981,7,1,2,223,-1.3519
1981,7,1,3,233,-3.0418
1981,7,1,4,270,-2.0923
1981,7,1,5,489,-3.9497
1981,7,2,1,127,-0.8799
1981,7,2,2,94,-2.6729
1981,7,2,3,94,-0.5190
1981,7,2,4,103,-1.5029
1981,7,2,5,190,-3.0617
1981,7,3,1,76,-0.0450
1981,7,3,2,148,0.0310
1981,7,3,3,155,-0.1278
1981,7,3,4,151,1.9967
1981,7,3,5,132,-0.3390
1981,8,1,1,591,-8.2031
1981,8,1,2,221,-7.3176
1981,8,1,3,232,-6.5951
1981,8,1,4,268,-7.5082
1981,8,1,5,488,-10.7881
1981,8,2,1,126,-7.4540
1981,8,2,2,94,-6.3378
1981,8,2,3,93,-4.4004
1981,8,2,4,102,-5.8685
1981,8,2,5,190,-9.7825
1981,8,3,1,76,-5.4540
1981,8,3,2,147,-3.8407
1981,8,3,3,154,-4.8382
1981,8,3,4,150,-6.0124
1981,8,3,5,132,-8.1783
1981,9,1,1,584,-8.7082
1981,9,1,2,220,-7.9007
1981,9,1,3,229,-7.6764
1981,9,1,4,266,-9.1741
1981,9,1,5,479,-10.3139
1981,9,2,1,125,-7.2576
1981,9,2,2,94,-6.3747
1981,9,2,3,93,-6.7938
1981,9,2,4,103,-6.7807
1981,9,2,5,189,-9.7941
1981,9,3,1,76,-7.5733
1981,9,3,2,145,-3.3077
1981,9,3,3,153,-5.5667
1981,9,3,4,149,-6.0564
1981,9,3,5,132,-7.4126
1981,10,1,1,576,8.5392
1981,10,1,2,218,7.0856
1981,10,1,3,228,6.8827
1981,10,1,4,265,7.9427
1981,10,1,5,476,9.1759
1981,10,2,1,125,6.2677
1981,10,2,2,94,7.2621
1981,10,2,3,93,5.5377
1981,10,2,4,102,6.9779
1981,10,2,5,189,9.2363
1981,10,3,1,76,5.1071
1981,10,3,2,146,5.2886
1981,10,3,3,151,4.3321
1981,10,3,4,148,5.2750
1981,10,3,5,132,9.2818
1981,11,1,1,577,1.9381
1981,11,1,2,218,4.2955
1981,11,1,3,227,2.5246
1981,11,1,4,264,1.2529
1981,11,1,5,480,0.2911
1981,11,2,1,123,2.7839
1981,11,2,2,94,4.9209
1981,11,2,3,93,4.8637
1981,11,2,4,101,2.9787
1981,11,2,5,189,1.2895
1981,11,3,1,76,3.4458
1981,11,3,2,145,3.6851
1981,11,3,3,151,4.3563
1981,11,3,4,147,6.6111
1981,11,3,5,132,1.5937
1981,12,1,1,571,-2.0821
1981,12,1,2,219,0.0583
1981,12,1,3,228,-1.3730
1981,12,1,4,261,-0.8702
1981,12,1,5,476,-2.9949
1981,12,2,1,123,-1.4164
1981,12,2,2,93,-0.6272
1981,12,2,3,93,-1.1049
1981,12,2,4,99,-0.6361
1981,12,2,5,189,-2.4932
1981,12,3,1,76,-1.8432
1981,12,3,2,145,-2.3048
1981,12,3,3,151,-1.7052
1981,12,3,4,147,-3.6624
1981,12,3,5,132,-3.0931
1982,1,1,1,567,-0.8045
1982,1,1,2,216,-1.8651
1982,1,1,3,226,-0.6893
1982,1,1,4,262,-1.2560
1982,1,1,5,475,-2.6205
1982,1,2,1,122,-4.3942
1982,1,2,2,93,-2.3663
1982,1,2,3,93,-3.3784
1982,1,2,4,97,-4.1648
1982,1,2,5,189,-5.3548
1982,1,3,1,75,-3.1501
1982,1,3,2,145,-1.6769
1982,1,3,3,151,-0.3890
1982,1,3,4,147,-3.1991
1982,1,3,5,131,-2.3581
1982,2,1,1,566,-3.6335
1982,2,1,2,213,-3.7083
1982,2,1,3,226,-2.1014
1982,2,1,4,260,-3.0301
1982,2,1,5,475,-5.4289
1982,2,2,1,122,-4.1987
1982,2,2,2,93,-1.2472
1982,2,2,3,93,-3.8973
1982,2,2,4,98,-5.2644
1982,2,2,5,189,-7.1651
1982,2,3,1,75,-6.5404
1982,2,3,2,145,-2.9497
1982,2,3,3,150,-4.5499
1982,2,3,4,146,-4.9589
1982,2,3,5,131,-8.9209
1982,3,1,1,556,-1.1388
1982,3,1,2,212,0.0062
1982,3,1,3,224,1.5541
1982,3,1,4,256,-1.5734
1982,3,1,5,475,-2.0650
1982,3,2,1,120,0.2884
1982,3,2,2,93,1.4052
1982,3,2,3,92,1.6378
1982,3,2,4,98,-0.2912
1982,3,2,5,188,-2.9011
1982,3,3,1,75,1.1730
1982,3,3,2,145,0.7885
1982,3,3,3,150,-0.2891
1982,3,3,4,146,-0.9009
1982,3,3,5,131,-4.2731
1982,4,1,1,552,4.2366
1982,4,1,2,209,6.4337
1982,4,1,3,223,7.1290
1982,4,1,4,254,6.6430
1982,4,1,5,473,6.2386
1982,4,2,1,118,6.0546
1982,4,2,2,93,5.2510
1982,4,2,3,91,5.0627
1982,4,2,4,98,6.1738
1982,4,2,5,186,5.9666
1982,4,3,1,75,5.2768
1982,4,3,2,145,2.7922
1982,4,3,3,150,5.1763
1982,4,3,4,144,3.7177
1982,4,3,5,129,6.6367
1982,5,1,1,547,-2.1023
1982,5,1,2,208,-1.5403
1982,5,1,3,220,0.0741
1982,5,1,4,252,-1.6236
1982,5,1,5,469,-1.8231
1982,5,2,1,119,-2.7224
1982,5,2,2,93,-1.5557
1982,5,2,3,91,-2.3473
1982,5,2,4,98,-2.7747
1982,5,2,5,186,-4.4467
1982,5,3,1,75,-0.0159
1982,5,3,2,144,-2.0348
1982,5,3,3,149,-2.7721
1982,5,3,4,144,-2.2710
1982,5,3,5,129,-5.0252
1982,6,1,1,542,-2.1062
1982,6,1,2,203,-2.0744
1982,6,1,3,217,-1.2499
1982,6,1,4,249,-2.7137
1982,6,1,5,467,-2.8318
1982,6,2,1,119,-0.9684
1982,6,2,2,92,0.1591
1982,6,2,3,91,-1.0533
1982,6,2,4,97,-1.9337
1982,6,2,5,186,-3.1930
1982,6,3,1,75,-2.5944
1982,6,3,2,144,-2.5642
1982,6,3,3,149,-0.4394
1982,6,3,4,143,-1.2009
1982,6,3,5,130,-3.6742
1982,7,1,1,490,-0.7279
1982,7,1,2,211,-1.0454
1982,7,1,3,241,0.3653
1982,7,1,4,303,-0.6637
1982,7,1,5,604,-3.1189
1982,7,2,1,113,-1.9671
1982,7,2,2,78,0.9535
1982,7,2,3,94,-2.1622
1982,7,2,4,112,0.2799
1982,7,2,5,180,-3.0089
1982,7,3,1,89,-3.5830
1982,7,3,2,140,-2.5155
1982,7,3,3,150,-0.5820
1982,7,3,4,137,-2.4797
1982,7,3,5,129,-4.3764
1982,8,1,1,488,6.0882
1982,8,1,2,209,5.1947
1982,8,1,3,240,6.1444
1982,8,1,4,301,6.6554
1982,8,1,5,602,5.2286
1982,8,2,1,111,10.1265
1982,8,2,2,78,10.0480
1982,8,2,3,93,10.4521
1982,8,2,4,112,8.3073
1982,8,2,5,179,9.6492
1982,8,3,1,89,11.7768
1982,8,3,2,139,13.2550
1982,8,3,3,150,12.0457
1982,8,3,4,137,12.7477
1982,8,3,5,128,12.5023
1982,9,1,1,485,4.0831
1982,9,1,2,209,2.5607
1982,9,1,3,239,5.3729
1982,9,1,4,300,4.8103
1982,9,1,5,604,1.4107
1982,9,2,1,111,2.0343
1982,9,2,2,77,3.1911
1982,9,2,3,93,3.3615
1982,9,2,4,111,3.9135
1982,9,2,5,179,2.9629
1982,9,3,1,88,1.1696
1982,9,3,2,139,1.1981
1982,9,3,3,150,0.7414
1982,9,3,4,137,1.5274
1982,9,3,5,128,0.1934
1982,10,1,1,479,12.8366
1982,10,1,2,208,9.8799
1982,10,1,3,236,12.9070
1982,10,1,4,299,13.3720
1982,10,1,5,598,15.0788
1982,10,2,1,107,10.7893
1982,10,2,2,75,11.7063
1982,10,2,3,92,11.1116
1982,10,2,4,111,12.5608
1982,10,2,5,179,15.4702
1982,10,3,1,87,12.1931
1982,10,3,2,139,7.8710
1982,10,3,3,150,9.2836
1982,10,3,4,137,12.0917
1982,10,3,5,128,15.5069
1982,11,1,1,477,9.1708
1982,11,1,2,206,8.4301
1982,11,1,3,236,8.3847
1982,11,1,4,297,10.1665
1982,11,1,5,591,10.4663
1982,11,2,1,106,8.9089
1982,11,2,2,75,8.1825
1982,11,2,3,91,9.0644
1982,11,2,4,109,7.7792
1982,11,2,5,178,8.2199
1982,11,3,1,87,5.4196
1982,11,3,2,138,2.1985
1982,11,3,3,150,4.2592
1982,11,3,4,137,4.3242
1982,11,3,5,128,6.2023
1982,12,1,1,476,2.3348
1982,12,1,2,205,1.7570
1982,12,1,3,238,4.2571
1982,12,1,4,296,2.3003
1982,12,1,5,589,1.3092
1982,12,2,1,106,1.1992
1982,12,2,2,75,2.6633
1982,12,2,3,92,-0.1224
1982,12,2,4,109,2.2210
1982,12,2,5,177,1.4062
1982,12,3,1,87,0.9841
1982,12,3,2,138,1.7805
1982,12,3,3,150,3.1035
1982,12,3,4,136,1.6584
1982,12,3,5,128,-0.9885
1983,1,1,1,473,8.6677
1983,1,1,2,205,7.9232
1983,1,1,3,236,9.4684
1983,1,1,4,294,9.0515
1983,1,1,5,585,11.0211
1983,1,2,1,105,5.2311
1983,1,2,2,73,5.9580
1983,1,2,3,92,4.8270
1983,1,2,4,109,4.7335
1983,1,2,5,176,9.3438
1983,1,3,1,87,4.2697
1983,1,3,2,137,3.0811
1983,1,3,3,149,4.8781
1983,1,3,4,135,2.9758
1983,1,3,5,128,4.7301
1983,2,1,1,467,7.3583
1983,2,1,2,201,6.7729
1983,2,1,3,232,6.0291
1983,2,1,4,291,6.1263
1983,2,1,5,580,4.4642
1983,2,2,1,104,5.7336
1983,2,2,2,74,6.2869
1983,2,2,3,91,5.9315
1983,2,2,4,107,7.4213
1983,2,2,5,175,3.7794
1983,2,3,1,87,2.6276
1983,2,3,2,137,3.0548
1983,2,3,3,148,2.2611
1983,2,3,4,135,2.9118
1983,2,3,5,128,2.4037
1983,3,1,1,464,7.2459
1983,3,1,2,201,4.9867
1983,3,1,3,230,5.8598
1983,3,1,4,287,5.1354
1983,3,1,5,576,4.4667
1983,3,2,1,104,5.5511
1983,3,2,2,74,2.9624
1983,3,2,3,91,5.1997
1983,3,2,4,107,5.2373
1983,3,2,5,174,2.8281
1983,3,3,1,86,5.4020
1983,3,3,2,136,3.4864
1983,3,3,3,149,1.4125
1983,3,3,4,135,3.0952
1983,3,3,5,128,2.8801
1983,4,1,1,461,7.5267
1983,4,1,2,201,6.3410
1983,4,1,3,228,9.7499
1983,4,1,4,285,6.3676
1983,4,1,5,574,7.2873
1983,4,2,1,104,6.6444
1983,4,2,2,74,6.3129
1983,4,2,3,91,7.3819
1983,4,2,4,106,7.6281
1983,4,2,5,174,5.9821
1983,4,3,1,86,6.7820
1983,4,3,2,136,6.5340
1983,4,3,3,148,8.4343
1983,4,3,4,134,4.8591
1983,4,3,5,128,5.1632
1983,5,1,1,456,8.3168
1983,5,1,2,200,9.8262
1983,5,1,3,226,10.2397
1983,5,1,4,285,9.6884
1983,5,1,5,570,12.0868
1983,5,2,1,104,6.5271
1983,5,2,2,74,6.0522
1983,5,2,3,91,4.7845
1983,5,2,4,105,4.6472
1983,5,2,5,175,5.4158
1983,5,3,1,86,-2.2539
1983,5,3,2,136,0.8868
1983,5,3,3,148,-1.9849
1983,5,3,4,134,2.2426
1983,5,3,5,128,3.7365
1983,6,1,1,451,6.6257
1983,6,1,2,198,3.9368
1983,6,1,3,225,4.3949
1983,6,1,4,285,4.1767
1983,6,1,5,568,3.6939
1983,6,2,1,104,5.4502
1983,6,2,2,74,6.7599
1983,6,2,3,90,6.5097
1983,6,2,4,105,6.7869
1983,6,2,5,174,5.8071
1983,6,3,1,85,3.3107
1983,6,3,2,135,2.8684
1983,6,3,3,148,3.3730
1983,6,3,4,134,5.4877
1983,6,3,5,128,5.4567
1983,7,1,1,514,-0.5328
1983,7,1,2,362,-1.1919
1983,7,1,3,249,-1.6179
1983,7,1,4,322,-0.6188
1983,7,1,5,606,-5.2994
1983,7,2,1,92,-1.3671
1983,7,2,2,97,-2.7441
1983,7,2,3,101,-0.8896
1983,7,2,4,107,-1.0478
1983,7,2,5,197,-5.6502
1983,7,3,1,75,-0.5027
1983,7,3,2,131,-3.1792
1983,7,3,3,149,-3.0514
1983,7,3,4,155,-4.3673
