year,month,rank_ME,rank_NXF,nstocks,ret_vw
1997,12,2,3,136,0.2437
1997,12,2,4,131,1.0262
1997,12,2,5,210,-1.5523
1997,12,3,1,141,2.6487
1997,12,3,2,153,0.2742
1997,12,3,3,145,0.7968
1997,12,3,4,183,0.4750
1997,12,3,5,143,-1.0089
1998,1,1,1,324,0.9416
1998,1,1,2,248,-0.4003
1998,1,1,3,472,0.5150
1998,1,1,4,464,-0.7642
1998,1,1,5,756,-0.9680
1998,1,2,1,94,-0.1603
1998,1,2,2,92,-3.2148
1998,1,2,3,134,-0.8232
1998,1,2,4,130,-1.8040
1998,1,2,5,209,-1.0274
1998,1,3,1,141,0.4304
1998,1,3,2,153,2.7254
1998,1,3,3,144,0.2258
1998,1,3,4,183,1.9959
1998,1,3,5,142,0.4571
1998,2,1,1,319,6.2617
1998,2,1,2,246,6.6286
1998,2,1,3,470,4.8611
1998,2,1,4,460,6.5895
1998,2,1,5,743,5.5952
1998,2,2,1,91,6.1268
1998,2,2,2,92,8.8764
1998,2,2,3,134,8.7036
1998,2,2,4,130,8.2528
1998,2,2,5,207,9.2750
1998,2,3,1,141,5.4168
1998,2,3,2,151,7.4183
1998,2,3,3,144,7.1060
1998,2,3,4,183,9.2011
1998,2,3,5,141,9.7488
1998,3,1,1,316,5.1989
1998,3,1,2,245,5.9921
1998,3,1,3,465,2.9089
1998,3,1,4,455,4.8184
1998,3,1,5,731,4.4419
1998,3,2,1,91,4.4228
1998,3,2,2,92,5.2521
1998,3,2,3,134,4.0865
1998,3,2,4,129,3.0609
1998,3,2,5,206,4.3677
1998,3,3,1,141,5.3554
1998,3,3,2,151,4.0057
1998,3,3,3,144,4.8488
1998,3,3,4,182,5.1645
1998,3,3,5,141,3.0127
1998,4,1,1,312,2.4995
1998,4,1,2,245,2.5587
1998,4,1,3,454,3.1646
1998,4,1,4,450,2.8864
1998,4,1,5,718,1.6782
1998,4,2,1,91,2.5805
1998,4,2,2,92,1.8540
1998,4,2,3,132,1.5846
1998,4,2,4,127,-0.3463
1998,4,2,5,204,-0.4497
1998,4,3,1,139,-2.0968
1998,4,3,2,150,1.8393
1998,4,3,3,143,2.7662
1998,4,3,4,182,1.3924
1998,4,3,5,140,1.4477
1998,5,1,1,310,-4.2056
1998,5,1,2,244,-2.5896
1998,5,1,3,445,-3.7686
1998,5,1,4,448,-4.9029
1998,5,1,5,707,-5.8296
1998,5,2,1,91,-4.0055
1998,5,2,2,91,-5.3117
1998,5,2,3,131,-3.8087
1998,5,2,4,127,-5.9294
1998,5,2,5,203,-6.9993
1998,5,3,1,138,-0.1297
1998,5,3,2,150,-3.5226
1998,5,3,3,143,-3.6767
1998,5,3,4,181,-0.0088
1998,5,3,5,140,-6.9909
1998,6,1,1,306,1.1982
1998,6,1,2,243,-0.5406
1998,6,1,3,442,-3.3316
1998,6,1,4,444,-0.7016
1998,6,1,5,702,-2.7288
1998,6,2,1,90,-0.5636
1998,6,2,2,91,-0.0457
1998,6,2,3,131,1.2459
1998,6,2,4,127,-0.2981
1998,6,2,5,203,-0.7328
1998,6,3,1,138,3.3634
1998,6,3,2,149,6.8013
1998,6,3,3,140,2.2287
1998,6,3,4,181,3.2870
1998,6,3,5,140,0.0173
1998,7,1,1,293,-5.0950
1998,7,1,2,324,-7.3962
1998,7,1,3,551,-6.4146
1998,7,1,4,496,-7.1185
1998,7,1,5,696,-8.3179
1998,7,2,1,109,-6.4372
1998,7,2,2,103,-6.7321
1998,7,2,3,147,-6.0219
1998,7,2,4,154,-8.7657
1998,7,2,5,241,-10.8679
1998,7,3,1,162,-0.6811
1998,7,3,2,180,-1.9874
1998,7,3,3,136,-2.6937
1998,7,3,4,176,-3.2299
1998,7,3,5,137,-3.8187
1998,8,1,1,285,-17.8203
1998,8,1,2,319,-16.9433
1998,8,1,3,543,-20.5172
1998,8,1,4,495,-21.0257
1998,8,1,5,686,-25.6933
1998,8,2,1,108,-16.8929
1998,8,2,2,102,-13.6956
1998,8,2,3,146,-15.5429
1998,8,2,4,153,-18.2908
1998,8,2,5,241,-26.2644
1998,8,3,1,159,-11.3940
1998,8,3,2,180,-11.7634
1998,8,3,3,136,-11.9016
1998,8,3,4,174,-17.2757
1998,8,3,5,134,-17.8528
1998,9,1,1,281,0.5013
1998,9,1,2,318,2.1198
1998,9,1,3,538,3.1202
1998,9,1,4,491,4.1138
1998,9,1,5,673,5.7729
1998,9,2,1,108,2.7493
1998,9,2,2,102,6.0443
1998,9,2,3,144,7.9000
1998,9,2,4,150,5.4811
1998,9,2,5,238,11.1290
1998,9,3,1,159,6.5033
1998,9,3,2,177,9.4742
1998,9,3,3,136,6.9087
1998,9,3,4,172,6.2414
1998,9,3,5,134,7.8232
1998,10,1,1,280,2.8580
1998,10,1,2,315,0.5819
1998,10,1,3,530,3.2180
1998,10,1,4,484,3.8176
1998,10,1,5,652,2.6741
1998,10,2,1,108,5.4036
1998,10,2,2,100,0.8099
1998,10,2,3,143,3.9647
1998,10,2,4,150,7.2930
1998,10,2,5,237,5.0459
1998,10,3,1,159,8.6729
1998,10,3,2,176,5.3308
1998,10,3,3,135,4.5537
1998,10,3,4,170,8.1787
1998,10,3,5,133,7.9897
1998,11,1,1,275,6.8669
1998,11,1,2,310,6.3070
1998,11,1,3,522,9.6690
1998,11,1,4,474,13.3077
1998,11,1,5,635,6.2654
1998,11,2,1,108,7.3386
1998,11,2,2,99,5.9113
1998,11,2,3,140,5.6471
1998,11,2,4,149,5.9673
1998,11,2,5,237,4.7312
1998,11,3,1,158,6.3049
1998,11,3,2,174,5.7615
1998,11,3,3,135,6.9605
1998,11,3,4,168,5.3150
1998,11,3,5,133,4.2907
1998,12,1,1,272,3.3442
1998,12,1,2,308,0.8919
1998,12,1,3,511,1.7139
1998,12,1,4,468,3.6294
1998,12,1,5,629,2.6069
1998,12,2,1,108,5.0736
1998,12,2,2,99,3.4669
1998,12,2,3,139,5.5458
1998,12,2,4,148,7.1174
1998,12,2,5,236,7.2059
1998,12,3,1,158,3.2603
1998,12,3,2,172,8.3683
1998,12,3,3,134,7.9887
1998,12,3,4,167,8.5713
1998,12,3,5,132,10.8835
1999,1,1,1,267,2.3444
1999,1,1,2,302,3.3808
1999,1,1,3,497,6.9075
1999,1,1,4,464,7.7961
1999,1,1,5,612,4.8827
1999,1,2,1,108,1.1602
1999,1,2,2,99,-3.0353
1999,1,2,3,138,0.3753
1999,1,2,4,146,0.3437
1999,1,2,5,235,3.6300
1999,1,3,1,158,1.8343
1999,1,3,2,172,7.6428
1999,1,3,3,134,4.7220
1999,1,3,4,166,1.2658
1999,1,3,5,132,7.0526
1999,2,1,1,264,-6.1676
1999,2,1,2,300,-5.2746
1999,2,1,3,486,-6.5468
1999,2,1,4,455,-8.6401
1999,2,1,5,595,-6.9339
1999,2,2,1,107,-6.7086
1999,2,2,2,99,-6.2863
1999,2,2,3,137,-7.8405
1999,2,2,4,146,-9.1590
1999,2,2,5,234,-10.8577
1999,2,3,1,158,-3.5354
1999,2,3,2,171,-5.2236
1999,2,3,3,133,-5.6874
1999,2,3,4,163,-5.8176
1999,2,3,5,131,-4.1132
1999,3,1,1,258,-4.1623
1999,3,1,2,297,-1.7222
1999,3,1,3,484,-4.4146
1999,3,1,4,449,-3.7367
1999,3,1,5,584,-1.7586
1999,3,2,1,106,-2.3498
1999,3,2,2,98,1.0339
1999,3,2,3,136,-1.2957
1999,3,2,4,146,2.6618
1999,3,2,5,234,1.3175
1999,3,3,1,157,2.1677
1999,3,3,2,171,5.2563
1999,3,3,3,133,3.0834
1999,3,3,4,163,1.9758
1999,3,3,5,131,8.0864
1999,4,1,1,253,4.0955
1999,4,1,2,292,11.3751
1999,4,1,3,474,5.8147
1999,4,1,4,442,9.7482
1999,4,1,5,574,11.5415
1999,4,2,1,105,10.9727
1999,4,2,2,97,7.3947
1999,4,2,3,132,7.9940
1999,4,2,4,145,7.4765
1999,4,2,5,228,9.3604
1999,4,3,1,154,3.5601
1999,4,3,2,169,0.7903
1999,4,3,3,132,6.2194
1999,4,3,4,162,9.1542
1999,4,3,5,129,-1.3230
1999,5,1,1,250,4.7381
1999,5,1,2,288,3.8320
1999,5,1,3,467,6.1750
1999,5,1,4,435,7.3501
1999,5,1,5,564,3.0470
1999,5,2,1,105,2.5210
1999,5,2,2,97,4.0782
1999,5,2,3,131,4.0799
1999,5,2,4,145,1.5599
1999,5,2,5,226,2.3068
1999,5,3,1,154,-3.4186
1999,5,3,2,167,-0.6936
1999,5,3,3,131,-0.1272
1999,5,3,4,161,-0.7123
1999,5,3,5,128,0.7573
1999,6,1,1,247,3.4788
1999,6,1,2,285,7.8063
1999,6,1,3,462,6.9814
1999,6,1,4,430,8.5768
1999,6,1,5,551,5.9628
1999,6,2,1,103,4.6129
1999,6,2,2,97,5.5719
1999,6,2,3,131,7.3364
1999,6,2,4,145,7.1811
1999,6,2,5,225,9.0689
1999,6,3,1,152,4.3512
1999,6,3,2,167,6.8871
1999,6,3,3,131,4.6789
1999,6,3,4,161,5.6331
1999,6,3,5,127,3.2751
1999,7,1,1,294,1.7364
1999,7,1,2,320,2.5472
1999,7,1,3,579,2.1183
1999,7,1,4,373,1.3182
1999,7,1,5,598,2.3078
1999,7,2,1,106,0.7925
1999,7,2,2,125,0.0356
1999,7,2,3,159,0.3895
1999,7,2,4,157,-2.6393
1999,7,2,5,209,-3.3512
1999,7,3,1,160,-0.7590
1999,7,3,2,158,-1.4472
1999,7,3,3,156,-1.6334
1999,7,3,4,161,-4.1224
1999,7,3,5,134,-3.7729
1999,8,1,1,290,-4.1302
1999,8,1,2,316,-1.1963
1999,8,1,3,573,-0.5081
1999,8,1,4,368,-1.5018
1999,8,1,5,589,-3.8419
1999,8,2,1,104,-3.7423
1999,8,2,2,124,-4.5576
1999,8,2,3,155,-1.0157
1999,8,2,4,155,-2.1625
1999,8,2,5,208,-2.3262
1999,8,3,1,160,1.7129
1999,8,3,2,157,-1.3313
1999,8,3,3,155,2.5239
1999,8,3,4,161,0.7115
1999,8,3,5,132,-3.9948
1999,9,1,1,286,-2.9423
1999,9,1,2,312,-2.0171
1999,9,1,3,565,-1.4320
1999,9,1,4,364,1.7476
1999,9,1,5,581,-2.6764
1999,9,2,1,102,1.4887
1999,9,2,2,121,-0.2398
1999,9,2,3,154,-1.0241
1999,9,2,4,155,1.1807
1999,9,2,5,206,-0.5718
1999,9,3,1,157,-6.7941
1999,9,3,2,156,-0.8532
1999,9,3,3,154,-1.8071
1999,9,3,4,159,-1.5383
1999,9,3,5,131,-3.2606
1999,10,1,1,283,-1.0548
1999,10,1,2,306,-1.4016
1999,10,1,3,555,-0.3771
1999,10,1,4,357,-1.7882
1999,10,1,5,568,-5.0339
1999,10,2,1,102,-0.5451
1999,10,2,2,120,-2.1480
1999,10,2,3,152,1.9277
1999,10,2,4,155,-1.7977
1999,10,2,5,206,-3.4434
1999,10,3,1,157,6.9929
1999,10,3,2,154,3.0304
1999,10,3,3,153,4.2934
1999,10,3,4,157,4.2273
1999,10,3,5,130,5.7700
1999,11,1,1,282,6.8803
1999,11,1,2,301,9.8493
1999,11,1,3,550,15.2184
1999,11,1,4,349,11.9664
1999,11,1,5,562,11.0532
1999,11,2,1,101,5.3962
1999,11,2,2,119,4.4361
1999,11,2,3,152,9.9769
1999,11,2,4,155,9.0932
1999,11,2,5,204,8.7912
1999,11,3,1,156,1.0872
1999,11,3,2,152,5.2689
1999,11,3,3,153,1.6767
1999,11,3,4,155,8.2286
1999,11,3,5,129,2.6347
1999,12,1,1,281,8.7382
1999,12,1,2,297,8.1148
1999,12,1,3,540,14.6879
1999,12,1,4,345,15.9578
1999,12,1,5,553,12.2552
1999,12,2,1,100,9.7588
1999,12,2,2,119,5.1283
1999,12,2,3,146,13.9826
1999,12,2,4,151,11.6845
1999,12,2,5,199,11.6606
1999,12,3,1,155,0.2749
1999,12,3,2,151,9.6624
1999,12,3,3,152,10.3341
1999,12,3,4,152,11.8815
1999,12,3,5,128,5.2496
2000,1,1,1,279,3.0938
2000,1,1,2,294,8.0481
2000,1,1,3,532,7.6562
2000,1,1,4,342,10.8091
2000,1,1,5,543,6.9440
2000,1,2,1,99,-4.4851
2000,1,2,2,119,-2.9205
2000,1,2,3,144,-0.2252
2000,1,2,4,147,-2.0410
2000,1,2,5,197,2.3657
2000,1,3,1,155,2.9253
2000,1,3,2,149,-5.9133
2000,1,3,3,150,-9.0973
2000,1,3,4,151,-5.5799
2000,1,3,5,127,-6.5799
2000,2,1,1,277,18.4222
2000,2,1,2,291,26.7632
2000,2,1,3,525,25.4926
2000,2,1,4,337,32.4033
2000,2,1,5,538,27.3900
2000,2,2,1,98,6.0421
2000,2,2,2,118,4.7786
2000,2,2,3,144,24.8162
2000,2,2,4,145,20.3655
2000,2,2,5,195,18.7850
2000,2,3,1,155,-1.7095
2000,2,3,2,147,1.4125
2000,2,3,3,149,-3.0111
2000,2,3,4,150,11.9475
2000,2,3,5,125,3.0198
2000,3,1,1,272,-3.1185
2000,3,1,2,289,-3.4703
2000,3,1,3,513,-6.6001
2000,3,1,4,334,-12.1579
2000,3,1,5,534,-6.6182
2000,3,2,1,96,-3.4414
2000,3,2,2,117,2.1726
2000,3,2,3,142,-8.9617
2000,3,2,4,141,-7.5817
2000,3,2,5,194,-5.3741
2000,3,3,1,155,6.9621
2000,3,3,2,146,7.9186
2000,3,3,3,149,7.4150
2000,3,3,4,147,6.7159
2000,3,3,5,124,6.3431
2000,4,1,1,267,-13.0310
2000,4,1,2,286,-13.3181
2000,4,1,3,509,-15.2250
2000,4,1,4,331,-16.8800
2000,4,1,5,530,-17.1634
2000,4,2,1,96,-1.4506
2000,4,2,2,115,2.6257
2000,4,2,3,142,-6.4506
2000,4,2,4,138,-5.5127
2000,4,2,5,193,-6.9083
2000,4,3,1,154,0.5060
2000,4,3,2,146,1.9102
2000,4,3,3,149,-9.0494
2000,4,3,4,146,-6.1072
2000,4,3,5,122,-3.7744
2000,5,1,1,265,-8.2124
2000,5,1,2,284,-6.6649
2000,5,1,3,505,-11.6104
2000,5,1,4,330,-11.4154
2000,5,1,5,523,-11.2275
2000,5,2,1,94,-7.9498
2000,5,2,2,113,-3.6032
2000,5,2,3,141,-6.4398
2000,5,2,4,136,-8.3705
2000,5,2,5,189,-6.6849
2000,5,3,1,153,2.3087
2000,5,3,2,145,-2.1449
2000,5,3,3,147,-4.1176
2000,5,3,4,145,-9.1723
2000,5,3,5,121,-5.2757
2000,6,1,1,262,14.2314
2000,6,1,2,279,21.8963
2000,6,1,3,504,23.8981
2000,6,1,4,327,19.5687
2000,6,1,5,515,21.2722
2000,6,2,1,93,4.2178
2000,6,2,2,112,5.8981
2000,6,2,3,139,11.4416
2000,6,2,4,135,8.8697
2000,6,2,5,187,9.4564
2000,6,3,1,151,5.1255
2000,6,3,2,145,-1.0317
2000,6,3,3,147,9.4186
2000,6,3,4,145,3.5915
2000,6,3,5,121,6.3114
2000,7,1,1,249,-1.4826
2000,7,1,2,296,0.3658
2000,7,1,3,511,-3.2315
2000,7,1,4,329,-0.2082
2000,7,1,5,555,-2.6890
2000,7,2,1,115,-1.4947
2000,7,2,2,108,0.6165
2000,7,2,3,155,-1.5482
2000,7,2,4,155,-3.5897
2000,7,2,5,199,-2.9394
2000,7,3,1,151,-5.5433
2000,7,3,2,138,-0.9095
2000,7,3,3,159,-3.3234
2000,7,3,4,169,-1.5981
2000,7,3,5,178,-8.8760
2000,8,1,1,247,8.4217
2000,8,1,2,295,6.3245
2000,8,1,3,507,5.5683
2000,8,1,4,325,6.5056
2000,8,1,5,550,8.4456
2000,8,2,1,115,4.2551
2000,8,2,2,108,4.9670
2000,8,2,3,155,7.3692
2000,8,2,4,155,9.5942
2000,8,2,5,196,8.3383
2000,8,3,1,149,6.1029
2000,8,3,2,137,2.2467
2000,8,3,3,159,3.7778
2000,8,3,4,167,7.4860
2000,8,3,5,175,10.4822
2000,9,1,1,245,-2.3029
2000,9,1,2,292,-3.7324
2000,9,1,3,503,-1.7106
2000,9,1,4,323,-3.5175
2000,9,1,5,536,-6.3946
2000,9,2,1,114,-0.0107
2000,9,2,2,106,-2.3326
2000,9,2,3,153,-2.0021
2000,9,2,4,155,-1.2588
2000,9,2,5,196,-5.9346
2000,9,3,1,148,-8.0672
2000,9,3,2,136,-1.9534
2000,9,3,3,156,-5.1282
2000,9,3,4,167,-10.3900
2000,9,3,5,173,-7.7078
2000,10,1,1,242,-2.6940
2000,10,1,2,287,-6.7079
2000,10,1,3,497,-6.9686
2000,10,1,4,320,-6.8435
2000,10,1,5,527,-9.7004
2000,10,2,1,113,0.7830
2000,10,2,2,103,0.6581
2000,10,2,3,153,-4.2284
2000,10,2,4,153,-5.5733
2000,10,2,5,194,-6.0369
2000,10,3,1,144,3.8820
2000,10,3,2,136,0.7266
2000,10,3,3,155,3.9451
2000,10,3,4,167,-1.1233
2000,10,3,5,170,-9.1039
2000,11,1,1,236,-5.3995
2000,11,1,2,281,-9.8296
2000,11,1,3,489,-11.7045
2000,11,1,4,313,-7.8421
2000,11,1,5,514,-13.8628
2000,11,2,1,111,-2.1473
2000,11,2,2,103,-1.6071
2000,11,2,3,153,-8.8803
2000,11,2,4,151,-11.1220
2000,11,2,5,192,-13.8741
2000,11,3,1,142,-2.7089
2000,11,3,2,134,-2.5536
2000,11,3,3,154,-8.9778
2000,11,3,4,166,-11.4803
2000,11,3,5,170,-19.0757
2000,12,1,1,229,1.2099
2000,12,1,2,280,-1.9847
2000,12,1,3,484,-0.9208
2000,12,1,4,308,-2.0460
2000,12,1,5,497,-2.6978
2000,12,2,1,110,9.5957
2000,12,2,2,103,6.9027
2000,12,2,3,151,5.9900
2000,12,2,4,148,14.6118
2000,12,2,5,192,7.1916
2000,12,3,1,139,0.3030
2000,12,3,2,134,2.4734
2000,12,3,3,153,1.6569
2000,12,3,4,166,-6.9266
2000,12,3,5,170,6.4180
2001,1,1,1,225,16.1870
2001,1,1,2,276,14.2052
2001,1,1,3,477,19.5072
2001,1,1,4,303,14.6756
2001,1,1,5,489,22.1979
2001,1,2,1,110,4.6150
2001,1,2,2,101,4.2320
2001,1,2,3,149,5.6058
2001,1,2,4,147,4.5628
2001,1,2,5,189,9.1517
2001,1,3,1,138,-0.2327
2001,1,3,2,134,1.3033
2001,1,3,3,151,4.7810
2001,1,3,4,165,9.4129
2001,1,3,5,170,4.5374
2001,2,1,1,221,-4.1080
2001,2,1,2,271,-1.1954
2001,2,1,3,470,-5.1929
2001,2,1,4,295,-2.7241
2001,2,1,5,478,-9.6251
2001,2,2,1,108,0.0971
2001,2,2,2,100,-2.1445
2001,2,2,3,146,-3.9269
2001,2,2,4,147,-7.5725
2001,2,2,5,189,-6.8681
2001,2,3,1,137,-5.7970
2001,2,3,2,134,-5.3007
2001,2,3,3,150,-9.0717
2001,2,3,4,164,-15.0987
2001,2,3,5,170,-13.7831
2001,3,1,1,220,-5.5177
2001,3,1,2,271,-1.7984
2001,3,1,3,464,-2.9646
2001,3,1,4,293,-6.3748
2001,3,1,5,473,-5.4244
2001,3,2,1,106,-2.0327
2001,3,2,2,100,-1.4077
2001,3,2,3,145,-2.6554
2001,3,2,4,145,-6.0518
2001,3,2,5,188,-4.2361
2001,3,3,1,136,-6.6435
2001,3,3,2,133,-2.6711
2001,3,3,3,150,-4.6379
2001,3,3,4,162,-9.7731
2001,3,3,5,169,-10.4331
2001,4,1,1,220,8.4002
2001,4,1,2,270,7.0306
2001,4,1,3,455,4.3915
2001,4,1,4,284,4.2725
2001,4,1,5,466,6.3225
2001,4,2,1,106,3.4728
2001,4,2,2,100,6.5189
2001,4,2,3,144,7.9477
2001,4,2,4,145,7.8959
2001,4,2,5,187,5.9135
2001,4,3,1,136,3.8264
2001,4,3,2,131,6.8172
2001,4,3,3,150,8.6162
2001,4,3,4,161,13.0397
2001,4,3,5,168,9.8310
2001,5,1,1,217,11.5625
2001,5,1,2,266,10.3439
2001,5,1,3,449,13.1944
2001,5,1,4,278,11.0350
2001,5,1,5,452,12.2414
2001,5,2,1,104,4.7084
2001,5,2,2,100,2.3455
2001,5,2,3,143,2.9600
2001,5,2,4,143,2.9307
2001,5,2,5,186,5.9656
2001,5,3,1,136,0.0770
2001,5,3,2,131,0.9940
2001,5,3,3,149,-0.6379
2001,5,3,4,161,1.2162
2001,5,3,5,166,-2.0483
2001,6,1,1,216,1.5249
2001,6,1,2,263,1.6976
2001,6,1,3,440,-0.4137
2001,6,1,4,273,2.6744
2001,6,1,5,444,4.0855
2001,6,2,1,102,3.6477
2001,6,2,2,100,3.2831
2001,6,2,3,141,4.8137
2001,6,2,4,143,5.3630
2001,6,2,5,182,5.5570
2001,6,3,1,136,-1.7097
2001,6,3,2,130,-3.0698
2001,6,3,3,148,-4.0368
2001,6,3,4,159,-1.1629
2001,6,3,5,165,-3.9513
2001,7,1,1,239,1.8475
2001,7,1,2,215,2.9320
2001,7,1,3,377,-1.3193
2001,7,1,4,332,-2.2684
2001,7,1,5,623,-5.5323
2001,7,2,1,99,-3.6823
2001,7,2,2,103,-2.4577
2001,7,2,3,127,-2.4955
2001,7,2,4,143,-6.8662
2001,7,2,5,234,-7.6244
2001,7,3,1,135,1.2674
2001,7,3,2,108,-1.6952
2001,7,3,3,112,1.9391
2001,7,3,4,144,-6.9068
2001,7,3,5,179,0.9318
2001,8,1,1,239,0.8563
2001,8,1,2,213,-1.8614
2001,8,1,3,374,-2.5635
2001,8,1,4,324,-4.4512
2001,8,1,5,611,-5.8248
2001,8,2,1,98,0.0369
2001,8,2,2,103,0.1937
2001,8,2,3,126,-1.9242
2001,8,2,4,143,-4.6814
2001,8,2,5,233,-4.3015
2001,8,3,1,134,-2.7140
2001,8,3,2,107,-6.2774
2001,8,3,3,112,-3.7714
2001,8,3,4,144,-6.8638
2001,8,3,5,179,-9.0711
2001,9,1,1,236,-10.2202
2001,9,1,2,209,-12.2230
2001,9,1,3,363,-13.4134
2001,9,1,4,315,-12.3515
2001,9,1,5,592,-17.2049
2001,9,2,1,98,-13.3421
2001,9,2,2,102,-12.9083
2001,9,2,3,124,-14.7462
2001,9,2,4,143,-18.0190
2001,9,2,5,232,-18.7720
2001,9,3,1,132,-5.5791
2001,9,3,2,107,-8.9638
2001,9,3,3,109,-5.4830
2001,9,3,4,141,-12.5053
2001,9,3,5,177,-13.0131
2001,10,1,1,232,5.5352
2001,10,1,2,207,5.5796
2001,10,1,3,358,7.0478
2001,10,1,4,310,10.4827
2001,10,1,5,583,8.3462
2001,10,2,1,98,4.5019
2001,10,2,2,100,5.6556
2001,10,2,3,122,4.6541
2001,10,2,4,143,6.0597
2001,10,2,5,232,9.7690
2001,10,3,1,131,3.3978
2001,10,3,2,107,5.9866
2001,10,3,3,109,-1.7055
2001,10,3,4,140,3.0905
2001,10,3,5,177,8.2478
2001,11,1,1,231,5.0747
2001,11,1,2,206,5.1158
2001,11,1,3,353,5.5128
2001,11,1,4,305,6.3855
2001,11,1,5,576,7.7134
2001,11,2,1,98,8.2827
2001,11,2,2,100,6.7583
2001,11,2,3,119,6.7694
2001,11,2,4,143,10.1436
2001,11,2,5,231,11.0562
2001,11,3,1,130,6.9152
2001,11,3,2,105,8.3582
2001,11,3,3,109,4.2380
2001,11,3,4,139,10.4483
2001,11,3,5,177,10.4275
2001,12,1,1,227,6.8695
2001,12,1,2,205,4.9552
2001,12,1,3,347,8.5151
2001,12,1,4,297,7.3987
2001,12,1,5,560,9.4419
2001,12,2,1,98,5.1956
2001,12,2,2,100,7.5594
2001,12,2,3,119,6.1885
2001,12,2,4,143,7.5526
2001,12,2,5,230,6.2810
2001,12,3,1,130,-1.2715
2001,12,3,2,103,2.6012
2001,12,3,3,108,2.8561
2001,12,3,4,139,1.0658
2001,12,3,5,177,0.2161
2002,1,1,1,223,1.1075
2002,1,1,2,203,3.2005
2002,1,1,3,344,3.9226
2002,1,1,4,294,5.2836
2002,1,1,5,555,2.1604
2002,1,2,1,97,1.7279
2002,1,2,2,99,0.5496
2002,1,2,3,118,-0.0924
2002,1,2,4,142,0.3878
2002,1,2,5,229,-2.4457
2002,1,3,1,129,0.7026
2002,1,3,2,102,-0.8292
2002,1,3,3,107,0.9803
2002,1,3,4,139,0.4389
2002,1,3,5,176,-3.2251
2002,2,1,1,222,-2.0679
2002,2,1,2,201,-0.2387
2002,2,1,3,341,-1.3390
2002,2,1,4,291,-3.7991
2002,2,1,5,543,-9.4791
2002,2,2,1,97,-0.3925
2002,2,2,2,99,2.9576
2002,2,2,3,118,-1.8586
2002,2,2,4,142,-1.2249
2002,2,2,5,229,-7.2215
2002,2,3,1,127,-0.2545
2002,2,3,2,101,-3.2314
2002,2,3,3,107,1.2963
2002,2,3,4,138,-1.0812
2002,2,3,5,174,-6.3118
2002,3,1,1,221,8.7576
2002,3,1,2,199,9.5915
2002,3,1,3,334,9.2233
2002,3,1,4,287,9.7181
2002,3,1,5,534,7.6903
2002,3,2,1,97,7.8133
2002,3,2,2,99,9.6942
2002,3,2,3,118,9.1032
2002,3,2,4,141,11.8058
2002,3,2,5,229,9.5713
2002,3,3,1,127,2.3935
2002,3,3,2,100,5.2510
2002,3,3,3,107,3.1271
2002,3,3,4,138,6.0408
2002,3,3,5,172,5.6625
2002,4,1,1,221,5.6170
2002,4,1,2,197,8.9859
2002,4,1,3,330,4.3717
2002,4,1,4,284,0.5179
2002,4,1,5,525,-0.2163
2002,4,2,1,96,1.7847
2002,4,2,2,99,2.9999
2002,4,2,3,118,2.4815
2002,4,2,4,139,0.1950
2002,4,2,5,229,-3.2989
2002,4,3,1,127,-4.1577
2002,4,3,2,99,-5.2870
2002,4,3,3,107,-5.5534
2002,4,3,4,138,-5.4242
2002,4,3,5,171,-8.2840
2002,5,1,1,218,0.5518
2002,5,1,2,195,-0.6621
2002,5,1,3,326,-3.0771
2002,5,1,4,283,0.3279
2002,5,1,5,511,-4.0484
2002,5,2,1,96,-3.9831
2002,5,2,2,98,-1.6232
2002,5,2,3,117,-3.1365
2002,5,2,4,138,-6.0125
2002,5,2,5,229,-5.2369
2002,5,3,1,127,-0.4552
2002,5,3,2,99,-0.2095
2002,5,3,3,107,1.8047
2002,5,3,4,138,-0.0875
2002,5,3,5,171,-3.5653
2002,6,1,1,217,-2.8426
2002,6,1,2,194,1.2000
2002,6,1,3,323,-4.1918
2002,6,1,4,278,-2.4247
2002,6,1,5,503,-6.5028
2002,6,2,1,96,-4.8054
2002,6,2,2,97,-2.4156
2002,6,2,3,117,-4.4855
2002,6,2,4,138,-5.3835
2002,6,2,5,228,-7.4778
2002,6,3,1,127,-7.5807
2002,6,3,2,98,-3.6235
2002,6,3,3,107,-6.0376
2002,6,3,4,138,-13.3893
2002,6,3,5,169,-8.5421
2002,7,1,1,313,-13.9704
2002,7,1,2,224,-15.1852
2002,7,1,3,441,-10.6775
2002,7,1,4,456,-17.0004
2002,7,1,5,401,-17.4738
2002,7,2,1,98,-13.8112
2002,7,2,2,79,-15.6758
2002,7,2,3,108,-17.5965
2002,7,2,4,178,-16.5265
2002,7,2,5,147,-16.6012
2002,7,3,1,129,-5.3438
2002,7,3,2,116,-9.3403
2002,7,3,3,125,-10.4514
2002,7,3,4,148,-10.1225
2002,7,3,5,125,-12.1852
2002,8,1,1,310,-0.6503
2002,8,1,2,221,-1.3825
2002,8,1,3,433,-1.0903
2002,8,1,4,453,-1.9951
2002,8,1,5,397,-3.7596
2002,8,2,1,98,0.9909
2002,8,2,2,78,1.6079
2002,8,2,3,108,0.4909
2002,8,2,4,178,-0.8198
2002,8,2,5,147,-0.7871
2002,8,3,1,129,0.3733
2002,8,3,2,115,-2.2645
2002,8,3,3,125,1.5792
2002,8,3,4,147,0.2006
2002,8,3,5,125,1.9631
