year,month,rank_ME,rank_dLTI,nstocks,ret_vw
1995,11,2,3,51,3.9040
1995,11,2,4,47,6.2987
1995,11,2,5,99,2.7103
1995,11,3,1,70,5.4268
1995,11,3,2,58,5.5123
1995,11,3,3,63,4.2604
1995,11,3,4,73,4.2806
1995,11,3,5,95,2.3525
1995,12,1,1,209,5.2369
1995,12,1,2,150,2.5601
1995,12,1,3,132,0.0082
1995,12,1,4,84,2.3147
1995,12,1,5,241,2.8366
1995,12,2,1,54,4.1475
1995,12,2,2,42,0.2499
1995,12,2,3,51,1.6912
1995,12,2,4,46,3.1317
1995,12,2,5,98,2.1366
1995,12,3,1,69,4.2447
1995,12,3,2,58,0.3066
1995,12,3,3,62,4.3249
1995,12,3,4,73,2.3302
1995,12,3,5,94,1.2609
1996,1,1,1,207,3.4067
1996,1,1,2,148,-2.5834
1996,1,1,3,132,2.2084
1996,1,1,4,84,-1.0483
1996,1,1,5,240,3.4461
1996,1,2,1,54,0.6786
1996,1,2,2,42,5.8767
1996,1,2,3,51,1.2514
1996,1,2,4,46,0.7423
1996,1,2,5,97,-0.4383
1996,1,3,1,69,5.7136
1996,1,3,2,58,4.8188
1996,1,3,3,62,1.5810
1996,1,3,4,73,2.3447
1996,1,3,5,94,3.1634
1996,2,1,1,205,3.8585
1996,2,1,2,145,4.2095
1996,2,1,3,132,5.5969
1996,2,1,4,83,3.9522
1996,2,1,5,238,2.3653
1996,2,2,1,54,4.8312
1996,2,2,2,42,7.2321
1996,2,2,3,51,4.0499
1996,2,2,4,46,0.8858
1996,2,2,5,96,2.4225
1996,2,3,1,69,0.3245
1996,2,3,2,58,1.5344
1996,2,3,3,62,0.7089
1996,2,3,4,73,-1.3314
1996,2,3,5,94,1.0409
1996,3,1,1,206,2.5688
1996,3,1,2,145,3.3075
1996,3,1,3,130,4.9988
1996,3,1,4,83,2.3203
1996,3,1,5,237,2.0161
1996,3,2,1,54,2.0681
1996,3,2,2,42,3.0565
1996,3,2,3,51,4.2686
1996,3,2,4,46,3.1676
1996,3,2,5,96,0.6831
1996,3,3,1,69,0.8972
1996,3,3,2,58,-1.4228
1996,3,3,3,62,3.0116
1996,3,3,4,72,0.3324
1996,3,3,5,94,-0.4369
1996,4,1,1,206,10.8121
1996,4,1,2,144,6.1962
1996,4,1,3,130,8.2334
1996,4,1,4,82,5.9854
1996,4,1,5,233,7.1993
1996,4,2,1,54,5.7749
1996,4,2,2,42,2.9370
1996,4,2,3,51,0.6783
1996,4,2,4,46,2.5976
1996,4,2,5,96,6.9761
1996,4,3,1,69,0.4459
1996,4,3,2,58,2.0559
1996,4,3,3,62,2.3958
1996,4,3,4,71,0.4404
1996,4,3,5,93,3.9578
1996,5,1,1,202,8.8498
1996,5,1,2,142,5.1241
1996,5,1,3,130,11.1036
1996,5,1,4,82,4.6451
1996,5,1,5,233,11.4567
1996,5,2,1,54,6.1564
1996,5,2,2,42,9.3814
1996,5,2,3,50,2.8962
1996,5,2,4,45,0.4088
1996,5,2,5,96,4.6073
1996,5,3,1,69,3.0824
1996,5,3,2,58,3.2125
1996,5,3,3,62,0.9105
1996,5,3,4,71,1.4992
1996,5,3,5,93,3.8346
1996,6,1,1,200,-5.6367
1996,6,1,2,141,-3.9476
1996,6,1,3,130,-10.6489
1996,6,1,4,81,-6.3904
1996,6,1,5,230,-6.0665
1996,6,2,1,54,-3.5737
1996,6,2,2,41,-2.6621
1996,6,2,3,50,0.4465
1996,6,2,4,44,-1.4091
1996,6,2,5,95,-7.1365
1996,6,3,1,69,1.4732
1996,6,3,2,58,0.8626
1996,6,3,3,62,-0.0818
1996,6,3,4,71,0.8201
1996,6,3,5,92,-0.9811
1996,7,1,1,252,-9.7736
1996,7,1,2,146,-7.2988
1996,7,1,3,132,-7.5841
1996,7,1,4,93,-8.8085
1996,7,1,5,240,-9.6222
1996,7,2,1,101,-9.7173
1996,7,2,2,73,-11.1571
1996,7,2,3,44,-8.9239
1996,7,2,4,41,-5.0888
1996,7,2,5,89,-11.5408
1996,7,3,1,70,-4.9597
1996,7,3,2,53,-4.4489
1996,7,3,3,66,-3.2064
1996,7,3,4,85,-6.1719
1996,7,3,5,98,-5.7145
1996,8,1,1,252,3.3840
1996,8,1,2,144,6.0929
1996,8,1,3,131,2.5016
1996,8,1,4,93,7.0233
1996,8,1,5,235,3.3128
1996,8,2,1,99,5.8460
1996,8,2,2,73,5.8725
1996,8,2,3,43,5.7994
1996,8,2,4,41,5.9732
1996,8,2,5,89,7.5275
1996,8,3,1,70,4.2113
1996,8,3,2,53,1.7670
1996,8,3,3,66,1.3913
1996,8,3,4,84,-0.0321
1996,8,3,5,97,3.4696
1996,9,1,1,249,1.2948
1996,9,1,2,142,0.9433
1996,9,1,3,129,2.9464
1996,9,1,4,91,0.3795
1996,9,1,5,234,3.7577
1996,9,2,1,99,2.2704
1996,9,2,2,73,2.0120
1996,9,2,3,43,2.2153
1996,9,2,4,41,1.8174
1996,9,2,5,89,2.2461
1996,9,3,1,70,7.5325
1996,9,3,2,53,2.5140
1996,9,3,3,66,3.4160
1996,9,3,4,84,3.8039
1996,9,3,5,97,6.8017
1996,10,1,1,249,-2.7355
1996,10,1,2,141,-1.9961
1996,10,1,3,126,-0.6970
1996,10,1,4,91,-3.0507
1996,10,1,5,232,-4.3807
1996,10,2,1,98,-2.9312
1996,10,2,2,73,0.5960
1996,10,2,3,43,0.1142
1996,10,2,4,41,-2.7157
1996,10,2,5,89,-4.1182
1996,10,3,1,69,4.4734
1996,10,3,2,52,0.0697
1996,10,3,3,66,3.1309
1996,10,3,4,84,-0.2399
1996,10,3,5,97,1.0234
1996,11,1,1,246,1.8194
1996,11,1,2,140,1.6426
1996,11,1,3,124,3.2894
1996,11,1,4,90,0.4785
1996,11,1,5,232,1.8408
1996,11,2,1,98,2.1677
1996,11,2,2,72,2.2106
1996,11,2,3,42,-0.5084
1996,11,2,4,40,3.7519
1996,11,2,5,89,1.3207
1996,11,3,1,69,7.1542
1996,11,3,2,52,6.7934
1996,11,3,3,64,5.5426
1996,11,3,4,84,7.3916
1996,11,3,5,97,7.6440
1996,12,1,1,244,-0.1140
1996,12,1,2,139,2.7307
1996,12,1,3,123,2.3256
1996,12,1,4,89,-1.9921
1996,12,1,5,230,1.8640
1996,12,2,1,98,2.3006
1996,12,2,2,72,2.0349
1996,12,2,3,41,0.1316
1996,12,2,4,40,-1.2805
1996,12,2,5,88,0.8830
1996,12,3,1,69,-0.9378
1996,12,3,2,52,-3.1248
1996,12,3,3,64,-0.0811
1996,12,3,4,83,0.7883
1996,12,3,5,97,-4.0448
1997,1,1,1,240,4.2159
1997,1,1,2,138,0.9991
1997,1,1,3,122,2.9676
1997,1,1,4,88,4.6842
1997,1,1,5,227,3.8411
1997,1,2,1,98,4.3183
1997,1,2,2,72,1.1513
1997,1,2,3,41,1.9750
1997,1,2,4,39,7.3616
1997,1,2,5,87,-0.4739
1997,1,3,1,68,9.1377
1997,1,3,2,52,5.1722
1997,1,3,3,64,4.8828
1997,1,3,4,82,3.3518
1997,1,3,5,97,4.9703
1997,2,1,1,237,-3.0196
1997,2,1,2,136,-1.4811
1997,2,1,3,122,-2.6991
1997,2,1,4,88,-6.3777
1997,2,1,5,226,-3.7489
1997,2,2,1,97,-2.7122
1997,2,2,2,72,-1.2966
1997,2,2,3,41,-0.4617
1997,2,2,4,38,-3.8761
1997,2,2,5,87,-4.0093
1997,2,3,1,68,-2.6733
1997,2,3,2,51,1.8670
1997,2,3,3,64,0.0000
1997,2,3,4,82,2.5481
1997,2,3,5,97,-2.5689
1997,3,1,1,236,-5.9199
1997,3,1,2,136,0.1220
1997,3,1,3,121,-4.3743
1997,3,1,4,88,-5.5985
1997,3,1,5,224,-6.5673
1997,3,2,1,96,-8.2214
1997,3,2,2,72,-1.3114
1997,3,2,3,41,-1.7047
1997,3,2,4,38,-4.1393
1997,3,2,5,86,-6.6085
1997,3,3,1,68,-3.1148
1997,3,3,2,51,-4.3073
1997,3,3,3,64,-0.2284
1997,3,3,4,82,-6.7542
1997,3,3,5,97,-4.2397
1997,4,1,1,233,-3.9513
1997,4,1,2,135,-1.9425
1997,4,1,3,120,-4.0286
1997,4,1,4,87,-6.3541
1997,4,1,5,223,-3.2876
1997,4,2,1,94,-0.6696
1997,4,2,2,72,-1.1650
1997,4,2,3,41,-3.1310
1997,4,2,4,38,-0.4711
1997,4,2,5,84,-1.7987
1997,4,3,1,68,5.6410
1997,4,3,2,51,6.0756
1997,4,3,3,64,3.3272
1997,4,3,4,82,3.1057
1997,4,3,5,97,4.9138
1997,5,1,1,231,9.3470
1997,5,1,2,135,7.7589
1997,5,1,3,120,8.6770
1997,5,1,4,86,10.3532
1997,5,1,5,220,8.9045
1997,5,2,1,94,12.0277
1997,5,2,2,72,10.1634
1997,5,2,3,41,8.0066
1997,5,2,4,38,10.0443
1997,5,2,5,84,16.2164
1997,5,3,1,68,4.9665
1997,5,3,2,51,3.8970
1997,5,3,3,63,4.5676
1997,5,3,4,82,6.4130
1997,5,3,5,97,9.1205
1997,6,1,1,230,5.2503
1997,6,1,2,134,3.6345
1997,6,1,3,120,7.7596
1997,6,1,4,85,1.0735
1997,6,1,5,219,4.4786
1997,6,2,1,94,5.5505
1997,6,2,2,72,3.2884
1997,6,2,3,41,3.4206
1997,6,2,4,37,6.0385
1997,6,2,5,84,1.8507
1997,6,3,1,68,2.9425
1997,6,3,2,50,4.3965
1997,6,3,3,63,4.8490
1997,6,3,4,82,3.2930
1997,6,3,5,96,5.8700
1997,7,1,1,278,6.1779
1997,7,1,2,152,5.7240
1997,7,1,3,136,6.6258
1997,7,1,4,122,5.0820
1997,7,1,5,203,7.0787
1997,7,2,1,86,5.8158
1997,7,2,2,65,6.0420
1997,7,2,3,42,8.9260
1997,7,2,4,53,5.1591
1997,7,2,5,61,6.3949
1997,7,3,1,76,9.7589
1997,7,3,2,64,7.0478
1997,7,3,3,78,3.8855
1997,7,3,4,84,3.5760
1997,7,3,5,95,5.8894
1997,8,1,1,277,4.1954
1997,8,1,2,149,2.4617
1997,8,1,3,135,4.1539
1997,8,1,4,122,3.5054
1997,8,1,5,201,4.5259
1997,8,2,1,86,5.6508
1997,8,2,2,64,2.3346
1997,8,2,3,42,1.5024
1997,8,2,4,53,1.8058
1997,8,2,5,60,4.4143
1997,8,3,1,75,-2.3818
1997,8,3,2,64,-4.8677
1997,8,3,3,78,-3.5219
1997,8,3,4,84,-3.5756
1997,8,3,5,94,-5.3699
1997,9,1,1,276,10.2765
1997,9,1,2,148,7.4746
1997,9,1,3,132,9.4993
1997,9,1,4,120,6.8238
1997,9,1,5,200,6.1990
1997,9,2,1,84,8.4491
1997,9,2,2,64,8.2778
1997,9,2,3,39,3.1441
1997,9,2,4,52,6.6980
1997,9,2,5,59,9.7099
1997,9,3,1,74,5.1937
1997,9,3,2,64,4.4181
1997,9,3,3,76,3.5686
1997,9,3,4,82,3.1966
1997,9,3,5,93,6.7793
1997,10,1,1,274,-5.1361
1997,10,1,2,147,-5.5657
1997,10,1,3,129,-1.0380
1997,10,1,4,120,-2.3333
1997,10,1,5,199,-3.5176
1997,10,2,1,83,-6.1162
1997,10,2,2,64,-2.9575
1997,10,2,3,38,-1.3193
1997,10,2,4,52,-8.2761
1997,10,2,5,59,-6.1247
1997,10,3,1,74,-4.5869
1997,10,3,2,64,-4.8583
1997,10,3,3,75,-2.1203
1997,10,3,4,82,-3.9594
1997,10,3,5,92,-0.2327
1997,11,1,1,268,-3.2392
1997,11,1,2,147,-2.8465
1997,11,1,3,130,-2.7628
1997,11,1,4,119,0.0549
1997,11,1,5,198,-2.6469
1997,11,2,1,82,-2.8135
1997,11,2,2,64,-2.2673
1997,11,2,3,38,1.7697
1997,11,2,4,51,2.3256
1997,11,2,5,59,-3.9432
1997,11,3,1,73,4.3457
1997,11,3,2,64,5.0478
1997,11,3,3,75,3.5064
1997,11,3,4,82,5.4116
1997,11,3,5,92,6.2449
1997,12,1,1,268,-3.7259
1997,12,1,2,146,-1.1810
1997,12,1,3,127,-1.7280
1997,12,1,4,119,-3.6071
1997,12,1,5,198,-5.9186
1997,12,2,1,82,-3.2269
1997,12,2,2,64,2.2979
1997,12,2,3,38,0.9811
1997,12,2,4,51,4.5077
1997,12,2,5,59,-3.7279
1997,12,3,1,73,1.8967
1997,12,3,2,64,0.8605
1997,12,3,3,74,1.4936
1997,12,3,4,82,2.2765
1997,12,3,5,91,0.7533
1998,1,1,1,265,0.9200
1998,1,1,2,145,-0.9166
1998,1,1,3,124,-1.7648
1998,1,1,4,118,1.4309
1998,1,1,5,195,-0.1152
1998,1,2,1,80,0.4970
1998,1,2,2,63,-1.2274
1998,1,2,3,38,-0.5235
1998,1,2,4,50,-2.5465
1998,1,2,5,59,-0.6771
1998,1,3,1,73,4.0458
1998,1,3,2,63,1.7202
1998,1,3,3,74,-2.1599
1998,1,3,4,82,0.6568
1998,1,3,5,90,3.6800
1998,2,1,1,261,6.2883
1998,2,1,2,142,5.4628
1998,2,1,3,124,6.1158
1998,2,1,4,116,6.0290
1998,2,1,5,194,3.6852
1998,2,2,1,78,10.0197
1998,2,2,2,63,6.9716
1998,2,2,3,38,7.4466
1998,2,2,4,50,6.9526
1998,2,2,5,59,8.4168
1998,2,3,1,73,5.9644
1998,2,3,2,62,5.9878
1998,2,3,3,74,6.8442
1998,2,3,4,82,6.8137
1998,2,3,5,90,4.4455
1998,3,1,1,258,6.2007
1998,3,1,2,139,4.6531
1998,3,1,3,123,3.4307
1998,3,1,4,116,5.9008
1998,3,1,5,194,4.6630
1998,3,2,1,78,4.0452
1998,3,2,2,63,4.6280
1998,3,2,3,38,4.9113
1998,3,2,4,49,4.3972
1998,3,2,5,59,2.5015
1998,3,3,1,72,0.6025
1998,3,3,2,62,7.3014
1998,3,3,3,74,5.3316
1998,3,3,4,82,4.3843
1998,3,3,5,90,7.3056
1998,4,1,1,254,-0.0297
1998,4,1,2,138,3.0607
1998,4,1,3,121,2.1459
1998,4,1,4,114,0.3710
1998,4,1,5,192,1.9983
1998,4,2,1,77,0.3497
1998,4,2,2,63,0.9469
1998,4,2,3,37,2.6562
1998,4,2,4,49,1.2419
1998,4,2,5,59,-0.8042
1998,4,3,1,72,2.5211
1998,4,3,2,61,-0.6587
1998,4,3,3,74,2.3580
1998,4,3,4,80,-4.4431
1998,4,3,5,90,1.8347
1998,5,1,1,250,-4.6098
1998,5,1,2,137,-3.0625
1998,5,1,3,120,-4.5117
1998,5,1,4,114,-2.1363
1998,5,1,5,189,-5.9750
1998,5,2,1,77,-5.0743
1998,5,2,2,62,-4.5162
1998,5,2,3,37,-6.8796
1998,5,2,4,49,-5.4814
1998,5,2,5,59,-6.8625
1998,5,3,1,72,-2.9209
1998,5,3,2,61,-1.9378
1998,5,3,3,74,-1.0030
1998,5,3,4,80,-2.7484
1998,5,3,5,89,-2.7222
1998,6,1,1,249,-0.6719
1998,6,1,2,137,3.8093
1998,6,1,3,119,-3.6592
1998,6,1,4,113,0.7622
1998,6,1,5,188,-4.9012
1998,6,2,1,77,-1.6117
1998,6,2,2,62,2.4478
1998,6,2,3,37,1.9934
1998,6,2,4,49,2.9128
1998,6,2,5,59,-2.1426
1998,6,3,1,71,1.6636
1998,6,3,2,61,1.8514
1998,6,3,3,74,1.9023
1998,6,3,4,80,4.7694
1998,6,3,5,88,6.8580
1998,7,1,1,285,-7.4102
1998,7,1,2,143,-3.8998
1998,7,1,3,145,-7.0217
1998,7,1,4,106,-5.8646
1998,7,1,5,200,-6.0369
1998,7,2,1,64,-9.8587
1998,7,2,2,64,-7.3250
1998,7,2,3,57,-8.2291
1998,7,2,4,45,-8.3888
1998,7,2,5,95,-8.9582
1998,7,3,1,68,-2.9197
1998,7,3,2,72,-2.0396
1998,7,3,3,69,-2.3186
1998,7,3,4,80,-0.3917
1998,7,3,5,110,-0.9952
1998,8,1,1,283,-22.8425
1998,8,1,2,142,-22.2920
1998,8,1,3,145,-20.8151
1998,8,1,4,104,-18.9308
1998,8,1,5,198,-22.5549
1998,8,2,1,64,-17.8588
1998,8,2,2,64,-18.4085
1998,8,2,3,56,-16.1821
1998,8,2,4,45,-16.4187
1998,8,2,5,95,-22.3779
1998,8,3,1,68,-11.8611
1998,8,3,2,70,-11.8726
1998,8,3,3,69,-9.7580
1998,8,3,4,79,-11.2381
1998,8,3,5,110,-14.4983
1998,9,1,1,277,4.7906
1998,9,1,2,140,4.5695
1998,9,1,3,142,7.6998
1998,9,1,4,103,5.2497
1998,9,1,5,195,5.3762
1998,9,2,1,62,6.5679
1998,9,2,2,64,9.2932
1998,9,2,3,56,9.0325
1998,9,2,4,44,6.2274
1998,9,2,5,94,9.8492
1998,9,3,1,68,3.7232
1998,9,3,2,68,7.1667
1998,9,3,3,68,9.3373
1998,9,3,4,79,9.7759
1998,9,3,5,110,10.2763
1998,10,1,1,270,7.1846
1998,10,1,2,138,4.8917
1998,10,1,3,139,2.6122
1998,10,1,4,102,2.4336
1998,10,1,5,193,5.7316
1998,10,2,1,62,6.0394
1998,10,2,2,64,4.0085
1998,10,2,3,56,1.3277
1998,10,2,4,44,7.9892
1998,10,2,5,93,5.3319
1998,10,3,1,67,8.5897
1998,10,3,2,67,7.5116
1998,10,3,3,68,5.4811
1998,10,3,4,79,2.4042
1998,10,3,5,109,6.3641
1998,11,1,1,260,6.9065
1998,11,1,2,136,6.9464
1998,11,1,3,137,7.4469
1998,11,1,4,100,5.3398
1998,11,1,5,192,9.2886
1998,11,2,1,62,5.0459
1998,11,2,2,62,5.5419
1998,11,2,3,56,2.8020
1998,11,2,4,44,5.1210
1998,11,2,5,93,4.0577
1998,11,3,1,67,6.4288
1998,11,3,2,67,5.2463
1998,11,3,3,67,5.4814
1998,11,3,4,78,4.6797
1998,11,3,5,109,9.3636
1998,12,1,1,255,2.6873
1998,12,1,2,132,-0.7658
1998,12,1,3,136,3.1785
1998,12,1,4,100,0.9359
1998,12,1,5,191,2.0153
1998,12,2,1,62,4.5676
1998,12,2,2,62,8.3081
1998,12,2,3,56,3.5725
1998,12,2,4,44,7.7093
1998,12,2,5,92,5.6301
1998,12,3,1,67,8.7312
1998,12,3,2,66,7.1387
1998,12,3,3,67,0.5667
1998,12,3,4,76,5.2269
1998,12,3,5,109,12.1513
1999,1,1,1,251,4.2750
1999,1,1,2,131,2.5764
1999,1,1,3,135,6.5361
1999,1,1,4,99,4.8754
1999,1,1,5,185,7.9378
1999,1,2,1,60,-0.1058
1999,1,2,2,61,3.1354
1999,1,2,3,55,-2.6547
1999,1,2,4,44,-2.2942
1999,1,2,5,92,4.1986
1999,1,3,1,67,1.2779
1999,1,3,2,66,-1.5091
1999,1,3,3,67,1.0079
1999,1,3,4,76,-2.0274
1999,1,3,5,109,10.6928
1999,2,1,1,250,-7.8698
1999,2,1,2,129,-8.0570
1999,2,1,3,134,-6.3829
1999,2,1,4,97,-7.0795
1999,2,1,5,179,-9.0064
1999,2,2,1,59,-5.8268
1999,2,2,2,61,-7.9384
1999,2,2,3,55,-5.8737
1999,2,2,4,44,-8.1681
1999,2,2,5,90,-11.7259
1999,2,3,1,67,-2.4309
1999,2,3,2,66,-1.1590
1999,2,3,3,66,0.4388
1999,2,3,4,76,-3.3122
1999,2,3,5,107,-6.7801
1999,3,1,1,246,-3.4763
1999,3,1,2,129,-7.5832
1999,3,1,3,131,-1.9495
1999,3,1,4,95,-7.6161
1999,3,1,5,175,-0.3676
1999,3,2,1,59,-2.2151
1999,3,2,2,59,0.1718
1999,3,2,3,55,0.0258
1999,3,2,4,42,0.5350
1999,3,2,5,89,3.1715
1999,3,3,1,67,3.9357
1999,3,3,2,66,1.4854
1999,3,3,3,66,2.7675
1999,3,3,4,76,3.1844
1999,3,3,5,107,5.7595
1999,4,1,1,241,6.4825
1999,4,1,2,128,10.8820
1999,4,1,3,130,4.0308
1999,4,1,4,94,5.3076
1999,4,1,5,171,12.6628
1999,4,2,1,59,2.3424
1999,4,2,2,57,8.0240
1999,4,2,3,55,1.4761
1999,4,2,4,42,5.6582
1999,4,2,5,88,6.1391
1999,4,3,1,66,7.3543
1999,4,3,2,66,5.0686
1999,4,3,3,66,2.8258
1999,4,3,4,76,0.4341
1999,4,3,5,105,1.5031
1999,5,1,1,237,8.3890
1999,5,1,2,127,6.1861
1999,5,1,3,130,5.8321
1999,5,1,4,94,1.3507
1999,5,1,5,166,7.0285
1999,5,2,1,59,4.9518
1999,5,2,2,57,1.6989
1999,5,2,3,55,5.7444
1999,5,2,4,42,2.0700
1999,5,2,5,88,5.3844
1999,5,3,1,66,0.0148
1999,5,3,2,65,-2.7214
1999,5,3,3,65,-2.1328
1999,5,3,4,76,0.9916
1999,5,3,5,104,-3.2142
1999,6,1,1,234,6.9781
1999,6,1,2,127,6.6322
1999,6,1,3,128,10.7475
1999,6,1,4,90,1.1845
1999,6,1,5,164,11.6628
1999,6,2,1,57,6.1893
1999,6,2,2,57,8.4460
1999,6,2,3,55,2.5357
1999,6,2,4,42,7.2734
1999,6,2,5,87,10.4892
1999,6,3,1,65,5.2311
1999,6,3,2,65,5.7349
1999,6,3,3,66,1.2176
1999,6,3,4,75,1.3540
1999,6,3,5,103,7.8528
1999,7,1,1,247,5.0481
1999,7,1,2,105,-0.4739
1999,7,1,3,130,1.6309
1999,7,1,4,110,-1.4283
1999,7,1,5,156,3.0326
1999,7,2,1,72,3.7570
1999,7,2,2,58,-3.0544
1999,7,2,3,64,-0.5234
1999,7,2,4,51,0.0788
1999,7,2,5,82,-1.7096
1999,7,3,1,73,-2.9248
1999,7,3,2,65,-1.4722
1999,7,3,3,65,-0.8466
1999,7,3,4,82,-5.0025
1999,7,3,5,111,-2.3527
1999,8,1,1,239,0.2205
1999,8,1,2,105,-3.0978
1999,8,1,3,130,-2.7870
1999,8,1,4,108,-3.8038
1999,8,1,5,155,-1.7646
1999,8,2,1,72,-2.1512
1999,8,2,2,56,-3.7288
1999,8,2,3,63,-2.6611
1999,8,2,4,51,-5.6361
1999,8,2,5,81,-1.5326
1999,8,3,1,73,-3.3111
1999,8,3,2,63,0.4292
1999,8,3,3,64,-0.5590
1999,8,3,4,81,-3.2246
1999,8,3,5,111,4.6705
1999,9,1,1,234,-1.4657
1999,9,1,2,104,-2.8424
1999,9,1,3,130,1.5371
1999,9,1,4,108,-0.3707
1999,9,1,5,153,-3.9306
1999,9,2,1,70,-0.1869
1999,9,2,2,56,3.1681
1999,9,2,3,62,0.3029
1999,9,2,4,51,-1.9378
1999,9,2,5,80,1.8339
1999,9,3,1,73,-5.9365
1999,9,3,2,63,-1.9692
1999,9,3,3,64,-3.2446
1999,9,3,4,79,-0.6781
1999,9,3,5,110,0.8538
1999,10,1,1,229,0.9929
1999,10,1,2,104,-1.8830
1999,10,1,3,130,-4.8942
1999,10,1,4,105,-2.9445
1999,10,1,5,151,-5.1566
1999,10,2,1,70,-1.0713
1999,10,2,2,56,-1.6953
1999,10,2,3,61,-2.2600
1999,10,2,4,51,-2.4365
1999,10,2,5,80,-2.1172
1999,10,3,1,72,4.0518
1999,10,3,2,63,6.3220
1999,10,3,3,63,1.9966
1999,10,3,4,79,2.3636
1999,10,3,5,110,9.0844
1999,11,1,1,225,10.6447
1999,11,1,2,103,6.5391
1999,11,1,3,128,11.3601
1999,11,1,4,105,11.9650
1999,11,1,5,150,16.6103
1999,11,2,1,70,10.1148
1999,11,2,2,55,4.4777
1999,11,2,3,60,2.4050
1999,11,2,4,50,6.5316
1999,11,2,5,80,16.5801
1999,11,3,1,71,5.6112
1999,11,3,2,61,-0.0118
1999,11,3,3,61,3.0076
1999,11,3,4,79,2.5930
1999,11,3,5,109,4.5956
1999,12,1,1,224,12.7510
1999,12,1,2,100,6.4532
1999,12,1,3,128,18.8585
1999,12,1,4,103,6.5518
1999,12,1,5,147,14.4924
1999,12,2,1,68,19.1645
1999,12,2,2,54,10.8905
1999,12,2,3,59,9.3934
1999,12,2,4,50,5.2345
1999,12,2,5,76,8.8522
1999,12,3,1,71,0.8011
1999,12,3,2,60,5.5906
1999,12,3,3,61,0.4915
1999,12,3,4,79,10.5702
1999,12,3,5,106,14.5812
2000,1,1,1,223,11.4564
2000,1,1,2,99,6.0410
2000,1,1,3,126,7.2070
2000,1,1,4,100,11.8377
2000,1,1,5,146,15.7906
2000,1,2,1,68,11.1166
2000,1,2,2,54,-5.9250
2000,1,2,3,58,-5.2833
2000,1,2,4,50,-0.0067
2000,1,2,5,74,3.4515
2000,1,3,1,70,-1.6236
2000,1,3,2,59,-1.8088
2000,1,3,3,61,-3.1423
2000,1,3,4,79,-2.0774
2000,1,3,5,106,-4.1871
2000,2,1,1,218,45.2967
2000,2,1,2,99,26.9229
2000,2,1,3,122,46.3728
2000,2,1,4,99,11.5088
2000,2,1,5,143,36.6979
2000,2,2,1,68,46.6609
2000,2,2,2,53,14.1143
2000,2,2,3,58,8.8345
2000,2,2,4,50,5.4419
2000,2,2,5,73,29.1655
2000,2,3,1,70,-3.3196
2000,2,3,2,59,-5.2526
2000,2,3,3,61,-5.2164
2000,2,3,4,78,7.5783
2000,2,3,5,104,4.9459
2000,3,1,1,214,-13.1200
2000,3,1,2,99,-4.3963
2000,3,1,3,120,-24.3501
2000,3,1,4,96,-4.0592
2000,3,1,5,142,-18.5895
2000,3,2,1,68,-22.8833
2000,3,2,2,53,-0.7414
2000,3,2,3,57,-3.3250
2000,3,2,4,49,-8.0840
2000,3,2,5,69,-12.2978
2000,3,3,1,70,9.5704
2000,3,3,2,59,6.3568
2000,3,3,3,61,5.4002
2000,3,3,4,77,7.1238
2000,3,3,5,103,9.6429
2000,4,1,1,213,-18.7741
2000,4,1,2,97,-6.9581
2000,4,1,3,120,-8.4574
2000,4,1,4,95,-8.6091
2000,4,1,5,143,-18.8890
2000,4,2,1,68,-10.8010
2000,4,2,2,53,-3.7628
2000,4,2,3,55,-0.4686
2000,4,2,4,48,-9.0062
2000,4,2,5,68,-9.3685
2000,4,3,1,69,-5.3345
2000,4,3,2,59,-1.4723
2000,4,3,3,61,1.8969
2000,4,3,4,76,0.4615
2000,4,3,5,103,-4.4116
2000,5,1,1,212,-15.1637
2000,5,1,2,96,2.4806
2000,5,1,3,119,-8.7535
2000,5,1,4,95,-6.8436
2000,5,1,5,142,-11.6623
2000,5,2,1,67,-14.7911
2000,5,2,2,52,-7.7761
2000,5,2,3,55,-2.9709
2000,5,2,4,45,-5.1387
2000,5,2,5,68,-8.0243
2000,5,3,1,67,-8.6431
2000,5,3,2,58,0.5497
2000,5,3,3,61,1.6636
2000,5,3,4,76,-1.8796
2000,5,3,5,103,-5.8432
2000,6,1,1,210,26.0349
2000,6,1,2,95,28.0246
2000,6,1,3,115,22.4730
2000,6,1,4,93,25.0663
2000,6,1,5,142,26.6312
2000,6,2,1,65,15.1379
2000,6,2,2,52,13.0368
2000,6,2,3,53,2.5667
2000,6,2,4,45,4.1168
2000,6,2,5,68,11.4337
2000,6,3,1,67,3.5306
2000,6,3,2,58,-0.3692
2000,6,3,3,61,-4.0513
2000,6,3,4,75,4.7874
2000,6,3,5,103,4.6853
2000,7,1,1,178,-1.9305
2000,7,1,2,130,0.5317
2000,7,1,3,110,-1.8388
2000,7,1,4,97,2.8739
2000,7,1,5,125,-0.7139
2000,7,2,1,77,-6.4877
2000,7,2,2,64,-0.6767
2000,7,2,3,54,2.9265
2000,7,2,4,32,-6.0837
2000,7,2,5,62,-1.7574
2000,7,3,1,79,-1.6840
2000,7,3,2,62,-4.4899
2000,7,3,3,75,-4.3949
2000,7,3,4,81,-1.9459
2000,7,3,5,139,-3.4512
2000,8,1,1,177,4.6311
2000,8,1,2,128,9.9509
2000,8,1,3,109,5.5356
2000,8,1,4,97,1.7486
2000,8,1,5,125,8.9272
