year,month,rank_ME,rank_dFNL,nstocks,ret_vw
1996,9,3,1,131,4.0487
1996,9,3,2,164,6.2958
1996,9,3,3,192,5.3724
1996,9,3,4,170,4.4106
1996,9,3,5,168,6.3639
1996,10,1,1,523,-2.2925
1996,10,1,2,428,-1.2477
1996,10,1,3,320,-2.0036
1996,10,1,4,384,-1.8881
1996,10,1,5,671,-3.3574
1996,10,2,1,158,-1.0486
1996,10,2,2,193,-2.5768
1996,10,2,3,164,-1.2383
1996,10,2,4,122,-2.8423
1996,10,2,5,230,-1.6604
1996,10,3,1,130,0.6781
1996,10,3,2,164,2.7388
1996,10,3,3,192,2.6663
1996,10,3,4,169,0.4733
1996,10,3,5,166,0.0961
1996,11,1,1,522,3.2135
1996,11,1,2,427,4.0996
1996,11,1,3,318,0.8390
1996,11,1,4,379,3.2840
1996,11,1,5,665,1.7206
1996,11,2,1,158,3.7587
1996,11,2,2,190,3.7802
1996,11,2,3,164,4.3171
1996,11,2,4,121,5.0718
1996,11,2,5,230,1.5160
1996,11,3,1,130,6.6833
1996,11,3,2,162,7.8171
1996,11,3,3,192,6.3371
1996,11,3,4,169,6.9139
1996,11,3,5,166,6.4979
1996,12,1,1,519,1.9442
1996,12,1,2,423,1.4456
1996,12,1,3,316,0.8922
1996,12,1,4,377,2.5210
1996,12,1,5,659,0.4804
1996,12,2,1,157,3.0705
1996,12,2,2,190,2.3614
1996,12,2,3,164,2.2828
1996,12,2,4,120,0.7751
1996,12,2,5,230,1.7365
1996,12,3,1,130,-1.1147
1996,12,3,2,161,-1.0272
1996,12,3,3,192,-0.9711
1996,12,3,4,169,-1.6193
1996,12,3,5,166,-1.7679
1997,1,1,1,513,5.3332
1997,1,1,2,419,4.8351
1997,1,1,3,314,5.3311
1997,1,1,4,373,4.5683
1997,1,1,5,651,7.8624
1997,1,2,1,156,2.7015
1997,1,2,2,189,4.0841
1997,1,2,3,163,4.2869
1997,1,2,4,119,1.2714
1997,1,2,5,230,2.7959
1997,1,3,1,130,5.0138
1997,1,3,2,160,8.4348
1997,1,3,3,191,3.9050
1997,1,3,4,168,5.7195
1997,1,3,5,163,4.0308
1997,2,1,1,510,-2.9942
1997,2,1,2,416,-2.3681
1997,2,1,3,314,-3.5801
1997,2,1,4,369,-2.1224
1997,2,1,5,640,-3.6583
1997,2,2,1,156,-3.3164
1997,2,2,2,189,-3.9872
1997,2,2,3,162,-2.6851
1997,2,2,4,118,-0.8627
1997,2,2,5,229,-4.3895
1997,2,3,1,129,-0.5498
1997,2,3,2,159,-1.2414
1997,2,3,3,190,0.0325
1997,2,3,4,168,1.4065
1997,2,3,5,161,-0.8753
1997,3,1,1,504,-4.3161
1997,3,1,2,412,-3.7602
1997,3,1,3,314,-4.0882
1997,3,1,4,367,-3.9983
1997,3,1,5,638,-5.5211
1997,3,2,1,154,-3.4902
1997,3,2,2,187,-4.8018
1997,3,2,3,162,-5.5491
1997,3,2,4,117,-3.0215
1997,3,2,5,227,-4.7181
1997,3,3,1,129,-1.4532
1997,3,3,2,159,-4.8158
1997,3,3,3,190,-2.8658
1997,3,3,4,168,-4.3962
1997,3,3,5,161,-3.7939
1997,4,1,1,499,-2.8527
1997,4,1,2,407,-2.5992
1997,4,1,3,312,-4.2030
1997,4,1,4,364,-3.3513
1997,4,1,5,631,-4.4626
1997,4,2,1,154,0.4463
1997,4,2,2,185,-0.0142
1997,4,2,3,163,-1.7834
1997,4,2,4,117,1.1215
1997,4,2,5,225,0.8527
1997,4,3,1,128,4.5031
1997,4,3,2,159,5.5285
1997,4,3,3,190,3.3922
1997,4,3,4,168,7.4050
1997,4,3,5,161,4.4408
1997,5,1,1,497,12.1375
1997,5,1,2,406,9.1927
1997,5,1,3,311,10.5157
1997,5,1,4,361,9.4964
1997,5,1,5,623,10.1196
1997,5,2,1,153,13.1029
1997,5,2,2,185,13.6104
1997,5,2,3,162,12.3885
1997,5,2,4,116,11.3167
1997,5,2,5,223,12.5315
1997,5,3,1,127,5.8823
1997,5,3,2,159,6.5923
1997,5,3,3,190,6.4783
1997,5,3,4,167,5.6158
1997,5,3,5,161,7.9271
1997,6,1,1,495,6.3673
1997,6,1,2,405,4.1845
1997,6,1,3,311,5.8221
1997,6,1,4,356,4.9010
1997,6,1,5,615,6.6145
1997,6,2,1,153,5.3497
1997,6,2,2,185,2.3072
1997,6,2,3,161,3.8839
1997,6,2,4,116,5.6913
1997,6,2,5,220,4.9264
1997,6,3,1,126,2.8823
1997,6,3,2,159,3.7018
1997,6,3,3,190,3.7112
1997,6,3,4,167,3.8169
1997,6,3,5,158,6.4209
1997,7,1,1,664,3.7250
1997,7,1,2,460,6.0451
1997,7,1,3,386,5.6252
1997,7,1,4,369,6.4960
1997,7,1,5,641,6.5757
1997,7,2,1,177,5.5683
1997,7,2,2,160,6.7774
1997,7,2,3,150,6.1485
1997,7,2,4,131,4.2763
1997,7,2,5,178,5.3401
1997,7,3,1,145,6.0912
1997,7,3,2,188,5.2985
1997,7,3,3,192,8.2180
1997,7,3,4,191,7.8908
1997,7,3,5,177,9.1721
1997,8,1,1,658,5.3118
1997,8,1,2,451,4.8280
1997,8,1,3,383,5.1468
1997,8,1,4,368,5.4579
1997,8,1,5,633,4.4418
1997,8,2,1,175,1.6281
1997,8,2,2,158,4.8286
1997,8,2,3,148,4.3042
1997,8,2,4,131,2.5460
1997,8,2,5,178,4.8171
1997,8,3,1,145,-2.7090
1997,8,3,2,186,-4.8046
1997,8,3,3,191,-2.0313
1997,8,3,4,191,-6.4486
1997,8,3,5,177,-2.9194
1997,9,1,1,653,8.5881
1997,9,1,2,450,8.3522
1997,9,1,3,381,11.4862
1997,9,1,4,364,8.2729
1997,9,1,5,628,9.2154
1997,9,2,1,172,6.9624
1997,9,2,2,158,7.6054
1997,9,2,3,146,7.5893
1997,9,2,4,127,4.8946
1997,9,2,5,175,8.8049
1997,9,3,1,143,5.9330
1997,9,3,2,185,4.6190
1997,9,3,3,191,4.6221
1997,9,3,4,188,5.0377
1997,9,3,5,175,5.5042
1997,10,1,1,648,-4.2070
1997,10,1,2,442,-4.2487
1997,10,1,3,379,-5.2995
1997,10,1,4,360,-4.2544
1997,10,1,5,623,-3.2878
1997,10,2,1,170,-2.6352
1997,10,2,2,158,-4.8971
1997,10,2,3,146,-5.2645
1997,10,2,4,127,-5.3174
1997,10,2,5,173,-6.4066
1997,10,3,1,142,0.1489
1997,10,3,2,185,-4.7032
1997,10,3,3,188,-2.8784
1997,10,3,4,187,-5.5407
1997,10,3,5,175,-2.9259
1997,11,1,1,638,-2.1926
1997,11,1,2,439,-2.7863
1997,11,1,3,373,-2.3693
1997,11,1,4,358,-1.6663
1997,11,1,5,614,-4.9445
1997,11,2,1,170,0.1165
1997,11,2,2,154,-2.3643
1997,11,2,3,144,-0.0055
1997,11,2,4,127,0.4598
1997,11,2,5,171,-4.9078
1997,11,3,1,141,2.2019
1997,11,3,2,185,5.5630
1997,11,3,3,187,3.0218
1997,11,3,4,187,6.9388
1997,11,3,5,173,1.0054
1997,12,1,1,637,-3.5558
1997,12,1,2,437,-1.4799
1997,12,1,3,367,-2.3519
1997,12,1,4,356,-4.0965
1997,12,1,5,606,-4.4210
1997,12,2,1,169,1.3048
1997,12,2,2,153,-2.2000
1997,12,2,3,142,2.0496
1997,12,2,4,127,2.2841
1997,12,2,5,167,-2.5737
1997,12,3,1,139,1.6783
1997,12,3,2,185,1.9205
1997,12,3,3,187,0.7365
1997,12,3,4,187,0.2156
1997,12,3,5,172,1.6182
1998,1,1,1,629,0.1729
1998,1,1,2,430,-1.1625
1998,1,1,3,364,1.9454
1998,1,1,4,350,-1.0253
1998,1,1,5,594,-1.1465
1998,1,2,1,164,-0.5367
1998,1,2,2,151,-1.5133
1998,1,2,3,140,-0.7571
1998,1,2,4,126,-1.4700
1998,1,2,5,166,-0.1137
1998,1,3,1,139,0.9392
1998,1,3,2,184,1.8519
1998,1,3,3,187,-0.0791
1998,1,3,4,187,2.4761
1998,1,3,5,171,1.3440
1998,2,1,1,621,5.9359
1998,2,1,2,427,5.3028
1998,2,1,3,360,7.1277
1998,2,1,4,345,5.1276
1998,2,1,5,586,5.4705
1998,2,2,1,161,7.6995
1998,2,2,2,150,9.0490
1998,2,2,3,140,7.7887
1998,2,2,4,125,7.1870
1998,2,2,5,164,9.4049
1998,2,3,1,139,4.5739
1998,2,3,2,184,5.9748
1998,2,3,3,185,7.7786
1998,2,3,4,187,8.3110
1998,2,3,5,169,6.3020
1998,3,1,1,615,5.2976
1998,3,1,2,420,3.7919
1998,3,1,3,357,4.0187
1998,3,1,4,343,4.9238
1998,3,1,5,576,5.1940
1998,3,2,1,160,5.7287
1998,3,2,2,150,3.2225
1998,3,2,3,139,3.2987
1998,3,2,4,125,4.2188
1998,3,2,5,163,3.8807
1998,3,3,1,139,4.3443
1998,3,3,2,184,3.6728
1998,3,3,3,185,3.5575
1998,3,3,4,186,7.1877
1998,3,3,5,169,5.0757
1998,4,1,1,606,3.9056
1998,4,1,2,413,3.1706
1998,4,1,3,350,1.9843
1998,4,1,4,340,3.8709
1998,4,1,5,566,0.5406
1998,4,2,1,158,1.4350
1998,4,2,2,149,0.4912
1998,4,2,3,138,1.9390
1998,4,2,4,124,-0.2482
1998,4,2,5,162,-0.2934
1998,4,3,1,136,0.2299
1998,4,3,2,184,-1.0127
1998,4,3,3,184,1.8589
1998,4,3,4,185,0.8587
1998,4,3,5,169,2.8526
1998,5,1,1,599,-4.4049
1998,5,1,2,409,-3.3690
1998,5,1,3,342,-5.3823
1998,5,1,4,338,-4.6662
1998,5,1,5,557,-4.2900
1998,5,2,1,156,-6.1173
1998,5,2,2,147,-4.9036
1998,5,2,3,138,-4.7197
1998,5,2,4,124,-5.9962
1998,5,2,5,162,-6.3058
1998,5,3,1,135,-1.4096
1998,5,3,2,184,-1.8457
1998,5,3,3,184,-2.6059
1998,5,3,4,184,-1.4169
1998,5,3,5,169,-4.3417
1998,6,1,1,592,-0.9613
1998,6,1,2,406,-2.1034
1998,6,1,3,341,-2.2648
1998,6,1,4,335,-0.7756
1998,6,1,5,554,-1.9478
1998,6,2,1,155,1.2817
1998,6,2,2,146,-0.4313
1998,6,2,3,138,0.2678
1998,6,2,4,123,-0.0265
1998,6,2,5,162,-1.6739
1998,6,3,1,134,0.9581
1998,6,3,2,181,3.3782
1998,6,3,3,183,2.1100
1998,6,3,4,184,7.2841
1998,6,3,5,168,1.1411
1998,7,1,1,610,-7.1338
1998,7,1,2,606,-7.0938
1998,7,1,3,370,-8.6402
1998,7,1,4,450,-6.3980
1998,7,1,5,519,-9.1350
1998,7,2,1,159,-8.8537
1998,7,2,2,198,-6.6746
1998,7,2,3,146,-7.2065
1998,7,2,4,126,-10.1745
1998,7,2,5,219,-10.1049
1998,7,3,1,159,-1.7545
1998,7,3,2,208,-1.7295
1998,7,3,3,198,-0.8222
1998,7,3,4,196,-1.4064
1998,7,3,5,163,-4.9257
1998,8,1,1,598,-20.1673
1998,8,1,2,597,-21.1097
1998,8,1,3,367,-20.2377
1998,8,1,4,445,-20.5240
1998,8,1,5,514,-23.8303
1998,8,2,1,159,-18.0546
1998,8,2,2,197,-18.0707
1998,8,2,3,145,-15.9296
1998,8,2,4,125,-18.2659
1998,8,2,5,219,-25.4230
1998,8,3,1,158,-14.3303
1998,8,3,2,207,-11.6339
1998,8,3,3,197,-12.6675
1998,8,3,4,194,-13.4012
1998,8,3,5,160,-12.9426
1998,9,1,1,591,2.9856
1998,9,1,2,591,5.4134
1998,9,1,3,365,4.3677
1998,9,1,4,438,2.8498
1998,9,1,5,505,2.0550
1998,9,2,1,159,7.1304
1998,9,2,2,194,6.2798
1998,9,2,3,143,6.8481
1998,9,2,4,125,9.1423
1998,9,2,5,215,7.3479
1998,9,3,1,157,2.3474
1998,9,3,2,204,8.6895
1998,9,3,3,197,9.0125
1998,9,3,4,192,7.4451
1998,9,3,5,161,8.6128
1998,10,1,1,581,1.7125
1998,10,1,2,583,3.8215
1998,10,1,3,358,1.7430
1998,10,1,4,434,3.4177
1998,10,1,5,491,2.0724
1998,10,2,1,159,4.0829
1998,10,2,2,193,6.5644
1998,10,2,3,142,5.7283
1998,10,2,4,124,2.5633
1998,10,2,5,214,7.6753
1998,10,3,1,157,10.1008
1998,10,3,2,203,8.0877
1998,10,3,3,196,5.5531
1998,10,3,4,190,7.2308
1998,10,3,5,159,7.1916
1998,11,1,1,570,7.9382
1998,11,1,2,572,9.4546
1998,11,1,3,353,8.6264
1998,11,1,4,423,9.6307
1998,11,1,5,478,3.7320
1998,11,2,1,156,6.4091
1998,11,2,2,190,5.0042
1998,11,2,3,142,4.8833
1998,11,2,4,124,5.7347
1998,11,2,5,214,6.4867
1998,11,3,1,156,7.3011
1998,11,3,2,200,3.3663
1998,11,3,3,194,7.5932
1998,11,3,4,190,5.8358
1998,11,3,5,158,3.3364
1998,12,1,1,566,1.8551
1998,12,1,2,566,5.8736
1998,12,1,3,345,1.4022
1998,12,1,4,414,-1.9539
1998,12,1,5,474,0.4500
1998,12,2,1,155,6.3019
1998,12,2,2,190,5.5384
1998,12,2,3,141,3.9105
1998,12,2,4,123,5.3667
1998,12,2,5,214,4.8192
1998,12,3,1,155,4.6413
1998,12,3,2,199,6.4943
1998,12,3,3,193,8.2281
1998,12,3,4,189,8.2220
1998,12,3,5,157,4.7273
1999,1,1,1,557,3.8236
1999,1,1,2,556,6.0733
1999,1,1,3,339,7.1649
1999,1,1,4,407,4.4859
1999,1,1,5,464,7.6999
1999,1,2,1,155,-0.7256
1999,1,2,2,188,-0.7201
1999,1,2,3,139,-1.2470
1999,1,2,4,122,2.9261
1999,1,2,5,213,4.7903
1999,1,3,1,155,2.4700
1999,1,3,2,199,1.7780
1999,1,3,3,193,4.8711
1999,1,3,4,188,5.5556
1999,1,3,5,156,2.2920
1999,2,1,1,546,-6.3547
1999,2,1,2,542,-6.6314
1999,2,1,3,333,-7.7898
1999,2,1,4,401,-6.8797
1999,2,1,5,456,-9.1041
1999,2,2,1,155,-6.5547
1999,2,2,2,187,-9.8790
1999,2,2,3,137,-8.1204
1999,2,2,4,121,-8.6375
1999,2,2,5,211,-12.9190
1999,2,3,1,155,-1.4699
1999,2,3,2,199,-5.7709
1999,2,3,3,189,-3.6454
1999,2,3,4,188,-4.9133
1999,2,3,5,154,-5.2695
1999,3,1,1,536,-2.4822
1999,3,1,2,538,-4.5270
1999,3,1,3,329,-5.2468
1999,3,1,4,394,-2.2674
1999,3,1,5,447,-3.4159
1999,3,2,1,154,-0.5290
1999,3,2,2,186,-2.3861
1999,3,2,3,135,-0.9056
1999,3,2,4,120,1.6470
1999,3,2,5,209,0.8526
1999,3,3,1,154,3.0092
1999,3,3,2,199,3.3044
1999,3,3,3,189,6.5105
1999,3,3,4,188,2.9348
1999,3,3,5,154,-0.4546
1999,4,1,1,524,7.3878
1999,4,1,2,528,9.1552
1999,4,1,3,325,8.6120
1999,4,1,4,386,9.2161
1999,4,1,5,437,11.7058
1999,4,2,1,152,9.9225
1999,4,2,2,183,5.6192
1999,4,2,3,135,8.2749
1999,4,2,4,117,12.2807
1999,4,2,5,204,9.1895
1999,4,3,1,152,1.2367
1999,4,3,2,196,4.2262
1999,4,3,3,188,1.4518
1999,4,3,4,185,4.5950
1999,4,3,5,153,8.8422
1999,5,1,1,517,4.9191
1999,5,1,2,524,7.0852
1999,5,1,3,317,6.7525
1999,5,1,4,384,3.5748
1999,5,1,5,429,3.3777
1999,5,2,1,151,5.2134
1999,5,2,2,183,3.5559
1999,5,2,3,135,3.1285
1999,5,2,4,116,-0.5952
1999,5,2,5,202,2.2107
1999,5,3,1,152,-2.5128
1999,5,3,2,193,0.9554
1999,5,3,3,187,-1.2158
1999,5,3,4,185,-2.2575
1999,5,3,5,151,-2.1452
1999,6,1,1,511,6.6408
1999,6,1,2,517,8.8466
1999,6,1,3,315,6.2095
1999,6,1,4,380,8.3505
1999,6,1,5,418,3.7290
1999,6,2,1,149,7.6212
1999,6,2,2,181,6.5828
1999,6,2,3,135,7.9213
1999,6,2,4,116,8.6242
1999,6,2,5,202,5.0706
1999,6,3,1,150,5.2213
1999,6,3,2,194,3.6770
1999,6,3,3,186,4.2317
1999,6,3,4,184,6.9315
1999,6,3,5,150,7.2970
1999,7,1,1,562,0.5142
1999,7,1,2,563,2.0377
1999,7,1,3,366,1.7121
1999,7,1,4,366,1.4969
1999,7,1,5,483,0.5885
1999,7,2,1,166,0.6827
1999,7,2,2,214,-0.4832
1999,7,2,3,113,-0.8844
1999,7,2,4,133,-2.6726
1999,7,2,5,209,-4.2966
1999,7,3,1,150,-0.1211
1999,7,3,2,221,-2.8956
1999,7,3,3,193,-1.5320
1999,7,3,4,157,-3.1375
1999,7,3,5,164,-5.5647
1999,8,1,1,551,-2.7072
1999,8,1,2,557,-0.6419
1999,8,1,3,363,-0.8458
1999,8,1,4,361,-2.3942
1999,8,1,5,478,-4.8816
1999,8,2,1,164,-3.8583
1999,8,2,2,211,-3.1765
1999,8,2,3,110,-0.7588
1999,8,2,4,131,-2.6288
1999,8,2,5,208,-3.5841
1999,8,3,1,147,-0.2918
1999,8,3,2,221,1.8210
1999,8,3,3,192,-0.7659
1999,8,3,4,156,1.0051
1999,8,3,5,162,-5.2849
1999,9,1,1,541,-2.3296
1999,9,1,2,554,1.6937
1999,9,1,3,359,-1.1705
1999,9,1,4,356,-2.0066
1999,9,1,5,471,-3.4294
1999,9,2,1,159,-1.1724
1999,9,2,2,209,2.9574
1999,9,2,3,109,-2.0874
1999,9,2,4,130,-2.4003
1999,9,2,5,205,-0.7091
1999,9,3,1,145,-4.6640
1999,9,3,2,218,-0.0797
1999,9,3,3,191,-2.3299
1999,9,3,4,155,-4.1981
1999,9,3,5,160,-0.8658
1999,10,1,1,537,-1.9007
1999,10,1,2,542,2.5524
1999,10,1,3,348,-1.3496
1999,10,1,4,350,-3.7997
1999,10,1,5,463,-6.0894
1999,10,2,1,157,-2.0585
1999,10,2,2,209,0.8172
1999,10,2,3,108,-0.9990
1999,10,2,4,130,-5.7789
1999,10,2,5,205,-4.0335
1999,10,3,1,143,3.2889
1999,10,3,2,217,6.1192
1999,10,3,3,191,0.3231
1999,10,3,4,154,9.1969
1999,10,3,5,158,8.4758
1999,11,1,1,531,11.2927
1999,11,1,2,538,16.4088
1999,11,1,3,344,13.2101
1999,11,1,4,343,7.5849
1999,11,1,5,458,10.5488
1999,11,2,1,156,7.3896
1999,11,2,2,207,11.2748
1999,11,2,3,108,8.0916
1999,11,2,4,130,3.4042
1999,11,2,5,202,7.4470
1999,11,3,1,143,4.9801
1999,11,3,2,214,4.5372
1999,11,3,3,190,1.9624
1999,11,3,4,153,0.9748
1999,11,3,5,156,3.4094
1999,12,1,1,526,13.3411
1999,12,1,2,530,18.8841
1999,12,1,3,336,15.2279
1999,12,1,4,341,9.9845
1999,12,1,5,450,11.6402
1999,12,2,1,152,7.8078
1999,12,2,2,203,14.3719
1999,12,2,3,106,10.1029
1999,12,2,4,128,8.1739
1999,12,2,5,198,12.1737
1999,12,3,1,143,5.6748
1999,12,3,2,214,13.1465
1999,12,3,3,187,4.0673
1999,12,3,4,152,4.3840
1999,12,3,5,154,4.3952
2000,1,1,1,522,6.8687
2000,1,1,2,527,6.4967
2000,1,1,3,328,12.1741
2000,1,1,4,338,14.6051
2000,1,1,5,438,4.5931
2000,1,2,1,150,2.6328
2000,1,2,2,199,-2.3722
2000,1,2,3,103,3.7846
2000,1,2,4,126,-0.8553
2000,1,2,5,197,-3.5795
2000,1,3,1,142,1.2073
2000,1,3,2,214,-7.1886
2000,1,3,3,184,-4.6662
2000,1,3,4,152,-6.2615
2000,1,3,5,152,-8.2549
2000,2,1,1,519,27.4081
2000,2,1,2,520,38.6613
2000,2,1,3,323,31.6531
2000,2,1,4,333,27.4997
2000,2,1,5,434,22.2214
2000,2,2,1,148,10.1581
2000,2,2,2,197,27.6116
2000,2,2,3,103,21.2582
2000,2,2,4,126,7.4410
2000,2,2,5,194,14.8358
2000,2,3,1,141,4.0271
2000,2,3,2,213,3.4306
2000,2,3,3,183,-5.4733
2000,2,3,4,152,-5.0397
2000,2,3,5,150,2.9198
2000,3,1,1,513,-7.6227
2000,3,1,2,508,-13.3077
2000,3,1,3,320,-11.8491
2000,3,1,4,328,-12.9878
2000,3,1,5,429,-5.8893
2000,3,2,1,147,-2.0718
2000,3,2,2,195,-10.9086
2000,3,2,3,100,-14.4003
2000,3,2,4,125,4.3539
2000,3,2,5,192,-3.3249
2000,3,3,1,140,9.6229
2000,3,3,2,213,7.1543
2000,3,3,3,180,10.3030
2000,3,3,4,151,4.1452
2000,3,3,5,150,7.9236
2000,4,1,1,505,-17.6803
2000,4,1,2,504,-17.7005
2000,4,1,3,319,-18.9900
2000,4,1,4,322,-12.9910
2000,4,1,5,424,-14.9251
2000,4,2,1,144,-0.7649
2000,4,2,2,194,-8.9547
2000,4,2,3,99,-3.2935
2000,4,2,4,123,-5.6716
2000,4,2,5,190,-8.8688
2000,4,3,1,139,-2.7231
2000,4,3,2,213,-6.1069
2000,4,3,3,179,-0.3958
2000,4,3,4,151,1.5925
2000,4,3,5,148,-5.1324
2000,5,1,1,500,-11.7733
2000,5,1,2,501,-11.4100
2000,5,1,3,319,-6.4847
2000,5,1,4,320,-9.5100
2000,5,1,5,415,-10.6008
2000,5,2,1,142,-6.1325
2000,5,2,2,191,-8.1959
2000,5,2,3,97,-6.4151
2000,5,2,4,121,-3.2254
2000,5,2,5,187,-6.9125
2000,5,3,1,139,-5.4073
2000,5,3,2,210,-4.8688
2000,5,3,3,178,-0.7604
2000,5,3,4,151,-0.0103
2000,5,3,5,146,-4.3383
2000,6,1,1,496,25.1621
2000,6,1,2,495,30.4705
2000,6,1,3,317,24.3688
2000,6,1,4,315,12.3532
2000,6,1,5,407,18.1878
2000,6,2,1,141,9.2817
2000,6,2,2,188,14.5115
2000,6,2,3,97,4.5092
2000,6,2,4,117,1.2750
2000,6,2,5,186,9.6583
2000,6,3,1,137,5.7805
2000,6,3,2,210,7.3946
2000,6,3,3,178,-0.4719
2000,6,3,4,151,-1.0443
2000,6,3,5,146,4.6435
2000,7,1,1,469,-1.2527
2000,7,1,2,473,-2.1376
2000,7,1,3,375,0.3469
2000,7,1,4,335,-2.2008
2000,7,1,5,436,-1.2929
2000,7,2,1,166,-4.0402
2000,7,2,2,203,-0.0049
2000,7,2,3,163,-1.7643
2000,7,2,4,125,0.3208
2000,7,2,5,157,-3.8260
2000,7,3,1,171,-3.5065
2000,7,3,2,228,-4.1529
2000,7,3,3,188,-1.6387
2000,7,3,4,162,-3.3422
2000,7,3,5,181,-5.3002
2000,8,1,1,466,10.3026
2000,8,1,2,466,7.4572
2000,8,1,3,371,6.2123
2000,8,1,4,330,8.2441
2000,8,1,5,435,5.2273
2000,8,2,1,165,7.3177
2000,8,2,2,202,9.4592
2000,8,2,3,163,9.1168
2000,8,2,4,123,6.6747
2000,8,2,5,156,6.0891
2000,8,3,1,170,7.6776
2000,8,3,2,225,7.3204
2000,8,3,3,187,7.2026
2000,8,3,4,158,1.9787
2000,8,3,5,179,11.5895
2000,9,1,1,461,-3.7834
2000,9,1,2,465,-3.7183
2000,9,1,3,366,-1.3202
2000,9,1,4,327,-3.0739
2000,9,1,5,423,-5.8499
2000,9,2,1,162,-2.6423
2000,9,2,2,199,-1.1571
2000,9,2,3,160,-3.5088
2000,9,2,4,123,-3.1663
2000,9,2,5,156,-4.0500
2000,9,3,1,169,-5.3486
2000,9,3,2,221,-6.7221
2000,9,3,3,186,-11.9986
2000,9,3,4,158,-0.0733
2000,9,3,5,176,-3.2167
2000,10,1,1,453,-8.3541
2000,10,1,2,457,-8.4446
2000,10,1,3,362,-6.4821
2000,10,1,4,323,-9.9957
2000,10,1,5,413,-8.3709
2000,10,2,1,160,-3.5626
2000,10,2,2,198,-4.4652
2000,10,2,3,158,-1.9273
2000,10,2,4,121,-0.6823
2000,10,2,5,154,-5.3855
2000,10,3,1,164,-4.1631
2000,10,3,2,219,-1.0645
2000,10,3,3,185,0.0805
2000,10,3,4,158,2.7579
2000,10,3,5,174,-4.2370
2000,11,1,1,442,-13.3051
2000,11,1,2,450,-12.1014
2000,11,1,3,355,-7.9002
2000,11,1,4,313,-8.9050
2000,11,1,5,400,-10.4043
2000,11,2,1,159,-7.7486
2000,11,2,2,196,-9.7315
2000,11,2,3,156,-6.8015
2000,11,2,4,119,-5.1276
2000,11,2,5,152,-8.6828
2000,11,3,1,161,-8.7809
2000,11,3,2,217,-8.1402
2000,11,3,3,184,-9.7973
2000,11,3,4,157,-4.8311
2000,11,3,5,173,-14.6130
2000,12,1,1,429,-1.9803
2000,12,1,2,447,-3.2295
2000,12,1,3,350,0.9038
2000,12,1,4,306,-3.2034
2000,12,1,5,389,-0.5001
2000,12,2,1,158,9.0471
2000,12,2,2,194,7.3732
2000,12,2,3,155,8.2290
2000,12,2,4,117,9.9198
2000,12,2,5,152,7.5472
2000,12,3,1,160,3.6104
2000,12,3,2,214,-2.2078
2000,12,3,3,183,1.1760
2000,12,3,4,157,1.1132
2000,12,3,5,172,0.1292
2001,1,1,1,424,17.6955
2001,1,1,2,438,21.2311
2001,1,1,3,343,13.4910
2001,1,1,4,301,20.3920
2001,1,1,5,383,15.9904
2001,1,2,1,156,7.4523
2001,1,2,2,194,5.2063
2001,1,2,3,151,3.0164
2001,1,2,4,116,3.6678
2001,1,2,5,148,7.9219
2001,1,3,1,159,2.9446
2001,1,3,2,214,10.5175
2001,1,3,3,181,3.7849
2001,1,3,4,156,-1.2293
2001,1,3,5,172,7.6430
2001,2,1,1,414,-5.6353
2001,2,1,2,432,-5.1677
2001,2,1,3,332,-2.4080
2001,2,1,4,299,-5.5791
2001,2,1,5,373,-5.3697
2001,2,2,1,153,-5.7636
2001,2,2,2,193,-4.9129
2001,2,2,3,149,-1.5328
2001,2,2,4,115,-5.0956
2001,2,2,5,148,-3.6180
2001,2,3,1,158,-6.8169
2001,2,3,2,214,-9.3134
2001,2,3,3,181,-13.0499
2001,2,3,4,155,-3.2309
2001,2,3,5,171,-10.8624
2001,3,1,1,412,-4.9631
2001,3,1,2,428,-4.4357
2001,3,1,3,328,-3.4463
2001,3,1,4,297,-2.2946
2001,3,1,5,364,-3.8737
2001,3,2,1,151,-1.3597
2001,3,2,2,189,-6.7349
2001,3,2,3,147,-2.9256
2001,3,2,4,114,-3.3011
2001,3,2,5,148,-3.1938
2001,3,3,1,157,-4.2407
2001,3,3,2,214,-6.4249
2001,3,3,3,180,-6.7270
2001,3,3,4,151,-5.9137
2001,3,3,5,170,-9.6344
2001,4,1,1,407,9.1665
2001,4,1,2,422,6.6933
2001,4,1,3,320,6.3630
2001,4,1,4,292,2.9345
2001,4,1,5,358,6.8936
2001,4,2,1,151,7.6008
2001,4,2,2,189,10.4483
2001,4,2,3,146,6.1290
2001,4,2,4,114,8.5312
2001,4,2,5,146,4.5518
2001,4,3,1,156,7.5235
2001,4,3,2,214,10.5550
2001,4,3,3,178,9.8963
2001,4,3,4,150,7.8212
2001,4,3,5,170,7.6102
2001,5,1,1,398,12.0133
2001,5,1,2,420,11.1992
2001,5,1,3,305,13.0381
2001,5,1,4,287,8.9582
2001,5,1,5,349,12.1334
2001,5,2,1,150,4.7879
2001,5,2,2,189,2.1000
2001,5,2,3,144,2.7528
2001,5,2,4,114,2.3778
2001,5,2,5,142,6.4347
2001,5,3,1,156,0.8040
2001,5,3,2,214,0.8233
2001,5,3,3,178,-0.8383
2001,5,3,4,150,0.3582
2001,5,3,5,169,-1.1526
2001,6,1,1,388,4.0161
2001,6,1,2,411,1.1906
2001,6,1,3,302,0.9855
2001,6,1,4,279,3.4737
2001,6,1,5,345,3.9763
