year,month,rank_ME,rank_IVG,nstocks,ret_vw
1995,1,3,4,142,0.6670
1995,1,3,5,153,1.6468
1995,2,1,1,512,0.5066
1995,2,1,2,265,3.1489
1995,2,1,3,238,3.5307
1995,2,1,4,340,3.5781
1995,2,1,5,626,2.6307
1995,2,2,1,93,3.2543
1995,2,2,2,84,2.4500
1995,2,2,3,108,3.7369
1995,2,2,4,126,4.9960
1995,2,2,5,208,4.0990
1995,2,3,1,123,3.6910
1995,2,3,2,141,2.6887
1995,2,3,3,134,4.4627
1995,2,3,4,142,3.4047
1995,2,3,5,152,4.8476
1995,3,1,1,508,2.6762
1995,3,1,2,264,0.5229
1995,3,1,3,237,2.0866
1995,3,1,4,340,0.1517
1995,3,1,5,621,0.4491
1995,3,2,1,93,1.6946
1995,3,2,2,84,0.5579
1995,3,2,3,107,2.4377
1995,3,2,4,126,1.2842
1995,3,2,5,208,3.3534
1995,3,3,1,123,2.2350
1995,3,3,2,140,3.8821
1995,3,3,3,134,2.6557
1995,3,3,4,141,3.6452
1995,3,3,5,152,2.8850
1995,4,1,1,499,3.1368
1995,4,1,2,262,4.0883
1995,4,1,3,236,4.2627
1995,4,1,4,337,1.8028
1995,4,1,5,616,3.6308
1995,4,2,1,93,1.9616
1995,4,2,2,84,2.8945
1995,4,2,3,107,1.7613
1995,4,2,4,126,3.7563
1995,4,2,5,207,0.8551
1995,4,3,1,121,3.4498
1995,4,3,2,140,3.9667
1995,4,3,3,133,1.7544
1995,4,3,4,140,2.8812
1995,4,3,5,152,2.8030
1995,5,1,1,498,1.9713
1995,5,1,2,260,2.8993
1995,5,1,3,235,2.4530
1995,5,1,4,335,0.5701
1995,5,1,5,613,2.9949
1995,5,2,1,93,1.0202
1995,5,2,2,84,1.7029
1995,5,2,3,106,1.2181
1995,5,2,4,126,-0.0688
1995,5,2,5,207,1.9849
1995,5,3,1,121,3.0289
1995,5,3,2,139,3.4357
1995,5,3,3,132,3.3296
1995,5,3,4,140,2.4300
1995,5,3,5,152,3.9062
1995,6,1,1,492,8.6846
1995,6,1,2,259,7.9512
1995,6,1,3,235,5.8373
1995,6,1,4,333,6.6190
1995,6,1,5,607,6.6203
1995,6,2,1,92,8.2366
1995,6,2,2,84,2.6695
1995,6,2,3,106,2.8346
1995,6,2,4,126,4.0371
1995,6,2,5,206,6.8000
1995,6,3,1,119,0.7301
1995,6,3,2,137,1.1825
1995,6,3,3,132,2.6158
1995,6,3,4,139,3.3396
1995,6,3,5,152,5.0798
1995,7,1,1,586,6.2878
1995,7,1,2,284,3.5149
1995,7,1,3,323,5.3562
1995,7,1,4,319,4.6816
1995,7,1,5,622,6.1123
1995,7,2,1,131,4.2436
1995,7,2,2,107,6.2694
1995,7,2,3,117,5.2311
1995,7,2,4,141,5.4544
1995,7,2,5,243,7.4768
1995,7,3,1,142,3.7421
1995,7,3,2,149,2.1610
1995,7,3,3,159,2.1436
1995,7,3,4,155,3.9347
1995,7,3,5,162,6.9873
1995,8,1,1,579,5.4316
1995,8,1,2,284,4.2142
1995,8,1,3,321,4.0560
1995,8,1,4,319,2.9317
1995,8,1,5,615,2.0527
1995,8,2,1,131,1.1064
1995,8,2,2,105,0.9317
1995,8,2,3,116,1.2771
1995,8,2,4,141,1.1743
1995,8,2,5,242,0.2736
1995,8,3,1,140,-0.2151
1995,8,3,2,147,-0.4110
1995,8,3,3,158,-0.0396
1995,8,3,4,155,0.7946
1995,8,3,5,162,-0.3074
1995,9,1,1,571,2.5775
1995,9,1,2,283,2.6304
1995,9,1,3,318,1.2247
1995,9,1,4,319,2.0581
1995,9,1,5,612,2.9711
1995,9,2,1,131,4.4819
1995,9,2,2,104,0.6608
1995,9,2,3,116,1.0605
1995,9,2,4,141,0.9338
1995,9,2,5,241,1.4202
1995,9,3,1,140,2.6004
1995,9,3,2,146,5.5225
1995,9,3,3,158,4.1595
1995,9,3,4,155,3.7004
1995,9,3,5,162,2.2442
1995,10,1,1,566,-6.2124
1995,10,1,2,283,-3.3835
1995,10,1,3,316,-4.5815
1995,10,1,4,316,-5.8870
1995,10,1,5,608,-5.8764
1995,10,2,1,130,-5.9845
1995,10,2,2,104,-5.4377
1995,10,2,3,115,-3.9027
1995,10,2,4,141,-6.6662
1995,10,2,5,240,-8.8378
1995,10,3,1,137,0.2339
1995,10,3,2,146,1.4462
1995,10,3,3,158,-1.4658
1995,10,3,4,154,-0.1505
1995,10,3,5,162,-2.5180
1995,11,1,1,560,0.2278
1995,11,1,2,281,2.0541
1995,11,1,3,315,0.7882
1995,11,1,4,311,1.5926
1995,11,1,5,605,1.3963
1995,11,2,1,129,6.3840
1995,11,2,2,103,5.8055
1995,11,2,3,115,2.9800
1995,11,2,4,140,3.5386
1995,11,2,5,238,4.0263
1995,11,3,1,137,3.0022
1995,11,3,2,146,4.0712
1995,11,3,3,158,4.7430
1995,11,3,4,154,4.1730
1995,11,3,5,162,1.9557
1995,12,1,1,553,2.3555
1995,12,1,2,279,1.4490
1995,12,1,3,314,0.4713
1995,12,1,4,309,1.2218
1995,12,1,5,601,-0.7294
1995,12,2,1,129,0.9971
1995,12,2,2,101,3.1967
1995,12,2,3,115,1.5357
1995,12,2,4,139,1.8423
1995,12,2,5,237,0.2986
1995,12,3,1,136,2.8223
1995,12,3,2,146,2.4488
1995,12,3,3,158,2.6050
1995,12,3,4,154,-0.0123
1995,12,3,5,162,0.6633
1996,1,1,1,550,2.4504
1996,1,1,2,275,0.2810
1996,1,1,3,312,0.6484
1996,1,1,4,309,0.2356
1996,1,1,5,597,1.4211
1996,1,2,1,129,0.9849
1996,1,2,2,101,-1.9585
1996,1,2,3,115,-1.1116
1996,1,2,4,139,-0.5626
1996,1,2,5,236,0.8495
1996,1,3,1,134,3.5307
1996,1,3,2,146,2.3044
1996,1,3,3,158,4.0542
1996,1,3,4,154,3.5569
1996,1,3,5,162,-0.7291
1996,2,1,1,548,4.4005
1996,2,1,2,272,4.6532
1996,2,1,3,309,3.8521
1996,2,1,4,308,0.8582
1996,2,1,5,593,2.8132
1996,2,2,1,126,1.6578
1996,2,2,2,100,2.7917
1996,2,2,3,115,2.3042
1996,2,2,4,139,1.0763
1996,2,2,5,233,6.5285
1996,2,3,1,134,2.0505
1996,2,3,2,146,0.2382
1996,2,3,3,157,0.9618
1996,2,3,4,154,1.2281
1996,2,3,5,161,2.3489
1996,3,1,1,543,2.4806
1996,3,1,2,271,2.4553
1996,3,1,3,307,2.6196
1996,3,1,4,306,4.0694
1996,3,1,5,589,3.8152
1996,3,2,1,126,-0.8076
1996,3,2,2,100,3.9971
1996,3,2,3,115,2.7047
1996,3,2,4,139,2.8372
1996,3,2,5,231,3.0221
1996,3,3,1,134,2.4657
1996,3,3,2,146,1.2969
1996,3,3,3,157,0.3012
1996,3,3,4,154,0.4402
1996,3,3,5,159,0.1306
1996,4,1,1,542,8.7813
1996,4,1,2,270,7.8040
1996,4,1,3,305,7.0066
1996,4,1,4,302,8.1652
1996,4,1,5,587,10.3965
1996,4,2,1,126,4.2471
1996,4,2,2,99,4.7782
1996,4,2,3,115,3.0372
1996,4,2,4,139,6.0693
1996,4,2,5,231,9.8581
1996,4,3,1,133,2.0409
1996,4,3,2,146,0.6370
1996,4,3,3,154,1.1734
1996,4,3,4,153,2.8590
1996,4,3,5,159,5.9193
1996,5,1,1,539,8.2535
1996,5,1,2,270,8.4379
1996,5,1,3,303,8.9365
1996,5,1,4,299,6.8098
1996,5,1,5,584,9.8032
1996,5,2,1,125,3.8671
1996,5,2,2,99,6.4915
1996,5,2,3,115,4.1300
1996,5,2,4,139,6.4996
1996,5,2,5,231,6.6075
1996,5,3,1,132,2.7680
1996,5,3,2,146,2.9328
1996,5,3,3,154,2.1951
1996,5,3,4,152,2.3148
1996,5,3,5,159,3.2450
1996,6,1,1,534,-4.7659
1996,6,1,2,264,-4.8319
1996,6,1,3,303,-4.9163
1996,6,1,4,296,-6.2258
1996,6,1,5,581,-8.1909
1996,6,2,1,124,-5.7115
1996,6,2,2,99,-1.1457
1996,6,2,3,114,-1.6130
1996,6,2,4,138,-3.6149
1996,6,2,5,228,-7.8592
1996,6,3,1,132,-0.2963
1996,6,3,2,146,1.9766
1996,6,3,3,154,0.4856
1996,6,3,4,152,-1.3763
1996,6,3,5,158,-1.6152
1996,7,1,1,583,-9.6015
1996,7,1,2,318,-8.6707
1996,7,1,3,255,-7.6997
1996,7,1,4,431,-6.1821
1996,7,1,5,649,-10.5054
1996,7,2,1,136,-8.8162
1996,7,2,2,120,-7.6631
1996,7,2,3,112,-7.9413
1996,7,2,4,153,-9.5321
1996,7,2,5,262,-11.9236
1996,7,3,1,147,-5.3165
1996,7,3,2,137,-3.9165
1996,7,3,3,157,-4.8827
1996,7,3,4,162,-5.0213
1996,7,3,5,191,-7.4624
1996,8,1,1,575,3.4788
1996,8,1,2,317,4.1282
1996,8,1,3,254,3.3211
1996,8,1,4,429,4.0020
1996,8,1,5,644,3.9434
1996,8,2,1,135,4.9764
1996,8,2,2,120,3.7819
1996,8,2,3,111,4.5938
1996,8,2,4,152,6.7230
1996,8,2,5,257,6.0159
1996,8,3,1,147,2.0677
1996,8,3,2,135,1.4468
1996,8,3,3,156,2.2860
1996,8,3,4,162,3.1286
1996,8,3,5,189,4.8978
1996,9,1,1,568,3.0555
1996,9,1,2,315,1.8525
1996,9,1,3,250,1.2250
1996,9,1,4,423,2.7886
1996,9,1,5,637,2.7810
1996,9,2,1,135,2.6565
1996,9,2,2,119,3.8890
1996,9,2,3,111,1.8270
1996,9,2,4,152,2.9863
1996,9,2,5,256,3.0664
1996,9,3,1,147,4.0236
1996,9,3,2,134,4.6639
1996,9,3,3,156,4.8678
1996,9,3,4,162,5.3672
1996,9,3,5,189,7.8675
1996,10,1,1,561,-2.4369
1996,10,1,2,314,-2.1175
1996,10,1,3,246,0.5744
1996,10,1,4,422,-0.5122
1996,10,1,5,632,-4.1304
1996,10,2,1,134,0.0414
1996,10,2,2,119,-0.9450
1996,10,2,3,111,-1.6179
1996,10,2,4,150,0.0299
1996,10,2,5,256,-3.5924
1996,10,3,1,146,3.4946
1996,10,3,2,133,2.9404
1996,10,3,3,155,1.3222
1996,10,3,4,162,0.0628
1996,10,3,5,189,-0.3863
1996,11,1,1,556,4.2730
1996,11,1,2,313,3.7459
1996,11,1,3,245,1.8090
1996,11,1,4,419,3.1809
1996,11,1,5,626,1.9797
1996,11,2,1,134,3.3455
1996,11,2,2,119,4.1366
1996,11,2,3,110,4.2347
1996,11,2,4,148,4.7953
1996,11,2,5,256,4.4023
1996,11,3,1,146,5.7299
1996,11,3,2,133,7.0439
1996,11,3,3,155,6.2123
1996,11,3,4,160,6.8757
1996,11,3,5,189,8.9165
1996,12,1,1,550,-0.8118
1996,12,1,2,310,2.0969
1996,12,1,3,244,2.2196
1996,12,1,4,417,1.4390
1996,12,1,5,623,0.8873
1996,12,2,1,134,2.6778
1996,12,2,2,119,1.8677
1996,12,2,3,110,1.4467
1996,12,2,4,148,1.2520
1996,12,2,5,255,1.3343
1996,12,3,1,145,0.0400
1996,12,3,2,133,-0.2119
1996,12,3,3,155,-1.8228
1996,12,3,4,160,-2.5718
1996,12,3,5,189,-1.3420
1997,1,1,1,543,6.3136
1997,1,1,2,306,4.0542
1997,1,1,3,243,3.2294
1997,1,1,4,412,4.8301
1997,1,1,5,616,7.0118
1997,1,2,1,133,3.1882
1997,1,2,2,119,1.9858
1997,1,2,3,108,4.2569
1997,1,2,4,148,2.0681
1997,1,2,5,255,3.4355
1997,1,3,1,143,6.6937
1997,1,3,2,132,5.1504
1997,1,3,3,155,5.9154
1997,1,3,4,159,4.1459
1997,1,3,5,187,7.1711
1997,2,1,1,538,-3.6387
1997,2,1,2,304,-0.3484
1997,2,1,3,238,-1.6119
1997,2,1,4,410,-2.9253
1997,2,1,5,613,-4.3528
1997,2,2,1,133,-2.0585
1997,2,2,2,118,0.0084
1997,2,2,3,108,-0.9954
1997,2,2,4,148,-1.9848
1997,2,2,5,254,-5.8001
1997,2,3,1,143,-0.6464
1997,2,3,2,131,0.7378
1997,2,3,3,155,0.6485
1997,2,3,4,157,1.3673
1997,2,3,5,186,-4.4736
1997,3,1,1,532,-3.9143
1997,3,1,2,302,-3.6346
1997,3,1,3,236,-2.2810
1997,3,1,4,409,-3.1979
1997,3,1,5,608,-6.0450
1997,3,2,1,133,-4.5903
1997,3,2,2,117,-2.4733
1997,3,2,3,108,-4.0739
1997,3,2,4,145,-4.4513
1997,3,2,5,252,-5.2462
1997,3,3,1,143,-4.7683
1997,3,3,2,131,-2.1985
1997,3,3,3,155,-4.1637
1997,3,3,4,157,-2.5658
1997,3,3,5,186,-5.0048
1997,4,1,1,525,-2.7047
1997,4,1,2,298,-2.8895
1997,4,1,3,237,-3.1180
1997,4,1,4,404,-3.0073
1997,4,1,5,602,-3.6059
1997,4,2,1,133,-0.9885
1997,4,2,2,117,1.9270
1997,4,2,3,108,1.5799
1997,4,2,4,145,1.1878
1997,4,2,5,249,0.0493
1997,4,3,1,143,7.1019
1997,4,3,2,131,3.6766
1997,4,3,3,155,7.3454
1997,4,3,4,157,4.2519
1997,4,3,5,186,2.3064
1997,5,1,1,525,10.1120
1997,5,1,2,296,8.1793
1997,5,1,3,236,9.9467
1997,5,1,4,401,9.1077
1997,5,1,5,594,12.1643
1997,5,2,1,132,11.7553
1997,5,2,2,117,10.2691
1997,5,2,3,107,11.0787
1997,5,2,4,145,10.6746
1997,5,2,5,248,14.2834
1997,5,3,1,143,5.4834
1997,5,3,2,129,6.6683
1997,5,3,3,155,6.0421
1997,5,3,4,157,5.5175
1997,5,3,5,186,8.8983
1997,6,1,1,518,6.5499
1997,6,1,2,295,5.2305
1997,6,1,3,235,4.8593
1997,6,1,4,398,6.1171
1997,6,1,5,591,5.2823
1997,6,2,1,131,1.7864
1997,6,2,2,117,3.1939
1997,6,2,3,107,4.0340
1997,6,2,4,144,4.7477
1997,6,2,5,246,5.2494
1997,6,3,1,143,4.0990
1997,6,3,2,126,4.6841
1997,6,3,3,155,4.8040
1997,6,3,4,157,2.9675
1997,6,3,5,185,2.3699
1997,7,1,1,609,5.0790
1997,7,1,2,372,7.7814
1997,7,1,3,296,3.7182
1997,7,1,4,382,7.6286
1997,7,1,5,672,5.5518
1997,7,2,1,125,5.7659
1997,7,2,2,108,6.4445
1997,7,2,3,117,5.5686
1997,7,2,4,156,5.9430
1997,7,2,5,210,6.4726
1997,7,3,1,131,9.1355
1997,7,3,2,164,7.2521
1997,7,3,3,183,6.1101
1997,7,3,4,158,4.9197
1997,7,3,5,196,11.6609
1997,8,1,1,599,5.8214
1997,8,1,2,368,4.3550
1997,8,1,3,292,5.5363
1997,8,1,4,380,4.8476
1997,8,1,5,669,4.8048
1997,8,2,1,123,3.5721
1997,8,2,2,106,2.9050
1997,8,2,3,117,3.3184
1997,8,2,4,155,3.1049
1997,8,2,5,210,5.0119
1997,8,3,1,129,-4.4072
1997,8,3,2,164,-4.4287
1997,8,3,3,182,-4.9843
1997,8,3,4,158,-4.2804
1997,8,3,5,195,-1.6644
1997,9,1,1,592,8.6273
1997,9,1,2,366,8.4974
1997,9,1,3,289,8.5673
1997,9,1,4,378,8.4125
1997,9,1,5,667,8.4187
1997,9,2,1,122,5.0022
1997,9,2,2,103,7.0617
1997,9,2,3,116,5.1767
1997,9,2,4,155,7.2375
1997,9,2,5,205,8.3261
1997,9,3,1,129,6.4124
1997,9,3,2,163,4.5046
1997,9,3,3,180,4.7285
1997,9,3,4,157,4.7246
1997,9,3,5,192,3.7313
1997,10,1,1,586,-2.9829
1997,10,1,2,358,-2.7401
1997,10,1,3,287,-3.0277
1997,10,1,4,376,-3.7476
1997,10,1,5,664,-5.6897
1997,10,2,1,122,-3.5369
1997,10,2,2,102,-3.3671
1997,10,2,3,116,-5.2735
1997,10,2,4,154,-3.2712
1997,10,2,5,204,-8.2500
1997,10,3,1,126,-4.9278
1997,10,3,2,163,-4.3248
1997,10,3,3,180,-2.3162
1997,10,3,4,157,-2.2780
1997,10,3,5,190,-5.1994
1997,11,1,1,579,-1.9937
1997,11,1,2,354,-0.5400
1997,11,1,3,284,-2.2231
1997,11,1,4,369,-3.5155
1997,11,1,5,658,-3.4507
1997,11,2,1,120,-1.7446
1997,11,2,2,101,0.1147
1997,11,2,3,116,-0.2064
1997,11,2,4,152,-0.4801
1997,11,2,5,204,-2.7056
1997,11,3,1,125,6.5715
1997,11,3,2,163,4.4502
1997,11,3,3,180,3.0378
1997,11,3,4,157,5.3877
1997,11,3,5,190,-0.1381
1997,12,1,1,574,-4.5265
1997,12,1,2,352,-1.5171
1997,12,1,3,282,-2.9266
1997,12,1,4,365,-2.9517
1997,12,1,5,653,-5.3630
1997,12,2,1,119,-1.1517
1997,12,2,2,100,0.7690
1997,12,2,3,115,1.4099
1997,12,2,4,151,0.1627
1997,12,2,5,201,-2.9727
1997,12,3,1,124,-0.4880
1997,12,3,2,163,0.5706
1997,12,3,3,179,2.1710
1997,12,3,4,157,2.7680
1997,12,3,5,190,-0.3046
1998,1,1,1,567,-0.2460
1998,1,1,2,350,0.3612
1998,1,1,3,277,-0.1533
1998,1,1,4,361,-0.4944
1998,1,1,5,645,0.3397
1998,1,2,1,118,-0.2786
1998,1,2,2,98,0.2090
1998,1,2,3,114,-1.0485
1998,1,2,4,147,-2.8433
1998,1,2,5,200,-0.4094
1998,1,3,1,124,3.9622
1998,1,3,2,162,-0.8147
1998,1,3,3,179,1.6033
1998,1,3,4,157,2.2240
1998,1,3,5,190,-0.0715
1998,2,1,1,559,5.4700
1998,2,1,2,346,7.0605
1998,2,1,3,272,5.7373
1998,2,1,4,357,5.6539
1998,2,1,5,641,5.2577
1998,2,2,1,118,7.9029
1998,2,2,2,98,7.6004
1998,2,2,3,113,6.7011
1998,2,2,4,144,9.3580
1998,2,2,5,197,9.7043
1998,2,3,1,123,6.2196
1998,2,3,2,162,6.5214
1998,2,3,3,178,5.8500
1998,2,3,4,157,6.5998
1998,2,3,5,190,9.7315
1998,3,1,1,552,4.1885
1998,3,1,2,340,4.9017
1998,3,1,3,272,2.7360
1998,3,1,4,353,5.2324
1998,3,1,5,633,4.6090
1998,3,2,1,117,4.1514
1998,3,2,2,97,4.0771
1998,3,2,3,113,2.9354
1998,3,2,4,144,4.0420
1998,3,2,5,195,3.6258
1998,3,3,1,123,4.7280
1998,3,3,2,162,5.7688
1998,3,3,3,178,3.0463
1998,3,3,4,156,5.4297
1998,3,3,5,190,3.2211
1998,4,1,1,542,3.1862
1998,4,1,2,331,2.3969
1998,4,1,3,268,3.2295
1998,4,1,4,350,2.1433
1998,4,1,5,629,1.6049
1998,4,2,1,116,3.0296
1998,4,2,2,96,1.8687
1998,4,2,3,113,0.1087
1998,4,2,4,143,0.4937
1998,4,2,5,193,-0.1820
1998,4,3,1,121,-0.3534
1998,4,3,2,161,1.8723
1998,4,3,3,177,0.8295
1998,4,3,4,156,-0.4954
1998,4,3,5,190,3.5913
1998,5,1,1,536,-4.2383
1998,5,1,2,325,-2.4617
1998,5,1,3,263,-2.9667
1998,5,1,4,347,-4.9540
1998,5,1,5,620,-5.5206
1998,5,2,1,116,-4.5715
1998,5,2,2,95,-3.7229
1998,5,2,3,113,-4.3797
1998,5,2,4,141,-5.2872
1998,5,2,5,193,-7.6293
1998,5,3,1,120,-3.0384
1998,5,3,2,161,-0.5393
1998,5,3,3,176,-3.2871
1998,5,3,4,156,-0.1312
1998,5,3,5,190,-4.0652
1998,6,1,1,532,-3.0507
1998,6,1,2,323,0.5919
1998,6,1,3,258,0.0078
1998,6,1,4,346,-2.3297
1998,6,1,5,617,-2.8630
1998,6,2,1,115,-0.4601
1998,6,2,2,95,0.4771
1998,6,2,3,112,1.4289
1998,6,2,4,141,0.6361
1998,6,2,5,192,-3.0009
1998,6,3,1,120,7.0418
1998,6,3,2,157,0.2808
1998,6,3,3,176,1.8756
1998,6,3,4,156,5.2153
1998,6,3,5,188,4.1601
1998,7,1,1,649,-5.6248
1998,7,1,2,329,-8.1047
1998,7,1,3,274,-5.4819
1998,7,1,4,411,-7.6886
1998,7,1,5,687,-7.3944
1998,7,2,1,141,-7.2143
1998,7,2,2,107,-6.6891
1998,7,2,3,124,-7.2798
1998,7,2,4,129,-9.4738
1998,7,2,5,232,-9.1121
1998,7,3,1,157,0.9864
1998,7,3,2,168,-2.3844
1998,7,3,3,157,-2.9215
1998,7,3,4,173,-1.5822
1998,7,3,5,187,-2.2217
1998,8,1,1,630,-21.9685
1998,8,1,2,324,-17.1800
1998,8,1,3,274,-16.6736
1998,8,1,4,409,-19.5076
1998,8,1,5,680,-24.4898
1998,8,2,1,141,-18.8856
1998,8,2,2,106,-14.1431
1998,8,2,3,123,-14.7975
1998,8,2,4,129,-16.9700
1998,8,2,5,230,-24.4824
1998,8,3,1,155,-12.3130
1998,8,3,2,166,-10.9125
1998,8,3,3,156,-12.3422
1998,8,3,4,173,-13.3374
1998,8,3,5,186,-14.2298
1998,9,1,1,624,4.2849
1998,9,1,2,322,3.4510
1998,9,1,3,271,2.8334
1998,9,1,4,406,3.3974
1998,9,1,5,671,2.0140
1998,9,2,1,139,7.5348
1998,9,2,2,106,7.1389
1998,9,2,3,122,3.7368
1998,9,2,4,129,5.3473
1998,9,2,5,229,6.3858
1998,9,3,1,153,10.0044
1998,9,3,2,165,5.0481
1998,9,3,3,152,5.4175
1998,9,3,4,173,7.6171
1998,9,3,5,187,6.9572
1998,10,1,1,611,2.4392
1998,10,1,2,317,1.7658
1998,10,1,3,263,0.8386
1998,10,1,4,403,4.7712
1998,10,1,5,659,4.5756
1998,10,2,1,139,5.4519
1998,10,2,2,105,4.5720
1998,10,2,3,122,7.7421
1998,10,2,4,129,6.1948
1998,10,2,5,228,8.4561
1998,10,3,1,153,6.5824
1998,10,3,2,165,8.6542
1998,10,3,3,150,8.4548
1998,10,3,4,173,7.9005
1998,10,3,5,184,7.5402
1998,11,1,1,598,13.5308
1998,11,1,2,313,6.1178
1998,11,1,3,257,7.0899
1998,11,1,4,397,11.2438
1998,11,1,5,647,5.2912
1998,11,2,1,139,4.8882
1998,11,2,2,105,3.6165
1998,11,2,3,119,6.4863
1998,11,2,4,127,7.4255
1998,11,2,5,228,7.2402
1998,11,3,1,151,5.5240
1998,11,3,2,164,6.4229
1998,11,3,3,148,4.9794
1998,11,3,4,172,4.9345
1998,11,3,5,183,6.1371
1998,12,1,1,590,3.3873
1998,12,1,2,311,1.1773
1998,12,1,3,255,2.1986
1998,12,1,4,392,1.2855
1998,12,1,5,638,1.3878
1998,12,2,1,139,5.4881
1998,12,2,2,105,2.6958
1998,12,2,3,118,4.4685
1998,12,2,4,126,6.8252
1998,12,2,5,227,5.5644
1998,12,3,1,149,9.8295
1998,12,3,2,163,2.0133
1998,12,3,3,148,3.6749
1998,12,3,4,172,8.3982
1998,12,3,5,182,8.8435
1999,1,1,1,575,8.0793
1999,1,1,2,308,5.2870
1999,1,1,3,250,3.1505
1999,1,1,4,385,5.1615
1999,1,1,5,627,6.7544
1999,1,2,1,137,1.7395
1999,1,2,2,104,-4.3925
1999,1,2,3,117,0.7448
1999,1,2,4,126,0.2415
1999,1,2,5,227,3.7551
1999,1,3,1,149,4.0957
1999,1,3,2,163,0.7785
1999,1,3,3,148,-0.8207
1999,1,3,4,172,2.1485
1999,1,3,5,181,7.1107
1999,2,1,1,560,-7.0397
1999,2,1,2,304,-4.8965
1999,2,1,3,243,-6.0148
1999,2,1,4,380,-6.6878
1999,2,1,5,618,-8.4981
1999,2,2,1,137,-8.1649
1999,2,2,2,104,-6.9284
1999,2,2,3,115,-7.6315
1999,2,2,4,126,-6.9018
1999,2,2,5,224,-12.5841
1999,2,3,1,149,-5.6349
1999,2,3,2,162,-1.2294
1999,2,3,3,146,-4.0747
1999,2,3,4,172,-1.2828
1999,2,3,5,179,-7.8239
1999,3,1,1,550,-0.8772
1999,3,1,2,302,-7.4656
1999,3,1,3,240,-4.1692
1999,3,1,4,374,-4.9091
1999,3,1,5,609,-1.9852
1999,3,2,1,137,-0.9992
1999,3,2,2,104,1.1310
1999,3,2,3,111,-0.4986
1999,3,2,4,125,0.6359
1999,3,2,5,223,-1.2355
1999,3,3,1,149,2.2832
1999,3,3,2,161,2.9105
1999,3,3,3,146,3.1063
1999,3,3,4,172,3.0023
1999,3,3,5,179,3.5871
1999,4,1,1,542,11.7659
1999,4,1,2,295,7.0140
1999,4,1,3,237,7.8864
1999,4,1,4,367,9.9105
1999,4,1,5,599,8.2577
1999,4,2,1,133,9.9319
1999,4,2,2,104,6.9353
1999,4,2,3,109,9.5330
1999,4,2,4,124,8.3582
1999,4,2,5,220,8.0436
1999,4,3,1,146,9.2308
1999,4,3,2,159,2.1814
1999,4,3,3,146,9.7276
1999,4,3,4,172,-0.1143
1999,4,3,5,178,1.8854
1999,5,1,1,535,6.7287
1999,5,1,2,289,3.7373
1999,5,1,3,234,6.5269
1999,5,1,4,362,5.3829
1999,5,1,5,589,4.5327
1999,5,2,1,133,5.1116
1999,5,2,2,104,3.8980
1999,5,2,3,109,1.2982
1999,5,2,4,122,0.6294
1999,5,2,5,219,3.2342
1999,5,3,1,145,-1.8166
1999,5,3,2,159,-2.1914
1999,5,3,3,146,-0.1604
1999,5,3,4,170,-3.0361
1999,5,3,5,175,-1.3851
1999,6,1,1,529,6.1125
1999,6,1,2,288,10.2463
1999,6,1,3,232,5.6574
1999,6,1,4,361,8.6833
1999,6,1,5,579,9.0517
1999,6,2,1,132,7.8461
1999,6,2,2,104,8.1467
1999,6,2,3,109,7.7989
1999,6,2,4,120,7.9595
1999,6,2,5,220,7.9545
1999,6,3,1,145,6.7533
1999,6,3,2,158,3.4359
1999,6,3,3,146,3.7071
1999,6,3,4,169,7.9424
1999,6,3,5,175,7.7352
1999,7,1,1,619,2.1507
1999,7,1,2,282,1.3149
1999,7,1,3,254,0.8849
1999,7,1,4,361,2.0619
1999,7,1,5,605,0.2248
1999,7,2,1,156,0.2028
1999,7,2,2,113,-0.1079
1999,7,2,3,118,-2.4692
1999,7,2,4,146,-0.4504
1999,7,2,5,215,-3.3760
1999,7,3,1,162,2.8217
1999,7,3,2,148,-3.3326
1999,7,3,3,177,-2.0169
1999,7,3,4,158,-3.6812
1999,7,3,5,169,-2.2295
1999,8,1,1,604,-1.2487
1999,8,1,2,280,-3.1188
1999,8,1,3,253,-2.7127
1999,8,1,4,356,-3.7472
1999,8,1,5,601,-4.0837
1999,8,2,1,153,-1.4386
1999,8,2,2,112,-4.4532
1999,8,2,3,118,-4.2500
1999,8,2,4,142,-1.1730
1999,8,2,5,213,-4.0188
1999,8,3,1,160,3.3508
1999,8,3,2,146,-0.1249
1999,8,3,3,177,-0.6061
1999,8,3,4,158,-1.1469
1999,8,3,5,167,0.6795
1999,9,1,1,594,-1.5065
1999,9,1,2,276,-3.5838
1999,9,1,3,250,-1.9460
1999,9,1,4,352,-1.2214
1999,9,1,5,597,-2.1001
1999,9,2,1,151,-0.2122
1999,9,2,2,111,0.4458
1999,9,2,3,117,-0.3881
1999,9,2,4,140,-0.9367
1999,9,2,5,210,0.5000
1999,9,3,1,157,-5.1844
1999,9,3,2,146,-1.7028
1999,9,3,3,176,-4.0112
1999,9,3,4,154,-2.3381
1999,9,3,5,167,-0.6414
1999,10,1,1,580,-0.0542
1999,10,1,2,269,-2.0274
1999,10,1,3,249,0.3704
1999,10,1,4,347,-2.5056
1999,10,1,5,588,-3.1246
1999,10,2,1,150,4.2655
1999,10,2,2,110,-2.5522
1999,10,2,3,115,-3.1117
1999,10,2,4,140,-4.1147
1999,10,2,5,210,-2.8034
1999,10,3,1,156,4.8091
1999,10,3,2,146,3.7740
1999,10,3,3,172,2.3260
1999,10,3,4,153,8.0368
