year,month,rank_ME,rank_ACI,nstocks,ret_vw
1993,12,2,2,113,4.7794
1993,12,2,3,87,5.4191
1993,12,2,4,88,3.4321
1993,12,2,5,133,5.0973
1993,12,3,1,100,1.9598
1993,12,3,2,132,2.5969
1993,12,3,3,145,1.8677
1993,12,3,4,151,-0.0846
1993,12,3,5,120,2.4526
1994,1,1,1,436,6.7958
1994,1,1,2,203,5.6531
1994,1,1,3,145,7.4371
1994,1,1,4,170,4.7022
1994,1,1,5,288,3.5117
1994,1,2,1,120,3.2870
1994,1,2,2,113,0.8537
1994,1,2,3,87,5.0421
1994,1,2,4,88,1.1759
1994,1,2,5,133,2.8123
1994,1,3,1,99,4.0658
1994,1,3,2,132,2.3755
1994,1,3,3,145,3.6330
1994,1,3,4,151,2.9023
1994,1,3,5,120,0.4022
1994,2,1,1,433,-0.7633
1994,2,1,2,202,1.2743
1994,2,1,3,146,3.0265
1994,2,1,4,169,0.8563
1994,2,1,5,288,0.9161
1994,2,2,1,120,0.8680
1994,2,2,2,113,0.1230
1994,2,2,3,86,-0.3654
1994,2,2,4,88,-0.1643
1994,2,2,5,132,0.4678
1994,2,3,1,99,-0.7031
1994,2,3,2,132,-1.5605
1994,2,3,3,145,-2.8483
1994,2,3,4,150,-2.7056
1994,2,3,5,120,-1.6480
1994,3,1,1,431,-4.0837
1994,3,1,2,201,-3.5637
1994,3,1,3,145,-2.9703
1994,3,1,4,168,-4.3742
1994,3,1,5,286,-4.4950
1994,3,2,1,120,-4.4418
1994,3,2,2,113,-6.4453
1994,3,2,3,86,-5.8948
1994,3,2,4,88,-4.9055
1994,3,2,5,132,-5.2734
1994,3,3,1,99,-5.2517
1994,3,3,2,132,-4.4913
1994,3,3,3,145,-3.6626
1994,3,3,4,150,-4.5641
1994,3,3,5,120,-3.9254
1994,4,1,1,431,-0.2243
1994,4,1,2,199,-1.4458
1994,4,1,3,144,2.9039
1994,4,1,4,166,0.1145
1994,4,1,5,284,-0.3734
1994,4,2,1,120,-0.0443
1994,4,2,2,113,0.9770
1994,4,2,3,86,0.7838
1994,4,2,4,88,0.3585
1994,4,2,5,132,0.5000
1994,4,3,1,99,-0.3222
1994,4,3,2,132,0.5216
1994,4,3,3,145,0.1991
1994,4,3,4,150,2.1808
1994,4,3,5,120,0.2899
1994,5,1,1,430,-1.1981
1994,5,1,2,197,-0.9518
1994,5,1,3,142,-3.1968
1994,5,1,4,163,-1.4029
1994,5,1,5,284,-0.4514
1994,5,2,1,120,-1.5858
1994,5,2,2,113,-1.4034
1994,5,2,3,86,-1.1995
1994,5,2,4,88,-1.2405
1994,5,2,5,130,-1.4889
1994,5,3,1,99,0.3360
1994,5,3,2,131,1.8777
1994,5,3,3,145,1.8698
1994,5,3,4,150,-0.0668
1994,5,3,5,120,-0.6286
1994,6,1,1,427,-4.8586
1994,6,1,2,197,-2.7618
1994,6,1,3,143,-4.2891
1994,6,1,4,162,-3.9451
1994,6,1,5,285,-4.0102
1994,6,2,1,119,-3.4263
1994,6,2,2,113,-3.1374
1994,6,2,3,86,-3.5338
1994,6,2,4,88,-1.9790
1994,6,2,5,130,-2.7507
1994,6,3,1,99,-3.3322
1994,6,3,2,131,-3.2761
1994,6,3,3,145,-2.4461
1994,6,3,4,150,-2.3007
1994,6,3,5,120,-1.4757
1994,7,1,1,452,2.3306
1994,7,1,2,190,1.5608
1994,7,1,3,128,3.5877
1994,7,1,4,201,0.0834
1994,7,1,5,359,0.5641
1994,7,2,1,134,1.2146
1994,7,2,2,98,1.8372
1994,7,2,3,79,2.3597
1994,7,2,4,92,2.1538
1994,7,2,5,149,2.2101
1994,7,3,1,105,2.1454
1994,7,3,2,140,3.9325
1994,7,3,3,164,3.4266
1994,7,3,4,142,3.4807
1994,7,3,5,136,2.6651
1994,8,1,1,448,4.1150
1994,8,1,2,190,5.7457
1994,8,1,3,126,3.2092
1994,8,1,4,200,4.4924
1994,8,1,5,358,2.2822
1994,8,2,1,134,5.5387
1994,8,2,2,97,6.5850
1994,8,2,3,79,4.9940
1994,8,2,4,92,4.9299
1994,8,2,5,148,8.9879
1994,8,3,1,105,7.8340
1994,8,3,2,140,4.9424
1994,8,3,3,164,3.8033
1994,8,3,4,142,2.9794
1994,8,3,5,136,3.7812
1994,9,1,1,446,1.8902
1994,9,1,2,187,0.8156
1994,9,1,3,125,0.8574
1994,9,1,4,200,2.4186
1994,9,1,5,356,1.3198
1994,9,2,1,134,0.7326
1994,9,2,2,97,-0.0483
1994,9,2,3,79,-0.7175
1994,9,2,4,92,-1.9688
1994,9,2,5,148,-1.3487
1994,9,3,1,105,-1.5237
1994,9,3,2,140,-1.6923
1994,9,3,3,164,-1.4546
1994,9,3,4,142,-2.2947
1994,9,3,5,135,-1.5282
1994,10,1,1,445,1.0904
1994,10,1,2,187,2.0053
1994,10,1,3,125,2.6428
1994,10,1,4,199,0.5869
1994,10,1,5,355,0.8469
1994,10,2,1,132,2.0835
1994,10,2,2,97,0.5688
1994,10,2,3,79,-0.3873
1994,10,2,4,92,0.5126
1994,10,2,5,147,-1.3589
1994,10,3,1,105,3.8380
1994,10,3,2,139,2.5019
1994,10,3,3,163,1.1306
1994,10,3,4,141,3.0082
1994,10,3,5,135,1.8500
1994,11,1,1,444,-2.0561
1994,11,1,2,185,-3.7866
1994,11,1,3,126,-0.5887
1994,11,1,4,199,-0.7678
1994,11,1,5,353,-1.8175
1994,11,2,1,132,-2.6355
1994,11,2,2,97,-2.7941
1994,11,2,3,79,-3.7202
1994,11,2,4,92,-3.0457
1994,11,2,5,146,-4.3920
1994,11,3,1,105,-3.3412
1994,11,3,2,138,-2.9783
1994,11,3,3,163,-3.7447
1994,11,3,4,141,-2.0581
1994,11,3,5,134,-3.3922
1994,12,1,1,443,-0.0799
1994,12,1,2,183,1.6439
1994,12,1,3,126,2.3997
1994,12,1,4,198,0.8448
1994,12,1,5,351,-0.3931
1994,12,2,1,131,1.6770
1994,12,2,2,97,2.9875
1994,12,2,3,79,2.0460
1994,12,2,4,92,4.7070
1994,12,2,5,146,1.2637
1994,12,3,1,105,1.3964
1994,12,3,2,138,1.0409
1994,12,3,3,162,2.3906
1994,12,3,4,141,1.2616
1994,12,3,5,134,-0.9243
1995,1,1,1,439,2.5675
1995,1,1,2,180,-1.6374
1995,1,1,3,123,3.1792
1995,1,1,4,198,1.0227
1995,1,1,5,347,3.2321
1995,1,2,1,128,-1.5928
1995,1,2,2,97,-1.9109
1995,1,2,3,78,-0.7232
1995,1,2,4,92,-1.7401
1995,1,2,5,146,-0.7714
1995,1,3,1,104,-0.8298
1995,1,3,2,137,0.2876
1995,1,3,3,162,2.5742
1995,1,3,4,141,3.6462
1995,1,3,5,134,3.7358
1995,2,1,1,437,1.6971
1995,2,1,2,179,1.1786
1995,2,1,3,123,4.8248
1995,2,1,4,197,2.4095
1995,2,1,5,346,2.6067
1995,2,2,1,127,4.5967
1995,2,2,2,97,3.8790
1995,2,2,3,77,3.1392
1995,2,2,4,92,3.5475
1995,2,2,5,145,4.1548
1995,2,3,1,103,5.9221
1995,2,3,2,137,3.9289
1995,2,3,3,161,3.4404
1995,2,3,4,141,3.4521
1995,2,3,5,134,3.7745
1995,3,1,1,437,0.7467
1995,3,1,2,179,1.7657
1995,3,1,3,122,1.5501
1995,3,1,4,197,0.4975
1995,3,1,5,341,0.4344
1995,3,2,1,127,2.2617
1995,3,2,2,97,1.8709
1995,3,2,3,77,3.4857
1995,3,2,4,92,2.1325
1995,3,2,5,144,1.3054
1995,3,3,1,102,4.8231
1995,3,3,2,137,4.1411
1995,3,3,3,160,2.1426
1995,3,3,4,141,2.1606
1995,3,3,5,133,3.5719
1995,4,1,1,433,5.3755
1995,4,1,2,179,1.9656
1995,4,1,3,121,4.5333
1995,4,1,4,196,3.0453
1995,4,1,5,338,3.6558
1995,4,2,1,127,2.6467
1995,4,2,2,97,2.8244
1995,4,2,3,76,2.1900
1995,4,2,4,92,1.8919
1995,4,2,5,144,1.9035
1995,4,3,1,101,5.0684
1995,4,3,2,136,2.1954
1995,4,3,3,159,3.0189
1995,4,3,4,141,3.8315
1995,4,3,5,133,0.3698
1995,5,1,1,431,3.6355
1995,5,1,2,177,1.5754
1995,5,1,3,121,2.5655
1995,5,1,4,195,2.8109
1995,5,1,5,337,1.0409
1995,5,2,1,127,1.3336
1995,5,2,2,97,0.5927
1995,5,2,3,76,0.4572
1995,5,2,4,91,-0.1096
1995,5,2,5,144,1.3999
1995,5,3,1,101,3.1918
1995,5,3,2,136,4.0033
1995,5,3,3,159,2.8696
1995,5,3,4,141,3.9022
1995,5,3,5,133,2.3053
1995,6,1,1,427,7.7683
1995,6,1,2,176,4.7846
1995,6,1,3,118,9.4229
1995,6,1,4,192,5.8337
1995,6,1,5,338,6.7921
1995,6,2,1,127,4.2589
1995,6,2,2,97,3.9020
1995,6,2,3,76,4.3629
1995,6,2,4,90,5.6570
1995,6,2,5,144,4.0855
1995,6,3,1,101,5.7028
1995,6,3,2,134,2.3506
1995,6,3,3,158,1.9878
1995,6,3,4,141,2.3954
1995,6,3,5,133,4.0322
1995,7,1,1,431,5.1214
1995,7,1,2,173,4.0668
1995,7,1,3,148,3.3329
1995,7,1,4,193,4.7682
1995,7,1,5,351,4.1731
1995,7,2,1,133,6.4758
1995,7,2,2,103,5.1545
1995,7,2,3,115,6.2860
1995,7,2,4,105,5.6716
1995,7,2,5,149,5.6197
1995,7,3,1,141,3.7767
1995,7,3,2,155,3.1983
1995,7,3,3,161,3.0305
1995,7,3,4,161,3.4347
1995,7,3,5,115,5.1132
1995,8,1,1,428,3.7193
1995,8,1,2,172,4.2184
1995,8,1,3,148,5.2733
1995,8,1,4,191,1.9393
1995,8,1,5,349,1.9626
1995,8,2,1,130,1.0702
1995,8,2,2,103,1.2956
1995,8,2,3,114,0.6896
1995,8,2,4,105,0.6369
1995,8,2,5,148,1.7865
1995,8,3,1,140,-0.1126
1995,8,3,2,155,-0.3796
1995,8,3,3,160,-0.3279
1995,8,3,4,160,0.7160
1995,8,3,5,115,0.9849
1995,9,1,1,425,2.4421
1995,9,1,2,172,2.0161
1995,9,1,3,147,1.0170
1995,9,1,4,189,4.1032
1995,9,1,5,348,1.7870
1995,9,2,1,130,2.7615
1995,9,2,2,103,2.5873
1995,9,2,3,114,0.5892
1995,9,2,4,105,0.6891
1995,9,2,5,148,1.0932
1995,9,3,1,139,2.4409
1995,9,3,2,155,3.9208
1995,9,3,3,160,4.8640
1995,9,3,4,160,3.6293
1995,9,3,5,114,2.6581
1995,10,1,1,419,-4.8935
1995,10,1,2,172,-4.0167
1995,10,1,3,147,-5.5251
1995,10,1,4,188,-3.7084
1995,10,1,5,346,-4.6207
1995,10,2,1,129,-4.8673
1995,10,2,2,103,-6.6068
1995,10,2,3,114,-5.6083
1995,10,2,4,105,-7.4883
1995,10,2,5,148,-6.4680
1995,10,3,1,139,0.5737
1995,10,3,2,155,1.4888
1995,10,3,3,160,0.8626
1995,10,3,4,157,-2.4072
1995,10,3,5,114,-3.1388
1995,11,1,1,419,1.3916
1995,11,1,2,169,2.2241
1995,11,1,3,145,1.3168
1995,11,1,4,188,1.9952
1995,11,1,5,340,1.8906
1995,11,2,1,129,4.5611
1995,11,2,2,103,4.6511
1995,11,2,3,113,5.4240
1995,11,2,4,104,3.2519
1995,11,2,5,148,5.7579
1995,11,3,1,138,3.4800
1995,11,3,2,154,4.9222
1995,11,3,3,160,2.8618
1995,11,3,4,157,4.1712
1995,11,3,5,114,2.8553
1995,12,1,1,416,1.8048
1995,12,1,2,169,2.2745
1995,12,1,3,144,1.6153
1995,12,1,4,188,-0.3004
1995,12,1,5,335,0.6423
1995,12,2,1,129,2.1585
1995,12,2,2,103,1.5930
1995,12,2,3,112,0.8589
1995,12,2,4,103,-0.1814
1995,12,2,5,147,3.1857
1995,12,3,1,138,1.7734
1995,12,3,2,152,1.6450
1995,12,3,3,159,2.2928
1995,12,3,4,157,0.7542
1995,12,3,5,114,1.8183
1996,1,1,1,413,-0.6927
1996,1,1,2,168,2.1516
1996,1,1,3,144,-0.9992
1996,1,1,4,186,-0.7163
1996,1,1,5,336,-0.7499
1996,1,2,1,129,-1.7056
1996,1,2,2,103,-1.4075
1996,1,2,3,112,1.1499
1996,1,2,4,103,0.7144
1996,1,2,5,147,-0.8670
1996,1,3,1,137,4.5939
1996,1,3,2,152,2.8204
1996,1,3,3,159,1.6433
1996,1,3,4,157,3.4196
1996,1,3,5,114,3.2894
1996,2,1,1,413,3.7283
1996,2,1,2,167,2.6459
1996,2,1,3,141,3.3885
1996,2,1,4,182,4.1343
1996,2,1,5,335,2.8271
1996,2,2,1,128,2.4965
1996,2,2,2,103,3.9244
1996,2,2,3,111,2.2440
1996,2,2,4,102,4.2729
1996,2,2,5,145,3.9379
1996,2,3,1,137,2.4899
1996,2,3,2,152,1.7807
1996,2,3,3,158,0.4347
1996,2,3,4,157,0.3419
1996,2,3,5,113,0.9895
1996,3,1,1,409,3.7607
1996,3,1,2,165,1.1570
1996,3,1,3,140,4.4988
1996,3,1,4,182,5.1290
1996,3,1,5,333,2.2995
1996,3,2,1,128,1.3235
1996,3,2,2,102,3.0312
1996,3,2,3,111,1.1070
1996,3,2,4,102,2.0275
1996,3,2,5,145,3.2234
1996,3,3,1,137,0.9216
1996,3,3,2,151,1.0217
1996,3,3,3,157,0.2863
1996,3,3,4,156,0.8707
1996,3,3,5,113,1.9783
1996,4,1,1,409,8.3506
1996,4,1,2,163,7.8220
1996,4,1,3,139,7.8185
1996,4,1,4,182,7.9699
1996,4,1,5,330,8.7942
1996,4,2,1,128,5.2922
1996,4,2,2,102,8.8006
1996,4,2,3,110,2.2327
1996,4,2,4,102,7.3626
1996,4,2,5,145,6.8745
1996,4,3,1,136,1.1505
1996,4,3,2,151,2.5067
1996,4,3,3,155,2.4744
1996,4,3,4,156,1.9489
1996,4,3,5,113,2.7311
1996,5,1,1,408,7.4342
1996,5,1,2,161,8.8476
1996,5,1,3,139,3.7706
1996,5,1,4,179,7.4293
1996,5,1,5,328,6.5288
1996,5,2,1,128,4.2994
1996,5,2,2,102,7.1792
1996,5,2,3,110,5.4077
1996,5,2,4,102,5.8771
1996,5,2,5,145,5.6904
1996,5,3,1,136,2.6304
1996,5,3,2,150,3.0141
1996,5,3,3,155,3.2445
1996,5,3,4,156,1.0993
1996,5,3,5,112,2.2013
1996,6,1,1,399,-4.1316
1996,6,1,2,159,-6.3998
1996,6,1,3,139,-5.5732
1996,6,1,4,177,-5.2441
1996,6,1,5,326,-4.8051
1996,6,2,1,127,-4.6859
1996,6,2,2,101,-6.5136
1996,6,2,3,109,-0.6118
1996,6,2,4,101,-2.9647
1996,6,2,5,145,-5.4011
1996,6,3,1,136,-1.3762
1996,6,3,2,150,0.8920
1996,6,3,3,155,1.2658
1996,6,3,4,156,-1.2213
1996,6,3,5,112,0.3375
1996,7,1,1,436,-7.8522
1996,7,1,2,219,-6.7877
1996,7,1,3,154,-6.9282
1996,7,1,4,202,-6.2939
1996,7,1,5,334,-8.2977
1996,7,2,1,140,-7.7961
1996,7,2,2,119,-8.7593
1996,7,2,3,121,-10.0749
1996,7,2,4,116,-7.9613
1996,7,2,5,151,-9.8983
1996,7,3,1,132,-4.5171
1996,7,3,2,176,-4.2159
1996,7,3,3,171,-4.7376
1996,7,3,4,155,-5.8330
1996,7,3,5,135,-8.7801
1996,8,1,1,433,3.1084
1996,8,1,2,219,5.4266
1996,8,1,3,151,3.8332
1996,8,1,4,199,4.4079
1996,8,1,5,332,3.0928
1996,8,2,1,139,7.0513
1996,8,2,2,117,4.7967
1996,8,2,3,121,4.9215
1996,8,2,4,116,4.0451
1996,8,2,5,150,5.3308
1996,8,3,1,132,3.2495
1996,8,3,2,175,2.9442
1996,8,3,3,171,1.0278
1996,8,3,4,152,2.5556
1996,8,3,5,135,3.2105
1996,9,1,1,428,2.4662
1996,9,1,2,216,3.7824
1996,9,1,3,150,1.2390
1996,9,1,4,198,1.8991
1996,9,1,5,330,2.4228
1996,9,2,1,139,2.4371
1996,9,2,2,117,1.8350
1996,9,2,3,121,4.2183
1996,9,2,4,115,0.9292
1996,9,2,5,149,3.1911
1996,9,3,1,131,6.0764
1996,9,3,2,175,5.1111
1996,9,3,3,171,6.3681
1996,9,3,4,152,3.8300
1996,9,3,5,135,6.9789
1996,10,1,1,424,-0.3967
1996,10,1,2,213,-1.3046
1996,10,1,3,150,1.1039
1996,10,1,4,197,0.1751
1996,10,1,5,328,-1.7944
1996,10,2,1,138,-0.0560
1996,10,2,2,117,0.0023
1996,10,2,3,121,-0.0717
1996,10,2,4,115,0.7124
1996,10,2,5,148,-0.9184
1996,10,3,1,131,2.5157
1996,10,3,2,175,0.6675
1996,10,3,3,171,3.0117
1996,10,3,4,151,0.2661
1996,10,3,5,133,-0.1767
1996,11,1,1,422,4.7673
1996,11,1,2,210,3.7711
1996,11,1,3,149,3.2051
1996,11,1,4,195,2.0581
1996,11,1,5,326,3.1394
1996,11,2,1,137,2.2322
1996,11,2,2,116,3.5545
1996,11,2,3,121,6.8498
1996,11,2,4,115,2.8669
1996,11,2,5,147,6.7837
1996,11,3,1,129,7.1391
1996,11,3,2,175,5.2407
1996,11,3,3,171,7.5307
1996,11,3,4,151,9.1373
1996,11,3,5,133,6.3650
1996,12,1,1,420,1.2132
1996,12,1,2,210,4.0895
1996,12,1,3,149,2.7874
1996,12,1,4,195,2.2834
1996,12,1,5,324,0.7393
1996,12,2,1,137,0.6484
1996,12,2,2,116,3.3430
1996,12,2,3,121,3.0373
1996,12,2,4,115,1.7670
1996,12,2,5,147,1.6320
1996,12,3,1,128,-2.9693
1996,12,3,2,175,-2.5471
1996,12,3,3,171,-0.4463
1996,12,3,4,151,-0.5474
1996,12,3,5,133,-1.4548
1997,1,1,1,417,4.5740
1997,1,1,2,209,2.7900
1997,1,1,3,148,1.2227
1997,1,1,4,190,5.0845
1997,1,1,5,322,4.1758
1997,1,2,1,137,5.0422
1997,1,2,2,116,3.1308
1997,1,2,3,119,3.8686
1997,1,2,4,115,1.3591
1997,1,2,5,145,1.2856
1997,1,3,1,128,6.6925
1997,1,3,2,175,5.6772
1997,1,3,3,171,7.0029
1997,1,3,4,149,3.9298
1997,1,3,5,130,4.5668
1997,2,1,1,412,-2.5778
1997,2,1,2,207,-2.4079
1997,2,1,3,147,-2.9551
1997,2,1,4,190,-2.0466
1997,2,1,5,318,-2.8641
1997,2,2,1,137,-2.7853
1997,2,2,2,116,-2.0042
1997,2,2,3,119,-2.5557
1997,2,2,4,114,-0.3376
1997,2,2,5,144,-3.1826
1997,2,3,1,127,0.1330
1997,2,3,2,174,1.2555
1997,2,3,3,170,-0.3991
1997,2,3,4,149,-2.1304
1997,2,3,5,129,-1.7336
1997,3,1,1,410,-3.7720
1997,3,1,2,206,-3.9560
1997,3,1,3,146,-1.1375
1997,3,1,4,189,-3.7509
1997,3,1,5,317,-2.0836
1997,3,2,1,137,-3.7919
1997,3,2,2,115,-3.2917
1997,3,2,3,119,-1.4936
1997,3,2,4,112,-2.9474
1997,3,2,5,143,-3.8466
1997,3,3,1,127,-5.1623
1997,3,3,2,174,-3.5483
1997,3,3,3,170,-3.8992
1997,3,3,4,149,-2.7232
1997,3,3,5,129,-3.3167
1997,4,1,1,409,-2.1213
1997,4,1,2,205,-2.6187
1997,4,1,3,146,-4.2755
1997,4,1,4,188,-4.0478
1997,4,1,5,312,-3.6750
1997,4,2,1,137,0.3482
1997,4,2,2,114,1.9732
1997,4,2,3,119,2.2770
1997,4,2,4,111,2.2216
1997,4,2,5,143,0.8654
1997,4,3,1,127,5.1047
1997,4,3,2,174,4.2649
1997,4,3,3,170,8.1942
1997,4,3,4,149,3.8142
1997,4,3,5,129,0.3029
1997,5,1,1,407,9.2256
1997,5,1,2,204,10.3326
1997,5,1,3,146,9.4836
1997,5,1,4,188,10.0199
1997,5,1,5,306,10.0951
1997,5,2,1,136,10.6910
1997,5,2,2,114,12.0324
1997,5,2,3,118,12.2333
1997,5,2,4,111,10.8616
1997,5,2,5,142,12.1799
1997,5,3,1,126,6.7644
1997,5,3,2,174,6.6192
1997,5,3,3,170,5.9496
1997,5,3,4,148,6.3891
1997,5,3,5,129,9.5029
1997,6,1,1,404,5.9798
1997,6,1,2,203,5.5037
1997,6,1,3,146,7.2215
1997,6,1,4,186,4.8814
1997,6,1,5,304,4.1198
1997,6,2,1,136,3.3914
1997,6,2,2,112,5.6410
1997,6,2,3,118,4.7749
1997,6,2,4,111,4.7204
1997,6,2,5,142,3.9024
1997,6,3,1,125,5.7021
1997,6,3,2,174,5.0908
1997,6,3,3,170,3.0989
1997,6,3,4,148,3.1033
1997,6,3,5,128,3.2501
1997,7,1,1,499,7.0873
1997,7,1,2,244,4.9067
1997,7,1,3,175,4.4567
1997,7,1,4,192,7.7654
1997,7,1,5,371,5.0819
1997,7,2,1,153,4.7425
1997,7,2,2,111,5.5716
1997,7,2,3,113,6.7216
1997,7,2,4,114,5.2442
1997,7,2,5,145,6.8757
1997,7,3,1,127,12.9374
1997,7,3,2,179,5.3937
1997,7,3,3,175,6.2833
1997,7,3,4,181,6.6280
1997,7,3,5,154,10.5953
1997,8,1,1,489,6.1102
1997,8,1,2,244,4.4567
1997,8,1,3,174,4.7825
1997,8,1,4,190,4.7783
1997,8,1,5,367,4.4472
1997,8,2,1,151,4.1435
1997,8,2,2,111,2.5080
1997,8,2,3,111,3.4958
1997,8,2,4,114,4.0560
1997,8,2,5,145,3.4801
1997,8,3,1,127,-0.3374
1997,8,3,2,177,-4.7710
1997,8,3,3,174,-6.1452
1997,8,3,4,181,-4.3911
1997,8,3,5,154,-2.1805
1997,9,1,1,485,8.9025
1997,9,1,2,242,7.4754
1997,9,1,3,173,7.6865
1997,9,1,4,190,9.9450
1997,9,1,5,366,8.6103
1997,9,2,1,149,7.0992
1997,9,2,2,109,9.3526
1997,9,2,3,108,6.4266
1997,9,2,4,112,5.8002
1997,9,2,5,143,6.5936
1997,9,3,1,125,5.8034
1997,9,3,2,177,4.4547
1997,9,3,3,171,5.3023
1997,9,3,4,179,3.1473
1997,9,3,5,154,6.0194
1997,10,1,1,480,-3.4527
1997,10,1,2,241,-2.4229
1997,10,1,3,171,-3.9882
1997,10,1,4,188,-0.5642
1997,10,1,5,365,-3.7720
1997,10,2,1,148,-4.9144
1997,10,2,2,108,-2.3439
1997,10,2,3,108,-4.3580
1997,10,2,4,112,-5.1985
1997,10,2,5,142,-6.0355
1997,10,3,1,122,-5.5677
1997,10,3,2,176,-1.9450
1997,10,3,3,169,-3.9777
1997,10,3,4,179,-2.9015
1997,10,3,5,154,-5.3841
1997,11,1,1,473,0.0032
1997,11,1,2,241,-2.1461
1997,11,1,3,169,-0.7703
1997,11,1,4,187,-3.2694
1997,11,1,5,360,-2.7452
1997,11,2,1,148,-1.1027
1997,11,2,2,106,-0.2715
1997,11,2,3,106,0.7733
1997,11,2,4,112,-0.3393
1997,11,2,5,140,-2.7557
1997,11,3,1,121,2.4997
1997,11,3,2,175,4.1714
1997,11,3,3,167,6.9517
1997,11,3,4,179,3.7745
1997,11,3,5,154,1.8736
1997,12,1,1,471,-2.3415
1997,12,1,2,239,-1.3608
1997,12,1,3,169,-2.1377
1997,12,1,4,184,-0.2716
1997,12,1,5,358,-2.7301
1997,12,2,1,146,0.0451
1997,12,2,2,104,2.6535
1997,12,2,3,105,2.8317
1997,12,2,4,111,-2.1094
1997,12,2,5,139,-1.0172
1997,12,3,1,120,-0.4498
1997,12,3,2,175,0.3582
1997,12,3,3,167,2.1539
1997,12,3,4,178,1.2482
1997,12,3,5,154,0.6613
1998,1,1,1,465,0.4662
1998,1,1,2,237,-1.2670
1998,1,1,3,167,0.1465
1998,1,1,4,183,-1.8357
1998,1,1,5,353,-0.0426
1998,1,2,1,142,-0.6545
1998,1,2,2,101,-2.0073
1998,1,2,3,102,-0.6659
1998,1,2,4,110,-2.7718
1998,1,2,5,139,-0.8943
1998,1,3,1,120,1.9954
1998,1,3,2,175,3.3268
1998,1,3,3,166,0.7916
1998,1,3,4,178,1.9141
1998,1,3,5,154,-0.0103
1998,2,1,1,458,5.5807
1998,2,1,2,235,4.8528
1998,2,1,3,163,5.6509
1998,2,1,4,181,7.5693
1998,2,1,5,348,5.4017
1998,2,2,1,141,9.0553
1998,2,2,2,99,6.5221
1998,2,2,3,101,7.0796
1998,2,2,4,110,6.8262
1998,2,2,5,136,9.6486
1998,2,3,1,120,6.5957
1998,2,3,2,174,6.8638
1998,2,3,3,165,6.0540
1998,2,3,4,177,7.2569
1998,2,3,5,154,7.2609
1998,3,1,1,454,4.8750
1998,3,1,2,231,5.4074
1998,3,1,3,163,5.0783
1998,3,1,4,178,4.4615
1998,3,1,5,346,4.4192
1998,3,2,1,141,5.2998
1998,3,2,2,99,4.6022
1998,3,2,3,100,4.5455
1998,3,2,4,110,4.0128
1998,3,2,5,135,2.3393
1998,3,3,1,120,0.4308
1998,3,3,2,174,5.6835
1998,3,3,3,165,5.7478
1998,3,3,4,177,4.6848
1998,3,3,5,154,3.9467
1998,4,1,1,447,3.7337
1998,4,1,2,227,2.3056
1998,4,1,3,161,1.7133
1998,4,1,4,176,3.0241
1998,4,1,5,343,0.8613
1998,4,2,1,140,1.3149
1998,4,2,2,97,-0.5728
1998,4,2,3,100,-0.4052
1998,4,2,4,110,1.1650
1998,4,2,5,134,0.4571
1998,4,3,1,118,2.5963
1998,4,3,2,174,1.1636
1998,4,3,3,165,-0.4347
1998,4,3,4,176,1.3402
1998,4,3,5,154,0.4319
1998,5,1,1,440,-2.6184
1998,5,1,2,223,-3.8920
1998,5,1,3,159,-3.4880
1998,5,1,4,174,-3.7113
1998,5,1,5,340,-4.3300
1998,5,2,1,140,-5.7714
1998,5,2,2,95,-5.4870
1998,5,2,3,100,-3.1248
1998,5,2,4,109,-4.5422
1998,5,2,5,134,-6.7867
1998,5,3,1,117,-3.7816
1998,5,3,2,174,-2.7428
1998,5,3,3,164,-0.7847
1998,5,3,4,176,-1.9000
1998,5,3,5,154,-2.4493
1998,6,1,1,437,-0.5162
1998,6,1,2,222,-4.6509
1998,6,1,3,158,1.6652
1998,6,1,4,173,0.0361
1998,6,1,5,338,-3.4462
1998,6,2,1,139,1.2224
1998,6,2,2,94,-0.9658
1998,6,2,3,100,-0.5205
1998,6,2,4,109,-0.8999
1998,6,2,5,133,-2.2169
1998,6,3,1,114,4.4454
1998,6,3,2,174,6.0656
1998,6,3,3,164,4.0153
1998,6,3,4,174,1.7515
1998,6,3,5,153,0.5983
1998,7,1,1,540,-7.2971
1998,7,1,2,224,-6.3867
1998,7,1,3,174,-7.4411
1998,7,1,4,205,-6.5127
1998,7,1,5,371,-7.5757
1998,7,2,1,148,-7.9427
1998,7,2,2,130,-7.8828
1998,7,2,3,115,-8.3314
1998,7,2,4,112,-8.6985
1998,7,2,5,142,-10.1192
1998,7,3,1,150,-0.7986
1998,7,3,2,168,-1.0025
1998,7,3,3,183,-1.2655
1998,7,3,4,171,-2.9863
1998,7,3,5,148,-2.5704
1998,8,1,1,530,-19.6823
1998,8,1,2,222,-18.8684
1998,8,1,3,173,-15.4204
1998,8,1,4,204,-19.2424
1998,8,1,5,368,-20.1576
1998,8,2,1,148,-18.8995
1998,8,2,2,130,-15.8642
1998,8,2,3,114,-15.3597
1998,8,2,4,111,-17.1809
1998,8,2,5,141,-20.8676
1998,8,3,1,150,-11.6672
1998,8,3,2,167,-11.9795
1998,8,3,3,182,-11.6537
1998,8,3,4,169,-13.2378
1998,8,3,5,147,-16.2852
1998,9,1,1,523,2.6208
1998,9,1,2,220,1.9992
1998,9,1,3,173,1.6178
1998,9,1,4,201,3.7162
1998,9,1,5,367,3.4806
1998,9,2,1,147,6.2933
