year,month,rank_ME,rank_dWC,nstocks,ret_vw
1981,4,3,2,150,-1.9228
1981,4,3,3,139,-1.8132
1981,4,3,4,139,0.7312
1981,4,3,5,101,-2.8069
1981,5,1,1,406,3.1580
1981,5,1,2,190,3.4816
1981,5,1,3,210,4.0143
1981,5,1,4,309,4.1808
1981,5,1,5,497,5.2287
1981,5,2,1,130,2.7479
1981,5,2,2,88,3.3268
1981,5,2,3,102,4.2383
1981,5,2,4,108,2.5425
1981,5,2,5,175,3.8977
1981,5,3,1,124,-0.8284
1981,5,3,2,151,2.0430
1981,5,3,3,139,-1.0012
1981,5,3,4,138,1.1659
1981,5,3,5,101,1.2985
1981,6,1,1,406,0.7353
1981,6,1,2,188,0.6123
1981,6,1,3,209,-1.5057
1981,6,1,4,307,0.9823
1981,6,1,5,497,-4.4480
1981,6,2,1,129,-3.8584
1981,6,2,2,88,-0.2999
1981,6,2,3,101,-2.3375
1981,6,2,4,106,-0.4778
1981,6,2,5,172,-4.8825
1981,6,3,1,123,0.9007
1981,6,3,2,151,0.1398
1981,6,3,3,138,0.5277
1981,6,3,4,138,-3.0891
1981,6,3,5,101,-5.7781
1981,7,1,1,570,-2.7085
1981,7,1,2,215,-1.8386
1981,7,1,3,233,-2.1927
1981,7,1,4,300,-1.9059
1981,7,1,5,493,-4.2965
1981,7,2,1,133,-1.4637
1981,7,2,2,103,-1.0024
1981,7,2,3,98,-0.4781
1981,7,2,4,100,-2.7307
1981,7,2,5,174,-3.1377
1981,7,3,1,94,3.1769
1981,7,3,2,140,1.7444
1981,7,3,3,146,-0.4791
1981,7,3,4,154,1.0172
1981,7,3,5,128,-2.2717
1981,8,1,1,566,-9.0419
1981,8,1,2,213,-5.5754
1981,8,1,3,230,-5.9166
1981,8,1,4,297,-7.1437
1981,8,1,5,491,-11.0712
1981,8,2,1,132,-8.6558
1981,8,2,2,102,-6.0246
1981,8,2,3,98,-5.5448
1981,8,2,4,99,-5.2940
1981,8,2,5,174,-9.0827
1981,8,3,1,93,-6.8721
1981,8,3,2,140,-3.5864
1981,8,3,3,145,-4.4959
1981,8,3,4,153,-6.1569
1981,8,3,5,128,-8.1758
1981,9,1,1,560,-9.4564
1981,9,1,2,210,-6.8596
1981,9,1,3,227,-8.3527
1981,9,1,4,294,-8.7629
1981,9,1,5,484,-9.9089
1981,9,2,1,131,-9.2352
1981,9,2,2,102,-6.9837
1981,9,2,3,98,-5.4756
1981,9,2,4,99,-7.2272
1981,9,2,5,174,-8.7530
1981,9,3,1,91,-8.6889
1981,9,3,2,140,-3.9107
1981,9,3,3,145,-5.4943
1981,9,3,4,151,-5.3185
1981,9,3,5,128,-6.9846
1981,10,1,1,552,9.0117
1981,10,1,2,208,7.6396
1981,10,1,3,225,6.5250
1981,10,1,4,291,7.5401
1981,10,1,5,484,8.8276
1981,10,2,1,131,7.9350
1981,10,2,2,102,6.8073
1981,10,2,3,98,5.6629
1981,10,2,4,98,6.3051
1981,10,2,5,174,8.8667
1981,10,3,1,92,7.7563
1981,10,3,2,138,5.4602
1981,10,3,3,145,4.3227
1981,10,3,4,150,5.3192
1981,10,3,5,128,6.8853
1981,11,1,1,551,2.1903
1981,11,1,2,209,3.3456
1981,11,1,3,225,3.2684
1981,11,1,4,291,2.0967
1981,11,1,5,487,-0.3416
1981,11,2,1,131,3.4012
1981,11,2,2,102,4.4140
1981,11,2,3,97,4.6942
1981,11,2,4,96,3.3597
1981,11,2,5,174,0.6529
1981,11,3,1,92,6.1670
1981,11,3,2,137,4.0505
1981,11,3,3,145,4.9161
1981,11,3,4,149,4.7769
1981,11,3,5,128,2.1053
1981,12,1,1,548,-1.8349
1981,12,1,2,209,-1.8086
1981,12,1,3,224,-0.4340
1981,12,1,4,290,-1.7572
1981,12,1,5,480,-2.2716
1981,12,2,1,130,-3.4381
1981,12,2,2,102,0.0954
1981,12,2,3,96,-0.2774
1981,12,2,4,95,-1.8340
1981,12,2,5,174,-1.3824
1981,12,3,1,92,-3.8896
1981,12,3,2,137,-2.4453
1981,12,3,3,145,-3.0856
1981,12,3,4,149,-1.8925
1981,12,3,5,128,-2.5079
1982,1,1,1,544,-0.7933
1982,1,1,2,208,-1.4444
1982,1,1,3,224,-1.7764
1982,1,1,4,289,-0.4351
1982,1,1,5,477,-2.7587
1982,1,2,1,130,-5.0653
1982,1,2,2,100,-3.2751
1982,1,2,3,95,-3.6848
1982,1,2,4,95,-3.1929
1982,1,2,5,174,-4.8735
1982,1,3,1,91,-4.8642
1982,1,3,2,137,-2.3178
1982,1,3,3,145,-0.6843
1982,1,3,4,148,-2.0764
1982,1,3,5,128,-2.2358
1982,2,1,1,543,-4.3896
1982,2,1,2,206,-2.5180
1982,2,1,3,221,-2.0105
1982,2,1,4,287,-2.8445
1982,2,1,5,479,-5.2831
1982,2,2,1,130,-5.8920
1982,2,2,2,100,-3.6084
1982,2,2,3,95,-2.2956
1982,2,2,4,96,-5.3669
1982,2,2,5,174,-5.7589
1982,2,3,1,91,-6.8920
1982,2,3,2,137,-5.2075
1982,2,3,3,144,-3.3361
1982,2,3,4,147,-4.9734
1982,2,3,5,128,-7.1081
1982,3,1,1,535,-1.4408
1982,3,1,2,205,0.6456
1982,3,1,3,217,0.8689
1982,3,1,4,284,-1.0354
1982,3,1,5,478,-1.9606
1982,3,2,1,127,0.8081
1982,3,2,2,101,-0.2524
1982,3,2,3,94,0.2836
1982,3,2,4,95,1.7524
1982,3,2,5,174,-2.8082
1982,3,3,1,91,0.6523
1982,3,3,2,137,0.4537
1982,3,3,3,144,-0.5890
1982,3,3,4,147,-0.9748
1982,3,3,5,128,-2.8584
1982,4,1,1,529,5.5953
1982,4,1,2,204,5.6621
1982,4,1,3,218,4.9350
1982,4,1,4,283,5.8127
1982,4,1,5,473,6.9717
1982,4,2,1,125,5.7108
1982,4,2,2,101,5.5869
1982,4,2,3,94,5.1818
1982,4,2,4,94,6.0943
1982,4,2,5,172,6.0247
1982,4,3,1,90,5.8279
1982,4,3,2,137,3.6727
1982,4,3,3,144,3.5938
1982,4,3,4,147,4.4806
1982,4,3,5,125,5.6329
1982,5,1,1,524,-1.6045
1982,5,1,2,201,-1.1584
1982,5,1,3,216,-0.7893
1982,5,1,4,283,-1.2277
1982,5,1,5,468,-2.1357
1982,5,2,1,126,-3.4981
1982,5,2,2,101,-2.3332
1982,5,2,3,94,-1.4786
1982,5,2,4,94,-3.2343
1982,5,2,5,172,-3.8361
1982,5,3,1,90,-0.1520
1982,5,3,2,137,-1.6675
1982,5,3,3,143,-2.1407
1982,5,3,4,146,-3.3787
1982,5,3,5,125,-4.8294
1982,6,1,1,520,-2.0650
1982,6,1,2,195,-0.3823
1982,6,1,3,212,-2.4650
1982,6,1,4,280,-3.1804
1982,6,1,5,467,-2.7339
1982,6,2,1,126,-1.7524
1982,6,2,2,100,-0.7735
1982,6,2,3,94,-1.1709
1982,6,2,4,93,0.3015
1982,6,2,5,172,-3.4504
1982,6,3,1,90,-2.1344
1982,6,3,2,137,-2.9874
1982,6,3,3,143,-1.8364
1982,6,3,4,145,0.3068
1982,6,3,5,126,-3.1711
1982,7,1,1,536,-1.4844
1982,7,1,2,224,-0.0778
1982,7,1,3,211,-0.7432
1982,7,1,4,271,-1.0495
1982,7,1,5,605,-2.2997
1982,7,2,1,124,-2.1855
1982,7,2,2,85,-0.7882
1982,7,2,3,78,-1.1114
1982,7,2,4,124,-1.9009
1982,7,2,5,166,-0.8807
1982,7,3,1,94,-0.9511
1982,7,3,2,151,-0.8025
1982,7,3,3,153,-2.1126
1982,7,3,4,137,-3.3005
1982,7,3,5,110,-4.0383
1982,8,1,1,532,6.5286
1982,8,1,2,224,4.5558
1982,8,1,3,210,7.2712
1982,8,1,4,270,5.4929
1982,8,1,5,602,5.3386
1982,8,2,1,121,10.1531
1982,8,2,2,85,9.9980
1982,8,2,3,78,10.3947
1982,8,2,4,124,9.0434
1982,8,2,5,165,9.1371
1982,8,3,1,94,12.1372
1982,8,3,2,150,11.8671
1982,8,3,3,153,12.8584
1982,8,3,4,137,12.0998
1982,8,3,5,109,13.3808
1982,9,1,1,528,4.5133
1982,9,1,2,224,3.6762
1982,9,1,3,211,2.8777
1982,9,1,4,271,4.0621
1982,9,1,5,601,2.1006
1982,9,2,1,121,3.3938
1982,9,2,2,84,3.0017
1982,9,2,3,78,3.6795
1982,9,2,4,124,3.4563
1982,9,2,5,164,2.2964
1982,9,3,1,92,1.4532
1982,9,3,2,150,2.2742
1982,9,3,3,153,0.0155
1982,9,3,4,138,0.8593
1982,9,3,5,109,0.1056
1982,10,1,1,522,12.6603
1982,10,1,2,221,11.3091
1982,10,1,3,209,12.9762
1982,10,1,4,268,12.2753
1982,10,1,5,598,15.1961
1982,10,2,1,116,11.8465
1982,10,2,2,83,10.2163
1982,10,2,3,77,12.1093
1982,10,2,4,124,13.0968
1982,10,2,5,164,14.8885
1982,10,3,1,92,13.3531
1982,10,3,2,150,8.8658
1982,10,3,3,153,9.9490
1982,10,3,4,137,10.9890
1982,10,3,5,109,14.2087
1982,11,1,1,519,9.6212
1982,11,1,2,220,9.0067
1982,11,1,3,208,7.9455
1982,11,1,4,266,10.1623
1982,11,1,5,592,10.1337
1982,11,2,1,114,8.7484
1982,11,2,2,82,9.3868
1982,11,2,3,77,7.8793
1982,11,2,4,124,6.3062
1982,11,2,5,162,9.5563
1982,11,3,1,92,6.6782
1982,11,3,2,149,4.7302
1982,11,3,3,153,3.7932
1982,11,3,4,137,2.3543
1982,11,3,5,109,6.4010
1982,12,1,1,520,2.4904
1982,12,1,2,220,2.9963
1982,12,1,3,208,1.9238
1982,12,1,4,265,2.3870
1982,12,1,5,589,1.6896
1982,12,2,1,114,1.0257
1982,12,2,2,82,2.7196
1982,12,2,3,78,1.2640
1982,12,2,4,123,0.2945
1982,12,2,5,162,2.2037
1982,12,3,1,92,-0.4371
1982,12,3,2,149,3.3884
1982,12,3,3,152,1.6442
1982,12,3,4,137,2.2863
1982,12,3,5,109,-0.6628
1983,1,1,1,516,8.8285
1983,1,1,2,220,7.4480
1983,1,1,3,208,8.3772
1983,1,1,4,263,9.5936
1983,1,1,5,584,11.2793
1983,1,2,1,113,6.4025
1983,1,2,2,81,4.3853
1983,1,2,3,76,5.3825
1983,1,2,4,123,5.9944
1983,1,2,5,162,8.3997
1983,1,3,1,92,2.5386
1983,1,3,2,149,3.3386
1983,1,3,3,151,6.2383
1983,1,3,4,135,2.0272
1983,1,3,5,109,5.6864
1983,2,1,1,506,6.8983
1983,2,1,2,218,6.3387
1983,2,1,3,206,6.5644
1983,2,1,4,260,6.1598
1983,2,1,5,579,4.6248
1983,2,2,1,112,5.5015
1983,2,2,2,82,5.3228
1983,2,2,3,75,6.7587
1983,2,2,4,123,5.6437
1983,2,2,5,159,5.0939
1983,2,3,1,91,4.7240
1983,2,3,2,149,2.6746
1983,2,3,3,151,2.2258
1983,2,3,4,135,2.0677
1983,2,3,5,109,2.5979
1983,3,1,1,501,5.8629
1983,3,1,2,216,4.2881
1983,3,1,3,206,5.9000
1983,3,1,4,259,8.7354
1983,3,1,5,574,3.9351
1983,3,2,1,112,5.9720
1983,3,2,2,82,6.0186
1983,3,2,3,75,3.6595
1983,3,2,4,122,3.6256
1983,3,2,5,159,2.7175
1983,3,3,1,90,5.5922
1983,3,3,2,148,2.8285
1983,3,3,3,151,1.9664
1983,3,3,4,136,3.1754
1983,3,3,5,109,1.8146
1983,4,1,1,497,7.8478
1983,4,1,2,217,6.5913
1983,4,1,3,203,7.8706
1983,4,1,4,258,6.8318
1983,4,1,5,572,7.5022
1983,4,2,1,112,7.1622
1983,4,2,2,81,6.3326
1983,4,2,3,75,7.2411
1983,4,2,4,122,6.3027
1983,4,2,5,159,6.6386
1983,4,3,1,90,7.1297
1983,4,3,2,147,7.9873
1983,4,3,3,150,6.3389
1983,4,3,4,136,6.7811
1983,4,3,5,109,4.9138
1983,5,1,1,490,8.8561
1983,5,1,2,214,9.3103
1983,5,1,3,202,10.7135
1983,5,1,4,258,9.8929
1983,5,1,5,571,11.7631
1983,5,2,1,112,5.2528
1983,5,2,2,81,6.6614
1983,5,2,3,75,4.6636
1983,5,2,4,122,4.5858
1983,5,2,5,159,5.9904
1983,5,3,1,90,0.0524
1983,5,3,2,147,-0.9612
1983,5,3,3,150,-1.0143
1983,5,3,4,136,0.7579
1983,5,3,5,109,3.4300
1983,6,1,1,485,5.8321
1983,6,1,2,211,4.6286
1983,6,1,3,201,4.1001
1983,6,1,4,258,4.7701
1983,6,1,5,570,3.6095
1983,6,2,1,112,5.8978
1983,6,2,2,81,4.7995
1983,6,2,3,75,7.7128
1983,6,2,4,121,6.6818
1983,6,2,5,158,6.0154
1983,6,3,1,89,4.4819
1983,6,3,2,147,4.6077
1983,6,3,3,149,3.1507
1983,6,3,4,136,3.5002
1983,6,3,5,109,4.8852
1983,7,1,1,556,-1.2166
1983,7,1,2,290,-0.4787
1983,7,1,3,250,-2.0086
1983,7,1,4,278,-1.5368
1983,7,1,5,675,-4.4588
1983,7,2,1,112,-1.6427
1983,7,2,2,101,-3.3666
1983,7,2,3,85,-0.7818
1983,7,2,4,99,-0.9811
1983,7,2,5,196,-5.1869
1983,7,3,1,95,-2.7464
1983,7,3,2,126,-1.6435
1983,7,3,3,154,-3.5865
1983,7,3,4,151,-3.3095
1983,7,3,5,125,-5.5872
1983,8,1,1,551,-3.0767
1983,8,1,2,289,-5.0339
1983,8,1,3,249,-3.6485
1983,8,1,4,274,-2.6214
1983,8,1,5,674,-3.8474
1983,8,2,1,112,-3.7840
1983,8,2,2,101,-1.4257
1983,8,2,3,85,-2.8106
1983,8,2,4,99,-2.8115
1983,8,2,5,196,-4.2926
1983,8,3,1,95,-1.7485
1983,8,3,2,125,3.3573
1983,8,3,3,154,2.3460
1983,8,3,4,151,2.0479
1983,8,3,5,125,-1.4550
1983,9,1,1,548,-1.0570
1983,9,1,2,287,0.1107
1983,9,1,3,248,-0.1084
1983,9,1,4,270,0.9307
1983,9,1,5,670,-0.7407
1983,9,2,1,110,3.6371
1983,9,2,2,100,0.8021
1983,9,2,3,84,4.1689
1983,9,2,4,99,2.2313
1983,9,2,5,196,2.4321
1983,9,3,1,95,2.5024
1983,9,3,2,125,0.6839
1983,9,3,3,153,1.3895
1983,9,3,4,151,2.7002
1983,9,3,5,125,1.8786
1983,10,1,1,542,-6.0829
1983,10,1,2,286,-5.9304
1983,10,1,3,244,-4.8577
1983,10,1,4,270,-3.7703
1983,10,1,5,665,-8.3670
1983,10,2,1,109,-5.1311
1983,10,2,2,100,-5.7175
1983,10,2,3,84,-2.1533
1983,10,2,4,99,-5.7409
1983,10,2,5,195,-8.1332
1983,10,3,1,94,-0.5876
1983,10,3,2,125,-0.4140
1983,10,3,3,152,-0.7390
1983,10,3,4,150,-2.2413
1983,10,3,5,125,-4.0784
1983,11,1,1,543,3.8485
1983,11,1,2,285,4.8089
1983,11,1,3,242,2.3993
1983,11,1,4,269,2.8090
1983,11,1,5,662,3.0891
1983,11,2,1,109,5.0771
1983,11,2,2,100,6.0225
1983,11,2,3,82,3.3667
1983,11,2,4,99,5.9178
1983,11,2,5,193,6.1552
1983,11,3,1,94,2.9383
1983,11,3,2,125,1.1743
1983,11,3,3,152,2.8128
1983,11,3,4,150,0.6513
1983,11,3,5,124,5.5466
1983,12,1,1,544,-1.5599
1983,12,1,2,284,-0.6687
1983,12,1,3,240,-1.0035
1983,12,1,4,268,-1.0713
1983,12,1,5,659,-2.9639
1983,12,2,1,108,-0.8773
1983,12,2,2,100,-1.2662
1983,12,2,3,82,-0.4056
1983,12,2,4,99,-1.5578
1983,12,2,5,193,-2.2622
1983,12,3,1,94,-0.2473
1983,12,3,2,125,-0.2812
1983,12,3,3,152,-1.2733
1983,12,3,4,150,-0.2789
1983,12,3,5,124,-1.6248
1984,1,1,1,537,0.1136
1984,1,1,2,283,0.5878
1984,1,1,3,239,0.6584
1984,1,1,4,265,0.1318
1984,1,1,5,654,-1.3413
1984,1,2,1,108,-1.6537
1984,1,2,2,99,-0.8474
1984,1,2,3,82,-1.6909
1984,1,2,4,99,-1.8995
1984,1,2,5,193,-5.6733
1984,1,3,1,94,-3.2089
1984,1,3,2,125,0.0296
1984,1,3,3,152,-0.5954
1984,1,3,4,147,0.9470
1984,1,3,5,123,-5.0909
1984,2,1,1,525,-6.1295
1984,2,1,2,280,-5.2132
1984,2,1,3,237,-5.0942
1984,2,1,4,260,-5.1175
1984,2,1,5,649,-6.8616
1984,2,2,1,107,-6.3788
1984,2,2,2,99,-3.2424
1984,2,2,3,82,-2.7204
1984,2,2,4,99,-5.8158
1984,2,2,5,193,-6.3225
1984,2,3,1,94,-5.5416
1984,2,3,2,124,-2.5395
1984,2,3,3,152,-3.5639
1984,2,3,4,147,-2.8821
1984,2,3,5,123,-4.4751
1984,3,1,1,520,1.4530
1984,3,1,2,279,0.0128
1984,3,1,3,235,0.5005
1984,3,1,4,259,1.5127
1984,3,1,5,644,0.8940
1984,3,2,1,106,2.0806
1984,3,2,2,99,2.4932
1984,3,2,3,81,0.8477
1984,3,2,4,98,1.7150
1984,3,2,5,188,0.3807
1984,3,3,1,94,0.8667
1984,3,3,2,124,1.5111
1984,3,3,3,152,2.8264
1984,3,3,4,146,1.6532
1984,3,3,5,122,-0.0007
1984,4,1,1,521,-0.8547
1984,4,1,2,279,-2.0345
1984,4,1,3,234,-1.9038
1984,4,1,4,260,-0.4288
1984,4,1,5,640,-2.6684
1984,4,2,1,105,1.5299
1984,4,2,2,98,1.1125
1984,4,2,3,80,-1.8225
1984,4,2,4,98,0.3009
1984,4,2,5,187,0.2239
1984,4,3,1,94,1.1425
1984,4,3,2,124,2.7230
1984,4,3,3,152,0.2018
1984,4,3,4,146,0.6044
1984,4,3,5,122,-0.4829
1984,5,1,1,518,-5.0508
1984,5,1,2,276,-5.2335
1984,5,1,3,231,-4.0937
1984,5,1,4,258,-3.3161
1984,5,1,5,638,-5.3212
1984,5,2,1,104,-4.9040
1984,5,2,2,97,-3.6482
1984,5,2,3,79,-4.4644
1984,5,2,4,98,-4.5066
1984,5,2,5,187,-7.0573
1984,5,3,1,94,-5.6736
1984,5,3,2,124,-5.5390
1984,5,3,3,151,-3.5182
1984,5,3,4,146,-4.7674
1984,5,3,5,122,-4.4433
1984,6,1,1,510,3.4011
1984,6,1,2,276,3.1679
1984,6,1,3,231,2.3414
1984,6,1,4,256,1.6194
1984,6,1,5,631,1.2246
1984,6,2,1,104,3.1610
1984,6,2,2,96,0.8464
1984,6,2,3,78,3.8577
1984,6,2,4,98,2.7546
1984,6,2,5,186,4.4190
1984,6,3,1,94,3.0904
1984,6,3,2,124,1.5872
1984,6,3,3,151,2.2894
1984,6,3,4,146,2.1545
1984,6,3,5,122,4.4287
1984,7,1,1,548,-6.2288
1984,7,1,2,241,-4.6436
1984,7,1,3,230,-3.9704
1984,7,1,4,303,-4.6389
1984,7,1,5,812,-5.2472
1984,7,2,1,109,-4.4788
1984,7,2,2,81,-5.1522
1984,7,2,3,87,-4.9293
1984,7,2,4,122,-3.4812
1984,7,2,5,172,-5.4179
1984,7,3,1,104,-3.6965
1984,7,3,2,147,-2.3665
1984,7,3,3,163,-2.1767
1984,7,3,4,122,1.3243
1984,7,3,5,100,-2.5651
1984,8,1,1,542,9.5248
1984,8,1,2,238,11.1681
1984,8,1,3,226,8.4672
1984,8,1,4,303,10.5205
1984,8,1,5,808,10.1378
1984,8,2,1,109,12.8002
1984,8,2,2,79,12.4355
1984,8,2,3,87,11.4800
1984,8,2,4,122,11.6540
1984,8,2,5,172,15.0147
1984,8,3,1,103,12.5094
1984,8,3,2,147,10.5913
1984,8,3,3,161,10.1312
1984,8,3,4,121,10.6493
1984,8,3,5,100,13.2013
1984,9,1,1,540,-0.5228
1984,9,1,2,233,0.9547
1984,9,1,3,225,0.6154
1984,9,1,4,300,-0.4878
1984,9,1,5,803,-2.0710
1984,9,2,1,107,-0.2140
1984,9,2,2,79,-1.0294
1984,9,2,3,87,0.2459
1984,9,2,4,122,0.4790
1984,9,2,5,171,-3.4344
1984,9,3,1,103,-0.4879
1984,9,3,2,147,-0.7999
1984,9,3,3,161,1.0085
1984,9,3,4,120,-0.7019
1984,9,3,5,99,-2.2616
1984,10,1,1,532,-4.4016
1984,10,1,2,230,-3.3895
1984,10,1,3,222,-0.5552
1984,10,1,4,296,-1.2551
1984,10,1,5,796,-3.5025
1984,10,2,1,104,-2.6965
1984,10,2,2,79,-2.0722
1984,10,2,3,86,-0.0740
1984,10,2,4,121,0.7809
1984,10,2,5,171,-2.1613
1984,10,3,1,102,-0.4978
1984,10,3,2,147,0.1544
1984,10,3,3,161,0.4760
1984,10,3,4,119,1.2168
1984,10,3,5,98,-0.2567
1984,11,1,1,524,-4.1828
1984,11,1,2,226,-2.7409
1984,11,1,3,220,0.0301
1984,11,1,4,294,-3.5469
1984,11,1,5,787,-4.5418
1984,11,2,1,104,-0.7681
1984,11,2,2,79,-1.6054
1984,11,2,3,86,-0.8001
1984,11,2,4,120,-1.7245
1984,11,2,5,171,-2.5872
1984,11,3,1,101,-0.9239
1984,11,3,2,145,-0.0267
1984,11,3,3,161,-1.3131
1984,11,3,4,119,-0.9080
1984,11,3,5,98,-2.7714
1984,12,1,1,516,-0.7328
1984,12,1,2,222,1.8166
1984,12,1,3,216,-0.9949
1984,12,1,4,292,0.9011
1984,12,1,5,778,0.9236
1984,12,2,1,103,-0.1585
1984,12,2,2,79,2.0194
1984,12,2,3,86,3.2538
1984,12,2,4,119,1.3252
1984,12,2,5,171,4.3291
1984,12,3,1,100,2.2491
1984,12,3,2,144,2.4109
1984,12,3,3,160,2.0981
1984,12,3,4,118,1.5995
1984,12,3,5,97,2.9275
1985,1,1,1,513,10.5087
1985,1,1,2,221,9.5030
1985,1,1,3,214,9.7793
1985,1,1,4,287,14.5993
1985,1,1,5,776,13.5594
1985,1,2,1,103,9.9191
1985,1,2,2,78,10.5187
1985,1,2,3,86,9.2445
1985,1,2,4,119,9.5354
1985,1,2,5,171,14.3908
1985,1,3,1,100,8.2852
1985,1,3,2,144,5.9932
1985,1,3,3,160,6.3619
1985,1,3,4,117,9.0617
1985,1,3,5,96,11.8390
1985,2,1,1,508,3.7548
1985,2,1,2,219,2.9995
1985,2,1,3,211,4.5299
1985,2,1,4,286,2.8063
1985,2,1,5,767,3.9605
1985,2,2,1,103,1.9784
1985,2,2,2,77,3.0646
1985,2,2,3,85,0.5293
1985,2,2,4,117,2.0420
1985,2,2,5,171,2.1117
1985,2,3,1,100,0.8198
1985,2,3,2,144,2.5121
1985,2,3,3,160,2.6054
1985,2,3,4,116,0.2837
1985,2,3,5,95,0.8012
1985,3,1,1,500,-1.1294
1985,3,1,2,218,-0.2558
1985,3,1,3,210,-0.9633
1985,3,1,4,284,-1.8356
1985,3,1,5,759,-2.8346
1985,3,2,1,101,-1.8952
1985,3,2,2,75,0.6898
1985,3,2,3,85,1.0592
1985,3,2,4,117,-1.6610
1985,3,2,5,169,-4.5267
1985,3,3,1,100,-0.0415
1985,3,3,2,144,0.5810
1985,3,3,3,160,1.3173
1985,3,3,4,115,-0.9915
1985,3,3,5,95,-1.6586
1985,4,1,1,498,-2.2054
1985,4,1,2,218,-1.6362
1985,4,1,3,206,-0.2738
1985,4,1,4,282,-0.0860
1985,4,1,5,754,-1.6209
1985,4,2,1,101,-2.3507
1985,4,2,2,75,-0.9069
1985,4,2,3,85,-1.1441
1985,4,2,4,116,0.6394
1985,4,2,5,169,-3.1001
1985,4,3,1,100,-2.2236
1985,4,3,2,144,0.1948
1985,4,3,3,160,0.3869
1985,4,3,4,115,-1.3815
1985,4,3,5,95,-2.0534
1985,5,1,1,495,1.2996
1985,5,1,2,211,1.5974
1985,5,1,3,206,3.8099
1985,5,1,4,280,3.0991
1985,5,1,5,750,3.1360
1985,5,2,1,100,2.8960
1985,5,2,2,75,3.5438
1985,5,2,3,84,4.8040
1985,5,2,4,116,2.4467
1985,5,2,5,169,5.9522
1985,5,3,1,100,5.4044
1985,5,3,2,144,5.2286
1985,5,3,3,160,6.1853
1985,5,3,4,115,6.0300
1985,5,3,5,95,7.7856
1985,6,1,1,491,-1.8088
1985,6,1,2,208,0.9754
1985,6,1,3,204,-0.9048
1985,6,1,4,276,1.2531
1985,6,1,5,749,0.7811
1985,6,2,1,98,0.9628
1985,6,2,2,74,1.1586
1985,6,2,3,83,0.9846
1985,6,2,4,114,2.4747
1985,6,2,5,167,1.4004
1985,6,3,1,100,1.6180
1985,6,3,2,142,2.1144
1985,6,3,3,160,2.5925
1985,6,3,4,115,0.1325
1985,6,3,5,95,1.9568
1985,7,1,1,586,2.8394
1985,7,1,2,225,1.7973
1985,7,1,3,210,2.9252
1985,7,1,4,371,2.7293
1985,7,1,5,811,2.8940
1985,7,2,1,110,3.3216
1985,7,2,2,88,1.8652
1985,7,2,3,85,0.6223
1985,7,2,4,126,3.4913
1985,7,2,5,187,3.6043
1985,7,3,1,107,-0.3790
1985,7,3,2,145,-1.6556
1985,7,3,3,144,-0.3171
1985,7,3,4,139,-0.5608
1985,7,3,5,102,3.7567
1985,8,1,1,576,-0.6136
1985,8,1,2,221,-0.7624
1985,8,1,3,210,-0.2757
1985,8,1,4,371,-0.5400
1985,8,1,5,807,-1.2713
1985,8,2,1,110,-0.3904
1985,8,2,2,87,0.1509
1985,8,2,3,85,0.4199
1985,8,2,4,126,0.0433
1985,8,2,5,187,-3.2969
1985,8,3,1,107,0.0083
1985,8,3,2,145,0.6703
1985,8,3,3,144,-0.2808
1985,8,3,4,139,-0.8387
1985,8,3,5,101,-2.1755
1985,9,1,1,565,-5.5644
1985,9,1,2,221,-4.2602
1985,9,1,3,205,-5.6775
1985,9,1,4,365,-4.4615
1985,9,1,5,804,-6.6268
1985,9,2,1,110,-5.8267
1985,9,2,2,86,-4.9618
1985,9,2,3,85,-5.3454
1985,9,2,4,124,-5.7670
1985,9,2,5,187,-6.8938
1985,9,3,1,105,-3.4175
1985,9,3,2,145,-2.5804
1985,9,3,3,143,-3.3922
1985,9,3,4,139,-3.5184
1985,9,3,5,101,-3.3984
1985,10,1,1,559,0.7439
1985,10,1,2,219,3.6425
1985,10,1,3,204,3.2092
1985,10,1,4,364,2.3805
1985,10,1,5,802,1.9525
1985,10,2,1,110,3.3945
1985,10,2,2,86,3.2715
1985,10,2,3,85,4.8195
1985,10,2,4,124,4.4609
1985,10,2,5,187,3.0780
1985,10,3,1,103,4.4147
1985,10,3,2,143,4.7619
1985,10,3,3,142,3.8478
1985,10,3,4,138,3.8882
1985,10,3,5,101,3.4250
1985,11,1,1,549,4.3271
1985,11,1,2,215,5.9328
1985,11,1,3,203,4.1451
1985,11,1,4,363,4.5349
1985,11,1,5,797,7.1218
1985,11,2,1,108,5.1712
1985,11,2,2,86,5.9158
1985,11,2,3,84,5.9075
1985,11,2,4,122,7.3008
1985,11,2,5,186,9.4531
1985,11,3,1,103,6.2865
1985,11,3,2,143,5.8132
1985,11,3,3,142,5.1128
1985,11,3,4,137,9.0222
1985,11,3,5,100,9.0743
1985,12,1,1,539,2.7055
1985,12,1,2,212,2.7430
1985,12,1,3,202,3.4320
1985,12,1,4,360,3.2090
1985,12,1,5,793,4.5667
1985,12,2,1,105,3.5681
1985,12,2,2,85,2.6961
1985,12,2,3,83,3.4163
1985,12,2,4,122,6.6964
1985,12,2,5,186,5.2963
1985,12,3,1,103,2.3260
1985,12,3,2,141,2.7806
1985,12,3,3,142,4.5485
1985,12,3,4,136,5.8088
1985,12,3,5,100,7.2780
1986,1,1,1,525,3.3253
1986,1,1,2,210,0.9931
1986,1,1,3,199,1.3796
1986,1,1,4,357,2.5648
1986,1,1,5,786,2.5254
1986,1,2,1,104,2.9188
