year,month,rank_ME,rank_TA,nstocks,ret_vw
1994,4,2,4,137,0.9771
1994,4,2,5,256,0.8202
1994,4,3,1,123,2.2529
1994,4,3,2,137,1.3405
1994,4,3,3,149,0.5288
1994,4,3,4,145,0.5360
1994,4,3,5,157,-0.3058
1994,5,1,1,564,-2.6838
1994,5,1,2,322,-0.7747
1994,5,1,3,243,-1.0587
1994,5,1,4,315,-1.1933
1994,5,1,5,695,-1.3079
1994,5,2,1,109,-0.7434
1994,5,2,2,108,-2.2658
1994,5,2,3,83,-1.9087
1994,5,2,4,135,-0.8983
1994,5,2,5,256,-2.3189
1994,5,3,1,122,1.5129
1994,5,3,2,137,0.5231
1994,5,3,3,149,-0.3545
1994,5,3,4,145,1.6575
1994,5,3,5,157,-0.0278
1994,6,1,1,558,-5.7473
1994,6,1,2,321,-2.4898
1994,6,1,3,243,-3.5263
1994,6,1,4,314,-3.6812
1994,6,1,5,689,-5.8871
1994,6,2,1,108,-3.6079
1994,6,2,2,108,-4.1578
1994,6,2,3,83,-2.4493
1994,6,2,4,135,-1.3818
1994,6,2,5,255,-4.0758
1994,6,3,1,123,-3.1269
1994,6,3,2,137,-2.1540
1994,6,3,3,149,-1.9951
1994,6,3,4,145,-2.3486
1994,6,3,5,157,-3.2887
1994,7,1,1,739,0.7171
1994,7,1,2,320,2.4970
1994,7,1,3,284,1.7963
1994,7,1,4,321,1.6856
1994,7,1,5,799,0.4684
1994,7,2,1,134,2.5989
1994,7,2,2,106,2.3483
1994,7,2,3,111,1.3184
1994,7,2,4,106,3.3773
1994,7,2,5,284,1.5741
1994,7,3,1,121,1.7383
1994,7,3,2,139,4.7075
1994,7,3,3,160,3.4372
1994,7,3,4,166,3.4721
1994,7,3,5,177,2.6521
1994,8,1,1,732,3.8431
1994,8,1,2,318,3.3690
1994,8,1,3,281,3.2879
1994,8,1,4,319,4.2900
1994,8,1,5,797,4.2708
1994,8,2,1,133,6.1595
1994,8,2,2,106,5.4358
1994,8,2,3,110,5.5083
1994,8,2,4,106,7.2801
1994,8,2,5,282,8.1610
1994,8,3,1,121,5.7185
1994,8,3,2,139,2.6311
1994,8,3,3,160,3.2115
1994,8,3,4,166,5.2020
1994,8,3,5,177,5.8895
1994,9,1,1,727,1.0306
1994,9,1,2,315,1.4361
1994,9,1,3,280,1.0058
1994,9,1,4,318,1.7173
1994,9,1,5,791,2.1597
1994,9,2,1,133,-0.6184
1994,9,2,2,105,-0.7173
1994,9,2,3,110,-1.0863
1994,9,2,4,106,0.4284
1994,9,2,5,282,-0.6997
1994,9,3,1,120,-0.6833
1994,9,3,2,137,-2.4038
1994,9,3,3,160,-1.5262
1994,9,3,4,166,-1.4704
1994,9,3,5,177,-2.2284
1994,10,1,1,718,0.7869
1994,10,1,2,312,1.7185
1994,10,1,3,281,-0.6697
1994,10,1,4,318,0.1343
1994,10,1,5,787,0.4599
1994,10,2,1,133,-0.8628
1994,10,2,2,105,-0.4101
1994,10,2,3,110,0.1582
1994,10,2,4,104,0.5090
1994,10,2,5,280,1.0301
1994,10,3,1,119,2.7473
1994,10,3,2,137,0.8499
1994,10,3,3,159,2.7684
1994,10,3,4,166,2.3424
1994,10,3,5,175,3.0444
1994,11,1,1,711,-3.2692
1994,11,1,2,311,-2.9455
1994,11,1,3,281,-1.0030
1994,11,1,4,316,-2.7107
1994,11,1,5,781,-2.6534
1994,11,2,1,132,-2.8138
1994,11,2,2,105,-4.1386
1994,11,2,3,110,-2.7983
1994,11,2,4,103,-3.2179
1994,11,2,5,280,-3.4488
1994,11,3,1,119,-4.3330
1994,11,3,2,137,-3.6093
1994,11,3,3,159,-3.2409
1994,11,3,4,165,-1.5729
1994,11,3,5,173,-2.8565
1994,12,1,1,706,-0.9076
1994,12,1,2,310,0.2305
1994,12,1,3,279,-1.1147
1994,12,1,4,315,1.2319
1994,12,1,5,775,-0.9126
1994,12,2,1,132,1.1820
1994,12,2,2,104,2.9365
1994,12,2,3,109,2.2329
1994,12,2,4,102,1.9048
1994,12,2,5,280,2.2744
1994,12,3,1,118,1.7208
1994,12,3,2,137,2.3890
1994,12,3,3,159,0.7771
1994,12,3,4,165,1.5922
1994,12,3,5,173,-0.1646
1995,1,1,1,698,2.5680
1995,1,1,2,307,2.5606
1995,1,1,3,274,2.2510
1995,1,1,4,315,0.3034
1995,1,1,5,769,1.2915
1995,1,2,1,131,-0.0723
1995,1,2,2,102,0.0601
1995,1,2,3,108,-2.7961
1995,1,2,4,101,-2.8175
1995,1,2,5,279,-1.7619
1995,1,3,1,118,1.2431
1995,1,3,2,137,1.8194
1995,1,3,3,157,3.4986
1995,1,3,4,165,2.0960
1995,1,3,5,172,1.4283
1995,2,1,1,690,0.8454
1995,2,1,2,305,2.8854
1995,2,1,3,274,3.0377
1995,2,1,4,314,2.3378
1995,2,1,5,767,3.3066
1995,2,2,1,130,3.6882
1995,2,2,2,102,2.7600
1995,2,2,3,107,3.3442
1995,2,2,4,101,3.0452
1995,2,2,5,277,5.2544
1995,2,3,1,117,3.2597
1995,2,3,2,137,4.0902
1995,2,3,3,156,3.2467
1995,2,3,4,165,4.5512
1995,2,3,5,172,4.6059
1995,3,1,1,682,0.9310
1995,3,1,2,303,-0.9277
1995,3,1,3,270,1.3672
1995,3,1,4,314,1.9224
1995,3,1,5,764,1.4660
1995,3,2,1,130,2.2113
1995,3,2,2,102,0.2402
1995,3,2,3,107,1.3957
1995,3,2,4,101,1.8602
1995,3,2,5,276,3.6715
1995,3,3,1,117,3.1188
1995,3,3,2,137,2.5032
1995,3,3,3,156,2.4335
1995,3,3,4,164,2.8338
1995,3,3,5,170,4.6069
1995,4,1,1,672,2.7307
1995,4,1,2,301,4.6028
1995,4,1,3,267,4.1595
1995,4,1,4,314,3.0442
1995,4,1,5,753,2.7630
1995,4,2,1,130,1.6561
1995,4,2,2,102,2.2747
1995,4,2,3,106,0.7206
1995,4,2,4,101,2.9750
1995,4,2,5,276,2.6634
1995,4,3,1,115,3.7983
1995,4,3,2,137,2.5096
1995,4,3,3,154,2.7731
1995,4,3,4,164,2.4462
1995,4,3,5,170,3.1162
1995,5,1,1,669,3.9320
1995,5,1,2,299,3.4889
1995,5,1,3,264,1.9498
1995,5,1,4,312,1.6897
1995,5,1,5,748,0.5177
1995,5,2,1,129,0.6977
1995,5,2,2,102,-0.0457
1995,5,2,3,106,1.0808
1995,5,2,4,101,0.2335
1995,5,2,5,276,0.8250
1995,5,3,1,115,1.5935
1995,5,3,2,137,3.9028
1995,5,3,3,153,3.7276
1995,5,3,4,163,3.9255
1995,5,3,5,170,2.6853
1995,6,1,1,657,10.2421
1995,6,1,2,297,5.7371
1995,6,1,3,263,4.5240
1995,6,1,4,310,4.6651
1995,6,1,5,745,8.1157
1995,6,2,1,129,6.5089
1995,6,2,2,102,4.8480
1995,6,2,3,105,2.8267
1995,6,2,4,101,3.8089
1995,6,2,5,275,5.6034
1995,6,3,1,112,3.0722
1995,6,3,2,137,0.6664
1995,6,3,3,153,1.0737
1995,6,3,4,163,3.9185
1995,6,3,5,168,7.1368
1995,7,1,1,853,6.3462
1995,7,1,2,248,3.4433
1995,7,1,3,285,4.0229
1995,7,1,4,407,4.2998
1995,7,1,5,761,6.7197
1995,7,2,1,182,7.2275
1995,7,2,2,103,2.9082
1995,7,2,3,107,4.7640
1995,7,2,4,147,5.5080
1995,7,2,5,329,7.5408
1995,7,3,1,130,4.4321
1995,7,3,2,170,3.6925
1995,7,3,3,170,2.6385
1995,7,3,4,163,2.8062
1995,7,3,5,209,5.6340
1995,8,1,1,843,7.7110
1995,8,1,2,247,3.0353
1995,8,1,3,284,3.3941
1995,8,1,4,405,2.9313
1995,8,1,5,755,2.5936
1995,8,2,1,179,1.1896
1995,8,2,2,103,2.6603
1995,8,2,3,105,2.8466
1995,8,2,4,145,0.7989
1995,8,2,5,329,0.3739
1995,8,3,1,129,0.3991
1995,8,3,2,168,-0.6204
1995,8,3,3,169,1.1003
1995,8,3,4,162,0.0632
1995,8,3,5,209,-0.3074
1995,9,1,1,832,3.8303
1995,9,1,2,245,1.0873
1995,9,1,3,283,1.0089
1995,9,1,4,402,1.8718
1995,9,1,5,749,2.6717
1995,9,2,1,177,1.2946
1995,9,2,2,103,0.8860
1995,9,2,3,105,2.2088
1995,9,2,4,145,2.0306
1995,9,2,5,328,2.0163
1995,9,3,1,129,2.8035
1995,9,3,2,167,4.5496
1995,9,3,3,169,3.4110
1995,9,3,4,162,4.6131
1995,9,3,5,208,1.6085
1995,10,1,1,826,-6.1893
1995,10,1,2,243,-5.4676
1995,10,1,3,280,-4.4082
1995,10,1,4,400,-5.6661
1995,10,1,5,745,-5.7062
1995,10,2,1,177,-6.8406
1995,10,2,2,101,-4.0938
1995,10,2,3,105,-6.3999
1995,10,2,4,145,-5.2319
1995,10,2,5,327,-7.6155
1995,10,3,1,129,-0.2598
1995,10,3,2,167,0.4303
1995,10,3,3,167,0.1548
1995,10,3,4,162,-0.2939
1995,10,3,5,206,-1.6538
1995,11,1,1,817,1.9488
1995,11,1,2,242,0.4793
1995,11,1,3,277,2.1679
1995,11,1,4,396,0.7682
1995,11,1,5,740,1.1149
1995,11,2,1,177,6.0647
1995,11,2,2,101,4.8634
1995,11,2,3,103,3.5508
1995,11,2,4,145,5.3288
1995,11,2,5,324,3.6176
1995,11,3,1,129,4.3369
1995,11,3,2,167,4.6110
1995,11,3,3,166,4.3461
1995,11,3,4,162,4.7011
1995,11,3,5,205,0.2699
1995,12,1,1,806,3.6689
1995,12,1,2,240,1.7059
1995,12,1,3,275,1.2464
1995,12,1,4,394,2.4101
1995,12,1,5,736,1.0098
1995,12,2,1,176,2.7401
1995,12,2,2,101,3.9045
1995,12,2,3,102,0.7966
1995,12,2,4,144,3.0313
1995,12,2,5,323,1.3176
1995,12,3,1,128,3.9774
1995,12,3,2,166,2.6909
1995,12,3,3,166,3.5070
1995,12,3,4,162,0.6459
1995,12,3,5,204,-3.1891
1996,1,1,1,802,1.8869
1996,1,1,2,239,2.3103
1996,1,1,3,273,1.5639
1996,1,1,4,391,1.2161
1996,1,1,5,729,0.8262
1996,1,2,1,176,1.3928
1996,1,2,2,101,1.1165
1996,1,2,3,102,1.6434
1996,1,2,4,144,-0.6262
1996,1,2,5,322,-1.3747
1996,1,3,1,127,3.2576
1996,1,3,2,166,3.0791
1996,1,3,3,165,2.2939
1996,1,3,4,162,4.6235
1996,1,3,5,204,0.2342
1996,2,1,1,793,3.2185
1996,2,1,2,239,4.4479
1996,2,1,3,270,3.6829
1996,2,1,4,389,1.8575
1996,2,1,5,722,3.5558
1996,2,2,1,172,2.7567
1996,2,2,2,99,3.0486
1996,2,2,3,102,3.6853
1996,2,2,4,144,0.7818
1996,2,2,5,320,5.5507
1996,2,3,1,127,0.5932
1996,2,3,2,166,1.0351
1996,2,3,3,164,0.1038
1996,2,3,4,162,1.3700
1996,2,3,5,203,3.7369
1996,3,1,1,786,2.0926
1996,3,1,2,238,2.5029
1996,3,1,3,270,1.3601
1996,3,1,4,387,3.5753
1996,3,1,5,716,4.0222
1996,3,2,1,170,0.3899
1996,3,2,2,99,2.4271
1996,3,2,3,101,5.5139
1996,3,2,4,144,2.4465
1996,3,2,5,319,2.8990
1996,3,3,1,127,1.0517
1996,3,3,2,166,1.2093
1996,3,3,3,163,0.4571
1996,3,3,4,161,1.3060
1996,3,3,5,202,0.2985
1996,4,1,1,781,9.9813
1996,4,1,2,238,5.5417
1996,4,1,3,268,7.2955
1996,4,1,4,382,8.1733
1996,4,1,5,713,9.6966
1996,4,2,1,170,6.9542
1996,4,2,2,99,7.4277
1996,4,2,3,100,4.0871
1996,4,2,4,143,3.5737
1996,4,2,5,319,8.4900
1996,4,3,1,125,2.5661
1996,4,3,2,164,0.6960
1996,4,3,3,162,1.6583
1996,4,3,4,161,1.1314
1996,4,3,5,202,7.6492
1996,5,1,1,777,9.7125
1996,5,1,2,237,7.6505
1996,5,1,3,265,3.6522
1996,5,1,4,382,6.3331
1996,5,1,5,708,9.3446
1996,5,2,1,170,5.4631
1996,5,2,2,98,6.8462
1996,5,2,3,100,3.3402
1996,5,2,4,142,6.9701
1996,5,2,5,320,4.9730
1996,5,3,1,125,1.3923
1996,5,3,2,164,2.7304
1996,5,3,3,161,2.0970
1996,5,3,4,160,2.2880
1996,5,3,5,202,3.9084
1996,6,1,1,768,-6.8112
1996,6,1,2,235,-3.9361
1996,6,1,3,261,-3.9646
1996,6,1,4,377,-4.7691
1996,6,1,5,706,-6.9307
1996,6,2,1,169,-5.2058
1996,6,2,2,98,-5.6617
1996,6,2,3,97,-0.9097
1996,6,2,4,142,-2.6111
1996,6,2,5,317,-4.8972
1996,6,3,1,125,-0.4474
1996,6,3,2,164,1.2180
1996,6,3,3,161,0.8966
1996,6,3,4,160,-0.3714
1996,6,3,5,201,-2.8995
1996,7,1,1,941,-12.3383
1996,7,1,2,279,-6.0182
1996,7,1,3,361,-5.1809
1996,7,1,4,369,-8.0150
1996,7,1,5,693,-9.4862
1996,7,2,1,210,-10.5659
1996,7,2,2,111,-8.0530
1996,7,2,3,124,-8.1529
1996,7,2,4,184,-8.4677
1996,7,2,5,336,-11.8395
1996,7,3,1,135,-3.7187
1996,7,3,2,158,-5.6453
1996,7,3,3,157,-5.2805
1996,7,3,4,168,-5.0231
1996,7,3,5,249,-6.0271
1996,8,1,1,934,3.9664
1996,8,1,2,276,3.4973
1996,8,1,3,359,4.2396
1996,8,1,4,365,5.2494
1996,8,1,5,691,3.6100
1996,8,2,1,206,5.3325
1996,8,2,2,111,4.7816
1996,8,2,3,124,4.7843
1996,8,2,4,182,6.8136
1996,8,2,5,334,6.2791
1996,8,3,1,134,1.6708
1996,8,3,2,158,1.3128
1996,8,3,3,156,2.6486
1996,8,3,4,167,2.8826
1996,8,3,5,247,4.2096
1996,9,1,1,921,0.9750
1996,9,1,2,273,1.6466
1996,9,1,3,354,3.3157
1996,9,1,4,359,3.5790
1996,9,1,5,688,3.7740
1996,9,2,1,205,4.2439
1996,9,2,2,111,2.2196
1996,9,2,3,124,4.0933
1996,9,2,4,181,2.6569
1996,9,2,5,333,3.3628
1996,9,3,1,132,4.2402
1996,9,3,2,158,4.0038
1996,9,3,3,156,3.3083
1996,9,3,4,167,6.1071
1996,9,3,5,247,9.4451
1996,10,1,1,913,-4.9628
1996,10,1,2,272,0.8775
1996,10,1,3,350,-0.3713
1996,10,1,4,355,-0.6159
1996,10,1,5,685,-2.6767
1996,10,2,1,204,-1.7116
1996,10,2,2,111,0.0012
1996,10,2,3,124,1.6073
1996,10,2,4,181,-0.4647
1996,10,2,5,330,-4.6765
1996,10,3,1,130,2.0268
1996,10,3,2,157,3.1742
1996,10,3,3,156,1.9358
1996,10,3,4,167,-0.8944
1996,10,3,5,246,0.3365
1996,11,1,1,905,2.3305
1996,11,1,2,269,1.5562
1996,11,1,3,349,2.1039
1996,11,1,4,353,3.4238
1996,11,1,5,682,2.4038
1996,11,2,1,203,1.5938
1996,11,2,2,111,3.2439
1996,11,2,3,123,3.5327
1996,11,2,4,181,3.2632
1996,11,2,5,328,4.2584
1996,11,3,1,130,6.2365
1996,11,3,2,155,6.8747
1996,11,3,3,156,5.7985
1996,11,3,4,167,6.8019
1996,11,3,5,246,8.4652
1996,12,1,1,895,-1.2684
1996,12,1,2,269,2.8542
1996,12,1,3,348,2.6913
1996,12,1,4,352,2.3185
1996,12,1,5,676,1.0778
1996,12,2,1,203,3.0265
1996,12,2,2,111,1.1478
1996,12,2,3,123,3.3147
1996,12,2,4,180,1.8250
1996,12,2,5,327,1.1782
1996,12,3,1,130,-1.2865
1996,12,3,2,155,-0.6728
1996,12,3,3,156,-0.8666
1996,12,3,4,166,-1.9922
1996,12,3,5,246,-2.2185
1997,1,1,1,879,7.3889
1997,1,1,2,268,5.1572
1997,1,1,3,346,3.8548
1997,1,1,4,348,4.2974
1997,1,1,5,671,5.4112
1997,1,2,1,202,4.4322
1997,1,2,2,110,1.9997
1997,1,2,3,122,2.5499
1997,1,2,4,179,1.6842
1997,1,2,5,326,4.1708
1997,1,3,1,129,4.7382
1997,1,3,2,153,4.2195
1997,1,3,3,155,5.1504
1997,1,3,4,164,5.2552
1997,1,3,5,246,8.3795
1997,2,1,1,873,-3.3098
1997,2,1,2,263,-1.5711
1997,2,1,3,343,-0.4619
1997,2,1,4,344,-3.1041
1997,2,1,5,668,-4.6877
1997,2,2,1,200,-3.6483
1997,2,2,2,110,0.4408
1997,2,2,3,122,-3.8846
1997,2,2,4,178,-2.8844
1997,2,2,5,325,-4.8474
1997,2,3,1,128,-0.2377
1997,2,3,2,152,1.5833
1997,2,3,3,155,0.3806
1997,2,3,4,162,1.9751
1997,2,3,5,245,-5.0601
1997,3,1,1,864,-6.2110
1997,3,1,2,261,-3.5023
1997,3,1,3,342,-2.8176
1997,3,1,4,343,-2.3619
1997,3,1,5,663,-6.1542
1997,3,2,1,199,-6.0738
1997,3,2,2,110,-2.4133
1997,3,2,3,121,-2.4110
1997,3,2,4,176,-3.1676
1997,3,2,5,322,-6.4126
1997,3,3,1,128,-2.6794
1997,3,3,2,152,-5.0632
1997,3,3,3,155,-1.8667
1997,3,3,4,162,-4.1204
1997,3,3,5,245,-4.7684
1997,4,1,1,856,-4.9842
1997,4,1,2,260,-3.3654
1997,4,1,3,338,-2.3018
1997,4,1,4,338,-4.7134
1997,4,1,5,658,-2.9337
1997,4,2,1,199,-1.2999
1997,4,2,2,110,2.0044
1997,4,2,3,121,1.9086
1997,4,2,4,175,-0.0106
1997,4,2,5,320,-0.1066
1997,4,3,1,128,3.1260
1997,4,3,2,152,4.2205
1997,4,3,3,155,5.3249
1997,4,3,4,162,5.9014
1997,4,3,5,244,7.1150
1997,5,1,1,854,9.9586
1997,5,1,2,252,9.0795
1997,5,1,3,337,8.9894
1997,5,1,4,337,9.8694
1997,5,1,5,653,12.5066
1997,5,2,1,198,12.2537
1997,5,2,2,110,11.5652
1997,5,2,3,121,11.3150
1997,5,2,4,174,11.3159
1997,5,2,5,317,14.8453
1997,5,3,1,127,5.5643
1997,5,3,2,152,6.8282
1997,5,3,3,154,6.0414
1997,5,3,4,162,6.2243
1997,5,3,5,244,8.3246
1997,6,1,1,847,5.0064
1997,6,1,2,249,6.9429
1997,6,1,3,335,5.7124
1997,6,1,4,336,4.1701
1997,6,1,5,649,5.8307
1997,6,2,1,197,4.3536
1997,6,2,2,109,4.6359
1997,6,2,3,121,7.1564
1997,6,2,4,173,3.0376
1997,6,2,5,316,3.2333
1997,6,3,1,127,5.1873
1997,6,3,2,151,4.8072
1997,6,3,3,153,2.4019
1997,6,3,4,161,5.1597
1997,6,3,5,243,2.4906
1997,7,1,1,1008,6.2585
1997,7,1,2,343,4.0479
1997,7,1,3,281,4.7240
1997,7,1,4,408,6.8220
1997,7,1,5,779,4.6935
1997,7,2,1,166,5.6732
1997,7,2,2,119,5.0793
1997,7,2,3,120,5.7263
1997,7,2,4,157,5.7595
1997,7,2,5,305,6.5652
1997,7,3,1,143,8.5846
1997,7,3,2,173,8.9832
1997,7,3,3,169,5.3780
1997,7,3,4,212,6.1482
1997,7,3,5,234,10.0378
1997,8,1,1,992,7.4090
1997,8,1,2,339,4.3256
1997,8,1,3,278,3.6937
1997,8,1,4,408,3.1531
1997,8,1,5,774,4.9346
1997,8,2,1,165,3.7240
1997,8,2,2,117,3.1091
1997,8,2,3,119,2.7036
1997,8,2,4,157,3.8323
1997,8,2,5,303,3.8780
1997,8,3,1,142,-1.3537
1997,8,3,2,172,-4.5146
1997,8,3,3,169,-5.4864
1997,8,3,4,211,-4.1811
1997,8,3,5,233,-2.9544
1997,9,1,1,978,9.7800
1997,9,1,2,338,7.5955
1997,9,1,3,276,7.9255
1997,9,1,4,407,8.0857
1997,9,1,5,771,9.4219
1997,9,2,1,164,7.1583
1997,9,2,2,117,5.7098
1997,9,2,3,116,6.0953
1997,9,2,4,152,7.5736
1997,9,2,5,298,8.8271
1997,9,3,1,140,5.5182
1997,9,3,2,171,4.7795
1997,9,3,3,165,6.0126
1997,9,3,4,211,4.5304
1997,9,3,5,232,3.4915
1997,10,1,1,966,-3.4334
1997,10,1,2,335,-0.9506
1997,10,1,3,274,-3.8309
1997,10,1,4,407,-3.5784
1997,10,1,5,763,-5.7253
1997,10,2,1,164,-7.4179
1997,10,2,2,116,-3.4706
1997,10,2,3,114,-2.8659
1997,10,2,4,152,-3.4848
1997,10,2,5,297,-6.0007
1997,10,3,1,139,-5.7625
1997,10,3,2,169,-5.3043
1997,10,3,3,165,-3.4928
1997,10,3,4,210,-1.1605
1997,10,3,5,230,-4.5482
1997,11,1,1,950,-3.6398
1997,11,1,2,332,-1.9341
1997,11,1,3,273,-0.2411
1997,11,1,4,399,-1.3827
1997,11,1,5,759,-4.4595
1997,11,2,1,162,-2.2119
1997,11,2,2,115,1.0736
1997,11,2,3,114,1.2442
1997,11,2,4,149,-2.1828
1997,11,2,5,295,-2.7866
1997,11,3,1,139,2.7793
1997,11,3,2,168,7.0211
1997,11,3,3,165,3.5235
1997,11,3,4,208,5.2035
1997,11,3,5,229,1.4527
1997,12,1,1,940,-4.4120
1997,12,1,2,331,-0.9075
1997,12,1,3,271,-0.5223
1997,12,1,4,396,-2.7437
1997,12,1,5,755,-5.4122
1997,12,2,1,160,-0.9309
1997,12,2,2,114,2.8203
1997,12,2,3,112,1.2221
1997,12,2,4,147,-0.2816
1997,12,2,5,294,-1.6910
1997,12,3,1,139,-1.0848
1997,12,3,2,167,1.8023
1997,12,3,3,164,2.1518
1997,12,3,4,208,2.1063
1997,12,3,5,228,-2.2889
1998,1,1,1,928,0.9097
1998,1,1,2,326,-0.0712
1998,1,1,3,269,-1.8472
1998,1,1,4,389,0.1266
1998,1,1,5,744,-1.1752
1998,1,2,1,158,-0.2607
1998,1,2,2,109,-1.9565
1998,1,2,3,112,-1.7148
1998,1,2,4,143,0.1654
1998,1,2,5,293,-1.2916
1998,1,3,1,139,0.2825
1998,1,3,2,166,0.5891
1998,1,3,3,164,0.8555
1998,1,3,4,208,2.4485
1998,1,3,5,227,2.8840
1998,2,1,1,912,6.3351
1998,2,1,2,323,5.4614
1998,2,1,3,267,5.9886
1998,2,1,4,385,7.3543
1998,2,1,5,738,5.1961
1998,2,2,1,157,7.9776
1998,2,2,2,109,5.7665
1998,2,2,3,110,5.0755
1998,2,2,4,141,10.4349
1998,2,2,5,291,9.6913
1998,2,3,1,138,6.3798
1998,2,3,2,165,5.0969
1998,2,3,3,164,6.0809
1998,2,3,4,207,6.3770
1998,2,3,5,226,10.9945
1998,3,1,1,896,5.1507
1998,3,1,2,321,5.2895
1998,3,1,3,264,5.3264
1998,3,1,4,382,4.7404
1998,3,1,5,732,3.3105
1998,3,2,1,157,3.9204
1998,3,2,2,108,4.2945
1998,3,2,3,110,4.4216
1998,3,2,4,140,3.6685
1998,3,2,5,289,3.7868
1998,3,3,1,138,4.8530
1998,3,3,2,165,5.7498
1998,3,3,3,163,5.8196
1998,3,3,4,207,3.3756
1998,3,3,5,226,4.5020
1998,4,1,1,876,3.5022
1998,4,1,2,318,1.0117
1998,4,1,3,263,1.9679
1998,4,1,4,374,3.5709
1998,4,1,5,725,1.9046
1998,4,2,1,156,0.3143
1998,4,2,2,108,2.0290
1998,4,2,3,109,1.4433
1998,4,2,4,138,0.7588
1998,4,2,5,286,-0.2227
1998,4,3,1,135,-0.0032
1998,4,3,2,165,-0.0145
1998,4,3,3,163,0.2511
1998,4,3,4,206,1.7935
1998,4,3,5,225,1.2477
1998,5,1,1,864,-4.4477
1998,5,1,2,310,-3.5311
1998,5,1,3,262,-3.8862
1998,5,1,4,370,-4.3763
1998,5,1,5,719,-5.5810
1998,5,2,1,156,-6.2004
1998,5,2,2,107,-3.8564
1998,5,2,3,109,-3.8574
1998,5,2,4,138,-6.2976
1998,5,2,5,283,-6.6409
1998,5,3,1,135,-2.2181
1998,5,3,2,164,-1.4050
1998,5,3,3,163,-1.3644
1998,5,3,4,206,-2.2992
1998,5,3,5,224,-3.8614
1998,6,1,1,861,-1.8097
1998,6,1,2,303,-0.3108
1998,6,1,3,258,-1.1072
1998,6,1,4,369,-1.9936
1998,6,1,5,713,-1.4314
1998,6,2,1,154,0.6023
1998,6,2,2,107,1.0039
1998,6,2,3,109,-0.1643
1998,6,2,4,137,-0.6229
1998,6,2,5,283,-0.9347
1998,6,3,1,134,1.5564
1998,6,3,2,163,1.7570
1998,6,3,3,162,3.8018
1998,6,3,4,204,3.2567
1998,6,3,5,223,7.8202
1998,7,1,1,1064,-7.5753
1998,7,1,2,324,-6.4100
1998,7,1,3,337,-7.5916
1998,7,1,4,393,-6.2770
1998,7,1,5,765,-8.0844
1998,7,2,1,193,-7.7024
1998,7,2,2,117,-7.9761
1998,7,2,3,137,-5.7308
1998,7,2,4,157,-8.7414
1998,7,2,5,332,-9.5246
1998,7,3,1,189,-2.6924
1998,7,3,2,169,-1.5018
1998,7,3,3,177,-1.2482
1998,7,3,4,185,-2.4742
1998,7,3,5,246,-0.8304
1998,8,1,1,1042,-23.8698
1998,8,1,2,321,-16.7147
1998,8,1,3,330,-19.5589
1998,8,1,4,392,-17.8033
1998,8,1,5,761,-23.7225
1998,8,2,1,192,-22.6813
1998,8,2,2,117,-14.2431
1998,8,2,3,136,-17.7518
1998,8,2,4,156,-17.5688
1998,8,2,5,331,-22.0551
1998,8,3,1,186,-13.4110
1998,8,3,2,169,-9.2551
1998,8,3,3,176,-12.5861
1998,8,3,4,183,-14.5345
1998,8,3,5,244,-16.7795
1998,9,1,1,1027,4.0949
1998,9,1,2,318,3.4710
1998,9,1,3,328,3.2305
1998,9,1,4,386,1.9826
1998,9,1,5,755,5.5265
1998,9,2,1,189,9.2606
1998,9,2,2,116,5.3055
1998,9,2,3,134,5.9013
1998,9,2,4,156,6.5524
1998,9,2,5,327,8.3794
1998,9,3,1,184,8.2831
1998,9,3,2,167,8.9530
1998,9,3,3,176,5.0019
1998,9,3,4,182,5.7138
1998,9,3,5,243,11.0550
1998,10,1,1,997,3.9229
1998,10,1,2,316,0.1591
1998,10,1,3,324,0.3040
1998,10,1,4,384,4.7612
1998,10,1,5,744,3.5810
1998,10,2,1,188,6.0297
1998,10,2,2,116,4.4355
1998,10,2,3,134,3.3817
1998,10,2,4,154,6.8117
1998,10,2,5,325,6.5657
1998,10,3,1,183,6.1734
1998,10,3,2,167,7.5471
1998,10,3,3,175,8.8063
1998,10,3,4,181,8.1375
1998,10,3,5,240,4.4784
1998,11,1,1,965,10.7990
1998,11,1,2,311,7.6480
1998,11,1,3,318,8.3486
1998,11,1,4,380,4.5818
1998,11,1,5,737,9.5760
1998,11,2,1,188,7.1279
1998,11,2,2,116,4.5615
1998,11,2,3,131,4.0411
1998,11,2,4,153,5.7335
1998,11,2,5,323,6.8457
1998,11,3,1,182,6.3203
1998,11,3,2,167,4.4941
1998,11,3,3,174,6.2668
1998,11,3,4,179,5.1977
1998,11,3,5,237,9.6245
1998,12,1,1,942,2.5060
1998,12,1,2,306,2.8047
1998,12,1,3,316,0.9695
1998,12,1,4,377,3.0899
1998,12,1,5,734,1.5035
1998,12,2,1,187,6.7358
1998,12,2,2,115,5.4797
1998,12,2,3,131,2.3662
1998,12,2,4,153,4.2307
1998,12,2,5,322,7.6136
1998,12,3,1,180,7.7017
1998,12,3,2,166,5.4301
1998,12,3,3,174,5.1880
1998,12,3,4,178,6.7742
1998,12,3,5,236,12.3713
1999,1,1,1,917,8.8814
1999,1,1,2,300,2.1920
1999,1,1,3,314,3.9154
1999,1,1,4,373,4.0145
1999,1,1,5,722,6.4210
1999,1,2,1,187,9.1810
1999,1,2,2,115,-3.6079
1999,1,2,3,130,-1.1137
1999,1,2,4,153,-2.2329
