year,month,rank_ME,rank_NSI,nstocks,ret_vw
1971,8,2,4,81,4.0259
1971,8,2,5,78,3.3889
1971,8,3,1,84,3.4200
1971,8,3,2,64,3.7859
1971,8,3,3,138,5.5162
1971,8,3,4,134,4.1186
1971,8,3,5,149,1.8770
1971,9,1,1,163,0.1025
1971,9,1,2,223,-1.5675
1971,9,1,3,116,0.9448
1971,9,1,4,151,-0.6379
1971,9,1,5,138,-1.3614
1971,9,2,1,77,-0.8665
1971,9,2,2,63,-0.9431
1971,9,2,3,73,-1.9578
1971,9,2,4,81,-0.5889
1971,9,2,5,78,-0.2752
1971,9,3,1,84,-1.0178
1971,9,3,2,64,-2.2103
1971,9,3,3,138,-0.2715
1971,9,3,4,134,-0.1419
1971,9,3,5,149,-0.2035
1971,10,1,1,163,-6.8170
1971,10,1,2,223,-5.6078
1971,10,1,3,116,-7.1191
1971,10,1,4,151,-8.1115
1971,10,1,5,138,-6.4619
1971,10,2,1,77,-5.9350
1971,10,2,2,63,-2.6355
1971,10,2,3,72,-6.4145
1971,10,2,4,81,-5.2275
1971,10,2,5,78,-5.5081
1971,10,3,1,84,-4.5565
1971,10,3,2,64,-3.5511
1971,10,3,3,138,-4.0779
1971,10,3,4,134,-3.9941
1971,10,3,5,149,-3.1268
1971,11,1,1,163,-3.4297
1971,11,1,2,223,-5.5261
1971,11,1,3,116,-6.0111
1971,11,1,4,151,-3.4519
1971,11,1,5,138,-3.7029
1971,11,2,1,77,-3.8943
1971,11,2,2,63,-0.1492
1971,11,2,3,72,-3.0281
1971,11,2,4,81,-1.1484
1971,11,2,5,78,-2.5735
1971,11,3,1,84,0.5548
1971,11,3,2,64,-1.2730
1971,11,3,3,138,0.7992
1971,11,3,4,134,0.2599
1971,11,3,5,149,-0.6044
1971,12,1,1,163,12.3821
1971,12,1,2,221,11.0179
1971,12,1,3,116,13.0244
1971,12,1,4,150,14.0068
1971,12,1,5,138,15.5107
1971,12,2,1,77,13.7558
1971,12,2,2,63,8.6599
1971,12,2,3,72,11.4857
1971,12,2,4,81,11.8642
1971,12,2,5,78,13.9468
1971,12,3,1,84,9.3962
1971,12,3,2,64,8.3360
1971,12,3,3,138,7.9739
1971,12,3,4,134,9.6439
1971,12,3,5,149,9.8836
1972,1,1,1,163,14.4415
1972,1,1,2,220,11.8514
1972,1,1,3,116,13.2820
1972,1,1,4,150,11.9372
1972,1,1,5,137,15.5272
1972,1,2,1,76,6.8249
1972,1,2,2,63,5.5328
1972,1,2,3,71,5.0397
1972,1,2,4,81,8.4539
1972,1,2,5,78,7.8873
1972,1,3,1,84,1.8131
1972,1,3,2,64,3.8188
1972,1,3,3,138,0.6692
1972,1,3,4,134,3.6916
1972,1,3,5,149,2.5374
1972,2,1,1,163,3.7106
1972,2,1,2,219,3.8714
1972,2,1,3,115,5.0402
1972,2,1,4,150,4.4855
1972,2,1,5,137,4.2700
1972,2,2,1,76,4.7454
1972,2,2,2,63,-0.1909
1972,2,2,3,71,3.1463
1972,2,2,4,80,3.1020
1972,2,2,5,78,4.1674
1972,2,3,1,84,1.3837
1972,2,3,2,64,3.0559
1972,2,3,3,138,4.1532
1972,2,3,4,134,3.8661
1972,2,3,5,149,1.8005
1972,3,1,1,163,0.8765
1972,3,1,2,216,0.3632
1972,3,1,3,115,-2.2260
1972,3,1,4,149,-0.2368
1972,3,1,5,137,-3.4581
1972,3,2,1,76,-0.0236
1972,3,2,2,63,1.7896
1972,3,2,3,71,0.0991
1972,3,2,4,80,0.9741
1972,3,2,5,78,-0.4812
1972,3,3,1,84,-1.4462
1972,3,3,2,64,-1.4181
1972,3,3,3,138,2.5198
1972,3,3,4,134,1.4917
1972,3,3,5,149,-1.9904
1972,4,1,1,163,1.9102
1972,4,1,2,216,0.1297
1972,4,1,3,115,0.4045
1972,4,1,4,148,0.1975
1972,4,1,5,136,-0.0209
1972,4,2,1,76,1.3465
1972,4,2,2,63,-0.3128
1972,4,2,3,71,-0.1833
1972,4,2,4,80,2.3416
1972,4,2,5,78,1.1563
1972,4,3,1,84,1.0637
1972,4,3,2,64,-0.7467
1972,4,3,3,138,0.0817
1972,4,3,4,134,1.1233
1972,4,3,5,149,0.7057
1972,5,1,1,163,-2.1279
1972,5,1,2,215,-2.9872
1972,5,1,3,114,-2.9378
1972,5,1,4,148,-1.1464
1972,5,1,5,136,-1.1247
1972,5,2,1,76,-0.8328
1972,5,2,2,63,-0.4149
1972,5,2,3,71,-4.0578
1972,5,2,4,80,-1.0864
1972,5,2,5,78,-1.5898
1972,5,3,1,84,0.9148
1972,5,3,2,64,1.4433
1972,5,3,3,137,1.9694
1972,5,3,4,134,2.5347
1972,5,3,5,148,2.9748
1972,6,1,1,161,-2.1439
1972,6,1,2,215,-4.1328
1972,6,1,3,114,-3.3999
1972,6,1,4,147,-4.3398
1972,6,1,5,136,-3.6444
1972,6,2,1,76,-2.1668
1972,6,2,2,63,-2.0898
1972,6,2,3,71,-4.2917
1972,6,2,4,80,-2.7075
1972,6,2,5,78,-2.3318
1972,6,3,1,84,-2.0704
1972,6,3,2,64,-4.7350
1972,6,3,3,137,-1.6845
1972,6,3,4,134,-1.4862
1972,6,3,5,148,-2.1754
1972,7,1,1,143,-2.2655
1972,7,1,2,288,-2.7071
1972,7,1,3,113,-3.8944
1972,7,1,4,148,-4.4437
1972,7,1,5,120,-6.4692
1972,7,2,1,59,-3.0692
1972,7,2,2,73,-3.1782
1972,7,2,3,96,-2.7098
1972,7,2,4,83,-4.6447
1972,7,2,5,87,-3.3779
1972,7,3,1,57,-2.2595
1972,7,3,2,56,-1.9493
1972,7,3,3,157,1.0216
1972,7,3,4,155,0.5112
1972,7,3,5,169,-1.9674
1972,8,1,1,143,1.6987
1972,8,1,2,285,0.1767
1972,8,1,3,113,0.4615
1972,8,1,4,148,-0.5838
1972,8,1,5,120,0.2243
1972,8,2,1,59,2.0801
1972,8,2,2,73,3.1476
1972,8,2,3,95,2.4073
1972,8,2,4,83,-0.0328
1972,8,2,5,87,1.9796
1972,8,3,1,57,6.2672
1972,8,3,2,56,6.7103
1972,8,3,3,157,3.4534
1972,8,3,4,155,3.4169
1972,8,3,5,169,2.6142
1972,9,1,1,142,-4.3974
1972,9,1,2,284,-4.0294
1972,9,1,3,111,-5.3931
1972,9,1,4,148,-4.1151
1972,9,1,5,120,-4.3002
1972,9,2,1,59,-3.0931
1972,9,2,2,73,-2.0360
1972,9,2,3,95,-2.5081
1972,9,2,4,82,-2.3509
1972,9,2,5,86,-2.9529
1972,9,3,1,57,-0.6123
1972,9,3,2,56,-1.1538
1972,9,3,3,157,0.5022
1972,9,3,4,154,-1.4188
1972,9,3,5,169,-1.6606
1972,10,1,1,141,-2.5080
1972,10,1,2,284,-2.6963
1972,10,1,3,111,-2.0738
1972,10,1,4,148,-1.8438
1972,10,1,5,120,-3.7631
1972,10,2,1,59,0.5225
1972,10,2,2,73,0.2338
1972,10,2,3,95,-1.7269
1972,10,2,4,82,-1.3360
1972,10,2,5,86,-0.2103
1972,10,3,1,56,1.0257
1972,10,3,2,56,3.6551
1972,10,3,3,157,1.4110
1972,10,3,4,154,-0.0595
1972,10,3,5,169,1.6845
1972,11,1,1,141,4.6467
1972,11,1,2,285,3.4755
1972,11,1,3,111,4.4246
1972,11,1,4,147,6.3906
1972,11,1,5,120,6.7085
1972,11,2,1,58,5.1958
1972,11,2,2,73,6.7725
1972,11,2,3,95,6.7662
1972,11,2,4,82,6.7773
1972,11,2,5,86,5.9208
1972,11,3,1,56,7.8346
1972,11,3,2,56,7.1114
1972,11,3,3,157,4.3304
1972,11,3,4,154,3.8234
1972,11,3,5,169,6.2937
1972,12,1,1,140,-2.2140
1972,12,1,2,285,-1.1461
1972,12,1,3,111,-0.8139
1972,12,1,4,147,-3.3021
1972,12,1,5,120,-2.4967
1972,12,2,1,58,-2.0449
1972,12,2,2,72,-0.7589
1972,12,2,3,95,0.3101
1972,12,2,4,82,-0.7937
1972,12,2,5,86,-1.3596
1972,12,3,1,57,-0.3691
1972,12,3,2,56,-1.3581
1972,12,3,3,157,2.2243
1972,12,3,4,154,2.1480
1972,12,3,5,169,-0.5692
1973,1,1,1,140,-2.8830
1973,1,1,2,285,-2.4450
1973,1,1,3,111,-3.7763
1973,1,1,4,147,-3.9080
1973,1,1,5,120,-6.4185
1973,1,2,1,58,-5.3250
1973,1,2,2,72,-5.6349
1973,1,2,3,94,-5.1054
1973,1,2,4,82,-6.5637
1973,1,2,5,86,-7.1361
1973,1,3,1,57,0.6511
1973,1,3,2,56,-0.0909
1973,1,3,3,157,-2.2472
1973,1,3,4,154,0.0123
1973,1,3,5,169,-5.9525
1973,2,1,1,140,-7.1105
1973,2,1,2,283,-7.6913
1973,2,1,3,111,-8.9065
1973,2,1,4,147,-7.9625
1973,2,1,5,120,-9.7547
1973,2,2,1,58,-8.9238
1973,2,2,2,72,-5.6142
1973,2,2,3,94,-6.8388
1973,2,2,4,82,-9.2496
1973,2,2,5,86,-7.8201
1973,2,3,1,57,-5.1968
1973,2,3,2,56,-5.2287
1973,2,3,3,157,-3.0323
1973,2,3,4,154,-2.8067
1973,2,3,5,169,-5.4118
1973,3,1,1,140,-1.0934
1973,3,1,2,283,-2.1620
1973,3,1,3,110,-2.7639
1973,3,1,4,147,-3.0733
1973,3,1,5,119,-3.7027
1973,3,2,1,58,-3.9391
1973,3,2,2,72,-1.1705
1973,3,2,3,94,-2.6426
1973,3,2,4,82,-3.5935
1973,3,2,5,86,-1.0877
1973,3,3,1,55,-1.0139
1973,3,3,2,56,2.6250
1973,3,3,3,157,-0.2376
1973,3,3,4,153,0.1664
1973,3,3,5,169,-2.4337
1973,4,1,1,139,-6.1952
1973,4,1,2,282,-6.7009
1973,4,1,3,110,-5.4342
1973,4,1,4,145,-5.4982
1973,4,1,5,118,-11.6374
1973,4,2,1,58,-4.7779
1973,4,2,2,72,-4.4113
1973,4,2,3,95,-5.4201
1973,4,2,4,82,-8.5749
1973,4,2,5,86,-7.4870
1973,4,3,1,55,-2.9755
1973,4,3,2,56,-0.6414
1973,4,3,3,157,-3.3344
1973,4,3,4,153,-5.0034
1973,4,3,5,169,-6.8657
1973,5,1,1,139,-8.7029
1973,5,1,2,282,-8.6850
1973,5,1,3,109,-6.4269
1973,5,1,4,145,-9.3870
1973,5,1,5,118,-9.1823
1973,5,2,1,58,-9.6101
1973,5,2,2,72,-8.6948
1973,5,2,3,95,-8.4675
1973,5,2,4,82,-6.2910
1973,5,2,5,86,-6.2070
1973,5,3,1,55,-6.1864
1973,5,3,2,56,-4.6344
1973,5,3,3,156,-0.3754
1973,5,3,4,154,-0.9185
1973,5,3,5,169,-2.1330
1973,6,1,1,137,-2.4945
1973,6,1,2,278,-3.8802
1973,6,1,3,108,-1.5078
1973,6,1,4,144,-3.4072
1973,6,1,5,117,-3.3108
1973,6,2,1,58,-1.3695
1973,6,2,2,72,-2.4371
1973,6,2,3,94,-2.5042
1973,6,2,4,81,-5.3224
1973,6,2,5,86,-2.5261
1973,6,3,1,55,-1.7298
1973,6,3,2,56,-1.6991
1973,6,3,3,155,-0.0805
1973,6,3,4,154,-1.0026
1973,6,3,5,169,-2.7898
1973,7,1,1,134,13.4430
1973,7,1,2,262,13.2081
1973,7,1,3,166,15.0906
1973,7,1,4,145,15.4796
1973,7,1,5,167,19.5875
1973,7,2,1,58,11.4268
1973,7,2,2,68,10.0007
1973,7,2,3,94,12.3808
1973,7,2,4,93,12.9682
1973,7,2,5,88,13.8523
1973,7,3,1,78,4.0307
1973,7,3,2,67,0.8185
1973,7,3,3,152,3.5863
1973,7,3,4,155,4.5359
1973,7,3,5,166,7.3146
1973,8,1,1,134,-6.1338
1973,8,1,2,259,-5.5090
1973,8,1,3,165,-6.3478
1973,8,1,4,144,-7.8718
1973,8,1,5,166,-6.4471
1973,8,2,1,58,-2.3595
1973,8,2,2,68,-3.5899
1973,8,2,3,94,-5.2494
1973,8,2,4,93,-2.6852
1973,8,2,5,88,-3.9276
1973,8,3,1,78,-2.6847
1973,8,3,2,67,-2.1970
1973,8,3,3,152,-2.8939
1973,8,3,4,155,-3.6820
1973,8,3,5,166,-3.2493
1973,9,1,1,133,10.6158
1973,9,1,2,259,7.7200
1973,9,1,3,165,8.9320
1973,9,1,4,144,10.3081
1973,9,1,5,166,10.4009
1973,9,2,1,58,8.8807
1973,9,2,2,68,9.7725
1973,9,2,3,94,12.0823
1973,9,2,4,93,11.1611
1973,9,2,5,87,12.5419
1973,9,3,1,78,8.3281
1973,9,3,2,67,6.8123
1973,9,3,3,152,5.3448
1973,9,3,4,155,2.5162
1973,9,3,5,165,6.2755
1973,10,1,1,133,-1.6633
1973,10,1,2,258,3.9113
1973,10,1,3,165,0.7715
1973,10,1,4,144,-2.4900
1973,10,1,5,166,-1.6337
1973,10,2,1,58,0.3799
1973,10,2,2,68,-0.3102
1973,10,2,3,94,-1.0293
1973,10,2,4,93,0.7581
1973,10,2,5,87,-0.5166
1973,10,3,1,78,-2.4327
1973,10,3,2,67,0.0538
1973,10,3,3,152,0.3990
1973,10,3,4,154,1.0798
1973,10,3,5,165,-1.6351
1973,11,1,1,133,-18.9362
1973,11,1,2,257,-18.6273
1973,11,1,3,165,-20.8956
1973,11,1,4,144,-20.0328
1973,11,1,5,166,-22.8879
1973,11,2,1,58,-17.3855
1973,11,2,2,68,-15.3150
1973,11,2,3,94,-19.7101
1973,11,2,4,92,-20.2717
1973,11,2,5,87,-21.3173
1973,11,3,1,78,-16.0260
1973,11,3,2,67,-11.9906
1973,11,3,3,152,-10.2048
1973,11,3,4,154,-9.9892
1973,11,3,5,165,-14.2711
1973,12,1,1,132,-4.6759
1973,12,1,2,257,-3.1305
1973,12,1,3,165,-3.3677
1973,12,1,4,144,-3.4659
1973,12,1,5,166,-5.7859
1973,12,2,1,56,1.3442
1973,12,2,2,68,0.7569
1973,12,2,3,94,-2.0915
1973,12,2,4,91,-2.2257
1973,12,2,5,87,-1.9277
1973,12,3,1,78,2.0293
1973,12,3,2,67,6.9157
1973,12,3,3,152,2.2067
1973,12,3,4,154,0.3880
1973,12,3,5,166,0.9137
1974,1,1,1,132,17.3810
1974,1,1,2,257,19.9241
1974,1,1,3,165,16.2096
1974,1,1,4,144,14.3611
1974,1,1,5,165,15.7681
1974,1,2,1,56,8.6057
1974,1,2,2,68,12.0450
1974,1,2,3,94,9.9974
1974,1,2,4,91,10.6747
1974,1,2,5,87,9.1122
1974,1,3,1,78,5.2539
1974,1,3,2,67,-0.7346
1974,1,3,3,152,-3.2827
1974,1,3,4,154,-0.5924
1974,1,3,5,166,1.9404
1974,2,1,1,130,1.2415
1974,2,1,2,254,-1.5343
1974,2,1,3,165,-0.3676
1974,2,1,4,141,-2.4031
1974,2,1,5,163,-2.4777
1974,2,2,1,56,1.4605
1974,2,2,2,68,3.3560
1974,2,2,3,94,1.1293
1974,2,2,4,91,1.2548
1974,2,2,5,87,0.3388
1974,2,3,1,78,0.4646
1974,2,3,2,67,0.4445
1974,2,3,3,152,-1.4869
1974,2,3,4,154,1.1047
1974,2,3,5,165,0.3380
1974,3,1,1,130,0.2504
1974,3,1,2,253,0.6565
1974,3,1,3,164,0.7616
1974,3,1,4,140,2.0162
1974,3,1,5,162,-0.2063
1974,3,2,1,56,0.5161
1974,3,2,2,67,1.2187
1974,3,2,3,94,-1.0397
1974,3,2,4,91,-1.4060
1974,3,2,5,87,-2.8899
1974,3,3,1,78,-1.9015
1974,3,3,2,67,-2.7479
1974,3,3,3,152,-2.3051
1974,3,3,4,153,-1.6135
1974,3,3,5,165,-3.4854
1974,4,1,1,129,-4.8396
1974,4,1,2,253,-3.2457
1974,4,1,3,164,-5.7314
1974,4,1,4,139,-4.7969
1974,4,1,5,162,-7.3091
1974,4,2,1,56,-2.8970
1974,4,2,2,67,-6.3089
1974,4,2,3,94,-3.0036
1974,4,2,4,91,-3.8641
1974,4,2,5,87,-6.3849
1974,4,3,1,78,-2.1924
1974,4,3,2,67,-4.7497
1974,4,3,3,152,-4.1695
1974,4,3,4,153,-2.9096
1974,4,3,5,165,-7.3279
1974,5,1,1,129,-6.2063
1974,5,1,2,251,-7.4435
1974,5,1,3,164,-7.8156
1974,5,1,4,138,-8.6809
1974,5,1,5,161,-7.0884
1974,5,2,1,56,-5.5919
1974,5,2,2,67,-8.8054
1974,5,2,3,92,-7.0658
1974,5,2,4,91,-7.1446
1974,5,2,5,86,-7.8001
1974,5,3,1,78,-2.3560
1974,5,3,2,67,-2.9176
1974,5,3,3,152,-2.6589
1974,5,3,4,153,-2.3807
1974,5,3,5,165,-3.2689
1974,6,1,1,131,-2.8337
1974,6,1,2,250,-1.1053
1974,6,1,3,163,-1.8341
1974,6,1,4,137,-1.8962
1974,6,1,5,160,-2.7803
1974,6,2,1,55,0.4221
1974,6,2,2,67,-0.1708
1974,6,2,3,92,0.7090
1974,6,2,4,91,-2.3368
1974,6,2,5,86,-5.2884
1974,6,3,1,78,-1.3766
1974,6,3,2,67,-1.8884
1974,6,3,3,152,-0.8263
1974,6,3,4,153,-0.9998
1974,6,3,5,164,-3.3373
1974,7,1,1,363,-4.2454
1974,7,1,2,414,-4.4147
1974,7,1,3,166,-5.4025
1974,7,1,4,141,-5.1266
1974,7,1,5,161,-7.2897
1974,7,2,1,166,-3.2327
1974,7,2,2,104,-2.3956
1974,7,2,3,102,-3.8147
1974,7,2,4,77,-5.6121
1974,7,2,5,94,-6.3808
1974,7,3,1,172,-5.4551
1974,7,3,2,80,-2.4585
1974,7,3,3,133,-10.1164
1974,7,3,4,158,-8.4810
1974,7,3,5,156,-7.1394
1974,8,1,1,362,-7.3207
1974,8,1,2,410,-6.2847
1974,8,1,3,165,-8.0635
1974,8,1,4,140,-5.2171
1974,8,1,5,160,-9.7761
1974,8,2,1,166,-7.5959
1974,8,2,2,103,-5.7376
1974,8,2,3,100,-8.7482
1974,8,2,4,77,-9.8111
1974,8,2,5,93,-6.8325
1974,8,3,1,172,-6.9882
1974,8,3,2,80,-8.0864
1974,8,3,3,133,-7.7928
1974,8,3,4,158,-9.5996
1974,8,3,5,156,-9.8400
1974,9,1,1,357,-7.4137
1974,9,1,2,405,-8.1836
1974,9,1,3,165,-9.2885
1974,9,1,4,135,-10.3311
1974,9,1,5,159,-10.0926
1974,9,2,1,166,-7.1593
1974,9,2,2,102,-6.9824
1974,9,2,3,98,-9.8646
1974,9,2,4,76,-9.4702
1974,9,2,5,93,-10.2131
1974,9,3,1,171,-10.6047
1974,9,3,2,80,-6.3911
1974,9,3,3,133,-13.3329
1974,9,3,4,158,-12.6188
1974,9,3,5,156,-10.2019
1974,10,1,1,353,9.0929
1974,10,1,2,407,8.2441
1974,10,1,3,165,7.9177
1974,10,1,4,135,10.9138
1974,10,1,5,158,11.0459
1974,10,2,1,166,8.8466
1974,10,2,2,101,7.2846
1974,10,2,3,99,9.4034
1974,10,2,4,76,9.4677
1974,10,2,5,93,15.5629
1974,10,3,1,170,13.8208
1974,10,3,2,80,14.5482
1974,10,3,3,133,18.2961
1974,10,3,4,158,18.2453
1974,10,3,5,155,18.6288
1974,11,1,1,353,-5.3130
1974,11,1,2,406,-5.8213
1974,11,1,3,165,-5.6316
1974,11,1,4,136,-6.2361
1974,11,1,5,157,-8.1252
1974,11,2,1,166,-3.7792
1974,11,2,2,101,-4.1117
1974,11,2,3,98,-4.4792
1974,11,2,4,77,-6.4991
1974,11,2,5,93,-3.7259
1974,11,3,1,170,-3.5089
1974,11,3,2,80,-1.2336
1974,11,3,3,133,-5.2184
1974,11,3,4,157,-4.4485
1974,11,3,5,155,-2.7438
1974,12,1,1,352,-8.0839
1974,12,1,2,404,-8.5253
1974,12,1,3,164,-6.5760
1974,12,1,4,136,-9.3157
1974,12,1,5,155,-7.9927
1974,12,2,1,166,-6.2312
1974,12,2,2,101,-5.8646
1974,12,2,3,100,-5.6011
1974,12,2,4,75,-4.8137
1974,12,2,5,93,-5.3804
1974,12,3,1,170,-1.2863
1974,12,3,2,80,-2.2162
1974,12,3,3,133,-1.7959
1974,12,3,4,157,-2.4745
1974,12,3,5,155,-4.6498
1975,1,1,1,350,27.4486
1975,1,1,2,404,28.6983
1975,1,1,3,164,34.5018
1975,1,1,4,136,29.4053
1975,1,1,5,156,31.7594
1975,1,2,1,164,24.5241
1975,1,2,2,101,23.8826
1975,1,2,3,100,26.8685
1975,1,2,4,75,29.4726
1975,1,2,5,92,24.6051
1975,1,3,1,169,15.0266
1975,1,3,2,80,13.8813
1975,1,3,3,133,12.1317
1975,1,3,4,158,9.7044
1975,1,3,5,155,15.7751
1975,2,1,1,350,4.0789
1975,2,1,2,403,5.1136
1975,2,1,3,163,6.7663
1975,2,1,4,135,5.8295
1975,2,1,5,156,4.5732
1975,2,2,1,163,3.4549
1975,2,2,2,101,3.5886
1975,2,2,3,100,6.1578
1975,2,2,4,75,4.5901
1975,2,2,5,92,3.6257
1975,2,3,1,169,4.1219
1975,2,3,2,80,3.1094
1975,2,3,3,133,8.3504
1975,2,3,4,158,9.4034
1975,2,3,5,155,4.7681
1975,3,1,1,351,7.8115
1975,3,1,2,402,7.1280
1975,3,1,3,163,8.7499
1975,3,1,4,135,11.8823
1975,3,1,5,155,11.4341
1975,3,2,1,163,7.0951
1975,3,2,2,101,4.5428
1975,3,2,3,100,5.5722
1975,3,2,4,75,8.6007
1975,3,2,5,92,8.6138
1975,3,3,1,169,2.7321
1975,3,3,2,80,5.7031
1975,3,3,3,133,2.9060
1975,3,3,4,157,2.4342
1975,3,3,5,155,2.4283
1975,4,1,1,350,4.1604
1975,4,1,2,402,2.4845
1975,4,1,3,163,5.8667
1975,4,1,4,133,3.7818
1975,4,1,5,155,3.2743
1975,4,2,1,163,4.3520
1975,4,2,2,101,3.8748
1975,4,2,3,100,5.5510
1975,4,2,4,75,3.0032
1975,4,2,5,92,5.2772
1975,4,3,1,169,4.5630
1975,4,3,2,80,3.8379
1975,4,3,3,133,5.6068
1975,4,3,4,157,4.9166
1975,4,3,5,155,5.0822
1975,5,1,1,345,8.0245
1975,5,1,2,399,6.7522
1975,5,1,3,162,7.3205
1975,5,1,4,133,10.8261
1975,5,1,5,155,7.8142
1975,5,2,1,163,6.9170
1975,5,2,2,101,8.8289
1975,5,2,3,100,8.4286
1975,5,2,4,74,7.3737
1975,5,2,5,92,8.5277
1975,5,3,1,169,6.4261
1975,5,3,2,80,3.5127
1975,5,3,3,133,4.3549
1975,5,3,4,157,5.1622
1975,5,3,5,155,6.2387
1975,6,1,1,344,8.1785
1975,6,1,2,400,7.6252
1975,6,1,3,162,8.3103
1975,6,1,4,133,6.2147
1975,6,1,5,154,8.4042
1975,6,2,1,163,8.4304
1975,6,2,2,101,4.2213
1975,6,2,3,99,6.7259
1975,6,2,4,73,6.2112
1975,6,2,5,92,6.7982
1975,6,3,1,168,7.3198
1975,6,3,2,80,6.4621
1975,6,3,3,133,3.0237
1975,6,3,4,157,3.2755
1975,6,3,5,155,7.7499
1975,7,1,1,527,-0.2433
1975,7,1,2,704,-0.1676
1975,7,1,3,138,-0.4663
1975,7,1,4,181,-1.8915
1975,7,1,5,159,-1.4640
1975,7,2,1,163,-2.1288
1975,7,2,2,169,-3.1453
1975,7,2,3,107,-3.2117
1975,7,2,4,101,-6.2065
1975,7,2,5,107,-3.8317
1975,7,3,1,124,-5.1794
1975,7,3,2,122,-5.6411
1975,7,3,3,158,-6.0074
1975,7,3,4,155,-7.7201
1975,7,3,5,159,-6.1274
1975,8,1,1,524,-5.6945
1975,8,1,2,704,-6.3642
1975,8,1,3,138,-6.8317
1975,8,1,4,181,-5.5214
1975,8,1,5,158,-7.5954
1975,8,2,1,163,-3.8209
1975,8,2,2,169,-4.5069
1975,8,2,3,107,-3.6039
1975,8,2,4,100,-4.5025
1975,8,2,5,107,-5.1713
1975,8,3,1,124,-0.9021
1975,8,3,2,121,-1.7733
1975,8,3,3,158,-1.5160
1975,8,3,4,155,-1.7971
1975,8,3,5,159,-2.5611
1975,9,1,1,524,-2.9459
1975,9,1,2,701,-2.0769
1975,9,1,3,138,-3.8998
1975,9,1,4,180,-4.4025
1975,9,1,5,157,-6.4551
1975,9,2,1,163,-3.4600
1975,9,2,2,167,-3.6142
1975,9,2,3,107,-4.8539
1975,9,2,4,100,-3.5995
1975,9,2,5,107,-3.1309
1975,9,3,1,124,-3.2608
1975,9,3,2,121,-3.8880
1975,9,3,3,157,-4.6657
1975,9,3,4,155,-2.7049
1975,9,3,5,159,-2.1036
1975,10,1,1,522,1.8543
1975,10,1,2,699,2.0037
1975,10,1,3,137,4.4596
1975,10,1,4,180,2.1416
1975,10,1,5,157,1.5158
1975,10,2,1,163,3.6922
1975,10,2,2,166,2.7201
1975,10,2,3,107,2.8973
1975,10,2,4,100,3.4131
1975,10,2,5,107,0.8431
1975,10,3,1,124,5.1955
1975,10,3,2,121,5.3855
1975,10,3,3,157,6.8051
1975,10,3,4,153,7.1772
1975,10,3,5,159,5.7851
1975,11,1,1,518,2.8740
1975,11,1,2,696,2.5578
1975,11,1,3,136,3.1099
1975,11,1,4,181,2.6419
1975,11,1,5,158,2.3820
1975,11,2,1,162,3.5786
1975,11,2,2,166,3.9743
1975,11,2,3,107,3.7559
1975,11,2,4,100,2.5119
1975,11,2,5,107,0.0318
1975,11,3,1,124,0.8291
1975,11,3,2,121,3.9799
1975,11,3,3,157,2.5880
1975,11,3,4,153,3.9012
1975,11,3,5,159,3.0082
1975,12,1,1,518,-0.9908
1975,12,1,2,690,-1.1216
1975,12,1,3,137,-2.1318
1975,12,1,4,180,-1.4565
1975,12,1,5,157,-1.0801
1975,12,2,1,162,-0.9564
1975,12,2,2,165,-1.3115
1975,12,2,3,106,-0.5954
1975,12,2,4,100,-2.5960
1975,12,2,5,107,-0.7915
1975,12,3,1,123,-0.0266
1975,12,3,2,121,-2.1510
1975,12,3,3,157,-1.3300
1975,12,3,4,155,-1.6253
1975,12,3,5,159,-0.4791
1976,1,1,1,500,23.8131
1976,1,1,2,659,22.5182
1976,1,1,3,135,21.5704
1976,1,1,4,170,19.7770
1976,1,1,5,155,22.0353
1976,1,2,1,162,19.0158
1976,1,2,2,161,17.8742
1976,1,2,3,106,18.4034
1976,1,2,4,100,17.5920
1976,1,2,5,107,17.8532
1976,1,3,1,123,11.1156
1976,1,3,2,120,13.4336
1976,1,3,3,157,13.0930
1976,1,3,4,155,11.9190
1976,1,3,5,159,10.7114
1976,2,1,1,499,11.4931
1976,2,1,2,658,10.7119
1976,2,1,3,134,15.2055
1976,2,1,4,170,13.2136
1976,2,1,5,155,10.8273
1976,2,2,1,162,7.4260
1976,2,2,2,160,8.0540
1976,2,2,3,105,6.4043
1976,2,2,4,100,7.0847
1976,2,2,5,107,5.6624
1976,2,3,1,124,0.1301
1976,2,3,2,120,0.4572
1976,2,3,3,157,0.0004
1976,2,3,4,155,-1.1305
1976,2,3,5,159,-0.4502
1976,3,1,1,501,1.1797
1976,3,1,2,674,1.3146
1976,3,1,3,135,0.6948
1976,3,1,4,174,2.6163
1976,3,1,5,155,3.5572
1976,3,2,1,162,1.3146
1976,3,2,2,160,1.0836
1976,3,2,3,105,2.5992
1976,3,2,4,100,3.1579
1976,3,2,5,107,0.3235
1976,3,3,1,122,4.6653
1976,3,3,2,121,0.6984
1976,3,3,3,157,3.0854
1976,3,3,4,155,2.5881
1976,3,3,5,159,2.0002
1976,4,1,1,500,-1.0207
1976,4,1,2,670,-1.4567
1976,4,1,3,135,-2.7624
1976,4,1,4,174,-0.6735
1976,4,1,5,153,-2.8358
1976,4,2,1,161,-0.9262
1976,4,2,2,157,0.5000
1976,4,2,3,105,-0.9488
1976,4,2,4,100,-1.8541
1976,4,2,5,107,-1.8292
1976,4,3,1,122,-0.8797
1976,4,3,2,121,-0.1384
