year,month,rank_ME,rank_IAq_12,nstocks,ret_vw
1985,7,1,4,912,2.2705
1985,7,1,5,1306,2.1703
1985,7,2,1,177,2.7517
1985,7,2,2,227,1.2763
1985,7,2,3,257,2.8141
1985,7,2,4,317,2.7717
1985,7,2,5,418,3.1860
1985,7,3,1,166,-0.7240
1985,7,3,2,276,-0.4338
1985,7,3,3,316,-0.6114
1985,7,3,4,291,0.6969
1985,7,3,5,263,-0.1321
1985,8,1,1,1221,-0.3475
1985,8,1,2,923,0.3287
1985,8,1,3,901,-0.0028
1985,8,1,4,989,-0.4839
1985,8,1,5,1373,-2.1008
1985,8,2,1,187,0.5112
1985,8,2,2,242,-0.0064
1985,8,2,3,280,1.3235
1985,8,2,4,334,-1.3740
1985,8,2,5,449,-2.7213
1985,8,3,1,181,0.3146
1985,8,3,2,294,0.4876
1985,8,3,3,341,-0.0115
1985,8,3,4,315,-1.1598
1985,8,3,5,288,-1.6161
1985,9,1,1,1225,-6.5415
1985,9,1,2,924,-4.4800
1985,9,1,3,917,-4.8914
1985,9,1,4,991,-4.9961
1985,9,1,5,1359,-7.0163
1985,9,2,1,185,-4.7227
1985,9,2,2,241,-4.1735
1985,9,2,3,273,-4.7727
1985,9,2,4,333,-4.7578
1985,9,2,5,448,-7.6031
1985,9,3,1,181,-2.6272
1985,9,3,2,296,-1.6043
1985,9,3,3,338,-3.3115
1985,9,3,4,316,-3.8729
1985,9,3,5,283,-5.1300
1985,10,1,1,1190,1.6527
1985,10,1,2,860,3.3131
1985,10,1,3,843,3.4289
1985,10,1,4,928,2.1644
1985,10,1,5,1299,2.2060
1985,10,2,1,173,2.7103
1985,10,2,2,232,4.4176
1985,10,2,3,257,3.3321
1985,10,2,4,315,3.7217
1985,10,2,5,436,3.7683
1985,10,3,1,167,1.9443
1985,10,3,2,264,4.1745
1985,10,3,3,308,4.9696
1985,10,3,4,286,4.5776
1985,10,3,5,275,4.0436
1985,11,1,1,1303,4.5796
1985,11,1,2,930,4.9691
1985,11,1,3,931,5.6373
1985,11,1,4,989,6.9620
1985,11,1,5,1354,6.1803
1985,11,2,1,184,5.5805
1985,11,2,2,245,6.3640
1985,11,2,3,278,6.9796
1985,11,2,4,336,7.6438
1985,11,2,5,448,8.1882
1985,11,3,1,175,7.0718
1985,11,3,2,287,5.5365
1985,11,3,3,332,7.3162
1985,11,3,4,313,7.6958
1985,11,3,5,283,7.2500
1985,12,1,1,1295,2.1406
1985,12,1,2,943,4.4598
1985,12,1,3,934,3.9561
1985,12,1,4,994,4.0960
1985,12,1,5,1349,4.2938
1985,12,2,1,187,1.8154
1985,12,2,2,239,4.5234
1985,12,2,3,280,4.6981
1985,12,2,4,340,5.3505
1985,12,2,5,452,5.2105
1985,12,3,1,172,3.3522
1985,12,3,2,288,3.6403
1985,12,3,3,328,4.7888
1985,12,3,4,315,5.8309
1985,12,3,5,282,3.5020
1986,1,1,1,1229,3.5865
1986,1,1,2,863,2.1193
1986,1,1,3,872,1.7847
1986,1,1,4,924,1.9524
1986,1,1,5,1270,2.9238
1986,1,2,1,181,-0.4780
1986,1,2,2,231,0.7594
1986,1,2,3,268,1.4881
1986,1,2,4,327,1.7207
1986,1,2,5,431,1.0055
1986,1,3,1,152,-1.3115
1986,1,3,2,263,-0.7747
1986,1,3,3,298,0.9763
1986,1,3,4,298,1.1308
1986,1,3,5,272,1.3945
1986,2,1,1,1333,4.5327
1986,2,1,2,954,5.5115
1986,2,1,3,920,5.7046
1986,2,1,4,1000,6.7579
1986,2,1,5,1320,6.8636
1986,2,2,1,192,4.8386
1986,2,2,2,258,6.2237
1986,2,2,3,284,6.8885
1986,2,2,4,346,7.3232
1986,2,2,5,444,8.2012
1986,2,3,1,166,6.2476
1986,2,3,2,280,7.5086
1986,2,3,3,327,8.4451
1986,2,3,4,323,7.1778
1986,2,3,5,295,8.1738
1986,3,1,1,1347,6.1417
1986,3,1,2,950,5.4791
1986,3,1,3,915,5.4930
1986,3,1,4,1003,3.9576
1986,3,1,5,1304,4.0731
1986,3,2,1,196,5.5027
1986,3,2,2,261,5.8536
1986,3,2,3,281,6.8320
1986,3,2,4,344,5.3778
1986,3,2,5,439,5.0105
1986,3,3,1,168,4.3620
1986,3,3,2,277,5.0387
1986,3,3,3,331,5.5723
1986,3,3,4,327,5.3455
1986,3,3,5,293,5.9666
1986,4,1,1,1296,1.1081
1986,4,1,2,906,1.4435
1986,4,1,3,827,1.9730
1986,4,1,4,908,2.0357
1986,4,1,5,1216,1.8099
1986,4,2,1,189,0.4613
1986,4,2,2,242,0.2113
1986,4,2,3,266,1.1958
1986,4,2,4,319,1.7237
1986,4,2,5,420,2.0598
1986,4,3,1,149,-0.4772
1986,4,3,2,243,0.3999
1986,4,3,3,303,-0.8720
1986,4,3,4,316,-1.4749
1986,4,3,5,285,0.0461
1986,5,1,1,1407,4.1138
1986,5,1,2,1026,3.8173
1986,5,1,3,888,3.9465
1986,5,1,4,986,3.3296
1986,5,1,5,1284,3.7821
1986,5,2,1,206,2.8396
1986,5,2,2,274,4.1085
1986,5,2,3,287,3.1663
1986,5,2,4,345,3.4216
1986,5,2,5,450,3.9916
1986,5,3,1,168,6.0715
1986,5,3,2,273,5.5641
1986,5,3,3,336,5.6813
1986,5,3,4,348,4.0859
1986,5,3,5,295,6.2188
1986,6,1,1,1391,-0.6445
1986,6,1,2,1025,0.3881
1986,6,1,3,868,-0.1260
1986,6,1,4,985,-0.1122
1986,6,1,5,1278,0.3418
1986,6,2,1,211,0.0870
1986,6,2,2,279,0.7353
1986,6,2,3,291,0.3015
1986,6,2,4,344,-0.4151
1986,6,2,5,448,-0.1805
1986,6,3,1,168,-0.7544
1986,6,3,2,275,1.4443
1986,6,3,3,338,3.4229
1986,6,3,4,350,1.8350
1986,6,3,5,296,0.5247
1986,7,1,1,1319,-9.7926
1986,7,1,2,955,-7.3476
1986,7,1,3,780,-7.4172
1986,7,1,4,915,-7.2863
1986,7,1,5,1178,-10.4411
1986,7,2,1,208,-9.4371
1986,7,2,2,259,-6.3207
1986,7,2,3,282,-6.8804
1986,7,2,4,330,-8.6648
1986,7,2,5,433,-11.3453
1986,7,3,1,157,-7.0851
1986,7,3,2,258,-4.2453
1986,7,3,3,305,-3.4402
1986,7,3,4,328,-5.1496
1986,7,3,5,287,-8.2352
1986,8,1,1,1388,1.1902
1986,8,1,2,1020,1.5842
1986,8,1,3,853,1.7239
1986,8,1,4,972,1.0499
1986,8,1,5,1231,0.8290
1986,8,2,1,219,4.3929
1986,8,2,2,293,4.4079
1986,8,2,3,302,4.7718
1986,8,2,4,361,4.5546
1986,8,2,5,447,3.8936
1986,8,3,1,167,11.1720
1986,8,3,2,281,7.7677
1986,8,3,3,340,7.7033
1986,8,3,4,354,6.0015
1986,8,3,5,307,5.1740
1986,9,1,1,1384,-5.6830
1986,9,1,2,1034,-5.1563
1986,9,1,3,856,-5.5735
1986,9,1,4,971,-5.9418
1986,9,1,5,1221,-7.9914
1986,9,2,1,217,-3.4485
1986,9,2,2,286,-4.4493
1986,9,2,3,308,-4.9395
1986,9,2,4,369,-6.6147
1986,9,2,5,439,-8.4110
1986,9,3,1,164,-4.4490
1986,9,3,2,281,-5.8702
1986,9,3,3,343,-8.1203
1986,9,3,4,351,-9.7706
1986,9,3,5,299,-8.0666
1986,10,1,1,1344,2.3909
1986,10,1,2,958,3.1635
1986,10,1,3,787,3.3379
1986,10,1,4,878,2.5717
1986,10,1,5,1119,2.4336
1986,10,2,1,205,3.7961
1986,10,2,2,269,3.9113
1986,10,2,3,285,3.7464
1986,10,2,4,346,3.5610
1986,10,2,5,412,5.6605
1986,10,3,1,148,5.0375
1986,10,3,2,259,6.4196
1986,10,3,3,322,6.4009
1986,10,3,4,331,6.6438
1986,10,3,5,276,4.3484
1986,11,1,1,1382,-0.7057
1986,11,1,2,1042,0.3635
1986,11,1,3,853,0.4662
1986,11,1,4,953,-0.2399
1986,11,1,5,1172,-1.5307
1986,11,2,1,216,-0.3075
1986,11,2,2,294,0.0340
1986,11,2,3,305,1.2479
1986,11,2,4,365,1.1242
1986,11,2,5,430,0.4527
1986,11,3,1,162,2.5029
1986,11,3,2,273,2.7549
1986,11,3,3,340,2.8440
1986,11,3,4,349,1.8187
1986,11,3,5,286,2.6719
1986,12,1,1,1371,-3.2371
1986,12,1,2,1055,-2.5943
1986,12,1,3,866,-2.3407
1986,12,1,4,941,-2.2848
1986,12,1,5,1171,-4.4312
1986,12,2,1,215,-2.9295
1986,12,2,2,298,-2.2593
1986,12,2,3,305,-2.1019
1986,12,2,4,366,-0.9195
1986,12,2,5,432,-2.8724
1986,12,3,1,164,-2.4681
1986,12,3,2,275,-3.3131
1986,12,3,3,340,-1.9126
1986,12,3,4,354,-2.5317
1986,12,3,5,284,-3.9368
1987,1,1,1,1291,11.3865
1987,1,1,2,972,11.1879
1987,1,1,3,777,9.4030
1987,1,1,4,850,9.3587
1987,1,1,5,1100,11.2753
1987,1,2,1,194,12.5007
1987,1,2,2,279,11.0176
1987,1,2,3,287,11.4516
1987,1,2,4,350,12.0781
1987,1,2,5,412,14.0948
1987,1,3,1,147,13.9988
1987,1,3,2,244,11.7773
1987,1,3,3,317,13.7403
1987,1,3,4,332,14.1117
1987,1,3,5,263,13.7184
1987,2,1,1,1360,9.5898
1987,2,1,2,1048,8.1107
1987,2,1,3,841,8.1982
1987,2,1,4,906,8.1900
1987,2,1,5,1155,8.7211
1987,2,2,1,205,7.5469
1987,2,2,2,293,8.1066
1987,2,2,3,300,6.3255
1987,2,2,4,358,7.3709
1987,2,2,5,430,9.1456
1987,2,3,1,153,2.8567
1987,2,3,2,271,1.7685
1987,2,3,3,336,2.7795
1987,2,3,4,344,5.5684
1987,2,3,5,273,7.2074
1987,3,1,1,1362,5.6935
1987,3,1,2,1047,2.1621
1987,3,1,3,840,2.6179
1987,3,1,4,915,1.8951
1987,3,1,5,1158,1.4901
1987,3,2,1,206,5.8787
1987,3,2,2,290,2.4208
1987,3,2,3,299,1.8191
1987,3,2,4,352,0.2025
1987,3,2,5,428,1.1852
1987,3,3,1,152,7.5569
1987,3,3,2,271,4.1868
1987,3,3,3,340,1.8983
1987,3,3,4,342,1.6836
1987,3,3,5,270,2.6321
1987,4,1,1,1287,-0.9760
1987,4,1,2,964,-1.0247
1987,4,1,3,760,-3.1928
1987,4,1,4,839,-3.4278
1987,4,1,5,1083,-3.2670
1987,4,2,1,189,-0.3529
1987,4,2,2,259,-2.2094
1987,4,2,3,280,-2.7218
1987,4,2,4,335,-3.4279
1987,4,2,5,412,-3.5987
1987,4,3,1,140,-0.0851
1987,4,3,2,251,-0.2523
1987,4,3,3,304,-2.0955
1987,4,3,4,303,-1.3648
1987,4,3,5,264,0.6145
1987,5,1,1,1399,2.0592
1987,5,1,2,1039,0.1447
1987,5,1,3,847,0.2267
1987,5,1,4,914,0.1856
1987,5,1,5,1150,-0.6724
1987,5,2,1,205,0.6766
1987,5,2,2,271,0.5718
1987,5,2,3,300,0.3500
1987,5,2,4,351,0.6318
1987,5,2,5,432,0.5955
1987,5,3,1,152,2.0513
1987,5,3,2,280,0.7002
1987,5,3,3,338,0.1299
1987,5,3,4,326,0.8249
1987,5,3,5,285,1.3030
1987,6,1,1,1396,2.2500
1987,6,1,2,1042,2.1842
1987,6,1,3,860,2.0934
1987,6,1,4,928,2.4709
1987,6,1,5,1146,1.3700
1987,6,2,1,207,2.1239
1987,6,2,2,269,2.8757
1987,6,2,3,298,3.3709
1987,6,2,4,339,4.9015
1987,6,2,5,417,1.8152
1987,6,3,1,153,5.1694
1987,6,3,2,281,5.1568
1987,6,3,3,336,4.9781
1987,6,3,4,325,4.6262
1987,6,3,5,284,3.9772
1987,7,1,1,1286,5.3843
1987,7,1,2,967,3.3303
1987,7,1,3,808,3.7845
1987,7,1,4,864,2.5313
1987,7,1,5,1099,2.2548
1987,7,2,1,187,6.8357
1987,7,2,2,250,4.3314
1987,7,2,3,275,4.6445
1987,7,2,4,310,4.0149
1987,7,2,5,401,2.5318
1987,7,3,1,142,6.3394
1987,7,3,2,255,5.6809
1987,7,3,3,312,3.6378
1987,7,3,4,311,4.7687
1987,7,3,5,269,5.2675
1987,8,1,1,1354,0.2178
1987,8,1,2,1031,3.2962
1987,8,1,3,883,2.1480
1987,8,1,4,937,2.6872
1987,8,1,5,1147,1.4719
1987,8,2,1,201,1.7077
1987,8,2,2,265,3.2335
1987,8,2,3,298,4.2753
1987,8,2,4,326,3.4812
1987,8,2,5,404,4.2968
1987,8,3,1,159,0.5031
1987,8,3,2,277,3.3974
1987,8,3,3,340,4.2547
1987,8,3,4,327,3.7803
1987,8,3,5,272,5.1544
1987,9,1,1,1361,-1.5182
1987,9,1,2,1023,-0.1823
1987,9,1,3,894,0.2461
1987,9,1,4,956,-0.3951
1987,9,1,5,1151,-1.9641
1987,9,2,1,201,0.1646
1987,9,2,2,265,-0.8859
1987,9,2,3,300,-1.6839
1987,9,2,4,321,-1.2152
1987,9,2,5,400,-2.2799
1987,9,3,1,158,-1.3975
1987,9,3,2,278,-0.4229
1987,9,3,3,341,-1.8143
1987,9,3,4,322,-2.6985
1987,9,3,5,269,-3.8406
1987,10,1,1,1283,-32.4686
1987,10,1,2,965,-28.7931
1987,10,1,3,836,-28.3363
1987,10,1,4,899,-29.7863
1987,10,1,5,1087,-32.4751
1987,10,2,1,185,-29.3608
1987,10,2,2,236,-27.5193
1987,10,2,3,282,-25.4025
1987,10,2,4,303,-28.9066
1987,10,2,5,381,-33.8460
1987,10,3,1,149,-23.7071
1987,10,3,2,260,-18.6951
1987,10,3,3,323,-18.7097
1987,10,3,4,303,-22.6408
1987,10,3,5,256,-24.6432
1987,11,1,1,1365,-5.7808
1987,11,1,2,1050,-3.1076
1987,11,1,3,892,-3.2750
1987,11,1,4,980,-4.2077
1987,11,1,5,1203,-7.7324
1987,11,2,1,204,-3.1048
1987,11,2,2,250,-2.0276
1987,11,2,3,298,-2.8940
1987,11,2,4,325,-3.7995
1987,11,2,5,415,-7.1620
1987,11,3,1,162,-8.6558
1987,11,3,2,281,-5.5057
1987,11,3,3,341,-7.5779
1987,11,3,4,330,-8.1718
1987,11,3,5,265,-8.7313
1987,12,1,1,1355,3.6274
1987,12,1,2,1046,4.2047
1987,12,1,3,894,5.8590
1987,12,1,4,986,6.2362
1987,12,1,5,1219,5.6764
1987,12,2,1,208,6.4014
1987,12,2,2,256,8.0330
1987,12,2,3,302,8.0998
1987,12,2,4,329,11.4870
1987,12,2,5,418,12.1789
1987,12,3,1,164,8.5775
1987,12,3,2,281,5.9299
1987,12,3,3,337,6.0355
1987,12,3,4,330,8.9878
1987,12,3,5,258,10.8377
1988,1,1,1,1298,7.6446
1988,1,1,2,937,5.3609
1988,1,1,3,818,4.1430
1988,1,1,4,912,4.8591
1988,1,1,5,1158,5.8310
1988,1,2,1,200,5.4230
1988,1,2,2,244,4.1944
1988,1,2,3,274,3.7989
1988,1,2,4,315,2.5330
1988,1,2,5,409,0.9781
1988,1,3,1,156,6.6455
1988,1,3,2,257,5.6888
1988,1,3,3,306,3.3782
1988,1,3,4,307,3.4533
1988,1,3,5,243,1.2903
1988,2,1,1,1378,7.1668
1988,2,1,2,1013,6.8825
1988,2,1,3,875,9.5004
1988,2,1,4,1001,7.7030
1988,2,1,5,1252,7.8734
1988,2,2,1,208,9.0816
1988,2,2,2,262,9.6256
1988,2,2,3,292,8.5629
1988,2,2,4,330,10.2002
1988,2,2,5,433,9.3436
1988,2,3,1,174,4.8890
1988,2,3,2,284,4.4578
1988,2,3,3,344,4.6826
1988,2,3,4,335,5.2213
1988,2,3,5,252,6.4109
1988,3,1,1,1371,5.4623
1988,3,1,2,1026,6.1512
1988,3,1,3,878,6.3909
1988,3,1,4,1006,5.4233
1988,3,1,5,1248,3.7381
1988,3,2,1,205,5.1253
1988,3,2,2,258,2.8125
1988,3,2,3,295,3.1843
1988,3,2,4,331,2.9679
1988,3,2,5,425,3.5768
1988,3,3,1,172,0.5902
1988,3,3,2,287,-2.1434
1988,3,3,3,343,-3.4730
1988,3,3,4,334,-3.0478
1988,3,3,5,250,-2.8429
1988,4,1,1,1294,2.4156
1988,4,1,2,933,2.5099
1988,4,1,3,809,1.7275
1988,4,1,4,938,1.9444
1988,4,1,5,1164,1.8260
1988,4,2,1,194,3.3687
1988,4,2,2,241,2.3069
1988,4,2,3,277,2.0802
1988,4,2,4,312,1.4268
1988,4,2,5,411,1.2997
1988,4,3,1,158,2.0685
1988,4,3,2,261,1.7446
1988,4,3,3,310,1.0337
1988,4,3,4,307,0.6927
1988,4,3,5,238,-0.0331
1988,5,1,1,1421,-2.7420
1988,5,1,2,1036,-1.5037
1988,5,1,3,911,-1.1274
1988,5,1,4,1007,-1.7355
1988,5,1,5,1255,-3.3938
1988,5,2,1,216,-1.4082
1988,5,2,2,264,-0.5227
1988,5,2,3,301,0.1720
1988,5,2,4,336,-1.4898
1988,5,2,5,430,-2.6553
1988,5,3,1,178,0.4711
1988,5,3,2,294,0.5841
1988,5,3,3,341,0.6923
1988,5,3,4,343,0.2864
1988,5,3,5,258,-1.0844
1988,6,1,1,1421,3.9645
1988,6,1,2,1045,6.7786
1988,6,1,3,918,6.5454
1988,6,1,4,1013,6.2152
1988,6,1,5,1249,7.4833
1988,6,2,1,219,6.9544
1988,6,2,2,260,7.5027
1988,6,2,3,303,6.5513
1988,6,2,4,331,6.9868
1988,6,2,5,432,8.8940
1988,6,3,1,181,1.0885
1988,6,3,2,285,3.0488
1988,6,3,3,340,5.6353
1988,6,3,4,338,5.5866
1988,6,3,5,249,7.5089
1988,7,1,1,1320,-0.0247
1988,7,1,2,953,-0.1763
1988,7,1,3,829,-0.3687
1988,7,1,4,932,-0.3023
1988,7,1,5,1179,-0.6211
1988,7,2,1,213,-0.3720
1988,7,2,2,241,-0.4490
1988,7,2,3,291,-1.3609
1988,7,2,4,320,-1.4881
1988,7,2,5,417,-2.7198
1988,7,3,1,165,-0.0946
1988,7,3,2,272,0.0755
1988,7,3,3,318,-0.5578
1988,7,3,4,321,-1.5604
1988,7,3,5,248,-2.7091
1988,8,1,1,1410,-2.8433
1988,8,1,2,1036,-1.5703
1988,8,1,3,891,-2.2204
1988,8,1,4,1003,-1.5860
1988,8,1,5,1262,-2.8201
1988,8,2,1,227,-2.7319
1988,8,2,2,255,-1.9950
1988,8,2,3,311,-2.4592
1988,8,2,4,343,-3.1357
1988,8,2,5,440,-4.0941
1988,8,3,1,177,-2.1862
1988,8,3,2,304,-2.3873
1988,8,3,3,343,-3.1631
1988,8,3,4,339,-3.2149
1988,8,3,5,272,-4.6436
1988,9,1,1,1417,1.1276
1988,9,1,2,1037,1.6279
1988,9,1,3,899,3.0017
1988,9,1,4,1005,2.2745
1988,9,1,5,1276,2.7291
1988,9,2,1,224,3.0875
1988,9,2,2,250,2.9280
1988,9,2,3,309,3.7443
1988,9,2,4,350,3.5221
1988,9,2,5,444,2.3096
1988,9,3,1,180,3.0415
1988,9,3,2,302,3.2453
1988,9,3,3,341,3.8218
1988,9,3,4,339,5.0410
1988,9,3,5,272,4.7851
1988,10,1,1,1367,-3.3021
1988,10,1,2,960,-1.2620
1988,10,1,3,843,-1.3373
1988,10,1,4,920,-0.9385
1988,10,1,5,1233,-1.5159
1988,10,2,1,206,-0.6862
1988,10,2,2,228,0.1041
1988,10,2,3,290,0.1087
1988,10,2,4,333,-0.5828
1988,10,2,5,421,-1.0745
1988,10,3,1,170,3.2535
1988,10,3,2,282,2.7755
1988,10,3,3,320,2.6919
1988,10,3,4,320,2.4526
1988,10,3,5,255,0.8222
1988,11,1,1,1501,-5.3363
1988,11,1,2,1024,-3.0589
1988,11,1,3,922,-3.6425
1988,11,1,4,988,-3.3849
1988,11,1,5,1285,-4.5259
1988,11,2,1,221,-1.8267
1988,11,2,2,250,-2.2486
1988,11,2,3,311,-2.3977
1988,11,2,4,368,-2.9878
1988,11,2,5,436,-3.8429
1988,11,3,1,185,-0.9381
1988,11,3,2,307,-0.4288
1988,11,3,3,337,-1.6773
1988,11,3,4,329,-1.9343
1988,11,3,5,267,-2.0738
1988,12,1,1,1512,3.9839
1988,12,1,2,1033,4.0456
1988,12,1,3,928,4.0474
1988,12,1,4,982,4.3943
1988,12,1,5,1281,3.1776
1988,12,2,1,219,5.0687
1988,12,2,2,253,4.5484
1988,12,2,3,307,4.0319
1988,12,2,4,366,3.5395
1988,12,2,5,431,5.3720
1988,12,3,1,179,1.8863
1988,12,3,2,305,1.9333
1988,12,3,3,335,2.1529
1988,12,3,4,328,1.9545
1988,12,3,5,270,3.2798
1989,1,1,1,1445,7.0257
1989,1,1,2,955,4.7018
1989,1,1,3,869,4.0257
1989,1,1,4,913,4.1433
1989,1,1,5,1201,5.2857
1989,1,2,1,209,5.3228
1989,1,2,2,239,4.6317
1989,1,2,3,292,3.6915
1989,1,2,4,342,3.9080
1989,1,2,5,420,5.1429
1989,1,3,1,163,6.8602
1989,1,3,2,287,6.0180
1989,1,3,3,307,6.7577
1989,1,3,4,305,6.5898
1989,1,3,5,251,7.1467
1989,2,1,1,1565,1.1194
1989,2,1,2,1050,1.3813
1989,2,1,3,933,0.5568
1989,2,1,4,1001,-0.1581
1989,2,1,5,1271,-0.2907
1989,2,2,1,232,1.3185
1989,2,2,2,257,1.8913
1989,2,2,3,310,1.7623
1989,2,2,4,368,0.9317
1989,2,2,5,431,-0.2518
1989,2,3,1,177,-0.3654
1989,2,3,2,308,-2.1178
1989,2,3,3,321,-2.7130
1989,2,3,4,323,-2.3344
1989,2,3,5,269,-2.8197
1989,3,1,1,1552,2.2931
1989,3,1,2,1051,2.7338
1989,3,1,3,936,3.7028
1989,3,1,4,994,2.6693
1989,3,1,5,1256,2.3143
1989,3,2,1,234,3.5496
1989,3,2,2,255,3.4248
1989,3,2,3,315,2.7419
1989,3,2,4,359,1.7121
1989,3,2,5,424,2.6571
1989,3,3,1,181,2.4192
1989,3,3,2,309,2.6076
1989,3,3,3,322,1.6974
1989,3,3,4,324,1.7036
1989,3,3,5,271,0.6978
1989,4,1,1,1500,2.5838
1989,4,1,2,949,2.4028
1989,4,1,3,867,2.8486
1989,4,1,4,910,3.8863
1989,4,1,5,1177,3.4975
1989,4,2,1,222,4.3778
1989,4,2,2,238,5.1912
1989,4,2,3,287,3.5669
1989,4,2,4,352,4.6957
1989,4,2,5,406,6.6750
1989,4,3,1,158,4.7886
1989,4,3,2,278,4.9892
1989,4,3,3,288,5.4898
1989,4,3,4,299,5.6382
1989,4,3,5,252,5.2259
1989,5,1,1,1572,2.7836
1989,5,1,2,1033,3.8831
1989,5,1,3,946,2.5993
1989,5,1,4,996,2.7835
1989,5,1,5,1258,3.8822
1989,5,2,1,238,4.5012
1989,5,2,2,263,3.8381
1989,5,2,3,319,4.5372
1989,5,2,4,380,4.3293
1989,5,2,5,426,5.7996
1989,5,3,1,176,3.7160
1989,5,3,2,306,4.2456
1989,5,3,3,322,3.9615
1989,5,3,4,320,4.2650
1989,5,3,5,273,4.4818
1989,6,1,1,1543,-1.4359
1989,6,1,2,1024,-0.6262
1989,6,1,3,938,-1.1464
1989,6,1,4,994,-1.7943
1989,6,1,5,1261,-2.7456
1989,6,2,1,237,-1.4947
1989,6,2,2,261,0.1515
1989,6,2,3,321,-0.5608
1989,6,2,4,381,-2.4619
1989,6,2,5,417,-4.3518
1989,6,3,1,172,-0.4084
1989,6,3,2,301,0.0068
1989,6,3,3,319,-0.5017
1989,6,3,4,320,-1.2986
1989,6,3,5,269,-1.4002
1989,7,1,1,1417,3.0862
1989,7,1,2,932,2.6856
1989,7,1,3,845,2.7976
1989,7,1,4,914,2.8975
1989,7,1,5,1194,4.8336
1989,7,2,1,218,4.2486
1989,7,2,2,237,3.9257
1989,7,2,3,306,3.8547
1989,7,2,4,364,3.8633
1989,7,2,5,388,5.4148
1989,7,3,1,153,8.2583
1989,7,3,2,269,7.8748
1989,7,3,3,292,8.6396
1989,7,3,4,290,8.8336
1989,7,3,5,254,8.2886
1989,8,1,1,1492,1.0587
1989,8,1,2,1023,2.0713
1989,8,1,3,894,1.9246
1989,8,1,4,1018,1.7414
1989,8,1,5,1260,2.2750
1989,8,2,1,236,2.0242
1989,8,2,2,256,2.4602
1989,8,2,3,319,1.9309
1989,8,2,4,384,3.5420
1989,8,2,5,404,3.7614
1989,8,3,1,161,3.5884
1989,8,3,2,288,0.7263
1989,8,3,3,324,1.2741
1989,8,3,4,311,1.8841
1989,8,3,5,261,3.8988
1989,9,1,1,1484,0.9411
1989,9,1,2,1011,-0.1805
1989,9,1,3,902,-0.3458
1989,9,1,4,1024,-0.0250
1989,9,1,5,1255,-0.0787
1989,9,2,1,236,-0.2171
1989,9,2,2,262,0.3586
1989,9,2,3,323,0.6281
1989,9,2,4,375,0.8745
1989,9,2,5,409,1.4066
1989,9,3,1,159,0.3958
1989,9,3,2,289,0.2324
1989,9,3,3,325,-0.7890
1989,9,3,4,311,-0.9843
1989,9,3,5,257,-1.0707
1989,10,1,1,1421,-7.1146
1989,10,1,2,929,-5.1796
1989,10,1,3,829,-5.1848
1989,10,1,4,949,-4.2265
1989,10,1,5,1172,-5.7518
1989,10,2,1,219,-7.1522
1989,10,2,2,248,-4.0175
1989,10,2,3,300,-5.0497
1989,10,2,4,360,-5.1552
1989,10,2,5,389,-6.1259
1989,10,3,1,148,-1.6466
1989,10,3,2,264,-0.9446
1989,10,3,3,303,-2.4353
1989,10,3,4,291,-2.7393
1989,10,3,5,249,-2.8960
1989,11,1,1,1492,-0.3103
1989,11,1,2,1010,-1.6123
1989,11,1,3,890,-0.8364
1989,11,1,4,1036,-0.5721
1989,11,1,5,1246,0.1344
1989,11,2,1,234,3.1282
1989,11,2,2,264,2.3818
1989,11,2,3,318,2.0871
1989,11,2,4,373,0.4551
1989,11,2,5,405,0.9996
1989,11,3,1,154,2.5584
1989,11,3,2,279,2.7036
1989,11,3,3,334,2.7106
1989,11,3,4,323,1.5905
1989,11,3,5,272,1.4360
1989,12,1,1,1490,-2.0864
1989,12,1,2,1007,-0.4122
1989,12,1,3,884,0.4352
1989,12,1,4,1030,0.4482
1989,12,1,5,1234,-0.3049
1989,12,2,1,243,0.6610
1989,12,2,2,263,1.4858
1989,12,2,3,319,1.4890
1989,12,2,4,368,1.6172
1989,12,2,5,403,0.2637
1989,12,3,1,153,4.5755
1989,12,3,2,280,4.1668
1989,12,3,3,333,3.0161
1989,12,3,4,327,2.2453
1989,12,3,5,273,0.7946
1990,1,1,1,1433,-5.9659
1990,1,1,2,927,-6.0377
1990,1,1,3,806,-7.3172
1990,1,1,4,972,-8.2160
1990,1,1,5,1151,-9.1209
1990,1,2,1,237,-8.9770
1990,1,2,2,248,-6.9788
1990,1,2,3,293,-7.1395
1990,1,2,4,350,-8.4854
1990,1,2,5,382,-9.9017
1990,1,3,1,141,-6.9528
1990,1,3,2,261,-6.1251
1990,1,3,3,306,-7.3957
1990,1,3,4,306,-6.1617
1990,1,3,5,263,-6.3324
1990,2,1,1,1513,1.6798
1990,2,1,2,998,2.5724
1990,2,1,3,877,2.6133
1990,2,1,4,1043,2.9895
1990,2,1,5,1240,1.9520
1990,2,2,1,244,2.6629
1990,2,2,2,269,1.6735
1990,2,2,3,316,2.7148
1990,2,2,4,386,3.5471
1990,2,2,5,411,4.5529
1990,2,3,1,151,2.6420
1990,2,3,2,280,0.8338
1990,2,3,3,330,0.6613
1990,2,3,4,331,1.3586
1990,2,3,5,277,1.9770
1990,3,1,1,1520,3.5603
1990,3,1,2,1003,3.6591
1990,3,1,3,892,3.7284
1990,3,1,4,1032,3.0921
1990,3,1,5,1235,4.2976
1990,3,2,1,246,3.0461
1990,3,2,2,278,4.3336
1990,3,2,3,313,4.6969
