year,month,rank_ME,rank_NDF,nstocks,ret_vw
1999,5,3,5,129,-2.1059
1999,6,1,1,479,8.5300
1999,6,1,2,603,7.9563
1999,6,1,3,204,8.7559
1999,6,1,4,318,7.1786
1999,6,1,5,378,3.8131
1999,6,2,1,161,6.3775
1999,6,2,2,188,8.8596
1999,6,2,3,99,5.8240
1999,6,2,4,107,8.3206
1999,6,2,5,178,6.0597
1999,6,3,1,148,5.6139
1999,6,3,2,210,4.2070
1999,6,3,3,152,4.1537
1999,6,3,4,175,5.6632
1999,6,3,5,128,5.2176
1999,7,1,1,564,1.0638
1999,7,1,2,573,1.1429
1999,7,1,3,279,1.0097
1999,7,1,4,308,2.5848
1999,7,1,5,440,0.2322
1999,7,2,1,154,0.5099
1999,7,2,2,197,-0.9556
1999,7,2,3,103,0.2632
1999,7,2,4,126,-4.4539
1999,7,2,5,181,-3.1182
1999,7,3,1,148,-2.3134
1999,7,3,2,219,-0.7805
1999,7,3,3,173,-1.4041
1999,7,3,4,146,-3.0139
1999,7,3,5,142,-7.1173
1999,8,1,1,551,-1.7073
1999,8,1,2,569,-0.5971
1999,8,1,3,275,-1.7873
1999,8,1,4,304,-3.0410
1999,8,1,5,435,-4.3135
1999,8,2,1,152,-4.1176
1999,8,2,2,195,-2.2954
1999,8,2,3,99,-2.3676
1999,8,2,4,125,-2.9476
1999,8,2,5,180,-2.1410
1999,8,3,1,146,-3.7586
1999,8,3,2,219,3.7550
1999,8,3,3,171,-0.9782
1999,8,3,4,146,-0.0976
1999,8,3,5,140,-4.5865
1999,9,1,1,542,-1.9962
1999,9,1,2,564,0.9028
1999,9,1,3,271,-1.7333
1999,9,1,4,301,-0.9809
1999,9,1,5,428,-3.1786
1999,9,2,1,149,-0.0387
1999,9,2,2,193,1.9359
1999,9,2,3,98,-0.5955
1999,9,2,4,125,-1.0574
1999,9,2,5,177,-1.6315
1999,9,3,1,145,-4.1543
1999,9,3,2,218,-2.0018
1999,9,3,3,169,-1.6683
1999,9,3,4,143,-3.8771
1999,9,3,5,139,0.4267
1999,10,1,1,540,-1.0628
1999,10,1,2,550,2.1712
1999,10,1,3,264,-2.9499
1999,10,1,4,295,-6.1179
1999,10,1,5,418,-4.6719
1999,10,2,1,149,-2.2695
1999,10,2,2,193,1.7949
1999,10,2,3,96,-2.7143
1999,10,2,4,125,-3.3926
1999,10,2,5,177,-5.5883
1999,10,3,1,145,1.5050
1999,10,3,2,215,5.9472
1999,10,3,3,169,0.6661
1999,10,3,4,142,10.6031
1999,10,3,5,137,8.6706
1999,11,1,1,535,12.6271
1999,11,1,2,545,16.3205
1999,11,1,3,262,12.0125
1999,11,1,4,289,11.1414
1999,11,1,5,414,6.9750
1999,11,2,1,148,9.6296
1999,11,2,2,191,12.3255
1999,11,2,3,96,4.1036
1999,11,2,4,125,5.7702
1999,11,2,5,175,5.1995
1999,11,3,1,145,8.2290
1999,11,3,2,213,5.0052
1999,11,3,3,167,1.5034
1999,11,3,4,141,-0.2317
1999,11,3,5,135,4.6579
1999,12,1,1,529,13.9221
1999,12,1,2,536,16.9326
1999,12,1,3,256,12.2252
1999,12,1,4,285,12.9935
1999,12,1,5,409,11.1895
1999,12,2,1,144,7.8573
1999,12,2,2,188,15.8187
1999,12,2,3,94,4.4513
1999,12,2,4,123,12.6535
1999,12,2,5,172,11.3639
1999,12,3,1,144,6.3565
1999,12,3,2,212,10.4706
1999,12,3,3,166,2.7858
1999,12,3,4,139,3.5448
1999,12,3,5,134,5.3868
2000,1,1,1,523,5.4901
2000,1,1,2,532,5.8484
2000,1,1,3,251,15.2011
2000,1,1,4,280,12.2925
2000,1,1,5,402,6.6394
2000,1,2,1,142,-1.2103
2000,1,2,2,184,-0.2514
2000,1,2,3,92,3.7214
2000,1,2,4,121,-2.6019
2000,1,2,5,171,-2.8230
2000,1,3,1,143,-1.8171
2000,1,3,2,212,-4.2918
2000,1,3,3,163,-2.8113
2000,1,3,4,139,-5.8365
2000,1,3,5,132,-8.0536
2000,2,1,1,518,28.8181
2000,2,1,2,526,36.6403
2000,2,1,3,247,35.0308
2000,2,1,4,275,24.3299
2000,2,1,5,398,20.3419
2000,2,2,1,140,10.9061
2000,2,2,2,181,33.4358
2000,2,2,3,92,15.3541
2000,2,2,4,120,6.4409
2000,2,2,5,170,11.6858
2000,2,3,1,142,2.4763
2000,2,3,2,211,8.6891
2000,2,3,3,162,-7.1666
2000,2,3,4,139,-4.8163
2000,2,3,5,130,3.7529
2000,3,1,1,509,-8.8376
2000,3,1,2,517,-13.0607
2000,3,1,3,244,-10.3133
2000,3,1,4,270,-13.7115
2000,3,1,5,394,-4.2408
2000,3,2,1,137,-2.6814
2000,3,2,2,181,-15.1849
2000,3,2,3,90,-7.0186
2000,3,2,4,118,3.5449
2000,3,2,5,169,-0.0726
2000,3,3,1,141,3.1387
2000,3,3,2,211,8.2923
2000,3,3,3,161,9.8102
2000,3,3,4,137,4.6160
2000,3,3,5,129,10.1825
2000,4,1,1,502,-17.2629
2000,4,1,2,513,-17.8672
2000,4,1,3,244,-19.4911
2000,4,1,4,268,-15.2707
2000,4,1,5,387,-13.9358
2000,4,2,1,135,0.0764
2000,4,2,2,180,-11.2560
2000,4,2,3,89,-2.1689
2000,4,2,4,116,-3.6077
2000,4,2,5,167,-7.7454
2000,4,3,1,140,-2.7412
2000,4,3,2,210,-1.3662
2000,4,3,3,161,0.5463
2000,4,3,4,137,1.3560
2000,4,3,5,127,-5.3284
2000,5,1,1,498,-8.7765
2000,5,1,2,510,-12.2229
2000,5,1,3,243,-9.6417
2000,5,1,4,266,-9.4374
2000,5,1,5,380,-9.9938
2000,5,2,1,131,-6.7516
2000,5,2,2,178,-9.8312
2000,5,2,3,87,-3.6838
2000,5,2,4,115,-2.3042
2000,5,2,5,165,-6.9496
2000,5,3,1,140,-4.8652
2000,5,3,2,206,-4.4226
2000,5,3,3,160,0.4792
2000,5,3,4,137,-1.4356
2000,5,3,5,126,-2.0875
2000,6,1,1,493,22.4455
2000,6,1,2,506,30.3476
2000,6,1,3,240,25.3587
2000,6,1,4,262,10.4953
2000,6,1,5,373,18.9460
2000,6,2,1,129,9.8468
2000,6,2,2,177,15.6587
2000,6,2,3,87,1.4411
2000,6,2,4,112,6.3115
2000,6,2,5,164,6.9749
2000,6,3,1,138,5.1287
2000,6,3,2,206,7.2826
2000,6,3,3,160,-1.4926
2000,6,3,4,137,-0.3281
2000,6,3,5,126,4.0246
2000,7,1,1,410,-0.9970
2000,7,1,2,530,-2.7743
2000,7,1,3,275,-0.7303
2000,7,1,4,298,-1.7854
2000,7,1,5,402,-0.5678
2000,7,2,1,142,-4.1166
2000,7,2,2,218,-1.6321
2000,7,2,3,128,-1.8173
2000,7,2,4,108,-2.8014
2000,7,2,5,152,-2.1328
2000,7,3,1,150,-1.9639
2000,7,3,2,249,-2.1855
2000,7,3,3,150,-1.8342
2000,7,3,4,159,-4.2294
2000,7,3,5,133,-6.7632
2000,8,1,1,408,8.9164
2000,8,1,2,525,8.0521
2000,8,1,3,270,7.1665
2000,8,1,4,295,6.0180
2000,8,1,5,399,6.0752
2000,8,2,1,142,7.3345
2000,8,2,2,218,9.6905
2000,8,2,3,128,9.0074
2000,8,2,4,107,6.2800
2000,8,2,5,149,5.9238
2000,8,3,1,148,6.1325
2000,8,3,2,249,7.7406
2000,8,3,3,150,7.3430
2000,8,3,4,156,4.1328
2000,8,3,5,131,8.6362
2000,9,1,1,404,-4.7603
2000,9,1,2,523,-2.0055
2000,9,1,3,266,-0.6785
2000,9,1,4,294,-4.9415
2000,9,1,5,387,-5.1375
2000,9,2,1,138,-1.1603
2000,9,2,2,216,-3.0609
2000,9,2,3,125,-4.1864
2000,9,2,4,107,-3.7509
2000,9,2,5,149,-3.7678
2000,9,3,1,146,-1.3444
2000,9,3,2,245,-4.6274
2000,9,3,3,149,-11.5192
2000,9,3,4,155,-2.3910
2000,9,3,5,130,-1.0685
2000,10,1,1,398,-6.3011
2000,10,1,2,518,-9.8847
2000,10,1,3,262,-4.2080
2000,10,1,4,289,-8.8717
2000,10,1,5,378,-9.0292
2000,10,2,1,137,-1.7877
2000,10,2,2,214,-6.7153
2000,10,2,3,124,-0.6351
2000,10,2,4,106,-1.1388
2000,10,2,5,147,-2.9066
2000,10,3,1,142,1.0826
2000,10,3,2,243,-2.4540
2000,10,3,3,149,0.5377
2000,10,3,4,154,1.0620
2000,10,3,5,129,-4.4221
2000,11,1,1,388,-12.2897
2000,11,1,2,509,-11.7441
2000,11,1,3,258,-7.4520
2000,11,1,4,279,-7.3775
2000,11,1,5,366,-11.3428
2000,11,2,1,136,-7.8345
2000,11,2,2,213,-11.6060
2000,11,2,3,121,-6.6665
2000,11,2,4,103,-4.4475
2000,11,2,5,147,-7.4936
2000,11,3,1,139,-4.7579
2000,11,3,2,239,-7.0481
2000,11,3,3,149,-8.2306
2000,11,3,4,153,-6.8928
2000,11,3,5,129,-11.8943
2000,12,1,1,378,-1.6518
2000,12,1,2,504,-3.1880
2000,12,1,3,256,0.0745
2000,12,1,4,273,-2.6232
2000,12,1,5,355,0.8385
2000,12,2,1,135,11.4160
2000,12,2,2,211,5.4483
2000,12,2,3,121,8.0601
2000,12,2,4,100,9.8012
2000,12,2,5,147,8.7138
2000,12,3,1,138,-0.6804
2000,12,3,2,236,2.1677
2000,12,3,3,149,1.2539
2000,12,3,4,152,0.8336
2000,12,3,5,129,3.5028
2001,1,1,1,373,16.8682
2001,1,1,2,494,20.2686
2001,1,1,3,252,13.2983
2001,1,1,4,268,15.3721
2001,1,1,5,350,18.0953
2001,1,2,1,133,4.5051
2001,1,2,2,210,8.2552
2001,1,2,3,118,1.7921
2001,1,2,4,100,6.0591
2001,1,2,5,142,5.2541
2001,1,3,1,137,1.4624
2001,1,3,2,236,5.4044
2001,1,3,3,147,4.7062
2001,1,3,4,151,-0.2345
2001,1,3,5,129,4.0365
2001,2,1,1,365,-6.4252
2001,2,1,2,485,-4.3727
2001,2,1,3,245,-2.5311
2001,2,1,4,262,-3.0509
2001,2,1,5,343,-7.2272
2001,2,2,1,131,-5.9763
2001,2,2,2,210,-8.0777
2001,2,2,3,115,-0.6710
2001,2,2,4,100,-4.7496
2001,2,2,5,142,-1.6408
2001,2,3,1,136,-3.8236
2001,2,3,2,236,-10.1433
2001,2,3,3,146,-10.2762
2001,2,3,4,150,-5.4462
2001,2,3,5,129,-7.3036
2001,3,1,1,365,-5.2477
2001,3,1,2,477,-4.4147
2001,3,1,3,241,-3.8553
2001,3,1,4,261,-3.5477
2001,3,1,5,338,-2.9165
2001,3,2,1,130,-2.6615
2001,3,2,2,206,-6.4474
2001,3,2,3,114,-1.5029
2001,3,2,4,99,-1.2165
2001,3,2,5,142,-3.0068
2001,3,3,1,136,-4.2103
2001,3,3,2,233,-7.2718
2001,3,3,3,146,-5.2216
2001,3,3,4,148,-5.7505
2001,3,3,5,128,-10.0068
2001,4,1,1,363,7.1486
2001,4,1,2,467,7.0300
2001,4,1,3,237,6.3385
2001,4,1,4,254,4.9461
2001,4,1,5,334,5.0676
2001,4,2,1,129,7.8903
2001,4,2,2,206,10.9765
2001,4,2,3,113,4.5948
2001,4,2,4,99,7.2594
2001,4,2,5,141,3.8606
2001,4,3,1,136,5.3278
2001,4,3,2,232,9.4800
2001,4,3,3,145,9.4486
2001,4,3,4,147,7.4646
2001,4,3,5,128,8.8799
2001,5,1,1,355,12.6223
2001,5,1,2,460,12.8355
2001,5,1,3,228,11.2551
2001,5,1,4,248,8.8414
2001,5,1,5,329,11.9845
2001,5,2,1,128,4.8689
2001,5,2,2,205,2.3879
2001,5,2,3,111,4.0732
2001,5,2,4,98,1.3847
2001,5,2,5,139,5.6138
2001,5,3,1,136,1.5456
2001,5,3,2,232,-0.9508
2001,5,3,3,145,0.2052
2001,5,3,4,147,0.3910
2001,5,3,5,127,-1.8541
2001,6,1,1,348,1.5662
2001,6,1,2,453,2.3625
2001,6,1,3,223,0.4089
2001,6,1,4,242,3.7138
2001,6,1,5,325,4.0613
2001,6,2,1,124,2.2410
2001,6,2,2,203,5.5124
2001,6,2,3,111,4.6142
2001,6,2,4,98,5.1757
2001,6,2,5,136,4.1475
2001,6,3,1,136,-3.7606
2001,6,3,2,229,-2.3790
2001,6,3,3,144,-1.0697
2001,6,3,4,147,-3.6190
2001,6,3,5,126,-4.0729
2001,7,1,1,373,-1.0303
2001,7,1,2,450,-3.0640
2001,7,1,3,364,-4.5720
2001,7,1,4,243,-1.0296
2001,7,1,5,368,-3.7478
2001,7,2,1,123,-6.6453
2001,7,2,2,203,-6.2995
2001,7,2,3,164,-7.0218
2001,7,2,4,109,-4.3320
2001,7,2,5,130,-4.8256
2001,7,3,1,135,-1.4328
2001,7,3,2,143,2.1275
2001,7,3,3,162,-4.2921
2001,7,3,4,124,0.4757
2001,7,3,5,164,-0.8792
2001,8,1,1,371,-2.8723
2001,8,1,2,442,-4.3377
2001,8,1,3,355,-5.3565
2001,8,1,4,242,-4.2413
2001,8,1,5,358,-2.6428
2001,8,2,1,122,-1.6014
2001,8,2,2,201,-4.7649
2001,8,2,3,163,-2.3537
2001,8,2,4,108,-2.1270
2001,8,2,5,130,-2.9227
2001,8,3,1,135,-3.9183
2001,8,3,2,142,-1.5927
2001,8,3,3,161,-5.9419
2001,8,3,4,124,-7.4786
2001,8,3,5,164,-6.8828
2001,9,1,1,361,-12.7453
2001,9,1,2,425,-14.3116
2001,9,1,3,351,-15.1892
2001,9,1,4,236,-14.9871
2001,9,1,5,349,-15.7798
2001,9,2,1,121,-14.7525
2001,9,2,2,199,-18.2213
2001,9,2,3,163,-17.5319
2001,9,2,4,108,-15.3475
2001,9,2,5,130,-13.4022
2001,9,3,1,134,-5.4193
2001,9,3,2,140,-8.5684
2001,9,3,3,160,-11.7458
2001,9,3,4,122,-6.5179
2001,9,3,5,162,-9.2939
2001,10,1,1,357,8.3100
2001,10,1,2,418,8.9366
2001,10,1,3,346,9.7711
2001,10,1,4,234,7.8466
2001,10,1,5,343,5.8680
2001,10,2,1,119,5.7284
2001,10,2,2,198,8.7189
2001,10,2,3,163,9.4702
2001,10,2,4,108,4.4735
2001,10,2,5,129,5.1189
2001,10,3,1,133,2.9849
2001,10,3,2,140,4.6067
2001,10,3,3,160,4.5903
2001,10,3,4,121,-4.3990
2001,10,3,5,161,2.1269
2001,11,1,1,354,4.4509
2001,11,1,2,411,7.1098
2001,11,1,3,342,8.9990
2001,11,1,4,230,5.3817
2001,11,1,5,338,6.6517
2001,11,2,1,119,7.1820
2001,11,2,2,195,9.5970
2001,11,2,3,162,11.1194
2001,11,2,4,107,7.8227
2001,11,2,5,128,6.3886
2001,11,3,1,133,2.6421
2001,11,3,2,138,7.3043
2001,11,3,3,160,11.0811
2001,11,3,4,119,5.7823
2001,11,3,5,161,7.9598
2001,12,1,1,347,7.4497
2001,12,1,2,405,7.0617
2001,12,1,3,333,8.3523
2001,12,1,4,221,6.5043
2001,12,1,5,331,7.4046
2001,12,2,1,119,7.1817
2001,12,2,2,195,7.0999
2001,12,2,3,162,5.7158
2001,12,2,4,105,6.6669
2001,12,2,5,128,7.4963
2001,12,3,1,129,1.5892
2001,12,3,2,137,-1.0935
2001,12,3,3,160,1.3359
2001,12,3,4,118,2.1347
2001,12,3,5,161,0.5370
2002,1,1,1,341,0.6814
2002,1,1,2,401,3.7616
2002,1,1,3,331,0.5392
2002,1,1,4,218,3.4141
2002,1,1,5,327,4.9694
2002,1,2,1,117,-3.1891
2002,1,2,2,195,-1.2231
2002,1,2,3,161,-0.1893
2002,1,2,4,105,0.8893
2002,1,2,5,127,-1.4251
2002,1,3,1,127,-0.1955
2002,1,3,2,137,-2.4971
2002,1,3,3,160,-0.4274
2002,1,3,4,117,-1.1737
2002,1,3,5,160,-3.5284
2002,2,1,1,337,-3.6732
2002,2,1,2,398,-6.2062
2002,2,1,3,327,-3.4294
2002,2,1,4,215,-2.4352
2002,2,1,5,321,-6.2500
2002,2,2,1,117,0.0492
2002,2,2,2,195,-5.6819
2002,2,2,3,161,-3.6456
2002,2,2,4,105,0.1427
2002,2,2,5,127,-0.7598
2002,2,3,1,127,1.0559
2002,2,3,2,134,-0.0296
2002,2,3,3,159,-3.0891
2002,2,3,4,115,2.2766
2002,2,3,5,159,-2.6114
2002,3,1,1,333,9.8196
2002,3,1,2,390,9.6074
2002,3,1,3,324,10.3256
2002,3,1,4,216,7.5219
2002,3,1,5,312,8.2586
2002,3,2,1,117,9.8180
2002,3,2,2,194,11.4240
2002,3,2,3,161,8.4010
2002,3,2,4,105,9.4025
2002,3,2,5,127,7.7627
2002,3,3,1,127,4.1309
2002,3,3,2,133,5.1307
2002,3,3,3,158,2.2314
2002,3,3,4,115,3.2689
2002,3,3,5,158,3.8496
2002,4,1,1,331,1.8874
2002,4,1,2,384,1.1929
2002,4,1,3,321,3.1183
2002,4,1,4,211,3.2771
2002,4,1,5,309,4.8522
2002,4,2,1,116,-0.4667
2002,4,2,2,194,-1.2903
2002,4,2,3,160,-1.0266
2002,4,2,4,104,4.2888
2002,4,2,5,126,1.8973
2002,4,3,1,126,-4.6747
2002,4,3,2,133,-5.0483
2002,4,3,3,157,-7.6964
2002,4,3,4,115,-6.0066
2002,4,3,5,156,-5.7002
2002,5,1,1,323,0.1457
2002,5,1,2,381,-2.2760
2002,5,1,3,320,-2.4483
2002,5,1,4,203,-0.2441
2002,5,1,5,300,-3.2109
2002,5,2,1,116,-6.0830
2002,5,2,2,191,-5.1219
2002,5,2,3,159,-4.4812
2002,5,2,4,104,-3.6674
2002,5,2,5,126,-4.1629
2002,5,3,1,126,-0.6356
2002,5,3,2,133,-0.7461
2002,5,3,3,157,-1.7753
2002,5,3,4,115,3.1815
2002,5,3,5,156,-2.5317
2002,6,1,1,320,-4.3102
2002,6,1,2,376,-4.8956
2002,6,1,3,317,-3.7256
2002,6,1,4,195,0.1080
2002,6,1,5,298,-3.0428
2002,6,2,1,116,-4.9050
2002,6,2,2,188,-5.4906
2002,6,2,3,159,-5.7032
2002,6,2,4,104,-6.0408
2002,6,2,5,126,-3.4232
2002,6,3,1,125,-3.5375
2002,6,3,2,133,-9.7383
2002,6,3,3,157,-10.4619
2002,6,3,4,114,-7.5993
2002,6,3,5,154,-9.1439
2002,7,1,1,396,-15.7813
2002,7,1,2,396,-14.9340
2002,7,1,3,484,-14.9249
2002,7,1,4,293,-12.8405
2002,7,1,5,259,-19.0227
2002,7,2,1,117,-16.2089
2002,7,2,2,108,-17.5893
2002,7,2,3,180,-17.7325
2002,7,2,4,104,-16.0884
2002,7,2,5,112,-16.0963
2002,7,3,1,114,-9.0451
2002,7,3,2,146,-7.2272
2002,7,3,3,155,-5.9531
2002,7,3,4,133,-5.6971
2002,7,3,5,135,-11.1267
2002,8,1,1,391,-1.4822
2002,8,1,2,391,-3.0006
2002,8,1,3,480,-2.0515
2002,8,1,4,292,-3.0063
2002,8,1,5,255,-4.5104
2002,8,2,1,117,0.3844
2002,8,2,2,107,-0.0273
2002,8,2,3,180,-2.1718
2002,8,2,4,104,1.1939
2002,8,2,5,112,0.6238
2002,8,3,1,114,2.9163
2002,8,3,2,145,-0.5789
2002,8,3,3,154,-1.1346
2002,8,3,4,133,-0.6147
2002,8,3,5,135,2.2836
2002,9,1,1,387,-8.7031
2002,9,1,2,387,-11.4205
2002,9,1,3,473,-12.2965
2002,9,1,4,288,-6.9795
2002,9,1,5,250,-8.0776
2002,9,2,1,117,-5.2922
2002,9,2,2,107,-9.2504
2002,9,2,3,179,-9.6110
2002,9,2,4,104,-7.6248
2002,9,2,5,110,-6.3330
2002,9,3,1,114,-9.0543
2002,9,3,2,144,-7.8704
2002,9,3,3,154,-10.6886
2002,9,3,4,133,-12.0623
2002,9,3,5,135,-10.4940
2002,10,1,1,386,3.2630
2002,10,1,2,384,5.6086
2002,10,1,3,465,6.1516
2002,10,1,4,284,3.2983
2002,10,1,5,250,0.4771
2002,10,2,1,117,-0.5472
2002,10,2,2,107,6.9757
2002,10,2,3,179,8.3753
2002,10,2,4,104,2.3564
2002,10,2,5,110,1.5134
2002,10,3,1,114,2.3288
2002,10,3,2,144,6.9550
2002,10,3,3,154,13.7678
2002,10,3,4,133,6.0176
2002,10,3,5,134,3.7249
2002,11,1,1,376,11.4008
2002,11,1,2,377,12.6842
2002,11,1,3,459,18.1624
2002,11,1,4,278,10.5591
2002,11,1,5,247,14.9348
2002,11,2,1,117,6.1167
2002,11,2,2,107,9.5254
2002,11,2,3,179,14.2188
2002,11,2,4,104,8.5082
2002,11,2,5,109,8.6694
2002,11,3,1,114,2.8826
2002,11,3,2,143,4.5039
2002,11,3,3,154,6.5151
2002,11,3,4,133,5.8654
2002,11,3,5,134,6.9095
2002,12,1,1,375,-2.7910
2002,12,1,2,368,-6.1857
2002,12,1,3,455,-9.2507
2002,12,1,4,276,-3.2623
2002,12,1,5,240,-7.1744
2002,12,2,1,117,-4.6184
2002,12,2,2,106,-7.0313
2002,12,2,3,179,-10.3548
2002,12,2,4,103,-5.1326
2002,12,2,5,109,-4.7674
2002,12,3,1,114,-2.8568
2002,12,3,2,143,-4.7104
2002,12,3,3,154,-7.7241
2002,12,3,4,132,-4.6830
2002,12,3,5,134,-4.8535
2003,1,1,1,371,-2.4592
2003,1,1,2,362,-1.7010
2003,1,1,3,450,-0.4835
2003,1,1,4,271,0.1193
2003,1,1,5,237,-1.0959
2003,1,2,1,117,-4.4269
2003,1,2,2,106,-4.1717
2003,1,2,3,179,-3.7586
2003,1,2,4,102,-4.4883
2003,1,2,5,109,-3.2096
2003,1,3,1,113,-6.4501
2003,1,3,2,143,-2.2423
2003,1,3,3,154,-1.4791
2003,1,3,4,132,-3.4189
2003,1,3,5,134,-3.0636
2003,2,1,1,366,-3.9587
2003,2,1,2,357,-3.9158
2003,2,1,3,442,-5.7156
2003,2,1,4,269,-2.8648
2003,2,1,5,235,-2.0545
2003,2,2,1,117,-2.0735
2003,2,2,2,106,-4.4912
2003,2,2,3,178,-4.3496
2003,2,2,4,102,-2.5760
2003,2,2,5,108,-2.8217
2003,2,3,1,113,-0.6645
2003,2,3,2,143,-1.5730
2003,2,3,3,153,-0.7741
2003,2,3,4,131,-1.8546
2003,2,3,5,134,-2.1586
2003,3,1,1,359,-1.4804
2003,3,1,2,347,2.5291
2003,3,1,3,438,3.3375
2003,3,1,4,266,1.7525
2003,3,1,5,230,-2.6264
2003,3,2,1,117,2.3896
2003,3,2,2,106,3.6926
2003,3,2,3,176,1.1882
2003,3,2,4,102,1.3643
2003,3,2,5,108,0.8350
2003,3,3,1,113,-1.5562
2003,3,3,2,142,2.7255
2003,3,3,3,152,1.4871
2003,3,3,4,131,2.4825
2003,3,3,5,134,0.9160
2003,4,1,1,352,10.5925
2003,4,1,2,338,10.1634
2003,4,1,3,432,11.7037
2003,4,1,4,261,10.6053
2003,4,1,5,225,8.3468
2003,4,2,1,116,9.7783
2003,4,2,2,106,10.4935
2003,4,2,3,176,10.9846
2003,4,2,4,101,9.4470
2003,4,2,5,107,8.7505
2003,4,3,1,112,4.3609
2003,4,3,2,142,4.5787
2003,4,3,3,152,8.7345
2003,4,3,4,131,8.6472
2003,4,3,5,134,6.0488
2003,5,1,1,349,10.9808
2003,5,1,2,336,15.4466
2003,5,1,3,425,19.3723
2003,5,1,4,258,14.6702
2003,5,1,5,219,21.5067
2003,5,2,1,116,7.3718
2003,5,2,2,106,9.8031
2003,5,2,3,175,13.7264
2003,5,2,4,100,11.2809
2003,5,2,5,106,10.1975
2003,5,3,1,112,9.5865
2003,5,3,2,141,4.8058
2003,5,3,3,152,6.5013
2003,5,3,4,130,3.8632
2003,5,3,5,133,6.7585
2003,6,1,1,348,7.7226
2003,6,1,2,328,6.2420
2003,6,1,3,421,4.7243
2003,6,1,4,255,4.5191
2003,6,1,5,214,4.7808
2003,6,2,1,115,2.8336
2003,6,2,2,106,2.0836
2003,6,2,3,175,1.4035
2003,6,2,4,100,3.4930
2003,6,2,5,106,2.7082
2003,6,3,1,112,2.1637
2003,6,3,2,141,-0.7997
2003,6,3,3,152,0.7525
2003,6,3,4,130,2.4098
2003,6,3,5,133,4.5671
2003,7,1,1,395,11.0410
2003,7,1,2,277,8.0911
2003,7,1,3,352,8.5062
2003,7,1,4,304,8.2505
2003,7,1,5,291,9.8540
2003,7,2,1,115,6.0063
2003,7,2,2,90,5.2789
2003,7,2,3,132,5.7274
2003,7,2,4,133,7.0978
2003,7,2,5,113,4.1330
2003,7,3,1,103,1.0245
2003,7,3,2,129,0.0088
2003,7,3,3,143,2.2093
2003,7,3,4,167,0.6254
2003,7,3,5,131,1.0164
2003,8,1,1,392,5.1721
2003,8,1,2,276,5.1377
2003,8,1,3,346,6.1310
2003,8,1,4,301,5.2680
2003,8,1,5,283,3.9483
2003,8,2,1,115,5.4398
2003,8,2,2,90,7.4792
2003,8,2,3,132,5.2824
2003,8,2,4,132,5.5960
2003,8,2,5,113,6.0634
2003,8,3,1,103,3.8646
2003,8,3,2,128,2.5356
2003,8,3,3,143,5.0598
2003,8,3,4,167,4.1034
2003,8,3,5,131,0.0586
2003,9,1,1,384,2.4004
2003,9,1,2,270,1.4520
2003,9,1,3,342,5.4233
2003,9,1,4,300,4.9653
2003,9,1,5,282,1.7308
2003,9,2,1,115,-4.2654
2003,9,2,2,90,-3.0653
2003,9,2,3,132,-3.3977
2003,9,2,4,131,-2.5541
2003,9,2,5,112,-4.0080
2003,9,3,1,103,-1.7952
2003,9,3,2,128,-1.7993
2003,9,3,3,143,-3.3369
2003,9,3,4,167,-2.1315
2003,9,3,5,131,-1.2462
2003,10,1,1,378,10.9007
2003,10,1,2,268,10.2045
2003,10,1,3,340,9.6704
2003,10,1,4,297,10.8566
2003,10,1,5,277,10.0395
2003,10,2,1,114,9.7399
2003,10,2,2,90,8.2066
2003,10,2,3,132,8.2963
2003,10,2,4,130,7.5271
2003,10,2,5,112,8.4648
2003,10,3,1,103,6.1677
2003,10,3,2,128,5.7876
2003,10,3,3,142,6.7323
2003,10,3,4,166,6.6929
2003,10,3,5,131,3.9362
2003,11,1,1,373,6.2232
2003,11,1,2,267,6.3660
2003,11,1,3,338,4.6290
2003,11,1,4,294,3.5818
2003,11,1,5,272,4.2384
2003,11,2,1,114,4.5451
2003,11,2,2,90,4.5307
2003,11,2,3,132,2.4937
2003,11,2,4,129,2.9672
2003,11,2,5,111,2.8621
2003,11,3,1,103,3.1587
2003,11,3,2,128,1.4930
2003,11,3,3,142,-0.2165
2003,11,3,4,165,2.6928
2003,11,3,5,131,1.3392
2003,12,1,1,370,3.2745
2003,12,1,2,262,3.0022
2003,12,1,3,333,2.0066
2003,12,1,4,292,1.5815
2003,12,1,5,271,3.0674
2003,12,2,1,114,3.9682
2003,12,2,2,90,2.5206
2003,12,2,3,132,2.2917
2003,12,2,4,129,2.7127
2003,12,2,5,110,3.3980
2003,12,3,1,103,3.7870
2003,12,3,2,128,6.4386
2003,12,3,3,141,3.5945
2003,12,3,4,164,5.1336
2003,12,3,5,131,5.1065
2004,1,1,1,363,5.0765
2004,1,1,2,260,8.7109
2004,1,1,3,330,9.2799
2004,1,1,4,290,10.7029
2004,1,1,5,271,4.6594
2004,1,2,1,114,3.1907
2004,1,2,2,89,1.4363
2004,1,2,3,132,4.8472
2004,1,2,4,129,3.9788
2004,1,2,5,109,2.7807
2004,1,3,1,103,4.1921
2004,1,3,2,128,0.4704
2004,1,3,3,141,0.4718
2004,1,3,4,163,0.6393
2004,1,3,5,131,2.2303
2004,2,1,1,358,0.1176
2004,2,1,2,258,0.8090
2004,2,1,3,325,-2.4841
2004,2,1,4,287,-0.5210
2004,2,1,5,267,2.1312
2004,2,2,1,114,1.6429
2004,2,2,2,89,1.1625
