year,month,rank_ME,rank_IG2,nstocks,ret_vw
1993,12,1,5,601,0.1847
1993,12,2,1,117,4.5752
1993,12,2,2,107,4.1314
1993,12,2,3,92,4.7216
1993,12,2,4,119,3.5065
1993,12,2,5,184,4.2893
1993,12,3,1,84,1.9628
1993,12,3,2,140,2.1870
1993,12,3,3,156,2.1161
1993,12,3,4,153,0.9327
1993,12,3,5,148,0.2472
1994,1,1,1,613,6.1933
1994,1,1,2,248,6.2265
1994,1,1,3,216,6.2798
1994,1,1,4,213,3.9465
1994,1,1,5,599,3.8900
1994,1,2,1,117,4.1045
1994,1,2,2,107,2.8583
1994,1,2,3,92,2.8324
1994,1,2,4,119,1.7983
1994,1,2,5,184,2.2238
1994,1,3,1,84,5.7649
1994,1,3,2,139,3.3309
1994,1,3,3,156,2.5418
1994,1,3,4,153,2.6875
1994,1,3,5,148,1.6390
1994,2,1,1,608,-1.1858
1994,2,1,2,246,-1.0689
1994,2,1,3,216,1.1966
1994,2,1,4,214,0.9712
1994,2,1,5,595,-0.4767
1994,2,2,1,117,-0.1608
1994,2,2,2,107,1.8541
1994,2,2,3,92,0.6774
1994,2,2,4,119,0.3171
1994,2,2,5,182,-0.6184
1994,2,3,1,84,-0.4825
1994,2,3,2,139,-2.8085
1994,2,3,3,155,-2.3129
1994,2,3,4,152,-3.3175
1994,2,3,5,148,-0.1998
1994,3,1,1,597,-4.3759
1994,3,1,2,245,-5.2647
1994,3,1,3,213,-4.8107
1994,3,1,4,212,-4.3656
1994,3,1,5,593,-5.5201
1994,3,2,1,116,-5.8044
1994,3,2,2,107,-5.2073
1994,3,2,3,92,-5.9102
1994,3,2,4,119,-4.8903
1994,3,2,5,182,-5.7166
1994,3,3,1,84,-5.5829
1994,3,3,2,139,-3.4704
1994,3,3,3,155,-4.4222
1994,3,3,4,152,-4.1888
1994,3,3,5,148,-4.8567
1994,4,1,1,594,-0.5899
1994,4,1,2,243,0.5554
1994,4,1,3,214,-1.8887
1994,4,1,4,211,1.0999
1994,4,1,5,589,-2.6847
1994,4,2,1,116,-0.6812
1994,4,2,2,107,2.3323
1994,4,2,3,92,0.3418
1994,4,2,4,119,0.1018
1994,4,2,5,182,0.5831
1994,4,3,1,84,0.0313
1994,4,3,2,139,2.2581
1994,4,3,3,155,0.0857
1994,4,3,4,152,1.6498
1994,4,3,5,148,-0.3103
1994,5,1,1,591,-0.8738
1994,5,1,2,238,-1.6125
1994,5,1,3,213,-0.5799
1994,5,1,4,210,-1.7730
1994,5,1,5,584,-1.5643
1994,5,2,1,116,-1.2366
1994,5,2,2,107,-2.4043
1994,5,2,3,92,-1.7925
1994,5,2,4,118,-0.6643
1994,5,2,5,181,-1.6811
1994,5,3,1,84,-0.2184
1994,5,3,2,138,2.6480
1994,5,3,3,155,0.8764
1994,5,3,4,152,0.1304
1994,5,3,5,148,-0.6522
1994,6,1,1,585,-5.1215
1994,6,1,2,237,-4.2369
1994,6,1,3,212,-4.8957
1994,6,1,4,209,-4.7787
1994,6,1,5,582,-4.1561
1994,6,2,1,116,-3.2887
1994,6,2,2,107,-4.0615
1994,6,2,3,92,-1.0033
1994,6,2,4,117,-2.9100
1994,6,2,5,180,-3.6994
1994,6,3,1,84,-2.6101
1994,6,3,2,138,-3.1763
1994,6,3,3,155,-2.0070
1994,6,3,4,152,-2.6736
1994,6,3,5,148,-2.3200
1994,7,1,1,632,2.8542
1994,7,1,2,233,1.2142
1994,7,1,3,216,1.4539
1994,7,1,4,273,2.4303
1994,7,1,5,683,-1.0356
1994,7,2,1,121,1.8179
1994,7,2,2,92,2.1169
1994,7,2,3,87,2.5215
1994,7,2,4,105,1.4594
1994,7,2,5,221,1.6188
1994,7,3,1,115,2.0090
1994,7,3,2,145,4.2115
1994,7,3,3,155,3.3818
1994,7,3,4,157,3.1135
1994,7,3,5,140,2.6260
1994,8,1,1,626,3.4315
1994,8,1,2,232,4.0207
1994,8,1,3,216,4.1943
1994,8,1,4,272,3.0645
1994,8,1,5,680,3.6338
1994,8,2,1,121,6.2496
1994,8,2,2,91,3.9285
1994,8,2,3,87,5.5096
1994,8,2,4,105,6.0108
1994,8,2,5,220,8.7530
1994,8,3,1,115,5.1190
1994,8,3,2,145,4.2427
1994,8,3,3,155,3.4602
1994,8,3,4,157,4.5239
1994,8,3,5,140,5.3193
1994,9,1,1,619,1.4734
1994,9,1,2,230,0.9580
1994,9,1,3,214,1.8178
1994,9,1,4,271,2.4098
1994,9,1,5,678,1.1752
1994,9,2,1,121,0.4780
1994,9,2,2,91,-1.3650
1994,9,2,3,87,1.3383
1994,9,2,4,105,-0.5919
1994,9,2,5,220,-1.3630
1994,9,3,1,115,-1.6607
1994,9,3,2,145,-1.9563
1994,9,3,3,155,-1.2831
1994,9,3,4,156,-2.4333
1994,9,3,5,139,-0.7888
1994,10,1,1,615,1.1250
1994,10,1,2,228,0.6952
1994,10,1,3,214,2.9109
1994,10,1,4,270,1.9735
1994,10,1,5,674,-1.1591
1994,10,2,1,120,1.4125
1994,10,2,2,90,1.0233
1994,10,2,3,87,-0.9718
1994,10,2,4,105,0.3317
1994,10,2,5,219,-1.0845
1994,10,3,1,115,2.2819
1994,10,3,2,145,2.6592
1994,10,3,3,154,1.6811
1994,10,3,4,155,2.2998
1994,10,3,5,138,1.9761
1994,11,1,1,609,-2.5915
1994,11,1,2,227,-3.0950
1994,11,1,3,212,-2.1250
1994,11,1,4,270,-0.3601
1994,11,1,5,670,-3.1248
1994,11,2,1,120,-3.3587
1994,11,2,2,90,-2.6923
1994,11,2,3,87,-4.1450
1994,11,2,4,105,-2.4217
1994,11,2,5,218,-3.9995
1994,11,3,1,115,-4.6522
1994,11,3,2,145,-3.1267
1994,11,3,3,154,-2.5797
1994,11,3,4,155,-2.7514
1994,11,3,5,136,-3.1071
1994,12,1,1,604,-0.1182
1994,12,1,2,225,-0.8097
1994,12,1,3,211,0.4560
1994,12,1,4,269,0.7168
1994,12,1,5,668,-1.8827
1994,12,2,1,118,1.7783
1994,12,2,2,90,3.1736
1994,12,2,3,87,1.7740
1994,12,2,4,105,2.7051
1994,12,2,5,218,1.4659
1994,12,3,1,115,2.2604
1994,12,3,2,144,2.0219
1994,12,3,3,154,1.2815
1994,12,3,4,155,0.9039
1994,12,3,5,136,-0.6026
1995,1,1,1,598,1.3421
1995,1,1,2,221,3.3196
1995,1,1,3,210,0.4037
1995,1,1,4,266,0.8124
1995,1,1,5,661,4.4772
1995,1,2,1,118,-2.5983
1995,1,2,2,89,-2.0539
1995,1,2,3,87,0.2077
1995,1,2,4,102,-1.2969
1995,1,2,5,217,-0.8461
1995,1,3,1,115,-0.6147
1995,1,3,2,143,1.6331
1995,1,3,3,153,3.1562
1995,1,3,4,155,2.3139
1995,1,3,5,136,3.5900
1995,2,1,1,595,1.0303
1995,2,1,2,219,3.2818
1995,2,1,3,209,3.4605
1995,2,1,4,265,3.8760
1995,2,1,5,659,2.1077
1995,2,2,1,117,5.3290
1995,2,2,2,88,1.5443
1995,2,2,3,87,3.6897
1995,2,2,4,102,4.2022
1995,2,2,5,216,4.3228
1995,2,3,1,115,5.9559
1995,2,3,2,143,3.8451
1995,2,3,3,152,2.5102
1995,2,3,4,155,4.0546
1995,2,3,5,135,4.5165
1995,3,1,1,592,2.1529
1995,3,1,2,219,1.3673
1995,3,1,3,207,0.3842
1995,3,1,4,263,0.8454
1995,3,1,5,652,0.6690
1995,3,2,1,117,1.7418
1995,3,2,2,88,2.5617
1995,3,2,3,87,2.3101
1995,3,2,4,102,1.3153
1995,3,2,5,215,2.2155
1995,3,3,1,115,4.9226
1995,3,3,2,143,2.6739
1995,3,3,3,150,2.4865
1995,3,3,4,155,1.8734
1995,3,3,5,134,4.3659
1995,4,1,1,587,3.9665
1995,4,1,2,215,4.1414
1995,4,1,3,207,4.2939
1995,4,1,4,263,2.9157
1995,4,1,5,648,3.0360
1995,4,2,1,117,3.3344
1995,4,2,2,88,3.4871
1995,4,2,3,86,0.7219
1995,4,2,4,102,3.9851
1995,4,2,5,215,0.5760
1995,4,3,1,114,3.4702
1995,4,3,2,143,3.3687
1995,4,3,3,148,2.6288
1995,4,3,4,155,2.3489
1995,4,3,5,134,2.5506
1995,5,1,1,583,3.4850
1995,5,1,2,214,5.1354
1995,5,1,3,206,2.3370
1995,5,1,4,263,0.9707
1995,5,1,5,643,2.3068
1995,5,2,1,117,1.2398
1995,5,2,2,88,1.5084
1995,5,2,3,85,-0.1411
1995,5,2,4,102,1.1728
1995,5,2,5,215,0.1317
1995,5,3,1,114,3.0718
1995,5,3,2,143,3.4416
1995,5,3,3,148,3.0644
1995,5,3,4,155,3.8321
1995,5,3,5,134,2.7158
1995,6,1,1,573,8.4616
1995,6,1,2,212,6.7109
1995,6,1,3,206,7.7909
1995,6,1,4,259,6.7031
1995,6,1,5,641,7.1953
1995,6,2,1,117,4.2923
1995,6,2,2,88,5.8185
1995,6,2,3,85,3.0403
1995,6,2,4,101,5.2192
1995,6,2,5,214,4.1593
1995,6,3,1,112,2.4503
1995,6,3,2,143,1.2968
1995,6,3,3,146,2.4700
1995,6,3,4,155,3.5375
1995,6,3,5,134,6.7821
1995,7,1,1,629,5.7127
1995,7,1,2,275,4.6937
1995,7,1,3,233,4.8699
1995,7,1,4,278,4.4424
1995,7,1,5,646,5.5499
1995,7,2,1,130,6.9090
1995,7,2,2,109,3.4817
1995,7,2,3,119,4.5759
1995,7,2,4,144,7.1795
1995,7,2,5,232,7.1481
1995,7,3,1,122,3.6819
1995,7,3,2,171,2.9211
1995,7,3,3,162,2.2570
1995,7,3,4,164,3.2183
1995,7,3,5,159,8.3254
1995,8,1,1,625,5.7769
1995,8,1,2,272,4.0057
1995,8,1,3,232,4.2160
1995,8,1,4,278,3.4995
1995,8,1,5,638,3.3733
1995,8,2,1,128,1.0533
1995,8,2,2,108,1.7942
1995,8,2,3,118,1.6855
1995,8,2,4,142,1.3983
1995,8,2,5,232,0.9774
1995,8,3,1,121,-0.1001
1995,8,3,2,171,-0.4817
1995,8,3,3,160,1.4576
1995,8,3,4,164,-0.7144
1995,8,3,5,159,0.4247
1995,9,1,1,616,3.0890
1995,9,1,2,271,1.4272
1995,9,1,3,231,3.9441
1995,9,1,4,277,1.8492
1995,9,1,5,633,3.3538
1995,9,2,1,128,2.6796
1995,9,2,2,108,2.6723
1995,9,2,3,118,1.5696
1995,9,2,4,142,1.4317
1995,9,2,5,230,0.8251
1995,9,3,1,120,1.8976
1995,9,3,2,171,4.7926
1995,9,3,3,160,5.6401
1995,9,3,4,164,2.6528
1995,9,3,5,158,1.3550
1995,10,1,1,611,-5.6714
1995,10,1,2,267,-4.8840
1995,10,1,3,229,-4.9625
1995,10,1,4,277,-4.5464
1995,10,1,5,629,-5.5790
1995,10,2,1,128,-7.0554
1995,10,2,2,108,-4.4339
1995,10,2,3,118,-5.0880
1995,10,2,4,141,-7.7741
1995,10,2,5,229,-6.6986
1995,10,3,1,120,-1.3962
1995,10,3,2,171,2.0596
1995,10,3,3,158,-0.1317
1995,10,3,4,163,-0.7072
1995,10,3,5,158,-3.3135
1995,11,1,1,607,1.6251
1995,11,1,2,267,2.2332
1995,11,1,3,225,1.2428
1995,11,1,4,273,1.7689
1995,11,1,5,622,1.0166
1995,11,2,1,128,6.8665
1995,11,2,2,108,4.5291
1995,11,2,3,116,3.9996
1995,11,2,4,141,3.5467
1995,11,2,5,227,5.0348
1995,11,3,1,120,4.5873
1995,11,3,2,170,4.1295
1995,11,3,3,158,3.6111
1995,11,3,4,163,4.1775
1995,11,3,5,157,1.9803
1995,12,1,1,601,3.3207
1995,12,1,2,265,3.8088
1995,12,1,3,224,4.5659
1995,12,1,4,268,2.9866
1995,12,1,5,621,0.7694
1995,12,2,1,127,4.2696
1995,12,2,2,108,1.3146
1995,12,2,3,115,2.1599
1995,12,2,4,139,-0.2608
1995,12,2,5,227,3.4033
1995,12,3,1,120,2.4475
1995,12,3,2,167,2.9597
1995,12,3,3,158,2.1528
1995,12,3,4,163,1.2973
1995,12,3,5,157,-3.1041
1996,1,1,1,596,1.2540
1996,1,1,2,265,0.2913
1996,1,1,3,222,0.7013
1996,1,1,4,267,1.4058
1996,1,1,5,620,-0.1254
1996,1,2,1,127,-0.8362
1996,1,2,2,108,0.1555
1996,1,2,3,115,0.3838
1996,1,2,4,139,-0.7050
1996,1,2,5,226,0.5759
1996,1,3,1,119,3.5336
1996,1,3,2,167,3.0959
1996,1,3,3,158,3.1118
1996,1,3,4,163,2.6970
1996,1,3,5,157,1.7844
1996,2,1,1,594,4.2542
1996,2,1,2,264,3.7958
1996,2,1,3,219,2.9288
1996,2,1,4,264,3.3790
1996,2,1,5,616,2.7783
1996,2,2,1,127,1.5451
1996,2,2,2,107,4.6306
1996,2,2,3,114,2.9765
1996,2,2,4,138,4.2181
1996,2,2,5,222,3.6758
1996,2,3,1,119,3.1359
1996,2,3,2,167,-0.3661
1996,2,3,3,157,1.2862
1996,2,3,4,163,1.3471
1996,2,3,5,156,3.0111
1996,3,1,1,588,3.1608
1996,3,1,2,263,1.5732
1996,3,1,3,218,1.5354
1996,3,1,4,262,2.8400
1996,3,1,5,612,3.2691
1996,3,2,1,127,1.8270
1996,3,2,2,106,1.5237
1996,3,2,3,113,3.4963
1996,3,2,4,137,2.0407
1996,3,2,5,222,2.4851
1996,3,3,1,119,1.4131
1996,3,3,2,166,1.2182
1996,3,3,3,156,-0.8620
1996,3,3,4,163,2.9194
1996,3,3,5,155,-0.5666
1996,4,1,1,585,8.0480
1996,4,1,2,260,9.0889
1996,4,1,3,218,7.0641
1996,4,1,4,260,7.5190
1996,4,1,5,609,9.7737
1996,4,2,1,127,8.7239
1996,4,2,2,106,3.6261
1996,4,2,3,112,1.6770
1996,4,2,4,137,6.7096
1996,4,2,5,222,7.8727
1996,4,3,1,119,0.3359
1996,4,3,2,164,1.3136
1996,4,3,3,154,2.2399
1996,4,3,4,163,3.3688
1996,4,3,5,155,5.2149
1996,5,1,1,583,9.3141
1996,5,1,2,259,8.0584
1996,5,1,3,215,3.8175
1996,5,1,4,258,8.6129
1996,5,1,5,605,9.2112
1996,5,2,1,127,10.4017
1996,5,2,2,106,4.8285
1996,5,2,3,112,2.0241
1996,5,2,4,137,6.3110
1996,5,2,5,222,4.9402
1996,5,3,1,119,1.5488
1996,5,3,2,164,3.0847
1996,5,3,3,153,2.4361
1996,5,3,4,163,3.4215
1996,5,3,5,154,1.1845
1996,6,1,1,575,-5.8472
1996,6,1,2,256,-5.2355
1996,6,1,3,215,-4.8923
1996,6,1,4,252,-5.4047
1996,6,1,5,602,-7.6678
1996,6,2,1,126,-7.2915
1996,6,2,2,106,-3.7230
1996,6,2,3,111,-0.9571
1996,6,2,4,136,-4.2104
1996,6,2,5,221,-4.8319
1996,6,3,1,119,-0.7790
1996,6,3,2,164,1.4724
1996,6,3,3,153,0.6830
1996,6,3,4,163,-1.0599
1996,6,3,5,153,-2.5052
1996,7,1,1,692,-10.6094
1996,7,1,2,260,-6.4036
1996,7,1,3,266,-8.2573
1996,7,1,4,311,-7.9642
1996,7,1,5,636,-10.1462
1996,7,2,1,156,-12.0279
1996,7,2,2,128,-9.0228
1996,7,2,3,140,-8.6599
1996,7,2,4,148,-8.0149
1996,7,2,5,263,-10.9007
1996,7,3,1,128,-4.6296
1996,7,3,2,162,-3.7391
1996,7,3,3,167,-5.4829
1996,7,3,4,173,-5.2906
1996,7,3,5,184,-7.9678
1996,8,1,1,688,4.1812
1996,8,1,2,256,2.2082
1996,8,1,3,263,4.3227
1996,8,1,4,308,4.1956
1996,8,1,5,634,3.6104
1996,8,2,1,155,6.9960
1996,8,2,2,127,5.4353
1996,8,2,3,138,4.8874
1996,8,2,4,147,5.0237
1996,8,2,5,262,5.9598
1996,8,3,1,128,2.7037
1996,8,3,2,162,0.4323
1996,8,3,3,165,2.9527
1996,8,3,4,173,3.9507
1996,8,3,5,181,3.7145
1996,9,1,1,678,2.3342
1996,9,1,2,255,3.3213
1996,9,1,3,262,-0.1117
1996,9,1,4,305,4.5487
1996,9,1,5,624,1.6914
1996,9,2,1,155,4.3257
1996,9,2,2,127,2.6981
1996,9,2,3,137,3.3657
1996,9,2,4,147,1.7606
1996,9,2,5,261,4.0709
1996,9,3,1,127,4.1094
1996,9,3,2,162,4.8264
1996,9,3,3,165,5.5263
1996,9,3,4,173,5.2322
1996,9,3,5,181,8.8416
1996,10,1,1,668,-2.4752
1996,10,1,2,254,-0.7602
1996,10,1,3,262,-2.8991
1996,10,1,4,303,-0.2421
1996,10,1,5,621,-2.2532
1996,10,2,1,154,-1.5108
1996,10,2,2,127,0.1574
1996,10,2,3,137,-0.2474
1996,10,2,4,147,-0.2584
1996,10,2,5,260,-3.5807
1996,10,3,1,127,1.4009
1996,10,3,2,162,3.2248
1996,10,3,3,163,1.4436
1996,10,3,4,172,0.8745
1996,10,3,5,180,-1.8299
1996,11,1,1,663,3.5543
1996,11,1,2,251,3.6995
1996,11,1,3,261,2.2244
1996,11,1,4,300,1.8336
1996,11,1,5,617,1.5389
1996,11,2,1,154,3.0054
1996,11,2,2,127,2.3764
1996,11,2,3,137,4.3623
1996,11,2,4,145,4.5000
1996,11,2,5,259,4.0600
1996,11,3,1,127,5.0786
1996,11,3,2,162,6.3630
1996,11,3,3,163,5.8832
1996,11,3,4,170,9.8778
1996,11,3,5,180,7.7270
1996,12,1,1,658,0.3415
1996,12,1,2,250,1.6169
1996,12,1,3,261,2.3394
1996,12,1,4,298,2.8016
1996,12,1,5,613,0.1203
1996,12,2,1,154,1.3298
1996,12,2,2,127,3.8039
1996,12,2,3,136,2.1649
1996,12,2,4,145,4.3943
1996,12,2,5,259,0.6309
1996,12,3,1,126,-2.6391
1996,12,3,2,162,-0.8670
1996,12,3,3,163,-2.0812
1996,12,3,4,170,0.5526
1996,12,3,5,180,-3.8894
1997,1,1,1,649,5.1558
1997,1,1,2,250,5.5665
1997,1,1,3,259,5.6261
1997,1,1,4,293,4.4515
1997,1,1,5,606,4.6298
1997,1,2,1,153,5.2571
1997,1,2,2,126,4.2997
1997,1,2,3,135,0.4383
1997,1,2,4,145,3.0856
1997,1,2,5,258,4.0062
1997,1,3,1,126,3.3697
1997,1,3,2,161,6.3154
1997,1,3,3,161,4.9853
1997,1,3,4,167,7.7450
1997,1,3,5,180,4.8249
1997,2,1,1,643,-2.2374
1997,2,1,2,250,-2.3202
1997,2,1,3,258,-3.0423
1997,2,1,4,291,-3.8547
1997,2,1,5,599,-4.0498
1997,2,2,1,152,-2.8471
1997,2,2,2,126,-2.9446
1997,2,2,3,135,-1.3379
1997,2,2,4,145,-1.6925
1997,2,2,5,256,-5.2585
1997,2,3,1,125,-0.9657
1997,2,3,2,161,2.1577
1997,2,3,3,160,1.2879
1997,2,3,4,167,-3.3702
1997,2,3,5,177,-4.6577
1997,3,1,1,638,-5.2148
1997,3,1,2,248,-5.3304
1997,3,1,3,256,-2.3777
1997,3,1,4,289,-3.6817
1997,3,1,5,598,-5.0681
1997,3,2,1,150,-4.3369
1997,3,2,2,126,-4.4962
1997,3,2,3,135,-4.0641
1997,3,2,4,144,-2.7755
1997,3,2,5,254,-5.8461
1997,3,3,1,125,-3.0540
1997,3,3,2,161,-3.1487
1997,3,3,3,160,-4.0796
1997,3,3,4,167,-3.8230
1997,3,3,5,177,-5.4372
1997,4,1,1,634,-4.0506
1997,4,1,2,246,-2.7684
1997,4,1,3,255,-4.5093
1997,4,1,4,285,-3.6107
1997,4,1,5,592,-4.3661
1997,4,2,1,151,-2.4025
1997,4,2,2,125,1.2243
1997,4,2,3,135,0.7656
1997,4,2,4,143,1.9651
1997,4,2,5,254,0.3867
1997,4,3,1,125,2.7898
1997,4,3,2,161,4.6250
1997,4,3,3,160,6.6260
1997,4,3,4,167,7.4223
1997,4,3,5,177,2.0864
1997,5,1,1,632,9.4099
1997,5,1,2,245,10.8459
1997,5,1,3,253,9.8606
1997,5,1,4,285,10.8189
1997,5,1,5,586,10.0938
1997,5,2,1,150,12.5611
1997,5,2,2,125,10.8205
1997,5,2,3,135,10.5290
1997,5,2,4,142,11.8098
1997,5,2,5,253,15.0467
1997,5,3,1,124,6.5313
1997,5,3,2,160,5.2672
1997,5,3,3,160,6.5320
1997,5,3,4,167,5.0088
1997,5,3,5,177,14.3438
1997,6,1,1,627,5.4249
1997,6,1,2,243,5.0976
1997,6,1,3,251,3.7080
1997,6,1,4,282,4.8304
1997,6,1,5,584,4.5952
1997,6,2,1,150,2.9521
1997,6,2,2,125,4.2951
1997,6,2,3,132,4.2089
1997,6,2,4,142,3.9662
1997,6,2,5,252,4.5028
1997,6,3,1,123,2.2637
1997,6,3,2,160,6.9393
1997,6,3,3,160,3.7587
1997,6,3,4,167,1.6752
1997,6,3,5,175,2.0110
1997,7,1,1,789,4.6618
1997,7,1,2,310,4.3363
1997,7,1,3,264,6.5762
1997,7,1,4,334,4.8426
1997,7,1,5,668,5.1884
1997,7,2,1,147,4.8900
1997,7,2,2,106,4.9598
1997,7,2,3,122,4.8600
1997,7,2,4,148,8.0888
1997,7,2,5,236,5.6767
1997,7,3,1,118,6.3509
1997,7,3,2,171,5.5686
1997,7,3,3,181,6.4198
1997,7,3,4,194,9.4925
1997,7,3,5,196,10.4934
1997,8,1,1,776,6.7679
1997,8,1,2,310,4.2552
1997,8,1,3,263,4.1593
1997,8,1,4,330,3.6947
1997,8,1,5,661,5.3974
1997,8,2,1,145,2.9677
1997,8,2,2,106,4.2510
1997,8,2,3,122,2.8868
1997,8,2,4,146,3.0064
1997,8,2,5,236,4.6108
1997,8,3,1,118,-1.2692
1997,8,3,2,169,-4.0430
1997,8,3,3,181,-5.6044
1997,8,3,4,193,-4.5442
1997,8,3,5,195,-2.6620
1997,9,1,1,769,8.7501
1997,9,1,2,308,8.1302
1997,9,1,3,260,7.4923
1997,9,1,4,328,11.1203
1997,9,1,5,659,8.4339
1997,9,2,1,144,5.8581
1997,9,2,2,103,5.7941
1997,9,2,3,121,8.5760
1997,9,2,4,142,7.6783
1997,9,2,5,232,8.9162
1997,9,3,1,118,6.7308
1997,9,3,2,167,4.9216
1997,9,3,3,178,5.2889
1997,9,3,4,192,4.2649
1997,9,3,5,194,3.7351
1997,10,1,1,759,-2.7515
1997,10,1,2,306,-3.8085
1997,10,1,3,260,-2.5412
1997,10,1,4,325,-3.4112
1997,10,1,5,656,-4.6761
1997,10,2,1,143,-5.0339
1997,10,2,2,102,-3.3935
1997,10,2,3,121,-2.9697
1997,10,2,4,141,-4.1174
1997,10,2,5,231,-7.0520
1997,10,3,1,116,-1.7150
1997,10,3,2,165,-3.7461
1997,10,3,3,178,-3.2287
1997,10,3,4,191,-3.3360
1997,10,3,5,193,-5.7853
1997,11,1,1,748,-1.9390
1997,11,1,2,304,-2.1761
1997,11,1,3,259,-1.7592
1997,11,1,4,320,-2.0473
1997,11,1,5,652,-4.9718
1997,11,2,1,142,-0.4873
1997,11,2,2,99,0.3861
1997,11,2,3,120,1.6239
1997,11,2,4,141,-1.0253
1997,11,2,5,228,-4.1098
1997,11,3,1,116,3.1234
1997,11,3,2,163,6.1907
1997,11,3,3,177,5.2340
1997,11,3,4,190,3.4563
1997,11,3,5,193,0.8451
1997,12,1,1,745,-4.0216
1997,12,1,2,304,-1.6137
1997,12,1,3,255,-1.7076
1997,12,1,4,319,-1.6936
1997,12,1,5,647,-4.7133
1997,12,2,1,141,0.1145
1997,12,2,2,99,0.2665
1997,12,2,3,118,2.4125
1997,12,2,4,139,-0.0958
1997,12,2,5,225,-1.9515
1997,12,3,1,115,3.1260
1997,12,3,2,163,0.2710
1997,12,3,3,177,2.0858
1997,12,3,4,189,0.1083
1997,12,3,5,193,0.4599
1998,1,1,1,734,-0.0972
1998,1,1,2,301,-0.5151
1998,1,1,3,252,-0.3085
1998,1,1,4,315,1.5572
1998,1,1,5,637,-1.6020
1998,1,2,1,137,-0.9945
1998,1,2,2,98,-2.0554
1998,1,2,3,114,0.2527
1998,1,2,4,138,-0.9649
1998,1,2,5,224,-1.2532
1998,1,3,1,115,-0.8240
1998,1,3,2,163,0.3342
1998,1,3,3,176,3.7087
1998,1,3,4,189,1.2938
1998,1,3,5,192,2.2758
1998,2,1,1,728,6.5530
1998,2,1,2,298,5.7570
1998,2,1,3,249,6.3390
1998,2,1,4,312,4.7527
1998,2,1,5,626,5.5794
1998,2,2,1,136,7.4465
1998,2,2,2,96,6.8461
1998,2,2,3,114,6.5168
1998,2,2,4,138,9.2104
1998,2,2,5,220,9.8108
1998,2,3,1,115,3.2201
1998,2,3,2,160,4.8983
1998,2,3,3,176,6.2858
1998,2,3,4,189,9.2790
1998,2,3,5,192,10.0763
1998,3,1,1,720,5.1100
1998,3,1,2,294,4.1941
1998,3,1,3,248,5.1649
1998,3,1,4,310,4.2111
1998,3,1,5,615,3.8282
1998,3,2,1,136,4.3899
1998,3,2,2,95,3.4489
1998,3,2,3,114,4.4405
1998,3,2,4,137,4.3512
1998,3,2,5,219,2.9561
1998,3,3,1,115,5.2213
1998,3,3,2,160,6.2862
1998,3,3,3,176,5.1087
1998,3,3,4,189,2.7926
1998,3,3,5,192,3.3987
1998,4,1,1,709,3.2678
1998,4,1,2,292,1.7946
1998,4,1,3,247,3.0391
1998,4,1,4,305,2.2138
1998,4,1,5,604,1.7545
1998,4,2,1,135,1.5967
1998,4,2,2,95,0.6027
1998,4,2,3,114,1.1284
1998,4,2,4,133,0.5401
1998,4,2,5,218,-1.0341
1998,4,3,1,113,1.9182
1998,4,3,2,160,-0.2664
1998,4,3,3,175,-0.3817
1998,4,3,4,189,1.7778
1998,4,3,5,191,2.9976
1998,5,1,1,701,-4.4413
1998,5,1,2,289,-2.4381
1998,5,1,3,243,-1.8761
1998,5,1,4,304,-3.0685
1998,5,1,5,595,-6.1789
1998,5,2,1,134,-3.3801
1998,5,2,2,95,-3.6633
1998,5,2,3,114,-4.6485
1998,5,2,4,131,-4.8308
1998,5,2,5,217,-8.1408
1998,5,3,1,113,-4.4756
1998,5,3,2,159,-0.1544
1998,5,3,3,174,-1.9140
1998,5,3,4,189,-2.8319
1998,5,3,5,191,-4.2839
1998,6,1,1,691,-2.5653
1998,6,1,2,289,-1.3692
1998,6,1,3,241,0.0638
1998,6,1,4,302,-0.3539
1998,6,1,5,589,-2.0468
1998,6,2,1,132,-0.0215
1998,6,2,2,95,-0.1692
1998,6,2,3,114,0.9520
1998,6,2,4,131,-1.9480
1998,6,2,5,216,-1.8341
1998,6,3,1,111,3.2676
1998,6,3,2,159,2.6968
1998,6,3,3,174,3.9269
1998,6,3,4,188,4.8154
1998,6,3,5,188,4.4363
1998,7,1,1,795,-7.0932
1998,7,1,2,266,-6.6845
1998,7,1,3,257,-5.1383
1998,7,1,4,358,-8.2889
1998,7,1,5,642,-7.9813
1998,7,2,1,147,-7.0719
1998,7,2,2,105,-7.3775
1998,7,2,3,147,-6.7760
1998,7,2,4,141,-6.9758
1998,7,2,5,221,-12.3220
1998,7,3,1,138,0.0197
1998,7,3,2,173,-2.8635
1998,7,3,3,176,-0.3606
1998,7,3,4,198,-2.7769
1998,7,3,5,203,-3.1160
1998,8,1,1,775,-20.7908
1998,8,1,2,263,-17.3776
1998,8,1,3,256,-19.0075
1998,8,1,4,357,-20.4157
1998,8,1,5,639,-24.1620
1998,8,2,1,147,-17.1190
1998,8,2,2,104,-16.0937
1998,8,2,3,145,-15.0952
1998,8,2,4,141,-18.5510
1998,8,2,5,220,-24.5580
1998,8,3,1,137,-12.6010
1998,8,3,2,172,-10.3120
1998,8,3,3,175,-11.8394
1998,8,3,4,196,-13.5177
1998,8,3,5,202,-17.8771
1998,9,1,1,767,3.6965
1998,9,1,2,261,1.3530
1998,9,1,3,253,3.4575
