year,month,rank_ME,rank_dLNO,nstocks,ret_vw
1997,9,3,2,125,5.4300
1997,9,3,3,144,3.1406
1997,9,3,4,157,4.2988
1997,9,3,5,169,5.3240
1997,10,1,1,644,-3.0622
1997,10,1,2,376,-4.4105
1997,10,1,3,397,-2.6932
1997,10,1,4,351,-5.4773
1997,10,1,5,447,-3.5218
1997,10,2,1,103,-3.3814
1997,10,2,2,130,-5.1166
1997,10,2,3,124,-3.2767
1997,10,2,4,136,-5.4646
1997,10,2,5,169,-5.7280
1997,10,3,1,107,-5.1022
1997,10,3,2,123,-1.1827
1997,10,3,3,143,-4.5280
1997,10,3,4,155,-5.7616
1997,10,3,5,169,-3.9190
1997,11,1,1,635,-1.7310
1997,11,1,2,374,-1.3470
1997,11,1,3,391,-1.0910
1997,11,1,4,347,-2.9977
1997,11,1,5,439,-5.7588
1997,11,2,1,101,-0.2220
1997,11,2,2,130,-0.3321
1997,11,2,3,123,-0.0029
1997,11,2,4,135,-0.7634
1997,11,2,5,166,-4.9605
1997,11,3,1,107,7.4071
1997,11,3,2,123,6.0785
1997,11,3,3,142,4.7037
1997,11,3,4,154,4.3991
1997,11,3,5,168,1.0415
1997,12,1,1,633,-2.0636
1997,12,1,2,372,-2.2128
1997,12,1,3,388,-3.5370
1997,12,1,4,346,-4.5989
1997,12,1,5,433,-5.0375
1997,12,2,1,99,0.4011
1997,12,2,2,129,-1.2741
1997,12,2,3,122,1.2130
1997,12,2,4,135,0.5135
1997,12,2,5,164,-2.0977
1997,12,3,1,104,4.1670
1997,12,3,2,123,1.9324
1997,12,3,3,142,1.4172
1997,12,3,4,154,-1.2588
1997,12,3,5,168,1.8433
1998,1,1,1,627,-0.5413
1998,1,1,2,365,-1.8397
1998,1,1,3,387,0.7222
1998,1,1,4,343,-0.5809
1998,1,1,5,422,-0.2995
1998,1,2,1,98,-1.3698
1998,1,2,2,126,-1.1580
1998,1,2,3,120,0.7120
1998,1,2,4,133,-0.6617
1998,1,2,5,164,-1.7732
1998,1,3,1,104,3.0433
1998,1,3,2,123,1.6338
1998,1,3,3,142,-1.4496
1998,1,3,4,154,3.7606
1998,1,3,5,167,-0.1906
1998,2,1,1,614,6.5593
1998,2,1,2,365,6.7499
1998,2,1,3,382,4.2678
1998,2,1,4,337,7.4655
1998,2,1,5,418,4.5188
1998,2,2,1,98,7.0275
1998,2,2,2,124,6.9337
1998,2,2,3,120,8.6503
1998,2,2,4,132,7.4844
1998,2,2,5,163,8.6603
1998,2,3,1,104,4.7653
1998,2,3,2,122,5.8682
1998,2,3,3,142,8.4717
1998,2,3,4,153,6.4245
1998,2,3,5,166,7.3933
1998,3,1,1,609,4.2228
1998,3,1,2,362,2.7041
1998,3,1,3,379,5.6093
1998,3,1,4,335,6.4688
1998,3,1,5,407,4.1960
1998,3,2,1,97,4.1255
1998,3,2,2,124,3.3838
1998,3,2,3,120,4.3214
1998,3,2,4,130,5.7913
1998,3,2,5,163,3.5704
1998,3,3,1,104,6.8261
1998,3,3,2,122,4.6668
1998,3,3,3,142,3.4911
1998,3,3,4,152,3.0059
1998,3,3,5,166,5.0155
1998,4,1,1,597,2.2321
1998,4,1,2,357,3.7767
1998,4,1,3,375,2.9619
1998,4,1,4,333,3.1129
1998,4,1,5,397,1.0240
1998,4,2,1,96,1.8705
1998,4,2,2,123,1.9965
1998,4,2,3,120,-0.4716
1998,4,2,4,129,-0.4298
1998,4,2,5,162,0.3767
1998,4,3,1,102,-1.8186
1998,4,3,2,121,-0.6995
1998,4,3,3,142,-0.0787
1998,4,3,4,152,1.5552
1998,4,3,5,165,2.1606
1998,5,1,1,591,-4.0919
1998,5,1,2,353,-3.8237
1998,5,1,3,369,-5.4516
1998,5,1,4,330,-4.0710
1998,5,1,5,395,-5.2835
1998,5,2,1,96,-2.2480
1998,5,2,2,122,-4.6360
1998,5,2,3,120,-5.5671
1998,5,2,4,129,-6.1643
1998,5,2,5,161,-7.7859
1998,5,3,1,102,-1.1031
1998,5,3,2,121,-1.6137
1998,5,3,3,142,-0.4030
1998,5,3,4,152,-4.2943
1998,5,3,5,165,-6.0352
1998,6,1,1,583,-0.6717
1998,6,1,2,353,-2.9626
1998,6,1,3,365,-1.7009
1998,6,1,4,327,-1.1899
1998,6,1,5,394,-0.1717
1998,6,2,1,96,0.9644
1998,6,2,2,122,-0.5937
1998,6,2,3,119,0.7297
1998,6,2,4,128,0.5162
1998,6,2,5,161,-0.8981
1998,6,3,1,102,6.7756
1998,6,3,2,121,7.1587
1998,6,3,3,142,1.6156
1998,6,3,4,151,1.6902
1998,6,3,5,163,0.2093
1998,7,1,1,624,-5.8078
1998,7,1,2,518,-7.1129
1998,7,1,3,392,-7.4790
1998,7,1,4,395,-8.5974
1998,7,1,5,421,-8.2619
1998,7,2,1,111,-7.4196
1998,7,2,2,141,-8.4857
1998,7,2,3,154,-6.0433
1998,7,2,4,145,-6.8833
1998,7,2,5,195,-11.1345
1998,7,3,1,121,-0.0136
1998,7,3,2,133,-2.7642
1998,7,3,3,172,-2.7419
1998,7,3,4,169,-2.0007
1998,7,3,5,146,-3.8575
1998,8,1,1,617,-20.7519
1998,8,1,2,516,-21.6975
1998,8,1,3,384,-19.2884
1998,8,1,4,392,-20.8550
1998,8,1,5,414,-24.8298
1998,8,2,1,111,-18.4409
1998,8,2,2,140,-18.1572
1998,8,2,3,154,-16.6573
1998,8,2,4,144,-20.8112
1998,8,2,5,194,-23.9383
1998,8,3,1,120,-12.7954
1998,8,3,2,133,-10.2164
1998,8,3,3,171,-14.9160
1998,8,3,4,168,-12.7984
1998,8,3,5,144,-13.9567
1998,9,1,1,610,4.7752
1998,9,1,2,513,2.7772
1998,9,1,3,379,4.3625
1998,9,1,4,390,2.5085
1998,9,1,5,406,5.3104
1998,9,2,1,111,6.8321
1998,9,2,2,138,3.5407
1998,9,2,3,151,8.7078
1998,9,2,4,143,6.4258
1998,9,2,5,192,9.4800
1998,9,3,1,120,5.7696
1998,9,3,2,133,6.5609
1998,9,3,3,168,6.8729
1998,9,3,4,166,9.7337
1998,9,3,5,144,8.6018
1998,10,1,1,600,1.1500
1998,10,1,2,504,3.9255
1998,10,1,3,372,3.2394
1998,10,1,4,384,1.5154
1998,10,1,5,397,3.6108
1998,10,2,1,110,2.9554
1998,10,2,2,138,8.5365
1998,10,2,3,150,4.5794
1998,10,2,4,143,7.4453
1998,10,2,5,191,4.2314
1998,10,3,1,119,9.1174
1998,10,3,2,133,5.3200
1998,10,3,3,167,8.6332
1998,10,3,4,165,5.6948
1998,10,3,5,142,5.6821
1998,11,1,1,587,6.4767
1998,11,1,2,494,10.6787
1998,11,1,3,363,12.5718
1998,11,1,4,377,10.2349
1998,11,1,5,388,2.9282
1998,11,2,1,108,4.3310
1998,11,2,2,138,5.2469
1998,11,2,3,149,8.7016
1998,11,2,4,143,5.3768
1998,11,2,5,191,4.1797
1998,11,3,1,117,5.5167
1998,11,3,2,133,7.2866
1998,11,3,3,167,6.1432
1998,11,3,4,162,6.6438
1998,11,3,5,141,2.0495
1998,12,1,1,576,2.3798
1998,12,1,2,487,2.7298
1998,12,1,3,358,2.2455
1998,12,1,4,374,-0.9686
1998,12,1,5,382,0.3619
1998,12,2,1,108,4.5116
1998,12,2,2,137,4.6539
1998,12,2,3,148,6.2173
1998,12,2,4,142,6.7192
1998,12,2,5,191,5.5399
1998,12,3,1,115,7.4487
1998,12,3,2,133,4.6309
1998,12,3,3,165,7.0464
1998,12,3,4,162,6.8384
1998,12,3,5,140,7.1396
1999,1,1,1,563,8.1640
1999,1,1,2,481,5.1998
1999,1,1,3,355,4.6916
1999,1,1,4,366,6.1419
1999,1,1,5,373,6.3490
1999,1,2,1,108,-3.7001
1999,1,2,2,137,0.7967
1999,1,2,3,147,0.5430
1999,1,2,4,140,2.7327
1999,1,2,5,189,1.9383
1999,1,3,1,115,2.5026
1999,1,3,2,133,6.0964
1999,1,3,3,165,4.5955
1999,1,3,4,161,4.1776
1999,1,3,5,139,-0.8163
1999,2,1,1,545,-7.5637
1999,2,1,2,472,-7.3971
1999,2,1,3,352,-5.7940
1999,2,1,4,359,-7.1965
1999,2,1,5,368,-9.4350
1999,2,2,1,108,-8.0943
1999,2,2,2,137,-7.1882
1999,2,2,3,145,-8.2724
1999,2,2,4,138,-8.5233
1999,2,2,5,188,-13.3119
1999,2,3,1,114,-4.8499
1999,2,3,2,133,-3.6040
1999,2,3,3,164,-3.9360
1999,2,3,4,160,-5.0269
1999,2,3,5,138,-3.4754
1999,3,1,1,535,-3.3400
1999,3,1,2,465,-5.3028
1999,3,1,3,349,-4.1022
1999,3,1,4,357,-5.5059
1999,3,1,5,358,-1.2083
1999,3,2,1,107,-2.4693
1999,3,2,2,136,-5.6834
1999,3,2,3,142,1.0733
1999,3,2,4,138,3.3950
1999,3,2,5,187,2.0907
1999,3,3,1,114,5.6940
1999,3,3,2,132,7.2438
1999,3,3,3,164,3.5888
1999,3,3,4,160,0.6515
1999,3,3,5,138,-0.7237
1999,4,1,1,522,8.2448
1999,4,1,2,458,9.9027
1999,4,1,3,342,11.0003
1999,4,1,4,352,9.7442
1999,4,1,5,348,9.6609
1999,4,2,1,107,8.3986
1999,4,2,2,133,5.5265
1999,4,2,3,140,8.3759
1999,4,2,4,134,7.6581
1999,4,2,5,184,9.0696
1999,4,3,1,109,1.3663
1999,4,3,2,131,-0.7218
1999,4,3,3,164,6.0884
1999,4,3,4,159,4.6501
1999,4,3,5,136,10.3501
1999,5,1,1,513,5.1990
1999,5,1,2,450,5.1147
1999,5,1,3,339,4.9649
1999,5,1,4,347,4.6068
1999,5,1,5,342,4.3921
1999,5,2,1,106,6.2028
1999,5,2,2,133,4.9196
1999,5,2,3,140,3.2885
1999,5,2,4,133,2.9915
1999,5,2,5,183,0.9634
1999,5,3,1,109,-3.4007
1999,5,3,2,131,-1.6066
1999,5,3,3,163,1.4165
1999,5,3,4,159,-0.4378
1999,5,3,5,134,-1.9735
1999,6,1,1,507,6.2203
1999,6,1,2,445,6.8642
1999,6,1,3,332,10.5863
1999,6,1,4,342,6.6181
1999,6,1,5,337,3.2224
1999,6,2,1,104,5.5672
1999,6,2,2,132,7.5131
1999,6,2,3,141,9.8533
1999,6,2,4,132,9.0465
1999,6,2,5,182,4.9779
1999,6,3,1,108,3.1973
1999,6,3,2,130,5.4377
1999,6,3,3,163,4.9580
1999,6,3,4,159,5.8450
1999,6,3,5,134,5.0611
1999,7,1,1,632,1.5585
1999,7,1,2,461,4.3882
1999,7,1,3,330,1.7175
1999,7,1,4,309,2.5505
1999,7,1,5,424,0.9896
1999,7,2,1,155,0.7439
1999,7,2,2,140,-0.4182
1999,7,2,3,136,-0.6162
1999,7,2,4,149,-2.2144
1999,7,2,5,182,-3.5046
1999,7,3,1,117,-3.6420
1999,7,3,2,145,-2.6515
1999,7,3,3,160,-1.9547
1999,7,3,4,156,-0.3045
1999,7,3,5,151,-4.5214
1999,8,1,1,623,-2.8317
1999,8,1,2,456,-1.0266
1999,8,1,3,327,-0.5003
1999,8,1,4,305,-3.3508
1999,8,1,5,419,-4.3836
1999,8,2,1,154,-2.7925
1999,8,2,2,139,-3.3966
1999,8,2,3,134,-2.7245
1999,8,2,4,145,-4.1549
1999,8,2,5,181,-3.5713
1999,8,3,1,116,-1.0277
1999,8,3,2,143,3.5504
1999,8,3,3,160,-2.1296
1999,8,3,4,154,0.1833
1999,8,3,5,149,-0.6262
1999,9,1,1,611,-1.9547
1999,9,1,2,450,-1.5741
1999,9,1,3,327,-0.9036
1999,9,1,4,304,-1.5913
1999,9,1,5,412,-3.0079
1999,9,2,1,153,-0.5203
1999,9,2,2,134,-0.1887
1999,9,2,3,133,2.3072
1999,9,2,4,143,-0.1568
1999,9,2,5,180,-1.9643
1999,9,3,1,115,-2.9744
1999,9,3,2,143,-6.1515
1999,9,3,3,160,-3.1687
1999,9,3,4,152,-1.0935
1999,9,3,5,147,-3.7675
1999,10,1,1,598,-1.2623
1999,10,1,2,440,-2.5153
1999,10,1,3,323,-1.1635
1999,10,1,4,298,1.5388
1999,10,1,5,408,-5.3176
1999,10,2,1,153,-0.3458
1999,10,2,2,133,-0.6671
1999,10,2,3,130,0.3043
1999,10,2,4,143,-2.0495
1999,10,2,5,180,-5.0774
1999,10,3,1,115,6.1375
1999,10,3,2,141,4.5175
1999,10,3,3,160,2.7390
1999,10,3,4,150,4.8465
1999,10,3,5,146,5.6300
1999,11,1,1,589,16.3753
1999,11,1,2,435,13.6923
1999,11,1,3,318,9.9981
1999,11,1,4,295,12.5592
1999,11,1,5,405,11.2828
1999,11,2,1,153,6.8110
1999,11,2,2,131,9.3557
1999,11,2,3,129,4.3074
1999,11,2,4,141,12.2617
1999,11,2,5,180,4.4276
1999,11,3,1,114,0.5949
1999,11,3,2,139,-0.2059
1999,11,3,3,158,6.7446
1999,11,3,4,149,2.1164
1999,11,3,5,144,3.3344
1999,12,1,1,581,18.7863
1999,12,1,2,433,11.2303
1999,12,1,3,314,12.0264
1999,12,1,4,292,18.4793
1999,12,1,5,396,11.8505
1999,12,2,1,151,10.4866
1999,12,2,2,128,6.8831
1999,12,2,3,126,13.7860
1999,12,2,4,134,12.5423
1999,12,2,5,178,11.0472
1999,12,3,1,113,3.8339
1999,12,3,2,139,9.6706
1999,12,3,3,155,8.3715
1999,12,3,4,148,8.2891
1999,12,3,5,143,4.8126
2000,1,1,1,572,9.6490
2000,1,1,2,429,11.4447
2000,1,1,3,310,10.7345
2000,1,1,4,290,3.0749
2000,1,1,5,390,6.5798
2000,1,2,1,150,3.0454
2000,1,2,2,127,-5.5659
2000,1,2,3,124,-1.7336
2000,1,2,4,133,1.8344
2000,1,2,5,176,-2.5399
2000,1,3,1,112,-3.8143
2000,1,3,2,139,-8.9890
2000,1,3,3,155,-3.2776
2000,1,3,4,147,-3.2439
2000,1,3,5,142,-5.5657
2000,2,1,1,564,38.9638
2000,2,1,2,424,26.3109
2000,2,1,3,310,30.1189
2000,2,1,4,289,25.7734
2000,2,1,5,387,19.4579
2000,2,2,1,149,18.3211
2000,2,2,2,126,19.5821
2000,2,2,3,124,16.1470
2000,2,2,4,132,20.3424
2000,2,2,5,174,11.6860
2000,2,3,1,112,-2.9586
2000,2,3,2,139,-6.9114
2000,2,3,3,154,1.2770
2000,2,3,4,146,2.1724
2000,2,3,5,141,-0.5196
2000,3,1,1,558,-12.7118
2000,3,1,2,419,-9.9013
2000,3,1,3,307,-8.6268
2000,3,1,4,287,-6.5305
2000,3,1,5,380,-4.2057
2000,3,2,1,146,-6.7280
2000,3,2,2,124,-5.5214
2000,3,2,3,122,-10.2657
2000,3,2,4,132,-6.0378
2000,3,2,5,171,1.5462
2000,3,3,1,110,10.0943
2000,3,3,2,137,13.3517
2000,3,3,3,154,5.1992
2000,3,3,4,146,7.8526
2000,3,3,5,141,6.2338
2000,4,1,1,552,-22.0580
2000,4,1,2,415,-15.5729
2000,4,1,3,306,-13.8614
2000,4,1,4,286,-10.0017
2000,4,1,5,372,-14.1502
2000,4,2,1,145,-8.2217
2000,4,2,2,124,-1.8780
2000,4,2,3,118,-2.4017
2000,4,2,4,131,-6.5803
2000,4,2,5,170,-7.7537
2000,4,3,1,109,1.1191
2000,4,3,2,137,-11.0546
2000,4,3,3,153,-3.4350
2000,4,3,4,145,-2.7896
2000,4,3,5,140,-1.7370
2000,5,1,1,549,-14.0251
2000,5,1,2,412,-9.4274
2000,5,1,3,303,-11.4744
2000,5,1,4,283,-9.1992
2000,5,1,5,365,-11.2650
2000,5,2,1,143,-4.0246
2000,5,2,2,122,-6.6059
2000,5,2,3,116,-4.8384
2000,5,2,4,130,-9.5501
2000,5,2,5,167,-6.0411
2000,5,3,1,108,2.3729
2000,5,3,2,137,-4.1314
2000,5,3,3,153,-5.5928
2000,5,3,4,145,-2.2922
2000,5,3,5,139,0.0148
2000,6,1,1,544,30.2630
2000,6,1,2,403,21.8770
2000,6,1,3,301,21.9015
2000,6,1,4,282,17.2114
2000,6,1,5,358,18.5117
2000,6,2,1,141,11.6763
2000,6,2,2,119,9.6548
2000,6,2,3,115,8.1152
2000,6,2,4,128,13.0462
2000,6,2,5,167,5.0470
2000,6,3,1,107,2.3936
2000,6,3,2,137,8.7920
2000,6,3,3,152,2.5335
2000,6,3,4,145,1.3298
2000,6,3,5,139,5.3822
2000,7,1,1,613,-1.2932
2000,7,1,2,367,-0.6578
2000,7,1,3,278,0.0599
2000,7,1,4,292,-2.5315
2000,7,1,5,377,-3.5259
2000,7,2,1,152,-4.1881
2000,7,2,2,154,-3.6116
2000,7,2,3,124,2.8433
2000,7,2,4,134,-1.1495
2000,7,2,5,180,-2.0056
2000,7,3,1,130,-2.3718
2000,7,3,2,161,-6.4296
2000,7,3,3,150,-4.7326
2000,7,3,4,152,-1.8069
2000,7,3,5,168,-2.0707
2000,8,1,1,609,10.4056
2000,8,1,2,364,5.1946
2000,8,1,3,276,7.0807
2000,8,1,4,288,7.8703
2000,8,1,5,371,5.0098
2000,8,2,1,150,11.1741
2000,8,2,2,152,8.2560
2000,8,2,3,124,5.0134
2000,8,2,4,132,6.3296
2000,8,2,5,179,8.2593
2000,8,3,1,129,1.8645
2000,8,3,2,160,5.6387
2000,8,3,3,148,8.4992
2000,8,3,4,149,6.3898
2000,8,3,5,167,9.5252
2000,9,1,1,602,-2.1226
2000,9,1,2,360,-3.4453
2000,9,1,3,274,-4.5112
2000,9,1,4,285,-2.3625
2000,9,1,5,364,-6.2913
2000,9,2,1,147,-0.9722
2000,9,2,2,151,-1.7791
2000,9,2,3,124,0.0782
2000,9,2,4,131,-4.3788
2000,9,2,5,179,-4.8201
2000,9,3,1,127,1.1534
2000,9,3,2,159,-6.9798
2000,9,3,3,146,-3.7783
2000,9,3,4,149,-3.8785
2000,9,3,5,164,-11.5399
2000,10,1,1,591,-9.1649
2000,10,1,2,357,-7.5865
2000,10,1,3,271,-7.0755
2000,10,1,4,282,-8.4296
2000,10,1,5,355,-9.7705
2000,10,2,1,144,-4.5572
2000,10,2,2,150,-1.1064
2000,10,2,3,122,-2.1049
2000,10,2,4,128,-2.1769
2000,10,2,5,178,-5.4081
2000,10,3,1,124,6.5538
2000,10,3,2,158,2.8536
2000,10,3,3,146,-1.3642
2000,10,3,4,146,-1.3058
2000,10,3,5,163,-0.6802
2000,11,1,1,579,-12.9642
2000,11,1,2,352,-10.8281
2000,11,1,3,265,-9.2500
2000,11,1,4,276,-9.9296
2000,11,1,5,341,-10.6096
2000,11,2,1,144,-12.2670
2000,11,2,2,149,-7.9700
2000,11,2,3,120,-3.8950
2000,11,2,4,125,-5.3941
2000,11,2,5,177,-7.8843
2000,11,3,1,121,-1.2059
2000,11,3,2,157,-11.1389
2000,11,3,3,145,-5.0093
2000,11,3,4,145,-7.9455
2000,11,3,5,162,-12.6934
2000,12,1,1,569,-3.7103
2000,12,1,2,348,-0.2298
2000,12,1,3,262,0.7983
2000,12,1,4,273,-2.7628
2000,12,1,5,332,-1.7508
2000,12,2,1,144,6.9321
2000,12,2,2,147,8.6605
2000,12,2,3,120,6.6154
2000,12,2,4,124,9.2063
2000,12,2,5,177,10.2577
2000,12,3,1,120,4.9605
2000,12,3,2,157,-4.2301
2000,12,3,3,143,3.7236
2000,12,3,4,144,1.4537
2000,12,3,5,161,-4.7000
2001,1,1,1,556,18.6315
2001,1,1,2,345,19.0343
2001,1,1,3,256,16.6157
2001,1,1,4,268,19.5815
2001,1,1,5,330,16.3235
2001,1,2,1,144,5.0267
2001,1,2,2,146,5.6367
2001,1,2,3,118,5.2415
2001,1,2,4,121,5.8660
2001,1,2,5,177,7.5519
2001,1,3,1,119,-5.1987
2001,1,3,2,156,11.9095
2001,1,3,3,141,0.9307
2001,1,3,4,144,3.8768
2001,1,3,5,161,8.1195
2001,2,1,1,543,-8.3431
2001,2,1,2,340,-4.5167
2001,2,1,3,254,-1.7272
2001,2,1,4,262,-6.8224
2001,2,1,5,321,-3.5523
2001,2,2,1,142,-6.8317
2001,2,2,2,144,-3.6358
2001,2,2,3,116,-3.7290
2001,2,2,4,121,-3.0835
2001,2,2,5,176,-4.8411
2001,2,3,1,119,-1.8372
2001,2,3,2,155,-5.8969
2001,2,3,3,141,-5.2939
2001,2,3,4,143,-8.0546
2001,2,3,5,160,-8.4929
2001,3,1,1,541,-5.8398
2001,3,1,2,337,-6.3055
2001,3,1,3,253,-4.1289
2001,3,1,4,259,-0.9666
2001,3,1,5,315,-4.0712
2001,3,2,1,140,-1.8428
2001,3,2,2,142,-5.0395
2001,3,2,3,116,-3.9239
2001,3,2,4,121,-3.9366
2001,3,2,5,174,-5.9453
2001,3,3,1,118,-4.2913
2001,3,3,2,154,-5.5828
2001,3,3,3,140,-6.4682
2001,3,3,4,142,-8.0825
2001,3,3,5,158,-7.8175
2001,4,1,1,537,5.0971
2001,4,1,2,328,7.6982
2001,4,1,3,249,9.1736
2001,4,1,4,255,3.6928
2001,4,1,5,311,6.3604
2001,4,2,1,139,9.2629
2001,4,2,2,142,6.0384
2001,4,2,3,116,9.1410
2001,4,2,4,121,6.1129
2001,4,2,5,172,7.7268
2001,4,3,1,117,4.1707
2001,4,3,2,153,13.3144
2001,4,3,3,140,7.1382
2001,4,3,4,141,6.1548
2001,4,3,5,158,11.7893
2001,5,1,1,522,9.0968
2001,5,1,2,322,11.9173
2001,5,1,3,247,16.6486
2001,5,1,4,252,11.6262
2001,5,1,5,303,10.0918
2001,5,2,1,139,2.6858
2001,5,2,2,140,3.0181
2001,5,2,3,116,4.8132
2001,5,2,4,119,4.0413
2001,5,2,5,170,5.0074
2001,5,3,1,117,1.8233
2001,5,3,2,153,2.6422
2001,5,3,3,140,1.5290
2001,5,3,4,140,0.7458
2001,5,3,5,158,-0.3469
2001,6,1,1,506,0.6594
2001,6,1,2,319,3.1102
2001,6,1,3,246,1.6506
2001,6,1,4,247,1.7785
2001,6,1,5,299,2.5220
2001,6,2,1,138,3.4812
2001,6,2,2,138,5.2800
2001,6,2,3,114,0.8032
2001,6,2,4,119,3.6916
2001,6,2,5,167,5.1194
2001,6,3,1,117,-4.2455
2001,6,3,2,151,-0.7550
2001,6,3,3,140,-4.1739
2001,6,3,4,140,-3.5747
2001,6,3,5,158,-1.1125
2001,7,1,1,547,-1.9148
2001,7,1,2,369,-2.1183
2001,7,1,3,277,-2.1388
2001,7,1,4,287,-1.6288
2001,7,1,5,376,-5.4324
2001,7,2,1,132,-7.8560
2001,7,2,2,131,-4.1276
2001,7,2,3,124,-4.6113
2001,7,2,4,142,-4.5396
2001,7,2,5,191,-6.0756
2001,7,3,1,97,-0.2771
2001,7,3,2,123,-5.1359
2001,7,3,3,122,2.2883
2001,7,3,4,155,-2.1505
2001,7,3,5,183,1.7656
2001,8,1,1,539,-3.4054
2001,8,1,2,362,-3.0973
2001,8,1,3,274,-1.5411
2001,8,1,4,282,-2.6461
2001,8,1,5,366,-5.3344
2001,8,2,1,132,-2.8436
2001,8,2,2,131,-2.4118
2001,8,2,3,123,-1.2432
2001,8,2,4,140,-1.3205
2001,8,2,5,190,-6.2198
2001,8,3,1,97,-1.8156
2001,8,3,2,122,-5.3267
2001,8,3,3,122,-3.7495
2001,8,3,4,154,-7.0074
2001,8,3,5,183,-7.7860
2001,9,1,1,526,-12.9923
2001,9,1,2,354,-11.1021
2001,9,1,3,266,-14.1638
2001,9,1,4,275,-14.4377
2001,9,1,5,352,-17.1052
2001,9,2,1,130,-19.8655
2001,9,2,2,131,-15.9126
2001,9,2,3,123,-11.9028
2001,9,2,4,139,-17.2844
2001,9,2,5,189,-17.4423
2001,9,3,1,94,-6.3765
2001,9,3,2,121,-8.0060
2001,9,3,3,121,-7.2417
2001,9,3,4,150,-9.3406
2001,9,3,5,181,-13.2610
2001,10,1,1,518,7.4665
2001,10,1,2,346,6.0557
2001,10,1,3,263,10.3386
2001,10,1,4,274,6.2180
2001,10,1,5,350,8.9937
2001,10,2,1,129,10.2415
2001,10,2,2,131,4.9904
2001,10,2,3,122,5.8668
2001,10,2,4,138,7.4780
2001,10,2,5,188,10.7905
2001,10,3,1,94,2.9326
2001,10,3,2,121,3.2347
2001,10,3,3,120,3.8189
2001,10,3,4,150,-0.9229
2001,10,3,5,179,5.4386
2001,11,1,1,509,5.3061
2001,11,1,2,344,4.7017
2001,11,1,3,260,7.4465
2001,11,1,4,273,8.0783
2001,11,1,5,343,8.2217
2001,11,2,1,128,10.2111
2001,11,2,2,131,8.4301
2001,11,2,3,120,4.9878
2001,11,2,4,139,9.5949
2001,11,2,5,188,10.7358
2001,11,3,1,93,6.9621
2001,11,3,2,121,5.4038
2001,11,3,3,119,6.2366
2001,11,3,4,148,8.5830
2001,11,3,5,178,13.2770
2001,12,1,1,500,6.6182
2001,12,1,2,337,7.9968
2001,12,1,3,255,6.1876
2001,12,1,4,266,7.2617
2001,12,1,5,335,7.2601
2001,12,2,1,128,5.5578
2001,12,2,2,131,6.8568
2001,12,2,3,120,7.3552
2001,12,2,4,139,5.8412
2001,12,2,5,187,8.4626
2001,12,3,1,91,2.3428
2001,12,3,2,121,2.2426
2001,12,3,3,119,0.1837
2001,12,3,4,148,1.8585
2001,12,3,5,177,0.9026
2002,1,1,1,491,1.8480
2002,1,1,2,334,2.0933
2002,1,1,3,253,2.7021
2002,1,1,4,264,3.6412
2002,1,1,5,332,2.3046
2002,1,2,1,127,-2.7443
2002,1,2,2,131,-0.0183
2002,1,2,3,119,0.0511
2002,1,2,4,138,-0.9304
2002,1,2,5,185,-1.9939
2002,1,3,1,89,2.6162
2002,1,3,2,121,-3.2927
2002,1,3,3,118,-2.3751
2002,1,3,4,148,-1.3991
2002,1,3,5,176,0.6075
2002,2,1,1,484,-3.8266
2002,2,1,2,328,-3.0342
2002,2,1,3,253,-2.9809
2002,2,1,4,263,-3.9052
2002,2,1,5,327,-7.2005
2002,2,2,1,127,-2.0908
2002,2,2,2,131,-1.2620
2002,2,2,3,119,0.1343
2002,2,2,4,138,-2.7328
2002,2,2,5,185,-4.1404
2002,2,3,1,89,-0.8672
2002,2,3,2,118,0.3855
2002,2,3,3,117,-0.5999
2002,2,3,4,147,-1.4263
2002,2,3,5,175,-4.0333
2002,3,1,1,478,8.5294
2002,3,1,2,324,9.9292
2002,3,1,3,249,10.6626
2002,3,1,4,261,8.0976
2002,3,1,5,320,9.0233
2002,3,2,1,127,10.4629
2002,3,2,2,131,9.2388
2002,3,2,3,119,9.1050
2002,3,2,4,137,8.9552
2002,3,2,5,185,7.8879
2002,3,3,1,88,4.7925
2002,3,3,2,117,3.5920
2002,3,3,3,117,1.6277
2002,3,3,4,147,3.1676
2002,3,3,5,174,4.9376
2002,4,1,1,472,2.4223
2002,4,1,2,323,2.2348
2002,4,1,3,245,3.4143
2002,4,1,4,260,2.3341
2002,4,1,5,315,3.1859
2002,4,2,1,127,-0.5207
2002,4,2,2,131,1.6475
2002,4,2,3,119,2.8666
2002,4,2,4,137,0.3845
2002,4,2,5,182,-0.5636
2002,4,3,1,88,-1.0206
2002,4,3,2,117,-7.2124
2002,4,3,3,117,-6.4891
2002,4,3,4,146,-6.8051
2002,4,3,5,172,-5.6654
2002,5,1,1,464,-0.3418
2002,5,1,2,321,-0.8333
2002,5,1,3,243,0.0891
2002,5,1,4,255,-2.3400
2002,5,1,5,306,-4.3260
2002,5,2,1,126,-5.8848
2002,5,2,2,129,-5.5972
2002,5,2,3,118,-2.7398
2002,5,2,4,137,-3.4061
2002,5,2,5,182,-5.7898
2002,5,3,1,88,-0.4989
2002,5,3,2,117,-1.4934
2002,5,3,3,117,-1.1392
2002,5,3,4,146,0.3446
2002,5,3,5,172,-0.9112
2002,6,1,1,460,-4.1902
2002,6,1,2,318,-2.5897
2002,6,1,3,240,-0.6733
