year,month,rank_ME,rank_dNCO,nstocks,ret_vw
2011,7,1,2,235,-1.0706
2011,7,1,3,238,-3.7514
2011,7,1,4,167,-2.6259
2011,7,1,5,296,-2.8078
2011,7,2,1,122,-4.9310
2011,7,2,2,122,-4.0664
2011,7,2,3,116,-4.2847
2011,7,2,4,97,-4.1422
2011,7,2,5,163,-4.8038
2011,7,3,1,104,-2.8066
2011,7,3,2,130,-3.8016
2011,7,3,3,147,0.3261
2011,7,3,4,151,-1.8075
2011,7,3,5,158,-0.8427
2011,8,1,1,407,-12.5860
2011,8,1,2,235,-10.7501
2011,8,1,3,236,-9.0082
2011,8,1,4,166,-11.4282
2011,8,1,5,295,-10.8210
2011,8,2,1,120,-10.0057
2011,8,2,2,122,-6.8124
2011,8,2,3,116,-8.7740
2011,8,2,4,97,-7.4855
2011,8,2,5,161,-9.3906
2011,8,3,1,104,-3.6391
2011,8,3,2,130,-5.1803
2011,8,3,3,146,-3.5434
2011,8,3,4,151,-4.9411
2011,8,3,5,157,-6.4237
2011,9,1,1,405,-12.9549
2011,9,1,2,232,-11.5475
2011,9,1,3,236,-10.1742
2011,9,1,4,166,-11.5644
2011,9,1,5,292,-11.0104
2011,9,2,1,119,-13.1124
2011,9,2,2,120,-10.1518
2011,9,2,3,116,-9.8143
2011,9,2,4,97,-11.7489
2011,9,2,5,161,-11.5355
2011,9,3,1,104,-6.3918
2011,9,3,2,130,-5.3050
2011,9,3,3,146,-6.1326
2011,9,3,4,151,-6.1536
2011,9,3,5,156,-7.7995
2011,10,1,1,403,14.5358
2011,10,1,2,231,16.9256
2011,10,1,3,236,9.5374
2011,10,1,4,165,15.2919
2011,10,1,5,290,12.8360
2011,10,2,1,119,18.1961
2011,10,2,2,118,15.9941
2011,10,2,3,116,15.0450
2011,10,2,4,97,15.0140
2011,10,2,5,160,14.2071
2011,10,3,1,103,9.4111
2011,10,3,2,130,11.6092
2011,10,3,3,145,9.5116
2011,10,3,4,150,10.9517
2011,10,3,5,155,10.7633
2011,11,1,1,398,-2.9019
2011,11,1,2,230,1.5415
2011,11,1,3,234,-0.4272
2011,11,1,4,162,-3.2559
2011,11,1,5,289,-3.2958
2011,11,2,1,118,-1.4456
2011,11,2,2,118,-0.0525
2011,11,2,3,115,0.6876
2011,11,2,4,97,-0.8949
2011,11,2,5,159,-1.7642
2011,11,3,1,103,0.2942
2011,11,3,2,130,0.9820
2011,11,3,3,145,-0.2543
2011,11,3,4,149,1.0130
2011,11,3,5,154,0.3853
2011,12,1,1,395,2.2519
2011,12,1,2,228,1.6924
2011,12,1,3,232,1.1346
2011,12,1,4,160,-0.4796
2011,12,1,5,284,0.3990
2011,12,2,1,118,-0.0223
2011,12,2,2,118,0.5259
2011,12,2,3,114,-0.7421
2011,12,2,4,97,-0.7965
2011,12,2,5,158,-0.5874
2011,12,3,1,103,2.0213
2011,12,3,2,128,0.9741
2011,12,3,3,144,1.3054
2011,12,3,4,149,0.4566
2011,12,3,5,154,-1.0439
2012,1,1,1,394,9.4652
2012,1,1,2,226,9.6061
2012,1,1,3,230,7.0191
2012,1,1,4,155,9.3678
2012,1,1,5,283,9.5560
2012,1,2,1,118,6.4229
2012,1,2,2,118,7.3197
2012,1,2,3,113,7.7576
2012,1,2,4,97,7.0401
2012,1,2,5,157,6.7319
2012,1,3,1,103,3.8787
2012,1,3,2,127,4.7921
2012,1,3,3,142,6.7329
2012,1,3,4,149,2.8347
2012,1,3,5,153,3.7222
2012,2,1,1,391,1.2767
2012,2,1,2,225,2.4654
2012,2,1,3,226,1.4332
2012,2,1,4,154,2.2703
2012,2,1,5,282,2.1931
2012,2,2,1,118,5.3969
2012,2,2,2,118,2.0103
2012,2,2,3,111,3.7497
2012,2,2,4,96,1.1754
2012,2,2,5,155,3.5661
2012,2,3,1,103,4.7929
2012,2,3,2,127,4.0595
2012,2,3,3,141,5.9035
2012,2,3,4,149,3.2375
2012,2,3,5,152,3.7219
2012,3,1,1,389,4.4026
2012,3,1,2,222,3.8528
2012,3,1,3,224,3.9941
2012,3,1,4,153,2.8640
2012,3,1,5,277,2.7240
2012,3,2,1,118,1.2198
2012,3,2,2,117,2.2487
2012,3,2,3,111,2.7324
2012,3,2,4,96,1.6215
2012,3,2,5,155,2.5579
2012,3,3,1,102,2.4060
2012,3,3,2,126,2.8265
2012,3,3,3,140,3.3727
2012,3,3,4,149,1.7241
2012,3,3,5,151,2.1200
2012,4,1,1,386,-3.1002
2012,4,1,2,221,-1.8625
2012,4,1,3,222,-1.8151
2012,4,1,4,152,-3.0378
2012,4,1,5,272,-1.2409
2012,4,2,1,118,0.0072
2012,4,2,2,117,-2.5574
2012,4,2,3,111,-0.3066
2012,4,2,4,96,-1.1976
2012,4,2,5,155,-1.7129
2012,4,3,1,101,-0.8025
2012,4,3,2,126,0.1505
2012,4,3,3,140,-0.5877
2012,4,3,4,148,0.2939
2012,4,3,5,151,-0.8368
2012,5,1,1,382,-6.1980
2012,5,1,2,221,-7.0489
2012,5,1,3,221,-6.5874
2012,5,1,4,151,-8.0443
2012,5,1,5,269,-9.1254
2012,5,2,1,118,-7.9313
2012,5,2,2,117,-4.9765
2012,5,2,3,111,-6.4623
2012,5,2,4,96,-5.8706
2012,5,2,5,153,-7.0167
2012,5,3,1,101,-6.2520
2012,5,3,2,125,-5.1030
2012,5,3,3,140,-4.6249
2012,5,3,4,147,-4.0422
2012,5,3,5,151,-7.9923
2012,6,1,1,379,6.2143
2012,6,1,2,219,7.5287
2012,6,1,3,221,5.2056
2012,6,1,4,151,5.9502
2012,6,1,5,266,7.0467
2012,6,2,1,118,5.0848
2012,6,2,2,117,5.3181
2012,6,2,3,111,3.7080
2012,6,2,4,96,3.3520
2012,6,2,5,153,5.2397
2012,6,3,1,101,4.0360
2012,6,3,2,125,3.5145
2012,6,3,3,140,3.1934
2012,6,3,4,146,3.5097
2012,6,3,5,149,3.8094
2012,7,1,1,379,-2.8348
2012,7,1,2,278,-1.7772
2012,7,1,3,194,-0.2863
2012,7,1,4,208,-2.0434
2012,7,1,5,236,-3.0142
2012,7,2,1,92,-2.1537
2012,7,2,2,135,-2.9587
2012,7,2,3,104,-0.2262
2012,7,2,4,124,-2.6214
2012,7,2,5,139,-1.2997
2012,7,3,1,105,2.3495
2012,7,3,2,138,-0.5376
2012,7,3,3,164,1.3780
2012,7,3,4,159,2.8991
2012,7,3,5,141,0.5587
2012,8,1,1,374,2.3464
2012,8,1,2,275,3.8505
2012,8,1,3,193,4.6238
2012,8,1,4,208,1.5950
2012,8,1,5,234,3.3322
2012,8,2,1,91,4.6164
2012,8,2,2,135,3.5231
2012,8,2,3,103,5.0391
2012,8,2,4,124,1.6026
2012,8,2,5,139,4.9138
2012,8,3,1,105,0.0272
2012,8,3,2,138,4.0243
2012,8,3,3,161,0.8727
2012,8,3,4,158,3.6661
2012,8,3,5,141,2.8689
2012,9,1,1,370,5.2097
2012,9,1,2,273,3.2294
2012,9,1,3,190,4.4141
2012,9,1,4,208,7.6520
2012,9,1,5,230,4.9615
2012,9,2,1,91,3.6885
2012,9,2,2,135,2.5532
2012,9,2,3,103,3.0521
2012,9,2,4,123,2.5082
2012,9,2,5,138,2.7429
2012,9,3,1,105,3.0495
2012,9,3,2,137,1.7445
2012,9,3,3,161,1.6790
2012,9,3,4,156,2.6636
2012,9,3,5,141,1.6947
2012,10,1,1,368,-4.4243
2012,10,1,2,272,-3.7082
2012,10,1,3,187,-2.8309
2012,10,1,4,207,-3.4678
2012,10,1,5,227,-5.0080
2012,10,2,1,91,-0.4657
2012,10,2,2,134,-2.5997
2012,10,2,3,103,-0.1809
2012,10,2,4,123,-1.4789
2012,10,2,5,138,-2.7501
2012,10,3,1,105,-1.6791
2012,10,3,2,137,-2.1494
2012,10,3,3,161,-0.8943
2012,10,3,4,156,-4.3027
2012,10,3,5,140,-2.1692
2012,11,1,1,364,1.9790
2012,11,1,2,269,2.8848
2012,11,1,3,185,2.1729
2012,11,1,4,207,-0.4015
2012,11,1,5,226,-1.4143
2012,11,2,1,90,2.0469
2012,11,2,2,132,1.1312
2012,11,2,3,102,2.1296
2012,11,2,4,122,1.4445
2012,11,2,5,136,1.1142
2012,11,3,1,104,1.0701
2012,11,3,2,137,2.2943
2012,11,3,3,161,0.4908
2012,11,3,4,155,0.4330
2012,11,3,5,139,0.4634
2012,12,1,1,361,4.0145
2012,12,1,2,266,2.4062
2012,12,1,3,184,3.1493
2012,12,1,4,202,4.0996
2012,12,1,5,224,3.4171
2012,12,2,1,90,4.3126
2012,12,2,2,132,2.4095
2012,12,2,3,101,3.9629
2012,12,2,4,122,3.6455
2012,12,2,5,136,3.6558
2012,12,3,1,104,0.2116
2012,12,3,2,137,0.7592
2012,12,3,3,161,0.0553
2012,12,3,4,155,-0.7532
2012,12,3,5,139,2.5044
2013,1,1,1,359,6.9930
2013,1,1,2,263,9.4232
2013,1,1,3,180,6.6818
2013,1,1,4,200,4.2299
2013,1,1,5,221,4.0453
2013,1,2,1,89,6.7579
2013,1,2,2,129,5.8426
2013,1,2,3,100,6.1658
2013,1,2,4,122,4.8923
2013,1,2,5,135,7.0670
2013,1,3,1,104,6.0421
2013,1,3,2,137,6.7361
2013,1,3,3,160,4.6192
2013,1,3,4,155,3.2826
2013,1,3,5,138,6.9561
2013,2,1,1,358,1.7991
2013,2,1,2,261,-0.3449
2013,2,1,3,180,1.1958
2013,2,1,4,200,-0.3750
2013,2,1,5,218,1.0320
2013,2,2,1,89,0.9620
2013,2,2,2,129,1.6393
2013,2,2,3,100,1.0230
2013,2,2,4,122,-0.2535
2013,2,2,5,134,0.8150
2013,2,3,1,103,2.0460
2013,2,3,2,137,0.9540
2013,2,3,3,159,1.5080
2013,2,3,4,155,1.3564
2013,2,3,5,138,-0.0569
2013,3,1,1,355,6.1940
2013,3,1,2,258,4.9544
2013,3,1,3,180,8.2050
2013,3,1,4,199,4.5108
2013,3,1,5,217,6.0968
2013,3,2,1,89,5.0707
2013,3,2,2,129,3.5494
2013,3,2,3,98,5.4914
2013,3,2,4,121,4.1721
2013,3,2,5,133,4.1702
2013,3,3,1,103,5.2726
2013,3,3,2,137,3.5679
2013,3,3,3,159,4.2798
2013,3,3,4,155,3.4290
2013,3,3,5,138,2.4271
2013,4,1,1,350,0.1224
2013,4,1,2,254,2.9858
2013,4,1,3,179,-0.4796
2013,4,1,4,199,-0.9557
2013,4,1,5,216,-1.3404
2013,4,2,1,89,-1.5912
2013,4,2,2,129,-1.5710
2013,4,2,3,98,-0.6553
2013,4,2,4,121,0.3169
2013,4,2,5,133,-1.5217
2013,4,3,1,103,1.6314
2013,4,3,2,137,4.1099
2013,4,3,3,159,1.5343
2013,4,3,4,155,0.9558
2013,4,3,5,138,0.7546
2013,5,1,1,346,4.9000
2013,5,1,2,252,6.6564
2013,5,1,3,177,6.6695
2013,5,1,4,197,4.4831
2013,5,1,5,216,5.7521
2013,5,2,1,88,6.4664
2013,5,2,2,128,4.8362
2013,5,2,3,98,5.3476
2013,5,2,4,119,4.6951
2013,5,2,5,133,5.2995
2013,5,3,1,103,1.1534
2013,5,3,2,137,2.6373
2013,5,3,3,159,0.3735
2013,5,3,4,155,1.8507
2013,5,3,5,138,1.8888
2013,6,1,1,340,-0.4229
2013,6,1,2,250,0.5057
2013,6,1,3,177,0.8330
2013,6,1,4,196,-0.6601
2013,6,1,5,214,0.1570
2013,6,2,1,88,-0.8655
2013,6,2,2,128,-1.4418
2013,6,2,3,97,-1.1836
2013,6,2,4,119,-0.0202
2013,6,2,5,133,-0.5941
2013,6,3,1,102,-1.5826
2013,6,3,2,136,-1.4574
2013,6,3,3,159,-0.1918
2013,6,3,4,155,-2.4518
2013,6,3,5,138,-1.0902
2013,7,1,1,378,10.4437
2013,7,1,2,300,7.4448
2013,7,1,3,159,8.5986
2013,7,1,4,174,7.3956
2013,7,1,5,206,7.3208
2013,7,2,1,95,8.0218
2013,7,2,2,113,8.7752
2013,7,2,3,115,7.0299
2013,7,2,4,122,6.8122
2013,7,2,5,150,5.9122
2013,7,3,1,100,5.3377
2013,7,3,2,151,6.3977
2013,7,3,3,143,4.1286
2013,7,3,4,145,4.7835
2013,7,3,5,159,6.3664
2013,8,1,1,377,-3.4941
2013,8,1,2,300,-2.7847
2013,8,1,3,159,-1.4994
2013,8,1,4,172,-2.6776
2013,8,1,5,205,-0.7981
2013,8,2,1,95,-4.3102
2013,8,2,2,112,-3.5860
2013,8,2,3,114,-3.6999
2013,8,2,4,122,-2.4291
2013,8,2,5,150,-0.6280
2013,8,3,1,98,-2.5294
2013,8,3,2,151,-2.4070
2013,8,3,3,142,-1.6014
2013,8,3,4,145,-2.6321
2013,8,3,5,158,-2.6124
2013,9,1,1,372,6.3422
2013,9,1,2,294,8.6286
2013,9,1,3,158,5.6137
2013,9,1,4,172,7.7114
2013,9,1,5,204,7.8731
2013,9,2,1,94,6.2909
2013,9,2,2,112,6.1181
2013,9,2,3,114,6.0854
2013,9,2,4,122,5.4056
2013,9,2,5,150,7.0578
2013,9,3,1,98,3.9582
2013,9,3,2,151,3.8769
2013,9,3,3,142,1.6916
2013,9,3,4,145,3.9171
2013,9,3,5,158,4.7994
2013,10,1,1,369,0.8165
2013,10,1,2,292,4.0072
2013,10,1,3,156,1.9871
2013,10,1,4,171,2.8160
2013,10,1,5,204,2.6571
2013,10,2,1,93,3.5808
2013,10,2,2,112,3.7081
2013,10,2,3,114,2.5230
2013,10,2,4,122,1.4164
2013,10,2,5,150,1.9476
2013,10,3,1,97,5.3134
2013,10,3,2,151,4.2931
2013,10,3,3,142,4.7459
2013,10,3,4,145,2.9552
2013,10,3,5,157,5.7776
2013,11,1,1,365,5.7985
2013,11,1,2,291,6.8353
2013,11,1,3,154,7.6252
2013,11,1,4,168,3.4697
2013,11,1,5,204,5.9103
2013,11,2,1,93,1.9545
2013,11,2,2,109,3.6687
2013,11,2,3,112,4.5148
2013,11,2,4,121,3.6508
2013,11,2,5,149,3.2672
2013,11,3,1,97,3.5649
2013,11,3,2,151,2.9255
2013,11,3,3,142,3.1379
2013,11,3,4,143,2.0463
2013,11,3,5,156,1.1769
2013,12,1,1,360,2.5318
2013,12,1,2,287,3.4114
2013,12,1,3,153,2.2122
2013,12,1,4,168,1.3917
2013,12,1,5,200,3.6521
2013,12,2,1,90,2.4571
2013,12,2,2,109,3.0854
2013,12,2,3,111,2.2213
2013,12,2,4,121,1.1717
2013,12,2,5,149,1.5202
2013,12,3,1,97,1.3996
2013,12,3,2,151,2.9212
2013,12,3,3,142,2.5217
2013,12,3,4,143,2.8749
2013,12,3,5,156,2.4156
2014,1,1,1,360,0.0088
2014,1,1,2,286,-2.5529
2014,1,1,3,153,-1.5473
2014,1,1,4,167,-2.6633
2014,1,1,5,198,-0.1132
2014,1,2,1,88,-4.5034
2014,1,2,2,107,-2.6957
2014,1,2,3,111,-3.5596
2014,1,2,4,121,-0.8317
2014,1,2,5,148,-3.3885
2014,1,3,1,97,-2.8732
2014,1,3,2,149,-2.8343
2014,1,3,3,142,-3.8661
2014,1,3,4,142,-4.5721
2014,1,3,5,155,-1.2865
2014,2,1,1,357,6.1286
2014,2,1,2,286,5.5274
2014,2,1,3,153,3.6837
2014,2,1,4,166,4.4113
2014,2,1,5,197,6.0573
2014,2,2,1,87,4.7634
2014,2,2,2,106,5.1379
2014,2,2,3,111,4.1012
2014,2,2,4,119,3.2967
2014,2,2,5,148,6.3446
2014,2,3,1,97,3.6514
2014,2,3,2,148,5.5636
2014,2,3,3,142,4.5617
2014,2,3,4,141,5.5317
2014,2,3,5,154,5.1357
2014,3,1,1,348,-0.2383
2014,3,1,2,283,-0.2322
2014,3,1,3,151,-1.2970
2014,3,1,4,166,-0.0925
2014,3,1,5,195,-0.0746
2014,3,2,1,87,-1.0953
2014,3,2,2,105,0.5563
2014,3,2,3,110,0.4137
2014,3,2,4,118,0.0994
2014,3,2,5,148,-1.0210
2014,3,3,1,97,0.9487
2014,3,3,2,147,0.4000
2014,3,3,3,142,1.1530
2014,3,3,4,141,0.8083
2014,3,3,5,154,-2.0965
2014,4,1,1,344,-7.7572
2014,4,1,2,284,-5.4290
2014,4,1,3,151,-5.6499
2014,4,1,4,165,-5.2568
2014,4,1,5,193,-4.1071
2014,4,2,1,87,-4.1582
2014,4,2,2,105,-3.3224
2014,4,2,3,110,-1.8181
2014,4,2,4,118,-3.3755
2014,4,2,5,147,-2.7973
2014,4,3,1,96,0.9954
2014,4,3,2,147,-0.5842
2014,4,3,3,142,2.6392
2014,4,3,4,141,0.7795
2014,4,3,5,154,-0.0607
2014,5,1,1,342,-2.7147
2014,5,1,2,282,0.0097
2014,5,1,3,151,-0.0551
2014,5,1,4,165,-1.9067
2014,5,1,5,190,-0.8400
2014,5,2,1,87,-0.5797
2014,5,2,2,104,1.4851
2014,5,2,3,110,0.3576
2014,5,2,4,118,2.6082
2014,5,2,5,147,-0.1543
2014,5,3,1,96,1.4874
2014,5,3,2,147,3.2316
2014,5,3,3,142,2.2991
2014,5,3,4,141,1.6990
2014,5,3,5,154,2.7693
2014,6,1,1,341,5.0692
2014,6,1,2,279,4.4730
2014,6,1,3,149,4.2512
2014,6,1,4,165,4.0065
2014,6,1,5,190,10.8617
2014,6,2,1,87,3.7642
2014,6,2,2,103,5.3774
2014,6,2,3,109,4.9694
2014,6,2,4,118,5.1640
2014,6,2,5,147,6.4580
2014,6,3,1,96,1.1150
2014,6,3,2,147,0.8672
2014,6,3,3,142,1.7319
2014,6,3,4,141,3.2118
2014,6,3,5,152,4.1546
2014,7,1,1,423,-5.7941
2014,7,1,2,270,-5.9575
2014,7,1,3,136,-7.8284
2014,7,1,4,112,-6.0098
2014,7,1,5,188,-6.3697
2014,7,2,1,131,-6.5150
2014,7,2,2,115,-5.3992
2014,7,2,3,99,-3.9589
2014,7,2,4,121,-6.0513
2014,7,2,5,144,-6.2402
2014,7,3,1,118,-0.9176
2014,7,3,2,159,-0.2205
2014,7,3,3,142,-2.9054
2014,7,3,4,148,-1.9930
2014,7,3,5,152,-1.3524
2014,8,1,1,418,3.7799
2014,8,1,2,270,4.8594
2014,8,1,3,136,3.3468
2014,8,1,4,112,5.3518
2014,8,1,5,188,2.4707
2014,8,2,1,130,5.1084
2014,8,2,2,113,5.0149
2014,8,2,3,99,5.4472
2014,8,2,4,120,5.5634
2014,8,2,5,142,4.5805
2014,8,3,1,118,4.7451
2014,8,3,2,158,4.0259
2014,8,3,3,142,3.9566
2014,8,3,4,148,3.7029
2014,8,3,5,152,5.2826
2014,9,1,1,414,-7.4976
2014,9,1,2,267,-6.3772
2014,9,1,3,136,-6.1689
2014,9,1,4,112,-6.1262
2014,9,1,5,187,-7.9392
2014,9,2,1,130,-6.2402
2014,9,2,2,113,-4.6837
2014,9,2,3,98,-6.6606
2014,9,2,4,120,-6.6990
2014,9,2,5,141,-5.3115
2014,9,3,1,118,-1.7172
2014,9,3,2,156,-1.2951
2014,9,3,3,142,-1.5688
2014,9,3,4,148,-1.6644
2014,9,3,5,151,-4.3502
2014,10,1,1,412,7.0972
2014,10,1,2,265,4.1603
2014,10,1,3,136,6.3872
2014,10,1,4,111,6.3795
2014,10,1,5,187,4.1267
2014,10,2,1,129,4.4451
2014,10,2,2,113,7.8037
2014,10,2,3,98,7.3056
2014,10,2,4,120,3.7008
2014,10,2,5,141,3.7152
2014,10,3,1,118,4.1229
2014,10,3,2,154,1.7804
2014,10,3,3,142,2.1421
2014,10,3,4,148,1.3861
2014,10,3,5,151,1.0424
2014,11,1,1,409,0.2574
2014,11,1,2,265,-1.9117
2014,11,1,3,132,0.3797
2014,11,1,4,109,-2.9618
2014,11,1,5,187,-1.2579
2014,11,2,1,129,0.3341
2014,11,2,2,113,2.5415
2014,11,2,3,98,1.9992
2014,11,2,4,119,-0.5374
2014,11,2,5,140,-1.0375
2014,11,3,1,117,5.0213
2014,11,3,2,154,2.9084
2014,11,3,3,142,2.3621
2014,11,3,4,148,2.9325
2014,11,3,5,151,0.4838
2014,12,1,1,407,6.1024
2014,12,1,2,263,5.3102
2014,12,1,3,132,4.8833
2014,12,1,4,108,3.4918
2014,12,1,5,186,2.6329
2014,12,2,1,129,1.3169
2014,12,2,2,112,0.6591
2014,12,2,3,98,2.1408
2014,12,2,4,119,2.0921
2014,12,2,5,140,2.2041
2014,12,3,1,116,-1.7093
2014,12,3,2,154,-0.8955
2014,12,3,3,142,0.1274
2014,12,3,4,147,0.0593
2014,12,3,5,150,-0.7188
2015,1,1,1,403,-4.2168
2015,1,1,2,260,-4.8512
2015,1,1,3,132,-2.6950
2015,1,1,4,108,-4.4466
2015,1,1,5,185,-5.0552
2015,1,2,1,127,-4.4326
2015,1,2,2,112,-2.2759
2015,1,2,3,98,-0.7854
2015,1,2,4,118,-4.4097
2015,1,2,5,140,-3.8123
2015,1,3,1,116,-0.2941
2015,1,3,2,153,-3.8695
2015,1,3,3,141,-0.9728
2015,1,3,4,146,-2.9129
2015,1,3,5,150,-1.8694
2015,2,1,1,399,4.8257
2015,2,1,2,260,6.1604
2015,2,1,3,132,5.2510
2015,2,1,4,107,8.7045
2015,2,1,5,185,5.8547
2015,2,2,1,125,8.2291
2015,2,2,2,111,7.8971
2015,2,2,3,98,5.1796
2015,2,2,4,118,5.5265
2015,2,2,5,139,7.8090
2015,2,3,1,114,6.3606
2015,2,3,2,153,6.7752
2015,2,3,3,140,3.7902
2015,2,3,4,145,5.0357
2015,2,3,5,148,7.1161
2015,3,1,1,396,-0.8552
2015,3,1,2,257,0.9449
2015,3,1,3,131,3.6521
2015,3,1,4,105,-1.3056
2015,3,1,5,185,0.1649
2015,3,2,1,124,1.3932
2015,3,2,2,110,1.5228
2015,3,2,3,96,4.1757
2015,3,2,4,118,0.4486
2015,3,2,5,138,1.5214
2015,3,3,1,114,-2.0347
2015,3,3,2,152,-1.4312
2015,3,3,3,140,-1.6079
2015,3,3,4,145,-2.0033
2015,3,3,5,147,-0.5425
2015,4,1,1,393,-2.5533
2015,4,1,2,257,-2.1410
2015,4,1,3,129,-3.5672
2015,4,1,4,105,-1.5463
2015,4,1,5,183,-1.9526
2015,4,2,1,124,-1.6521
2015,4,2,2,110,-3.1058
2015,4,2,3,96,-4.9176
2015,4,2,4,117,-1.3777
2015,4,2,5,137,-1.6402
2015,4,3,1,113,-0.1359
2015,4,3,2,151,1.8908
2015,4,3,3,140,-0.1738
2015,4,3,4,144,0.4796
2015,4,3,5,146,2.4069
2015,5,1,1,390,0.3962
2015,5,1,2,256,2.0227
2015,5,1,3,128,5.8864
2015,5,1,4,105,1.8164
2015,5,1,5,183,0.4067
2015,5,2,1,124,1.5689
2015,5,2,2,110,3.5555
2015,5,2,3,96,3.4152
2015,5,2,4,117,0.8400
2015,5,2,5,137,1.8720
2015,5,3,1,111,2.7520
2015,5,3,2,150,0.4489
2015,5,3,3,140,0.8552
2015,5,3,4,144,0.4417
2015,5,3,5,146,0.2135
2015,6,1,1,388,1.5653
2015,6,1,2,256,1.0478
2015,6,1,3,128,3.6822
2015,6,1,4,105,2.2615
2015,6,1,5,181,1.7429
2015,6,2,1,124,-1.0478
2015,6,2,2,109,0.5389
2015,6,2,3,96,-2.1588
2015,6,2,4,117,-0.9228
2015,6,2,5,137,2.1102
2015,6,3,1,111,-3.5619
2015,6,3,2,150,-1.8529
2015,6,3,3,140,-2.1482
2015,6,3,4,142,-2.7372
2015,6,3,5,146,-1.0448
2015,7,1,1,266,-8.5886
2015,7,1,2,236,-5.3076
2015,7,1,3,237,-3.7592
2015,7,1,4,156,-6.6182
2015,7,1,5,216,-8.7851
2015,7,2,1,89,-3.8951
2015,7,2,2,90,-4.4470
2015,7,2,3,130,-1.2879
2015,7,2,4,136,-1.5967
2015,7,2,5,157,-2.0489
2015,7,3,1,120,1.9895
2015,7,3,2,138,1.9083
2015,7,3,3,171,0.6795
2015,7,3,4,175,1.8732
2015,7,3,5,147,2.3404
2015,8,1,1,261,-3.2902
2015,8,1,2,234,-4.1867
2015,8,1,3,234,-5.6801
2015,8,1,4,155,-4.4222
2015,8,1,5,215,-3.6204
2015,8,2,1,89,-6.2838
2015,8,2,2,90,-5.7295
2015,8,2,3,129,-6.8250
2015,8,2,4,136,-5.4761
2015,8,2,5,156,-6.1519
2015,8,3,1,118,-6.3239
2015,8,3,2,137,-5.3965
2015,8,3,3,169,-6.6430
2015,8,3,4,175,-5.3503
2015,8,3,5,147,-6.1114
2015,9,1,1,260,-8.0463
2015,9,1,2,234,-6.6501
2015,9,1,3,233,-7.3853
2015,9,1,4,154,-7.7562
2015,9,1,5,215,-8.8778
2015,9,2,1,88,-6.3545
2015,9,2,2,90,-6.4778
2015,9,2,3,127,-7.4977
2015,9,2,4,136,-4.8662
2015,9,2,5,156,-7.1386
2015,9,3,1,118,-2.7407
2015,9,3,2,135,-2.9736
2015,9,3,3,167,-1.7733
2015,9,3,4,174,-1.8442
2015,9,3,5,147,-4.5403
2015,10,1,1,255,5.5983
2015,10,1,2,232,7.8566
2015,10,1,3,232,5.4670
2015,10,1,4,153,5.9216
2015,10,1,5,214,6.6380
2015,10,2,1,88,9.1612
2015,10,2,2,89,7.0788
2015,10,2,3,127,6.5552
2015,10,2,4,136,4.1636
2015,10,2,5,156,7.4855
2015,10,3,1,118,9.1656
2015,10,3,2,135,7.7876
2015,10,3,3,167,6.6638
2015,10,3,4,173,9.1265
2015,10,3,5,147,8.9926
2015,11,1,1,249,3.4515
2015,11,1,2,228,0.0064
2015,11,1,3,229,1.0533
2015,11,1,4,152,4.2910
2015,11,1,5,214,2.1222
2015,11,2,1,87,4.3591
2015,11,2,2,88,5.3615
2015,11,2,3,125,4.8561
2015,11,2,4,134,3.1890
2015,11,2,5,155,4.3149
2015,11,3,1,118,-0.3135
2015,11,3,2,135,0.1201
2015,11,3,3,167,-0.9307
2015,11,3,4,173,0.6993
2015,11,3,5,146,1.1439
2015,12,1,1,247,-4.9071
2015,12,1,2,225,-5.5821
2015,12,1,3,228,-4.9900
2015,12,1,4,152,-5.6836
2015,12,1,5,214,-6.8397
2015,12,2,1,87,-5.9959
2015,12,2,2,88,-5.8130
2015,12,2,3,125,-4.0715
2015,12,2,4,133,-3.8699
2015,12,2,5,154,-5.4947
2015,12,3,1,118,-0.8246
2015,12,3,2,135,-0.8276
2015,12,3,3,166,-3.7935
2015,12,3,4,172,-0.9978
2015,12,3,5,146,-3.3380
2016,1,1,1,244,-9.3376
2016,1,1,2,224,-7.6783
2016,1,1,3,227,-9.5684
2016,1,1,4,150,-8.8074
2016,1,1,5,213,-12.7768
2016,1,2,1,87,-8.2457
2016,1,2,2,88,-9.0059
2016,1,2,3,124,-8.8922
2016,1,2,4,130,-6.4749
2016,1,2,5,154,-10.3630
2016,1,3,1,118,-3.8356
2016,1,3,2,133,-3.5527
2016,1,3,3,164,-4.3413
2016,1,3,4,172,-4.2617
2016,1,3,5,146,-8.2248
2016,2,1,1,235,-0.6402
2016,2,1,2,224,-0.1879
2016,2,1,3,223,0.1819
2016,2,1,4,148,0.7658
2016,2,1,5,213,0.2645
2016,2,2,1,87,2.1372
2016,2,2,2,87,-1.2302
2016,2,2,3,122,0.5804
2016,2,2,4,129,1.8995
2016,2,2,5,154,0.4930
2016,2,3,1,117,1.1690
2016,2,3,2,132,1.6737
2016,2,3,3,164,1.9207
2016,2,3,4,171,-1.2753
2016,2,3,5,146,-2.4402
2016,3,1,1,233,8.6726
2016,3,1,2,223,6.6320
2016,3,1,3,220,6.8223
2016,3,1,4,147,5.9610
2016,3,1,5,211,8.4470
2016,3,2,1,87,8.8635
2016,3,2,2,86,9.2686
2016,3,2,3,120,8.5755
2016,3,2,4,129,7.2156
2016,3,2,5,154,8.7723
2016,3,3,1,116,6.3477
2016,3,3,2,131,6.6037
