year,month,rank_ME,rank_dII,nstocks,ret_vw
1981,4,3,1,97,-1.5451
1981,4,3,2,142,-1.5498
1981,4,3,3,154,-1.6661
1981,4,3,4,142,-3.5538
1981,4,3,5,113,-1.8208
1981,5,1,1,463,3.8861
1981,5,1,2,167,3.5801
1981,5,1,3,169,2.5932
1981,5,1,4,205,3.6348
1981,5,1,5,353,4.3698
1981,5,2,1,127,2.1809
1981,5,2,2,86,3.4973
1981,5,2,3,89,3.2071
1981,5,2,4,101,4.1301
1981,5,2,5,154,3.8059
1981,5,3,1,97,-0.2412
1981,5,3,2,141,-0.5497
1981,5,3,3,153,1.0224
1981,5,3,4,142,-0.6743
1981,5,3,5,112,1.4137
1981,6,1,1,462,-0.4154
1981,6,1,2,166,-2.3676
1981,6,1,3,169,-0.2876
1981,6,1,4,202,-0.0018
1981,6,1,5,353,-1.8379
1981,6,2,1,126,-2.5931
1981,6,2,2,85,-0.8059
1981,6,2,3,87,-1.2805
1981,6,2,4,99,-2.8696
1981,6,2,5,153,-3.5338
1981,6,3,1,97,-0.7853
1981,6,3,2,140,-0.0068
1981,6,3,3,153,-0.2398
1981,6,3,4,141,-1.5272
1981,6,3,5,112,-2.1498
1981,7,1,1,526,-3.0265
1981,7,1,2,205,-2.7874
1981,7,1,3,160,-2.4775
1981,7,1,4,182,-2.2883
1981,7,1,5,385,-3.7969
1981,7,2,1,119,-0.7923
1981,7,2,2,107,-2.7020
1981,7,2,3,82,-2.5698
1981,7,2,4,98,-1.3642
1981,7,2,5,146,-2.2269
1981,7,3,1,90,0.8616
1981,7,3,2,133,0.9445
1981,7,3,3,156,-0.1814
1981,7,3,4,153,1.0155
1981,7,3,5,129,0.2888
1981,8,1,1,522,-8.6010
1981,8,1,2,205,-8.0483
1981,8,1,3,160,-7.0760
1981,8,1,4,180,-6.7427
1981,8,1,5,381,-8.8019
1981,8,2,1,118,-7.4215
1981,8,2,2,107,-7.6280
1981,8,2,3,82,-4.7717
1981,8,2,4,97,-7.4884
1981,8,2,5,146,-7.1537
1981,8,3,1,90,-6.7725
1981,8,3,2,133,-5.8835
1981,8,3,3,156,-4.0682
1981,8,3,4,151,-5.9583
1981,8,3,5,129,-6.7705
1981,9,1,1,514,-8.6212
1981,9,1,2,203,-7.7931
1981,9,1,3,160,-6.6118
1981,9,1,4,177,-7.0813
1981,9,1,5,375,-9.6135
1981,9,2,1,117,-7.6515
1981,9,2,2,108,-6.6984
1981,9,2,3,82,-6.1538
1981,9,2,4,97,-7.0722
1981,9,2,5,145,-8.3774
1981,9,3,1,90,-7.3851
1981,9,3,2,133,-5.4042
1981,9,3,3,155,-3.2267
1981,9,3,4,150,-7.0992
1981,9,3,5,127,-8.4508
1981,10,1,1,509,8.8484
1981,10,1,2,202,6.8987
1981,10,1,3,158,8.6980
1981,10,1,4,174,5.7154
1981,10,1,5,374,8.5546
1981,10,2,1,117,7.0826
1981,10,2,2,108,8.3511
1981,10,2,3,82,6.4823
1981,10,2,4,97,7.4873
1981,10,2,5,144,6.4662
1981,10,3,1,89,9.4977
1981,10,3,2,133,5.6760
1981,10,3,3,155,2.8145
1981,10,3,4,148,5.6987
1981,10,3,5,127,9.9958
1981,11,1,1,511,0.4012
1981,11,1,2,204,4.2749
1981,11,1,3,158,4.1322
1981,11,1,4,172,2.8217
1981,11,1,5,375,1.1333
1981,11,2,1,116,2.4083
1981,11,2,2,107,4.5454
1981,11,2,3,82,3.2360
1981,11,2,4,97,4.4756
1981,11,2,5,143,2.1944
1981,11,3,1,89,6.7445
1981,11,3,2,133,4.7095
1981,11,3,3,154,4.6194
1981,11,3,4,147,3.6094
1981,11,3,5,127,3.7586
1981,12,1,1,511,-1.1269
1981,12,1,2,203,0.0986
1981,12,1,3,158,-2.8798
1981,12,1,4,172,-3.2041
1981,12,1,5,374,-1.7290
1981,12,2,1,114,-1.6748
1981,12,2,2,107,-0.7246
1981,12,2,3,82,-0.4201
1981,12,2,4,97,-1.3466
1981,12,2,5,142,-1.3753
1981,12,3,1,89,-4.2773
1981,12,3,2,132,-3.1531
1981,12,3,3,154,-1.5428
1981,12,3,4,148,-3.0748
1981,12,3,5,126,-2.6134
1982,1,1,1,508,-0.1626
1982,1,1,2,202,-1.7690
1982,1,1,3,157,0.2243
1982,1,1,4,172,-1.2708
1982,1,1,5,372,-2.4506
1982,1,2,1,113,-3.8442
1982,1,2,2,106,-3.2068
1982,1,2,3,82,-3.6394
1982,1,2,4,96,-2.9867
1982,1,2,5,142,-5.1253
1982,1,3,1,89,-4.6113
1982,1,3,2,131,-2.8503
1982,1,3,3,154,0.7860
1982,1,3,4,148,-3.0465
1982,1,3,5,125,-4.3787
1982,2,1,1,506,-3.5815
1982,2,1,2,200,-2.9625
1982,2,1,3,155,-2.6739
1982,2,1,4,171,-3.2164
1982,2,1,5,371,-4.3306
1982,2,2,1,114,-4.3009
1982,2,2,2,106,-3.6015
1982,2,2,3,82,-3.0923
1982,2,2,4,96,-4.1200
1982,2,2,5,142,-6.4048
1982,2,3,1,88,-4.2042
1982,2,3,2,131,-6.3132
1982,2,3,3,154,-3.6220
1982,2,3,4,148,-5.4160
1982,2,3,5,124,-6.4980
1982,3,1,1,501,-1.6906
1982,3,1,2,198,-0.6217
1982,3,1,3,152,0.5578
1982,3,1,4,171,-0.3238
1982,3,1,5,364,-0.3444
1982,3,2,1,114,0.4876
1982,3,2,2,105,0.1947
1982,3,2,3,82,-0.6352
1982,3,2,4,96,0.0367
1982,3,2,5,139,-0.7921
1982,3,3,1,88,-2.0632
1982,3,3,2,131,-0.3777
1982,3,3,3,154,-0.0157
1982,3,3,4,148,0.0479
1982,3,3,5,124,-3.5097
1982,4,1,1,499,4.9875
1982,4,1,2,194,5.4092
1982,4,1,3,151,5.3469
1982,4,1,4,170,4.0809
1982,4,1,5,363,7.3594
1982,4,2,1,112,6.3548
1982,4,2,2,104,5.4294
1982,4,2,3,82,5.5860
1982,4,2,4,94,5.9831
1982,4,2,5,139,5.1790
1982,4,3,1,87,4.2530
1982,4,3,2,131,4.3722
1982,4,3,3,153,4.1231
1982,4,3,4,147,3.8028
1982,4,3,5,123,6.2847
1982,5,1,1,492,-1.8241
1982,5,1,2,194,-1.6200
1982,5,1,3,149,-0.9364
1982,5,1,4,167,-0.7888
1982,5,1,5,362,-1.1559
1982,5,2,1,112,-2.7520
1982,5,2,2,104,-3.4196
1982,5,2,3,82,-0.9622
1982,5,2,4,94,-3.2043
1982,5,2,5,140,-4.2741
1982,5,3,1,87,-2.2694
1982,5,3,2,130,-3.1441
1982,5,3,3,152,-2.2806
1982,5,3,4,147,-1.5351
1982,5,3,5,123,-3.7917
1982,6,1,1,484,-2.9853
1982,6,1,2,191,-0.5547
1982,6,1,3,148,0.1493
1982,6,1,4,167,-2.6344
1982,6,1,5,358,-2.1635
1982,6,2,1,112,-2.4635
1982,6,2,2,103,-0.8750
1982,6,2,3,82,-1.0409
1982,6,2,4,94,-1.4142
1982,6,2,5,140,-0.7487
1982,6,3,1,87,-5.0496
1982,6,3,2,130,-0.3294
1982,6,3,3,152,-1.4660
1982,6,3,4,146,-1.8124
1982,6,3,5,124,-3.6304
1982,7,1,1,503,-1.1722
1982,7,1,2,222,-0.0816
1982,7,1,3,162,-0.1940
1982,7,1,4,204,0.4773
1982,7,1,5,426,-2.0884
1982,7,2,1,131,-0.8705
1982,7,2,2,86,1.6428
1982,7,2,3,85,-0.6934
1982,7,2,4,96,-1.6101
1982,7,2,5,142,-3.1310
1982,7,3,1,76,-2.7880
1982,7,3,2,131,0.2290
1982,7,3,3,161,-1.8408
1982,7,3,4,147,-2.6730
1982,7,3,5,132,-5.5868
1982,8,1,1,502,6.2830
1982,8,1,2,220,5.1531
1982,8,1,3,161,4.0290
1982,8,1,4,204,6.4392
1982,8,1,5,423,6.4636
1982,8,2,1,130,9.1755
1982,8,2,2,85,9.1496
1982,8,2,3,84,12.0316
1982,8,2,4,96,9.6591
1982,8,2,5,141,8.9290
1982,8,3,1,76,12.7436
1982,8,3,2,130,11.8511
1982,8,3,3,161,12.4935
1982,8,3,4,147,12.5467
1982,8,3,5,131,13.6571
1982,9,1,1,496,3.5241
1982,9,1,2,221,4.4404
1982,9,1,3,162,4.5288
1982,9,1,4,204,3.7218
1982,9,1,5,424,3.1221
1982,9,2,1,130,3.6948
1982,9,2,2,84,4.0401
1982,9,2,3,84,4.5207
1982,9,2,4,95,3.0702
1982,9,2,5,141,1.3246
1982,9,3,1,76,1.5770
1982,9,3,2,129,1.6676
1982,9,3,3,161,0.2185
1982,9,3,4,147,0.7576
1982,9,3,5,131,1.2626
1982,10,1,1,488,11.8096
1982,10,1,2,217,12.0471
1982,10,1,3,162,12.5383
1982,10,1,4,203,13.8451
1982,10,1,5,423,14.9834
1982,10,2,1,128,13.0298
1982,10,2,2,82,12.2740
1982,10,2,3,84,13.0447
1982,10,2,4,94,11.7595
1982,10,2,5,141,15.2337
1982,10,3,1,76,10.6579
1982,10,3,2,128,9.9311
1982,10,3,3,161,9.3373
1982,10,3,4,147,12.1746
1982,10,3,5,131,13.7637
1982,11,1,1,487,11.1346
1982,11,1,2,217,11.4167
1982,11,1,3,161,8.3471
1982,11,1,4,202,8.5837
1982,11,1,5,419,9.5551
1982,11,2,1,126,9.9707
1982,11,2,2,81,8.1011
1982,11,2,3,84,9.2090
1982,11,2,4,94,8.0678
1982,11,2,5,139,6.5121
1982,11,3,1,76,1.7505
1982,11,3,2,127,5.5328
1982,11,3,3,161,3.7361
1982,11,3,4,147,4.3418
1982,11,3,5,131,6.2578
1982,12,1,1,489,2.3291
1982,12,1,2,216,2.6716
1982,12,1,3,161,1.5112
1982,12,1,4,201,2.8121
1982,12,1,5,419,1.3353
1982,12,2,1,126,1.8535
1982,12,2,2,81,1.9929
1982,12,2,3,84,1.5147
1982,12,2,4,94,0.1659
1982,12,2,5,138,1.4994
1982,12,3,1,76,4.5278
1982,12,3,2,127,3.2412
1982,12,3,3,160,1.4887
1982,12,3,4,147,0.9995
1982,12,3,5,131,-1.2651
1983,1,1,1,486,11.3686
1983,1,1,2,214,8.2555
1983,1,1,3,160,8.0821
1983,1,1,4,199,8.7912
1983,1,1,5,417,9.7337
1983,1,2,1,126,4.7605
1983,1,2,2,81,6.7672
1983,1,2,3,84,4.4284
1983,1,2,4,94,5.0521
1983,1,2,5,136,8.1926
1983,1,3,1,76,2.5828
1983,1,3,2,126,3.2600
1983,1,3,3,160,4.8485
1983,1,3,4,146,3.8748
1983,1,3,5,130,4.8174
1983,2,1,1,480,6.9638
1983,2,1,2,213,5.9008
1983,2,1,3,158,7.4524
1983,2,1,4,198,6.4172
1983,2,1,5,413,5.2605
1983,2,2,1,125,6.1430
1983,2,2,2,81,7.8455
1983,2,2,3,82,6.7802
1983,2,2,4,94,5.4696
1983,2,2,5,134,3.2230
1983,2,3,1,76,2.9688
1983,2,3,2,125,3.1117
1983,2,3,3,160,2.3728
1983,2,3,4,146,2.1289
1983,2,3,5,130,3.3579
1983,3,1,1,475,6.7787
1983,3,1,2,212,6.3858
1983,3,1,3,158,6.7178
1983,3,1,4,197,5.0175
1983,3,1,5,410,3.8524
1983,3,2,1,124,5.6321
1983,3,2,2,81,4.4993
1983,3,2,3,82,6.4141
1983,3,2,4,94,2.7518
1983,3,2,5,134,4.0949
1983,3,3,1,76,4.8340
1983,3,3,2,124,4.5297
1983,3,3,3,159,1.5855
1983,3,3,4,146,1.4158
1983,3,3,5,131,3.7398
1983,4,1,1,473,8.0732
1983,4,1,2,210,8.0552
1983,4,1,3,156,6.8476
1983,4,1,4,197,9.3039
1983,4,1,5,409,6.5482
1983,4,2,1,123,7.7331
1983,4,2,2,81,7.5884
1983,4,2,3,82,6.9205
1983,4,2,4,94,4.9690
1983,4,2,5,134,4.9565
1983,4,3,1,75,5.9451
1983,4,3,2,124,7.7708
1983,4,3,3,159,7.6589
1983,4,3,4,146,6.5083
1983,4,3,5,130,5.3672
1983,5,1,1,467,9.9529
1983,5,1,2,209,9.6105
1983,5,1,3,155,9.5430
1983,5,1,4,196,9.7277
1983,5,1,5,408,10.0943
1983,5,2,1,122,5.8896
1983,5,2,2,82,5.5448
1983,5,2,3,82,5.3912
1983,5,2,4,94,2.7248
1983,5,2,5,134,6.7183
1983,5,3,1,75,-0.4438
1983,5,3,2,124,-1.2893
1983,5,3,3,159,0.3396
1983,5,3,4,146,-0.9117
1983,5,3,5,130,2.9661
1983,6,1,1,461,5.1827
1983,6,1,2,208,4.7339
1983,6,1,3,155,4.2201
1983,6,1,4,196,5.7762
1983,6,1,5,407,3.2857
1983,6,2,1,122,7.2564
1983,6,2,2,82,6.7485
1983,6,2,3,81,3.6245
1983,6,2,4,94,4.7822
1983,6,2,5,133,6.0821
1983,6,3,1,75,5.5815
1983,6,3,2,123,4.1008
1983,6,3,3,159,2.2313
1983,6,3,4,145,5.2460
1983,6,3,5,130,4.3257
1983,7,1,1,482,-2.0151
1983,7,1,2,234,-0.3250
1983,7,1,3,172,-2.5779
1983,7,1,4,246,-2.2097
1983,7,1,5,457,-2.8666
1983,7,2,1,110,-1.5713
1983,7,2,2,89,-0.9530
1983,7,2,3,85,-2.5731
1983,7,2,4,93,-2.6924
1983,7,2,5,155,-4.7132
1983,7,3,1,78,-1.5103
1983,7,3,2,133,-4.0415
1983,7,3,3,149,-3.0723
1983,7,3,4,150,-2.2484
1983,7,3,5,135,-5.0966
1983,8,1,1,476,-3.2094
1983,8,1,2,233,-1.9914
1983,8,1,3,172,-3.1880
1983,8,1,4,246,-3.4540
1983,8,1,5,453,-3.4794
1983,8,2,1,109,-2.0371
1983,8,2,2,89,-3.3417
1983,8,2,3,85,-2.1485
1983,8,2,4,93,-3.2312
1983,8,2,5,155,-3.5994
1983,8,3,1,78,2.9910
1983,8,3,2,133,0.9887
1983,8,3,3,149,2.1365
1983,8,3,4,149,1.1097
1983,8,3,5,135,-0.4084
1983,9,1,1,475,0.4951
1983,9,1,2,229,-0.2815
1983,9,1,3,172,1.8360
1983,9,1,4,242,0.2532
1983,9,1,5,451,0.0351
1983,9,2,1,109,2.9698
1983,9,2,2,88,3.1007
1983,9,2,3,83,3.9698
1983,9,2,4,93,1.9433
1983,9,2,5,154,2.3899
1983,9,3,1,78,2.0219
1983,9,3,2,132,2.3337
1983,9,3,3,149,2.7316
1983,9,3,4,148,1.4211
1983,9,3,5,135,-0.1795
1983,10,1,1,471,-4.8556
1983,10,1,2,228,-5.7673
1983,10,1,3,170,-3.8346
1983,10,1,4,241,-6.6486
1983,10,1,5,447,-7.2459
1983,10,2,1,109,-4.3658
1983,10,2,2,88,-5.9161
1983,10,2,3,83,-4.1469
1983,10,2,4,92,-4.9243
1983,10,2,5,154,-7.1159
1983,10,3,1,77,-3.5120
1983,10,3,2,132,-1.2963
1983,10,3,3,149,-0.9437
1983,10,3,4,147,-0.3184
1983,10,3,5,134,-5.4377
1983,11,1,1,469,3.7714
1983,11,1,2,227,6.0587
1983,11,1,3,170,3.5532
1983,11,1,4,241,3.5861
1983,11,1,5,445,3.5988
1983,11,2,1,108,5.3617
1983,11,2,2,88,5.9739
1983,11,2,3,82,4.3664
1983,11,2,4,91,4.8165
1983,11,2,5,153,6.0800
1983,11,3,1,77,3.6422
1983,11,3,2,132,4.8770
1983,11,3,3,148,-0.1269
1983,11,3,4,147,2.2385
1983,11,3,5,134,4.5135
1983,12,1,1,467,-0.7272
1983,12,1,2,228,-0.4166
1983,12,1,3,168,-0.8007
1983,12,1,4,240,-1.5244
1983,12,1,5,447,-2.4898
1983,12,2,1,107,-0.8804
1983,12,2,2,88,-1.1763
1983,12,2,3,82,-0.9326
1983,12,2,4,91,-0.8336
1983,12,2,5,153,-2.0276
1983,12,3,1,77,0.5806
1983,12,3,2,132,-0.3644
1983,12,3,3,148,-0.6415
1983,12,3,4,147,-0.8117
1983,12,3,5,134,-1.6759
1984,1,1,1,463,0.9336
1984,1,1,2,227,1.4066
1984,1,1,3,167,-0.0996
1984,1,1,4,238,-1.6821
1984,1,1,5,443,-0.3461
1984,1,2,1,107,0.7178
1984,1,2,2,88,-1.0106
1984,1,2,3,81,-3.0442
1984,1,2,4,91,-4.7297
1984,1,2,5,153,-4.4172
1984,1,3,1,77,-2.9548
1984,1,3,2,131,-2.0797
1984,1,3,3,147,0.5621
1984,1,3,4,147,-0.6532
1984,1,3,5,132,-3.5329
1984,2,1,1,457,-5.6727
1984,2,1,2,224,-6.2456
1984,2,1,3,166,-5.2870
1984,2,1,4,235,-5.3675
1984,2,1,5,438,-6.2815
1984,2,2,1,106,-5.1158
1984,2,2,2,88,-3.9397
1984,2,2,3,81,-4.1782
1984,2,2,4,91,-5.0256
1984,2,2,5,153,-6.1579
1984,2,3,1,76,-5.3779
1984,2,3,2,131,-5.0010
1984,2,3,3,147,-2.1784
1984,2,3,4,147,-2.7345
1984,2,3,5,132,-6.2201
1984,3,1,1,454,0.8886
1984,3,1,2,224,1.7342
1984,3,1,3,166,2.1647
1984,3,1,4,231,1.0691
1984,3,1,5,431,1.5641
1984,3,2,1,105,2.7907
1984,3,2,2,87,0.9987
1984,3,2,3,80,1.7901
1984,3,2,4,91,0.7956
1984,3,2,5,149,0.7188
1984,3,3,1,76,4.7428
1984,3,3,2,131,3.4956
1984,3,3,3,147,1.1671
1984,3,3,4,146,-0.1056
1984,3,3,5,131,1.5485
1984,4,1,1,454,-1.1215
1984,4,1,2,224,0.2035
1984,4,1,3,166,-0.3053
1984,4,1,4,232,-1.5373
1984,4,1,5,429,-2.7511
1984,4,2,1,104,0.9891
1984,4,2,2,86,0.5390
1984,4,2,3,80,0.9820
1984,4,2,4,89,-0.5365
1984,4,2,5,149,-0.2586
1984,4,3,1,76,-0.3317
1984,4,3,2,131,-0.6084
1984,4,3,3,147,0.8756
1984,4,3,4,146,2.2766
1984,4,3,5,131,1.0804
1984,5,1,1,447,-4.9126
1984,5,1,2,223,-3.2529
1984,5,1,3,167,-4.4353
1984,5,1,4,231,-6.1513
1984,5,1,5,427,-4.5475
1984,5,2,1,104,-4.7491
1984,5,2,2,86,-4.9373
1984,5,2,3,78,-3.7130
1984,5,2,4,88,-5.4046
1984,5,2,5,149,-6.7122
1984,5,3,1,76,-7.3708
1984,5,3,2,131,-4.4344
1984,5,3,3,146,-4.6772
1984,5,3,4,146,-3.9059
1984,5,3,5,131,-5.2144
1984,6,1,1,442,3.7668
1984,6,1,2,223,3.1526
1984,6,1,3,166,1.9413
1984,6,1,4,230,1.7646
1984,6,1,5,424,1.5720
1984,6,2,1,104,2.0530
1984,6,2,2,85,3.5745
1984,6,2,3,78,3.2022
1984,6,2,4,86,3.6270
1984,6,2,5,149,3.0420
1984,6,3,1,76,1.1318
1984,6,3,2,131,2.6715
1984,6,3,3,146,2.3192
1984,6,3,4,146,2.6922
1984,6,3,5,131,3.0120
1984,7,1,1,467,-5.8552
1984,7,1,2,274,-3.3677
1984,7,1,3,209,-4.1034
1984,7,1,4,240,-4.5055
1984,7,1,5,582,-4.6289
1984,7,2,1,105,-4.1350
1984,7,2,2,106,-3.6733
1984,7,2,3,70,-4.3765
1984,7,2,4,106,-4.2966
1984,7,2,5,149,-5.6538
1984,7,3,1,103,-3.4252
1984,7,3,2,125,-2.5788
1984,7,3,3,142,-0.8559
1984,7,3,4,137,-1.1209
1984,7,3,5,127,-2.0074
1984,8,1,1,461,10.0762
1984,8,1,2,272,9.6432
1984,8,1,3,208,11.2704
1984,8,1,4,238,10.6093
1984,8,1,5,580,9.3273
1984,8,2,1,105,12.5693
1984,8,2,2,105,12.8478
1984,8,2,3,70,12.2622
1984,8,2,4,106,12.5118
1984,8,2,5,148,13.4881
1984,8,3,1,101,11.3067
1984,8,3,2,123,10.9775
1984,8,3,3,142,10.5731
1984,8,3,4,137,11.6836
1984,8,3,5,127,11.3041
1984,9,1,1,458,-0.4566
1984,9,1,2,271,0.3725
1984,9,1,3,207,0.9104
1984,9,1,4,238,0.1114
1984,9,1,5,574,-2.1650
1984,9,2,1,105,0.3764
1984,9,2,2,106,-0.7242
1984,9,2,3,70,-1.2458
1984,9,2,4,104,-2.0519
1984,9,2,5,146,-1.6283
1984,9,3,1,101,-1.9283
1984,9,3,2,122,-0.2768
1984,9,3,3,142,0.4006
1984,9,3,4,136,0.4752
1984,9,3,5,127,-2.4375
1984,10,1,1,451,-2.3494
1984,10,1,2,267,-2.2678
1984,10,1,3,206,-3.2496
1984,10,1,4,236,-3.6602
1984,10,1,5,573,-2.2013
1984,10,2,1,104,-1.2181
1984,10,2,2,105,-1.2618
1984,10,2,3,68,-1.7237
1984,10,2,4,104,-0.6489
1984,10,2,5,145,-1.0718
1984,10,3,1,100,0.0026
1984,10,3,2,121,0.8431
1984,10,3,3,141,0.1473
1984,10,3,4,136,0.6660
1984,10,3,5,127,-0.1097
1984,11,1,1,448,-3.1053
1984,11,1,2,266,-2.7162
1984,11,1,3,205,-3.6400
1984,11,1,4,233,-2.1782
1984,11,1,5,566,-3.4708
1984,11,2,1,104,-2.0213
1984,11,2,2,104,-0.5520
1984,11,2,3,67,-1.8168
1984,11,2,4,104,0.5322
1984,11,2,5,146,-3.1501
1984,11,3,1,99,0.4249
1984,11,3,2,121,-0.7759
1984,11,3,3,141,-1.1649
1984,11,3,4,135,0.3665
1984,11,3,5,126,-3.2526
1984,12,1,1,439,-0.1702
1984,12,1,2,262,-0.1128
1984,12,1,3,204,1.8684
1984,12,1,4,232,0.8484
1984,12,1,5,561,0.6727
1984,12,2,1,104,3.3550
1984,12,2,2,104,0.8341
1984,12,2,3,67,4.3170
1984,12,2,4,104,1.8283
1984,12,2,5,145,1.8657
1984,12,3,1,97,1.2769
1984,12,3,2,120,2.1566
1984,12,3,3,140,2.0615
1984,12,3,4,134,2.2728
1984,12,3,5,126,2.8789
1985,1,1,1,434,10.9506
1985,1,1,2,258,10.1378
1985,1,1,3,205,11.1022
1985,1,1,4,230,12.3462
1985,1,1,5,557,12.6913
1985,1,2,1,103,9.4181
1985,1,2,2,104,10.1998
1985,1,2,3,67,9.6929
1985,1,2,4,104,10.4786
1985,1,2,5,145,13.7833
1985,1,3,1,97,7.4751
1985,1,3,2,119,6.8808
1985,1,3,3,140,7.5127
1985,1,3,4,133,6.9971
1985,1,3,5,126,10.5448
1985,2,1,1,428,3.6791
1985,2,1,2,256,4.6233
1985,2,1,3,204,4.1495
1985,2,1,4,227,2.9496
1985,2,1,5,556,3.2729
1985,2,2,1,103,1.4085
1985,2,2,2,103,1.9584
1985,2,2,3,66,2.6135
1985,2,2,4,102,2.4296
1985,2,2,5,145,1.4125
1985,2,3,1,97,2.1071
1985,2,3,2,119,1.3571
1985,2,3,3,140,1.6319
1985,2,3,4,132,1.0880
1985,2,3,5,125,1.4657
1985,3,1,1,419,0.0342
1985,3,1,2,254,-1.3888
1985,3,1,3,204,-1.6285
1985,3,1,4,225,-3.8308
1985,3,1,5,552,-2.1268
1985,3,2,1,103,-0.7902
1985,3,2,2,102,-1.4406
1985,3,2,3,66,-2.1316
1985,3,2,4,99,-2.1006
1985,3,2,5,144,-2.2828
1985,3,3,1,97,2.0078
1985,3,3,2,118,0.7326
1985,3,3,3,140,-0.4162
1985,3,3,4,131,0.5111
1985,3,3,5,125,-1.4678
1985,4,1,1,418,-1.6884
1985,4,1,2,251,-0.6382
1985,4,1,3,204,-1.2638
1985,4,1,4,224,-1.4502
1985,4,1,5,548,-1.6258
1985,4,2,1,102,-0.1713
1985,4,2,2,102,-1.2854
1985,4,2,3,66,-0.9394
1985,4,2,4,99,-2.1631
1985,4,2,5,144,-1.5897
1985,4,3,1,97,-0.1988
1985,4,3,2,118,-1.6326
1985,4,3,3,140,0.0591
1985,4,3,4,131,0.3529
1985,4,3,5,125,-2.7811
1985,5,1,1,417,2.4514
1985,5,1,2,249,1.3550
1985,5,1,3,202,3.1764
1985,5,1,4,221,3.7375
1985,5,1,5,545,2.8565
1985,5,2,1,102,4.3130
1985,5,2,2,101,3.6066
1985,5,2,3,66,0.7718
1985,5,2,4,99,4.6522
1985,5,2,5,143,6.2557
1985,5,3,1,97,6.9615
1985,5,3,2,118,5.7394
1985,5,3,3,140,5.3795
1985,5,3,4,131,5.5859
1985,5,3,5,125,8.1408
1985,6,1,1,413,0.4568
1985,6,1,2,248,-0.6067
1985,6,1,3,201,1.2056
1985,6,1,4,216,-0.3152
1985,6,1,5,544,-0.3575
1985,6,2,1,100,1.0840
1985,6,2,2,101,1.6797
1985,6,2,3,66,2.2791
1985,6,2,4,98,0.6395
1985,6,2,5,138,1.7465
1985,6,3,1,95,1.9573
1985,6,3,2,118,1.5309
1985,6,3,3,140,0.9403
1985,6,3,4,131,2.0997
1985,6,3,5,125,2.4537
1985,7,1,1,540,2.6565
1985,7,1,2,227,3.4481
1985,7,1,3,199,2.7627
1985,7,1,4,234,1.9327
1985,7,1,5,602,2.6599
1985,7,2,1,95,4.0078
1985,7,2,2,86,1.5238
1985,7,2,3,94,3.2537
1985,7,2,4,94,1.4169
1985,7,2,5,165,3.0797
1985,7,3,1,97,-0.0745
1985,7,3,2,142,-2.0447
1985,7,3,3,141,1.0964
1985,7,3,4,128,0.0922
1985,7,3,5,122,-0.3327
1985,8,1,1,535,-0.8408
1985,8,1,2,225,-1.0400
1985,8,1,3,198,-0.6661
1985,8,1,4,233,0.2695
1985,8,1,5,597,-1.1322
1985,8,2,1,95,-0.0460
1985,8,2,2,86,0.0536
1985,8,2,3,93,-1.1076
1985,8,2,4,94,-1.1940
1985,8,2,5,165,-1.9380
1985,8,3,1,97,1.8514
1985,8,3,2,141,0.2367
1985,8,3,3,141,-1.0851
1985,8,3,4,128,-0.4049
1985,8,3,5,122,-1.5371
1985,9,1,1,530,-5.9355
1985,9,1,2,220,-3.8567
1985,9,1,3,197,-4.5435
1985,9,1,4,230,-3.7540
1985,9,1,5,594,-5.8889
1985,9,2,1,95,-5.8244
1985,9,2,2,84,-5.9128
1985,9,2,3,93,-4.4961
1985,9,2,4,94,-4.2585
1985,9,2,5,164,-7.5330
1985,9,3,1,96,-1.2493
1985,9,3,2,141,-3.4743
1985,9,3,3,140,-2.5365
1985,9,3,4,128,-4.4710
1985,9,3,5,122,-4.1306
1985,10,1,1,527,1.4665
1985,10,1,2,218,1.5767
1985,10,1,3,196,4.1891
1985,10,1,4,227,1.4203
1985,10,1,5,590,2.3552
1985,10,2,1,95,2.2611
1985,10,2,2,84,3.7189
1985,10,2,3,93,4.6498
1985,10,2,4,94,4.8256
1985,10,2,5,164,3.2527
1985,10,3,1,94,5.2143
1985,10,3,2,141,3.9105
1985,10,3,3,137,4.0034
1985,10,3,4,127,4.0851
1985,10,3,5,122,4.3625
1985,11,1,1,522,3.8839
1985,11,1,2,215,7.2536
1985,11,1,3,193,6.6269
1985,11,1,4,225,5.6964
1985,11,1,5,587,5.4524
1985,11,2,1,95,6.1940
1985,11,2,2,84,6.7319
1985,11,2,3,91,6.4937
1985,11,2,4,93,5.5847
1985,11,2,5,164,8.5351
1985,11,3,1,93,5.3518
1985,11,3,2,141,6.0329
1985,11,3,3,137,7.6916
1985,11,3,4,126,7.2629
1985,11,3,5,122,7.9990
1985,12,1,1,515,2.9965
1985,12,1,2,215,1.7711
1985,12,1,3,188,4.1632
1985,12,1,4,223,3.4023
1985,12,1,5,585,4.5334
1985,12,2,1,94,4.1555
1985,12,2,2,84,5.0996
1985,12,2,3,89,4.4938
1985,12,2,4,91,4.3551
1985,12,2,5,164,4.0794
1985,12,3,1,91,3.7478
1985,12,3,2,141,4.2343
1985,12,3,3,136,5.2633
1985,12,3,4,126,4.4923
1985,12,3,5,122,3.5770
1986,1,1,1,508,2.2026
1986,1,1,2,214,1.6118
1986,1,1,3,186,2.3799
1986,1,1,4,221,0.7065
