year,month,rank_ME,rank_IA,nstocks,ret_vw
1978,6,3,2,139,-1.5659
1978,6,3,3,154,-1.7874
1978,6,3,4,184,-1.2164
1978,6,3,5,161,-1.3800
1978,7,1,1,642,4.5662
1978,7,1,2,277,4.1619
1978,7,1,3,226,6.4805
1978,7,1,4,276,6.5056
1978,7,1,5,504,6.0605
1978,7,2,1,107,7.4629
1978,7,2,2,116,5.2031
1978,7,2,3,120,5.8723
1978,7,2,4,118,6.5699
1978,7,2,5,175,6.7335
1978,7,3,1,84,6.3881
1978,7,3,2,123,6.8844
1978,7,3,3,167,4.3925
1978,7,3,4,174,5.4297
1978,7,3,5,153,6.2569
1978,8,1,1,636,9.6814
1978,8,1,2,276,9.0048
1978,8,1,3,224,7.0534
1978,8,1,4,274,9.0466
1978,8,1,5,502,9.1963
1978,8,2,1,107,9.5422
1978,8,2,2,115,8.3691
1978,8,2,3,119,6.6114
1978,8,2,4,117,6.9501
1978,8,2,5,175,8.5053
1978,8,3,1,84,3.8094
1978,8,3,2,122,3.9525
1978,8,3,3,166,2.5503
1978,8,3,4,174,3.1335
1978,8,3,5,152,5.3438
1978,9,1,1,629,0.9945
1978,9,1,2,275,-1.3577
1978,9,1,3,223,0.1218
1978,9,1,4,272,-0.4443
1978,9,1,5,498,-1.3212
1978,9,2,1,106,-2.4997
1978,9,2,2,115,-0.5833
1978,9,2,3,118,-1.0295
1978,9,2,4,117,-2.0306
1978,9,2,5,174,-1.8414
1978,9,3,1,82,0.3807
1978,9,3,2,121,-0.7777
1978,9,3,3,166,-0.0051
1978,9,3,4,173,-1.0319
1978,9,3,5,152,-2.3223
1978,10,1,1,627,-22.4249
1978,10,1,2,274,-20.2700
1978,10,1,3,222,-22.3213
1978,10,1,4,271,-22.7328
1978,10,1,5,497,-25.7839
1978,10,2,1,106,-20.5409
1978,10,2,2,114,-18.8073
1978,10,2,3,119,-16.9216
1978,10,2,4,114,-19.7526
1978,10,2,5,173,-22.9681
1978,10,3,1,82,-13.5347
1978,10,3,2,122,-8.1385
1978,10,3,3,166,-8.5964
1978,10,3,4,172,-10.3856
1978,10,3,5,153,-12.1931
1978,11,1,1,622,5.4024
1978,11,1,2,274,5.4581
1978,11,1,3,221,6.6614
1978,11,1,4,269,8.7395
1978,11,1,5,495,7.2919
1978,11,2,1,105,5.8789
1978,11,2,2,114,4.5933
1978,11,2,3,118,6.3642
1978,11,2,4,114,7.3655
1978,11,2,5,173,9.3565
1978,11,3,1,82,2.6742
1978,11,3,2,122,3.6165
1978,11,3,3,166,2.6151
1978,11,3,4,171,3.1291
1978,11,3,5,153,3.3756
1978,12,1,1,620,1.6415
1978,12,1,2,274,-0.4617
1978,12,1,3,221,1.0016
1978,12,1,4,269,2.6910
1978,12,1,5,488,3.1188
1978,12,2,1,105,2.7654
1978,12,2,2,115,0.2661
1978,12,2,3,117,1.1458
1978,12,2,4,114,4.0670
1978,12,2,5,172,3.3477
1978,12,3,1,82,1.1803
1978,12,3,2,121,2.6461
1978,12,3,3,164,0.2798
1978,12,3,4,170,1.4524
1978,12,3,5,153,2.5214
1979,1,1,1,614,11.2953
1979,1,1,2,271,10.6899
1979,1,1,3,221,10.1789
1979,1,1,4,267,9.9025
1979,1,1,5,487,9.3925
1979,1,2,1,104,8.1151
1979,1,2,2,115,10.3432
1979,1,2,3,117,6.1900
1979,1,2,4,113,7.0248
1979,1,2,5,171,7.3618
1979,1,3,1,82,7.0878
1979,1,3,2,121,4.6519
1979,1,3,3,164,4.9035
1979,1,3,4,170,3.5237
1979,1,3,5,153,3.6399
1979,2,1,1,607,-2.0755
1979,2,1,2,269,-1.7765
1979,2,1,3,221,-2.6840
1979,2,1,4,265,-3.3551
1979,2,1,5,485,-3.0310
1979,2,2,1,101,-2.3642
1979,2,2,2,114,-2.2970
1979,2,2,3,116,-2.6097
1979,2,2,4,112,-2.6708
1979,2,2,5,169,-3.1103
1979,2,3,1,81,-3.0745
1979,2,3,2,122,-2.3370
1979,2,3,3,164,-2.8505
1979,2,3,4,169,-3.5132
1979,2,3,5,151,-3.3773
1979,3,1,1,600,7.8668
1979,3,1,2,268,8.5466
1979,3,1,3,221,8.3698
1979,3,1,4,265,9.5912
1979,3,1,5,482,9.9999
1979,3,2,1,101,12.3670
1979,3,2,2,114,9.0552
1979,3,2,3,113,7.2845
1979,3,2,4,111,9.7594
1979,3,2,5,167,11.6395
1979,3,3,1,80,8.8468
1979,3,3,2,121,6.2353
1979,3,3,3,164,4.1755
1979,3,3,4,168,5.3081
1979,3,3,5,150,8.0163
1979,4,1,1,598,3.6536
1979,4,1,2,267,2.8317
1979,4,1,3,219,3.5405
1979,4,1,4,264,2.3174
1979,4,1,5,483,2.2489
1979,4,2,1,101,2.5791
1979,4,2,2,113,3.2078
1979,4,2,3,113,2.0330
1979,4,2,4,111,1.8870
1979,4,2,5,166,2.0939
1979,4,3,1,80,0.2215
1979,4,3,2,121,-0.1310
1979,4,3,3,164,-0.4276
1979,4,3,4,169,1.3121
1979,4,3,5,150,1.0615
1979,5,1,1,597,-0.8769
1979,5,1,2,267,-0.7477
1979,5,1,3,218,-1.8010
1979,5,1,4,257,-1.5115
1979,5,1,5,480,-1.6330
1979,5,2,1,101,-0.8319
1979,5,2,2,113,0.4572
1979,5,2,3,110,-1.9481
1979,5,2,4,111,-2.4582
1979,5,2,5,165,-1.7284
1979,5,3,1,80,-1.4551
1979,5,3,2,121,-2.0950
1979,5,3,3,164,-1.5937
1979,5,3,4,169,-1.6775
1979,5,3,5,150,-1.1412
1979,6,1,1,595,5.0976
1979,6,1,2,264,4.3730
1979,6,1,3,216,4.9996
1979,6,1,4,256,5.2380
1979,6,1,5,477,5.5779
1979,6,2,1,101,4.7036
1979,6,2,2,113,4.7594
1979,6,2,3,110,4.7587
1979,6,2,4,110,5.7608
1979,6,2,5,164,6.0237
1979,6,3,1,80,4.5606
1979,6,3,2,120,3.0137
1979,6,3,3,163,3.6127
1979,6,3,4,169,4.7699
1979,6,3,5,150,5.4149
1979,7,1,1,578,2.6289
1979,7,1,2,269,2.6979
1979,7,1,3,245,2.4046
1979,7,1,4,294,3.1670
1979,7,1,5,466,2.0778
1979,7,2,1,104,2.7474
1979,7,2,2,96,3.4003
1979,7,2,3,97,2.9720
1979,7,2,4,115,3.9997
1979,7,2,5,216,2.8056
1979,7,3,1,80,3.1245
1979,7,3,2,149,0.3218
1979,7,3,3,176,2.0282
1979,7,3,4,162,1.0701
1979,7,3,5,121,1.6963
1979,8,1,1,575,7.4602
1979,8,1,2,268,6.5969
1979,8,1,3,242,9.2653
1979,8,1,4,291,7.4714
1979,8,1,5,463,9.0602
1979,8,2,1,102,7.3151
1979,8,2,2,95,9.2786
1979,8,2,3,95,8.0564
1979,8,2,4,115,7.1646
1979,8,2,5,214,8.9786
1979,8,3,1,80,6.7357
1979,8,3,2,148,4.4060
1979,8,3,3,176,6.8951
1979,8,3,4,162,6.8944
1979,8,3,5,120,9.1200
1979,9,1,1,569,-1.0583
1979,9,1,2,265,1.0043
1979,9,1,3,237,-1.3305
1979,9,1,4,290,0.0585
1979,9,1,5,460,-1.5179
1979,9,2,1,102,-0.1617
1979,9,2,2,95,-1.0745
1979,9,2,3,95,-0.6693
1979,9,2,4,115,-0.9189
1979,9,2,5,212,1.5277
1979,9,3,1,78,0.6756
1979,9,3,2,148,0.3823
1979,9,3,3,176,0.4690
1979,9,3,4,162,-0.8123
1979,9,3,5,120,-0.2776
1979,10,1,1,563,-10.5391
1979,10,1,2,263,-9.5379
1979,10,1,3,237,-10.2240
1979,10,1,4,289,-10.8192
1979,10,1,5,459,-11.2580
1979,10,2,1,102,-12.3193
1979,10,2,2,95,-10.1814
1979,10,2,3,95,-10.2354
1979,10,2,4,114,-9.2538
1979,10,2,5,211,-9.1128
1979,10,3,1,77,-6.9346
1979,10,3,2,148,-4.8020
1979,10,3,3,175,-7.4753
1979,10,3,4,162,-6.9118
1979,10,3,5,120,-7.2533
1979,11,1,1,561,7.5265
1979,11,1,2,263,6.2430
1979,11,1,3,237,8.7711
1979,11,1,4,290,7.9152
1979,11,1,5,459,8.7507
1979,11,2,1,102,8.8357
1979,11,2,2,95,5.8476
1979,11,2,3,95,7.3608
1979,11,2,4,114,7.8862
1979,11,2,5,212,11.2227
1979,11,3,1,77,7.3605
1979,11,3,2,148,4.9495
1979,11,3,3,175,4.5751
1979,11,3,4,162,5.9116
1979,11,3,5,120,9.4769
1979,12,1,1,558,8.8432
1979,12,1,2,261,6.0453
1979,12,1,3,235,8.1053
1979,12,1,4,288,8.7014
1979,12,1,5,455,6.7775
1979,12,2,1,102,5.8072
1979,12,2,2,95,4.6673
1979,12,2,3,95,6.1420
1979,12,2,4,114,6.1604
1979,12,2,5,210,6.4957
1979,12,3,1,77,4.9482
1979,12,3,2,146,0.4224
1979,12,3,3,173,2.7628
1979,12,3,4,162,1.8172
1979,12,3,5,120,4.8533
1980,1,1,1,548,11.3442
1980,1,1,2,259,8.7182
1980,1,1,3,235,11.1970
1980,1,1,4,286,10.9745
1980,1,1,5,451,11.3086
1980,1,2,1,101,7.3749
1980,1,2,2,94,5.2188
1980,1,2,3,94,6.3810
1980,1,2,4,110,8.3339
1980,1,2,5,210,7.7744
1980,1,3,1,77,7.3734
1980,1,3,2,146,6.8716
1980,1,3,3,172,7.0007
1980,1,3,4,162,3.6264
1980,1,3,5,119,7.9601
1980,2,1,1,544,-1.6100
1980,2,1,2,257,-2.5556
1980,2,1,3,230,-2.2648
1980,2,1,4,283,0.3572
1980,2,1,5,446,-0.4060
1980,2,2,1,101,-2.7616
1980,2,2,2,94,0.0953
1980,2,2,3,93,-2.6539
1980,2,2,4,109,-2.6359
1980,2,2,5,208,-1.5341
1980,2,3,1,75,1.2226
1980,2,3,2,146,2.8557
1980,2,3,3,172,-0.5779
1980,2,3,4,160,-2.9544
1980,2,3,5,118,-1.6318
1980,3,1,1,539,-19.4786
1980,3,1,2,254,-16.1575
1980,3,1,3,228,-17.9666
1980,3,1,4,282,-19.0848
1980,3,1,5,444,-20.3037
1980,3,2,1,101,-17.3056
1980,3,2,2,92,-15.6200
1980,3,2,3,93,-15.9208
1980,3,2,4,109,-17.2424
1980,3,2,5,207,-18.9875
1980,3,3,1,75,-13.8021
1980,3,3,2,146,-11.0897
1980,3,3,3,172,-10.5410
1980,3,3,4,158,-7.9449
1980,3,3,5,118,-12.2059
1980,4,1,1,536,7.1860
1980,4,1,2,254,5.8710
1980,4,1,3,227,4.7007
1980,4,1,4,282,7.9946
1980,4,1,5,442,5.6211
1980,4,2,1,100,6.5758
1980,4,2,2,92,5.3622
1980,4,2,3,93,6.9557
1980,4,2,4,109,4.2625
1980,4,2,5,205,6.2201
1980,4,3,1,75,5.3471
1980,4,3,2,145,5.1767
1980,4,3,3,172,3.8616
1980,4,3,4,158,5.6637
1980,4,3,5,118,3.5912
1980,5,1,1,536,5.6486
1980,5,1,2,253,5.2645
1980,5,1,3,227,8.6895
1980,5,1,4,281,7.0642
1980,5,1,5,442,7.1377
1980,5,2,1,99,8.6271
1980,5,2,2,92,7.2320
1980,5,2,3,93,7.1820
1980,5,2,4,109,8.8195
1980,5,2,5,203,8.8013
1980,5,3,1,75,6.5566
1980,5,3,2,145,4.7009
1980,5,3,3,172,6.0236
1980,5,3,4,159,5.5867
1980,5,3,5,118,6.0471
1980,6,1,1,533,3.9998
1980,6,1,2,249,4.3129
1980,6,1,3,227,4.9792
1980,6,1,4,280,4.2349
1980,6,1,5,440,3.9556
1980,6,2,1,97,2.0872
1980,6,2,2,92,3.5979
1980,6,2,3,92,4.1097
1980,6,2,4,109,4.3025
1980,6,2,5,203,6.1854
1980,6,3,1,75,1.7635
1980,6,3,2,144,3.0219
1980,6,3,3,172,2.6962
1980,6,3,4,159,3.1894
1980,6,3,5,117,4.4248
1980,7,1,1,604,9.4921
1980,7,1,2,277,10.5970
1980,7,1,3,223,10.6567
1980,7,1,4,239,10.8644
1980,7,1,5,417,12.4203
1980,7,2,1,119,6.9690
1980,7,2,2,103,8.5185
1980,7,2,3,108,9.3102
1980,7,2,4,137,10.8840
1980,7,2,5,209,14.1590
1980,7,3,1,88,9.9627
1980,7,3,2,143,4.6453
1980,7,3,3,163,6.1308
1980,7,3,4,157,7.2615
1980,7,3,5,133,10.1500
1980,8,1,1,601,8.4227
1980,8,1,2,277,6.3629
1980,8,1,3,222,7.2060
1980,8,1,4,239,8.4738
1980,8,1,5,416,10.6657
1980,8,2,1,117,5.3694
1980,8,2,2,103,4.7248
1980,8,2,3,107,6.5898
1980,8,2,4,137,4.5577
1980,8,2,5,209,6.4182
1980,8,3,1,88,1.6575
1980,8,3,2,143,2.3481
1980,8,3,3,163,0.2753
1980,8,3,4,157,2.4517
1980,8,3,5,133,2.0137
1980,9,1,1,599,2.8742
1980,9,1,2,275,3.4669
1980,9,1,3,221,2.4807
1980,9,1,4,235,4.6195
1980,9,1,5,414,3.4683
1980,9,2,1,117,2.6517
1980,9,2,2,103,2.1497
1980,9,2,3,106,2.0856
1980,9,2,4,136,3.7831
1980,9,2,5,208,5.3504
1980,9,3,1,87,0.6615
1980,9,3,2,143,1.9761
1980,9,3,3,163,2.2721
1980,9,3,4,157,2.6809
1980,9,3,5,133,7.2799
1980,10,1,1,593,2.9611
1980,10,1,2,274,4.4731
1980,10,1,3,221,5.9659
1980,10,1,4,233,5.7702
1980,10,1,5,412,6.2096
1980,10,2,1,115,3.4251
1980,10,2,2,101,2.6773
1980,10,2,3,105,4.4545
1980,10,2,4,136,3.0120
1980,10,2,5,207,4.4285
1980,10,3,1,86,-0.4769
1980,10,3,2,142,1.8288
1980,10,3,3,163,0.6107
1980,10,3,4,157,4.2235
1980,10,3,5,133,2.0164
1980,11,1,1,586,6.0353
1980,11,1,2,271,4.2168
1980,11,1,3,220,6.7186
1980,11,1,4,234,5.9764
1980,11,1,5,412,9.9265
1980,11,2,1,115,7.8971
1980,11,2,2,101,2.9113
1980,11,2,3,104,4.6742
1980,11,2,4,136,7.6614
1980,11,2,5,206,11.9753
1980,11,3,1,85,4.9779
1980,11,3,2,141,9.4747
1980,11,3,3,163,11.3741
1980,11,3,4,157,13.0922
1980,11,3,5,133,16.1085
1980,12,1,1,583,-4.3040
1980,12,1,2,269,-3.7541
1980,12,1,3,220,-5.2149
1980,12,1,4,233,-4.0718
1980,12,1,5,410,-6.2672
1980,12,2,1,114,-3.0771
1980,12,2,2,100,-0.4084
1980,12,2,3,102,-2.5003
1980,12,2,4,136,-3.6161
1980,12,2,5,205,-4.5145
1980,12,3,1,84,-0.4867
1980,12,3,2,141,-3.9814
1980,12,3,3,163,-3.0641
1980,12,3,4,156,-4.5187
1980,12,3,5,133,-4.4260
1981,1,1,1,583,0.2184
1981,1,1,2,267,0.8366
1981,1,1,3,219,1.8428
1981,1,1,4,230,-0.4306
1981,1,1,5,408,-2.4132
1981,1,2,1,113,0.4497
1981,1,2,2,99,1.3243
1981,1,2,3,101,0.6779
1981,1,2,4,136,-2.2291
1981,1,2,5,206,-2.7991
1981,1,3,1,84,-1.5720
1981,1,3,2,139,-1.0629
1981,1,3,3,162,-4.0623
1981,1,3,4,156,-6.2202
1981,1,3,5,133,-8.8641
1981,2,1,1,574,0.3381
1981,2,1,2,263,1.1820
1981,2,1,3,218,2.2253
1981,2,1,4,229,0.0224
1981,2,1,5,404,-1.7897
1981,2,2,1,113,1.5659
1981,2,2,2,99,3.4740
1981,2,2,3,100,3.5234
1981,2,2,4,136,0.7766
1981,2,2,5,205,1.0861
1981,2,3,1,84,3.9529
1981,2,3,2,139,3.5868
1981,2,3,3,162,2.7247
1981,2,3,4,155,0.4961
1981,2,3,5,132,-0.0922
1981,3,1,1,571,7.4754
1981,3,1,2,259,7.7146
1981,3,1,3,216,7.0160
1981,3,1,4,228,10.9368
1981,3,1,5,400,9.6073
1981,3,2,1,113,4.2744
1981,3,2,2,99,7.6817
1981,3,2,3,99,6.0501
1981,3,2,4,135,7.6857
1981,3,2,5,202,8.9797
1981,3,3,1,84,10.0321
1981,3,3,2,138,2.5379
1981,3,3,3,162,3.5387
1981,3,3,4,153,2.3369
1981,3,3,5,132,5.6519
1981,4,1,1,570,3.5285
1981,4,1,2,260,3.1093
1981,4,1,3,214,3.1725
1981,4,1,4,228,5.5075
1981,4,1,5,397,4.9815
1981,4,2,1,113,1.0125
1981,4,2,2,97,4.2837
1981,4,2,3,98,0.7787
1981,4,2,4,135,2.2667
1981,4,2,5,199,2.3468
1981,4,3,1,84,-1.4422
1981,4,3,2,137,0.5769
1981,4,3,3,162,-2.5975
1981,4,3,4,153,-3.6373
1981,4,3,5,133,-2.3070
1981,5,1,1,565,3.1331
1981,5,1,2,260,4.6248
1981,5,1,3,209,3.7841
1981,5,1,4,227,4.3200
1981,5,1,5,395,4.8557
1981,5,2,1,112,2.3050
1981,5,2,2,97,2.4302
1981,5,2,3,98,3.5208
1981,5,2,4,135,2.0550
1981,5,2,5,198,4.8180
1981,5,3,1,84,0.5541
1981,5,3,2,138,0.6833
1981,5,3,3,161,-0.5389
1981,5,3,4,154,-0.2871
1981,5,3,5,129,2.0968
1981,6,1,1,563,-0.5327
1981,6,1,2,257,-0.0161
1981,6,1,3,209,1.6430
1981,6,1,4,227,-2.0894
1981,6,1,5,395,-4.0194
1981,6,2,1,111,-1.5755
1981,6,2,2,96,0.2775
1981,6,2,3,98,-0.6626
1981,6,2,4,133,-2.0758
1981,6,2,5,195,-5.7199
1981,6,3,1,84,-2.4488
1981,6,3,2,137,-0.1953
1981,6,3,3,161,0.0068
1981,6,3,4,153,0.0830
1981,6,3,5,129,-3.3298
1981,7,1,1,682,-2.6071
1981,7,1,2,309,-2.1916
1981,7,1,3,210,-2.7168
1981,7,1,4,254,-3.1008
1981,7,1,5,414,-3.7709
1981,7,2,1,109,-1.4588
1981,7,2,2,100,-2.4563
1981,7,2,3,114,-1.4634
1981,7,2,4,113,-2.2576
1981,7,2,5,202,-1.5657
1981,7,3,1,60,-3.7573
1981,7,3,2,137,-1.5770
1981,7,3,3,148,-0.9337
1981,7,3,4,159,2.2605
1981,7,3,5,175,3.0773
1981,8,1,1,671,-8.3501
1981,8,1,2,308,-5.9783
1981,8,1,3,209,-7.0390
1981,8,1,4,254,-7.8519
1981,8,1,5,413,-11.4834
1981,8,2,1,109,-8.3038
1981,8,2,2,100,-5.2176
1981,8,2,3,114,-5.5270
1981,8,2,4,112,-5.9846
1981,8,2,5,200,-8.8902
1981,8,3,1,60,-6.4851
1981,8,3,2,137,-4.6152
1981,8,3,3,145,-4.3407
1981,8,3,4,157,-5.7584
1981,8,3,5,175,-7.5592
1981,9,1,1,662,-8.1831
1981,9,1,2,306,-7.2940
1981,9,1,3,208,-8.9829
1981,9,1,4,250,-6.6530
1981,9,1,5,406,-12.2086
1981,9,2,1,109,-8.1515
1981,9,2,2,100,-4.5253
1981,9,2,3,113,-5.8820
1981,9,2,4,112,-6.8115
1981,9,2,5,199,-10.1110
1981,9,3,1,60,-3.6648
1981,9,3,2,136,-4.7871
1981,9,3,3,145,-3.1688
1981,9,3,4,156,-6.3141
1981,9,3,5,172,-9.4588
1981,10,1,1,652,7.1584
1981,10,1,2,306,6.5913
1981,10,1,3,205,9.9431
1981,10,1,4,249,8.7008
1981,10,1,5,405,9.2015
1981,10,2,1,108,8.5171
1981,10,2,2,99,5.5367
1981,10,2,3,113,6.8019
1981,10,2,4,112,6.2203
1981,10,2,5,199,8.5876
1981,10,3,1,60,4.7460
1981,10,3,2,135,1.7696
1981,10,3,3,145,4.7606
1981,10,3,4,155,5.7506
1981,10,3,5,172,11.0807
1981,11,1,1,653,1.6143
1981,11,1,2,305,4.0344
1981,11,1,3,203,2.2644
1981,11,1,4,250,1.4300
1981,11,1,5,407,0.4591
1981,11,2,1,107,2.0606
1981,11,2,2,98,4.4353
1981,11,2,3,112,4.9650
1981,11,2,4,111,3.6397
1981,11,2,5,200,1.8340
1981,11,3,1,59,4.9902
1981,11,3,2,135,4.5435
1981,11,3,3,145,4.6382
1981,11,3,4,154,4.8496
1981,11,3,5,172,3.4733
1981,12,1,1,644,-1.5270
1981,12,1,2,305,0.6018
1981,12,1,3,204,-2.0857
1981,12,1,4,248,-1.0282
1981,12,1,5,406,-4.0134
1981,12,2,1,107,-0.8103
1981,12,2,2,97,-0.9683
1981,12,2,3,111,0.2306
1981,12,2,4,110,-0.8699
1981,12,2,5,200,-3.2650
1981,12,3,1,59,-0.2668
1981,12,3,2,135,-0.9860
1981,12,3,3,146,-2.2240
1981,12,3,4,154,-3.6599
1981,12,3,5,170,-4.2029
1982,1,1,1,639,-0.8666
1982,1,1,2,302,-0.6807
1982,1,1,3,205,-1.3830
1982,1,1,4,247,-1.1344
1982,1,1,5,405,-3.1293
1982,1,2,1,106,-3.9533
1982,1,2,2,96,-1.7773
1982,1,2,3,110,-3.0039
1982,1,2,4,109,-3.6372
1982,1,2,5,200,-5.9225
1982,1,3,1,59,-1.7019
1982,1,3,2,134,-0.0375
1982,1,3,3,146,-1.0892
1982,1,3,4,154,-2.2041
1982,1,3,5,169,-5.8485
1982,2,1,1,636,-3.3877
1982,2,1,2,298,-2.0508
1982,2,1,3,205,-2.3247
1982,2,1,4,247,-4.4293
1982,2,1,5,405,-6.2916
1982,2,2,1,106,-4.1412
1982,2,2,2,97,-2.0496
1982,2,2,3,108,-1.5097
1982,2,2,4,109,-3.3675
1982,2,2,5,199,-8.5117
1982,2,3,1,59,-2.8536
1982,2,3,2,134,-3.0090
1982,2,3,3,145,-3.3134
1982,2,3,4,153,-5.6888
1982,2,3,5,169,-9.6219
1982,3,1,1,630,-0.9108
1982,3,1,2,296,0.9516
1982,3,1,3,199,-1.6291
1982,3,1,4,241,-2.0365
1982,3,1,5,405,-1.6254
1982,3,2,1,105,1.1901
1982,3,2,2,96,2.4208
1982,3,2,3,109,1.3978
1982,3,2,4,109,-1.2841
1982,3,2,5,196,-3.2213
1982,3,3,1,59,-0.0363
1982,3,3,2,134,0.0897
1982,3,3,3,145,1.0619
1982,3,3,4,153,-1.0293
1982,3,3,5,169,-3.5366
1982,4,1,1,625,4.8838
1982,4,1,2,295,5.5435
1982,4,1,3,196,4.8295
1982,4,1,4,240,5.2508
1982,4,1,5,403,8.2169
1982,4,2,1,105,6.2262
1982,4,2,2,95,5.1024
1982,4,2,3,107,4.8908
1982,4,2,4,108,5.7440
1982,4,2,5,195,6.4869
1982,4,3,1,59,6.9174
1982,4,3,2,133,4.7831
1982,4,3,3,145,2.4596
1982,4,3,4,152,4.6258
1982,4,3,5,167,5.7290
1982,5,1,1,619,-1.8040
1982,5,1,2,290,-0.7031
1982,5,1,3,195,-1.5203
1982,5,1,4,242,-1.0172
1982,5,1,5,398,-2.2604
1982,5,2,1,105,-4.5868
1982,5,2,2,95,-1.5314
1982,5,2,3,107,-1.2710
1982,5,2,4,107,-2.6427
1982,5,2,5,196,-4.4838
1982,5,3,1,58,-4.1308
1982,5,3,2,133,-1.8911
1982,5,3,3,145,-3.0304
1982,5,3,4,152,-1.9718
1982,5,3,5,166,-2.8524
1982,6,1,1,609,-2.0958
1982,6,1,2,286,-1.7627
1982,6,1,3,194,-1.7453
1982,6,1,4,240,-2.2997
1982,6,1,5,397,-3.2186
1982,6,2,1,104,-0.8217
1982,6,2,2,95,-0.7937
1982,6,2,3,107,-0.3566
1982,6,2,4,107,-0.4672
1982,6,2,5,195,-3.9361
1982,6,3,1,58,-0.8605
1982,6,3,2,133,-1.0388
1982,6,3,3,144,-0.1872
1982,6,3,4,152,-2.1308
1982,6,3,5,167,-5.1254
1982,7,1,1,593,-0.4027
1982,7,1,2,291,-0.5832
1982,7,1,3,243,-0.6270
1982,7,1,4,243,0.4413
1982,7,1,5,534,-3.8336
1982,7,2,1,98,-2.0320
1982,7,2,2,91,-0.7015
1982,7,2,3,108,0.1443
1982,7,2,4,110,-0.1874
1982,7,2,5,193,-3.1468
1982,7,3,1,72,-2.4133
1982,7,3,2,123,-1.8935
1982,7,3,3,141,-0.1820
1982,7,3,4,159,-2.6570
1982,7,3,5,163,-5.2319
1982,8,1,1,587,5.1589
1982,8,1,2,289,5.7126
1982,8,1,3,243,5.9700
1982,8,1,4,243,6.0774
1982,8,1,5,532,6.6052
1982,8,2,1,97,9.7133
1982,8,2,2,91,10.5446
1982,8,2,3,107,8.2601
1982,8,2,4,108,10.7607
1982,8,2,5,192,9.3048
1982,8,3,1,72,14.2026
1982,8,3,2,122,12.3011
1982,8,3,3,141,11.6441
1982,8,3,4,159,12.6118
1982,8,3,5,162,13.6085
1982,9,1,1,584,4.0743
1982,9,1,2,289,4.4929
1982,9,1,3,243,5.0358
1982,9,1,4,240,5.2238
1982,9,1,5,534,0.7114
1982,9,2,1,96,1.9852
1982,9,2,2,91,5.2151
1982,9,2,3,107,3.8855
1982,9,2,4,107,3.5666
1982,9,2,5,192,2.1952
1982,9,3,1,70,-0.5455
1982,9,3,2,122,1.6384
1982,9,3,3,142,1.1913
1982,9,3,4,160,0.6900
1982,9,3,5,161,1.0258
1982,10,1,1,575,13.0820
1982,10,1,2,287,10.9806
1982,10,1,3,242,12.8121
1982,10,1,4,237,11.3932
1982,10,1,5,531,15.6948
1982,10,2,1,91,11.8042
1982,10,2,2,91,11.5982
1982,10,2,3,106,11.9755
1982,10,2,4,106,12.6237
1982,10,2,5,192,14.9284
1982,10,3,1,70,15.7671
1982,10,3,2,121,9.8461
1982,10,3,3,142,8.3501
1982,10,3,4,160,10.8334
1982,10,3,5,161,15.2583
1982,11,1,1,571,9.9897
1982,11,1,2,286,10.3568
1982,11,1,3,240,8.7886
1982,11,1,4,238,9.9854
1982,11,1,5,524,9.6104
1982,11,2,1,90,8.7391
1982,11,2,2,90,9.2949
1982,11,2,3,104,8.6897
1982,11,2,4,105,8.4121
1982,11,2,5,190,7.3971
1982,11,3,1,70,7.0550
1982,11,3,2,120,3.8586
1982,11,3,3,142,4.1047
1982,11,3,4,160,3.5493
1982,11,3,5,161,5.8801
1982,12,1,1,569,2.5820
1982,12,1,2,286,2.7526
1982,12,1,3,239,2.8747
1982,12,1,4,237,1.4462
1982,12,1,5,525,1.4767
1982,12,2,1,91,0.8124
1982,12,2,2,90,3.1121
1982,12,2,3,104,0.3426
1982,12,2,4,105,2.1198
1982,12,2,5,189,0.6179
1982,12,3,1,70,1.1734
1982,12,3,2,120,1.7990
1982,12,3,3,142,2.0509
1982,12,3,4,159,2.6661
1982,12,3,5,161,-0.3843
1983,1,1,1,564,10.4276
1983,1,1,2,283,7.3983
1983,1,1,3,239,9.1458
1983,1,1,4,236,9.1918
1983,1,1,5,521,10.6431
1983,1,2,1,90,5.9951
1983,1,2,2,90,5.5769
1983,1,2,3,104,4.2252
1983,1,2,4,105,4.3852
1983,1,2,5,186,9.2722
1983,1,3,1,69,6.8258
1983,1,3,2,120,2.1446
1983,1,3,3,142,4.9478
1983,1,3,4,157,3.1289
1983,1,3,5,161,4.2321
1983,2,1,1,556,8.2422
1983,2,1,2,281,6.3451
1983,2,1,3,235,5.8815
1983,2,1,4,232,6.5566
1983,2,1,5,517,3.9332
1983,2,2,1,89,6.8719
1983,2,2,2,89,7.0794
1983,2,2,3,103,7.0675
1983,2,2,4,104,6.1376
1983,2,2,5,186,3.0234
1983,2,3,1,69,1.6288
1983,2,3,2,120,3.3976
1983,2,3,3,142,2.4921
1983,2,3,4,156,2.8720
1983,2,3,5,161,2.6061
1983,3,1,1,554,6.9070
1983,3,1,2,277,6.1285
1983,3,1,3,234,6.7811
1983,3,1,4,230,5.7352
1983,3,1,5,513,3.1646
1983,3,2,1,89,5.4587
1983,3,2,2,89,5.5333
1983,3,2,3,103,4.4180
1983,3,2,4,104,4.0093
1983,3,2,5,185,2.5815
