year,month,rank_ME,rank_CEI,nstocks,ret_vw
1994,6,2,5,181,-5.1016
1994,6,3,1,127,-2.4709
1994,6,3,2,149,-1.4874
1994,6,3,3,144,-3.7485
1994,6,3,4,110,-0.9974
1994,6,3,5,125,-4.1391
1994,7,1,1,155,1.6090
1994,7,1,2,156,1.8827
1994,7,1,3,342,0.9693
1994,7,1,4,442,1.1966
1994,7,1,5,617,1.8650
1994,7,2,1,69,1.7910
1994,7,2,2,78,2.2667
1994,7,2,3,98,2.7048
1994,7,2,4,129,1.5636
1994,7,2,5,173,0.2542
1994,7,3,1,137,3.9124
1994,7,3,2,152,4.1277
1994,7,3,3,140,2.1201
1994,7,3,4,132,2.8675
1994,7,3,5,125,3.2420
1994,8,1,1,155,4.2444
1994,8,1,2,156,2.5867
1994,8,1,3,341,3.5008
1994,8,1,4,439,2.4474
1994,8,1,5,615,3.5898
1994,8,2,1,69,5.1597
1994,8,2,2,78,3.8062
1994,8,2,3,98,6.5659
1994,8,2,4,129,6.5339
1994,8,2,5,171,8.0544
1994,8,3,1,136,2.4773
1994,8,3,2,152,4.4266
1994,8,3,3,140,4.4660
1994,8,3,4,132,5.2579
1994,8,3,5,125,6.2040
1994,9,1,1,154,0.7411
1994,9,1,2,155,0.0786
1994,9,1,3,340,2.0635
1994,9,1,4,436,2.8486
1994,9,1,5,609,0.2138
1994,9,2,1,69,-1.0515
1994,9,2,2,78,-1.8032
1994,9,2,3,98,-1.9543
1994,9,2,4,129,-1.0971
1994,9,2,5,171,0.3916
1994,9,3,1,135,-1.8846
1994,9,3,2,152,-0.9117
1994,9,3,3,140,-2.4687
1994,9,3,4,132,-2.2513
1994,9,3,5,125,-1.8028
1994,10,1,1,154,0.0581
1994,10,1,2,154,-0.3069
1994,10,1,3,339,1.2541
1994,10,1,4,433,4.2829
1994,10,1,5,607,-0.9036
1994,10,2,1,69,-1.2674
1994,10,2,2,78,0.9273
1994,10,2,3,98,-0.2278
1994,10,2,4,128,0.4983
1994,10,2,5,170,0.4889
1994,10,3,1,135,2.7861
1994,10,3,2,152,1.3415
1994,10,3,3,139,1.1339
1994,10,3,4,132,4.2952
1994,10,3,5,123,2.1682
1994,11,1,1,154,-1.5701
1994,11,1,2,153,-2.0235
1994,11,1,3,338,-0.4714
1994,11,1,4,432,-2.3239
1994,11,1,5,601,-3.8587
1994,11,2,1,69,-2.4325
1994,11,2,2,78,-3.3884
1994,11,2,3,97,-3.3936
1994,11,2,4,128,-2.7078
1994,11,2,5,170,-3.8044
1994,11,3,1,135,-3.5715
1994,11,3,2,151,-2.2785
1994,11,3,3,139,-2.5735
1994,11,3,4,132,-4.6582
1994,11,3,5,122,-2.5065
1994,12,1,1,154,1.2310
1994,12,1,2,152,1.5691
1994,12,1,3,337,-1.2153
1994,12,1,4,431,0.0321
1994,12,1,5,598,-0.2123
1994,12,2,1,69,3.6680
1994,12,2,2,78,3.9287
1994,12,2,3,97,3.6672
1994,12,2,4,127,2.5950
1994,12,2,5,169,0.1361
1994,12,3,1,135,0.8196
1994,12,3,2,150,2.5897
1994,12,3,3,139,1.4283
1994,12,3,4,132,1.4108
1994,12,3,5,122,-0.5441
1995,1,1,1,153,2.6373
1995,1,1,2,152,1.9720
1995,1,1,3,334,0.5462
1995,1,1,4,426,1.0855
1995,1,1,5,589,3.1993
1995,1,2,1,69,-0.5522
1995,1,2,2,78,-2.2086
1995,1,2,3,97,-0.9149
1995,1,2,4,125,-1.3744
1995,1,2,5,166,-2.3988
1995,1,3,1,135,1.9338
1995,1,3,2,149,2.7491
1995,1,3,3,139,2.8938
1995,1,3,4,132,0.9893
1995,1,3,5,122,1.0475
1995,2,1,1,153,4.0738
1995,2,1,2,152,2.7756
1995,2,1,3,332,3.2728
1995,2,1,4,425,2.4799
1995,2,1,5,586,1.5559
1995,2,2,1,69,2.7256
1995,2,2,2,78,3.9066
1995,2,2,3,96,4.4225
1995,2,2,4,125,3.5183
1995,2,2,5,165,4.2223
1995,2,3,1,135,3.2971
1995,2,3,2,149,3.3901
1995,2,3,3,139,4.1923
1995,2,3,4,131,5.1373
1995,2,3,5,121,4.1492
1995,3,1,1,153,2.1487
1995,3,1,2,151,-0.6951
1995,3,1,3,328,0.7780
1995,3,1,4,424,2.3346
1995,3,1,5,579,0.7037
1995,3,2,1,69,0.7604
1995,3,2,2,78,-0.6777
1995,3,2,3,96,1.5269
1995,3,2,4,125,1.0640
1995,3,2,5,164,4.6099
1995,3,3,1,135,3.0829
1995,3,3,2,148,2.6832
1995,3,3,3,139,3.4100
1995,3,3,4,130,3.4931
1995,3,3,5,120,1.2413
1995,4,1,1,152,4.4104
1995,4,1,2,150,3.3070
1995,4,1,3,326,4.9046
1995,4,1,4,418,4.8801
1995,4,1,5,572,1.7242
1995,4,2,1,69,1.9844
1995,4,2,2,78,3.0891
1995,4,2,3,96,2.6135
1995,4,2,4,124,2.7633
1995,4,2,5,164,1.8195
1995,4,3,1,134,2.7808
1995,4,3,2,147,4.2239
1995,4,3,3,139,1.3463
1995,4,3,4,129,4.2882
1995,4,3,5,120,1.8777
1995,5,1,1,152,4.0653
1995,5,1,2,151,0.6524
1995,5,1,3,326,3.7670
1995,5,1,4,415,2.8187
1995,5,1,5,567,2.0850
1995,5,2,1,69,1.0492
1995,5,2,2,78,2.8344
1995,5,2,3,96,-1.9130
1995,5,2,4,124,1.1148
1995,5,2,5,163,1.4332
1995,5,3,1,134,4.1353
1995,5,3,2,147,2.7747
1995,5,3,3,139,3.8829
1995,5,3,4,129,2.8601
1995,5,3,5,120,2.5379
1995,6,1,1,151,4.8311
1995,6,1,2,150,4.4531
1995,6,1,3,320,5.5642
1995,6,1,4,410,8.7462
1995,6,1,5,567,7.3359
1995,6,2,1,69,3.1769
1995,6,2,2,78,2.5311
1995,6,2,3,96,2.9718
1995,6,2,4,123,5.1651
1995,6,2,5,163,5.8079
1995,6,3,1,134,0.4211
1995,6,3,2,146,2.2500
1995,6,3,3,138,1.9539
1995,6,3,4,127,6.4709
1995,6,3,5,120,5.7567
1995,7,1,1,150,5.4610
1995,7,1,2,154,3.1195
1995,7,1,3,360,3.1385
1995,7,1,4,382,5.3280
1995,7,1,5,596,5.9642
1995,7,2,1,81,4.7946
1995,7,2,2,86,2.2797
1995,7,2,3,101,4.4824
1995,7,2,4,146,6.7918
1995,7,2,5,191,6.8515
1995,7,3,1,146,2.1523
1995,7,3,2,157,3.5336
1995,7,3,3,139,2.9105
1995,7,3,4,142,4.5348
1995,7,3,5,147,5.3814
1995,8,1,1,148,1.6539
1995,8,1,2,154,5.0255
1995,8,1,3,359,4.3675
1995,8,1,4,378,3.1638
1995,8,1,5,590,5.7326
1995,8,2,1,81,0.6045
1995,8,2,2,86,0.4576
1995,8,2,3,100,2.5994
1995,8,2,4,145,1.3496
1995,8,2,5,188,0.1087
1995,8,3,1,145,0.0949
1995,8,3,2,156,-0.4704
1995,8,3,3,139,-1.2966
1995,8,3,4,140,0.0620
1995,8,3,5,147,2.5993
1995,9,1,1,148,1.7108
1995,9,1,2,154,2.2731
1995,9,1,3,355,1.4835
1995,9,1,4,376,2.9977
1995,9,1,5,584,2.9899
1995,9,2,1,81,3.5363
1995,9,2,2,86,1.8992
1995,9,2,3,100,1.4385
1995,9,2,4,144,1.8637
1995,9,2,5,188,0.0113
1995,9,3,1,145,5.1819
1995,9,3,2,155,4.2420
1995,9,3,3,139,2.7548
1995,9,3,4,140,1.6960
1995,9,3,5,147,3.5301
1995,10,1,1,148,0.1802
1995,10,1,2,154,-4.0629
1995,10,1,3,353,-4.1991
1995,10,1,4,376,-3.8450
1995,10,1,5,574,-7.5573
1995,10,2,1,81,-4.5658
1995,10,2,2,86,-4.5824
1995,10,2,3,100,-6.1302
1995,10,2,4,144,-5.7505
1995,10,2,5,186,-7.0560
1995,10,3,1,143,0.9877
1995,10,3,2,155,0.3237
1995,10,3,3,139,-0.5709
1995,10,3,4,140,0.2140
1995,10,3,5,146,-3.1972
1995,11,1,1,148,1.5786
1995,11,1,2,152,3.0449
1995,11,1,3,351,1.1681
1995,11,1,4,373,2.8292
1995,11,1,5,567,1.3303
1995,11,2,1,81,6.1182
1995,11,2,2,86,2.5861
1995,11,2,3,100,6.4783
1995,11,2,4,144,2.9940
1995,11,2,5,185,5.2489
1995,11,3,1,143,4.1570
1995,11,3,2,155,4.4453
1995,11,3,3,138,5.6738
1995,11,3,4,140,0.2068
1995,11,3,5,145,3.6559
1995,12,1,1,148,1.9270
1995,12,1,2,151,2.5631
1995,12,1,3,346,3.0793
1995,12,1,4,369,-0.6969
1995,12,1,5,565,3.3744
1995,12,2,1,80,1.4897
1995,12,2,2,86,0.5107
1995,12,2,3,100,1.7233
1995,12,2,4,144,1.2281
1995,12,2,5,183,2.5207
1995,12,3,1,141,4.7314
1995,12,3,2,155,1.7406
1995,12,3,3,138,1.0524
1995,12,3,4,140,-0.7243
1995,12,3,5,144,-0.7819
1996,1,1,1,148,1.5911
1996,1,1,2,151,0.9406
1996,1,1,3,346,-1.0287
1996,1,1,4,364,-0.4644
1996,1,1,5,562,2.1584
1996,1,2,1,80,-0.3591
1996,1,2,2,86,-0.1198
1996,1,2,3,100,0.7602
1996,1,2,4,144,-0.5952
1996,1,2,5,183,1.9302
1996,1,3,1,140,2.0139
1996,1,3,2,155,4.2561
1996,1,3,3,137,3.1032
1996,1,3,4,140,2.5346
1996,1,3,5,144,2.5078
1996,2,1,1,147,2.2207
1996,2,1,2,151,1.7382
1996,2,1,3,341,2.7306
1996,2,1,4,359,3.7300
1996,2,1,5,559,3.6969
1996,2,2,1,78,0.6703
1996,2,2,2,86,1.6581
1996,2,2,3,100,4.7496
1996,2,2,4,144,3.7203
1996,2,2,5,181,3.0813
1996,2,3,1,140,0.0424
1996,2,3,2,155,1.5199
1996,2,3,3,136,1.4332
1996,2,3,4,140,2.3481
1996,2,3,5,143,0.7599
1996,3,1,1,146,4.2627
1996,3,1,2,151,0.9428
1996,3,1,3,336,2.3776
1996,3,1,4,356,2.5455
1996,3,1,5,557,1.4138
1996,3,2,1,78,2.3324
1996,3,2,2,86,3.1856
1996,3,2,3,99,2.8402
1996,3,2,4,144,2.0204
1996,3,2,5,181,1.1465
1996,3,3,1,140,0.7056
1996,3,3,2,154,1.8481
1996,3,3,3,136,1.3950
1996,3,3,4,138,-0.5173
1996,3,3,5,143,0.4107
1996,4,1,1,144,3.6466
1996,4,1,2,150,5.8033
1996,4,1,3,335,7.3506
1996,4,1,4,353,9.9510
1996,4,1,5,556,9.4967
1996,4,2,1,78,2.2406
1996,4,2,2,86,3.2378
1996,4,2,3,98,7.8691
1996,4,2,4,144,6.9956
1996,4,2,5,180,7.4672
1996,4,3,1,140,0.6018
1996,4,3,2,153,0.3736
1996,4,3,3,136,1.9514
1996,4,3,4,137,6.5365
1996,4,3,5,142,4.3660
1996,5,1,1,142,5.3241
1996,5,1,2,150,5.1881
1996,5,1,3,330,8.2412
1996,5,1,4,353,8.0268
1996,5,1,5,556,8.4810
1996,5,2,1,78,5.1257
1996,5,2,2,86,1.9043
1996,5,2,3,97,10.4619
1996,5,2,4,144,2.9714
1996,5,2,5,180,6.3956
1996,5,3,1,140,1.7489
1996,5,3,2,152,3.2588
1996,5,3,3,136,2.7450
1996,5,3,4,137,2.7553
1996,5,3,5,141,1.9665
1996,6,1,1,142,-3.5375
1996,6,1,2,148,-3.2487
1996,6,1,3,326,-3.6046
1996,6,1,4,351,-5.5495
1996,6,1,5,551,-6.1182
1996,6,2,1,78,-2.4877
1996,6,2,2,86,-1.6054
1996,6,2,3,97,-5.5090
1996,6,2,4,144,-3.6462
1996,6,2,5,178,-5.2154
1996,6,3,1,140,2.2260
1996,6,3,2,152,0.9482
1996,6,3,3,136,-0.2410
1996,6,3,4,137,-2.1640
1996,6,3,5,141,-2.3276
1996,7,1,1,148,-3.7659
1996,7,1,2,130,-5.7801
1996,7,1,3,347,-4.8430
1996,7,1,4,369,-8.8357
1996,7,1,5,590,-11.1370
1996,7,2,1,77,-6.1416
1996,7,2,2,83,-7.3636
1996,7,2,3,108,-6.1061
1996,7,2,4,158,-10.4112
1996,7,2,5,214,-13.1907
1996,7,3,1,153,-3.5091
1996,7,3,2,149,-4.2448
1996,7,3,3,133,-3.8415
1996,7,3,4,138,-7.0360
1996,7,3,5,170,-9.0311
1996,8,1,1,148,1.4311
1996,8,1,2,129,3.9977
1996,8,1,3,343,3.8626
1996,8,1,4,364,3.9452
1996,8,1,5,588,5.0270
1996,8,2,1,77,2.9325
1996,8,2,2,83,4.7357
1996,8,2,3,105,4.1304
1996,8,2,4,158,5.4726
1996,8,2,5,213,7.5294
1996,8,3,1,153,0.5755
1996,8,3,2,149,1.6859
1996,8,3,3,133,4.3578
1996,8,3,4,138,3.7971
1996,8,3,5,168,3.4955
1996,9,1,1,148,1.8035
1996,9,1,2,128,1.4102
1996,9,1,3,336,2.8621
1996,9,1,4,362,3.1730
1996,9,1,5,583,1.6005
1996,9,2,1,77,1.9822
1996,9,2,2,82,3.5255
1996,9,2,3,103,1.5471
1996,9,2,4,158,2.4435
1996,9,2,5,213,3.4572
1996,9,3,1,153,4.5763
1996,9,3,2,148,5.2987
1996,9,3,3,133,5.9236
1996,9,3,4,138,6.4656
1996,9,3,5,167,6.0139
1996,10,1,1,148,2.1173
1996,10,1,2,128,3.0611
1996,10,1,3,332,0.3912
1996,10,1,4,358,-0.9410
1996,10,1,5,579,-4.0720
1996,10,2,1,77,0.1666
1996,10,2,2,82,1.7259
1996,10,2,3,103,1.8942
1996,10,2,4,158,1.1122
1996,10,2,5,211,-2.2860
1996,10,3,1,153,3.5513
1996,10,3,2,148,1.6170
1996,10,3,3,132,1.5436
1996,10,3,4,138,0.4180
1996,10,3,5,165,-1.0648
1996,11,1,1,148,3.7301
1996,11,1,2,128,5.0025
1996,11,1,3,329,3.2108
1996,11,1,4,355,3.6772
1996,11,1,5,572,0.8395
1996,11,2,1,77,2.6480
1996,11,2,2,82,4.8681
1996,11,2,3,103,2.8088
1996,11,2,4,156,5.6172
1996,11,2,5,210,3.7634
1996,11,3,1,153,6.2866
1996,11,3,2,148,6.2623
1996,11,3,3,131,7.2437
1996,11,3,4,138,8.5271
1996,11,3,5,164,8.1944
1996,12,1,1,148,3.9414
1996,12,1,2,127,1.7307
1996,12,1,3,327,2.0565
1996,12,1,4,353,0.8119
1996,12,1,5,570,-0.1107
1996,12,2,1,77,1.8439
1996,12,2,2,82,2.2113
1996,12,2,3,103,3.3194
1996,12,2,4,156,1.9640
1996,12,2,5,209,2.1001
1996,12,3,1,153,-1.0002
1996,12,3,2,148,-1.4990
1996,12,3,3,130,-2.6014
1996,12,3,4,138,-1.3987
1996,12,3,5,164,-0.2679
1997,1,1,1,148,1.3181
1997,1,1,2,127,2.4794
1997,1,1,3,324,4.0467
1997,1,1,4,348,4.4199
1997,1,1,5,563,7.7443
1997,1,2,1,76,2.0652
1997,1,2,2,82,0.6728
1997,1,2,3,102,1.7369
1997,1,2,4,154,3.5738
1997,1,2,5,209,4.2557
1997,1,3,1,152,5.4078
1997,1,3,2,146,5.2550
1997,1,3,3,130,7.2083
1997,1,3,4,136,6.9022
1997,1,3,5,163,4.5757
1997,2,1,1,146,-0.8183
1997,2,1,2,126,-0.7997
1997,2,1,3,322,-2.1789
1997,2,1,4,346,-2.0868
1997,2,1,5,558,-5.0931
1997,2,2,1,76,1.1191
1997,2,2,2,81,1.0906
1997,2,2,3,102,0.2302
1997,2,2,4,153,-3.9277
1997,2,2,5,208,-4.3929
1997,2,3,1,151,1.2692
1997,2,3,2,146,1.2549
1997,2,3,3,130,-0.6780
1997,2,3,4,135,-1.7934
1997,2,3,5,162,-3.6804
1997,3,1,1,146,-1.1692
1997,3,1,2,124,-1.1334
1997,3,1,3,321,-0.7832
1997,3,1,4,344,-2.8660
1997,3,1,5,555,-7.0548
1997,3,2,1,76,-2.3326
1997,3,2,2,81,-0.5634
1997,3,2,3,101,-1.3677
1997,3,2,4,153,-4.6389
1997,3,2,5,206,-5.4974
1997,3,3,1,151,-3.0140
1997,3,3,2,146,-4.1050
1997,3,3,3,130,-2.5089
1997,3,3,4,135,-2.9635
1997,3,3,5,162,-7.0354
1997,4,1,1,145,-0.5551
1997,4,1,2,124,-3.0270
1997,4,1,3,316,-2.6578
1997,4,1,4,342,-3.2262
1997,4,1,5,553,-6.4273
1997,4,2,1,75,1.5344
1997,4,2,2,81,2.0444
1997,4,2,3,101,1.0540
1997,4,2,4,152,2.7674
1997,4,2,5,207,-0.6793
1997,4,3,1,151,3.8368
1997,4,3,2,146,7.9329
1997,4,3,3,130,5.0610
1997,4,3,4,135,8.1293
1997,4,3,5,162,1.1678
1997,5,1,1,143,8.0752
1997,5,1,2,122,7.7015
1997,5,1,3,316,7.3258
1997,5,1,4,340,10.5746
1997,5,1,5,548,11.6287
1997,5,2,1,75,6.5384
1997,5,2,2,81,11.2685
1997,5,2,3,100,9.1982
1997,5,2,4,152,12.5338
1997,5,2,5,207,14.4902
1997,5,3,1,150,6.1481
1997,5,3,2,146,5.8104
1997,5,3,3,129,4.7387
1997,5,3,4,135,6.9718
1997,5,3,5,162,10.2473
1997,6,1,1,143,4.5443
1997,6,1,2,121,5.6394
1997,6,1,3,315,6.9909
1997,6,1,4,338,4.9867
1997,6,1,5,545,3.8909
1997,6,2,1,75,4.0742
1997,6,2,2,80,3.8610
1997,6,2,3,100,4.4924
1997,6,2,4,152,4.5764
1997,6,2,5,206,3.4269
1997,6,3,1,150,4.3158
1997,6,3,2,145,5.4196
1997,6,3,3,129,4.1249
1997,6,3,4,135,2.4590
1997,6,3,5,162,1.6524
1997,7,1,1,142,4.0744
1997,7,1,2,140,5.3131
1997,7,1,3,382,7.2475
1997,7,1,4,392,4.7695
1997,7,1,5,663,3.4516
1997,7,2,1,72,3.9976
1997,7,2,2,89,5.8347
1997,7,2,3,115,5.3151
1997,7,2,4,128,6.7676
1997,7,2,5,199,7.0996
1997,7,3,1,156,4.9117
1997,7,3,2,159,5.1394
1997,7,3,3,148,11.8176
1997,7,3,4,147,10.0635
1997,7,3,5,186,8.2022
1997,8,1,1,141,4.3187
1997,8,1,2,139,3.2057
1997,8,1,3,379,4.4392
1997,8,1,4,385,5.7958
1997,8,1,5,654,6.6897
1997,8,2,1,72,1.3127
1997,8,2,2,87,4.0483
1997,8,2,3,115,2.5867
1997,8,2,4,126,3.0467
1997,8,2,5,199,3.3407
1997,8,3,1,155,-3.6060
1997,8,3,2,158,-7.4273
1997,8,3,3,148,-2.8072
1997,8,3,4,147,-4.1119
1997,8,3,5,185,-1.0632
1997,9,1,1,140,5.8374
1997,9,1,2,139,7.3489
1997,9,1,3,377,8.9791
1997,9,1,4,384,7.3043
1997,9,1,5,647,10.9579
1997,9,2,1,71,5.6110
1997,9,2,2,84,6.3557
1997,9,2,3,114,6.8832
1997,9,2,4,124,6.2517
1997,9,2,5,196,9.3376
1997,9,3,1,154,5.0625
1997,9,3,2,156,5.8179
1997,9,3,3,145,3.6082
1997,9,3,4,146,4.9221
1997,9,3,5,185,4.4444
1997,10,1,1,138,-0.4401
1997,10,1,2,138,-0.7747
1997,10,1,3,374,-2.0291
1997,10,1,4,382,-3.6218
1997,10,1,5,645,-5.1355
1997,10,2,1,71,-1.6109
1997,10,2,2,84,-4.7198
1997,10,2,3,114,-2.4782
1997,10,2,4,121,-6.4750
1997,10,2,5,196,-4.1194
1997,10,3,1,154,-1.5452
1997,10,3,2,155,-2.9385
1997,10,3,3,145,-6.8275
1997,10,3,4,144,-3.6386
1997,10,3,5,182,-5.1971
1997,11,1,1,136,1.4580
1997,11,1,2,138,-1.6408
1997,11,1,3,372,-0.7262
1997,11,1,4,380,-1.5793
1997,11,1,5,634,-4.0742
1997,11,2,1,71,2.4262
1997,11,2,2,84,1.8152
1997,11,2,3,110,1.4668
1997,11,2,4,121,-2.1278
1997,11,2,5,193,-2.9032
1997,11,3,1,154,5.4350
1997,11,3,2,155,6.7238
1997,11,3,3,145,2.6371
1997,11,3,4,143,4.9302
1997,11,3,5,180,-0.4427
1997,12,1,1,135,4.4643
1997,12,1,2,138,2.6299
1997,12,1,3,370,-1.7272
1997,12,1,4,377,-1.2316
1997,12,1,5,629,-5.9374
1997,12,2,1,71,4.7949
1997,12,2,2,81,-0.3667
1997,12,2,3,110,0.8607
1997,12,2,4,120,-0.4792
1997,12,2,5,193,-0.3993
1997,12,3,1,153,1.7390
1997,12,3,2,154,3.0237
1997,12,3,3,145,-0.4703
1997,12,3,4,143,-1.4256
1997,12,3,5,180,-0.1864
1998,1,1,1,135,-1.4401
1998,1,1,2,137,-0.7452
1998,1,1,3,366,-1.4509
1998,1,1,4,373,2.2244
1998,1,1,5,618,-1.7897
1998,1,2,1,68,-2.4585
1998,1,2,2,80,-0.2189
1998,1,2,3,107,-3.0983
1998,1,2,4,119,-0.0519
1998,1,2,5,190,-0.2715
1998,1,3,1,153,-0.9685
1998,1,3,2,154,3.1059
1998,1,3,3,145,0.9398
1998,1,3,4,143,5.1337
1998,1,3,5,179,1.1758
1998,2,1,1,135,5.2524
1998,2,1,2,135,5.1480
1998,2,1,3,356,6.4889
1998,2,1,4,371,5.2043
1998,2,1,5,615,5.3316
1998,2,2,1,67,5.6158
1998,2,2,2,78,7.0462
1998,2,2,3,107,7.1832
1998,2,2,4,117,7.5797
1998,2,2,5,188,8.3961
1998,2,3,1,151,4.2121
1998,2,3,2,154,5.1304
1998,2,3,3,145,10.1475
1998,2,3,4,143,8.7065
1998,2,3,5,178,8.1860
1998,3,1,1,134,5.1239
1998,3,1,2,133,3.0605
1998,3,1,3,355,3.3164
1998,3,1,4,369,5.9370
1998,3,1,5,602,4.9225
1998,3,2,1,67,2.7095
1998,3,2,2,78,3.0534
1998,3,2,3,107,5.3346
1998,3,2,4,117,3.5454
1998,3,2,5,187,4.3690
1998,3,3,1,151,4.2732
1998,3,3,2,154,6.9270
1998,3,3,3,145,3.3088
1998,3,3,4,143,3.1188
1998,3,3,5,178,4.0770
1998,4,1,1,133,-0.0200
1998,4,1,2,132,0.8815
1998,4,1,3,351,2.3078
1998,4,1,4,365,2.1088
1998,4,1,5,591,1.2241
1998,4,2,1,67,0.5290
1998,4,2,2,78,0.9516
1998,4,2,3,106,-0.6847
1998,4,2,4,116,0.1887
1998,4,2,5,185,1.1456
1998,4,3,1,150,0.4789
1998,4,3,2,152,-0.7276
1998,4,3,3,145,1.2426
1998,4,3,4,143,3.0032
1998,4,3,5,178,1.2613
1998,5,1,1,129,-1.6911
1998,5,1,2,131,-1.7648
1998,5,1,3,348,-3.3690
1998,5,1,4,359,-2.4875
1998,5,1,5,586,-4.9705
1998,5,2,1,66,-0.3777
1998,5,2,2,78,-2.6114
1998,5,2,3,105,-4.3109
1998,5,2,4,116,-6.8776
1998,5,2,5,183,-6.5020
1998,5,3,1,150,-0.6312
1998,5,3,2,151,-1.6124
1998,5,3,3,145,-1.2994
1998,5,3,4,142,-3.6029
1998,5,3,5,178,-4.4565
1998,6,1,1,128,0.5346
1998,6,1,2,129,0.5841
1998,6,1,3,346,-2.7395
1998,6,1,4,356,-0.5441
1998,6,1,5,579,-2.0658
1998,6,2,1,66,-0.7202
1998,6,2,2,78,-2.0633
1998,6,2,3,103,0.5619
1998,6,2,4,116,-1.1364
1998,6,2,5,182,-0.1276
1998,6,3,1,149,1.4583
1998,6,3,2,150,4.7420
1998,6,3,3,145,2.5084
1998,6,3,4,142,6.3104
1998,6,3,5,176,4.4519
1998,7,1,1,146,-5.4110
1998,7,1,2,128,-2.4750
1998,7,1,3,378,-6.0518
1998,7,1,4,423,-7.9597
1998,7,1,5,623,-8.5854
1998,7,2,1,82,-6.0681
1998,7,2,2,90,-7.7105
1998,7,2,3,117,-7.1338
1998,7,2,4,124,-9.2003
1998,7,2,5,195,-11.7326
1998,7,3,1,155,-0.9507
1998,7,3,2,156,-2.8652
1998,7,3,3,142,-0.8170
1998,7,3,4,169,-1.3599
1998,7,3,5,177,-1.7602
1998,8,1,1,145,-12.9268
1998,8,1,2,127,-14.2570
1998,8,1,3,371,-14.7005
1998,8,1,4,418,-19.7096
1998,8,1,5,619,-26.8308
1998,8,2,1,81,-9.4890
1998,8,2,2,90,-13.9771
1998,8,2,3,117,-15.1038
1998,8,2,4,123,-18.7818
1998,8,2,5,195,-23.9620
1998,8,3,1,154,-9.4698
1998,8,3,2,155,-9.8135
1998,8,3,3,140,-14.2623
1998,8,3,4,168,-16.4705
1998,8,3,5,177,-17.1385
1998,9,1,1,144,2.8712
1998,9,1,2,126,-1.5214
1998,9,1,3,369,-0.2725
1998,9,1,4,416,4.1426
1998,9,1,5,613,8.9942
1998,9,2,1,79,4.9545
1998,9,2,2,90,4.6785
1998,9,2,3,117,3.9617
1998,9,2,4,123,4.6873
1998,9,2,5,192,11.5446
1998,9,3,1,153,7.3358
1998,9,3,2,154,4.4815
1998,9,3,3,139,9.9544
1998,9,3,4,167,10.2718
1998,9,3,5,176,9.2991
1998,10,1,1,143,5.4989
1998,10,1,2,125,0.6910
1998,10,1,3,365,2.1878
1998,10,1,4,410,2.6583
1998,10,1,5,601,1.5042
1998,10,2,1,79,3.7438
1998,10,2,2,90,3.2846
1998,10,2,3,117,3.8174
1998,10,2,4,122,9.4416
1998,10,2,5,191,9.3236
1998,10,3,1,152,6.5925
1998,10,3,2,154,7.3899
1998,10,3,3,139,8.9506
1998,10,3,4,164,5.7853
1998,10,3,5,176,7.5735
1998,11,1,1,142,5.7684
1998,11,1,2,124,4.8069
1998,11,1,3,360,6.3636
1998,11,1,4,408,8.9698
1998,11,1,5,587,9.3258
1998,11,2,1,79,2.0524
1998,11,2,2,90,5.1051
1998,11,2,3,116,4.1397
1998,11,2,4,120,5.1791
1998,11,2,5,191,4.4336
1998,11,3,1,152,5.6250
1998,11,3,2,151,4.7760
1998,11,3,3,139,6.9687
1998,11,3,4,164,8.1968
1998,11,3,5,174,7.2327
1998,12,1,1,141,3.5723
1998,12,1,2,123,3.3520
1998,12,1,3,355,-0.3868
1998,12,1,4,406,2.7620
1998,12,1,5,579,1.0755
1998,12,2,1,79,4.1325
1998,12,2,2,90,6.0368
1998,12,2,3,116,4.8408
1998,12,2,4,119,4.0159
1998,12,2,5,190,3.1999
1998,12,3,1,151,3.4969
1998,12,3,2,150,3.2161
1998,12,3,3,139,7.9585
1998,12,3,4,163,10.1390
1998,12,3,5,174,12.6357
1999,1,1,1,140,-0.9519
1999,1,1,2,122,-0.1643
1999,1,1,3,348,3.9127
1999,1,1,4,400,3.4330
1999,1,1,5,574,6.3734
1999,1,2,1,79,-4.6145
1999,1,2,2,90,-4.3351
1999,1,2,3,116,-4.2970
1999,1,2,4,118,1.2487
1999,1,2,5,187,2.7364
1999,1,3,1,150,-0.9272
1999,1,3,2,150,-0.4402
1999,1,3,3,139,6.9480
1999,1,3,4,162,12.4241
1999,1,3,5,174,6.3812
1999,2,1,1,139,-4.7224
1999,2,1,2,118,-6.6864
1999,2,1,3,345,-5.5853
1999,2,1,4,395,-6.5773
1999,2,1,5,555,-8.5874
1999,2,2,1,79,-6.8751
1999,2,2,2,89,-6.1724
1999,2,2,3,115,-6.1779
1999,2,2,4,118,-8.6074
1999,2,2,5,185,-10.4201
1999,2,3,1,149,-4.1697
1999,2,3,2,149,-0.0288
1999,2,3,3,139,-5.3262
1999,2,3,4,161,-7.8600
1999,2,3,5,171,-4.9275
1999,3,1,1,139,-4.1426
1999,3,1,2,115,-4.4402
1999,3,1,3,339,-5.6443
1999,3,1,4,393,-2.2091
1999,3,1,5,542,-2.7605
1999,3,2,1,78,-2.5719
1999,3,2,2,89,-2.4210
1999,3,2,3,114,-0.5065
1999,3,2,4,118,-0.8987
1999,3,2,5,184,0.0225
