year,month,rank_ME,rank_IVC,nstocks,ret_vw
1995,3,1,4,307,1.4801
1995,3,1,5,674,-0.0218
1995,3,2,1,100,1.7553
1995,3,2,2,76,-0.2431
1995,3,2,3,103,3.4248
1995,3,2,4,149,3.2663
1995,3,2,5,191,1.7489
1995,3,3,1,105,3.6365
1995,3,3,2,156,3.0172
1995,3,3,3,149,2.5465
1995,3,3,4,150,2.8054
1995,3,3,5,130,3.8376
1995,4,1,1,538,3.5937
1995,4,1,2,232,4.0128
1995,4,1,3,232,2.0181
1995,4,1,4,304,3.2678
1995,4,1,5,668,3.2950
1995,4,2,1,100,2.5459
1995,4,2,2,76,3.1505
1995,4,2,3,103,-0.1172
1995,4,2,4,149,1.8360
1995,4,2,5,190,2.5963
1995,4,3,1,104,5.3493
1995,4,3,2,155,2.8538
1995,4,3,3,148,1.7280
1995,4,3,4,149,3.6213
1995,4,3,5,130,1.8192
1995,5,1,1,535,2.3274
1995,5,1,2,232,2.6169
1995,5,1,3,230,3.3644
1995,5,1,4,302,1.2179
1995,5,1,5,666,2.0526
1995,5,2,1,100,1.3123
1995,5,2,2,76,1.4800
1995,5,2,3,102,1.2473
1995,5,2,4,149,0.8550
1995,5,2,5,190,1.4566
1995,5,3,1,104,3.0887
1995,5,3,2,154,3.4892
1995,5,3,3,147,2.9893
1995,5,3,4,149,2.8438
1995,5,3,5,130,4.2931
1995,6,1,1,530,9.6214
1995,6,1,2,231,6.7852
1995,6,1,3,228,5.5689
1995,6,1,4,300,7.6775
1995,6,1,5,661,6.3534
1995,6,2,1,100,8.3610
1995,6,2,2,75,1.4361
1995,6,2,3,102,2.5107
1995,6,2,4,149,5.1106
1995,6,2,5,189,6.6699
1995,6,3,1,101,1.3609
1995,6,3,2,153,0.7847
1995,6,3,3,147,2.5135
1995,6,3,4,148,2.4766
1995,6,3,5,130,7.4092
1995,7,1,1,615,5.6950
1995,7,1,2,228,3.3669
1995,7,1,3,282,6.3631
1995,7,1,4,377,5.2721
1995,7,1,5,669,5.7760
1995,7,2,1,144,4.7355
1995,7,2,2,91,3.9150
1995,7,2,3,120,5.2657
1995,7,2,4,163,6.8396
1995,7,2,5,225,7.5146
1995,7,3,1,133,3.9123
1995,7,3,2,167,2.3133
1995,7,3,3,182,3.4856
1995,7,3,4,169,3.2714
1995,7,3,5,126,6.3586
1995,8,1,1,608,5.6044
1995,8,1,2,228,4.7519
1995,8,1,3,279,3.8513
1995,8,1,4,376,3.1242
1995,8,1,5,664,2.2130
1995,8,2,1,144,0.5729
1995,8,2,2,89,1.3643
1995,8,2,3,119,1.4978
1995,8,2,4,162,1.9191
1995,8,2,5,225,-0.2120
1995,8,3,1,132,-0.1529
1995,8,3,2,164,-0.2026
1995,8,3,3,181,0.6820
1995,8,3,4,169,1.3625
1995,8,3,5,126,-3.1679
1995,9,1,1,601,2.5885
1995,9,1,2,224,1.2677
1995,9,1,3,277,2.6781
1995,9,1,4,373,2.5547
1995,9,1,5,664,2.4399
1995,9,2,1,144,3.8983
1995,9,2,2,88,1.6018
1995,9,2,3,119,-0.2662
1995,9,2,4,162,0.7967
1995,9,2,5,224,2.0701
1995,9,3,1,131,2.3883
1995,9,3,2,164,4.9552
1995,9,3,3,181,4.0581
1995,9,3,4,169,3.3399
1995,9,3,5,126,2.6308
1995,10,1,1,596,-5.4639
1995,10,1,2,224,-3.9071
1995,10,1,3,275,-5.1965
1995,10,1,4,373,-5.2259
1995,10,1,5,657,-6.4863
1995,10,2,1,143,-6.3257
1995,10,2,2,88,-4.0726
1995,10,2,3,119,-5.7297
1995,10,2,4,160,-6.5184
1995,10,2,5,224,-8.2807
1995,10,3,1,130,0.0873
1995,10,3,2,162,1.8665
1995,10,3,3,181,-1.7277
1995,10,3,4,168,1.2127
1995,10,3,5,126,-5.8650
1995,11,1,1,590,0.1313
1995,11,1,2,222,1.0859
1995,11,1,3,274,1.6775
1995,11,1,4,370,0.7354
1995,11,1,5,651,2.2361
1995,11,2,1,141,4.3907
1995,11,2,2,87,7.9700
1995,11,2,3,119,3.9959
1995,11,2,4,160,3.6485
1995,11,2,5,222,3.6009
1995,11,3,1,130,2.7108
1995,11,3,2,162,4.1533
1995,11,3,3,180,4.8019
1995,11,3,4,168,2.6737
1995,11,3,5,126,3.6992
1995,12,1,1,582,3.0089
1995,12,1,2,221,-0.4431
1995,12,1,3,271,1.9855
1995,12,1,4,369,1.6577
1995,12,1,5,648,-1.0400
1995,12,2,1,140,1.5574
1995,12,2,2,86,4.1370
1995,12,2,3,117,1.5384
1995,12,2,4,160,0.8744
1995,12,2,5,222,0.5193
1995,12,3,1,129,1.7169
1995,12,3,2,162,3.3826
1995,12,3,3,180,1.9838
1995,12,3,4,168,0.8750
1995,12,3,5,126,-1.6124
1996,1,1,1,576,1.5774
1996,1,1,2,220,2.8519
1996,1,1,3,269,-0.0483
1996,1,1,4,370,1.3049
1996,1,1,5,641,-0.0173
1996,1,2,1,140,-0.2086
1996,1,2,2,86,0.0852
1996,1,2,3,117,0.4830
1996,1,2,4,159,0.2224
1996,1,2,5,222,-0.8580
1996,1,3,1,127,4.7368
1996,1,3,2,162,2.2073
1996,1,3,3,180,3.5313
1996,1,3,4,168,2.7499
1996,1,3,5,126,-0.9866
1996,2,1,1,573,4.5866
1996,2,1,2,219,3.1108
1996,2,1,3,266,3.5570
1996,2,1,4,366,1.6985
1996,2,1,5,637,3.1731
1996,2,2,1,139,2.0152
1996,2,2,2,83,2.9574
1996,2,2,3,117,2.8907
1996,2,2,4,159,3.4897
1996,2,2,5,219,4.9927
1996,2,3,1,127,2.2427
1996,2,3,2,161,0.1615
1996,2,3,3,180,0.0703
1996,2,3,4,168,2.7637
1996,2,3,5,125,2.3246
1996,3,1,1,567,2.3653
1996,3,1,2,219,2.6769
1996,3,1,3,265,2.4920
1996,3,1,4,364,3.2873
1996,3,1,5,632,3.7412
1996,3,2,1,139,-0.7094
1996,3,2,2,83,4.8685
1996,3,2,3,117,2.6175
1996,3,2,4,159,2.2752
1996,3,2,5,217,3.5155
1996,3,3,1,127,2.7051
1996,3,3,2,161,0.8373
1996,3,3,3,180,1.0144
1996,3,3,4,168,-1.4385
1996,3,3,5,123,2.5419
1996,4,1,1,566,8.9599
1996,4,1,2,218,6.1447
1996,4,1,3,264,8.8831
1996,4,1,4,362,7.5599
1996,4,1,5,627,10.1084
1996,4,2,1,139,5.2158
1996,4,2,2,82,3.6717
1996,4,2,3,117,4.7300
1996,4,2,4,159,6.5868
1996,4,2,5,217,9.3226
1996,4,3,1,126,1.9813
1996,4,3,2,161,0.8991
1996,4,3,3,177,1.7477
1996,4,3,4,167,3.7624
1996,4,3,5,123,4.3326
1996,5,1,1,563,8.2557
1996,5,1,2,218,9.2137
1996,5,1,3,263,7.5026
1996,5,1,4,359,8.2221
1996,5,1,5,623,9.4365
1996,5,2,1,138,3.7971
1996,5,2,2,81,6.9459
1996,5,2,3,117,3.3067
1996,5,2,4,159,5.9359
1996,5,2,5,218,7.8335
1996,5,3,1,125,2.8561
1996,5,3,2,161,2.1971
1996,5,3,3,177,1.7203
1996,5,3,4,167,3.2581
1996,5,3,5,122,4.2514
1996,6,1,1,558,-4.3263
1996,6,1,2,214,-5.1366
1996,6,1,3,259,-6.2635
1996,6,1,4,358,-6.5092
1996,6,1,5,620,-7.6587
1996,6,2,1,137,-5.4656
1996,6,2,2,80,0.8555
1996,6,2,3,116,-1.7060
1996,6,2,4,158,-4.3336
1996,6,2,5,216,-7.9979
1996,6,3,1,125,-0.4558
1996,6,3,2,161,2.0329
1996,6,3,3,177,-0.3805
1996,6,3,4,166,-1.2730
1996,6,3,5,122,-1.8327
1996,7,1,1,644,-9.5005
1996,7,1,2,247,-7.9713
1996,7,1,3,282,-8.6043
1996,7,1,4,354,-7.0458
1996,7,1,5,742,-9.8329
1996,7,2,1,149,-8.2305
1996,7,2,2,106,-8.5829
1996,7,2,3,138,-8.5322
1996,7,2,4,161,-9.4682
1996,7,2,5,241,-11.9496
1996,7,3,1,115,-4.4837
1996,7,3,2,177,-4.5799
1996,7,3,3,186,-5.6931
1996,7,3,4,161,-4.0617
1996,7,3,5,157,-7.0826
1996,8,1,1,636,3.3432
1996,8,1,2,246,4.5245
1996,8,1,3,277,5.3684
1996,8,1,4,353,3.3053
1996,8,1,5,740,3.2887
1996,8,2,1,148,4.9926
1996,8,2,2,106,3.4958
1996,8,2,3,136,5.6937
1996,8,2,4,159,5.4863
1996,8,2,5,238,6.0928
1996,8,3,1,115,2.6528
1996,8,3,2,175,0.8619
1996,8,3,3,185,2.7757
1996,8,3,4,161,3.3340
1996,8,3,5,155,5.0322
1996,9,1,1,628,2.4696
1996,9,1,2,241,2.7945
1996,9,1,3,275,2.1961
1996,9,1,4,350,1.3209
1996,9,1,5,732,3.0528
1996,9,2,1,148,3.2194
1996,9,2,2,105,2.1090
1996,9,2,3,135,1.7969
1996,9,2,4,159,3.3427
1996,9,2,5,238,3.5030
1996,9,3,1,115,5.2130
1996,9,3,2,175,2.9591
1996,9,3,3,184,5.2929
1996,9,3,4,161,6.7237
1996,9,3,5,155,8.1728
1996,10,1,1,621,-2.7151
1996,10,1,2,240,-1.9959
1996,10,1,3,273,-0.0074
1996,10,1,4,345,-2.1363
1996,10,1,5,729,-3.0473
1996,10,2,1,147,0.2591
1996,10,2,2,105,-1.0840
1996,10,2,3,135,-0.9471
1996,10,2,4,159,-2.2746
1996,10,2,5,236,-2.8136
1996,10,3,1,114,2.8981
1996,10,3,2,173,3.2480
1996,10,3,3,184,1.1193
1996,10,3,4,161,0.3511
1996,10,3,5,155,-0.6836
1996,11,1,1,615,4.0164
1996,11,1,2,240,3.6320
1996,11,1,3,270,1.5645
1996,11,1,4,343,1.9195
1996,11,1,5,724,3.0995
1996,11,2,1,147,3.4899
1996,11,2,2,105,3.5110
1996,11,2,3,133,3.2558
1996,11,2,4,158,4.4172
1996,11,2,5,236,5.4841
1996,11,3,1,114,4.8692
1996,11,3,2,173,7.0539
1996,11,3,3,184,6.5791
1996,11,3,4,159,6.7663
1996,11,3,5,155,8.9879
1996,12,1,1,607,-0.7057
1996,12,1,2,240,1.6369
1996,12,1,3,268,3.6412
1996,12,1,4,342,2.2656
1996,12,1,5,720,0.1778
1996,12,2,1,147,3.0360
1996,12,2,2,105,0.5897
1996,12,2,3,133,1.5410
1996,12,2,4,158,1.5161
1996,12,2,5,235,1.5272
1996,12,3,1,113,-0.9010
1996,12,3,2,173,0.5176
1996,12,3,3,184,-2.1737
1996,12,3,4,159,-2.1969
1996,12,3,5,155,-1.3573
1997,1,1,1,602,5.8419
1997,1,1,2,235,4.5368
1997,1,1,3,264,3.5536
1997,1,1,4,337,6.8971
1997,1,1,5,715,5.8169
1997,1,2,1,146,2.7991
1997,1,2,2,105,2.5873
1997,1,2,3,132,2.5963
1997,1,2,4,157,4.3717
1997,1,2,5,235,2.3079
1997,1,3,1,111,5.9752
1997,1,3,2,172,5.2725
1997,1,3,3,184,6.5392
1997,1,3,4,158,4.1663
1997,1,3,5,153,7.1080
1997,2,1,1,597,-2.1631
1997,2,1,2,232,-2.9655
1997,2,1,3,263,-4.2547
1997,2,1,4,334,-3.1716
1997,2,1,5,710,-3.0307
1997,2,2,1,146,-1.9783
1997,2,2,2,104,-0.2238
1997,2,2,3,132,-2.3257
1997,2,2,4,157,-2.2874
1997,2,2,5,234,-5.0189
1997,2,3,1,111,-0.0806
1997,2,3,2,172,-0.3137
1997,2,3,3,181,1.0849
1997,2,3,4,157,-0.6854
1997,2,3,5,153,-3.2834
1997,3,1,1,592,-3.5721
1997,3,1,2,229,-4.3605
1997,3,1,3,260,-3.7888
1997,3,1,4,332,-2.8043
1997,3,1,5,706,-5.5348
1997,3,2,1,146,-4.2459
1997,3,2,2,103,-3.5070
1997,3,2,3,129,-2.4508
1997,3,2,4,156,-6.6659
1997,3,2,5,233,-4.1874
1997,3,3,1,111,-3.6398
1997,3,3,2,172,-2.1972
1997,3,3,3,181,-5.2665
1997,3,3,4,157,-4.6929
1997,3,3,5,153,-2.6093
1997,4,1,1,584,-3.3175
1997,4,1,2,226,-2.1335
1997,4,1,3,258,-1.7823
1997,4,1,4,331,-4.6070
1997,4,1,5,698,-3.0686
1997,4,2,1,146,-0.3440
1997,4,2,2,103,2.4380
1997,4,2,3,129,-1.0452
1997,4,2,4,154,1.3539
1997,4,2,5,231,0.5690
1997,4,3,1,111,3.0339
1997,4,3,2,172,5.0811
1997,4,3,3,181,7.0122
1997,4,3,4,157,5.1254
1997,4,3,5,153,2.9101
1997,5,1,1,583,10.1707
1997,5,1,2,225,6.5975
1997,5,1,3,257,10.5940
1997,5,1,4,329,12.2929
1997,5,1,5,689,10.3051
1997,5,2,1,145,11.7102
1997,5,2,2,102,10.3947
1997,5,2,3,129,11.5123
1997,5,2,4,154,12.6545
1997,5,2,5,230,12.7985
1997,5,3,1,110,5.4746
1997,5,3,2,171,5.3057
1997,5,3,3,181,6.5824
1997,5,3,4,157,8.3211
1997,5,3,5,153,7.5395
1997,6,1,1,577,6.1435
1997,6,1,2,224,5.6511
1997,6,1,3,256,6.3866
1997,6,1,4,327,5.2480
1997,6,1,5,683,5.2785
1997,6,2,1,144,1.6509
1997,6,2,2,102,2.7006
1997,6,2,3,129,3.0399
1997,6,2,4,154,3.4189
1997,6,2,5,227,7.1873
1997,6,3,1,110,6.4308
1997,6,3,2,169,2.7217
1997,6,3,3,180,5.2859
1997,6,3,4,157,2.9265
1997,6,3,5,152,2.6965
1997,7,1,1,672,6.7458
1997,7,1,2,287,5.4810
1997,7,1,3,294,5.0933
1997,7,1,4,414,5.0553
1997,7,1,5,696,6.1540
1997,7,2,1,140,6.1637
1997,7,2,2,97,5.1288
1997,7,2,3,121,5.7196
1997,7,2,4,145,7.2999
1997,7,2,5,220,6.1855
1997,7,3,1,110,10.8992
1997,7,3,2,187,6.4583
1997,7,3,3,195,5.5005
1997,7,3,4,183,5.8363
1997,7,3,5,160,11.3478
1997,8,1,1,664,6.3747
1997,8,1,2,284,3.5444
1997,8,1,3,288,4.4421
1997,8,1,4,409,6.7201
1997,8,1,5,695,3.9019
1997,8,2,1,138,4.2508
1997,8,2,2,96,3.7605
1997,8,2,3,119,3.3708
1997,8,2,4,145,4.0536
1997,8,2,5,220,3.3735
1997,8,3,1,109,-4.1361
1997,8,3,2,186,-4.8137
1997,8,3,3,195,-3.2276
1997,8,3,4,182,-4.8343
1997,8,3,5,159,-2.8435
1997,9,1,1,656,8.0375
1997,9,1,2,283,9.8959
1997,9,1,3,287,9.7727
1997,9,1,4,407,7.0196
1997,9,1,5,691,8.9024
1997,9,2,1,135,5.5038
1997,9,2,2,95,6.8589
1997,9,2,3,118,8.0295
1997,9,2,4,143,3.9407
1997,9,2,5,217,9.2678
1997,9,3,1,109,4.8082
1997,9,3,2,185,5.8675
1997,9,3,3,190,5.2655
1997,9,3,4,181,4.1016
1997,9,3,5,159,3.7768
1997,10,1,1,645,-3.6595
1997,10,1,2,280,-1.3790
1997,10,1,3,285,-2.9628
1997,10,1,4,406,-3.3063
1997,10,1,5,687,-5.8228
1997,10,2,1,134,-4.0944
1997,10,2,2,95,-2.4664
1997,10,2,3,118,-4.2127
1997,10,2,4,143,-4.5253
1997,10,2,5,215,-8.2616
1997,10,3,1,106,-6.4314
1997,10,3,2,185,-3.4214
1997,10,3,3,190,-1.9818
1997,10,3,4,180,-2.8265
1997,10,3,5,158,-5.1466
1997,11,1,1,638,-1.5570
1997,11,1,2,276,-1.2611
1997,11,1,3,277,-4.3773
1997,11,1,4,401,-1.8451
1997,11,1,5,684,-3.4630
1997,11,2,1,132,-1.2748
1997,11,2,2,94,-1.3907
1997,11,2,3,117,-0.3138
1997,11,2,4,142,-1.8639
1997,11,2,5,214,-1.3879
1997,11,3,1,105,5.4377
1997,11,3,2,185,5.3403
1997,11,3,3,190,3.2340
1997,11,3,4,180,3.6506
1997,11,3,5,158,2.8801
1997,12,1,1,635,-4.2250
1997,12,1,2,271,-1.8233
1997,12,1,3,277,-3.3748
1997,12,1,4,399,-4.1499
1997,12,1,5,676,-4.5718
1997,12,2,1,131,-1.2444
1997,12,2,2,93,1.4931
1997,12,2,3,116,1.6437
1997,12,2,4,141,-0.6619
1997,12,2,5,211,-2.9959
1997,12,3,1,105,-1.1067
1997,12,3,2,184,0.8639
1997,12,3,3,189,2.7234
1997,12,3,4,180,2.8443
1997,12,3,5,158,-1.6638
1998,1,1,1,628,0.4469
1998,1,1,2,269,-1.0423
1998,1,1,3,271,1.5624
1998,1,1,4,394,-1.0253
1998,1,1,5,670,-0.1238
1998,1,2,1,128,-0.4428
1998,1,2,2,93,0.1065
1998,1,2,3,115,-1.1041
1998,1,2,4,138,-2.5765
1998,1,2,5,209,-0.0177
1998,1,3,1,105,4.1215
1998,1,3,2,183,-0.0039
1998,1,3,3,189,0.4349
1998,1,3,4,180,2.4380
1998,1,3,5,158,1.3403
1998,2,1,1,619,5.9822
1998,2,1,2,266,6.8542
1998,2,1,3,266,5.5651
1998,2,1,4,391,4.6890
1998,2,1,5,663,5.6575
1998,2,2,1,128,8.3616
1998,2,2,2,93,7.1741
1998,2,2,3,113,8.4119
1998,2,2,4,138,6.8955
1998,2,2,5,204,10.3612
1998,2,3,1,104,8.2775
1998,2,3,2,183,5.0779
1998,2,3,3,189,4.0496
1998,2,3,4,179,7.3720
1998,2,3,5,158,11.7142
1998,3,1,1,608,4.3201
1998,3,1,2,264,4.3909
1998,3,1,3,264,6.0920
1998,3,1,4,389,4.6337
1998,3,1,5,654,3.9280
1998,3,2,1,126,3.3299
1998,3,2,2,93,4.5089
1998,3,2,3,112,4.5454
1998,3,2,4,138,2.9452
1998,3,2,5,203,3.6349
1998,3,3,1,104,2.2979
1998,3,3,2,183,7.0829
1998,3,3,3,188,5.8410
1998,3,3,4,179,3.1439
1998,3,3,5,158,3.0482
1998,4,1,1,594,3.5936
1998,4,1,2,260,1.4100
1998,4,1,3,259,2.4781
1998,4,1,4,384,2.1450
1998,4,1,5,651,1.9632
1998,4,2,1,126,1.1240
1998,4,2,2,92,4.0547
1998,4,2,3,111,0.6969
1998,4,2,4,137,0.4785
1998,4,2,5,201,-0.5645
1998,4,3,1,103,-0.1688
1998,4,3,2,181,0.9063
1998,4,3,3,187,0.2412
1998,4,3,4,179,1.1241
1998,4,3,5,158,2.4769
1998,5,1,1,586,-3.3309
1998,5,1,2,257,-4.3373
1998,5,1,3,252,-3.7065
1998,5,1,4,380,-4.8154
1998,5,1,5,644,-5.0857
1998,5,2,1,126,-4.0729
1998,5,2,2,91,-4.2594
1998,5,2,3,111,-5.4639
1998,5,2,4,136,-5.3756
1998,5,2,5,200,-6.9389
1998,5,3,1,103,-2.6349
1998,5,3,2,180,-1.1036
1998,5,3,3,186,-3.2847
1998,5,3,4,179,-2.5582
1998,5,3,5,158,0.0280
1998,6,1,1,581,-2.7865
1998,6,1,2,256,0.9229
1998,6,1,3,252,-1.5234
1998,6,1,4,373,-2.3607
1998,6,1,5,640,-2.4092
1998,6,2,1,125,-1.7454
1998,6,2,2,91,3.0835
1998,6,2,3,111,0.2137
1998,6,2,4,135,-0.7781
1998,6,2,5,199,-1.8495
1998,6,3,1,103,7.2370
1998,6,3,2,176,1.7453
1998,6,3,3,185,1.7965
1998,6,3,4,178,3.8970
1998,6,3,5,158,5.8531
1998,7,1,1,667,-6.2765
1998,7,1,2,301,-7.0800
1998,7,1,3,281,-5.9506
1998,7,1,4,464,-7.1207
1998,7,1,5,675,-8.0672
1998,7,2,1,125,-6.3382
1998,7,2,2,129,-7.1440
1998,7,2,3,125,-8.8870
1998,7,2,4,144,-7.5888
1998,7,2,5,218,-9.4875
1998,7,3,1,150,0.9128
1998,7,3,2,178,-1.8491
1998,7,3,3,192,-2.2518
1998,7,3,4,175,-1.4463
1998,7,3,5,150,-5.0967
1998,8,1,1,649,-21.0470
1998,8,1,2,294,-18.0473
1998,8,1,3,279,-19.1269
1998,8,1,4,461,-19.6349
1998,8,1,5,671,-23.8457
1998,8,2,1,124,-17.6600
1998,8,2,2,129,-17.3645
1998,8,2,3,123,-16.3756
1998,8,2,4,144,-17.6465
1998,8,2,5,217,-23.0418
1998,8,3,1,148,-14.4628
1998,8,3,2,177,-10.4174
1998,8,3,3,189,-10.7699
1998,8,3,4,175,-13.9080
1998,8,3,5,150,-15.9703
1998,9,1,1,643,3.7560
1998,9,1,2,291,3.1745
1998,9,1,3,273,4.9358
1998,9,1,4,457,4.0857
1998,9,1,5,666,1.1237
1998,9,2,1,122,5.6454
1998,9,2,2,129,11.0470
1998,9,2,3,123,3.3979
1998,9,2,4,143,4.4240
1998,9,2,5,216,5.9729
1998,9,3,1,146,9.3366
1998,9,3,2,176,5.4709
1998,9,3,3,188,6.6693
1998,9,3,4,173,7.0725
1998,9,3,5,150,6.6253
1998,10,1,1,630,3.1360
1998,10,1,2,286,0.8819
1998,10,1,3,268,1.4502
1998,10,1,4,448,4.1494
1998,10,1,5,656,4.6758
1998,10,2,1,122,6.1074
1998,10,2,2,128,2.5836
1998,10,2,3,122,8.1220
1998,10,2,4,143,9.9422
1998,10,2,5,216,6.8835
1998,10,3,1,146,6.1696
1998,10,3,2,176,9.1201
1998,10,3,3,187,6.0124
1998,10,3,4,170,8.9024
1998,10,3,5,149,9.1763
1998,11,1,1,619,12.6826
1998,11,1,2,279,6.7938
1998,11,1,3,264,5.4831
1998,11,1,4,441,7.8324
1998,11,1,5,642,8.1141
1998,11,2,1,122,6.4918
1998,11,2,2,128,4.4018
1998,11,2,3,120,4.5352
1998,11,2,4,141,6.5824
1998,11,2,5,215,8.3206
1998,11,3,1,145,7.0990
1998,11,3,2,173,5.0878
1998,11,3,3,187,4.5910
1998,11,3,4,168,5.9977
1998,11,3,5,148,7.4095
1998,12,1,1,617,3.2270
1998,12,1,2,272,0.8066
1998,12,1,3,260,4.1131
1998,12,1,4,435,0.8342
1998,12,1,5,635,1.0256
1998,12,2,1,122,4.5257
1998,12,2,2,128,4.6386
1998,12,2,3,120,6.8065
1998,12,2,4,139,4.9146
1998,12,2,5,214,5.1564
1998,12,3,1,143,7.9219
1998,12,3,2,172,3.9900
1998,12,3,3,187,5.5280
1998,12,3,4,168,6.9286
1998,12,3,5,147,9.1907
1999,1,1,1,604,7.8224
1999,1,1,2,266,5.7128
1999,1,1,3,255,5.6148
1999,1,1,4,427,5.6743
1999,1,1,5,626,5.5868
1999,1,2,1,120,0.7648
1999,1,2,2,127,0.2606
1999,1,2,3,119,4.9017
1999,1,2,4,139,-0.2721
1999,1,2,5,214,0.9194
1999,1,3,1,143,6.3315
1999,1,3,2,172,-0.5052
1999,1,3,3,187,0.1205
1999,1,3,4,168,5.4488
1999,1,3,5,146,3.3610
1999,2,1,1,589,-7.3023
1999,2,1,2,262,-3.6842
1999,2,1,3,250,-6.5778
1999,2,1,4,420,-6.7494
1999,2,1,5,617,-8.4643
1999,2,2,1,120,-9.4501
1999,2,2,2,127,-5.4292
1999,2,2,3,115,-6.7847
1999,2,2,4,138,-11.0870
1999,2,2,5,214,-10.8956
1999,2,3,1,143,-7.1225
1999,2,3,2,171,-1.3023
1999,2,3,3,185,-2.8006
1999,2,3,4,167,-5.3998
1999,2,3,5,145,-4.4431
1999,3,1,1,581,-1.6898
1999,3,1,2,258,-6.1006
1999,3,1,3,244,-3.3540
1999,3,1,4,414,-2.9059
1999,3,1,5,611,-4.1174
1999,3,2,1,120,-3.4528
1999,3,2,2,125,3.4135
1999,3,2,3,114,3.2548
1999,3,2,4,137,-1.2901
1999,3,2,5,212,-2.8351
1999,3,3,1,142,3.9819
1999,3,3,2,171,2.4704
1999,3,3,3,185,2.7990
1999,3,3,4,167,3.4623
1999,3,3,5,145,2.3203
1999,4,1,1,571,11.0601
1999,4,1,2,254,7.5553
1999,4,1,3,242,8.3750
1999,4,1,4,405,8.7020
1999,4,1,5,599,9.5355
1999,4,2,1,118,9.7886
1999,4,2,2,122,7.3211
1999,4,2,3,112,9.5652
1999,4,2,4,136,8.4138
1999,4,2,5,210,9.4473
1999,4,3,1,141,8.5199
1999,4,3,2,167,4.4816
1999,4,3,3,185,7.6287
1999,4,3,4,167,0.5687
1999,4,3,5,144,0.9561
1999,5,1,1,562,6.8799
1999,5,1,2,250,3.2932
1999,5,1,3,236,6.3034
1999,5,1,4,402,6.7471
1999,5,1,5,589,3.5977
1999,5,2,1,118,6.0776
1999,5,2,2,122,1.5259
1999,5,2,3,112,0.2829
1999,5,2,4,136,2.5859
1999,5,2,5,207,2.8728
1999,5,3,1,140,-2.1102
1999,5,3,2,167,-1.7411
1999,5,3,3,185,-1.0084
1999,5,3,4,164,-2.3822
1999,5,3,5,142,-0.2949
1999,6,1,1,559,8.4571
1999,6,1,2,246,5.3560
1999,6,1,3,235,6.6159
1999,6,1,4,397,7.9197
1999,6,1,5,581,9.0432
1999,6,2,1,118,8.6104
1999,6,2,2,121,6.9698
1999,6,2,3,111,6.0316
1999,6,2,4,135,10.0628
1999,6,2,5,208,7.4083
1999,6,3,1,141,8.8476
1999,6,3,2,165,3.0808
1999,6,3,3,185,4.2875
1999,6,3,4,164,6.8245
1999,6,3,5,140,8.0985
1999,7,1,1,623,1.9793
1999,7,1,2,246,1.5119
1999,7,1,3,270,2.7951
1999,7,1,4,334,0.8975
1999,7,1,5,675,0.1453
1999,7,2,1,157,-0.7332
1999,7,2,2,111,1.0408
1999,7,2,3,138,0.4811
1999,7,2,4,132,-2.0229
1999,7,2,5,221,-4.0456
1999,7,3,1,145,1.3453
1999,7,3,2,190,0.7719
1999,7,3,3,186,-2.8603
1999,7,3,4,153,-5.0001
1999,7,3,5,145,-3.3914
1999,8,1,1,610,-1.5961
1999,8,1,2,243,-2.4415
1999,8,1,3,268,-3.5268
1999,8,1,4,331,-3.3925
1999,8,1,5,668,-4.1599
1999,8,2,1,154,-2.7697
1999,8,2,2,110,-3.0121
1999,8,2,3,136,-2.0042
1999,8,2,4,129,-3.6104
1999,8,2,5,220,-3.7777
1999,8,3,1,143,1.6778
1999,8,3,2,188,0.0017
1999,8,3,3,186,1.1928
1999,8,3,4,152,0.3708
1999,8,3,5,144,-3.2311
1999,9,1,1,601,-2.1193
1999,9,1,2,239,0.2864
1999,9,1,3,267,-4.2647
1999,9,1,4,328,-0.9586
1999,9,1,5,660,-2.1073
1999,9,2,1,152,0.0143
1999,9,2,2,109,-0.4747
1999,9,2,3,135,1.2839
1999,9,2,4,126,0.6837
1999,9,2,5,218,-1.7643
1999,9,3,1,141,-4.4707
1999,9,3,2,186,-2.8677
1999,9,3,3,186,-2.8697
1999,9,3,4,150,-2.5323
1999,9,3,5,142,-1.3667
1999,10,1,1,587,0.7328
1999,10,1,2,236,-1.5311
1999,10,1,3,259,-1.0968
1999,10,1,4,326,-3.9705
1999,10,1,5,651,-2.6101
1999,10,2,1,151,3.9340
1999,10,2,2,107,-1.7720
1999,10,2,3,135,-0.8422
1999,10,2,4,125,-5.0918
1999,10,2,5,218,-4.6291
1999,10,3,1,141,3.0002
1999,10,3,2,184,2.4438
1999,10,3,3,185,7.2235
1999,10,3,4,150,6.6047
1999,10,3,5,139,1.0392
1999,11,1,1,582,15.9415
1999,11,1,2,234,14.3637
1999,11,1,3,254,6.9218
1999,11,1,4,324,8.8107
1999,11,1,5,646,10.5971
1999,11,2,1,149,11.7390
1999,11,2,2,107,3.3051
1999,11,2,3,134,4.1145
1999,11,2,4,125,5.5547
1999,11,2,5,216,7.3101
1999,11,3,1,141,7.0671
1999,11,3,2,183,1.8375
1999,11,3,3,183,-1.9899
1999,11,3,4,145,6.0246
1999,11,3,5,139,9.1019
1999,12,1,1,576,19.5106
1999,12,1,2,231,20.7314
1999,12,1,3,249,7.2795
1999,12,1,4,320,10.9695
