year,month,rank_ME,rank_IG,nstocks,ret_vw
1997,4,2,3,122,1.7204
1997,4,2,4,166,2.2983
1997,4,2,5,301,-1.9936
1997,4,3,1,115,1.2166
1997,4,3,2,169,4.9865
1997,4,3,3,189,5.2815
1997,4,3,4,182,6.8115
1997,4,3,5,174,5.5163
1997,5,1,1,847,10.0449
1997,5,1,2,246,9.7224
1997,5,1,3,242,10.8414
1997,5,1,4,327,9.6407
1997,5,1,5,712,11.9224
1997,5,2,1,198,13.1093
1997,5,2,2,125,9.2718
1997,5,2,3,122,10.5735
1997,5,2,4,166,12.3138
1997,5,2,5,298,15.2484
1997,5,3,1,115,6.9388
1997,5,3,2,168,5.6750
1997,5,3,3,188,6.5702
1997,5,3,4,182,6.2724
1997,5,3,5,174,9.8377
1997,6,1,1,838,5.6581
1997,6,1,2,245,6.2739
1997,6,1,3,241,4.9172
1997,6,1,4,326,5.4613
1997,6,1,5,707,5.0077
1997,6,2,1,198,2.8039
1997,6,2,2,125,5.7373
1997,6,2,3,120,3.8554
1997,6,2,4,165,4.5503
1997,6,2,5,297,3.9791
1997,6,3,1,114,1.8988
1997,6,3,2,168,7.0388
1997,6,3,3,188,3.0382
1997,6,3,4,182,2.9556
1997,6,3,5,171,1.8937
1997,7,1,1,911,5.9334
1997,7,1,2,306,4.6661
1997,7,1,3,266,5.0769
1997,7,1,4,332,6.9647
1997,7,1,5,937,4.7809
1997,7,2,1,163,6.3808
1997,7,2,2,128,4.6895
1997,7,2,3,130,4.5035
1997,7,2,4,147,5.1182
1997,7,2,5,285,7.2002
1997,7,3,1,118,6.8024
1997,7,3,2,201,8.7200
1997,7,3,3,201,3.9131
1997,7,3,4,198,8.6824
1997,7,3,5,200,10.5463
1997,8,1,1,896,5.8075
1997,8,1,2,302,4.1588
1997,8,1,3,266,4.9816
1997,8,1,4,329,6.3046
1997,8,1,5,931,4.6281
1997,8,2,1,161,2.8399
1997,8,2,2,127,3.4398
1997,8,2,3,130,3.8480
1997,8,2,4,146,3.4875
1997,8,2,5,283,3.9654
1997,8,3,1,118,-1.0494
1997,8,3,2,199,-2.7967
1997,8,3,3,200,-6.3122
1997,8,3,4,198,-4.6130
1997,8,3,5,199,-2.8147
1997,9,1,1,885,7.5323
1997,9,1,2,301,9.7595
1997,9,1,3,265,6.3758
1997,9,1,4,328,9.6300
1997,9,1,5,925,10.2393
1997,9,2,1,158,6.5097
1997,9,2,2,124,5.7534
1997,9,2,3,128,7.9224
1997,9,2,4,143,6.1391
1997,9,2,5,280,9.5162
1997,9,3,1,118,6.0511
1997,9,3,2,197,4.5415
1997,9,3,3,197,4.6093
1997,9,3,4,196,5.5034
1997,9,3,5,199,4.5767
1997,10,1,1,876,-2.8835
1997,10,1,2,299,-3.3385
1997,10,1,3,264,-2.5624
1997,10,1,4,324,-4.7534
1997,10,1,5,918,-4.9416
1997,10,2,1,157,-4.8774
1997,10,2,2,124,-3.6156
1997,10,2,3,128,-4.1740
1997,10,2,4,142,-4.2183
1997,10,2,5,278,-7.1233
1997,10,3,1,116,-2.3775
1997,10,3,2,196,-4.4447
1997,10,3,3,196,-1.6408
1997,10,3,4,195,-4.7745
1997,10,3,5,198,-4.4851
1997,11,1,1,868,-1.6025
1997,11,1,2,297,-1.8532
1997,11,1,3,257,-2.5417
1997,11,1,4,321,-3.0986
1997,11,1,5,907,-4.5840
1997,11,2,1,155,-0.2533
1997,11,2,2,123,0.0853
1997,11,2,3,127,0.0106
1997,11,2,4,141,-2.8547
1997,11,2,5,275,-2.9269
1997,11,3,1,115,0.7928
1997,11,3,2,196,5.5321
1997,11,3,3,195,5.0737
1997,11,3,4,194,4.7761
1997,11,3,5,197,0.6122
1997,12,1,1,863,-2.4135
1997,12,1,2,291,-4.0881
1997,12,1,3,255,-1.2353
1997,12,1,4,320,-3.7702
1997,12,1,5,901,-5.2661
1997,12,2,1,151,1.0652
1997,12,2,2,123,-0.6445
1997,12,2,3,125,0.8017
1997,12,2,4,141,1.1581
1997,12,2,5,273,-2.1099
1997,12,3,1,114,1.3975
1997,12,3,2,196,0.4912
1997,12,3,3,195,2.4505
1997,12,3,4,193,0.3056
1997,12,3,5,197,0.1849
1998,1,1,1,854,0.6036
1998,1,1,2,287,-1.3966
1998,1,1,3,252,-0.1421
1998,1,1,4,317,0.0611
1998,1,1,5,885,-0.9364
1998,1,2,1,149,-1.6006
1998,1,2,2,119,-0.7283
1998,1,2,3,124,0.9798
1998,1,2,4,138,-1.5747
1998,1,2,5,271,-1.6006
1998,1,3,1,114,-0.8397
1998,1,3,2,195,2.5326
1998,1,3,3,195,1.9091
1998,1,3,4,193,0.6994
1998,1,3,5,196,1.4536
1998,2,1,1,844,5.9031
1998,2,1,2,284,5.7979
1998,2,1,3,248,5.9239
1998,2,1,4,314,6.0858
1998,2,1,5,874,6.0488
1998,2,2,1,148,7.3144
1998,2,2,2,119,6.1869
1998,2,2,3,124,10.0182
1998,2,2,4,135,8.5755
1998,2,2,5,268,8.7751
1998,2,3,1,114,2.9538
1998,2,3,2,194,7.2937
1998,2,3,3,193,6.3371
1998,2,3,4,193,6.2339
1998,2,3,5,195,9.5514
1998,3,1,1,835,5.3015
1998,3,1,2,282,3.6373
1998,3,1,3,245,6.0016
1998,3,1,4,309,4.2975
1998,3,1,5,865,4.0346
1998,3,2,1,147,6.1959
1998,3,2,2,118,4.9257
1998,3,2,3,124,3.2811
1998,3,2,4,135,3.1946
1998,3,2,5,266,2.8862
1998,3,3,1,114,5.7396
1998,3,3,2,193,3.9958
1998,3,3,3,193,6.0026
1998,3,3,4,193,4.5525
1998,3,3,5,195,3.6231
1998,4,1,1,823,2.9400
1998,4,1,2,279,3.7833
1998,4,1,3,243,2.4421
1998,4,1,4,306,4.2313
1998,4,1,5,848,1.1448
1998,4,2,1,145,2.1942
1998,4,2,2,118,0.9857
1998,4,2,3,123,-0.5426
1998,4,2,4,134,0.2725
1998,4,2,5,263,0.0509
1998,4,3,1,114,1.2847
1998,4,3,2,191,0.7442
1998,4,3,3,192,-0.4984
1998,4,3,4,193,1.3457
1998,4,3,5,194,2.7432
1998,5,1,1,815,-3.1477
1998,5,1,2,277,-4.1368
1998,5,1,3,236,-3.0937
1998,5,1,4,305,-6.8350
1998,5,1,5,836,-5.5215
1998,5,2,1,145,-5.7573
1998,5,2,2,118,-3.8160
1998,5,2,3,121,-4.3382
1998,5,2,4,133,-4.3497
1998,5,2,5,262,-8.0600
1998,5,3,1,114,-5.4381
1998,5,3,2,190,-1.5985
1998,5,3,3,191,-0.6929
1998,5,3,4,193,-2.6317
1998,5,3,5,194,-4.2047
1998,6,1,1,808,-1.0233
1998,6,1,2,275,-1.9527
1998,6,1,3,234,0.4797
1998,6,1,4,304,-2.8246
1998,6,1,5,827,-2.0601
1998,6,2,1,144,1.0682
1998,6,2,2,118,-0.1518
1998,6,2,3,120,1.4951
1998,6,2,4,133,-1.2165
1998,6,2,5,261,-1.4195
1998,6,3,1,113,2.2053
1998,6,3,2,188,5.4224
1998,6,3,3,191,3.9635
1998,6,3,4,191,1.6949
1998,6,3,5,193,3.6882
1998,7,1,1,944,-6.7425
1998,7,1,2,323,-8.3655
1998,7,1,3,277,-8.5812
1998,7,1,4,406,-6.0400
1998,7,1,5,865,-7.8980
1998,7,2,1,187,-7.6899
1998,7,2,2,127,-8.1653
1998,7,2,3,140,-7.6957
1998,7,2,4,176,-9.8370
1998,7,2,5,294,-7.9580
1998,7,3,1,157,-1.0750
1998,7,3,2,188,-2.9900
1998,7,3,3,208,-0.6383
1998,7,3,4,202,-1.6406
1998,7,3,5,200,-3.0776
1998,8,1,1,924,-22.5450
1998,8,1,2,316,-17.3794
1998,8,1,3,274,-18.4616
1998,8,1,4,405,-20.7567
1998,8,1,5,859,-23.7108
1998,8,2,1,187,-19.3851
1998,8,2,2,125,-16.4764
1998,8,2,3,140,-17.5050
1998,8,2,4,175,-17.9620
1998,8,2,5,293,-23.5849
1998,8,3,1,156,-15.0609
1998,8,3,2,187,-11.1936
1998,8,3,3,207,-11.5466
1998,8,3,4,197,-13.6821
1998,8,3,5,200,-18.3456
1998,9,1,1,914,4.4928
1998,9,1,2,312,1.4512
1998,9,1,3,273,3.5133
1998,9,1,4,402,3.9755
1998,9,1,5,846,4.8928
1998,9,2,1,186,4.2724
1998,9,2,2,125,6.7363
1998,9,2,3,138,9.4910
1998,9,2,4,173,8.8148
1998,9,2,5,288,7.8118
1998,9,3,1,153,2.2200
1998,9,3,2,187,7.6475
1998,9,3,3,207,6.6983
1998,9,3,4,195,9.8945
1998,9,3,5,199,10.4139
1998,10,1,1,896,3.6127
1998,10,1,2,306,1.4915
1998,10,1,3,266,3.7998
1998,10,1,4,398,2.5156
1998,10,1,5,834,3.4956
1998,10,2,1,186,6.4985
1998,10,2,2,125,4.8633
1998,10,2,3,137,5.2499
1998,10,2,4,172,3.3527
1998,10,2,5,285,7.3058
1998,10,3,1,153,14.3589
1998,10,3,2,186,6.0273
1998,10,3,3,205,7.7727
1998,10,3,4,194,3.7860
1998,10,3,5,197,8.6482
1998,11,1,1,878,11.1171
1998,11,1,2,299,10.1448
1998,11,1,3,261,7.5446
1998,11,1,4,397,8.4369
1998,11,1,5,813,7.3065
1998,11,2,1,185,6.0555
1998,11,2,2,125,5.9910
1998,11,2,3,135,5.3543
1998,11,2,4,169,5.8912
1998,11,2,5,285,6.3811
1998,11,3,1,153,7.1768
1998,11,3,2,184,6.7165
1998,11,3,3,204,5.4971
1998,11,3,4,192,6.5657
1998,11,3,5,195,6.6233
1998,12,1,1,858,2.5651
1998,12,1,2,296,1.1454
1998,12,1,3,259,2.3546
1998,12,1,4,394,1.4844
1998,12,1,5,807,2.5075
1998,12,2,1,185,2.6967
1998,12,2,2,125,7.6851
1998,12,2,3,135,6.6306
1998,12,2,4,168,6.2700
1998,12,2,5,283,6.1488
1998,12,3,1,152,8.0568
1998,12,3,2,182,5.1704
1998,12,3,3,203,6.4170
1998,12,3,4,191,6.8672
1998,12,3,5,195,13.3743
1999,1,1,1,836,8.8280
1999,1,1,2,294,5.0085
1999,1,1,3,259,2.8071
1999,1,1,4,383,5.7704
1999,1,1,5,797,5.0480
1999,1,2,1,184,1.8597
1999,1,2,2,124,2.2912
1999,1,2,3,133,-1.8685
1999,1,2,4,167,-1.0554
1999,1,2,5,282,3.5590
1999,1,3,1,152,5.2701
1999,1,3,2,181,4.8435
1999,1,3,3,203,2.1902
1999,1,3,4,191,4.6308
1999,1,3,5,194,8.1595
1999,2,1,1,814,-6.9553
1999,2,1,2,290,-6.7458
1999,2,1,3,254,-6.4375
1999,2,1,4,375,-8.2086
1999,2,1,5,785,-8.2650
1999,2,2,1,181,-9.8477
1999,2,2,2,124,-6.3860
1999,2,2,3,133,-8.7880
1999,2,2,4,166,-9.4214
1999,2,2,5,281,-10.4850
1999,2,3,1,152,-3.6044
1999,2,3,2,179,-4.8442
1999,2,3,3,203,-4.2238
1999,2,3,4,190,-4.1303
1999,2,3,5,190,-5.5416
1999,3,1,1,800,-2.6222
1999,3,1,2,285,-4.9616
1999,3,1,3,250,-5.8932
1999,3,1,4,374,-3.3985
1999,3,1,5,773,-2.9221
1999,3,2,1,178,-1.7681
1999,3,2,2,124,3.0259
1999,3,2,3,132,-1.2622
1999,3,2,4,165,-0.2306
1999,3,2,5,279,0.0236
1999,3,3,1,151,5.7126
1999,3,3,2,179,5.9329
1999,3,3,3,203,2.4479
1999,3,3,4,190,0.9091
1999,3,3,5,190,7.5611
1999,4,1,1,784,11.8667
1999,4,1,2,282,8.1800
1999,4,1,3,246,8.6518
1999,4,1,4,367,8.3223
1999,4,1,5,757,8.3325
1999,4,2,1,176,10.2791
1999,4,2,2,123,8.0269
1999,4,2,3,129,6.2826
1999,4,2,4,162,9.7862
1999,4,2,5,274,7.3431
1999,4,3,1,147,3.8532
1999,4,3,2,178,2.0481
1999,4,3,3,201,3.4329
1999,4,3,4,188,4.8761
1999,4,3,5,189,3.7580
1999,5,1,1,774,6.1475
1999,5,1,2,278,5.8137
1999,5,1,3,244,3.0740
1999,5,1,4,364,5.8902
1999,5,1,5,740,4.5150
1999,5,2,1,174,5.6536
1999,5,2,2,123,2.1888
1999,5,2,3,129,5.9718
1999,5,2,4,162,1.9205
1999,5,2,5,271,1.2586
1999,5,3,1,145,-1.1597
1999,5,3,2,178,-2.0347
1999,5,3,3,201,-0.4602
1999,5,3,4,187,-1.5751
1999,5,3,5,186,-3.0467
1999,6,1,1,761,10.0537
1999,6,1,2,276,4.5576
1999,6,1,3,239,6.4625
1999,6,1,4,362,7.1495
1999,6,1,5,730,6.1048
1999,6,2,1,174,7.5775
1999,6,2,2,123,8.2033
1999,6,2,3,126,7.2112
1999,6,2,4,161,7.4558
1999,6,2,5,271,6.1190
1999,6,3,1,144,11.2854
1999,6,3,2,177,4.8882
1999,6,3,3,201,3.7318
1999,6,3,4,187,5.7561
1999,6,3,5,184,7.4316
1999,7,1,1,915,2.8106
1999,7,1,2,296,1.0893
1999,7,1,3,243,1.9352
1999,7,1,4,384,0.1663
1999,7,1,5,744,1.9352
1999,7,2,1,203,0.2737
1999,7,2,2,173,-1.0901
1999,7,2,3,126,-1.5205
1999,7,2,4,142,-2.0367
1999,7,2,5,281,-2.5910
1999,7,3,1,141,2.5038
1999,7,3,2,192,-2.8755
1999,7,3,3,205,-2.5706
1999,7,3,4,205,-3.3638
1999,7,3,5,194,-4.8540
1999,8,1,1,904,-2.6020
1999,8,1,2,290,-1.4963
1999,8,1,3,241,-2.8711
1999,8,1,4,383,-2.1529
1999,8,1,5,732,-1.7320
1999,8,2,1,200,-2.5122
1999,8,2,2,171,-0.7225
1999,8,2,3,123,-4.4558
1999,8,2,4,140,-4.0732
1999,8,2,5,280,-3.0311
1999,8,3,1,141,2.5596
1999,8,3,2,191,-1.2896
1999,8,3,3,202,-1.5728
1999,8,3,4,205,2.5930
1999,8,3,5,191,-0.2086
1999,9,1,1,888,-0.2507
1999,9,1,2,286,-1.6377
1999,9,1,3,240,-1.1359
1999,9,1,4,380,-1.2923
1999,9,1,5,724,-2.2845
1999,9,2,1,196,2.8688
1999,9,2,2,168,-0.9848
1999,9,2,3,122,0.6509
1999,9,2,4,139,-2.0880
1999,9,2,5,277,-0.8061
1999,9,3,1,140,-6.2536
1999,9,3,2,189,-2.9902
1999,9,3,3,199,-0.0657
1999,9,3,4,204,-1.9873
1999,9,3,5,189,1.2665
1999,10,1,1,874,0.2920
1999,10,1,2,285,-3.1414
1999,10,1,3,236,0.1264
1999,10,1,4,369,-3.4609
1999,10,1,5,710,-2.7720
1999,10,2,1,195,1.2198
1999,10,2,2,165,-1.4698
1999,10,2,3,122,-2.6576
1999,10,2,4,139,-4.3365
1999,10,2,5,276,-1.3002
1999,10,3,1,139,5.4008
1999,10,3,2,187,2.2761
1999,10,3,3,199,5.0828
1999,10,3,4,202,6.8492
1999,10,3,5,188,7.8142
1999,11,1,1,862,19.2913
1999,11,1,2,282,12.1532
1999,11,1,3,234,10.3075
1999,11,1,4,363,7.2157
1999,11,1,5,703,11.4756
1999,11,2,1,195,11.9047
1999,11,2,2,164,4.6244
1999,11,2,3,121,9.0946
1999,11,2,4,138,5.7925
1999,11,2,5,273,9.1871
1999,11,3,1,139,5.1585
1999,11,3,2,186,3.1694
1999,11,3,3,195,2.0949
1999,11,3,4,201,3.9516
1999,11,3,5,186,8.8734
1999,12,1,1,854,21.3146
1999,12,1,2,278,13.3206
1999,12,1,3,233,11.2661
1999,12,1,4,358,11.8310
1999,12,1,5,687,14.7309
1999,12,2,1,192,14.8687
1999,12,2,2,161,7.5163
1999,12,2,3,119,12.9308
1999,12,2,4,134,9.4580
1999,12,2,5,266,11.6693
1999,12,3,1,139,7.8961
1999,12,3,2,184,3.6223
1999,12,3,3,194,6.9628
1999,12,3,4,199,10.6860
1999,12,3,5,183,18.9505
2000,1,1,1,841,10.0470
2000,1,1,2,274,7.1905
2000,1,1,3,231,6.4086
2000,1,1,4,353,9.1153
2000,1,1,5,678,9.4122
2000,1,2,1,190,-1.2802
2000,1,2,2,159,-0.0781
2000,1,2,3,117,1.4057
2000,1,2,4,132,-3.7617
2000,1,2,5,262,-0.2514
2000,1,3,1,137,1.9868
2000,1,3,2,182,-6.4891
2000,1,3,3,192,-5.6719
2000,1,3,4,199,-2.6151
2000,1,3,5,183,-11.7180
2000,2,1,1,828,38.8978
2000,2,1,2,272,29.3351
2000,2,1,3,228,20.4030
2000,2,1,4,351,33.1546
2000,2,1,5,673,30.7131
2000,2,2,1,189,18.7116
2000,2,2,2,158,14.8608
2000,2,2,3,115,18.9581
2000,2,2,4,131,16.1617
2000,2,2,5,260,23.9678
2000,2,3,1,136,8.9281
2000,2,3,2,182,-2.3092
2000,2,3,3,189,-4.2097
2000,2,3,4,199,2.5595
2000,2,3,5,181,11.0652
2000,3,1,1,815,-14.3157
2000,3,1,2,269,-8.1584
2000,3,1,3,227,-6.6514
2000,3,1,4,347,-9.8855
2000,3,1,5,661,-9.7923
2000,3,2,1,187,-7.9372
2000,3,2,2,156,-0.5917
2000,3,2,3,113,-9.6056
2000,3,2,4,129,-3.8967
2000,3,2,5,257,-9.2387
2000,3,3,1,135,8.4412
2000,3,3,2,181,7.7667
2000,3,3,3,189,7.0070
2000,3,3,4,198,10.2198
2000,3,3,5,179,4.4395
2000,4,1,1,805,-19.2358
2000,4,1,2,266,-15.0804
2000,4,1,3,223,-13.5094
2000,4,1,4,344,-10.0966
2000,4,1,5,655,-17.3841
2000,4,2,1,187,-7.0781
2000,4,2,2,153,-4.8447
2000,4,2,3,111,-2.1762
2000,4,2,4,127,-5.6072
2000,4,2,5,255,-9.0646
2000,4,3,1,135,-1.4245
2000,4,3,2,180,-0.1446
2000,4,3,3,187,-1.6313
2000,4,3,4,196,-7.4231
2000,4,3,5,178,-8.3011
2000,5,1,1,800,-12.8745
2000,5,1,2,265,-8.2548
2000,5,1,3,220,-5.0559
2000,5,1,4,340,-8.2380
2000,5,1,5,648,-12.6716
2000,5,2,1,185,-8.7465
2000,5,2,2,151,-5.3071
2000,5,2,3,110,-5.9696
2000,5,2,4,125,-7.0408
2000,5,2,5,250,-6.5632
2000,5,3,1,135,-1.9786
2000,5,3,2,179,-1.4158
2000,5,3,3,185,-2.8557
2000,5,3,4,194,-5.9053
2000,5,3,5,177,-10.6099
2000,6,1,1,792,29.1740
2000,6,1,2,263,21.6679
2000,6,1,3,216,23.5616
2000,6,1,4,336,20.5211
2000,6,1,5,639,24.3794
2000,6,2,1,182,9.1987
2000,6,2,2,149,7.7543
2000,6,2,3,108,10.4473
2000,6,2,4,124,7.4099
2000,6,2,5,248,13.1608
2000,6,3,1,135,3.9827
2000,6,3,2,179,3.1553
2000,6,3,3,184,-2.2372
2000,6,3,4,193,9.0695
2000,6,3,5,177,10.4933
2000,7,1,1,735,-0.9024
2000,7,1,2,306,-1.8812
2000,7,1,3,231,-3.3548
2000,7,1,4,326,-0.7639
2000,7,1,5,667,-1.3350
2000,7,2,1,229,-6.9625
2000,7,2,2,128,-1.1156
2000,7,2,3,113,-1.1361
2000,7,2,4,158,2.0216
2000,7,2,5,271,-1.3732
2000,7,3,1,175,-6.5990
2000,7,3,2,192,-2.2705
2000,7,3,3,192,-2.7029
2000,7,3,4,195,-3.1530
2000,7,3,5,253,-3.8401
2000,8,1,1,730,11.4215
2000,8,1,2,302,5.3014
2000,8,1,3,231,8.4626
2000,8,1,4,324,4.8460
2000,8,1,5,657,6.9163
2000,8,2,1,227,10.6564
2000,8,2,2,128,6.0542
2000,8,2,3,111,5.3588
2000,8,2,4,157,6.2541
2000,8,2,5,269,8.5298
2000,8,3,1,174,12.8385
2000,8,3,2,188,7.6417
2000,8,3,3,192,9.8645
2000,8,3,4,192,1.4556
2000,8,3,5,249,9.7028
2000,9,1,1,726,-2.4943
2000,9,1,2,294,-3.2412
2000,9,1,3,229,-2.6650
2000,9,1,4,320,-5.6687
2000,9,1,5,646,-4.6583
2000,9,2,1,224,-1.0220
2000,9,2,2,127,0.4044
2000,9,2,3,109,-3.4431
2000,9,2,4,155,-4.1996
2000,9,2,5,268,-4.2651
2000,9,3,1,173,-7.3769
2000,9,3,2,185,-6.5723
2000,9,3,3,192,-12.4501
2000,9,3,4,190,-2.8025
2000,9,3,5,246,-5.4771
2000,10,1,1,716,-9.8670
2000,10,1,2,284,-6.4844
2000,10,1,3,225,-6.5038
2000,10,1,4,319,-7.5872
2000,10,1,5,634,-8.0306
2000,10,2,1,222,-3.1410
2000,10,2,2,126,-4.0071
2000,10,2,3,108,-3.4565
2000,10,2,4,154,1.0038
2000,10,2,5,263,-5.5041
2000,10,3,1,171,-5.7958
2000,10,3,2,182,1.1798
2000,10,3,3,190,1.0959
2000,10,3,4,190,0.0590
2000,10,3,5,242,-5.4960
2000,11,1,1,696,-14.5941
2000,11,1,2,276,-9.2871
2000,11,1,3,220,-8.0177
2000,11,1,4,316,-7.0493
2000,11,1,5,621,-11.0281
2000,11,2,1,222,-9.8254
2000,11,2,2,125,-9.2187
2000,11,2,3,107,-6.7886
2000,11,2,4,150,-6.4402
2000,11,2,5,260,-7.9165
2000,11,3,1,171,-14.3418
2000,11,3,2,180,-8.8589
2000,11,3,3,189,-8.1647
2000,11,3,4,189,-4.9632
2000,11,3,5,238,-17.2235
2000,12,1,1,684,-0.8354
2000,12,1,2,272,-0.6915
2000,12,1,3,216,0.7515
2000,12,1,4,311,-2.2836
2000,12,1,5,607,-3.4230
2000,12,2,1,220,9.4638
2000,12,2,2,124,9.5987
2000,12,2,3,107,10.5090
2000,12,2,4,148,6.0469
2000,12,2,5,259,5.9477
2000,12,3,1,171,5.7667
2000,12,3,2,177,-2.9836
2000,12,3,3,187,0.6195
2000,12,3,4,188,0.3716
2000,12,3,5,238,-2.0623
2001,1,1,1,670,19.9558
2001,1,1,2,268,15.4720
2001,1,1,3,213,16.0814
2001,1,1,4,306,20.5411
2001,1,1,5,600,16.3168
2001,1,2,1,218,4.2330
2001,1,2,2,123,3.2447
2001,1,2,3,106,6.0144
2001,1,2,4,147,5.9774
2001,1,2,5,253,8.7000
2001,1,3,1,169,8.0306
2001,1,3,2,177,8.2828
2001,1,3,3,185,5.0665
2001,1,3,4,188,-0.4270
2001,1,3,5,238,8.3949
2001,2,1,1,652,-7.0009
2001,2,1,2,261,-4.7855
2001,2,1,3,207,-3.2506
2001,2,1,4,303,-2.5747
2001,2,1,5,592,-7.4196
2001,2,2,1,214,-5.9781
2001,2,2,2,121,-1.3358
2001,2,2,3,104,-3.4924
2001,2,2,4,146,-4.0152
2001,2,2,5,253,-6.9332
2001,2,3,1,169,-14.4590
2001,2,3,2,177,-5.2056
2001,2,3,3,185,-9.5888
2001,2,3,4,187,-10.9153
2001,2,3,5,236,-10.6539
2001,3,1,1,645,-5.1095
2001,3,1,2,258,-3.7983
2001,3,1,3,205,-4.1001
2001,3,1,4,302,-5.9417
2001,3,1,5,584,-3.4866
2001,3,2,1,210,-4.7472
2001,3,2,2,121,-2.4096
2001,3,2,3,104,-0.6612
2001,3,2,4,146,-3.9735
2001,3,2,5,249,-6.2779
2001,3,3,1,169,-4.8676
2001,3,3,2,176,-7.2667
2001,3,3,3,183,-6.6249
2001,3,3,4,185,-7.2197
2001,3,3,5,235,-9.2668
2001,4,1,1,630,5.2070
2001,4,1,2,255,3.3555
2001,4,1,3,200,6.2542
2001,4,1,4,302,8.0696
2001,4,1,5,575,7.7670
2001,4,2,1,210,8.9142
2001,4,2,2,121,7.0880
2001,4,2,3,103,2.6957
2001,4,2,4,145,8.4889
2001,4,2,5,248,8.4023
2001,4,3,1,169,11.2939
2001,4,3,2,176,10.4101
2001,4,3,3,183,8.9585
2001,4,3,4,183,7.8148
2001,4,3,5,232,10.0538
2001,5,1,1,615,12.0877
2001,5,1,2,249,11.1091
2001,5,1,3,196,9.5704
2001,5,1,4,297,11.9870
2001,5,1,5,565,12.1605
2001,5,2,1,208,4.1092
2001,5,2,2,119,4.4338
2001,5,2,3,102,1.9609
2001,5,2,4,144,4.6925
2001,5,2,5,246,4.0236
2001,5,3,1,169,0.5114
2001,5,3,2,175,1.1252
2001,5,3,3,183,0.2932
2001,5,3,4,183,-0.3775
2001,5,3,5,230,-0.4199
2001,6,1,1,603,1.1419
2001,6,1,2,245,-0.4329
2001,6,1,3,195,2.0240
2001,6,1,4,292,3.9791
2001,6,1,5,554,4.4987
2001,6,2,1,205,4.2926
2001,6,2,2,118,2.0997
2001,6,2,3,102,4.9552
2001,6,2,4,143,4.5809
2001,6,2,5,242,6.7727
2001,6,3,1,168,-4.5308
2001,6,3,2,174,-0.7258
2001,6,3,3,181,-0.1788
2001,6,3,4,183,-5.1200
2001,6,3,5,230,-1.9286
2001,7,1,1,676,-1.3880
2001,7,1,2,282,-0.7212
2001,7,1,3,220,-1.2233
2001,7,1,4,304,-2.5046
2001,7,1,5,686,-6.1756
2001,7,2,1,172,-6.1036
2001,7,2,2,130,-2.0473
2001,7,2,3,127,-3.0099
2001,7,2,4,143,-4.7961
2001,7,2,5,317,-8.7480
2001,7,3,1,110,-1.0120
2001,7,3,2,146,-2.7681
2001,7,3,3,159,2.5091
2001,7,3,4,181,1.6391
2001,7,3,5,266,-5.0146
2001,8,1,1,668,-1.9905
2001,8,1,2,278,-2.6042
2001,8,1,3,217,-0.2849
2001,8,1,4,296,-4.0671
2001,8,1,5,672,-6.6015
2001,8,2,1,171,-2.1252
2001,8,2,2,129,-2.7724
2001,8,2,3,127,0.3020
2001,8,2,4,142,-2.6831
2001,8,2,5,315,-6.4194
2001,8,3,1,110,-1.7792
2001,8,3,2,146,-4.1185
2001,8,3,3,157,-4.2788
2001,8,3,4,181,-5.3968
2001,8,3,5,266,-10.6679
2001,9,1,1,653,-11.9058
2001,9,1,2,271,-13.1931
2001,9,1,3,212,-13.6765
2001,9,1,4,288,-15.5942
2001,9,1,5,651,-16.3730
2001,9,2,1,169,-15.7872
2001,9,2,2,128,-16.6148
2001,9,2,3,127,-12.3742
2001,9,2,4,142,-15.3582
2001,9,2,5,313,-19.7945
2001,9,3,1,108,-12.6315
2001,9,3,2,146,-5.7692
2001,9,3,3,155,-6.6910
2001,9,3,4,177,-6.8791
2001,9,3,5,263,-14.4046
2001,10,1,1,646,7.8285
2001,10,1,2,268,5.4961
2001,10,1,3,209,6.1538
2001,10,1,4,286,8.4096
2001,10,1,5,640,11.7074
2001,10,2,1,167,8.7351
2001,10,2,2,128,4.9775
2001,10,2,3,126,3.5006
2001,10,2,4,141,7.4939
2001,10,2,5,311,10.0012
2001,10,3,1,107,4.5712
2001,10,3,2,146,2.5645
2001,10,3,3,155,-1.4056
2001,10,3,4,176,1.8703
2001,10,3,5,262,7.8561
2001,11,1,1,637,6.3624
2001,11,1,2,262,4.9107
2001,11,1,3,207,4.3891
2001,11,1,4,284,7.6176
2001,11,1,5,634,8.8404
2001,11,2,1,165,7.8618
2001,11,2,2,127,7.8994
2001,11,2,3,125,7.6940
2001,11,2,4,141,9.2761
2001,11,2,5,310,11.2502
2001,11,3,1,106,4.8811
2001,11,3,2,145,4.3095
2001,11,3,3,153,6.7015
2001,11,3,4,176,8.5117
2001,11,3,5,261,12.0175
2001,12,1,1,622,6.5542
2001,12,1,2,257,8.5856
2001,12,1,3,203,4.5998
2001,12,1,4,279,5.9600
2001,12,1,5,620,9.4402
2001,12,2,1,164,6.0450
2001,12,2,2,127,5.0217
2001,12,2,3,125,5.8234
2001,12,2,4,140,7.6001
2001,12,2,5,309,7.3025
2001,12,3,1,105,3.7527
2001,12,3,2,145,2.3252
2001,12,3,3,152,0.2699
2001,12,3,4,175,-0.5303
2001,12,3,5,258,0.3174
2002,1,1,1,615,4.4670
2002,1,1,2,252,3.8047
