year,month,rank_ME,rank_POA,nstocks,ret_vw
1994,4,2,2,102,1.3353
1994,4,2,3,118,1.1594
1994,4,2,4,144,0.2315
1994,4,2,5,206,0.1868
1994,4,3,1,131,1.0248
1994,4,3,2,136,2.2813
1994,4,3,3,145,-0.2959
1994,4,3,4,177,0.6606
1994,4,3,5,122,1.0248
1994,5,1,1,392,-1.3966
1994,5,1,2,268,-2.1407
1994,5,1,3,321,-1.2787
1994,5,1,4,400,-1.2893
1994,5,1,5,757,-1.4367
1994,5,2,1,123,-2.2683
1994,5,2,2,102,-0.0784
1994,5,2,3,118,-2.7318
1994,5,2,4,143,-1.6564
1994,5,2,5,205,-1.6783
1994,5,3,1,130,1.6953
1994,5,3,2,136,0.4946
1994,5,3,3,145,1.1915
1994,5,3,4,177,-0.7300
1994,5,3,5,122,0.6310
1994,6,1,1,390,-3.2252
1994,6,1,2,267,-4.0116
1994,6,1,3,317,-4.5364
1994,6,1,4,396,-4.6726
1994,6,1,5,754,-5.8245
1994,6,2,1,123,-2.1584
1994,6,2,2,101,-3.1689
1994,6,2,3,118,-3.2061
1994,6,2,4,142,-2.7620
1994,6,2,5,205,-4.4380
1994,6,3,1,131,-2.4521
1994,6,3,2,136,-1.9872
1994,6,3,3,145,-3.1545
1994,6,3,4,177,-2.4885
1994,6,3,5,122,-2.4485
1994,7,1,1,415,2.4519
1994,7,1,2,339,2.2665
1994,7,1,3,376,-0.0146
1994,7,1,4,454,0.5553
1994,7,1,5,879,0.8961
1994,7,2,1,114,3.3696
1994,7,2,2,107,2.5100
1994,7,2,3,125,3.0854
1994,7,2,4,160,1.0066
1994,7,2,5,235,1.4127
1994,7,3,1,142,3.0738
1994,7,3,2,156,4.1476
1994,7,3,3,166,4.4748
1994,7,3,4,167,2.1254
1994,7,3,5,133,2.6569
1994,8,1,1,413,3.0665
1994,8,1,2,338,4.5669
1994,8,1,3,375,6.0974
1994,8,1,4,451,3.3287
1994,8,1,5,870,3.4345
1994,8,2,1,113,5.5818
1994,8,2,2,106,5.6290
1994,8,2,3,124,5.3664
1994,8,2,4,160,6.4644
1994,8,2,5,234,9.3449
1994,8,3,1,142,2.2149
1994,8,3,2,156,3.4997
1994,8,3,3,166,3.7711
1994,8,3,4,167,6.8011
1994,8,3,5,133,6.0990
1994,9,1,1,414,1.2822
1994,9,1,2,337,1.2233
1994,9,1,3,371,1.3414
1994,9,1,4,444,2.0408
1994,9,1,5,865,1.6998
1994,9,2,1,113,0.3998
1994,9,2,2,106,-0.6517
1994,9,2,3,123,-1.6303
1994,9,2,4,160,-0.6813
1994,9,2,5,234,-0.3878
1994,9,3,1,140,-2.4202
1994,9,3,2,155,-2.1685
1994,9,3,3,166,-1.2525
1994,9,3,4,167,-1.1810
1994,9,3,5,133,-1.2844
1994,10,1,1,411,3.0596
1994,10,1,2,335,-0.0761
1994,10,1,3,369,3.0113
1994,10,1,4,441,-0.8313
1994,10,1,5,860,-0.5798
1994,10,2,1,112,0.5879
1994,10,2,2,104,-0.8937
1994,10,2,3,123,0.1413
1994,10,2,4,159,1.1799
1994,10,2,5,234,0.1717
1994,10,3,1,140,0.8311
1994,10,3,2,153,1.6230
1994,10,3,3,165,3.8189
1994,10,3,4,167,1.5767
1994,10,3,5,132,4.1275
1994,11,1,1,411,-2.6768
1994,11,1,2,332,-3.0935
1994,11,1,3,365,-2.6155
1994,11,1,4,440,-2.8034
1994,11,1,5,852,-2.4299
1994,11,2,1,112,-3.6619
1994,11,2,2,104,-4.1371
1994,11,2,3,123,-4.8101
1994,11,2,4,159,-1.9946
1994,11,2,5,232,-2.8340
1994,11,3,1,140,-4.7588
1994,11,3,2,151,-4.6453
1994,11,3,3,165,-2.5675
1994,11,3,4,167,-1.9147
1994,11,3,5,131,-1.2946
1994,12,1,1,409,0.5340
1994,12,1,2,330,-0.3677
1994,12,1,3,362,0.4852
1994,12,1,4,437,-0.4368
1994,12,1,5,847,-1.4165
1994,12,2,1,112,2.6614
1994,12,2,2,104,3.1828
1994,12,2,3,122,2.2430
1994,12,2,4,159,2.2234
1994,12,2,5,230,1.2044
1994,12,3,1,140,1.5690
1994,12,3,2,150,2.7544
1994,12,3,3,165,0.2966
1994,12,3,4,167,1.7165
1994,12,3,5,131,0.0616
1995,1,1,1,404,-0.2384
1995,1,1,2,324,0.9516
1995,1,1,3,359,3.6138
1995,1,1,4,434,2.3768
1995,1,1,5,842,1.7645
1995,1,2,1,110,-1.6304
1995,1,2,2,104,-1.3388
1995,1,2,3,121,-1.0006
1995,1,2,4,158,-0.6537
1995,1,2,5,228,-2.4148
1995,1,3,1,140,1.4058
1995,1,3,2,149,2.1308
1995,1,3,3,164,1.9602
1995,1,3,4,167,3.3357
1995,1,3,5,130,1.2274
1995,2,1,1,403,0.7735
1995,2,1,2,324,3.0524
1995,2,1,3,356,2.2767
1995,2,1,4,432,2.2137
1995,2,1,5,835,3.1675
1995,2,2,1,109,4.4808
1995,2,2,2,104,4.6189
1995,2,2,3,121,4.0090
1995,2,2,4,158,4.4217
1995,2,2,5,225,3.2490
1995,2,3,1,140,4.3403
1995,2,3,2,149,4.1241
1995,2,3,3,163,2.7270
1995,2,3,4,167,4.1790
1995,2,3,5,129,4.2520
1995,3,1,1,399,1.5017
1995,3,1,2,322,0.8774
1995,3,1,3,354,1.8197
1995,3,1,4,429,0.1414
1995,3,1,5,829,1.0866
1995,3,2,1,109,1.4976
1995,3,2,2,104,3.0523
1995,3,2,3,121,1.1349
1995,3,2,4,157,1.4593
1995,3,2,5,225,3.7375
1995,3,3,1,140,2.6737
1995,3,3,2,149,2.7609
1995,3,3,3,162,3.0080
1995,3,3,4,165,2.5817
1995,3,3,5,129,4.3771
1995,4,1,1,394,4.3191
1995,4,1,2,320,3.7243
1995,4,1,3,348,3.0063
1995,4,1,4,424,3.3210
1995,4,1,5,821,2.5369
1995,4,2,1,109,3.1702
1995,4,2,2,104,2.5210
1995,4,2,3,121,1.6783
1995,4,2,4,157,2.0569
1995,4,2,5,224,1.9671
1995,4,3,1,138,2.7586
1995,4,3,2,149,2.3127
1995,4,3,3,161,3.2797
1995,4,3,4,164,3.3191
1995,4,3,5,129,2.7762
1995,5,1,1,391,2.7053
1995,5,1,2,318,2.9486
1995,5,1,3,347,1.5975
1995,5,1,4,421,2.1146
1995,5,1,5,815,1.7297
1995,5,2,1,109,1.8809
1995,5,2,2,103,-1.4358
1995,5,2,3,121,1.4424
1995,5,2,4,157,0.2335
1995,5,2,5,224,0.8614
1995,5,3,1,138,2.0257
1995,5,3,2,147,3.0462
1995,5,3,3,161,3.7484
1995,5,3,4,164,4.4667
1995,5,3,5,129,2.8895
1995,6,1,1,391,5.7377
1995,6,1,2,313,4.7726
1995,6,1,3,342,10.4957
1995,6,1,4,416,7.4500
1995,6,1,5,810,7.7932
1995,6,2,1,109,6.7443
1995,6,2,2,103,4.3287
1995,6,2,3,121,2.4297
1995,6,2,4,156,4.5469
1995,6,2,5,223,6.2202
1995,6,3,1,136,1.6150
1995,6,3,2,146,1.9757
1995,6,3,3,161,1.8822
1995,6,3,4,163,3.9838
1995,6,3,5,128,5.7874
1995,7,1,1,456,6.0504
1995,7,1,2,320,3.1005
1995,7,1,3,398,5.0944
1995,7,1,4,522,6.6584
1995,7,1,5,860,5.8388
1995,7,2,1,146,3.2723
1995,7,2,2,130,4.7993
1995,7,2,3,160,5.7791
1995,7,2,4,188,7.7306
1995,7,2,5,244,7.9755
1995,7,3,1,143,5.0998
1995,7,3,2,167,4.2205
1995,7,3,3,190,2.7201
1995,7,3,4,201,3.2510
1995,7,3,5,141,4.4453
1995,8,1,1,456,4.1136
1995,8,1,2,315,4.0229
1995,8,1,3,394,4.9133
1995,8,1,4,517,7.2770
1995,8,1,5,854,2.0160
1995,8,2,1,143,1.9699
1995,8,2,2,129,1.5051
1995,8,2,3,160,1.8477
1995,8,2,4,186,1.4458
1995,8,2,5,243,-0.0778
1995,8,3,1,142,0.6591
1995,8,3,2,166,-0.2276
1995,8,3,3,188,0.8292
1995,8,3,4,201,-0.4133
1995,8,3,5,140,-0.6933
1995,9,1,1,453,2.1134
1995,9,1,2,311,1.1951
1995,9,1,3,386,3.2478
1995,9,1,4,514,3.2444
1995,9,1,5,849,2.4468
1995,9,2,1,143,1.0934
1995,9,2,2,128,1.3898
1995,9,2,3,160,2.5797
1995,9,2,4,185,1.6274
1995,9,2,5,242,1.8150
1995,9,3,1,142,0.4792
1995,9,3,2,165,4.0368
1995,9,3,3,188,4.6712
1995,9,3,4,200,4.8136
1995,9,3,5,140,0.9162
1995,10,1,1,453,-5.5477
1995,10,1,2,310,-5.7093
1995,10,1,3,378,-5.0994
1995,10,1,4,514,-6.5420
1995,10,1,5,841,-5.4198
1995,10,2,1,143,-6.1680
1995,10,2,2,127,-5.1367
1995,10,2,3,160,-5.9884
1995,10,2,4,184,-5.8263
1995,10,2,5,241,-8.2504
1995,10,3,1,142,-2.3183
1995,10,3,2,164,-1.0474
1995,10,3,3,187,0.0553
1995,10,3,4,198,2.3528
1995,10,3,5,140,-4.6977
1995,11,1,1,452,2.1600
1995,11,1,2,304,0.2074
1995,11,1,3,374,1.4123
1995,11,1,4,509,1.7285
1995,11,1,5,835,1.1462
1995,11,2,1,142,5.8249
1995,11,2,2,127,6.0161
1995,11,2,3,159,4.2772
1995,11,2,4,183,3.4231
1995,11,2,5,239,4.0110
1995,11,3,1,142,3.0758
1995,11,3,2,164,4.1485
1995,11,3,3,186,3.5758
1995,11,3,4,198,3.5562
1995,11,3,5,139,5.7278
1995,12,1,1,446,-0.5843
1995,12,1,2,299,3.0870
1995,12,1,3,372,1.8125
1995,12,1,4,504,5.6572
1995,12,1,5,832,0.8487
1995,12,2,1,140,1.8064
1995,12,2,2,126,2.4042
1995,12,2,3,159,1.1827
1995,12,2,4,183,3.4699
1995,12,2,5,238,1.9843
1995,12,3,1,142,1.9617
1995,12,3,2,164,3.0899
1995,12,3,3,185,1.8757
1995,12,3,4,196,1.2271
1995,12,3,5,139,-2.1416
1996,1,1,1,443,-0.0048
1996,1,1,2,297,0.3949
1996,1,1,3,371,0.9582
1996,1,1,4,501,3.8885
1996,1,1,5,824,0.9869
1996,1,2,1,140,0.1669
1996,1,2,2,126,0.3746
1996,1,2,3,159,0.5641
1996,1,2,4,183,1.1608
1996,1,2,5,237,-1.7306
1996,1,3,1,142,2.3912
1996,1,3,2,164,3.2199
1996,1,3,3,185,3.4451
1996,1,3,4,194,3.1808
1996,1,3,5,139,-0.0451
1996,2,1,1,439,2.5056
1996,2,1,2,296,6.0732
1996,2,1,3,368,2.9905
1996,2,1,4,497,2.8356
1996,2,1,5,815,3.0181
1996,2,2,1,140,3.3523
1996,2,2,2,123,4.6533
1996,2,2,3,157,3.1502
1996,2,2,4,183,3.5904
1996,2,2,5,234,3.4641
1996,2,3,1,142,1.8211
1996,2,3,2,163,-0.0616
1996,2,3,3,184,-0.2532
1996,2,3,4,194,2.5271
1996,2,3,5,139,3.4206
1996,3,1,1,435,2.9432
1996,3,1,2,294,5.6147
1996,3,1,3,365,3.3821
1996,3,1,4,494,0.5271
1996,3,1,5,811,3.4068
1996,3,2,1,140,3.8770
1996,3,2,2,123,3.7499
1996,3,2,3,156,0.3101
1996,3,2,4,182,3.4500
1996,3,2,5,232,1.8061
1996,3,3,1,142,1.8141
1996,3,3,2,163,1.6390
1996,3,3,3,184,1.1099
1996,3,3,4,193,-0.1575
1996,3,3,5,137,1.2799
1996,4,1,1,433,10.0424
1996,4,1,2,293,7.2930
1996,4,1,3,362,10.0003
1996,4,1,4,492,7.5213
1996,4,1,5,804,9.4187
1996,4,2,1,140,8.2674
1996,4,2,2,121,3.9773
1996,4,2,3,156,4.4319
1996,4,2,4,182,7.6954
1996,4,2,5,232,8.0026
1996,4,3,1,139,2.7350
1996,4,3,2,163,1.9850
1996,4,3,3,184,1.5841
1996,4,3,4,192,2.0761
1996,4,3,5,136,5.2957
1996,5,1,1,430,8.3140
1996,5,1,2,293,7.4617
1996,5,1,3,360,6.3890
1996,5,1,4,487,8.1525
1996,5,1,5,801,9.4339
1996,5,2,1,138,6.7014
1996,5,2,2,121,1.5973
1996,5,2,3,156,3.6668
1996,5,2,4,182,6.2274
1996,5,2,5,233,7.5433
1996,5,3,1,139,0.3379
1996,5,3,2,163,1.3846
1996,5,3,3,183,2.2480
1996,5,3,4,192,4.2225
1996,5,3,5,135,3.3905
1996,6,1,1,426,-3.4883
1996,6,1,2,292,-4.1449
1996,6,1,3,354,-5.9306
1996,6,1,4,478,-6.4468
1996,6,1,5,799,-7.6486
1996,6,2,1,138,-3.9449
1996,6,2,2,118,-1.3457
1996,6,2,3,155,-5.1187
1996,6,2,4,180,-4.9031
1996,6,2,5,232,-4.7470
1996,6,3,1,139,-2.1217
1996,6,3,2,163,0.5617
1996,6,3,3,183,-0.2255
1996,6,3,4,192,1.0906
1996,6,3,5,134,-2.6431
1996,7,1,1,453,-7.1740
1996,7,1,2,391,-7.0659
1996,7,1,3,434,-8.3650
1996,7,1,4,515,-11.4277
1996,7,1,5,850,-10.1416
1996,7,2,1,175,-7.3953
1996,7,2,2,131,-7.3819
1996,7,2,3,155,-10.1438
1996,7,2,4,227,-11.0874
1996,7,2,5,277,-12.0739
1996,7,3,1,132,-6.6512
1996,7,3,2,158,-4.7686
1996,7,3,3,206,-6.0763
1996,7,3,4,213,-3.1095
1996,7,3,5,158,-7.6764
1996,8,1,1,450,4.6758
1996,8,1,2,386,3.9347
1996,8,1,3,432,3.0957
1996,8,1,4,512,5.0572
1996,8,1,5,845,3.5220
1996,8,2,1,175,5.4028
1996,8,2,2,130,4.6816
1996,8,2,3,154,6.6948
1996,8,2,4,225,6.5183
1996,8,2,5,273,5.6046
1996,8,3,1,132,1.1725
1996,8,3,2,156,1.8423
1996,8,3,3,206,3.6273
1996,8,3,4,211,2.7330
1996,8,3,5,157,3.6732
1996,9,1,1,442,2.3063
1996,9,1,2,384,2.8394
1996,9,1,3,425,0.7475
1996,9,1,4,507,2.4569
1996,9,1,5,837,3.7783
1996,9,2,1,174,3.3829
1996,9,2,2,130,2.6269
1996,9,2,3,153,2.4530
1996,9,2,4,224,4.2235
1996,9,2,5,273,3.4835
1996,9,3,1,132,2.4985
1996,9,3,2,156,4.2933
1996,9,3,3,206,5.2270
1996,9,3,4,209,7.1280
1996,9,3,5,157,7.8783
1996,10,1,1,441,-0.0761
1996,10,1,2,377,-1.1874
1996,10,1,3,419,-2.3435
1996,10,1,4,504,-3.9063
1996,10,1,5,834,-3.0899
1996,10,2,1,173,0.5758
1996,10,2,2,130,-0.2093
1996,10,2,3,152,-1.7711
1996,10,2,4,223,-2.1471
1996,10,2,5,272,-4.3247
1996,10,3,1,131,1.5306
1996,10,3,2,154,3.5739
1996,10,3,3,206,-0.2860
1996,10,3,4,209,1.4662
1996,10,3,5,156,-1.0046
1996,11,1,1,439,3.7023
1996,11,1,2,375,4.1738
1996,11,1,3,414,0.6484
1996,11,1,4,499,1.6570
1996,11,1,5,831,2.0721
1996,11,2,1,171,3.4347
1996,11,2,2,130,1.5821
1996,11,2,3,151,3.5138
1996,11,2,4,222,3.0417
1996,11,2,5,272,4.2079
1996,11,3,1,131,5.7238
1996,11,3,2,152,6.9265
1996,11,3,3,206,6.6443
1996,11,3,4,209,7.2006
1996,11,3,5,156,7.8613
1996,12,1,1,437,0.9823
1996,12,1,2,370,2.0442
1996,12,1,3,413,1.2093
1996,12,1,4,492,0.9880
1996,12,1,5,828,0.5075
1996,12,2,1,171,2.3236
1996,12,2,2,130,1.3828
1996,12,2,3,151,0.6989
1996,12,2,4,222,3.2880
1996,12,2,5,270,1.5522
1996,12,3,1,131,0.4873
1996,12,3,2,152,-0.8112
1996,12,3,3,205,-1.2060
1996,12,3,4,209,-1.7735
1996,12,3,5,156,-4.0065
1997,1,1,1,436,4.5079
1997,1,1,2,369,4.6573
1997,1,1,3,404,5.7800
1997,1,1,4,486,7.0439
1997,1,1,5,817,5.4543
1997,1,2,1,170,2.3639
1997,1,2,2,128,1.5682
1997,1,2,3,150,4.3111
1997,1,2,4,222,3.1157
1997,1,2,5,269,4.3646
1997,1,3,1,131,3.0265
1997,1,3,2,151,5.0279
1997,1,3,3,201,4.4928
1997,1,3,4,209,7.6847
1997,1,3,5,155,6.4672
1997,2,1,1,434,-3.1508
1997,2,1,2,361,-2.7534
1997,2,1,3,400,-1.9777
1997,2,1,4,485,-3.7341
1997,2,1,5,811,-3.3760
1997,2,2,1,170,-2.8865
1997,2,2,2,128,-2.3284
1997,2,2,3,149,-4.3224
1997,2,2,4,221,-2.6718
1997,2,2,5,267,-4.7949
1997,2,3,1,131,-0.5344
1997,2,3,2,151,-0.7695
1997,2,3,3,198,-1.5745
1997,2,3,4,207,0.5357
1997,2,3,5,155,-0.4556
1997,3,1,1,430,-2.6378
1997,3,1,2,360,-3.1199
1997,3,1,3,397,-5.7529
1997,3,1,4,481,-5.9216
1997,3,1,5,805,-5.7569
1997,3,2,1,168,-1.9540
1997,3,2,2,127,-2.9397
1997,3,2,3,148,-3.9857
1997,3,2,4,220,-7.0063
1997,3,2,5,265,-5.9431
1997,3,3,1,131,-3.3504
1997,3,3,2,151,-2.4208
1997,3,3,3,198,-2.4798
1997,3,3,4,207,-4.6927
1997,3,3,5,155,-6.4674
1997,4,1,1,424,-3.6303
1997,4,1,2,359,-2.2186
1997,4,1,3,391,-3.9404
1997,4,1,4,478,-5.0335
1997,4,1,5,798,-3.6623
1997,4,2,1,168,-0.0865
1997,4,2,2,127,2.8837
1997,4,2,3,147,0.8953
1997,4,2,4,220,-2.4126
1997,4,2,5,263,0.9810
1997,4,3,1,131,2.0682
1997,4,3,2,151,4.8564
1997,4,3,3,197,2.8395
1997,4,3,4,207,9.1453
1997,4,3,5,155,3.3561
1997,5,1,1,421,10.5350
1997,5,1,2,358,8.8640
1997,5,1,3,389,7.8020
1997,5,1,4,477,11.3032
1997,5,1,5,788,12.0949
1997,5,2,1,167,10.8205
1997,5,2,2,126,12.0420
1997,5,2,3,147,10.2772
1997,5,2,4,219,14.6616
1997,5,2,5,261,14.2854
1997,5,3,1,129,6.4175
1997,5,3,2,151,6.2897
1997,5,3,3,197,6.9070
1997,5,3,4,207,6.5151
1997,5,3,5,155,8.0140
1997,6,1,1,418,5.9443
1997,6,1,2,355,9.1119
1997,6,1,3,387,4.2253
1997,6,1,4,476,3.3720
1997,6,1,5,780,5.1637
1997,6,2,1,166,4.2319
1997,6,2,2,125,5.3242
1997,6,2,3,147,3.8057
1997,6,2,4,218,2.4868
1997,6,2,5,260,5.0882
1997,6,3,1,128,2.8906
1997,6,3,2,150,3.9814
1997,6,3,3,197,4.1524
1997,6,3,4,206,3.7847
1997,6,3,5,154,5.1193
1997,7,1,1,531,6.8531
1997,7,1,2,403,5.3202
1997,7,1,3,447,5.9030
1997,7,1,4,559,3.2493
1997,7,1,5,882,5.8930
1997,7,2,1,157,6.0283
1997,7,2,2,131,5.6211
1997,7,2,3,145,4.9395
1997,7,2,4,183,6.2532
1997,7,2,5,251,6.3942
1997,7,3,1,139,8.7922
1997,7,3,2,182,6.8450
1997,7,3,3,214,8.2221
1997,7,3,4,212,6.4368
1997,7,3,5,184,6.9780
1997,8,1,1,524,5.4694
1997,8,1,2,400,4.4188
1997,8,1,3,440,6.4014
1997,8,1,4,553,5.8440
1997,8,1,5,877,4.1864
1997,8,2,1,155,3.0231
1997,8,2,2,130,3.7873
1997,8,2,3,144,4.7853
1997,8,2,4,182,3.9648
1997,8,2,5,250,2.7855
1997,8,3,1,139,-2.0940
1997,8,3,2,180,-3.9814
1997,8,3,3,214,-3.0523
1997,8,3,4,211,-5.6319
1997,8,3,5,183,-4.6353
1997,9,1,1,522,7.4560
1997,9,1,2,396,8.7840
1997,9,1,3,437,9.0765
1997,9,1,4,544,9.2480
1997,9,1,5,874,9.4895
1997,9,2,1,152,7.3324
1997,9,2,2,129,6.3778
1997,9,2,3,141,7.4110
1997,9,2,4,180,7.6310
1997,9,2,5,245,8.1400
1997,9,3,1,137,6.5633
1997,9,3,2,176,6.4008
1997,9,3,3,212,2.6475
1997,9,3,4,211,4.5700
1997,9,3,5,183,6.3592
1997,10,1,1,517,-2.4135
1997,10,1,2,391,-3.1453
1997,10,1,3,433,-4.7708
1997,10,1,4,540,-3.3112
1997,10,1,5,867,-5.1550
1997,10,2,1,151,-4.9131
1997,10,2,2,129,-4.3688
1997,10,2,3,141,-2.6730
1997,10,2,4,180,-6.6886
1997,10,2,5,242,-6.0212
1997,10,3,1,134,-4.2483
1997,10,3,2,176,-3.3469
1997,10,3,3,210,-5.2576
1997,10,3,4,211,-1.1514
1997,10,3,5,182,-5.3022
1997,11,1,1,512,-0.7035
1997,11,1,2,386,-1.9965
1997,11,1,3,424,-3.4555
1997,11,1,4,531,-4.5803
1997,11,1,5,863,-3.4267
1997,11,2,1,147,-1.0497
1997,11,2,2,129,-1.4444
1997,11,2,3,140,-0.4388
1997,11,2,4,179,-1.3422
1997,11,2,5,240,-2.6529
1997,11,3,1,132,2.2248
1997,11,3,2,176,5.7062
1997,11,3,3,209,4.3614
1997,11,3,4,211,3.8891
1997,11,3,5,181,4.5669
1997,12,1,1,511,-2.3019
1997,12,1,2,383,-2.3675
1997,12,1,3,420,-3.9871
1997,12,1,4,526,-4.7914
1997,12,1,5,856,-3.9684
1997,12,2,1,145,-1.2449
1997,12,2,2,129,0.9116
1997,12,2,3,137,0.4962
1997,12,2,4,178,-0.5522
1997,12,2,5,238,-0.5770
1997,12,3,1,131,2.7201
1997,12,3,2,176,0.4605
1997,12,3,3,209,-1.2369
1997,12,3,4,210,2.7732
1997,12,3,5,180,0.8284
1998,1,1,1,501,0.6818
1998,1,1,2,380,-0.0710
1998,1,1,3,415,-0.6190
1998,1,1,4,518,-1.7727
1998,1,1,5,845,0.0730
1998,1,2,1,142,-1.5941
1998,1,2,2,126,-0.1210
1998,1,2,3,135,-0.2869
1998,1,2,4,176,-0.6331
1998,1,2,5,236,-1.8305
1998,1,3,1,131,0.9038
1998,1,3,2,175,1.7464
1998,1,3,3,208,1.1501
1998,1,3,4,210,2.4646
1998,1,3,5,180,0.4805
1998,2,1,1,497,6.4694
1998,2,1,2,376,5.0420
1998,2,1,3,407,5.1466
1998,2,1,4,510,5.9024
1998,2,1,5,838,6.5587
1998,2,2,1,142,7.7825
1998,2,2,2,125,6.3086
1998,2,2,3,134,8.4940
1998,2,2,4,173,7.6507
1998,2,2,5,234,10.1564
1998,2,3,1,131,6.4494
1998,2,3,2,174,4.0245
1998,2,3,3,206,7.7915
1998,2,3,4,209,6.2858
1998,2,3,5,180,10.1370
1998,3,1,1,488,5.3940
1998,3,1,2,373,5.6149
1998,3,1,3,401,3.1731
1998,3,1,4,503,4.7209
1998,3,1,5,833,4.2347
1998,3,2,1,142,4.6609
1998,3,2,2,125,6.1952
1998,3,2,3,134,3.0991
1998,3,2,4,171,3.1833
1998,3,2,5,232,3.3091
1998,3,3,1,131,6.0891
1998,3,3,2,173,6.5346
1998,3,3,3,206,4.1448
1998,3,3,4,209,3.0887
1998,3,3,5,180,6.0499
1998,4,1,1,480,1.0652
1998,4,1,2,371,2.0621
1998,4,1,3,390,3.8796
1998,4,1,4,493,2.8684
1998,4,1,5,825,2.7576
1998,4,2,1,141,2.7517
1998,4,2,2,123,1.8522
1998,4,2,3,133,-0.0750
1998,4,2,4,171,0.0842
1998,4,2,5,229,-0.8283
1998,4,3,1,129,3.4051
1998,4,3,2,171,-1.2439
1998,4,3,3,206,1.2419
1998,4,3,4,208,0.7097
1998,4,3,5,180,0.7077
1998,5,1,1,474,-3.5987
1998,5,1,2,365,-3.8093
1998,5,1,3,385,-5.3049
1998,5,1,4,489,-5.1073
1998,5,1,5,815,-4.9375
1998,5,2,1,141,-5.9724
1998,5,2,2,121,-5.5267
1998,5,2,3,133,-5.4512
1998,5,2,4,171,-4.2626
1998,5,2,5,227,-6.9511
1998,5,3,1,129,-2.5977
1998,5,3,2,170,-1.7140
1998,5,3,3,205,-3.1260
1998,5,3,4,208,-2.3815
1998,5,3,5,180,-0.2415
1998,6,1,1,469,0.1706
1998,6,1,2,364,0.1014
1998,6,1,3,384,-3.7014
1998,6,1,4,486,-3.4734
1998,6,1,5,804,-0.8369
1998,6,2,1,141,-0.1180
1998,6,2,2,121,1.1048
1998,6,2,3,131,1.3655
1998,6,2,4,170,-2.3000
1998,6,2,5,227,-0.4145
1998,6,3,1,128,2.7877
1998,6,3,2,170,2.5587
1998,6,3,3,200,3.8424
1998,6,3,4,208,3.8551
1998,6,3,5,180,5.2838
1998,7,1,1,476,-8.0824
1998,7,1,2,420,-7.6809
1998,7,1,3,470,-6.7912
1998,7,1,4,640,-7.6708
1998,7,1,5,879,-7.0773
1998,7,2,1,149,-7.7414
1998,7,2,2,148,-10.9658
1998,7,2,3,176,-6.0180
1998,7,2,4,218,-7.9073
1998,7,2,5,245,-8.8552
1998,7,3,1,167,-0.2117
1998,7,3,2,198,-3.8330
1998,7,3,3,202,-2.1452
1998,7,3,4,227,0.2993
1998,7,3,5,172,-3.8888
1998,8,1,1,470,-17.6066
1998,8,1,2,411,-18.8639
1998,8,1,3,464,-22.5980
1998,8,1,4,630,-24.1401
1998,8,1,5,873,-22.7124
1998,8,2,1,149,-20.8408
1998,8,2,2,147,-15.9056
1998,8,2,3,175,-17.7342
1998,8,2,4,216,-19.8988
1998,8,2,5,245,-22.6651
1998,8,3,1,162,-15.8255
1998,8,3,2,198,-10.1734
1998,8,3,3,200,-10.8027
1998,8,3,4,226,-12.8992
1998,8,3,5,172,-16.7910
1998,9,1,1,467,3.7991
1998,9,1,2,403,2.1197
1998,9,1,3,457,4.2040
1998,9,1,4,623,7.4366
1998,9,1,5,866,2.6091
1998,9,2,1,148,8.9733
1998,9,2,2,145,5.4191
1998,9,2,3,174,8.9464
1998,9,2,4,212,8.7368
1998,9,2,5,243,5.3875
1998,9,3,1,161,8.6806
1998,9,3,2,197,8.7010
1998,9,3,3,199,4.8421
1998,9,3,4,225,11.6772
1998,9,3,5,170,2.6893
1998,10,1,1,463,1.4956
1998,10,1,2,398,2.9899
1998,10,1,3,448,3.5849
1998,10,1,4,605,3.1673
1998,10,1,5,853,3.7425
1998,10,2,1,148,4.7154
1998,10,2,2,142,5.0252
1998,10,2,3,174,4.0245
1998,10,2,4,210,6.3673
1998,10,2,5,243,7.5543
1998,10,3,1,159,8.6345
1998,10,3,2,197,4.1337
1998,10,3,3,198,9.5081
1998,10,3,4,224,6.1810
1998,10,3,5,168,7.1149
1998,11,1,1,457,6.5142
1998,11,1,2,395,6.7678
1998,11,1,3,435,12.9297
1998,11,1,4,588,9.6838
1998,11,1,5,838,8.2532
1998,11,2,1,147,5.0310
1998,11,2,2,140,4.9857
1998,11,2,3,173,5.7560
1998,11,2,4,209,6.6269
1998,11,2,5,242,6.8311
1998,11,3,1,156,5.6667
1998,11,3,2,197,5.3739
1998,11,3,3,197,4.3506
1998,11,3,4,222,8.9705
1998,11,3,5,167,5.5290
1998,12,1,1,454,2.7427
1998,12,1,2,387,0.3435
1998,12,1,3,423,2.9255
1998,12,1,4,582,3.5900
1998,12,1,5,831,1.1241
1998,12,2,1,147,5.9450
1998,12,2,2,139,4.7714
1998,12,2,3,173,6.0386
1998,12,2,4,207,7.0033
1998,12,2,5,242,5.2706
1998,12,3,1,155,7.8416
1998,12,3,2,195,8.0663
1998,12,3,3,197,7.1958
1998,12,3,4,220,7.6505
1998,12,3,5,167,5.0252
1999,1,1,1,452,3.7934
1999,1,1,2,376,6.1950
1999,1,1,3,414,6.1490
1999,1,1,4,571,7.3266
1999,1,1,5,815,6.2116
1999,1,2,1,146,2.5632
1999,1,2,2,139,-0.0286
