year,month,rank_ME,rank_dBE,nstocks,ret_vw
1996,3,2,4,183,2.0569
1996,3,2,5,299,2.4509
1996,3,3,1,99,0.7022
1996,3,3,2,165,2.0340
1996,3,3,3,156,1.1119
1996,3,3,4,163,0.8207
1996,3,3,5,236,-0.2856
1996,4,1,1,760,9.3332
1996,4,1,2,248,5.2227
1996,4,1,3,302,8.6080
1996,4,1,4,404,10.1477
1996,4,1,5,669,8.9029
1996,4,2,1,149,8.5553
1996,4,2,2,95,3.3944
1996,4,2,3,106,3.8699
1996,4,2,4,182,4.4648
1996,4,2,5,299,8.9563
1996,4,3,1,97,1.8172
1996,4,3,2,162,0.1708
1996,4,3,3,156,1.8812
1996,4,3,4,163,1.3679
1996,4,3,5,236,6.7270
1996,5,1,1,755,9.1345
1996,5,1,2,247,6.9581
1996,5,1,3,300,5.7341
1996,5,1,4,402,7.5511
1996,5,1,5,666,9.0824
1996,5,2,1,149,8.0360
1996,5,2,2,94,1.5358
1996,5,2,3,105,2.6887
1996,5,2,4,182,7.9697
1996,5,2,5,300,4.6787
1996,5,3,1,97,1.3599
1996,5,3,2,162,2.2425
1996,5,3,3,156,1.7027
1996,5,3,4,161,3.8146
1996,5,3,5,236,3.1476
1996,6,1,1,747,-6.6766
1996,6,1,2,242,-4.9125
1996,6,1,3,298,-3.7691
1996,6,1,4,399,-5.2025
1996,6,1,5,662,-6.9519
1996,6,2,1,147,-7.6641
1996,6,2,2,94,0.0349
1996,6,2,3,105,-1.8608
1996,6,2,4,181,-2.4281
1996,6,2,5,296,-5.3432
1996,6,3,1,97,0.4544
1996,6,3,2,162,2.0575
1996,6,3,3,156,0.0969
1996,6,3,4,161,-0.1708
1996,6,3,5,235,-2.9103
1996,7,1,1,908,-11.1631
1996,7,1,2,277,-5.3454
1996,7,1,3,353,-6.1414
1996,7,1,4,399,-7.4282
1996,7,1,5,706,-10.8932
1996,7,2,1,179,-9.3999
1996,7,2,2,93,-6.1377
1996,7,2,3,131,-7.1373
1996,7,2,4,166,-7.6801
1996,7,2,5,396,-13.2022
1996,7,3,1,120,-5.0413
1996,7,3,2,166,-4.8931
1996,7,3,3,136,-4.4113
1996,7,3,4,172,-5.1666
1996,7,3,5,273,-6.2907
1996,8,1,1,900,3.4717
1996,8,1,2,274,3.3922
1996,8,1,3,350,4.9727
1996,8,1,4,399,4.8057
1996,8,1,5,702,3.8554
1996,8,2,1,176,5.4945
1996,8,2,2,93,4.8795
1996,8,2,3,130,3.3131
1996,8,2,4,162,4.3034
1996,8,2,5,396,7.8096
1996,8,3,1,120,1.2610
1996,8,3,2,166,1.3017
1996,8,3,3,134,2.6403
1996,8,3,4,172,2.9300
1996,8,3,5,270,4.4878
1996,9,1,1,886,1.0136
1996,9,1,2,273,1.6570
1996,9,1,3,347,2.4526
1996,9,1,4,394,3.2990
1996,9,1,5,695,3.8767
1996,9,2,1,176,4.7961
1996,9,2,2,93,2.3942
1996,9,2,3,130,3.0309
1996,9,2,4,162,2.3265
1996,9,2,5,393,3.5329
1996,9,3,1,120,3.3486
1996,9,3,2,165,3.7072
1996,9,3,3,134,4.3888
1996,9,3,4,172,6.3327
1996,9,3,5,269,8.9249
1996,10,1,1,878,-4.0574
1996,10,1,2,271,-0.0203
1996,10,1,3,344,-0.4867
1996,10,1,4,392,-0.2021
1996,10,1,5,690,-3.5822
1996,10,2,1,175,-0.2499
1996,10,2,2,92,-1.0490
1996,10,2,3,130,0.4494
1996,10,2,4,160,-0.4147
1996,10,2,5,393,-4.2535
1996,10,3,1,118,1.1697
1996,10,3,2,165,4.0388
1996,10,3,3,134,2.9023
1996,10,3,4,171,-0.2781
1996,10,3,5,268,-1.0977
1996,11,1,1,870,0.8927
1996,11,1,2,270,4.1591
1996,11,1,3,342,3.6149
1996,11,1,4,388,3.4082
1996,11,1,5,688,1.8799
1996,11,2,1,174,2.2867
1996,11,2,2,92,2.8214
1996,11,2,3,129,3.2849
1996,11,2,4,159,3.4625
1996,11,2,5,392,3.7993
1996,11,3,1,118,6.9286
1996,11,3,2,163,5.4791
1996,11,3,3,134,7.2231
1996,11,3,4,171,5.6756
1996,11,3,5,268,9.0995
1996,12,1,1,861,-1.1196
1996,12,1,2,268,1.8653
1996,12,1,3,341,3.3914
1996,12,1,4,385,1.7074
1996,12,1,5,685,0.9040
1996,12,2,1,174,2.0786
1996,12,2,2,92,1.3218
1996,12,2,3,129,2.8569
1996,12,2,4,158,2.2526
1996,12,2,5,391,1.6169
1996,12,3,1,118,0.2661
1996,12,3,2,163,-0.7891
1996,12,3,3,134,-1.0754
1996,12,3,4,170,-2.4046
1996,12,3,5,268,-2.6003
1997,1,1,1,850,8.2861
1997,1,1,2,264,3.6736
1997,1,1,3,338,2.1658
1997,1,1,4,382,3.5075
1997,1,1,5,678,6.7623
1997,1,2,1,173,3.6057
1997,1,2,2,92,5.8179
1997,1,2,3,128,0.5787
1997,1,2,4,157,1.6552
1997,1,2,5,389,4.1652
1997,1,3,1,116,4.2584
1997,1,3,2,161,5.5227
1997,1,3,3,133,4.8158
1997,1,3,4,169,3.3855
1997,1,3,5,268,8.6399
1997,2,1,1,840,-2.8972
1997,2,1,2,261,-1.4144
1997,2,1,3,336,-2.2268
1997,2,1,4,381,-2.0271
1997,2,1,5,672,-4.7184
1997,2,2,1,170,-1.8905
1997,2,2,2,92,-1.3047
1997,2,2,3,128,-1.9623
1997,2,2,4,156,-2.8438
1997,2,2,5,389,-5.5261
1997,2,3,1,115,-0.3329
1997,2,3,2,161,1.2853
1997,2,3,3,130,0.7959
1997,2,3,4,169,2.0942
1997,2,3,5,267,-4.5778
1997,3,1,1,832,-5.9552
1997,3,1,2,257,0.0746
1997,3,1,3,333,-2.0082
1997,3,1,4,381,-3.4341
1997,3,1,5,669,-7.3904
1997,3,2,1,169,-5.6805
1997,3,2,2,92,-2.6681
1997,3,2,3,127,-0.4602
1997,3,2,4,155,-2.9947
1997,3,2,5,385,-7.0408
1997,3,3,1,115,-3.2814
1997,3,3,2,161,-4.4908
1997,3,3,3,130,-1.5291
1997,3,3,4,169,-3.4404
1997,3,3,5,267,-5.1591
1997,4,1,1,822,-4.8423
1997,4,1,2,256,-1.9071
1997,4,1,3,329,-4.1076
1997,4,1,4,375,-2.9514
1997,4,1,5,667,-3.7352
1997,4,2,1,169,-0.7120
1997,4,2,2,92,1.0853
1997,4,2,3,127,0.6106
1997,4,2,4,155,2.1998
1997,4,2,5,382,-0.6657
1997,4,3,1,115,2.6624
1997,4,3,2,161,4.5762
1997,4,3,3,130,4.3724
1997,4,3,4,169,6.2229
1997,4,3,5,266,7.3639
1997,5,1,1,819,9.3508
1997,5,1,2,249,5.9946
1997,5,1,3,327,11.0527
1997,5,1,4,375,9.2149
1997,5,1,5,662,13.1190
1997,5,2,1,168,13.6438
1997,5,2,2,92,7.7192
1997,5,2,3,127,10.5887
1997,5,2,4,155,10.7094
1997,5,2,5,378,15.4395
1997,5,3,1,114,5.5223
1997,5,3,2,161,7.7181
1997,5,3,3,129,4.5396
1997,5,3,4,169,5.0543
1997,5,3,5,266,8.8570
1997,6,1,1,811,5.7889
1997,6,1,2,245,6.8477
1997,6,1,3,326,6.7903
1997,6,1,4,373,5.4287
1997,6,1,5,660,4.2558
1997,6,2,1,167,3.3985
1997,6,2,2,91,5.1956
1997,6,2,3,127,4.8864
1997,6,2,4,154,4.1336
1997,6,2,5,377,3.9192
1997,6,3,1,114,4.8917
1997,6,3,2,160,3.9579
1997,6,3,3,128,4.8060
1997,6,3,4,168,4.3038
1997,6,3,5,265,2.5853
1997,7,1,1,943,5.9578
1997,7,1,2,310,5.3268
1997,7,1,3,355,4.6398
1997,7,1,4,419,6.0648
1997,7,1,5,791,4.9692
1997,7,2,1,134,4.5530
1997,7,2,2,103,4.2890
1997,7,2,3,124,5.0824
1997,7,2,4,188,6.1493
1997,7,2,5,318,7.2444
1997,7,3,1,135,7.9860
1997,7,3,2,169,5.4719
1997,7,3,3,172,5.0245
1997,7,3,4,187,6.2441
1997,7,3,5,268,12.8244
1997,8,1,1,925,7.0095
1997,8,1,2,310,4.3100
1997,8,1,3,354,4.3724
1997,8,1,4,418,3.2018
1997,8,1,5,783,5.3397
1997,8,2,1,134,2.9482
1997,8,2,2,100,2.3122
1997,8,2,3,123,3.1684
1997,8,2,4,188,4.2785
1997,8,2,5,316,3.9809
1997,8,3,1,134,-2.6084
1997,8,3,2,168,-5.0915
1997,8,3,3,172,-5.2340
1997,8,3,4,186,-5.0320
1997,8,3,5,267,-1.9105
1997,9,1,1,911,9.1752
1997,9,1,2,307,7.0030
1997,9,1,3,354,8.1175
1997,9,1,4,417,7.7291
1997,9,1,5,780,10.3290
1997,9,2,1,132,6.9970
1997,9,2,2,99,4.6964
1997,9,2,3,120,5.5123
1997,9,2,4,184,7.6115
1997,9,2,5,312,9.1694
1997,9,3,1,133,4.5349
1997,9,3,2,165,5.5246
1997,9,3,3,169,5.6593
1997,9,3,4,186,4.4051
1997,9,3,5,266,3.9350
1997,10,1,1,897,-3.5861
1997,10,1,2,305,-0.9233
1997,10,1,3,353,-3.2617
1997,10,1,4,413,-3.5051
1997,10,1,5,776,-5.6102
1997,10,2,1,132,-3.7660
1997,10,2,2,98,-3.3135
1997,10,2,3,119,-3.5639
1997,10,2,4,182,-4.9143
1997,10,2,5,312,-6.8686
1997,10,3,1,131,-5.4583
1997,10,3,2,165,-3.7848
1997,10,3,3,168,-2.7574
1997,10,3,4,185,-0.9850
1997,10,3,5,264,-5.2762
1997,11,1,1,880,-3.3462
1997,11,1,2,303,-0.3666
1997,11,1,3,348,0.2099
1997,11,1,4,408,-2.4921
1997,11,1,5,773,-4.9969
1997,11,2,1,129,-1.2882
1997,11,2,2,97,1.5856
1997,11,2,3,119,1.7850
1997,11,2,4,181,-1.7202
1997,11,2,5,309,-3.5577
1997,11,3,1,131,4.0645
1997,11,3,2,165,6.8073
1997,11,3,3,168,4.8610
1997,11,3,4,183,3.9743
1997,11,3,5,262,1.4643
1997,12,1,1,873,-3.7683
1997,12,1,2,302,0.0165
1997,12,1,3,347,-1.0858
1997,12,1,4,402,-4.1592
1997,12,1,5,768,-5.4362
1997,12,2,1,128,-0.2908
1997,12,2,2,94,3.9732
1997,12,2,3,118,0.1814
1997,12,2,4,179,-1.0892
1997,12,2,5,308,-1.2331
1997,12,3,1,130,-0.1792
1997,12,3,2,165,3.3166
1997,12,3,3,167,1.9308
1997,12,3,4,183,1.8971
1997,12,3,5,261,-2.2287
1998,1,1,1,860,1.3638
1998,1,1,2,295,-1.4939
1998,1,1,3,343,-0.2272
1998,1,1,4,397,-0.1156
1998,1,1,5,760,-1.3713
1998,1,2,1,125,0.0860
1998,1,2,2,93,-3.1644
1998,1,2,3,117,-0.0327
1998,1,2,4,174,-0.9753
1998,1,2,5,306,-1.1575
1998,1,3,1,130,-0.6722
1998,1,3,2,164,1.7569
1998,1,3,3,167,0.5051
1998,1,3,4,183,1.4929
1998,1,3,5,260,4.0453
1998,2,1,1,844,6.6594
1998,2,1,2,291,6.0413
1998,2,1,3,342,6.2460
1998,2,1,4,392,6.6084
1998,2,1,5,755,5.0280
1998,2,2,1,124,6.1330
1998,2,2,2,93,5.8836
1998,2,2,3,114,7.7468
1998,2,2,4,173,9.9126
1998,2,2,5,304,9.2369
1998,2,3,1,129,5.7966
1998,2,3,2,163,4.9829
1998,2,3,3,167,5.0192
1998,2,3,4,182,7.9579
1998,2,3,5,259,10.4817
1998,3,1,1,831,5.6621
1998,3,1,2,289,3.7089
1998,3,1,3,338,5.3240
1998,3,1,4,390,3.6570
1998,3,1,5,746,4.0632
1998,3,2,1,124,5.6554
1998,3,2,2,92,3.1784
1998,3,2,3,113,5.4989
1998,3,2,4,173,2.9170
1998,3,2,5,302,3.4758
1998,3,3,1,129,5.0111
1998,3,3,2,162,6.8396
1998,3,3,3,167,5.2875
1998,3,3,4,182,4.8596
1998,3,3,5,259,2.0655
1998,4,1,1,814,3.8946
1998,4,1,2,286,1.2219
1998,4,1,3,333,3.1212
1998,4,1,4,386,3.5186
1998,4,1,5,736,1.1134
1998,4,2,1,124,1.8079
1998,4,2,2,91,0.0274
1998,4,2,3,112,2.6164
1998,4,2,4,171,0.0236
1998,4,2,5,299,-0.2424
1998,4,3,1,126,1.5267
1998,4,3,2,162,-1.7351
1998,4,3,3,167,-0.4261
1998,4,3,4,181,2.3004
1998,4,3,5,258,3.1454
1998,5,1,1,799,-4.5870
1998,5,1,2,282,-3.6356
1998,5,1,3,329,-3.3473
1998,5,1,4,379,-3.1427
1998,5,1,5,735,-6.2010
1998,5,2,1,124,-4.5415
1998,5,2,2,90,-3.7709
1998,5,2,3,112,-4.8779
1998,5,2,4,170,-5.2962
1998,5,2,5,297,-7.3319
1998,5,3,1,126,-1.1539
1998,5,3,2,161,-0.8568
1998,5,3,3,167,-1.1935
1998,5,3,4,181,-2.5654
1998,5,3,5,257,-4.6400
1998,6,1,1,794,-0.5646
1998,6,1,2,275,-0.1170
1998,6,1,3,329,-2.5543
1998,6,1,4,377,-1.5907
1998,6,1,5,728,-2.1301
1998,6,2,1,123,2.0588
1998,6,2,2,89,-0.3963
1998,6,2,3,112,-0.1520
1998,6,2,4,170,-1.9993
1998,6,2,5,296,-0.1463
1998,6,3,1,126,-0.2081
1998,6,3,2,159,4.3218
1998,6,3,3,165,3.3294
1998,6,3,4,180,2.3234
1998,6,3,5,256,6.7905
1998,7,1,1,1074,-6.8486
1998,7,1,2,310,-5.5063
1998,7,1,3,351,-7.1610
1998,7,1,4,455,-7.0074
1998,7,1,5,693,-8.9760
1998,7,2,1,158,-6.6569
1998,7,2,2,115,-7.6883
1998,7,2,3,145,-7.4987
1998,7,2,4,172,-8.4526
1998,7,2,5,346,-9.3733
1998,7,3,1,172,0.7882
1998,7,3,2,167,-3.4460
1998,7,3,3,163,-1.5576
1998,7,3,4,187,-1.1305
1998,7,3,5,277,-1.8183
1998,8,1,1,1055,-24.1644
1998,8,1,2,306,-15.6060
1998,8,1,3,347,-16.4836
1998,8,1,4,449,-20.0212
1998,8,1,5,689,-24.3470
1998,8,2,1,157,-21.7868
1998,8,2,2,115,-13.8643
1998,8,2,3,144,-16.9216
1998,8,2,4,171,-17.5069
1998,8,2,5,345,-22.9763
1998,8,3,1,169,-12.8552
1998,8,3,2,166,-9.4975
1998,8,3,3,163,-14.2959
1998,8,3,4,185,-13.5036
1998,8,3,5,275,-16.0576
1998,9,1,1,1037,4.6335
1998,9,1,2,304,2.1618
1998,9,1,3,343,0.1357
1998,9,1,4,446,3.4607
1998,9,1,5,684,6.2569
1998,9,2,1,154,8.3144
1998,9,2,2,114,4.7250
1998,9,2,3,144,3.6893
1998,9,2,4,170,4.5949
1998,9,2,5,340,11.0629
1998,9,3,1,167,9.5713
1998,9,3,2,165,5.6754
1998,9,3,3,162,6.4267
1998,9,3,4,183,5.6486
1998,9,3,5,275,12.3421
1998,10,1,1,1010,2.5405
1998,10,1,2,301,1.4613
1998,10,1,3,338,1.2136
1998,10,1,4,444,3.2634
1998,10,1,5,672,4.8492
1998,10,2,1,152,6.0109
1998,10,2,2,114,3.0644
1998,10,2,3,143,4.5224
1998,10,2,4,170,4.1067
1998,10,2,5,338,7.7597
1998,10,3,1,166,8.0063
1998,10,3,2,165,8.1234
1998,10,3,3,159,6.6351
1998,10,3,4,182,8.8067
1998,10,3,5,274,4.4168
1998,11,1,1,975,12.3633
1998,11,1,2,298,8.2747
1998,11,1,3,336,6.6083
1998,11,1,4,440,7.5838
1998,11,1,5,662,7.2279
1998,11,2,1,151,8.1811
1998,11,2,2,112,3.0471
1998,11,2,3,142,5.1711
1998,11,2,4,170,4.1747
1998,11,2,5,336,7.1941
1998,11,3,1,165,5.8264
1998,11,3,2,165,4.8736
1998,11,3,3,157,5.0964
1998,11,3,4,181,6.2355
1998,11,3,5,271,9.3049
1998,12,1,1,950,2.5635
1998,12,1,2,295,1.6411
1998,12,1,3,333,-0.1080
1998,12,1,4,438,3.7552
1998,12,1,5,659,1.7529
1998,12,2,1,149,3.9698
1998,12,2,2,112,4.5477
1998,12,2,3,142,3.9609
1998,12,2,4,169,4.9109
1998,12,2,5,336,8.1420
1998,12,3,1,164,6.8410
1998,12,3,2,163,3.8860
1998,12,3,3,156,7.8991
1998,12,3,4,181,5.8118
1998,12,3,5,270,12.4188
1999,1,1,1,924,9.6774
1999,1,1,2,289,4.3639
1999,1,1,3,331,1.7578
1999,1,1,4,435,5.3926
1999,1,1,5,647,5.1207
1999,1,2,1,149,9.8703
1999,1,2,2,112,-5.0364
1999,1,2,3,141,-2.4056
1999,1,2,4,168,-0.8315
1999,1,2,5,332,1.9169
1999,1,3,1,164,4.9609
1999,1,3,2,162,-0.8694
1999,1,3,3,156,2.6345
1999,1,3,4,180,4.3022
1999,1,3,5,270,10.9308
1999,2,1,1,901,-7.8380
1999,2,1,2,285,-7.5438
1999,2,1,3,326,-5.2792
1999,2,1,4,426,-8.4088
1999,2,1,5,636,-7.5533
1999,2,2,1,149,-8.5954
1999,2,2,2,111,-5.4877
1999,2,2,3,140,-6.7919
1999,2,2,4,166,-8.1733
1999,2,2,5,330,-11.9577
1999,2,3,1,163,-4.8518
1999,2,3,2,161,-3.0025
1999,2,3,3,156,-1.4088
1999,2,3,4,180,-3.3067
1999,2,3,5,265,-8.7903
1999,3,1,1,885,-1.1373
1999,3,1,2,280,-8.2876
1999,3,1,3,324,-4.9730
1999,3,1,4,421,-3.7008
1999,3,1,5,627,-3.3683
1999,3,2,1,148,4.1912
1999,3,2,2,110,-1.5280
1999,3,2,3,139,-2.2532
1999,3,2,4,163,-1.6061
1999,3,2,5,329,-0.3761
1999,3,3,1,163,5.3288
1999,3,3,2,161,3.8208
1999,3,3,3,155,2.3707
1999,3,3,4,180,2.9488
1999,3,3,5,265,5.2571
1999,4,1,1,865,9.3629
1999,4,1,2,278,9.5200
1999,4,1,3,320,9.0091
1999,4,1,4,413,9.3861
1999,4,1,5,615,9.5378
1999,4,2,1,144,13.6736
1999,4,2,2,108,9.0514
1999,4,2,3,137,7.5384
1999,4,2,4,162,7.7418
1999,4,2,5,324,5.9726
1999,4,3,1,160,6.3506
1999,4,3,2,159,5.8678
1999,4,3,3,154,2.7299
1999,4,3,4,178,3.0381
1999,4,3,5,263,-0.1388
1999,5,1,1,843,5.3522
1999,5,1,2,275,6.7976
1999,5,1,3,317,3.1227
1999,5,1,4,411,4.9100
1999,5,1,5,609,5.3603
1999,5,2,1,143,0.1080
1999,5,2,2,107,4.2062
1999,5,2,3,137,4.7023
1999,5,2,4,162,3.5291
1999,5,2,5,321,3.3701
1999,5,3,1,160,-2.3730
1999,5,3,2,159,-1.6562
1999,5,3,3,152,0.2307
1999,5,3,4,178,-2.2264
1999,5,3,5,259,-1.5711
1999,6,1,1,827,7.7012
1999,6,1,2,272,6.0446
1999,6,1,3,315,5.1914
1999,6,1,4,407,7.9546
1999,6,1,5,602,7.4648
1999,6,2,1,140,6.8545
1999,6,2,2,107,5.6762
1999,6,2,3,136,3.7319
1999,6,2,4,162,5.4319
1999,6,2,5,321,10.0199
1999,6,3,1,159,3.6972
1999,6,3,2,158,3.5013
1999,6,3,3,152,3.7627
1999,6,3,4,177,4.4152
1999,6,3,5,258,11.9505
1999,7,1,1,937,3.7101
1999,7,1,2,288,2.6025
1999,7,1,3,368,2.3431
1999,7,1,4,419,-0.1291
1999,7,1,5,630,0.6327
1999,7,2,1,197,-1.0310
1999,7,2,2,120,-0.5274
1999,7,2,3,144,-0.8854
1999,7,2,4,164,-3.0887
1999,7,2,5,315,-1.4783
1999,7,3,1,162,-0.6297
1999,7,3,2,163,-2.1283
1999,7,3,3,156,-4.0396
1999,7,3,4,171,-2.7457
1999,7,3,5,299,-2.4735
1999,8,1,1,922,-1.1354
1999,8,1,2,286,-0.1931
1999,8,1,3,367,-2.5108
1999,8,1,4,414,-3.5966
1999,8,1,5,620,-3.0275
1999,8,2,1,196,-0.1519
1999,8,2,2,119,-2.2450
1999,8,2,3,142,-3.5639
1999,8,2,4,162,-5.0166
1999,8,2,5,310,-3.4297
1999,8,3,1,161,0.0266
1999,8,3,2,163,-0.8848
1999,8,3,3,154,-2.1384
1999,8,3,4,169,-1.8401
1999,8,3,5,297,3.4486
1999,9,1,1,901,0.7894
1999,9,1,2,285,-2.3862
1999,9,1,3,362,-3.1661
1999,9,1,4,413,-2.2304
1999,9,1,5,614,-1.6427
1999,9,2,1,194,2.7329
1999,9,2,2,118,-1.6221
1999,9,2,3,139,-1.9701
1999,9,2,4,160,-0.4798
1999,9,2,5,306,-0.0935
1999,9,3,1,159,-5.3971
1999,9,3,2,161,-1.4456
1999,9,3,3,153,-2.5658
1999,9,3,4,168,-4.1552
1999,9,3,5,294,0.3182
1999,10,1,1,876,0.7341
1999,10,1,2,283,-0.5643
1999,10,1,3,356,-2.1869
1999,10,1,4,407,-2.7389
1999,10,1,5,607,-3.7620
1999,10,2,1,192,0.5818
1999,10,2,2,117,-1.9653
1999,10,2,3,139,-1.8089
1999,10,2,4,160,-3.9321
1999,10,2,5,304,-1.4860
1999,10,3,1,159,5.2905
1999,10,3,2,160,4.4496
1999,10,3,3,152,2.7187
1999,10,3,4,166,6.0224
1999,10,3,5,292,6.0071
1999,11,1,1,859,20.0594
1999,11,1,2,279,8.1460
1999,11,1,3,352,6.7273
1999,11,1,4,406,6.8515
1999,11,1,5,603,14.5895
1999,11,2,1,190,7.3879
1999,11,2,2,117,2.4882
1999,11,2,3,137,7.1496
1999,11,2,4,158,7.1184
1999,11,2,5,304,12.4671
1999,11,3,1,158,3.5686
1999,11,3,2,159,-0.7786
1999,11,3,3,151,3.4755
1999,11,3,4,163,3.2337
1999,11,3,5,289,8.3021
1999,12,1,1,844,25.9314
1999,12,1,2,276,11.6002
1999,12,1,3,350,10.4097
1999,12,1,4,402,7.3600
1999,12,1,5,593,12.4451
1999,12,2,1,185,16.4436
1999,12,2,2,117,6.6350
1999,12,2,3,136,4.9253
1999,12,2,4,155,9.1191
1999,12,2,5,294,13.9080
1999,12,3,1,156,9.6632
1999,12,3,2,158,4.0069
1999,12,3,3,151,4.4647
1999,12,3,4,162,-1.3458
1999,12,3,5,285,17.9655
2000,1,1,1,827,13.9728
2000,1,1,2,274,0.1592
2000,1,1,3,348,3.9916
2000,1,1,4,396,3.4941
2000,1,1,5,587,10.1690
2000,1,2,1,185,-0.0195
2000,1,2,2,116,-1.1108
2000,1,2,3,132,-2.2275
2000,1,2,4,150,-2.3348
2000,1,2,5,292,-0.2768
2000,1,3,1,153,-6.8615
2000,1,3,2,158,-2.4331
2000,1,3,3,149,-6.2193
2000,1,3,4,161,-3.5023
2000,1,3,5,285,-6.3826
2000,2,1,1,814,43.1120
2000,2,1,2,269,20.7768
2000,2,1,3,346,18.2997
2000,2,1,4,395,16.0622
2000,2,1,5,584,36.1413
2000,2,2,1,185,29.8967
2000,2,2,2,114,2.3259
2000,2,2,3,130,8.7083
2000,2,2,4,150,10.1126
2000,2,2,5,289,24.7224
2000,2,3,1,153,3.3348
2000,2,3,2,157,-8.2614
2000,2,3,3,149,-4.1094
2000,2,3,4,161,-1.1098
2000,2,3,5,280,10.4422
2000,3,1,1,804,-14.5838
2000,3,1,2,265,-5.2067
2000,3,1,3,342,-4.5590
2000,3,1,4,388,-2.7268
2000,3,1,5,575,-13.2093
2000,3,2,1,184,-11.8938
2000,3,2,2,112,0.6067
2000,3,2,3,129,0.7194
2000,3,2,4,145,-2.0725
2000,3,2,5,287,-9.0208
2000,3,3,1,152,4.1628
2000,3,3,2,156,8.8446
2000,3,3,3,148,10.5786
2000,3,3,4,161,7.4844
2000,3,3,5,278,7.4119
2000,4,1,1,792,-20.1088
2000,4,1,2,263,-12.7222
2000,4,1,3,336,-9.6785
2000,4,1,4,384,-10.6566
2000,4,1,5,573,-17.4185
2000,4,2,1,182,-9.6324
2000,4,2,2,108,1.0711
2000,4,2,3,129,2.2367
2000,4,2,4,145,-4.4770
2000,4,2,5,284,-9.9669
2000,4,3,1,149,-4.6111
2000,4,3,2,156,1.3649
2000,4,3,3,148,-2.0724
2000,4,3,4,161,3.7520
2000,4,3,5,275,-9.3840
2000,5,1,1,785,-13.3269
2000,5,1,2,261,-6.8093
2000,5,1,3,332,-9.2072
2000,5,1,4,379,-3.5761
2000,5,1,5,570,-12.5263
2000,5,2,1,182,-10.6267
2000,5,2,2,105,-2.7108
2000,5,2,3,125,-5.9633
2000,5,2,4,143,-3.4268
2000,5,2,5,281,-7.0908
2000,5,3,1,147,-3.9666
2000,5,3,2,154,0.9003
2000,5,3,3,148,-3.2548
2000,5,3,4,160,-0.8092
2000,5,3,5,274,-8.5846
2000,6,1,1,776,30.4008
2000,6,1,2,258,10.1382
2000,6,1,3,328,15.2659
2000,6,1,4,376,20.2308
2000,6,1,5,561,27.8645
2000,6,2,1,178,12.2907
2000,6,2,2,105,2.6683
2000,6,2,3,125,5.6768
2000,6,2,4,138,9.7716
2000,6,2,5,280,12.6566
2000,6,3,1,146,4.9451
2000,6,3,2,154,-3.3903
2000,6,3,3,148,0.9031
2000,6,3,4,159,0.9942
2000,6,3,5,274,11.7675
2000,7,1,1,871,-2.5971
2000,7,1,2,287,1.2868
2000,7,1,3,299,-0.1850
2000,7,1,4,370,1.0539
2000,7,1,5,499,-3.7876
2000,7,2,1,214,-5.8422
2000,7,2,2,115,3.5549
2000,7,2,3,122,0.2222
2000,7,2,4,169,0.0207
2000,7,2,5,299,-3.9052
2000,7,3,1,153,-2.6777
2000,7,3,2,154,-2.8533
2000,7,3,3,137,-0.8770
2000,7,3,4,166,-2.8297
2000,7,3,5,410,-4.1960
2000,8,1,1,863,10.3749
2000,8,1,2,284,3.9233
2000,8,1,3,298,5.4367
2000,8,1,4,365,5.4118
2000,8,1,5,494,9.1798
2000,8,2,1,211,10.0862
2000,8,2,2,114,6.7887
2000,8,2,3,121,5.8218
2000,8,2,4,168,4.9471
2000,8,2,5,298,9.3747
2000,8,3,1,152,7.2718
2000,8,3,2,153,7.2454
2000,8,3,3,134,6.3364
2000,8,3,4,163,-2.6006
2000,8,3,5,406,9.1420
2000,9,1,1,851,-3.9963
2000,9,1,2,280,-1.0751
2000,9,1,3,295,-2.9244
2000,9,1,4,361,-2.3588
2000,9,1,5,488,-6.1661
2000,9,2,1,206,-2.0941
2000,9,2,2,113,0.6350
2000,9,2,3,120,-2.1653
2000,9,2,4,166,-1.0436
2000,9,2,5,298,-5.3168
2000,9,3,1,151,1.4062
2000,9,3,2,152,-2.3200
2000,9,3,3,133,-1.4091
2000,9,3,4,162,-0.6934
2000,9,3,5,401,-10.7078
2000,10,1,1,835,-9.4262
2000,10,1,2,272,-5.1150
2000,10,1,3,293,-6.0112
2000,10,1,4,355,-6.2819
2000,10,1,5,483,-9.9210
2000,10,2,1,203,-6.3092
2000,10,2,2,111,-0.7206
2000,10,2,3,119,-2.0711
2000,10,2,4,164,0.3650
2000,10,2,5,296,-5.1077
2000,10,3,1,148,6.9496
2000,10,3,2,150,-0.9945
2000,10,3,3,133,0.7343
2000,10,3,4,160,2.7276
2000,10,3,5,397,-4.0278
2000,11,1,1,813,-15.0540
2000,11,1,2,262,-7.3672
2000,11,1,3,290,-5.5280
2000,11,1,4,350,-5.6086
2000,11,1,5,472,-13.9588
2000,11,2,1,202,-12.6244
2000,11,2,2,109,-4.8247
2000,11,2,3,117,-4.0913
2000,11,2,4,162,-4.0540
2000,11,2,5,294,-10.6069
2000,11,3,1,147,-4.4826
2000,11,3,2,147,-3.0048
2000,11,3,3,133,-5.4698
2000,11,3,4,160,-1.8935
2000,11,3,5,393,-15.7788
2000,12,1,1,791,-4.3092
2000,12,1,2,261,1.6092
2000,12,1,3,289,-1.0358
