year,month,rank_ME,rank_NXF,nstocks,ret_vw
1999,9,3,1,157,-6.8039
1999,9,3,2,156,-0.8538
1999,9,3,3,154,-1.8088
1999,9,3,4,159,-1.5409
1999,9,3,5,131,-3.2620
1999,10,1,1,283,-1.0530
1999,10,1,2,306,-1.4024
1999,10,1,3,557,-0.3727
1999,10,1,4,357,-1.7876
1999,10,1,5,570,-5.0267
1999,10,2,1,102,-0.5443
1999,10,2,2,120,-2.1491
1999,10,2,3,152,1.9270
1999,10,2,4,155,-1.7973
1999,10,2,5,206,-3.4437
1999,10,3,1,157,6.9959
1999,10,3,2,154,3.0321
1999,10,3,3,153,4.2929
1999,10,3,4,157,4.2280
1999,10,3,5,130,5.7716
1999,11,1,1,282,6.8796
1999,11,1,2,301,9.8528
1999,11,1,3,550,15.2182
1999,11,1,4,351,11.9573
1999,11,1,5,562,11.0543
1999,11,2,1,101,5.3975
1999,11,2,2,119,4.4383
1999,11,2,3,152,9.9763
1999,11,2,4,155,9.0934
1999,11,2,5,204,8.7900
1999,11,3,1,156,1.0875
1999,11,3,2,152,5.2714
1999,11,3,3,153,1.6713
1999,11,3,4,155,8.2290
1999,11,3,5,129,2.6331
1999,12,1,1,281,8.7662
1999,12,1,2,297,8.1151
1999,12,1,3,541,14.6850
1999,12,1,4,345,15.9586
1999,12,1,5,553,12.2545
1999,12,2,1,100,9.7600
1999,12,2,2,119,5.1296
1999,12,2,3,146,13.9821
1999,12,2,4,151,11.6843
1999,12,2,5,199,11.6609
1999,12,3,1,155,0.2691
1999,12,3,2,151,9.6629
1999,12,3,3,152,10.3339
1999,12,3,4,152,11.8839
1999,12,3,5,128,5.2512
2000,1,1,1,279,3.0934
2000,1,1,2,294,8.0473
2000,1,1,3,532,7.6562
2000,1,1,4,342,10.8103
2000,1,1,5,543,6.9439
2000,1,2,1,99,-4.4878
2000,1,2,2,119,-2.9220
2000,1,2,3,144,-0.2264
2000,1,2,4,147,-2.0410
2000,1,2,5,197,2.3652
2000,1,3,1,155,2.9279
2000,1,3,2,149,-5.9117
2000,1,3,3,150,-9.1005
2000,1,3,4,151,-5.5803
2000,1,3,5,127,-6.5830
2000,2,1,1,277,18.4271
2000,2,1,2,291,26.7630
2000,2,1,3,526,25.4799
2000,2,1,4,337,32.4040
2000,2,1,5,539,27.3720
2000,2,2,1,98,6.0422
2000,2,2,2,118,4.7742
2000,2,2,3,144,24.8181
2000,2,2,4,145,20.3664
2000,2,2,5,195,18.7849
2000,2,3,1,155,-1.7136
2000,2,3,2,147,1.4069
2000,2,3,3,149,-3.0190
2000,2,3,4,150,11.9453
2000,2,3,5,125,3.0172
2000,3,1,1,273,-3.1163
2000,3,1,2,289,-3.4709
2000,3,1,3,513,-6.5989
2000,3,1,4,334,-12.1582
2000,3,1,5,535,-6.6240
2000,3,2,1,96,-3.4418
2000,3,2,2,117,2.1748
2000,3,2,3,142,-8.9583
2000,3,2,4,141,-7.5819
2000,3,2,5,194,-5.3735
2000,3,3,1,155,6.9688
2000,3,3,2,146,7.9252
2000,3,3,3,149,7.4197
2000,3,3,4,147,6.7207
2000,3,3,5,124,6.3447
2000,4,1,1,268,-13.0357
2000,4,1,2,286,-13.3214
2000,4,1,3,509,-15.2251
2000,4,1,4,331,-16.8798
2000,4,1,5,530,-17.1633
2000,4,2,1,96,-1.4495
2000,4,2,2,115,2.6271
2000,4,2,3,142,-6.4497
2000,4,2,4,138,-5.5119
2000,4,2,5,193,-6.9080
2000,4,3,1,154,0.5018
2000,4,3,2,146,1.9086
2000,4,3,3,149,-9.0520
2000,4,3,4,146,-6.1073
2000,4,3,5,122,-3.7736
2000,5,1,1,265,-8.2114
2000,5,1,2,284,-6.6653
2000,5,1,3,505,-11.6104
2000,5,1,4,330,-11.4149
2000,5,1,5,524,-11.2171
2000,5,2,1,94,-7.9548
2000,5,2,2,113,-3.6072
2000,5,2,3,141,-6.4405
2000,5,2,4,136,-8.3684
2000,5,2,5,189,-6.6844
2000,5,3,1,153,2.3096
2000,5,3,2,145,-2.1435
2000,5,3,3,147,-4.1187
2000,5,3,4,145,-9.1753
2000,5,3,5,121,-5.2768
2000,6,1,1,262,14.2329
2000,6,1,2,279,21.8986
2000,6,1,3,504,23.8996
2000,6,1,4,327,19.5694
2000,6,1,5,516,21.2714
2000,6,2,1,93,4.2161
2000,6,2,2,112,5.9037
2000,6,2,3,139,11.4397
2000,6,2,4,135,8.8699
2000,6,2,5,187,9.4576
2000,6,3,1,151,5.1295
2000,6,3,2,145,-1.0338
2000,6,3,3,147,9.4175
2000,6,3,4,145,3.5864
2000,6,3,5,121,6.3116
2000,7,1,1,249,-1.4821
2000,7,1,2,296,0.3634
2000,7,1,3,511,-3.2324
2000,7,1,4,329,-0.2080
2000,7,1,5,556,-2.6889
2000,7,2,1,115,-1.5556
2000,7,2,2,108,0.6167
2000,7,2,3,155,-1.5500
2000,7,2,4,155,-3.5902
2000,7,2,5,199,-2.9403
2000,7,3,1,151,-5.5489
2000,7,3,2,138,-0.9097
2000,7,3,3,159,-3.3316
2000,7,3,4,169,-1.5984
2000,7,3,5,178,-8.8765
2000,8,1,1,247,8.4214
2000,8,1,2,295,6.3254
2000,8,1,3,508,5.5479
2000,8,1,4,325,6.5075
2000,8,1,5,550,8.4828
2000,8,2,1,115,4.2573
2000,8,2,2,108,4.9719
2000,8,2,3,155,7.3701
2000,8,2,4,155,9.5949
2000,8,2,5,196,8.3369
2000,8,3,1,149,6.1009
2000,8,3,2,137,2.2411
2000,8,3,3,159,3.7781
2000,8,3,4,167,7.4909
2000,8,3,5,175,10.4817
2000,9,1,1,245,-2.3052
2000,9,1,2,292,-3.7296
2000,9,1,3,503,-1.7071
2000,9,1,4,323,-3.5483
2000,9,1,5,537,-6.3937
2000,9,2,1,114,-0.0097
2000,9,2,2,106,-2.3319
2000,9,2,3,153,-2.0005
2000,9,2,4,155,-1.2594
2000,9,2,5,196,-5.9363
2000,9,3,1,148,-8.0657
2000,9,3,2,136,-1.9561
2000,9,3,3,156,-5.1256
2000,9,3,4,167,-10.3893
2000,9,3,5,173,-7.7079
2000,10,1,1,243,-2.6910
2000,10,1,2,288,-6.6973
2000,10,1,3,498,-6.9657
2000,10,1,4,322,-6.8452
2000,10,1,5,528,-9.7015
2000,10,2,1,113,0.7856
2000,10,2,2,103,0.6608
2000,10,2,3,153,-4.2274
2000,10,2,4,153,-5.5737
2000,10,2,5,194,-6.0362
2000,10,3,1,144,3.8881
2000,10,3,2,136,0.7268
2000,10,3,3,155,4.0051
2000,10,3,4,167,-1.1210
2000,10,3,5,170,-9.1009
2000,11,1,1,236,-5.4130
2000,11,1,2,282,-9.8328
2000,11,1,3,491,-11.6948
2000,11,1,4,313,-7.8418
2000,11,1,5,515,-13.7730
2000,11,2,1,111,-2.1474
2000,11,2,2,103,-1.6085
2000,11,2,3,153,-8.8823
2000,11,2,4,151,-11.1222
2000,11,2,5,192,-13.8734
2000,11,3,1,142,-2.7068
2000,11,3,2,134,-2.5564
2000,11,3,3,154,-8.9778
2000,11,3,4,166,-11.4802
2000,11,3,5,170,-19.0778
2000,12,1,1,229,1.2053
2000,12,1,2,281,-1.9932
2000,12,1,3,484,-0.9280
2000,12,1,4,308,-2.0444
2000,12,1,5,499,-2.6647
2000,12,2,1,110,9.6064
2000,12,2,2,103,6.9041
2000,12,2,3,151,5.9903
2000,12,2,4,148,14.6136
2000,12,2,5,192,7.1944
2000,12,3,1,139,0.3096
2000,12,3,2,134,2.4791
2000,12,3,3,153,1.6586
2000,12,3,4,166,-6.9241
2000,12,3,5,170,6.4191
2001,1,1,1,225,16.1892
2001,1,1,2,276,14.1908
2001,1,1,3,477,19.5129
2001,1,1,4,304,14.6771
2001,1,1,5,489,22.1984
2001,1,2,1,110,4.6161
2001,1,2,2,101,4.2329
2001,1,2,3,149,5.6068
2001,1,2,4,147,4.5633
2001,1,2,5,189,9.1521
2001,1,3,1,138,-0.2346
2001,1,3,2,134,1.3034
2001,1,3,3,151,4.7818
2001,1,3,4,165,9.4143
2001,1,3,5,170,4.5366
2001,2,1,1,221,-4.1093
2001,2,1,2,271,-1.1963
2001,2,1,3,470,-5.1922
2001,2,1,4,295,-2.7249
2001,2,1,5,478,-9.6260
2001,2,2,1,108,0.0963
2001,2,2,2,100,-2.1462
2001,2,2,3,146,-3.9282
2001,2,2,4,147,-7.5712
2001,2,2,5,189,-6.8702
2001,2,3,1,137,-5.7973
2001,2,3,2,134,-5.3039
2001,2,3,3,150,-9.0711
2001,2,3,4,164,-15.0978
2001,2,3,5,170,-13.7848
2001,3,1,1,220,-5.5211
2001,3,1,2,271,-1.7948
2001,3,1,3,465,-2.9636
2001,3,1,4,293,-6.3761
2001,3,1,5,473,-5.4240
2001,3,2,1,106,-2.0380
2001,3,2,2,100,-1.4075
2001,3,2,3,145,-2.6547
2001,3,2,4,145,-6.0517
2001,3,2,5,188,-4.2363
2001,3,3,1,136,-6.6455
2001,3,3,2,133,-2.6708
2001,3,3,3,150,-4.6417
2001,3,3,4,162,-9.7750
2001,3,3,5,169,-10.4335
2001,4,1,1,220,8.4011
2001,4,1,2,270,7.0329
2001,4,1,3,456,4.3902
2001,4,1,4,285,4.2473
2001,4,1,5,468,6.3161
2001,4,2,1,106,3.4757
2001,4,2,2,100,6.5197
2001,4,2,3,144,7.9517
2001,4,2,4,145,7.8965
2001,4,2,5,187,5.9132
2001,4,3,1,136,3.8252
2001,4,3,2,131,6.8178
2001,4,3,3,150,8.6305
2001,4,3,4,161,13.0417
2001,4,3,5,168,9.8317
2001,5,1,1,218,11.5384
2001,5,1,2,267,10.3377
2001,5,1,3,449,13.1940
2001,5,1,4,279,11.0311
2001,5,1,5,455,12.1559
2001,5,2,1,104,4.7053
2001,5,2,2,100,2.3466
2001,5,2,3,143,2.9584
2001,5,2,4,143,2.9339
2001,5,2,5,186,5.9638
2001,5,3,1,136,0.0757
2001,5,3,2,131,0.9964
2001,5,3,3,149,-0.6372
2001,5,3,4,161,1.2184
2001,5,3,5,166,-2.0464
2001,6,1,1,216,1.5250
2001,6,1,2,263,1.6947
2001,6,1,3,440,-0.4123
2001,6,1,4,273,2.6724
2001,6,1,5,446,4.0845
2001,6,2,1,102,3.6469
2001,6,2,2,100,3.2865
2001,6,2,3,141,4.8151
2001,6,2,4,143,5.3640
2001,6,2,5,182,5.5569
2001,6,3,1,136,-1.7073
2001,6,3,2,130,-3.0706
2001,6,3,3,148,-4.0390
2001,6,3,4,159,-1.1634
2001,6,3,5,165,-3.9523
2001,7,1,1,239,1.8477
2001,7,1,2,221,2.9652
2001,7,1,3,371,-1.4019
2001,7,1,4,331,-2.2647
2001,7,1,5,624,-5.5318
2001,7,2,1,99,-3.6806
2001,7,2,2,104,-2.5873
2001,7,2,3,126,-2.3928
2001,7,2,4,143,-6.8666
2001,7,2,5,234,-7.6228
2001,7,3,1,135,1.2702
2001,7,3,2,110,-1.7192
2001,7,3,3,110,1.9971
2001,7,3,4,145,-6.9096
2001,7,3,5,179,0.9306
2001,8,1,1,239,0.8585
2001,8,1,2,219,-1.8429
2001,8,1,3,369,-2.5823
2001,8,1,4,323,-4.4401
2001,8,1,5,611,-5.8242
2001,8,2,1,98,0.0351
2001,8,2,2,104,0.1748
2001,8,2,3,125,-1.9162
2001,8,2,4,143,-4.6836
2001,8,2,5,233,-4.3018
2001,8,3,1,134,-2.7199
2001,8,3,2,109,-6.2824
2001,8,3,3,110,-3.7519
2001,8,3,4,145,-6.8473
2001,8,3,5,179,-9.0705
2001,9,1,1,236,-10.2201
2001,9,1,2,215,-12.1754
2001,9,1,3,357,-13.4613
2001,9,1,4,314,-12.3310
2001,9,1,5,592,-17.2060
2001,9,2,1,98,-13.3417
2001,9,2,2,103,-13.0503
2001,9,2,3,123,-14.6406
2001,9,2,4,143,-18.0202
2001,9,2,5,233,-18.7398
2001,9,3,1,132,-5.5811
2001,9,3,2,109,-8.9647
2001,9,3,3,107,-5.4652
2001,9,3,4,141,-12.5118
2001,9,3,5,177,-13.0113
2001,10,1,1,232,5.5353
2001,10,1,2,213,5.5023
2001,10,1,3,352,7.1270
2001,10,1,4,310,10.5038
2001,10,1,5,584,8.3462
2001,10,2,1,98,4.5031
2001,10,2,2,101,5.6148
2001,10,2,3,121,4.6874
2001,10,2,4,143,6.0591
2001,10,2,5,232,9.7694
2001,10,3,1,131,3.3961
2001,10,3,2,109,5.9682
2001,10,3,3,107,-1.7461
2001,10,3,4,140,3.0856
2001,10,3,5,177,8.2465
2001,11,1,1,231,5.0804
2001,11,1,2,212,5.1221
2001,11,1,3,347,5.5211
2001,11,1,4,304,6.4069
2001,11,1,5,577,7.7107
2001,11,2,1,98,8.2838
2001,11,2,2,101,6.7359
2001,11,2,3,118,6.7934
2001,11,2,4,143,10.1441
2001,11,2,5,231,11.0583
2001,11,3,1,130,6.9143
2001,11,3,2,107,8.3150
2001,11,3,3,107,4.2591
2001,11,3,4,139,10.4517
2001,11,3,5,177,10.4260
2001,12,1,1,227,6.8705
2001,12,1,2,211,4.8323
2001,12,1,3,341,8.6419
2001,12,1,4,296,7.3900
2001,12,1,5,560,9.4422
2001,12,2,1,98,5.1915
2001,12,2,2,101,7.5119
2001,12,2,3,118,6.2316
2001,12,2,4,143,7.5538
2001,12,2,5,230,6.2813
2001,12,3,1,130,-1.2750
2001,12,3,2,105,2.6287
2001,12,3,3,106,2.8336
2001,12,3,4,139,1.0662
2001,12,3,5,177,0.2168
2002,1,1,1,223,1.1076
2002,1,1,2,209,3.1839
2002,1,1,3,338,3.9405
2002,1,1,4,294,5.1739
2002,1,1,5,556,2.1468
2002,1,2,1,97,1.7301
2002,1,2,2,100,0.4880
2002,1,2,3,117,-0.0389
2002,1,2,4,142,0.3880
2002,1,2,5,230,-2.3553
2002,1,3,1,129,0.7002
2002,1,3,2,104,-0.8288
2002,1,3,3,105,0.9801
2002,1,3,4,139,0.4395
2002,1,3,5,176,-3.2248
2002,2,1,1,222,-2.0669
2002,2,1,2,207,-0.2535
2002,2,1,3,335,-1.3357
2002,2,1,4,290,-3.7884
2002,2,1,5,545,-9.4736
2002,2,2,1,97,-0.3902
2002,2,2,2,100,2.9396
2002,2,2,3,117,-1.8405
2002,2,2,4,142,-1.2233
2002,2,2,5,229,-7.2201
2002,2,3,1,127,-0.2464
2002,2,3,2,103,-3.2292
2002,2,3,3,105,1.3220
2002,2,3,4,138,-1.0796
2002,2,3,5,174,-6.3101
2002,3,1,1,221,8.7573
2002,3,1,2,204,9.6443
2002,3,1,3,329,9.1852
2002,3,1,4,286,9.7231
2002,3,1,5,535,7.7008
2002,3,2,1,97,7.8149
2002,3,2,2,100,9.6847
2002,3,2,3,117,9.1143
2002,3,2,4,141,11.8065
2002,3,2,5,229,9.5718
2002,3,3,1,127,2.3925
2002,3,3,2,102,5.3123
2002,3,3,3,105,3.0597
2002,3,3,4,138,6.0445
2002,3,3,5,172,5.6627
2002,4,1,1,221,5.6175
2002,4,1,2,202,8.9684
2002,4,1,3,325,4.3573
2002,4,1,4,284,0.5311
2002,4,1,5,525,-0.2164
2002,4,2,1,96,1.7856
2002,4,2,2,100,2.9613
2002,4,2,3,117,2.5175
2002,4,2,4,139,0.1955
2002,4,2,5,229,-3.2981
2002,4,3,1,127,-4.1633
2002,4,3,2,101,-5.2773
2002,4,3,3,105,-5.5852
2002,4,3,4,138,-5.4263
2002,4,3,5,171,-8.2833
2002,5,1,1,219,0.5407
2002,5,1,2,200,-0.6984
2002,5,1,3,321,-3.0691
2002,5,1,4,282,0.3083
2002,5,1,5,513,-4.0932
2002,5,2,1,96,-3.9859
2002,5,2,2,99,-1.6205
2002,5,2,3,116,-3.1398
2002,5,2,4,138,-6.0132
2002,5,2,5,229,-5.2394
2002,5,3,1,127,-0.4559
2002,5,3,2,101,-0.1534
2002,5,3,3,105,1.7585
2002,5,3,4,138,-0.0892
2002,5,3,5,171,-3.5668
2002,6,1,1,217,-2.8418
2002,6,1,2,199,1.1025
2002,6,1,3,318,-4.1643
2002,6,1,4,277,-2.4298
2002,6,1,5,505,-6.5067
2002,6,2,1,96,-4.8055
2002,6,2,2,98,-2.4112
2002,6,2,3,116,-4.4870
2002,6,2,4,138,-5.3834
2002,6,2,5,228,-7.4773
2002,6,3,1,127,-7.5857
2002,6,3,2,100,-3.6786
2002,6,3,3,105,-6.0055
2002,6,3,4,138,-13.3976
2002,6,3,5,169,-8.5469
2002,7,1,1,313,-13.9720
2002,7,1,2,224,-15.1857
2002,7,1,3,443,-10.6895
2002,7,1,4,455,-16.9953
2002,7,1,5,402,-17.4828
2002,7,2,1,98,-13.8131
2002,7,2,2,79,-15.6781
2002,7,2,3,108,-17.5974
2002,7,2,4,178,-16.5254
2002,7,2,5,147,-16.6021
2002,7,3,1,129,-5.3394
2002,7,3,2,116,-9.3574
2002,7,3,3,125,-10.4518
2002,7,3,4,148,-10.1389
2002,7,3,5,125,-12.2038
2002,8,1,1,310,-0.6473
2002,8,1,2,221,-1.3908
2002,8,1,3,433,-1.0909
2002,8,1,4,452,-2.0102
2002,8,1,5,399,-3.7627
2002,8,2,1,98,0.9908
2002,8,2,2,78,1.6076
2002,8,2,3,108,0.4912
2002,8,2,4,178,-0.8189
2002,8,2,5,147,-0.7870
2002,8,3,1,129,0.3715
2002,8,3,2,115,-2.2653
2002,8,3,3,125,1.5806
2002,8,3,4,147,0.2013
2002,8,3,5,125,1.9713
2002,9,1,1,308,-7.8284
2002,9,1,2,217,-8.2446
2002,9,1,3,428,-8.8677
2002,9,1,4,445,-11.1770
2002,9,1,5,390,-10.5363
2002,9,2,1,98,-5.3344
2002,9,2,2,78,-6.8885
2002,9,2,3,107,-9.8891
2002,9,2,4,178,-7.7912
2002,9,2,5,146,-6.8087
2002,9,3,1,129,-8.9158
2002,9,3,2,114,-10.3502
2002,9,3,3,125,-9.2624
2002,9,3,4,147,-12.4771
2002,9,3,5,125,-9.9155
2002,10,1,1,305,2.7914
2002,10,1,2,217,3.6594
2002,10,1,3,421,2.4073
2002,10,1,4,441,7.2416
2002,10,1,5,388,2.8614
2002,10,2,1,98,3.4517
2002,10,2,2,78,4.3138
2002,10,2,3,107,5.4548
2002,10,2,4,178,7.4762
2002,10,2,5,146,2.6469
2002,10,3,1,129,9.3864
2002,10,3,2,114,9.2601
2002,10,3,3,125,4.8957
2002,10,3,4,147,10.2657
2002,10,3,5,124,4.4775
2002,11,1,1,302,9.7038
2002,11,1,2,212,9.4164
2002,11,1,3,411,11.3013
2002,11,1,4,434,17.0697
2002,11,1,5,381,15.7437
2002,11,2,1,98,5.2658
2002,11,2,2,78,7.4221
2002,11,2,3,107,11.8819
2002,11,2,4,178,11.0478
2002,11,2,5,145,12.5592
2002,11,3,1,129,3.1100
2002,11,3,2,113,8.3698
2002,11,3,3,125,4.1556
2002,11,3,4,147,9.4199
2002,11,3,5,124,9.3576
2002,12,1,1,300,-3.3115
2002,12,1,2,209,-1.6831
2002,12,1,3,407,-5.5702
2002,12,1,4,432,-8.0185
2002,12,1,5,374,-6.1462
2002,12,2,1,98,-3.1261
2002,12,2,2,78,-4.6902
2002,12,2,3,107,-7.8441
2002,12,2,4,177,-8.4677
2002,12,2,5,145,-7.4493
2002,12,3,1,129,-4.7102
2002,12,3,2,113,-6.3327
2002,12,3,3,125,-5.3336
2002,12,3,4,146,-6.2184
2002,12,3,5,124,-6.1526
2003,1,1,1,297,-3.0399
2003,1,1,2,207,-2.7156
2003,1,1,3,402,0.4892
2003,1,1,4,426,0.8300
2003,1,1,5,370,-1.3410
2003,1,2,1,98,-2.5623
2003,1,2,2,78,-4.9975
2003,1,2,3,107,-3.7433
2003,1,2,4,176,-4.3216
2003,1,2,5,144,-2.6396
2003,1,3,1,128,-3.3607
2003,1,3,2,113,-4.5794
2003,1,3,3,125,-2.7804
2003,1,3,4,146,-0.6670
2003,1,3,5,124,-2.7069
2003,2,1,1,293,-4.0061
2003,2,1,2,206,-2.7297
2003,2,1,3,396,-2.6356
2003,2,1,4,422,-4.4965
2003,2,1,5,361,-3.9430
2003,2,2,1,98,-2.9813
2003,2,2,2,78,-3.6360
2003,2,2,3,107,-2.5891
2003,2,2,4,175,-3.6733
2003,2,2,5,142,-2.7832
2003,2,3,1,128,-0.0448
2003,2,3,2,113,-3.9506
2003,2,3,3,125,-1.3803
2003,2,3,4,145,-2.3216
2003,2,3,5,124,-0.9591
2003,3,1,1,289,0.1214
2003,3,1,2,203,-0.1213
2003,3,1,3,388,3.1935
2003,3,1,4,419,1.8866
2003,3,1,5,353,-0.6598
2003,3,2,1,98,2.4676
2003,3,2,2,78,2.2338
2003,3,2,3,107,2.0098
2003,3,2,4,175,1.7144
2003,3,2,5,142,0.4682
2003,3,3,1,128,2.2832
2003,3,3,2,113,-0.2323
2003,3,3,3,125,2.0697
2003,3,3,4,144,0.1373
2003,3,3,5,124,0.3395
2003,4,1,1,284,8.9214
2003,4,1,2,200,11.1160
2003,4,1,3,383,10.1270
2003,4,1,4,411,12.2676
2003,4,1,5,343,11.3391
2003,4,2,1,98,10.6104
2003,4,2,2,78,10.4389
2003,4,2,3,107,10.4992
2003,4,2,4,173,10.6191
2003,4,2,5,141,9.9659
2003,4,3,1,127,3.7779
2003,4,3,2,113,9.3392
2003,4,3,3,124,6.6220
2003,4,3,4,144,9.1987
2003,4,3,5,124,8.5241
2003,5,1,1,282,12.6950
2003,5,1,2,199,8.7313
2003,5,1,3,381,14.3621
2003,5,1,4,406,19.3490
2003,5,1,5,336,17.4334
2003,5,2,1,98,7.0139
2003,5,2,2,78,7.8769
2003,5,2,3,107,12.7065
2003,5,2,4,173,10.7638
2003,5,2,5,139,13.1292
2003,5,3,1,126,3.8555
2003,5,3,2,113,6.8734
2003,5,3,3,124,4.2227
2003,5,3,4,144,9.0596
2003,5,3,5,122,9.2658
2003,6,1,1,280,7.6837
2003,6,1,2,199,4.2363
2003,6,1,3,371,7.3237
2003,6,1,4,401,5.0356
2003,6,1,5,329,6.4274
2003,6,2,1,97,2.1911
2003,6,2,2,78,1.0584
2003,6,2,3,107,2.9806
2003,6,2,4,172,2.1594
2003,6,2,5,139,2.1132
2003,6,3,1,126,1.6691
2003,6,3,2,113,0.5719
2003,6,3,3,124,1.6783
2003,6,3,4,144,2.1680
2003,6,3,5,122,2.8942
2003,7,1,1,289,10.6494
2003,7,1,2,216,9.8086
2003,7,1,3,249,11.4709
2003,7,1,4,495,8.6793
2003,7,1,5,423,8.2042
2003,7,2,1,93,4.6378
2003,7,2,2,91,7.5408
2003,7,2,3,80,4.0986
2003,7,2,4,179,6.9722
2003,7,2,5,145,4.2914
2003,7,3,1,123,0.0649
2003,7,3,2,145,2.9919
2003,7,3,3,105,2.6980
2003,7,3,4,148,2.6393
2003,7,3,5,135,3.0456
2003,8,1,1,287,4.6349
2003,8,1,2,213,5.5761
2003,8,1,3,248,4.2699
2003,8,1,4,488,6.4245
2003,8,1,5,414,4.5493
2003,8,2,1,93,4.6311
2003,8,2,2,91,5.3837
2003,8,2,3,80,6.0156
2003,8,2,4,179,6.7974
2003,8,2,5,145,6.9662
2003,8,3,1,123,1.0928
2003,8,3,2,145,3.5840
2003,8,3,3,104,4.1187
2003,8,3,4,148,4.3069
2003,8,3,5,135,3.8539
2003,9,1,1,281,1.0461
2003,9,1,2,211,2.8952
2003,9,1,3,245,3.9938
2003,9,1,4,482,2.0410
2003,9,1,5,412,3.1666
2003,9,2,1,93,-3.3104
2003,9,2,2,91,-4.8054
2003,9,2,3,80,-2.3701
2003,9,2,4,178,-2.9895
2003,9,2,5,143,-4.6068
2003,9,3,1,123,-1.2580
2003,9,3,2,145,-1.4925
2003,9,3,3,104,-3.1934
2003,9,3,4,147,-1.7234
2003,9,3,5,135,-3.7226
2003,10,1,1,275,10.4519
2003,10,1,2,210,11.6719
2003,10,1,3,242,9.6051
2003,10,1,4,479,11.8433
2003,10,1,5,407,9.4524
2003,10,2,1,93,10.0135
2003,10,2,2,91,9.5423
2003,10,2,3,80,7.5216
2003,10,2,4,177,8.2473
2003,10,2,5,142,9.3760
2003,10,3,1,123,5.2598
2003,10,3,2,145,3.5623
2003,10,3,3,103,7.6983
2003,10,3,4,146,8.7356
2003,10,3,5,135,5.2174
2003,11,1,1,272,6.2087
2003,11,1,2,209,6.0385
2003,11,1,3,241,5.6456
2003,11,1,4,475,5.1136
2003,11,1,5,403,4.5578
2003,11,2,1,93,3.6884
2003,11,2,2,91,4.3306
2003,11,2,3,80,4.6569
2003,11,2,4,177,2.3944
2003,11,2,5,141,2.8058
2003,11,3,1,123,1.4371
2003,11,3,2,145,0.6560
2003,11,3,3,103,3.1052
2003,11,3,4,146,1.4130
2003,11,3,5,135,1.6051
2003,12,1,1,268,3.1203
2003,12,1,2,206,3.5497
2003,12,1,3,238,1.4306
2003,12,1,4,469,1.1097
2003,12,1,5,400,4.0242
2003,12,2,1,93,4.4958
2003,12,2,2,91,3.7056
2003,12,2,3,80,5.1250
2003,12,2,4,177,0.3949
2003,12,2,5,141,2.5058
2003,12,3,1,123,4.9842
2003,12,3,2,145,4.0905
2003,12,3,3,103,4.7082
2003,12,3,4,144,4.4198
2003,12,3,5,135,4.9958
2004,1,1,1,263,6.5182
2004,1,1,2,201,5.6982
2004,1,1,3,235,7.4094
2004,1,1,4,467,10.5121
2004,1,1,5,399,7.1907
2004,1,2,1,93,3.0969
2004,1,2,2,90,2.4759
2004,1,2,3,80,1.7127
2004,1,2,4,177,5.5410
2004,1,2,5,139,3.8136
2004,1,3,1,123,0.9635
2004,1,3,2,145,0.5889
2004,1,3,3,103,2.1173
2004,1,3,4,143,0.9505
2004,1,3,5,135,0.9642
2004,2,1,1,261,0.5757
2004,2,1,2,197,-2.3244
2004,2,1,3,233,0.9628
2004,2,1,4,464,-0.6738
2004,2,1,5,397,0.9228
2004,2,2,1,93,1.8095
2004,2,2,2,90,1.4389
2004,2,2,3,80,0.4715
2004,2,2,4,177,-1.2888
2004,2,2,5,139,1.5940
2004,2,3,1,121,1.1390
2004,2,3,2,145,1.9092
2004,2,3,3,103,-0.9689
2004,2,3,4,143,0.6836
2004,2,3,5,135,3.5468
2004,3,1,1,258,0.1148
2004,3,1,2,195,1.4767
2004,3,1,3,233,-0.0134
2004,3,1,4,460,-0.9784
2004,3,1,5,394,-2.1133
2004,3,2,1,93,0.6878
2004,3,2,2,90,1.2509
2004,3,2,3,80,-0.3376
2004,3,2,4,176,0.4792
2004,3,2,5,139,2.8694
2004,3,3,1,121,-2.1675
2004,3,3,2,145,-1.7940
2004,3,3,3,103,-0.6847
2004,3,3,4,143,0.9764
2004,3,3,5,135,-0.4953
2004,4,1,1,254,-5.7555
2004,4,1,2,194,-5.2177
2004,4,1,3,231,-4.0331
2004,4,1,4,457,-5.4977
2004,4,1,5,390,-4.5709
2004,4,2,1,93,-2.3871
2004,4,2,2,90,-2.0052
2004,4,2,3,80,-3.4221
2004,4,2,4,176,-6.1102
2004,4,2,5,139,-4.3961
2004,4,3,1,121,1.1187
2004,4,3,2,144,0.6075
2004,4,3,3,103,-3.9818
2004,4,3,4,143,-3.1022
2004,4,3,5,135,-1.5203
2004,5,1,1,253,0.5048
2004,5,1,2,191,3.1817
2004,5,1,3,227,0.7936
2004,5,1,4,450,-1.3463
2004,5,1,5,388,-0.5920
2004,5,2,1,93,-0.2290
2004,5,2,2,90,1.5806
2004,5,2,3,80,2.1480
2004,5,2,4,176,2.2386
2004,5,2,5,138,0.9558
2004,5,3,1,121,0.8170
2004,5,3,2,144,-0.1683
2004,5,3,3,103,2.6600
2004,5,3,4,143,2.7203
2004,5,3,5,134,0.5264
2004,6,1,1,251,5.2518
2004,6,1,2,189,5.3780
2004,6,1,3,225,3.1330
2004,6,1,4,445,1.8270
2004,6,1,5,386,3.0974
