year,month,rank_ME,rank_NDF,nstocks,ret_vw
1999,11,2,4,125,5.7709
1999,11,2,5,175,5.1964
1999,11,3,1,145,8.2272
1999,11,3,2,213,5.0033
1999,11,3,3,167,1.5056
1999,11,3,4,141,-0.2313
1999,11,3,5,135,4.6571
1999,12,1,1,529,13.9342
1999,12,1,2,537,16.9112
1999,12,1,3,256,12.2258
1999,12,1,4,285,12.9951
1999,12,1,5,409,11.1886
1999,12,2,1,144,7.8581
1999,12,2,2,188,15.8192
1999,12,2,3,94,4.4498
1999,12,2,4,123,12.6538
1999,12,2,5,172,11.3645
1999,12,3,1,144,6.3574
1999,12,3,2,212,10.4683
1999,12,3,3,166,2.7860
1999,12,3,4,139,3.5409
1999,12,3,5,134,5.3875
2000,1,1,1,524,5.4903
2000,1,1,2,532,5.8481
2000,1,1,3,251,15.2015
2000,1,1,4,280,12.2934
2000,1,1,5,402,6.6393
2000,1,2,1,142,-1.2117
2000,1,2,2,184,-0.2519
2000,1,2,3,92,3.7193
2000,1,2,4,121,-2.6034
2000,1,2,5,171,-2.8238
2000,1,3,1,143,-1.8161
2000,1,3,2,212,-4.2890
2000,1,3,3,163,-2.8099
2000,1,3,4,139,-5.8397
2000,1,3,5,132,-8.0563
2000,2,1,1,518,28.8194
2000,2,1,2,527,36.6257
2000,2,1,3,247,35.0312
2000,2,1,4,276,24.2990
2000,2,1,5,398,20.3416
2000,2,2,1,140,10.9053
2000,2,2,2,181,33.4355
2000,2,2,3,92,15.3547
2000,2,2,4,120,6.4422
2000,2,2,5,170,11.6862
2000,2,3,1,142,2.4695
2000,2,3,2,211,8.6851
2000,2,3,3,162,-7.1762
2000,2,3,4,139,-4.8184
2000,2,3,5,130,3.7513
2000,3,1,1,510,-8.8371
2000,3,1,2,517,-13.0611
2000,3,1,3,244,-10.3106
2000,3,1,4,270,-13.7123
2000,3,1,5,395,-4.2528
2000,3,2,1,137,-2.6817
2000,3,2,2,181,-15.1849
2000,3,2,3,90,-7.0165
2000,3,2,4,118,3.5499
2000,3,2,5,169,-0.0716
2000,3,3,1,141,3.1384
2000,3,3,2,211,8.2986
2000,3,3,3,161,9.8138
2000,3,3,4,137,4.6313
2000,3,3,5,129,10.1907
2000,4,1,1,502,-17.2647
2000,4,1,2,513,-17.8682
2000,4,1,3,244,-19.4909
2000,4,1,4,269,-15.2698
2000,4,1,5,387,-13.9358
2000,4,2,1,135,0.0770
2000,4,2,2,180,-11.2559
2000,4,2,3,89,-2.1659
2000,4,2,4,116,-3.6068
2000,4,2,5,167,-7.7452
2000,4,3,1,140,-2.7397
2000,4,3,2,210,-1.3696
2000,4,3,3,161,0.5417
2000,4,3,4,137,1.3539
2000,4,3,5,127,-5.3277
2000,5,1,1,499,-8.8271
2000,5,1,2,510,-12.2226
2000,5,1,3,243,-9.6410
2000,5,1,4,266,-9.4380
2000,5,1,5,381,-9.9786
2000,5,2,1,131,-6.7529
2000,5,2,2,178,-9.8324
2000,5,2,3,87,-3.6853
2000,5,2,4,115,-2.3047
2000,5,2,5,165,-6.9491
2000,5,3,1,140,-4.8661
2000,5,3,2,206,-4.4213
2000,5,3,3,160,0.4797
2000,5,3,4,137,-1.4371
2000,5,3,5,126,-2.0887
2000,6,1,1,493,22.4464
2000,6,1,2,506,30.3493
2000,6,1,3,240,25.3596
2000,6,1,4,262,10.4945
2000,6,1,5,374,18.9455
2000,6,2,1,129,9.8490
2000,6,2,2,177,15.6589
2000,6,2,3,87,1.4395
2000,6,2,4,112,6.3097
2000,6,2,5,164,6.9770
2000,6,3,1,138,5.1291
2000,6,3,2,206,7.2836
2000,6,3,3,160,-1.4948
2000,6,3,4,137,-0.3307
2000,6,3,5,126,4.0259
2000,7,1,1,410,-0.9977
2000,7,1,2,531,-3.0399
2000,7,1,3,275,-0.7326
2000,7,1,4,298,-1.7860
2000,7,1,5,403,-0.5679
2000,7,2,1,142,-4.1648
2000,7,2,2,218,-1.6334
2000,7,2,3,128,-1.8195
2000,7,2,4,108,-2.8007
2000,7,2,5,152,-2.1327
2000,7,3,1,150,-1.9687
2000,7,3,2,249,-2.1887
2000,7,3,3,150,-1.8341
2000,7,3,4,159,-4.2327
2000,7,3,5,133,-6.7649
2000,8,1,1,408,8.9182
2000,8,1,2,526,8.0547
2000,8,1,3,271,7.1211
2000,8,1,4,295,6.0183
2000,8,1,5,400,6.0925
2000,8,2,1,142,7.3374
2000,8,2,2,218,9.6918
2000,8,2,3,128,9.0101
2000,8,2,4,107,6.2813
2000,8,2,5,149,5.9199
2000,8,3,1,148,6.1245
2000,8,3,2,249,7.7394
2000,8,3,3,150,7.3427
2000,8,3,4,156,4.1358
2000,8,3,5,131,8.6360
2000,9,1,1,404,-4.7605
2000,9,1,2,523,-2.0041
2000,9,1,3,266,-0.7092
2000,9,1,4,294,-4.9426
2000,9,1,5,388,-5.1366
2000,9,2,1,138,-1.1611
2000,9,2,2,216,-3.0600
2000,9,2,3,125,-4.1849
2000,9,2,4,107,-3.7527
2000,9,2,5,149,-3.7699
2000,9,3,1,146,-1.3474
2000,9,3,2,245,-4.6286
2000,9,3,3,149,-11.5167
2000,9,3,4,155,-2.3898
2000,9,3,5,130,-1.0639
2000,10,1,1,399,-6.2999
2000,10,1,2,519,-9.8742
2000,10,1,3,263,-4.1985
2000,10,1,4,291,-8.8869
2000,10,1,5,379,-9.0303
2000,10,2,1,137,-1.7867
2000,10,2,2,214,-6.7148
2000,10,2,3,124,-0.6352
2000,10,2,4,106,-1.1370
2000,10,2,5,147,-2.9027
2000,10,3,1,142,1.0914
2000,10,3,2,243,-2.4273
2000,10,3,3,149,0.5393
2000,10,3,4,154,1.0682
2000,10,3,5,129,-4.4149
2000,11,1,1,388,-12.2980
2000,11,1,2,511,-11.7448
2000,11,1,3,258,-7.4504
2000,11,1,4,279,-7.3793
2000,11,1,5,367,-11.2354
2000,11,2,1,136,-7.8348
2000,11,2,2,213,-11.6083
2000,11,2,3,121,-6.6659
2000,11,2,4,103,-4.4476
2000,11,2,5,147,-7.4923
2000,11,3,1,139,-4.7596
2000,11,3,2,239,-7.0459
2000,11,3,3,149,-8.2331
2000,11,3,4,153,-6.8920
2000,11,3,5,129,-11.8942
2000,12,1,1,379,-1.6600
2000,12,1,2,505,-3.1961
2000,12,1,3,256,0.0750
2000,12,1,4,274,-2.5431
2000,12,1,5,355,0.8372
2000,12,2,1,135,11.4214
2000,12,2,2,211,5.4502
2000,12,2,3,121,8.0640
2000,12,2,4,100,9.8019
2000,12,2,5,147,8.7160
2000,12,3,1,138,-0.6787
2000,12,3,2,236,2.1689
2000,12,3,3,149,1.2600
2000,12,3,4,152,0.8373
2000,12,3,5,129,3.5040
2001,1,1,1,373,16.8699
2001,1,1,2,494,20.2672
2001,1,1,3,252,13.2978
2001,1,1,4,269,15.3839
2001,1,1,5,350,18.0958
2001,1,2,1,133,4.5047
2001,1,2,2,210,8.2571
2001,1,2,3,118,1.7931
2001,1,2,4,100,6.0585
2001,1,2,5,142,5.2557
2001,1,3,1,137,1.4608
2001,1,3,2,236,5.4026
2001,1,3,3,147,4.7064
2001,1,3,4,151,-0.2325
2001,1,3,5,129,4.0354
2001,2,1,1,366,-6.4276
2001,2,1,2,485,-4.3731
2001,2,1,3,245,-2.5297
2001,2,1,4,262,-3.0534
2001,2,1,5,343,-7.2291
2001,2,2,1,131,-5.9764
2001,2,2,2,210,-8.0785
2001,2,2,3,115,-0.6746
2001,2,2,4,100,-4.7464
2001,2,2,5,142,-1.6434
2001,2,3,1,136,-3.8234
2001,2,3,2,236,-10.1426
2001,2,3,3,146,-10.2797
2001,2,3,4,150,-5.4477
2001,2,3,5,129,-7.3024
2001,3,1,1,365,-5.2475
2001,3,1,2,478,-4.4126
2001,3,1,3,241,-3.8551
2001,3,1,4,261,-3.5494
2001,3,1,5,338,-2.9160
2001,3,2,1,130,-2.6651
2001,3,2,2,207,-6.4567
2001,3,2,3,114,-1.5015
2001,3,2,4,99,-1.2154
2001,3,2,5,142,-3.0075
2001,3,3,1,136,-4.2125
2001,3,3,2,233,-7.2715
2001,3,3,3,146,-5.2247
2001,3,3,4,148,-5.7571
2001,3,3,5,128,-10.0080
2001,4,1,1,363,7.1490
2001,4,1,2,467,7.0308
2001,4,1,3,238,6.3114
2001,4,1,4,255,4.9480
2001,4,1,5,335,5.0590
2001,4,2,1,129,7.8899
2001,4,2,2,206,10.9784
2001,4,2,3,113,4.5974
2001,4,2,4,99,7.2609
2001,4,2,5,141,3.8619
2001,4,3,1,136,5.3217
2001,4,3,2,232,9.4798
2001,4,3,3,145,9.4503
2001,4,3,4,147,7.4729
2001,4,3,5,128,8.8806
2001,5,1,1,356,12.6067
2001,5,1,2,461,12.8306
2001,5,1,3,229,11.2541
2001,5,1,4,250,8.6478
2001,5,1,5,329,12.0028
2001,5,2,1,128,4.8673
2001,5,2,2,205,2.3884
2001,5,2,3,111,4.0720
2001,5,2,4,98,1.3856
2001,5,2,5,139,5.6126
2001,5,3,1,136,1.5467
2001,5,3,2,232,-0.9525
2001,5,3,3,145,0.2083
2001,5,3,4,147,0.3928
2001,5,3,5,127,-1.8557
2001,6,1,1,348,1.5639
2001,6,1,2,453,2.3632
2001,6,1,3,224,0.4055
2001,6,1,4,242,3.7155
2001,6,1,5,326,4.0612
2001,6,2,1,124,2.2401
2001,6,2,2,203,5.5133
2001,6,2,3,111,4.6159
2001,6,2,4,98,5.1777
2001,6,2,5,136,4.1473
2001,6,3,1,136,-3.7631
2001,6,3,2,229,-2.3799
2001,6,3,3,144,-1.0675
2001,6,3,4,147,-3.6194
2001,6,3,5,126,-4.0726
2001,7,1,1,373,-0.9521
2001,7,1,2,450,-3.1244
2001,7,1,3,363,-4.5495
2001,7,1,4,243,-1.0299
2001,7,1,5,369,-3.7471
2001,7,2,1,123,-6.6448
2001,7,2,2,203,-6.2989
2001,7,2,3,164,-7.0216
2001,7,2,4,108,-4.1846
2001,7,2,5,131,-4.9546
2001,7,3,1,135,-1.4327
2001,7,3,2,143,2.1321
2001,7,3,3,162,-4.2983
2001,7,3,4,125,0.4616
2001,7,3,5,164,-0.8794
2001,8,1,1,371,-2.8496
2001,8,1,2,442,-4.3434
2001,8,1,3,356,-5.3618
2001,8,1,4,242,-4.2413
2001,8,1,5,358,-2.6416
2001,8,2,1,122,-1.6021
2001,8,2,2,201,-4.7657
2001,8,2,3,163,-2.3537
2001,8,2,4,107,-2.1376
2001,8,2,5,131,-2.9121
2001,8,3,1,135,-3.9256
2001,8,3,2,142,-1.5929
2001,8,3,3,161,-5.9444
2001,8,3,4,125,-7.4631
2001,8,3,5,164,-6.8828
2001,9,1,1,361,-12.7015
2001,9,1,2,425,-14.3366
2001,9,1,3,350,-15.1895
2001,9,1,4,236,-14.9883
2001,9,1,5,349,-15.7812
2001,9,2,1,121,-14.7504
2001,9,2,2,199,-18.2218
2001,9,2,3,163,-17.5323
2001,9,2,4,107,-15.1925
2001,9,2,5,131,-13.5613
2001,9,3,1,134,-5.4209
2001,9,3,2,140,-8.5695
2001,9,3,3,160,-11.7431
2001,9,3,4,122,-6.5241
2001,9,3,5,162,-9.2935
2001,10,1,1,357,8.3059
2001,10,1,2,418,8.9608
2001,10,1,3,345,9.7703
2001,10,1,4,234,7.8466
2001,10,1,5,343,5.8679
2001,10,2,1,119,5.7282
2001,10,2,2,198,8.7200
2001,10,2,3,163,9.4705
2001,10,2,4,107,4.5154
2001,10,2,5,130,5.0779
2001,10,3,1,133,2.9848
2001,10,3,2,140,4.6040
2001,10,3,3,160,4.5892
2001,10,3,4,121,-4.4228
2001,10,3,5,161,2.1281
2001,11,1,1,354,4.5089
2001,11,1,2,412,7.0815
2001,11,1,3,342,9.0029
2001,11,1,4,230,5.3821
2001,11,1,5,338,6.6507
2001,11,2,1,119,7.1823
2001,11,2,2,195,9.5971
2001,11,2,3,162,11.1226
2001,11,2,4,106,7.7755
2001,11,2,5,129,6.4408
2001,11,3,1,133,2.6381
2001,11,3,2,138,7.3061
2001,11,3,3,160,11.0829
2001,11,3,4,119,5.7853
2001,11,3,5,161,7.9584
2001,12,1,1,347,7.4257
2001,12,1,2,405,7.0732
2001,12,1,3,332,8.3561
2001,12,1,4,221,6.5035
2001,12,1,5,331,7.4065
2001,12,2,1,119,7.1781
2001,12,2,2,195,7.1012
2001,12,2,3,162,5.7165
2001,12,2,4,104,6.6542
2001,12,2,5,129,7.5077
2001,12,3,1,130,1.5877
2001,12,3,2,137,-1.0943
2001,12,3,3,160,1.3319
2001,12,3,4,118,2.1366
2001,12,3,5,161,0.5372
2002,1,1,1,341,0.6798
2002,1,1,2,401,3.7277
2002,1,1,3,330,0.5626
2002,1,1,4,219,3.3052
2002,1,1,5,328,4.9421
2002,1,2,1,117,-3.1890
2002,1,2,2,195,-1.2229
2002,1,2,3,161,-0.1889
2002,1,2,4,104,0.8561
2002,1,2,5,129,-1.2375
2002,1,3,1,127,-0.1961
2002,1,3,2,137,-2.5012
2002,1,3,3,160,-0.4272
2002,1,3,4,117,-1.1839
2002,1,3,5,160,-3.5275
2002,2,1,1,337,-3.6464
2002,2,1,2,397,-6.2241
2002,2,1,3,327,-3.4276
2002,2,1,4,215,-2.4344
2002,2,1,5,323,-6.2542
2002,2,2,1,117,0.0493
2002,2,2,2,195,-5.6816
2002,2,2,3,161,-3.6409
2002,2,2,4,104,0.1884
2002,2,2,5,128,-0.7923
2002,2,3,1,127,1.0693
2002,2,3,2,134,-0.0265
2002,2,3,3,159,-3.0887
2002,2,3,4,115,2.2800
2002,2,3,5,159,-2.6100
2002,3,1,1,333,9.7991
2002,3,1,2,389,9.6281
2002,3,1,3,324,10.3261
2002,3,1,4,216,7.5220
2002,3,1,5,313,8.2750
2002,3,2,1,117,9.8192
2002,3,2,2,194,11.4239
2002,3,2,3,161,8.4022
2002,3,2,4,104,9.3205
2002,3,2,5,128,7.8465
2002,3,3,1,127,4.1321
2002,3,3,2,133,5.1346
2002,3,3,3,158,2.2280
2002,3,3,4,115,3.2708
2002,3,3,5,158,3.8509
2002,4,1,1,331,1.9204
2002,4,1,2,383,1.1799
2002,4,1,3,321,3.1193
2002,4,1,4,212,3.2674
2002,4,1,5,309,4.8521
2002,4,2,1,116,-0.4663
2002,4,2,2,194,-1.2905
2002,4,2,3,160,-1.0255
2002,4,2,4,103,4.2045
2002,4,2,5,127,1.9878
2002,4,3,1,126,-4.6752
2002,4,3,2,133,-5.0587
2002,4,3,3,157,-7.6961
2002,4,3,4,115,-6.0286
2002,4,3,5,156,-5.7002
2002,5,1,1,325,0.0669
2002,5,1,2,380,-2.2892
2002,5,1,3,320,-2.4574
2002,5,1,4,203,-0.2444
2002,5,1,5,301,-3.2179
2002,5,2,1,116,-6.0840
2002,5,2,2,191,-5.1222
2002,5,2,3,159,-4.4820
2002,5,2,4,103,-3.6540
2002,5,2,5,127,-4.1805
2002,5,3,1,126,-0.6379
2002,5,3,2,133,-0.7455
2002,5,3,3,157,-1.7773
2002,5,3,4,115,3.1798
2002,5,3,5,156,-2.5334
2002,6,1,1,320,-4.3345
2002,6,1,2,376,-4.8817
2002,6,1,3,317,-3.7357
2002,6,1,4,195,0.1099
2002,6,1,5,299,-3.0545
2002,6,2,1,116,-4.9038
2002,6,2,2,188,-5.4909
2002,6,2,3,159,-5.7021
2002,6,2,4,103,-6.0714
2002,6,2,5,127,-3.4064
2002,6,3,1,125,-3.5396
2002,6,3,2,133,-9.7413
2002,6,3,3,157,-10.4674
2002,6,3,4,114,-7.6022
2002,6,3,5,154,-9.1519
2002,7,1,1,396,-15.7826
2002,7,1,2,396,-14.9342
2002,7,1,3,486,-14.9292
2002,7,1,4,294,-12.8598
2002,7,1,5,261,-19.0151
2002,7,2,1,117,-16.2098
2002,7,2,2,108,-17.5906
2002,7,2,3,180,-17.7332
2002,7,2,4,104,-16.0870
2002,7,2,5,112,-16.0976
2002,7,3,1,114,-9.0472
2002,7,3,2,146,-7.2230
2002,7,3,3,155,-5.9590
2002,7,3,4,133,-5.7076
2002,7,3,5,135,-11.1398
2002,8,1,1,391,-1.4799
2002,8,1,2,391,-3.0008
2002,8,1,3,480,-2.0522
2002,8,1,4,292,-3.0063
2002,8,1,5,257,-4.5155
2002,8,2,1,117,0.3841
2002,8,2,2,107,-0.0273
2002,8,2,3,180,-2.1722
2002,8,2,4,104,1.1951
2002,8,2,5,112,0.6243
2002,8,3,1,114,2.9149
2002,8,3,2,145,-0.5808
2002,8,3,3,154,-1.1333
2002,8,3,4,133,-0.6133
2002,8,3,5,135,2.2882
2002,9,1,1,387,-8.7050
2002,9,1,2,387,-11.4205
2002,9,1,3,473,-12.2988
2002,9,1,4,288,-6.9816
2002,9,1,5,250,-8.0780
2002,9,2,1,117,-5.2940
2002,9,2,2,107,-9.2516
2002,9,2,3,179,-9.6156
2002,9,2,4,104,-7.6262
2002,9,2,5,110,-6.3361
2002,9,3,1,114,-9.0920
2002,9,3,2,144,-7.8741
2002,9,3,3,154,-10.6957
2002,9,3,4,133,-12.0853
2002,9,3,5,135,-10.4962
2002,10,1,1,386,3.2647
2002,10,1,2,384,5.6113
2002,10,1,3,467,6.1479
2002,10,1,4,284,3.2995
2002,10,1,5,250,0.4787
2002,10,2,1,117,-0.5453
2002,10,2,2,107,6.9784
2002,10,2,3,179,8.3767
2002,10,2,4,104,2.3602
2002,10,2,5,110,1.5139
2002,10,3,1,114,2.3312
2002,10,3,2,144,6.9557
2002,10,3,3,154,13.7890
2002,10,3,4,133,6.0321
2002,10,3,5,134,3.7313
2002,11,1,1,378,11.4133
2002,11,1,2,377,12.6865
2002,11,1,3,460,18.1658
2002,11,1,4,278,10.5595
2002,11,1,5,247,14.9338
2002,11,2,1,117,6.1160
2002,11,2,2,107,9.5342
2002,11,2,3,179,14.2188
2002,11,2,4,104,8.5103
2002,11,2,5,109,8.6713
2002,11,3,1,114,2.8928
2002,11,3,2,143,4.5062
2002,11,3,3,154,6.5188
2002,11,3,4,133,5.8713
2002,11,3,5,134,6.9179
2002,12,1,1,375,-2.7911
2002,12,1,2,369,-6.1867
2002,12,1,3,456,-9.2541
2002,12,1,4,276,-3.2619
2002,12,1,5,240,-7.1746
2002,12,2,1,117,-4.6184
2002,12,2,2,107,-6.9894
2002,12,2,3,179,-10.3554
2002,12,2,4,103,-5.1323
2002,12,2,5,109,-4.7705
2002,12,3,1,114,-2.8596
2002,12,3,2,143,-4.7103
2002,12,3,3,154,-7.7267
2002,12,3,4,132,-4.6871
2002,12,3,5,134,-4.8509
2003,1,1,1,371,-2.4597
2003,1,1,2,363,-1.8552
2003,1,1,3,450,-0.4840
2003,1,1,4,271,0.1145
2003,1,1,5,238,-1.1017
2003,1,2,1,117,-4.4299
2003,1,2,2,106,-4.1747
2003,1,2,3,179,-3.7592
2003,1,2,4,102,-4.4904
2003,1,2,5,109,-3.2095
2003,1,3,1,113,-6.4513
2003,1,3,2,143,-2.2426
2003,1,3,3,154,-1.4929
2003,1,3,4,132,-3.4272
2003,1,3,5,134,-3.0651
2003,2,1,1,367,-3.9600
2003,2,1,2,358,-3.9248
2003,2,1,3,442,-5.7158
2003,2,1,4,269,-2.8649
2003,2,1,5,235,-2.0521
2003,2,2,1,117,-2.0740
2003,2,2,2,106,-4.4899
2003,2,2,3,178,-4.3507
2003,2,2,4,102,-2.5766
2003,2,2,5,108,-2.8204
2003,2,3,1,113,-0.6631
2003,2,3,2,143,-1.5701
2003,2,3,3,153,-0.7728
2003,2,3,4,131,-1.8517
2003,2,3,5,134,-2.1617
2003,3,1,1,360,-1.4799
2003,3,1,2,347,2.5319
2003,3,1,3,438,3.3375
2003,3,1,4,266,1.7517
2003,3,1,5,230,-2.6261
2003,3,2,1,117,2.3902
2003,3,2,2,106,3.6921
2003,3,2,3,178,1.1485
2003,3,2,4,102,1.3653
2003,3,2,5,108,0.8346
2003,3,3,1,113,-1.5822
2003,3,3,2,143,2.7355
2003,3,3,3,152,1.4857
2003,3,3,4,131,2.4872
2003,3,3,5,134,0.9170
2003,4,1,1,352,10.5937
2003,4,1,2,338,10.1642
2003,4,1,3,432,11.7037
2003,4,1,4,261,10.6054
2003,4,1,5,227,8.3399
2003,4,2,1,116,9.7799
2003,4,2,2,106,10.4953
2003,4,2,3,176,10.9857
2003,4,2,4,101,9.4479
2003,4,2,5,107,8.7516
2003,4,3,1,112,4.3607
2003,4,3,2,142,4.5785
2003,4,3,3,152,8.7440
2003,4,3,4,131,8.6561
2003,4,3,5,134,6.0618
2003,5,1,1,349,10.9836
2003,5,1,2,336,15.4478
2003,5,1,3,426,19.3713
2003,5,1,4,259,14.6296
2003,5,1,5,219,21.5094
2003,5,2,1,116,7.3730
2003,5,2,2,106,9.8052
2003,5,2,3,176,13.7322
2003,5,2,4,100,11.2916
2003,5,2,5,106,10.2008
2003,5,3,1,112,9.5878
2003,5,3,2,141,4.8117
2003,5,3,3,152,6.5052
2003,5,3,4,130,3.8714
2003,5,3,5,133,6.7533
2003,6,1,1,348,7.7230
2003,6,1,2,328,6.2362
2003,6,1,3,421,4.7226
2003,6,1,4,255,4.5198
2003,6,1,5,214,4.7814
2003,6,2,1,115,2.8334
2003,6,2,2,106,2.0820
2003,6,2,3,175,1.4012
2003,6,2,4,100,3.4931
2003,6,2,5,106,2.7080
2003,6,3,1,112,2.1700
2003,6,3,2,141,-0.8003
2003,6,3,3,152,0.7514
2003,6,3,4,130,2.4109
2003,6,3,5,133,4.5654
2003,7,1,1,396,11.0404
2003,7,1,2,276,8.0824
2003,7,1,3,353,8.5049
2003,7,1,4,305,8.2326
2003,7,1,5,291,9.8530
2003,7,2,1,115,6.0052
2003,7,2,2,90,5.2792
2003,7,2,3,131,5.7858
2003,7,2,4,134,7.0368
2003,7,2,5,113,4.1322
2003,7,3,1,104,0.9753
2003,7,3,2,129,-0.0086
2003,7,3,3,143,2.2093
2003,7,3,4,167,0.6253
2003,7,3,5,131,1.0151
2003,8,1,1,394,5.1892
2003,8,1,2,274,5.1450
2003,8,1,3,347,6.0982
2003,8,1,4,301,5.2664
2003,8,1,5,283,3.9485
2003,8,2,1,115,5.4458
2003,8,2,2,90,7.4784
2003,8,2,3,131,5.2893
2003,8,2,4,134,5.4825
2003,8,2,5,113,6.0663
2003,8,3,1,104,3.8158
2003,8,3,2,128,2.5773
2003,8,3,3,143,5.0661
2003,8,3,4,167,4.1057
2003,8,3,5,131,0.0587
2003,9,1,1,385,2.3986
2003,9,1,2,270,1.4455
2003,9,1,3,342,5.4233
2003,9,1,4,300,5.0004
2003,9,1,5,282,1.7301
2003,9,2,1,115,-4.2704
2003,9,2,2,90,-3.0652
2003,9,2,3,131,-3.4218
2003,9,2,4,132,-2.5384
2003,9,2,5,112,-4.0119
2003,9,3,1,104,-1.8018
2003,9,3,2,128,-1.8325
2003,9,3,3,143,-3.3370
2003,9,3,4,167,-2.1260
2003,9,3,5,131,-1.2477
2003,10,1,1,379,10.9241
2003,10,1,2,268,10.1688
2003,10,1,3,340,9.6702
2003,10,1,4,298,10.8546
2003,10,1,5,277,10.0400
2003,10,2,1,114,9.7409
2003,10,2,2,90,8.2075
2003,10,2,3,131,8.3421
2003,10,2,4,131,7.4308
2003,10,2,5,112,8.4642
2003,10,3,1,104,6.1188
2003,10,3,2,128,5.8126
2003,10,3,3,142,6.7331
2003,10,3,4,166,6.6918
2003,10,3,5,131,3.9366
2003,11,1,1,375,6.1228
2003,11,1,2,266,6.3443
2003,11,1,3,338,4.6040
2003,11,1,4,294,3.5819
2003,11,1,5,272,4.2390
2003,11,2,1,114,4.5468
2003,11,2,2,90,4.5329
2003,11,2,3,131,2.5396
2003,11,2,4,130,2.9253
2003,11,2,5,111,2.8621
2003,11,3,1,104,3.1764
2003,11,3,2,128,1.4986
2003,11,3,3,142,-0.2137
2003,11,3,4,165,2.6928
2003,11,3,5,131,1.3423
2003,12,1,1,371,3.2609
2003,12,1,2,261,3.0189
2003,12,1,3,334,1.9896
2003,12,1,4,292,1.4891
2003,12,1,5,271,3.0688
2003,12,2,1,114,3.9702
2003,12,2,2,90,2.5200
2003,12,2,3,131,2.2792
2003,12,2,4,130,2.7265
2003,12,2,5,111,3.5217
2003,12,3,1,104,3.8039
2003,12,3,2,128,6.4689
2003,12,3,3,141,3.6003
2003,12,3,4,164,5.1360
2003,12,3,5,131,5.1092
2004,1,1,1,364,5.0822
2004,1,1,2,259,8.7095
2004,1,1,3,330,9.2797
2004,1,1,4,290,10.7026
2004,1,1,5,271,4.6595
2004,1,2,1,114,3.1872
2004,1,2,2,89,1.4352
2004,1,2,3,131,4.8719
2004,1,2,4,130,3.9588
2004,1,2,5,109,2.7802
2004,1,3,1,104,4.1054
2004,1,3,2,128,0.4737
2004,1,3,3,141,0.4720
2004,1,3,4,163,0.6387
2004,1,3,5,131,2.2309
2004,2,1,1,360,0.1017
2004,2,1,2,257,0.8371
2004,2,1,3,325,-2.4843
2004,2,1,4,287,-0.5392
2004,2,1,5,268,2.1221
2004,2,2,1,114,1.6457
2004,2,2,2,89,1.1629
2004,2,2,3,131,-0.9800
2004,2,2,4,130,0.6314
2004,2,2,5,109,2.1330
2004,2,3,1,103,1.7396
2004,2,3,2,128,0.6420
2004,2,3,3,140,2.3381
2004,2,3,4,163,1.9641
2004,2,3,5,131,2.0431
2004,3,1,1,357,0.8314
2004,3,1,2,254,-0.7824
2004,3,1,3,323,-2.1504
2004,3,1,4,285,-2.5918
2004,3,1,5,266,-1.3896
2004,3,2,1,114,0.3781
2004,3,2,2,89,0.5719
2004,3,2,3,131,1.3708
2004,3,2,4,129,0.8050
2004,3,2,5,109,3.1749
2004,3,3,1,103,-0.8190
2004,3,3,2,128,-0.7163
2004,3,3,3,140,-1.6692
2004,3,3,4,163,0.5218
2004,3,3,5,131,-3.3277
2004,4,1,1,352,-5.5450
2004,4,1,2,253,-4.0305
2004,4,1,3,321,-5.1644
2004,4,1,4,280,-4.9008
2004,4,1,5,262,-6.3226
2004,4,2,1,114,-4.0100
2004,4,2,2,89,-2.8945
2004,4,2,3,131,-3.7061
2004,4,2,4,129,-3.8838
2004,4,2,5,109,-3.1226
2004,4,3,1,103,-1.6350
2004,4,3,2,128,0.1244
2004,4,3,3,139,-2.2388
2004,4,3,4,163,-0.3773
2004,4,3,5,131,0.4240
2004,5,1,1,349,0.2450
2004,5,1,2,251,-0.6903
2004,5,1,3,314,0.6909
2004,5,1,4,277,-1.2092
2004,5,1,5,260,-0.5520
2004,5,2,1,114,0.8805
2004,5,2,2,89,2.0946
2004,5,2,3,131,1.3043
2004,5,2,4,128,0.8838
2004,5,2,5,109,-0.7042
2004,5,3,1,103,0.9843
2004,5,3,2,128,0.2741
2004,5,3,3,139,1.9839
2004,5,3,4,162,-0.1361
2004,5,3,5,131,1.0600
2004,6,1,1,348,5.0106
2004,6,1,2,246,1.6193
2004,6,1,3,312,2.4626
2004,6,1,4,276,3.5137
2004,6,1,5,258,4.6969
2004,6,2,1,114,6.5928
2004,6,2,2,89,5.5677
2004,6,2,3,131,4.2907
2004,6,2,4,128,3.5529
2004,6,2,5,109,5.2956
2004,6,3,1,103,1.5969
2004,6,3,2,128,1.9485
2004,6,3,3,139,0.5038
2004,6,3,4,160,3.6272
2004,6,3,5,131,1.5360
2004,7,1,1,346,-6.3724
2004,7,1,2,237,-7.9598
2004,7,1,3,344,-10.3945
2004,7,1,4,264,-8.8042
2004,7,1,5,283,-10.3667
2004,7,2,1,101,-6.9413
2004,7,2,2,91,-7.1662
2004,7,2,3,138,-7.8038
2004,7,2,4,124,-7.7885
2004,7,2,5,121,-5.5766
2004,7,3,1,117,-3.2083
2004,7,3,2,138,-3.1973
2004,7,3,3,143,-3.8640
2004,7,3,4,137,-2.7932
2004,7,3,5,128,-5.0271
2004,8,1,1,342,-1.3178
