year,month,rank_ME,rank_dNCA,nstocks,ret_vw
1996,5,3,3,150,2.2097
1996,5,3,4,178,3.6480
1996,5,3,5,183,3.2514
1996,6,1,1,632,-4.5540
1996,6,1,2,427,-7.9528
1996,6,1,3,329,-8.3345
1996,6,1,4,357,-6.3943
1996,6,1,5,546,-4.2558
1996,6,2,1,121,-6.1932
1996,6,2,2,144,-5.1116
1996,6,2,3,154,-2.6378
1996,6,2,4,161,-5.3972
1996,6,2,5,222,-2.7424
1996,6,3,1,117,-0.8174
1996,6,3,2,137,0.4044
1996,6,3,3,149,0.8422
1996,6,3,4,178,0.1860
1996,6,3,5,183,-1.3677
1996,7,1,1,740,-10.6355
1996,7,1,2,504,-8.9341
1996,7,1,3,401,-8.0903
1996,7,1,4,352,-8.1478
1996,7,1,5,583,-9.7194
1996,7,2,1,159,-9.7886
1996,7,2,2,165,-9.1154
1996,7,2,3,179,-10.9747
1996,7,2,4,161,-10.6728
1996,7,2,5,276,-9.9039
1996,7,3,1,112,-4.5142
1996,7,3,2,158,-3.8217
1996,7,3,3,170,-5.1457
1996,7,3,4,167,-5.6982
1996,7,3,5,222,-6.4029
1996,8,1,1,736,3.9176
1996,8,1,2,499,3.6026
1996,8,1,3,399,3.9377
1996,8,1,4,351,5.6315
1996,8,1,5,579,3.7122
1996,8,2,1,156,6.5344
1996,8,2,2,164,6.0911
1996,8,2,3,178,4.3280
1996,8,2,4,158,5.9363
1996,8,2,5,276,6.5489
1996,8,3,1,112,1.0801
1996,8,3,2,156,1.8089
1996,8,3,3,168,3.0947
1996,8,3,4,167,3.6521
1996,8,3,5,221,3.6793
1996,9,1,1,727,1.6747
1996,9,1,2,496,2.7220
1996,9,1,3,392,2.3763
1996,9,1,4,348,4.5205
1996,9,1,5,570,2.8344
1996,9,2,1,155,4.7831
1996,9,2,2,164,4.4347
1996,9,2,3,177,3.5216
1996,9,2,4,157,2.2032
1996,9,2,5,276,2.8530
1996,9,3,1,111,4.1467
1996,9,3,2,155,5.0532
1996,9,3,3,168,5.8990
1996,9,3,4,167,4.0746
1996,9,3,5,221,8.7469
1996,10,1,1,720,-3.5132
1996,10,1,2,495,-1.5246
1996,10,1,3,391,0.2661
1996,10,1,4,348,-2.3112
1996,10,1,5,560,-4.0453
1996,10,2,1,154,-1.1952
1996,10,2,2,164,-0.3525
1996,10,2,3,176,-0.9436
1996,10,2,4,156,-3.4260
1996,10,2,5,275,-2.7467
1996,10,3,1,111,2.8079
1996,10,3,2,154,2.1184
1996,10,3,3,168,2.1611
1996,10,3,4,167,-1.0479
1996,10,3,5,218,0.3967
1996,11,1,1,716,3.2055
1996,11,1,2,493,2.3294
1996,11,1,3,386,2.3690
1996,11,1,4,347,2.8084
1996,11,1,5,555,1.6629
1996,11,2,1,153,2.9912
1996,11,2,2,164,3.4041
1996,11,2,3,175,3.7381
1996,11,2,4,156,3.9783
1996,11,2,5,273,2.5544
1996,11,3,1,111,5.6929
1996,11,3,2,154,6.3518
1996,11,3,3,166,7.2086
1996,11,3,4,167,7.3138
1996,11,3,5,218,7.2855
1996,12,1,1,710,-0.2024
1996,12,1,2,491,2.0057
1996,12,1,3,386,1.2177
1996,12,1,4,344,0.7876
1996,12,1,5,548,1.2948
1996,12,2,1,153,3.9242
1996,12,2,2,164,3.2863
1996,12,2,3,173,2.5912
1996,12,2,4,156,0.5511
1996,12,2,5,273,0.8253
1996,12,3,1,110,-1.1599
1996,12,3,2,154,-1.3513
1996,12,3,3,166,-1.7645
1996,12,3,4,167,-0.7987
1996,12,3,5,218,-2.3231
1997,1,1,1,698,6.8129
1997,1,1,2,488,4.6988
1997,1,1,3,385,3.2584
1997,1,1,4,338,6.2131
1997,1,1,5,544,6.1669
1997,1,2,1,152,2.5745
1997,1,2,2,163,4.2059
1997,1,2,3,172,3.8560
1997,1,2,4,155,3.1721
1997,1,2,5,272,2.9423
1997,1,3,1,109,5.8159
1997,1,3,2,154,5.3652
1997,1,3,3,165,5.1918
1997,1,3,4,166,6.3019
1997,1,3,5,215,5.9876
1997,2,1,1,694,-3.0344
1997,2,1,2,484,-3.1187
1997,2,1,3,381,-2.1540
1997,2,1,4,336,-2.9963
1997,2,1,5,539,-4.2482
1997,2,2,1,151,-2.7895
1997,2,2,2,162,-2.4267
1997,2,2,3,172,-3.7986
1997,2,2,4,155,-1.6590
1997,2,2,5,271,-5.4106
1997,2,3,1,109,0.1324
1997,2,3,2,151,-0.9250
1997,2,3,3,164,-0.1432
1997,2,3,4,166,-0.2127
1997,2,3,5,214,-2.4684
1997,3,1,1,685,-4.9370
1997,3,1,2,482,-4.8304
1997,3,1,3,376,-4.0601
1997,3,1,4,336,-4.7981
1997,3,1,5,536,-5.5184
1997,3,2,1,148,-4.9068
1997,3,2,2,161,-5.0502
1997,3,2,3,172,-4.0644
1997,3,2,4,153,-3.5950
1997,3,2,5,269,-5.2922
1997,3,3,1,109,-3.5752
1997,3,3,2,151,-2.8431
1997,3,3,3,164,-1.8991
1997,3,3,4,166,-4.3204
1997,3,3,5,214,-4.9658
1997,4,1,1,681,-3.9149
1997,4,1,2,479,-4.3661
1997,4,1,3,374,-3.6256
1997,4,1,4,333,-3.3152
1997,4,1,5,527,-3.6851
1997,4,2,1,148,-0.2428
1997,4,2,2,161,-0.9646
1997,4,2,3,171,0.1119
1997,4,2,4,152,0.7769
1997,4,2,5,268,0.6949
1997,4,3,1,109,3.0706
1997,4,3,2,151,3.9708
1997,4,3,3,164,4.1593
1997,4,3,4,166,8.1731
1997,4,3,5,213,4.5518
1997,5,1,1,676,10.4082
1997,5,1,2,479,11.1117
1997,5,1,3,371,9.4237
1997,5,1,4,327,11.1849
1997,5,1,5,524,10.2942
1997,5,2,1,147,13.0387
1997,5,2,2,161,13.3253
1997,5,2,3,171,12.2549
1997,5,2,4,150,12.0945
1997,5,2,5,266,13.1710
1997,5,3,1,108,4.5890
1997,5,3,2,150,5.8239
1997,5,3,3,164,7.6838
1997,5,3,4,166,6.3739
1997,5,3,5,213,7.7616
1997,6,1,1,670,6.1713
1997,6,1,2,478,4.6016
1997,6,1,3,370,4.3869
1997,6,1,4,322,5.9329
1997,6,1,5,521,5.7894
1997,6,2,1,147,3.4960
1997,6,2,2,161,4.1794
1997,6,2,3,170,3.7551
1997,6,2,4,148,3.1951
1997,6,2,5,265,5.0286
1997,6,3,1,108,6.1245
1997,6,3,2,149,3.8696
1997,6,3,3,164,3.6982
1997,6,3,4,166,3.4127
1997,6,3,5,211,3.1466
1997,7,1,1,835,4.9435
1997,7,1,2,525,5.4309
1997,7,1,3,414,3.9829
1997,7,1,4,461,4.4520
1997,7,1,5,523,7.2145
1997,7,2,1,128,3.2041
1997,7,2,2,162,6.0557
1997,7,2,3,155,8.2281
1997,7,2,4,176,6.4731
1997,7,2,5,223,5.1619
1997,7,3,1,126,4.5949
1997,7,3,2,155,7.0380
1997,7,3,3,198,7.2019
1997,7,3,4,197,7.6951
1997,7,3,5,214,9.8868
1997,8,1,1,825,7.2131
1997,8,1,2,520,4.0888
1997,8,1,3,408,4.8434
1997,8,1,4,456,4.4670
1997,8,1,5,520,4.4595
1997,8,2,1,124,2.2587
1997,8,2,2,161,3.5061
1997,8,2,3,155,3.2942
1997,8,2,4,175,4.5615
1997,8,2,5,223,3.9105
1997,8,3,1,125,-3.4227
1997,8,3,2,154,-3.3306
1997,8,3,3,198,-5.0822
1997,8,3,4,196,-3.9452
1997,8,3,5,213,-3.3407
1997,9,1,1,819,9.1555
1997,9,1,2,513,8.5686
1997,9,1,3,406,7.5354
1997,9,1,4,453,10.0861
1997,9,1,5,519,8.6861
1997,9,2,1,123,6.7335
1997,9,2,2,157,7.4076
1997,9,2,3,153,7.9254
1997,9,2,4,172,5.4050
1997,9,2,5,220,9.0407
1997,9,3,1,125,6.7537
1997,9,3,2,152,5.4913
1997,9,3,3,195,4.7636
1997,9,3,4,195,3.7317
1997,9,3,5,212,4.5373
1997,10,1,1,807,-3.8339
1997,10,1,2,510,-2.4035
1997,10,1,3,402,-3.3097
1997,10,1,4,450,-4.9048
1997,10,1,5,516,-5.2549
1997,10,2,1,121,-4.4029
1997,10,2,2,157,-3.1120
1997,10,2,3,153,-4.4210
1997,10,2,4,172,-6.8007
1997,10,2,5,218,-6.4992
1997,10,3,1,125,-1.5962
1997,10,3,2,150,-3.5269
1997,10,3,3,192,-5.4679
1997,10,3,4,195,-2.1303
1997,10,3,5,211,-3.4672
1997,11,1,1,798,-1.3741
1997,11,1,2,505,-2.1570
1997,11,1,3,398,-2.4124
1997,11,1,4,443,-2.9302
1997,11,1,5,509,-6.0314
1997,11,2,1,121,-0.3834
1997,11,2,2,155,0.2394
1997,11,2,3,151,-1.6991
1997,11,2,4,171,0.2009
1997,11,2,5,215,-4.7465
1997,11,3,1,124,6.0679
1997,11,3,2,150,2.4227
1997,11,3,3,192,5.0475
1997,11,3,4,194,4.3404
1997,11,3,5,209,1.0335
1997,12,1,1,793,-3.7042
1997,12,1,2,504,-2.8894
1997,12,1,3,396,-3.1277
1997,12,1,4,440,-3.5998
1997,12,1,5,502,-5.4779
1997,12,2,1,119,1.8973
1997,12,2,2,154,-0.0610
1997,12,2,3,149,0.0233
1997,12,2,4,171,-0.8000
1997,12,2,5,212,-1.8034
1997,12,3,1,122,1.9322
1997,12,3,2,150,1.6928
1997,12,3,3,192,1.1517
1997,12,3,4,194,-1.0739
1997,12,3,5,208,0.7196
1998,1,1,1,781,-0.0515
1998,1,1,2,502,-1.4253
1998,1,1,3,392,-0.4847
1998,1,1,4,437,0.6228
1998,1,1,5,490,-0.5828
1998,1,2,1,116,-2.5092
1998,1,2,2,151,-0.8174
1998,1,2,3,146,0.7631
1998,1,2,4,168,-0.5073
1998,1,2,5,212,-2.2136
1998,1,3,1,122,0.5523
1998,1,3,2,149,-0.3336
1998,1,3,3,192,2.0719
1998,1,3,4,194,4.0475
1998,1,3,5,207,0.1171
1998,2,1,1,772,5.7253
1998,2,1,2,498,5.6706
1998,2,1,3,389,6.0306
1998,2,1,4,428,7.2367
1998,2,1,5,486,5.3265
1998,2,2,1,115,6.7712
1998,2,2,2,150,8.0635
1998,2,2,3,146,8.6785
1998,2,2,4,165,8.2549
1998,2,2,5,210,9.2493
1998,2,3,1,121,4.8918
1998,2,3,2,149,5.0486
1998,2,3,3,191,7.3388
1998,2,3,4,193,8.8002
1998,2,3,5,206,7.2668
1998,3,1,1,765,4.3144
1998,3,1,2,494,4.5890
1998,3,1,3,385,4.3574
1998,3,1,4,425,4.3584
1998,3,1,5,476,4.8554
1998,3,2,1,115,4.3573
1998,3,2,2,149,4.5834
1998,3,2,3,146,3.4137
1998,3,2,4,163,3.9183
1998,3,2,5,209,3.7145
1998,3,3,1,121,5.5490
1998,3,3,2,149,3.0419
1998,3,3,3,191,3.4031
1998,3,3,4,192,6.4669
1998,3,3,5,206,5.4734
1998,4,1,1,747,3.3606
1998,4,1,2,489,3.9118
1998,4,1,3,381,2.2163
1998,4,1,4,424,3.6523
1998,4,1,5,465,0.0342
1998,4,2,1,114,1.7999
1998,4,2,2,148,1.2917
1998,4,2,3,144,1.0390
1998,4,2,4,163,-0.3390
1998,4,2,5,207,-0.0894
1998,4,3,1,119,-1.5979
1998,4,3,2,147,3.3353
1998,4,3,3,191,-0.3620
1998,4,3,4,191,0.8945
1998,4,3,5,206,2.3006
1998,5,1,1,738,-3.8701
1998,5,1,2,481,-4.5032
1998,5,1,3,377,-3.9404
1998,5,1,4,418,-6.1413
1998,5,1,5,462,-5.0581
1998,5,2,1,114,-3.8468
1998,5,2,2,147,-4.4473
1998,5,2,3,143,-5.5357
1998,5,2,4,163,-5.2998
1998,5,2,5,205,-8.3754
1998,5,3,1,119,-0.4278
1998,5,3,2,147,-1.8495
1998,5,3,3,189,-2.8339
1998,5,3,4,191,-2.4796
1998,5,3,5,206,-3.5190
1998,6,1,1,731,-1.5045
1998,6,1,2,476,-1.8192
1998,6,1,3,373,-1.7977
1998,6,1,4,414,-1.0645
1998,6,1,5,458,-1.7251
1998,6,2,1,113,-0.0507
1998,6,2,2,146,-1.7760
1998,6,2,3,143,0.0480
1998,6,2,4,162,1.4832
1998,6,2,5,205,-1.4538
1998,6,3,1,119,1.9087
1998,6,3,2,144,0.9998
1998,6,3,3,189,3.3762
1998,6,3,4,190,6.7013
1998,6,3,5,204,3.7340
1998,7,1,1,832,-6.5234
1998,7,1,2,619,-7.7119
1998,7,1,3,420,-5.8608
1998,7,1,4,468,-9.1182
1998,7,1,5,488,-8.1916
1998,7,2,1,141,-7.8773
1998,7,2,2,164,-7.3730
1998,7,2,3,179,-7.7398
1998,7,2,4,189,-7.0262
1998,7,2,5,239,-10.4447
1998,7,3,1,140,-1.0674
1998,7,3,2,163,-1.8383
1998,7,3,3,205,-2.5145
1998,7,3,4,225,-0.5133
1998,7,3,5,189,-4.8123
1998,8,1,1,815,-22.5982
1998,8,1,2,614,-20.6115
1998,8,1,3,415,-19.7577
1998,8,1,4,464,-21.0623
1998,8,1,5,481,-24.1817
1998,8,2,1,141,-19.6111
1998,8,2,2,162,-14.4839
1998,8,2,3,179,-18.3038
1998,8,2,4,188,-20.5967
1998,8,2,5,238,-23.8558
1998,8,3,1,138,-13.1071
1998,8,3,2,163,-10.0797
1998,8,3,3,203,-12.8896
1998,8,3,4,225,-14.6538
1998,8,3,5,185,-14.9684
1998,9,1,1,807,3.8110
1998,9,1,2,607,4.0233
1998,9,1,3,410,4.3559
1998,9,1,4,464,4.1739
1998,9,1,5,470,4.3310
1998,9,2,1,141,7.4188
1998,9,2,2,159,4.4487
1998,9,2,3,177,8.1315
1998,9,2,4,186,7.0830
1998,9,2,5,235,9.8024
1998,9,3,1,138,7.2926
1998,9,3,2,161,6.6944
1998,9,3,3,199,6.6906
1998,9,3,4,224,11.4491
1998,9,3,5,186,7.7278
1998,10,1,1,792,1.7419
1998,10,1,2,598,3.5102
1998,10,1,3,401,3.1976
1998,10,1,4,457,4.1691
1998,10,1,5,462,3.7385
1998,10,2,1,140,4.7584
1998,10,2,2,158,5.5481
1998,10,2,3,177,6.3552
1998,10,2,4,185,8.3449
1998,10,2,5,233,4.6336
1998,10,3,1,137,7.4957
1998,10,3,2,161,6.6937
1998,10,3,3,198,9.2483
1998,10,3,4,223,4.7385
1998,10,3,5,183,6.7989
1998,11,1,1,770,9.7671
1998,11,1,2,594,9.9381
1998,11,1,3,389,8.9282
1998,11,1,4,450,12.7630
1998,11,1,5,450,2.7437
1998,11,2,1,139,4.5434
1998,11,2,2,156,5.0539
1998,11,2,3,175,7.1569
1998,11,2,4,185,7.2899
1998,11,2,5,233,5.8755
1998,11,3,1,135,7.8017
1998,11,3,2,161,5.7141
1998,11,3,3,197,5.2646
1998,11,3,4,221,8.4803
1998,11,3,5,181,2.9200
1998,12,1,1,756,0.7521
1998,12,1,2,586,4.5423
1998,12,1,3,383,3.8628
1998,12,1,4,445,0.6771
1998,12,1,5,447,0.7846
1998,12,2,1,138,3.8108
1998,12,2,2,155,4.1983
1998,12,2,3,175,6.6697
1998,12,2,4,184,7.3337
1998,12,2,5,233,5.9381
1998,12,3,1,134,7.1330
1998,12,3,2,161,4.3182
1998,12,3,3,196,6.4728
1998,12,3,4,221,11.0308
1998,12,3,5,180,5.6498
1999,1,1,1,740,8.1205
1999,1,1,2,579,5.8722
1999,1,1,3,377,4.5236
1999,1,1,4,437,6.0547
1999,1,1,5,439,5.5694
1999,1,2,1,138,-0.5959
1999,1,2,2,155,-0.7047
1999,1,2,3,173,1.0987
1999,1,2,4,182,3.8097
1999,1,2,5,231,1.3092
1999,1,3,1,134,1.7000
1999,1,3,2,161,0.0543
1999,1,3,3,196,3.9689
1999,1,3,4,220,10.1768
1999,1,3,5,180,1.1421
1999,2,1,1,716,-7.1602
1999,2,1,2,569,-6.8206
1999,2,1,3,372,-7.6174
1999,2,1,4,429,-7.7417
1999,2,1,5,435,-8.7858
1999,2,2,1,138,-8.1618
1999,2,2,2,155,-6.8181
1999,2,2,3,171,-8.5427
1999,2,2,4,180,-8.0180
1999,2,2,5,229,-13.2597
1999,2,3,1,134,-2.2063
1999,2,3,2,159,-2.6276
1999,2,3,3,195,-3.3521
1999,2,3,4,218,-6.9697
1999,2,3,5,178,-4.8729
1999,3,1,1,700,-2.3181
1999,3,1,2,564,-4.3922
1999,3,1,3,369,-4.8520
1999,3,1,4,425,-4.0291
1999,3,1,5,428,-1.6767
1999,3,2,1,136,-2.8701
1999,3,2,2,154,-2.5104
1999,3,2,3,169,-2.3350
1999,3,2,4,180,3.9524
1999,3,2,5,228,1.1666
1999,3,3,1,133,6.9639
1999,3,3,2,159,4.4364
1999,3,3,3,195,1.2739
1999,3,3,4,218,6.9080
1999,3,3,5,178,-2.1500
1999,4,1,1,688,8.2363
1999,4,1,2,552,11.3602
1999,4,1,3,365,6.9226
1999,4,1,4,418,8.2369
1999,4,1,5,415,11.8829
1999,4,2,1,136,8.9625
1999,4,2,2,152,9.0207
1999,4,2,3,165,7.7964
1999,4,2,4,177,7.3222
1999,4,2,5,224,7.5799
1999,4,3,1,130,3.2146
1999,4,3,2,158,5.3539
1999,4,3,3,195,4.3893
1999,4,3,4,216,-0.3262
1999,4,3,5,177,10.7963
1999,5,1,1,674,5.7932
1999,5,1,2,549,4.5200
1999,5,1,3,361,8.1677
1999,5,1,4,411,4.5294
1999,5,1,5,408,3.7858
1999,5,2,1,136,5.7322
1999,5,2,2,151,5.3987
1999,5,2,3,164,2.7430
1999,5,2,4,176,1.5474
1999,5,2,5,222,1.3279
1999,5,3,1,129,-2.8687
1999,5,3,2,157,0.1873
1999,5,3,3,193,-1.9583
1999,5,3,4,216,-0.9938
1999,5,3,5,175,-2.5258
1999,6,1,1,667,5.8056
1999,6,1,2,544,8.0041
1999,6,1,3,356,12.9039
1999,6,1,4,407,7.7946
1999,6,1,5,400,3.7500
1999,6,2,1,133,5.5568
1999,6,2,2,151,8.7716
1999,6,2,3,165,9.3490
1999,6,2,4,175,8.6116
1999,6,2,5,220,5.0388
1999,6,3,1,128,2.8072
1999,6,3,2,157,2.7325
1999,6,3,3,192,6.4397
1999,6,3,4,216,7.7807
1999,6,3,5,173,6.4909
1999,7,1,1,790,1.3048
1999,7,1,2,569,4.4870
1999,7,1,3,386,1.5114
1999,7,1,4,380,1.9547
1999,7,1,5,461,-0.2613
1999,7,2,1,166,0.8541
1999,7,2,2,184,0.4155
1999,7,2,3,164,-2.1637
1999,7,2,4,166,-1.2336
1999,7,2,5,233,-3.8863
1999,7,3,1,139,-2.9440
1999,7,3,2,167,-1.2666
1999,7,3,3,202,0.5055
1999,7,3,4,216,-3.6459
1999,7,3,5,187,-5.7096
1999,8,1,1,776,-1.7620
1999,8,1,2,563,-0.4347
1999,8,1,3,381,-1.6052
1999,8,1,4,374,-2.4508
1999,8,1,5,456,-4.2601
1999,8,2,1,165,-2.3457
1999,8,2,2,181,-1.2661
1999,8,2,3,161,-2.4146
1999,8,2,4,163,-4.3135
1999,8,2,5,233,-3.3932
1999,8,3,1,137,-2.1859
1999,8,3,2,167,0.0473
1999,8,3,3,201,0.0055
1999,8,3,4,213,1.6932
1999,8,3,5,186,-1.6338
1999,9,1,1,760,-0.4629
1999,9,1,2,557,-1.4264
1999,9,1,3,380,-0.3249
1999,9,1,4,373,-1.1386
1999,9,1,5,451,-2.6320
1999,9,2,1,163,1.1786
1999,9,2,2,177,0.0651
1999,9,2,3,159,0.1093
1999,9,2,4,161,1.2491
1999,9,2,5,231,-1.3131
1999,9,3,1,134,-2.3454
1999,9,3,2,167,-2.9784
1999,9,3,3,199,-4.3326
1999,9,3,4,211,-0.7206
1999,9,3,5,185,-0.4823
1999,10,1,1,741,-1.5453
1999,10,1,2,548,-2.0280
1999,10,1,3,374,0.8373
1999,10,1,4,369,-0.2389
1999,10,1,5,444,-4.6607
1999,10,2,1,163,1.5444
1999,10,2,2,173,-0.9456
1999,10,2,3,158,0.0499
1999,10,2,4,161,-2.2789
1999,10,2,5,231,-4.5259
1999,10,3,1,134,5.1139
1999,10,3,2,165,1.9901
1999,10,3,3,197,1.9118
1999,10,3,4,211,8.3394
1999,10,3,5,183,7.8144
1999,11,1,1,733,18.6286
1999,11,1,2,538,13.1265
1999,11,1,3,368,14.4862
1999,11,1,4,366,8.5164
1999,11,1,5,441,12.2920
1999,11,2,1,162,10.2028
1999,11,2,2,172,7.8236
1999,11,2,3,157,7.0295
1999,11,2,4,161,9.5906
1999,11,2,5,229,8.6657
1999,11,3,1,132,-1.5539
1999,11,3,2,164,4.6078
1999,11,3,3,195,5.0849
1999,11,3,4,209,5.2998
1999,11,3,5,181,6.1246
1999,12,1,1,724,17.4348
1999,12,1,2,533,14.1723
1999,12,1,3,365,21.0230
1999,12,1,4,361,14.5888
1999,12,1,5,430,13.3543
1999,12,2,1,162,12.3204
1999,12,2,2,166,9.6031
1999,12,2,3,154,13.7247
1999,12,2,4,156,11.6828
1999,12,2,5,224,11.4424
1999,12,3,1,131,1.3043
1999,12,3,2,164,7.5626
1999,12,3,3,193,4.0821
1999,12,3,4,205,13.5659
1999,12,3,5,180,9.9942
2000,1,1,1,711,8.8839
2000,1,1,2,528,14.7272
2000,1,1,3,360,5.6815
2000,1,1,4,358,4.8170
2000,1,1,5,423,9.6310
2000,1,2,1,161,-1.6421
2000,1,2,2,164,-1.6404
2000,1,2,3,150,1.9926
2000,1,2,4,153,-0.1771
2000,1,2,5,222,-1.9556
2000,1,3,1,130,-0.5959
2000,1,3,2,163,-1.4444
2000,1,3,3,191,-4.8399
2000,1,3,4,204,-6.8208
2000,1,3,5,179,-6.9670
2000,2,1,1,699,34.7327
2000,2,1,2,525,41.6059
2000,2,1,3,358,34.3039
2000,2,1,4,356,27.8250
2000,2,1,5,420,24.0194
2000,2,2,1,160,16.9074
2000,2,2,2,162,23.2102
2000,2,2,3,150,22.5355
2000,2,2,4,151,19.7996
2000,2,2,5,220,16.9558
2000,2,3,1,130,-4.7467
2000,2,3,2,162,3.4982
2000,2,3,3,190,-0.1748
2000,2,3,4,201,4.2803
2000,2,3,5,178,3.6054
2000,3,1,1,686,-12.1032
2000,3,1,2,519,-13.7029
2000,3,1,3,354,-12.9533
2000,3,1,4,351,-3.2249
2000,3,1,5,414,-11.6354
2000,3,2,1,159,-5.6770
2000,3,2,2,158,-6.9659
2000,3,2,3,148,-11.5137
2000,3,2,4,151,-3.8155
2000,3,2,5,217,-6.4774
2000,3,3,1,129,9.7345
2000,3,3,2,161,4.4844
2000,3,3,3,188,11.7864
2000,3,3,4,201,5.5825
2000,3,3,5,177,3.5927
2000,4,1,1,681,-22.0088
2000,4,1,2,510,-15.4925
2000,4,1,3,353,-15.2452
2000,4,1,4,347,-12.3839
2000,4,1,5,406,-15.6083
2000,4,2,1,158,-7.4221
2000,4,2,2,158,-4.2804
2000,4,2,3,143,-5.7813
2000,4,2,4,149,-7.3382
2000,4,2,5,217,-8.0880
2000,4,3,1,128,0.1123
2000,4,3,2,160,-0.4982
2000,4,3,3,188,-2.0840
2000,4,3,4,200,-7.8641
2000,4,3,5,176,-6.3674
2000,5,1,1,677,-13.8163
2000,5,1,2,508,-9.4708
2000,5,1,3,350,-11.5711
2000,5,1,4,343,-7.8931
2000,5,1,5,399,-11.8441
2000,5,2,1,157,-4.9716
2000,5,2,2,154,-8.0364
2000,5,2,3,142,-7.3791
2000,5,2,4,146,-7.9046
2000,5,2,5,214,-6.5584
2000,5,3,1,127,0.1556
2000,5,3,2,158,-3.0944
2000,5,3,3,187,-4.9654
2000,5,3,4,200,-5.4855
2000,5,3,5,174,-4.3125
2000,6,1,1,671,28.8320
2000,6,1,2,498,30.0312
2000,6,1,3,345,26.3452
2000,6,1,4,342,17.0025
2000,6,1,5,392,20.2521
2000,6,2,1,155,7.7739
2000,6,2,2,151,12.4345
2000,6,2,3,141,8.9499
2000,6,2,4,143,14.6080
2000,6,2,5,214,8.2065
2000,6,3,1,126,1.1841
2000,6,3,2,158,3.1280
2000,6,3,3,187,3.4364
2000,6,3,4,199,7.5171
2000,6,3,5,174,6.7467
2000,7,1,1,683,-1.8538
2000,7,1,2,498,-2.2257
2000,7,1,3,360,0.3771
2000,7,1,4,328,-1.9625
2000,7,1,5,400,-2.6091
2000,7,2,1,180,-6.1619
2000,7,2,2,192,-0.2711
2000,7,2,3,158,-0.9252
2000,7,2,4,165,-1.6431
2000,7,2,5,196,-2.9746
2000,7,3,1,159,-1.4679
2000,7,3,2,188,-4.0358
2000,7,3,3,188,-6.1805
2000,7,3,4,217,-2.4862
2000,7,3,5,238,-1.7045
2000,8,1,1,677,11.2113
2000,8,1,2,492,9.0766
2000,8,1,3,358,6.8225
2000,8,1,4,326,5.1024
2000,8,1,5,396,5.6874
2000,8,2,1,180,10.0056
2000,8,2,2,188,8.4890
2000,8,2,3,157,6.2116
2000,8,2,4,164,7.1753
2000,8,2,5,195,6.7057
2000,8,3,1,158,3.2043
2000,8,3,2,187,8.0837
2000,8,3,3,184,4.1732
2000,8,3,4,212,6.1910
2000,8,3,5,237,9.0318
2000,9,1,1,670,-3.0438
2000,9,1,2,483,-2.2821
2000,9,1,3,356,-4.3209
2000,9,1,4,321,-3.3323
2000,9,1,5,388,-6.8365
2000,9,2,1,176,-1.7252
2000,9,2,2,186,-0.6317
2000,9,2,3,157,-1.7366
2000,9,2,4,161,-4.2837
2000,9,2,5,195,-5.7543
2000,9,3,1,156,-1.4423
2000,9,3,2,185,-5.1571
2000,9,3,3,183,-5.1075
2000,9,3,4,211,-6.2910
2000,9,3,5,234,-10.4311
2000,10,1,1,656,-10.1337
2000,10,1,2,476,-6.0922
2000,10,1,3,356,-6.9481
2000,10,1,4,318,-6.8371
2000,10,1,5,380,-9.6897
2000,10,2,1,174,-4.6773
2000,10,2,2,184,-3.7286
2000,10,2,3,155,-4.1640
2000,10,2,4,158,0.8072
2000,10,2,5,194,-4.8677
2000,10,3,1,152,0.3329
2000,10,3,2,184,3.2571
2000,10,3,3,181,-2.3200
2000,10,3,4,210,-2.8784
2000,10,3,5,231,-1.5509
2000,11,1,1,641,-13.8746
2000,11,1,2,464,-11.8705
2000,11,1,3,350,-9.5142
2000,11,1,4,312,-7.2610
2000,11,1,5,367,-11.4526
2000,11,2,1,174,-11.0301
2000,11,2,2,182,-9.4275
2000,11,2,3,153,-6.8837
2000,11,2,4,154,-5.8183
2000,11,2,5,193,-8.8315
2000,11,3,1,149,-4.9969
2000,11,3,2,183,-7.4164
2000,11,3,3,180,-5.6374
2000,11,3,4,210,-12.6711
2000,11,3,5,228,-13.6755
2000,12,1,1,631,-2.4444
2000,12,1,2,455,-2.5486
2000,12,1,3,346,-0.5649
2000,12,1,4,306,-3.1780
2000,12,1,5,358,-1.4960
2000,12,2,1,174,7.2925
2000,12,2,2,179,9.0489
2000,12,2,3,152,7.7362
2000,12,2,4,152,8.5717
2000,12,2,5,193,6.6223
2000,12,3,1,148,5.8243
2000,12,3,2,182,-4.5757
2000,12,3,3,180,3.8357
2000,12,3,4,208,-2.4959
2000,12,3,5,226,-3.5176
2001,1,1,1,613,21.3339
2001,1,1,2,449,17.9103
2001,1,1,3,342,16.3948
2001,1,1,4,302,13.3227
2001,1,1,5,354,18.8722
2001,1,2,1,173,4.1831
2001,1,2,2,177,6.1220
2001,1,2,3,150,5.2243
2001,1,2,4,148,5.3089
2001,1,2,5,191,9.4438
2001,1,3,1,147,-3.3521
2001,1,3,2,182,10.6534
2001,1,3,3,178,1.3531
2001,1,3,4,207,4.2211
2001,1,3,5,226,9.0650
2001,2,1,1,600,-8.9309
2001,2,1,2,440,-5.4979
2001,2,1,3,339,-1.3089
2001,2,1,4,295,-4.6969
2001,2,1,5,347,-5.9113
2001,2,2,1,169,-6.7556
