year,month,rank_ME,rank_dLNO,nstocks,ret_vw
2010,6,3,4,165,-5.5150
2010,6,3,5,145,-6.8006
2010,7,1,1,378,8.8957
2010,7,1,2,446,6.7728
2010,7,1,3,219,7.6383
2010,7,1,4,134,7.0346
2010,7,1,5,250,5.9009
2010,7,2,1,115,9.5147
2010,7,2,2,141,6.8145
2010,7,2,3,129,7.8501
2010,7,2,4,117,8.1083
2010,7,2,5,154,6.1578
2010,7,3,1,87,6.2460
2010,7,3,2,147,8.3433
2010,7,3,3,157,6.1423
2010,7,3,4,144,6.0724
2010,7,3,5,184,7.3467
2010,8,1,1,377,-9.2524
2010,8,1,2,442,-9.9879
2010,8,1,3,216,-9.2355
2010,8,1,4,133,-6.0298
2010,8,1,5,248,-9.0225
2010,8,2,1,114,-7.3553
2010,8,2,2,139,-8.8234
2010,8,2,3,129,-7.3294
2010,8,2,4,117,-4.8411
2010,8,2,5,151,-6.8588
2010,8,3,1,87,-3.1817
2010,8,3,2,145,-8.0781
2010,8,3,3,156,-3.2975
2010,8,3,4,144,-2.8386
2010,8,3,5,183,-1.8110
2010,9,1,1,376,14.3958
2010,9,1,2,439,11.2644
2010,9,1,3,214,14.0054
2010,9,1,4,133,12.2120
2010,9,1,5,246,13.0112
2010,9,2,1,114,15.8941
2010,9,2,2,137,15.1240
2010,9,2,3,128,12.2220
2010,9,2,4,116,13.2086
2010,9,2,5,148,13.0129
2010,9,3,1,87,6.9118
2010,9,3,2,145,11.8274
2010,9,3,3,155,9.2946
2010,9,3,4,144,10.0345
2010,9,3,5,183,9.4474
2010,10,1,1,371,5.8234
2010,10,1,2,436,4.5500
2010,10,1,3,212,7.5482
2010,10,1,4,132,5.5162
2010,10,1,5,243,6.1498
2010,10,2,1,113,2.5072
2010,10,2,2,137,4.9880
2010,10,2,3,128,2.6796
2010,10,2,4,115,4.6626
2010,10,2,5,148,4.3093
2010,10,3,1,87,5.3271
2010,10,3,2,145,6.0729
2010,10,3,3,155,2.0405
2010,10,3,4,144,4.3408
2010,10,3,5,182,3.0851
2010,11,1,1,364,4.3508
2010,11,1,2,433,3.6487
2010,11,1,3,212,4.4575
2010,11,1,4,130,3.2194
2010,11,1,5,241,3.9107
2010,11,2,1,112,4.5692
2010,11,2,2,137,4.7328
2010,11,2,3,128,3.6437
2010,11,2,4,115,5.5188
2010,11,2,5,148,2.6233
2010,11,3,1,86,-0.2425
2010,11,3,2,145,-1.9394
2010,11,3,3,155,1.3422
2010,11,3,4,140,0.8968
2010,11,3,5,182,0.7518
2010,12,1,1,355,9.7089
2010,12,1,2,428,10.3036
2010,12,1,3,211,8.2814
2010,12,1,4,129,6.1081
2010,12,1,5,241,8.2414
2010,12,2,1,112,9.7955
2010,12,2,2,136,6.9367
2010,12,2,3,127,6.5849
2010,12,2,4,115,5.8032
2010,12,2,5,147,7.1293
2010,12,3,1,86,6.7265
2010,12,3,2,144,7.9706
2010,12,3,3,154,4.7688
2010,12,3,4,140,5.3822
2010,12,3,5,181,5.4960
2011,1,1,1,348,-0.5528
2011,1,1,2,426,-0.7354
2011,1,1,3,205,-0.8228
2011,1,1,4,126,-2.6095
2011,1,1,5,239,-2.6993
2011,1,2,1,110,1.6333
2011,1,2,2,136,0.6766
2011,1,2,3,125,0.7614
2011,1,2,4,115,-0.1211
2011,1,2,5,146,0.9454
2011,1,3,1,86,2.5241
2011,1,3,2,144,2.4899
2011,1,3,3,154,2.8178
2011,1,3,4,140,1.6673
2011,1,3,5,181,1.0253
2011,2,1,1,343,5.7078
2011,2,1,2,423,3.5800
2011,2,1,3,203,4.0626
2011,2,1,4,125,4.8863
2011,2,1,5,238,7.5178
2011,2,2,1,110,7.5637
2011,2,2,2,136,6.3695
2011,2,2,3,124,5.6024
2011,2,2,4,115,5.9308
2011,2,2,5,145,4.3606
2011,2,3,1,86,5.5362
2011,2,3,2,142,1.4005
2011,2,3,3,154,3.6744
2011,2,3,4,140,3.5651
2011,2,3,5,181,4.4898
2011,3,1,1,339,2.5196
2011,3,1,2,418,2.6640
2011,3,1,3,201,5.6956
2011,3,1,4,124,2.6998
2011,3,1,5,237,1.0664
2011,3,2,1,110,2.8549
2011,3,2,2,135,3.1572
2011,3,2,3,124,3.7162
2011,3,2,4,115,1.8889
2011,3,2,5,145,2.7422
2011,3,3,1,85,0.0377
2011,3,3,2,142,-1.1187
2011,3,3,3,154,0.2467
2011,3,3,4,140,0.9214
2011,3,3,5,180,2.5454
2011,4,1,1,336,0.9234
2011,4,1,2,417,1.4989
2011,4,1,3,199,1.3171
2011,4,1,4,122,2.8178
2011,4,1,5,234,1.6482
2011,4,2,1,110,2.3360
2011,4,2,2,135,2.5558
2011,4,2,3,124,1.3418
2011,4,2,4,114,3.1141
2011,4,2,5,145,3.5114
2011,4,3,1,83,3.6488
2011,4,3,2,142,2.4733
2011,4,3,3,154,3.3934
2011,4,3,4,139,3.2468
2011,4,3,5,179,4.2315
2011,5,1,1,330,-3.0669
2011,5,1,2,413,-1.9749
2011,5,1,3,197,-1.0345
2011,5,1,4,121,-0.5332
2011,5,1,5,233,-2.7722
2011,5,2,1,110,-3.5304
2011,5,2,2,135,-2.2820
2011,5,2,3,124,-1.8896
2011,5,2,4,114,-2.1824
2011,5,2,5,144,-0.0819
2011,5,3,1,82,-0.8044
2011,5,3,2,142,-1.1736
2011,5,3,3,154,-1.4721
2011,5,3,4,139,-0.7693
2011,5,3,5,178,-0.1926
2011,6,1,1,327,-3.4883
2011,6,1,2,408,-3.2705
2011,6,1,3,197,-3.6251
2011,6,1,4,119,-1.6443
2011,6,1,5,232,-2.9650
2011,6,2,1,109,-1.9487
2011,6,2,2,135,-1.9680
2011,6,2,3,123,-1.3432
2011,6,2,4,113,-0.4003
2011,6,2,5,143,-1.4716
2011,6,3,1,82,-3.1091
2011,6,3,2,142,-1.2341
2011,6,3,3,154,-1.7203
2011,6,3,4,138,-0.9173
2011,6,3,5,177,-1.6068
2011,7,1,1,447,-4.3481
2011,7,1,2,237,-1.8874
2011,7,1,3,205,-0.8033
2011,7,1,4,171,-3.7359
2011,7,1,5,287,-2.1967
2011,7,2,1,114,-4.7429
2011,7,2,2,136,-4.7237
2011,7,2,3,114,-4.8195
2011,7,2,4,103,-2.9897
2011,7,2,5,158,-4.8284
2011,7,3,1,116,-3.7779
2011,7,3,2,121,-3.3816
2011,7,3,3,140,-0.1593
2011,7,3,4,170,-1.4592
2011,7,3,5,145,-0.9325
2011,8,1,1,444,-12.4854
2011,8,1,2,236,-10.4145
2011,8,1,3,205,-9.3138
2011,8,1,4,170,-11.3944
2011,8,1,5,286,-10.9401
2011,8,2,1,112,-9.2966
2011,8,2,2,136,-8.2454
2011,8,2,3,114,-7.6697
2011,8,2,4,103,-8.2672
2011,8,2,5,156,-9.4212
2011,8,3,1,116,-3.5519
2011,8,3,2,121,-4.1806
2011,8,3,3,139,-4.7495
2011,8,3,4,170,-5.0903
2011,8,3,5,144,-6.2044
2011,9,1,1,442,-12.0235
2011,9,1,2,235,-11.6060
2011,9,1,3,204,-11.3591
2011,9,1,4,170,-11.8223
2011,9,1,5,283,-10.8265
2011,9,2,1,111,-11.7380
2011,9,2,2,135,-11.5451
2011,9,2,3,113,-8.6538
2011,9,2,4,103,-10.5960
2011,9,2,5,156,-12.7043
2011,9,3,1,116,-5.5274
2011,9,3,2,121,-6.5939
2011,9,3,3,139,-7.3237
2011,9,3,4,170,-5.3902
2011,9,3,5,143,-8.8775
2011,10,1,1,440,14.3220
2011,10,1,2,234,13.0807
2011,10,1,3,202,14.5066
2011,10,1,4,170,13.2439
2011,10,1,5,281,13.1626
2011,10,2,1,110,17.7103
2011,10,2,2,134,17.4746
2011,10,2,3,112,13.3206
2011,10,2,4,103,13.5862
2011,10,2,5,156,15.7049
2011,10,3,1,115,8.9339
2011,10,3,2,120,11.7219
2011,10,3,3,137,10.9505
2011,10,3,4,170,10.1485
2011,10,3,5,143,12.1446
2011,11,1,1,437,-0.4888
2011,11,1,2,232,-2.1493
2011,11,1,3,200,-2.1025
2011,11,1,4,169,-0.9383
2011,11,1,5,280,-3.5405
2011,11,2,1,110,-0.1589
2011,11,2,2,133,0.1220
2011,11,2,3,111,0.7326
2011,11,2,4,103,-1.7357
2011,11,2,5,155,-2.0637
2011,11,3,1,115,-0.1655
2011,11,3,2,120,1.3210
2011,11,3,3,137,-0.9615
2011,11,3,4,168,0.5625
2011,11,3,5,143,0.4460
2011,12,1,1,431,0.4513
2011,12,1,2,231,3.1660
2011,12,1,3,198,1.0599
2011,12,1,4,167,1.5706
2011,12,1,5,275,0.7632
2011,12,2,1,110,-1.1987
2011,12,2,2,132,0.4156
2011,12,2,3,111,1.3908
2011,12,2,4,103,-0.0188
2011,12,2,5,154,-0.8703
2011,12,3,1,114,3.4904
2011,12,3,2,119,0.6933
2011,12,3,3,137,1.3102
2011,12,3,4,168,-0.1390
2011,12,3,5,143,-1.9781
2012,1,1,1,429,11.2450
2012,1,1,2,229,7.1212
2012,1,1,3,195,7.4928
2012,1,1,4,164,8.9437
2012,1,1,5,274,8.9265
2012,1,2,1,109,6.9048
2012,1,2,2,132,7.5244
2012,1,2,3,111,6.6628
2012,1,2,4,103,8.2139
2012,1,2,5,153,5.8152
2012,1,3,1,114,4.7147
2012,1,3,2,118,4.4633
2012,1,3,3,135,7.2151
2012,1,3,4,168,4.4493
2012,1,3,5,142,2.7887
2012,2,1,1,426,1.7513
2012,2,1,2,229,2.4429
2012,2,1,3,191,0.6559
2012,2,1,4,163,2.0597
2012,2,1,5,273,2.5250
2012,2,2,1,109,5.5530
2012,2,2,2,132,2.9559
2012,2,2,3,110,4.1114
2012,2,2,4,101,1.0391
2012,2,2,5,151,3.2343
2012,2,3,1,114,3.0837
2012,2,3,2,118,4.1713
2012,2,3,3,135,7.0372
2012,2,3,4,168,3.1575
2012,2,3,5,141,3.7966
2012,3,1,1,423,3.5692
2012,3,1,2,228,3.5235
2012,3,1,3,189,3.3558
2012,3,1,4,162,4.1839
2012,3,1,5,267,3.2344
2012,3,2,1,109,1.2193
2012,3,2,2,131,1.8853
2012,3,2,3,110,2.6985
2012,3,2,4,101,2.6322
2012,3,2,5,151,1.9923
2012,3,3,1,113,2.9401
2012,3,3,2,117,1.9986
2012,3,3,3,135,3.6451
2012,3,3,4,168,3.2959
2012,3,3,5,139,0.8192
2012,4,1,1,421,-2.7368
2012,4,1,2,226,-1.8167
2012,4,1,3,189,-3.0075
2012,4,1,4,161,-3.2030
2012,4,1,5,261,-1.1250
2012,4,2,1,109,-0.0730
2012,4,2,2,131,-1.8417
2012,4,2,3,110,0.2659
2012,4,2,4,101,-0.7758
2012,4,2,5,151,-2.6615
2012,4,3,1,113,-0.8236
2012,4,3,2,117,-0.5072
2012,4,3,3,133,-0.2842
2012,4,3,4,168,0.2143
2012,4,3,5,139,-1.0574
2012,5,1,1,419,-6.9257
2012,5,1,2,224,-7.2244
2012,5,1,3,187,-5.7400
2012,5,1,4,160,-7.7790
2012,5,1,5,258,-9.0535
2012,5,2,1,109,-8.0465
2012,5,2,2,131,-7.0295
2012,5,2,3,110,-3.5250
2012,5,2,4,101,-5.7817
2012,5,2,5,149,-7.8608
2012,5,3,1,113,-5.1367
2012,5,3,2,117,-5.5018
2012,5,3,3,132,-4.8959
2012,5,3,4,167,-4.6341
2012,5,3,5,139,-7.3889
2012,6,1,1,418,7.0484
2012,6,1,2,220,5.4526
2012,6,1,3,187,6.0358
2012,6,1,4,159,6.8027
2012,6,1,5,256,6.7234
2012,6,2,1,109,6.9461
2012,6,2,2,131,3.2417
2012,6,2,3,110,4.9796
2012,6,2,4,100,5.1341
2012,6,2,5,149,3.6342
2012,6,3,1,113,4.6961
2012,6,3,2,117,4.0283
2012,6,3,3,132,2.6257
2012,6,3,4,166,3.1231
2012,6,3,5,137,3.7685
2012,7,1,1,380,-3.0169
2012,7,1,2,268,-0.6419
2012,7,1,3,190,-0.3475
2012,7,1,4,227,-2.6635
2012,7,1,5,235,-3.0069
2012,7,2,1,91,-0.4756
2012,7,2,2,131,-3.4955
2012,7,2,3,125,-1.6044
2012,7,2,4,121,-2.1992
2012,7,2,5,136,-1.0598
2012,7,3,1,115,0.4153
2012,7,3,2,151,0.1775
2012,7,3,3,146,2.7721
2012,7,3,4,152,2.4994
2012,7,3,5,149,0.9644
2012,8,1,1,377,3.3412
2012,8,1,2,266,4.0195
2012,8,1,3,188,3.9012
2012,8,1,4,224,1.4134
2012,8,1,5,233,3.2785
2012,8,2,1,91,4.1068
2012,8,2,2,131,4.3547
2012,8,2,3,124,3.2711
2012,8,2,4,120,3.6919
2012,8,2,5,136,4.0536
2012,8,3,1,115,1.3383
2012,8,3,2,150,2.2625
2012,8,3,3,144,1.7415
2012,8,3,4,151,3.2202
2012,8,3,5,149,3.0122
2012,9,1,1,373,5.6368
2012,9,1,2,264,3.6343
2012,9,1,3,187,4.8194
2012,9,1,4,220,6.1635
2012,9,1,5,231,5.1352
2012,9,2,1,91,3.0617
2012,9,2,2,131,2.6296
2012,9,2,3,124,3.5551
2012,9,2,4,119,2.7251
2012,9,2,5,135,2.6192
2012,9,3,1,115,2.9095
2012,9,3,2,149,2.6170
2012,9,3,3,144,2.9243
2012,9,3,4,149,1.5732
2012,9,3,5,149,2.0754
2012,10,1,1,370,-4.7811
2012,10,1,2,263,-2.8757
2012,10,1,3,183,-3.8253
2012,10,1,4,219,-3.2784
2012,10,1,5,228,-4.7285
2012,10,2,1,91,-1.4236
2012,10,2,2,130,-1.0180
2012,10,2,3,124,-1.1276
2012,10,2,4,119,-2.1261
2012,10,2,5,135,-1.7985
2012,10,3,1,115,-1.8944
2012,10,3,2,149,-1.8346
2012,10,3,3,144,-2.2237
2012,10,3,4,149,-3.6966
2012,10,3,5,148,-2.4938
2012,11,1,1,367,1.4634
2012,11,1,2,260,2.4684
2012,11,1,3,182,2.9751
2012,11,1,4,219,0.2721
2012,11,1,5,227,-1.6822
2012,11,2,1,91,1.6136
2012,11,2,2,129,1.2060
2012,11,2,3,122,2.0316
2012,11,2,4,118,1.9802
2012,11,2,5,133,0.6724
2012,11,3,1,114,2.3533
2012,11,3,2,149,1.6875
2012,11,3,3,144,1.1050
2012,11,3,4,148,0.6184
2012,11,3,5,147,-0.2999
2012,12,1,1,364,3.0260
2012,12,1,2,257,4.0229
2012,12,1,3,182,2.2669
2012,12,1,4,213,4.0911
2012,12,1,5,225,3.6847
2012,12,2,1,91,4.1716
2012,12,2,2,129,4.0100
2012,12,2,3,122,2.9697
2012,12,2,4,117,3.5086
2012,12,2,5,133,3.4249
2012,12,3,1,114,0.3838
2012,12,3,2,149,0.7772
2012,12,3,3,144,1.5209
2012,12,3,4,148,-1.8098
2012,12,3,5,146,2.4354
2013,1,1,1,361,8.4143
2013,1,1,2,253,7.6974
2013,1,1,3,181,5.2659
2013,1,1,4,211,4.9367
2013,1,1,5,221,4.5908
2013,1,2,1,90,7.6447
2013,1,2,2,127,4.9661
2013,1,2,3,121,5.9857
2013,1,2,4,116,5.8260
2013,1,2,5,132,7.0367
2013,1,3,1,114,6.3355
2013,1,3,2,148,6.9373
2013,1,3,3,144,4.9317
2013,1,3,4,148,2.1503
2013,1,3,5,145,6.8996
2013,2,1,1,359,0.1885
2013,2,1,2,252,1.4896
2013,2,1,3,181,1.0878
2013,2,1,4,211,0.0153
2013,2,1,5,218,0.9531
2013,2,2,1,90,1.8584
2013,2,2,2,127,0.9614
2013,2,2,3,121,0.2441
2013,2,2,4,116,0.3351
2013,2,2,5,131,0.8890
2013,2,3,1,113,1.9845
2013,2,3,2,147,1.2236
2013,2,3,3,143,2.2414
2013,2,3,4,148,1.1556
2013,2,3,5,145,0.0809
2013,3,1,1,357,7.3356
2013,3,1,2,251,4.4236
2013,3,1,3,180,5.2224
2013,3,1,4,210,6.0141
2013,3,1,5,217,6.3645
2013,3,2,1,90,4.8479
2013,3,2,2,126,4.2920
2013,3,2,3,120,4.9562
2013,3,2,4,115,5.5464
2013,3,2,5,130,4.1468
2013,3,3,1,113,4.2129
2013,3,3,2,147,4.0266
2013,3,3,3,143,4.5434
2013,3,3,4,148,3.5967
2013,3,3,5,145,2.4806
2013,4,1,1,349,0.9278
2013,4,1,2,251,0.7653
2013,4,1,3,179,-1.8250
2013,4,1,4,208,0.7929
2013,4,1,5,216,-0.7769
2013,4,2,1,90,-1.5036
2013,4,2,2,126,-1.1272
2013,4,2,3,120,0.2588
2013,4,2,4,115,-1.6080
2013,4,2,5,130,-1.4655
2013,4,3,1,113,1.2864
2013,4,3,2,147,2.8589
2013,4,3,3,143,2.4802
2013,4,3,4,148,1.2589
2013,4,3,5,145,0.4583
2013,5,1,1,345,4.1758
2013,5,1,2,248,7.0657
2013,5,1,3,178,7.2057
2013,5,1,4,207,5.7161
2013,5,1,5,216,5.1333
2013,5,2,1,90,5.6315
2013,5,2,2,124,6.0753
2013,5,2,3,119,5.1026
2013,5,2,4,114,3.7405
2013,5,2,5,130,5.6301
2013,5,3,1,113,3.2028
2013,5,3,2,147,1.9399
2013,5,3,3,143,1.1097
2013,5,3,4,148,1.0722
2013,5,3,5,145,2.3288
2013,6,1,1,339,-0.7136
2013,6,1,2,247,0.8004
2013,6,1,3,177,0.4000
2013,6,1,4,206,0.2889
2013,6,1,5,214,0.0259
2013,6,2,1,90,-2.6748
2013,6,2,2,123,-0.9550
2013,6,2,3,119,-1.0320
2013,6,2,4,114,0.9338
2013,6,2,5,130,-0.8544
2013,6,3,1,112,-0.8274
2013,6,3,2,147,-2.2571
2013,6,3,3,143,-0.3735
2013,6,3,4,147,-2.5326
2013,6,3,5,145,-1.1422
2013,7,1,1,397,8.7745
2013,7,1,2,279,9.1605
2013,7,1,3,152,7.8015
2013,7,1,4,179,7.8210
2013,7,1,5,217,7.4205
2013,7,2,1,103,9.2777
2013,7,2,2,110,8.1730
2013,7,2,3,115,5.6254
2013,7,2,4,117,6.9082
2013,7,2,5,162,5.3649
2013,7,3,1,118,5.6523
2013,7,3,2,139,5.7577
2013,7,3,3,148,3.0691
2013,7,3,4,138,6.1097
2013,7,3,5,159,5.8141
2013,8,1,1,396,-2.3873
2013,8,1,2,278,-3.6304
2013,8,1,3,151,-3.3500
2013,8,1,4,179,-2.2646
2013,8,1,5,215,-1.6637
2013,8,2,1,103,-4.1546
2013,8,2,2,109,-3.8800
2013,8,2,3,114,-4.4568
2013,8,2,4,117,-2.2015
2013,8,2,5,162,-0.5318
2013,8,3,1,117,-2.3151
2013,8,3,2,138,-2.9456
2013,8,3,3,148,-2.3564
2013,8,3,4,137,-0.7145
2013,8,3,5,158,-2.9384
2013,9,1,1,391,6.4507
2013,9,1,2,273,7.4590
2013,9,1,3,151,7.1614
2013,9,1,4,177,7.5317
2013,9,1,5,214,7.8158
2013,9,2,1,102,5.9802
2013,9,2,2,109,6.9429
2013,9,2,3,114,5.7799
2013,9,2,4,117,5.1789
2013,9,2,5,162,6.8173
2013,9,3,1,117,3.6555
2013,9,3,2,138,4.0250
2013,9,3,3,148,3.1791
2013,9,3,4,137,3.0789
2013,9,3,5,158,4.4158
2013,10,1,1,387,0.5235
2013,10,1,2,271,4.2480
2013,10,1,3,151,2.1722
2013,10,1,4,176,1.1803
2013,10,1,5,213,4.0014
2013,10,2,1,102,2.6862
2013,10,2,2,109,3.1620
2013,10,2,3,114,2.3505
2013,10,2,4,116,3.5859
2013,10,2,5,162,2.0883
2013,10,3,1,116,5.0589
2013,10,3,2,138,4.5553
2013,10,3,3,148,3.7445
2013,10,3,4,137,4.5732
2013,10,3,5,157,5.0969
2013,11,1,1,385,6.3795
2013,11,1,2,269,7.1252
2013,11,1,3,149,4.1118
2013,11,1,4,175,5.8532
2013,11,1,5,212,5.5352
2013,11,2,1,100,2.3593
2013,11,2,2,108,3.1036
2013,11,2,3,113,4.9395
2013,11,2,4,115,3.7417
2013,11,2,5,160,3.4700
2013,11,3,1,115,2.6799
2013,11,3,2,138,3.6776
2013,11,3,3,147,2.4780
2013,11,3,4,137,2.6108
2013,11,3,5,156,1.4230
2013,12,1,1,378,3.1798
2013,12,1,2,268,3.6109
2013,12,1,3,148,3.2222
2013,12,1,4,173,0.8321
2013,12,1,5,209,2.8782
2013,12,2,1,98,3.1386
2013,12,2,2,107,2.5786
2013,12,2,3,113,2.2878
2013,12,2,4,114,1.8358
2013,12,2,5,160,1.3247
2013,12,3,1,115,2.1952
2013,12,3,2,138,2.3994
2013,12,3,3,147,2.7987
2013,12,3,4,137,1.8306
2013,12,3,5,156,2.6700
2014,1,1,1,377,-0.0719
2014,1,1,2,268,-2.5419
2014,1,1,3,147,-2.2123
2014,1,1,4,172,-2.0415
2014,1,1,5,207,-0.5609
2014,1,2,1,95,-4.9462
2014,1,2,2,106,-1.8077
2014,1,2,3,113,-2.7021
2014,1,2,4,114,-2.0753
2014,1,2,5,159,-3.6983
2014,1,3,1,115,-4.1034
2014,1,3,2,136,-3.8521
2014,1,3,3,147,-1.3110
2014,1,3,4,136,-4.9043
2014,1,3,5,155,-2.4925
2014,2,1,1,375,5.8557
2014,2,1,2,268,5.5503
2014,2,1,3,146,2.8216
2014,2,1,4,172,4.1158
2014,2,1,5,205,6.3083
2014,2,2,1,94,4.5250
2014,2,2,2,105,5.9409
2014,2,2,3,113,4.3285
2014,2,2,4,112,2.6096
2014,2,2,5,159,6.5174
2014,2,3,1,115,4.4737
2014,2,3,2,136,5.2478
2014,2,3,3,146,4.0598
2014,2,3,4,135,5.2649
2014,2,3,5,154,4.9670
2014,3,1,1,368,-1.8765
2014,3,1,2,266,-0.3511
2014,3,1,3,142,-0.4769
2014,3,1,4,171,0.7930
2014,3,1,5,203,0.4557
2014,3,2,1,94,-1.3457
2014,3,2,2,104,-0.3851
2014,3,2,3,113,-0.0123
2014,3,2,4,111,-0.2149
2014,3,2,5,158,0.1247
2014,3,3,1,115,0.1502
2014,3,3,2,135,1.2802
2014,3,3,3,146,1.0501
2014,3,3,4,135,0.6760
2014,3,3,5,154,-1.2590
2014,4,1,1,367,-7.4221
2014,4,1,2,266,-5.9518
2014,4,1,3,142,-5.5157
2014,4,1,4,170,-6.1421
2014,4,1,5,200,-3.2595
2014,4,2,1,94,-3.2537
2014,4,2,2,104,-2.6762
2014,4,2,3,113,-2.9348
2014,4,2,4,111,-3.7854
2014,4,2,5,157,-2.0280
2014,4,3,1,114,0.8859
2014,4,3,2,135,0.2958
2014,4,3,3,146,0.2317
2014,4,3,4,135,2.4364
2014,4,3,5,154,0.5693
2014,5,1,1,365,-1.4687
2014,5,1,2,263,-1.0928
2014,5,1,3,142,-2.0211
2014,5,1,4,169,-0.8179
2014,5,1,5,198,-0.2843
2014,5,2,1,93,-0.2541
2014,5,2,2,104,0.7297
2014,5,2,3,112,1.4256
2014,5,2,4,111,1.8126
2014,5,2,5,157,0.1336
2014,5,3,1,114,2.1721
2014,5,3,2,135,2.1292
2014,5,3,3,146,1.7431
2014,5,3,4,135,2.9461
2014,5,3,5,154,2.4674
2014,6,1,1,364,5.5603
2014,6,1,2,259,4.3415
2014,6,1,3,141,2.8501
2014,6,1,4,169,10.1592
2014,6,1,5,198,6.4211
2014,6,2,1,93,3.9270
2014,6,2,2,103,5.8006
2014,6,2,3,112,5.5327
2014,6,2,4,110,4.8512
2014,6,2,5,157,5.8975
2014,6,3,1,114,0.7912
2014,6,3,2,135,1.0749
2014,6,3,3,146,1.8506
2014,6,3,4,134,2.2167
2014,6,3,5,153,4.5737
2014,7,1,1,468,-6.4473
2014,7,1,2,217,-6.4743
2014,7,1,3,142,-6.6752
2014,7,1,4,127,-6.6830
2014,7,1,5,190,-5.3491
2014,7,2,1,138,-7.0563
2014,7,2,2,125,-3.0573
2014,7,2,3,93,-6.1337
2014,7,2,4,117,-6.3314
2014,7,2,5,141,-6.6452
2014,7,3,1,129,-1.5162
2014,7,3,2,149,-1.1215
2014,7,3,3,151,-2.2168
2014,7,3,4,134,-1.3262
2014,7,3,5,160,-1.5039
2014,8,1,1,465,4.5476
2014,8,1,2,216,4.5157
2014,8,1,3,141,3.5690
2014,8,1,4,127,3.6092
2014,8,1,5,189,2.4302
2014,8,2,1,135,5.0399
2014,8,2,2,125,5.5589
2014,8,2,3,93,4.1895
2014,8,2,4,116,6.0591
2014,8,2,5,139,4.7046
2014,8,3,1,129,3.7504
2014,8,3,2,148,5.5656
2014,8,3,3,151,4.0105
2014,8,3,4,134,3.6088
2014,8,3,5,160,4.5953
2014,9,1,1,462,-8.6136
2014,9,1,2,215,-6.0047
2014,9,1,3,139,-7.1647
2014,9,1,4,127,-3.8061
2014,9,1,5,188,-7.5133
2014,9,2,1,135,-5.6295
2014,9,2,2,125,-5.8383
2014,9,2,3,93,-6.3387
2014,9,2,4,115,-5.5191
2014,9,2,5,138,-5.3159
2014,9,3,1,128,-2.0941
2014,9,3,2,148,-1.0015
2014,9,3,3,150,-0.7744
2014,9,3,4,134,-2.0554
2014,9,3,5,159,-4.4868
2014,10,1,1,458,6.6328
2014,10,1,2,214,5.2551
2014,10,1,3,139,7.1150
2014,10,1,4,126,8.3999
2014,10,1,5,188,1.5749
2014,10,2,1,134,4.1024
2014,10,2,2,125,7.9849
2014,10,2,3,93,6.7557
2014,10,2,4,115,4.6052
2014,10,2,5,138,2.6018
2014,10,3,1,126,3.7421
2014,10,3,2,148,3.4194
2014,10,3,3,150,1.7112
2014,10,3,4,134,0.7834
2014,10,3,5,159,0.1414
2014,11,1,1,456,0.1429
2014,11,1,2,212,-0.6514
2014,11,1,3,138,-3.1271
2014,11,1,4,124,-0.9878
2014,11,1,5,186,-0.6479
2014,11,2,1,134,0.0241
2014,11,2,2,125,2.0960
2014,11,2,3,93,1.0494
2014,11,2,4,114,1.0798
2014,11,2,5,137,-0.7665
2014,11,3,1,125,3.1624
2014,11,3,2,148,4.1269
2014,11,3,3,150,4.5957
2014,11,3,4,134,2.1898
2014,11,3,5,159,0.2474
2014,12,1,1,454,5.3411
2014,12,1,2,210,6.3413
2014,12,1,3,138,5.3026
2014,12,1,4,122,3.0816
2014,12,1,5,185,3.0283
2014,12,2,1,134,0.4930
2014,12,2,2,125,1.1529
2014,12,2,3,93,2.6074
2014,12,2,4,113,2.2826
2014,12,2,5,137,1.9681
2014,12,3,1,124,0.2481
2014,12,3,2,148,-1.8989
2014,12,3,3,149,0.0557
2014,12,3,4,134,-0.5737
2014,12,3,5,158,-0.6147
2015,1,1,1,451,-3.8846
2015,1,1,2,208,-5.9552
2015,1,1,3,138,-2.3319
2015,1,1,4,122,-5.0156
2015,1,1,5,184,-5.3011
2015,1,2,1,132,-3.7816
2015,1,2,2,125,-2.5072
2015,1,2,3,93,-2.4118
2015,1,2,4,113,-3.2607
2015,1,2,5,136,-4.1989
2015,1,3,1,124,-2.8749
2015,1,3,2,146,-1.2276
2015,1,3,3,148,-2.2276
2015,1,3,4,134,-2.0140
2015,1,3,5,158,-3.0837
2015,2,1,1,448,4.7646
2015,2,1,2,207,7.8554
2015,2,1,3,136,5.6488
2015,2,1,4,122,3.9148
2015,2,1,5,184,6.6467
2015,2,2,1,130,8.6969
2015,2,2,2,125,7.1164
2015,2,2,3,92,4.7134
2015,2,2,4,113,6.1780
2015,2,2,5,135,7.3316
2015,2,3,1,122,6.6387
2015,2,3,2,145,6.4411
2015,2,3,3,148,4.4722
2015,2,3,4,133,5.8152
2015,2,3,5,156,6.8575
2015,3,1,1,445,-0.3572
2015,3,1,2,207,1.8559
2015,3,1,3,133,0.9863
2015,3,1,4,122,0.3360
2015,3,1,5,182,0.1567
2015,3,2,1,129,1.2947
2015,3,2,2,123,2.4926
2015,3,2,3,91,2.6093
2015,3,2,4,113,1.2937
2015,3,2,5,134,1.5514
2015,3,3,1,122,-0.4763
2015,3,3,2,144,-2.6363
