year,month,rank_ME,rank_dWC,nstocks,ret_vw
1998,7,3,4,184,-2.2263
1998,7,3,5,179,-4.4670
1998,8,1,1,803,-20.9757
1998,8,1,2,296,-19.0123
1998,8,1,3,316,-20.3291
1998,8,1,4,448,-20.7045
1998,8,1,5,925,-24.0559
1998,8,2,1,180,-21.9879
1998,8,2,2,127,-15.1538
1998,8,2,3,141,-16.0256
1998,8,2,4,169,-18.2890
1998,8,2,5,291,-23.1892
1998,8,3,1,172,-13.3480
1998,8,3,2,195,-12.7215
1998,8,3,3,183,-10.0535
1998,8,3,4,184,-14.9672
1998,8,3,5,179,-16.8441
1998,9,1,1,792,3.9341
1998,9,1,2,291,5.1861
1998,9,1,3,313,6.8278
1998,9,1,4,441,2.9040
1998,9,1,5,920,3.4993
1998,9,2,1,178,10.4701
1998,9,2,2,126,5.1326
1998,9,2,3,141,3.8239
1998,9,2,4,164,8.6877
1998,9,2,5,289,8.1478
1998,9,3,1,170,8.7400
1998,9,3,2,194,8.8327
1998,9,3,3,183,7.2934
1998,9,3,4,182,6.9564
1998,9,3,5,178,8.4654
1998,10,1,1,774,2.5934
1998,10,1,2,286,1.8316
1998,10,1,3,310,3.2579
1998,10,1,4,434,3.0627
1998,10,1,5,905,4.1567
1998,10,2,1,178,5.2741
1998,10,2,2,125,3.0573
1998,10,2,3,140,7.0856
1998,10,2,4,164,5.4863
1998,10,2,5,286,7.4730
1998,10,3,1,170,7.8162
1998,10,3,2,193,5.9779
1998,10,3,3,183,7.3239
1998,10,3,4,178,8.0763
1998,10,3,5,177,4.5209
1998,11,1,1,752,10.4394
1998,11,1,2,279,8.3439
1998,11,1,3,309,8.5632
1998,11,1,4,426,7.3775
1998,11,1,5,886,8.7720
1998,11,2,1,176,6.8419
1998,11,2,2,125,4.2844
1998,11,2,3,139,3.8727
1998,11,2,4,163,5.7163
1998,11,2,5,285,7.8116
1998,11,3,1,169,7.7537
1998,11,3,2,190,5.3210
1998,11,3,3,183,4.8255
1998,11,3,4,175,7.3463
1998,11,3,5,177,7.2043
1998,12,1,1,740,2.0075
1998,12,1,2,274,2.5825
1998,12,1,3,302,2.4021
1998,12,1,4,421,2.7969
1998,12,1,5,879,1.5129
1998,12,2,1,176,8.4487
1998,12,2,2,124,3.9328
1998,12,2,3,139,4.9860
1998,12,2,4,162,5.6372
1998,12,2,5,284,5.3709
1998,12,3,1,168,8.8784
1998,12,3,2,190,4.8379
1998,12,3,3,182,4.1931
1998,12,3,4,174,10.8222
1998,12,3,5,177,9.7887
1999,1,1,1,726,6.3009
1999,1,1,2,268,6.7853
1999,1,1,3,296,4.5451
1999,1,1,4,417,4.7437
1999,1,1,5,864,7.1440
1999,1,2,1,175,6.6024
1999,1,2,2,123,-2.5613
1999,1,2,3,138,-1.2659
1999,1,2,4,160,0.6446
1999,1,2,5,283,0.8648
1999,1,3,1,168,10.2440
1999,1,3,2,190,0.9751
1999,1,3,3,182,0.2940
1999,1,3,4,174,3.6891
1999,1,3,5,176,7.4213
1999,2,1,1,709,-7.8517
1999,2,1,2,260,-5.5100
1999,2,1,3,294,-5.9660
1999,2,1,4,411,-8.5532
1999,2,1,5,846,-8.1356
1999,2,2,1,174,-9.6830
1999,2,2,2,123,-6.6322
1999,2,2,3,136,-7.5425
1999,2,2,4,157,-8.5789
1999,2,2,5,283,-11.4196
1999,2,3,1,167,-7.7532
1999,2,3,2,189,-0.5292
1999,2,3,3,181,-2.6013
1999,2,3,4,173,-4.2397
1999,2,3,5,173,-6.7421
1999,3,1,1,701,-2.5827
1999,3,1,2,253,-2.4127
1999,3,1,3,291,-4.0189
1999,3,1,4,406,-2.1386
1999,3,1,5,834,-4.6731
1999,3,2,1,172,0.7717
1999,3,2,2,122,1.1581
1999,3,2,3,136,-0.7531
1999,3,2,4,157,1.8436
1999,3,2,5,280,-2.3514
1999,3,3,1,166,7.3174
1999,3,3,2,189,1.5723
1999,3,3,3,181,2.8141
1999,3,3,4,173,1.9184
1999,3,3,5,173,7.5187
1999,4,1,1,688,12.3128
1999,4,1,2,249,8.6637
1999,4,1,3,284,5.9405
1999,4,1,4,400,8.0434
1999,4,1,5,816,9.4879
1999,4,2,1,168,9.1877
1999,4,2,2,120,10.5185
1999,4,2,3,134,7.9353
1999,4,2,4,154,8.1242
1999,4,2,5,278,5.9246
1999,4,3,1,164,-2.0084
1999,4,3,2,186,5.2566
1999,4,3,3,180,9.1382
1999,4,3,4,173,5.7008
1999,4,3,5,172,-1.2543
1999,5,1,1,676,5.7559
1999,5,1,2,247,4.5946
1999,5,1,3,280,5.1515
1999,5,1,4,395,4.1894
1999,5,1,5,804,5.4983
1999,5,2,1,167,2.5004
1999,5,2,2,119,4.4629
1999,5,2,3,134,1.1007
1999,5,2,4,154,3.0008
1999,5,2,5,275,3.6780
1999,5,3,1,164,-4.0338
1999,5,3,2,186,0.0375
1999,5,3,3,178,0.4929
1999,5,3,4,172,-0.9370
1999,5,3,5,169,-1.6919
1999,6,1,1,669,5.1952
1999,6,1,2,245,5.7448
1999,6,1,3,277,9.2109
1999,6,1,4,391,6.3259
1999,6,1,5,791,9.4271
1999,6,2,1,165,6.6425
1999,6,2,2,118,6.0629
1999,6,2,3,133,5.9987
1999,6,2,4,154,8.3851
1999,6,2,5,274,8.8418
1999,6,3,1,162,5.9642
1999,6,3,2,186,4.1033
1999,6,3,3,177,2.4147
1999,6,3,4,172,9.5680
1999,6,3,5,168,8.2886
1999,7,1,1,747,1.7683
1999,7,1,2,306,3.0908
1999,7,1,3,318,4.6756
1999,7,1,4,402,1.7352
1999,7,1,5,812,0.2924
1999,7,2,1,220,-1.4003
1999,7,2,2,135,0.6610
1999,7,2,3,129,2.3516
1999,7,2,4,176,-1.0451
1999,7,2,5,253,-4.7502
1999,7,3,1,205,-3.9683
1999,7,3,2,186,1.6885
1999,7,3,3,194,-2.3077
1999,7,3,4,163,-3.2769
1999,7,3,5,163,-3.0201
1999,8,1,1,734,-3.0646
1999,8,1,2,303,-2.2872
1999,8,1,3,315,1.5707
1999,8,1,4,394,-2.0487
1999,8,1,5,803,-2.7581
1999,8,2,1,218,-0.1280
1999,8,2,2,134,-3.1047
1999,8,2,3,125,-1.6465
1999,8,2,4,174,-5.6548
1999,8,2,5,252,-3.6213
1999,8,3,1,204,1.7497
1999,8,3,2,184,0.9040
1999,8,3,3,192,-1.1474
1999,8,3,4,162,-1.1254
1999,8,3,5,162,-2.7379
1999,9,1,1,727,-0.4892
1999,9,1,2,299,-2.5084
1999,9,1,3,308,-0.3703
1999,9,1,4,389,-0.4997
1999,9,1,5,797,-2.0726
1999,9,2,1,216,-0.5458
1999,9,2,2,131,3.1790
1999,9,2,3,121,-0.1653
1999,9,2,4,172,-0.8265
1999,9,2,5,251,-0.2166
1999,9,3,1,203,-0.4820
1999,9,3,2,181,-2.3831
1999,9,3,3,191,-3.0663
1999,9,3,4,160,-4.9613
1999,9,3,5,161,-1.8842
1999,10,1,1,715,1.9744
1999,10,1,2,287,-0.5506
1999,10,1,3,304,-2.4187
1999,10,1,4,383,-2.3539
1999,10,1,5,786,-4.4257
1999,10,2,1,214,1.8924
1999,10,2,2,131,-0.4927
1999,10,2,3,120,0.0384
1999,10,2,4,171,-5.4501
1999,10,2,5,250,-3.4407
1999,10,3,1,202,8.0424
1999,10,3,2,181,3.1128
1999,10,3,3,187,3.6345
1999,10,3,4,160,5.8654
1999,10,3,5,160,0.5400
1999,11,1,1,703,18.2706
1999,11,1,2,282,11.5698
1999,11,1,3,299,5.5086
1999,11,1,4,379,13.8274
1999,11,1,5,782,13.6882
1999,11,2,1,212,11.5251
1999,11,2,2,130,3.4596
1999,11,2,3,119,4.5498
1999,11,2,4,171,6.7922
1999,11,2,5,249,12.5440
1999,11,3,1,202,7.1125
1999,11,3,2,177,2.7882
1999,11,3,3,185,0.6584
1999,11,3,4,160,5.7904
1999,11,3,5,157,8.0468
1999,12,1,1,695,23.0398
1999,12,1,2,274,8.9915
1999,12,1,3,297,12.9688
1999,12,1,4,375,12.8758
1999,12,1,5,771,15.2559
1999,12,2,1,209,14.9564
1999,12,2,2,127,10.0845
1999,12,2,3,117,10.0426
1999,12,2,4,166,8.9182
1999,12,2,5,243,11.8986
1999,12,3,1,202,14.8566
1999,12,3,2,177,5.0297
1999,12,3,3,182,2.0472
1999,12,3,4,159,6.4279
1999,12,3,5,153,8.1538
2000,1,1,1,684,9.1528
2000,1,1,2,271,13.8024
2000,1,1,3,296,10.0300
2000,1,1,4,373,6.2775
2000,1,1,5,755,8.3353
2000,1,2,1,208,-1.8750
2000,1,2,2,126,-4.6901
2000,1,2,3,113,2.0761
2000,1,2,4,162,1.6797
2000,1,2,5,241,-0.3459
2000,1,3,1,201,-8.2529
2000,1,3,2,176,1.1600
2000,1,3,3,181,-0.6892
2000,1,3,4,156,-6.2412
2000,1,3,5,153,-12.3909
2000,2,1,1,676,37.2652
2000,2,1,2,267,36.3378
2000,2,1,3,291,31.5890
2000,2,1,4,373,29.7062
2000,2,1,5,750,30.0902
2000,2,2,1,207,27.9049
2000,2,2,2,125,9.1329
2000,2,2,3,113,16.2094
2000,2,2,4,160,21.7215
2000,2,2,5,238,17.6003
2000,2,3,1,197,5.2314
2000,2,3,2,175,3.0590
2000,2,3,3,181,-5.3183
2000,2,3,4,156,-0.9207
2000,2,3,5,152,13.9275
2000,3,1,1,667,-12.7772
2000,3,1,2,264,-12.9397
2000,3,1,3,287,-11.9462
2000,3,1,4,366,-7.7207
2000,3,1,5,739,-10.2179
2000,3,2,1,205,-11.2990
2000,3,2,2,124,-1.0440
2000,3,2,3,109,-6.5485
2000,3,2,4,160,-5.1012
2000,3,2,5,235,-6.1441
2000,3,3,1,195,9.4018
2000,3,3,2,174,8.5580
2000,3,3,3,181,4.6428
2000,3,3,4,155,6.5267
2000,3,3,5,151,3.9410
2000,4,1,1,661,-22.2127
2000,4,1,2,259,-15.5212
2000,4,1,3,285,-13.7848
2000,4,1,4,359,-13.0508
2000,4,1,5,732,-14.0528
2000,4,2,1,202,-10.0345
2000,4,2,2,121,-0.9234
2000,4,2,3,109,-0.9850
2000,4,2,4,159,-7.0145
2000,4,2,5,234,-8.5490
2000,4,3,1,194,-9.8693
2000,4,3,2,172,-1.9844
2000,4,3,3,181,0.7173
2000,4,3,4,154,-1.2711
2000,4,3,5,151,-1.1860
2000,5,1,1,654,-13.7853
2000,5,1,2,260,-7.6004
2000,5,1,3,284,-11.8023
2000,5,1,4,357,-6.0102
2000,5,1,5,721,-11.8640
2000,5,2,1,198,-10.7075
2000,5,2,2,120,-3.7515
2000,5,2,3,107,-4.1496
2000,5,2,4,156,-3.9373
2000,5,2,5,232,-7.8925
2000,5,3,1,192,-9.0016
2000,5,3,2,171,-2.5097
2000,5,3,3,180,0.7222
2000,5,3,4,153,-2.6582
2000,5,3,5,150,-5.8061
2000,6,1,1,649,27.5747
2000,6,1,2,258,27.9882
2000,6,1,3,279,24.4061
2000,6,1,4,354,27.5640
2000,6,1,5,707,20.2544
2000,6,2,1,196,10.8035
2000,6,2,2,119,8.6685
2000,6,2,3,104,8.8745
2000,6,2,4,155,13.3862
2000,6,2,5,230,9.1224
2000,6,3,1,191,10.4646
2000,6,3,2,170,1.1692
2000,6,3,3,180,0.8225
2000,6,3,4,153,2.9479
2000,6,3,5,150,6.4742
2000,7,1,1,673,-0.9067
2000,7,1,2,273,-0.2219
2000,7,1,3,238,-1.7395
2000,7,1,4,331,-2.1320
2000,7,1,5,754,-2.7849
2000,7,2,1,221,-3.8416
2000,7,2,2,132,-2.0304
2000,7,2,3,138,-1.2362
2000,7,2,4,161,0.1361
2000,7,2,5,239,-3.8180
2000,7,3,1,229,-1.7803
2000,7,3,2,187,-4.2493
2000,7,3,3,175,-2.9688
2000,7,3,4,179,-3.5522
2000,7,3,5,220,-5.6875
2000,8,1,1,670,9.8357
2000,8,1,2,273,7.9159
2000,8,1,3,235,5.6422
2000,8,1,4,330,6.6562
2000,8,1,5,741,7.3882
2000,8,2,1,220,8.3177
2000,8,2,2,132,6.4950
2000,8,2,3,137,8.5573
2000,8,2,4,160,6.4237
2000,8,2,5,235,8.2496
2000,8,3,1,228,9.2597
2000,8,3,2,185,4.8749
2000,8,3,3,174,0.6245
2000,8,3,4,177,5.8238
2000,8,3,5,214,9.6353
2000,9,1,1,660,-3.5844
2000,9,1,2,271,-4.5143
2000,9,1,3,231,-0.7207
2000,9,1,4,326,-3.6961
2000,9,1,5,730,-5.2412
2000,9,2,1,218,-0.6345
2000,9,2,2,130,-1.5580
2000,9,2,3,137,-2.1094
2000,9,2,4,158,-2.9965
2000,9,2,5,232,-6.1250
2000,9,3,1,226,-14.1174
2000,9,3,2,184,-5.7751
2000,9,3,3,171,0.8603
2000,9,3,4,176,-1.6425
2000,9,3,5,212,-5.1728
2000,10,1,1,648,-9.1194
2000,10,1,2,266,-5.2889
2000,10,1,3,228,-6.8115
2000,10,1,4,323,-7.3011
2000,10,1,5,721,-9.2472
2000,10,2,1,217,-6.8106
2000,10,2,2,127,-0.4325
2000,10,2,3,136,-5.6387
2000,10,2,4,157,-0.1014
2000,10,2,5,228,-2.6168
2000,10,3,1,222,-1.2877
2000,10,3,2,181,-2.1371
2000,10,3,3,169,2.8168
2000,10,3,4,174,0.1189
2000,10,3,5,212,-5.3771
2000,11,1,1,629,-14.4349
2000,11,1,2,261,-10.9793
2000,11,1,3,227,-5.6854
2000,11,1,4,317,-9.6969
2000,11,1,5,700,-10.9878
2000,11,2,1,216,-14.3369
2000,11,2,2,123,-5.0017
2000,11,2,3,136,-4.0921
2000,11,2,4,154,-5.7100
2000,11,2,5,227,-9.6767
2000,11,3,1,220,-16.9521
2000,11,3,2,179,-6.1191
2000,11,3,3,169,-2.3708
2000,11,3,4,172,-4.0839
2000,11,3,5,210,-15.3381
2000,12,1,1,613,-5.4028
2000,12,1,2,257,-0.0803
2000,12,1,3,223,2.3922
2000,12,1,4,313,-1.9003
2000,12,1,5,690,-1.7444
2000,12,2,1,216,6.5700
2000,12,2,2,123,7.4933
2000,12,2,3,133,10.7982
2000,12,2,4,152,7.8991
2000,12,2,5,226,7.2133
2000,12,3,1,219,-11.6639
2000,12,3,2,177,4.2487
2000,12,3,3,168,0.2426
2000,12,3,4,170,4.8506
2000,12,3,5,210,3.5626
2001,1,1,1,601,21.4002
2001,1,1,2,250,18.5220
2001,1,1,3,221,9.2830
2001,1,1,4,309,15.9843
2001,1,1,5,679,19.0750
2001,1,2,1,211,6.8857
2001,1,2,2,123,2.9645
2001,1,2,3,131,2.6309
2001,1,2,4,149,5.1257
2001,1,2,5,225,10.5467
2001,1,3,1,218,14.3407
2001,1,3,2,177,4.3647
2001,1,3,3,165,0.4281
2001,1,3,4,170,-2.5768
2001,1,3,5,210,5.8488
2001,2,1,1,589,-7.8470
2001,2,1,2,242,-3.9183
2001,2,1,3,216,-2.4986
2001,2,1,4,304,-2.0233
2001,2,1,5,670,-6.9393
2001,2,2,1,207,-9.7259
2001,2,2,2,120,-2.1556
2001,2,2,3,130,-2.2891
2001,2,2,4,149,-1.3631
2001,2,2,5,224,-7.3387
2001,2,3,1,216,-17.0255
2001,2,3,2,177,-8.4445
2001,2,3,3,164,-1.2676
2001,2,3,4,170,-10.6689
2001,2,3,5,210,-13.6491
2001,3,1,1,580,-6.4860
2001,3,1,2,241,-5.1409
2001,3,1,3,215,-1.1260
2001,3,1,4,301,-4.7379
2001,3,1,5,661,-3.7932
2001,3,2,1,205,-6.3108
2001,3,2,2,118,-0.1089
2001,3,2,3,129,-4.0916
2001,3,2,4,148,-2.8205
2001,3,2,5,223,-6.9615
2001,3,3,1,215,-11.8867
2001,3,3,2,176,-4.4592
2001,3,3,3,163,-2.8673
2001,3,3,4,168,-6.1673
2001,3,3,5,208,-12.4245
2001,4,1,1,565,7.2790
2001,4,1,2,239,5.2801
2001,4,1,3,213,8.3428
2001,4,1,4,299,5.6288
2001,4,1,5,651,4.9641
2001,4,2,1,203,9.2597
2001,4,2,2,117,5.5374
2001,4,2,3,129,7.4526
2001,4,2,4,148,8.1131
2001,4,2,5,223,7.9355
2001,4,3,1,213,14.2772
2001,4,3,2,175,5.5648
2001,4,3,3,163,5.9816
2001,4,3,4,167,7.5763
2001,4,3,5,208,11.9209
2001,5,1,1,552,11.2377
2001,5,1,2,236,11.6624
2001,5,1,3,212,8.2340
2001,5,1,4,292,14.2065
2001,5,1,5,639,12.6665
2001,5,2,1,200,4.4797
2001,5,2,2,117,1.9399
2001,5,2,3,129,2.8363
2001,5,2,4,147,4.6545
2001,5,2,5,220,5.3971
2001,5,3,1,213,0.6792
2001,5,3,2,174,0.4241
2001,5,3,3,162,1.6012
2001,5,3,4,167,-1.5254
2001,5,3,5,207,-0.5144
2001,6,1,1,538,2.2570
2001,6,1,2,231,0.4966
2001,6,1,3,209,-1.7683
2001,6,1,4,285,3.9868
2001,6,1,5,629,4.1865
2001,6,2,1,196,5.7110
2001,6,2,2,116,2.2481
2001,6,2,3,128,2.5697
2001,6,2,4,147,4.1669
2001,6,2,5,217,6.9094
2001,6,3,1,211,-0.0797
2001,6,3,2,174,-3.1582
2001,6,3,3,161,-3.0377
2001,6,3,4,165,-3.7103
2001,6,3,5,207,-6.0370
2001,7,1,1,702,-4.7706
2001,7,1,2,295,-2.2970
2001,7,1,3,242,-0.5452
2001,7,1,4,293,-1.2815
2001,7,1,5,651,-3.4368
2001,7,2,1,211,-7.4023
2001,7,2,2,139,-3.3721
2001,7,2,3,123,-6.4223
2001,7,2,4,146,-5.3849
2001,7,2,5,270,-6.4035
2001,7,3,1,197,-2.6820
2001,7,3,2,151,1.7886
2001,7,3,3,153,0.3305
2001,7,3,4,157,-1.3593
2001,7,3,5,191,-2.9684
2001,8,1,1,687,-3.9151
2001,8,1,2,290,-2.2769
2001,8,1,3,240,-2.5770
2001,8,1,4,290,-3.5417
2001,8,1,5,640,-4.4358
2001,8,2,1,211,-4.7448
2001,8,2,2,139,-0.4201
2001,8,2,3,122,0.0057
2001,8,2,4,145,-3.0458
2001,8,2,5,267,-5.1680
2001,8,3,1,196,-11.0617
2001,8,3,2,150,-3.7170
2001,8,3,3,153,-2.0269
2001,8,3,4,157,-4.9465
2001,8,3,5,191,-9.7647
2001,9,1,1,657,-16.8025
2001,9,1,2,287,-13.0496
2001,9,1,3,235,-11.7860
2001,9,1,4,286,-13.7617
2001,9,1,5,622,-13.5160
2001,9,2,1,210,-17.9642
2001,9,2,2,139,-15.3995
2001,9,2,3,121,-12.5789
2001,9,2,4,145,-15.0187
2001,9,2,5,266,-19.1619
2001,9,3,1,194,-10.6704
2001,9,3,2,148,-7.5276
2001,9,3,3,149,-2.9380
2001,9,3,4,157,-11.8117
2001,9,3,5,187,-14.0601
2001,10,1,1,646,11.8141
2001,10,1,2,281,6.3748
2001,10,1,3,234,4.3616
2001,10,1,4,282,7.0547
2001,10,1,5,618,9.6700
2001,10,2,1,208,7.6985
2001,10,2,2,138,7.0390
2001,10,2,3,121,2.1116
2001,10,2,4,144,7.9020
2001,10,2,5,265,10.2730
2001,10,3,1,193,3.6397
2001,10,3,2,148,1.1022
2001,10,3,3,147,2.0807
2001,10,3,4,157,5.2140
2001,10,3,5,187,8.1857
2001,11,1,1,635,8.7933
2001,11,1,2,278,7.7317
2001,11,1,3,233,5.6217
2001,11,1,4,278,7.1696
2001,11,1,5,612,5.8277
2001,11,2,1,207,10.7918
2001,11,2,2,138,9.6685
2001,11,2,3,119,6.5467
2001,11,2,4,142,7.2845
2001,11,2,5,264,10.5572
2001,11,3,1,192,9.4743
2001,11,3,2,147,8.7399
2001,11,3,3,146,2.8099
2001,11,3,4,156,9.7904
2001,11,3,5,187,10.4862
2001,12,1,1,622,7.7883
2001,12,1,2,271,6.6111
2001,12,1,3,231,5.2010
2001,12,1,4,268,7.8533
2001,12,1,5,602,8.1670
2001,12,2,1,204,6.7972
2001,12,2,2,138,5.5329
2001,12,2,3,119,5.3141
2001,12,2,4,142,7.8390
2001,12,2,5,264,6.7174
2001,12,3,1,191,0.8606
2001,12,3,2,147,0.6214
2001,12,3,3,144,-0.0948
2001,12,3,4,154,1.1302
2001,12,3,5,187,1.3698
2002,1,1,1,613,1.3740
2002,1,1,2,269,2.8119
2002,1,1,3,230,1.8235
2002,1,1,4,266,3.0077
2002,1,1,5,595,3.4186
2002,1,2,1,203,-2.5440
2002,1,2,2,138,-0.3659
2002,1,2,3,118,-1.1573
2002,1,2,4,140,-0.0437
2002,1,2,5,264,-0.8740
2002,1,3,1,189,-1.8435
2002,1,3,2,146,1.7305
2002,1,3,3,144,-0.7221
2002,1,3,4,154,-1.9226
2002,1,3,5,185,-1.7890
2002,2,1,1,600,-6.5408
2002,2,1,2,267,-3.6426
2002,2,1,3,229,-2.4511
2002,2,1,4,261,-3.4441
2002,2,1,5,593,-6.0039
2002,2,2,1,203,-5.0440
2002,2,2,2,138,-0.1423
2002,2,2,3,118,-2.4772
2002,2,2,4,140,-0.7612
2002,2,2,5,263,-4.3813
2002,2,3,1,188,-2.6668
2002,2,3,2,144,-4.0340
2002,2,3,3,142,2.9129
2002,2,3,4,152,-3.2071
2002,2,3,5,185,-7.5456
2002,3,1,1,593,10.9353
2002,3,1,2,263,9.6532
2002,3,1,3,223,8.1024
2002,3,1,4,259,7.7631
2002,3,1,5,586,8.9305
2002,3,2,1,202,9.9705
2002,3,2,2,138,10.2952
2002,3,2,3,118,9.0651
2002,3,2,4,139,8.2156
2002,3,2,5,263,9.3291
2002,3,3,1,187,2.9519
2002,3,3,2,143,2.4924
2002,3,3,3,142,3.1203
2002,3,3,4,152,3.7917
2002,3,3,5,184,6.8940
2002,4,1,1,589,1.3909
2002,4,1,2,258,1.9385
2002,4,1,3,220,6.2277
2002,4,1,4,257,2.5032
2002,4,1,5,583,0.0880
2002,4,2,1,201,-4.0170
2002,4,2,2,138,0.0979
2002,4,2,3,118,2.9561
2002,4,2,4,138,1.4052
2002,4,2,5,261,-0.4534
2002,4,3,1,185,-8.1203
2002,4,3,2,143,-5.2108
2002,4,3,3,141,-4.6458
2002,4,3,4,152,-5.9579
2002,4,3,5,183,-8.6119
2002,5,1,1,581,-1.3650
2002,5,1,2,256,-2.8373
2002,5,1,3,218,0.4189
2002,5,1,4,253,-2.0131
2002,5,1,5,571,-2.6471
2002,5,2,1,199,-6.2303
2002,5,2,2,138,-2.3946
2002,5,2,3,117,-4.6781
2002,5,2,4,138,-4.3586
2002,5,2,5,261,-5.9687
2002,5,3,1,185,-2.3440
2002,5,3,2,143,0.3630
2002,5,3,3,141,-0.5892
2002,5,3,4,152,-3.4004
2002,5,3,5,183,-0.1610
2002,6,1,1,577,-4.2071
2002,6,1,2,252,-1.3432
2002,6,1,3,216,-1.8235
2002,6,1,4,246,-1.6643
2002,6,1,5,564,-4.8309
2002,6,2,1,199,-7.2674
2002,6,2,2,137,-7.6278
2002,6,2,3,117,-3.1386
2002,6,2,4,138,-2.9010
2002,6,2,5,259,-6.2961
2002,6,3,1,184,-6.7752
2002,6,3,2,143,-11.6097
2002,6,3,3,141,-4.6420
2002,6,3,4,151,-9.4521
2002,6,3,5,181,-7.4483
2002,7,1,1,741,-17.3484
2002,7,1,2,370,-15.8577
2002,7,1,3,284,-11.5377
2002,7,1,4,335,-14.5541
2002,7,1,5,565,-16.6554
2002,7,2,1,157,-18.4817
2002,7,2,2,153,-15.5111
2002,7,2,3,111,-13.9047
2002,7,2,4,154,-16.0696
2002,7,2,5,196,-17.6666
2002,7,3,1,146,-6.9332
2002,7,3,2,143,-4.8668
2002,7,3,3,168,-9.6746
2002,7,3,4,150,-7.4631
2002,7,3,5,143,-11.3550
2002,8,1,1,730,-2.7959
2002,8,1,2,363,-0.8491
2002,8,1,3,283,-2.6636
2002,8,1,4,333,-1.4999
2002,8,1,5,562,-2.7937
2002,8,2,1,157,-0.1094
2002,8,2,2,153,0.8137
2002,8,2,3,111,-2.0068
2002,8,2,4,153,0.0531
2002,8,2,5,196,0.3970
2002,8,3,1,146,-1.0834
2002,8,3,2,143,0.2150
2002,8,3,3,166,2.1348
2002,8,3,4,150,-0.9375
2002,8,3,5,143,1.4894
2002,9,1,1,714,-12.8444
2002,9,1,2,357,-8.8977
2002,9,1,3,277,-11.0478
2002,9,1,4,330,-7.0158
2002,9,1,5,557,-9.0535
2002,9,2,1,156,-8.2810
2002,9,2,2,153,-9.7721
2002,9,2,3,110,-6.7017
2002,9,2,4,153,-7.6041
2002,9,2,5,195,-6.7473
2002,9,3,1,146,-11.8903
2002,9,3,2,143,-7.8435
2002,9,3,3,165,-10.1964
2002,9,3,4,150,-8.5719
2002,9,3,5,143,-12.3313
2002,10,1,1,705,6.4155
2002,10,1,2,352,2.0494
2002,10,1,3,277,6.3424
2002,10,1,4,329,2.4942
2002,10,1,5,553,4.7935
2002,10,2,1,156,6.6377
2002,10,2,2,153,5.7790
2002,10,2,3,110,4.8871
2002,10,2,4,153,4.0979
2002,10,2,5,195,3.7992
2002,10,3,1,146,11.0562
2002,10,3,2,143,8.7244
2002,10,3,3,165,9.8421
2002,10,3,4,149,6.7022
2002,10,3,5,143,6.2492
2002,11,1,1,694,17.5529
2002,11,1,2,344,13.7086
2002,11,1,3,272,11.8299
2002,11,1,4,327,11.1504
2002,11,1,5,544,15.4074
2002,11,2,1,155,10.5387
2002,11,2,2,153,13.1101
2002,11,2,3,110,9.2686
2002,11,2,4,153,5.5501
2002,11,2,5,194,13.8428
2002,11,3,1,146,10.7557
2002,11,3,2,142,7.0127
2002,11,3,3,165,3.5590
2002,11,3,4,149,5.4223
2002,11,3,5,143,6.3736
2002,12,1,1,686,-8.1236
2002,12,1,2,339,-5.8952
2002,12,1,3,268,-5.6718
2002,12,1,4,322,-5.1752
2002,12,1,5,543,-6.8457
2002,12,2,1,154,-8.6859
2002,12,2,2,153,-7.9579
2002,12,2,3,110,-6.8266
2002,12,2,4,153,-5.6849
2002,12,2,5,193,-8.1719
2002,12,3,1,146,-7.6300
2002,12,3,2,142,-4.9043
2002,12,3,3,165,-5.2184
2002,12,3,4,149,-5.1528
2002,12,3,5,142,-6.5090
2003,1,1,1,674,-1.5021
2003,1,1,2,334,-1.2415
2003,1,1,3,267,-2.3240
2003,1,1,4,319,0.8813
2003,1,1,5,534,-1.1451
2003,1,2,1,154,-3.1452
2003,1,2,2,152,-4.2566
2003,1,2,3,110,-2.3956
2003,1,2,4,153,-4.2961
2003,1,2,5,192,-3.8911
2003,1,3,1,145,-2.3646
2003,1,3,2,142,-2.1438
2003,1,3,3,165,-4.0242
2003,1,3,4,149,-2.9873
2003,1,3,5,142,-1.8155
2003,2,1,1,664,-5.1693
2003,2,1,2,332,-2.9438
2003,2,1,3,265,-4.2304
2003,2,1,4,311,-4.4599
2003,2,1,5,527,-3.5970
2003,2,2,1,154,-2.7940
2003,2,2,2,150,-2.9116
2003,2,2,3,110,-4.3287
2003,2,2,4,153,-3.9165
2003,2,2,5,190,-2.2092
2003,2,3,1,144,-0.9530
2003,2,3,2,142,-2.3041
2003,2,3,3,164,-2.0532
2003,2,3,4,149,-0.6156
2003,2,3,5,142,-1.0997
2003,3,1,1,650,0.0131
2003,3,1,2,328,-0.3977
2003,3,1,3,261,4.3004
2003,3,1,4,307,3.4859
2003,3,1,5,522,0.0121
2003,3,2,1,154,0.6969
2003,3,2,2,150,1.2495
2003,3,2,3,110,1.8013
2003,3,2,4,153,2.1815
2003,3,2,5,190,1.9047
2003,3,3,1,144,-0.7026
2003,3,3,2,141,2.6674
2003,3,3,3,164,1.4941
2003,3,3,4,149,1.1942
2003,3,3,5,142,1.6166
2003,4,1,1,640,11.7375
2003,4,1,2,317,9.3809
2003,4,1,3,256,12.3167
2003,4,1,4,299,8.3080
2003,4,1,5,517,11.4792
