year,month,rank_ME,rank_IVG,nstocks,ret_vw
1997,12,2,3,115,1.4112
1997,12,2,4,151,0.1667
1997,12,2,5,201,-2.9716
1997,12,3,1,124,-0.4869
1997,12,3,2,163,0.5716
1997,12,3,3,179,2.1744
1997,12,3,4,157,2.7748
1997,12,3,5,190,-0.3045
1998,1,1,1,568,-0.2678
1998,1,1,2,350,0.3853
1998,1,1,3,278,-0.1297
1998,1,1,4,361,-0.4910
1998,1,1,5,645,0.3372
1998,1,2,1,119,-0.3172
1998,1,2,2,98,0.2095
1998,1,2,3,114,-1.0489
1998,1,2,4,147,-2.8442
1998,1,2,5,200,-0.4092
1998,1,3,1,124,3.9643
1998,1,3,2,162,-0.8134
1998,1,3,3,179,1.6070
1998,1,3,4,157,2.2265
1998,1,3,5,190,-0.0715
1998,2,1,1,561,5.4695
1998,2,1,2,346,7.1834
1998,2,1,3,272,5.7381
1998,2,1,4,357,5.6549
1998,2,1,5,641,5.2578
1998,2,2,1,119,7.9497
1998,2,2,2,98,7.6012
1998,2,2,3,113,6.7023
1998,2,2,4,144,9.3590
1998,2,2,5,197,9.7051
1998,2,3,1,123,6.2225
1998,2,3,2,162,6.5259
1998,2,3,3,178,5.8552
1998,2,3,4,157,6.6034
1998,2,3,5,190,9.7321
1998,3,1,1,552,4.1888
1998,3,1,2,341,4.9414
1998,3,1,3,273,2.6922
1998,3,1,4,354,5.2258
1998,3,1,5,633,4.6089
1998,3,2,1,118,4.5126
1998,3,2,2,97,4.0769
1998,3,2,3,113,2.9378
1998,3,2,4,144,4.0462
1998,3,2,5,195,3.6265
1998,3,3,1,123,4.7387
1998,3,3,2,162,5.7727
1998,3,3,3,178,3.0459
1998,3,3,4,156,5.4309
1998,3,3,5,190,3.2227
1998,4,1,1,543,3.1854
1998,4,1,2,331,2.3928
1998,4,1,3,269,3.2270
1998,4,1,4,350,2.1415
1998,4,1,5,629,1.6049
1998,4,2,1,117,2.8805
1998,4,2,2,96,1.8692
1998,4,2,3,113,0.1091
1998,4,2,4,143,0.4941
1998,4,2,5,193,-0.1818
1998,4,3,1,121,-0.3550
1998,4,3,2,161,1.8714
1998,4,3,3,177,0.8267
1998,4,3,4,156,-0.4982
1998,4,3,5,190,3.5916
1998,5,1,1,536,-4.2394
1998,5,1,2,326,-2.5849
1998,5,1,3,263,-2.9676
1998,5,1,4,347,-4.9542
1998,5,1,5,622,-5.5191
1998,5,2,1,117,-4.4725
1998,5,2,2,95,-3.7240
1998,5,2,3,113,-4.3811
1998,5,2,4,141,-5.2876
1998,5,2,5,193,-7.6304
1998,5,3,1,120,-3.0395
1998,5,3,2,161,-0.5437
1998,5,3,3,176,-3.2920
1998,5,3,4,156,-0.1324
1998,5,3,5,190,-4.0659
1998,6,1,1,533,-3.0509
1998,6,1,2,322,0.6769
1998,6,1,3,258,0.0064
1998,6,1,4,346,-2.3286
1998,6,1,5,617,-2.8631
1998,6,2,1,116,-0.0891
1998,6,2,2,95,0.4735
1998,6,2,3,112,1.4294
1998,6,2,4,141,0.6353
1998,6,2,5,192,-3.0002
1998,6,3,1,120,7.0440
1998,6,3,2,157,0.2804
1998,6,3,3,176,1.8764
1998,6,3,4,156,5.2271
1998,6,3,5,188,4.1604
1998,7,1,1,649,-5.6252
1998,7,1,2,329,-8.1063
1998,7,1,3,274,-5.4830
1998,7,1,4,411,-7.6909
1998,7,1,5,688,-7.3959
1998,7,2,1,141,-7.2185
1998,7,2,2,107,-6.6898
1998,7,2,3,124,-7.2829
1998,7,2,4,129,-9.4752
1998,7,2,5,232,-9.1129
1998,7,3,1,157,0.9857
1998,7,3,2,168,-2.3864
1998,7,3,3,157,-2.9226
1998,7,3,4,173,-1.5843
1998,7,3,5,187,-2.2281
1998,8,1,1,631,-21.9732
1998,8,1,2,325,-17.2241
1998,8,1,3,274,-16.6807
1998,8,1,4,409,-19.5103
1998,8,1,5,680,-24.4940
1998,8,2,1,141,-18.8934
1998,8,2,2,106,-14.1567
1998,8,2,3,123,-14.8065
1998,8,2,4,129,-16.9772
1998,8,2,5,230,-24.4842
1998,8,3,1,155,-12.3192
1998,8,3,2,166,-10.9248
1998,8,3,3,156,-12.3537
1998,8,3,4,173,-13.3460
1998,8,3,5,186,-14.2339
1998,9,1,1,624,4.2841
1998,9,1,2,322,3.4511
1998,9,1,3,271,2.8336
1998,9,1,4,406,3.3970
1998,9,1,5,673,2.0147
1998,9,2,1,139,7.5328
1998,9,2,2,106,7.1431
1998,9,2,3,122,3.7394
1998,9,2,4,129,5.3490
1998,9,2,5,229,6.3882
1998,9,3,1,153,10.0040
1998,9,3,2,165,5.0563
1998,9,3,3,152,5.4164
1998,9,3,4,173,7.6154
1998,9,3,5,187,6.9558
1998,10,1,1,613,2.3960
1998,10,1,2,317,1.7698
1998,10,1,3,263,0.8402
1998,10,1,4,403,4.7726
1998,10,1,5,660,4.5731
1998,10,2,1,139,5.4528
1998,10,2,2,105,4.5739
1998,10,2,3,122,7.7458
1998,10,2,4,129,6.1989
1998,10,2,5,228,8.4580
1998,10,3,1,153,6.5854
1998,10,3,2,165,8.6564
1998,10,3,3,150,8.4582
1998,10,3,4,173,7.9025
1998,10,3,5,184,7.5430
1998,11,1,1,598,13.5290
1998,11,1,2,313,6.1201
1998,11,1,3,257,7.0896
1998,11,1,4,397,11.2429
1998,11,1,5,647,5.2919
1998,11,2,1,139,4.8883
1998,11,2,2,105,3.6177
1998,11,2,3,119,6.4853
1998,11,2,4,127,7.4232
1998,11,2,5,228,7.2403
1998,11,3,1,151,5.5280
1998,11,3,2,164,6.4246
1998,11,3,3,148,4.9834
1998,11,3,4,172,4.9360
1998,11,3,5,183,6.1371
1998,12,1,1,590,3.3856
1998,12,1,2,311,1.1786
1998,12,1,3,256,2.1851
1998,12,1,4,392,1.2880
1998,12,1,5,638,1.3866
1998,12,2,1,139,5.4904
1998,12,2,2,105,2.7030
1998,12,2,3,118,4.4722
1998,12,2,4,126,6.8275
1998,12,2,5,227,5.5672
1998,12,3,1,149,9.8308
1998,12,3,2,163,2.0128
1998,12,3,3,148,3.6764
1998,12,3,4,172,8.4001
1998,12,3,5,182,8.8443
1999,1,1,1,577,8.0785
1999,1,1,2,308,5.2867
1999,1,1,3,250,3.1535
1999,1,1,4,385,5.1594
1999,1,1,5,628,6.7512
1999,1,2,1,137,1.7365
1999,1,2,2,104,-4.3932
1999,1,2,3,117,0.7440
1999,1,2,4,126,0.2407
1999,1,2,5,227,3.7548
1999,1,3,1,149,4.0939
1999,1,3,2,163,0.7800
1999,1,3,3,148,-0.8233
1999,1,3,4,172,2.1472
1999,1,3,5,181,7.1121
1999,2,1,1,561,-7.0456
1999,2,1,2,305,-4.9169
1999,2,1,3,244,-6.0113
1999,2,1,4,380,-6.6884
1999,2,1,5,618,-8.5001
1999,2,2,1,137,-8.1690
1999,2,2,2,104,-6.9318
1999,2,2,3,115,-7.6333
1999,2,2,4,126,-6.9026
1999,2,2,5,224,-12.5850
1999,2,3,1,149,-5.6378
1999,2,3,2,162,-1.2304
1999,2,3,3,146,-4.0827
1999,2,3,4,172,-1.2836
1999,2,3,5,179,-7.8257
1999,3,1,1,551,-0.8786
1999,3,1,2,302,-7.4687
1999,3,1,3,240,-4.1723
1999,3,1,4,375,-4.9072
1999,3,1,5,610,-1.9943
1999,3,2,1,137,-1.0012
1999,3,2,2,104,1.1270
1999,3,2,3,111,-0.5011
1999,3,2,4,125,0.6324
1999,3,2,5,223,-1.2370
1999,3,3,1,149,2.2823
1999,3,3,2,161,2.9026
1999,3,3,3,146,3.1042
1999,3,3,4,172,3.0036
1999,3,3,5,179,3.5954
1999,4,1,1,542,11.7660
1999,4,1,2,295,7.0178
1999,4,1,3,237,7.8940
1999,4,1,4,367,9.9142
1999,4,1,5,602,8.2010
1999,4,2,1,133,9.9354
1999,4,2,2,104,6.9380
1999,4,2,3,109,9.5361
1999,4,2,4,124,8.3599
1999,4,2,5,221,8.0186
1999,4,3,1,146,9.2343
1999,4,3,2,159,2.1808
1999,4,3,3,146,9.7259
1999,4,3,4,172,-0.1107
1999,4,3,5,178,1.8906
1999,5,1,1,536,6.7257
1999,5,1,2,289,3.7386
1999,5,1,3,234,6.5275
1999,5,1,4,363,5.3758
1999,5,1,5,591,4.5297
1999,5,2,1,133,5.1143
1999,5,2,2,104,3.8992
1999,5,2,3,109,1.2977
1999,5,2,4,122,0.6302
1999,5,2,5,220,3.2355
1999,5,3,1,145,-1.8152
1999,5,3,2,159,-2.1944
1999,5,3,3,146,-0.1668
1999,5,3,4,170,-3.0415
1999,5,3,5,175,-1.3846
1999,6,1,1,530,6.0995
1999,6,1,2,288,10.2470
1999,6,1,3,232,5.6612
1999,6,1,4,361,8.6855
1999,6,1,5,582,9.0394
1999,6,2,1,132,7.8486
1999,6,2,2,104,8.1529
1999,6,2,3,109,7.8017
1999,6,2,4,120,7.9619
1999,6,2,5,220,7.9547
1999,6,3,1,145,6.7554
1999,6,3,2,158,3.4365
1999,6,3,3,146,3.7073
1999,6,3,4,169,7.9441
1999,6,3,5,175,7.7335
1999,7,1,1,620,2.1523
1999,7,1,2,282,1.3126
1999,7,1,3,254,0.8852
1999,7,1,4,361,2.0631
1999,7,1,5,607,0.2211
1999,7,2,1,156,0.2041
1999,7,2,2,113,-0.1091
1999,7,2,3,118,-2.4701
1999,7,2,4,146,-0.4516
1999,7,2,5,215,-3.3759
1999,7,3,1,162,2.8220
1999,7,3,2,148,-3.3353
1999,7,3,3,177,-2.0179
1999,7,3,4,158,-3.6842
1999,7,3,5,169,-2.2303
1999,8,1,1,605,-1.2407
1999,8,1,2,280,-3.1185
1999,8,1,3,253,-2.7136
1999,8,1,4,356,-3.7480
1999,8,1,5,601,-4.0844
1999,8,2,1,153,-1.4363
1999,8,2,2,112,-4.4546
1999,8,2,3,118,-4.2528
1999,8,2,4,142,-1.1738
1999,8,2,5,213,-4.0198
1999,8,3,1,160,3.3456
1999,8,3,2,146,-0.1256
1999,8,3,3,177,-0.6048
1999,8,3,4,158,-1.1442
1999,8,3,5,167,0.6793
1999,9,1,1,594,-1.4914
1999,9,1,2,276,-3.5869
1999,9,1,3,250,-1.9462
1999,9,1,4,353,-1.2351
1999,9,1,5,597,-2.1001
1999,9,2,1,151,-0.2130
1999,9,2,2,111,0.4409
1999,9,2,3,117,-0.3909
1999,9,2,4,140,-0.9347
1999,9,2,5,210,0.5000
1999,9,3,1,157,-5.1892
1999,9,3,2,146,-1.7018
1999,9,3,3,176,-4.0190
1999,9,3,4,154,-2.3413
1999,9,3,5,167,-0.6450
1999,10,1,1,580,-0.0536
1999,10,1,2,270,-2.0084
1999,10,1,3,250,0.3712
1999,10,1,4,348,-2.4954
1999,10,1,5,588,-3.1247
1999,10,2,1,150,4.2653
1999,10,2,2,110,-2.5521
1999,10,2,3,115,-3.1125
1999,10,2,4,140,-4.1151
1999,10,2,5,210,-2.8035
1999,10,3,1,156,4.8114
1999,10,3,2,146,3.7738
1999,10,3,3,172,2.3292
1999,10,3,4,153,8.0365
1999,10,3,5,167,4.1623
1999,11,1,1,575,17.9595
1999,11,1,2,266,5.2556
1999,11,1,3,249,9.9327
1999,11,1,4,344,10.0092
1999,11,1,5,581,10.2982
1999,11,2,1,148,12.3361
1999,11,2,2,110,2.7182
1999,11,2,3,114,3.4737
1999,11,2,4,140,7.4012
1999,11,2,5,208,5.8217
1999,11,3,1,156,5.8560
1999,11,3,2,146,0.0855
1999,11,3,3,168,2.5465
1999,11,3,4,151,0.8367
1999,11,3,5,165,9.5459
1999,12,1,1,570,20.4730
1999,12,1,2,260,4.6140
1999,12,1,3,247,18.4565
1999,12,1,4,341,7.9591
1999,12,1,5,572,8.0406
1999,12,2,1,144,16.6862
1999,12,2,2,106,6.2534
1999,12,2,3,113,1.1114
1999,12,2,4,138,10.0365
1999,12,2,5,203,7.8722
1999,12,3,1,155,5.8639
1999,12,3,2,146,5.4245
1999,12,3,3,168,0.8633
1999,12,3,4,149,4.8794
1999,12,3,5,164,16.7214
2000,1,1,1,564,11.6653
2000,1,1,2,256,4.5942
2000,1,1,3,243,2.9332
2000,1,1,4,332,4.4614
2000,1,1,5,567,6.6095
2000,1,2,1,142,-3.3175
2000,1,2,2,103,-2.7321
2000,1,2,3,112,-1.3899
2000,1,2,4,136,3.2243
2000,1,2,5,202,0.5136
2000,1,3,1,153,0.4009
2000,1,3,2,146,-4.6699
2000,1,3,3,167,-7.4185
2000,1,3,4,148,-1.8870
2000,1,3,5,164,-5.7341
2000,2,1,1,553,30.8112
2000,2,1,2,255,20.7389
2000,2,1,3,242,43.0066
2000,2,1,4,331,20.3137
2000,2,1,5,563,24.9389
2000,2,2,1,142,16.9317
2000,2,2,2,102,4.3303
2000,2,2,3,112,3.0860
2000,2,2,4,134,16.9360
2000,2,2,5,199,17.7724
2000,2,3,1,152,9.4711
2000,2,3,2,145,-8.9534
2000,2,3,3,164,-4.3199
2000,2,3,4,147,-2.2524
2000,2,3,5,164,13.2883
2000,3,1,1,543,-6.7896
2000,3,1,2,254,-3.6908
2000,3,1,3,240,-17.2500
2000,3,1,4,324,-1.1536
2000,3,1,5,557,-4.1853
2000,3,2,1,140,-4.4821
2000,3,2,2,101,4.8076
2000,3,2,3,110,5.3533
2000,3,2,4,134,-5.6987
2000,3,2,5,197,-4.4518
2000,3,3,1,151,6.2760
2000,3,3,2,145,10.8260
2000,3,3,3,162,6.1980
2000,3,3,4,147,8.9601
2000,3,3,5,164,7.1740
2000,4,1,1,541,-17.7367
2000,4,1,2,249,-9.9731
2000,4,1,3,238,-8.7498
2000,4,1,4,321,-13.2864
2000,4,1,5,550,-13.1530
2000,4,2,1,138,-9.7721
2000,4,2,2,99,-0.2971
2000,4,2,3,110,0.8454
2000,4,2,4,133,-2.4122
2000,4,2,5,196,-4.9806
2000,4,3,1,150,-3.0328
2000,4,3,2,145,1.8653
2000,4,3,3,162,0.8443
2000,4,3,4,147,2.5637
2000,4,3,5,164,-8.0482
2000,5,1,1,536,-15.4657
2000,5,1,2,248,-5.6613
2000,5,1,3,238,-5.8655
2000,5,1,4,317,-7.1433
2000,5,1,5,541,-12.1933
2000,5,2,1,138,-9.2238
2000,5,2,2,99,-5.2497
2000,5,2,3,107,-0.7926
2000,5,2,4,131,-3.3532
2000,5,2,5,193,-9.6425
2000,5,3,1,148,-4.9774
2000,5,3,2,144,0.1446
2000,5,3,3,161,-0.5936
2000,5,3,4,147,-0.3290
2000,5,3,5,163,-10.6434
2000,6,1,1,529,27.8419
2000,6,1,2,246,15.9283
2000,6,1,3,238,28.1618
2000,6,1,4,313,22.7796
2000,6,1,5,532,14.9226
2000,6,2,1,134,8.9983
2000,6,2,2,97,3.1033
2000,6,2,3,106,5.3758
2000,6,2,4,129,12.1534
2000,6,2,5,193,6.2809
2000,6,3,1,147,6.9889
2000,6,3,2,144,-2.3760
2000,6,3,3,161,1.5594
2000,6,3,4,147,3.2330
2000,6,3,5,163,7.0540
2000,7,1,1,540,-0.5530
2000,7,1,2,291,1.9420
2000,7,1,3,262,0.3074
2000,7,1,4,315,-1.5602
2000,7,1,5,466,-1.7606
2000,7,2,1,153,-6.7442
2000,7,2,2,129,1.0982
2000,7,2,3,122,0.4258
2000,7,2,4,131,1.3354
2000,7,2,5,170,-3.0479
2000,7,3,1,166,-1.6096
2000,7,3,2,138,-0.0769
2000,7,3,3,162,-3.9450
2000,7,3,4,163,-1.8750
2000,7,3,5,203,-2.9838
2000,8,1,1,536,8.9888
2000,8,1,2,288,8.2268
2000,8,1,3,262,9.0243
2000,8,1,4,306,3.6537
2000,8,1,5,463,7.4526
2000,8,2,1,152,7.9491
2000,8,2,2,129,4.2527
2000,8,2,3,120,6.0577
2000,8,2,4,131,5.0355
2000,8,2,5,168,10.9612
2000,8,3,1,165,7.7520
2000,8,3,2,138,10.3624
2000,8,3,3,161,0.4543
2000,8,3,4,160,3.7347
2000,8,3,5,200,7.9087
2000,9,1,1,533,-2.9139
2000,9,1,2,287,-2.6876
2000,9,1,3,258,-5.5192
2000,9,1,4,303,-0.6235
2000,9,1,5,448,-5.8406
2000,9,2,1,148,-2.6335
2000,9,2,2,129,-3.6797
2000,9,2,3,117,-2.9057
2000,9,2,4,130,-1.9313
2000,9,2,5,167,-2.3790
2000,9,3,1,165,-2.1963
2000,9,3,2,136,-15.9056
2000,9,3,3,161,1.1427
2000,9,3,4,158,-2.3636
2000,9,3,5,198,-9.4977
2000,10,1,1,524,-7.9773
2000,10,1,2,281,-4.4065
2000,10,1,3,255,-6.4853
2000,10,1,4,300,-5.0520
2000,10,1,5,444,-9.2245
2000,10,2,1,146,-5.5151
2000,10,2,2,128,0.0864
2000,10,2,3,116,-0.8099
2000,10,2,4,128,2.3908
2000,10,2,5,165,-2.6275
2000,10,3,1,161,-3.0821
2000,10,3,2,135,0.8949
2000,10,3,3,161,4.8401
2000,10,3,4,158,-0.5682
2000,10,3,5,194,-3.0665
2000,11,1,1,512,-13.5627
2000,11,1,2,276,-7.9697
2000,11,1,3,249,-8.0676
2000,11,1,4,295,-8.0855
2000,11,1,5,431,-9.6748
2000,11,2,1,145,-10.9498
2000,11,2,2,125,-4.3634
2000,11,2,3,115,-4.1264
2000,11,2,4,126,-2.8265
2000,11,2,5,165,-8.7525
2000,11,3,1,159,-8.7903
2000,11,3,2,134,-7.0818
2000,11,3,3,161,1.9925
2000,11,3,4,157,-8.4144
2000,11,3,5,193,-13.5690
2000,12,1,1,500,-2.5110
2000,12,1,2,271,1.6869
2000,12,1,3,247,-3.8638
2000,12,1,4,293,-2.4251
2000,12,1,5,422,-2.1940
2000,12,2,1,145,6.4980
2000,12,2,2,123,8.7725
2000,12,2,3,115,7.1529
2000,12,2,4,124,9.8423
2000,12,2,5,163,8.1566
2000,12,3,1,158,0.4060
2000,12,3,2,132,-0.3727
2000,12,3,3,160,3.3416
2000,12,3,4,156,2.1767
2000,12,3,5,192,-1.9000
2001,1,1,1,488,21.4981
2001,1,1,2,268,11.1343
2001,1,1,3,244,17.9857
2001,1,1,4,289,13.2392
2001,1,1,5,412,20.0713
2001,1,2,1,143,5.9549
2001,1,2,2,123,6.5292
2001,1,2,3,115,6.0708
2001,1,2,4,119,3.5016
2001,1,2,5,163,9.4900
2001,1,3,1,157,-0.9290
2001,1,3,2,132,7.7646
2001,1,3,3,160,-2.3713
2001,1,3,4,154,4.9824
2001,1,3,5,191,3.8393
2001,2,1,1,478,-7.4795
2001,2,1,2,265,-2.6550
2001,2,1,3,242,-1.2961
2001,2,1,4,282,-3.4118
2001,2,1,5,404,-6.8445
2001,2,2,1,139,-7.6588
2001,2,2,2,120,-0.3354
2001,2,2,3,115,-2.8726
2001,2,2,4,119,-1.8501
2001,2,2,5,162,-5.6250
2001,2,3,1,157,-5.5504
2001,2,3,2,131,-7.5046
2001,2,3,3,160,-1.6589
2001,2,3,4,154,-11.0115
2001,2,3,5,189,-16.0731
2001,3,1,1,473,-4.6233
2001,3,1,2,263,-4.9378
2001,3,1,3,238,-4.2290
2001,3,1,4,282,-3.1730
2001,3,1,5,401,-3.8630
2001,3,2,1,137,-1.8855
2001,3,2,2,119,-2.0512
2001,3,2,3,115,-1.6787
2001,3,2,4,117,-3.5843
2001,3,2,5,161,-4.3898
2001,3,3,1,157,-7.7657
2001,3,3,2,131,-3.9386
2001,3,3,3,158,-5.1135
2001,3,3,4,152,-5.2771
2001,3,3,5,188,-10.9229
2001,4,1,1,467,4.5313
2001,4,1,2,260,7.8440
2001,4,1,3,236,4.1862
2001,4,1,4,277,7.9588
2001,4,1,5,396,8.1254
2001,4,2,1,136,7.9712
2001,4,2,2,119,6.5719
2001,4,2,3,114,4.5710
2001,4,2,4,117,9.0024
2001,4,2,5,161,6.4957
2001,4,3,1,157,9.2177
2001,4,3,2,130,9.2795
2001,4,3,3,157,5.1380
2001,4,3,4,151,7.6932
2001,4,3,5,186,9.6712
2001,5,1,1,458,11.1633
2001,5,1,2,255,10.5374
2001,5,1,3,231,10.1880
2001,5,1,4,275,9.6394
2001,5,1,5,389,12.4838
2001,5,2,1,134,3.7378
2001,5,2,2,117,3.6108
2001,5,2,3,113,3.7629
2001,5,2,4,117,4.0424
2001,5,2,5,158,5.1884
2001,5,3,1,157,1.0041
2001,5,3,2,130,-0.6494
2001,5,3,3,156,1.9307
2001,5,3,4,151,-2.1714
2001,5,3,5,186,-0.0089
2001,6,1,1,446,0.1492
2001,6,1,2,250,-0.8723
2001,6,1,3,228,5.8853
2001,6,1,4,272,1.6910
2001,6,1,5,381,2.9352
2001,6,2,1,130,2.8450
2001,6,2,2,117,3.5879
2001,6,2,3,113,5.1494
2001,6,2,4,116,1.6661
2001,6,2,5,158,6.3552
2001,6,3,1,156,-3.5053
2001,6,3,2,128,-1.7314
2001,6,3,3,156,-4.6738
2001,6,3,4,150,-3.5250
2001,6,3,5,186,-3.4821
2001,7,1,1,461,-2.9669
2001,7,1,2,282,0.7912
2001,7,1,3,224,0.4328
2001,7,1,4,279,1.0693
2001,7,1,5,464,-4.3256
2001,7,2,1,116,-6.2181
2001,7,2,2,95,-1.6161
2001,7,2,3,117,-2.8234
2001,7,2,4,122,-3.2791
2001,7,2,5,235,-6.5425
2001,7,3,1,130,-2.5746
2001,7,3,2,116,-2.1689
2001,7,3,3,131,2.5533
2001,7,3,4,133,4.5393
2001,7,3,5,215,-1.2326
2001,8,1,1,450,-3.1012
2001,8,1,2,279,-0.4136
2001,8,1,3,222,-2.2582
2001,8,1,4,275,-0.6408
2001,8,1,5,457,-4.7456
2001,8,2,1,115,-2.2936
2001,8,2,2,95,-1.7546
2001,8,2,3,117,0.0429
2001,8,2,4,122,-1.0168
2001,8,2,5,233,-4.8483
2001,8,3,1,129,-4.3011
2001,8,3,2,116,-0.8751
2001,8,3,3,130,-2.4055
2001,8,3,4,133,-5.7624
2001,8,3,5,215,-8.6009
2001,9,1,1,435,-12.6839
2001,9,1,2,275,-10.7721
2001,9,1,3,216,-13.5986
2001,9,1,4,273,-12.6686
2001,9,1,5,445,-14.2329
2001,9,2,1,115,-14.5386
2001,9,2,2,95,-15.6025
2001,9,2,3,116,-13.4576
2001,9,2,4,122,-15.4350
2001,9,2,5,232,-19.2028
2001,9,3,1,128,-6.7797
2001,9,3,2,116,-3.8509
2001,9,3,3,129,-10.6168
2001,9,3,4,129,-7.4162
2001,9,3,5,214,-14.8351
2001,10,1,1,427,8.7491
2001,10,1,2,272,3.7327
2001,10,1,3,211,7.1065
2001,10,1,4,272,6.6462
2001,10,1,5,442,9.0539
2001,10,2,1,115,4.4104
2001,10,2,2,95,3.5613
2001,10,2,3,114,5.9137
2001,10,2,4,122,6.6424
2001,10,2,5,231,8.9353
2001,10,3,1,128,1.0507
2001,10,3,2,116,2.7075
2001,10,3,3,129,1.1046
2001,10,3,4,129,2.6949
2001,10,3,5,212,8.4467
2001,11,1,1,424,6.1694
2001,11,1,2,268,6.4027
2001,11,1,3,210,7.6154
2001,11,1,4,267,6.8802
2001,11,1,5,440,5.3882
2001,11,2,1,113,6.3920
2001,11,2,2,95,8.5542
2001,11,2,3,113,8.7895
2001,11,2,4,121,7.0947
2001,11,2,5,230,11.6306
2001,11,3,1,127,5.3340
2001,11,3,2,116,3.5405
2001,11,3,3,129,7.7722
2001,11,3,4,128,7.7344
2001,11,3,5,211,11.8438
2001,12,1,1,414,5.2362
2001,12,1,2,260,7.5970
2001,12,1,3,205,7.4930
2001,12,1,4,262,5.8623
2001,12,1,5,434,9.0712
2001,12,2,1,113,4.3160
2001,12,2,2,95,6.7705
2001,12,2,3,113,6.6619
2001,12,2,4,120,6.9874
2001,12,2,5,230,5.6240
2001,12,3,1,125,2.2510
2001,12,3,2,115,1.4101
2001,12,3,3,129,2.0903
2001,12,3,4,127,2.6340
2001,12,3,5,211,-2.5174
2002,1,1,1,408,2.2664
2002,1,1,2,258,3.0478
2002,1,1,3,204,3.1935
2002,1,1,4,262,4.9299
2002,1,1,5,428,3.3651
2002,1,2,1,111,-1.9214
2002,1,2,2,95,1.9112
2002,1,2,3,113,1.2232
2002,1,2,4,120,1.2232
2002,1,2,5,230,-0.3264
2002,1,3,1,124,-3.7314
2002,1,3,2,115,-1.3020
2002,1,3,3,128,2.3967
2002,1,3,4,127,1.6174
2002,1,3,5,209,0.4842
2002,2,1,1,400,-3.4185
2002,2,1,2,255,-1.9791
2002,2,1,3,200,-0.9442
2002,2,1,4,260,-2.9918
2002,2,1,5,428,-6.5752
2002,2,2,1,111,-2.4534
2002,2,2,2,95,-0.2766
2002,2,2,3,113,2.5581
2002,2,2,4,119,1.3858
2002,2,2,5,230,-5.9281
2002,2,3,1,122,2.3397
2002,2,3,2,115,1.8875
2002,2,3,3,128,1.5791
2002,2,3,4,126,-0.1526
2002,2,3,5,204,-8.0136
2002,3,1,1,390,9.9336
2002,3,1,2,251,8.5302
2002,3,1,3,201,10.4537
2002,3,1,4,257,8.4688
2002,3,1,5,421,9.1553
2002,3,2,1,111,9.3589
2002,3,2,2,95,9.9188
2002,3,2,3,113,8.9026
2002,3,2,4,120,8.0910
2002,3,2,5,228,8.3559
2002,3,3,1,122,2.2852
2002,3,3,2,115,4.2878
2002,3,3,3,127,3.2866
2002,3,3,4,126,0.9650
2002,3,3,5,203,6.4481
2002,4,1,1,388,3.6700
2002,4,1,2,247,6.3448
2002,4,1,3,199,7.4631
2002,4,1,4,255,3.6762
2002,4,1,5,418,0.1569
2002,4,2,1,110,-0.3779
2002,4,2,2,94,2.0533
2002,4,2,3,113,3.6337
2002,4,2,4,120,4.5793
2002,4,2,5,227,-1.6718
2002,4,3,1,121,-7.9701
2002,4,3,2,115,-4.5110
2002,4,3,3,126,-1.6531
2002,4,3,4,126,-2.2664
2002,4,3,5,202,-7.0959
2002,5,1,1,385,-0.1986
2002,5,1,2,244,0.2014
2002,5,1,3,194,-0.3627
2002,5,1,4,252,-1.6210
2002,5,1,5,414,-3.3366
2002,5,2,1,108,-6.4053
2002,5,2,2,94,-2.5973
2002,5,2,3,112,-1.7031
2002,5,2,4,120,-5.2868
2002,5,2,5,227,-4.8623
2002,5,3,1,121,0.1316
2002,5,3,2,115,0.4462
2002,5,3,3,126,1.1837
2002,5,3,4,126,-1.1509
2002,5,3,5,202,-3.3745
2002,6,1,1,377,-4.6174
2002,6,1,2,243,-1.4895
2002,6,1,3,191,0.4725
2002,6,1,4,252,-1.0751
2002,6,1,5,409,-5.6174
2002,6,2,1,108,-4.3234
2002,6,2,2,94,-5.4706
2002,6,2,3,111,-3.7340
2002,6,2,4,120,-1.5727
2002,6,2,5,225,-8.7338
2002,6,3,1,120,-8.1016
2002,6,3,2,115,-5.8319
2002,6,3,3,125,-5.7014
2002,6,3,4,125,-5.4643
2002,6,3,5,202,-12.5356
2002,7,1,1,551,-16.3783
2002,7,1,2,284,-14.2294
2002,7,1,3,255,-11.4348
2002,7,1,4,253,-13.6380
2002,7,1,5,383,-17.9084
2002,7,2,1,113,-15.1811
2002,7,2,2,109,-17.8502
2002,7,2,3,111,-16.0842
2002,7,2,4,88,-15.6378
2002,7,2,5,174,-18.2572
2002,7,3,1,107,-6.9905
2002,7,3,2,118,-8.4371
2002,7,3,3,129,-5.8975
2002,7,3,4,175,-5.6947
2002,7,3,5,156,-10.0155
2002,8,1,1,546,-2.4511
2002,8,1,2,283,-1.5979
2002,8,1,3,252,0.1971
2002,8,1,4,253,-2.4590
2002,8,1,5,376,-3.3327
2002,8,2,1,113,0.7055
2002,8,2,2,108,-0.0061
2002,8,2,3,111,-0.3241
2002,8,2,4,88,-0.3399
2002,8,2,5,174,-0.4669
2002,8,3,1,107,-1.7284
2002,8,3,2,118,-0.2166
2002,8,3,3,129,-0.2376
2002,8,3,4,174,0.8868
2002,8,3,5,155,1.1513
