year,month,rank_ME,rank_dLTI,nstocks,ret_vw
1996,7,3,5,98,-5.7239
1996,8,1,1,252,3.3840
1996,8,1,2,144,6.0924
1996,8,1,3,131,2.5018
1996,8,1,4,93,7.0229
1996,8,1,5,236,3.2924
1996,8,2,1,99,5.8474
1996,8,2,2,73,5.8750
1996,8,2,3,43,5.7942
1996,8,2,4,41,5.9757
1996,8,2,5,89,7.5292
1996,8,3,1,70,4.2109
1996,8,3,2,53,1.7625
1996,8,3,3,66,1.3932
1996,8,3,4,84,-0.0344
1996,8,3,5,97,3.4681
1996,9,1,1,249,1.2951
1996,9,1,2,142,0.9422
1996,9,1,3,129,2.9461
1996,9,1,4,91,0.3778
1996,9,1,5,234,3.7582
1996,9,2,1,99,2.2716
1996,9,2,2,73,2.0135
1996,9,2,3,43,2.2164
1996,9,2,4,41,1.8196
1996,9,2,5,89,2.2463
1996,9,3,1,70,7.5347
1996,9,3,2,53,2.5154
1996,9,3,3,66,3.4162
1996,9,3,4,84,3.8005
1996,9,3,5,97,6.8090
1996,10,1,1,249,-2.7359
1996,10,1,2,141,-1.9984
1996,10,1,3,126,-0.6959
1996,10,1,4,91,-3.0510
1996,10,1,5,232,-4.3806
1996,10,2,1,98,-2.9325
1996,10,2,2,73,0.5981
1996,10,2,3,43,0.1154
1996,10,2,4,41,-2.7138
1996,10,2,5,89,-4.1182
1996,10,3,1,69,4.4735
1996,10,3,2,52,0.0717
1996,10,3,3,66,3.1359
1996,10,3,4,84,-0.2376
1996,10,3,5,97,1.0236
1996,11,1,1,246,1.8204
1996,11,1,2,140,1.6431
1996,11,1,3,124,3.2957
1996,11,1,4,90,0.4814
1996,11,1,5,232,1.8415
1996,11,2,1,98,2.1680
1996,11,2,2,72,2.2117
1996,11,2,3,42,-0.5119
1996,11,2,4,40,3.7544
1996,11,2,5,89,1.3209
1996,11,3,1,69,7.1580
1996,11,3,2,52,6.8017
1996,11,3,3,64,5.5575
1996,11,3,4,84,7.3933
1996,11,3,5,97,7.6428
1996,12,1,1,244,-0.1097
1996,12,1,2,139,2.7319
1996,12,1,3,123,2.3263
1996,12,1,4,89,-1.9900
1996,12,1,5,230,1.8655
1996,12,2,1,98,2.3018
1996,12,2,2,72,2.0348
1996,12,2,3,41,0.1355
1996,12,2,4,40,-1.2823
1996,12,2,5,88,0.8827
1996,12,3,1,69,-0.9406
1996,12,3,2,52,-3.1289
1996,12,3,3,64,-0.0818
1996,12,3,4,83,0.7874
1996,12,3,5,97,-4.0482
1997,1,1,1,240,4.2160
1997,1,1,2,138,1.0012
1997,1,1,3,122,2.9674
1997,1,1,4,88,4.6842
1997,1,1,5,227,3.8414
1997,1,2,1,98,4.3187
1997,1,2,2,72,1.1513
1997,1,2,3,41,1.9770
1997,1,2,4,39,7.3640
1997,1,2,5,87,-0.4740
1997,1,3,1,68,9.1392
1997,1,3,2,52,5.1712
1997,1,3,3,64,4.8898
1997,1,3,4,82,3.3564
1997,1,3,5,97,4.9701
1997,2,1,1,237,-3.0202
1997,2,1,2,136,-1.4804
1997,2,1,3,122,-2.6924
1997,2,1,4,88,-6.3789
1997,2,1,5,226,-3.7499
1997,2,2,1,97,-2.7128
1997,2,2,2,72,-1.2955
1997,2,2,3,41,-0.4598
1997,2,2,4,38,-3.8738
1997,2,2,5,87,-4.0093
1997,2,3,1,68,-2.6757
1997,2,3,2,51,1.8626
1997,2,3,3,64,-0.0062
1997,2,3,4,82,2.5449
1997,2,3,5,97,-2.5678
1997,3,1,1,236,-5.9198
1997,3,1,2,136,0.1225
1997,3,1,3,121,-4.3770
1997,3,1,4,88,-5.6002
1997,3,1,5,224,-6.5679
1997,3,2,1,96,-8.2228
1997,3,2,2,72,-1.3117
1997,3,2,3,41,-1.7102
1997,3,2,4,38,-4.1480
1997,3,2,5,86,-6.6111
1997,3,3,1,68,-3.1193
1997,3,3,2,51,-4.3106
1997,3,3,3,64,-0.2353
1997,3,3,4,82,-6.7752
1997,3,3,5,97,-4.2510
1997,4,1,1,234,-3.9409
1997,4,1,2,135,-1.9420
1997,4,1,3,120,-4.0294
1997,4,1,4,87,-6.3543
1997,4,1,5,223,-3.3096
1997,4,2,1,94,-0.6690
1997,4,2,2,72,-1.1642
1997,4,2,3,41,-3.1384
1997,4,2,4,38,-0.4585
1997,4,2,5,84,-1.7986
1997,4,3,1,68,5.6424
1997,4,3,2,51,6.0774
1997,4,3,3,64,3.3307
1997,4,3,4,82,3.1181
1997,4,3,5,97,4.9138
1997,5,1,1,231,9.3483
1997,5,1,2,135,7.7612
1997,5,1,3,120,8.6733
1997,5,1,4,86,10.3593
1997,5,1,5,220,8.9052
1997,5,2,1,94,12.0302
1997,5,2,2,72,10.1659
1997,5,2,3,41,8.0054
1997,5,2,4,38,10.0460
1997,5,2,5,84,16.2164
1997,5,3,1,68,4.9728
1997,5,3,2,51,3.8980
1997,5,3,3,63,4.5748
1997,5,3,4,82,6.4146
1997,5,3,5,97,9.1206
1997,6,1,1,230,5.2504
1997,6,1,2,134,3.6326
1997,6,1,3,120,7.7634
1997,6,1,4,85,1.0737
1997,6,1,5,219,4.4787
1997,6,2,1,94,5.5531
1997,6,2,2,72,3.2887
1997,6,2,3,41,3.4180
1997,6,2,4,37,6.0457
1997,6,2,5,84,1.8517
1997,6,3,1,68,2.9472
1997,6,3,2,50,4.3988
1997,6,3,3,63,4.8507
1997,6,3,4,82,3.2917
1997,6,3,5,96,5.8827
1997,7,1,1,279,6.1843
1997,7,1,2,152,5.7240
1997,7,1,3,136,6.6252
1997,7,1,4,122,5.0839
1997,7,1,5,203,7.1192
1997,7,2,1,86,5.8160
1997,7,2,2,65,6.0423
1997,7,2,3,42,8.9260
1997,7,2,4,53,5.1595
1997,7,2,5,62,6.4068
1997,7,3,1,76,9.7598
1997,7,3,2,64,7.0503
1997,7,3,3,78,3.8855
1997,7,3,4,84,3.5806
1997,7,3,5,95,5.8933
1997,8,1,1,277,4.1946
1997,8,1,2,149,2.4610
1997,8,1,3,135,4.1542
1997,8,1,4,122,3.5044
1997,8,1,5,201,4.4728
1997,8,2,1,86,5.6511
1997,8,2,2,64,2.3352
1997,8,2,3,42,1.5033
1997,8,2,4,53,1.8071
1997,8,2,5,61,4.2964
1997,8,3,1,75,-2.3830
1997,8,3,2,64,-4.8700
1997,8,3,3,78,-3.5282
1997,8,3,4,84,-3.5764
1997,8,3,5,94,-5.3705
1997,9,1,1,276,10.2754
1997,9,1,2,148,7.4766
1997,9,1,3,133,9.5763
1997,9,1,4,120,6.8238
1997,9,1,5,200,6.2564
1997,9,2,1,84,8.4510
1997,9,2,2,64,8.2795
1997,9,2,3,39,3.1483
1997,9,2,4,52,6.7023
1997,9,2,5,60,9.8085
1997,9,3,1,74,5.1946
1997,9,3,2,64,4.4204
1997,9,3,3,76,3.5699
1997,9,3,4,82,3.2000
1997,9,3,5,93,6.7807
1997,10,1,1,274,-5.1356
1997,10,1,2,147,-5.5672
1997,10,1,3,129,-1.0376
1997,10,1,4,120,-2.3325
1997,10,1,5,199,-3.6977
1997,10,2,1,83,-6.1177
1997,10,2,2,64,-2.9578
1997,10,2,3,38,-1.3196
1997,10,2,4,52,-8.2762
1997,10,2,5,60,-5.8569
1997,10,3,1,74,-4.5929
1997,10,3,2,64,-4.8622
1997,10,3,3,75,-2.1194
1997,10,3,4,82,-3.9618
1997,10,3,5,92,-0.2318
1997,11,1,1,268,-3.2397
1997,11,1,2,147,-2.8462
1997,11,1,3,130,-2.7624
1997,11,1,4,119,0.0531
1997,11,1,5,198,-2.5739
1997,11,2,1,82,-2.8135
1997,11,2,2,64,-2.2680
1997,11,2,3,38,1.7706
1997,11,2,4,51,2.3308
1997,11,2,5,60,-3.9238
1997,11,3,1,73,4.3497
1997,11,3,2,64,5.0480
1997,11,3,3,75,3.5152
1997,11,3,4,82,5.4174
1997,11,3,5,92,6.2468
1997,12,1,1,268,-3.7259
1997,12,1,2,146,-1.1792
1997,12,1,3,128,-1.7202
1997,12,1,4,119,-3.6072
1997,12,1,5,198,-5.8445
1997,12,2,1,82,-3.2268
1997,12,2,2,64,2.3085
1997,12,2,3,38,0.9861
1997,12,2,4,51,4.5133
1997,12,2,5,60,-3.2675
1997,12,3,1,73,1.8985
1997,12,3,2,64,0.8603
1997,12,3,3,74,1.4976
1997,12,3,4,82,2.2895
1997,12,3,5,91,0.7556
1998,1,1,1,265,0.9245
1998,1,1,2,145,-0.9169
1998,1,1,3,124,-1.7656
1998,1,1,4,118,1.4303
1998,1,1,5,196,-0.1014
1998,1,2,1,80,0.4972
1998,1,2,2,63,-1.2305
1998,1,2,3,38,-0.5241
1998,1,2,4,50,-2.5469
1998,1,2,5,60,-0.7354
1998,1,3,1,73,4.0495
1998,1,3,2,63,1.7273
1998,1,3,3,74,-2.1608
1998,1,3,4,82,0.6605
1998,1,3,5,90,3.6801
1998,2,1,1,261,6.2888
1998,2,1,2,142,5.4611
1998,2,1,3,124,6.1156
1998,2,1,4,116,6.0291
1998,2,1,5,195,3.8801
1998,2,2,1,78,10.0207
1998,2,2,2,63,6.9702
1998,2,2,3,38,7.4475
1998,2,2,4,50,6.9552
1998,2,2,5,60,8.4889
1998,2,3,1,73,5.9670
1998,2,3,2,62,5.9914
1998,2,3,3,74,6.8511
1998,2,3,4,82,6.8150
1998,2,3,5,90,4.4491
1998,3,1,1,259,6.1917
1998,3,1,2,139,4.6543
1998,3,1,3,123,3.4329
1998,3,1,4,116,5.9023
1998,3,1,5,194,4.7284
1998,3,2,1,78,4.0458
1998,3,2,2,63,4.6299
1998,3,2,3,38,4.9128
1998,3,2,4,49,4.4039
1998,3,2,5,60,3.2032
1998,3,3,1,72,0.6066
1998,3,3,2,62,7.3083
1998,3,3,3,74,5.3336
1998,3,3,4,82,4.3852
1998,3,3,5,90,7.3189
1998,4,1,1,254,-0.0337
1998,4,1,2,138,3.0608
1998,4,1,3,121,2.1453
1998,4,1,4,114,0.3712
1998,4,1,5,192,1.9911
1998,4,2,1,77,0.3501
1998,4,2,2,63,0.9475
1998,4,2,3,37,2.6557
1998,4,2,4,49,1.2405
1998,4,2,5,60,-0.9588
1998,4,3,1,72,2.5217
1998,4,3,2,61,-0.6613
1998,4,3,3,74,2.3581
1998,4,3,4,80,-4.4441
1998,4,3,5,90,1.8335
1998,5,1,1,250,-4.6097
1998,5,1,2,137,-3.0628
1998,5,1,3,120,-4.5122
1998,5,1,4,114,-2.1361
1998,5,1,5,190,-5.9875
1998,5,2,1,77,-5.0756
1998,5,2,2,62,-4.5170
1998,5,2,3,37,-6.8823
1998,5,2,4,49,-5.4823
1998,5,2,5,60,-6.6118
1998,5,3,1,72,-2.9244
1998,5,3,2,61,-1.9421
1998,5,3,3,74,-1.0129
1998,5,3,4,80,-2.7466
1998,5,3,5,89,-2.7238
1998,6,1,1,249,-0.6706
1998,6,1,2,137,3.8095
1998,6,1,3,119,-3.6596
1998,6,1,4,113,0.7630
1998,6,1,5,187,-4.7640
1998,6,2,1,77,-1.6109
1998,6,2,2,62,2.4488
1998,6,2,3,37,1.9907
1998,6,2,4,49,2.9161
1998,6,2,5,60,-1.4017
1998,6,3,1,71,1.6649
1998,6,3,2,61,1.8517
1998,6,3,3,74,1.9037
1998,6,3,4,80,4.7944
1998,6,3,5,88,6.8586
1998,7,1,1,285,-7.4110
1998,7,1,2,143,-3.9015
1998,7,1,3,145,-7.0228
1998,7,1,4,106,-5.8646
1998,7,1,5,200,-6.0372
1998,7,2,1,64,-9.8601
1998,7,2,2,64,-7.3288
1998,7,2,3,57,-8.2308
1998,7,2,4,45,-8.3920
1998,7,2,5,95,-8.9587
1998,7,3,1,68,-2.9205
1998,7,3,2,72,-2.0460
1998,7,3,3,69,-2.3202
1998,7,3,4,80,-0.3948
1998,7,3,5,111,-0.9979
1998,8,1,1,283,-22.8410
1998,8,1,2,142,-22.3086
1998,8,1,3,145,-20.8188
1998,8,1,4,104,-18.9422
1998,8,1,5,198,-22.5622
1998,8,2,1,64,-17.8707
1998,8,2,2,64,-18.4173
1998,8,2,3,56,-16.1980
1998,8,2,4,45,-16.4256
1998,8,2,5,95,-22.3820
1998,8,3,1,68,-11.8710
1998,8,3,2,70,-11.8811
1998,8,3,3,69,-9.7739
1998,8,3,4,79,-11.2493
1998,8,3,5,111,-14.5009
1998,9,1,1,277,4.7890
1998,9,1,2,140,4.5702
1998,9,1,3,142,7.6999
1998,9,1,4,103,5.2494
1998,9,1,5,196,5.3940
1998,9,2,1,62,6.5707
1998,9,2,2,64,9.2929
1998,9,2,3,56,9.0394
1998,9,2,4,44,6.2332
1998,9,2,5,94,9.8486
1998,9,3,1,68,3.7240
1998,9,3,2,68,7.1675
1998,9,3,3,68,9.3468
1998,9,3,4,79,9.7864
1998,9,3,5,111,10.2774
1998,10,1,1,270,7.1848
1998,10,1,2,138,4.8912
1998,10,1,3,139,2.6119
1998,10,1,4,102,2.4336
1998,10,1,5,193,5.7320
1998,10,2,1,62,6.0401
1998,10,2,2,64,4.0117
1998,10,2,3,56,1.3261
1998,10,2,4,44,7.9908
1998,10,2,5,93,5.3322
1998,10,3,1,67,8.5922
1998,10,3,2,67,7.5190
1998,10,3,3,68,5.4848
1998,10,3,4,79,2.4042
1998,10,3,5,110,6.3576
1998,11,1,1,260,6.9051
1998,11,1,2,136,6.9488
1998,11,1,3,137,7.4471
1998,11,1,4,100,5.3540
1998,11,1,5,192,9.2869
1998,11,2,1,62,5.0473
1998,11,2,2,62,5.5439
1998,11,2,3,56,2.8067
1998,11,2,4,44,5.1252
1998,11,2,5,93,4.0568
1998,11,3,1,67,6.4291
1998,11,3,2,67,5.2469
1998,11,3,3,67,5.4843
1998,11,3,4,78,4.6807
1998,11,3,5,110,9.3591
1998,12,1,1,255,2.6861
1998,12,1,2,132,-0.7645
1998,12,1,3,137,3.1429
1998,12,1,4,100,0.9352
1998,12,1,5,191,2.0149
1998,12,2,1,62,4.5709
1998,12,2,2,62,8.3109
1998,12,2,3,56,3.5789
1998,12,2,4,44,7.7135
1998,12,2,5,92,5.6315
1998,12,3,1,67,8.7338
1998,12,3,2,66,7.1412
1998,12,3,3,67,0.5635
1998,12,3,4,76,5.2307
1998,12,3,5,110,12.1518
1999,1,1,1,252,4.2588
1999,1,1,2,131,2.5743
1999,1,1,3,135,6.5347
1999,1,1,4,99,4.8823
1999,1,1,5,185,7.9373
1999,1,2,1,60,-0.1055
1999,1,2,2,61,3.1350
1999,1,2,3,55,-2.6594
1999,1,2,4,44,-2.2988
1999,1,2,5,92,4.1984
1999,1,3,1,67,1.2775
1999,1,3,2,66,-1.5173
1999,1,3,3,67,1.0083
1999,1,3,4,76,-2.0320
1999,1,3,5,110,10.6929
1999,2,1,1,250,-7.8702
1999,2,1,2,130,-8.0346
1999,2,1,3,134,-6.3831
1999,2,1,4,97,-7.0821
1999,2,1,5,179,-9.0095
1999,2,2,1,59,-5.8306
1999,2,2,2,61,-7.9366
1999,2,2,3,55,-5.8727
1999,2,2,4,44,-8.1678
1999,2,2,5,90,-11.7287
1999,2,3,1,67,-2.4349
1999,2,3,2,66,-1.1634
1999,2,3,3,66,0.4332
1999,2,3,4,76,-3.3149
1999,2,3,5,108,-6.7725
1999,3,1,1,247,-3.4760
1999,3,1,2,129,-7.5896
1999,3,1,3,131,-1.9513
1999,3,1,4,95,-7.6179
1999,3,1,5,175,-0.3681
1999,3,2,1,59,-2.2228
1999,3,2,2,60,0.2896
1999,3,2,3,55,0.0210
1999,3,2,4,42,0.5261
1999,3,2,5,89,3.1715
1999,3,3,1,67,3.9327
1999,3,3,2,66,1.4870
1999,3,3,3,66,2.7702
1999,3,3,4,76,3.1673
1999,3,3,5,108,5.7614
1999,4,1,1,241,6.4862
1999,4,1,2,128,10.8857
1999,4,1,3,131,4.0395
1999,4,1,4,94,5.3076
1999,4,1,5,171,12.6628
1999,4,2,1,59,2.3431
1999,4,2,2,57,8.0251
1999,4,2,3,55,1.4807
1999,4,2,4,42,5.6620
1999,4,2,5,88,6.1389
1999,4,3,1,66,7.3595
1999,4,3,2,66,5.0713
1999,4,3,3,66,2.8237
1999,4,3,4,76,0.4390
1999,4,3,5,105,1.5039
1999,5,1,1,237,8.3888
1999,5,1,2,127,6.1860
1999,5,1,3,130,5.8350
1999,5,1,4,94,1.3466
1999,5,1,5,168,7.0024
1999,5,2,1,59,4.9535
1999,5,2,2,57,1.6993
1999,5,2,3,55,5.7470
1999,5,2,4,42,2.0716
1999,5,2,5,88,5.3855
1999,5,3,1,66,0.0077
1999,5,3,2,65,-2.7246
1999,5,3,3,65,-2.1378
1999,5,3,4,76,0.9880
1999,5,3,5,104,-3.2133
1999,6,1,1,234,6.9787
1999,6,1,2,127,6.6315
1999,6,1,3,129,10.7368
1999,6,1,4,90,1.1852
1999,6,1,5,164,11.6631
1999,6,2,1,57,6.1985
1999,6,2,2,57,8.4487
1999,6,2,3,55,2.5364
1999,6,2,4,42,7.2779
1999,6,2,5,87,10.4883
1999,6,3,1,65,5.2286
1999,6,3,2,65,5.7383
1999,6,3,3,66,1.2217
1999,6,3,4,75,1.3459
1999,6,3,5,103,7.8543
1999,7,1,1,247,5.0476
1999,7,1,2,105,-0.4725
1999,7,1,3,131,1.6246
1999,7,1,4,110,-1.4283
1999,7,1,5,157,3.0145
1999,7,2,1,72,3.7565
1999,7,2,2,58,-3.0544
1999,7,2,3,64,-0.5240
1999,7,2,4,51,0.0777
1999,7,2,5,82,-1.7101
1999,7,3,1,73,-2.9266
1999,7,3,2,65,-1.4782
1999,7,3,3,65,-0.8444
1999,7,3,4,82,-5.0037
1999,7,3,5,111,-2.3549
1999,8,1,1,239,0.2224
1999,8,1,2,105,-3.0971
1999,8,1,3,130,-2.7901
1999,8,1,4,108,-3.8090
1999,8,1,5,156,-1.7353
1999,8,2,1,72,-2.1502
1999,8,2,2,56,-3.7310
1999,8,2,3,63,-2.6616
1999,8,2,4,51,-5.6351
1999,8,2,5,81,-1.5340
1999,8,3,1,73,-3.3072
1999,8,3,2,63,0.4237
1999,8,3,3,64,-0.5620
1999,8,3,4,81,-3.2261
1999,8,3,5,111,4.6730
1999,9,1,1,234,-1.4656
1999,9,1,2,104,-2.8445
1999,9,1,3,130,1.5355
1999,9,1,4,108,-0.3738
1999,9,1,5,153,-3.9317
1999,9,2,1,70,-0.1874
1999,9,2,2,56,3.1665
1999,9,2,3,62,0.3013
1999,9,2,4,51,-1.9375
1999,9,2,5,80,1.8344
1999,9,3,1,73,-5.9375
1999,9,3,2,63,-1.9684
1999,9,3,3,64,-3.2417
1999,9,3,4,79,-0.6927
1999,9,3,5,110,0.8502
1999,10,1,1,230,0.9831
1999,10,1,2,104,-1.8812
1999,10,1,3,130,-4.8933
1999,10,1,4,105,-2.9436
1999,10,1,5,151,-5.1563
1999,10,2,1,70,-1.0715
1999,10,2,2,56,-1.6968
1999,10,2,3,61,-2.2590
1999,10,2,4,51,-2.4372
1999,10,2,5,80,-2.1183
1999,10,3,1,72,4.0517
1999,10,3,2,63,6.3235
1999,10,3,3,63,2.0008
1999,10,3,4,79,2.3606
1999,10,3,5,110,9.0861
1999,11,1,1,225,10.6444
1999,11,1,2,103,6.5394
1999,11,1,3,128,11.3578
1999,11,1,4,105,11.9773
1999,11,1,5,150,16.6130
1999,11,2,1,70,10.1116
1999,11,2,2,55,4.4777
1999,11,2,3,60,2.4012
1999,11,2,4,50,6.5307
1999,11,2,5,80,16.5787
1999,11,3,1,71,5.6071
1999,11,3,2,61,-0.0084
1999,11,3,3,61,3.0121
1999,11,3,4,79,2.5856
1999,11,3,5,109,4.5936
1999,12,1,1,224,12.7524
1999,12,1,2,100,6.4531
1999,12,1,3,128,18.8589
1999,12,1,4,103,6.5493
1999,12,1,5,147,14.4919
1999,12,2,1,68,19.1647
1999,12,2,2,54,10.8932
1999,12,2,3,59,9.3922
1999,12,2,4,50,5.2332
1999,12,2,5,76,8.8520
1999,12,3,1,71,0.8023
1999,12,3,2,60,5.5919
1999,12,3,3,61,0.4917
1999,12,3,4,79,10.5606
1999,12,3,5,106,14.5763
2000,1,1,1,223,11.4562
2000,1,1,2,99,6.0371
2000,1,1,3,126,7.2070
2000,1,1,4,100,11.8380
2000,1,1,5,146,15.7905
2000,1,2,1,68,11.1165
2000,1,2,2,54,-5.9301
2000,1,2,3,58,-5.2835
2000,1,2,4,50,-0.0072
2000,1,2,5,74,3.4510
2000,1,3,1,70,-1.6197
2000,1,3,2,59,-1.8022
2000,1,3,3,61,-3.1416
2000,1,3,4,79,-2.0776
2000,1,3,5,106,-4.1872
2000,2,1,1,219,45.2515
2000,2,1,2,99,26.9215
2000,2,1,3,122,46.3720
2000,2,1,4,99,11.5127
2000,2,1,5,144,36.6235
2000,2,2,1,68,46.6624
2000,2,2,2,53,14.1106
2000,2,2,3,58,8.8328
2000,2,2,4,50,5.4419
2000,2,2,5,73,29.1649
2000,2,3,1,70,-3.3221
2000,2,3,2,59,-5.2623
2000,2,3,3,61,-5.2240
2000,2,3,4,78,7.5705
2000,2,3,5,104,4.9431
2000,3,1,1,215,-13.1210
2000,3,1,2,99,-4.3974
2000,3,1,3,120,-24.3491
2000,3,1,4,96,-4.0596
2000,3,1,5,143,-18.5886
2000,3,2,1,68,-22.8832
2000,3,2,2,53,-0.7403
2000,3,2,3,57,-3.3305
2000,3,2,4,49,-8.0823
2000,3,2,5,69,-12.2959
2000,3,3,1,70,9.5691
2000,3,3,2,59,6.3647
2000,3,3,3,61,5.4023
2000,3,3,4,77,7.1317
2000,3,3,5,103,9.6521
2000,4,1,1,213,-18.7776
2000,4,1,2,97,-6.9572
2000,4,1,3,120,-8.4574
2000,4,1,4,95,-8.6099
2000,4,1,5,143,-18.8890
2000,4,2,1,68,-10.8013
2000,4,2,2,53,-3.7618
2000,4,2,3,55,-0.4672
2000,4,2,4,48,-9.0020
2000,4,2,5,68,-9.3672
2000,4,3,1,69,-5.3417
2000,4,3,2,59,-1.4822
2000,4,3,3,61,1.8918
2000,4,3,4,76,0.4603
2000,4,3,5,103,-4.4111
2000,5,1,1,212,-15.1638
2000,5,1,2,96,2.4810
2000,5,1,3,119,-8.7541
2000,5,1,4,95,-6.8399
2000,5,1,5,142,-11.6627
2000,5,2,1,67,-14.7914
2000,5,2,2,52,-7.7785
2000,5,2,3,55,-2.9669
2000,5,2,4,45,-5.1378
2000,5,2,5,68,-8.0278
2000,5,3,1,67,-8.6414
2000,5,3,2,58,0.5511
2000,5,3,3,61,1.6671
2000,5,3,4,76,-1.8779
2000,5,3,5,103,-5.8436
2000,6,1,1,210,26.0357
2000,6,1,2,95,28.0246
2000,6,1,3,116,22.4710
2000,6,1,4,93,25.0777
2000,6,1,5,142,26.6312
2000,6,2,1,65,15.1379
2000,6,2,2,52,13.0363
2000,6,2,3,53,2.5616
2000,6,2,4,45,4.1153
2000,6,2,5,68,11.4337
2000,6,3,1,67,3.5277
2000,6,3,2,58,-0.3700
2000,6,3,3,61,-4.0529
2000,6,3,4,75,4.7900
2000,6,3,5,103,4.6830
2000,7,1,1,178,-1.9330
2000,7,1,2,130,0.5310
2000,7,1,3,110,-1.8390
2000,7,1,4,97,2.8764
2000,7,1,5,125,-0.7147
2000,7,2,1,77,-6.4910
2000,7,2,2,64,-0.6785
2000,7,2,3,54,2.9269
2000,7,2,4,32,-6.0874
2000,7,2,5,62,-1.7578
2000,7,3,1,79,-1.6842
2000,7,3,2,62,-4.4962
2000,7,3,3,75,-4.3984
2000,7,3,4,81,-1.9452
2000,7,3,5,139,-3.4542
2000,8,1,1,178,4.6422
2000,8,1,2,128,9.9493
2000,8,1,3,109,5.5355
2000,8,1,4,97,1.7505
2000,8,1,5,125,8.9269
2000,8,2,1,75,6.9878
2000,8,2,2,64,7.6509
2000,8,2,3,54,10.8986
2000,8,2,4,32,9.9221
2000,8,2,5,62,10.5706
2000,8,3,1,79,6.2393
2000,8,3,2,61,-1.7045
2000,8,3,3,74,8.8239
2000,8,3,4,80,10.4393
2000,8,3,5,137,7.9015
2000,9,1,1,176,-3.8955
2000,9,1,2,125,-4.5694
2000,9,1,3,108,0.4142
2000,9,1,4,95,-0.9362
2000,9,1,5,124,-7.3488
2000,9,2,1,74,-3.4910
2000,9,2,2,62,0.1561
2000,9,2,3,54,2.0929
2000,9,2,4,32,0.6874
2000,9,2,5,62,-7.8943
2000,9,3,1,77,-2.0807
2000,9,3,2,61,2.2652
2000,9,3,3,73,-2.6656
2000,9,3,4,79,-0.5889
2000,9,3,5,136,-13.1633
2000,10,1,1,173,-9.6113
2000,10,1,2,123,-9.2965
2000,10,1,3,107,-5.3905
2000,10,1,4,92,-4.2137
2000,10,1,5,123,-7.1111
2000,10,2,1,74,-1.2166
2000,10,2,2,61,2.1387
2000,10,2,3,54,-3.6495
2000,10,2,4,32,-3.8942
2000,10,2,5,61,-5.1078
2000,10,3,1,77,-6.9317
2000,10,3,2,60,-1.6328
2000,10,3,3,72,-1.1765
2000,10,3,4,79,-1.6635
2000,10,3,5,134,2.0194
2000,11,1,1,169,-12.5531
2000,11,1,2,120,-6.2830
2000,11,1,3,105,-6.4335
2000,11,1,4,90,-4.6750
2000,11,1,5,122,-14.3018
2000,11,2,1,74,-9.0406
2000,11,2,2,60,-5.9785
2000,11,2,3,54,-1.9787
2000,11,2,4,32,-4.6919
2000,11,2,5,60,-11.1724
2000,11,3,1,77,-10.7099
2000,11,3,2,58,-0.0927
2000,11,3,3,72,-1.8380
2000,11,3,4,78,-7.0760
2000,11,3,5,132,-13.0817
2000,12,1,1,163,-4.7293
2000,12,1,2,116,1.9593
2000,12,1,3,103,2.6659
2000,12,1,4,89,2.6046
2000,12,1,5,119,-3.9137
2000,12,2,1,74,7.7601
2000,12,2,2,60,10.1029
2000,12,2,3,53,15.5340
2000,12,2,4,32,9.6230
2000,12,2,5,60,8.6411
2000,12,3,1,77,3.0093
2000,12,3,2,56,5.8616
2000,12,3,3,71,2.6166
2000,12,3,4,78,0.9032
2000,12,3,5,132,-8.7557
2001,1,1,1,161,17.6381
2001,1,1,2,114,15.2877
2001,1,1,3,102,4.6060
2001,1,1,4,89,14.9824
2001,1,1,5,116,22.1345
2001,1,2,1,73,7.6901
2001,1,2,2,59,2.0899
2001,1,2,3,53,-1.2122
2001,1,2,4,31,3.6512
2001,1,2,5,60,3.8075
2001,1,3,1,77,6.0470
2001,1,3,2,56,-2.5161
2001,1,3,3,71,-1.1226
2001,1,3,4,76,-2.7917
2001,1,3,5,132,10.8023
2001,2,1,1,158,-5.3342
2001,2,1,2,112,-2.9041
2001,2,1,3,101,-1.6076
2001,2,1,4,84,-2.0623
2001,2,1,5,110,-8.0997
2001,2,2,1,71,-5.0084
2001,2,2,2,57,-3.2608
2001,2,2,3,53,-2.4467
2001,2,2,4,31,-6.2438
2001,2,2,5,59,-2.1797
2001,2,3,1,77,-3.0728
2001,2,3,2,56,-1.3827
2001,2,3,3,71,-4.3456
2001,2,3,4,75,-3.6197
2001,2,3,5,132,-17.1882
2001,3,1,1,155,-6.3051
2001,3,1,2,111,0.1940
2001,3,1,3,101,-1.6331
2001,3,1,4,82,-1.6094
2001,3,1,5,108,-8.6809
2001,3,2,1,70,-4.4318
2001,3,2,2,57,-0.8502
2001,3,2,3,53,0.0453
2001,3,2,4,29,1.6495
2001,3,2,5,58,-8.2746
2001,3,3,1,76,-5.8510
2001,3,3,2,55,-5.0875
2001,3,3,3,71,-8.3107
2001,3,3,4,74,-7.2720
2001,3,3,5,132,-9.2347
2001,4,1,1,151,5.8065
2001,4,1,2,108,9.1712
2001,4,1,3,99,8.8009
2001,4,1,4,82,2.3463
2001,4,1,5,106,7.4438
2001,4,2,1,70,9.1482
2001,4,2,2,57,5.0559
2001,4,2,3,53,5.8010
2001,4,2,4,29,7.7607
