year,month,rank_ME,rank_IVC,nstocks,ret_vw
1998,3,2,1,127,3.6660
1998,3,2,2,93,4.5095
1998,3,2,3,112,4.5482
1998,3,2,4,138,2.9486
1998,3,2,5,203,3.6357
1998,3,3,1,104,2.3012
1998,3,3,2,183,7.0927
1998,3,3,3,188,5.8442
1998,3,3,4,179,3.1426
1998,3,3,5,158,3.0487
1998,4,1,1,595,3.5911
1998,4,1,2,260,1.4106
1998,4,1,3,259,2.4788
1998,4,1,4,385,2.1420
1998,4,1,5,651,1.9630
1998,4,2,1,127,1.0172
1998,4,2,2,92,4.0556
1998,4,2,3,111,0.6975
1998,4,2,4,137,0.4798
1998,4,2,5,201,-0.5646
1998,4,3,1,103,-0.1692
1998,4,3,2,181,0.9047
1998,4,3,3,187,0.2353
1998,4,3,4,179,1.1235
1998,4,3,5,158,2.4774
1998,5,1,1,586,-3.3340
1998,5,1,2,257,-4.3376
1998,5,1,3,254,-3.8422
1998,5,1,4,380,-4.8161
1998,5,1,5,645,-5.0845
1998,5,2,1,127,-3.9891
1998,5,2,2,91,-4.2606
1998,5,2,3,111,-5.4637
1998,5,2,4,136,-5.3775
1998,5,2,5,200,-6.9394
1998,5,3,1,103,-2.6354
1998,5,3,2,180,-1.1076
1998,5,3,3,186,-3.2898
1998,5,3,4,179,-2.5593
1998,5,3,5,158,0.0276
1998,6,1,1,581,-2.7347
1998,6,1,2,256,0.9229
1998,6,1,3,252,-1.5244
1998,6,1,4,373,-2.3609
1998,6,1,5,640,-2.4088
1998,6,2,1,126,-1.3851
1998,6,2,2,91,3.0834
1998,6,2,3,111,0.2134
1998,6,2,4,135,-0.7774
1998,6,2,5,199,-1.8495
1998,6,3,1,103,7.2395
1998,6,3,2,176,1.7456
1998,6,3,3,185,1.7961
1998,6,3,4,178,3.9085
1998,6,3,5,158,5.8550
1998,7,1,1,667,-6.2774
1998,7,1,2,301,-7.0809
1998,7,1,3,281,-5.9520
1998,7,1,4,465,-7.1233
1998,7,1,5,675,-8.0683
1998,7,2,1,125,-6.3402
1998,7,2,2,129,-7.1472
1998,7,2,3,125,-8.8879
1998,7,2,4,144,-7.5914
1998,7,2,5,218,-9.4887
1998,7,3,1,150,0.9108
1998,7,3,2,178,-1.8496
1998,7,3,3,192,-2.2542
1998,7,3,4,175,-1.4500
1998,7,3,5,150,-5.1016
1998,8,1,1,651,-21.0694
1998,8,1,2,294,-18.0526
1998,8,1,3,279,-19.1337
1998,8,1,4,461,-19.6403
1998,8,1,5,671,-23.8489
1998,8,2,1,124,-17.6684
1998,8,2,2,129,-17.3759
1998,8,2,3,123,-16.3824
1998,8,2,4,144,-17.6537
1998,8,2,5,217,-23.0444
1998,8,3,1,148,-14.4735
1998,8,3,2,177,-10.4261
1998,8,3,3,189,-10.7757
1998,8,3,4,175,-13.9198
1998,8,3,5,150,-15.9769
1998,9,1,1,643,3.7555
1998,9,1,2,291,3.1742
1998,9,1,3,273,4.9364
1998,9,1,4,458,4.0857
1998,9,1,5,667,1.1240
1998,9,2,1,122,5.6434
1998,9,2,2,129,11.0506
1998,9,2,3,123,3.3998
1998,9,2,4,143,4.4260
1998,9,2,5,216,5.9755
1998,9,3,1,146,9.3345
1998,9,3,2,176,5.4793
1998,9,3,3,188,6.6693
1998,9,3,4,173,7.0699
1998,9,3,5,150,6.6261
1998,10,1,1,632,3.0952
1998,10,1,2,286,0.8837
1998,10,1,3,268,1.4507
1998,10,1,4,449,4.1476
1998,10,1,5,656,4.6760
1998,10,2,1,122,6.1096
1998,10,2,2,128,2.5837
1998,10,2,3,122,8.1216
1998,10,2,4,143,9.9487
1998,10,2,5,216,6.8864
1998,10,3,1,146,6.1711
1998,10,3,2,176,9.1236
1998,10,3,3,187,6.0142
1998,10,3,4,170,8.9057
1998,10,3,5,149,9.1783
1998,11,1,1,619,12.6816
1998,11,1,2,279,6.7947
1998,11,1,3,264,5.4835
1998,11,1,4,441,7.8329
1998,11,1,5,642,8.1138
1998,11,2,1,122,6.4927
1998,11,2,2,128,4.4022
1998,11,2,3,120,4.5360
1998,11,2,4,141,6.5795
1998,11,2,5,215,8.3202
1998,11,3,1,145,7.1072
1998,11,3,2,173,5.0860
1998,11,3,3,187,4.5963
1998,11,3,4,168,6.0000
1998,11,3,5,148,7.4077
1998,12,1,1,617,3.2258
1998,12,1,2,272,0.8075
1998,12,1,3,260,4.1096
1998,12,1,4,436,0.8284
1998,12,1,5,635,1.0268
1998,12,2,1,122,4.5276
1998,12,2,2,128,4.6453
1998,12,2,3,120,6.8083
1998,12,2,4,139,4.9188
1998,12,2,5,214,5.1590
1998,12,3,1,143,7.9238
1998,12,3,2,172,3.9893
1998,12,3,3,187,5.5296
1998,12,3,4,168,6.9298
1998,12,3,5,147,9.1935
1999,1,1,1,606,7.8219
1999,1,1,2,266,5.7125
1999,1,1,3,255,5.6137
1999,1,1,4,427,5.6746
1999,1,1,5,627,5.5841
1999,1,2,1,120,0.7641
1999,1,2,2,127,0.2576
1999,1,2,3,119,4.9007
1999,1,2,4,139,-0.2720
1999,1,2,5,214,0.9186
1999,1,3,1,143,6.3320
1999,1,3,2,172,-0.5059
1999,1,3,3,187,0.1175
1999,1,3,4,168,5.4513
1999,1,3,5,146,3.3587
1999,2,1,1,590,-7.3076
1999,2,1,2,263,-3.7099
1999,2,1,3,250,-6.5767
1999,2,1,4,421,-6.7481
1999,2,1,5,617,-8.4656
1999,2,2,1,120,-9.4543
1999,2,2,2,127,-5.4325
1999,2,2,3,115,-6.7851
1999,2,2,4,138,-11.0882
1999,2,2,5,214,-10.8968
1999,2,3,1,143,-7.1253
1999,2,3,2,171,-1.3054
1999,2,3,3,185,-2.8061
1999,2,3,4,167,-5.4008
1999,2,3,5,145,-4.4440
1999,3,1,1,582,-1.6917
1999,3,1,2,258,-6.1030
1999,3,1,3,244,-3.3549
1999,3,1,4,415,-2.9058
1999,3,1,5,612,-4.1266
1999,3,2,1,120,-3.4537
1999,3,2,2,125,3.4096
1999,3,2,3,114,3.2516
1999,3,2,4,137,-1.2925
1999,3,2,5,212,-2.8372
1999,3,3,1,142,3.9814
1999,3,3,2,171,2.4628
1999,3,3,3,185,2.7988
1999,3,3,4,167,3.4685
1999,3,3,5,145,2.3188
1999,4,1,1,571,11.0614
1999,4,1,2,254,7.5568
1999,4,1,3,242,8.3789
1999,4,1,4,406,8.7083
1999,4,1,5,601,9.4737
1999,4,2,1,118,9.7910
1999,4,2,2,122,7.3243
1999,4,2,3,112,9.5653
1999,4,2,4,136,8.4177
1999,4,2,5,211,9.4170
1999,4,3,1,141,8.5204
1999,4,3,2,167,4.4825
1999,4,3,3,185,7.6305
1999,4,3,4,167,0.5715
1999,4,3,5,144,0.9594
1999,5,1,1,563,6.8770
1999,5,1,2,250,3.2933
1999,5,1,3,237,6.2916
1999,5,1,4,402,6.7473
1999,5,1,5,591,3.5965
1999,5,2,1,118,6.0804
1999,5,2,2,122,1.5271
1999,5,2,3,112,0.2827
1999,5,2,4,136,2.5865
1999,5,2,5,208,2.8746
1999,5,3,1,140,-2.1099
1999,5,3,2,167,-1.7407
1999,5,3,3,185,-1.0135
1999,5,3,4,164,-2.3883
1999,5,3,5,142,-0.2950
1999,6,1,1,559,8.4574
1999,6,1,2,247,5.3276
1999,6,1,3,235,6.6188
1999,6,1,4,398,7.9164
1999,6,1,5,583,9.0348
1999,6,2,1,118,8.6128
1999,6,2,2,121,6.9750
1999,6,2,3,111,6.0328
1999,6,2,4,135,10.0653
1999,6,2,5,208,7.4092
1999,6,3,1,141,8.8515
1999,6,3,2,165,3.0807
1999,6,3,3,185,4.2861
1999,6,3,4,164,6.8252
1999,6,3,5,140,8.0993
1999,7,1,1,624,1.9810
1999,7,1,2,246,1.5118
1999,7,1,3,270,2.7938
1999,7,1,4,334,0.8980
1999,7,1,5,677,0.1420
1999,7,2,1,157,-0.7319
1999,7,2,2,111,1.0407
1999,7,2,3,138,0.4794
1999,7,2,4,132,-2.0240
1999,7,2,5,221,-4.0457
1999,7,3,1,145,1.3455
1999,7,3,2,190,0.7703
1999,7,3,3,186,-2.8633
1999,7,3,4,153,-5.0015
1999,7,3,5,145,-3.3916
1999,8,1,1,610,-1.5968
1999,8,1,2,244,-2.4214
1999,8,1,3,268,-3.5269
1999,8,1,4,331,-3.3932
1999,8,1,5,668,-4.1608
1999,8,2,1,154,-2.7688
1999,8,2,2,110,-3.0116
1999,8,2,3,136,-2.0050
1999,8,2,4,129,-3.6128
1999,8,2,5,220,-3.7789
1999,8,3,1,143,1.6711
1999,8,3,2,188,-0.0005
1999,8,3,3,186,1.1969
1999,8,3,4,152,0.3719
1999,8,3,5,144,-3.2328
1999,9,1,1,601,-2.1040
1999,9,1,2,239,0.2851
1999,9,1,3,267,-4.2670
1999,9,1,4,328,-0.9612
1999,9,1,5,661,-2.1132
1999,9,2,1,152,0.0136
1999,9,2,2,109,-0.4790
1999,9,2,3,135,1.2839
1999,9,2,4,126,0.6833
1999,9,2,5,218,-1.7648
1999,9,3,1,141,-4.4725
1999,9,3,2,186,-2.8706
1999,9,3,3,186,-2.8751
1999,9,3,4,150,-2.5366
1999,9,3,5,142,-1.3690
1999,10,1,1,587,0.7332
1999,10,1,2,237,-1.5115
1999,10,1,3,260,-1.0966
1999,10,1,4,326,-3.9708
1999,10,1,5,652,-2.6050
1999,10,2,1,151,3.9338
1999,10,2,2,107,-1.7723
1999,10,2,3,135,-0.8423
1999,10,2,4,125,-5.0926
1999,10,2,5,218,-4.6292
1999,10,3,1,141,3.0015
1999,10,3,2,184,2.4462
1999,10,3,3,185,7.2273
1999,10,3,4,150,6.6022
1999,10,3,5,139,1.0381
1999,11,1,1,582,15.9425
1999,11,1,2,235,14.3588
1999,11,1,3,254,6.9239
1999,11,1,4,324,8.8110
1999,11,1,5,646,10.5967
1999,11,2,1,149,11.7434
1999,11,2,2,107,3.3036
1999,11,2,3,134,4.1106
1999,11,2,4,125,5.5540
1999,11,2,5,216,7.3091
1999,11,3,1,141,7.0666
1999,11,3,2,183,1.8381
1999,11,3,3,183,-1.9934
1999,11,3,4,145,6.0246
1999,11,3,5,139,9.1030
1999,12,1,1,576,19.5310
1999,12,1,2,231,20.7315
1999,12,1,3,249,7.2792
1999,12,1,4,320,10.9719
1999,12,1,5,640,6.5064
1999,12,2,1,144,15.8742
1999,12,2,2,105,7.1671
1999,12,2,3,132,4.3206
1999,12,2,4,123,7.9840
1999,12,2,5,211,8.4641
1999,12,3,1,141,7.7050
1999,12,3,2,182,2.9222
1999,12,3,3,182,5.5036
1999,12,3,4,144,4.7703
1999,12,3,5,138,18.7844
2000,1,1,1,568,10.5743
2000,1,1,2,231,4.3085
2000,1,1,3,242,4.9528
2000,1,1,4,317,6.4421
2000,1,1,5,628,6.3441
2000,1,2,1,142,-4.7036
2000,1,2,2,103,-0.2753
2000,1,2,3,129,0.2495
2000,1,2,4,122,1.9604
2000,1,2,5,210,0.8379
2000,1,3,1,139,-3.7916
2000,1,3,2,182,1.1233
2000,1,3,3,182,-3.7924
2000,1,3,4,142,-4.6858
2000,1,3,5,138,-10.3384
2000,2,1,1,556,30.6117
2000,2,1,2,231,43.2167
2000,2,1,3,241,21.5543
2000,2,1,4,314,24.9821
2000,2,1,5,625,21.9597
2000,2,2,1,141,17.3592
2000,2,2,2,102,2.1599
2000,2,2,3,129,9.5847
2000,2,2,4,121,11.8583
2000,2,2,5,207,19.8729
2000,2,3,1,139,12.0361
2000,2,3,2,177,-5.3037
2000,2,3,3,181,-2.4827
2000,2,3,4,142,0.1391
2000,2,3,5,138,10.2116
2000,3,1,1,547,-6.4559
2000,3,1,2,229,-19.9660
2000,3,1,3,238,-4.7973
2000,3,1,4,310,-1.6118
2000,3,1,5,617,-2.7980
2000,3,2,1,139,-3.4193
2000,3,2,2,100,3.7183
2000,3,2,3,127,2.3584
2000,3,2,4,120,-4.1480
2000,3,2,5,206,-5.9128
2000,3,3,1,138,4.7946
2000,3,3,2,177,9.9846
2000,3,3,3,179,7.0418
2000,3,3,4,142,9.9133
2000,3,3,5,138,4.6005
2000,4,1,1,545,-16.0988
2000,4,1,2,225,-15.9461
2000,4,1,3,236,-14.1316
2000,4,1,4,307,-12.6921
2000,4,1,5,609,-11.7129
2000,4,2,1,138,-9.7903
2000,4,2,2,98,-0.0969
2000,4,2,3,127,-0.8584
2000,4,2,4,118,-1.4486
2000,4,2,5,205,-5.4137
2000,4,3,1,137,-1.5760
2000,4,3,2,177,-1.2738
2000,4,3,3,179,1.4495
2000,4,3,4,142,-0.0022
2000,4,3,5,138,-9.2510
2000,5,1,1,540,-15.2306
2000,5,1,2,224,-9.9171
2000,5,1,3,232,-10.5493
2000,5,1,4,304,-6.8136
2000,5,1,5,603,-9.8774
2000,5,2,1,138,-11.0141
2000,5,2,2,97,-0.1949
2000,5,2,3,125,-4.3578
2000,5,2,4,114,-2.3761
2000,5,2,5,203,-9.3069
2000,5,3,1,135,-8.0383
2000,5,3,2,176,-0.5696
2000,5,3,3,178,0.8139
2000,5,3,4,142,-2.7927
2000,5,3,5,137,-10.9034
2000,6,1,1,534,26.9861
2000,6,1,2,221,24.5306
2000,6,1,3,231,16.9409
2000,6,1,4,301,26.5654
2000,6,1,5,592,15.3439
2000,6,2,1,134,7.4932
2000,6,2,2,95,6.3432
2000,6,2,3,124,4.9604
2000,6,2,4,114,13.2802
2000,6,2,5,201,7.3263
2000,6,3,1,134,6.0359
2000,6,3,2,176,-0.3817
2000,6,3,3,178,3.8908
2000,6,3,4,142,3.6671
2000,6,3,5,137,4.0923
2000,7,1,1,573,0.5001
2000,7,1,2,253,-0.4048
2000,7,1,3,222,1.2504
2000,7,1,4,312,-1.8989
2000,7,1,5,544,-2.4261
2000,7,2,1,161,-5.6247
2000,7,2,2,116,-0.5330
2000,7,2,3,111,2.2273
2000,7,2,4,149,-0.9799
2000,7,2,5,177,-1.6569
2000,7,3,1,142,-2.9104
2000,7,3,2,164,-0.0269
2000,7,3,3,210,-3.3481
2000,7,3,4,166,-2.4386
2000,7,3,5,158,-3.4547
2000,8,1,1,569,10.2513
2000,8,1,2,250,4.6286
2000,8,1,3,220,8.3916
2000,8,1,4,311,8.3423
2000,8,1,5,535,6.2054
2000,8,2,1,160,5.8518
2000,8,2,2,116,6.8093
2000,8,2,3,109,4.5248
2000,8,2,4,149,7.0773
2000,8,2,5,175,9.9822
2000,8,3,1,142,7.5478
2000,8,3,2,163,9.3024
2000,8,3,3,208,4.1050
2000,8,3,4,163,5.4228
2000,8,3,5,156,4.0005
2000,9,1,1,567,-2.9858
2000,9,1,2,248,-2.8690
2000,9,1,3,218,-5.3640
2000,9,1,4,304,-2.4260
2000,9,1,5,522,-4.9223
2000,9,2,1,157,-3.8434
2000,9,2,2,115,-2.0115
2000,9,2,3,107,-0.0380
2000,9,2,4,148,-4.1590
2000,9,2,5,173,-3.2986
2000,9,3,1,142,-4.8573
2000,9,3,2,161,-10.0856
2000,9,3,3,206,-1.8641
2000,9,3,4,162,-5.0269
2000,9,3,5,155,-7.6031
2000,10,1,1,554,-7.4491
2000,10,1,2,246,-4.9746
2000,10,1,3,215,-7.2028
2000,10,1,4,301,-6.6570
2000,10,1,5,517,-8.3261
2000,10,2,1,156,-4.4852
2000,10,2,2,114,-0.2354
2000,10,2,3,104,3.0963
2000,10,2,4,147,-0.7611
2000,10,2,5,171,-3.6890
2000,10,3,1,140,-2.7939
2000,10,3,2,158,-0.7664
2000,10,3,3,206,5.0302
2000,10,3,4,159,-2.9827
2000,10,3,5,154,-1.5806
2000,11,1,1,539,-12.4089
2000,11,1,2,245,-9.5058
2000,11,1,3,208,-8.5220
2000,11,1,4,294,-8.7829
2000,11,1,5,506,-9.9909
2000,11,2,1,155,-10.9179
2000,11,2,2,111,-3.1808
2000,11,2,3,104,-1.5586
2000,11,2,4,146,-8.6178
2000,11,2,5,169,-6.9745
2000,11,3,1,140,-6.2088
2000,11,3,2,155,-8.6550
2000,11,3,3,206,-5.8577
2000,11,3,4,158,-6.6228
2000,11,3,5,153,-12.6944
2000,12,1,1,528,-2.6461
2000,12,1,2,239,2.3869
2000,12,1,3,205,-3.1621
2000,12,1,4,293,-4.1187
2000,12,1,5,496,-2.2007
2000,12,2,1,155,6.1999
2000,12,2,2,109,9.3634
2000,12,2,3,102,10.2907
2000,12,2,4,146,8.1849
2000,12,2,5,167,7.2589
2000,12,3,1,137,4.9145
2000,12,3,2,155,-2.1610
2000,12,3,3,205,2.5389
2000,12,3,4,156,-0.3654
2000,12,3,5,153,1.9429
2001,1,1,1,516,20.1893
2001,1,1,2,236,13.7068
2001,1,1,3,202,16.0210
2001,1,1,4,291,11.9592
2001,1,1,5,484,20.7167
2001,1,2,1,153,6.8026
2001,1,2,2,109,4.1671
2001,1,2,3,102,3.9891
2001,1,2,4,143,5.1481
2001,1,2,5,165,11.6254
2001,1,3,1,136,3.1940
2001,1,3,2,155,2.2155
2001,1,3,3,205,1.4908
2001,1,3,4,153,0.1660
2001,1,3,5,153,9.0578
2001,2,1,1,507,-7.9153
2001,2,1,2,232,-1.1949
2001,2,1,3,196,-3.0224
2001,2,1,4,287,-2.4773
2001,2,1,5,475,-6.3119
2001,2,2,1,149,-7.6451
2001,2,2,2,106,-0.4524
2001,2,2,3,102,-2.2735
2001,2,2,4,142,-2.7088
2001,2,2,5,165,-5.2075
2001,2,3,1,136,-8.2201
2001,2,3,2,155,-5.3301
2001,2,3,3,204,-2.7135
2001,2,3,4,152,-14.9637
2001,2,3,5,152,-12.3207
2001,3,1,1,501,-4.7396
2001,3,1,2,231,-4.3387
2001,3,1,3,193,-3.0672
2001,3,1,4,282,-4.5553
2001,3,1,5,472,-4.5123
2001,3,2,1,147,-2.0086
2001,3,2,2,105,-2.1159
2001,3,2,3,100,0.4395
2001,3,2,4,141,-5.4234
2001,3,2,5,165,-4.7414
2001,3,3,1,136,-6.1570
2001,3,3,2,155,-6.0265
2001,3,3,3,202,-4.3411
2001,3,3,4,151,-9.5634
2001,3,3,5,150,-7.7191
2001,4,1,1,494,4.9911
2001,4,1,2,229,7.4814
2001,4,1,3,190,3.4565
2001,4,1,4,278,7.3176
2001,4,1,5,466,8.2900
2001,4,2,1,146,7.1147
2001,4,2,2,105,6.7903
2001,4,2,3,99,5.1931
2001,4,2,4,141,5.7576
2001,4,2,5,165,8.9411
2001,4,3,1,136,6.7859
2001,4,3,2,154,10.2082
2001,4,3,3,199,6.1142
2001,4,3,4,150,8.7002
2001,4,3,5,150,8.4530
2001,5,1,1,483,10.6775
2001,5,1,2,226,10.9418
2001,5,1,3,189,12.4854
2001,5,1,4,274,7.7030
2001,5,1,5,457,12.7010
2001,5,2,1,144,3.7541
2001,5,2,2,103,3.4978
2001,5,2,3,97,1.5719
2001,5,2,4,140,5.7719
2001,5,2,5,164,4.8325
2001,5,3,1,136,1.2717
2001,5,3,2,154,-0.0458
2001,5,3,3,198,-0.3328
2001,5,3,4,150,-0.1271
2001,5,3,5,150,0.2228
2001,6,1,1,471,-0.3808
2001,6,1,2,221,0.9343
2001,6,1,3,186,1.8549
2001,6,1,4,270,4.5869
2001,6,1,5,450,2.6722
2001,6,2,1,141,3.7848
2001,6,2,2,102,3.1508
2001,6,2,3,97,2.8738
2001,6,2,4,138,6.5966
2001,6,2,5,164,3.7120
2001,6,3,1,134,-3.6542
2001,6,3,2,153,-2.1783
2001,6,3,3,198,-4.1681
2001,6,3,4,150,-3.3772
2001,6,3,5,149,-4.5998
2001,7,1,1,496,-2.0471
2001,7,1,2,251,-0.3296
2001,7,1,3,226,-1.3833
2001,7,1,4,258,-2.2687
2001,7,1,5,504,-2.2760
2001,7,2,1,116,-4.1877
2001,7,2,2,95,-3.9686
2001,7,2,3,131,-5.0556
2001,7,2,4,156,-5.2300
2001,7,2,5,199,-4.1711
2001,7,3,1,102,1.3579
2001,7,3,2,155,-3.9096
2001,7,3,3,163,0.5501
2001,7,3,4,159,1.3459
2001,7,3,5,148,1.0645
2001,8,1,1,485,-2.1558
2001,8,1,2,247,-1.3275
2001,8,1,3,219,-3.4524
2001,8,1,4,257,-2.6942
2001,8,1,5,500,-3.3111
2001,8,2,1,116,-2.1072
2001,8,2,2,94,-1.7542
2001,8,2,3,131,-1.9689
2001,8,2,4,155,-3.1224
2001,8,2,5,198,-2.9776
2001,8,3,1,101,-3.1934
2001,8,3,2,155,-2.2033
2001,8,3,3,162,-4.7053
2001,8,3,4,159,-6.1709
2001,8,3,5,148,-8.7533
2001,9,1,1,473,-12.4403
2001,9,1,2,238,-10.4945
2001,9,1,3,215,-14.4256
2001,9,1,4,254,-14.4945
2001,9,1,5,488,-13.4132
2001,9,2,1,116,-13.8786
2001,9,2,2,94,-15.4197
2001,9,2,3,130,-16.9882
2001,9,2,4,155,-12.9962
2001,9,2,5,197,-19.8362
2001,9,3,1,101,-5.7986
2001,9,3,2,154,-5.2384
2001,9,3,3,159,-10.6453
2001,9,3,4,158,-14.2636
2001,9,3,5,146,-10.0185
2001,10,1,1,466,7.7225
2001,10,1,2,233,4.4176
2001,10,1,3,215,3.2084
2001,10,1,4,249,8.4806
2001,10,1,5,485,10.0084
2001,10,2,1,116,3.7948
2001,10,2,2,93,5.8525
2001,10,2,3,129,8.0468
2001,10,2,4,153,4.1408
2001,10,2,5,197,9.0375
2001,10,3,1,101,2.8631
2001,10,3,2,153,1.1934
2001,10,3,3,159,1.2189
2001,10,3,4,158,7.9252
2001,10,3,5,145,5.5784
2001,11,1,1,462,6.2764
2001,11,1,2,230,7.1310
2001,11,1,3,212,6.7265
2001,11,1,4,249,7.3932
2001,11,1,5,479,5.0664
2001,11,2,1,114,6.9884
2001,11,2,2,91,8.2293
2001,11,2,3,129,9.3471
2001,11,2,4,152,7.4622
2001,11,2,5,197,11.1931
2001,11,3,1,101,5.5459
2001,11,3,2,152,3.7976
2001,11,3,3,158,4.7328
2001,11,3,4,158,13.1216
2001,11,3,5,144,10.3057
2001,12,1,1,452,5.4658
2001,12,1,2,222,7.9712
2001,12,1,3,208,7.7592
2001,12,1,4,245,6.4359
2001,12,1,5,470,8.4812
2001,12,2,1,114,4.8584
2001,12,2,2,91,5.6804
2001,12,2,3,129,5.0209
2001,12,2,4,151,7.4899
2001,12,2,5,197,6.3686
2001,12,3,1,100,0.4123
2001,12,3,2,150,2.6712
2001,12,3,3,158,0.1208
2001,12,3,4,157,-0.6652
2001,12,3,5,144,0.1454
2002,1,1,1,446,2.9376
2002,1,1,2,222,2.4001
2002,1,1,3,205,4.7967
2002,1,1,4,244,1.6353
2002,1,1,5,464,4.1100
2002,1,2,1,112,-0.0351
2002,1,2,2,91,0.1294
2002,1,2,3,129,-0.6714
2002,1,2,4,151,0.2894
2002,1,2,5,197,0.4564
2002,1,3,1,99,-1.8080
2002,1,3,2,150,-2.8567
2002,1,3,3,157,-1.2003
2002,1,3,4,156,2.1402
2002,1,3,5,143,1.9832
2002,2,1,1,439,-2.5209
2002,2,1,2,219,-3.7233
2002,2,1,3,202,-4.2290
2002,2,1,4,243,-3.5482
2002,2,1,5,461,-4.8073
2002,2,2,1,112,-0.6082
2002,2,2,2,91,-0.5897
2002,2,2,3,129,-2.1709
2002,2,2,4,151,-2.2542
2002,2,2,5,196,-2.7487
2002,2,3,1,98,2.3018
2002,2,3,2,149,1.6667
2002,2,3,3,155,0.2822
2002,2,3,4,153,-6.4864
2002,2,3,5,142,-2.7658
2002,3,1,1,430,9.6135
2002,3,1,2,213,10.0419
2002,3,1,3,201,9.2704
2002,3,1,4,241,7.1533
2002,3,1,5,456,10.0744
2002,3,2,1,112,9.1700
2002,3,2,2,91,9.1696
2002,3,2,3,129,8.8682
2002,3,2,4,151,9.0999
2002,3,2,5,195,8.3988
2002,3,3,1,98,3.3182
2002,3,3,2,148,3.3731
2002,3,3,3,154,5.4229
2002,3,3,4,153,4.1926
2002,3,3,5,142,2.7790
2002,4,1,1,428,4.2817
2002,4,1,2,212,4.3546
2002,4,1,3,196,5.2557
2002,4,1,4,239,0.7352
2002,4,1,5,452,3.0682
2002,4,2,1,111,0.2875
2002,4,2,2,90,0.7244
2002,4,2,3,129,0.7544
2002,4,2,4,151,3.7418
2002,4,2,5,194,-0.0839
2002,4,3,1,97,-4.6462
2002,4,3,2,148,-6.8765
2002,4,3,3,153,-2.9607
2002,4,3,4,153,-4.3583
2002,4,3,5,141,-6.0470
2002,5,1,1,424,-0.9358
2002,5,1,2,210,1.5263
2002,5,1,3,193,-1.7839
2002,5,1,4,233,-1.6735
2002,5,1,5,447,-2.5277
2002,5,2,1,110,-5.4592
2002,5,2,2,89,-4.2522
2002,5,2,3,129,-2.0534
2002,5,2,4,151,-4.7399
2002,5,2,5,193,-4.9897
2002,5,3,1,97,0.5984
2002,5,3,2,148,0.2371
2002,5,3,3,153,-1.4764
2002,5,3,4,153,-0.8796
2002,5,3,5,141,-2.8606
2002,6,1,1,417,-3.7169
2002,6,1,2,207,-3.2006
2002,6,1,3,187,-0.2332
2002,6,1,4,232,-5.4260
2002,6,1,5,446,-2.4020
2002,6,2,1,110,-4.7269
2002,6,2,2,89,-3.8736
2002,6,2,3,128,-7.8631
2002,6,2,4,151,-3.7783
2002,6,2,5,191,-5.6847
2002,6,3,1,97,-7.9829
2002,6,3,2,147,-6.1034
2002,6,3,3,152,-7.8735
2002,6,3,4,152,-12.1219
2002,6,3,5,141,-5.8797
2002,7,1,1,567,-15.9923
2002,7,1,2,288,-14.2801
2002,7,1,3,214,-13.8126
2002,7,1,4,261,-13.1507
2002,7,1,5,427,-17.3989
2002,7,2,1,108,-16.9096
2002,7,2,2,120,-16.9644
2002,7,2,3,100,-14.5399
2002,7,2,4,113,-16.5192
2002,7,2,5,159,-18.1545
2002,7,3,1,88,-6.2923
2002,7,3,2,125,-7.9504
2002,7,3,3,156,-5.0646
2002,7,3,4,167,-6.3096
2002,7,3,5,151,-10.6531
2002,8,1,1,562,-2.1228
2002,8,1,2,287,-1.2296
2002,8,1,3,210,-0.7364
2002,8,1,4,259,-1.0373
2002,8,1,5,422,-4.7357
2002,8,2,1,108,1.2818
2002,8,2,2,119,-0.7109
2002,8,2,3,100,-0.1324
2002,8,2,4,113,-1.4418
2002,8,2,5,159,-0.0331
2002,8,3,1,88,-2.5887
2002,8,3,2,125,-0.3412
2002,8,3,3,156,-0.5413
2002,8,3,4,165,1.1129
2002,8,3,5,151,1.8674
2002,9,1,1,555,-10.6384
2002,9,1,2,285,-9.0002
2002,9,1,3,206,-9.1626
2002,9,1,4,256,-9.7884
2002,9,1,5,419,-9.5106
2002,9,2,1,107,-11.0506
2002,9,2,2,119,-8.3376
2002,9,2,3,100,-6.7781
2002,9,2,4,112,-6.5476
2002,9,2,5,159,-6.6992
2002,9,3,1,88,-12.9755
2002,9,3,2,125,-10.6030
2002,9,3,3,155,-10.5842
2002,9,3,4,165,-9.3508
2002,9,3,5,151,-8.2773
2002,10,1,1,548,5.4416
2002,10,1,2,283,3.1114
2002,10,1,3,206,5.5723
2002,10,1,4,254,2.2822
2002,10,1,5,419,4.3563
2002,10,2,1,107,5.1815
2002,10,2,2,119,2.7946
2002,10,2,3,100,3.8068
2002,10,2,4,112,5.9365
2002,10,2,5,159,2.1605
2002,10,3,1,88,7.7541
2002,10,3,2,125,9.3381
2002,10,3,3,155,6.8456
2002,10,3,4,164,5.6707
2002,10,3,5,151,6.2706
2002,11,1,1,537,15.9226
2002,11,1,2,277,11.4894
2002,11,1,3,205,9.1090
2002,11,1,4,251,10.3678
2002,11,1,5,413,14.1840
2002,11,2,1,107,11.3241
2002,11,2,2,119,10.1337
2002,11,2,3,100,8.2937
2002,11,2,4,112,9.5332
2002,11,2,5,158,11.8303
2002,11,3,1,88,11.8105
2002,11,3,2,125,7.3158
2002,11,3,3,155,4.6622
