year,month,rank_ME,rank_dBE,nstocks,ret_vw
1995,5,1,1,638,3.8274
1995,5,1,2,279,2.0594
1995,5,1,3,303,2.1746
1995,5,1,4,339,2.0539
1995,5,1,5,737,1.0154
1995,5,2,1,101,0.1758
1995,5,2,2,92,0.6271
1995,5,2,3,99,1.0332
1995,5,2,4,124,0.7499
1995,5,2,5,298,0.6060
1995,5,3,1,106,1.7286
1995,5,3,2,148,3.6526
1995,5,3,3,137,3.6863
1995,5,3,4,145,3.6912
1995,5,3,5,202,3.3530
1995,6,1,1,625,11.6764
1995,6,1,2,276,4.7327
1995,6,1,3,301,4.4514
1995,6,1,4,339,3.7177
1995,6,1,5,735,8.0067
1995,6,2,1,101,5.0828
1995,6,2,2,92,4.3191
1995,6,2,3,99,3.9927
1995,6,2,4,122,3.4903
1995,6,2,5,298,6.1241
1995,6,3,1,105,2.5534
1995,6,3,2,146,0.9553
1995,6,3,3,136,0.9208
1995,6,3,4,145,2.8771
1995,6,3,5,201,7.4361
1995,7,1,1,839,6.6846
1995,7,1,2,258,5.5538
1995,7,1,3,317,4.4142
1995,7,1,4,429,4.3784
1995,7,1,5,715,5.8618
1995,7,2,1,159,6.5844
1995,7,2,2,97,1.5715
1995,7,2,3,112,3.2548
1995,7,2,4,188,6.6247
1995,7,2,5,312,8.4501
1995,7,3,1,101,3.6649
1995,7,3,2,168,2.6001
1995,7,3,3,160,3.1339
1995,7,3,4,168,2.4263
1995,7,3,5,245,6.9137
1995,8,1,1,826,7.3322
1995,8,1,2,257,2.8648
1995,8,1,3,315,2.7710
1995,8,1,4,429,2.9635
1995,8,1,5,707,3.3486
1995,8,2,1,156,2.3498
1995,8,2,2,97,0.8181
1995,8,2,3,109,2.3960
1995,8,2,4,187,1.0695
1995,8,2,5,312,0.3629
1995,8,3,1,101,0.9451
1995,8,3,2,167,0.2360
1995,8,3,3,157,-0.7606
1995,8,3,4,168,0.5274
1995,8,3,5,244,-0.1679
1995,9,1,1,818,3.5090
1995,9,1,2,253,2.5830
1995,9,1,3,315,2.8033
1995,9,1,4,426,0.9611
1995,9,1,5,701,2.4739
1995,9,2,1,154,2.4403
1995,9,2,2,97,1.6236
1995,9,2,3,109,2.1071
1995,9,2,4,186,1.7022
1995,9,2,5,312,1.4015
1995,9,3,1,101,3.7333
1995,9,3,2,166,4.7018
1995,9,3,3,157,2.7710
1995,9,3,4,168,4.9350
1995,9,3,5,243,2.1409
1995,10,1,1,810,-6.0940
1995,10,1,2,253,-5.3345
1995,10,1,3,313,-4.5011
1995,10,1,4,424,-5.3459
1995,10,1,5,697,-6.0803
1995,10,2,1,154,-6.7492
1995,10,2,2,97,-4.1140
1995,10,2,3,108,-6.0118
1995,10,2,4,185,-5.7952
1995,10,2,5,311,-7.6343
1995,10,3,1,100,-0.5250
1995,10,3,2,165,-0.4311
1995,10,3,3,157,0.0003
1995,10,3,4,168,0.0190
1995,10,3,5,241,-0.4291
1995,11,1,1,797,1.4840
1995,11,1,2,251,2.2871
1995,11,1,3,312,1.7475
1995,11,1,4,422,1.8586
1995,11,1,5,692,0.5298
1995,11,2,1,154,8.1386
1995,11,2,2,96,1.7362
1995,11,2,3,107,4.5563
1995,11,2,4,185,4.9353
1995,11,2,5,308,3.4619
1995,11,3,1,100,4.8741
1995,11,3,2,165,4.2567
1995,11,3,3,157,4.3123
1995,11,3,4,168,5.4432
1995,11,3,5,239,0.3756
1995,12,1,1,784,4.2737
1995,12,1,2,250,2.0398
1995,12,1,3,309,0.4577
1995,12,1,4,420,3.0222
1995,12,1,5,688,0.4166
1995,12,2,1,153,2.4922
1995,12,2,2,96,3.6375
1995,12,2,3,106,0.3234
1995,12,2,4,184,4.1175
1995,12,2,5,307,1.0604
1995,12,3,1,99,3.8211
1995,12,3,2,165,3.7271
1995,12,3,3,157,3.0105
1995,12,3,4,167,1.1311
1995,12,3,5,238,-3.3675
1996,1,1,1,778,2.6290
1996,1,1,2,250,-0.3103
1996,1,1,3,306,-0.7708
1996,1,1,4,418,1.2638
1996,1,1,5,682,1.8918
1996,1,2,1,153,2.4052
1996,1,2,2,96,0.7126
1996,1,2,3,106,-1.2973
1996,1,2,4,184,-0.5334
1996,1,2,5,306,-0.7057
1996,1,3,1,99,2.1183
1996,1,3,2,165,3.1229
1996,1,3,3,156,3.4964
1996,1,3,4,166,3.4746
1996,1,3,5,238,1.4350
1996,2,1,1,771,3.6312
1996,2,1,2,249,1.6182
1996,2,1,3,305,3.5447
1996,2,1,4,413,2.5932
1996,2,1,5,676,3.7578
1996,2,2,1,150,2.8804
1996,2,2,2,96,1.9095
1996,2,2,3,106,4.1044
1996,2,2,4,184,2.4755
1996,2,2,5,301,4.9733
1996,2,3,1,99,0.6543
1996,2,3,2,165,-0.1065
1996,2,3,3,156,0.9791
1996,2,3,4,164,1.6183
1996,2,3,5,238,3.2345
1996,3,1,1,764,1.6487
1996,3,1,2,249,-0.2451
1996,3,1,3,304,4.0990
1996,3,1,4,412,3.9764
1996,3,1,5,669,3.9964
1996,3,2,1,149,2.7184
1996,3,2,2,96,3.3726
1996,3,2,3,106,2.7960
1996,3,2,4,183,2.0576
1996,3,2,5,300,2.4452
1996,3,3,1,99,0.7015
1996,3,3,2,165,2.0337
1996,3,3,3,156,1.1054
1996,3,3,4,163,0.8164
1996,3,3,5,236,-0.2857
1996,4,1,1,760,9.3333
1996,4,1,2,248,5.2208
1996,4,1,3,302,8.6090
1996,4,1,4,404,10.1716
1996,4,1,5,668,8.9081
1996,4,2,1,149,8.5556
1996,4,2,2,95,3.3965
1996,4,2,3,106,3.8707
1996,4,2,4,182,4.4642
1996,4,2,5,299,8.9573
1996,4,3,1,97,1.8197
1996,4,3,2,162,0.1703
1996,4,3,3,156,1.8856
1996,4,3,4,163,1.3694
1996,4,3,5,236,6.7274
1996,5,1,1,755,9.1351
1996,5,1,2,248,6.9598
1996,5,1,3,300,5.7346
1996,5,1,4,403,7.5152
1996,5,1,5,666,9.0843
1996,5,2,1,149,8.0374
1996,5,2,2,94,1.5360
1996,5,2,3,105,2.6914
1996,5,2,4,182,7.9705
1996,5,2,5,300,4.6792
1996,5,3,1,97,1.3631
1996,5,3,2,162,2.2428
1996,5,3,3,156,1.7076
1996,5,3,4,161,3.8172
1996,5,3,5,236,3.1480
1996,6,1,1,747,-6.6771
1996,6,1,2,242,-4.9132
1996,6,1,3,299,-3.7521
1996,6,1,4,399,-5.1999
1996,6,1,5,662,-6.9519
1996,6,2,1,147,-7.6649
1996,6,2,2,94,0.0366
1996,6,2,3,105,-1.8628
1996,6,2,4,181,-2.4287
1996,6,2,5,296,-5.3433
1996,6,3,1,97,0.4575
1996,6,3,2,162,2.0625
1996,6,3,3,156,0.0969
1996,6,3,4,161,-0.1719
1996,6,3,5,235,-2.9109
1996,7,1,1,908,-11.1631
1996,7,1,2,277,-5.3406
1996,7,1,3,353,-6.1414
1996,7,1,4,399,-7.4293
1996,7,1,5,706,-10.8909
1996,7,2,1,179,-9.4004
1996,7,2,2,93,-6.1380
1996,7,2,3,131,-7.1371
1996,7,2,4,166,-7.6839
1996,7,2,5,396,-13.2031
1996,7,3,1,120,-5.0426
1996,7,3,2,166,-4.8991
1996,7,3,3,136,-4.4122
1996,7,3,4,172,-5.1653
1996,7,3,5,273,-6.2914
1996,8,1,1,900,3.4718
1996,8,1,2,275,3.3780
1996,8,1,3,350,4.9736
1996,8,1,4,399,4.8052
1996,8,1,5,702,3.8417
1996,8,2,1,176,5.4968
1996,8,2,2,93,4.8842
1996,8,2,3,130,3.3118
1996,8,2,4,162,4.3048
1996,8,2,5,396,7.8100
1996,8,3,1,120,1.2591
1996,8,3,2,166,1.3008
1996,8,3,3,134,2.6378
1996,8,3,4,172,2.9287
1996,8,3,5,270,4.4868
1996,9,1,1,886,1.0133
1996,9,1,2,273,1.6570
1996,9,1,3,347,2.4580
1996,9,1,4,394,3.2980
1996,9,1,5,695,3.8905
1996,9,2,1,176,4.7820
1996,9,2,2,93,2.3959
1996,9,2,3,130,3.0317
1996,9,2,4,162,2.3272
1996,9,2,5,393,3.5330
1996,9,3,1,120,3.3487
1996,9,3,2,165,3.7069
1996,9,3,3,134,4.3946
1996,9,3,4,172,6.3345
1996,9,3,5,269,8.9270
1996,10,1,1,878,-4.0575
1996,10,1,2,271,-0.0211
1996,10,1,3,344,-0.4866
1996,10,1,4,392,-0.2024
1996,10,1,5,690,-3.5767
1996,10,2,1,175,-0.2503
1996,10,2,2,92,-1.0490
1996,10,2,3,130,0.4502
1996,10,2,4,160,-0.4137
1996,10,2,5,393,-4.2537
1996,10,3,1,118,1.1727
1996,10,3,2,165,4.0434
1996,10,3,3,134,2.9024
1996,10,3,4,171,-0.2763
1996,10,3,5,268,-1.0977
1996,11,1,1,870,0.8912
1996,11,1,2,270,4.1612
1996,11,1,3,342,3.6164
1996,11,1,4,388,3.4097
1996,11,1,5,688,1.8664
1996,11,2,1,174,2.2882
1996,11,2,2,92,2.8228
1996,11,2,3,129,3.2871
1996,11,2,4,159,3.4637
1996,11,2,5,392,3.7994
1996,11,3,1,118,6.9365
1996,11,3,2,163,5.4833
1996,11,3,3,134,7.2352
1996,11,3,4,171,5.6765
1996,11,3,5,268,9.1011
1996,12,1,1,861,-1.1153
1996,12,1,2,268,1.8681
1996,12,1,3,341,3.3923
1996,12,1,4,385,1.7086
1996,12,1,5,685,0.8992
1996,12,2,1,174,2.0779
1996,12,2,2,92,1.3225
1996,12,2,3,129,2.8597
1996,12,2,4,158,2.2549
1996,12,2,5,391,1.6171
1996,12,3,1,118,0.2645
1996,12,3,2,163,-0.7925
1996,12,3,3,134,-1.0766
1996,12,3,4,170,-2.4048
1996,12,3,5,268,-2.6001
1997,1,1,1,851,8.2874
1997,1,1,2,264,3.6739
1997,1,1,3,338,2.1657
1997,1,1,4,382,3.5090
1997,1,1,5,678,6.8018
1997,1,2,1,173,3.6069
1997,1,2,2,92,5.8193
1997,1,2,3,128,0.5780
1997,1,2,4,157,1.6556
1997,1,2,5,389,4.1656
1997,1,3,1,116,4.2684
1997,1,3,2,161,5.5222
1997,1,3,3,133,4.8190
1997,1,3,4,169,3.3874
1997,1,3,5,268,8.6400
1997,2,1,1,842,-2.9093
1997,2,1,2,261,-1.4144
1997,2,1,3,336,-2.2262
1997,2,1,4,381,-2.0272
1997,2,1,5,673,-4.7323
1997,2,2,1,171,-1.9214
1997,2,2,2,92,-1.3004
1997,2,2,3,128,-1.9626
1997,2,2,4,156,-2.8437
1997,2,2,5,389,-5.5261
1997,2,3,1,115,-0.3401
1997,2,3,2,161,1.2829
1997,2,3,3,130,0.7952
1997,2,3,4,169,2.0929
1997,2,3,5,267,-4.5784
1997,3,1,1,833,-5.9543
1997,3,1,2,257,0.0733
1997,3,1,3,333,-2.0092
1997,3,1,4,381,-3.4345
1997,3,1,5,669,-7.3927
1997,3,2,1,169,-5.6823
1997,3,2,2,92,-2.6741
1997,3,2,3,127,-0.4616
1997,3,2,4,155,-2.9966
1997,3,2,5,385,-7.0415
1997,3,3,1,115,-3.2897
1997,3,3,2,161,-4.5053
1997,3,3,3,130,-1.5390
1997,3,3,4,169,-3.4441
1997,3,3,5,267,-5.1610
1997,4,1,1,824,-4.8453
1997,4,1,2,256,-1.9075
1997,4,1,3,329,-4.1078
1997,4,1,4,375,-2.9521
1997,4,1,5,667,-3.7354
1997,4,2,1,169,-0.7079
1997,4,2,2,92,1.0849
1997,4,2,3,127,0.6108
1997,4,2,4,155,2.2011
1997,4,2,5,382,-0.6659
1997,4,3,1,115,2.6692
1997,4,3,2,161,4.5802
1997,4,3,3,130,4.3816
1997,4,3,4,169,6.2258
1997,4,3,5,266,7.3647
1997,5,1,1,819,9.3512
1997,5,1,2,251,5.9790
1997,5,1,3,327,11.0545
1997,5,1,4,375,9.2165
1997,5,1,5,662,13.1402
1997,5,2,1,168,13.6568
1997,5,2,2,92,7.7228
1997,5,2,3,127,10.5918
1997,5,2,4,155,10.7119
1997,5,2,5,378,15.4403
1997,5,3,1,114,5.5286
1997,5,3,2,161,7.7234
1997,5,3,3,129,4.5443
1997,5,3,4,169,5.0573
1997,5,3,5,266,8.8589
1997,6,1,1,812,5.8209
1997,6,1,2,246,6.8504
1997,6,1,3,326,6.7921
1997,6,1,4,373,5.4289
1997,6,1,5,661,4.2627
1997,6,2,1,167,3.3985
1997,6,2,2,91,5.2004
1997,6,2,3,127,4.8879
1997,6,2,4,154,4.1341
1997,6,2,5,377,3.9203
1997,6,3,1,114,4.8930
1997,6,3,2,160,3.9604
1997,6,3,3,128,4.8144
1997,6,3,4,168,4.3060
1997,6,3,5,265,2.5863
1997,7,1,1,944,5.9706
1997,7,1,2,310,5.3294
1997,7,1,3,355,4.6406
1997,7,1,4,419,6.0651
1997,7,1,5,791,4.9694
1997,7,2,1,134,4.5541
1997,7,2,2,103,4.2923
1997,7,2,3,124,5.0824
1997,7,2,4,188,6.1497
1997,7,2,5,319,7.2447
1997,7,3,1,135,7.9869
1997,7,3,2,169,5.4732
1997,7,3,3,172,5.0263
1997,7,3,4,187,6.2454
1997,7,3,5,268,12.8250
1997,8,1,1,925,6.9973
1997,8,1,2,310,4.3103
1997,8,1,3,354,4.3730
1997,8,1,4,418,3.2020
1997,8,1,5,783,5.3395
1997,8,2,1,134,2.9499
1997,8,2,2,100,2.3157
1997,8,2,3,123,3.1715
1997,8,2,4,188,4.2791
1997,8,2,5,317,3.9589
1997,8,3,1,134,-2.6125
1997,8,3,2,168,-5.0946
1997,8,3,3,172,-5.2365
1997,8,3,4,186,-5.0353
1997,8,3,5,267,-1.9107
1997,9,1,1,911,9.1976
1997,9,1,2,307,7.0028
1997,9,1,3,354,8.1191
1997,9,1,4,417,7.7293
1997,9,1,5,781,10.3417
1997,9,2,1,132,6.9976
1997,9,2,2,99,4.6994
1997,9,2,3,120,5.5152
1997,9,2,4,184,7.6140
1997,9,2,5,313,9.1907
1997,9,3,1,133,4.5364
1997,9,3,2,165,5.5279
1997,9,3,3,169,5.6618
1997,9,3,4,186,4.4061
1997,9,3,5,266,3.9358
1997,10,1,1,898,-3.6369
1997,10,1,2,305,-0.9239
1997,10,1,3,353,-3.2617
1997,10,1,4,413,-3.5059
1997,10,1,5,776,-5.6105
1997,10,2,1,132,-3.7676
1997,10,2,2,98,-3.3141
1997,10,2,3,119,-3.5645
1997,10,2,4,182,-4.9142
1997,10,2,5,313,-6.8134
1997,10,3,1,131,-5.4602
1997,10,3,2,165,-3.7856
1997,10,3,3,168,-2.7619
1997,10,3,4,185,-0.9857
1997,10,3,5,264,-5.2768
1997,11,1,1,881,-3.3278
1997,11,1,2,303,-0.3682
1997,11,1,3,348,0.2112
1997,11,1,4,408,-2.4925
1997,11,1,5,773,-4.9992
1997,11,2,1,129,-1.2890
1997,11,2,2,97,1.5899
1997,11,2,3,119,1.7859
1997,11,2,4,181,-1.7201
1997,11,2,5,310,-3.5556
1997,11,3,1,131,4.0683
1997,11,3,2,165,6.8146
1997,11,3,3,168,4.8639
1997,11,3,4,183,3.9737
1997,11,3,5,262,1.4645
1997,12,1,1,873,-3.7423
1997,12,1,2,303,0.0203
1997,12,1,3,347,-1.0857
1997,12,1,4,402,-4.1586
1997,12,1,5,768,-5.4359
1997,12,2,1,128,-0.2889
1997,12,2,2,94,3.9882
1997,12,2,3,118,0.1827
1997,12,2,4,179,-1.0890
1997,12,2,5,309,-1.1507
1997,12,3,1,130,-0.1722
1997,12,3,2,165,3.3259
1997,12,3,3,167,1.9300
1997,12,3,4,183,1.8971
1997,12,3,5,261,-2.2283
1998,1,1,1,861,1.3594
1998,1,1,2,295,-1.4930
1998,1,1,3,344,-0.2090
1998,1,1,4,397,-0.1153
1998,1,1,5,760,-1.3713
1998,1,2,1,125,0.0866
1998,1,2,2,93,-3.1668
1998,1,2,3,117,-0.0328
1998,1,2,4,174,-0.9754
1998,1,2,5,307,-1.1668
1998,1,3,1,130,-0.6718
1998,1,3,2,164,1.7609
1998,1,3,3,167,0.5085
1998,1,3,4,183,1.4932
1998,1,3,5,260,4.0458
1998,2,1,1,846,6.7191
1998,2,1,2,291,6.0415
1998,2,1,3,342,6.2498
1998,2,1,4,392,6.6081
1998,2,1,5,756,5.0273
1998,2,2,1,124,6.1334
1998,2,2,2,93,5.8859
1998,2,2,3,114,7.7492
1998,2,2,4,173,9.9131
1998,2,2,5,305,9.2477
1998,2,3,1,129,5.8029
1998,2,3,2,163,4.9848
1998,2,3,3,167,5.0236
1998,2,3,4,182,7.9636
1998,2,3,5,259,10.4818
1998,3,1,1,832,5.6818
1998,3,1,2,290,3.7005
1998,3,1,3,339,5.2913
1998,3,1,4,390,3.6579
1998,3,1,5,746,4.0632
1998,3,2,1,124,5.6562
1998,3,2,2,92,3.1816
1998,3,2,3,113,5.5036
1998,3,2,4,173,2.9185
1998,3,2,5,303,3.6116
1998,3,3,1,129,5.0145
1998,3,3,2,162,6.8499
1998,3,3,3,167,5.2907
1998,3,3,4,182,4.8600
1998,3,3,5,259,2.0659
1998,4,1,1,815,3.8929
1998,4,1,2,286,1.2018
1998,4,1,3,333,3.1213
1998,4,1,4,387,3.5266
1998,4,1,5,737,1.1135
1998,4,2,1,124,1.8088
1998,4,2,2,91,0.0265
1998,4,2,3,112,2.6162
1998,4,2,4,171,0.0243
1998,4,2,5,300,-0.2765
1998,4,3,1,126,1.5264
1998,4,3,2,162,-1.7374
1998,4,3,3,167,-0.4302
1998,4,3,4,181,2.3007
1998,4,3,5,258,3.1465
1998,5,1,1,801,-4.6436
1998,5,1,2,282,-3.6361
1998,5,1,3,329,-3.3485
1998,5,1,4,380,-3.1418
1998,5,1,5,735,-6.2012
1998,5,2,1,124,-4.5431
1998,5,2,2,90,-3.7740
1998,5,2,3,112,-4.8796
1998,5,2,4,170,-5.2978
1998,5,2,5,298,-7.2773
1998,5,3,1,126,-1.1553
1998,5,3,2,161,-0.8572
1998,5,3,3,167,-1.1994
1998,5,3,4,181,-2.5676
1998,5,3,5,257,-4.6402
1998,6,1,1,794,-0.5248
1998,6,1,2,275,-0.1171
1998,6,1,3,329,-2.5538
1998,6,1,4,377,-1.5907
1998,6,1,5,728,-2.1301
1998,6,2,1,123,2.0588
1998,6,2,2,89,-0.3954
1998,6,2,3,112,-0.1527
1998,6,2,4,170,-1.9987
1998,6,2,5,297,-0.0052
1998,6,3,1,126,-0.2101
1998,6,3,2,159,4.3347
1998,6,3,3,165,3.3316
1998,6,3,4,180,2.3240
1998,6,3,5,256,6.7906
1998,7,1,1,1077,-6.8551
1998,7,1,2,310,-5.5089
1998,7,1,3,351,-7.1629
1998,7,1,4,455,-7.0093
1998,7,1,5,694,-8.9776
1998,7,2,1,158,-6.6578
1998,7,2,2,115,-7.6918
1998,7,2,3,145,-7.5008
1998,7,2,4,172,-8.4554
1998,7,2,5,346,-9.3739
1998,7,3,1,172,0.7876
1998,7,3,2,167,-3.4521
1998,7,3,3,163,-1.5591
1998,7,3,4,187,-1.1308
1998,7,3,5,278,-1.8176
1998,8,1,1,1057,-24.1607
1998,8,1,2,307,-15.6515
1998,8,1,3,347,-16.4956
1998,8,1,4,449,-20.0249
1998,8,1,5,689,-24.3487
1998,8,2,1,157,-21.7964
1998,8,2,2,115,-13.8741
1998,8,2,3,144,-16.9336
1998,8,2,4,171,-17.5109
1998,8,2,5,345,-22.9775
1998,8,3,1,169,-12.8719
1998,8,3,2,166,-9.5037
1998,8,3,3,163,-14.3066
1998,8,3,4,185,-13.5126
1998,8,3,5,276,-16.0580
1998,9,1,1,1039,4.5769
1998,9,1,2,304,2.1603
1998,9,1,3,343,0.1348
1998,9,1,4,446,3.4600
1998,9,1,5,686,6.2617
1998,9,2,1,154,8.3144
1998,9,2,2,114,4.7282
1998,9,2,3,144,3.6933
1998,9,2,4,170,4.5948
1998,9,2,5,340,11.0641
1998,9,3,1,167,9.5720
1998,9,3,2,165,5.6784
1998,9,3,3,162,6.4326
1998,9,3,4,183,5.6454
1998,9,3,5,276,12.3437
1998,10,1,1,1012,2.5188
1998,10,1,2,301,1.4619
1998,10,1,3,339,1.1589
1998,10,1,4,445,3.2614
1998,10,1,5,673,4.8468
1998,10,2,1,152,6.0126
1998,10,2,2,114,3.0641
1998,10,2,3,143,4.5248
1998,10,2,4,170,4.1118
1998,10,2,5,338,7.7611
1998,10,3,1,166,8.0092
1998,10,3,2,165,8.1280
1998,10,3,3,159,6.6362
1998,10,3,4,182,8.8089
1998,10,3,5,275,4.4141
1998,11,1,1,977,12.3736
1998,11,1,2,298,8.2760
1998,11,1,3,336,6.6069
1998,11,1,4,440,7.5838
1998,11,1,5,662,7.2281
1998,11,2,1,151,8.1815
1998,11,2,2,112,3.0451
1998,11,2,3,142,5.1722
1998,11,2,4,170,4.1746
1998,11,2,5,336,7.1940
1998,11,3,1,165,5.8302
1998,11,3,2,165,4.8789
1998,11,3,3,157,5.0963
1998,11,3,4,181,6.2361
1998,11,3,5,272,9.3016
1998,12,1,1,951,2.5724
1998,12,1,2,295,1.6391
1998,12,1,3,334,-0.1185
1998,12,1,4,438,3.7578
1998,12,1,5,659,1.7531
1998,12,2,1,149,3.9726
1998,12,2,2,112,4.5528
1998,12,2,3,142,3.9655
1998,12,2,4,169,4.9154
1998,12,2,5,336,8.1429
1998,12,3,1,164,6.8418
1998,12,3,2,163,3.8896
1998,12,3,3,156,7.8964
1998,12,3,4,181,5.8136
1998,12,3,5,271,12.4212
1999,1,1,1,928,9.6727
1999,1,1,2,289,4.3634
1999,1,1,3,331,1.7569
1999,1,1,4,435,5.3940
1999,1,1,5,647,5.1205
1999,1,2,1,149,9.8699
1999,1,2,2,112,-5.0412
1999,1,2,3,141,-2.4063
1999,1,2,4,168,-0.8320
1999,1,2,5,332,1.9168
1999,1,3,1,164,4.9601
1999,1,3,2,162,-0.8703
1999,1,3,3,156,2.6328
1999,1,3,4,180,4.3011
1999,1,3,5,271,10.9338
1999,2,1,1,903,-7.8480
1999,2,1,2,285,-7.5450
1999,2,1,3,327,-5.2736
1999,2,1,4,427,-8.4045
1999,2,1,5,637,-7.5644
1999,2,2,1,149,-8.5957
1999,2,2,2,111,-5.4892
1999,2,2,3,140,-6.7962
1999,2,2,4,166,-8.1748
1999,2,2,5,330,-11.9588
1999,2,3,1,163,-4.8532
1999,2,3,2,161,-3.0087
1999,2,3,3,156,-1.4121
1999,2,3,4,180,-3.3067
1999,2,3,5,266,-8.7821
1999,3,1,1,888,-1.1401
1999,3,1,2,280,-8.2907
1999,3,1,3,324,-4.9893
1999,3,1,4,423,-3.7030
1999,3,1,5,628,-3.3690
1999,3,2,1,149,4.2380
1999,3,2,2,110,-1.5380
1999,3,2,3,139,-2.2560
1999,3,2,4,163,-1.6095
1999,3,2,5,329,-0.3763
1999,3,3,1,163,5.3274
1999,3,3,2,161,3.8190
1999,3,3,3,155,2.3705
1999,3,3,4,180,2.9474
1999,3,3,5,266,5.2551
1999,4,1,1,867,9.4003
1999,4,1,2,279,9.5257
1999,4,1,3,320,9.0127
1999,4,1,4,413,9.3895
1999,4,1,5,616,9.4897
1999,4,2,1,144,13.6765
1999,4,2,2,108,9.0551
1999,4,2,3,137,7.5397
1999,4,2,4,162,7.7442
1999,4,2,5,326,5.9491
1999,4,3,1,160,6.3504
1999,4,3,2,159,5.8670
1999,4,3,3,154,2.7331
1999,4,3,4,178,3.0394
1999,4,3,5,263,-0.1352
1999,5,1,1,844,5.3507
1999,5,1,2,275,6.7988
1999,5,1,3,317,3.1225
1999,5,1,4,412,4.9032
1999,5,1,5,611,5.3572
1999,5,2,1,143,0.1071
1999,5,2,2,107,4.2108
1999,5,2,3,137,4.7038
1999,5,2,4,162,3.5287
1999,5,2,5,322,3.3710
1999,5,3,1,160,-2.3751
1999,5,3,2,159,-1.6603
1999,5,3,3,152,0.2293
1999,5,3,4,178,-2.2297
1999,5,3,5,259,-1.5708
1999,6,1,1,831,7.6788
1999,6,1,2,272,6.0491
1999,6,1,3,315,5.2008
1999,6,1,4,407,7.9574
1999,6,1,5,604,7.4371
1999,6,2,1,140,6.8566
1999,6,2,2,107,5.6823
1999,6,2,3,136,3.7347
1999,6,2,4,162,5.4339
1999,6,2,5,321,10.0202
1999,6,3,1,159,3.6970
1999,6,3,2,158,3.4988
1999,6,3,3,152,3.7660
1999,6,3,4,177,4.4178
1999,6,3,5,258,11.9511
1999,7,1,1,940,3.7033
1999,7,1,2,288,2.6033
1999,7,1,3,368,2.3433
1999,7,1,4,419,-0.1294
1999,7,1,5,631,0.6340
1999,7,2,1,197,-1.0316
1999,7,2,2,120,-0.5285
1999,7,2,3,144,-0.8844
1999,7,2,4,164,-3.0890
1999,7,2,5,315,-1.4784
1999,7,3,1,162,-0.6340
1999,7,3,2,163,-2.1312
1999,7,3,3,156,-4.0398
1999,7,3,4,171,-2.7461
1999,7,3,5,299,-2.4732
1999,8,1,1,922,-1.1354
1999,8,1,2,286,-0.1944
1999,8,1,3,367,-2.5119
1999,8,1,4,414,-3.5971
1999,8,1,5,621,-3.0208
1999,8,2,1,196,-0.1511
1999,8,2,2,119,-2.2499
1999,8,2,3,142,-3.5637
1999,8,2,4,162,-5.0165
1999,8,2,5,310,-3.4300
1999,8,3,1,161,0.0289
1999,8,3,2,163,-0.8881
1999,8,3,3,154,-2.1392
1999,8,3,4,169,-1.8401
1999,8,3,5,297,3.4495
1999,9,1,1,904,0.7775
1999,9,1,2,285,-2.3550
1999,9,1,3,362,-3.1677
1999,9,1,4,413,-2.2329
1999,9,1,5,616,-1.6636
1999,9,2,1,194,2.7327
1999,9,2,2,118,-1.6252
1999,9,2,3,139,-1.9725
1999,9,2,4,160,-0.4798
1999,9,2,5,306,-0.0935
1999,9,3,1,159,-5.4022
1999,9,3,2,161,-1.4485
1999,9,3,3,153,-2.5749
1999,9,3,4,168,-4.1566
1999,9,3,5,294,0.3183
1999,10,1,1,878,0.7320
1999,10,1,2,283,-0.5651
1999,10,1,3,357,-2.1777
1999,10,1,4,407,-2.7393
1999,10,1,5,608,-3.7544
1999,10,2,1,192,0.5820
1999,10,2,2,117,-1.9671
1999,10,2,3,139,-1.8085
1999,10,2,4,160,-3.9326
1999,10,2,5,304,-1.4860
1999,10,3,1,159,5.2952
1999,10,3,2,160,4.4510
1999,10,3,3,152,2.7208
1999,10,3,4,166,6.0207
1999,10,3,5,292,6.0073
1999,11,1,1,860,20.0560
1999,11,1,2,279,8.1502
1999,11,1,3,352,6.7281
1999,11,1,4,406,6.8534
1999,11,1,5,604,14.5866
1999,11,2,1,190,7.3875
1999,11,2,2,117,2.4862
1999,11,2,3,137,7.1484
1999,11,2,4,158,7.1190
1999,11,2,5,304,12.4675
1999,11,3,1,158,3.5666
1999,11,3,2,159,-0.7788
1999,11,3,3,151,3.4734
1999,11,3,4,163,3.2357
1999,11,3,5,289,8.3023
1999,12,1,1,845,25.9184
1999,12,1,2,276,11.6245
1999,12,1,3,350,10.4105
1999,12,1,4,402,7.3616
1999,12,1,5,594,12.4431
1999,12,2,1,185,16.4450
1999,12,2,2,117,6.6347
1999,12,2,3,136,4.9267
1999,12,2,4,155,9.1200
1999,12,2,5,294,13.9079
1999,12,3,1,156,9.6637
1999,12,3,2,158,4.0020
1999,12,3,3,151,4.4620
1999,12,3,4,162,-1.3450
1999,12,3,5,285,17.9655
2000,1,1,1,828,13.9710
2000,1,1,2,274,0.1594
2000,1,1,3,348,3.9911
2000,1,1,4,396,3.4941
2000,1,1,5,587,10.1692
2000,1,2,1,185,-0.0207
2000,1,2,2,116,-1.1141
2000,1,2,3,132,-2.2284
2000,1,2,4,150,-2.3355
2000,1,2,5,292,-0.2770
2000,1,3,1,153,-6.8608
2000,1,3,2,158,-2.4340
2000,1,3,3,149,-6.2153
2000,1,3,4,161,-3.5044
