year,month,rank_ME,rank_CEI,nstocks,ret_vw
1998,3,3,1,152,4.4768
1998,3,3,2,155,6.8345
1998,3,3,3,145,3.2245
1998,3,3,4,143,3.1159
1998,3,3,5,177,4.0856
1998,4,1,1,134,0.0193
1998,4,1,2,131,0.7923
1998,4,1,3,360,2.3242
1998,4,1,4,373,1.9675
1998,4,1,5,593,1.6967
1998,4,2,1,67,0.5282
1998,4,2,2,79,0.8532
1998,4,2,3,106,-0.6327
1998,4,2,4,117,0.6043
1998,4,2,5,184,0.9016
1998,4,3,1,151,0.3144
1998,4,3,2,153,-0.6160
1998,4,3,3,145,1.2838
1998,4,3,4,143,2.9950
1998,4,3,5,177,1.2637
1998,5,1,1,130,-1.6772
1998,5,1,2,130,-1.8403
1998,5,1,3,357,-3.3116
1998,5,1,4,367,-2.4191
1998,5,1,5,587,-5.0255
1998,5,2,1,66,-0.3798
1998,5,2,2,79,-2.4611
1998,5,2,3,105,-4.4199
1998,5,2,4,117,-6.9860
1998,5,2,5,182,-6.4356
1998,5,3,1,151,-0.6010
1998,5,3,2,152,-1.7170
1998,5,3,3,145,-1.2347
1998,5,3,4,142,-3.6072
1998,5,3,5,177,-4.4595
1998,6,1,1,128,0.5298
1998,6,1,2,128,0.8518
1998,6,1,3,355,-2.8022
1998,6,1,4,363,0.3067
1998,6,1,5,580,-2.8290
1998,6,2,1,66,-0.7214
1998,6,2,2,79,-2.0342
1998,6,2,3,103,0.5798
1998,6,2,4,117,-0.9782
1998,6,2,5,181,-0.2130
1998,6,3,1,150,1.5471
1998,6,3,2,151,4.7569
1998,6,3,3,145,2.5188
1998,6,3,4,142,6.3066
1998,6,3,5,175,4.4521
1998,7,1,1,146,-5.4185
1998,7,1,2,128,-2.4929
1998,7,1,3,380,-6.0724
1998,7,1,4,426,-8.0131
1998,7,1,5,627,-8.5170
1998,7,2,1,82,-6.0747
1998,7,2,2,90,-7.8036
1998,7,2,3,116,-6.9445
1998,7,2,4,125,-9.2963
1998,7,2,5,196,-11.6891
1998,7,3,1,155,-0.7094
1998,7,3,2,156,-3.0244
1998,7,3,3,143,-1.0251
1998,7,3,4,168,-1.1681
1998,7,3,5,177,-1.7632
1998,8,1,1,145,-12.9497
1998,8,1,2,127,-14.2340
1998,8,1,3,373,-14.7106
1998,8,1,4,421,-19.6785
1998,8,1,5,624,-26.9308
1998,8,2,1,81,-9.5012
1998,8,2,2,90,-13.9968
1998,8,2,3,116,-15.0726
1998,8,2,4,124,-18.7895
1998,8,2,5,196,-23.9967
1998,8,3,1,154,-9.7334
1998,8,3,2,155,-9.5943
1998,8,3,3,141,-14.2636
1998,8,3,4,167,-16.5065
1998,8,3,5,177,-17.1413
1998,9,1,1,144,2.8689
1998,9,1,2,126,-1.5202
1998,9,1,3,371,-0.2672
1998,9,1,4,419,4.0992
1998,9,1,5,617,9.0554
1998,9,2,1,79,4.9591
1998,9,2,2,90,4.4584
1998,9,2,3,116,4.2489
1998,9,2,4,124,4.5652
1998,9,2,5,193,11.4369
1998,9,3,1,153,7.2438
1998,9,3,2,154,4.6477
1998,9,3,3,140,9.9857
1998,9,3,4,166,10.2418
1998,9,3,5,176,9.3019
1998,10,1,1,143,5.5019
1998,10,1,2,125,0.6579
1998,10,1,3,367,2.1713
1998,10,1,4,412,2.7176
1998,10,1,5,608,1.4202
1998,10,2,1,79,3.7452
1998,10,2,2,90,3.5068
1998,10,2,3,116,3.6846
1998,10,2,4,123,9.3728
1998,10,2,5,192,9.4478
1998,10,3,1,152,6.8221
1998,10,3,2,154,7.1664
1998,10,3,3,140,9.0576
1998,10,3,4,163,5.6396
1998,10,3,5,176,7.5769
1998,11,1,1,142,5.7736
1998,11,1,2,124,4.7592
1998,11,1,3,362,6.3718
1998,11,1,4,410,8.9586
1998,11,1,5,591,9.5230
1998,11,2,1,79,2.0541
1998,11,2,2,90,5.0553
1998,11,2,3,115,3.8708
1998,11,2,4,121,5.4671
1998,11,2,5,192,4.4070
1998,11,3,1,152,5.3480
1998,11,3,2,151,5.0562
1998,11,3,3,140,6.8684
1998,11,3,4,163,8.3188
1998,11,3,5,174,7.2322
1998,12,1,1,141,3.5739
1998,12,1,2,123,3.3181
1998,12,1,3,358,-0.4031
1998,12,1,4,408,2.8104
1998,12,1,5,584,1.0095
1998,12,2,1,79,4.1411
1998,12,2,2,90,6.0334
1998,12,2,3,115,4.9870
1998,12,2,4,120,3.9040
1998,12,2,5,191,3.2365
1998,12,3,1,151,3.5672
1998,12,3,2,150,3.1632
1998,12,3,3,140,7.7621
1998,12,3,4,162,10.3743
1998,12,3,5,174,12.6368
1999,1,1,1,140,-0.9647
1999,1,1,2,122,-0.2010
1999,1,1,3,351,3.9152
1999,1,1,4,402,3.5089
1999,1,1,5,578,6.3470
1999,1,2,1,79,-4.6211
1999,1,2,2,90,-4.3755
1999,1,2,3,115,-4.4260
1999,1,2,4,119,1.3495
1999,1,2,5,188,2.6633
1999,1,3,1,150,-0.9778
1999,1,3,2,150,-0.4135
1999,1,3,3,140,6.9182
1999,1,3,4,161,12.5109
1999,1,3,5,174,6.3832
1999,2,1,1,139,-4.7286
1999,2,1,2,118,-6.6681
1999,2,1,3,347,-5.5859
1999,2,1,4,397,-6.4468
1999,2,1,5,562,-8.4494
1999,2,2,1,79,-6.8786
1999,2,2,2,89,-6.0802
1999,2,2,3,114,-6.2247
1999,2,2,4,119,-8.6093
1999,2,2,5,186,-10.4276
1999,2,3,1,149,-4.1739
1999,2,3,2,149,-0.1577
1999,2,3,3,140,-5.1350
1999,2,3,4,160,-8.0687
1999,2,3,5,171,-4.9286
1999,3,1,1,139,-4.1742
1999,3,1,2,116,-4.3725
1999,3,1,3,341,-5.6447
1999,3,1,4,395,-2.2321
1999,3,1,5,549,-2.3426
1999,3,2,1,78,-2.5795
1999,3,2,2,89,-2.5355
1999,3,2,3,113,-0.3407
1999,3,2,4,119,-0.9763
1999,3,2,5,185,0.0267
1999,3,3,1,149,0.7624
1999,3,3,2,149,2.6768
1999,3,3,3,140,3.4553
1999,3,3,4,160,5.5895
1999,3,3,5,171,7.3963
1999,4,1,1,139,11.3787
1999,4,1,2,116,6.2546
1999,4,1,3,336,11.9370
1999,4,1,4,387,9.4825
1999,4,1,5,538,8.9144
1999,4,2,1,77,10.4230
1999,4,2,2,88,8.2822
1999,4,2,3,111,6.5374
1999,4,2,4,118,8.5353
1999,4,2,5,182,12.4282
1999,4,3,1,148,8.8247
1999,4,3,2,147,2.2727
1999,4,3,3,138,2.5686
1999,4,3,4,158,-0.1556
1999,4,3,5,171,2.5977
1999,5,1,1,139,10.7244
1999,5,1,2,115,4.1757
1999,5,1,3,332,5.9533
1999,5,1,4,379,6.1558
1999,5,1,5,532,5.6739
1999,5,2,1,77,3.2091
1999,5,2,2,88,3.7623
1999,5,2,3,111,5.0884
1999,5,2,4,117,1.6986
1999,5,2,5,181,2.7356
1999,5,3,1,148,1.9494
1999,5,3,2,145,-2.6045
1999,5,3,3,137,-3.2982
1999,5,3,4,158,-1.9517
1999,5,3,5,169,-2.1196
1999,6,1,1,137,5.8058
1999,6,1,2,114,7.4966
1999,6,1,3,330,3.7498
1999,6,1,4,376,7.4513
1999,6,1,5,528,6.9826
1999,6,2,1,77,5.2266
1999,6,2,2,88,4.3065
1999,6,2,3,110,6.8386
1999,6,2,4,117,7.7636
1999,6,2,5,179,6.2321
1999,6,3,1,147,2.0141
1999,6,3,2,144,3.9792
1999,6,3,3,138,7.7992
1999,6,3,4,158,9.3750
1999,6,3,5,167,5.8373
1999,7,1,1,149,0.6479
1999,7,1,2,133,3.5853
1999,7,1,3,385,1.8148
1999,7,1,4,419,0.7636
1999,7,1,5,597,1.1637
1999,7,2,1,91,-0.3815
1999,7,2,2,80,0.5476
1999,7,2,3,120,-1.4523
1999,7,2,4,153,0.1553
1999,7,2,5,221,-2.1134
1999,7,3,1,139,-1.5330
1999,7,3,2,156,-2.6626
1999,7,3,3,142,-2.5043
1999,7,3,4,167,-1.9087
1999,7,3,5,188,-2.8206
1999,8,1,1,148,-2.5899
1999,8,1,2,133,-3.8312
1999,8,1,3,381,-3.4319
1999,8,1,4,413,-1.5952
1999,8,1,5,582,-2.3173
1999,8,2,1,90,-2.3506
1999,8,2,2,79,-3.8266
1999,8,2,3,118,-3.9054
1999,8,2,4,152,-3.6614
1999,8,2,5,218,-0.9063
1999,8,3,1,139,-2.8220
1999,8,3,2,155,0.3552
1999,8,3,3,141,2.4726
1999,8,3,4,167,3.5903
1999,8,3,5,187,-3.4103
1999,9,1,1,145,-3.6880
1999,9,1,2,132,-3.5848
1999,9,1,3,377,-3.7310
1999,9,1,4,410,-2.5321
1999,9,1,5,572,-1.5238
1999,9,2,1,89,0.1325
1999,9,2,2,78,-1.1544
1999,9,2,3,116,-2.4093
1999,9,2,4,150,1.5818
1999,9,2,5,216,-0.6699
1999,9,3,1,137,-3.2898
1999,9,3,2,153,-3.8977
1999,9,3,3,140,-2.9807
1999,9,3,4,166,-2.4154
1999,9,3,5,185,0.8308
1999,10,1,1,140,-0.3848
1999,10,1,2,132,-2.3207
1999,10,1,3,370,-2.8761
1999,10,1,4,400,0.5580
1999,10,1,5,562,-3.1251
1999,10,2,1,89,-1.8699
1999,10,2,2,76,-3.7505
1999,10,2,3,116,-0.6424
1999,10,2,4,149,-0.5603
1999,10,2,5,215,-3.9961
1999,10,3,1,137,-0.9811
1999,10,3,2,151,8.1817
1999,10,3,3,139,5.7084
1999,10,3,4,166,4.4470
1999,10,3,5,183,6.1430
1999,11,1,1,139,1.8950
1999,11,1,2,130,2.3947
1999,11,1,3,367,3.2453
1999,11,1,4,395,13.3214
1999,11,1,5,556,13.9994
1999,11,2,1,88,-0.2778
1999,11,2,2,75,1.1307
1999,11,2,3,115,5.0800
1999,11,2,4,149,8.8906
1999,11,2,5,214,11.9547
1999,11,3,1,135,-1.1812
1999,11,3,2,150,0.3948
1999,11,3,3,139,5.5356
1999,11,3,4,164,4.5890
1999,11,3,5,181,7.1996
1999,12,1,1,138,2.9557
1999,12,1,2,130,2.1135
1999,12,1,3,362,1.1839
1999,12,1,4,390,14.2332
1999,12,1,5,549,19.1853
1999,12,2,1,87,4.4439
1999,12,2,2,74,0.7148
1999,12,2,3,111,4.5614
1999,12,2,4,147,11.8380
1999,12,2,5,208,18.0038
1999,12,3,1,133,1.5633
1999,12,3,2,149,0.8600
1999,12,3,3,138,6.3417
1999,12,3,4,164,17.2568
1999,12,3,5,181,12.0265
2000,1,1,1,138,0.4988
2000,1,1,2,129,-0.3799
2000,1,1,3,355,3.7059
2000,1,1,4,387,8.0796
2000,1,1,5,545,13.4153
2000,1,2,1,87,-3.0311
2000,1,2,2,73,-7.0840
2000,1,2,3,111,-3.1622
2000,1,2,4,144,-0.1835
2000,1,2,5,206,2.1136
2000,1,3,1,132,-3.5312
2000,1,3,2,146,-3.9576
2000,1,3,3,138,-1.2819
2000,1,3,4,164,-8.2813
2000,1,3,5,181,-5.2289
2000,2,1,1,137,5.5097
2000,2,1,2,128,3.9441
2000,2,1,3,353,8.6622
2000,2,1,4,381,27.5797
2000,2,1,5,540,44.5801
2000,2,2,1,87,-2.5680
2000,2,2,2,72,-0.8512
2000,2,2,3,110,8.3957
2000,2,2,4,142,18.5615
2000,2,2,5,206,31.7256
2000,2,3,1,132,-7.6817
2000,2,3,2,144,-8.7406
2000,2,3,3,137,4.3367
2000,2,3,4,164,5.3752
2000,2,3,5,181,6.3545
2000,3,1,1,136,-3.0786
2000,3,1,2,127,0.2410
2000,3,1,3,349,-0.0022
2000,3,1,4,375,-6.9762
2000,3,1,5,532,-14.8724
2000,3,2,1,86,4.9822
2000,3,2,2,71,4.8155
2000,3,2,3,108,0.6170
2000,3,2,4,140,-3.6701
2000,3,2,5,204,-15.0386
2000,3,3,1,130,8.8192
2000,3,3,2,144,7.0212
2000,3,3,3,137,9.9132
2000,3,3,4,163,9.9995
2000,3,3,5,180,7.8627
2000,4,1,1,135,-4.6599
2000,4,1,2,125,-4.2464
2000,4,1,3,344,-3.6988
2000,4,1,4,371,-14.8522
2000,4,1,5,529,-19.4961
2000,4,2,1,85,-0.2010
2000,4,2,2,71,3.0428
2000,4,2,3,107,-1.5746
2000,4,2,4,137,-5.0065
2000,4,2,5,203,-5.2073
2000,4,3,1,129,1.2318
2000,4,3,2,144,1.7303
2000,4,3,3,137,-0.6705
2000,4,3,4,163,-10.7632
2000,4,3,5,178,-5.1924
2000,5,1,1,133,-2.6223
2000,5,1,2,124,-2.3604
2000,5,1,3,343,-0.2063
2000,5,1,4,368,-7.2701
2000,5,1,5,530,-12.6292
2000,5,2,1,82,-2.0705
2000,5,2,2,71,-2.3064
2000,5,2,3,105,-6.0819
2000,5,2,4,136,-4.8637
2000,5,2,5,202,-6.8873
2000,5,3,1,127,0.1982
2000,5,3,2,143,4.1381
2000,5,3,3,137,-3.5350
2000,5,3,4,163,-8.1112
2000,5,3,5,177,-9.1703
2000,6,1,1,131,7.2719
2000,6,1,2,122,4.4265
2000,6,1,3,339,6.8716
2000,6,1,4,367,25.5083
2000,6,1,5,526,30.5514
2000,6,2,1,80,-2.8793
2000,6,2,2,71,0.4622
2000,6,2,3,104,3.4865
2000,6,2,4,136,10.6615
2000,6,2,5,199,14.1988
2000,6,3,1,127,-3.5852
2000,6,3,2,142,0.2467
2000,6,3,3,136,5.8179
2000,6,3,4,163,7.8485
2000,6,3,5,176,6.9146
2000,7,1,1,159,3.3460
2000,7,1,2,156,2.3816
2000,7,1,3,348,2.2359
2000,7,1,4,339,-0.5266
2000,7,1,5,540,-2.5968
2000,7,2,1,95,1.3123
2000,7,2,2,86,1.4237
2000,7,2,3,102,0.8792
2000,7,2,4,142,0.0582
2000,7,2,5,223,-5.9565
2000,7,3,1,124,-1.0328
2000,7,3,2,119,-2.3391
2000,7,3,3,124,-2.6975
2000,7,3,4,188,-3.6300
2000,7,3,5,249,-2.7372
2000,8,1,1,159,1.7244
2000,8,1,2,156,2.1170
2000,8,1,3,347,5.4683
2000,8,1,4,334,11.8966
2000,8,1,5,533,10.6672
2000,8,2,1,95,4.6164
2000,8,2,2,85,4.5662
2000,8,2,3,100,5.2394
2000,8,2,4,141,8.4239
2000,8,2,5,221,10.3658
2000,8,3,1,123,7.6928
2000,8,3,2,118,3.0019
2000,8,3,3,122,5.8419
2000,8,3,4,185,7.2710
2000,8,3,5,248,6.6705
2000,9,1,1,159,-1.5683
2000,9,1,2,156,-0.2673
2000,9,1,3,344,-0.7436
2000,9,1,4,326,-2.3186
2000,9,1,5,526,-5.7994
2000,9,2,1,95,1.2597
2000,9,2,2,83,-0.2412
2000,9,2,3,98,-2.5474
2000,9,2,4,140,-2.2206
2000,9,2,5,219,-1.1786
2000,9,3,1,122,-3.4462
2000,9,3,2,117,0.3111
2000,9,3,3,122,-11.5290
2000,9,3,4,183,-6.4243
2000,9,3,5,245,-5.3391
2000,10,1,1,158,-1.5617
2000,10,1,2,154,-2.4288
2000,10,1,3,342,-3.0890
2000,10,1,4,319,-7.9924
2000,10,1,5,517,-10.5787
2000,10,2,1,94,1.1539
2000,10,2,2,79,1.4032
2000,10,2,3,97,0.5243
2000,10,2,4,139,-1.7424
2000,10,2,5,218,-7.0269
2000,10,3,1,120,0.5586
2000,10,3,2,115,4.4351
2000,10,3,3,120,-1.7908
2000,10,3,4,183,-0.8109
2000,10,3,5,242,-1.3585
2000,11,1,1,158,-2.8997
2000,11,1,2,151,-0.3242
2000,11,1,3,332,-4.9885
2000,11,1,4,312,-11.5519
2000,11,1,5,504,-17.1767
2000,11,2,1,94,0.7533
2000,11,2,2,78,-0.6777
2000,11,2,3,97,-2.6995
2000,11,2,4,137,-5.2460
2000,11,2,5,215,-14.4628
2000,11,3,1,117,-4.1256
2000,11,3,2,115,-2.4845
2000,11,3,3,120,-6.0993
2000,11,3,4,183,-11.9088
2000,11,3,5,242,-11.2395
2000,12,1,1,158,0.0135
2000,12,1,2,151,2.8267
2000,12,1,3,329,1.0000
2000,12,1,4,308,-3.2547
2000,12,1,5,490,-1.5750
2000,12,2,1,93,9.5662
2000,12,2,2,77,7.7680
2000,12,2,3,95,8.3035
2000,12,2,4,136,10.0854
2000,12,2,5,214,9.3298
2000,12,3,1,117,3.2842
2000,12,3,2,115,2.2082
2000,12,3,3,118,-2.3997
2000,12,3,4,182,-1.2468
2000,12,3,5,239,-2.3992
2001,1,1,1,156,6.1815
2001,1,1,2,149,7.9481
2001,1,1,3,320,15.5085
2001,1,1,4,305,17.3635
2001,1,1,5,479,25.7915
2001,1,2,1,93,2.0636
2001,1,2,2,76,4.2476
2001,1,2,3,93,6.9296
2001,1,2,4,133,6.7010
2001,1,2,5,213,6.0930
2001,1,3,1,115,4.3465
2001,1,3,2,115,-4.4058
2001,1,3,3,118,4.0045
2001,1,3,4,181,9.1124
2001,1,3,5,238,6.5704
2001,2,1,1,156,1.5754
2001,2,1,2,143,2.3755
2001,2,1,3,318,0.3888
2001,2,1,4,301,-7.5713
2001,2,1,5,468,-8.6879
2001,2,2,1,92,3.1436
2001,2,2,2,74,-0.4961
2001,2,2,3,93,0.1987
2001,2,2,4,132,-6.6509
2001,2,2,5,211,-7.9985
2001,2,3,1,115,-1.7431
2001,2,3,2,114,-0.0697
2001,2,3,3,117,-11.8270
2001,2,3,4,181,-11.0162
2001,2,3,5,237,-13.0910
2001,3,1,1,154,-0.9660
2001,3,1,2,142,-0.8348
2001,3,1,3,317,-5.0842
2001,3,1,4,300,-2.1906
2001,3,1,5,465,-5.4854
2001,3,2,1,92,-2.1276
2001,3,2,2,74,-1.8447
2001,3,2,3,92,0.0694
2001,3,2,4,130,-1.6971
2001,3,2,5,208,-7.3862
2001,3,3,1,115,-1.0612
2001,3,3,2,113,-4.9867
2001,3,3,3,117,-8.6338
2001,3,3,4,179,-6.3117
2001,3,3,5,235,-9.4723
2001,4,1,1,153,4.1915
2001,4,1,2,142,4.3972
2001,4,1,3,311,7.4977
2001,4,1,4,295,7.7945
2001,4,1,5,459,5.9550
2001,4,2,1,91,3.5150
2001,4,2,2,74,4.9365
2001,4,2,3,92,7.7736
2001,4,2,4,129,7.0040
2001,4,2,5,208,8.5140
2001,4,3,1,114,5.1263
2001,4,3,2,113,6.4156
2001,4,3,3,116,7.0932
2001,4,3,4,179,12.2359
2001,4,3,5,234,9.5146
2001,5,1,1,152,7.6045
2001,5,1,2,141,9.6010
2001,5,1,3,305,12.1908
2001,5,1,4,291,15.9338
2001,5,1,5,451,10.7071
2001,5,2,1,91,2.6534
2001,5,2,2,72,2.4953
2001,5,2,3,91,2.3422
2001,5,2,4,129,3.6484
2001,5,2,5,206,3.6999
2001,5,3,1,114,0.8932
2001,5,3,2,113,1.6887
2001,5,3,3,116,-0.1933
2001,5,3,4,178,-0.7756
2001,5,3,5,233,0.6594
2001,6,1,1,151,3.2636
2001,6,1,2,141,-0.4092
2001,6,1,3,297,0.4586
2001,6,1,4,286,1.4758
2001,6,1,5,443,4.2347
2001,6,2,1,91,1.8841
2001,6,2,2,72,2.2727
2001,6,2,3,90,4.5065
2001,6,2,4,127,2.6511
2001,6,2,5,202,6.4962
2001,6,3,1,114,-0.6211
2001,6,3,2,113,-3.7747
2001,6,3,3,115,-1.3710
2001,6,3,4,177,-1.1830
2001,6,3,5,232,-4.2985
2001,7,1,1,187,2.5671
2001,7,1,2,160,1.1467
2001,7,1,3,311,1.2027
2001,7,1,4,345,-1.0390
2001,7,1,5,543,-6.4866
2001,7,2,1,94,-0.4039
2001,7,2,2,77,-2.2699
2001,7,2,3,120,-0.2311
2001,7,2,4,145,-5.0715
2001,7,2,5,249,-8.5487
2001,7,3,1,112,-2.5703
2001,7,3,2,117,2.4434
2001,7,3,3,115,1.0572
2001,7,3,4,169,-2.5880
2001,7,3,5,226,-2.9750
2001,8,1,1,187,-2.7110
2001,8,1,2,158,-0.4954
2001,8,1,3,310,0.1429
2001,8,1,4,343,-2.3929
2001,8,1,5,529,-4.6692
2001,8,2,1,94,-0.3122
2001,8,2,2,77,1.1069
2001,8,2,3,119,0.4573
2001,8,2,4,144,-2.3010
2001,8,2,5,249,-6.4162
2001,8,3,1,111,-2.4682
2001,8,3,2,117,-2.4376
2001,8,3,3,115,-6.0226
2001,8,3,4,169,-6.8940
2001,8,3,5,225,-9.0228
2001,9,1,1,184,-9.3046
2001,9,1,2,155,-9.7911
2001,9,1,3,303,-14.5526
2001,9,1,4,336,-14.2904
2001,9,1,5,515,-14.5526
2001,9,2,1,93,-10.2688
2001,9,2,2,77,-12.1756
2001,9,2,3,118,-13.5047
2001,9,2,4,143,-17.4784
2001,9,2,5,249,-19.6780
2001,9,3,1,111,-9.1823
2001,9,3,2,116,-5.2336
2001,9,3,3,112,-6.7194
2001,9,3,4,164,-11.7061
2001,9,3,5,224,-9.4874
2001,10,1,1,184,4.3828
2001,10,1,2,153,5.4101
2001,10,1,3,299,4.1980
2001,10,1,4,332,7.5400
2001,10,1,5,509,10.3732
2001,10,2,1,91,3.7687
2001,10,2,2,77,2.6165
2001,10,2,3,117,4.5195
2001,10,2,4,142,5.6843
2001,10,2,5,249,12.6045
2001,10,3,1,111,3.7870
2001,10,3,2,116,1.2747
2001,10,3,3,112,1.2725
2001,10,3,4,163,6.7841
2001,10,3,5,223,3.3138
2001,11,1,1,184,6.6525
2001,11,1,2,151,3.8291
2001,11,1,3,296,5.3379
2001,11,1,4,329,6.6426
2001,11,1,5,497,7.5226
2001,11,2,1,91,8.9981
2001,11,2,2,77,5.3255
2001,11,2,3,115,6.4719
2001,11,2,4,142,9.8645
2001,11,2,5,247,10.5521
2001,11,3,1,111,7.4816
2001,11,3,2,115,5.4402
2001,11,3,3,112,8.7288
2001,11,3,4,162,8.9779
2001,11,3,5,223,7.2675
2001,12,1,1,181,5.0803
2001,12,1,2,150,3.8655
2001,12,1,3,292,8.3660
2001,12,1,4,327,6.8662
2001,12,1,5,488,7.0454
2001,12,2,1,91,4.4670
2001,12,2,2,77,6.3892
2001,12,2,3,115,5.4335
2001,12,2,4,142,9.3541
2001,12,2,5,247,6.4721
2001,12,3,1,110,1.9699
2001,12,3,2,115,0.2740
2001,12,3,3,112,1.3990
2001,12,3,4,160,2.2334
2001,12,3,5,222,-1.1638
2002,1,1,1,181,3.1572
2002,1,1,2,150,2.8695
2002,1,1,3,290,3.7970
2002,1,1,4,325,3.8468
2002,1,1,5,478,1.5727
2002,1,2,1,89,1.6677
2002,1,2,2,77,1.0425
2002,1,2,3,115,0.3559
2002,1,2,4,142,2.1343
2002,1,2,5,247,-3.0773
2002,1,3,1,109,-0.2124
2002,1,3,2,114,0.8865
2002,1,3,3,112,0.7786
2002,1,3,4,159,-0.7786
2002,1,3,5,221,-3.7548
2002,2,1,1,180,-0.4437
2002,2,1,2,148,0.2746
2002,2,1,3,285,0.3051
2002,2,1,4,323,-3.6407
2002,2,1,5,471,-6.1232
2002,2,2,1,89,0.1486
2002,2,2,2,77,2.9778
2002,2,2,3,115,1.8682
2002,2,2,4,142,-1.6930
2002,2,2,5,247,-7.1051
2002,2,3,1,109,-0.6281
2002,2,3,2,113,1.9251
2002,2,3,3,111,-0.8913
2002,2,3,4,159,-2.9194
2002,2,3,5,217,-4.6412
2002,3,1,1,177,8.9246
2002,3,1,2,147,7.4040
2002,3,1,3,282,8.6597
2002,3,1,4,320,10.8560
2002,3,1,5,463,10.2570
2002,3,2,1,89,8.3166
2002,3,2,2,77,7.9706
2002,3,2,3,114,7.1526
2002,3,2,4,142,10.4407
2002,3,2,5,246,10.2573
2002,3,3,1,109,4.0723
2002,3,3,2,113,1.5592
2002,3,3,3,111,0.2372
2002,3,3,4,158,5.4008
2002,3,3,5,216,5.1940
2002,4,1,1,176,5.4874
2002,4,1,2,146,6.0398
2002,4,1,3,279,6.5859
2002,4,1,4,318,3.5013
2002,4,1,5,459,-0.6287
2002,4,2,1,89,3.4411
2002,4,2,2,77,4.8869
2002,4,2,3,113,3.6556
2002,4,2,4,142,1.1509
2002,4,2,5,244,-4.8513
2002,4,3,1,109,-3.0940
2002,4,3,2,111,-3.9478
2002,4,3,3,111,-7.3676
2002,4,3,4,158,-6.1188
2002,4,3,5,215,-9.5470
2002,5,1,1,175,-1.1095
2002,5,1,2,145,-0.1605
2002,5,1,3,278,0.3133
2002,5,1,4,317,-2.9756
2002,5,1,5,451,-1.2122
2002,5,2,1,89,-1.5811
2002,5,2,2,76,-3.0386
2002,5,2,3,113,-3.1656
2002,5,2,4,139,-4.5962
2002,5,2,5,244,-6.7775
2002,5,3,1,109,1.2319
2002,5,3,2,111,1.0940
2002,5,3,3,111,-2.6013
2002,5,3,4,158,-2.1913
2002,5,3,5,215,-0.6861
2002,6,1,1,175,-0.1600
2002,6,1,2,144,2.6996
2002,6,1,3,274,-0.3546
2002,6,1,4,309,-4.7125
2002,6,1,5,445,-5.1644
2002,6,2,1,88,-4.1568
2002,6,2,2,76,-1.4611
2002,6,2,3,113,-3.4417
2002,6,2,4,139,-4.7201
2002,6,2,5,242,-8.5948
2002,6,3,1,108,-9.3414
2002,6,3,2,111,-4.5809
2002,6,3,3,111,-7.8663
2002,6,3,4,156,-6.1753
2002,6,3,5,215,-10.3790
2002,7,1,1,199,-8.2449
2002,7,1,2,160,-11.8441
2002,7,1,3,304,-12.3826
2002,7,1,4,390,-17.0512
2002,7,1,5,558,-19.2872
2002,7,2,1,84,-11.5768
2002,7,2,2,75,-14.9554
2002,7,2,3,98,-16.1088
2002,7,2,4,148,-15.8486
2002,7,2,5,192,-17.3762
2002,7,3,1,113,-5.3033
2002,7,3,2,116,-5.2659
2002,7,3,3,127,-3.5471
2002,7,3,4,159,-10.0429
2002,7,3,5,181,-11.4286
2002,8,1,1,197,-1.4658
2002,8,1,2,160,-0.5366
2002,8,1,3,299,-2.7835
2002,8,1,4,388,-0.9934
2002,8,1,5,554,-2.1915
2002,8,2,1,84,2.3028
2002,8,2,2,75,0.3390
2002,8,2,3,98,-1.2816
2002,8,2,4,148,0.0381
2002,8,2,5,192,-1.4205
2002,8,3,1,112,1.0978
2002,8,3,2,116,0.9505
2002,8,3,3,127,-1.3222
2002,8,3,4,158,0.5665
2002,8,3,5,181,0.8458
2002,9,1,1,193,-4.2914
2002,9,1,2,157,-7.1526
2002,9,1,3,298,-6.0328
2002,9,1,4,383,-9.7936
2002,9,1,5,546,-11.7804
2002,9,2,1,83,-7.4042
2002,9,2,2,75,-6.2147
2002,9,2,3,98,-4.5038
2002,9,2,4,148,-5.8192
2002,9,2,5,192,-9.9711
2002,9,3,1,112,-10.5742
2002,9,3,2,116,-9.6560
2002,9,3,3,127,-11.0787
2002,9,3,4,157,-10.0645
2002,9,3,5,181,-10.2585
2002,10,1,1,190,4.8075
2002,10,1,2,157,-0.5800
2002,10,1,3,296,1.3618
2002,10,1,4,380,2.8765
2002,10,1,5,544,5.2591
2002,10,2,1,83,2.1634
2002,10,2,2,75,2.9004
2002,10,2,3,98,3.0082
2002,10,2,4,148,2.8610
2002,10,2,5,192,7.3571
2002,10,3,1,112,3.1690
2002,10,3,2,116,9.0817
2002,10,3,3,127,7.7773
2002,10,3,4,157,8.9546
2002,10,3,5,181,11.2282
2002,11,1,1,186,4.1835
2002,11,1,2,155,4.7908
2002,11,1,3,293,6.8505
2002,11,1,4,369,13.5757
2002,11,1,5,537,19.3666
2002,11,2,1,83,2.5835
2002,11,2,2,75,5.5551
2002,11,2,3,98,6.8435
2002,11,2,4,148,9.0355
2002,11,2,5,191,14.4659
2002,11,3,1,112,3.0527
2002,11,3,2,116,4.1206
2002,11,3,3,127,6.3237
2002,11,3,4,157,8.0810
2002,11,3,5,181,6.9443
2002,12,1,1,186,-1.1735
2002,12,1,2,153,-1.0645
2002,12,1,3,290,-2.2260
