year,month,rank_ME,rank_POA,nstocks,ret_vw
1997,5,2,5,261,14.2875
1997,5,3,1,129,6.4224
1997,5,3,2,151,6.2981
1997,5,3,3,197,6.9103
1997,5,3,4,207,6.5168
1997,5,3,5,155,8.0159
1997,6,1,1,418,5.9452
1997,6,1,2,356,9.1565
1997,6,1,3,387,4.2259
1997,6,1,4,476,3.3721
1997,6,1,5,782,5.1735
1997,6,2,1,166,4.2335
1997,6,2,2,125,5.3249
1997,6,2,3,147,3.8064
1997,6,2,4,218,2.4880
1997,6,2,5,260,5.0897
1997,6,3,1,128,2.8925
1997,6,3,2,150,3.9834
1997,6,3,3,197,4.1546
1997,6,3,4,206,3.7851
1997,6,3,5,154,5.1306
1997,7,1,1,531,6.8538
1997,7,1,2,403,5.3232
1997,7,1,3,448,5.9063
1997,7,1,4,559,3.2494
1997,7,1,5,882,5.9013
1997,7,2,1,157,6.0283
1997,7,2,2,131,5.6228
1997,7,2,3,145,4.9413
1997,7,2,4,183,6.2554
1997,7,2,5,252,6.3974
1997,7,3,1,139,8.7929
1997,7,3,2,182,6.8470
1997,7,3,3,214,8.2236
1997,7,3,4,212,6.4386
1997,7,3,5,184,6.9770
1997,8,1,1,524,5.4697
1997,8,1,2,400,4.4190
1997,8,1,3,440,6.4005
1997,8,1,4,553,5.8444
1997,8,1,5,877,4.1735
1997,8,2,1,155,3.0252
1997,8,2,2,130,3.7895
1997,8,2,3,144,4.7872
1997,8,2,4,182,3.9660
1997,8,2,5,251,2.7611
1997,8,3,1,139,-2.0940
1997,8,3,2,180,-3.9840
1997,8,3,3,214,-3.0567
1997,8,3,4,211,-5.6344
1997,8,3,5,183,-4.6357
1997,9,1,1,522,7.4577
1997,9,1,2,396,8.7834
1997,9,1,3,437,9.0766
1997,9,1,4,544,9.2485
1997,9,1,5,875,9.5214
1997,9,2,1,152,7.3339
1997,9,2,2,129,6.3806
1997,9,2,3,141,7.4123
1997,9,2,4,180,7.6324
1997,9,2,5,246,8.1751
1997,9,3,1,137,6.5658
1997,9,3,2,176,6.4040
1997,9,3,3,212,2.6486
1997,9,3,4,211,4.5703
1997,9,3,5,183,6.3636
1997,10,1,1,517,-2.4138
1997,10,1,2,391,-3.1448
1997,10,1,3,433,-4.7712
1997,10,1,4,541,-3.3097
1997,10,1,5,867,-5.2005
1997,10,2,1,151,-4.9140
1997,10,2,2,129,-4.3689
1997,10,2,3,141,-2.6736
1997,10,2,4,180,-6.6897
1997,10,2,5,243,-5.9469
1997,10,3,1,134,-4.2519
1997,10,3,2,176,-3.3490
1997,10,3,3,210,-5.2581
1997,10,3,4,211,-1.1556
1997,10,3,5,182,-5.3003
1997,11,1,1,512,-0.7075
1997,11,1,2,386,-1.9972
1997,11,1,3,425,-3.4583
1997,11,1,4,531,-4.5800
1997,11,1,5,863,-3.4105
1997,11,2,1,147,-1.0499
1997,11,2,2,129,-1.4437
1997,11,2,3,140,-0.4374
1997,11,2,4,179,-1.3418
1997,11,2,5,241,-2.6548
1997,11,3,1,132,2.2228
1997,11,3,2,176,5.7107
1997,11,3,3,209,4.3688
1997,11,3,4,211,3.8896
1997,11,3,5,181,4.5676
1997,12,1,1,511,-2.3008
1997,12,1,2,383,-2.3671
1997,12,1,3,421,-3.9859
1997,12,1,4,526,-4.7886
1997,12,1,5,856,-3.9472
1997,12,2,1,145,-1.2395
1997,12,2,2,129,0.9126
1997,12,2,3,137,0.4960
1997,12,2,4,178,-0.5475
1997,12,2,5,239,-0.4649
1997,12,3,1,131,2.7229
1997,12,3,2,176,0.4667
1997,12,3,3,209,-1.2356
1997,12,3,4,210,2.7755
1997,12,3,5,180,0.8289
1998,1,1,1,502,0.6745
1998,1,1,2,380,-0.0712
1998,1,1,3,415,-0.6189
1998,1,1,4,519,-1.7778
1998,1,1,5,845,0.0850
1998,1,2,1,142,-1.5939
1998,1,2,2,126,-0.1216
1998,1,2,3,135,-0.2879
1998,1,2,4,176,-0.6328
1998,1,2,5,237,-1.8388
1998,1,3,1,131,0.9055
1998,1,3,2,175,1.7514
1998,1,3,3,208,1.1531
1998,1,3,4,210,2.4650
1998,1,3,5,180,0.4808
1998,2,1,1,497,6.4699
1998,2,1,2,376,5.0419
1998,2,1,3,409,5.1463
1998,2,1,4,510,5.9033
1998,2,1,5,839,6.6103
1998,2,2,1,142,7.7828
1998,2,2,2,125,6.3089
1998,2,2,3,134,8.4950
1998,2,2,4,173,7.6521
1998,2,2,5,235,10.1656
1998,2,3,1,131,6.4525
1998,2,3,2,174,4.0267
1998,2,3,3,206,7.7979
1998,2,3,4,209,6.2891
1998,2,3,5,180,10.1373
1998,3,1,1,490,5.3702
1998,3,1,2,373,5.6089
1998,3,1,3,401,3.1735
1998,3,1,4,504,4.7213
1998,3,1,5,833,4.2505
1998,3,2,1,142,4.6612
1998,3,2,2,125,6.1969
1998,3,2,3,134,3.1019
1998,3,2,4,171,3.1857
1998,3,2,5,233,3.4978
1998,3,3,1,131,6.0934
1998,3,3,2,173,6.5469
1998,3,3,3,206,4.1474
1998,3,3,4,209,3.0870
1998,3,3,5,180,6.0544
1998,4,1,1,480,1.0710
1998,4,1,2,371,2.0595
1998,4,1,3,391,3.8779
1998,4,1,4,494,2.8600
1998,4,1,5,826,2.7562
1998,4,2,1,141,2.7521
1998,4,2,2,123,1.8524
1998,4,2,3,133,-0.0757
1998,4,2,4,171,0.0855
1998,4,2,5,230,-0.8704
1998,4,3,1,129,3.4077
1998,4,3,2,171,-1.2491
1998,4,3,3,206,1.2407
1998,4,3,4,208,0.7083
1998,4,3,5,180,0.7075
1998,5,1,1,474,-3.5986
1998,5,1,2,365,-3.8101
1998,5,1,3,385,-5.3058
1998,5,1,4,491,-5.1801
1998,5,1,5,816,-4.9394
1998,5,2,1,141,-5.9754
1998,5,2,2,121,-5.5270
1998,5,2,3,133,-5.4529
1998,5,2,4,171,-4.2632
1998,5,2,5,228,-6.8784
1998,5,3,1,129,-2.5996
1998,5,3,2,170,-1.7156
1998,5,3,3,205,-3.1312
1998,5,3,4,208,-2.3832
1998,5,3,5,180,-0.2416
1998,6,1,1,469,0.1703
1998,6,1,2,364,0.1001
1998,6,1,3,385,-3.7008
1998,6,1,4,486,-3.4724
1998,6,1,5,803,-0.8020
1998,6,2,1,141,-0.1187
1998,6,2,2,121,1.1035
1998,6,2,3,131,1.3681
1998,6,2,4,170,-2.3010
1998,6,2,5,228,-0.2156
1998,6,3,1,128,2.7871
1998,6,3,2,170,2.5601
1998,6,3,3,200,3.8426
1998,6,3,4,208,3.8628
1998,6,3,5,180,5.2872
1998,7,1,1,477,-8.0860
1998,7,1,2,421,-7.6944
1998,7,1,3,470,-6.7920
1998,7,1,4,642,-7.6698
1998,7,1,5,879,-7.0791
1998,7,2,1,149,-7.7424
1998,7,2,2,148,-10.9691
1998,7,2,3,176,-6.0190
1998,7,2,4,218,-7.9091
1998,7,2,5,245,-8.8564
1998,7,3,1,167,-0.2121
1998,7,3,2,198,-3.8354
1998,7,3,3,202,-2.1489
1998,7,3,4,227,0.2977
1998,7,3,5,173,-3.8874
1998,8,1,1,471,-17.6348
1998,8,1,2,412,-18.8672
1998,8,1,3,465,-22.5984
1998,8,1,4,630,-24.1443
1998,8,1,5,873,-22.7143
1998,8,2,1,149,-20.8489
1998,8,2,2,147,-15.9115
1998,8,2,3,175,-17.7406
1998,8,2,4,216,-19.9032
1998,8,2,5,245,-22.6701
1998,8,3,1,162,-15.8335
1998,8,3,2,198,-10.1818
1998,8,3,3,200,-10.8086
1998,8,3,4,226,-12.9086
1998,8,3,5,173,-16.7978
1998,9,1,1,467,3.7986
1998,9,1,2,405,2.0105
1998,9,1,3,458,4.2134
1998,9,1,4,624,7.4367
1998,9,1,5,866,2.6089
1998,9,2,1,148,8.9744
1998,9,2,2,145,5.4183
1998,9,2,3,174,8.9520
1998,9,2,4,212,8.7372
1998,9,2,5,243,5.3883
1998,9,3,1,161,8.6827
1998,9,3,2,197,8.7045
1998,9,3,3,199,4.8386
1998,9,3,4,225,11.6839
1998,9,3,5,171,2.6979
1998,10,1,1,463,1.4983
1998,10,1,2,399,2.9633
1998,10,1,3,448,3.5861
1998,10,1,4,608,3.1176
1998,10,1,5,854,3.7409
1998,10,2,1,148,4.7158
1998,10,2,2,142,5.0254
1998,10,2,3,174,4.0254
1998,10,2,4,210,6.3710
1998,10,2,5,243,7.5581
1998,10,3,1,159,8.6414
1998,10,3,2,197,4.1358
1998,10,3,3,198,9.5090
1998,10,3,4,224,6.1825
1998,10,3,5,169,7.1084
1998,11,1,1,457,6.5145
1998,11,1,2,396,6.7753
1998,11,1,3,435,12.9297
1998,11,1,4,589,9.6941
1998,11,1,5,838,8.2535
1998,11,2,1,147,5.0309
1998,11,2,2,140,4.9853
1998,11,2,3,173,5.7569
1998,11,2,4,209,6.6260
1998,11,2,5,242,6.8312
1998,11,3,1,156,5.6662
1998,11,3,2,197,5.3771
1998,11,3,3,197,4.3539
1998,11,3,4,222,8.9719
1998,11,3,5,168,5.5309
1998,12,1,1,454,2.7396
1998,12,1,2,388,0.3669
1998,12,1,3,423,2.9257
1998,12,1,4,582,3.5910
1998,12,1,5,832,1.1204
1998,12,2,1,147,5.9497
1998,12,2,2,139,4.7704
1998,12,2,3,173,6.0454
1998,12,2,4,207,7.0065
1998,12,2,5,242,5.2716
1998,12,3,1,155,7.8467
1998,12,3,2,195,8.0670
1998,12,3,3,197,7.1956
1998,12,3,4,220,7.6505
1998,12,3,5,168,5.0368
1999,1,1,1,452,3.7866
1999,1,1,2,378,6.1974
1999,1,1,3,415,6.1560
1999,1,1,4,572,7.3241
1999,1,1,5,815,6.2108
1999,1,2,1,146,2.5630
1999,1,2,2,139,-0.0310
1999,1,2,3,169,2.2818
1999,1,2,4,207,1.9637
1999,1,2,5,241,-0.1061
1999,1,3,1,154,3.0887
1999,1,3,2,195,5.3005
1999,1,3,3,197,3.3086
1999,1,3,4,220,5.9322
1999,1,3,5,167,2.8472
1999,2,1,1,447,-8.0865
1999,2,1,2,368,-5.6229
1999,2,1,3,407,-6.9758
1999,2,1,4,556,-7.7774
1999,2,1,5,802,-8.1962
1999,2,2,1,146,-9.2252
1999,2,2,2,138,-7.5878
1999,2,2,3,166,-7.9737
1999,2,2,4,206,-8.5162
1999,2,2,5,240,-11.9091
1999,2,3,1,154,-1.8339
1999,2,3,2,194,-5.2033
1999,2,3,3,194,-4.4915
1999,2,3,4,219,-5.9918
1999,2,3,5,165,-3.0075
1999,3,1,1,443,-4.4612
1999,3,1,2,364,-1.5074
1999,3,1,3,402,-2.8726
1999,3,1,4,541,-2.2177
1999,3,1,5,794,-5.0820
1999,3,2,1,146,-1.2629
1999,3,2,2,137,3.6874
1999,3,2,3,165,0.6705
1999,3,2,4,204,-0.3974
1999,3,2,5,238,-2.0445
1999,3,3,1,153,1.1361
1999,3,3,2,194,5.1720
1999,3,3,3,194,2.5290
1999,3,3,4,219,5.5553
1999,3,3,5,165,4.6209
1999,4,1,1,435,11.2327
1999,4,1,2,359,9.9116
1999,4,1,3,396,8.7632
1999,4,1,4,522,7.3108
1999,4,1,5,784,10.0716
1999,4,2,1,144,5.9091
1999,4,2,2,135,9.9078
1999,4,2,3,164,9.4488
1999,4,2,4,198,9.1990
1999,4,2,5,236,7.0271
1999,4,3,1,149,5.2849
1999,4,3,2,192,7.9830
1999,4,3,3,192,3.0247
1999,4,3,4,219,1.2268
1999,4,3,5,162,1.1281
1999,5,1,1,431,3.9553
1999,5,1,2,357,7.1755
1999,5,1,3,389,6.0000
1999,5,1,4,510,3.3982
1999,5,1,5,773,5.8978
1999,5,2,1,144,1.9364
1999,5,2,2,134,4.8117
1999,5,2,3,163,2.6782
1999,5,2,4,197,2.0049
1999,5,2,5,233,3.9426
1999,5,3,1,149,-1.1311
1999,5,3,2,192,-2.6286
1999,5,3,3,191,-1.4575
1999,5,3,4,216,-1.3587
1999,5,3,5,160,-0.9323
1999,6,1,1,424,4.9550
1999,6,1,2,356,7.2124
1999,6,1,3,384,7.8604
1999,6,1,4,503,6.0229
1999,6,1,5,763,9.0303
1999,6,2,1,142,8.5148
1999,6,2,2,133,2.9537
1999,6,2,3,161,7.1268
1999,6,2,4,196,8.6369
1999,6,2,5,234,8.0423
1999,6,3,1,147,5.5515
1999,6,3,2,191,2.6135
1999,6,3,3,190,4.7177
1999,6,3,4,217,9.7652
1999,6,3,5,159,1.8544
1999,7,1,1,393,2.3866
1999,7,1,2,376,3.4426
1999,7,1,3,415,1.2165
1999,7,1,4,656,2.5151
1999,7,1,5,806,0.6549
1999,7,2,1,161,-1.4380
1999,7,2,2,172,1.7785
1999,7,2,3,160,-0.2305
1999,7,2,4,215,-1.2220
1999,7,2,5,232,-5.1893
1999,7,3,1,157,-4.8860
1999,7,3,2,199,-1.4446
1999,7,3,3,222,-2.4179
1999,7,3,4,222,-2.0914
1999,7,3,5,152,-2.8669
1999,8,1,1,391,-1.6010
1999,8,1,2,369,-3.4951
1999,8,1,3,410,-2.7000
1999,8,1,4,643,-1.0749
1999,8,1,5,797,-2.5865
1999,8,2,1,160,-1.3561
1999,8,2,2,169,-0.5910
1999,8,2,3,158,-2.5306
1999,8,2,4,214,-4.9800
1999,8,2,5,228,-4.1970
1999,8,3,1,156,-2.9639
1999,8,3,2,199,-1.1631
1999,8,3,3,218,-0.1455
1999,8,3,4,222,2.8181
1999,8,3,5,150,-1.4429
1999,9,1,1,388,-1.5349
1999,9,1,2,365,-1.1516
1999,9,1,3,402,-2.2849
1999,9,1,4,635,0.6288
1999,9,1,5,790,-2.4032
1999,9,2,1,160,-1.7181
1999,9,2,2,167,-0.6055
1999,9,2,3,155,0.2308
1999,9,2,4,208,3.1622
1999,9,2,5,227,-1.5574
1999,9,3,1,155,-0.7245
1999,9,3,2,196,-0.4542
1999,9,3,3,216,-0.9160
1999,9,3,4,220,-3.7702
1999,9,3,5,149,-4.0194
1999,10,1,1,378,-1.2274
1999,10,1,2,356,0.1189
1999,10,1,3,391,-0.7188
1999,10,1,4,626,-2.4304
1999,10,1,5,783,-2.5506
1999,10,2,1,159,-3.2320
1999,10,2,2,166,1.0400
1999,10,2,3,154,-1.4228
1999,10,2,4,206,0.5537
1999,10,2,5,227,-4.8278
1999,10,3,1,155,8.3268
1999,10,3,2,195,4.0505
1999,10,3,3,213,6.0419
1999,10,3,4,220,2.9774
1999,10,3,5,147,6.7836
1999,11,1,1,373,8.2857
1999,11,1,2,352,11.5377
1999,11,1,3,386,13.1859
1999,11,1,4,612,17.7647
1999,11,1,5,779,12.6589
1999,11,2,1,158,4.2803
1999,11,2,2,164,8.2769
1999,11,2,3,154,9.1530
1999,11,2,4,205,11.3579
1999,11,2,5,225,8.2455
1999,11,3,1,154,3.6977
1999,11,3,2,194,4.9506
1999,11,3,3,211,4.9473
1999,11,3,4,218,2.2024
1999,11,3,5,144,4.8552
1999,12,1,1,367,9.7139
1999,12,1,2,347,18.8298
1999,12,1,3,380,17.0307
1999,12,1,4,603,19.5769
1999,12,1,5,771,12.9746
1999,12,2,1,157,11.7230
1999,12,2,2,160,12.7091
1999,12,2,3,151,10.5256
1999,12,2,4,200,11.5369
1999,12,2,5,219,11.1097
1999,12,3,1,153,10.1856
1999,12,3,2,193,7.9621
1999,12,3,3,211,8.8966
1999,12,3,4,214,6.9089
1999,12,3,5,142,8.7428
2000,1,1,1,365,3.1831
2000,1,1,2,345,1.7795
2000,1,1,3,373,13.3133
2000,1,1,4,598,14.8660
2000,1,1,5,753,6.6729
2000,1,2,1,154,4.4442
2000,1,2,2,158,-3.6517
2000,1,2,3,148,-3.6393
2000,1,2,4,197,-0.5755
2000,1,2,5,218,-0.6984
2000,1,3,1,151,-7.2744
2000,1,3,2,191,-0.1634
2000,1,3,3,211,-7.5261
2000,1,3,4,212,-3.4682
2000,1,3,5,142,-7.8042
2000,2,1,1,360,15.1782
2000,2,1,2,343,21.1129
2000,2,1,3,365,30.9131
2000,2,1,4,592,50.1364
2000,2,1,5,750,28.0449
2000,2,2,1,154,15.5082
2000,2,2,2,156,14.2098
2000,2,2,3,146,21.7374
2000,2,2,4,196,23.6376
2000,2,2,5,216,19.7135
2000,2,3,1,150,3.7862
2000,2,3,2,190,4.8908
2000,2,3,3,211,1.3260
2000,2,3,4,210,-1.3285
2000,2,3,5,140,0.4384
2000,3,1,1,355,-0.8593
2000,3,1,2,336,-6.6272
2000,3,1,3,358,-10.6163
2000,3,1,4,586,-17.4036
2000,3,1,5,741,-9.2068
2000,3,2,1,150,-7.3136
2000,3,2,2,154,-4.6343
2000,3,2,3,145,-5.7173
2000,3,2,4,195,-9.9520
2000,3,2,5,213,-5.1898
2000,3,3,1,149,8.4406
2000,3,3,2,188,8.4428
2000,3,3,3,210,8.8193
2000,3,3,4,209,6.8417
2000,3,3,5,140,5.7468
2000,4,1,1,350,-12.9621
2000,4,1,2,332,-11.5139
2000,4,1,3,354,-20.5296
2000,4,1,4,576,-17.8032
2000,4,1,5,737,-15.9598
2000,4,2,1,145,-2.2207
2000,4,2,2,153,-4.5050
2000,4,2,3,144,-6.9011
2000,4,2,4,194,-7.0696
2000,4,2,5,212,-10.3506
2000,4,3,1,148,-5.6154
2000,4,3,2,185,-3.1150
2000,4,3,3,209,-0.9125
2000,4,3,4,209,-5.3866
2000,4,3,5,139,-3.5104
2000,5,1,1,345,-6.7344
2000,5,1,2,326,-8.0330
2000,5,1,3,353,-11.9987
2000,5,1,4,577,-13.5868
2000,5,1,5,728,-9.8874
2000,5,2,1,143,-6.5754
2000,5,2,2,151,-5.6200
2000,5,2,3,142,-8.9252
2000,5,2,4,189,-6.6262
2000,5,2,5,211,-6.5459
2000,5,3,1,145,-6.3212
2000,5,3,2,184,-7.3291
2000,5,3,3,209,-2.7990
2000,5,3,4,207,-2.0082
2000,5,3,5,139,-3.2986
2000,6,1,1,342,10.0762
2000,6,1,2,320,22.7410
2000,6,1,3,350,21.8322
2000,6,1,4,570,35.3564
2000,6,1,5,718,22.1739
2000,6,2,1,142,8.3615
2000,6,2,2,150,8.1799
2000,6,2,3,141,10.7679
2000,6,2,4,186,14.3842
2000,6,2,5,207,7.7871
2000,6,3,1,144,4.0349
2000,6,3,2,184,-0.2526
2000,6,3,3,209,3.4649
2000,6,3,4,207,8.3074
2000,6,3,5,138,3.5150
2000,7,1,1,437,-0.2017
2000,7,1,2,311,0.5512
2000,7,1,3,389,0.4983
2000,7,1,4,448,-3.7051
2000,7,1,5,743,-2.9130
2000,7,2,1,139,-0.9678
2000,7,2,2,140,-0.5526
2000,7,2,3,169,-0.1169
2000,7,2,4,208,-3.4712
2000,7,2,5,262,-3.9513
2000,7,3,1,163,-2.1942
2000,7,3,2,174,-2.1362
2000,7,3,3,207,-1.4870
2000,7,3,4,268,-3.2793
2000,7,3,5,209,-7.2078
2000,8,1,1,432,6.7683
2000,8,1,2,309,7.3688
2000,8,1,3,386,6.1157
2000,8,1,4,446,9.3659
2000,8,1,5,734,8.1394
2000,8,2,1,138,9.0259
2000,8,2,2,138,5.0157
2000,8,2,3,169,7.3493
2000,8,2,4,206,7.1542
2000,8,2,5,260,9.6835
2000,8,3,1,160,6.3285
2000,8,3,2,174,8.3056
2000,8,3,3,204,4.2954
2000,8,3,4,266,8.9825
2000,8,3,5,205,3.8523
2000,9,1,1,425,-1.3022
2000,9,1,2,305,-4.5948
2000,9,1,3,379,-0.7332
2000,9,1,4,439,-5.9853
2000,9,1,5,728,-4.9418
2000,9,2,1,137,-0.9059
2000,9,2,2,135,-2.7666
2000,9,2,3,167,-2.0187
2000,9,2,4,205,-0.6742
2000,9,2,5,258,-5.5114
2000,9,3,1,157,-6.4787
2000,9,3,2,173,-2.8266
2000,9,3,3,203,-6.1462
2000,9,3,4,262,-10.1814
2000,9,3,5,205,-1.6698
2000,10,1,1,420,-6.1435
2000,10,1,2,300,-6.5144
2000,10,1,3,371,-7.9581
2000,10,1,4,432,-8.3043
2000,10,1,5,721,-9.7360
2000,10,2,1,136,-4.6024
2000,10,2,2,132,-2.0762
2000,10,2,3,164,0.2929
2000,10,2,4,204,-5.0789
2000,10,2,5,256,-4.2737
2000,10,3,1,154,-6.3277
2000,10,3,2,172,-2.5857
2000,10,3,3,201,0.5450
2000,10,3,4,259,-0.0675
2000,10,3,5,203,-0.7745
2000,11,1,1,409,-8.2950
2000,11,1,2,290,-8.9868
2000,11,1,3,359,-9.2155
2000,11,1,4,428,-14.5564
2000,11,1,5,705,-11.5465
2000,11,2,1,135,-8.0071
2000,11,2,2,130,-6.5487
2000,11,2,3,163,-4.4079
2000,11,2,4,202,-10.9638
2000,11,2,5,253,-9.2491
2000,11,3,1,154,-11.8687
2000,11,3,2,170,-12.5805
2000,11,3,3,199,-6.7537
2000,11,3,4,256,-10.0888
2000,11,3,5,202,-7.1650
2000,12,1,1,405,0.3534
2000,12,1,2,283,0.6448
2000,12,1,3,350,-0.9241
2000,12,1,4,420,-5.1782
2000,12,1,5,693,-2.2769
2000,12,2,1,134,11.1036
2000,12,2,2,129,9.6978
2000,12,2,3,162,7.1152
2000,12,2,4,200,6.1932
2000,12,2,5,252,7.3071
2000,12,3,1,154,5.2122
2000,12,3,2,169,-1.4714
2000,12,3,3,198,-3.3925
2000,12,3,4,253,-1.0138
2000,12,3,5,201,2.2467
2001,1,1,1,401,15.2183
2001,1,1,2,276,19.4283
2001,1,1,3,342,16.3626
2001,1,1,4,414,20.2424
2001,1,1,5,681,18.0493
2001,1,2,1,134,5.4473
2001,1,2,2,126,4.1299
2001,1,2,3,157,5.1353
2001,1,2,4,199,6.7557
2001,1,2,5,250,7.3818
2001,1,3,1,153,6.2032
2001,1,3,2,169,3.8452
2001,1,3,3,196,4.6147
2001,1,3,4,253,6.8036
2001,1,3,5,200,-0.3054
2001,2,1,1,393,-1.3482
2001,2,1,2,270,-6.2823
2001,2,1,3,334,-6.0224
2001,2,1,4,405,-7.4399
2001,2,1,5,669,-6.4049
2001,2,2,1,133,-3.4729
2001,2,2,2,124,-1.7085
2001,2,2,3,152,-3.3334
2001,2,2,4,199,-6.2782
2001,2,2,5,249,-7.4071
2001,2,3,1,153,-5.0342
2001,2,3,2,169,-7.9736
2001,2,3,3,193,-11.1039
2001,2,3,4,253,-11.5961
2001,2,3,5,200,-8.6953
2001,3,1,1,389,-2.2057
2001,3,1,2,267,-2.5189
2001,3,1,3,332,-4.0122
2001,3,1,4,397,-6.3532
2001,3,1,5,663,-5.6920
2001,3,2,1,132,-3.5307
2001,3,2,2,122,-0.9966
2001,3,2,3,150,-1.6409
2001,3,2,4,199,-6.7988
2001,3,2,5,247,-5.8161
2001,3,3,1,152,-6.8338
2001,3,3,2,168,-7.7516
2001,3,3,3,190,-5.2997
2001,3,3,4,252,-7.8266
2001,3,3,5,199,-8.3275
2001,4,1,1,382,6.5393
2001,4,1,2,260,6.0250
2001,4,1,3,327,9.5163
2001,4,1,4,389,5.9005
2001,4,1,5,659,5.6324
2001,4,2,1,129,8.0939
2001,4,2,2,122,6.6160
2001,4,2,3,150,7.8047
2001,4,2,4,198,8.0617
2001,4,2,5,247,7.2187
2001,4,3,1,151,7.8146
2001,4,3,2,167,10.7169
2001,4,3,3,190,6.1340
2001,4,3,4,250,11.8974
2001,4,3,5,198,6.5597
2001,5,1,1,380,11.2251
2001,5,1,2,257,8.3220
2001,5,1,3,315,11.6783
2001,5,1,4,379,11.8160
2001,5,1,5,646,13.5376
2001,5,2,1,128,5.6601
2001,5,2,2,118,2.5986
2001,5,2,3,149,1.5699
2001,5,2,4,198,3.0076
2001,5,2,5,245,5.7742
2001,5,3,1,151,-0.2922
2001,5,3,2,167,0.6286
2001,5,3,3,189,1.2825
2001,5,3,4,248,-0.4884
2001,5,3,5,198,0.1848
2001,6,1,1,374,1.4115
2001,6,1,2,252,2.7889
2001,6,1,3,307,2.2607
2001,6,1,4,368,0.3362
2001,6,1,5,637,4.7151
2001,6,2,1,126,5.5813
2001,6,2,2,117,1.8818
2001,6,2,3,148,2.3658
2001,6,2,4,194,4.6653
2001,6,2,5,244,7.2607
2001,6,3,1,151,-3.4594
2001,6,3,2,167,-3.3657
2001,6,3,3,187,-2.7579
2001,6,3,4,247,0.1440
2001,6,3,5,196,-6.6064
2001,7,1,1,406,0.8214
2001,7,1,2,332,-0.7794
2001,7,1,3,406,-5.6532
2001,7,1,4,451,-5.3560
2001,7,1,5,631,-3.3153
2001,7,2,1,142,-3.9025
2001,7,2,2,141,-3.8566
2001,7,2,3,182,-5.7515
2001,7,2,4,204,-7.4084
2001,7,2,5,244,-6.3386
2001,7,3,1,134,-5.0229
2001,7,3,2,185,-0.7901
2001,7,3,3,192,-0.4289
2001,7,3,4,198,-2.0333
2001,7,3,5,173,-1.3414
2001,8,1,1,404,0.0805
2001,8,1,2,328,-3.4565
2001,8,1,3,396,-4.7692
2001,8,1,4,441,-6.0393
2001,8,1,5,621,-3.8831
2001,8,2,1,140,-3.4370
2001,8,2,2,141,-2.3255
2001,8,2,3,182,-3.4625
2001,8,2,4,204,-2.8274
2001,8,2,5,241,-4.1997
2001,8,3,1,132,-7.2966
2001,8,3,2,185,-8.2224
2001,8,3,3,192,-6.0939
2001,8,3,4,198,-5.1551
2001,8,3,5,173,-7.4088
2001,9,1,1,398,-14.2939
2001,9,1,2,323,-12.2288
2001,9,1,3,381,-13.9801
2001,9,1,4,423,-17.2516
2001,9,1,5,605,-13.4674
2001,9,2,1,140,-16.5062
2001,9,2,2,140,-13.9487
2001,9,2,3,182,-15.9792
2001,9,2,4,202,-15.8971
2001,9,2,5,240,-19.2261
2001,9,3,1,131,-15.3792
2001,9,3,2,181,-11.8140
2001,9,3,3,191,-4.8923
2001,9,3,4,196,-8.1216
2001,9,3,5,169,-13.1502
2001,10,1,1,396,8.2337
2001,10,1,2,318,3.7165
2001,10,1,3,375,8.3778
2001,10,1,4,418,12.4620
2001,10,1,5,597,8.9424
2001,10,2,1,138,4.1141
2001,10,2,2,140,7.0816
2001,10,2,3,179,10.4604
2001,10,2,4,200,6.7648
2001,10,2,5,240,8.1670
2001,10,3,1,131,1.0298
2001,10,3,2,178,6.2263
2001,10,3,3,191,1.2992
2001,10,3,4,196,4.2034
2001,10,3,5,169,4.8325
2001,11,1,1,392,6.2060
2001,11,1,2,316,7.2960
2001,11,1,3,368,7.3616
2001,11,1,4,414,7.7717
2001,11,1,5,589,6.2221
2001,11,2,1,138,9.9521
2001,11,2,2,140,8.9650
2001,11,2,3,178,9.0610
2001,11,2,4,198,8.0132
2001,11,2,5,238,10.6223
2001,11,3,1,131,8.0821
2001,11,3,2,176,11.1520
2001,11,3,3,190,5.7309
2001,11,3,4,194,8.1200
2001,11,3,5,169,8.2024
2001,12,1,1,389,7.0516
2001,12,1,2,309,5.2237
2001,12,1,3,361,7.5771
2001,12,1,4,399,10.5145
2001,12,1,5,576,6.6580
2001,12,2,1,138,6.0375
2001,12,2,2,140,6.5362
2001,12,2,3,176,6.7231
2001,12,2,4,197,6.9252
2001,12,2,5,238,6.9018
2001,12,3,1,131,2.5973
2001,12,3,2,172,0.8570
2001,12,3,3,190,1.7895
2001,12,3,4,193,0.4161
2001,12,3,5,169,-0.2169
2002,1,1,1,382,4.9280
2002,1,1,2,305,2.6022
2002,1,1,3,360,2.9721
2002,1,1,4,397,-0.9934
2002,1,1,5,569,3.2571
2002,1,2,1,138,-0.0051
2002,1,2,2,139,1.5965
2002,1,2,3,173,-0.1902
2002,1,2,4,197,-4.1872
2002,1,2,5,238,-0.8493
2002,1,3,1,131,-1.9076
2002,1,3,2,170,-1.1311
2002,1,3,3,188,-1.2189
2002,1,3,4,193,-0.6191
2002,1,3,5,168,-2.0683
2002,2,1,1,377,-1.7887
2002,2,1,2,299,-3.6012
2002,2,1,3,357,-6.7536
