year,month,rank_ME,rank_NOA,nstocks,ret_vw
1994,7,2,2,128,3.1819
1994,7,2,3,102,1.6073
1994,7,2,4,126,2.2276
1994,7,2,5,212,2.0601
1994,7,3,1,161,2.6008
1994,7,3,2,151,3.1974
1994,7,3,3,157,4.3677
1994,7,3,4,148,4.0658
1994,7,3,5,146,2.9240
1994,8,1,1,735,5.5194
1994,8,1,2,385,3.1470
1994,8,1,3,339,4.8843
1994,8,1,4,326,3.4286
1994,8,1,5,668,2.4712
1994,8,2,1,171,8.4030
1994,8,2,2,128,8.3621
1994,8,2,3,101,5.4315
1994,8,2,4,125,5.2053
1994,8,2,5,211,6.5716
1994,8,3,1,161,5.6028
1994,8,3,2,151,4.3983
1994,8,3,3,157,3.8277
1994,8,3,4,148,2.7925
1994,8,3,5,146,3.8854
1994,9,1,1,728,2.2826
1994,9,1,2,384,2.2335
1994,9,1,3,335,0.6555
1994,9,1,4,322,0.2246
1994,9,1,5,665,1.6570
1994,9,2,1,171,0.0610
1994,9,2,2,127,-1.0770
1994,9,2,3,101,-1.7673
1994,9,2,4,125,0.1295
1994,9,2,5,211,-0.4441
1994,9,3,1,160,-2.0118
1994,9,3,2,151,-1.2456
1994,9,3,3,157,-1.5972
1994,9,3,4,148,-1.9542
1994,9,3,5,144,-2.0752
1994,10,1,1,720,2.0023
1994,10,1,2,381,1.1685
1994,10,1,3,332,0.6536
1994,10,1,4,320,-0.0629
1994,10,1,5,664,-1.1807
1994,10,2,1,169,1.0255
1994,10,2,2,126,0.8347
1994,10,2,3,101,0.6837
1994,10,2,4,125,0.2728
1994,10,2,5,210,-0.7758
1994,10,3,1,160,2.9208
1994,10,3,2,149,3.1411
1994,10,3,3,156,1.9932
1994,10,3,4,148,0.7194
1994,10,3,5,143,0.9109
1994,11,1,1,713,-2.0073
1994,11,1,2,379,-3.1417
1994,11,1,3,331,-0.5681
1994,11,1,4,319,-2.2292
1994,11,1,5,661,-4.4206
1994,11,2,1,169,-2.1076
1994,11,2,2,125,-1.8405
1994,11,2,3,101,-4.2169
1994,11,2,4,124,-3.2571
1994,11,2,5,210,-4.7898
1994,11,3,1,160,-3.4979
1994,11,3,2,148,-3.4197
1994,11,3,3,156,-2.5656
1994,11,3,4,146,-2.4671
1994,11,3,5,143,-3.4078
1994,12,1,1,708,-0.4955
1994,12,1,2,379,1.9447
1994,12,1,3,328,0.4855
1994,12,1,4,315,-1.1569
1994,12,1,5,656,-2.1030
1994,12,2,1,169,2.2010
1994,12,2,2,124,2.5414
1994,12,2,3,100,3.3813
1994,12,2,4,124,2.1012
1994,12,2,5,209,1.2351
1994,12,3,1,159,1.7961
1994,12,3,2,148,0.8782
1994,12,3,3,156,1.6745
1994,12,3,4,146,0.3966
1994,12,3,5,143,1.7884
1995,1,1,1,703,2.5475
1995,1,1,2,376,1.5313
1995,1,1,3,322,2.3527
1995,1,1,4,313,-0.0751
1995,1,1,5,650,1.5179
1995,1,2,1,167,-1.0145
1995,1,2,2,124,-2.1849
1995,1,2,3,99,-3.0296
1995,1,2,4,124,-0.7099
1995,1,2,5,207,-1.2732
1995,1,3,1,158,0.5211
1995,1,3,2,148,2.2377
1995,1,3,3,156,2.2826
1995,1,3,4,146,3.1738
1995,1,3,5,141,2.9607
1995,2,1,1,699,2.0407
1995,2,1,2,376,4.1552
1995,2,1,3,320,2.0230
1995,2,1,4,311,2.0904
1995,2,1,5,647,2.3476
1995,2,2,1,167,4.9820
1995,2,2,2,122,4.8603
1995,2,2,3,99,3.1132
1995,2,2,4,123,4.2178
1995,2,2,5,205,3.0405
1995,2,3,1,158,5.0650
1995,2,3,2,148,2.9345
1995,2,3,3,156,4.3111
1995,2,3,4,146,3.9904
1995,2,3,5,139,3.6813
1995,3,1,1,690,1.6516
1995,3,1,2,373,1.4077
1995,3,1,3,319,1.4787
1995,3,1,4,309,0.7321
1995,3,1,5,644,0.1404
1995,3,2,1,166,3.2401
1995,3,2,2,122,2.5170
1995,3,2,3,99,0.8829
1995,3,2,4,123,-0.2731
1995,3,2,5,205,3.9318
1995,3,3,1,158,4.2075
1995,3,3,2,148,3.3091
1995,3,3,3,154,2.6452
1995,3,3,4,146,1.2267
1995,3,3,5,138,2.3545
1995,4,1,1,684,2.4110
1995,4,1,2,368,3.8241
1995,4,1,3,318,4.4513
1995,4,1,4,306,3.4533
1995,4,1,5,637,2.9260
1995,4,2,1,166,2.6433
1995,4,2,2,122,2.6497
1995,4,2,3,98,1.5837
1995,4,2,4,123,1.0712
1995,4,2,5,205,2.5692
1995,4,3,1,157,4.9841
1995,4,3,2,148,3.3540
1995,4,3,3,152,3.2347
1995,4,3,4,146,1.2390
1995,4,3,5,137,-0.4854
1995,5,1,1,680,2.2008
1995,5,1,2,363,3.6234
1995,5,1,3,316,1.4605
1995,5,1,4,304,2.2257
1995,5,1,5,633,1.4331
1995,5,2,1,166,-0.3206
1995,5,2,2,121,1.7820
1995,5,2,3,98,1.6534
1995,5,2,4,123,0.0829
1995,5,2,5,205,0.4395
1995,5,3,1,157,2.6171
1995,5,3,2,148,3.1330
1995,5,3,3,150,3.4296
1995,5,3,4,146,3.8218
1995,5,3,5,137,3.8440
1995,6,1,1,669,11.3347
1995,6,1,2,361,5.7960
1995,6,1,3,315,7.2977
1995,6,1,4,304,5.5668
1995,6,1,5,627,4.7675
1995,6,2,1,166,7.8531
1995,6,2,2,120,5.2079
1995,6,2,3,98,4.6503
1995,6,2,4,123,2.8318
1995,6,2,5,204,4.2742
1995,6,3,1,155,3.3515
1995,6,3,2,145,2.3237
1995,6,3,3,150,3.3485
1995,6,3,4,146,2.0004
1995,6,3,5,137,3.3581
1995,7,1,1,744,8.9034
1995,7,1,2,384,5.1318
1995,7,1,3,330,4.8657
1995,7,1,4,402,3.6450
1995,7,1,5,698,3.8962
1995,7,2,1,212,7.4482
1995,7,2,2,145,5.5104
1995,7,2,3,128,7.2593
1995,7,2,4,147,3.5870
1995,7,2,5,236,6.7521
1995,7,3,1,178,4.3012
1995,7,3,2,170,3.2608
1995,7,3,3,180,2.5046
1995,7,3,4,163,4.2834
1995,7,3,5,151,4.8656
1995,8,1,1,734,8.2432
1995,8,1,2,383,2.0839
1995,8,1,3,330,1.4559
1995,8,1,4,399,5.2956
1995,8,1,5,688,1.9868
1995,8,2,1,212,2.0087
1995,8,2,2,143,1.1746
1995,8,2,3,127,-0.2535
1995,8,2,4,146,2.7859
1995,8,2,5,233,0.2020
1995,8,3,1,176,0.3917
1995,8,3,2,169,-0.4683
1995,8,3,3,179,1.2410
1995,8,3,4,163,-0.6570
1995,8,3,5,150,-0.5962
1995,9,1,1,725,4.9420
1995,9,1,2,382,3.7915
1995,9,1,3,328,2.0369
1995,9,1,4,397,0.4396
1995,9,1,5,681,0.6225
1995,9,2,1,211,3.4892
1995,9,2,2,143,1.9608
1995,9,2,3,126,2.7629
1995,9,2,4,146,0.6449
1995,9,2,5,232,0.2828
1995,9,3,1,176,2.9207
1995,9,3,2,169,5.5167
1995,9,3,3,179,4.4463
1995,9,3,4,161,1.0363
1995,9,3,5,150,1.8852
1995,10,1,1,718,-5.8716
1995,10,1,2,379,-4.0250
1995,10,1,3,328,-3.9542
1995,10,1,4,396,-5.0873
1995,10,1,5,676,-7.4703
1995,10,2,1,210,-6.0065
1995,10,2,2,143,-5.6539
1995,10,2,3,125,-5.4419
1995,10,2,4,146,-6.3888
1995,10,2,5,231,-8.1158
1995,10,3,1,174,0.5114
1995,10,3,2,169,0.7391
1995,10,3,3,178,-1.1591
1995,10,3,4,160,-0.9596
1995,10,3,5,150,-2.0273
1995,11,1,1,714,0.9594
1995,11,1,2,372,2.3441
1995,11,1,3,324,-0.0910
1995,11,1,4,392,1.6555
1995,11,1,5,672,1.8422
1995,11,2,1,209,6.8496
1995,11,2,2,142,5.1355
1995,11,2,3,124,2.5665
1995,11,2,4,145,4.0516
1995,11,2,5,230,3.4117
1995,11,3,1,174,4.3362
1995,11,3,2,168,4.0356
1995,11,3,3,178,2.9158
1995,11,3,4,160,1.7878
1995,11,3,5,149,5.9513
1995,12,1,1,704,4.9779
1995,12,1,2,368,2.1189
1995,12,1,3,322,1.0875
1995,12,1,4,389,1.5004
1995,12,1,5,668,-0.2364
1995,12,2,1,208,1.8282
1995,12,2,2,142,2.9475
1995,12,2,3,124,0.3305
1995,12,2,4,144,2.7116
1995,12,2,5,228,2.5992
1995,12,3,1,172,2.1805
1995,12,3,2,167,2.1729
1995,12,3,3,178,2.0740
1995,12,3,4,160,-0.7783
1995,12,3,5,149,0.1203
1996,1,1,1,700,3.9290
1996,1,1,2,365,-0.9751
1996,1,1,3,319,1.5212
1996,1,1,4,386,2.0206
1996,1,1,5,664,-0.5058
1996,1,2,1,208,0.3953
1996,1,2,2,142,0.4489
1996,1,2,3,124,-1.6960
1996,1,2,4,143,1.2893
1996,1,2,5,228,-0.6691
1996,1,3,1,171,4.1545
1996,1,3,2,166,2.7867
1996,1,3,3,178,2.4935
1996,1,3,4,160,1.7398
1996,1,3,5,149,1.9346
1996,2,1,1,694,3.2244
1996,2,1,2,363,3.7380
1996,2,1,3,313,2.7471
1996,2,1,4,386,4.7356
1996,2,1,5,658,2.5365
1996,2,2,1,205,4.5935
1996,2,2,2,142,2.9758
1996,2,2,3,124,4.7477
1996,2,2,4,142,1.2149
1996,2,2,5,224,3.9505
1996,2,3,1,171,1.5968
1996,2,3,2,166,1.7600
1996,2,3,3,178,-0.3161
1996,2,3,4,159,0.4502
1996,2,3,5,148,3.0886
1996,3,1,1,693,1.1594
1996,3,1,2,359,2.6024
1996,3,1,3,312,3.5668
1996,3,1,4,383,4.0204
1996,3,1,5,651,4.3688
1996,3,2,1,205,1.2270
1996,3,2,2,141,1.7887
1996,3,2,3,124,2.6831
1996,3,2,4,140,2.4229
1996,3,2,5,224,4.3958
1996,3,3,1,170,0.5915
1996,3,3,2,166,0.6096
1996,3,3,3,177,0.5881
1996,3,3,4,158,1.5695
1996,3,3,5,148,2.3550
1996,4,1,1,689,10.5330
1996,4,1,2,357,8.9049
1996,4,1,3,310,7.6901
1996,4,1,4,378,7.6125
1996,4,1,5,648,8.1649
1996,4,2,1,205,8.4881
1996,4,2,2,140,5.2886
1996,4,2,3,124,6.4163
1996,4,2,4,139,4.1452
1996,4,2,5,223,7.4464
1996,4,3,1,170,2.7407
1996,4,3,2,166,1.1282
1996,4,3,3,176,1.6800
1996,4,3,4,154,5.1577
1996,4,3,5,148,2.5664
1996,5,1,1,685,9.4386
1996,5,1,2,355,8.6784
1996,5,1,3,310,4.6554
1996,5,1,4,377,10.0588
1996,5,1,5,645,7.1278
1996,5,2,1,204,6.7245
1996,5,2,2,140,8.3220
1996,5,2,3,124,3.8866
1996,5,2,4,140,4.0351
1996,5,2,5,222,4.0309
1996,5,3,1,170,2.0441
1996,5,3,2,165,3.0711
1996,5,3,3,176,1.9345
1996,5,3,4,154,2.6569
1996,5,3,5,147,3.1881
1996,6,1,1,676,-8.9383
1996,6,1,2,351,-3.7886
1996,6,1,3,309,-4.4671
1996,6,1,4,373,-4.6851
1996,6,1,5,640,-4.8938
1996,6,2,1,202,-7.8178
1996,6,2,2,140,-2.6824
1996,6,2,3,124,-4.1954
1996,6,2,4,137,-2.0582
1996,6,2,5,220,-2.9255
1996,6,3,1,169,-0.4362
1996,6,3,2,165,1.2928
1996,6,3,3,176,-0.0973
1996,6,3,4,154,-1.1019
1996,6,3,5,147,-2.0791
1996,7,1,1,774,-10.8853
1996,7,1,2,357,-9.6037
1996,7,1,3,373,-8.6734
1996,7,1,4,428,-5.6697
1996,7,1,5,711,-9.3455
1996,7,2,1,263,-12.4469
1996,7,2,2,147,-8.6747
1996,7,2,3,132,-8.1542
1996,7,2,4,144,-8.7801
1996,7,2,5,279,-10.1087
1996,7,3,1,192,-3.7799
1996,7,3,2,153,-5.0554
1996,7,3,3,178,-5.1145
1996,7,3,4,162,-6.0833
1996,7,3,5,182,-7.6081
1996,8,1,1,771,4.0620
1996,8,1,2,354,3.8719
1996,8,1,3,369,5.6082
1996,8,1,4,424,3.4431
1996,8,1,5,708,3.6260
1996,8,2,1,260,5.7950
1996,8,2,2,143,4.7002
1996,8,2,3,132,4.4408
1996,8,2,4,144,8.5062
1996,8,2,5,278,5.6991
1996,8,3,1,190,1.9236
1996,8,3,2,152,2.2762
1996,8,3,3,177,1.9550
1996,8,3,4,161,2.9555
1996,8,3,5,182,4.6062
1996,9,1,1,762,2.6708
1996,9,1,2,349,4.5261
1996,9,1,3,366,2.0630
1996,9,1,4,419,2.0380
1996,9,1,5,699,2.3527
1996,9,2,1,258,5.9770
1996,9,2,2,142,3.2136
1996,9,2,3,132,1.1123
1996,9,2,4,144,2.4776
1996,9,2,5,278,2.7893
1996,9,3,1,188,5.4504
1996,9,3,2,152,5.0355
1996,9,3,3,177,5.2363
1996,9,3,4,161,6.2501
1996,9,3,5,182,6.0199
1996,10,1,1,757,-4.3602
1996,10,1,2,348,-2.5491
1996,10,1,3,363,0.2359
1996,10,1,4,417,-0.6187
1996,10,1,5,690,-2.3728
1996,10,2,1,257,-1.6646
1996,10,2,2,142,-2.0237
1996,10,2,3,130,-0.1706
1996,10,2,4,143,-0.5602
1996,10,2,5,278,-3.4300
1996,10,3,1,186,1.5329
1996,10,3,2,151,2.2697
1996,10,3,3,177,2.1159
1996,10,3,4,161,1.3548
1996,10,3,5,181,-1.9414
1996,11,1,1,754,1.1004
1996,11,1,2,347,4.2298
1996,11,1,3,361,3.3436
1996,11,1,4,412,2.5534
1996,11,1,5,684,2.2175
1996,11,2,1,255,2.7338
1996,11,2,2,141,4.5826
1996,11,2,3,130,4.6957
1996,11,2,4,142,3.9115
1996,11,2,5,278,2.1592
1996,11,3,1,186,8.3783
1996,11,3,2,151,6.3194
1996,11,3,3,175,6.6576
1996,11,3,4,161,7.7861
1996,11,3,5,181,4.9415
1996,12,1,1,747,-0.0481
1996,12,1,2,344,0.3549
1996,12,1,3,358,2.5674
1996,12,1,4,412,3.2631
1996,12,1,5,679,0.3001
1996,12,2,1,255,3.4036
1996,12,2,2,141,2.1306
1996,12,2,3,130,2.7464
1996,12,2,4,141,0.6886
1996,12,2,5,277,0.9990
1996,12,3,1,186,-1.6318
1996,12,3,2,151,-1.0205
1996,12,3,3,174,-1.8678
1996,12,3,4,161,0.1934
1996,12,3,5,181,-2.8324
1997,1,1,1,742,4.7271
1997,1,1,2,339,8.2660
1997,1,1,3,352,5.7711
1997,1,1,4,408,4.1559
1997,1,1,5,672,5.8002
1997,1,2,1,254,4.9234
1997,1,2,2,141,2.7232
1997,1,2,3,129,1.8594
1997,1,2,4,139,4.0946
1997,1,2,5,276,2.3416
1997,1,3,1,184,7.2958
1997,1,3,2,148,6.1969
1997,1,3,3,174,2.9883
1997,1,3,4,161,6.1296
1997,1,3,5,180,3.9362
1997,2,1,1,738,-2.9648
1997,2,1,2,332,-4.4998
1997,2,1,3,351,-2.9021
1997,2,1,4,404,-1.1949
1997,2,1,5,668,-3.8275
1997,2,2,1,253,-4.5967
1997,2,2,2,141,-3.6604
1997,2,2,3,128,-1.0316
1997,2,2,4,139,-1.4334
1997,2,2,5,275,-4.6385
1997,2,3,1,184,-0.3930
1997,2,3,2,148,0.2981
1997,2,3,3,172,0.4365
1997,2,3,4,160,-2.5672
1997,2,3,5,178,-1.0081
1997,3,1,1,732,-6.6485
1997,3,1,2,329,-3.5831
1997,3,1,3,347,-3.0932
1997,3,1,4,401,-3.4078
1997,3,1,5,664,-5.3241
1997,3,2,1,251,-7.9125
1997,3,2,2,141,-3.3701
1997,3,2,3,128,-3.1481
1997,3,2,4,137,-4.9824
1997,3,2,5,271,-3.1702
1997,3,3,1,184,-5.3732
1997,3,3,2,148,-3.0483
1997,3,3,3,172,-3.0767
1997,3,3,4,160,-2.6899
1997,3,3,5,178,-4.7068
1997,4,1,1,725,-5.4100
1997,4,1,2,328,-3.7781
1997,4,1,3,341,-1.1481
1997,4,1,4,398,-3.2672
1997,4,1,5,659,-3.7781
1997,4,2,1,251,-2.4707
1997,4,2,2,141,1.0417
1997,4,2,3,128,-0.3018
1997,4,2,4,137,4.0025
1997,4,2,5,268,0.1988
1997,4,3,1,184,6.8687
1997,4,3,2,148,6.4865
1997,4,3,3,171,4.5845
1997,4,3,4,160,3.0213
1997,4,3,5,178,2.1644
1997,5,1,1,720,11.8816
1997,5,1,2,327,11.2687
1997,5,1,3,340,9.3306
1997,5,1,4,395,9.1108
1997,5,1,5,652,10.2315
1997,5,2,1,249,15.5111
1997,5,2,2,140,12.0960
1997,5,2,3,127,10.3127
1997,5,2,4,137,11.6071
1997,5,2,5,267,12.5832
1997,5,3,1,183,7.1801
1997,5,3,2,147,5.3528
1997,5,3,3,171,6.9259
1997,5,3,4,160,5.9077
1997,5,3,5,178,9.5553
1997,6,1,1,716,3.3642
1997,6,1,2,325,6.6581
1997,6,1,3,339,6.1969
1997,6,1,4,393,6.1651
1997,6,1,5,645,6.1576
1997,6,2,1,248,1.6829
1997,6,2,2,139,4.2073
1997,6,2,3,126,4.9325
1997,6,2,4,137,3.9695
1997,6,2,5,266,5.8587
1997,6,3,1,183,3.6898
1997,6,3,2,147,4.8801
1997,6,3,3,171,3.4674
1997,6,3,4,158,2.2494
1997,6,3,5,176,4.5252
1997,7,1,1,1008,5.1939
1997,7,1,2,359,5.0544
1997,7,1,3,336,4.3375
1997,7,1,4,486,4.7032
1997,7,1,5,630,6.8202
1997,7,2,1,233,6.8941
1997,7,2,2,128,7.6153
1997,7,2,3,134,7.3089
1997,7,2,4,147,5.2422
1997,7,2,5,226,3.5376
1997,7,3,1,212,8.5897
1997,7,3,2,189,6.7458
1997,7,3,3,159,6.2946
1997,7,3,4,172,6.6633
1997,7,3,5,198,8.3739
1997,8,1,1,995,6.0964
1997,8,1,2,354,6.1881
1997,8,1,3,331,5.1250
1997,8,1,4,483,4.2632
1997,8,1,5,627,4.0626
1997,8,2,1,229,4.6107
1997,8,2,2,127,2.7520
1997,8,2,3,133,3.6872
1997,8,2,4,147,3.9898
1997,8,2,5,226,2.6650
1997,8,3,1,211,-3.8409
1997,8,3,2,188,-5.0382
1997,8,3,3,158,-4.2693
1997,8,3,4,172,-2.5631
1997,8,3,5,197,-3.4419
1997,9,1,1,985,9.8181
1997,9,1,2,352,6.0268
1997,9,1,3,329,9.1762
1997,9,1,4,480,8.2045
1997,9,1,5,624,9.5520
1997,9,2,1,223,8.0916
1997,9,2,2,126,5.3403
1997,9,2,3,132,5.5611
1997,9,2,4,144,7.2719
1997,9,2,5,223,9.5563
1997,9,3,1,210,3.5904
1997,9,3,2,187,5.7885
1997,9,3,3,155,5.7722
1997,9,3,4,170,3.9066
1997,9,3,5,196,5.1565
1997,10,1,1,971,-3.7266
1997,10,1,2,348,-3.7820
1997,10,1,3,327,-2.6929
1997,10,1,4,480,-3.7696
1997,10,1,5,619,-5.0432
1997,10,2,1,223,-6.5946
1997,10,2,2,125,-3.2207
1997,10,2,3,131,-5.7750
1997,10,2,4,144,-2.8806
1997,10,2,5,221,-5.7044
1997,10,3,1,209,-3.7779
1997,10,3,2,185,-3.7247
1997,10,3,3,155,-4.4332
1997,10,3,4,168,-3.1007
1997,10,3,5,195,-2.4151
1997,11,1,1,958,-2.8814
1997,11,1,2,345,-2.0566
1997,11,1,3,323,-3.0768
1997,11,1,4,475,-1.7464
1997,11,1,5,612,-4.1962
1997,11,2,1,221,-1.2739
1997,11,2,2,124,-1.5181
1997,11,2,3,130,0.3358
1997,11,2,4,143,-0.2767
1997,11,2,5,218,-3.6371
1997,11,3,1,209,4.4242
1997,11,3,2,184,2.9626
1997,11,3,3,155,7.6508
1997,11,3,4,167,4.0664
1997,11,3,5,193,1.2484
1997,12,1,1,954,-5.4177
1997,12,1,2,344,-4.8594
1997,12,1,3,321,-1.0303
1997,12,1,4,467,-1.1970
1997,12,1,5,607,-3.3663
1997,12,2,1,218,-1.2092
1997,12,2,2,122,-1.5579
1997,12,2,3,130,-1.2212
1997,12,2,4,143,2.8319
1997,12,2,5,215,0.0517
1997,12,3,1,208,-0.8891
1997,12,3,2,183,1.8500
1997,12,3,3,155,2.2892
1997,12,3,4,167,1.8120
1997,12,3,5,192,1.4955
1998,1,1,1,940,0.4711
1998,1,1,2,339,0.0740
1998,1,1,3,320,0.5477
1998,1,1,4,460,-0.5726
1998,1,1,5,598,-1.6945
1998,1,2,1,212,-0.1498
1998,1,2,2,119,0.3157
1998,1,2,3,130,-1.0546
1998,1,2,4,141,-1.6816
1998,1,2,5,214,-2.0288
1998,1,3,1,208,2.5133
1998,1,3,2,183,1.2595
1998,1,3,3,155,2.1403
1998,1,3,4,166,-1.5318
1998,1,3,5,191,1.0627
1998,2,1,1,931,7.0861
1998,2,1,2,332,5.4449
1998,2,1,3,319,6.2253
1998,2,1,4,452,5.3621
1998,2,1,5,593,5.1800
1998,2,2,1,211,9.0144
1998,2,2,2,118,8.3910
1998,2,2,3,129,6.8856
1998,2,2,4,140,7.8672
1998,2,2,5,211,8.7523
1998,2,3,1,208,7.6291
1998,2,3,2,182,6.9184
1998,2,3,3,154,4.2853
1998,2,3,4,165,8.0056
1998,2,3,5,190,8.1749
1998,3,1,1,918,5.2476
1998,3,1,2,329,1.9729
1998,3,1,3,318,3.3680
1998,3,1,4,448,5.3246
1998,3,1,5,584,4.8913
1998,3,2,1,210,3.3806
1998,3,2,2,116,3.3787
1998,3,2,3,129,3.8593
1998,3,2,4,140,4.5311
1998,3,2,5,210,4.6908
1998,3,3,1,208,3.5138
1998,3,3,2,182,3.4014
1998,3,3,3,154,7.4957
1998,3,3,4,164,6.5540
1998,3,3,5,190,4.6741
1998,4,1,1,903,3.7934
1998,4,1,2,325,2.9010
1998,4,1,3,315,3.0194
1998,4,1,4,439,2.4150
1998,4,1,5,576,0.5882
1998,4,2,1,209,1.5233
1998,4,2,2,116,0.2089
1998,4,2,3,126,0.5378
1998,4,2,4,140,0.2534
1998,4,2,5,207,0.0361
1998,4,3,1,206,1.2829
1998,4,3,2,182,0.6260
1998,4,3,3,153,-0.8815
1998,4,3,4,163,-0.2175
1998,4,3,5,189,3.7462
1998,5,1,1,895,-5.1077
1998,5,1,2,320,-3.5226
1998,5,1,3,311,-4.0401
1998,5,1,4,431,-4.0702
1998,5,1,5,570,-5.0662
1998,5,2,1,209,-5.8687
1998,5,2,2,115,-5.1652
1998,5,2,3,125,-3.9838
1998,5,2,4,140,-5.7145
1998,5,2,5,205,-6.9044
1998,5,3,1,206,-0.8652
1998,5,3,2,182,-4.2780
1998,5,3,3,152,-1.0540
1998,5,3,4,162,-0.5904
1998,5,3,5,189,-3.0121
1998,6,1,1,882,-1.0794
1998,6,1,2,318,-2.0226
1998,6,1,3,309,-0.4822
1998,6,1,4,427,-2.8416
1998,6,1,5,567,-1.3183
1998,6,2,1,207,0.1731
1998,6,2,2,114,-0.3072
1998,6,2,3,125,-0.6062
1998,6,2,4,140,0.6237
1998,6,2,5,205,-0.6189
1998,6,3,1,206,4.4603
1998,6,3,2,181,2.8219
1998,6,3,3,150,4.7662
1998,6,3,4,161,3.3818
1998,6,3,5,187,2.6278
1998,7,1,1,1015,-7.3503
1998,7,1,2,424,-7.0503
1998,7,1,3,391,-6.7396
1998,7,1,4,494,-6.5089
1998,7,1,5,563,-8.7498
1998,7,2,1,250,-7.6751
1998,7,2,2,129,-5.9850
1998,7,2,3,151,-8.9315
1998,7,2,4,152,-7.5499
1998,7,2,5,254,-10.0646
1998,7,3,1,238,1.5849
1998,7,3,2,208,-2.8895
1998,7,3,3,176,-3.0767
1998,7,3,4,168,-3.7519
1998,7,3,5,177,-3.0150
1998,8,1,1,999,-24.1169
1998,8,1,2,420,-20.9591
1998,8,1,3,385,-18.0623
1998,8,1,4,488,-17.9848
1998,8,1,5,557,-23.0659
1998,8,2,1,249,-21.8174
1998,8,2,2,128,-14.9313
1998,8,2,3,151,-15.2206
1998,8,2,4,151,-18.0620
1998,8,2,5,253,-24.1352
1998,8,3,1,237,-14.5838
1998,8,3,2,207,-11.8578
1998,8,3,3,176,-11.3443
1998,8,3,4,165,-13.5342
1998,8,3,5,174,-15.0526
1998,9,1,1,990,6.5860
1998,9,1,2,414,3.8736
1998,9,1,3,382,2.9886
1998,9,1,4,484,1.4620
1998,9,1,5,548,3.0317
1998,9,2,1,247,8.6783
1998,9,2,2,127,8.3517
1998,9,2,3,151,4.8881
1998,9,2,4,149,6.4480
1998,9,2,5,248,7.9984
1998,9,3,1,236,11.3118
1998,9,3,2,206,6.2975
1998,9,3,3,173,5.0954
1998,9,3,4,163,5.4774
1998,9,3,5,175,8.0086
1998,10,1,1,970,3.7563
1998,10,1,2,405,4.4575
1998,10,1,3,376,1.1945
1998,10,1,4,478,2.7405
1998,10,1,5,541,2.5136
1998,10,2,1,244,8.3939
1998,10,2,2,127,1.9365
1998,10,2,3,151,5.0109
1998,10,2,4,149,6.1210
1998,10,2,5,246,5.4253
1998,10,3,1,235,6.5197
1998,10,3,2,205,7.5226
1998,10,3,3,172,7.7162
1998,10,3,4,161,6.4106
1998,10,3,5,174,7.8806
1998,11,1,1,951,13.5982
1998,11,1,2,395,10.8988
1998,11,1,3,367,8.9860
1998,11,1,4,472,5.1846
1998,11,1,5,528,2.9378
1998,11,2,1,242,7.6704
1998,11,2,2,125,6.7085
1998,11,2,3,149,5.7624
1998,11,2,4,149,4.0555
1998,11,2,5,246,5.3205
1998,11,3,1,234,9.1494
1998,11,3,2,205,4.3556
1998,11,3,3,170,6.7382
1998,11,3,4,160,6.5562
1998,11,3,5,171,2.6872
1998,12,1,1,936,3.8708
1998,12,1,2,388,5.5747
1998,12,1,3,362,-2.2062
1998,12,1,4,466,1.9645
1998,12,1,5,525,-0.2161
1998,12,2,1,242,7.5233
1998,12,2,2,123,2.5638
1998,12,2,3,149,6.4441
1998,12,2,4,148,5.4727
1998,12,2,5,246,5.6529
1998,12,3,1,233,9.5592
1998,12,3,2,204,4.6239
1998,12,3,3,168,5.7206
1998,12,3,4,160,9.0628
1998,12,3,5,170,9.4373
1999,1,1,1,923,8.9438
1999,1,1,2,382,7.2987
1999,1,1,3,352,2.0284
1999,1,1,4,460,4.2885
1999,1,1,5,513,3.9111
1999,1,2,1,241,4.8068
1999,1,2,2,123,2.0528
1999,1,2,3,146,-2.4982
1999,1,2,4,147,-0.6759
1999,1,2,5,245,0.7229
1999,1,3,1,233,8.5173
1999,1,3,2,204,1.7452
1999,1,3,3,168,2.2272
1999,1,3,4,159,5.1955
1999,1,3,5,169,1.4970
1999,2,1,1,903,-8.4814
1999,2,1,2,373,-7.1670
1999,2,1,3,348,-6.1348
1999,2,1,4,454,-8.0552
1999,2,1,5,501,-6.5857
1999,2,2,1,241,-9.7731
1999,2,2,2,122,-6.2525
1999,2,2,3,145,-7.6735
1999,2,2,4,145,-8.3787
1999,2,2,5,243,-11.9196
1999,2,3,1,231,-8.1344
1999,2,3,2,203,-2.2458
1999,2,3,3,167,-1.6508
1999,2,3,4,158,-4.6917
1999,2,3,5,167,-2.6433
1999,3,1,1,891,-2.7408
1999,3,1,2,368,-3.6289
1999,3,1,3,347,-4.1001
1999,3,1,4,446,-3.0266
1999,3,1,5,491,-4.6828
1999,3,2,1,241,-1.2036
1999,3,2,2,121,-0.2081
1999,3,2,3,142,-0.2310
1999,3,2,4,144,1.2558
1999,3,2,5,242,0.2336
1999,3,3,1,231,6.9906
1999,3,3,2,202,2.9044
1999,3,3,3,167,1.4483
1999,3,3,4,158,3.7837
1999,3,3,5,167,1.2517
1999,4,1,1,873,7.6431
1999,4,1,2,357,10.7838
1999,4,1,3,345,9.5749
1999,4,1,4,439,10.4192
1999,4,1,5,481,10.6339
1999,4,2,1,237,6.5811
1999,4,2,2,118,8.6495
