year,month,rank_ME,rank_TA,nstocks,ret_vw
1980,11,1,3,249,3.8357
1980,11,1,4,217,7.4989
1980,11,1,5,406,10.8074
1980,11,2,1,110,10.6479
1980,11,2,2,93,4.1963
1980,11,2,3,96,7.6170
1980,11,2,4,128,6.0257
1980,11,2,5,196,9.9774
1980,11,3,1,82,12.0303
1980,11,3,2,125,6.7151
1980,11,3,3,150,11.0144
1980,11,3,4,147,12.8285
1980,11,3,5,159,14.8667
1980,12,1,1,538,-5.3783
1980,12,1,2,269,-5.6738
1980,12,1,3,249,-4.2426
1980,12,1,4,216,-3.2122
1980,12,1,5,402,-5.2919
1980,12,2,1,110,-4.8076
1980,12,2,2,92,-0.5801
1980,12,2,3,97,-4.5554
1980,12,2,4,127,-3.8641
1980,12,2,5,193,-3.1129
1980,12,3,1,82,-3.0053
1980,12,3,2,125,-3.4367
1980,12,3,3,149,-4.0619
1980,12,3,4,147,-3.9287
1980,12,3,5,159,-3.5233
1981,1,1,1,536,1.8213
1981,1,1,2,269,2.2922
1981,1,1,3,246,0.3178
1981,1,1,4,214,-0.3750
1981,1,1,5,401,-3.3404
1981,1,2,1,109,-1.4275
1981,1,2,2,92,0.7759
1981,1,2,3,97,0.9000
1981,1,2,4,127,-1.2651
1981,1,2,5,192,-2.3091
1981,1,3,1,81,-3.8518
1981,1,3,2,125,-1.9932
1981,1,3,3,149,-2.1708
1981,1,3,4,146,-6.7879
1981,1,3,5,159,-7.2329
1981,2,1,1,525,-0.3323
1981,2,1,2,268,1.8559
1981,2,1,3,246,0.8747
1981,2,1,4,213,1.6183
1981,2,1,5,397,-1.8712
1981,2,2,1,110,2.0943
1981,2,2,2,92,2.1029
1981,2,2,3,97,0.3306
1981,2,2,4,125,2.4630
1981,2,2,5,192,1.4443
1981,2,3,1,81,0.5082
1981,2,3,2,125,1.5503
1981,2,3,3,149,2.4737
1981,2,3,4,145,1.9495
1981,2,3,5,159,2.0875
1981,3,1,1,519,6.7713
1981,3,1,2,266,8.6935
1981,3,1,3,244,7.9007
1981,3,1,4,213,9.6524
1981,3,1,5,393,9.5769
1981,3,2,1,108,4.4241
1981,3,2,2,92,7.4735
1981,3,2,3,96,9.4446
1981,3,2,4,124,6.3810
1981,3,2,5,191,8.6515
1981,3,3,1,79,6.7409
1981,3,3,2,125,5.6412
1981,3,3,3,149,1.5247
1981,3,3,4,145,3.4027
1981,3,3,5,159,6.6847
1981,4,1,1,518,3.9812
1981,4,1,2,266,3.8196
1981,4,1,3,244,4.4208
1981,4,1,4,212,5.1731
1981,4,1,5,389,3.7685
1981,4,2,1,106,0.8692
1981,4,2,2,90,2.7658
1981,4,2,3,95,-0.0198
1981,4,2,4,124,1.5862
1981,4,2,5,190,3.2187
1981,4,3,1,80,-3.4865
1981,4,3,2,124,-2.0000
1981,4,3,3,148,0.0135
1981,4,3,4,144,-4.7182
1981,4,3,5,159,-0.2801
1981,5,1,1,514,2.7064
1981,5,1,2,264,5.7545
1981,5,1,3,242,3.7900
1981,5,1,4,209,3.1961
1981,5,1,5,391,5.5901
1981,5,2,1,106,3.3943
1981,5,2,2,90,2.3926
1981,5,2,3,94,3.8268
1981,5,2,4,124,2.4732
1981,5,2,5,189,4.1951
1981,5,3,1,79,-0.0442
1981,5,3,2,125,1.1597
1981,5,3,3,147,0.0390
1981,5,3,4,145,-0.8506
1981,5,3,5,156,1.9411
1981,6,1,1,512,-1.3524
1981,6,1,2,263,0.4711
1981,6,1,3,240,1.2591
1981,6,1,4,209,0.1333
1981,6,1,5,390,-4.5923
1981,6,2,1,103,-2.2665
1981,6,2,2,90,-0.8977
1981,6,2,3,94,-1.8058
1981,6,2,4,122,-2.1953
1981,6,2,5,189,-4.6607
1981,6,3,1,79,-1.9680
1981,6,3,2,125,1.7204
1981,6,3,3,147,0.0874
1981,6,3,4,143,0.1703
1981,6,3,5,156,-5.0882
1981,7,1,1,627,-3.0894
1981,7,1,2,283,-1.7274
1981,7,1,3,231,-3.0531
1981,7,1,4,279,-2.7034
1981,7,1,5,396,-3.3876
1981,7,2,1,108,-1.5885
1981,7,2,2,96,-1.5359
1981,7,2,3,104,-1.9381
1981,7,2,4,110,-2.5681
1981,7,2,5,191,-1.6741
1981,7,3,1,63,-2.4217
1981,7,3,2,118,-2.0866
1981,7,3,3,137,0.3537
1981,7,3,4,162,1.4240
1981,7,3,5,181,2.7878
1981,8,1,1,620,-7.4721
1981,8,1,2,281,-6.8485
1981,8,1,3,231,-7.4718
1981,8,1,4,278,-8.0093
1981,8,1,5,396,-11.4579
1981,8,2,1,107,-7.9354
1981,8,2,2,95,-4.2713
1981,8,2,3,104,-5.4337
1981,8,2,4,109,-7.4624
1981,8,2,5,190,-9.0294
1981,8,3,1,63,-6.6610
1981,8,3,2,117,-3.1572
1981,8,3,3,136,-4.6691
1981,8,3,4,162,-5.7861
1981,8,3,5,181,-7.6421
1981,9,1,1,618,-8.0941
1981,9,1,2,279,-8.2568
1981,9,1,3,227,-7.3163
1981,9,1,4,275,-8.7068
1981,9,1,5,392,-11.6194
1981,9,2,1,106,-10.1795
1981,9,2,2,96,-4.7457
1981,9,2,3,104,-6.7920
1981,9,2,4,109,-6.2386
1981,9,2,5,190,-9.1949
1981,9,3,1,63,-5.4277
1981,9,3,2,117,-1.5497
1981,9,3,3,135,-5.0737
1981,9,3,4,160,-6.2792
1981,9,3,5,179,-9.1383
1981,10,1,1,599,7.0815
1981,10,1,2,278,6.9180
1981,10,1,3,227,9.4416
1981,10,1,4,274,8.7052
1981,10,1,5,389,9.3533
1981,10,2,1,106,6.1390
1981,10,2,2,95,6.7830
1981,10,2,3,104,7.4966
1981,10,2,4,109,6.4819
1981,10,2,5,189,8.6141
1981,10,3,1,63,-2.6658
1981,10,3,2,117,3.6252
1981,10,3,3,135,4.1643
1981,10,3,4,160,6.8119
1981,10,3,5,178,9.5862
1981,11,1,1,600,1.8629
1981,11,1,2,278,3.4103
1981,11,1,3,228,2.5384
1981,11,1,4,273,1.8123
1981,11,1,5,390,-0.0647
1981,11,2,1,104,2.6268
1981,11,2,2,95,4.8799
1981,11,2,3,104,4.5650
1981,11,2,4,109,4.1477
1981,11,2,5,188,0.9290
1981,11,3,1,62,6.1932
1981,11,3,2,117,3.9600
1981,11,3,3,134,5.9794
1981,11,3,4,160,4.4729
1981,11,3,5,177,2.7184
1981,12,1,1,599,-2.7129
1981,12,1,2,276,-0.6304
1981,12,1,3,226,-0.9921
1981,12,1,4,271,-0.9260
1981,12,1,5,388,-2.5717
1981,12,2,1,104,-2.3193
1981,12,2,2,95,-0.2818
1981,12,2,3,104,-0.8377
1981,12,2,4,107,-1.1380
1981,12,2,5,188,-2.0685
1981,12,3,1,62,-1.0730
1981,12,3,2,116,-2.4371
1981,12,3,3,135,-1.9383
1981,12,3,4,160,-3.1682
1981,12,3,5,177,-3.5162
1982,1,1,1,595,-0.4159
1982,1,1,2,272,-1.9380
1982,1,1,3,225,-0.6188
1982,1,1,4,270,-1.1252
1982,1,1,5,386,-3.3532
1982,1,2,1,103,-1.7932
1982,1,2,2,95,-2.0691
1982,1,2,3,103,-4.3183
1982,1,2,4,107,-4.5572
1982,1,2,5,187,-6.0525
1982,1,3,1,62,0.3079
1982,1,3,2,116,0.1662
1982,1,3,3,134,-0.9976
1982,1,3,4,160,-3.4262
1982,1,3,5,176,-4.1214
1982,2,1,1,594,-3.8135
1982,2,1,2,270,-1.8553
1982,2,1,3,223,-2.1916
1982,2,1,4,267,-3.6043
1982,2,1,5,387,-6.3562
1982,2,2,1,103,-4.3884
1982,2,2,2,94,-1.8472
1982,2,2,3,104,-3.3249
1982,2,2,4,107,-3.7265
1982,2,2,5,187,-7.8341
1982,2,3,1,62,-0.9384
1982,2,3,2,115,-2.8431
1982,2,3,3,133,-3.7580
1982,2,3,4,160,-6.3866
1982,2,3,5,176,-8.4911
1982,3,1,1,588,-0.3872
1982,3,1,2,266,0.8801
1982,3,1,3,224,-0.6815
1982,3,1,4,266,-0.9033
1982,3,1,5,384,-2.8496
1982,3,2,1,102,1.7677
1982,3,2,2,95,2.8565
1982,3,2,3,103,0.6777
1982,3,2,4,107,-1.0168
1982,3,2,5,186,-3.4281
1982,3,3,1,62,2.3159
1982,3,3,2,115,2.1458
1982,3,3,3,133,-1.1555
1982,3,3,4,160,-0.8637
1982,3,3,5,176,-3.4145
1982,4,1,1,579,4.8000
1982,4,1,2,267,4.9077
1982,4,1,3,222,4.9380
1982,4,1,4,265,6.2954
1982,4,1,5,381,8.5324
1982,4,2,1,101,5.8441
1982,4,2,2,94,4.4088
1982,4,2,3,101,6.1473
1982,4,2,4,106,5.2164
1982,4,2,5,186,6.3782
1982,4,3,1,62,2.9646
1982,4,3,2,115,2.3114
1982,4,3,3,132,6.2628
1982,4,3,4,159,3.7451
1982,4,3,5,175,6.0045
1982,5,1,1,573,-1.2929
1982,5,1,2,267,-1.5607
1982,5,1,3,218,-1.5464
1982,5,1,4,263,-1.6056
1982,5,1,5,379,-1.7414
1982,5,2,1,100,-4.4127
1982,5,2,2,94,-2.1553
1982,5,2,3,101,-1.7277
1982,5,2,4,106,-1.7986
1982,5,2,5,186,-4.0860
1982,5,3,1,61,-1.5429
1982,5,3,2,115,-2.2119
1982,5,3,3,132,-2.5384
1982,5,3,4,159,-1.9350
1982,5,3,5,173,-4.2957
1982,6,1,1,568,-2.0705
1982,6,1,2,263,-1.4794
1982,6,1,3,215,-0.9585
1982,6,1,4,261,-2.2941
1982,6,1,5,378,-3.8504
1982,6,2,1,99,1.0196
1982,6,2,2,94,0.4157
1982,6,2,3,101,-1.2649
1982,6,2,4,106,-1.1645
1982,6,2,5,186,-4.6977
1982,6,3,1,61,1.5361
1982,6,3,2,115,-1.9755
1982,6,3,3,132,-2.5454
1982,6,3,4,158,-0.8669
1982,6,3,5,174,-4.2985
1982,7,1,1,570,-0.6735
1982,7,1,2,282,-0.2507
1982,7,1,3,208,-0.5208
1982,7,1,4,269,-2.1335
1982,7,1,5,533,-2.5683
1982,7,2,1,113,-1.2900
1982,7,2,2,78,-1.3253
1982,7,2,3,82,0.7771
1982,7,2,4,113,-0.7899
1982,7,2,5,191,-2.9905
1982,7,3,1,67,-1.9105
1982,7,3,2,122,-1.9621
1982,7,3,3,147,-0.4761
1982,7,3,4,148,-2.3434
1982,7,3,5,162,-4.8748
1982,8,1,1,563,3.8755
1982,8,1,2,279,6.0402
1982,8,1,3,206,6.0075
1982,8,1,4,268,7.0678
1982,8,1,5,527,6.3063
1982,8,2,1,113,9.9080
1982,8,2,2,77,8.5331
1982,8,2,3,82,9.6139
1982,8,2,4,112,9.9133
1982,8,2,5,189,9.9155
1982,8,3,1,66,14.7951
1982,8,3,2,121,12.9653
1982,8,3,3,146,12.4304
1982,8,3,4,148,11.6174
1982,8,3,5,161,13.0482
1982,9,1,1,561,3.2109
1982,9,1,2,278,3.5174
1982,9,1,3,207,4.0924
1982,9,1,4,269,4.3863
1982,9,1,5,529,2.3100
1982,9,2,1,113,1.7143
1982,9,2,2,77,4.0510
1982,9,2,3,82,3.7890
1982,9,2,4,111,4.9685
1982,9,2,5,188,1.9804
1982,9,3,1,66,-0.1398
1982,9,3,2,121,1.1694
1982,9,3,3,145,0.9488
1982,9,3,4,148,1.4021
1982,9,3,5,161,0.3966
1982,10,1,1,551,11.5797
1982,10,1,2,278,11.5727
1982,10,1,3,205,12.5493
1982,10,1,4,268,13.2816
1982,10,1,5,524,15.8862
1982,10,2,1,109,13.3545
1982,10,2,2,77,8.1972
1982,10,2,3,82,12.7636
1982,10,2,4,111,13.7828
1982,10,2,5,186,13.7397
1982,10,3,1,66,16.4488
1982,10,3,2,121,9.3541
1982,10,3,3,144,8.5669
1982,10,3,4,148,9.0701
1982,10,3,5,161,16.1641
1982,11,1,1,548,9.4226
1982,11,1,2,277,9.2787
1982,11,1,3,202,11.0299
1982,11,1,4,266,9.1595
1982,11,1,5,523,9.4490
1982,11,2,1,107,9.3107
1982,11,2,2,77,6.3664
1982,11,2,3,82,8.2840
1982,11,2,4,111,8.0891
1982,11,2,5,184,8.8754
1982,11,3,1,66,6.6628
1982,11,3,2,121,4.0794
1982,11,3,3,144,4.0071
1982,11,3,4,147,2.5321
1982,11,3,5,161,7.2751
1982,12,1,1,542,2.9245
1982,12,1,2,275,1.4846
1982,12,1,3,204,3.4067
1982,12,1,4,264,2.3061
1982,12,1,5,520,1.5635
1982,12,2,1,107,1.1282
1982,12,2,2,77,2.8578
1982,12,2,3,81,0.4838
1982,12,2,4,111,0.9867
1982,12,2,5,183,1.7599
1982,12,3,1,65,1.4908
1982,12,3,2,121,2.2604
1982,12,3,3,144,0.0592
1982,12,3,4,147,3.6446
1982,12,3,5,161,0.6929
1983,1,1,1,541,11.2402
1983,1,1,2,274,6.8127
1983,1,1,3,204,7.3701
1983,1,1,4,264,10.2966
1983,1,1,5,515,10.4647
1983,1,2,1,106,5.0198
1983,1,2,2,76,4.1104
1983,1,2,3,81,6.3114
1983,1,2,4,110,4.6033
1983,1,2,5,183,9.6033
1983,1,3,1,63,2.9982
1983,1,3,2,121,4.2563
1983,1,3,3,144,6.4382
1983,1,3,4,147,2.3092
1983,1,3,5,161,4.5737
1983,2,1,1,534,6.3321
1983,2,1,2,271,7.5681
1983,2,1,3,199,6.5063
1983,2,1,4,260,6.8490
1983,2,1,5,511,3.9079
1983,2,2,1,104,6.1860
1983,2,2,2,76,7.3258
1983,2,2,3,81,5.7756
1983,2,2,4,108,7.1564
1983,2,2,5,183,3.4669
1983,2,3,1,63,3.0206
1983,2,3,2,121,3.2319
1983,2,3,3,144,1.7923
1983,2,3,4,146,2.6710
1983,2,3,5,160,2.8351
1983,3,1,1,529,7.0847
1983,3,1,2,271,5.8034
1983,3,1,3,200,6.6428
1983,3,1,4,255,5.1062
1983,3,1,5,507,3.7375
1983,3,2,1,104,6.2190
1983,3,2,2,76,4.2407
1983,3,2,3,80,4.6100
1983,3,2,4,108,5.1906
1983,3,2,5,182,2.1470
1983,3,3,1,63,3.7494
1983,3,3,2,119,2.2960
1983,3,3,3,144,2.4206
1983,3,3,4,146,3.7159
1983,3,3,5,161,1.3272
1983,4,1,1,526,8.4825
1983,4,1,2,271,8.5659
1983,4,1,3,200,7.2583
1983,4,1,4,253,6.8239
1983,4,1,5,502,6.4894
1983,4,2,1,104,5.8293
1983,4,2,2,76,7.4929
1983,4,2,3,80,5.5004
1983,4,2,4,108,5.9679
1983,4,2,5,181,8.0723
1983,4,3,1,63,10.1128
1983,4,3,2,118,6.3031
1983,4,3,3,144,6.3708
1983,4,3,4,145,8.2043
1983,4,3,5,161,4.1468
1983,5,1,1,520,10.5584
1983,5,1,2,269,9.6629
1983,5,1,3,199,8.6468
1983,5,1,4,253,9.1512
1983,5,1,5,501,11.9786
1983,5,2,1,104,6.6748
1983,5,2,2,76,5.8244
1983,5,2,3,81,3.6091
1983,5,2,4,108,4.9744
1983,5,2,5,181,5.8147
1983,5,3,1,63,-0.7784
1983,5,3,2,118,-0.8616
1983,5,3,3,144,-0.2217
1983,5,3,4,145,-1.5726
1983,5,3,5,161,4.8275
1983,6,1,1,513,5.9877
1983,6,1,2,269,3.7009
1983,6,1,3,198,2.9962
1983,6,1,4,252,8.0052
1983,6,1,5,501,2.7516
1983,6,2,1,104,4.4988
1983,6,2,2,75,4.6103
1983,6,2,3,81,5.3278
1983,6,2,4,108,7.2113
1983,6,2,5,180,7.6261
1983,6,3,1,63,6.3254
1983,6,3,2,117,2.1319
1983,6,3,3,144,1.4769
1983,6,3,4,145,5.3541
1983,6,3,5,161,5.4013
1983,7,1,1,640,-1.2295
1983,7,1,2,362,-1.1032
1983,7,1,3,249,-1.8953
1983,7,1,4,276,-2.9574
1983,7,1,5,523,-3.8781
1983,7,2,1,89,-2.9272
1983,7,2,2,90,-2.1023
1983,7,2,3,101,-0.0841
1983,7,2,4,114,-1.9966
1983,7,2,5,199,-4.9305
1983,7,3,1,75,-3.3223
1983,7,3,2,111,-1.1129
1983,7,3,3,138,-2.4264
1983,7,3,4,145,-3.2178
1983,7,3,5,180,-6.1205
1983,8,1,1,635,-4.7377
1983,8,1,2,358,-2.9575
1983,8,1,3,249,-3.2181
1983,8,1,4,276,-2.8155
1983,8,1,5,521,-3.9622
1983,8,2,1,89,-4.2119
1983,8,2,2,90,-3.2563
1983,8,2,3,101,-1.3080
1983,8,2,4,114,-2.3307
1983,8,2,5,199,-4.2723
1983,8,3,1,75,-0.8017
1983,8,3,2,111,3.9451
1983,8,3,3,138,2.4627
1983,8,3,4,144,1.4941
1983,8,3,5,180,-1.1141
1983,9,1,1,630,-1.8791
1983,9,1,2,355,1.2839
1983,9,1,3,247,1.3263
1983,9,1,4,276,2.3330
1983,9,1,5,518,-2.4008
1983,9,2,1,87,3.3936
1983,9,2,2,89,2.1219
1983,9,2,3,101,4.5678
1983,9,2,4,114,1.7876
1983,9,2,5,198,1.9050
1983,9,3,1,75,2.6918
1983,9,3,2,111,-0.4428
1983,9,3,3,138,1.6321
1983,9,3,4,144,3.1253
1983,9,3,5,179,1.7989
1983,10,1,1,625,-6.8201
1983,10,1,2,355,-5.4788
1983,10,1,3,245,-4.2428
1983,10,1,4,274,-4.0206
1983,10,1,5,515,-8.6359
1983,10,2,1,87,-5.8606
1983,10,2,2,89,-3.7601
1983,10,2,3,101,-3.2022
1983,10,2,4,114,-6.5829
1983,10,2,5,196,-7.7091
1983,10,3,1,74,-1.1598
1983,10,3,2,110,-0.1307
1983,10,3,3,138,-0.3431
1983,10,3,4,143,-1.3912
1983,10,3,5,179,-4.8453
1983,11,1,1,620,3.1139
1983,11,1,2,354,4.4902
1983,11,1,3,241,5.7363
1983,11,1,4,273,3.7760
1983,11,1,5,514,1.6758
1983,11,2,1,87,5.0195
1983,11,2,2,88,6.5073
1983,11,2,3,100,5.0278
1983,11,2,4,114,6.0755
1983,11,2,5,194,4.9851
1983,11,3,1,74,5.9164
1983,11,3,2,110,2.5111
1983,11,3,3,138,1.7619
1983,11,3,4,142,0.8958
1983,11,3,5,179,3.2506
1983,12,1,1,616,-1.0553
1983,12,1,2,351,-1.0897
1983,12,1,3,242,-2.0030
1983,12,1,4,273,-0.6492
1983,12,1,5,513,-3.3383
1983,12,2,1,87,0.5789
1983,12,2,2,88,-0.3890
1983,12,2,3,99,-1.5292
1983,12,2,4,114,-2.3358
1983,12,2,5,194,-2.2322
1983,12,3,1,74,1.0884
1983,12,3,2,110,-0.6479
1983,12,3,3,138,-0.0718
1983,12,3,4,142,-1.0260
1983,12,3,5,179,-1.2560
1984,1,1,1,612,0.5008
1984,1,1,2,348,0.6529
1984,1,1,3,241,-0.5482
1984,1,1,4,271,-1.0347
1984,1,1,5,509,-0.8445
1984,1,2,1,87,-1.2629
1984,1,2,2,88,-2.4989
1984,1,2,3,99,-1.0387
1984,1,2,4,113,-3.1518
1984,1,2,5,194,-4.4890
1984,1,3,1,74,-2.2994
1984,1,3,2,110,-0.4019
1984,1,3,3,135,1.1713
1984,1,3,4,142,-0.5123
1984,1,3,5,178,-4.0094
1984,2,1,1,603,-5.9653
1984,2,1,2,345,-5.1562
1984,2,1,3,238,-6.1584
1984,2,1,4,266,-5.9353
1984,2,1,5,505,-6.3290
1984,2,2,1,86,-5.7515
1984,2,2,2,88,-4.8593
1984,2,2,3,99,-3.1184
1984,2,2,4,113,-4.4508
1984,2,2,5,194,-6.5641
1984,2,3,1,74,-5.7729
1984,2,3,2,110,-3.4884
1984,2,3,3,134,-1.8583
1984,2,3,4,142,-3.0216
1984,2,3,5,178,-5.2461
1984,3,1,1,592,0.8511
1984,3,1,2,340,0.9612
1984,3,1,3,237,3.4198
1984,3,1,4,267,1.3177
1984,3,1,5,503,-0.6141
1984,3,2,1,86,3.3667
1984,3,2,2,87,1.4640
1984,3,2,3,98,0.1888
1984,3,2,4,112,1.4307
1984,3,2,5,190,1.0333
1984,3,3,1,74,4.2662
1984,3,3,2,110,3.1988
1984,3,3,3,133,1.1374
1984,3,3,4,141,1.2192
1984,3,3,5,178,-0.0566
1984,4,1,1,591,-2.4602
1984,4,1,2,341,-0.5508
1984,4,1,3,238,-1.1624
1984,4,1,4,267,-0.4495
1984,4,1,5,499,-2.7994
1984,4,2,1,86,-0.4285
1984,4,2,2,85,0.4757
1984,4,2,3,97,0.2069
1984,4,2,4,111,-0.4175
1984,4,2,5,189,1.1484
1984,4,3,1,74,-1.5410
1984,4,3,2,110,1.6130
1984,4,3,3,133,1.6915
1984,4,3,4,141,0.5382
1984,4,3,5,178,0.6591
1984,5,1,1,588,-5.0756
1984,5,1,2,337,-5.5733
1984,5,1,3,237,-4.1276
1984,5,1,4,264,-4.1455
1984,5,1,5,498,-4.6072
1984,5,2,1,85,-6.7111
1984,5,2,2,85,-4.3550
1984,5,2,3,96,-3.3815
1984,5,2,4,110,-4.6919
1984,5,2,5,189,-6.1346
1984,5,3,1,74,-7.1609
1984,5,3,2,110,-6.5076
1984,5,3,3,133,-4.7581
1984,5,3,4,140,-3.3427
1984,5,3,5,178,-4.0829
1984,6,1,1,580,3.5444
1984,6,1,2,334,1.9850
1984,6,1,3,234,1.4933
1984,6,1,4,263,2.5126
1984,6,1,5,495,1.5275
1984,6,2,1,84,2.8656
1984,6,2,2,85,1.7560
1984,6,2,3,96,2.2958
1984,6,2,4,109,3.6861
1984,6,2,5,188,4.1366
1984,6,3,1,74,0.7896
1984,6,3,2,110,1.5133
1984,6,3,3,133,1.6603
1984,6,3,4,140,2.6004
1984,6,3,5,178,4.8648
1984,7,1,1,657,-5.9808
1984,7,1,2,330,-4.8564
1984,7,1,3,300,-2.9916
1984,7,1,4,243,-3.3925
1984,7,1,5,610,-6.4129
1984,7,2,1,92,-6.6186
1984,7,2,2,85,-3.8833
1984,7,2,3,90,-3.6691
1984,7,2,4,101,-3.3580
1984,7,2,5,204,-5.2891
1984,7,3,1,81,-4.8259
1984,7,3,2,117,-2.7986
1984,7,3,3,138,-1.7025
1984,7,3,4,145,-0.6847
1984,7,3,5,153,-0.0539
1984,8,1,1,646,8.4265
1984,8,1,2,325,9.2254
1984,8,1,3,298,9.5605
1984,8,1,4,243,8.8250
1984,8,1,5,607,12.2233
1984,8,2,1,92,12.7257
1984,8,2,2,85,10.6248
1984,8,2,3,90,11.5654
1984,8,2,4,98,13.1256
1984,8,2,5,204,14.6515
1984,8,3,1,80,12.8331
1984,8,3,2,116,11.6065
1984,8,3,3,136,9.1262
1984,8,3,4,145,9.9219
1984,8,3,5,153,12.9656
1984,9,1,1,638,-0.7827
1984,9,1,2,322,1.4060
1984,9,1,3,299,0.4814
1984,9,1,4,242,0.0809
1984,9,1,5,606,-2.8867
1984,9,2,1,92,-1.2499
1984,9,2,2,84,1.5275
1984,9,2,3,89,-0.3678
1984,9,2,4,98,0.7994
1984,9,2,5,204,-3.2832
1984,9,3,1,80,-0.2498
1984,9,3,2,116,-0.5255
1984,9,3,3,134,1.4604
1984,9,3,4,145,0.3145
1984,9,3,5,153,-2.5266
1984,10,1,1,619,-4.8478
1984,10,1,2,320,-2.8257
1984,10,1,3,296,-1.2803
1984,10,1,4,241,-1.0566
1984,10,1,5,602,-3.3885
1984,10,2,1,90,-1.9858
1984,10,2,2,84,-0.4229
1984,10,2,3,88,0.2902
1984,10,2,4,98,0.1668
1984,10,2,5,201,-2.7897
1984,10,3,1,78,-1.4234
1984,10,3,2,116,0.0451
1984,10,3,3,134,1.1690
1984,10,3,4,145,1.2919
1984,10,3,5,152,-0.3244
1984,11,1,1,606,-4.7816
1984,11,1,2,321,-2.6480
1984,11,1,3,292,-1.7741
1984,11,1,4,240,-2.2559
1984,11,1,5,595,-4.5654
1984,11,2,1,89,-3.5945
1984,11,2,2,84,0.7442
1984,11,2,3,88,-0.0512
1984,11,2,4,97,0.5534
1984,11,2,5,202,-3.7658
1984,11,3,1,78,-1.2411
1984,11,3,2,116,-0.1211
1984,11,3,3,133,0.1763
1984,11,3,4,144,-0.9100
1984,11,3,5,151,-3.1176
1984,12,1,1,591,-1.2029
1984,12,1,2,319,-0.3363
1984,12,1,3,288,0.7344
1984,12,1,4,239,0.5263
1984,12,1,5,589,1.7486
1984,12,2,1,89,1.5737
1984,12,2,2,84,1.1219
1984,12,2,3,87,1.8414
1984,12,2,4,96,2.4909
1984,12,2,5,202,3.6776
1984,12,3,1,76,0.5455
1984,12,3,2,115,2.6723
1984,12,3,3,133,1.9387
1984,12,3,4,143,2.4826
1984,12,3,5,150,2.3313
1985,1,1,1,587,10.8597
1985,1,1,2,315,10.7816
1985,1,1,3,287,10.4151
1985,1,1,4,237,12.0060
1985,1,1,5,586,14.6040
1985,1,2,1,89,11.4601
1985,1,2,2,84,9.4162
1985,1,2,3,87,8.4365
1985,1,2,4,95,9.1168
1985,1,2,5,202,14.1666
1985,1,3,1,76,7.6400
1985,1,3,2,115,6.5957
1985,1,3,3,133,5.4884
1985,1,3,4,142,7.5870
1985,1,3,5,149,11.3456
1985,2,1,1,579,4.0544
1985,2,1,2,311,3.0989
1985,2,1,3,285,3.0026
1985,2,1,4,236,4.3003
1985,2,1,5,582,3.8486
1985,2,2,1,89,0.7184
1985,2,2,2,83,0.8137
1985,2,2,3,86,2.4132
1985,2,2,4,94,3.2542
1985,2,2,5,201,2.1318
1985,2,3,1,76,2.7791
1985,2,3,2,114,0.3955
1985,2,3,3,133,3.1296
1985,2,3,4,141,1.8331
1985,2,3,5,149,0.2257
1985,3,1,1,571,-2.3076
1985,3,1,2,309,-0.4268
1985,3,1,3,283,-0.4041
1985,3,1,4,234,-1.0845
1985,3,1,5,577,-3.0610
1985,3,2,1,89,-2.0092
1985,3,2,2,80,0.6430
1985,3,2,3,86,-1.3766
1985,3,2,4,94,-1.0509
1985,3,2,5,198,-3.3002
1985,3,3,1,76,0.6153
1985,3,3,2,114,2.0145
1985,3,3,3,133,1.8104
1985,3,3,4,140,-0.3337
1985,3,3,5,149,-3.3661
1985,4,1,1,566,-2.8555
1985,4,1,2,305,0.5761
1985,4,1,3,283,0.2485
1985,4,1,4,233,-0.7762
1985,4,1,5,574,-2.8922
1985,4,2,1,89,-1.6455
1985,4,2,2,80,0.2251
1985,4,2,3,86,-0.9038
1985,4,2,4,93,-0.4634
1985,4,2,5,198,-3.0750
1985,4,3,1,76,-1.0945
1985,4,3,2,114,-0.2320
1985,4,3,3,133,0.1214
1985,4,3,4,140,-0.7841
1985,4,3,5,149,-1.6237
1985,5,1,1,560,0.6503
1985,5,1,2,304,3.3865
1985,5,1,3,282,2.0997
1985,5,1,4,232,4.2585
1985,5,1,5,572,3.1130
1985,5,2,1,89,3.7158
1985,5,2,2,79,3.2394
1985,5,2,3,86,3.1550
1985,5,2,4,93,4.6702
1985,5,2,5,197,4.8653
1985,5,3,1,76,7.2650
1985,5,3,2,114,5.0564
1985,5,3,3,133,5.3060
1985,5,3,4,140,6.8269
1985,5,3,5,149,5.8541
1985,6,1,1,551,-1.5030
1985,6,1,2,301,0.3335
1985,6,1,3,279,0.9020
1985,6,1,4,229,2.7554
1985,6,1,5,570,-0.5665
1985,6,2,1,87,0.3306
1985,6,2,2,76,1.2352
1985,6,2,3,86,1.2210
1985,6,2,4,90,3.2889
1985,6,2,5,197,1.2040
1985,6,3,1,76,1.6167
1985,6,3,2,113,1.7895
1985,6,3,3,132,1.8337
1985,6,3,4,140,2.3461
1985,6,3,5,149,0.9937
1985,7,1,1,688,2.8574
1985,7,1,2,264,2.4486
1985,7,1,3,228,3.5233
1985,7,1,4,336,3.5378
1985,7,1,5,692,2.1363
1985,7,2,1,85,3.9594
1985,7,2,2,83,1.3072
1985,7,2,3,96,1.5730
1985,7,2,4,124,3.6417
1985,7,2,5,208,3.1363
1985,7,3,1,94,-1.3444
1985,7,3,2,118,-0.0760
