year,month,rank_ME,rank_ACI,nstocks,ret_vw
1998,3,1,5,346,4.4525
1998,3,2,1,141,5.3003
1998,3,2,2,99,4.6065
1998,3,2,3,100,4.5492
1998,3,2,4,110,4.0147
1998,3,2,5,135,2.3402
1998,3,3,1,120,0.4334
1998,3,3,2,174,5.6861
1998,3,3,3,165,5.7549
1998,3,3,4,177,4.6866
1998,3,3,5,154,3.9480
1998,4,1,1,447,3.7333
1998,4,1,2,227,2.3058
1998,4,1,3,161,1.7127
1998,4,1,4,177,3.0174
1998,4,1,5,343,0.8564
1998,4,2,1,140,1.3150
1998,4,2,2,97,-0.5728
1998,4,2,3,100,-0.4038
1998,4,2,4,110,1.1650
1998,4,2,5,134,0.4567
1998,4,3,1,118,2.5954
1998,4,3,2,174,1.1631
1998,4,3,3,165,-0.4381
1998,4,3,4,176,1.3395
1998,4,3,5,154,0.4322
1998,5,1,1,440,-2.6193
1998,5,1,2,223,-3.8922
1998,5,1,3,159,-3.4897
1998,5,1,4,174,-3.7105
1998,5,1,5,340,-4.3352
1998,5,2,1,140,-5.7724
1998,5,2,2,95,-5.4900
1998,5,2,3,100,-3.1247
1998,5,2,4,109,-4.5448
1998,5,2,5,134,-6.7888
1998,5,3,1,117,-3.7836
1998,5,3,2,174,-2.7457
1998,5,3,3,164,-0.7884
1998,5,3,4,176,-1.9007
1998,5,3,5,154,-2.4507
1998,6,1,1,437,-0.5156
1998,6,1,2,222,-4.6535
1998,6,1,3,158,1.6663
1998,6,1,4,173,0.0373
1998,6,1,5,337,-3.3769
1998,6,2,1,139,1.2233
1998,6,2,2,94,-0.9675
1998,6,2,3,100,-0.5178
1998,6,2,4,109,-0.9022
1998,6,2,5,133,-2.2169
1998,6,3,1,114,4.4467
1998,6,3,2,174,6.0707
1998,6,3,3,164,4.0202
1998,6,3,4,174,1.7525
1998,6,3,5,153,0.5986
1998,7,1,1,540,-7.2981
1998,7,1,2,224,-6.3896
1998,7,1,3,174,-7.4414
1998,7,1,4,205,-6.5149
1998,7,1,5,371,-7.5770
1998,7,2,1,148,-7.9433
1998,7,2,2,130,-7.8870
1998,7,2,3,115,-8.3328
1998,7,2,4,112,-8.7007
1998,7,2,5,142,-10.1217
1998,7,3,1,150,-0.7994
1998,7,3,2,168,-1.0048
1998,7,3,3,183,-1.2689
1998,7,3,4,171,-2.9891
1998,7,3,5,148,-2.5711
1998,8,1,1,530,-19.6868
1998,8,1,2,222,-18.8760
1998,8,1,3,173,-15.4253
1998,8,1,4,204,-19.2483
1998,8,1,5,369,-20.1890
1998,8,2,1,148,-18.9068
1998,8,2,2,130,-15.8717
1998,8,2,3,114,-15.3662
1998,8,2,4,111,-17.1889
1998,8,2,5,141,-20.8785
1998,8,3,1,150,-11.6699
1998,8,3,2,167,-11.9805
1998,8,3,3,182,-11.6653
1998,8,3,4,169,-13.2454
1998,8,3,5,147,-16.3018
1998,9,1,1,524,2.6213
1998,9,1,2,221,2.0148
1998,9,1,3,173,1.6150
1998,9,1,4,201,3.7142
1998,9,1,5,367,3.4792
1998,9,2,1,147,6.2955
1998,9,2,2,127,2.5101
1998,9,2,3,114,4.7918
1998,9,2,4,110,8.6603
1998,9,2,5,139,7.7958
1998,9,3,1,149,7.2643
1998,9,3,2,167,8.2055
1998,9,3,3,180,8.5301
1998,9,3,4,167,5.3176
1998,9,3,5,145,8.8687
1998,10,1,1,511,2.3986
1998,10,1,2,217,1.8099
1998,10,1,3,170,0.9477
1998,10,1,4,201,5.5618
1998,10,1,5,365,3.0117
1998,10,2,1,147,5.3105
1998,10,2,2,127,6.1052
1998,10,2,3,114,7.5069
1998,10,2,4,110,5.5122
1998,10,2,5,136,7.2775
1998,10,3,1,149,6.1512
1998,10,3,2,165,7.2453
1998,10,3,3,179,7.1409
1998,10,3,4,166,7.8850
1998,10,3,5,144,7.5091
1998,11,1,1,504,8.7937
1998,11,1,2,215,8.2300
1998,11,1,3,166,4.5089
1998,11,1,4,198,8.6924
1998,11,1,5,361,8.3303
1998,11,2,1,147,5.0800
1998,11,2,2,127,5.9442
1998,11,2,3,114,6.5595
1998,11,2,4,107,4.5789
1998,11,2,5,136,3.9964
1998,11,3,1,148,9.2076
1998,11,3,2,163,4.9507
1998,11,3,3,179,6.3456
1998,11,3,4,164,6.4402
1998,11,3,5,144,4.3691
1998,12,1,1,496,1.0953
1998,12,1,2,214,3.2430
1998,12,1,3,165,2.4858
1998,12,1,4,196,1.2768
1998,12,1,5,358,0.8743
1998,12,2,1,147,3.6784
1998,12,2,2,127,6.0447
1998,12,2,3,113,3.8368
1998,12,2,4,107,6.1857
1998,12,2,5,136,4.2459
1998,12,3,1,147,9.3308
1998,12,3,2,163,10.2354
1998,12,3,3,179,4.5219
1998,12,3,4,163,4.4549
1998,12,3,5,143,8.3389
1999,1,1,1,488,5.1396
1999,1,1,2,212,4.9387
1999,1,1,3,163,4.6545
1999,1,1,4,196,5.6725
1999,1,1,5,352,0.6461
1999,1,2,1,146,1.8802
1999,1,2,2,127,-1.5259
1999,1,2,3,113,-2.4418
1999,1,2,4,105,-2.4128
1999,1,2,5,135,0.4756
1999,1,3,1,146,10.3555
1999,1,3,2,163,5.8516
1999,1,3,3,179,0.5703
1999,1,3,4,163,2.2677
1999,1,3,5,142,6.0776
1999,2,1,1,481,-6.0658
1999,2,1,2,210,-7.5751
1999,2,1,3,160,-6.2929
1999,2,1,4,189,-8.3273
1999,2,1,5,350,-7.5868
1999,2,2,1,144,-7.9860
1999,2,2,2,126,-9.2045
1999,2,2,3,112,-7.7541
1999,2,2,4,105,-8.9971
1999,2,2,5,135,-8.0998
1999,2,3,1,146,-6.4299
1999,2,3,2,162,-5.0994
1999,2,3,3,177,-2.7888
1999,2,3,4,163,-3.7539
1999,2,3,5,140,-4.0976
1999,3,1,1,473,-2.0545
1999,3,1,2,208,-5.8966
1999,3,1,3,160,-6.1480
1999,3,1,4,188,-5.0764
1999,3,1,5,347,-5.7809
1999,3,2,1,142,-2.8522
1999,3,2,2,126,-0.2481
1999,3,2,3,111,-2.8855
1999,3,2,4,104,0.8940
1999,3,2,5,135,1.0917
1999,3,3,1,146,7.1015
1999,3,3,2,162,6.1759
1999,3,3,3,177,1.5373
1999,3,3,4,163,0.0637
1999,3,3,5,140,7.1918
1999,4,1,1,469,11.4952
1999,4,1,2,204,9.0629
1999,4,1,3,157,6.8696
1999,4,1,4,185,9.5199
1999,4,1,5,338,9.6565
1999,4,2,1,140,7.7643
1999,4,2,2,124,9.3916
1999,4,2,3,109,9.2676
1999,4,2,4,102,8.5204
1999,4,2,5,135,11.0111
1999,4,3,1,142,-1.4839
1999,4,3,2,161,2.9097
1999,4,3,3,176,4.4577
1999,4,3,4,163,5.5898
1999,4,3,5,138,5.3060
1999,5,1,1,463,6.3427
1999,5,1,2,200,4.9404
1999,5,1,3,156,8.3777
1999,5,1,4,182,5.8087
1999,5,1,5,336,5.7827
1999,5,2,1,140,3.6445
1999,5,2,2,122,3.5289
1999,5,2,3,109,4.7353
1999,5,2,4,102,3.5066
1999,5,2,5,135,2.2117
1999,5,3,1,140,-1.2529
1999,5,3,2,161,-4.3240
1999,5,3,3,176,-1.3075
1999,5,3,4,163,-1.3166
1999,5,3,5,136,1.9088
1999,6,1,1,460,7.4467
1999,6,1,2,196,6.7889
1999,6,1,3,154,8.6583
1999,6,1,4,181,8.0248
1999,6,1,5,334,8.3394
1999,6,2,1,139,6.3890
1999,6,2,2,120,7.3862
1999,6,2,3,109,5.7172
1999,6,2,4,102,8.3771
1999,6,2,5,135,6.5284
1999,6,3,1,139,9.5466
1999,6,3,2,160,6.6197
1999,6,3,3,175,4.8352
1999,6,3,4,161,2.6377
1999,6,3,5,137,4.4471
1999,7,1,1,507,2.1458
1999,7,1,2,224,2.6489
1999,7,1,3,167,0.9324
1999,7,1,4,200,-0.8358
1999,7,1,5,368,1.8389
1999,7,2,1,177,1.0006
1999,7,2,2,137,-1.9441
1999,7,2,3,111,-0.8323
1999,7,2,4,113,-1.0153
1999,7,2,5,143,-3.2673
1999,7,3,1,138,-6.4389
1999,7,3,2,174,-0.2742
1999,7,3,3,178,-3.3853
1999,7,3,4,170,-2.8582
1999,7,3,5,147,-0.9906
1999,8,1,1,504,-2.6279
1999,8,1,2,223,-1.5966
1999,8,1,3,165,-4.0260
1999,8,1,4,198,-2.8742
1999,8,1,5,359,-2.3214
1999,8,2,1,175,-2.6905
1999,8,2,2,136,-3.1971
1999,8,2,3,109,-2.0445
1999,8,2,4,110,-1.9607
1999,8,2,5,142,-2.3618
1999,8,3,1,138,1.2129
1999,8,3,2,174,2.7221
1999,8,3,3,177,-1.7567
1999,8,3,4,169,-1.8042
1999,8,3,5,146,-0.0090
1999,9,1,1,496,-2.2607
1999,9,1,2,221,-3.2169
1999,9,1,3,164,-2.1997
1999,9,1,4,196,-3.2073
1999,9,1,5,355,-2.9599
1999,9,2,1,174,-0.3782
1999,9,2,2,131,-1.1948
1999,9,2,3,109,0.8261
1999,9,2,4,109,0.9451
1999,9,2,5,141,-0.9152
1999,9,3,1,137,1.4074
1999,9,3,2,171,-5.3547
1999,9,3,3,174,-0.9644
1999,9,3,4,168,-1.3360
1999,9,3,5,146,-0.4333
1999,10,1,1,486,-2.5210
1999,10,1,2,217,0.7264
1999,10,1,3,162,-0.7495
1999,10,1,4,192,-4.6369
1999,10,1,5,345,-1.8251
1999,10,2,1,173,-2.4746
1999,10,2,2,130,-1.1410
1999,10,2,3,108,-0.3869
1999,10,2,4,108,-3.4595
1999,10,2,5,141,-1.9908
1999,10,3,1,137,8.0252
1999,10,3,2,171,4.4399
1999,10,3,3,174,1.8197
1999,10,3,4,166,8.4546
1999,10,3,5,143,6.6179
1999,11,1,1,479,10.8613
1999,11,1,2,214,15.6754
1999,11,1,3,162,8.5262
1999,11,1,4,190,3.5971
1999,11,1,5,342,8.6093
1999,11,2,1,173,10.5629
1999,11,2,2,130,8.7178
1999,11,2,3,107,4.2513
1999,11,2,4,106,2.9677
1999,11,2,5,140,6.7256
1999,11,3,1,137,9.5174
1999,11,3,2,170,4.2310
1999,11,3,3,172,-0.3614
1999,11,3,4,164,3.3974
1999,11,3,5,142,6.1177
1999,12,1,1,472,14.3959
1999,12,1,2,209,11.8256
1999,12,1,3,162,13.4591
1999,12,1,4,187,5.2131
1999,12,1,5,340,9.9854
1999,12,2,1,171,13.8743
1999,12,2,2,129,9.3536
1999,12,2,3,103,8.9015
1999,12,2,4,104,12.2064
1999,12,2,5,135,8.6642
1999,12,3,1,137,24.0849
1999,12,3,2,168,11.3169
1999,12,3,3,171,4.1553
1999,12,3,4,164,0.0968
1999,12,3,5,140,7.6744
2000,1,1,1,468,2.8685
2000,1,1,2,207,8.7068
2000,1,1,3,161,7.3522
2000,1,1,4,185,2.7738
2000,1,1,5,333,5.8087
2000,1,2,1,169,-0.2873
2000,1,2,2,127,-3.1366
2000,1,2,3,102,0.2238
2000,1,2,4,102,0.8608
2000,1,2,5,134,-1.6279
2000,1,3,1,135,-11.7136
2000,1,3,2,167,-3.5941
2000,1,3,3,171,-6.6494
2000,1,3,4,163,0.2944
2000,1,3,5,139,-4.9091
2000,2,1,1,464,19.4272
2000,2,1,2,206,20.5097
2000,2,1,3,161,26.5560
2000,2,1,4,181,14.6654
2000,2,1,5,331,20.6212
2000,2,2,1,167,14.8552
2000,2,2,2,125,19.7749
2000,2,2,3,102,12.5240
2000,2,2,4,102,14.9932
2000,2,2,5,134,18.5995
2000,2,3,1,133,7.8613
2000,2,3,2,167,4.3988
2000,2,3,3,171,-4.7737
2000,2,3,4,163,-4.7196
2000,2,3,5,138,7.2615
2000,3,1,1,460,-4.7808
2000,3,1,2,201,-0.9469
2000,3,1,3,159,-2.1377
2000,3,1,4,179,-7.8356
2000,3,1,5,327,-2.4924
2000,3,2,1,165,-4.8810
2000,3,2,2,123,-5.5436
2000,3,2,3,101,-1.2649
2000,3,2,4,100,-8.0001
2000,3,2,5,133,-5.0615
2000,3,3,1,131,6.8917
2000,3,3,2,167,10.9195
2000,3,3,3,171,10.4347
2000,3,3,4,162,5.4609
2000,3,3,5,137,5.4444
2000,4,1,1,455,-9.8592
2000,4,1,2,199,-8.4695
2000,4,1,3,156,-9.2543
2000,4,1,4,176,-7.3716
2000,4,1,5,323,-14.9257
2000,4,2,1,164,-5.3360
2000,4,2,2,122,-2.5213
2000,4,2,3,101,-2.4058
2000,4,2,4,96,0.4742
2000,4,2,5,132,-2.2379
2000,4,3,1,128,-5.2376
2000,4,3,2,167,-7.7279
2000,4,3,3,171,0.4683
2000,4,3,4,161,0.1153
2000,4,3,5,137,-0.2774
2000,5,1,1,450,-12.4600
2000,5,1,2,196,-8.1129
2000,5,1,3,155,-1.3407
2000,5,1,4,176,-3.3370
2000,5,1,5,321,-6.9840
2000,5,2,1,163,-10.0415
2000,5,2,2,118,-5.9965
2000,5,2,3,100,-6.4370
2000,5,2,4,93,-4.2997
2000,5,2,5,131,-5.0245
2000,5,3,1,128,-5.2942
2000,5,3,2,167,-6.3382
2000,5,3,3,168,-0.2310
2000,5,3,4,161,-0.9001
2000,5,3,5,134,-9.1513
2000,6,1,1,445,18.7382
2000,6,1,2,195,18.8391
2000,6,1,3,153,25.6908
2000,6,1,4,175,11.0286
2000,6,1,5,317,20.2049
2000,6,2,1,162,5.0277
2000,6,2,2,117,10.3542
2000,6,2,3,98,10.5143
2000,6,2,4,93,12.1675
2000,6,2,5,130,5.6519
2000,6,3,1,127,4.9210
2000,6,3,2,167,7.1670
2000,6,3,3,167,1.1810
2000,6,3,4,161,-0.8812
2000,6,3,5,134,10.8794
2000,7,1,1,466,0.3922
2000,7,1,2,218,0.0751
2000,7,1,3,180,0.4340
2000,7,1,4,181,2.5361
2000,7,1,5,390,-0.8890
2000,7,2,1,179,-7.7595
2000,7,2,2,112,0.7502
2000,7,2,3,97,2.2088
2000,7,2,4,118,2.2597
2000,7,2,5,160,1.6477
2000,7,3,1,176,-8.4963
2000,7,3,2,186,-0.4914
2000,7,3,3,177,-3.4379
2000,7,3,4,165,-1.6598
2000,7,3,5,154,-2.2754
2000,8,1,1,459,9.6285
2000,8,1,2,216,6.9395
2000,8,1,3,179,6.0066
2000,8,1,4,179,8.8552
2000,8,1,5,389,6.0760
2000,8,2,1,179,8.7479
2000,8,2,2,111,5.1555
2000,8,2,3,96,5.8389
2000,8,2,4,116,6.2206
2000,8,2,5,158,5.6254
2000,8,3,1,174,10.7380
2000,8,3,2,186,9.1696
2000,8,3,3,174,2.1175
2000,8,3,4,165,0.1947
2000,8,3,5,149,12.6861
2000,9,1,1,453,-3.0646
2000,9,1,2,212,-6.0173
2000,9,1,3,172,-2.5015
2000,9,1,4,178,-0.4421
2000,9,1,5,385,-1.8939
2000,9,2,1,179,-3.1240
2000,9,2,2,109,-0.3639
2000,9,2,3,96,-2.5118
2000,9,2,4,116,-2.6246
2000,9,2,5,154,-3.2394
2000,9,3,1,173,-11.1297
2000,9,3,2,184,-13.7948
2000,9,3,3,174,-3.5622
2000,9,3,4,165,2.5272
2000,9,3,5,146,-4.3092
2000,10,1,1,449,-7.6399
2000,10,1,2,210,-3.5015
2000,10,1,3,168,-4.2426
2000,10,1,4,176,-6.2102
2000,10,1,5,379,-6.6487
2000,10,2,1,179,-1.9846
2000,10,2,2,107,-2.4542
2000,10,2,3,95,-0.8898
2000,10,2,4,114,-0.2731
2000,10,2,5,150,-3.1403
2000,10,3,1,171,-3.3980
2000,10,3,2,182,-0.3731
2000,10,3,3,174,-1.6606
2000,10,3,4,161,3.8660
2000,10,3,5,144,-3.3019
2000,11,1,1,441,-10.2183
2000,11,1,2,202,-7.3438
2000,11,1,3,163,-6.5943
2000,11,1,4,172,-10.2013
2000,11,1,5,373,-7.9443
2000,11,2,1,179,-9.3074
2000,11,2,2,105,-9.2960
2000,11,2,3,93,-5.1327
2000,11,2,4,114,-2.8146
2000,11,2,5,149,-1.9349
2000,11,3,1,171,-14.2708
2000,11,3,2,180,-9.7372
2000,11,3,3,174,-8.1883
2000,11,3,4,160,-3.1865
2000,11,3,5,144,-11.9523
2000,12,1,1,430,2.0346
2000,12,1,2,200,-0.6913
2000,12,1,3,163,-0.3600
2000,12,1,4,169,2.7290
2000,12,1,5,366,-2.1476
2000,12,2,1,177,8.5977
2000,12,2,2,105,10.6903
2000,12,2,3,91,12.1997
2000,12,2,4,113,8.1944
2000,12,2,5,148,8.7398
2000,12,3,1,171,-3.7849
2000,12,3,2,178,-3.1719
2000,12,3,3,173,1.8064
2000,12,3,4,158,0.8087
2000,12,3,5,143,-0.4097
2001,1,1,1,421,19.8129
2001,1,1,2,197,15.7673
2001,1,1,3,161,12.7426
2001,1,1,4,167,15.1642
2001,1,1,5,360,15.9353
2001,1,2,1,176,6.5688
2001,1,2,2,104,4.3788
2001,1,2,3,89,4.0866
2001,1,2,4,112,1.7208
2001,1,2,5,145,5.3160
2001,1,3,1,170,13.8801
2001,1,3,2,177,5.1481
2001,1,3,3,173,3.6209
2001,1,3,4,157,-0.0334
2001,1,3,5,142,4.0196
2001,2,1,1,413,-4.5138
2001,2,1,2,194,-2.5968
2001,2,1,3,159,-2.8051
2001,2,1,4,162,-6.0751
2001,2,1,5,357,-2.2484
2001,2,2,1,171,-4.5371
2001,2,2,2,104,-1.7344
2001,2,2,3,88,-3.2912
2001,2,2,4,112,-0.8147
2001,2,2,5,143,-2.1129
2001,2,3,1,170,-13.6635
2001,2,3,2,177,-13.3535
2001,2,3,3,172,-7.7350
2001,2,3,4,157,-7.6644
2001,2,3,5,140,-2.6114
2001,3,1,1,412,-4.8774
2001,3,1,2,194,-2.4032
2001,3,1,3,156,-0.9541
2001,3,1,4,160,-5.1690
2001,3,1,5,356,-3.1390
2001,3,2,1,170,-2.8499
2001,3,2,2,103,0.2520
2001,3,2,3,88,-6.4021
2001,3,2,4,110,-3.9809
2001,3,2,5,142,-1.9260
2001,3,3,1,170,-8.4298
2001,3,3,2,177,-8.6198
2001,3,3,3,171,-4.7652
2001,3,3,4,155,-7.0646
2001,3,3,5,138,-7.0673
2001,4,1,1,408,6.6181
2001,4,1,2,191,6.3485
2001,4,1,3,154,6.9760
2001,4,1,4,160,6.8246
2001,4,1,5,349,6.5842
2001,4,2,1,169,6.6449
2001,4,2,2,103,7.0836
2001,4,2,3,87,4.2351
2001,4,2,4,110,5.2438
2001,4,2,5,142,6.8153
2001,4,3,1,170,13.5408
2001,4,3,2,177,10.1810
2001,4,3,3,171,5.9266
2001,4,3,4,154,6.9503
2001,4,3,5,137,10.8370
2001,5,1,1,402,6.9312
2001,5,1,2,187,11.8564
2001,5,1,3,153,14.5440
2001,5,1,4,157,10.1671
2001,5,1,5,344,12.2343
2001,5,2,1,167,5.2536
2001,5,2,2,103,2.8553
2001,5,2,3,87,3.3873
2001,5,2,4,107,2.5536
2001,5,2,5,141,2.9618
2001,5,3,1,170,1.1754
2001,5,3,2,177,-0.2127
2001,5,3,3,170,-0.1130
2001,5,3,4,154,0.0098
2001,5,3,5,135,0.3056
2001,6,1,1,392,2.9551
2001,6,1,2,184,2.4422
2001,6,1,3,151,1.8967
2001,6,1,4,156,3.9082
2001,6,1,5,336,3.3598
2001,6,2,1,166,2.9369
2001,6,2,2,101,1.6955
2001,6,2,3,86,6.5825
2001,6,2,4,107,4.1159
2001,6,2,5,138,3.5632
2001,6,3,1,169,2.3130
2001,6,3,2,177,-1.9063
2001,6,3,3,169,-3.5256
2001,6,3,4,153,-4.9009
2001,6,3,5,135,-1.6066
2001,7,1,1,436,-0.0461
2001,7,1,2,211,1.4469
2001,7,1,3,177,-2.0545
2001,7,1,4,191,-0.7139
2001,7,1,5,384,-1.8189
2001,7,2,1,148,-5.6223
2001,7,2,2,115,-2.3934
2001,7,2,3,113,-3.9187
2001,7,2,4,116,-3.3814
2001,7,2,5,187,-4.5514
2001,7,3,1,110,-3.5241
2001,7,3,2,141,-0.3766
2001,7,3,3,156,0.1953
2001,7,3,4,166,-2.9444
2001,7,3,5,172,0.2211
2001,8,1,1,433,-2.0439
2001,8,1,2,210,-0.8414
2001,8,1,3,171,-2.2682
2001,8,1,4,188,-1.8698
2001,8,1,5,380,-3.7914
2001,8,2,1,147,-2.9465
2001,8,2,2,113,-3.7885
2001,8,2,3,113,-0.3400
2001,8,2,4,116,-0.3429
2001,8,2,5,186,-2.7932
2001,8,3,1,110,-7.7058
2001,8,3,2,140,-3.4335
2001,8,3,3,156,-4.2792
2001,8,3,4,166,-8.0550
2001,8,3,5,171,-6.6432
2001,9,1,1,428,-11.6791
2001,9,1,2,205,-13.7271
2001,9,1,3,168,-13.5999
2001,9,1,4,184,-10.7648
2001,9,1,5,370,-14.0477
2001,9,2,1,146,-15.5063
2001,9,2,2,113,-15.2291
2001,9,2,3,112,-15.1865
2001,9,2,4,116,-14.5594
2001,9,2,5,185,-18.2646
2001,9,3,1,108,-10.3797
2001,9,3,2,140,-10.8389
2001,9,3,3,155,-6.6063
2001,9,3,4,162,-9.5241
2001,9,3,5,168,-8.5522
2001,10,1,1,425,6.7055
2001,10,1,2,203,5.6722
2001,10,1,3,165,7.0810
2001,10,1,4,179,9.1648
2001,10,1,5,366,7.7178
2001,10,2,1,146,10.4367
2001,10,2,2,111,4.5393
2001,10,2,3,110,6.2206
2001,10,2,4,116,4.1147
2001,10,2,5,185,7.2311
2001,10,3,1,107,3.8000
2001,10,3,2,140,2.5070
2001,10,3,3,154,4.4441
2001,10,3,4,162,2.7571
2001,10,3,5,168,2.5534
2001,11,1,1,420,5.0722
2001,11,1,2,202,5.2461
2001,11,1,3,161,6.5855
2001,11,1,4,176,6.1478
2001,11,1,5,361,9.6248
2001,11,2,1,144,5.8585
2001,11,2,2,109,7.3332
2001,11,2,3,110,8.7128
2001,11,2,4,116,7.6812
2001,11,2,5,185,12.2135
2001,11,3,1,107,0.3546
2001,11,3,2,138,6.5062
2001,11,3,3,154,7.2741
2001,11,3,4,162,9.3231
2001,11,3,5,166,10.6414
2001,12,1,1,412,6.2111
2001,12,1,2,196,8.3030
2001,12,1,3,158,6.0862
2001,12,1,4,176,7.1247
2001,12,1,5,359,6.9061
2001,12,2,1,144,6.9222
2001,12,2,2,109,5.1482
2001,12,2,3,109,6.8482
2001,12,2,4,115,6.2996
2001,12,2,5,185,7.3320
2001,12,3,1,106,4.4958
2001,12,3,2,138,1.1747
2001,12,3,3,152,-0.9163
2001,12,3,4,161,0.8247
2001,12,3,5,165,1.0914
2002,1,1,1,404,6.2733
2002,1,1,2,194,4.0645
2002,1,1,3,157,2.1653
2002,1,1,4,174,1.3892
2002,1,1,5,358,2.4380
2002,1,2,1,143,-0.3182
2002,1,2,2,109,1.4967
2002,1,2,3,109,0.4952
2002,1,2,4,115,-1.0599
2002,1,2,5,185,0.4312
2002,1,3,1,106,0.7124
2002,1,3,2,137,-3.7078
2002,1,3,3,151,0.3910
2002,1,3,4,160,-2.0531
2002,1,3,5,164,0.6071
2002,2,1,1,400,-3.3885
2002,2,1,2,192,-1.8612
2002,2,1,3,157,-3.4239
2002,2,1,4,173,-2.3806
2002,2,1,5,351,-3.6832
2002,2,2,1,143,-3.0643
2002,2,2,2,109,0.0512
2002,2,2,3,109,-0.3359
2002,2,2,4,115,0.3767
2002,2,2,5,184,-2.6060
2002,2,3,1,105,1.7324
2002,2,3,2,135,3.1045
2002,2,3,3,150,-0.5919
2002,2,3,4,159,-3.3738
2002,2,3,5,163,-5.7749
2002,3,1,1,397,10.0620
2002,3,1,2,188,9.6215
2002,3,1,3,155,12.2105
2002,3,1,4,171,9.1311
2002,3,1,5,346,9.2776
2002,3,2,1,143,10.1989
2002,3,2,2,109,10.5172
2002,3,2,3,109,8.2901
2002,3,2,4,115,8.3496
2002,3,2,5,183,7.1713
2002,3,3,1,104,4.2190
2002,3,3,2,134,3.4129
2002,3,3,3,150,3.1383
2002,3,3,4,159,2.8178
2002,3,3,5,163,4.6156
2002,4,1,1,395,1.3053
2002,4,1,2,186,4.9768
2002,4,1,3,153,6.2400
2002,4,1,4,170,4.8964
2002,4,1,5,345,7.4669
2002,4,2,1,143,-0.7695
2002,4,2,2,109,3.4319
2002,4,2,3,108,2.0201
2002,4,2,4,114,1.6147
2002,4,2,5,182,1.2613
2002,4,3,1,104,-6.4562
2002,4,3,2,133,-4.0813
2002,4,3,3,149,-4.8583
2002,4,3,4,159,-8.1921
2002,4,3,5,162,-8.1364
2002,5,1,1,387,0.5539
2002,5,1,2,185,-1.1314
2002,5,1,3,152,-1.9727
2002,5,1,4,170,-0.6394
2002,5,1,5,344,-0.3336
2002,5,2,1,142,-6.4437
2002,5,2,2,108,-4.1009
2002,5,2,3,108,-3.7433
2002,5,2,4,114,-3.0873
2002,5,2,5,181,-3.4917
2002,5,3,1,104,-2.4482
2002,5,3,2,133,0.9346
2002,5,3,3,149,-0.9920
2002,5,3,4,159,0.1475
2002,5,3,5,162,-2.5764
2002,6,1,1,380,-3.1767
2002,6,1,2,184,-1.6592
2002,6,1,3,151,-3.5533
2002,6,1,4,168,-1.3750
2002,6,1,5,342,-0.1386
2002,6,2,1,141,-5.0686
2002,6,2,2,108,-4.1071
2002,6,2,3,107,-4.3779
2002,6,2,4,114,-5.0521
2002,6,2,5,180,-6.8591
2002,6,3,1,103,-2.4626
2002,6,3,2,133,-6.0989
2002,6,3,3,149,-8.3295
2002,6,3,4,157,-7.0945
2002,6,3,5,162,-11.2427
2002,7,1,1,527,-16.3924
2002,7,1,2,223,-13.8000
2002,7,1,3,172,-17.0450
2002,7,1,4,162,-13.9126
2002,7,1,5,347,-15.2663
2002,7,2,1,169,-15.1707
2002,7,2,2,114,-16.6420
2002,7,2,3,97,-18.9103
2002,7,2,4,87,-14.4319
2002,7,2,5,146,-16.0531
2002,7,3,1,87,-10.5616
2002,7,3,2,121,-6.7360
2002,7,3,3,160,-6.5802
2002,7,3,4,163,-6.5984
2002,7,3,5,170,-9.2346
2002,8,1,1,522,-1.2488
2002,8,1,2,222,-0.9465
2002,8,1,3,172,0.5249
2002,8,1,4,162,-3.5346
2002,8,1,5,342,-1.6212
2002,8,2,1,168,0.2377
2002,8,2,2,114,1.3470
2002,8,2,3,97,-1.7292
2002,8,2,4,87,2.3304
2002,8,2,5,146,-2.2165
2002,8,3,1,87,0.6438
2002,8,3,2,120,1.6322
2002,8,3,3,160,0.5210
2002,8,3,4,162,-1.2313
2002,8,3,5,170,0.6193
2002,9,1,1,517,-7.9736
2002,9,1,2,221,-9.0487
2002,9,1,3,168,-11.0510
2002,9,1,4,159,-10.4232
2002,9,1,5,337,-9.2666
2002,9,2,1,167,-8.0876
2002,9,2,2,113,-7.9840
2002,9,2,3,97,-7.3874
2002,9,2,4,87,-6.2602
2002,9,2,5,146,-7.4208
2002,9,3,1,87,-7.7587
2002,9,3,2,120,-9.2397
2002,9,3,3,160,-9.2750
2002,9,3,4,162,-11.7297
2002,9,3,5,169,-11.8588
2002,10,1,1,516,2.6513
2002,10,1,2,219,4.0003
2002,10,1,3,167,4.9054
2002,10,1,4,159,0.4421
2002,10,1,5,335,3.6956
2002,10,2,1,167,5.5953
2002,10,2,2,113,2.6206
2002,10,2,3,97,4.8628
2002,10,2,4,87,4.4265
2002,10,2,5,146,5.2508
2002,10,3,1,87,4.0749
2002,10,3,2,120,7.3923
2002,10,3,3,160,6.1727
2002,10,3,4,162,12.5206
2002,10,3,5,169,8.9535
2002,11,1,1,505,10.4584
2002,11,1,2,217,8.9853
2002,11,1,3,163,13.6597
2002,11,1,4,157,14.3363
2002,11,1,5,331,12.5838
2002,11,2,1,166,7.6045
2002,11,2,2,113,7.9935
2002,11,2,3,97,9.5590
2002,11,2,4,87,8.4451
2002,11,2,5,146,12.0501
2002,11,3,1,87,9.2987
2002,11,3,2,119,4.1692
