year,month,rank_ME,rank_DAC,nstocks,ret_vw
1998,12,1,2,370,3.9827
1998,12,1,3,246,2.4985
1998,12,1,4,337,0.6103
1998,12,1,5,899,1.3501
1998,12,2,1,225,6.3306
1998,12,2,2,132,6.8457
1998,12,2,3,136,4.4024
1998,12,2,4,162,5.7195
1998,12,2,5,233,6.0016
1998,12,3,1,199,10.4243
1998,12,3,2,194,6.4189
1998,12,3,3,181,8.0053
1998,12,3,4,168,3.6254
1998,12,3,5,168,6.4268
1999,1,1,1,752,7.4371
1999,1,1,2,366,6.0330
1999,1,1,3,243,3.0153
1999,1,1,4,332,4.3150
1999,1,1,5,881,6.5350
1999,1,2,1,224,5.9991
1999,1,2,2,132,0.2349
1999,1,2,3,135,0.1032
1999,1,2,4,159,-1.3965
1999,1,2,5,232,0.6819
1999,1,3,1,199,11.5127
1999,1,3,2,193,2.0374
1999,1,3,3,181,1.7693
1999,1,3,4,168,1.0411
1999,1,3,5,167,2.6356
1999,2,1,1,734,-8.5084
1999,2,1,2,361,-7.5743
1999,2,1,3,236,-6.0614
1999,2,1,4,327,-6.0823
1999,2,1,5,866,-7.7921
1999,2,2,1,223,-9.1020
1999,2,2,2,132,-7.7470
1999,2,2,3,133,-7.6787
1999,2,2,4,157,-9.0107
1999,2,2,5,232,-11.2736
1999,2,3,1,198,-7.7382
1999,2,3,2,192,-2.5313
1999,2,3,3,180,-3.4135
1999,2,3,4,166,-2.8932
1999,2,3,5,165,-1.9246
1999,3,1,1,725,-2.4986
1999,3,1,2,355,-4.0627
1999,3,1,3,231,-3.4991
1999,3,1,4,325,-2.9268
1999,3,1,5,854,-4.6078
1999,3,2,1,222,0.3271
1999,3,2,2,132,0.4759
1999,3,2,3,131,-0.3678
1999,3,2,4,156,-0.2413
1999,3,2,5,230,-0.7075
1999,3,3,1,197,6.3226
1999,3,3,2,192,4.5457
1999,3,3,3,180,1.3307
1999,3,3,4,166,2.9785
1999,3,3,5,165,5.4085
1999,4,1,1,714,11.4646
1999,4,1,2,349,8.2068
1999,4,1,3,222,3.5273
1999,4,1,4,320,9.7156
1999,4,1,5,840,10.2975
1999,4,2,1,220,9.3747
1999,4,2,2,128,5.3705
1999,4,2,3,131,8.8457
1999,4,2,4,154,9.4691
1999,4,2,5,226,8.0739
1999,4,3,1,194,-0.9300
1999,4,3,2,188,5.3244
1999,4,3,3,178,4.9144
1999,4,3,4,166,9.0798
1999,4,3,5,164,1.1764
1999,5,1,1,701,5.4503
1999,5,1,2,344,3.2492
1999,5,1,3,221,7.0174
1999,5,1,4,315,3.9516
1999,5,1,5,830,5.9331
1999,5,2,1,219,3.0644
1999,5,2,2,127,4.4887
1999,5,2,3,131,3.5914
1999,5,2,4,153,-0.1679
1999,5,2,5,223,3.8505
1999,5,3,1,193,-4.3018
1999,5,3,2,188,-1.3610
1999,5,3,3,177,0.1039
1999,5,3,4,165,-0.0590
1999,5,3,5,161,-0.3292
1999,6,1,1,691,5.2470
1999,6,1,2,339,7.7831
1999,6,1,3,217,7.6075
1999,6,1,4,312,7.4424
1999,6,1,5,822,9.0865
1999,6,2,1,216,7.7402
1999,6,2,2,127,5.3254
1999,6,2,3,130,5.8345
1999,6,2,4,152,7.3759
1999,6,2,5,223,9.3433
1999,6,3,1,193,8.7510
1999,6,3,2,187,4.4143
1999,6,3,3,177,3.2040
1999,6,3,4,163,4.2449
1999,6,3,5,160,5.3442
1999,7,1,1,777,3.0942
1999,7,1,2,319,1.8837
1999,7,1,3,277,2.8945
1999,7,1,4,323,1.7775
1999,7,1,5,883,0.5094
1999,7,2,1,260,-0.9815
1999,7,2,2,164,1.3353
1999,7,2,3,133,-2.2524
1999,7,2,4,135,-2.1333
1999,7,2,5,225,-2.8538
1999,7,3,1,204,-4.6594
1999,7,3,2,178,-1.0182
1999,7,3,3,196,-0.2834
1999,7,3,4,179,-2.7728
1999,7,3,5,167,-2.2485
1999,8,1,1,766,-2.7416
1999,8,1,2,312,-1.9481
1999,8,1,3,274,0.6230
1999,8,1,4,318,-2.3568
1999,8,1,5,875,-2.2619
1999,8,2,1,259,-1.1137
1999,8,2,2,161,-3.7484
1999,8,2,3,133,-1.8272
1999,8,2,4,133,-4.9739
1999,8,2,5,220,-3.2205
1999,8,3,1,203,3.3105
1999,8,3,2,178,1.9779
1999,8,3,3,194,0.2306
1999,8,3,4,178,-3.5991
1999,8,3,5,165,-2.5334
1999,9,1,1,756,-0.4288
1999,9,1,2,311,-1.9982
1999,9,1,3,270,-0.4870
1999,9,1,4,312,-2.1051
1999,9,1,5,866,-2.0315
1999,9,2,1,256,-0.2366
1999,9,2,2,159,1.4119
1999,9,2,3,128,0.3916
1999,9,2,4,133,0.9157
1999,9,2,5,218,-1.5391
1999,9,3,1,201,-0.5889
1999,9,3,2,176,-2.0034
1999,9,3,3,192,-5.1526
1999,9,3,4,177,-2.9203
1999,9,3,5,163,-1.1856
1999,10,1,1,737,-0.3280
1999,10,1,2,307,-2.6480
1999,10,1,3,260,0.4772
1999,10,1,4,308,-3.6124
1999,10,1,5,857,-2.3131
1999,10,2,1,254,-0.1443
1999,10,2,2,159,0.4913
1999,10,2,3,126,-2.7646
1999,10,2,4,132,-1.7506
1999,10,2,5,218,-3.4640
1999,10,3,1,201,7.3001
1999,10,3,2,175,7.3809
1999,10,3,3,189,3.5245
1999,10,3,4,176,4.4692
1999,10,3,5,162,0.6665
1999,11,1,1,723,16.9041
1999,11,1,2,303,12.4948
1999,11,1,3,255,11.3669
1999,11,1,4,304,9.4675
1999,11,1,5,852,12.8811
1999,11,2,1,252,12.7196
1999,11,2,2,159,6.1447
1999,11,2,3,123,5.6762
1999,11,2,4,132,7.3267
1999,11,2,5,217,8.2931
1999,11,3,1,198,8.3237
1999,11,3,2,174,0.1435
1999,11,3,3,188,1.7160
1999,11,3,4,176,4.3001
1999,11,3,5,159,3.9787
1999,12,1,1,712,25.8202
1999,12,1,2,300,6.6523
1999,12,1,3,247,13.6730
1999,12,1,4,302,7.6451
1999,12,1,5,843,14.1060
1999,12,2,1,248,17.6366
1999,12,2,2,157,8.8196
1999,12,2,3,121,7.8916
1999,12,2,4,126,9.1044
1999,12,2,5,212,9.9785
1999,12,3,1,198,16.5555
1999,12,3,2,173,7.3037
1999,12,3,3,186,5.0595
1999,12,3,4,173,-0.2288
1999,12,3,5,157,8.3543
2000,1,1,1,702,13.0477
2000,1,1,2,298,11.0357
2000,1,1,3,248,4.2269
2000,1,1,4,299,5.9111
2000,1,1,5,824,6.4699
2000,1,2,1,245,-0.1129
2000,1,2,2,151,-4.1961
2000,1,2,3,121,-0.2742
2000,1,2,4,124,-0.4061
2000,1,2,5,211,0.4265
2000,1,3,1,198,-9.2510
2000,1,3,2,171,-0.4826
2000,1,3,3,184,-4.4359
2000,1,3,4,173,-4.1854
2000,1,3,5,156,-2.8539
2000,2,1,1,692,44.6104
2000,2,1,2,296,31.4961
2000,2,1,3,246,26.2717
2000,2,1,4,295,18.1679
2000,2,1,5,821,27.0506
2000,2,2,1,244,25.7156
2000,2,2,2,150,13.9265
2000,2,2,3,120,15.1527
2000,2,2,4,122,19.4551
2000,2,2,5,210,16.4456
2000,2,3,1,197,8.9799
2000,2,3,2,169,2.0298
2000,2,3,3,184,-2.0118
2000,2,3,4,172,-6.8262
2000,2,3,5,154,0.0168
2000,3,1,1,680,-16.4851
2000,3,1,2,295,-7.7479
2000,3,1,3,240,-3.0202
2000,3,1,4,291,-7.6004
2000,3,1,5,812,-8.4044
2000,3,2,1,240,-11.9219
2000,3,2,2,149,-3.7307
2000,3,2,3,118,-6.6985
2000,3,2,4,119,-4.3101
2000,3,2,5,209,-2.1054
2000,3,3,1,195,7.9611
2000,3,3,2,167,10.7486
2000,3,3,3,183,0.9551
2000,3,3,4,172,7.3194
2000,3,3,5,154,8.7746
2000,4,1,1,672,-20.5338
2000,4,1,2,289,-14.9406
2000,4,1,3,238,-13.4918
2000,4,1,4,287,-7.0048
2000,4,1,5,806,-15.8955
2000,4,2,1,236,-9.1274
2000,4,2,2,147,-3.4138
2000,4,2,3,117,-1.2008
2000,4,2,4,118,-2.4607
2000,4,2,5,208,-10.0358
2000,4,3,1,192,-8.8619
2000,4,3,2,167,-0.9779
2000,4,3,3,181,1.2666
2000,4,3,4,172,0.9200
2000,4,3,5,153,-4.7602
2000,5,1,1,669,-13.7139
2000,5,1,2,286,-10.2717
2000,5,1,3,234,-7.5451
2000,5,1,4,284,-8.5875
2000,5,1,5,799,-9.7084
2000,5,2,1,233,-8.8090
2000,5,2,2,145,-7.3726
2000,5,2,3,115,-4.6933
2000,5,2,4,113,-6.0789
2000,5,2,5,208,-5.4749
2000,5,3,1,190,-8.8121
2000,5,3,2,166,-2.1283
2000,5,3,3,178,-0.3195
2000,5,3,4,172,-1.3524
2000,5,3,5,153,-3.3203
2000,6,1,1,661,31.0210
2000,6,1,2,284,24.7945
2000,6,1,3,234,23.3547
2000,6,1,4,276,12.1967
2000,6,1,5,790,22.1512
2000,6,2,1,231,13.5366
2000,6,2,2,144,7.6119
2000,6,2,3,114,11.0539
2000,6,2,4,110,7.6635
2000,6,2,5,206,8.0036
2000,6,3,1,190,12.3747
2000,6,3,2,166,1.0873
2000,6,3,3,177,2.3779
2000,6,3,4,171,-0.3021
2000,6,3,5,153,1.2658
2000,7,1,1,631,-0.7465
2000,7,1,2,285,0.4856
2000,7,1,3,246,-1.5519
2000,7,1,4,311,-2.1749
2000,7,1,5,799,-3.0550
2000,7,2,1,231,-5.0467
2000,7,2,2,130,1.2630
2000,7,2,3,146,-0.4794
2000,7,2,4,136,1.0498
2000,7,2,5,249,-4.6252
2000,7,3,1,235,-2.8494
2000,7,3,2,188,-3.5137
2000,7,3,3,178,-3.4961
2000,7,3,4,204,-2.9742
2000,7,3,5,197,-5.2757
2000,8,1,1,624,8.3348
2000,8,1,2,284,7.3072
2000,8,1,3,245,4.0987
2000,8,1,4,309,9.2666
2000,8,1,5,789,8.1340
2000,8,2,1,230,8.6506
2000,8,2,2,129,4.6086
2000,8,2,3,144,7.4337
2000,8,2,4,136,5.8651
2000,8,2,5,246,9.3323
2000,8,3,1,234,8.0431
2000,8,3,2,186,8.1900
2000,8,3,3,177,6.3804
2000,8,3,4,199,6.1168
2000,8,3,5,194,3.2000
2000,9,1,1,613,-5.2388
2000,9,1,2,280,-1.6998
2000,9,1,3,239,-1.5438
2000,9,1,4,307,-4.8269
2000,9,1,5,782,-4.1726
2000,9,2,1,226,-2.2941
2000,9,2,2,128,-1.8184
2000,9,2,3,143,-1.7446
2000,9,2,4,136,-5.6040
2000,9,2,5,243,-3.4330
2000,9,3,1,232,-14.1269
2000,9,3,2,183,-4.8993
2000,9,3,3,175,-1.8545
2000,9,3,4,198,-3.3171
2000,9,3,5,193,0.1550
2000,10,1,1,602,-8.7210
2000,10,1,2,271,-4.8961
2000,10,1,3,239,-6.4473
2000,10,1,4,302,-8.3985
2000,10,1,5,776,-9.0869
2000,10,2,1,226,-7.8478
2000,10,2,2,124,-0.5724
2000,10,2,3,142,-0.7925
2000,10,2,4,135,0.1505
2000,10,2,5,241,-3.8879
2000,10,3,1,230,-1.8476
2000,10,3,2,178,-4.7170
2000,10,3,3,174,0.5191
2000,10,3,4,197,1.2292
2000,10,3,5,191,-0.7053
2000,11,1,1,585,-15.1199
2000,11,1,2,265,-7.3297
2000,11,1,3,233,-6.5565
2000,11,1,4,298,-9.5031
2000,11,1,5,758,-11.4510
2000,11,2,1,225,-13.2389
2000,11,2,2,123,-6.5500
2000,11,2,3,141,-4.0180
2000,11,2,4,131,-3.2730
2000,11,2,5,239,-10.3167
2000,11,3,1,226,-16.9320
2000,11,3,2,176,-8.7010
2000,11,3,3,174,-3.1318
2000,11,3,4,195,-5.4715
2000,11,3,5,191,-10.3889
2000,12,1,1,570,-3.3206
2000,12,1,2,262,-1.2673
2000,12,1,3,229,-1.4498
2000,12,1,4,293,-1.9208
2000,12,1,5,748,-1.1245
2000,12,2,1,225,6.6197
2000,12,2,2,122,7.5421
2000,12,2,3,139,10.5684
2000,12,2,4,130,6.2685
2000,12,2,5,237,7.2953
2000,12,3,1,226,-8.9045
2000,12,3,2,175,3.3538
2000,12,3,3,174,3.9278
2000,12,3,4,191,0.7356
2000,12,3,5,190,1.1039
2001,1,1,1,560,23.6896
2001,1,1,2,259,16.3929
2001,1,1,3,225,11.8339
2001,1,1,4,287,17.2932
2001,1,1,5,735,16.7868
2001,1,2,1,219,8.9408
2001,1,2,2,122,7.5867
2001,1,2,3,138,1.0861
2001,1,2,4,127,5.6786
2001,1,2,5,236,7.3526
2001,1,3,1,225,12.7967
2001,1,3,2,174,1.7459
2001,1,3,3,172,-0.0810
2001,1,3,4,191,2.9862
2001,1,3,5,190,1.6046
2001,2,1,1,548,-8.6285
2001,2,1,2,255,-2.7852
2001,2,1,3,219,-2.9495
2001,2,1,4,281,-3.8106
2001,2,1,5,722,-6.4298
2001,2,2,1,216,-8.8431
2001,2,2,2,120,-2.4299
2001,2,2,3,137,-2.0703
2001,2,2,4,125,-1.5938
2001,2,2,5,235,-6.7814
2001,2,3,1,224,-16.3766
2001,2,3,2,173,-5.5507
2001,2,3,3,171,-8.8069
2001,2,3,4,191,-6.0680
2001,2,3,5,190,-10.8466
2001,3,1,1,536,-6.1820
2001,3,1,2,254,-3.5973
2001,3,1,3,218,-4.3897
2001,3,1,4,279,-3.3160
2001,3,1,5,716,-3.8611
2001,3,2,1,214,-5.5466
2001,3,2,2,118,-2.9344
2001,3,2,3,137,-2.3762
2001,3,2,4,122,-2.8551
2001,3,2,5,235,-6.7839
2001,3,3,1,224,-11.5264
2001,3,3,2,172,-7.3129
2001,3,3,3,167,-5.3041
2001,3,3,4,191,-4.5339
2001,3,3,5,188,-9.2856
2001,4,1,1,525,8.2458
2001,4,1,2,248,8.5152
2001,4,1,3,215,5.3208
2001,4,1,4,277,5.9328
2001,4,1,5,709,4.9880
2001,4,2,1,211,8.8558
2001,4,2,2,117,8.3617
2001,4,2,3,137,7.9132
2001,4,2,4,122,5.6091
2001,4,2,5,235,7.5601
2001,4,3,1,223,14.0045
2001,4,3,2,172,9.9340
2001,4,3,3,166,5.6454
2001,4,3,4,190,8.1521
2001,4,3,5,186,6.3206
2001,5,1,1,512,10.8060
2001,5,1,2,244,11.6715
2001,5,1,3,212,11.3457
2001,5,1,4,271,13.2306
2001,5,1,5,696,11.5490
2001,5,2,1,207,4.5001
2001,5,2,2,116,3.2494
2001,5,2,3,136,2.5946
2001,5,2,4,122,3.7967
2001,5,2,5,233,5.6779
2001,5,3,1,222,0.3325
2001,5,3,2,172,0.7379
2001,5,3,3,165,-1.3582
2001,5,3,4,189,0.2150
2001,5,3,5,186,0.4936
2001,6,1,1,499,2.3471
2001,6,1,2,239,1.0831
2001,6,1,3,208,1.3225
2001,6,1,4,265,2.4933
2001,6,1,5,686,4.1471
2001,6,2,1,204,5.8682
2001,6,2,2,113,5.0067
2001,6,2,3,135,1.6653
2001,6,2,4,122,3.4368
2001,6,2,5,231,6.3187
2001,6,3,1,222,0.3615
2001,6,3,2,172,-0.3607
2001,6,3,3,165,-5.2205
2001,6,3,4,187,-3.9237
2001,6,3,5,183,-6.1992
2001,7,1,1,674,-5.3438
2001,7,1,2,237,-0.0922
2001,7,1,3,227,-1.0441
2001,7,1,4,251,-2.0495
2001,7,1,5,788,-2.9907
2001,7,2,1,227,-8.0982
2001,7,2,2,132,-3.3183
2001,7,2,3,118,-2.4790
2001,7,2,4,151,-4.4946
2001,7,2,5,265,-7.7279
2001,7,3,1,224,-4.8985
2001,7,3,2,154,-0.1280
2001,7,3,3,168,1.2568
2001,7,3,4,120,-3.8768
2001,7,3,5,193,-0.2438
2001,8,1,1,658,-5.2333
2001,8,1,2,233,-1.3138
2001,8,1,3,226,-1.4845
2001,8,1,4,249,-1.5182
2001,8,1,5,776,-4.7382
2001,8,2,1,227,-5.1151
2001,8,2,2,131,-2.1719
2001,8,2,3,118,-1.2594
2001,8,2,4,151,-2.0628
2001,8,2,5,261,-4.4882
2001,8,3,1,222,-10.0652
2001,8,3,2,154,-6.5146
2001,8,3,3,168,-3.1701
2001,8,3,4,120,-4.2948
2001,8,3,5,193,-7.1678
2001,9,1,1,631,-15.8635
2001,9,1,2,228,-12.2853
2001,9,1,3,223,-14.4617
2001,9,1,4,245,-12.9389
2001,9,1,5,755,-13.9432
2001,9,2,1,225,-17.8585
2001,9,2,2,131,-15.6412
2001,9,2,3,118,-14.4765
2001,9,2,4,150,-15.0209
2001,9,2,5,260,-18.7654
2001,9,3,1,220,-13.6493
2001,9,3,2,150,-7.3450
2001,9,3,3,167,-13.5346
2001,9,3,4,115,-8.0478
2001,9,3,5,193,-4.3456
2001,10,1,1,624,11.1837
2001,10,1,2,226,6.2082
2001,10,1,3,221,2.6198
2001,10,1,4,243,6.0547
2001,10,1,5,743,10.0132
2001,10,2,1,221,9.4862
2001,10,2,2,131,7.0468
2001,10,2,3,117,6.4507
2001,10,2,4,149,4.1299
2001,10,2,5,259,9.4522
2001,10,3,1,219,9.7443
2001,10,3,2,149,1.7948
2001,10,3,3,167,4.1390
2001,10,3,4,115,2.3935
2001,10,3,5,192,0.8412
2001,11,1,1,615,9.7204
2001,11,1,2,221,5.6586
2001,11,1,3,220,5.7553
2001,11,1,4,241,5.4361
2001,11,1,5,737,6.3474
2001,11,2,1,220,11.2234
2001,11,2,2,131,6.4237
2001,11,2,3,117,8.2772
2001,11,2,4,147,8.3433
2001,11,2,5,258,10.6202
2001,11,3,1,217,10.2992
2001,11,3,2,149,7.4267
2001,11,3,3,166,10.9028
2001,11,3,4,114,6.2127
2001,11,3,5,191,4.6700
2001,12,1,1,602,8.0448
2001,12,1,2,213,7.0759
2001,12,1,3,215,7.2843
2001,12,1,4,236,7.2128
2001,12,1,5,725,7.2315
2001,12,2,1,219,5.6933
2001,12,2,2,129,5.5775
2001,12,2,3,117,6.9318
2001,12,2,4,147,8.1024
2001,12,2,5,258,7.2764
2001,12,3,1,217,0.4364
2001,12,3,2,147,0.8168
2001,12,3,3,164,1.0651
2001,12,3,4,114,3.4572
2001,12,3,5,190,-0.8463
2002,1,1,1,593,1.9264
2002,1,1,2,210,4.0016
2002,1,1,3,215,3.0539
2002,1,1,4,235,2.5262
2002,1,1,5,717,2.6859
2002,1,2,1,218,-2.5215
2002,1,2,2,128,-0.2450
2002,1,2,3,116,2.0789
2002,1,2,4,147,0.0011
2002,1,2,5,257,-2.0595
2002,1,3,1,215,-1.9512
2002,1,3,2,146,-1.2162
2002,1,3,3,164,1.5626
2002,1,3,4,113,-3.5626
2002,1,3,5,189,-1.1534
2002,2,1,1,584,-6.7648
2002,2,1,2,205,-2.6678
2002,2,1,3,213,-0.7735
2002,2,1,4,233,-3.8567
2002,2,1,5,713,-5.8607
2002,2,2,1,218,-6.0035
2002,2,2,2,128,-0.7729
2002,2,2,3,116,-0.5300
2002,2,2,4,147,0.3842
2002,2,2,5,256,-4.5742
2002,2,3,1,214,-6.8718
2002,2,3,2,145,0.6636
2002,2,3,3,161,-2.9176
2002,2,3,4,112,-1.0042
2002,2,3,5,188,-1.0580
2002,3,1,1,574,9.4389
2002,3,1,2,202,11.1801
2002,3,1,3,210,9.3048
2002,3,1,4,233,6.8827
2002,3,1,5,704,9.3418
2002,3,2,1,217,8.5180
2002,3,2,2,127,11.6127
2002,3,2,3,116,7.7480
2002,3,2,4,146,8.2274
2002,3,2,5,257,10.3253
2002,3,3,1,213,7.1303
2002,3,3,2,145,2.8209
2002,3,3,3,161,4.7666
2002,3,3,4,112,1.8942
2002,3,3,5,186,1.7245
2002,4,1,1,566,0.9045
2002,4,1,2,201,4.7394
2002,4,1,3,209,5.0586
2002,4,1,4,228,2.9846
2002,4,1,5,700,0.5078
2002,4,2,1,217,-3.9796
2002,4,2,2,127,1.3891
2002,4,2,3,116,3.0222
2002,4,2,4,145,1.7991
2002,4,2,5,254,-1.0352
2002,4,3,1,212,-6.5042
2002,4,3,2,145,-7.1232
2002,4,3,3,159,-3.9311
2002,4,3,4,111,-8.5181
2002,4,3,5,186,-8.1782
2002,5,1,1,555,-1.1181
2002,5,1,2,200,-2.6479
2002,5,1,3,204,-1.4409
2002,5,1,4,225,0.0861
2002,5,1,5,692,-2.9265
2002,5,2,1,216,-6.3391
2002,5,2,2,127,-5.0180
2002,5,2,3,115,-3.8012
2002,5,2,4,144,-3.7235
2002,5,2,5,253,-5.4387
2002,5,3,1,212,-1.1495
2002,5,3,2,145,-1.3634
2002,5,3,3,159,-1.6840
2002,5,3,4,111,-1.3137
2002,5,3,5,186,-0.4984
2002,6,1,1,549,-4.7148
2002,6,1,2,198,-0.9040
2002,6,1,3,200,-0.3572
2002,6,1,4,221,-2.3951
2002,6,1,5,684,-4.8011
2002,6,2,1,216,-8.5092
2002,6,2,2,127,-5.5734
2002,6,2,3,115,-0.1713
2002,6,2,4,143,-4.5729
2002,6,2,5,251,-7.2451
2002,6,3,1,212,-5.9380
2002,6,3,2,145,-8.1270
2002,6,3,3,157,-9.3088
2002,6,3,4,109,-8.5513
2002,6,3,5,186,-6.4713
2002,7,1,1,752,-17.7182
2002,7,1,2,245,-13.1626
2002,7,1,3,274,-14.5044
2002,7,1,4,291,-12.0087
2002,7,1,5,716,-16.3765
2002,7,2,1,221,-17.8672
2002,7,2,2,114,-14.9824
2002,7,2,3,127,-17.1951
2002,7,2,4,128,-15.2039
2002,7,2,5,181,-16.0341
2002,7,3,1,178,-8.4041
2002,7,3,2,157,-5.8128
2002,7,3,3,148,-6.5005
2002,7,3,4,147,-8.1781
2002,7,3,5,129,-9.1585
2002,8,1,1,741,-1.7303
2002,8,1,2,243,-4.1079
2002,8,1,3,272,-2.7218
2002,8,1,4,289,-2.2773
2002,8,1,5,707,-2.0245
2002,8,2,1,221,0.3265
2002,8,2,2,114,0.5749
2002,8,2,3,127,0.8325
2002,8,2,4,128,-0.5726
2002,8,2,5,180,-1.4781
2002,8,3,1,178,0.9264
2002,8,3,2,156,-2.8245
2002,8,3,3,147,1.8432
2002,8,3,4,147,-1.3035
2002,8,3,5,129,1.0926
2002,9,1,1,720,-11.6969
2002,9,1,2,241,-12.1678
2002,9,1,3,268,-8.2003
2002,9,1,4,288,-6.8775
2002,9,1,5,702,-9.2071
2002,9,2,1,219,-10.1803
2002,9,2,2,114,-7.3005
2002,9,2,3,127,-6.6251
2002,9,2,4,128,-7.7825
2002,9,2,5,179,-6.2783
2002,9,3,1,178,-9.3944
2002,9,3,2,156,-10.1836
2002,9,3,3,147,-10.1328
2002,9,3,4,147,-10.0243
2002,9,3,5,128,-11.2453
2002,10,1,1,707,7.3877
2002,10,1,2,241,4.1359
2002,10,1,3,266,3.8160
2002,10,1,4,286,2.4746
2002,10,1,5,700,3.4089
2002,10,2,1,219,8.3544
2002,10,2,2,114,3.2718
2002,10,2,3,127,2.1674
2002,10,2,4,128,4.7500
2002,10,2,5,179,4.8024
2002,10,3,1,178,11.8410
2002,10,3,2,156,7.7061
2002,10,3,3,147,9.0738
2002,10,3,4,146,5.2386
2002,10,3,5,128,7.6009
2002,11,1,1,693,21.9657
2002,11,1,2,237,8.7273
2002,11,1,3,263,9.1967
2002,11,1,4,282,11.0247
2002,11,1,5,690,12.8765
2002,11,2,1,218,15.0897
2002,11,2,2,114,9.1858
2002,11,2,3,127,9.4416
2002,11,2,4,128,7.8102
2002,11,2,5,178,9.9407
2002,11,3,1,177,9.3816
2002,11,3,2,156,6.6033
2002,11,3,3,147,5.6707
2002,11,3,4,146,5.9219
2002,11,3,5,128,6.1113
2002,12,1,1,679,-9.4043
2002,12,1,2,237,-4.3568
2002,12,1,3,259,-3.8590
2002,12,1,4,281,-5.6020
2002,12,1,5,684,-5.8030
2002,12,2,1,218,-11.4863
2002,12,2,2,114,-5.0111
2002,12,2,3,126,-5.5041
2002,12,2,4,127,-6.1811
2002,12,2,5,178,-6.9432
2002,12,3,1,177,-8.3214
2002,12,3,2,156,-7.1570
2002,12,3,3,147,-4.4471
2002,12,3,4,145,-5.1957
2002,12,3,5,128,-4.1808
2003,1,1,1,668,0.2813
2003,1,1,2,233,-3.9778
2003,1,1,3,257,0.6850
2003,1,1,4,279,-0.9324
2003,1,1,5,672,-2.2182
2003,1,2,1,218,-3.5481
2003,1,2,2,113,-2.5878
2003,1,2,3,126,-3.3494
2003,1,2,4,127,-3.8976
2003,1,2,5,177,-4.8440
2003,1,3,1,177,-2.6560
2003,1,3,2,155,-2.5183
2003,1,3,3,147,-3.2234
2003,1,3,4,145,-3.4820
2003,1,3,5,128,-0.8040
2003,2,1,1,662,-3.6624
2003,2,1,2,228,-6.3937
2003,2,1,3,254,-3.2192
2003,2,1,4,277,-4.7360
2003,2,1,5,659,-4.0063
2003,2,2,1,216,-3.0160
2003,2,2,2,112,-3.8211
2003,2,2,3,126,-3.4855
2003,2,2,4,126,-3.5483
2003,2,2,5,177,-2.2997
2003,2,3,1,176,-0.0760
2003,2,3,2,155,-2.4448
2003,2,3,3,147,-2.2234
2003,2,3,4,144,-1.1537
2003,2,3,5,128,-1.1499
2003,3,1,1,647,2.0443
2003,3,1,2,224,0.3589
2003,3,1,3,252,1.8777
2003,3,1,4,270,0.1929
2003,3,1,5,654,0.6048
2003,3,2,1,216,1.4983
2003,3,2,2,112,0.3652
2003,3,2,3,126,2.6351
2003,3,2,4,126,1.1793
2003,3,2,5,177,2.0656
2003,3,3,1,176,2.0047
2003,3,3,2,154,2.1844
2003,3,3,3,147,2.4727
2003,3,3,4,144,0.6279
2003,3,3,5,128,0.5397
2003,4,1,1,629,12.6993
2003,4,1,2,222,14.8761
2003,4,1,3,248,9.3121
2003,4,1,4,264,8.7385
2003,4,1,5,644,8.8062
2003,4,2,1,213,12.9598
2003,4,2,2,111,9.0131
2003,4,2,3,126,9.9026
2003,4,2,4,126,10.2685
2003,4,2,5,177,8.5068
2003,4,3,1,176,6.0987
2003,4,3,2,153,9.2900
2003,4,3,3,147,6.8923
2003,4,3,4,144,6.1574
2003,4,3,5,128,6.0059
2003,5,1,1,618,21.5638
2003,5,1,2,217,12.7916
2003,5,1,3,246,14.8652
2003,5,1,4,262,12.4248
2003,5,1,5,636,14.2581
2003,5,2,1,213,13.9908
2003,5,2,2,111,9.0982
2003,5,2,3,126,10.0158
2003,5,2,4,125,10.5310
2003,5,2,5,176,11.2213
2003,5,3,1,175,5.4745
2003,5,3,2,153,5.7220
2003,5,3,3,146,2.6455
2003,5,3,4,144,6.8153
2003,5,3,5,127,7.3274
2003,6,1,1,608,6.4958
2003,6,1,2,215,9.0007
2003,6,1,3,242,3.1140
2003,6,1,4,259,5.4851
2003,6,1,5,629,4.8991
2003,6,2,1,213,2.1325
2003,6,2,2,111,1.5706
2003,6,2,3,125,3.5767
2003,6,2,4,124,1.6459
2003,6,2,5,176,1.0026
2003,6,3,1,175,0.3781
2003,6,3,2,153,1.1061
2003,6,3,3,146,3.3252
2003,6,3,4,144,0.8042
2003,6,3,5,127,0.6396
2003,7,1,1,602,11.7531
2003,7,1,2,266,9.3312
2003,7,1,3,230,6.6622
2003,7,1,4,261,7.6649
2003,7,1,5,649,8.6585
2003,7,2,1,193,8.2433
2003,7,2,2,120,5.8185
2003,7,2,3,108,4.2071
2003,7,2,4,133,5.8453
2003,7,2,5,177,6.3106
2003,7,3,1,176,3.8250
2003,7,3,2,174,0.9435
2003,7,3,3,145,-0.3187
2003,7,3,4,141,1.5578
2003,7,3,5,133,1.8066
2003,8,1,1,589,6.5927
2003,8,1,2,265,5.5913
2003,8,1,3,227,6.6539
2003,8,1,4,259,4.3771
2003,8,1,5,640,4.5971
2003,8,2,1,192,7.1766
2003,8,2,2,120,6.6048
2003,8,2,3,108,3.3542
2003,8,2,4,133,4.9320
