year,month,rank_ME,rank_IG2,nstocks,ret_vw
1997,5,1,3,253,9.8604
1997,5,1,4,285,10.8221
1997,5,1,5,588,10.0862
1997,5,2,1,150,12.5740
1997,5,2,2,125,10.8231
1997,5,2,3,135,10.5316
1997,5,2,4,142,11.8127
1997,5,2,5,253,15.0487
1997,5,3,1,124,6.5315
1997,5,3,2,160,5.2727
1997,5,3,3,160,6.5377
1997,5,3,4,167,5.0116
1997,5,3,5,177,14.3463
1997,6,1,1,628,5.4709
1997,6,1,2,243,5.1005
1997,6,1,3,252,3.7097
1997,6,1,4,283,4.8285
1997,6,1,5,584,4.5955
1997,6,2,1,150,2.9527
1997,6,2,2,125,4.2954
1997,6,2,3,132,4.2113
1997,6,2,4,142,3.9680
1997,6,2,5,252,4.5046
1997,6,3,1,123,2.2699
1997,6,3,2,160,6.9450
1997,6,3,3,160,3.7602
1997,6,3,4,167,1.6749
1997,6,3,5,175,2.0112
1997,7,1,1,789,4.6631
1997,7,1,2,310,4.3373
1997,7,1,3,264,6.5775
1997,7,1,4,334,4.8436
1997,7,1,5,669,5.1988
1997,7,2,1,147,4.8914
1997,7,2,2,106,4.9613
1997,7,2,3,122,4.8605
1997,7,2,4,148,8.0915
1997,7,2,5,236,5.6773
1997,7,3,1,118,6.3546
1997,7,3,2,171,5.5704
1997,7,3,3,181,6.4199
1997,7,3,4,194,9.4941
1997,7,3,5,196,10.4942
1997,8,1,1,776,6.7684
1997,8,1,2,310,4.2557
1997,8,1,3,263,4.1597
1997,8,1,4,330,3.6953
1997,8,1,5,661,5.3828
1997,8,2,1,145,2.9686
1997,8,2,2,106,4.2527
1997,8,2,3,122,2.8885
1997,8,2,4,146,3.0095
1997,8,2,5,236,4.6114
1997,8,3,1,118,-1.2711
1997,8,3,2,169,-4.0477
1997,8,3,3,181,-5.6066
1997,8,3,4,193,-4.5458
1997,8,3,5,195,-2.6620
1997,9,1,1,769,8.7514
1997,9,1,2,308,8.1306
1997,9,1,3,260,7.4935
1997,9,1,4,328,11.1203
1997,9,1,5,660,8.4692
1997,9,2,1,144,5.8610
1997,9,2,2,103,5.7961
1997,9,2,3,121,8.5790
1997,9,2,4,142,7.6790
1997,9,2,5,232,8.9165
1997,9,3,1,118,6.7352
1997,9,3,2,167,4.9220
1997,9,3,3,178,5.2928
1997,9,3,4,192,4.2662
1997,9,3,5,194,3.7357
1997,10,1,1,759,-2.7519
1997,10,1,2,306,-3.8078
1997,10,1,3,260,-2.5416
1997,10,1,4,326,-3.4073
1997,10,1,5,656,-4.7297
1997,10,2,1,143,-5.0345
1997,10,2,2,102,-3.3940
1997,10,2,3,121,-2.9708
1997,10,2,4,141,-4.1178
1997,10,2,5,231,-7.0527
1997,10,3,1,116,-1.7159
1997,10,3,2,165,-3.7488
1997,10,3,3,178,-3.2309
1997,10,3,4,191,-3.3363
1997,10,3,5,193,-5.7871
1997,11,1,1,748,-1.9394
1997,11,1,2,304,-2.1764
1997,11,1,3,259,-1.7580
1997,11,1,4,320,-2.0479
1997,11,1,5,652,-4.9587
1997,11,2,1,142,-0.4867
1997,11,2,2,99,0.3897
1997,11,2,3,120,1.6229
1997,11,2,4,141,-1.0250
1997,11,2,5,228,-4.1091
1997,11,3,1,116,3.1281
1997,11,3,2,163,6.1986
1997,11,3,3,177,5.2346
1997,11,3,4,190,3.4562
1997,11,3,5,193,0.8450
1997,12,1,1,745,-4.0203
1997,12,1,2,304,-1.6107
1997,12,1,3,256,-1.7047
1997,12,1,4,319,-1.6936
1997,12,1,5,647,-4.6903
1997,12,2,1,141,0.1205
1997,12,2,2,99,0.2733
1997,12,2,3,118,2.4157
1997,12,2,4,139,-0.0966
1997,12,2,5,225,-1.9513
1997,12,3,1,115,3.1369
1997,12,3,2,163,0.2744
1997,12,3,3,177,2.0876
1997,12,3,4,189,0.1093
1997,12,3,5,193,0.4605
1998,1,1,1,734,-0.0952
1998,1,1,2,301,-0.5156
1998,1,1,3,252,-0.3079
1998,1,1,4,315,1.5523
1998,1,1,5,639,-1.5853
1998,1,2,1,137,-0.9946
1998,1,2,2,98,-2.0566
1998,1,2,3,114,0.2543
1998,1,2,4,138,-0.9659
1998,1,2,5,224,-1.2537
1998,1,3,1,115,-0.8244
1998,1,3,2,163,0.3369
1998,1,3,3,176,3.7115
1998,1,3,4,189,1.2949
1998,1,3,5,192,2.2770
1998,2,1,1,729,6.5527
1998,2,1,2,298,5.7566
1998,2,1,3,249,6.3403
1998,2,1,4,312,4.7546
1998,2,1,5,628,5.6389
1998,2,2,1,136,7.4476
1998,2,2,2,96,6.8489
1998,2,2,3,114,6.5180
1998,2,2,4,138,9.2109
1998,2,2,5,220,9.8113
1998,2,3,1,115,3.2212
1998,2,3,2,160,4.9007
1998,2,3,3,176,6.2906
1998,2,3,4,189,9.2848
1998,2,3,5,192,10.0766
1998,3,1,1,722,5.0914
1998,3,1,2,294,4.1946
1998,3,1,3,248,5.1657
1998,3,1,4,310,4.2033
1998,3,1,5,616,3.8470
1998,3,2,1,136,4.3913
1998,3,2,2,95,3.4521
1998,3,2,3,114,4.4454
1998,3,2,4,137,4.3525
1998,3,2,5,219,2.9563
1998,3,3,1,115,5.2302
1998,3,3,2,160,6.2928
1998,3,3,3,176,5.1125
1998,3,3,4,189,2.7922
1998,3,3,5,192,3.3988
1998,4,1,1,709,3.2607
1998,4,1,2,293,1.7940
1998,4,1,3,247,3.0390
1998,4,1,4,306,2.2103
1998,4,1,5,604,1.7520
1998,4,2,1,135,1.5967
1998,4,2,2,95,0.6033
1998,4,2,3,114,1.1300
1998,4,2,4,133,0.5405
1998,4,2,5,218,-1.0346
1998,4,3,1,113,1.9166
1998,4,3,2,160,-0.2694
1998,4,3,3,175,-0.3832
1998,4,3,4,189,1.7772
1998,4,3,5,191,2.9990
1998,5,1,1,701,-4.4420
1998,5,1,2,290,-2.4370
1998,5,1,3,243,-1.8759
1998,5,1,4,304,-3.0687
1998,5,1,5,595,-6.1836
1998,5,2,1,134,-3.3813
1998,5,2,2,95,-3.6668
1998,5,2,3,114,-4.6494
1998,5,2,4,131,-4.8316
1998,5,2,5,217,-8.1422
1998,5,3,1,113,-4.4786
1998,5,3,2,159,-0.1585
1998,5,3,3,174,-1.9152
1998,5,3,4,189,-2.8350
1998,5,3,5,191,-4.2843
1998,6,1,1,691,-2.5651
1998,6,1,2,289,-1.3690
1998,6,1,3,241,0.0628
1998,6,1,4,302,-0.3538
1998,6,1,5,589,-2.0031
1998,6,2,1,132,-0.0239
1998,6,2,2,95,-0.1689
1998,6,2,3,114,0.9538
1998,6,2,4,131,-1.9472
1998,6,2,5,216,-1.8344
1998,6,3,1,111,3.2695
1998,6,3,2,159,2.7001
1998,6,3,3,174,3.9336
1998,6,3,4,188,4.8157
1998,6,3,5,188,4.4366
1998,7,1,1,797,-7.0941
1998,7,1,2,266,-6.6862
1998,7,1,3,257,-5.1384
1998,7,1,4,358,-8.2922
1998,7,1,5,642,-7.9819
1998,7,2,1,147,-7.0726
1998,7,2,2,105,-7.3821
1998,7,2,3,147,-6.7781
1998,7,2,4,141,-6.9781
1998,7,2,5,221,-12.3230
1998,7,3,1,139,0.0192
1998,7,3,2,173,-2.8673
1998,7,3,3,176,-0.3631
1998,7,3,4,198,-2.7786
1998,7,3,5,203,-3.1173
1998,8,1,1,775,-20.7946
1998,8,1,2,263,-17.3829
1998,8,1,3,256,-19.0185
1998,8,1,4,357,-20.4212
1998,8,1,5,640,-24.1760
1998,8,2,1,147,-17.1271
1998,8,2,2,104,-16.1087
1998,8,2,3,145,-15.1010
1998,8,2,4,141,-18.5570
1998,8,2,5,220,-24.5612
1998,8,3,1,138,-12.6138
1998,8,3,2,172,-10.3182
1998,8,3,3,175,-11.8477
1998,8,3,4,196,-13.5294
1998,8,3,5,202,-17.8806
1998,9,1,1,769,3.6982
1998,9,1,2,261,1.3517
1998,9,1,3,253,3.4575
1998,9,1,4,353,1.8658
1998,9,1,5,632,6.5293
1998,9,2,1,146,6.5336
1998,9,2,2,103,2.9540
1998,9,2,3,144,5.2809
1998,9,2,4,140,5.4569
1998,9,2,5,216,10.3636
1998,9,3,1,137,4.8931
1998,9,3,2,172,7.0384
1998,9,3,3,174,7.1305
1998,9,3,4,193,9.3983
1998,9,3,5,201,9.3203
1998,10,1,1,749,1.2656
1998,10,1,2,257,3.9599
1998,10,1,3,250,3.2703
1998,10,1,4,350,4.8975
1998,10,1,5,621,3.0718
1998,10,2,1,146,5.1854
1998,10,2,2,103,4.1330
1998,10,2,3,142,4.6974
1998,10,2,4,140,7.6128
1998,10,2,5,215,9.2115
1998,10,3,1,137,10.9389
1998,10,3,2,170,5.9924
1998,10,3,3,172,6.6042
1998,10,3,4,193,7.0374
1998,10,3,5,199,7.5892
1998,11,1,1,730,12.1421
1998,11,1,2,255,7.5813
1998,11,1,3,246,6.6802
1998,11,1,4,342,7.8969
1998,11,1,5,607,8.4926
1998,11,2,1,146,6.4957
1998,11,2,2,103,3.4818
1998,11,2,3,137,6.8301
1998,11,2,4,140,6.9229
1998,11,2,5,215,5.5290
1998,11,3,1,137,7.4223
1998,11,3,2,170,6.4650
1998,11,3,3,168,5.2561
1998,11,3,4,192,5.2926
1998,11,3,5,199,8.1445
1998,12,1,1,714,1.4703
1998,12,1,2,254,1.5322
1998,12,1,3,243,1.8560
1998,12,1,4,339,3.1658
1998,12,1,5,601,0.9471
1998,12,2,1,146,5.4913
1998,12,2,2,103,5.0834
1998,12,2,3,136,6.9440
1998,12,2,4,140,4.6661
1998,12,2,5,214,4.5850
1998,12,3,1,136,6.5140
1998,12,3,2,169,5.2780
1998,12,3,3,168,6.2519
1998,12,3,4,190,6.1388
1998,12,3,5,199,12.1125
1999,1,1,1,700,7.5028
1999,1,1,2,250,4.3520
1999,1,1,3,241,5.8928
1999,1,1,4,336,4.6714
1999,1,1,5,592,4.4853
1999,1,2,1,146,1.8927
1999,1,2,2,103,-4.1738
1999,1,2,3,135,-1.5419
1999,1,2,4,138,1.3970
1999,1,2,5,213,1.8407
1999,1,3,1,136,3.3061
1999,1,3,2,168,3.9666
1999,1,3,3,168,2.3572
1999,1,3,4,190,4.3631
1999,1,3,5,198,8.6088
1999,2,1,1,682,-5.9437
1999,2,1,2,243,-6.5294
1999,2,1,3,236,-6.8146
1999,2,1,4,335,-7.2333
1999,2,1,5,584,-9.0090
1999,2,2,1,145,-7.2675
1999,2,2,2,101,-7.6987
1999,2,2,3,135,-9.0247
1999,2,2,4,137,-9.2054
1999,2,2,5,213,-11.1648
1999,2,3,1,136,-1.9914
1999,2,3,2,166,-5.5110
1999,2,3,3,168,-3.8817
1999,2,3,4,190,-4.9852
1999,2,3,5,194,-3.9829
1999,3,1,1,670,-2.0137
1999,3,1,2,242,-5.7707
1999,3,1,3,234,-5.0165
1999,3,1,4,334,-5.3719
1999,3,1,5,577,-2.2052
1999,3,2,1,143,-1.1155
1999,3,2,2,100,-1.7445
1999,3,2,3,135,0.5145
1999,3,2,4,137,-1.1608
1999,3,2,5,211,0.3143
1999,3,3,1,136,1.3358
1999,3,3,2,166,7.6226
1999,3,3,3,168,1.0261
1999,3,3,4,190,1.7376
1999,3,3,5,194,8.7527
1999,4,1,1,661,9.7373
1999,4,1,2,238,10.0984
1999,4,1,3,234,8.2368
1999,4,1,4,324,12.0131
1999,4,1,5,566,7.0892
1999,4,2,1,142,9.6852
1999,4,2,2,99,8.8712
1999,4,2,3,131,7.9770
1999,4,2,4,134,8.3625
1999,4,2,5,209,10.0654
1999,4,3,1,130,2.2105
1999,4,3,2,164,2.7180
1999,4,3,3,168,3.1166
1999,4,3,4,189,4.6583
1999,4,3,5,192,3.6518
1999,5,1,1,651,4.7480
1999,5,1,2,236,6.0616
1999,5,1,3,230,2.5995
1999,5,1,4,323,7.6465
1999,5,1,5,560,5.8330
1999,5,2,1,142,3.2153
1999,5,2,2,98,3.1621
1999,5,2,3,131,4.1090
1999,5,2,4,134,4.2814
1999,5,2,5,207,2.3108
1999,5,3,1,129,-1.7583
1999,5,3,2,164,-2.0587
1999,5,3,3,168,-0.8296
1999,5,3,4,188,0.1753
1999,5,3,5,189,-3.2164
1999,6,1,1,647,6.4095
1999,6,1,2,230,11.3106
1999,6,1,3,229,5.0576
1999,6,1,4,318,9.9995
1999,6,1,5,553,7.7238
1999,6,2,1,141,7.5162
1999,6,2,2,97,4.3673
1999,6,2,3,131,7.6988
1999,6,2,4,133,8.6299
1999,6,2,5,207,5.4152
1999,6,3,1,128,7.4527
1999,6,3,2,164,4.8869
1999,6,3,3,167,3.5664
1999,6,3,4,188,6.1284
1999,6,3,5,187,6.7099
1999,7,1,1,729,1.6376
1999,7,1,2,304,4.5732
1999,7,1,3,244,3.5601
1999,7,1,4,334,-1.0132
1999,7,1,5,623,2.6094
1999,7,2,1,189,0.4471
1999,7,2,2,107,0.9997
1999,7,2,3,142,-0.9549
1999,7,2,4,148,-2.8767
1999,7,2,5,258,-2.9213
1999,7,3,1,147,-0.9169
1999,7,3,2,179,-3.1275
1999,7,3,3,186,-1.7575
1999,7,3,4,187,-2.1193
1999,7,3,5,187,-4.4919
1999,8,1,1,722,-2.0850
1999,8,1,2,298,-1.6466
1999,8,1,3,242,-0.9697
1999,8,1,4,331,-2.1064
1999,8,1,5,613,-2.0995
1999,8,2,1,186,-3.3875
1999,8,2,2,105,-3.0368
1999,8,2,3,140,-1.1491
1999,8,2,4,147,-3.4821
1999,8,2,5,255,-1.9910
1999,8,3,1,147,0.1018
1999,8,3,2,177,-0.2847
1999,8,3,3,186,0.8332
1999,8,3,4,185,-0.0801
1999,8,3,5,186,-0.8546
1999,9,1,1,713,-1.1954
1999,9,1,2,293,-1.5432
1999,9,1,3,239,-3.3373
1999,9,1,4,325,-0.8902
1999,9,1,5,610,-1.1620
1999,9,2,1,181,0.0574
1999,9,2,2,104,2.3186
1999,9,2,3,140,1.1341
1999,9,2,4,144,-1.6054
1999,9,2,5,253,-0.4836
1999,9,3,1,144,-1.8368
1999,9,3,2,176,-5.2281
1999,9,3,3,185,-1.8487
1999,9,3,4,183,-3.0773
1999,9,3,5,184,4.1799
1999,10,1,1,699,-0.3781
1999,10,1,2,290,-1.2046
1999,10,1,3,232,-2.8036
1999,10,1,4,318,-1.4730
1999,10,1,5,603,-2.9390
1999,10,2,1,179,1.1197
1999,10,2,2,103,-0.4356
1999,10,2,3,139,-0.8689
1999,10,2,4,144,-1.4807
1999,10,2,5,252,-3.9660
1999,10,3,1,144,8.4922
1999,10,3,2,176,0.6400
1999,10,3,3,183,5.8228
1999,10,3,4,180,5.1242
1999,10,3,5,183,8.6207
1999,11,1,1,689,16.9676
1999,11,1,2,286,16.8399
1999,11,1,3,229,7.7456
1999,11,1,4,313,8.1380
1999,11,1,5,599,10.5351
1999,11,2,1,179,11.9398
1999,11,2,2,102,6.2784
1999,11,2,3,137,5.6213
1999,11,2,4,144,5.3839
1999,11,2,5,251,9.7165
1999,11,3,1,144,3.3220
1999,11,3,2,174,4.4381
1999,11,3,3,181,1.1572
1999,11,3,4,179,6.1186
1999,11,3,5,181,6.6721
1999,12,1,1,679,16.6368
1999,12,1,2,284,21.6422
1999,12,1,3,223,10.1563
1999,12,1,4,311,9.8289
1999,12,1,5,594,15.1402
1999,12,2,1,177,12.7892
1999,12,2,2,99,7.4759
1999,12,2,3,133,11.0052
1999,12,2,4,142,14.4224
1999,12,2,5,244,10.2482
1999,12,3,1,144,8.8731
1999,12,3,2,173,6.2605
1999,12,3,3,179,8.1777
1999,12,3,4,178,6.5246
1999,12,3,5,178,14.1814
2000,1,1,1,668,7.8665
2000,1,1,2,281,15.0315
2000,1,1,3,220,9.7466
2000,1,1,4,308,4.0341
2000,1,1,5,587,7.7785
2000,1,2,1,175,-0.3272
2000,1,2,2,99,3.5048
2000,1,2,3,132,-1.8643
2000,1,2,4,138,0.2659
2000,1,2,5,240,-0.7646
2000,1,3,1,143,-7.9330
2000,1,3,2,172,-3.3286
2000,1,3,3,176,-4.4518
2000,1,3,4,178,-5.0467
2000,1,3,5,177,-6.5017
2000,2,1,1,658,33.5233
2000,2,1,2,279,31.8063
2000,2,1,3,217,23.0981
2000,2,1,4,308,22.2751
2000,2,1,5,582,37.4902
2000,2,2,1,172,19.0169
2000,2,2,2,99,13.9753
2000,2,2,3,132,17.4724
2000,2,2,4,138,22.2104
2000,2,2,5,237,21.2455
2000,2,3,1,142,3.1445
2000,2,3,2,172,1.7097
2000,2,3,3,174,-3.2631
2000,2,3,4,178,1.2127
2000,2,3,5,174,9.3530
2000,3,1,1,647,-9.8087
2000,3,1,2,277,-9.4277
2000,3,1,3,215,-3.8630
2000,3,1,4,301,-7.0613
2000,3,1,5,575,-12.5708
2000,3,2,1,170,-6.5534
2000,3,2,2,95,-4.4243
2000,3,2,3,132,-7.0953
2000,3,2,4,137,-9.3803
2000,3,2,5,235,-6.9981
2000,3,3,1,140,7.0943
2000,3,3,2,172,6.5767
2000,3,3,3,174,10.3301
2000,3,3,4,177,9.9591
2000,3,3,5,173,2.9872
2000,4,1,1,644,-16.2883
2000,4,1,2,269,-14.8743
2000,4,1,3,211,-16.4110
2000,4,1,4,297,-11.3808
2000,4,1,5,571,-16.5540
2000,4,2,1,169,-7.5442
2000,4,2,2,94,-1.3757
2000,4,2,3,131,-1.5215
2000,4,2,4,133,-3.4184
2000,4,2,5,234,-8.2447
2000,4,3,1,138,-1.7332
2000,4,3,2,172,1.5477
2000,4,3,3,173,-7.0613
2000,4,3,4,175,-2.0925
2000,4,3,5,173,-4.5113
2000,5,1,1,639,-13.7716
2000,5,1,2,266,-7.1729
2000,5,1,3,212,-11.8586
2000,5,1,4,294,-6.4721
2000,5,1,5,566,-10.3251
2000,5,2,1,168,-10.3365
2000,5,2,2,93,-4.7394
2000,5,2,3,127,-4.0477
2000,5,2,4,131,-7.7670
2000,5,2,5,231,-6.4688
2000,5,3,1,138,-1.2523
2000,5,3,2,170,-2.4122
2000,5,3,3,173,-2.4133
2000,5,3,4,174,-5.5071
2000,5,3,5,170,-9.2451
2000,6,1,1,632,25.3881
2000,6,1,2,262,32.5845
2000,6,1,3,210,19.2003
2000,6,1,4,290,17.8910
2000,6,1,5,561,23.3371
2000,6,2,1,166,7.5937
2000,6,2,2,91,8.2694
2000,6,2,3,127,5.3965
2000,6,2,4,129,10.9671
2000,6,2,5,228,12.8664
2000,6,3,1,136,0.6415
2000,6,3,2,170,4.1320
2000,6,3,3,173,3.0526
2000,6,3,4,174,4.2643
2000,6,3,5,170,9.0649
2000,7,1,1,680,-3.2282
2000,7,1,2,255,0.3044
2000,7,1,3,247,-0.0440
2000,7,1,4,310,-0.3744
2000,7,1,5,566,-1.1564
2000,7,2,1,202,-6.6888
2000,7,2,2,126,-0.0424
2000,7,2,3,131,-0.6957
2000,7,2,4,143,0.6692
2000,7,2,5,221,-1.6068
2000,7,3,1,149,-8.1135
2000,7,3,2,198,-2.0475
2000,7,3,3,178,-4.0846
2000,7,3,4,185,-2.3789
2000,7,3,5,229,-2.6057
2000,8,1,1,674,11.8042
2000,8,1,2,252,4.7576
2000,8,1,3,245,5.6327
2000,8,1,4,309,9.2012
2000,8,1,5,559,6.4753
2000,8,2,1,200,10.3520
2000,8,2,2,126,7.6988
2000,8,2,3,130,6.2596
2000,8,2,4,141,5.8095
2000,8,2,5,219,7.5079
2000,8,3,1,148,13.2503
2000,8,3,2,196,9.1966
2000,8,3,3,178,3.6381
2000,8,3,4,180,3.0182
2000,8,3,5,225,9.7946
2000,9,1,1,666,-4.9360
2000,9,1,2,248,-2.3965
2000,9,1,3,240,-4.0107
2000,9,1,4,305,0.0357
2000,9,1,5,551,-4.5156
2000,9,2,1,198,-0.4240
2000,9,2,2,126,-3.6943
2000,9,2,3,129,-1.6723
2000,9,2,4,139,-3.5550
2000,9,2,5,217,-3.4897
2000,9,3,1,147,-9.3853
2000,9,3,2,195,-12.2436
2000,9,3,3,176,-3.7085
2000,9,3,4,178,-1.8011
2000,9,3,5,223,-7.5013
2000,10,1,1,660,-8.8339
2000,10,1,2,243,-4.1418
2000,10,1,3,233,-3.7264
2000,10,1,4,303,-8.7735
2000,10,1,5,544,-9.3153
2000,10,2,1,198,-5.8210
2000,10,2,2,123,-2.7551
2000,10,2,3,126,-3.6942
2000,10,2,4,136,-0.9980
2000,10,2,5,216,-3.1362
2000,10,3,1,144,-3.6655
2000,10,3,2,193,0.1352
2000,10,3,3,176,3.5666
2000,10,3,4,175,-0.0844
2000,10,3,5,221,-7.0519
2000,11,1,1,648,-13.5612
2000,11,1,2,236,-11.2455
2000,11,1,3,224,-7.5824
2000,11,1,4,298,-8.6378
2000,11,1,5,531,-9.3481
2000,11,2,1,195,-11.4490
2000,11,2,2,122,-6.9541
2000,11,2,3,124,-6.6098
2000,11,2,4,135,-5.9069
2000,11,2,5,215,-6.9070
2000,11,3,1,144,-14.1082
2000,11,3,2,191,-5.2928
2000,11,3,3,174,-7.9855
2000,11,3,4,174,-5.2946
2000,11,3,5,220,-20.8211
2000,12,1,1,638,-1.2720
2000,12,1,2,231,1.5978
2000,12,1,3,223,0.1266
2000,12,1,4,293,-1.7103
2000,12,1,5,518,-3.0617
2000,12,2,1,193,8.2694
2000,12,2,2,121,7.6320
2000,12,2,3,123,10.5787
2000,12,2,4,135,6.9926
2000,12,2,5,213,9.2288
2000,12,3,1,143,5.6152
2000,12,3,2,190,1.3929
2000,12,3,3,171,-1.7807
2000,12,3,4,174,-1.3274
2000,12,3,5,219,-2.6459
2001,1,1,1,626,20.6218
2001,1,1,2,227,14.1781
2001,1,1,3,217,13.1681
2001,1,1,4,288,17.4983
2001,1,1,5,515,17.6100
2001,1,2,1,193,6.1643
2001,1,2,2,118,2.7132
2001,1,2,3,122,5.2383
2001,1,2,4,134,4.7403
2001,1,2,5,208,6.7864
2001,1,3,1,141,6.8107
2001,1,3,2,190,2.6039
2001,1,3,3,170,6.3521
2001,1,3,4,174,-0.0481
2001,1,3,5,218,13.9274
2001,2,1,1,612,-8.1521
2001,2,1,2,222,-1.9531
2001,2,1,3,212,-3.3236
2001,2,1,4,283,-5.7103
2001,2,1,5,507,-5.3969
2001,2,2,1,189,-7.5306
2001,2,2,2,116,-4.2030
2001,2,2,3,122,-3.0785
2001,2,2,4,132,-2.6192
2001,2,2,5,207,-4.4347
2001,2,3,1,141,-9.5703
2001,2,3,2,190,-7.2747
2001,2,3,3,169,-7.2753
2001,2,3,4,173,-7.6444
2001,2,3,5,217,-17.9226
2001,3,1,1,606,-5.2507
2001,3,1,2,220,-2.4667
2001,3,1,3,210,-1.9506
2001,3,1,4,281,-8.5471
2001,3,1,5,499,-3.8423
2001,3,2,1,187,-2.1504
2001,3,2,2,115,-2.8251
2001,3,2,3,121,-3.4058
2001,3,2,4,131,-4.5751
2001,3,2,5,205,-5.4108
2001,3,3,1,141,-3.0188
2001,3,3,2,189,-7.3155
2001,3,3,3,168,-6.2848
2001,3,3,4,171,-6.9148
2001,3,3,5,216,-10.2552
2001,4,1,1,602,5.3409
2001,4,1,2,210,7.6710
2001,4,1,3,208,7.2574
2001,4,1,4,280,5.4884
2001,4,1,5,490,7.3692
2001,4,2,1,185,7.2692
2001,4,2,2,115,6.6268
2001,4,2,3,119,7.2280
2001,4,2,4,131,6.5980
2001,4,2,5,205,7.5155
2001,4,3,1,141,8.6408
2001,4,3,2,189,6.9633
2001,4,3,3,168,10.4207
2001,4,3,4,169,7.0251
2001,4,3,5,215,14.6563
2001,5,1,1,592,9.9685
2001,5,1,2,205,11.8551
2001,5,1,3,207,10.1990
2001,5,1,4,275,11.5384
2001,5,1,5,478,13.4698
2001,5,2,1,183,5.0648
2001,5,2,2,115,2.3060
2001,5,2,3,119,4.3910
2001,5,2,4,129,3.2459
2001,5,2,5,202,4.1975
2001,5,3,1,141,1.2759
2001,5,3,2,189,-0.3760
2001,5,3,3,167,1.3034
2001,5,3,4,169,0.5262
2001,5,3,5,213,-2.2715
2001,6,1,1,577,1.3345
2001,6,1,2,203,1.3513
2001,6,1,3,204,2.4830
2001,6,1,4,271,3.1095
2001,6,1,5,470,4.6687
2001,6,2,1,180,1.8737
2001,6,2,2,114,5.1426
2001,6,2,3,118,3.4164
2001,6,2,4,129,5.6788
2001,6,2,5,199,6.8216
2001,6,3,1,140,-2.9223
2001,6,3,2,189,-0.9745
2001,6,3,3,164,-1.7386
2001,6,3,4,169,-4.4294
2001,6,3,5,213,-1.8535
2001,7,1,1,624,-1.4023
2001,7,1,2,237,-2.8172
2001,7,1,3,242,0.8260
2001,7,1,4,280,-2.1013
2001,7,1,5,550,-2.9987
2001,7,2,1,152,-5.2728
2001,7,2,2,114,-3.3008
2001,7,2,3,128,-1.8434
2001,7,2,4,138,-3.7462
2001,7,2,5,266,-7.7063
2001,7,3,1,112,-0.9722
2001,7,3,2,144,-1.0776
2001,7,3,3,145,0.3432
2001,7,3,4,168,-2.6822
2001,7,3,5,236,-1.7432
2001,8,1,1,614,-2.1379
2001,8,1,2,230,-2.3477
2001,8,1,3,237,-1.2637
2001,8,1,4,278,-4.4798
2001,8,1,5,544,-4.4885
2001,8,2,1,152,-3.4889
2001,8,2,2,113,-1.5495
2001,8,2,3,127,-0.9769
2001,8,2,4,137,-0.1884
2001,8,2,5,265,-5.2424
2001,8,3,1,112,-4.8196
2001,8,3,2,143,-3.8091
2001,8,3,3,144,-3.6827
2001,8,3,4,168,-6.2038
2001,8,3,5,236,-9.2739
2001,9,1,1,600,-14.6322
2001,9,1,2,227,-12.4726
2001,9,1,3,233,-12.8853
2001,9,1,4,270,-11.7692
2001,9,1,5,526,-15.6458
2001,9,2,1,152,-15.8978
2001,9,2,2,113,-15.1475
2001,9,2,3,125,-12.2552
2001,9,2,4,137,-15.4078
2001,9,2,5,264,-20.6963
2001,9,3,1,112,-16.9540
2001,9,3,2,143,-7.9609
2001,9,3,3,141,-7.0935
2001,9,3,4,163,-9.0952
2001,9,3,5,234,-9.2257
2001,10,1,1,595,7.2548
2001,10,1,2,225,6.4341
2001,10,1,3,230,7.4727
2001,10,1,4,267,8.8368
2001,10,1,5,519,9.5926
2001,10,2,1,152,10.3468
2001,10,2,2,112,5.8793
2001,10,2,3,122,3.7356
2001,10,2,4,137,3.8327
2001,10,2,5,264,10.1428
2001,10,3,1,111,5.9076
2001,10,3,2,143,5.4915
2001,10,3,3,141,2.0499
2001,10,3,4,162,2.0135
2001,10,3,5,233,3.3780
2001,11,1,1,590,6.0264
2001,11,1,2,222,6.6461
2001,11,1,3,224,4.1141
2001,11,1,4,265,6.1085
2001,11,1,5,515,8.4190
2001,11,2,1,151,6.6978
2001,11,2,2,111,6.3889
2001,11,2,3,120,6.4417
2001,11,2,4,137,8.4330
2001,11,2,5,263,12.7773
2001,11,3,1,110,7.6576
2001,11,3,2,142,5.7420
2001,11,3,3,139,5.8095
2001,11,3,4,162,7.9987
2001,11,3,5,232,9.8643
2001,12,1,1,577,6.2211
2001,12,1,2,216,7.3583
2001,12,1,3,220,6.6106
2001,12,1,4,261,7.2199
2001,12,1,5,511,7.3454
2001,12,2,1,151,6.0728
2001,12,2,2,111,6.9724
2001,12,2,3,120,6.1320
2001,12,2,4,136,5.9983
2001,12,2,5,262,6.5805
2001,12,3,1,109,2.1207
2001,12,3,2,142,2.0551
2001,12,3,3,138,1.2978
2001,12,3,4,161,1.6655
2001,12,3,5,230,-0.6892
2002,1,1,1,568,3.6765
2002,1,1,2,215,2.8246
2002,1,1,3,219,2.8897
2002,1,1,4,260,1.8742
2002,1,1,5,505,1.3810
2002,1,2,1,150,0.2714
2002,1,2,2,111,1.2248
2002,1,2,3,120,0.1983
2002,1,2,4,135,-1.0997
2002,1,2,5,262,-2.1778
2002,1,3,1,108,-0.4030
2002,1,3,2,142,-1.2478
