year,month,rank_ME,rank_dFNL,nstocks,ret_vw
1996,8,3,3,192,2.7124
1996,8,3,4,172,2.7926
1996,8,3,5,168,3.2351
1996,9,1,1,527,2.2850
1996,9,1,2,430,3.5351
1996,9,1,3,321,0.6844
1996,9,1,4,389,3.6915
1996,9,1,5,679,1.9626
1996,9,2,1,160,3.6015
1996,9,2,2,193,3.7931
1996,9,2,3,164,4.2262
1996,9,2,4,124,2.7789
1996,9,2,5,230,2.8324
1996,9,3,1,131,4.0480
1996,9,3,2,164,6.2960
1996,9,3,3,192,5.3738
1996,9,3,4,170,4.4129
1996,9,3,5,168,6.3688
1996,10,1,1,523,-2.2925
1996,10,1,2,428,-1.2310
1996,10,1,3,320,-2.0041
1996,10,1,4,384,-1.8886
1996,10,1,5,671,-3.3573
1996,10,2,1,158,-1.0483
1996,10,2,2,193,-2.5773
1996,10,2,3,164,-1.2380
1996,10,2,4,122,-2.8422
1996,10,2,5,230,-1.6598
1996,10,3,1,130,0.6776
1996,10,3,2,164,2.7430
1996,10,3,3,192,2.6681
1996,10,3,4,169,0.4760
1996,10,3,5,166,0.0962
1996,11,1,1,522,3.2137
1996,11,1,2,427,4.0792
1996,11,1,3,318,0.8392
1996,11,1,4,379,3.2854
1996,11,1,5,665,1.7220
1996,11,2,1,158,3.7592
1996,11,2,2,190,3.7808
1996,11,2,3,164,4.3175
1996,11,2,4,121,5.0759
1996,11,2,5,230,1.5165
1996,11,3,1,130,6.6984
1996,11,3,2,162,7.8220
1996,11,3,3,192,6.3435
1996,11,3,4,169,6.9151
1996,11,3,5,166,6.4998
1996,12,1,1,519,1.9491
1996,12,1,2,423,1.4388
1996,12,1,3,316,0.8926
1996,12,1,4,377,2.5226
1996,12,1,5,659,0.4811
1996,12,2,1,157,3.0688
1996,12,2,2,190,2.3622
1996,12,2,3,164,2.2853
1996,12,2,4,120,0.7770
1996,12,2,5,230,1.7373
1996,12,3,1,130,-1.1152
1996,12,3,2,161,-1.0279
1996,12,3,3,192,-0.9728
1996,12,3,4,169,-1.6213
1996,12,3,5,166,-1.7689
1997,1,1,1,513,5.3338
1997,1,1,2,419,4.9025
1997,1,1,3,314,5.3311
1997,1,1,4,373,4.5687
1997,1,1,5,652,7.8638
1997,1,2,1,156,2.7015
1997,1,2,2,189,4.0850
1997,1,2,3,163,4.2884
1997,1,2,4,119,1.2703
1997,1,2,5,230,2.7963
1997,1,3,1,130,5.0146
1997,1,3,2,160,8.4404
1997,1,3,3,191,3.9053
1997,1,3,4,168,5.7221
1997,1,3,5,163,4.0318
1997,2,1,1,510,-2.9946
1997,2,1,2,416,-2.3953
1997,2,1,3,314,-3.5810
1997,2,1,4,370,-2.1410
1997,2,1,5,642,-3.6544
1997,2,2,1,156,-3.3168
1997,2,2,2,189,-3.9866
1997,2,2,3,163,-2.7133
1997,2,2,4,118,-0.8607
1997,2,2,5,229,-4.3894
1997,2,3,1,129,-0.5573
1997,2,3,2,159,-1.2445
1997,2,3,3,190,0.0310
1997,2,3,4,168,1.4064
1997,2,3,5,161,-0.8770
1997,3,1,1,505,-4.3154
1997,3,1,2,412,-3.7549
1997,3,1,3,314,-4.0894
1997,3,1,4,367,-3.9995
1997,3,1,5,638,-5.5212
1997,3,2,1,154,-3.4925
1997,3,2,2,187,-4.8041
1997,3,2,3,162,-5.5517
1997,3,2,4,117,-3.0229
1997,3,2,5,227,-4.7192
1997,3,3,1,129,-1.4609
1997,3,3,2,159,-4.8259
1997,3,3,3,190,-2.8701
1997,3,3,4,168,-4.4064
1997,3,3,5,161,-3.7993
1997,4,1,1,499,-2.8635
1997,4,1,2,407,-2.5960
1997,4,1,3,312,-4.2032
1997,4,1,4,364,-3.3514
1997,4,1,5,632,-4.4621
1997,4,2,1,154,0.4460
1997,4,2,2,185,-0.0129
1997,4,2,3,163,-1.7842
1997,4,2,4,117,1.1224
1997,4,2,5,225,0.8555
1997,4,3,1,128,4.5037
1997,4,3,2,159,5.5380
1997,4,3,3,190,3.3933
1997,4,3,4,168,7.4104
1997,4,3,5,161,4.4425
1997,5,1,1,497,12.1393
1997,5,1,2,406,9.2187
1997,5,1,3,312,10.5157
1997,5,1,4,361,9.4967
1997,5,1,5,624,10.1137
1997,5,2,1,153,13.1057
1997,5,2,2,185,13.6118
1997,5,2,3,162,12.3948
1997,5,2,4,116,11.3280
1997,5,2,5,223,12.5329
1997,5,3,1,127,5.8888
1997,5,3,2,159,6.5972
1997,5,3,3,190,6.4843
1997,5,3,4,167,5.6182
1997,5,3,5,161,7.9290
1997,6,1,1,495,6.3675
1997,6,1,2,405,4.1986
1997,6,1,3,311,5.8256
1997,6,1,4,358,4.9531
1997,6,1,5,616,6.6139
1997,6,2,1,153,5.3510
1997,6,2,2,185,2.3082
1997,6,2,3,161,3.8829
1997,6,2,4,116,5.6963
1997,6,2,5,220,4.9270
1997,6,3,1,126,2.8833
1997,6,3,2,159,3.7033
1997,6,3,3,190,3.7141
1997,6,3,4,167,3.8222
1997,6,3,5,158,6.4230
1997,7,1,1,664,3.7258
1997,7,1,2,460,6.0460
1997,7,1,3,386,5.6254
1997,7,1,4,369,6.4972
1997,7,1,5,642,6.5907
1997,7,2,1,178,5.5776
1997,7,2,2,160,6.7785
1997,7,2,3,150,6.1509
1997,7,2,4,131,4.2787
1997,7,2,5,178,5.3405
1997,7,3,1,145,6.0922
1997,7,3,2,188,5.2990
1997,7,3,3,192,8.2181
1997,7,3,4,191,7.8936
1997,7,3,5,177,9.1738
1997,8,1,1,658,5.3114
1997,8,1,2,451,4.8282
1997,8,1,3,383,5.1473
1997,8,1,4,368,5.4587
1997,8,1,5,633,4.4239
1997,8,2,1,176,1.6038
1997,8,2,2,158,4.8305
1997,8,2,3,148,4.3051
1997,8,2,4,131,2.5488
1997,8,2,5,178,4.8179
1997,8,3,1,145,-2.7131
1997,8,3,2,186,-4.8073
1997,8,3,3,191,-2.0348
1997,8,3,4,191,-6.4499
1997,8,3,5,177,-2.9207
1997,9,1,1,654,8.6078
1997,9,1,2,450,8.3528
1997,9,1,3,381,11.4867
1997,9,1,4,364,8.2745
1997,9,1,5,628,9.2411
1997,9,2,1,173,7.0198
1997,9,2,2,158,7.6064
1997,9,2,3,146,7.5893
1997,9,2,4,127,4.8976
1997,9,2,5,175,8.8055
1997,9,3,1,143,5.9338
1997,9,3,2,185,4.6214
1997,9,3,3,191,4.6235
1997,9,3,4,188,5.0405
1997,9,3,5,175,5.5051
1997,10,1,1,648,-4.2074
1997,10,1,2,442,-4.2483
1997,10,1,3,379,-5.3004
1997,10,1,4,360,-4.2552
1997,10,1,5,624,-3.3450
1997,10,2,1,171,-2.5572
1997,10,2,2,158,-4.8972
1997,10,2,3,146,-5.2660
1997,10,2,4,127,-5.3180
1997,10,2,5,173,-6.4079
1997,10,3,1,142,0.1479
1997,10,3,2,185,-4.7076
1997,10,3,3,188,-2.8764
1997,10,3,4,187,-5.5442
1997,10,3,5,175,-2.9274
1997,11,1,1,638,-2.1934
1997,11,1,2,439,-2.7861
1997,11,1,3,374,-2.3724
1997,11,1,4,358,-1.6658
1997,11,1,5,614,-4.9290
1997,11,2,1,171,0.0914
1997,11,2,2,154,-2.3645
1997,11,2,3,144,-0.0040
1997,11,2,4,127,0.4603
1997,11,2,5,171,-4.9074
1997,11,3,1,141,2.1995
1997,11,3,2,185,5.5685
1997,11,3,3,187,3.0255
1997,11,3,4,187,6.9414
1997,11,3,5,173,1.0063
1997,12,1,1,637,-3.5546
1997,12,1,2,437,-1.4789
1997,12,1,3,368,-2.3503
1997,12,1,4,356,-4.0931
1997,12,1,5,606,-4.3941
1997,12,2,1,170,1.4370
1997,12,2,2,153,-2.1972
1997,12,2,3,142,2.0512
1997,12,2,4,127,2.2885
1997,12,2,5,167,-2.5733
1997,12,3,1,139,1.6770
1997,12,3,2,185,1.9268
1997,12,3,3,187,0.7396
1997,12,3,4,187,0.2164
1997,12,3,5,172,1.6199
1998,1,1,1,629,0.1570
1998,1,1,2,430,-1.1627
1998,1,1,3,365,1.9562
1998,1,1,4,350,-1.0236
1998,1,1,5,595,-1.1372
1998,1,2,1,165,-0.5588
1998,1,2,2,151,-1.5138
1998,1,2,3,140,-0.7576
1998,1,2,4,126,-1.4710
1998,1,2,5,166,-0.1131
1998,1,3,1,139,0.9390
1998,1,3,2,184,1.8575
1998,1,3,3,187,-0.0784
1998,1,3,4,187,2.4772
1998,1,3,5,171,1.3451
1998,2,1,1,622,5.9356
1998,2,1,2,428,5.3051
1998,2,1,3,360,7.1266
1998,2,1,4,345,5.1298
1998,2,1,5,586,5.5372
1998,2,2,1,162,7.7323
1998,2,2,2,150,9.0502
1998,2,2,3,140,7.7900
1998,2,2,4,125,7.1893
1998,2,2,5,164,9.4048
1998,2,3,1,139,4.5767
1998,2,3,2,184,5.9797
1998,2,3,3,185,7.7856
1998,2,3,4,187,8.3121
1998,2,3,5,169,6.3020
1998,3,1,1,615,5.2931
1998,3,1,2,422,3.7662
1998,3,1,3,357,4.0196
1998,3,1,4,343,4.9249
1998,3,1,5,577,5.2165
1998,3,2,1,161,5.9561
1998,3,2,2,150,3.2237
1998,3,2,3,139,3.3001
1998,3,2,4,125,4.2228
1998,3,2,5,163,3.8806
1998,3,3,1,139,4.3451
1998,3,3,2,184,3.6743
1998,3,3,3,185,3.5593
1998,3,3,4,186,7.1982
1998,3,3,5,169,5.0763
1998,4,1,1,606,3.9036
1998,4,1,2,413,3.1703
1998,4,1,3,351,1.9848
1998,4,1,4,341,3.8693
1998,4,1,5,566,0.5421
1998,4,2,1,159,1.3552
1998,4,2,2,149,0.4916
1998,4,2,3,138,1.9389
1998,4,2,4,124,-0.2486
1998,4,2,5,162,-0.2931
1998,4,3,1,136,0.2289
1998,4,3,2,184,-1.0178
1998,4,3,3,184,1.8584
1998,4,3,4,185,0.8584
1998,4,3,5,169,2.8547
1998,5,1,1,600,-4.4050
1998,5,1,2,409,-3.3701
1998,5,1,3,343,-5.4871
1998,5,1,4,338,-4.6662
1998,5,1,5,558,-4.2911
1998,5,2,1,157,-6.0334
1998,5,2,2,147,-4.9064
1998,5,2,3,138,-4.7197
1998,5,2,4,124,-5.9985
1998,5,2,5,162,-6.3063
1998,5,3,1,135,-1.4133
1998,5,3,2,184,-1.8485
1998,5,3,3,184,-2.6097
1998,5,3,4,184,-1.4176
1998,5,3,5,169,-4.3424
1998,6,1,1,592,-0.9605
1998,6,1,2,406,-2.1034
1998,6,1,3,342,-2.2656
1998,6,1,4,335,-0.7750
1998,6,1,5,553,-1.9029
1998,6,2,1,156,1.5127
1998,6,2,2,146,-0.4320
1998,6,2,3,138,0.2681
1998,6,2,4,123,-0.0238
1998,6,2,5,162,-1.6745
1998,6,3,1,134,0.9579
1998,6,3,2,181,3.3873
1998,6,3,3,183,2.1105
1998,6,3,4,184,7.2864
1998,6,3,5,168,1.1410
1998,7,1,1,612,-7.1380
1998,7,1,2,606,-7.0960
1998,7,1,3,370,-8.6415
1998,7,1,4,450,-6.3989
1998,7,1,5,520,-9.1427
1998,7,2,1,159,-8.8550
1998,7,2,2,198,-6.6771
1998,7,2,3,146,-7.2089
1998,7,2,4,126,-10.1756
1998,7,2,5,219,-10.1059
1998,7,3,1,159,-1.7550
1998,7,3,2,208,-1.7324
1998,7,3,3,198,-0.8231
1998,7,3,4,197,-1.4085
1998,7,3,5,163,-4.9311
1998,8,1,1,598,-20.1765
1998,8,1,2,598,-21.1260
1998,8,1,3,367,-20.2406
1998,8,1,4,446,-20.5256
1998,8,1,5,515,-23.8260
1998,8,2,1,159,-18.0603
1998,8,2,2,197,-18.0768
1998,8,2,3,145,-15.9357
1998,8,2,4,125,-18.2783
1998,8,2,5,219,-25.4255
1998,8,3,1,158,-14.3379
1998,8,3,2,207,-11.6435
1998,8,3,3,197,-12.6753
1998,8,3,4,195,-13.4135
1998,8,3,5,160,-12.9439
1998,9,1,1,591,2.9860
1998,9,1,2,592,5.4122
1998,9,1,3,365,4.3672
1998,9,1,4,439,2.8581
1998,9,1,5,507,1.9704
1998,9,2,1,159,7.1310
1998,9,2,2,194,6.2798
1998,9,2,3,143,6.8514
1998,9,2,4,125,9.1473
1998,9,2,5,215,7.3482
1998,9,3,1,157,2.3436
1998,9,3,2,204,8.6966
1998,9,3,3,197,9.0165
1998,9,3,4,193,7.4472
1998,9,3,5,161,8.6147
1998,10,1,1,583,1.6730
1998,10,1,2,583,3.8233
1998,10,1,3,358,1.7443
1998,10,1,4,434,3.4194
1998,10,1,5,494,2.0320
1998,10,2,1,159,4.0853
1998,10,2,2,193,6.5662
1998,10,2,3,142,5.7307
1998,10,2,4,124,2.5657
1998,10,2,5,214,7.6771
1998,10,3,1,157,10.1033
1998,10,3,2,203,8.0899
1998,10,3,3,196,5.5547
1998,10,3,4,191,7.2286
1998,10,3,5,159,7.1958
1998,11,1,1,570,7.9373
1998,11,1,2,573,9.4624
1998,11,1,3,353,8.6269
1998,11,1,4,423,9.6321
1998,11,1,5,479,3.7407
1998,11,2,1,156,6.4092
1998,11,2,2,190,5.0037
1998,11,2,3,142,4.8836
1998,11,2,4,124,5.7341
1998,11,2,5,214,6.4863
1998,11,3,1,156,7.3022
1998,11,3,2,200,3.3708
1998,11,3,3,194,7.5961
1998,11,3,4,191,5.8364
1998,11,3,5,158,3.3349
1998,12,1,1,566,1.8552
1998,12,1,2,566,5.8746
1998,12,1,3,345,1.4047
1998,12,1,4,414,-1.9563
1998,12,1,5,475,0.4679
1998,12,2,1,155,6.3074
1998,12,2,2,190,5.5399
1998,12,2,3,141,3.9144
1998,12,2,4,123,5.3717
1998,12,2,5,214,4.8203
1998,12,3,1,155,4.6424
1998,12,3,2,199,6.4973
1998,12,3,3,193,8.2265
1998,12,3,4,190,8.2275
1998,12,3,5,157,4.7330
1999,1,1,1,559,3.8152
1999,1,1,2,557,6.0771
1999,1,1,3,339,7.1646
1999,1,1,4,407,4.4871
1999,1,1,5,465,7.7013
1999,1,2,1,155,-0.7259
1999,1,2,2,188,-0.7216
1999,1,2,3,139,-1.2470
1999,1,2,4,122,2.9257
1999,1,2,5,213,4.7885
1999,1,3,1,155,2.4692
1999,1,3,2,199,1.7790
1999,1,3,3,193,4.8693
1999,1,3,4,189,5.5601
1999,1,3,5,156,2.2928
1999,2,1,1,548,-6.3704
1999,2,1,2,542,-6.6334
1999,2,1,3,334,-7.7907
1999,2,1,4,402,-6.8774
1999,2,1,5,457,-9.1163
1999,2,2,1,155,-6.5587
1999,2,2,2,187,-9.8807
1999,2,2,3,137,-8.1218
1999,2,2,4,121,-8.6373
1999,2,2,5,211,-12.9203
1999,2,3,1,155,-1.4697
1999,2,3,2,199,-5.7736
1999,2,3,3,189,-3.6498
1999,2,3,4,189,-4.9092
1999,2,3,5,154,-5.2719
1999,3,1,1,538,-2.4837
1999,3,1,2,539,-4.5282
1999,3,1,3,329,-5.2483
1999,3,1,4,394,-2.2792
1999,3,1,5,450,-3.4184
1999,3,2,1,154,-0.5291
1999,3,2,2,186,-2.3893
1999,3,2,3,135,-0.9097
1999,3,2,4,120,1.6475
1999,3,2,5,210,0.8880
1999,3,3,1,154,3.0061
1999,3,3,2,199,3.2938
1999,3,3,3,189,6.5107
1999,3,3,4,189,2.9397
1999,3,3,5,154,-0.4545
1999,4,1,1,524,7.3897
1999,4,1,2,528,9.1571
1999,4,1,3,325,8.6160
1999,4,1,4,388,9.1212
1999,4,1,5,439,11.7776
1999,4,2,1,152,9.9247
1999,4,2,2,183,5.6213
1999,4,2,3,135,8.2768
1999,4,2,4,117,12.2816
1999,4,2,5,206,9.1409
1999,4,3,1,152,1.2364
1999,4,3,2,196,4.2247
1999,4,3,3,188,1.4537
1999,4,3,4,185,4.5953
1999,4,3,5,153,8.8548
1999,5,1,1,518,4.9184
1999,5,1,2,524,7.0856
1999,5,1,3,317,6.7531
1999,5,1,4,384,3.5746
1999,5,1,5,432,3.3658
1999,5,2,1,151,5.2149
1999,5,2,2,183,3.5564
1999,5,2,3,135,3.1308
1999,5,2,4,117,-0.5909
1999,5,2,5,202,2.2111
1999,5,3,1,152,-2.5174
1999,5,3,2,193,0.9535
1999,5,3,3,187,-1.2182
1999,5,3,4,185,-2.2597
1999,5,3,5,151,-2.1433
1999,6,1,1,513,6.6355
1999,6,1,2,518,8.8095
1999,6,1,3,315,6.2114
1999,6,1,4,382,8.3387
1999,6,1,5,419,3.7145
1999,6,2,1,149,7.6227
1999,6,2,2,181,6.5864
1999,6,2,3,135,7.9244
1999,6,2,4,116,8.6244
1999,6,2,5,202,5.0727
1999,6,3,1,150,5.2228
1999,6,3,2,194,3.6752
1999,6,3,3,186,4.2346
1999,6,3,4,184,6.9308
1999,6,3,5,150,7.2968
1999,7,1,1,563,0.5092
1999,7,1,2,563,2.0379
1999,7,1,3,367,1.7117
1999,7,1,4,367,1.4928
1999,7,1,5,484,0.5908
1999,7,2,1,166,0.6833
1999,7,2,2,214,-0.4837
1999,7,2,3,113,-0.8856
1999,7,2,4,133,-2.6726
1999,7,2,5,209,-4.2967
1999,7,3,1,150,-0.1233
1999,7,3,2,221,-2.8968
1999,7,3,3,193,-1.5320
1999,7,3,4,157,-3.1404
1999,7,3,5,164,-5.5656
1999,8,1,1,551,-2.7077
1999,8,1,2,557,-0.6427
1999,8,1,3,363,-0.8472
1999,8,1,4,362,-2.3791
1999,8,1,5,478,-4.8814
1999,8,2,1,164,-3.8572
1999,8,2,2,211,-3.1776
1999,8,2,3,110,-0.7578
1999,8,2,4,131,-2.6303
1999,8,2,5,208,-3.5851
1999,8,3,1,147,-0.2951
1999,8,3,2,221,1.8206
1999,8,3,3,192,-0.7659
1999,8,3,4,156,1.0075
1999,8,3,5,162,-5.2862
1999,9,1,1,543,-2.3286
1999,9,1,2,554,1.6922
1999,9,1,3,360,-1.2048
1999,9,1,4,357,-2.0021
1999,9,1,5,472,-3.4373
1999,9,2,1,159,-1.1750
1999,9,2,2,209,2.9567
1999,9,2,3,109,-2.0865
1999,9,2,4,130,-2.4016
1999,9,2,5,205,-0.7093
1999,9,3,1,145,-4.6663
1999,9,3,2,218,-0.0789
1999,9,3,3,191,-2.3343
1999,9,3,4,155,-4.2060
1999,9,3,5,160,-0.8687
1999,10,1,1,538,-1.8896
1999,10,1,2,543,2.5480
1999,10,1,3,348,-1.3505
1999,10,1,4,350,-3.7998
1999,10,1,5,465,-6.0807
1999,10,2,1,157,-2.0591
1999,10,2,2,209,0.8164
1999,10,2,3,108,-0.9990
1999,10,2,4,130,-5.7791
1999,10,2,5,205,-4.0338
1999,10,3,1,143,3.2902
1999,10,3,2,217,6.1187
1999,10,3,3,191,0.3241
1999,10,3,4,154,9.1993
1999,10,3,5,158,8.4774
1999,11,1,1,531,11.2924
1999,11,1,2,538,16.4108
1999,11,1,3,345,13.2047
1999,11,1,4,343,7.5854
1999,11,1,5,458,10.5501
1999,11,2,1,156,7.3909
1999,11,2,2,207,11.2749
1999,11,2,3,108,8.0918
1999,11,2,4,130,3.4025
1999,11,2,5,202,7.4457
1999,11,3,1,143,4.9794
1999,11,3,2,214,4.5371
1999,11,3,3,190,1.9626
1999,11,3,4,153,0.9745
1999,11,3,5,156,3.4089
1999,12,1,1,526,13.3641
1999,12,1,2,531,18.8624
1999,12,1,3,336,15.2289
1999,12,1,4,341,9.9854
1999,12,1,5,450,11.6396
1999,12,2,1,152,7.8104
1999,12,2,2,203,14.3725
1999,12,2,3,106,10.1015
1999,12,2,4,128,8.1745
1999,12,2,5,198,12.1742
1999,12,3,1,143,5.6762
1999,12,3,2,214,13.1467
1999,12,3,3,187,4.0649
1999,12,3,4,152,4.3784
1999,12,3,5,154,4.3951
2000,1,1,1,523,6.8683
2000,1,1,2,527,6.4965
2000,1,1,3,328,12.1741
2000,1,1,4,338,14.6064
2000,1,1,5,438,4.5933
2000,1,2,1,150,2.6326
2000,1,2,2,199,-2.3733
2000,1,2,3,103,3.7815
2000,1,2,4,126,-0.8555
2000,1,2,5,197,-3.5801
2000,1,3,1,142,1.2089
2000,1,3,2,214,-7.1870
2000,1,3,3,184,-4.6656
2000,1,3,4,152,-6.2649
2000,1,3,5,152,-8.2563
2000,2,1,1,519,27.4086
2000,2,1,2,521,38.6469
2000,2,1,3,323,31.6546
2000,2,1,4,334,27.4697
2000,2,1,5,434,22.2209
2000,2,2,1,148,10.1573
2000,2,2,2,197,27.6112
2000,2,2,3,103,21.2598
2000,2,2,4,126,7.4413
2000,2,2,5,194,14.8354
2000,2,3,1,141,4.0227
2000,2,3,2,213,3.4260
2000,2,3,3,183,-5.4820
2000,2,3,4,152,-5.0438
2000,2,3,5,150,2.9195
2000,3,1,1,513,-7.6231
2000,3,1,2,509,-13.3074
2000,3,1,3,320,-11.8470
2000,3,1,4,328,-12.9885
2000,3,1,5,430,-5.8992
2000,3,2,1,147,-2.0724
2000,3,2,2,195,-10.9091
2000,3,2,3,100,-14.3976
2000,3,2,4,125,4.3583
2000,3,2,5,192,-3.3245
2000,3,3,1,140,9.6228
2000,3,3,2,213,7.1589
2000,3,3,3,180,10.3088
2000,3,3,4,151,4.1640
2000,3,3,5,150,7.9282
2000,4,1,1,505,-17.6800
2000,4,1,2,504,-17.7031
2000,4,1,3,319,-18.9897
2000,4,1,4,323,-12.9908
2000,4,1,5,424,-14.9251
2000,4,2,1,144,-0.7646
2000,4,2,2,194,-8.9547
2000,4,2,3,99,-3.2913
2000,4,2,4,123,-5.6706
2000,4,2,5,190,-8.8686
2000,4,3,1,139,-2.7225
2000,4,3,2,213,-6.1114
2000,4,3,3,179,-0.4004
2000,4,3,4,151,1.5899
2000,4,3,5,148,-5.1319
2000,5,1,1,501,-11.8243
2000,5,1,2,501,-11.4096
2000,5,1,3,319,-6.4845
2000,5,1,4,320,-9.5099
2000,5,1,5,416,-10.5875
2000,5,2,1,142,-6.1341
2000,5,2,2,191,-8.1959
2000,5,2,3,97,-6.4145
2000,5,2,4,121,-3.2300
2000,5,2,5,187,-6.9116
2000,5,3,1,139,-5.4081
2000,5,3,2,210,-4.8680
2000,5,3,3,178,-0.7593
2000,5,3,4,151,-0.0131
2000,5,3,5,146,-4.3386
2000,6,1,1,496,25.1626
2000,6,1,2,495,30.4724
2000,6,1,3,317,24.3695
2000,6,1,4,315,12.3524
2000,6,1,5,408,18.1875
2000,6,2,1,141,9.2846
2000,6,2,2,188,14.5113
2000,6,2,3,97,4.5085
2000,6,2,4,117,1.2745
2000,6,2,5,186,9.6580
2000,6,3,1,137,5.7810
2000,6,3,2,210,7.3939
2000,6,3,3,178,-0.4725
2000,6,3,4,151,-1.0447
2000,6,3,5,146,4.6400
2000,7,1,1,469,-1.2533
2000,7,1,2,474,-2.5065
2000,7,1,3,375,0.3455
2000,7,1,4,335,-2.2013
2000,7,1,5,437,-1.2929
2000,7,2,1,166,-4.0826
2000,7,2,2,203,-0.0052
2000,7,2,3,163,-1.7671
2000,7,2,4,125,0.3199
2000,7,2,5,157,-3.8259
2000,7,3,1,171,-3.5087
2000,7,3,2,228,-4.1558
2000,7,3,3,188,-1.6394
2000,7,3,4,162,-3.3450
2000,7,3,5,181,-5.3014
2000,8,1,1,466,10.3039
2000,8,1,2,467,7.4606
2000,8,1,3,372,6.1854
2000,8,1,4,330,8.2441
2000,8,1,5,436,5.2452
2000,8,2,1,165,7.3213
2000,8,2,2,202,9.4605
2000,8,2,3,163,9.1179
2000,8,2,4,123,6.6762
2000,8,2,5,156,6.0863
2000,8,3,1,170,7.6698
2000,8,3,2,225,7.3224
2000,8,3,3,187,7.1989
2000,8,3,4,158,1.9810
2000,8,3,5,179,11.5893
2000,9,1,1,461,-3.7839
2000,9,1,2,465,-3.7175
2000,9,1,3,366,-1.3429
2000,9,1,4,327,-3.0749
2000,9,1,5,424,-5.8496
2000,9,2,1,162,-2.6420
2000,9,2,2,199,-1.1550
2000,9,2,3,160,-3.5079
2000,9,2,4,123,-3.1679
2000,9,2,5,156,-4.0521
2000,9,3,1,169,-5.3477
2000,9,3,2,221,-6.7219
2000,9,3,3,186,-11.9990
2000,9,3,4,158,-0.0721
2000,9,3,5,176,-3.2132
2000,10,1,1,454,-8.3527
2000,10,1,2,458,-8.4328
2000,10,1,3,363,-6.4738
2000,10,1,4,324,-10.0046
2000,10,1,5,415,-8.3733
2000,10,2,1,160,-3.5614
2000,10,2,2,198,-4.4651
2000,10,2,3,158,-1.9263
2000,10,2,4,121,-0.6809
2000,10,2,5,154,-5.3818
2000,10,3,1,164,-4.1625
2000,10,3,2,219,-1.0400
2000,10,3,3,185,0.0813
2000,10,3,4,158,2.7657
2000,10,3,5,174,-4.2304
2000,11,1,1,442,-13.3182
2000,11,1,2,452,-12.1025
2000,11,1,3,355,-7.8982
2000,11,1,4,313,-8.9064
2000,11,1,5,401,-10.3011
2000,11,2,1,159,-7.7492
2000,11,2,2,196,-9.7334
2000,11,2,3,156,-6.8020
2000,11,2,4,119,-5.1278
2000,11,2,5,152,-8.6811
2000,11,3,1,161,-8.7814
2000,11,3,2,217,-8.1399
2000,11,3,3,184,-9.7966
2000,11,3,4,157,-4.8310
2000,11,3,5,173,-14.6145
2000,12,1,1,431,-1.9948
2000,12,1,2,447,-3.2369
2000,12,1,3,352,0.9488
2000,12,1,4,306,-3.1997
2000,12,1,5,390,-0.5089
2000,12,2,1,158,9.0544
2000,12,2,2,194,7.3750
2000,12,2,3,155,8.2323
2000,12,2,4,117,9.9187
2000,12,2,5,152,7.5501
2000,12,3,1,160,3.6167
2000,12,3,2,214,-2.2037
2000,12,3,3,183,1.1788
2000,12,3,4,157,1.1155
2000,12,3,5,172,0.1297
2001,1,1,1,424,17.6971
2001,1,1,2,438,21.2296
2001,1,1,3,344,13.4925
2001,1,1,4,301,20.3985
2001,1,1,5,383,15.9910
2001,1,2,1,156,7.4519
2001,1,2,2,194,5.2064
2001,1,2,3,151,3.0188
2001,1,2,4,116,3.6682
2001,1,2,5,148,7.9235
2001,1,3,1,159,2.9466
2001,1,3,2,214,10.5157
2001,1,3,3,181,3.7858
2001,1,3,4,156,-1.2287
2001,1,3,5,172,7.6414
2001,2,1,1,415,-5.6382
2001,2,1,2,432,-5.1685
2001,2,1,3,332,-2.4071
2001,2,1,4,299,-5.5818
2001,2,1,5,373,-5.3706
2001,2,2,1,153,-5.7645
2001,2,2,2,193,-4.9119
2001,2,2,3,149,-1.5352
2001,2,2,4,115,-5.0972
2001,2,2,5,148,-3.6196
2001,2,3,1,158,-6.8161
2001,2,3,2,214,-9.3138
2001,2,3,3,181,-13.0497
2001,2,3,4,155,-3.2344
2001,2,3,5,171,-10.8611
2001,3,1,1,412,-4.9636
2001,3,1,2,429,-4.4328
2001,3,1,3,328,-3.4467
2001,3,1,4,297,-2.2962
2001,3,1,5,364,-3.8733
2001,3,2,1,151,-1.3618
2001,3,2,2,190,-6.7456
2001,3,2,3,147,-2.9242
2001,3,2,4,114,-3.3038
2001,3,2,5,148,-3.1945
2001,3,3,1,157,-4.2437
2001,3,3,2,214,-6.4265
2001,3,3,3,180,-6.7273
2001,3,3,4,151,-5.9185
2001,3,3,5,170,-9.6375
2001,4,1,1,407,9.1675
2001,4,1,2,422,6.6943
2001,4,1,3,321,6.3428
2001,4,1,4,293,2.9237
2001,4,1,5,359,6.8943
2001,4,2,1,151,7.6004
2001,4,2,2,189,10.4506
2001,4,2,3,146,6.1301
2001,4,2,4,114,8.5336
2001,4,2,5,146,4.5531
2001,4,3,1,156,7.5225
2001,4,3,2,214,10.5549
2001,4,3,3,178,9.8992
2001,4,3,4,150,7.8268
2001,4,3,5,170,7.6085
2001,5,1,1,399,11.9996
2001,5,1,2,421,11.1937
2001,5,1,3,306,13.0381
2001,5,1,4,289,8.8341
2001,5,1,5,349,12.1338
2001,5,2,1,150,4.7868
2001,5,2,2,189,2.1003
