year,month,rank_ME,rank_dNOA,nstocks,ret_vw
2011,5,1,3,178,-1.5002
2011,5,1,4,180,-1.6985
2011,5,1,5,289,-1.7127
2011,5,2,1,140,-3.0966
2011,5,2,2,128,-4.4254
2011,5,2,3,117,-0.6023
2011,5,2,4,109,-1.0523
2011,5,2,5,140,0.2014
2011,5,3,1,73,-0.9060
2011,5,3,2,142,-1.4355
2011,5,3,3,167,-1.1722
2011,5,3,4,154,-0.5316
2011,5,3,5,175,-0.9101
2011,6,1,1,432,-3.6163
2011,6,1,2,248,-3.9511
2011,6,1,3,178,-1.9919
2011,6,1,4,177,-0.7476
2011,6,1,5,286,-3.9132
2011,6,2,1,140,-2.1337
2011,6,2,2,127,-2.4170
2011,6,2,3,116,0.7390
2011,6,2,4,108,-1.5007
2011,6,2,5,139,-1.7239
2011,6,3,1,73,-2.3637
2011,6,3,2,142,-1.7026
2011,6,3,3,167,-1.7513
2011,6,3,4,153,-0.4673
2011,6,3,5,174,-2.1433
2011,7,1,1,416,-2.7669
2011,7,1,2,224,-4.0958
2011,7,1,3,196,-0.1635
2011,7,1,4,170,-3.0343
2011,7,1,5,368,-3.4558
2011,7,2,1,119,-4.2804
2011,7,2,2,121,-4.8130
2011,7,2,3,100,-3.7060
2011,7,2,4,114,-3.4043
2011,7,2,5,185,-5.5714
2011,7,3,1,97,-3.9803
2011,7,3,2,143,-2.2596
2011,7,3,3,159,-2.6393
2011,7,3,4,147,-0.3278
2011,7,3,5,164,-0.6913
2011,8,1,1,414,-13.0204
2011,8,1,2,223,-10.0048
2011,8,1,3,196,-8.9737
2011,8,1,4,169,-9.9304
2011,8,1,5,365,-11.5315
2011,8,2,1,118,-10.4301
2011,8,2,2,121,-8.5512
2011,8,2,3,99,-7.0429
2011,8,2,4,113,-8.2267
2011,8,2,5,184,-8.5996
2011,8,3,1,96,-4.6732
2011,8,3,2,143,-4.2940
2011,8,3,3,159,-3.5359
2011,8,3,4,147,-6.2896
2011,8,3,5,163,-5.6919
2011,9,1,1,411,-12.6717
2011,9,1,2,223,-11.8011
2011,9,1,3,195,-10.2997
2011,9,1,4,169,-10.0609
2011,9,1,5,362,-11.7417
2011,9,2,1,118,-12.2608
2011,9,2,2,121,-10.6518
2011,9,2,3,96,-11.2676
2011,9,2,4,113,-11.3472
2011,9,2,5,184,-10.9405
2011,9,3,1,96,-4.9452
2011,9,3,2,143,-5.5179
2011,9,3,3,159,-7.2197
2011,9,3,4,147,-6.8713
2011,9,3,5,162,-6.8735
2011,10,1,1,410,15.1920
2011,10,1,2,223,12.8523
2011,10,1,3,193,13.7444
2011,10,1,4,167,12.1602
2011,10,1,5,360,13.8654
2011,10,2,1,118,16.9448
2011,10,2,2,120,16.5778
2011,10,2,3,96,14.7771
2011,10,2,4,112,15.3290
2011,10,2,5,183,14.7965
2011,10,3,1,95,9.6720
2011,10,3,2,143,10.6527
2011,10,3,3,158,10.0608
2011,10,3,4,146,12.5923
2011,10,3,5,161,9.9843
2011,11,1,1,409,-0.8419
2011,11,1,2,221,-1.8703
2011,11,1,3,190,-0.4419
2011,11,1,4,165,-3.2022
2011,11,1,5,359,-2.7913
2011,11,2,1,117,-2.1555
2011,11,2,2,120,1.0901
2011,11,2,3,96,-0.1818
2011,11,2,4,111,1.2383
2011,11,2,5,182,-2.0828
2011,11,3,1,95,-0.5165
2011,11,3,2,143,1.3634
2011,11,3,3,157,0.5846
2011,11,3,4,146,0.8854
2011,11,3,5,160,-0.2979
2011,12,1,1,404,0.9641
2011,12,1,2,219,1.4923
2011,12,1,3,189,1.0493
2011,12,1,4,161,2.7914
2011,12,1,5,354,0.7921
2011,12,2,1,117,-0.1696
2011,12,2,2,120,1.2314
2011,12,2,3,96,-0.8455
2011,12,2,4,111,0.0666
2011,12,2,5,180,-0.8492
2011,12,3,1,95,3.3011
2011,12,3,2,143,0.5963
2011,12,3,3,155,0.9405
2011,12,3,4,146,0.2324
2011,12,3,5,159,-0.5548
2012,1,1,1,402,10.7537
2012,1,1,2,216,6.2023
2012,1,1,3,188,8.4227
2012,1,1,4,161,8.9740
2012,1,1,5,349,9.6360
2012,1,2,1,116,8.3024
2012,1,2,2,120,5.9169
2012,1,2,3,96,6.5276
2012,1,2,4,111,6.0289
2012,1,2,5,179,7.9475
2012,1,3,1,95,1.9631
2012,1,3,2,142,5.1334
2012,1,3,3,153,4.7064
2012,1,3,4,146,3.3525
2012,1,3,5,158,5.6654
2012,2,1,1,400,1.8396
2012,2,1,2,214,3.1550
2012,2,1,3,186,-0.0972
2012,2,1,4,159,0.5921
2012,2,1,5,347,2.9280
2012,2,2,1,116,4.8715
2012,2,2,2,120,3.0477
2012,2,2,3,93,1.8543
2012,2,2,4,111,2.7869
2012,2,2,5,177,3.8601
2012,2,3,1,95,4.1665
2012,2,3,2,141,4.4042
2012,2,3,3,153,2.3209
2012,2,3,4,146,3.3847
2012,2,3,5,157,6.1834
2012,3,1,1,396,4.9296
2012,3,1,2,212,3.3532
2012,3,1,3,185,2.0034
2012,3,1,4,157,2.7578
2012,3,1,5,343,3.7363
2012,3,2,1,116,1.3653
2012,3,2,2,119,2.3432
2012,3,2,3,93,1.3723
2012,3,2,4,111,2.2761
2012,3,2,5,177,2.7059
2012,3,3,1,95,2.9856
2012,3,3,2,140,4.1890
2012,3,3,3,152,1.0846
2012,3,3,4,145,1.9102
2012,3,3,5,156,2.9176
2012,4,1,1,394,-2.5804
2012,4,1,2,212,-1.6449
2012,4,1,3,184,-3.6173
2012,4,1,4,154,-2.2227
2012,4,1,5,338,-1.5828
2012,4,2,1,116,-0.3029
2012,4,2,2,119,-1.9014
2012,4,2,3,93,-1.1939
2012,4,2,4,111,-1.2050
2012,4,2,5,177,-0.8647
2012,4,3,1,95,-0.7675
2012,4,3,2,140,0.6585
2012,4,3,3,150,0.2968
2012,4,3,4,145,-1.0382
2012,4,3,5,156,-1.1083
2012,5,1,1,389,-6.4508
2012,5,1,2,210,-6.8693
2012,5,1,3,184,-8.9161
2012,5,1,4,154,-6.7961
2012,5,1,5,335,-8.0454
2012,5,2,1,116,-7.6082
2012,5,2,2,119,-4.3600
2012,5,2,3,93,-6.6440
2012,5,2,4,110,-6.4582
2012,5,2,5,176,-7.2107
2012,5,3,1,95,-4.4505
2012,5,3,2,139,-5.6373
2012,5,3,3,149,-4.0964
2012,5,3,4,145,-6.8172
2012,5,3,5,156,-6.2668
2012,6,1,1,386,7.2984
2012,6,1,2,209,5.8903
2012,6,1,3,183,7.8685
2012,6,1,4,154,6.3036
2012,6,1,5,332,5.3179
2012,6,2,1,115,3.6111
2012,6,2,2,119,5.8839
2012,6,2,3,93,4.6831
2012,6,2,4,110,3.4988
2012,6,2,5,176,5.1962
2012,6,3,1,95,3.8180
2012,6,3,2,139,3.9357
2012,6,3,3,149,4.4060
2012,6,3,4,143,2.5954
2012,6,3,5,155,3.6914
2012,7,1,1,403,-2.3485
2012,7,1,2,195,-3.3448
2012,7,1,3,183,-1.6737
2012,7,1,4,204,-1.9642
2012,7,1,5,338,-1.4185
2012,7,2,1,93,-3.3797
2012,7,2,2,117,-1.4763
2012,7,2,3,107,-1.5207
2012,7,2,4,127,-0.6309
2012,7,2,5,170,-2.6487
2012,7,3,1,118,2.4534
2012,7,3,2,156,0.2187
2012,7,3,3,168,1.3845
2012,7,3,4,147,1.9408
2012,7,3,5,141,1.7058
2012,8,1,1,399,2.3921
2012,8,1,2,192,3.3051
2012,8,1,3,180,4.6098
2012,8,1,4,204,1.6845
2012,8,1,5,334,3.7906
2012,8,2,1,92,3.5764
2012,8,2,2,117,3.3184
2012,8,2,3,106,5.0403
2012,8,2,4,127,2.5499
2012,8,2,5,170,4.9518
2012,8,3,1,118,0.0404
2012,8,3,2,156,3.1261
2012,8,3,3,165,0.3345
2012,8,3,4,146,3.3572
2012,8,3,5,141,4.9657
2012,9,1,1,394,4.0957
2012,9,1,2,190,5.8193
2012,9,1,3,180,4.8287
2012,9,1,4,203,6.2763
2012,9,1,5,329,5.0762
2012,9,2,1,92,4.0575
2012,9,2,2,116,2.1404
2012,9,2,3,106,3.7923
2012,9,2,4,127,2.6969
2012,9,2,5,169,2.5687
2012,9,3,1,117,3.9884
2012,9,3,2,155,1.7703
2012,9,3,3,165,2.4249
2012,9,3,4,145,3.3356
2012,9,3,5,141,0.9967
2012,10,1,1,388,-3.9661
2012,10,1,2,189,-4.4657
2012,10,1,3,180,-3.0746
2012,10,1,4,202,-4.0956
2012,10,1,5,326,-3.9134
2012,10,2,1,92,-1.0460
2012,10,2,2,115,-1.9053
2012,10,2,3,106,-0.9060
2012,10,2,4,127,0.3806
2012,10,2,5,169,-3.2408
2012,10,3,1,117,-2.1076
2012,10,3,2,155,-1.8777
2012,10,3,3,165,-0.6469
2012,10,3,4,144,-3.6088
2012,10,3,5,141,-4.3887
2012,11,1,1,386,1.4180
2012,11,1,2,186,1.9308
2012,11,1,3,179,1.3783
2012,11,1,4,202,1.4717
2012,11,1,5,323,-0.1195
2012,11,2,1,92,-0.4993
2012,11,2,2,112,1.5683
2012,11,2,3,105,1.9090
2012,11,2,4,126,2.4576
2012,11,2,5,167,1.3592
2012,11,3,1,116,1.4499
2012,11,3,2,155,1.6527
2012,11,3,3,165,0.4950
2012,11,3,4,143,0.4587
2012,11,3,5,140,0.5233
2012,12,1,1,382,3.5324
2012,12,1,2,184,2.6323
2012,12,1,3,177,4.5910
2012,12,1,4,199,4.0355
2012,12,1,5,320,2.9371
2012,12,2,1,92,3.4780
2012,12,2,2,112,3.3371
2012,12,2,3,104,3.5890
2012,12,2,4,126,3.3439
2012,12,2,5,167,3.9097
2012,12,3,1,116,-0.6293
2012,12,3,2,155,1.5216
2012,12,3,3,164,0.1634
2012,12,3,4,143,1.4159
2012,12,3,5,140,-0.7161
2013,1,1,1,377,8.1313
2013,1,1,2,181,6.9069
2013,1,1,3,177,7.3390
2013,1,1,4,197,4.9038
2013,1,1,5,315,4.7055
2013,1,2,1,91,6.4984
2013,1,2,2,108,5.7759
2013,1,2,3,104,6.7850
2013,1,2,4,126,5.3398
2013,1,2,5,166,6.8155
2013,1,3,1,116,5.9536
2013,1,3,2,155,5.8124
2013,1,3,3,163,5.5816
2013,1,3,4,143,7.2817
2013,1,3,5,139,0.8198
2013,2,1,1,376,1.7026
2013,2,1,2,180,1.8817
2013,2,1,3,176,-1.1969
2013,2,1,4,197,0.3202
2013,2,1,5,312,0.2483
2013,2,2,1,91,1.2655
2013,2,2,2,108,1.6107
2013,2,2,3,104,1.1873
2013,2,2,4,126,-0.4850
2013,2,2,5,165,0.7197
2013,2,3,1,115,2.5567
2013,2,3,2,154,1.0463
2013,2,3,3,163,1.7027
2013,2,3,4,143,1.9860
2013,2,3,5,138,-0.9185
2013,3,1,1,374,6.9119
2013,3,1,2,178,5.1838
2013,3,1,3,175,4.2475
2013,3,1,4,197,4.9128
2013,3,1,5,310,7.0425
2013,3,2,1,91,5.2992
2013,3,2,2,108,4.3703
2013,3,2,3,103,5.6874
2013,3,2,4,124,4.9925
2013,3,2,5,164,3.2305
2013,3,3,1,115,4.3974
2013,3,3,2,154,4.6094
2013,3,3,3,163,4.1227
2013,3,3,4,143,2.8143
2013,3,3,5,138,2.1320
2013,4,1,1,366,0.8145
2013,4,1,2,178,2.5011
2013,4,1,3,173,-0.3457
2013,4,1,4,196,0.2802
2013,4,1,5,309,-1.7596
2013,4,2,1,91,-1.5450
2013,4,2,2,108,-0.9983
2013,4,2,3,103,-0.0947
2013,4,2,4,124,-1.6101
2013,4,2,5,164,-0.7650
2013,4,3,1,115,2.1188
2013,4,3,2,154,3.0753
2013,4,3,3,163,1.5012
2013,4,3,4,143,1.2188
2013,4,3,5,138,-0.0948
2013,5,1,1,363,6.3831
2013,5,1,2,175,4.8118
2013,5,1,3,171,6.4137
2013,5,1,4,195,2.8248
2013,5,1,5,308,6.5566
2013,5,2,1,91,6.4581
2013,5,2,2,108,4.1116
2013,5,2,3,102,4.2897
2013,5,2,4,123,5.4294
2013,5,2,5,162,5.7200
2013,5,3,1,115,0.2738
2013,5,3,2,154,2.9261
2013,5,3,3,163,0.7299
2013,5,3,4,143,2.9723
2013,5,3,5,138,1.9665
2013,6,1,1,358,-0.3211
2013,6,1,2,173,2.3040
2013,6,1,3,171,-1.6044
2013,6,1,4,192,-0.1935
2013,6,1,5,307,0.5074
2013,6,2,1,91,-1.9152
2013,6,2,2,108,-1.1052
2013,6,2,3,102,-0.8575
2013,6,2,4,122,-0.0593
2013,6,2,5,162,-0.9695
2013,6,3,1,114,-0.8512
2013,6,3,2,154,-1.6683
2013,6,3,3,163,-0.4987
2013,6,3,4,142,-1.0803
2013,6,3,5,138,-3.7665
2013,7,1,1,419,8.7128
2013,7,1,2,199,8.8150
2013,7,1,3,146,6.8636
2013,7,1,4,224,8.9600
2013,7,1,5,253,7.2757
2013,7,2,1,121,7.5320
2013,7,2,2,90,7.7945
2013,7,2,3,112,6.6887
2013,7,2,4,132,7.1097
2013,7,2,5,162,6.1574
2013,7,3,1,103,5.2634
2013,7,3,2,154,4.4619
2013,7,3,3,138,4.6606
2013,7,3,4,167,4.9964
2013,7,3,5,156,6.7730
2013,8,1,1,418,-4.0384
2013,8,1,2,198,-3.5264
2013,8,1,3,146,-0.7023
2013,8,1,4,222,-2.0274
2013,8,1,5,252,-1.2733
2013,8,2,1,121,-3.5610
2013,8,2,2,90,-4.7946
2013,8,2,3,111,-3.7060
2013,8,2,4,132,-2.4540
2013,8,2,5,161,-0.6236
2013,8,3,1,102,-3.2532
2013,8,3,2,154,-1.4902
2013,8,3,3,136,-3.7271
2013,8,3,4,167,-2.4918
2013,8,3,5,155,-0.8329
2013,9,1,1,413,6.4029
2013,9,1,2,194,7.6276
2013,9,1,3,145,7.0776
2013,9,1,4,220,6.7386
2013,9,1,5,251,8.6539
2013,9,2,1,120,5.3493
2013,9,2,2,90,6.5026
2013,9,2,3,111,6.2025
2013,9,2,4,132,5.9028
2013,9,2,5,161,6.9725
2013,9,3,1,102,3.1898
2013,9,3,2,154,4.2588
2013,9,3,3,136,2.5934
2013,9,3,4,167,4.3984
2013,9,3,5,155,3.3585
2013,10,1,1,409,1.4368
2013,10,1,2,191,3.9468
2013,10,1,3,145,1.9697
2013,10,1,4,219,2.4019
2013,10,1,5,251,2.7142
2013,10,2,1,119,1.3814
2013,10,2,2,90,4.3798
2013,10,2,3,111,2.2784
2013,10,2,4,132,4.2220
2013,10,2,5,161,1.3382
2013,10,3,1,101,6.2713
2013,10,3,2,154,4.3852
2013,10,3,3,136,3.5618
2013,10,3,4,166,3.1010
2013,10,3,5,155,6.0047
2013,11,1,1,407,6.1433
2013,11,1,2,189,5.9847
2013,11,1,3,141,6.4112
2013,11,1,4,218,6.5866
2013,11,1,5,251,4.8933
2013,11,2,1,117,2.4779
2013,11,2,2,88,4.0687
2013,11,2,3,111,3.1248
2013,11,2,4,130,4.2814
2013,11,2,5,160,3.4976
2013,11,3,1,101,3.3180
2013,11,3,2,154,3.0547
2013,11,3,3,136,2.8430
2013,11,3,4,165,1.7663
2013,11,3,5,153,1.9984
2013,12,1,1,402,2.3083
2013,12,1,2,186,3.8349
2013,12,1,3,140,1.2862
2013,12,1,4,216,2.9041
2013,12,1,5,247,3.1788
2013,12,2,1,115,3.0633
2013,12,2,2,87,3.3965
2013,12,2,3,110,1.3660
2013,12,2,4,130,1.6681
2013,12,2,5,160,1.5892
2013,12,3,1,101,1.6617
2013,12,3,2,154,3.1431
2013,12,3,3,136,3.0324
2013,12,3,4,165,2.3193
2013,12,3,5,153,2.3520
2014,1,1,1,402,-1.3619
2014,1,1,2,186,-1.4706
2014,1,1,3,138,-2.3625
2014,1,1,4,216,-1.4310
2014,1,1,5,244,-0.5840
2014,1,2,1,112,-2.9760
2014,1,2,2,86,-3.8054
2014,1,2,3,110,-2.3137
2014,1,2,4,130,-2.7779
2014,1,2,5,159,-3.0660
2014,1,3,1,100,-3.8997
2014,1,3,2,153,-2.7921
2014,1,3,3,136,-3.7543
2014,1,3,4,164,-4.3451
2014,1,3,5,152,-2.2606
2014,2,1,1,400,5.2437
2014,2,1,2,185,4.6428
2014,2,1,3,138,4.9833
2014,2,1,4,216,4.9249
2014,2,1,5,242,6.0219
2014,2,2,1,110,5.2442
2014,2,2,2,85,4.8324
2014,2,2,3,110,3.9984
2014,2,2,4,129,4.2747
2014,2,2,5,159,5.6828
2014,2,3,1,99,3.5749
2014,2,3,2,153,4.7954
2014,2,3,3,135,4.4801
2014,2,3,4,164,5.3799
2014,2,3,5,151,5.6720
2014,3,1,1,393,-1.1956
2014,3,1,2,181,-0.2444
2014,3,1,3,137,1.0326
2014,3,1,4,214,0.4445
2014,3,1,5,240,-1.0446
2014,3,2,1,110,-0.9965
2014,3,2,2,84,0.0448
2014,3,2,3,108,0.6840
2014,3,2,4,129,-0.0830
2014,3,2,5,159,-1.0984
2014,3,3,1,99,1.0773
2014,3,3,2,153,1.2822
2014,3,3,3,134,0.5386
2014,3,3,4,164,0.3560
2014,3,3,5,151,-0.8789
2014,4,1,1,391,-7.0482
2014,4,1,2,180,-4.5742
2014,4,1,3,138,-7.3141
2014,4,1,4,212,-5.2669
2014,4,1,5,239,-4.5856
2014,4,2,1,110,-3.1672
2014,4,2,2,84,-3.8711
2014,4,2,3,108,-2.8910
2014,4,2,4,129,-2.5178
2014,4,2,5,158,-2.7804
2014,4,3,1,98,0.9016
2014,4,3,2,153,0.1910
2014,4,3,3,134,1.8769
2014,4,3,4,164,-0.0720
2014,4,3,5,151,1.8413
2014,5,1,1,388,-2.1623
2014,5,1,2,179,-0.7385
2014,5,1,3,137,0.4702
2014,5,1,4,211,-0.6563
2014,5,1,5,237,-1.1712
2014,5,2,1,110,0.7184
2014,5,2,2,84,1.2446
2014,5,2,3,106,1.2327
2014,5,2,4,129,1.0622
2014,5,2,5,158,0.2630
2014,5,3,1,98,1.2233
2014,5,3,2,153,3.1085
2014,5,3,3,134,1.2856
2014,5,3,4,164,1.5605
2014,5,3,5,151,3.7119
2014,6,1,1,387,4.8699
2014,6,1,2,178,4.3945
2014,6,1,3,135,4.2138
2014,6,1,4,209,5.6926
2014,6,1,5,237,9.0275
2014,6,2,1,110,4.4917
2014,6,2,2,84,5.0051
2014,6,2,3,106,5.0252
2014,6,2,4,128,5.4856
2014,6,2,5,157,5.9866
2014,6,3,1,98,1.1492
2014,6,3,2,153,1.1590
2014,6,3,3,134,1.2521
2014,6,3,4,164,2.8250
2014,6,3,5,149,4.0604
2014,7,1,1,455,-6.4546
2014,7,1,2,190,-6.0362
2014,7,1,3,112,-5.4313
2014,7,1,4,177,-7.9324
2014,7,1,5,222,-5.4724
2014,7,2,1,140,-6.9262
2014,7,2,2,100,-5.5820
2014,7,2,3,100,-6.5663
2014,7,2,4,129,-4.3925
2014,7,2,5,157,-6.1061
2014,7,3,1,116,-2.1711
2014,7,3,2,177,-0.6703
2014,7,3,3,147,-3.4903
2014,7,3,4,153,-0.9470
2014,7,3,5,146,-1.5892
2014,8,1,1,452,4.4798
2014,8,1,2,190,4.1655
2014,8,1,3,111,4.0101
2014,8,1,4,177,4.2585
2014,8,1,5,220,2.1869
2014,8,2,1,138,5.9198
2014,8,2,2,100,5.2132
2014,8,2,3,99,3.6722
2014,8,2,4,128,5.0973
2014,8,2,5,155,5.7527
2014,8,3,1,116,3.8083
2014,8,3,2,177,4.1810
2014,8,3,3,147,4.4210
2014,8,3,4,152,4.6152
2014,8,3,5,146,4.6363
2014,9,1,1,450,-8.1872
2014,9,1,2,187,-4.9210
2014,9,1,3,111,-6.3789
2014,9,1,4,176,-7.2954
2014,9,1,5,219,-7.2582
2014,9,2,1,138,-6.2216
2014,9,2,2,100,-5.6352
2014,9,2,3,97,-5.4503
2014,9,2,4,128,-5.3631
2014,9,2,5,155,-5.9620
2014,9,3,1,116,-2.1120
2014,9,3,2,176,-1.6121
2014,9,3,3,146,-0.9714
2014,9,3,4,152,-2.1190
2014,9,3,5,145,-4.3824
2014,10,1,1,448,5.1952
2014,10,1,2,185,7.9704
2014,10,1,3,111,5.3054
2014,10,1,4,174,5.6636
2014,10,1,5,219,5.0689
2014,10,2,1,137,3.4541
2014,10,2,2,100,7.8305
2014,10,2,3,97,6.9154
2014,10,2,4,128,4.9528
2014,10,2,5,155,4.0403
2014,10,3,1,115,2.8528
2014,10,3,2,176,1.3428
2014,10,3,3,145,3.1183
2014,10,3,4,152,1.7022
2014,10,3,5,145,2.1308
2014,11,1,1,447,-1.3245
2014,11,1,2,182,-0.7291
2014,11,1,3,110,1.4282
2014,11,1,4,172,-0.4206
2014,11,1,5,217,-1.3008
2014,11,2,1,137,1.1571
2014,11,2,2,100,1.3091
2014,11,2,3,97,2.3797
2014,11,2,4,127,-0.8561
2014,11,2,5,154,0.0768
2014,11,3,1,114,3.0838
2014,11,3,2,176,2.6022
2014,11,3,3,145,3.0009
2014,11,3,4,152,4.1281
2014,11,3,5,145,0.3322
2014,12,1,1,445,5.6960
2014,12,1,2,181,4.8984
2014,12,1,3,109,5.6514
2014,12,1,4,171,5.1727
2014,12,1,5,215,2.8126
2014,12,2,1,137,0.1661
2014,12,2,2,99,2.8526
2014,12,2,3,97,2.8354
2014,12,2,4,127,1.3790
2014,12,2,5,154,1.5287
2014,12,3,1,113,-0.6414
2014,12,3,2,176,-0.5819
2014,12,3,3,145,-0.2278
2014,12,3,4,151,-1.1789
2014,12,3,5,144,0.2514
2015,1,1,1,441,-4.7037
2015,1,1,2,181,-4.0617
2015,1,1,3,108,-4.4963
2015,1,1,4,171,-4.8961
2015,1,1,5,213,-4.1784
2015,1,2,1,135,-4.1377
2015,1,2,2,99,-3.1466
2015,1,2,3,97,-1.6076
2015,1,2,4,126,-3.8107
2015,1,2,5,154,-3.1333
2015,1,3,1,113,-2.0026
2015,1,3,2,175,-3.2020
2015,1,3,3,144,-2.1490
2015,1,3,4,151,-0.8032
2015,1,3,5,143,-3.0540
2015,2,1,1,437,5.1965
2015,2,1,2,180,5.1154
2015,2,1,3,108,8.0509
2015,2,1,4,170,4.7198
2015,2,1,5,213,6.7990
2015,2,2,1,133,9.0166
2015,2,2,2,99,6.5641
2015,2,2,3,96,4.5693
2015,2,2,4,126,5.9187
2015,2,2,5,153,7.9273
2015,2,3,1,110,7.2766
2015,2,3,2,175,5.4821
2015,2,3,3,144,3.5458
2015,2,3,4,150,6.2609
2015,2,3,5,141,7.1079
2015,3,1,1,432,-1.2878
2015,3,1,2,180,2.0294
2015,3,1,3,106,2.3055
2015,3,1,4,170,0.7569
2015,3,1,5,212,0.7934
2015,3,2,1,132,1.3509
2015,3,2,2,99,2.4698
2015,3,2,3,94,1.5383
2015,3,2,4,125,1.4453
2015,3,2,5,152,2.4523
2015,3,3,1,109,-1.3666
2015,3,3,2,175,-1.9653
2015,3,3,3,144,-1.7816
2015,3,3,4,150,-1.6679
2015,3,3,5,140,-0.6382
2015,4,1,1,427,-2.9479
2015,4,1,2,179,-1.8665
2015,4,1,3,106,-3.1698
2015,4,1,4,170,-0.0593
2015,4,1,5,210,-2.1663
2015,4,2,1,132,-0.8607
2015,4,2,2,99,-3.8373
2015,4,2,3,94,-2.9356
2015,4,2,4,123,-3.2797
2015,4,2,5,152,-2.2240
2015,4,3,1,108,0.7419
2015,4,3,2,174,2.1016
2015,4,3,3,144,-0.8927
2015,4,3,4,149,1.0560
2015,4,3,5,139,0.3062
2015,5,1,1,424,0.7544
2015,5,1,2,178,0.6874
2015,5,1,3,106,4.3084
2015,5,1,4,170,2.1503
2015,5,1,5,209,1.7032
2015,5,2,1,132,1.6866
2015,5,2,2,99,4.8377
2015,5,2,3,94,0.6031
2015,5,2,4,123,1.5288
2015,5,2,5,152,2.7303
2015,5,3,1,105,1.2700
2015,5,3,2,174,1.0754
2015,5,3,3,144,-0.2304
2015,5,3,4,149,1.5054
2015,5,3,5,139,0.6175
2015,6,1,1,422,1.7753
2015,6,1,2,178,1.7311
2015,6,1,3,106,1.2748
2015,6,1,4,170,3.4364
2015,6,1,5,207,1.7070
2015,6,2,1,131,-0.6793
2015,6,2,2,99,-0.2369
2015,6,2,3,94,-0.1831
2015,6,2,4,123,-0.8871
2015,6,2,5,152,1.1156
2015,6,3,1,105,-2.0101
2015,6,3,2,174,-2.5390
2015,6,3,3,144,-2.6071
2015,6,3,4,147,-2.2038
2015,6,3,5,139,-1.9993
2015,7,1,1,315,-7.6002
2015,7,1,2,225,-5.6532
2015,7,1,3,164,-5.4349
2015,7,1,4,172,-5.8180
2015,7,1,5,252,-7.7710
2015,7,2,1,103,-3.3478
2015,7,2,2,101,-3.3474
2015,7,2,3,116,-2.2099
2015,7,2,4,129,-2.2705
2015,7,2,5,176,-1.7256
2015,7,3,1,127,1.9549
2015,7,3,2,153,1.5335
2015,7,3,3,165,2.0892
2015,7,3,4,179,0.9675
2015,7,3,5,148,1.9275
2015,8,1,1,309,-3.5717
2015,8,1,2,224,-5.0199
2015,8,1,3,163,-5.0130
2015,8,1,4,171,-5.0548
2015,8,1,5,250,-3.5320
2015,8,2,1,103,-6.5748
2015,8,2,2,101,-7.2177
2015,8,2,3,115,-5.5837
2015,8,2,4,129,-4.4448
2015,8,2,5,175,-6.5768
2015,8,3,1,126,-6.4434
2015,8,3,2,152,-5.2035
2015,8,3,3,163,-6.7132
2015,8,3,4,178,-5.7566
2015,8,3,5,148,-5.7705
2015,9,1,1,307,-8.8512
2015,9,1,2,224,-6.9182
2015,9,1,3,162,-5.6243
2015,9,1,4,170,-5.7814
2015,9,1,5,250,-9.5157
2015,9,2,1,102,-7.0864
2015,9,2,2,101,-7.4415
2015,9,2,3,114,-4.4264
2015,9,2,4,128,-5.3815
2015,9,2,5,174,-8.1317
2015,9,3,1,125,-2.4378
2015,9,3,2,150,-2.5306
2015,9,3,3,162,-1.5334
2015,9,3,4,177,-2.6139
2015,9,3,5,148,-4.2245
2015,10,1,1,302,8.2745
2015,10,1,2,222,4.9428
2015,10,1,3,162,6.6017
2015,10,1,4,168,3.8806
2015,10,1,5,249,6.6446
2015,10,2,1,102,9.9453
2015,10,2,2,100,5.9983
2015,10,2,3,114,5.7405
2015,10,2,4,128,5.2399
2015,10,2,5,174,6.4646
2015,10,3,1,125,8.7542
2015,10,3,2,150,8.9038
2015,10,3,3,162,5.9731
2015,10,3,4,176,8.9802
2015,10,3,5,148,8.9062
2015,11,1,1,292,2.0687
2015,11,1,2,221,1.3381
2015,11,1,3,161,1.5569
2015,11,1,4,166,2.1145
2015,11,1,5,249,3.3651
2015,11,2,1,99,4.4943
2015,11,2,2,99,4.5185
2015,11,2,3,113,5.1070
2015,11,2,4,126,3.2359
2015,11,2,5,173,4.0921
2015,11,3,1,125,-0.4847
2015,11,3,2,150,0.3450
2015,11,3,3,162,-0.7895
2015,11,3,4,176,0.9668
2015,11,3,5,147,0.0759
2015,12,1,1,291,-4.8256
2015,12,1,2,219,-5.9596
2015,12,1,3,160,-3.9064
2015,12,1,4,166,-5.2028
2015,12,1,5,249,-7.6094
2015,12,2,1,99,-5.2000
2015,12,2,2,99,-4.5148
2015,12,2,3,113,-2.9838
2015,12,2,4,125,-5.8894
2015,12,2,5,172,-6.0962
2015,12,3,1,125,-1.4349
2015,12,3,2,150,-0.0958
2015,12,3,3,161,-2.1547
2015,12,3,4,175,-3.4044
2015,12,3,5,147,-2.3915
2016,1,1,1,287,-9.6411
2016,1,1,2,216,-8.0364
2016,1,1,3,159,-7.2385
2016,1,1,4,164,-8.1256
2016,1,1,5,249,-13.2031
2016,1,2,1,99,-9.2216
2016,1,2,2,99,-9.2217
2016,1,2,3,110,-8.1491
2016,1,2,4,124,-7.0608
2016,1,2,5,172,-10.1831
2016,1,3,1,125,-4.8386
2016,1,3,2,149,-3.4100
