year,month,rank_ME,rank_dCOA,nstocks,ret_vw
1995,12,1,1,639,3.3229
1995,12,1,2,260,5.3697
1995,12,1,3,354,4.4113
1995,12,1,4,374,2.1142
1995,12,1,5,763,-1.0372
1995,12,2,1,119,4.0679
1995,12,2,2,117,4.3021
1995,12,2,3,146,1.8624
1995,12,2,4,172,1.5255
1995,12,2,5,271,0.5759
1995,12,3,1,101,2.3292
1995,12,3,2,152,3.3216
1995,12,3,3,180,2.0504
1995,12,3,4,163,1.6500
1995,12,3,5,183,-2.8120
1996,1,1,1,634,2.5080
1996,1,1,2,257,3.7857
1996,1,1,3,352,3.5742
1996,1,1,4,373,0.9631
1996,1,1,5,758,-1.0277
1996,1,2,1,119,0.5667
1996,1,2,2,117,1.8709
1996,1,2,3,146,1.4899
1996,1,2,4,172,-2.1119
1996,1,2,5,270,-0.5760
1996,1,3,1,100,3.9679
1996,1,3,2,152,2.8845
1996,1,3,3,179,3.5457
1996,1,3,4,163,2.0730
1996,1,3,5,183,1.3672
1996,2,1,1,631,4.1892
1996,2,1,2,254,1.3675
1996,2,1,3,349,3.5451
1996,2,1,4,371,3.6481
1996,2,1,5,749,3.2075
1996,2,2,1,115,2.5602
1996,2,2,2,117,1.3571
1996,2,2,3,145,3.0030
1996,2,2,4,172,4.1624
1996,2,2,5,267,5.3209
1996,2,3,1,100,2.2767
1996,2,3,2,152,-0.9003
1996,2,3,3,178,0.8998
1996,2,3,4,162,3.4186
1996,2,3,5,183,1.6798
1996,3,1,1,627,2.3156
1996,3,1,2,253,0.8554
1996,3,1,3,345,4.7437
1996,3,1,4,370,2.2666
1996,3,1,5,743,3.6719
1996,3,2,1,115,2.5696
1996,3,2,2,117,2.4082
1996,3,2,3,144,1.0153
1996,3,2,4,171,2.4376
1996,3,2,5,266,3.5242
1996,3,3,1,100,0.3392
1996,3,3,2,152,1.1190
1996,3,3,3,177,2.3146
1996,3,3,4,161,0.3637
1996,3,3,5,182,-0.4037
1996,4,1,1,623,10.0920
1996,4,1,2,252,8.5573
1996,4,1,3,343,6.9371
1996,4,1,4,369,9.1521
1996,4,1,5,735,9.4135
1996,4,2,1,114,5.4696
1996,4,2,2,116,6.3784
1996,4,2,3,144,5.4474
1996,4,2,4,171,7.1055
1996,4,2,5,265,8.4009
1996,4,3,1,99,2.3749
1996,4,3,2,150,0.0662
1996,4,3,3,176,1.6806
1996,4,3,4,161,1.9786
1996,4,3,5,181,6.0403
1996,5,1,1,621,8.2929
1996,5,1,2,252,5.9916
1996,5,1,3,342,8.4969
1996,5,1,4,365,8.3718
1996,5,1,5,733,9.1912
1996,5,2,1,113,7.0264
1996,5,2,2,115,5.2432
1996,5,2,3,144,5.2157
1996,5,2,4,171,4.5646
1996,5,2,5,266,5.6186
1996,5,3,1,99,1.2197
1996,5,3,2,150,1.0540
1996,5,3,3,176,2.6039
1996,5,3,4,160,2.7278
1996,5,3,5,180,3.3905
1996,6,1,1,613,-5.2600
1996,6,1,2,249,-6.3501
1996,6,1,3,340,-5.6088
1996,6,1,4,362,-4.7794
1996,6,1,5,727,-7.4679
1996,6,2,1,111,-2.1452
1996,6,2,2,115,-4.2145
1996,6,2,3,143,-3.3116
1996,6,2,4,169,-4.5017
1996,6,2,5,264,-5.4437
1996,6,3,1,99,0.0639
1996,6,3,2,150,2.0234
1996,6,3,3,176,0.5878
1996,6,3,4,160,-2.5633
1996,6,3,5,179,-1.3701
1996,7,1,1,737,-9.6150
1996,7,1,2,300,-10.6238
1996,7,1,3,323,-7.9927
1996,7,1,4,407,-7.5718
1996,7,1,5,813,-9.8514
1996,7,2,1,162,-9.2796
1996,7,2,2,121,-7.7034
1996,7,2,3,145,-8.3387
1996,7,2,4,173,-8.4481
1996,7,2,5,339,-12.8615
1996,7,3,1,107,-5.3154
1996,7,3,2,176,-5.0565
1996,7,3,3,179,-4.5705
1996,7,3,4,163,-4.5398
1996,7,3,5,204,-7.1162
1996,8,1,1,733,3.8367
1996,8,1,2,300,4.3266
1996,8,1,3,319,5.0869
1996,8,1,4,402,3.6605
1996,8,1,5,810,4.0081
1996,8,2,1,160,3.8306
1996,8,2,2,121,6.0090
1996,8,2,3,145,5.2704
1996,8,2,4,170,6.7808
1996,8,2,5,336,6.7083
1996,8,3,1,106,3.7064
1996,8,3,2,175,0.7786
1996,8,3,3,179,2.6095
1996,8,3,4,162,2.5850
1996,8,3,5,202,5.2868
1996,9,1,1,718,2.0661
1996,9,1,2,298,1.9965
1996,9,1,3,319,1.0714
1996,9,1,4,397,3.7498
1996,9,1,5,801,3.5700
1996,9,2,1,159,4.2194
1996,9,2,2,121,1.8715
1996,9,2,3,145,3.0933
1996,9,2,4,169,2.3981
1996,9,2,5,335,4.4098
1996,9,3,1,106,4.8043
1996,9,3,2,174,3.3317
1996,9,3,3,179,4.5587
1996,9,3,4,161,6.7926
1996,9,3,5,202,9.4269
1996,10,1,1,712,-2.7073
1996,10,1,2,294,-1.3839
1996,10,1,3,318,-1.3685
1996,10,1,4,393,-0.1876
1996,10,1,5,797,-4.1199
1996,10,2,1,158,-1.1083
1996,10,2,2,120,-0.3506
1996,10,2,3,145,0.3686
1996,10,2,4,168,-1.4108
1996,10,2,5,334,-3.9470
1996,10,3,1,104,2.8306
1996,10,3,2,173,2.3742
1996,10,3,3,178,0.8742
1996,10,3,4,161,0.5761
1996,10,3,5,202,-0.6785
1996,11,1,1,708,2.7036
1996,11,1,2,293,2.8178
1996,11,1,3,316,2.4631
1996,11,1,4,385,2.5254
1996,11,1,5,795,2.0850
1996,11,2,1,158,2.5331
1996,11,2,2,120,1.9118
1996,11,2,3,143,2.6698
1996,11,2,4,167,2.8516
1996,11,2,5,333,4.4885
1996,11,3,1,104,5.3957
1996,11,3,2,173,5.1789
1996,11,3,3,176,7.5074
1996,11,3,4,161,6.8271
1996,11,3,5,202,8.7208
1996,12,1,1,702,0.5133
1996,12,1,2,291,1.0270
1996,12,1,3,315,0.8960
1996,12,1,4,382,2.5201
1996,12,1,5,789,0.5815
1996,12,2,1,158,1.7045
1996,12,2,2,120,2.0159
1996,12,2,3,143,2.5327
1996,12,2,4,167,2.3194
1996,12,2,5,331,1.8324
1996,12,3,1,104,-2.0879
1996,12,3,2,172,-0.5489
1996,12,3,3,176,-0.6853
1996,12,3,4,161,-1.3930
1996,12,3,5,202,-3.4359
1997,1,1,1,692,5.2864
1997,1,1,2,289,3.7189
1997,1,1,3,313,5.7297
1997,1,1,4,375,5.6337
1997,1,1,5,784,6.1973
1997,1,2,1,157,1.5420
1997,1,2,2,119,4.1119
1997,1,2,3,142,1.9788
1997,1,2,4,166,3.7931
1997,1,2,5,330,4.0552
1997,1,3,1,102,5.9730
1997,1,3,2,170,3.3529
1997,1,3,3,176,7.0106
1997,1,3,4,159,4.3711
1997,1,3,5,202,7.7970
1997,2,1,1,687,-2.1395
1997,2,1,2,288,-2.3676
1997,2,1,3,310,-2.4860
1997,2,1,4,372,-2.6318
1997,2,1,5,777,-4.7836
1997,2,2,1,156,-1.9894
1997,2,2,2,119,-2.2933
1997,2,2,3,141,-2.2899
1997,2,2,4,166,-2.2684
1997,2,2,5,329,-5.7908
1997,2,3,1,102,0.5846
1997,2,3,2,170,0.1785
1997,2,3,3,172,0.1141
1997,2,3,4,158,-0.7323
1997,2,3,5,202,-3.8093
1997,3,1,1,680,-4.2798
1997,3,1,2,288,-5.4165
1997,3,1,3,308,-3.7719
1997,3,1,4,370,-4.0032
1997,3,1,5,769,-6.0000
1997,3,2,1,155,-3.9137
1997,3,2,2,117,-5.1711
1997,3,2,3,140,-2.9444
1997,3,2,4,165,-3.4647
1997,3,2,5,326,-6.1644
1997,3,3,1,102,-4.2631
1997,3,3,2,170,-1.2210
1997,3,3,3,172,-3.9724
1997,3,3,4,158,-4.4026
1997,3,3,5,202,-4.5220
1997,4,1,1,673,-3.1574
1997,4,1,2,287,-5.2179
1997,4,1,3,309,-6.2891
1997,4,1,4,364,-3.2814
1997,4,1,5,761,-3.0727
1997,4,2,1,155,-1.1126
1997,4,2,2,117,-0.5966
1997,4,2,3,140,0.0473
1997,4,2,4,165,1.6286
1997,4,2,5,323,0.2885
1997,4,3,1,102,3.9761
1997,4,3,2,170,2.2919
1997,4,3,3,172,7.7546
1997,4,3,4,157,6.7881
1997,4,3,5,202,3.0158
1997,5,1,1,669,9.1667
1997,5,1,2,286,9.2569
1997,5,1,3,307,9.1527
1997,5,1,4,362,9.8109
1997,5,1,5,753,12.6774
1997,5,2,1,153,11.6120
1997,5,2,2,117,10.6910
1997,5,2,3,140,10.7166
1997,5,2,4,164,12.5449
1997,5,2,5,321,15.3237
1997,5,3,1,100,5.1941
1997,5,3,2,170,5.6234
1997,5,3,3,172,5.2035
1997,5,3,4,157,7.9045
1997,5,3,5,202,9.3308
1997,6,1,1,662,4.7546
1997,6,1,2,286,5.9242
1997,6,1,3,305,4.4574
1997,6,1,4,359,7.2154
1997,6,1,5,749,5.1366
1997,6,2,1,152,3.6311
1997,6,2,2,117,3.2619
1997,6,2,3,140,3.2756
1997,6,2,4,163,3.1452
1997,6,2,5,319,5.4545
1997,6,3,1,100,5.7213
1997,6,3,2,170,3.1303
1997,6,3,3,170,4.2351
1997,6,3,4,157,5.2700
1997,6,3,5,201,2.0322
1997,7,1,1,806,5.9140
1997,7,1,2,328,3.4035
1997,7,1,3,348,4.7673
1997,7,1,4,475,5.9626
1997,7,1,5,801,5.5250
1997,7,2,1,130,7.1438
1997,7,2,2,122,3.4764
1997,7,2,3,134,4.3807
1997,7,2,4,173,6.4772
1997,7,2,5,285,6.5635
1997,7,3,1,123,7.6960
1997,7,3,2,172,7.8869
1997,7,3,3,192,4.8198
1997,7,3,4,188,7.4691
1997,7,3,5,214,11.6912
1997,8,1,1,792,6.6393
1997,8,1,2,324,2.4963
1997,8,1,3,346,5.3309
1997,8,1,4,467,4.4753
1997,8,1,5,800,5.3571
1997,8,2,1,127,4.4554
1997,8,2,2,122,4.9226
1997,8,2,3,132,2.5040
1997,8,2,4,173,4.4432
1997,8,2,5,284,2.6596
1997,8,3,1,122,-1.8998
1997,8,3,2,171,-5.3139
1997,8,3,3,192,-4.6862
1997,8,3,4,187,-3.6438
1997,8,3,5,213,-1.8061
1997,9,1,1,782,8.6219
1997,9,1,2,324,10.8721
1997,9,1,3,345,8.3071
1997,9,1,4,462,7.3032
1997,9,1,5,797,9.3804
1997,9,2,1,123,3.7538
1997,9,2,2,121,6.6890
1997,9,2,3,132,8.0462
1997,9,2,4,168,7.0638
1997,9,2,5,281,9.4567
1997,9,3,1,122,5.4979
1997,9,3,2,169,4.3039
1997,9,3,3,190,5.5687
1997,9,3,4,185,4.8074
1997,9,3,5,212,4.0225
1997,10,1,1,772,-3.5898
1997,10,1,2,320,-2.9628
1997,10,1,3,341,-2.9409
1997,10,1,4,459,-4.3060
1997,10,1,5,793,-5.1239
1997,10,2,1,122,-5.0043
1997,10,2,2,121,-2.5164
1997,10,2,3,132,-3.6370
1997,10,2,4,167,-5.2806
1997,10,2,5,279,-7.1115
1997,10,3,1,120,-4.7108
1997,10,3,2,169,-4.2041
1997,10,3,3,189,-1.7645
1997,10,3,4,185,-3.3890
1997,10,3,5,209,-5.1615
1997,11,1,1,763,-2.0846
1997,11,1,2,313,-2.6684
1997,11,1,3,338,-2.2032
1997,11,1,4,452,-3.3403
1997,11,1,5,787,-4.1079
1997,11,2,1,120,-1.3625
1997,11,2,2,120,1.0933
1997,11,2,3,130,-1.0141
1997,11,2,4,166,-2.0200
1997,11,2,5,277,-2.8312
1997,11,3,1,118,4.8293
1997,11,3,2,169,5.2365
1997,11,3,3,189,4.2097
1997,11,3,4,184,3.5093
1997,11,3,5,208,-0.5682
1997,12,1,1,759,-4.8637
1997,12,1,2,311,-2.6515
1997,12,1,3,337,-4.1070
1997,12,1,4,448,-3.0874
1997,12,1,5,780,-3.8882
1997,12,2,1,117,-1.4096
1997,12,2,2,119,1.0676
1997,12,2,3,130,1.1843
1997,12,2,4,165,0.1630
1997,12,2,5,274,-1.6350
1997,12,3,1,117,1.4722
1997,12,3,2,168,0.2097
1997,12,3,3,188,1.5950
1997,12,3,4,184,1.8590
1997,12,3,5,208,-1.5264
1998,1,1,1,751,0.5601
1998,1,1,2,307,-0.7950
1998,1,1,3,331,0.3217
1998,1,1,4,441,-1.0709
1998,1,1,5,772,-0.8016
1998,1,2,1,115,-1.1713
1998,1,2,2,118,-0.7122
1998,1,2,3,128,-0.6569
1998,1,2,4,161,-0.8710
1998,1,2,5,271,-1.5593
1998,1,3,1,116,1.9433
1998,1,3,2,168,1.7825
1998,1,3,3,188,1.7956
1998,1,3,4,184,0.7803
1998,1,3,5,207,0.7621
1998,2,1,1,744,6.0441
1998,2,1,2,300,5.0752
1998,2,1,3,325,5.5591
1998,2,1,4,439,6.7460
1998,2,1,5,765,5.9670
1998,2,2,1,115,7.1852
1998,2,2,2,118,6.2746
1998,2,2,3,127,7.2047
1998,2,2,4,159,7.9253
1998,2,2,5,267,10.6353
1998,2,3,1,116,5.8452
1998,2,3,2,167,5.6158
1998,2,3,3,187,5.4573
1998,2,3,4,183,10.0453
1998,2,3,5,206,10.1847
1998,3,1,1,732,4.4532
1998,3,1,2,298,4.9255
1998,3,1,3,320,4.9392
1998,3,1,4,438,3.4877
1998,3,1,5,757,4.6995
1998,3,2,1,113,2.3488
1998,3,2,2,118,4.5447
1998,3,2,3,127,3.6929
1998,3,2,4,159,5.2592
1998,3,2,5,265,3.7239
1998,3,3,1,115,1.5705
1998,3,3,2,167,4.6292
1998,3,3,3,187,6.5091
1998,3,3,4,183,3.2282
1998,3,3,5,206,4.7364
1998,4,1,1,723,3.6171
1998,4,1,2,293,2.3462
1998,4,1,3,312,0.3810
1998,4,1,4,430,4.0641
1998,4,1,5,748,2.1585
1998,4,2,1,112,2.2959
1998,4,2,2,116,0.4170
1998,4,2,3,126,1.4342
1998,4,2,4,159,0.5084
1998,4,2,5,263,-0.3243
1998,4,3,1,113,0.4185
1998,4,3,2,165,0.4973
1998,4,3,3,187,0.7924
1998,4,3,4,182,1.9877
1998,4,3,5,206,0.9630
1998,5,1,1,713,-3.2216
1998,5,1,2,292,-3.3237
1998,5,1,3,307,-5.1052
1998,5,1,4,421,-4.9864
1998,5,1,5,743,-5.8435
1998,5,2,1,112,-4.8157
1998,5,2,2,115,-3.5884
1998,5,2,3,126,-4.7638
1998,5,2,4,157,-5.7400
1998,5,2,5,262,-7.6852
1998,5,3,1,113,-1.8587
1998,5,3,2,165,-1.7816
1998,5,3,3,185,-2.4264
1998,5,3,4,182,-2.0584
1998,5,3,5,206,-3.9757
1998,6,1,1,706,-2.7784
1998,6,1,2,289,-0.3907
1998,6,1,3,305,-0.7102
1998,6,1,4,417,-1.5579
1998,6,1,5,735,-1.5466
1998,6,2,1,111,-3.0774
1998,6,2,2,115,0.3847
1998,6,2,3,126,1.1285
1998,6,2,4,156,-0.0395
1998,6,2,5,261,-0.6610
1998,6,3,1,113,1.4573
1998,6,3,2,162,4.2330
1998,6,3,3,182,3.0021
1998,6,3,4,182,3.9269
1998,6,3,5,206,4.7427
1998,7,1,1,755,-7.6315
1998,7,1,2,398,-6.6310
1998,7,1,3,356,-5.9731
1998,7,1,4,527,-8.1372
1998,7,1,5,791,-8.1313
1998,7,2,1,134,-7.9844
1998,7,2,2,146,-5.9413
1998,7,2,3,150,-7.2074
1998,7,2,4,175,-8.5813
1998,7,2,5,307,-9.8496
1998,7,3,1,142,-4.0542
1998,7,3,2,179,0.0224
1998,7,3,3,184,-1.2731
1998,7,3,4,183,-1.9774
1998,7,3,5,233,-4.7458
1998,8,1,1,739,-19.4890
1998,8,1,2,396,-19.5118
1998,8,1,3,347,-21.5719
1998,8,1,4,521,-20.5302
1998,8,1,5,786,-25.0470
1998,8,2,1,134,-18.8502
1998,8,2,2,145,-17.9286
1998,8,2,3,149,-14.4911
1998,8,2,4,174,-19.6329
1998,8,2,5,306,-23.7369
1998,8,3,1,140,-13.5347
1998,8,3,2,177,-11.4891
1998,8,3,3,182,-11.5638
1998,8,3,4,181,-13.0794
1998,8,3,5,233,-18.4146
1998,9,1,1,726,2.5934
1998,9,1,2,396,6.6340
1998,9,1,3,343,5.4114
1998,9,1,4,515,3.3058
1998,9,1,5,778,3.9118
1998,9,2,1,134,5.4817
1998,9,2,2,144,10.0982
1998,9,2,3,146,4.8299
1998,9,2,4,170,7.2299
1998,9,2,5,304,8.7503
1998,9,3,1,138,6.5744
1998,9,3,2,176,5.9412
1998,9,3,3,179,7.8156
1998,9,3,4,182,10.3984
1998,9,3,5,232,10.9349
1998,10,1,1,713,0.9462
1998,10,1,2,388,1.8694
1998,10,1,3,339,2.7524
1998,10,1,4,506,4.2858
1998,10,1,5,764,4.9145
1998,10,2,1,134,5.6185
1998,10,2,2,144,2.8240
1998,10,2,3,144,6.5306
1998,10,2,4,169,8.2718
1998,10,2,5,302,6.1112
1998,10,3,1,138,8.2719
1998,10,3,2,176,8.1338
1998,10,3,3,177,6.2606
1998,10,3,4,179,5.7312
1998,10,3,5,231,6.5367
1998,11,1,1,695,10.5313
1998,11,1,2,381,9.0659
1998,11,1,3,333,6.7149
1998,11,1,4,499,8.9644
1998,11,1,5,745,8.6512
1998,11,2,1,134,5.5757
1998,11,2,2,143,5.2875
1998,11,2,3,142,2.7475
1998,11,2,4,167,6.7310
1998,11,2,5,302,8.0553
1998,11,3,1,137,3.2959
1998,11,3,2,175,6.1382
1998,11,3,3,176,5.4962
1998,11,3,4,177,8.0915
1998,11,3,5,229,8.5534
1998,12,1,1,684,2.4154
1998,12,1,2,378,3.3626
1998,12,1,3,325,-0.0190
1998,12,1,4,492,3.5297
1998,12,1,5,738,1.1231
1998,12,2,1,134,4.6351
1998,12,2,2,143,4.9716
1998,12,2,3,141,3.3411
1998,12,2,4,166,6.6971
1998,12,2,5,301,7.3045
1998,12,3,1,137,4.3618
1998,12,3,2,174,4.7623
1998,12,3,3,176,7.1441
1998,12,3,4,176,10.5685
1998,12,3,5,228,9.7087
1999,1,1,1,677,6.5597
1999,1,1,2,368,5.5879
1999,1,1,3,319,7.2364
1999,1,1,4,485,4.5080
1999,1,1,5,723,6.8195
1999,1,2,1,133,1.6635
1999,1,2,2,143,0.7602
1999,1,2,3,140,1.2958
1999,1,2,4,165,2.1651
1999,1,2,5,298,0.5519
1999,1,3,1,137,1.7301
1999,1,3,2,174,2.1180
1999,1,3,3,176,1.2732
1999,1,3,4,176,8.4716
1999,1,3,5,227,10.2972
1999,2,1,1,656,-6.7377
1999,2,1,2,361,-6.1265
1999,2,1,3,316,-7.7654
1999,2,1,4,476,-6.8711
1999,2,1,5,712,-9.2257
1999,2,2,1,133,-9.1444
1999,2,2,2,142,-5.8606
1999,2,2,3,139,-6.8401
1999,2,2,4,162,-10.0283
1999,2,2,5,297,-11.8264
1999,2,3,1,136,-2.8027
1999,2,3,2,173,-4.7900
1999,2,3,3,175,0.0833
1999,2,3,4,176,-7.1359
1999,2,3,5,223,-7.7475
1999,3,1,1,648,-2.1289
1999,3,1,2,355,-2.1179
1999,3,1,3,308,-4.3947
1999,3,1,4,473,-5.0059
1999,3,1,5,702,-3.4222
1999,3,2,1,130,-1.4429
1999,3,2,2,142,1.4091
1999,3,2,3,138,1.0294
1999,3,2,4,161,-0.4900
1999,3,2,5,296,-0.7998
1999,3,3,1,135,5.8761
1999,3,3,2,173,1.9899
1999,3,3,3,175,2.2254
1999,3,3,4,176,8.0706
1999,3,3,5,223,3.7519
1999,4,1,1,634,10.2869
1999,4,1,2,348,7.8414
1999,4,1,3,302,6.0908
1999,4,1,4,464,10.9456
1999,4,1,5,690,9.9741
1999,4,2,1,127,9.3388
1999,4,2,2,140,7.7358
1999,4,2,3,136,9.3957
1999,4,2,4,160,9.9059
1999,4,2,5,291,5.7360
1999,4,3,1,132,4.4176
1999,4,3,2,172,6.8912
1999,4,3,3,175,2.1671
1999,4,3,4,175,0.2468
1999,4,3,5,221,3.7829
1999,5,1,1,623,6.0681
1999,5,1,2,344,5.2007
1999,5,1,3,300,3.7095
1999,5,1,4,454,5.7272
1999,5,1,5,682,4.9042
1999,5,2,1,127,7.0509
1999,5,2,2,140,1.4018
1999,5,2,3,136,1.8736
1999,5,2,4,159,3.4561
1999,5,2,5,287,2.3496
1999,5,3,1,132,0.3888
1999,5,3,2,172,-1.5524
1999,5,3,3,173,-1.3832
1999,5,3,4,174,-2.0139
1999,5,3,5,218,-1.0005
1999,6,1,1,617,7.4312
1999,6,1,2,340,6.5939
1999,6,1,3,298,4.3059
1999,6,1,4,446,8.7568
1999,6,1,5,673,8.0444
1999,6,2,1,125,7.5237
1999,6,2,2,139,5.4219
1999,6,2,3,136,7.5870
1999,6,2,4,158,8.0711
1999,6,2,5,286,8.1307
1999,6,3,1,132,3.8830
1999,6,3,2,171,3.1666
1999,6,3,3,172,4.1299
1999,6,3,4,173,6.9308
1999,6,3,5,217,11.4661
1999,7,1,1,682,2.3564
1999,7,1,2,369,3.7328
1999,7,1,3,342,3.8851
1999,7,1,4,470,1.3444
1999,7,1,5,723,-0.0603
1999,7,2,1,161,-0.6222
1999,7,2,2,146,1.4928
1999,7,2,3,148,-0.6942
1999,7,2,4,164,-1.2463
1999,7,2,5,294,-3.7841
1999,7,3,1,133,-0.2337
1999,7,3,2,186,2.1210
1999,7,3,3,187,-2.6977
1999,7,3,4,194,-3.9755
1999,7,3,5,211,-4.7411
1999,8,1,1,672,-1.8164
1999,8,1,2,364,0.2789
1999,8,1,3,339,-0.1331
1999,8,1,4,458,-2.9613
1999,8,1,5,717,-3.7333
1999,8,2,1,160,-1.3647
1999,8,2,2,142,-2.7378
1999,8,2,3,146,-3.3580
1999,8,2,4,162,-4.1156
1999,8,2,5,293,-2.5146
1999,8,3,1,131,-2.7340
1999,8,3,2,185,0.0478
1999,8,3,3,186,-2.0758
1999,8,3,4,193,3.2285
1999,8,3,5,209,-0.8116
1999,9,1,1,663,-2.0661
1999,9,1,2,359,-1.6222
1999,9,1,3,335,-1.1585
1999,9,1,4,454,0.7998
1999,9,1,5,710,-1.8259
1999,9,2,1,158,-0.0910
1999,9,2,2,141,1.3313
1999,9,2,3,144,0.5171
1999,9,2,4,157,-0.7809
1999,9,2,5,291,-0.0633
1999,9,3,1,129,-3.2543
1999,9,3,2,183,-2.3003
1999,9,3,3,185,-2.8435
1999,9,3,4,191,-3.0933
1999,9,3,5,208,0.3160
1999,10,1,1,652,-0.0001
1999,10,1,2,350,1.9569
1999,10,1,3,329,-1.2765
1999,10,1,4,447,-2.7812
1999,10,1,5,698,-4.0685
1999,10,2,1,157,2.5067
1999,10,2,2,138,-0.5086
1999,10,2,3,144,-2.6779
1999,10,2,4,156,-1.6119
1999,10,2,5,291,-3.5714
1999,10,3,1,128,2.7665
1999,10,3,2,182,4.0512
1999,10,3,3,185,7.1085
1999,10,3,4,188,4.1092
1999,10,3,5,207,5.7800
1999,11,1,1,646,17.8903
1999,11,1,2,344,13.8587
1999,11,1,3,322,8.5741
1999,11,1,4,444,13.9164
1999,11,1,5,690,12.6267
1999,11,2,1,156,9.4418
1999,11,2,2,137,5.8371
1999,11,2,3,143,5.7370
1999,11,2,4,155,10.6935
1999,11,2,5,290,10.1641
1999,11,3,1,128,6.0219
1999,11,3,2,180,-0.7823
1999,11,3,3,184,2.6735
1999,11,3,4,185,5.6456
1999,11,3,5,204,9.7555
1999,12,1,1,637,20.7393
1999,12,1,2,338,20.9701
1999,12,1,3,318,13.2729
1999,12,1,4,441,13.4584
1999,12,1,5,679,12.8413
1999,12,2,1,152,11.6938
1999,12,2,2,134,11.8207
1999,12,2,3,143,7.9877
1999,12,2,4,152,12.5140
1999,12,2,5,281,13.2042
1999,12,3,1,127,3.6154
1999,12,3,2,180,4.0191
1999,12,3,3,183,3.8061
1999,12,3,4,183,9.8366
1999,12,3,5,200,16.8162
2000,1,1,1,628,13.5817
2000,1,1,2,335,11.5368
2000,1,1,3,312,2.9068
2000,1,1,4,435,9.0430
2000,1,1,5,670,7.0194
2000,1,2,1,151,-1.3859
2000,1,2,2,131,0.1409
2000,1,2,3,141,1.9904
2000,1,2,4,148,-5.3289
2000,1,2,5,279,0.0232
2000,1,3,1,125,-2.5647
2000,1,3,2,180,0.1075
2000,1,3,3,180,-5.6359
2000,1,3,4,182,-1.5380
2000,1,3,5,200,-14.2900
2000,2,1,1,618,39.3387
2000,2,1,2,333,47.6236
2000,2,1,3,308,30.1134
2000,2,1,4,431,28.1375
2000,2,1,5,668,24.3757
2000,2,2,1,150,19.8480
2000,2,2,2,130,18.1806
2000,2,2,3,141,12.4894
2000,2,2,4,146,25.5710
2000,2,2,5,276,21.3746
2000,2,3,1,124,5.1417
2000,2,3,2,176,-4.6192
2000,2,3,3,180,-1.8825
2000,2,3,4,181,1.7233
2000,2,3,5,200,11.8236
2000,3,1,1,609,-11.4085
2000,3,1,2,330,-18.4953
2000,3,1,3,303,-9.4938
2000,3,1,4,424,-13.1226
2000,3,1,5,658,-5.4099
2000,3,2,1,148,-8.1499
2000,3,2,2,129,-4.1061
2000,3,2,3,139,-3.7108
2000,3,2,4,143,-12.8639
2000,3,2,5,274,-6.1889
2000,3,3,1,124,8.7054
2000,3,3,2,174,10.9244
2000,3,3,3,180,3.2257
2000,3,3,4,179,9.6629
2000,3,3,5,199,3.8671
2000,4,1,1,601,-17.8002
2000,4,1,2,328,-18.9880
2000,4,1,3,298,-10.4384
2000,4,1,4,421,-17.4958
2000,4,1,5,649,-16.2769
2000,4,2,1,146,-4.8599
2000,4,2,2,128,-4.5717
2000,4,2,3,137,-3.8134
2000,4,2,4,143,-7.2154
2000,4,2,5,271,-9.9520
2000,4,3,1,124,-3.2030
2000,4,3,2,173,-0.7537
2000,4,3,3,180,-1.2437
2000,4,3,4,178,-5.3794
2000,4,3,5,197,-8.1191
2000,5,1,1,596,-13.5898
2000,5,1,2,328,-11.4055
2000,5,1,3,295,-6.5039
2000,5,1,4,419,-10.9750
2000,5,1,5,639,-10.7585
2000,5,2,1,146,-7.9292
2000,5,2,2,124,-6.2017
2000,5,2,3,134,-3.0041
2000,5,2,4,141,-6.7290
2000,5,2,5,268,-8.7703
2000,5,3,1,122,-6.8851
2000,5,3,2,173,0.0043
2000,5,3,3,179,0.0596
2000,5,3,4,176,-5.3484
2000,5,3,5,196,-9.8883
2000,6,1,1,592,26.3836
2000,6,1,2,323,37.6169
2000,6,1,3,293,24.6601
2000,6,1,4,414,23.9504
2000,6,1,5,626,17.2606
2000,6,2,1,144,7.3771
2000,6,2,2,122,10.0017
2000,6,2,3,132,10.1346
2000,6,2,4,139,10.8232
2000,6,2,5,267,11.8205
2000,6,3,1,121,0.1934
2000,6,3,2,172,-1.1337
2000,6,3,3,179,2.5534
2000,6,3,4,176,9.4999
2000,6,3,5,196,8.2227
2000,7,1,1,633,-1.3447
2000,7,1,2,333,-0.8475
2000,7,1,3,280,-1.7725
2000,7,1,4,391,-0.6360
2000,7,1,5,632,-3.0633
2000,7,2,1,182,-5.2882
2000,7,2,2,148,-3.2501
2000,7,2,3,147,0.3333
2000,7,2,4,164,0.2664
2000,7,2,5,250,-3.2889
2000,7,3,1,150,-1.3336
2000,7,3,2,160,-2.1016
2000,7,3,3,191,-4.0070
2000,7,3,4,203,-4.5241
2000,7,3,5,286,-3.5167
2000,8,1,1,629,9.0703
2000,8,1,2,332,8.7557
2000,8,1,3,277,8.3764
2000,8,1,4,388,5.4548
2000,8,1,5,623,7.5779
2000,8,2,1,182,8.4453
2000,8,2,2,146,7.8699
2000,8,2,3,146,8.0717
2000,8,2,4,164,7.6016
2000,8,2,5,246,6.9702
2000,8,3,1,150,4.9573
2000,8,3,2,157,6.1172
2000,8,3,3,190,1.6158
