year,month,rank_ME,rank_OA,nstocks,ret_vw
1994,7,2,5,221,1.5228
1994,7,3,1,158,2.6466
1994,7,3,2,183,3.9806
1994,7,3,3,153,2.6464
1994,7,3,4,148,5.0609
1994,7,3,5,121,1.5275
1994,8,1,1,709,4.0342
1994,8,1,2,335,5.1317
1994,8,1,3,278,3.1355
1994,8,1,4,321,5.5820
1994,8,1,5,809,2.9259
1994,8,2,1,152,6.2745
1994,8,2,2,122,6.4889
1994,8,2,3,119,4.9381
1994,8,2,4,124,6.3498
1994,8,2,5,220,9.0162
1994,8,3,1,158,3.8412
1994,8,3,2,183,3.4611
1994,8,3,3,153,5.1895
1994,8,3,4,148,4.5495
1994,8,3,5,121,5.6284
1994,9,1,1,704,1.6783
1994,9,1,2,333,0.9547
1994,9,1,3,276,1.6411
1994,9,1,4,318,0.8643
1994,9,1,5,802,2.0603
1994,9,2,1,152,-0.0344
1994,9,2,2,121,-1.1572
1994,9,2,3,119,-1.4228
1994,9,2,4,124,-0.9791
1994,9,2,5,220,0.0653
1994,9,3,1,157,-1.4327
1994,9,3,2,181,-1.7974
1994,9,3,3,153,-2.0748
1994,9,3,4,148,-0.9423
1994,9,3,5,121,-2.8211
1994,10,1,1,696,1.3499
1994,10,1,2,331,-0.2187
1994,10,1,3,276,0.2800
1994,10,1,4,317,0.9828
1994,10,1,5,796,0.0606
1994,10,2,1,152,0.8448
1994,10,2,2,120,0.3986
1994,10,2,3,118,0.3005
1994,10,2,4,122,-0.6603
1994,10,2,5,220,0.3764
1994,10,3,1,155,2.1211
1994,10,3,2,180,1.9103
1994,10,3,3,153,2.7228
1994,10,3,4,148,1.6124
1994,10,3,5,120,3.6906
1994,11,1,1,691,-3.1181
1994,11,1,2,328,-2.6773
1994,11,1,3,275,-1.7174
1994,11,1,4,318,-3.0632
1994,11,1,5,790,-2.4078
1994,11,2,1,152,-3.7429
1994,11,2,2,120,-4.3073
1994,11,2,3,118,-2.6490
1994,11,2,4,122,-3.3171
1994,11,2,5,218,-2.7887
1994,11,3,1,154,-4.8534
1994,11,3,2,179,-2.9894
1994,11,3,3,153,-2.3948
1994,11,3,4,148,-2.3104
1994,11,3,5,119,-2.5053
1994,12,1,1,684,-0.1556
1994,12,1,2,328,-1.5071
1994,12,1,3,270,2.0242
1994,12,1,4,318,-1.1726
1994,12,1,5,785,-0.9224
1994,12,2,1,152,2.0633
1994,12,2,2,120,3.6427
1994,12,2,3,117,2.5479
1994,12,2,4,122,1.5921
1994,12,2,5,216,1.4105
1994,12,3,1,153,1.5710
1994,12,3,2,179,1.5139
1994,12,3,3,153,0.7129
1994,12,3,4,148,2.3406
1994,12,3,5,119,-0.2269
1995,1,1,1,675,1.9903
1995,1,1,2,325,3.2574
1995,1,1,3,268,0.9470
1995,1,1,4,315,1.7785
1995,1,1,5,780,1.1664
1995,1,2,1,152,-1.7517
1995,1,2,2,120,-1.5386
1995,1,2,3,113,-0.6364
1995,1,2,4,122,-0.3835
1995,1,2,5,215,-2.4879
1995,1,3,1,153,2.3874
1995,1,3,2,179,2.1141
1995,1,3,3,152,1.6067
1995,1,3,4,147,2.4062
1995,1,3,5,118,1.3434
1995,2,1,1,673,1.3283
1995,2,1,2,324,2.6797
1995,2,1,3,266,4.1847
1995,2,1,4,315,2.6675
1995,2,1,5,774,2.5738
1995,2,2,1,152,5.4743
1995,2,2,2,120,4.0088
1995,2,2,3,112,3.9129
1995,2,2,4,122,3.2548
1995,2,2,5,211,3.4908
1995,2,3,1,152,3.3411
1995,2,3,2,179,4.1648
1995,2,3,3,152,4.3610
1995,2,3,4,147,3.8247
1995,2,3,5,117,4.1770
1995,3,1,1,666,0.7987
1995,3,1,2,322,1.9914
1995,3,1,3,265,1.5112
1995,3,1,4,312,-0.2132
1995,3,1,5,769,1.3030
1995,3,2,1,151,1.7924
1995,3,2,2,120,2.2382
1995,3,2,3,112,1.5044
1995,3,2,4,122,1.5099
1995,3,2,5,211,3.8395
1995,3,3,1,152,3.2111
1995,3,3,2,177,2.9416
1995,3,3,3,152,3.5593
1995,3,3,4,146,1.8429
1995,3,3,5,117,3.8797
1995,4,1,1,659,3.1066
1995,4,1,2,319,4.3417
1995,4,1,3,263,3.6402
1995,4,1,4,310,3.0286
1995,4,1,5,761,2.6974
1995,4,2,1,151,2.2807
1995,4,2,2,120,3.1069
1995,4,2,3,112,1.3534
1995,4,2,4,122,2.4072
1995,4,2,5,210,1.9854
1995,4,3,1,150,3.4347
1995,4,3,2,176,2.6212
1995,4,3,3,151,3.3865
1995,4,3,4,146,2.9459
1995,4,3,5,117,1.3621
1995,5,1,1,653,3.1541
1995,5,1,2,317,2.8478
1995,5,1,3,262,1.2606
1995,5,1,4,306,1.8627
1995,5,1,5,757,1.3282
1995,5,2,1,151,0.4246
1995,5,2,2,119,0.4578
1995,5,2,3,112,0.3194
1995,5,2,4,122,1.0154
1995,5,2,5,210,0.8177
1995,5,3,1,149,0.8744
1995,5,3,2,176,4.7028
1995,5,3,3,150,3.8612
1995,5,3,4,146,3.9634
1995,5,3,5,117,2.7751
1995,6,1,1,646,9.7869
1995,6,1,2,313,6.6396
1995,6,1,3,261,5.7268
1995,6,1,4,303,4.6845
1995,6,1,5,752,7.5815
1995,6,2,1,151,8.0583
1995,6,2,2,119,3.1121
1995,6,2,3,111,2.0058
1995,6,2,4,122,3.8422
1995,6,2,5,209,6.1167
1995,6,3,1,147,3.5288
1995,6,3,2,175,0.9849
1995,6,3,3,150,3.3791
1995,6,3,4,145,2.9374
1995,6,3,5,116,5.3775
1995,7,1,1,802,5.6428
1995,7,1,2,296,5.3847
1995,7,1,3,245,7.1075
1995,7,1,4,360,3.8936
1995,7,1,5,855,5.9053
1995,7,2,1,215,6.7554
1995,7,2,2,134,4.6356
1995,7,2,3,128,5.3130
1995,7,2,4,150,4.8519
1995,7,2,5,241,8.0538
1995,7,3,1,178,5.5536
1995,7,3,2,181,2.8002
1995,7,3,3,183,2.8685
1995,7,3,4,160,4.2663
1995,7,3,5,140,4.0131
1995,8,1,1,788,5.1488
1995,8,1,2,295,6.9931
1995,8,1,3,244,3.9097
1995,8,1,4,358,5.1672
1995,8,1,5,849,2.0200
1995,8,2,1,211,0.8980
1995,8,2,2,134,2.9039
1995,8,2,3,127,1.8397
1995,8,2,4,149,1.3636
1995,8,2,5,240,-0.0783
1995,8,3,1,177,1.1906
1995,8,3,2,180,0.0861
1995,8,3,3,182,-0.1576
1995,8,3,4,159,-0.2186
1995,8,3,5,139,-1.3654
1995,9,1,1,776,3.4809
1995,9,1,2,292,-0.7564
1995,9,1,3,242,2.4011
1995,9,1,4,358,3.8194
1995,9,1,5,844,2.3632
1995,9,2,1,210,2.4326
1995,9,2,2,134,1.1688
1995,9,2,3,126,0.5830
1995,9,2,4,149,2.3053
1995,9,2,5,239,1.8713
1995,9,3,1,176,1.7011
1995,9,3,2,180,4.9769
1995,9,3,3,181,4.9343
1995,9,3,4,159,3.0674
1995,9,3,5,139,0.7828
1995,10,1,1,769,-6.6500
1995,10,1,2,292,-6.0914
1995,10,1,3,242,-5.5602
1995,10,1,4,357,-4.3622
1995,10,1,5,836,-5.3576
1995,10,2,1,209,-7.1002
1995,10,2,2,134,-5.0638
1995,10,2,3,126,-3.9302
1995,10,2,4,148,-6.3279
1995,10,2,5,238,-8.2996
1995,10,3,1,176,-0.0290
1995,10,3,2,180,0.0926
1995,10,3,3,178,0.9574
1995,10,3,4,158,-0.3770
1995,10,3,5,139,-5.2397
1995,11,1,1,758,1.7698
1995,11,1,2,289,0.5954
1995,11,1,3,240,2.0837
1995,11,1,4,354,0.9881
1995,11,1,5,832,1.2169
1995,11,2,1,208,4.9580
1995,11,2,2,134,4.3727
1995,11,2,3,125,6.3215
1995,11,2,4,147,2.9835
1995,11,2,5,236,4.2444
1995,11,3,1,176,1.1412
1995,11,3,2,179,3.7224
1995,11,3,3,178,4.2111
1995,11,3,4,158,5.7484
1995,11,3,5,138,5.6218
1995,12,1,1,749,0.6624
1995,12,1,2,285,4.5800
1995,12,1,3,240,6.2896
1995,12,1,4,349,2.5237
1995,12,1,5,827,0.8598
1995,12,2,1,205,1.9792
1995,12,2,2,134,1.6429
1995,12,2,3,125,4.1818
1995,12,2,4,147,1.4722
1995,12,2,5,235,1.8776
1995,12,3,1,176,1.3695
1995,12,3,2,179,0.5385
1995,12,3,3,176,3.2514
1995,12,3,4,157,1.7631
1995,12,3,5,138,-1.3558
1996,1,1,1,747,0.4511
1996,1,1,2,280,4.2053
1996,1,1,3,239,3.4928
1996,1,1,4,348,0.4463
1996,1,1,5,819,0.9840
1996,1,2,1,205,-1.0883
1996,1,2,2,134,1.5600
1996,1,2,3,125,1.8365
1996,1,2,4,147,1.1656
1996,1,2,5,234,-1.8188
1996,1,3,1,176,3.1339
1996,1,3,2,178,3.0910
1996,1,3,3,176,3.0304
1996,1,3,4,157,3.7178
1996,1,3,5,137,-0.6649
1996,2,1,1,742,4.3982
1996,2,1,2,278,1.9002
1996,2,1,3,235,2.1327
1996,2,1,4,348,3.7879
1996,2,1,5,810,2.9868
1996,2,2,1,203,4.5422
1996,2,2,2,134,2.8561
1996,2,2,3,122,3.1558
1996,2,2,4,147,3.3310
1996,2,2,5,231,3.5730
1996,2,3,1,175,2.0255
1996,2,3,2,177,0.2671
1996,2,3,3,176,0.7956
1996,2,3,4,157,2.2436
1996,2,3,5,137,2.7608
1996,3,1,1,736,2.5931
1996,3,1,2,274,3.6109
1996,3,1,3,234,1.0625
1996,3,1,4,346,3.4004
1996,3,1,5,807,3.4309
1996,3,2,1,203,2.8238
1996,3,2,2,133,3.5103
1996,3,2,3,122,1.6520
1996,3,2,4,146,3.7410
1996,3,2,5,230,1.5007
1996,3,3,1,175,-0.6980
1996,3,3,2,177,1.5793
1996,3,3,3,175,0.9184
1996,3,3,4,157,1.6512
1996,3,3,5,135,1.5132
1996,4,1,1,733,11.4600
1996,4,1,2,272,6.8318
1996,4,1,3,233,5.5878
1996,4,1,4,344,7.2335
1996,4,1,5,799,9.4861
1996,4,2,1,203,6.1089
1996,4,2,2,132,8.3754
1996,4,2,3,121,5.1036
1996,4,2,4,146,5.2955
1996,4,2,5,229,7.8605
1996,4,3,1,175,4.1670
1996,4,3,2,175,2.3614
1996,4,3,3,174,0.9947
1996,4,3,4,156,1.0927
1996,4,3,5,134,4.8804
1996,5,1,1,730,8.4844
1996,5,1,2,270,5.7518
1996,5,1,3,233,7.7287
1996,5,1,4,341,7.5869
1996,5,1,5,797,9.3710
1996,5,2,1,203,3.1402
1996,5,2,2,131,6.5054
1996,5,2,3,121,4.2539
1996,5,2,4,145,5.6761
1996,5,2,5,230,7.5282
1996,5,3,1,175,0.4751
1996,5,3,2,175,2.7413
1996,5,3,3,173,3.5640
1996,5,3,4,156,2.5589
1996,5,3,5,133,3.2503
1996,6,1,1,722,-5.9029
1996,6,1,2,267,-3.2496
1996,6,1,3,230,-4.5516
1996,6,1,4,335,-5.8806
1996,6,1,5,794,-7.6049
1996,6,2,1,201,-4.3516
1996,6,2,2,128,-5.0653
1996,6,2,3,121,-3.6934
1996,6,2,4,144,-2.8416
1996,6,2,5,229,-4.6264
1996,6,3,1,175,-0.9632
1996,6,3,2,175,-0.1697
1996,6,3,3,173,1.3861
1996,6,3,4,156,-0.2838
1996,6,3,5,132,-3.0936
1996,7,1,1,847,-10.6047
1996,7,1,2,300,-8.4033
1996,7,1,3,244,-5.1027
1996,7,1,4,402,-7.5829
1996,7,1,5,850,-10.1940
1996,7,2,1,231,-10.8982
1996,7,2,2,157,-7.2140
1996,7,2,3,143,-8.7510
1996,7,2,4,156,-9.2544
1996,7,2,5,278,-12.0793
1996,7,3,1,188,-6.9634
1996,7,3,2,178,-4.5049
1996,7,3,3,179,-4.0465
1996,7,3,4,163,-3.2497
1996,7,3,5,159,-7.6049
1996,8,1,1,838,3.8061
1996,8,1,2,298,5.2149
1996,8,1,3,243,5.0057
1996,8,1,4,401,4.0044
1996,8,1,5,846,3.4466
1996,8,2,1,230,6.0237
1996,8,2,2,157,5.9585
1996,8,2,3,140,3.9526
1996,8,2,4,156,6.8163
1996,8,2,5,274,6.0369
1996,8,3,1,188,1.4915
1996,8,3,2,176,2.9085
1996,8,3,3,177,2.5771
1996,8,3,4,163,2.6596
1996,8,3,5,158,3.5937
1996,9,1,1,825,1.7479
1996,9,1,2,295,1.7979
1996,9,1,3,240,2.1502
1996,9,1,4,398,2.9138
1996,9,1,5,837,3.8752
1996,9,2,1,228,3.6036
1996,9,2,2,156,2.7982
1996,9,2,3,140,2.6357
1996,9,2,4,156,3.8280
1996,9,2,5,274,3.6003
1996,9,3,1,188,4.6180
1996,9,3,2,176,4.4442
1996,9,3,3,175,6.5224
1996,9,3,4,163,4.8681
1996,9,3,5,158,8.0152
1996,10,1,1,814,-1.8098
1996,10,1,2,292,-2.5004
1996,10,1,3,239,-0.7784
1996,10,1,4,395,-2.4313
1996,10,1,5,835,-3.1726
1996,10,2,1,227,-0.9764
1996,10,2,2,156,-0.1429
1996,10,2,3,140,-0.6097
1996,10,2,4,154,-1.7949
1996,10,2,5,273,-4.4707
1996,10,3,1,188,1.7365
1996,10,3,2,174,0.5060
1996,10,3,3,175,4.0504
1996,10,3,4,162,0.5416
1996,10,3,5,157,-0.9576
1996,11,1,1,807,2.4827
1996,11,1,2,291,3.0541
1996,11,1,3,237,2.8139
1996,11,1,4,390,2.2700
1996,11,1,5,833,1.9817
1996,11,2,1,226,2.4409
1996,11,2,2,155,4.5089
1996,11,2,3,139,1.9599
1996,11,2,4,153,2.8632
1996,11,2,5,273,4.2961
1996,11,3,1,188,7.0720
1996,11,3,2,174,7.4040
1996,11,3,3,175,7.0059
1996,11,3,4,160,5.2007
1996,11,3,5,157,7.9319
1996,12,1,1,797,-0.0495
1996,12,1,2,290,2.8230
1996,12,1,3,236,1.2948
1996,12,1,4,387,2.4678
1996,12,1,5,830,0.4932
1996,12,2,1,226,1.3062
1996,12,2,2,155,2.2485
1996,12,2,3,139,2.4449
1996,12,2,4,153,2.7504
1996,12,2,5,271,1.6042
1996,12,3,1,188,-0.2932
1996,12,3,2,174,-1.2483
1996,12,3,3,174,-1.2173
1996,12,3,4,160,-1.3195
1996,12,3,5,157,-4.0464
1997,1,1,1,791,6.5859
1997,1,1,2,288,3.4899
1997,1,1,3,235,5.2183
1997,1,1,4,379,5.4112
1997,1,1,5,820,5.6080
1997,1,2,1,224,2.5263
1997,1,2,2,153,4.2108
1997,1,2,3,139,1.6173
1997,1,2,4,153,3.1536
1997,1,2,5,270,4.3086
1997,1,3,1,188,6.2162
1997,1,3,2,172,4.8843
1997,1,3,3,171,5.5618
1997,1,3,4,160,5.0289
1997,1,3,5,156,6.6536
1997,2,1,1,783,-3.6272
1997,2,1,2,286,-1.7822
1997,2,1,3,235,-3.0464
1997,2,1,4,376,-2.5841
1997,2,1,5,814,-3.5000
1997,2,2,1,223,-5.0852
1997,2,2,2,153,-2.5927
1997,2,2,3,139,-2.0615
1997,2,2,4,152,-1.7506
1997,2,2,5,269,-4.5553
1997,2,3,1,187,-0.8110
1997,2,3,2,171,-1.7744
1997,2,3,3,170,-0.9836
1997,2,3,4,158,2.5026
1997,2,3,5,156,-0.4995
1997,3,1,1,774,-4.5243
1997,3,1,2,285,-5.2890
1997,3,1,3,232,-4.3338
1997,3,1,4,376,-3.2056
1997,3,1,5,807,-5.9138
1997,3,2,1,220,-5.8082
1997,3,2,2,152,-2.8150
1997,3,2,3,139,-3.3414
1997,3,2,4,151,-4.1573
1997,3,2,5,266,-6.1154
1997,3,3,1,187,-4.8479
1997,3,3,2,171,-0.7169
1997,3,3,3,170,-3.1548
1997,3,3,4,158,-5.0391
1997,3,3,5,156,-6.4978
1997,4,1,1,763,-3.7303
1997,4,1,2,284,-4.4490
1997,4,1,3,231,-4.5671
1997,4,1,4,373,-2.9643
1997,4,1,5,801,-3.6005
1997,4,2,1,220,-0.7365
1997,4,2,2,151,0.1126
1997,4,2,3,139,0.0721
1997,4,2,4,151,0.4781
1997,4,2,5,264,0.9531
1997,4,3,1,187,5.6995
1997,4,3,2,170,4.5145
1997,4,3,3,170,5.2925
1997,4,3,4,158,6.7094
1997,4,3,5,156,3.4313
1997,5,1,1,760,10.1922
1997,5,1,2,281,10.2996
1997,5,1,3,231,7.9269
1997,5,1,4,372,9.7545
1997,5,1,5,791,12.1623
1997,5,2,1,219,13.1364
1997,5,2,2,150,11.5708
1997,5,2,3,139,10.8546
1997,5,2,4,149,12.8349
1997,5,2,5,263,14.1888
1997,5,3,1,186,6.2926
1997,5,3,2,169,6.4845
1997,5,3,3,170,5.6080
1997,5,3,4,158,7.8309
1997,5,3,5,156,8.0027
1997,6,1,1,754,5.9160
1997,6,1,2,280,5.7913
1997,6,1,3,231,4.7814
1997,6,1,4,370,5.4025
1997,6,1,5,784,5.1282
1997,6,2,1,218,4.1096
1997,6,2,2,149,4.1479
1997,6,2,3,138,2.7065
1997,6,2,4,149,4.8276
1997,6,2,5,262,4.5250
1997,6,3,1,185,3.1949
1997,6,3,2,168,3.3101
1997,6,3,3,170,3.6751
1997,6,3,4,157,5.0623
1997,6,3,5,155,5.1956
1997,7,1,1,909,4.7206
1997,7,1,2,395,6.1171
1997,7,1,3,254,5.9736
1997,7,1,4,395,4.5837
1997,7,1,5,867,5.8643
1997,7,2,1,217,6.3167
1997,7,2,2,144,6.9548
1997,7,2,3,116,4.8640
1997,7,2,4,145,4.0622
1997,7,2,5,246,6.5755
1997,7,3,1,189,10.0128
1997,7,3,2,184,6.6699
1997,7,3,3,197,6.9532
1997,7,3,4,178,6.3405
1997,7,3,5,183,6.9850
1997,8,1,1,892,6.5911
1997,8,1,2,395,6.0296
1997,8,1,3,251,3.9948
1997,8,1,4,391,4.4513
1997,8,1,5,862,4.1994
1997,8,2,1,216,4.1082
1997,8,2,2,143,4.0266
1997,8,2,3,114,2.7579
1997,8,2,4,144,4.2408
1997,8,2,5,245,2.7592
1997,8,3,1,188,-2.0116
1997,8,3,2,183,-3.7158
1997,8,3,3,197,-5.9233
1997,8,3,4,177,-3.9579
1997,8,3,5,182,-4.6363
1997,9,1,1,884,8.9588
1997,9,1,2,389,8.3239
1997,9,1,3,248,9.2332
1997,9,1,4,390,8.1437
1997,9,1,5,860,9.5675
1997,9,2,1,213,8.2092
1997,9,2,2,141,7.3527
1997,9,2,3,112,6.2998
1997,9,2,4,142,6.2841
1997,9,2,5,240,8.2005
1997,9,3,1,188,4.7109
1997,9,3,2,179,5.0794
1997,9,3,3,193,4.2485
1997,9,3,4,177,4.5791
1997,9,3,5,182,6.3690
1997,10,1,1,874,-3.4331
1997,10,1,2,385,-2.8129
1997,10,1,3,245,-4.6567
1997,10,1,4,390,-2.9464
1997,10,1,5,852,-5.2838
1997,10,2,1,212,-5.1421
1997,10,2,2,141,-5.0573
1997,10,2,3,112,-3.4107
1997,10,2,4,142,-4.8423
1997,10,2,5,237,-6.0970
1997,10,3,1,186,-4.9274
1997,10,3,2,176,-3.6021
1997,10,3,3,193,-3.4292
1997,10,3,4,177,-1.1582
1997,10,3,5,181,-5.3079
1997,11,1,1,861,-2.1864
1997,11,1,2,381,-3.7761
1997,11,1,3,240,-2.3947
1997,11,1,4,384,-2.9050
1997,11,1,5,848,-3.4471
1997,11,2,1,207,-3.1682
1997,11,2,2,141,-0.7908
1997,11,2,3,112,0.1731
1997,11,2,4,141,0.7017
1997,11,2,5,235,-2.5108
1997,11,3,1,185,3.4079
1997,11,3,2,175,3.5505
1997,11,3,3,192,6.6079
1997,11,3,4,177,2.8836
1997,11,3,5,180,4.5693
1997,12,1,1,856,-4.7350
1997,12,1,2,379,-3.4339
1997,12,1,3,237,-2.2233
1997,12,1,4,381,-2.3296
1997,12,1,5,841,-3.7066
1997,12,2,1,205,-2.4056
1997,12,2,2,139,0.7098
1997,12,2,3,111,1.5278
1997,12,2,4,140,1.1662
1997,12,2,5,233,-0.5381
1997,12,3,1,185,-3.0072
1997,12,3,2,175,1.5135
1997,12,3,3,191,1.3812
1997,12,3,4,176,4.1168
1997,12,3,5,179,0.8367
1998,1,1,1,844,0.5963
1998,1,1,2,375,-0.6817
1998,1,1,3,235,-1.4389
1998,1,1,4,374,-1.6869
1998,1,1,5,830,0.1298
1998,1,2,1,203,0.1963
1998,1,2,2,134,-1.3783
1998,1,2,3,110,-1.8004
1998,1,2,4,138,-0.5948
1998,1,2,5,231,-1.7248
1998,1,3,1,184,4.8453
1998,1,3,2,175,1.0517
1998,1,3,3,191,0.8202
1998,1,3,4,175,0.7229
1998,1,3,5,179,0.4928
1998,2,1,1,832,5.6849
1998,2,1,2,369,6.1195
1998,2,1,3,232,5.8102
1998,2,1,4,371,5.5213
1998,2,1,5,824,6.5690
1998,2,2,1,202,8.3129
1998,2,2,2,133,7.9465
1998,2,2,3,109,5.5870
1998,2,2,4,136,7.7360
1998,2,2,5,229,10.2089
1998,2,3,1,183,6.3400
1998,2,3,2,174,6.8891
1998,2,3,3,189,5.5091
1998,2,3,4,175,6.2914
1998,2,3,5,179,10.1473
1998,3,1,1,814,4.6836
1998,3,1,2,363,3.6780
1998,3,1,3,232,5.2895
1998,3,1,4,370,5.2169
1998,3,1,5,819,4.3502
1998,3,2,1,202,5.3116
1998,3,2,2,133,3.7346
1998,3,2,3,109,5.3426
1998,3,2,4,134,1.5700
1998,3,2,5,227,3.7165
1998,3,3,1,183,3.9918
1998,3,3,2,174,5.2009
1998,3,3,3,189,5.5398
1998,3,3,4,174,3.1413
1998,3,3,5,179,6.0570
1998,4,1,1,795,2.4075
1998,4,1,2,358,3.0667
1998,4,1,3,230,2.0518
1998,4,1,4,364,2.3060
1998,4,1,5,812,2.6555
1998,4,2,1,200,2.3760
1998,4,2,2,132,0.2279
1998,4,2,3,108,-0.3765
1998,4,2,4,134,1.0853
1998,4,2,5,224,-0.8313
1998,4,3,1,182,0.5432
1998,4,3,2,172,1.1101
1998,4,3,3,188,0.4020
1998,4,3,4,173,1.2218
1998,4,3,5,179,0.7094
1998,5,1,1,783,-4.4377
1998,5,1,2,352,-3.6124
1998,5,1,3,230,-4.8758
1998,5,1,4,361,-4.9367
1998,5,1,5,802,-5.0406
1998,5,2,1,199,-7.3453
1998,5,2,2,132,-3.8809
1998,5,2,3,107,-4.4351
1998,5,2,4,134,-4.5603
1998,5,2,5,222,-6.5573
1998,5,3,1,181,-5.6373
1998,5,3,2,171,-0.8270
1998,5,3,3,188,-1.2318
1998,5,3,4,173,-2.8970
1998,5,3,5,179,-0.2421
1998,6,1,1,776,-1.2933
1998,6,1,2,349,-3.8832
1998,6,1,3,229,-0.3913
1998,6,1,4,360,-1.4019
1998,6,1,5,790,-0.7616
1998,6,2,1,198,0.1120
1998,6,2,2,132,0.6783
1998,6,2,3,107,0.7081
1998,6,2,4,132,-2.0701
1998,6,2,5,222,-0.2130
1998,6,3,1,180,5.9486
1998,6,3,2,169,3.4001
1998,6,3,3,185,3.1984
1998,6,3,4,173,1.3674
1998,6,3,5,179,5.3082
1998,7,1,1,872,-7.6919
1998,7,1,2,379,-8.3591
1998,7,1,3,342,-7.2671
1998,7,1,4,410,-6.7959
1998,7,1,5,884,-7.1528
1998,7,2,1,222,-8.9451
1998,7,2,2,152,-8.1891
1998,7,2,3,142,-5.9223
1998,7,2,4,174,-8.6094
1998,7,2,5,246,-8.8963
1998,7,3,1,220,0.2964
1998,7,3,2,207,-2.0642
1998,7,3,3,197,-0.3393
1998,7,3,4,169,-3.9391
1998,7,3,5,174,-3.8780
1998,8,1,1,854,-23.3211
1998,8,1,2,374,-19.3266
1998,8,1,3,339,-18.7532
1998,8,1,4,405,-20.3924
1998,8,1,5,877,-22.8152
1998,8,2,1,221,-22.8053
1998,8,2,2,152,-18.2694
1998,8,2,3,140,-14.9937
1998,8,2,4,173,-17.3167
1998,8,2,5,246,-22.6815
1998,8,3,1,217,-13.5597
1998,8,3,2,202,-12.5884
1998,8,3,3,197,-10.8011
1998,8,3,4,169,-12.5657
1998,8,3,5,174,-16.8110
1998,9,1,1,842,5.7960
1998,9,1,2,369,1.9193
1998,9,1,3,332,3.5002
1998,9,1,4,405,6.1931
1998,9,1,5,870,2.5013
1998,9,2,1,218,8.5289
1998,9,2,2,151,9.0225
1998,9,2,3,138,6.3162
1998,9,2,4,171,8.2292
1998,9,2,5,244,5.5304
1998,9,3,1,215,12.2746
1998,9,3,2,201,6.9523
1998,9,3,3,197,9.3641
1998,9,3,4,168,3.8615
1998,9,3,5,172,2.7432
1998,10,1,1,822,2.2049
1998,10,1,2,363,3.6037
1998,10,1,3,327,3.0586
1998,10,1,4,400,2.2492
1998,10,1,5,858,3.9649
1998,10,2,1,216,6.8479
1998,10,2,2,151,3.9729
1998,10,2,3,137,3.8770
1998,10,2,4,169,5.2214
1998,10,2,5,244,7.5138
1998,10,3,1,214,3.9299
1998,10,3,2,199,8.6079
1998,10,3,3,197,7.9438
1998,10,3,4,167,9.0819
1998,10,3,5,170,7.0974
1998,11,1,1,795,10.0709
1998,11,1,2,357,9.3838
1998,11,1,3,326,9.0328
1998,11,1,4,394,6.4178
1998,11,1,5,841,8.5631
1998,11,2,1,214,7.4386
1998,11,2,2,151,3.8859
1998,11,2,3,137,4.7650
1998,11,2,4,166,6.3034
1998,11,2,5,243,6.7787
1998,11,3,1,211,9.3466
1998,11,3,2,199,5.5251
1998,11,3,3,196,4.8209
1998,11,3,4,165,5.3553
1998,11,3,5,169,5.5455
1998,12,1,1,780,2.5073
1998,12,1,2,352,2.4306
1998,12,1,3,323,2.8239
1998,12,1,4,387,2.9113
1998,12,1,5,835,1.0088
1998,12,2,1,213,7.2903
1998,12,2,2,150,6.3768
1998,12,2,3,137,5.0089
1998,12,2,4,165,5.2544
1998,12,2,5,243,5.2300
1998,12,3,1,210,11.4986
1998,12,3,2,197,5.9365
1998,12,3,3,196,4.7104
1998,12,3,4,163,9.0952
1998,12,3,5,169,5.0596
1999,1,1,1,766,7.8907
1999,1,1,2,346,5.2434
1999,1,1,3,318,4.8711
1999,1,1,4,382,3.9150
1999,1,1,5,818,6.3222
1999,1,2,1,212,5.7551
1999,1,2,2,147,1.6078
1999,1,2,3,137,-1.7876
1999,1,2,4,164,0.1298
1999,1,2,5,242,-0.0635
1999,1,3,1,210,11.2905
1999,1,3,2,196,3.6983
1999,1,3,3,196,0.1251
1999,1,3,4,163,0.4763
1999,1,3,5,168,2.8486
1999,2,1,1,747,-8.1273
1999,2,1,2,338,-5.9862
1999,2,1,3,314,-7.3351
1999,2,1,4,377,-6.7206
1999,2,1,5,803,-8.2303
1999,2,2,1,211,-9.2610
1999,2,2,2,147,-8.3284
1999,2,2,3,135,-8.2150
1999,2,2,4,162,-7.2037
1999,2,2,5,241,-11.9681
1999,2,3,1,208,-8.4686
1999,2,3,2,195,-2.6057
1999,2,3,3,195,-3.1781
1999,2,3,4,162,-3.1275
1999,2,3,5,166,-2.9839
1999,3,1,1,734,-1.2460
1999,3,1,2,337,-4.2074
1999,3,1,3,306,-3.1037
1999,3,1,4,371,-4.2029
1999,3,1,5,795,-4.9053
1999,3,2,1,211,2.6771
1999,3,2,2,146,-0.8013
1999,3,2,3,133,1.1161
1999,3,2,4,161,-1.5054
1999,3,2,5,239,-2.1292
1999,3,3,1,208,5.8348
1999,3,3,2,194,1.9929
1999,3,3,3,195,2.2281
1999,3,3,4,162,6.0318
1999,3,3,5,166,4.6500
1999,4,1,1,723,11.5041
1999,4,1,2,328,9.8639
1999,4,1,3,301,7.3684
1999,4,1,4,359,6.0638
1999,4,1,5,784,9.7688
1999,4,2,1,208,9.9695
1999,4,2,2,143,6.1110
1999,4,2,3,130,8.2346
1999,4,2,4,159,9.9526
1999,4,2,5,237,6.8940
