year,month,rank_ME,rank_dPIA,nstocks,ret_vw
1997,10,3,3,183,-3.3761
1997,10,3,4,195,-5.2596
1997,10,3,5,207,-3.9006
1997,11,1,1,673,-1.0740
1997,11,1,2,472,-2.7802
1997,11,1,3,396,-1.8200
1997,11,1,4,485,-2.6906
1997,11,1,5,650,-5.4713
1997,11,2,1,112,0.2295
1997,11,2,2,139,0.4879
1997,11,2,3,128,-2.2387
1997,11,2,4,203,-0.6934
1997,11,2,5,238,-3.9256
1997,11,3,1,124,5.5557
1997,11,3,2,182,4.5825
1997,11,3,3,183,5.1488
1997,11,3,4,195,3.8332
1997,11,3,5,205,0.5779
1997,12,1,1,670,-2.8095
1997,12,1,2,469,-3.7305
1997,12,1,3,395,-2.5332
1997,12,1,4,478,-3.1403
1997,12,1,5,644,-5.4967
1997,12,2,1,111,0.2995
1997,12,2,2,138,2.3377
1997,12,2,3,128,-0.5329
1997,12,2,4,200,0.3827
1997,12,2,5,235,-2.3247
1997,12,3,1,122,1.4653
1997,12,3,2,181,3.0304
1997,12,3,3,183,1.0776
1997,12,3,4,195,-0.4268
1997,12,3,5,205,-0.2396
1998,1,1,1,661,0.7145
1998,1,1,2,469,-1.8387
1998,1,1,3,389,-0.7100
1998,1,1,4,471,1.3124
1998,1,1,5,632,-0.9551
1998,1,2,1,107,-1.8605
1998,1,2,2,135,0.0317
1998,1,2,3,125,-1.9246
1998,1,2,4,199,-1.6637
1998,1,2,5,234,-0.5044
1998,1,3,1,122,-1.0748
1998,1,3,2,181,1.3656
1998,1,3,3,182,2.7798
1998,1,3,4,195,3.3322
1998,1,3,5,204,0.3934
1998,2,1,1,652,6.1204
1998,2,1,2,464,7.1066
1998,2,1,3,388,5.5305
1998,2,1,4,464,5.6814
1998,2,1,5,624,5.6046
1998,2,2,1,107,7.0458
1998,2,2,2,133,6.6479
1998,2,2,3,125,8.5244
1998,2,2,4,198,8.8775
1998,2,2,5,230,9.5710
1998,2,3,1,121,7.2770
1998,2,3,2,181,4.1430
1998,2,3,3,180,6.8255
1998,2,3,4,195,8.6270
1998,2,3,5,203,9.2299
1998,3,1,1,646,4.5611
1998,3,1,2,457,4.6795
1998,3,1,3,385,6.3740
1998,3,1,4,460,4.2596
1998,3,1,5,614,3.5799
1998,3,2,1,107,4.3096
1998,3,2,2,131,3.3274
1998,3,2,3,125,3.9792
1998,3,2,4,198,3.7658
1998,3,2,5,228,4.1240
1998,3,3,1,121,4.6939
1998,3,3,2,181,6.2497
1998,3,3,3,180,4.4968
1998,3,3,4,194,2.5923
1998,3,3,5,203,5.4778
1998,4,1,1,636,3.5827
1998,4,1,2,448,1.4563
1998,4,1,3,378,3.8781
1998,4,1,4,458,4.1206
1998,4,1,5,603,0.6832
1998,4,2,1,105,1.3341
1998,4,2,2,131,1.7439
1998,4,2,3,125,0.4029
1998,4,2,4,196,-0.0234
1998,4,2,5,225,0.0894
1998,4,3,1,119,0.4336
1998,4,3,2,179,1.0344
1998,4,3,3,180,-0.4169
1998,4,3,4,193,1.3940
1998,4,3,5,203,1.8629
1998,5,1,1,629,-3.1110
1998,5,1,2,443,-4.7880
1998,5,1,3,378,-3.9321
1998,5,1,4,448,-5.2420
1998,5,1,5,595,-5.4196
1998,5,2,1,105,-4.2830
1998,5,2,2,130,-3.8772
1998,5,2,3,124,-6.0629
1998,5,2,4,195,-4.0257
1998,5,2,5,224,-8.7183
1998,5,3,1,119,0.0154
1998,5,3,2,179,-1.3221
1998,5,3,3,179,-3.0531
1998,5,3,4,192,-3.4073
1998,5,3,5,203,-1.8240
1998,6,1,1,622,-0.7977
1998,6,1,2,438,-3.2961
1998,6,1,3,376,-0.2490
1998,6,1,4,442,-1.0401
1998,6,1,5,591,-1.9881
1998,6,2,1,104,-1.2657
1998,6,2,2,130,1.3086
1998,6,2,3,123,0.7238
1998,6,2,4,195,-1.0494
1998,6,2,5,223,-0.7841
1998,6,3,1,119,1.7388
1998,6,3,2,178,3.8690
1998,6,3,3,176,5.3289
1998,6,3,4,192,3.1016
1998,6,3,5,201,4.4517
1998,7,1,1,751,-6.1295
1998,7,1,2,499,-6.5230
1998,7,1,3,485,-6.8019
1998,7,1,4,516,-7.8696
1998,7,1,5,599,-9.1013
1998,7,2,1,127,-8.2305
1998,7,2,2,158,-6.1081
1998,7,2,3,173,-7.7413
1998,7,2,4,202,-8.0628
1998,7,2,5,260,-10.0007
1998,7,3,1,159,1.2267
1998,7,3,2,195,-2.6734
1998,7,3,3,184,-2.9215
1998,7,3,4,212,-1.2345
1998,7,3,5,198,-1.8751
1998,8,1,1,730,-21.1872
1998,8,1,2,497,-21.0538
1998,8,1,3,480,-19.5013
1998,8,1,4,512,-21.2858
1998,8,1,5,594,-24.5524
1998,8,2,1,126,-20.1407
1998,8,2,2,157,-15.8828
1998,8,2,3,173,-17.4380
1998,8,2,4,200,-18.5129
1998,8,2,5,260,-25.1387
1998,8,3,1,157,-11.7388
1998,8,3,2,195,-12.7705
1998,8,3,3,184,-11.4195
1998,8,3,4,210,-15.2220
1998,8,3,5,195,-15.0687
1998,9,1,1,720,3.3209
1998,9,1,2,494,4.4256
1998,9,1,3,475,5.5378
1998,9,1,4,509,3.0720
1998,9,1,5,585,3.5617
1998,9,2,1,126,5.7898
1998,9,2,2,155,7.2732
1998,9,2,3,169,6.8624
1998,9,2,4,199,8.5455
1998,9,2,5,258,8.2136
1998,9,3,1,157,8.4622
1998,9,3,2,192,5.4224
1998,9,3,3,184,7.1585
1998,9,3,4,207,11.0040
1998,9,3,5,196,9.7924
1998,10,1,1,710,2.8355
1998,10,1,2,483,2.2029
1998,10,1,3,467,2.8551
1998,10,1,4,503,4.4159
1998,10,1,5,574,3.1597
1998,10,2,1,125,4.0385
1998,10,2,2,155,4.4174
1998,10,2,3,168,5.8953
1998,10,2,4,197,5.1470
1998,10,2,5,257,7.8684
1998,10,3,1,156,7.9491
1998,10,3,2,192,7.0109
1998,10,3,3,182,7.1135
1998,10,3,4,205,8.1472
1998,10,3,5,195,5.7722
1998,11,1,1,690,11.5698
1998,11,1,2,473,9.2950
1998,11,1,3,462,8.4891
1998,11,1,4,492,9.8629
1998,11,1,5,563,5.4196
1998,11,2,1,125,5.6298
1998,11,2,2,154,5.6624
1998,11,2,3,167,5.9942
1998,11,2,4,194,7.5367
1998,11,2,5,257,5.3450
1998,11,3,1,154,5.9530
1998,11,3,2,191,5.5453
1998,11,3,3,180,6.9341
1998,11,3,4,205,6.2270
1998,11,3,5,193,6.7156
1998,12,1,1,681,2.1846
1998,12,1,2,466,4.4491
1998,12,1,3,452,2.0347
1998,12,1,4,488,3.6635
1998,12,1,5,558,-1.1979
1998,12,2,1,125,4.1338
1998,12,2,2,153,4.4335
1998,12,2,3,167,7.0195
1998,12,2,4,193,7.3428
1998,12,2,5,256,5.4890
1998,12,3,1,152,5.0163
1998,12,3,2,191,6.4270
1998,12,3,3,179,6.2216
1998,12,3,4,204,12.1552
1998,12,3,5,192,8.5041
1999,1,1,1,668,7.7921
1999,1,1,2,461,4.6106
1999,1,1,3,444,4.2351
1999,1,1,4,479,5.9978
1999,1,1,5,547,7.2806
1999,1,2,1,124,-0.2942
1999,1,2,2,153,-0.3593
1999,1,2,3,165,1.2165
1999,1,2,4,192,0.2207
1999,1,2,5,254,4.0106
1999,1,3,1,152,2.3908
1999,1,3,2,191,2.8557
1999,1,3,3,179,5.5152
1999,1,3,4,204,7.3570
1999,1,3,5,190,4.3594
1999,2,1,1,647,-6.6459
1999,2,1,2,452,-8.9442
1999,2,1,3,437,-7.2472
1999,2,1,4,469,-7.1287
1999,2,1,5,543,-7.9181
1999,2,2,1,124,-8.6575
1999,2,2,2,153,-6.4809
1999,2,2,3,163,-9.6157
1999,2,2,4,190,-8.0458
1999,2,2,5,253,-12.1963
1999,2,3,1,150,-5.4013
1999,2,3,2,191,-4.2117
1999,2,3,3,177,-3.6793
1999,2,3,4,202,-3.2318
1999,2,3,5,189,-6.5662
1999,3,1,1,637,-1.8610
1999,3,1,2,445,-4.4507
1999,3,1,3,431,-5.7785
1999,3,1,4,466,-3.6617
1999,3,1,5,534,-2.5333
1999,3,2,1,123,-3.9352
1999,3,2,2,153,-3.1844
1999,3,2,3,161,-1.4617
1999,3,2,4,188,1.9797
1999,3,2,5,252,2.6456
1999,3,3,1,149,1.2917
1999,3,3,2,191,6.4990
1999,3,3,3,177,4.2630
1999,3,3,4,202,5.2405
1999,3,3,5,189,0.3662
1999,4,1,1,624,8.9411
1999,4,1,2,437,6.5958
1999,4,1,3,427,10.5092
1999,4,1,4,459,8.4054
1999,4,1,5,520,11.7960
1999,4,2,1,123,9.1524
1999,4,2,2,147,6.6584
1999,4,2,3,161,7.2885
1999,4,2,4,185,8.0410
1999,4,2,5,248,9.0605
1999,4,3,1,145,7.8341
1999,4,3,2,187,1.2885
1999,4,3,3,177,2.9012
1999,4,3,4,200,2.1786
1999,4,3,5,188,5.1263
1999,5,1,1,613,6.3052
1999,5,1,2,432,4.7521
1999,5,1,3,421,5.3571
1999,5,1,4,454,5.1787
1999,5,1,5,511,4.6194
1999,5,2,1,123,7.1536
1999,5,2,2,147,4.2481
1999,5,2,3,160,2.3657
1999,5,2,4,183,3.3187
1999,5,2,5,245,0.5977
1999,5,3,1,145,-2.0270
1999,5,3,2,184,-1.1713
1999,5,3,3,177,-1.0781
1999,5,3,4,199,-0.6126
1999,5,3,5,186,-3.1604
1999,6,1,1,607,5.5265
1999,6,1,2,425,9.2132
1999,6,1,3,416,5.6543
1999,6,1,4,451,10.5060
1999,6,1,5,502,5.9358
1999,6,2,1,123,6.0730
1999,6,2,2,145,6.0226
1999,6,2,3,160,7.3855
1999,6,2,4,182,10.0680
1999,6,2,5,244,6.5157
1999,6,3,1,145,4.9325
1999,6,3,2,185,4.6584
1999,6,3,3,173,7.4304
1999,6,3,4,199,4.5041
1999,6,3,5,185,7.9687
1999,7,1,1,667,2.5395
1999,7,1,2,515,1.8097
1999,7,1,3,408,2.5021
1999,7,1,4,487,2.1658
1999,7,1,5,539,0.1588
1999,7,2,1,152,1.0725
1999,7,2,2,158,-0.7642
1999,7,2,3,177,-0.5973
1999,7,2,4,218,-2.2345
1999,7,2,5,226,-3.2743
1999,7,3,1,148,0.1900
1999,7,3,2,187,-4.0590
1999,7,3,3,194,-2.1897
1999,7,3,4,213,-0.2713
1999,7,3,5,188,-5.3676
1999,8,1,1,655,-2.1494
1999,8,1,2,510,-0.8464
1999,8,1,3,400,-0.9318
1999,8,1,4,484,-2.2103
1999,8,1,5,533,-4.1538
1999,8,2,1,150,-2.8380
1999,8,2,2,154,-2.3611
1999,8,2,3,177,-2.3453
1999,8,2,4,215,-3.4760
1999,8,2,5,224,-2.9640
1999,8,3,1,147,-1.8623
1999,8,3,2,186,3.0166
1999,8,3,3,193,0.5391
1999,8,3,4,211,-0.4276
1999,8,3,5,187,-4.3922
1999,9,1,1,639,-1.5705
1999,9,1,2,507,-0.9913
1999,9,1,3,399,-2.1322
1999,9,1,4,478,0.2398
1999,9,1,5,529,-2.1273
1999,9,2,1,147,0.2437
1999,9,2,2,152,1.9067
1999,9,2,3,174,-0.6380
1999,9,2,4,212,0.8694
1999,9,2,5,223,-1.5724
1999,9,3,1,144,-5.5513
1999,9,3,2,185,-2.9864
1999,9,3,3,193,-2.2878
1999,9,3,4,207,0.3368
1999,9,3,5,186,1.2683
1999,10,1,1,621,-1.6716
1999,10,1,2,497,0.2906
1999,10,1,3,395,-1.9454
1999,10,1,4,474,0.2321
1999,10,1,5,519,-4.7730
1999,10,2,1,146,2.3589
1999,10,2,2,151,-1.1774
1999,10,2,3,171,-2.6405
1999,10,2,4,212,-1.0646
1999,10,2,5,223,-3.8886
1999,10,3,1,144,3.4514
1999,10,3,2,185,2.8271
1999,10,3,3,191,6.6975
1999,10,3,4,204,5.9671
1999,10,3,5,185,8.6144
1999,11,1,1,613,18.8117
1999,11,1,2,492,19.0577
1999,11,1,3,388,10.7539
1999,11,1,4,468,9.8575
1999,11,1,5,514,8.5543
1999,11,2,1,145,8.8332
1999,11,2,2,151,7.8596
1999,11,2,3,169,10.7250
1999,11,2,4,211,9.6791
1999,11,2,5,221,5.8706
1999,11,3,1,144,5.4476
1999,11,3,2,184,0.2223
1999,11,3,3,187,5.0957
1999,11,3,4,203,6.2426
1999,11,3,5,182,5.8831
1999,12,1,1,603,17.2851
1999,12,1,2,487,24.4597
1999,12,1,3,384,14.0940
1999,12,1,4,462,15.2732
1999,12,1,5,505,7.1174
1999,12,2,1,143,11.8987
1999,12,2,2,148,11.6524
1999,12,2,3,165,14.3239
1999,12,2,4,206,11.1012
1999,12,2,5,216,9.5372
1999,12,3,1,144,2.0913
1999,12,3,2,182,9.1071
1999,12,3,3,185,5.9304
1999,12,3,4,201,12.2605
1999,12,3,5,181,10.1934
2000,1,1,1,593,11.5102
2000,1,1,2,481,10.2033
2000,1,1,3,379,9.1481
2000,1,1,4,459,10.3475
2000,1,1,5,495,2.8137
2000,1,2,1,141,-3.9088
2000,1,2,2,147,-0.4026
2000,1,2,3,165,-2.1145
2000,1,2,4,198,2.3296
2000,1,2,5,216,-0.9217
2000,1,3,1,143,-1.8446
2000,1,3,2,182,-8.6697
2000,1,3,3,182,-2.2274
2000,1,3,4,200,-2.4082
2000,1,3,5,181,-9.7358
2000,2,1,1,583,34.1270
2000,2,1,2,475,43.2050
2000,2,1,3,376,27.0121
2000,2,1,4,456,31.2640
2000,2,1,5,494,22.8664
2000,2,2,1,140,13.4448
2000,2,2,2,146,19.0267
2000,2,2,3,164,19.7650
2000,2,2,4,196,27.4838
2000,2,2,5,214,15.0636
2000,2,3,1,143,-0.8107
2000,2,3,2,180,-3.2275
2000,2,3,3,180,2.1889
2000,2,3,4,198,4.8321
2000,2,3,5,181,6.9136
2000,3,1,1,576,-9.7613
2000,3,1,2,467,-17.9236
2000,3,1,3,373,-7.8701
2000,3,1,4,447,-11.9233
2000,3,1,5,487,-3.7021
2000,3,2,1,136,-4.2352
2000,3,2,2,144,-6.0003
2000,3,2,3,164,-8.9829
2000,3,2,4,193,-12.7102
2000,3,2,5,212,-0.8145
2000,3,3,1,140,5.2389
2000,3,3,2,180,10.0635
2000,3,3,3,179,6.7486
2000,3,3,4,198,8.0996
2000,3,3,5,181,6.1529
2000,4,1,1,570,-20.6002
2000,4,1,2,463,-17.4875
2000,4,1,3,367,-16.9926
2000,4,1,4,444,-14.1407
2000,4,1,5,480,-12.1068
2000,4,2,1,134,-9.2082
2000,4,2,2,143,-2.6234
2000,4,2,3,162,-10.7073
2000,4,2,4,190,-4.7728
2000,4,2,5,211,-5.8971
2000,4,3,1,139,-0.4795
2000,4,3,2,179,-5.1571
2000,4,3,3,178,-0.0586
2000,4,3,4,197,-3.4921
2000,4,3,5,179,-8.0253
2000,5,1,1,566,-16.1851
2000,5,1,2,461,-10.9740
2000,5,1,3,364,-8.1374
2000,5,1,4,441,-8.9226
2000,5,1,5,472,-9.2941
2000,5,2,1,133,-5.5717
2000,5,2,2,141,-9.2907
2000,5,2,3,159,-3.4443
2000,5,2,4,187,-7.2806
2000,5,2,5,208,-7.9299
2000,5,3,1,138,0.7587
2000,5,3,2,177,-3.6241
2000,5,3,3,177,-3.6812
2000,5,3,4,197,-4.8899
2000,5,3,5,177,-8.2521
2000,6,1,1,561,26.2157
2000,6,1,2,457,32.6940
2000,6,1,3,360,23.4547
2000,6,1,4,434,24.4892
2000,6,1,5,463,14.5436
2000,6,2,1,131,10.0714
2000,6,2,2,139,10.2203
2000,6,2,3,156,12.5429
2000,6,2,4,185,11.6339
2000,6,2,5,208,6.8906
2000,6,3,1,136,1.3622
2000,6,3,2,177,4.9615
2000,6,3,3,177,3.5549
2000,6,3,4,197,4.6081
2000,6,3,5,177,6.5929
2000,7,1,1,561,0.2430
2000,7,1,2,466,-3.2816
2000,7,1,3,403,-0.8581
2000,7,1,4,399,-1.0202
2000,7,1,5,468,-3.0740
2000,7,2,1,145,-6.6202
2000,7,2,2,182,-2.7850
2000,7,2,3,183,1.3097
2000,7,2,4,196,-1.2420
2000,7,2,5,197,-3.0972
2000,7,3,1,163,1.5151
2000,7,3,2,194,-5.2627
2000,7,3,3,211,-4.8887
2000,7,3,4,202,-3.1811
2000,7,3,5,237,-2.6179
2000,8,1,1,557,10.7861
2000,8,1,2,462,9.5733
2000,8,1,3,399,7.5873
2000,8,1,4,397,4.0907
2000,8,1,5,461,6.7029
2000,8,2,1,144,6.0421
2000,8,2,2,181,9.4075
2000,8,2,3,181,6.0624
2000,8,2,4,194,6.4009
2000,8,2,5,196,9.8337
2000,8,3,1,161,9.0458
2000,8,3,2,194,6.4028
2000,8,3,3,206,6.0548
2000,8,3,4,199,5.8532
2000,8,3,5,236,7.0553
2000,9,1,1,551,-3.5676
2000,9,1,2,457,-4.1006
2000,9,1,3,395,-2.5393
2000,9,1,4,391,-3.9342
2000,9,1,5,451,-5.0645
2000,9,2,1,141,-2.4012
2000,9,2,2,179,-0.4074
2000,9,2,3,181,-3.4016
2000,9,2,4,190,-3.1929
2000,9,2,5,196,-4.5356
2000,9,3,1,159,-5.5989
2000,9,3,2,193,-3.2091
2000,9,3,3,203,-10.6217
2000,9,3,4,199,-7.0828
2000,9,3,5,233,-4.0210
2000,10,1,1,539,-8.7694
2000,10,1,2,453,-8.3002
2000,10,1,3,390,-7.3719
2000,10,1,4,386,-7.1110
2000,10,1,5,445,-8.9690
2000,10,2,1,140,-4.3610
2000,10,2,2,176,-5.1633
2000,10,2,3,178,0.5675
2000,10,2,4,187,-3.7639
2000,10,2,5,196,-4.5967
2000,10,3,1,156,-2.6411
2000,10,3,2,190,3.3102
2000,10,3,3,201,0.5287
2000,10,3,4,198,-2.7991
2000,10,3,5,231,-4.6933
2000,11,1,1,526,-14.4367
2000,11,1,2,443,-12.7627
2000,11,1,3,378,-11.6924
2000,11,1,4,381,-7.1503
2000,11,1,5,433,-8.6340
2000,11,2,1,140,-9.7684
2000,11,2,2,173,-8.4752
2000,11,2,3,177,-8.1893
2000,11,2,4,185,-7.1275
2000,11,2,5,193,-7.6627
2000,11,3,1,154,-5.9052
2000,11,3,2,187,-7.0465
2000,11,3,3,200,-7.2623
2000,11,3,4,197,-11.0348
2000,11,3,5,230,-14.0424
2000,12,1,1,514,-2.5321
2000,12,1,2,434,-5.1301
2000,12,1,3,376,-1.2234
2000,12,1,4,375,-0.2053
2000,12,1,5,424,-0.6886
2000,12,2,1,140,8.3567
2000,12,2,2,171,7.3602
2000,12,2,3,174,5.8193
2000,12,2,4,184,7.0471
2000,12,2,5,193,9.6641
2000,12,3,1,153,4.3845
2000,12,3,2,186,-1.1984
2000,12,3,3,199,0.4397
2000,12,3,4,195,-2.2661
2000,12,3,5,229,-1.3424
2001,1,1,1,503,22.8829
2001,1,1,2,429,18.7112
2001,1,1,3,371,16.4085
2001,1,1,4,365,14.9005
2001,1,1,5,418,17.0750
2001,1,2,1,139,7.5857
2001,1,2,2,170,4.1294
2001,1,2,3,172,4.3689
2001,1,2,4,179,7.4439
2001,1,2,5,191,7.8737
2001,1,3,1,152,4.2084
2001,1,3,2,185,3.5162
2001,1,3,3,199,1.7926
2001,1,3,4,193,3.1817
2001,1,3,5,229,9.2647
2001,2,1,1,492,-7.4662
2001,2,1,2,422,-7.1915
2001,2,1,3,364,-4.7818
2001,2,1,4,359,-1.0719
2001,2,1,5,408,-7.4905
2001,2,2,1,135,-2.9281
2001,2,2,2,167,-5.3768
2001,2,2,3,172,-5.0529
2001,2,2,4,178,-5.4525
2001,2,2,5,190,-4.9028
2001,2,3,1,152,-7.0675
2001,2,3,2,184,-2.2275
2001,2,3,3,199,-8.5590
2001,2,3,4,192,-15.8444
2001,2,3,5,228,-14.1802
2001,3,1,1,485,-4.9205
2001,3,1,2,417,-6.8945
2001,3,1,3,362,-5.2117
2001,3,1,4,355,-3.3330
2001,3,1,5,403,-2.6514
2001,3,2,1,132,-1.4330
2001,3,2,2,165,-4.8963
2001,3,2,3,172,-4.6998
2001,3,2,4,178,-5.3603
2001,3,2,5,188,-4.6342
2001,3,3,1,152,-5.0044
2001,3,3,2,183,-6.3233
2001,3,3,3,199,-7.6561
2001,3,3,4,189,-9.4019
2001,3,3,5,225,-7.7914
2001,4,1,1,479,4.5019
2001,4,1,2,407,5.9370
2001,4,1,3,357,5.8361
2001,4,1,4,350,7.6635
2001,4,1,5,398,8.4265
2001,4,2,1,130,7.2946
2001,4,2,2,165,8.4962
2001,4,2,3,172,7.5501
2001,4,2,4,177,6.9911
2001,4,2,5,187,8.4554
2001,4,3,1,152,7.5607
2001,4,3,2,182,10.3867
2001,4,3,3,198,8.2318
2001,4,3,4,186,8.0563
2001,4,3,5,225,10.1905
2001,5,1,1,469,10.2422
2001,5,1,2,398,13.8345
2001,5,1,3,352,9.5508
2001,5,1,4,345,13.8309
2001,5,1,5,389,10.9356
2001,5,2,1,129,3.3804
2001,5,2,2,164,4.2371
2001,5,2,3,171,2.9423
2001,5,2,4,174,4.3161
2001,5,2,5,185,4.8757
2001,5,3,1,152,0.9864
2001,5,3,2,182,1.9328
2001,5,3,3,198,-0.3042
2001,5,3,4,186,-0.0955
2001,5,3,5,222,-1.3210
2001,6,1,1,456,-1.2691
2001,6,1,2,388,3.4083
2001,6,1,3,347,2.1913
2001,6,1,4,339,4.3370
2001,6,1,5,384,3.1932
2001,6,2,1,127,4.8444
2001,6,2,2,162,4.1925
2001,6,2,3,168,4.3603
2001,6,2,4,174,5.8875
2001,6,2,5,184,3.6746
2001,6,3,1,151,-2.2900
2001,6,3,2,181,-1.2924
2001,6,3,3,196,-0.7477
2001,6,3,4,186,-5.7035
2001,6,3,5,221,-3.6344
2001,7,1,1,526,-2.7808
2001,7,1,2,440,-3.6861
2001,7,1,3,394,-1.2439
2001,7,1,4,379,-1.8753
2001,7,1,5,466,-4.8302
2001,7,2,1,107,-5.9117
2001,7,2,2,169,-7.6236
2001,7,2,3,192,-5.8333
2001,7,2,4,185,-4.0300
2001,7,2,5,247,-6.0124
2001,7,3,1,120,-2.9983
2001,7,3,2,147,-3.6244
2001,7,3,3,182,0.7766
2001,7,3,4,179,-1.2704
2001,7,3,5,237,-0.6697
2001,8,1,1,513,-2.4183
2001,8,1,2,430,-3.0152
2001,8,1,3,392,-3.6460
2001,8,1,4,378,-3.2763
2001,8,1,5,457,-5.4868
2001,8,2,1,107,-1.1897
2001,8,2,2,168,-2.2871
2001,8,2,3,189,-2.3871
2001,8,2,4,185,-1.4891
2001,8,2,5,246,-6.8712
2001,8,3,1,120,-3.5761
2001,8,3,2,145,-6.8149
2001,8,3,3,182,-4.2624
2001,8,3,4,179,-7.5371
2001,8,3,5,237,-9.3543
2001,9,1,1,497,-13.8943
2001,9,1,2,412,-14.5408
2001,9,1,3,384,-11.2174
2001,9,1,4,370,-13.5439
2001,9,1,5,449,-17.1066
2001,9,2,1,106,-13.4077
2001,9,2,2,166,-17.6847
2001,9,2,3,189,-13.3816
2001,9,2,4,184,-16.3850
2001,9,2,5,246,-20.4622
2001,9,3,1,120,-5.5902
2001,9,3,2,141,-8.8199
2001,9,3,3,179,-6.5150
2001,9,3,4,177,-13.8008
2001,9,3,5,234,-10.7262
2001,10,1,1,493,7.1565
2001,10,1,2,403,5.4342
2001,10,1,3,378,9.3569
2001,10,1,4,365,11.6478
2001,10,1,5,447,9.6801
2001,10,2,1,106,4.6058
2001,10,2,2,165,8.8006
2001,10,2,3,186,4.4886
2001,10,2,4,182,7.0961
2001,10,2,5,245,11.2880
2001,10,3,1,120,2.2351
2001,10,3,2,141,6.1921
2001,10,3,3,178,0.8106
2001,10,3,4,177,4.5721
2001,10,3,5,232,4.9385
2001,11,1,1,483,6.4989
2001,11,1,2,399,7.5195
2001,11,1,3,375,5.8286
2001,11,1,4,360,8.9974
2001,11,1,5,444,5.7496
2001,11,2,1,104,7.1847
2001,11,2,2,163,9.7110
2001,11,2,3,184,6.2645
2001,11,2,4,183,8.9496
2001,11,2,5,245,12.9351
2001,11,3,1,119,3.6343
2001,11,3,2,141,8.4722
2001,11,3,3,176,5.2292
2001,11,3,4,176,13.8907
2001,11,3,5,231,9.1140
2001,12,1,1,474,5.9019
2001,12,1,2,389,9.2548
2001,12,1,3,365,6.9663
2001,12,1,4,354,6.3576
2001,12,1,5,434,8.5261
2001,12,2,1,104,4.5010
2001,12,2,2,163,5.6793
2001,12,2,3,183,6.5042
2001,12,2,4,182,7.3065
2001,12,2,5,244,7.9795
2001,12,3,1,118,2.4109
2001,12,3,2,140,2.4829
2001,12,3,3,175,0.6154
2001,12,3,4,175,-0.3727
2001,12,3,5,231,-0.4673
2002,1,1,1,467,3.2147
2002,1,1,2,385,0.0884
2002,1,1,3,363,2.0543
2002,1,1,4,352,5.9612
2002,1,1,5,428,1.6140
2002,1,2,1,104,-1.3863
2002,1,2,2,161,-1.2285
2002,1,2,3,183,-0.9861
2002,1,2,4,181,0.5107
2002,1,2,5,243,-2.1321
2002,1,3,1,116,-2.9267
2002,1,3,2,140,-0.7302
2002,1,3,3,174,0.9996
2002,1,3,4,175,-2.5511
2002,1,3,5,229,-0.0835
2002,2,1,1,459,-3.2310
2002,2,1,2,382,-3.2999
2002,2,1,3,357,-6.2735
2002,2,1,4,350,-5.2262
2002,2,1,5,423,-6.7478
2002,2,2,1,104,-0.9049
2002,2,2,2,161,-2.0644
2002,2,2,3,182,-2.5862
2002,2,2,4,181,-0.8937
2002,2,2,5,243,-5.8323
2002,2,3,1,115,1.6360
2002,2,3,2,140,-1.1813
2002,2,3,3,172,-0.8134
2002,2,3,4,173,-6.4361
2002,2,3,5,227,-3.9283
2002,3,1,1,450,7.0136
2002,3,1,2,379,10.8039
2002,3,1,3,357,8.9410
2002,3,1,4,345,9.7745
2002,3,1,5,414,9.2468
2002,3,2,1,104,10.6018
2002,3,2,2,161,8.6344
2002,3,2,3,183,10.6415
2002,3,2,4,181,8.1567
2002,3,2,5,240,8.8945
2002,3,3,1,115,2.4356
2002,3,3,2,138,3.3506
2002,3,3,3,172,1.8869
2002,3,3,4,173,5.7330
2002,3,3,5,226,4.1667
2002,4,1,1,445,4.5482
2002,4,1,2,374,-0.8029
2002,4,1,3,353,3.0641
2002,4,1,4,342,-0.3276
2002,4,1,5,411,3.6804
2002,4,2,1,103,-0.6101
2002,4,2,2,161,0.0937
2002,4,2,3,182,-0.3196
2002,4,2,4,181,2.1320
2002,4,2,5,238,-2.1631
2002,4,3,1,115,-8.9741
2002,4,3,2,138,-6.8592
2002,4,3,3,172,-3.8028
2002,4,3,4,172,-6.4243
2002,4,3,5,223,-7.1166
2002,5,1,1,440,-0.7079
2002,5,1,2,368,-1.4542
2002,5,1,3,349,-0.2593
2002,5,1,4,340,-1.4139
2002,5,1,5,399,-4.3194
2002,5,2,1,102,-5.5552
2002,5,2,2,159,-5.1120
2002,5,2,3,181,-3.5710
2002,5,2,4,181,-4.2529
2002,5,2,5,238,-6.4060
2002,5,3,1,115,-0.2834
2002,5,3,2,138,-1.4710
2002,5,3,3,172,1.1711
2002,5,3,4,172,-2.5618
2002,5,3,5,223,-2.6169
2002,6,1,1,433,-3.1727
2002,6,1,2,364,-3.3917
2002,6,1,3,343,-4.2148
2002,6,1,4,339,-3.2286
2002,6,1,5,393,-2.9344
2002,6,2,1,102,-5.3865
2002,6,2,2,159,-5.5772
2002,6,2,3,180,-4.3430
2002,6,2,4,181,-6.2412
2002,6,2,5,236,-6.2589
2002,6,3,1,115,-6.2117
2002,6,3,2,138,-3.6655
2002,6,3,3,170,-8.7790
2002,6,3,4,171,-12.6352
2002,6,3,5,222,-7.4876
2002,7,1,1,631,-15.6965
2002,7,1,2,467,-14.3073
2002,7,1,3,462,-15.4588
2002,7,1,4,382,-15.6331
