year,month,rank_ME,rank_IG,nstocks,ret_vw
1997,2,3,2,169,2.0241
1997,2,3,3,190,1.0224
1997,2,3,4,182,-2.6485
1997,2,3,5,174,-4.7306
1997,3,1,1,853,-6.3644
1997,3,1,2,251,-2.9489
1997,3,1,3,246,-4.2822
1997,3,1,4,331,-2.8190
1997,3,1,5,732,-5.3702
1997,3,2,1,199,-5.4452
1997,3,2,2,125,-3.6530
1997,3,2,3,122,-2.2260
1997,3,2,4,167,-4.7614
1997,3,2,5,304,-5.6230
1997,3,3,1,115,-3.7369
1997,3,3,2,169,-4.0963
1997,3,3,3,190,-3.1634
1997,3,3,4,182,-3.4749
1997,3,3,5,174,-5.7726
1997,4,1,1,851,-4.9872
1997,4,1,2,249,-3.2984
1997,4,1,3,243,-4.8531
1997,4,1,4,328,-2.8348
1997,4,1,5,722,-2.8425
1997,4,2,1,200,-0.8519
1997,4,2,2,125,2.0895
1997,4,2,3,122,1.7270
1997,4,2,4,166,2.2993
1997,4,2,5,301,-1.9934
1997,4,3,1,115,1.2196
1997,4,3,2,169,4.9939
1997,4,3,3,189,5.2872
1997,4,3,4,182,6.8124
1997,4,3,5,174,5.5162
1997,5,1,1,847,10.0448
1997,5,1,2,246,9.7290
1997,5,1,3,242,10.8895
1997,5,1,4,327,9.6421
1997,5,1,5,714,11.9159
1997,5,2,1,198,13.1203
1997,5,2,2,125,9.2743
1997,5,2,3,122,10.5745
1997,5,2,4,166,12.3177
1997,5,2,5,298,15.2496
1997,5,3,1,115,6.9384
1997,5,3,2,168,5.6786
1997,5,3,3,188,6.5754
1997,5,3,4,182,6.2790
1997,5,3,5,174,9.8384
1997,6,1,1,839,5.6834
1997,6,1,2,245,6.2756
1997,6,1,3,241,4.9429
1997,6,1,4,326,5.4629
1997,6,1,5,709,5.0074
1997,6,2,1,198,2.8038
1997,6,2,2,125,5.7398
1997,6,2,3,120,3.8544
1997,6,2,4,165,4.5514
1997,6,2,5,297,3.9818
1997,6,3,1,114,1.9045
1997,6,3,2,168,7.0449
1997,6,3,3,188,3.0388
1997,6,3,4,182,2.9580
1997,6,3,5,171,1.8934
1997,7,1,1,911,5.9347
1997,7,1,2,306,4.6674
1997,7,1,3,266,5.0770
1997,7,1,4,332,6.9656
1997,7,1,5,938,4.7884
1997,7,2,1,164,6.3859
1997,7,2,2,128,4.6893
1997,7,2,3,130,4.5057
1997,7,2,4,147,5.1189
1997,7,2,5,285,7.2019
1997,7,3,1,118,6.8048
1997,7,3,2,201,8.7206
1997,7,3,3,201,3.9139
1997,7,3,4,198,8.6848
1997,7,3,5,200,10.5476
1997,8,1,1,896,5.8079
1997,8,1,2,302,4.1583
1997,8,1,3,266,4.9824
1997,8,1,4,329,6.3050
1997,8,1,5,931,4.6168
1997,8,2,1,162,2.8038
1997,8,2,2,127,3.4411
1997,8,2,3,130,3.8495
1997,8,2,4,146,3.4907
1997,8,2,5,283,3.9661
1997,8,3,1,118,-1.0510
1997,8,3,2,199,-2.8002
1997,8,3,3,200,-6.3155
1997,8,3,4,198,-4.6147
1997,8,3,5,199,-2.8146
1997,9,1,1,885,7.5331
1997,9,1,2,301,9.7587
1997,9,1,3,265,6.3766
1997,9,1,4,328,9.6316
1997,9,1,5,926,10.2681
1997,9,2,1,159,6.5744
1997,9,2,2,124,5.7566
1997,9,2,3,128,7.9242
1997,9,2,4,143,6.1400
1997,9,2,5,280,9.5172
1997,9,3,1,118,6.0538
1997,9,3,2,197,4.5420
1997,9,3,3,197,4.6133
1997,9,3,4,196,5.5049
1997,9,3,5,199,4.5773
1997,10,1,1,877,-2.8819
1997,10,1,2,299,-3.3390
1997,10,1,3,264,-2.5632
1997,10,1,4,324,-4.7543
1997,10,1,5,918,-4.9811
1997,10,2,1,158,-4.7716
1997,10,2,2,124,-3.6168
1997,10,2,3,128,-4.1747
1997,10,2,4,142,-4.2198
1997,10,2,5,278,-7.1236
1997,10,3,1,116,-2.3784
1997,10,3,2,196,-4.4497
1997,10,3,3,196,-1.6415
1997,10,3,4,195,-4.7754
1997,10,3,5,198,-4.4858
1997,11,1,1,869,-1.6041
1997,11,1,2,297,-1.8533
1997,11,1,3,257,-2.5429
1997,11,1,4,321,-3.0992
1997,11,1,5,907,-4.5731
1997,11,2,1,156,-0.2778
1997,11,2,2,123,0.0878
1997,11,2,3,127,0.0124
1997,11,2,4,141,-2.8556
1997,11,2,5,275,-2.9272
1997,11,3,1,115,0.7959
1997,11,3,2,196,5.5367
1997,11,3,3,195,5.0761
1997,11,3,4,194,4.7778
1997,11,3,5,197,0.6127
1997,12,1,1,863,-2.4123
1997,12,1,2,291,-4.0858
1997,12,1,3,255,-1.2325
1997,12,1,4,321,-3.7685
1997,12,1,5,901,-5.2496
1997,12,2,1,152,1.2243
1997,12,2,2,123,-0.6382
1997,12,2,3,125,0.8070
1997,12,2,4,141,1.1561
1997,12,2,5,273,-2.1094
1997,12,3,1,114,1.4021
1997,12,3,2,196,0.4939
1997,12,3,3,195,2.4540
1997,12,3,4,193,0.3075
1997,12,3,5,197,0.1851
1998,1,1,1,854,0.6036
1998,1,1,2,287,-1.3918
1998,1,1,3,252,-0.1420
1998,1,1,4,318,0.0583
1998,1,1,5,886,-0.9242
1998,1,2,1,150,-1.6162
1998,1,2,2,119,-0.7285
1998,1,2,3,124,0.9795
1998,1,2,4,138,-1.5748
1998,1,2,5,271,-1.6008
1998,1,3,1,114,-0.8394
1998,1,3,2,195,2.5346
1998,1,3,3,195,1.9113
1998,1,3,4,193,0.7025
1998,1,3,5,196,1.4544
1998,2,1,1,847,5.9022
1998,2,1,2,284,5.7979
1998,2,1,3,248,5.9261
1998,2,1,4,314,6.0863
1998,2,1,5,874,6.0940
1998,2,2,1,149,7.3585
1998,2,2,2,119,6.1887
1998,2,2,3,124,10.0196
1998,2,2,4,135,8.5770
1998,2,2,5,268,8.7752
1998,2,3,1,114,2.9545
1998,2,3,2,194,7.2958
1998,2,3,3,193,6.3419
1998,2,3,4,193,6.2395
1998,2,3,5,195,9.5517
1998,3,1,1,836,5.2842
1998,3,1,2,283,3.6310
1998,3,1,3,246,6.0021
1998,3,1,4,309,4.2981
1998,3,1,5,865,4.0483
1998,3,2,1,148,6.4682
1998,3,2,2,118,4.9313
1998,3,2,3,124,3.2816
1998,3,2,4,135,3.1954
1998,3,2,5,266,2.8864
1998,3,3,1,114,5.7445
1998,3,3,2,193,3.9967
1998,3,3,3,193,6.0048
1998,3,3,4,193,4.5625
1998,3,3,5,195,3.6237
1998,4,1,1,823,2.9395
1998,4,1,2,280,3.7802
1998,4,1,3,243,2.4422
1998,4,1,4,308,4.2159
1998,4,1,5,848,1.1466
1998,4,2,1,146,2.0866
1998,4,2,2,118,0.9867
1998,4,2,3,123,-0.5427
1998,4,2,4,134,0.2728
1998,4,2,5,263,0.0510
1998,4,3,1,114,1.2852
1998,4,3,2,191,0.7406
1998,4,3,3,192,-0.4997
1998,4,3,4,193,1.3445
1998,4,3,5,194,2.7450
1998,5,1,1,815,-3.1479
1998,5,1,2,277,-4.1365
1998,5,1,3,237,-3.0933
1998,5,1,4,305,-6.8356
1998,5,1,5,838,-5.5662
1998,5,2,1,146,-5.6626
1998,5,2,2,118,-3.8176
1998,5,2,3,121,-4.3385
1998,5,2,4,133,-4.3511
1998,5,2,5,262,-8.0607
1998,5,3,1,114,-5.4427
1998,5,3,2,190,-1.6009
1998,5,3,3,191,-0.6955
1998,5,3,4,193,-2.6344
1998,5,3,5,194,-4.2050
1998,6,1,1,808,-1.0237
1998,6,1,2,275,-1.9522
1998,6,1,3,235,0.4798
1998,6,1,4,304,-2.8250
1998,6,1,5,826,-2.0284
1998,6,2,1,145,1.3539
1998,6,2,2,118,-0.1509
1998,6,2,3,120,1.4933
1998,6,2,4,133,-1.2160
1998,6,2,5,261,-1.4207
1998,6,3,1,113,2.2059
1998,6,3,2,188,5.4240
1998,6,3,3,191,3.9716
1998,6,3,4,191,1.6958
1998,6,3,5,193,3.6877
1998,7,1,1,948,-6.7516
1998,7,1,2,323,-8.3688
1998,7,1,3,277,-8.5818
1998,7,1,4,406,-6.0407
1998,7,1,5,865,-7.8986
1998,7,2,1,187,-7.6913
1998,7,2,2,127,-8.1686
1998,7,2,3,140,-7.6975
1998,7,2,4,176,-9.8390
1998,7,2,5,294,-7.9587
1998,7,3,1,158,-1.0733
1998,7,3,2,188,-2.9939
1998,7,3,3,208,-0.6400
1998,7,3,4,202,-1.6435
1998,7,3,5,200,-3.0786
1998,8,1,1,925,-22.5422
1998,8,1,2,316,-17.3812
1998,8,1,3,274,-18.4657
1998,8,1,4,405,-20.7659
1998,8,1,5,861,-23.7211
1998,8,2,1,187,-19.3913
1998,8,2,2,125,-16.4859
1998,8,2,3,140,-17.5176
1998,8,2,4,175,-17.9658
1998,8,2,5,293,-23.5867
1998,8,3,1,157,-15.0705
1998,8,3,2,187,-11.1981
1998,8,3,3,207,-11.5565
1998,8,3,4,197,-13.6915
1998,8,3,5,200,-18.3499
1998,9,1,1,918,4.4401
1998,9,1,2,312,1.4512
1998,9,1,3,273,3.5139
1998,9,1,4,402,3.9748
1998,9,1,5,846,4.8918
1998,9,2,1,186,4.2736
1998,9,2,2,125,6.7403
1998,9,2,3,138,9.4925
1998,9,2,4,173,8.8160
1998,9,2,5,288,7.8124
1998,9,3,1,154,2.2339
1998,9,3,2,187,7.6489
1998,9,3,3,207,6.7016
1998,9,3,4,195,9.8964
1998,9,3,5,199,10.4153
1998,10,1,1,898,3.5969
1998,10,1,2,306,1.4936
1998,10,1,3,268,3.7031
1998,10,1,4,398,2.5176
1998,10,1,5,835,3.4939
1998,10,2,1,186,6.5007
1998,10,2,2,125,4.8674
1998,10,2,3,137,5.2516
1998,10,2,4,172,3.3548
1998,10,2,5,285,7.3070
1998,10,3,1,154,14.3311
1998,10,3,2,186,6.0320
1998,10,3,3,205,7.7752
1998,10,3,4,194,3.7874
1998,10,3,5,197,8.6497
1998,11,1,1,879,11.1185
1998,11,1,2,299,10.1446
1998,11,1,3,262,7.5657
1998,11,1,4,397,8.4380
1998,11,1,5,813,7.3084
1998,11,2,1,185,6.0555
1998,11,2,2,125,5.9882
1998,11,2,3,135,5.3561
1998,11,2,4,169,5.8929
1998,11,2,5,285,6.3803
1998,11,3,1,154,7.1735
1998,11,3,2,184,6.7202
1998,11,3,3,204,5.5010
1998,11,3,4,192,6.5648
1998,11,3,5,195,6.6224
1998,12,1,1,860,2.5680
1998,12,1,2,296,1.1475
1998,12,1,3,259,2.3563
1998,12,1,4,394,1.4834
1998,12,1,5,807,2.5083
1998,12,2,1,185,2.6990
1998,12,2,2,125,7.6902
1998,12,2,3,135,6.6342
1998,12,2,4,168,6.2717
1998,12,2,5,283,6.1514
1998,12,3,1,153,8.0713
1998,12,3,2,182,5.1742
1998,12,3,3,203,6.4162
1998,12,3,4,191,6.8678
1998,12,3,5,195,13.3752
1999,1,1,1,840,8.8278
1999,1,1,2,294,5.0089
1999,1,1,3,259,2.8077
1999,1,1,4,383,5.7632
1999,1,1,5,797,5.0478
1999,1,2,1,184,1.8596
1999,1,2,2,124,2.2900
1999,1,2,3,133,-1.8694
1999,1,2,4,167,-1.0569
1999,1,2,5,282,3.5583
1999,1,3,1,153,5.2801
1999,1,3,2,181,4.8429
1999,1,3,3,203,2.1890
1999,1,3,4,191,4.6301
1999,1,3,5,194,8.1627
1999,2,1,1,817,-6.9601
1999,2,1,2,290,-6.7476
1999,2,1,3,255,-6.4354
1999,2,1,4,375,-8.2100
1999,2,1,5,786,-8.2770
1999,2,2,1,181,-9.8513
1999,2,2,2,124,-6.3873
1999,2,2,3,133,-8.7890
1999,2,2,4,166,-9.4223
1999,2,2,5,281,-10.4855
1999,2,3,1,153,-3.5923
1999,2,3,2,179,-4.8452
1999,2,3,3,203,-4.2269
1999,2,3,4,190,-4.1350
1999,2,3,5,190,-5.5428
1999,3,1,1,803,-2.6241
1999,3,1,2,286,-4.9650
1999,3,1,3,250,-5.8948
1999,3,1,4,374,-3.3990
1999,3,1,5,775,-2.9287
1999,3,2,1,178,-1.7709
1999,3,2,2,124,3.0250
1999,3,2,3,132,-1.2650
1999,3,2,4,166,-0.1861
1999,3,2,5,279,0.0225
1999,3,3,1,152,5.7054
1999,3,3,2,179,5.9322
1999,3,3,3,203,2.4454
1999,3,3,4,190,0.9105
1999,3,3,5,190,7.5608
1999,4,1,1,785,11.9090
1999,4,1,2,283,8.1775
1999,4,1,3,246,8.6521
1999,4,1,4,367,8.3238
1999,4,1,5,759,8.2916
1999,4,2,1,176,10.2811
1999,4,2,2,123,8.0300
1999,4,2,3,129,6.2840
1999,4,2,4,163,9.7614
1999,4,2,5,275,7.3249
1999,4,3,1,147,3.8541
1999,4,3,2,178,2.0468
1999,4,3,3,201,3.4350
1999,4,3,4,188,4.8767
1999,4,3,5,189,3.7638
1999,5,1,1,775,6.1462
1999,5,1,2,278,5.8145
1999,5,1,3,244,3.0741
1999,5,1,4,364,5.8889
1999,5,1,5,743,4.5092
1999,5,2,1,174,5.6532
1999,5,2,2,123,2.1919
1999,5,2,3,129,5.9723
1999,5,2,4,162,1.9204
1999,5,2,5,272,1.2607
1999,5,3,1,145,-1.1622
1999,5,3,2,178,-2.0360
1999,5,3,3,201,-0.4621
1999,5,3,4,187,-1.5800
1999,5,3,5,186,-3.0453
1999,6,1,1,763,10.0454
1999,6,1,2,277,4.5403
1999,6,1,3,240,6.4527
1999,6,1,4,362,7.1489
1999,6,1,5,732,6.0827
1999,6,2,1,174,7.5805
1999,6,2,2,123,8.2052
1999,6,2,3,126,7.2143
1999,6,2,4,161,7.4585
1999,6,2,5,271,6.1192
1999,6,3,1,144,11.2905
1999,6,3,2,177,4.8886
1999,6,3,3,201,3.7321
1999,6,3,4,187,5.7561
1999,6,3,5,184,7.4318
1999,7,1,1,918,2.8050
1999,7,1,2,296,1.0895
1999,7,1,3,243,1.9353
1999,7,1,4,384,0.1658
1999,7,1,5,745,1.9365
1999,7,2,1,203,0.2723
1999,7,2,2,173,-1.0902
1999,7,2,3,126,-1.5217
1999,7,2,4,142,-2.0358
1999,7,2,5,281,-2.5906
1999,7,3,1,141,2.5031
1999,7,3,2,192,-2.8759
1999,7,3,3,205,-2.5739
1999,7,3,4,205,-3.3645
1999,7,3,5,194,-4.8543
1999,8,1,1,904,-2.6027
1999,8,1,2,291,-1.4811
1999,8,1,3,241,-2.8713
1999,8,1,4,383,-2.1542
1999,8,1,5,732,-1.7320
1999,8,2,1,200,-2.5109
1999,8,2,2,171,-0.7243
1999,8,2,3,123,-4.4558
1999,8,2,4,140,-4.0742
1999,8,2,5,280,-3.0319
1999,8,3,1,141,2.5563
1999,8,3,2,191,-1.2903
1999,8,3,3,202,-1.5736
1999,8,3,4,205,2.5944
1999,8,3,5,191,-0.2082
1999,9,1,1,889,-0.2359
1999,9,1,2,286,-1.6394
1999,9,1,3,240,-1.1386
1999,9,1,4,381,-1.2886
1999,9,1,5,727,-2.3208
1999,9,2,1,196,2.8662
1999,9,2,2,168,-0.9832
1999,9,2,3,122,0.6504
1999,9,2,4,139,-2.0907
1999,9,2,5,277,-0.8064
1999,9,3,1,140,-6.2601
1999,9,3,2,189,-2.9956
1999,9,3,3,199,-0.0656
1999,9,3,4,204,-1.9898
1999,9,3,5,189,1.2655
1999,10,1,1,875,0.2892
1999,10,1,2,285,-3.1415
1999,10,1,3,236,0.1267
1999,10,1,4,370,-3.4531
1999,10,1,5,712,-2.7637
1999,10,2,1,195,1.2198
1999,10,2,2,165,-1.4710
1999,10,2,3,122,-2.6580
1999,10,2,4,139,-4.3359
1999,10,2,5,276,-1.3002
1999,10,3,1,139,5.4022
1999,10,3,2,187,2.2764
1999,10,3,3,199,5.0850
1999,10,3,4,202,6.8497
1999,10,3,5,188,7.8141
1999,11,1,1,862,19.2905
1999,11,1,2,282,12.1562
1999,11,1,3,234,10.3082
1999,11,1,4,364,7.2172
1999,11,1,5,704,11.4731
1999,11,2,1,195,11.9065
1999,11,2,2,164,4.6224
1999,11,2,3,121,9.0968
1999,11,2,4,138,5.7878
1999,11,2,5,273,9.1875
1999,11,3,1,139,5.1599
1999,11,3,2,186,3.1683
1999,11,3,3,195,2.0954
1999,11,3,4,201,3.9521
1999,11,3,5,186,8.8716
1999,12,1,1,854,21.3271
1999,12,1,2,278,13.3210
1999,12,1,3,233,11.2700
1999,12,1,4,358,11.8311
1999,12,1,5,689,14.7111
1999,12,2,1,192,14.8696
1999,12,2,2,161,7.5171
1999,12,2,3,119,12.9313
1999,12,2,4,134,9.4594
1999,12,2,5,266,11.6693
1999,12,3,1,139,7.8964
1999,12,3,2,184,3.6202
1999,12,3,3,194,6.9619
1999,12,3,4,199,10.6834
1999,12,3,5,183,18.9509
2000,1,1,1,842,10.0459
2000,1,1,2,274,7.1912
2000,1,1,3,231,6.4082
2000,1,1,4,353,9.1159
2000,1,1,5,678,9.4123
2000,1,2,1,190,-1.2811
2000,1,2,2,159,-0.0792
2000,1,2,3,117,1.4038
2000,1,2,4,132,-3.7619
2000,1,2,5,262,-0.2520
2000,1,3,1,137,1.9859
2000,1,3,2,182,-6.4878
2000,1,3,3,192,-5.6725
2000,1,3,4,199,-2.6146
2000,1,3,5,183,-11.7184
2000,2,1,1,830,38.8729
2000,2,1,2,272,29.3363
2000,2,1,3,228,20.4037
2000,2,1,4,351,33.1559
2000,2,1,5,673,30.7137
2000,2,2,1,189,18.7121
2000,2,2,2,158,14.8603
2000,2,2,3,115,18.9548
2000,2,2,4,131,16.1625
2000,2,2,5,260,23.9689
2000,2,3,1,136,8.9259
2000,2,3,2,182,-2.3171
2000,2,3,3,189,-4.2137
2000,2,3,4,199,2.5572
2000,2,3,5,181,11.0625
2000,3,1,1,816,-14.3150
2000,3,1,2,269,-8.1557
2000,3,1,3,227,-6.6512
2000,3,1,4,347,-9.8862
2000,3,1,5,661,-9.7935
2000,3,2,1,187,-7.9374
2000,3,2,2,156,-0.5890
2000,3,2,3,113,-9.6039
2000,3,2,4,129,-3.8953
2000,3,2,5,257,-9.2386
2000,3,3,1,135,8.4489
2000,3,3,2,181,7.7737
2000,3,3,3,189,7.0156
2000,3,3,4,198,10.2230
2000,3,3,5,179,4.4418
2000,4,1,1,806,-19.2356
2000,4,1,2,266,-15.0797
2000,4,1,3,223,-13.5091
2000,4,1,4,344,-10.0979
2000,4,1,5,655,-17.3841
2000,4,2,1,187,-7.0768
2000,4,2,2,153,-4.8435
2000,4,2,3,111,-2.1759
2000,4,2,4,127,-5.6067
2000,4,2,5,255,-9.0647
2000,4,3,1,135,-1.4262
2000,4,3,2,180,-0.1508
2000,4,3,3,187,-1.6349
2000,4,3,4,196,-7.4229
2000,4,3,5,178,-8.3005
2000,5,1,1,801,-12.8997
2000,5,1,2,265,-8.2552
2000,5,1,3,220,-5.0556
2000,5,1,4,340,-8.2373
2000,5,1,5,649,-12.6638
2000,5,2,1,185,-8.7482
2000,5,2,2,151,-5.3076
2000,5,2,3,110,-5.9692
2000,5,2,4,125,-7.0450
2000,5,2,5,250,-6.5626
2000,5,3,1,135,-1.9769
2000,5,3,2,179,-1.4194
2000,5,3,3,185,-2.8553
2000,5,3,4,194,-5.9053
2000,5,3,5,177,-10.6097
2000,6,1,1,792,29.1743
2000,6,1,2,263,21.6720
2000,6,1,3,216,23.5619
2000,6,1,4,336,20.5220
2000,6,1,5,640,24.3784
2000,6,2,1,182,9.1961
2000,6,2,2,149,7.7576
2000,6,2,3,108,10.4449
2000,6,2,4,124,7.4146
2000,6,2,5,248,13.1607
2000,6,3,1,135,3.9830
2000,6,3,2,179,3.1575
2000,6,3,3,184,-2.2403
2000,6,3,4,193,9.0687
2000,6,3,5,177,10.4907
2000,7,1,1,736,-0.9500
2000,7,1,2,307,-2.3360
2000,7,1,3,231,-3.3549
2000,7,1,4,326,-0.7651
2000,7,1,5,667,-1.3352
2000,7,2,1,229,-6.9638
2000,7,2,2,128,-1.1166
2000,7,2,3,113,-1.1980
2000,7,2,4,158,2.0208
2000,7,2,5,271,-1.3732
2000,7,3,1,175,-6.5994
2000,7,3,2,192,-2.2747
2000,7,3,3,192,-2.7040
2000,7,3,4,195,-3.1561
2000,7,3,5,253,-3.8391
2000,8,1,1,731,11.4214
2000,8,1,2,303,5.2759
2000,8,1,3,231,8.5453
2000,8,1,4,324,4.8449
2000,8,1,5,657,6.9161
2000,8,2,1,227,10.6591
2000,8,2,2,128,6.0541
2000,8,2,3,111,5.3624
2000,8,2,4,157,6.2511
2000,8,2,5,269,8.5305
2000,8,3,1,174,12.8385
2000,8,3,2,188,7.6453
2000,8,3,3,192,9.8639
2000,8,3,4,192,1.4541
2000,8,3,5,249,9.7008
2000,9,1,1,726,-2.5075
2000,9,1,2,294,-3.2423
2000,9,1,3,229,-2.6665
2000,9,1,4,320,-5.6698
2000,9,1,5,647,-4.6560
2000,9,2,1,224,-1.0205
2000,9,2,2,127,0.4037
2000,9,2,3,109,-3.4435
2000,9,2,4,155,-4.2008
2000,9,2,5,268,-4.2651
2000,9,3,1,173,-7.3799
2000,9,3,2,185,-6.5715
2000,9,3,3,192,-12.4480
2000,9,3,4,190,-2.8023
2000,9,3,5,246,-5.4752
2000,10,1,1,719,-9.8586
2000,10,1,2,285,-6.4727
2000,10,1,3,225,-6.5030
2000,10,1,4,320,-7.6004
2000,10,1,5,635,-8.0300
2000,10,2,1,222,-3.1416
2000,10,2,2,126,-4.0039
2000,10,2,3,108,-3.4557
2000,10,2,4,154,1.0063
2000,10,2,5,263,-5.5026
2000,10,3,1,171,-5.7959
2000,10,3,2,182,1.1830
2000,10,3,3,190,1.0971
2000,10,3,4,190,0.0649
2000,10,3,5,242,-5.4705
2000,11,1,1,698,-14.5913
2000,11,1,2,276,-9.2957
2000,11,1,3,220,-8.0159
2000,11,1,4,316,-7.0508
2000,11,1,5,622,-10.9572
2000,11,2,1,222,-9.8259
2000,11,2,2,125,-9.2222
2000,11,2,3,107,-6.7895
2000,11,2,4,150,-6.4412
2000,11,2,5,260,-7.9151
2000,11,3,1,171,-14.3459
2000,11,3,2,180,-8.8604
2000,11,3,3,189,-8.1642
2000,11,3,4,189,-4.9620
2000,11,3,5,238,-17.2233
2000,12,1,1,684,-0.8410
2000,12,1,2,273,-0.7064
2000,12,1,3,216,0.7501
2000,12,1,4,313,-2.2940
2000,12,1,5,609,-3.3945
2000,12,2,1,220,9.4681
2000,12,2,2,124,9.6033
2000,12,2,3,107,10.5126
2000,12,2,4,148,6.0488
2000,12,2,5,259,5.9493
2000,12,3,1,171,5.7702
2000,12,3,2,177,-2.9827
2000,12,3,3,187,0.6253
2000,12,3,4,188,0.3747
2000,12,3,5,238,-2.0614
2001,1,1,1,670,19.9520
2001,1,1,2,268,15.4733
2001,1,1,3,213,16.0816
2001,1,1,4,306,20.5477
2001,1,1,5,601,16.3180
2001,1,2,1,218,4.2325
2001,1,2,2,123,3.2458
2001,1,2,3,106,6.0171
2001,1,2,4,147,5.9786
2001,1,2,5,253,8.7003
2001,1,3,1,169,8.0304
2001,1,3,2,177,8.2812
2001,1,3,3,185,5.0678
2001,1,3,4,188,-0.4265
2001,1,3,5,238,8.3931
2001,2,1,1,653,-7.0022
2001,2,1,2,261,-4.7868
2001,2,1,3,207,-3.2506
2001,2,1,4,303,-2.5757
2001,2,1,5,592,-7.4203
2001,2,2,1,214,-5.9797
2001,2,2,2,121,-1.3353
2001,2,2,3,104,-3.4914
2001,2,2,4,146,-4.0190
2001,2,2,5,253,-6.9332
2001,2,3,1,169,-14.4592
2001,2,3,2,177,-5.2069
2001,2,3,3,185,-9.5888
2001,2,3,4,187,-10.9169
2001,2,3,5,236,-10.6540
2001,3,1,1,646,-5.1083
2001,3,1,2,258,-3.7998
2001,3,1,3,205,-4.0981
2001,3,1,4,302,-5.9444
2001,3,1,5,584,-3.4865
2001,3,2,1,211,-4.7581
2001,3,2,2,121,-2.4113
2001,3,2,3,104,-0.6607
2001,3,2,4,146,-3.9756
2001,3,2,5,249,-6.2794
2001,3,3,1,169,-4.8677
2001,3,3,2,176,-7.2679
2001,3,3,3,183,-6.6297
2001,3,3,4,185,-7.2195
2001,3,3,5,235,-9.2740
2001,4,1,1,632,5.1937
2001,4,1,2,255,3.3553
2001,4,1,3,201,6.2557
2001,4,1,4,302,8.0711
2001,4,1,5,576,7.7615
2001,4,2,1,210,8.9163
2001,4,2,2,121,7.0916
2001,4,2,3,103,2.6960
2001,4,2,4,145,8.4911
2001,4,2,5,248,8.4027
2001,4,3,1,169,11.2950
2001,4,3,2,176,10.4109
2001,4,3,3,183,8.9607
2001,4,3,4,183,7.8200
2001,4,3,5,232,10.0519
2001,5,1,1,616,12.0221
2001,5,1,2,250,11.1014
2001,5,1,3,196,9.5710
2001,5,1,4,299,11.9815
2001,5,1,5,567,12.1444
2001,5,2,1,208,4.1078
2001,5,2,2,119,4.4333
2001,5,2,3,102,1.9594
2001,5,2,4,144,4.6926
2001,5,2,5,246,4.0248
2001,5,3,1,169,0.5121
2001,5,3,2,175,1.1248
2001,5,3,3,183,0.2963
2001,5,3,4,183,-0.3762
2001,5,3,5,230,-0.4199
2001,6,1,1,605,1.1410
2001,6,1,2,245,-0.4323
2001,6,1,3,195,2.0240
2001,6,1,4,292,3.9783
2001,6,1,5,554,4.4999
2001,6,2,1,205,4.2925
2001,6,2,2,118,2.1016
2001,6,2,3,102,4.9571
2001,6,2,4,143,4.5836
2001,6,2,5,242,6.7729
2001,6,3,1,168,-4.5331
2001,6,3,2,174,-0.7271
2001,6,3,3,181,-0.1749
2001,6,3,4,183,-5.1209
2001,6,3,5,230,-1.9284
2001,7,1,1,675,-1.3700
2001,7,1,2,284,-0.7574
2001,7,1,3,219,-1.1796
2001,7,1,4,305,-2.3745
2001,7,1,5,685,-6.2653
2001,7,2,1,172,-6.1037
2001,7,2,2,131,-2.0087
2001,7,2,3,126,-3.0513
2001,7,2,4,144,-4.8075
2001,7,2,5,316,-8.7511
2001,7,3,1,111,-1.0536
2001,7,3,2,145,-2.7654
2001,7,3,3,159,2.5113
2001,7,3,4,182,1.6208
2001,7,3,5,266,-5.0346
2001,8,1,1,667,-1.9824
2001,8,1,2,280,-2.6030
2001,8,1,3,215,-0.2560
2001,8,1,4,297,-3.9812
2001,8,1,5,673,-6.6508
2001,8,2,1,171,-2.1267
2001,8,2,2,130,-2.6196
2001,8,2,3,126,0.1605
2001,8,2,4,143,-2.6103
2001,8,2,5,314,-6.4666
2001,8,3,1,111,-1.7609
2001,8,3,2,145,-4.1307
2001,8,3,3,157,-4.2908
2001,8,3,4,182,-5.4019
2001,8,3,5,266,-10.6780
2001,9,1,1,652,-11.8955
2001,9,1,2,273,-13.0994
2001,9,1,3,210,-13.8023
2001,9,1,4,289,-15.4646
2001,9,1,5,650,-16.4415
2001,9,2,1,169,-15.7868
2001,9,2,2,129,-16.7571
2001,9,2,3,126,-12.2004
2001,9,2,4,143,-15.3526
2001,9,2,5,313,-19.7875
2001,9,3,1,109,-12.5026
2001,9,3,2,145,-5.7868
2001,9,3,3,155,-6.6936
2001,9,3,4,178,-6.9382
2001,9,3,5,262,-14.4018
2001,10,1,1,646,7.8415
2001,10,1,2,270,5.3756
2001,10,1,3,207,6.3238
2001,10,1,4,287,8.3274
2001,10,1,5,640,11.7637
2001,10,2,1,167,8.7355
2001,10,2,2,129,4.9087
2001,10,2,3,125,3.5586
2001,10,2,4,142,7.4337
2001,10,2,5,310,10.0443
2001,10,3,1,108,4.4683
2001,10,3,2,145,2.5827
2001,10,3,3,155,-1.4068
2001,10,3,4,177,1.8639
2001,10,3,5,261,7.8820
2001,11,1,1,638,6.3743
2001,11,1,2,264,4.8994
2001,11,1,3,205,4.4013
2001,11,1,4,285,7.7128
2001,11,1,5,633,8.8019
