year,month,rank_ME,rank_PDA,nstocks,ret_vw
1995,11,1,3,414,2.2248
1995,11,1,4,360,0.7325
1995,11,1,5,761,2.0069
1995,11,2,1,161,5.9251
1995,11,2,2,168,5.8051
1995,11,2,3,170,4.1077
1995,11,2,4,158,2.2463
1995,11,2,5,166,5.5543
1995,11,3,1,137,3.2580
1995,11,3,2,185,4.3729
1995,11,3,3,193,2.8072
1995,11,3,4,184,4.7293
1995,11,3,5,112,5.0063
1995,12,1,1,482,0.8210
1995,12,1,2,381,1.9434
1995,12,1,3,408,3.8384
1995,12,1,4,359,2.3332
1995,12,1,5,754,1.3991
1995,12,2,1,158,0.4641
1995,12,2,2,168,2.7403
1995,12,2,3,170,2.5730
1995,12,2,4,158,2.0120
1995,12,2,5,165,2.2860
1995,12,3,1,137,2.0471
1995,12,3,2,185,0.9336
1995,12,3,3,191,1.0366
1995,12,3,4,183,3.0486
1995,12,3,5,112,0.7205
1996,1,1,1,477,0.8657
1996,1,1,2,379,1.4250
1996,1,1,3,403,1.8903
1996,1,1,4,356,1.8364
1996,1,1,5,752,0.6813
1996,1,2,1,158,-0.2578
1996,1,2,2,168,0.8150
1996,1,2,3,170,1.1080
1996,1,2,4,157,-1.6495
1996,1,2,5,165,-0.2076
1996,1,3,1,137,3.3873
1996,1,3,2,184,4.1598
1996,1,3,3,191,2.7021
1996,1,3,4,182,2.0975
1996,1,3,5,112,1.1803
1996,2,1,1,473,3.1432
1996,2,1,2,378,4.0665
1996,2,1,3,399,1.9771
1996,2,1,4,353,4.0768
1996,2,1,5,745,3.1172
1996,2,2,1,157,5.1488
1996,2,2,2,164,4.7172
1996,2,2,3,170,2.3179
1996,2,2,4,155,3.3347
1996,2,2,5,164,3.2369
1996,2,3,1,136,2.0464
1996,2,3,2,183,0.0004
1996,2,3,3,191,1.7971
1996,2,3,4,182,0.5590
1996,2,3,5,112,3.1226
1996,3,1,1,466,3.8461
1996,3,1,2,376,3.3305
1996,3,1,3,398,0.1233
1996,3,1,4,351,4.0855
1996,3,1,5,741,3.5705
1996,3,2,1,157,4.5595
1996,3,2,2,164,1.4009
1996,3,2,3,167,0.6622
1996,3,2,4,155,4.1725
1996,3,2,5,164,2.0743
1996,3,3,1,136,1.3459
1996,3,3,2,183,0.7261
1996,3,3,3,189,0.2674
1996,3,3,4,182,1.9826
1996,3,3,5,111,0.4028
1996,4,1,1,465,9.4574
1996,4,1,2,375,10.2775
1996,4,1,3,394,6.8332
1996,4,1,4,351,7.6478
1996,4,1,5,731,10.5311
1996,4,2,1,157,8.1155
1996,4,2,2,163,6.6232
1996,4,2,3,166,5.5771
1996,4,2,4,155,6.5758
1996,4,2,5,163,7.2194
1996,4,3,1,134,2.4123
1996,4,3,2,183,1.8407
1996,4,3,3,187,2.7116
1996,4,3,4,182,1.4111
1996,4,3,5,110,4.1653
1996,5,1,1,461,7.8931
1996,5,1,2,374,7.0339
1996,5,1,3,391,9.0283
1996,5,1,4,349,6.8893
1996,5,1,5,731,9.6210
1996,5,2,1,156,7.4439
1996,5,2,2,163,4.6815
1996,5,2,3,166,3.7593
1996,5,2,4,155,6.3809
1996,5,2,5,163,5.6022
1996,5,3,1,134,2.1214
1996,5,3,2,183,1.7060
1996,5,3,3,186,3.6655
1996,5,3,4,181,2.2806
1996,5,3,5,110,0.9884
1996,6,1,1,459,-4.5466
1996,6,1,2,367,-5.2058
1996,6,1,3,384,-5.7138
1996,6,1,4,346,-6.3602
1996,6,1,5,727,-7.0300
1996,6,2,1,154,-5.0149
1996,6,2,2,162,-5.7177
1996,6,2,3,166,-4.0089
1996,6,2,4,152,-1.6341
1996,6,2,5,162,-4.9628
1996,6,3,1,134,-1.7938
1996,6,3,2,183,-0.2450
1996,6,3,3,186,1.2039
1996,6,3,4,180,-0.6855
1996,6,3,5,110,-1.7558
1996,7,1,1,571,-8.1508
1996,7,1,2,449,-9.3680
1996,7,1,3,339,-11.4683
1996,7,1,4,417,-8.0952
1996,7,1,5,810,-9.1392
1996,7,2,1,173,-8.4099
1996,7,2,2,173,-10.4859
1996,7,2,3,195,-11.1389
1996,7,2,4,172,-10.0329
1996,7,2,5,225,-10.0541
1996,7,3,1,129,-5.9510
1996,7,3,2,194,-5.9669
1996,7,3,3,195,-4.2309
1996,7,3,4,205,-4.8098
1996,7,3,5,124,-7.0888
1996,8,1,1,568,4.5500
1996,8,1,2,447,4.4168
1996,8,1,3,335,4.3365
1996,8,1,4,415,3.3738
1996,8,1,5,804,3.6478
1996,8,2,1,172,5.8248
1996,8,2,2,172,5.6287
1996,8,2,3,193,6.0631
1996,8,2,4,172,5.5936
1996,8,2,5,221,6.5344
1996,8,3,1,129,2.6838
1996,8,3,2,193,1.9556
1996,8,3,3,192,3.3394
1996,8,3,4,205,3.0252
1996,8,3,5,123,3.8956
1996,9,1,1,562,2.0559
1996,9,1,2,441,1.3805
1996,9,1,3,330,3.6064
1996,9,1,4,410,3.6715
1996,9,1,5,795,2.7085
1996,9,2,1,172,4.2862
1996,9,2,2,170,2.8617
1996,9,2,3,192,4.6349
1996,9,2,4,172,2.5465
1996,9,2,5,221,2.6524
1996,9,3,1,129,5.7365
1996,9,3,2,192,4.2183
1996,9,3,3,191,6.4990
1996,9,3,4,205,6.7402
1996,9,3,5,123,2.5545
1996,10,1,1,556,-1.1356
1996,10,1,2,436,-2.2278
1996,10,1,3,328,-3.5666
1996,10,1,4,409,-3.1202
1996,10,1,5,792,-2.1267
1996,10,2,1,171,-0.5491
1996,10,2,2,170,-1.1717
1996,10,2,3,191,-3.6440
1996,10,2,4,172,-1.2117
1996,10,2,5,219,-2.3483
1996,10,3,1,128,1.5391
1996,10,3,2,191,0.5346
1996,10,3,3,191,2.4378
1996,10,3,4,205,0.1924
1996,10,3,5,121,1.5671
1996,11,1,1,552,4.1614
1996,11,1,2,433,1.6601
1996,11,1,3,325,0.5298
1996,11,1,4,407,2.8773
1996,11,1,5,787,1.9772
1996,11,2,1,169,3.1137
1996,11,2,2,169,3.1924
1996,11,2,3,190,3.0173
1996,11,2,4,172,2.9121
1996,11,2,5,219,3.9965
1996,11,3,1,128,8.1944
1996,11,3,2,191,6.7682
1996,11,3,3,189,7.2271
1996,11,3,4,205,6.6125
1996,11,3,5,121,3.8666
1996,12,1,1,545,1.4088
1996,12,1,2,432,0.5559
1996,12,1,3,322,1.9667
1996,12,1,4,403,0.8974
1996,12,1,5,784,0.4186
1996,12,2,1,169,0.6539
1996,12,2,2,169,2.6298
1996,12,2,3,190,1.5032
1996,12,2,4,171,3.1654
1996,12,2,5,218,1.8102
1996,12,3,1,128,-1.0356
1996,12,3,2,190,-1.9329
1996,12,3,3,189,-1.8517
1996,12,3,4,205,-2.1660
1996,12,3,5,121,-0.0318
1997,1,1,1,541,4.9115
1997,1,1,2,427,5.5833
1997,1,1,3,320,6.4116
1997,1,1,4,397,5.9206
1997,1,1,5,774,5.5560
1997,1,2,1,167,2.6839
1997,1,2,2,168,2.1819
1997,1,2,3,189,4.7466
1997,1,2,4,171,3.4600
1997,1,2,5,217,3.1439
1997,1,3,1,128,3.2207
1997,1,3,2,190,7.3312
1997,1,3,3,188,7.1759
1997,1,3,4,201,5.4110
1997,1,3,5,120,2.4925
1997,2,1,1,535,-2.5189
1997,2,1,2,425,-2.7026
1997,2,1,3,319,-4.4181
1997,2,1,4,396,-3.5276
1997,2,1,5,765,-3.0873
1997,2,2,1,167,-3.9097
1997,2,2,2,168,-3.1831
1997,2,2,3,189,-3.6978
1997,2,2,4,171,-1.2184
1997,2,2,5,215,-5.2832
1997,2,3,1,128,-1.6806
1997,2,3,2,189,-0.3996
1997,2,3,3,187,-0.8475
1997,2,3,4,198,-0.0175
1997,2,3,5,120,-0.7963
1997,3,1,1,531,-4.9796
1997,3,1,2,424,-4.3487
1997,3,1,3,316,-6.6110
1997,3,1,4,391,-5.5729
1997,3,1,5,759,-3.9775
1997,3,2,1,166,-4.3764
1997,3,2,2,167,-4.6416
1997,3,2,3,188,-5.5463
1997,3,2,4,168,-5.2818
1997,3,2,5,214,-3.8176
1997,3,3,1,128,-4.3615
1997,3,3,2,189,-4.2813
1997,3,3,3,187,-2.9805
1997,3,3,4,198,-3.4219
1997,3,3,5,120,-2.6276
1997,4,1,1,524,-2.7956
1997,4,1,2,415,-3.5903
1997,4,1,3,314,-4.9783
1997,4,1,4,390,-4.2072
1997,4,1,5,757,-3.4497
1997,4,2,1,165,0.5758
1997,4,2,2,167,0.6440
1997,4,2,3,188,-2.6232
1997,4,2,4,169,2.3778
1997,4,2,5,211,0.5893
1997,4,3,1,128,5.0940
1997,4,3,2,188,4.5854
1997,4,3,3,187,8.2029
1997,4,3,4,198,3.9744
1997,4,3,5,120,0.1278
1997,5,1,1,523,11.0952
1997,5,1,2,410,8.3601
1997,5,1,3,313,10.8645
1997,5,1,4,388,11.0303
1997,5,1,5,748,11.0946
1997,5,2,1,165,13.0255
1997,5,2,2,166,11.9404
1997,5,2,3,187,13.5208
1997,5,2,4,169,11.8258
1997,5,2,5,209,13.6177
1997,5,3,1,128,9.1383
1997,5,3,2,186,4.6818
1997,5,3,3,187,6.4996
1997,5,3,4,198,6.1849
1997,5,3,5,120,7.8651
1997,6,1,1,517,6.0570
1997,6,1,2,409,6.5814
1997,6,1,3,312,4.1502
1997,6,1,4,387,5.0175
1997,6,1,5,742,5.2594
1997,6,2,1,164,4.7261
1997,6,2,2,165,4.2244
1997,6,2,3,186,3.2125
1997,6,2,4,168,2.6650
1997,6,2,5,209,5.4834
1997,6,3,1,128,5.0732
1997,6,3,2,185,3.5817
1997,6,3,3,186,3.4923
1997,6,3,4,198,5.0020
1997,6,3,5,119,1.6087
1997,7,1,1,609,7.3535
1997,7,1,2,497,4.3338
1997,7,1,3,417,3.4571
1997,7,1,4,354,4.7567
1997,7,1,5,879,6.2393
1997,7,2,1,167,7.1112
1997,7,2,2,156,4.6935
1997,7,2,3,172,6.9067
1997,7,2,4,145,5.2243
1997,7,2,5,205,5.0846
1997,7,3,1,135,10.4138
1997,7,3,2,219,9.6567
1997,7,3,3,212,5.6086
1997,7,3,4,192,5.3893
1997,7,3,5,155,7.5685
1997,8,1,1,606,6.9274
1997,8,1,2,489,5.0173
1997,8,1,3,411,6.5000
1997,8,1,4,348,3.3537
1997,8,1,5,876,4.1618
1997,8,2,1,164,4.0652
1997,8,2,2,156,2.9145
1997,8,2,3,171,4.8997
1997,8,2,4,145,3.2335
1997,8,2,5,203,3.1613
1997,8,3,1,135,-1.8864
1997,8,3,2,217,-4.1259
1997,8,3,3,210,-6.5648
1997,8,3,4,192,-2.7561
1997,8,3,5,155,-1.4909
1997,9,1,1,604,7.9097
1997,9,1,2,484,8.8542
1997,9,1,3,405,10.4612
1997,9,1,4,346,8.5975
1997,9,1,5,871,9.0268
1997,9,2,1,159,6.5501
1997,9,2,2,153,8.1429
1997,9,2,3,171,6.9513
1997,9,2,4,144,7.5421
1997,9,2,5,198,8.1367
1997,9,3,1,134,5.8721
1997,9,3,2,215,4.1735
1997,9,3,3,208,4.5098
1997,9,3,4,189,4.8727
1997,9,3,5,155,6.2943
1997,10,1,1,600,-3.7317
1997,10,1,2,478,-4.0559
1997,10,1,3,402,-3.9097
1997,10,1,4,343,-5.3211
1997,10,1,5,865,-3.5265
1997,10,2,1,158,-5.3477
1997,10,2,2,153,-3.6325
1997,10,2,3,171,-6.5843
1997,10,2,4,144,-3.6055
1997,10,2,5,195,-5.6651
1997,10,3,1,131,-5.1479
1997,10,3,2,213,-4.9246
1997,10,3,3,208,-1.8444
1997,10,3,4,188,-3.2959
1997,10,3,5,155,-5.1808
1997,11,1,1,598,-0.8581
1997,11,1,2,467,-2.9348
1997,11,1,3,396,-4.4670
1997,11,1,4,338,-3.5417
1997,11,1,5,860,-3.7294
1997,11,2,1,155,-1.8946
1997,11,2,2,151,-0.8307
1997,11,2,3,170,-1.7525
1997,11,2,4,143,-1.4229
1997,11,2,5,194,-1.9144
1997,11,3,1,131,0.9095
1997,11,3,2,213,5.9465
1997,11,3,3,207,5.0817
1997,11,3,4,187,3.4714
1997,11,3,5,153,1.7712
1997,12,1,1,596,-1.7124
1997,12,1,2,460,-5.9564
1997,12,1,3,394,-4.7606
1997,12,1,4,335,-4.9657
1997,12,1,5,854,-3.1433
1997,12,2,1,153,-2.1163
1997,12,2,2,149,1.0036
1997,12,2,3,170,-0.3574
1997,12,2,4,140,1.0139
1997,12,2,5,193,-0.6641
1997,12,3,1,130,0.9608
1997,12,3,2,213,0.0374
1997,12,3,3,206,2.7948
1997,12,3,4,186,0.5130
1997,12,3,5,153,-1.1968
1998,1,1,1,588,0.0083
1998,1,1,2,456,0.2034
1998,1,1,3,389,-1.3889
1998,1,1,4,331,-0.1386
1998,1,1,5,839,-0.6118
1998,1,2,1,150,-1.2047
1998,1,2,2,145,1.3873
1998,1,2,3,169,-1.5793
1998,1,2,4,138,-1.0713
1998,1,2,5,191,-2.2753
1998,1,3,1,130,1.4991
1998,1,3,2,213,3.9848
1998,1,3,3,206,0.3566
1998,1,3,4,185,0.2286
1998,1,3,5,152,0.9977
1998,2,1,1,578,6.8041
1998,2,1,2,447,5.1322
1998,2,1,3,385,7.7485
1998,2,1,4,331,5.7124
1998,2,1,5,833,5.1788
1998,2,2,1,149,8.8930
1998,2,2,2,144,7.5998
1998,2,2,3,169,10.2208
1998,2,2,4,136,6.2122
1998,2,2,5,188,8.5851
1998,2,3,1,130,7.0776
1998,2,3,2,211,6.6675
1998,2,3,3,205,7.1657
1998,2,3,4,184,6.0294
1998,2,3,5,152,8.0594
1998,3,1,1,569,5.4268
1998,3,1,2,438,3.5340
1998,3,1,3,380,3.2732
1998,3,1,4,329,3.6362
1998,3,1,5,829,5.6337
1998,3,2,1,149,4.1084
1998,3,2,2,144,3.5334
1998,3,2,3,167,4.3036
1998,3,2,4,136,3.8087
1998,3,2,5,186,4.0078
1998,3,3,1,130,5.6532
1998,3,3,2,211,3.1610
1998,3,3,3,205,4.8321
1998,3,3,4,183,5.2624
1998,3,3,5,152,6.0580
1998,4,1,1,565,1.2044
1998,4,1,2,428,3.9766
1998,4,1,3,372,3.1935
1998,4,1,4,325,1.0294
1998,4,1,5,819,3.4616
1998,4,2,1,148,2.9269
1998,4,2,2,144,0.4098
1998,4,2,3,164,0.1667
1998,4,2,4,136,-1.1447
1998,4,2,5,183,0.1232
1998,4,3,1,129,1.2667
1998,4,3,2,209,1.4382
1998,4,3,3,203,0.0631
1998,4,3,4,183,0.6381
1998,4,3,5,152,1.9616
1998,5,1,1,558,-4.1182
1998,5,1,2,423,-4.1117
1998,5,1,3,363,-6.5143
1998,5,1,4,324,-4.3656
1998,5,1,5,811,-4.5579
1998,5,2,1,148,-6.2143
1998,5,2,2,143,-5.6071
1998,5,2,3,162,-4.8191
1998,5,2,4,136,-5.5471
1998,5,2,5,182,-6.6355
1998,5,3,1,129,-1.5256
1998,5,3,2,207,-3.6160
1998,5,3,3,203,-1.1125
1998,5,3,4,183,-1.5492
1998,5,3,5,152,-5.0158
1998,6,1,1,553,-0.9580
1998,6,1,2,420,-1.5190
1998,6,1,3,359,-2.8986
1998,6,1,4,319,-1.8242
1998,6,1,5,805,-1.0985
1998,6,2,1,148,0.0768
1998,6,2,2,142,1.0947
1998,6,2,3,161,-2.1795
1998,6,2,4,136,-1.1332
1998,6,2,5,181,0.8824
1998,6,3,1,129,3.6159
1998,6,3,2,205,6.5756
1998,6,3,3,202,3.6739
1998,6,3,4,183,0.6560
1998,6,3,5,149,1.9392
1998,7,1,1,616,-7.7792
1998,7,1,2,541,-7.2382
1998,7,1,3,445,-6.6584
1998,7,1,4,350,-8.4417
1998,7,1,5,873,-7.0171
1998,7,2,1,176,-7.5454
1998,7,2,2,178,-8.9538
1998,7,2,3,174,-7.1332
1998,7,2,4,175,-8.2905
1998,7,2,5,211,-9.4211
1998,7,3,1,184,0.1100
1998,7,3,2,212,-1.4778
1998,7,3,3,212,-2.1960
1998,7,3,4,186,-2.1763
1998,7,3,5,147,-5.5056
1998,8,1,1,607,-19.6636
1998,8,1,2,529,-22.1974
1998,8,1,3,439,-24.2589
1998,8,1,4,347,-21.6381
1998,8,1,5,866,-21.3003
1998,8,2,1,175,-20.4476
1998,8,2,2,177,-19.1126
1998,8,2,3,173,-19.2725
1998,8,2,4,174,-18.9819
1998,8,2,5,211,-21.3993
1998,8,3,1,180,-17.0139
1998,8,3,2,212,-11.5706
1998,8,3,3,211,-12.3806
1998,8,3,4,183,-12.8232
1998,8,3,5,147,-16.8305
1998,9,1,1,603,3.2366
1998,9,1,2,517,3.5403
1998,9,1,3,434,7.6168
1998,9,1,4,346,3.1893
1998,9,1,5,858,3.2887
1998,9,2,1,173,7.6273
1998,9,2,2,177,7.9775
1998,9,2,3,168,6.6771
1998,9,2,4,173,8.3645
1998,9,2,5,209,6.6712
1998,9,3,1,179,9.8488
1998,9,3,2,210,8.6137
1998,9,3,3,211,5.8560
1998,9,3,4,182,7.5604
1998,9,3,5,146,5.7412
1998,10,1,1,599,3.2907
1998,10,1,2,500,2.8506
1998,10,1,3,425,3.1059
1998,10,1,4,343,4.6206
1998,10,1,5,845,2.1985
1998,10,2,1,171,4.1650
1998,10,2,2,177,3.3561
1998,10,2,3,168,7.6646
1998,10,2,4,172,7.6214
1998,10,2,5,208,5.9987
1998,10,3,1,177,6.9766
1998,10,3,2,209,6.6894
1998,10,3,3,210,8.1755
1998,10,3,4,181,7.1624
1998,10,3,5,145,4.6081
1998,11,1,1,593,8.3643
1998,11,1,2,482,10.7285
1998,11,1,3,411,11.7553
1998,11,1,4,339,6.0889
1998,11,1,5,831,8.2569
1998,11,2,1,169,7.9472
1998,11,2,2,176,6.8063
1998,11,2,3,167,6.2066
1998,11,2,4,172,5.0098
1998,11,2,5,207,4.4684
1998,11,3,1,176,6.5565
1998,11,3,2,207,8.1643
1998,11,3,3,207,4.0876
1998,11,3,4,181,5.1919
1998,11,3,5,144,6.1548
1998,12,1,1,580,3.2541
1998,12,1,2,476,1.2897
1998,12,1,3,405,5.2824
1998,12,1,4,337,1.8538
1998,12,1,5,822,0.1731
1998,12,2,1,168,4.6067
1998,12,2,2,175,7.1410
1998,12,2,3,167,6.7643
1998,12,2,4,172,6.6499
1998,12,2,5,206,4.5414
1998,12,3,1,174,11.9526
1998,12,3,2,206,6.9711
1998,12,3,3,207,6.7504
1998,12,3,4,180,6.7805
1998,12,3,5,143,2.8261
1999,1,1,1,573,7.1049
1999,1,1,2,463,5.2291
1999,1,1,3,399,7.8437
1999,1,1,4,333,3.9199
1999,1,1,5,806,5.7149
1999,1,2,1,167,5.5253
1999,1,2,2,175,0.3961
1999,1,2,3,166,2.1064
1999,1,2,4,169,-1.0885
1999,1,2,5,205,0.4419
1999,1,3,1,173,7.6336
1999,1,3,2,206,7.1550
1999,1,3,3,207,2.4978
1999,1,3,4,180,1.3784
1999,1,3,5,142,1.9022
1999,2,1,1,562,-8.4233
1999,2,1,2,455,-6.8467
1999,2,1,3,390,-7.8747
1999,2,1,4,322,-6.7053
1999,2,1,5,795,-7.5487
1999,2,2,1,166,-7.9053
1999,2,2,2,175,-9.2297
1999,2,2,3,165,-7.3917
1999,2,2,4,167,-10.5129
1999,2,2,5,204,-10.8513
1999,2,3,1,173,-6.3172
1999,2,3,2,204,-5.2637
1999,2,3,3,206,-3.9677
1999,2,3,4,178,-1.3179
1999,2,3,5,140,-3.9254
1999,3,1,1,558,-3.6089
1999,3,1,2,447,-4.1195
1999,3,1,3,383,-1.0393
1999,3,1,4,316,-2.3878
1999,3,1,5,786,-5.3907
1999,3,2,1,165,0.3114
1999,3,2,2,175,-0.5809
1999,3,2,3,164,0.4500
1999,3,2,4,163,0.1969
1999,3,2,5,204,-0.8669
1999,3,3,1,172,4.7937
1999,3,3,2,204,5.6810
1999,3,3,3,206,1.3420
1999,3,3,4,178,5.1219
1999,3,3,5,140,3.3996
1999,4,1,1,547,10.3793
1999,4,1,2,442,9.4552
1999,4,1,3,368,6.7948
1999,4,1,4,311,9.0264
1999,4,1,5,777,11.0079
1999,4,2,1,163,8.3585
1999,4,2,2,171,7.0246
1999,4,2,3,162,9.4044
1999,4,2,4,162,8.1224
1999,4,2,5,201,8.5112
1999,4,3,1,168,1.7838
1999,4,3,2,201,1.5836
1999,4,3,3,206,5.5271
1999,4,3,4,176,3.5540
1999,4,3,5,139,8.8827
1999,5,1,1,541,4.8462
1999,5,1,2,434,5.5620
1999,5,1,3,360,4.8711
1999,5,1,4,307,4.6004
1999,5,1,5,769,5.9112
1999,5,2,1,163,3.1189
1999,5,2,2,169,5.1265
1999,5,2,3,162,1.1160
1999,5,2,4,162,2.9409
1999,5,2,5,197,2.8948
1999,5,3,1,168,-3.1192
1999,5,3,2,200,-3.0629
1999,5,3,3,205,-0.6436
1999,5,3,4,173,0.8350
1999,5,3,5,138,-0.5295
1999,6,1,1,531,6.0666
1999,6,1,2,429,6.4300
1999,6,1,3,356,5.4721
1999,6,1,4,304,9.5614
1999,6,1,5,761,9.0507
1999,6,2,1,162,6.7072
1999,6,2,2,167,6.3849
1999,6,2,3,161,6.1018
1999,6,2,4,161,7.9543
1999,6,2,5,197,9.6100
1999,6,3,1,167,4.6081
1999,6,3,2,200,7.6171
1999,6,3,3,204,3.7625
1999,6,3,4,173,4.2085
1999,6,3,5,136,7.2525
1999,7,1,1,477,2.1145
1999,7,1,2,515,3.1688
1999,7,1,3,441,2.5271
1999,7,1,4,370,2.2275
1999,7,1,5,776,0.2075
1999,7,2,1,203,0.2840
1999,7,2,2,194,-1.2779
1999,7,2,3,188,-1.2574
1999,7,2,4,141,-0.5850
1999,7,2,5,191,-4.0442
1999,7,3,1,178,-3.8691
1999,7,3,2,195,-3.8624
1999,7,3,3,220,-0.6018
1999,7,3,4,201,-1.8051
1999,7,3,5,130,-2.2235
1999,8,1,1,473,-3.0447
1999,8,1,2,504,-2.4118
1999,8,1,3,433,0.3024
1999,8,1,4,368,-2.7573
1999,8,1,5,767,-2.1600
1999,8,2,1,202,-1.0421
1999,8,2,2,191,-3.1006
1999,8,2,3,187,-3.2295
1999,8,2,4,138,-3.4075
1999,8,2,5,188,-3.4217
1999,8,3,1,177,1.4712
1999,8,3,2,194,1.3952
1999,8,3,3,219,1.5094
1999,8,3,4,199,-3.5538
1999,8,3,5,129,0.3418
1999,9,1,1,469,-0.5039
1999,9,1,2,499,-1.7898
1999,9,1,3,427,1.1319
1999,9,1,4,361,-3.0771
1999,9,1,5,759,-2.3127
1999,9,2,1,201,-0.2814
1999,9,2,2,188,0.1763
1999,9,2,3,181,1.7110
1999,9,2,4,137,0.4317
1999,9,2,5,187,-1.8868
1999,9,3,1,176,-0.6496
1999,9,3,2,191,-0.3517
1999,9,3,3,217,-5.9999
1999,9,3,4,196,-1.1158
1999,9,3,5,129,-2.2203
1999,10,1,1,458,-0.4864
1999,10,1,2,489,-0.4553
1999,10,1,3,417,-2.8249
1999,10,1,4,358,-1.6646
1999,10,1,5,747,-2.4632
1999,10,2,1,200,-0.9304
1999,10,2,2,187,1.2796
1999,10,2,3,178,-1.0187
1999,10,2,4,137,-3.2857
1999,10,2,5,187,-3.8893
1999,10,3,1,176,6.9383
1999,10,3,2,190,7.6849
1999,10,3,3,214,6.8728
1999,10,3,4,196,0.4957
1999,10,3,5,127,0.9266
1999,11,1,1,453,10.9235
1999,11,1,2,480,18.2773
1999,11,1,3,407,13.4929
1999,11,1,4,354,14.6340
1999,11,1,5,743,10.5017
1999,11,2,1,198,8.7134
1999,11,2,2,186,11.1512
1999,11,2,3,176,9.4073
1999,11,2,4,137,6.8574
1999,11,2,5,186,6.5253
1999,11,3,1,175,10.8670
1999,11,3,2,187,1.5899
1999,11,3,3,214,3.2984
1999,11,3,4,194,2.8787
1999,11,3,5,125,6.0096
1999,12,1,1,447,17.2091
1999,12,1,2,472,23.3737
1999,12,1,3,398,16.4919
1999,12,1,4,353,12.9013
1999,12,1,5,734,9.9969
1999,12,2,1,196,17.2916
1999,12,2,2,184,11.0258
1999,12,2,3,171,12.1148
1999,12,2,4,131,6.0728
1999,12,2,5,182,9.5701
1999,12,3,1,175,14.3696
1999,12,3,2,186,12.3937
1999,12,3,3,211,2.0318
1999,12,3,4,192,1.6262
1999,12,3,5,123,19.8098
2000,1,1,1,443,1.8228
2000,1,1,2,467,16.3611
2000,1,1,3,393,12.0484
2000,1,1,4,349,6.1601
2000,1,1,5,719,6.2946
2000,1,2,1,190,1.4801
2000,1,2,2,182,-5.0951
2000,1,2,3,170,0.3333
2000,1,2,4,131,1.4402
2000,1,2,5,179,-1.2745
2000,1,3,1,175,-4.4630
2000,1,3,2,184,-9.0524
2000,1,3,3,209,0.5147
2000,1,3,4,192,-4.1767
2000,1,3,5,122,-7.5998
2000,2,1,1,440,20.0202
2000,2,1,2,459,49.7222
2000,2,1,3,389,42.9625
2000,2,1,4,348,21.6347
2000,2,1,5,714,22.2685
2000,2,2,1,189,22.2176
2000,2,2,2,181,20.1413
2000,2,2,3,169,20.5045
2000,2,2,4,130,18.0926
2000,2,2,5,177,14.3054
2000,2,3,1,173,11.0870
2000,2,3,2,184,1.8315
2000,2,3,3,207,-1.6185
2000,2,3,4,192,-3.4472
2000,2,3,5,120,1.2951
2000,3,1,1,430,-2.6699
2000,3,1,2,456,-19.9711
2000,3,1,3,380,-8.9305
2000,3,1,4,346,-8.5487
2000,3,1,5,706,-7.2082
2000,3,2,1,185,-12.1956
2000,3,2,2,179,-6.6301
2000,3,2,3,167,-7.5515
2000,3,2,4,127,-2.6249
2000,3,2,5,177,-1.1321
2000,3,3,1,170,7.9071
2000,3,3,2,182,9.8559
2000,3,3,3,207,4.5198
2000,3,3,4,192,8.2426
2000,3,3,5,120,7.8383
2000,4,1,1,424,-17.1655
2000,4,1,2,448,-17.5181
2000,4,1,3,379,-19.5734
2000,4,1,4,343,-11.7359
2000,4,1,5,698,-14.0271
2000,4,2,1,180,-4.7943
2000,4,2,2,178,-9.0747
2000,4,2,3,166,-5.2114
2000,4,2,4,127,-7.5183
2000,4,2,5,175,-6.1597
2000,4,3,1,167,-6.7162
2000,4,3,2,182,-5.3077
2000,4,3,3,205,-0.5757
2000,4,3,4,192,0.4776
2000,4,3,5,119,-7.1186
2000,5,1,1,420,-9.6877
2000,5,1,2,447,-13.3426
2000,5,1,3,377,-12.0523
2000,5,1,4,339,-8.9373
2000,5,1,5,689,-8.8620
2000,5,2,1,179,-9.8420
2000,5,2,2,174,-6.7108
2000,5,2,3,165,-5.6147
2000,5,2,4,123,-5.7248
2000,5,2,5,173,-5.4131
2000,5,3,1,165,-10.7978
2000,5,3,2,181,-3.5816
2000,5,3,3,203,-1.4630
2000,5,3,4,191,-1.2458
2000,5,3,5,119,-3.3422
2000,6,1,1,418,18.3792
2000,6,1,2,441,32.1016
2000,6,1,3,374,33.0545
2000,6,1,4,333,17.3876
2000,6,1,5,679,17.5050
2000,6,2,1,177,13.9767
2000,6,2,2,173,8.1325
2000,6,2,3,163,12.8431
2000,6,2,4,120,10.9815
2000,6,2,5,172,4.1133
2000,6,3,1,164,7.0539
2000,6,3,2,181,6.6169
2000,6,3,3,203,3.8103
2000,6,3,4,191,1.1537
2000,6,3,5,118,-3.1859
2000,7,1,1,416,0.5935
2000,7,1,2,424,-0.2557
2000,7,1,3,364,-3.9492
2000,7,1,4,318,-3.3532
2000,7,1,5,750,-1.6129
2000,7,2,1,152,-0.6908
2000,7,2,2,170,-2.4247
2000,7,2,3,204,-2.8022
2000,7,2,4,172,-1.5420
2000,7,2,5,194,-3.4945
2000,7,3,1,169,-0.4176
2000,7,3,2,206,-3.2634
2000,7,3,3,248,-5.3669
2000,7,3,4,215,-2.6113
2000,7,3,5,164,-5.9926
