year,month,rank_ME,rank_IA,nstocks,ret_vw
1997,7,3,2,177,5.9894
1997,7,3,3,174,4.2545
1997,7,3,4,198,7.4079
1997,7,3,5,262,12.9680
1997,8,1,1,866,6.3491
1997,8,1,2,349,5.6774
1997,8,1,3,375,4.4005
1997,8,1,4,455,4.2330
1997,8,1,5,746,4.9427
1997,8,2,1,123,4.0133
1997,8,2,2,109,1.7435
1997,8,2,3,145,3.7397
1997,8,2,4,195,3.9452
1997,8,2,5,290,3.7494
1997,8,3,1,119,-3.8651
1997,8,3,2,176,-4.2280
1997,8,3,3,174,-4.6648
1997,8,3,4,197,-5.7569
1997,8,3,5,261,-1.9228
1997,9,1,1,855,9.6916
1997,9,1,2,349,7.3975
1997,9,1,3,369,7.1997
1997,9,1,4,453,9.1553
1997,9,1,5,745,9.6236
1997,9,2,1,121,6.6708
1997,9,2,2,107,4.7933
1997,9,2,3,145,6.2517
1997,9,2,4,191,7.8694
1997,9,2,5,284,9.2287
1997,9,3,1,119,5.5755
1997,9,3,2,175,5.6098
1997,9,3,3,169,4.2173
1997,9,3,4,196,5.2558
1997,9,3,5,260,3.9787
1997,10,1,1,842,-3.0119
1997,10,1,2,346,-2.5895
1997,10,1,3,366,-2.6611
1997,10,1,4,451,-4.7150
1997,10,1,5,741,-5.2449
1997,10,2,1,119,-2.6086
1997,10,2,2,107,-4.4147
1997,10,2,3,145,-2.4803
1997,10,2,4,191,-6.7583
1997,10,2,5,282,-6.5954
1997,10,3,1,116,-2.6928
1997,10,3,2,175,-4.0549
1997,10,3,3,169,-2.7931
1997,10,3,4,195,-2.7189
1997,10,3,5,258,-5.0013
1997,11,1,1,827,-2.5976
1997,11,1,2,342,-0.4961
1997,11,1,3,362,-0.8248
1997,11,1,4,446,-3.1653
1997,11,1,5,737,-4.9319
1997,11,2,1,118,0.2247
1997,11,2,2,105,0.5451
1997,11,2,3,143,0.2947
1997,11,2,4,190,-1.5038
1997,11,2,5,280,-3.8761
1997,11,3,1,115,5.2947
1997,11,3,2,175,4.4724
1997,11,3,3,168,4.3905
1997,11,3,4,195,6.4000
1997,11,3,5,256,1.1750
1997,12,1,1,824,-4.2574
1997,12,1,2,340,-2.0878
1997,12,1,3,359,-0.7245
1997,12,1,4,441,-3.0748
1997,12,1,5,730,-5.2257
1997,12,2,1,117,-0.2777
1997,12,2,2,103,1.3742
1997,12,2,3,142,-0.2375
1997,12,2,4,189,1.1538
1997,12,2,5,277,-1.7511
1997,12,3,1,113,2.6533
1997,12,3,2,175,2.4992
1997,12,3,3,168,2.0578
1997,12,3,4,195,0.6782
1997,12,3,5,255,-1.9734
1998,1,1,1,810,0.9349
1998,1,1,2,338,0.1755
1998,1,1,3,356,-1.2567
1998,1,1,4,435,0.5826
1998,1,1,5,719,-1.4347
1998,1,2,1,114,-0.4832
1998,1,2,2,102,-0.6898
1998,1,2,3,139,-0.7107
1998,1,2,4,185,-0.6940
1998,1,2,5,276,-1.6849
1998,1,3,1,113,1.7930
1998,1,3,2,174,-0.5882
1998,1,3,3,168,0.4682
1998,1,3,4,195,2.4909
1998,1,3,5,254,3.8931
1998,2,1,1,799,6.0582
1998,2,1,2,335,7.3500
1998,2,1,3,351,5.5662
1998,2,1,4,431,6.0466
1998,2,1,5,712,5.6410
1998,2,2,1,114,5.9544
1998,2,2,2,101,8.0416
1998,2,2,3,136,8.2773
1998,2,2,4,184,8.0625
1998,2,2,5,274,9.5592
1998,2,3,1,113,4.3024
1998,2,3,2,172,5.5657
1998,2,3,3,168,5.8621
1998,2,3,4,194,7.3671
1998,2,3,5,253,9.7120
1998,3,1,1,787,4.8423
1998,3,1,2,334,4.8271
1998,3,1,3,350,5.6553
1998,3,1,4,425,1.9912
1998,3,1,5,702,5.1724
1998,3,2,1,113,4.8268
1998,3,2,2,100,4.5198
1998,3,2,3,136,3.4521
1998,3,2,4,184,3.9075
1998,3,2,5,272,3.8377
1998,3,3,1,113,5.8208
1998,3,3,2,172,3.8831
1998,3,3,3,167,6.9896
1998,3,3,4,194,5.7913
1998,3,3,5,253,2.2921
1998,4,1,1,772,2.9220
1998,4,1,2,329,2.6735
1998,4,1,3,344,3.1473
1998,4,1,4,421,3.3918
1998,4,1,5,693,1.5000
1998,4,2,1,113,2.3218
1998,4,2,2,100,2.0054
1998,4,2,3,132,0.4138
1998,4,2,4,183,0.9803
1998,4,2,5,270,-0.8745
1998,4,3,1,111,-2.1606
1998,4,3,2,170,0.5206
1998,4,3,3,167,-0.5008
1998,4,3,4,193,1.6016
1998,4,3,5,253,2.8613
1998,5,1,1,762,-4.6988
1998,5,1,2,323,-2.6846
1998,5,1,3,340,-2.7021
1998,5,1,4,415,-4.9007
1998,5,1,5,688,-5.9449
1998,5,2,1,113,-4.1076
1998,5,2,2,99,-5.2187
1998,5,2,3,131,-3.3933
1998,5,2,4,183,-7.2881
1998,5,2,5,268,-6.6392
1998,5,3,1,111,-0.1729
1998,5,3,2,170,-1.4309
1998,5,3,3,165,-0.9747
1998,5,3,4,193,-1.9895
1998,5,3,5,253,-4.9939
1998,6,1,1,751,-1.2725
1998,6,1,2,320,-0.9592
1998,6,1,3,337,-1.5748
1998,6,1,4,413,-1.4125
1998,6,1,5,683,-1.7471
1998,6,2,1,112,-0.3275
1998,6,2,2,99,0.9879
1998,6,2,3,130,-0.5273
1998,6,2,4,182,0.4083
1998,6,2,5,268,-0.6623
1998,6,3,1,111,0.8801
1998,6,3,2,167,1.8236
1998,6,3,3,164,3.3344
1998,6,3,4,193,4.4421
1998,6,3,5,251,6.6990
1998,7,1,1,1012,-7.2923
1998,7,1,2,347,-6.0048
1998,7,1,3,389,-6.6820
1998,7,1,4,521,-7.7715
1998,7,1,5,619,-8.2889
1998,7,2,1,141,-8.3473
1998,7,2,2,134,-6.2553
1998,7,2,3,145,-7.6366
1998,7,2,4,204,-8.1011
1998,7,2,5,312,-9.5422
1998,7,3,1,154,-1.9687
1998,7,3,2,172,-1.7763
1998,7,3,3,181,-0.5726
1998,7,3,4,221,-2.8130
1998,7,3,5,239,-1.8877
1998,8,1,1,990,-22.3409
1998,8,1,2,343,-18.3300
1998,8,1,3,389,-19.5116
1998,8,1,4,517,-18.8965
1998,8,1,5,611,-25.7410
1998,8,2,1,140,-19.7144
1998,8,2,2,134,-12.3604
1998,8,2,3,144,-16.4513
1998,8,2,4,202,-20.0848
1998,8,2,5,312,-24.5316
1998,8,3,1,152,-12.8152
1998,8,3,2,171,-11.4384
1998,8,3,3,180,-12.2891
1998,8,3,4,219,-14.2251
1998,8,3,5,237,-15.6493
1998,9,1,1,977,5.1555
1998,9,1,2,341,2.3107
1998,9,1,3,385,2.1667
1998,9,1,4,512,3.7892
1998,9,1,5,604,4.9227
1998,9,2,1,138,6.3154
1998,9,2,2,134,3.6651
1998,9,2,3,143,5.5582
1998,9,2,4,199,8.2468
1998,9,2,5,308,10.3524
1998,9,3,1,151,8.2776
1998,9,3,2,168,4.1903
1998,9,3,3,179,5.8493
1998,9,3,4,217,9.4717
1998,9,3,5,238,13.2447
1998,10,1,1,955,1.5078
1998,10,1,2,337,2.1453
1998,10,1,3,380,3.3741
1998,10,1,4,506,4.7096
1998,10,1,5,593,3.4691
1998,10,2,1,136,4.4641
1998,10,2,2,133,4.0992
1998,10,2,3,143,4.3763
1998,10,2,4,198,6.6857
1998,10,2,5,307,7.1047
1998,10,3,1,150,6.4166
1998,10,3,2,168,8.5858
1998,10,3,3,178,8.6700
1998,10,3,4,215,7.8082
1998,10,3,5,236,3.3937
1998,11,1,1,929,12.7516
1998,11,1,2,334,7.4934
1998,11,1,3,374,6.8255
1998,11,1,4,495,9.1366
1998,11,1,5,582,6.0575
1998,11,2,1,134,5.9533
1998,11,2,2,131,5.4227
1998,11,2,3,142,4.4409
1998,11,2,4,197,7.6556
1998,11,2,5,307,5.9559
1998,11,3,1,149,6.4870
1998,11,3,2,166,5.6767
1998,11,3,3,178,4.9010
1998,11,3,4,213,8.4317
1998,11,3,5,234,6.6854
1998,12,1,1,908,3.0627
1998,12,1,2,330,1.3752
1998,12,1,3,370,1.0078
1998,12,1,4,491,2.2000
1998,12,1,5,579,2.0702
1998,12,2,1,134,3.1618
1998,12,2,2,129,4.8341
1998,12,2,3,141,4.5063
1998,12,2,4,197,5.8015
1998,12,2,5,307,8.0762
1998,12,3,1,147,5.6441
1998,12,3,2,165,3.0023
1998,12,3,3,177,8.0709
1998,12,3,4,213,9.7069
1998,12,3,5,233,10.6487
1999,1,1,1,891,8.3752
1999,1,1,2,322,3.9202
1999,1,1,3,366,5.2392
1999,1,1,4,485,4.7026
1999,1,1,5,567,5.9964
1999,1,2,1,134,0.7948
1999,1,2,2,129,-0.6471
1999,1,2,3,141,-1.3582
1999,1,2,4,194,2.5888
1999,1,2,5,304,2.6430
1999,1,3,1,147,1.6652
1999,1,3,2,165,-1.0991
1999,1,3,3,177,2.3940
1999,1,3,4,211,7.2670
1999,1,3,5,233,12.3950
1999,2,1,1,868,-7.3043
1999,2,1,2,318,-7.0703
1999,2,1,3,360,-6.1950
1999,2,1,4,478,-7.8948
1999,2,1,5,556,-8.6041
1999,2,2,1,134,-7.1777
1999,2,2,2,128,-5.7926
1999,2,2,3,140,-5.7807
1999,2,2,4,192,-10.3966
1999,2,2,5,302,-12.3994
1999,2,3,1,147,-1.7743
1999,2,3,2,164,-2.5708
1999,2,3,3,177,-1.5728
1999,2,3,4,208,-5.7729
1999,2,3,5,230,-10.1197
1999,3,1,1,853,-2.3134
1999,3,1,2,316,-6.0517
1999,3,1,3,357,-2.6700
1999,3,1,4,472,-4.4334
1999,3,1,5,546,-3.3513
1999,3,2,1,133,0.0045
1999,3,2,2,127,0.0319
1999,3,2,3,138,1.6042
1999,3,2,4,191,-2.3312
1999,3,2,5,301,0.3296
1999,3,3,1,146,6.6730
1999,3,3,2,164,2.6367
1999,3,3,3,177,2.6777
1999,3,3,4,208,4.7052
1999,3,3,5,230,4.3327
1999,4,1,1,833,9.5104
1999,4,1,2,313,9.3737
1999,4,1,3,354,7.6983
1999,4,1,4,464,8.8576
1999,4,1,5,532,10.8175
1999,4,2,1,131,12.4413
1999,4,2,2,124,6.7591
1999,4,2,3,138,8.9139
1999,4,2,4,188,7.6454
1999,4,2,5,296,7.2619
1999,4,3,1,141,5.1567
1999,4,3,2,164,4.3905
1999,4,3,3,176,3.3159
1999,4,3,4,207,2.8207
1999,4,3,5,226,1.6370
1999,5,1,1,813,5.9571
1999,5,1,2,307,6.6387
1999,5,1,3,354,3.8471
1999,5,1,4,460,6.0236
1999,5,1,5,526,3.7601
1999,5,2,1,131,3.1491
1999,5,2,2,123,4.1867
1999,5,2,3,138,1.8914
1999,5,2,4,186,3.1464
1999,5,2,5,293,2.9929
1999,5,3,1,141,-3.6628
1999,5,3,2,163,-0.0235
1999,5,3,3,175,-1.6114
1999,5,3,4,205,-0.5909
1999,5,3,5,224,-2.3337
1999,6,1,1,804,8.2579
1999,6,1,2,304,3.4194
1999,6,1,3,352,8.7787
1999,6,1,4,456,9.1106
1999,6,1,5,514,5.0343
1999,6,2,1,128,6.2686
1999,6,2,2,123,6.1577
1999,6,2,3,138,6.4691
1999,6,2,4,184,9.5636
1999,6,2,5,293,7.1154
1999,6,3,1,141,2.1911
1999,6,3,2,160,1.0360
1999,6,3,3,175,6.7862
1999,6,3,4,206,7.2190
1999,6,3,5,222,10.2597
1999,7,1,1,923,3.7747
1999,7,1,2,354,1.9148
1999,7,1,3,336,0.4874
1999,7,1,4,464,1.9673
1999,7,1,5,570,0.3540
1999,7,2,1,181,-0.1105
1999,7,2,2,121,0.4139
1999,7,2,3,155,0.2939
1999,7,2,4,194,-1.7856
1999,7,2,5,289,-3.7952
1999,7,3,1,132,-0.2047
1999,7,3,2,168,-2.7737
1999,7,3,3,182,-0.4963
1999,7,3,4,215,-3.7762
1999,7,3,5,254,-4.3313
1999,8,1,1,905,-0.7234
1999,8,1,2,352,-1.2498
1999,8,1,3,331,-2.0047
1999,8,1,4,463,-2.2896
1999,8,1,5,560,-4.4014
1999,8,2,1,180,-1.6905
1999,8,2,2,120,-3.4313
1999,8,2,3,150,-1.1601
1999,8,2,4,191,-3.8309
1999,8,2,5,288,-3.6632
1999,8,3,1,131,-2.4568
1999,8,3,2,166,-3.1104
1999,8,3,3,182,0.8319
1999,8,3,4,213,0.7476
1999,8,3,5,252,2.0388
1999,9,1,1,889,-0.8483
1999,9,1,2,350,-0.3190
1999,9,1,3,329,-0.7388
1999,9,1,4,459,-2.0071
1999,9,1,5,554,-2.2105
1999,9,2,1,178,1.9766
1999,9,2,2,118,-0.9991
1999,9,2,3,146,0.6715
1999,9,2,4,189,-0.7725
1999,9,2,5,286,-0.7094
1999,9,3,1,129,-3.4529
1999,9,3,2,166,-2.5462
1999,9,3,3,180,-4.4134
1999,9,3,4,210,-0.4111
1999,9,3,5,250,-0.2865
1999,10,1,1,868,0.5337
1999,10,1,2,346,0.5808
1999,10,1,3,324,-2.0608
1999,10,1,4,453,-1.7304
1999,10,1,5,543,-5.2839
1999,10,2,1,176,2.6740
1999,10,2,2,117,-1.8292
1999,10,2,3,145,-1.8667
1999,10,2,4,188,-5.1214
1999,10,2,5,286,-1.4242
1999,10,3,1,129,2.3220
1999,10,3,2,165,5.0849
1999,10,3,3,178,-0.0587
1999,10,3,4,208,10.4074
1999,10,3,5,249,5.9903
1999,11,1,1,852,20.6648
1999,11,1,2,341,10.2270
1999,11,1,3,322,6.3273
1999,11,1,4,451,9.7793
1999,11,1,5,536,13.2341
1999,11,2,1,173,7.5207
1999,11,2,2,117,4.7290
1999,11,2,3,145,5.5015
1999,11,2,4,188,9.1498
1999,11,2,5,283,11.7565
1999,11,3,1,127,-0.3198
1999,11,3,2,165,2.7725
1999,11,3,3,176,4.1907
1999,11,3,4,206,3.3013
1999,11,3,5,246,7.4190
1999,12,1,1,839,25.6377
1999,12,1,2,338,14.1121
1999,12,1,3,320,8.5117
1999,12,1,4,447,9.5093
1999,12,1,5,524,13.0289
1999,12,2,1,169,13.6937
1999,12,2,2,116,5.5406
1999,12,2,3,140,10.7473
1999,12,2,4,185,10.7851
1999,12,2,5,277,13.5104
1999,12,3,1,126,5.3046
1999,12,3,2,164,0.8841
1999,12,3,3,176,4.1557
1999,12,3,4,203,8.2754
1999,12,3,5,243,18.2380
2000,1,1,1,827,14.2211
2000,1,1,2,331,3.9112
2000,1,1,3,319,3.3367
2000,1,1,4,442,5.4340
2000,1,1,5,515,9.9608
2000,1,2,1,167,0.6032
2000,1,2,2,116,-1.4964
2000,1,2,3,135,-0.9940
2000,1,2,4,182,-1.9160
2000,1,2,5,275,-0.8620
2000,1,3,1,124,-2.7059
2000,1,3,2,163,-1.8334
2000,1,3,3,175,-3.5773
2000,1,3,4,201,-4.6002
2000,1,3,5,243,-9.4343
2000,2,1,1,811,45.9017
2000,2,1,2,330,25.3391
2000,2,1,3,318,29.1567
2000,2,1,4,438,25.2667
2000,2,1,5,513,24.6451
2000,2,2,1,166,24.9178
2000,2,2,2,114,4.3948
2000,2,2,3,135,12.9337
2000,2,2,4,181,21.2834
2000,2,2,5,272,22.6926
2000,2,3,1,124,-4.8829
2000,2,3,2,162,-0.6601
2000,2,3,3,175,-0.4832
2000,2,3,4,200,0.4613
2000,2,3,5,239,8.1885
2000,3,1,1,798,-16.2350
2000,3,1,2,329,-12.5518
2000,3,1,3,314,-7.3677
2000,3,1,4,428,-3.4956
2000,3,1,5,507,-8.4982
2000,3,2,1,165,-10.3877
2000,3,2,2,114,2.0145
2000,3,2,3,131,-4.4048
2000,3,2,4,178,-7.4125
2000,3,2,5,269,-7.7914
2000,3,3,1,124,8.1813
2000,3,3,2,162,8.8865
2000,3,3,3,173,7.1535
2000,3,3,4,198,7.1497
2000,3,3,5,238,8.3023
2000,4,1,1,787,-21.4724
2000,4,1,2,325,-9.0975
2000,4,1,3,312,-9.4502
2000,4,1,4,424,-13.3274
2000,4,1,5,501,-18.1032
2000,4,2,1,164,-6.7377
2000,4,2,2,113,-0.8302
2000,4,2,3,130,-2.7737
2000,4,2,4,174,-5.9796
2000,4,2,5,267,-9.9351
2000,4,3,1,123,0.1585
2000,4,3,2,162,-2.2802
2000,4,3,3,173,-0.7933
2000,4,3,4,195,1.0893
2000,4,3,5,236,-12.3090
2000,5,1,1,780,-13.7241
2000,5,1,2,323,-7.3421
2000,5,1,3,310,-5.1930
2000,5,1,4,423,-9.3066
2000,5,1,5,493,-12.5411
2000,5,2,1,163,-8.9490
2000,5,2,2,110,-3.8693
2000,5,2,3,129,-5.3146
2000,5,2,4,171,-4.7278
2000,5,2,5,263,-8.5504
2000,5,3,1,122,1.0782
2000,5,3,2,160,-6.3458
2000,5,3,3,172,-2.6280
2000,5,3,4,194,-0.7286
2000,5,3,5,235,-9.7488
2000,6,1,1,773,34.2701
2000,6,1,2,319,11.0563
2000,6,1,3,307,23.1704
2000,6,1,4,418,22.4763
2000,6,1,5,483,20.6888
2000,6,2,1,161,12.7919
2000,6,2,2,108,2.0542
2000,6,2,3,127,7.1409
2000,6,2,4,167,6.2551
2000,6,2,5,263,15.0242
2000,6,3,1,121,-1.5329
2000,6,3,2,160,-2.1617
2000,6,3,3,172,2.0771
2000,6,3,4,193,4.4081
2000,6,3,5,235,12.2718
2000,7,1,1,806,-2.2186
2000,7,1,2,324,-0.0684
2000,7,1,3,342,0.2730
2000,7,1,4,374,-1.7224
2000,7,1,5,482,-2.7599
2000,7,2,1,201,-4.1511
2000,7,2,2,148,0.7067
2000,7,2,3,144,-0.1188
2000,7,2,4,184,-2.2461
2000,7,2,5,242,-3.2887
2000,7,3,1,148,-1.5814
2000,7,3,2,149,0.4735
2000,7,3,3,176,-4.8399
2000,7,3,4,201,-4.3022
2000,7,3,5,346,-3.4080
2000,8,1,1,800,11.1377
2000,8,1,2,323,5.8251
2000,8,1,3,335,5.3893
2000,8,1,4,370,6.5247
2000,8,1,5,479,7.2957
2000,8,2,1,199,9.9691
2000,8,2,2,147,6.2032
2000,8,2,3,143,5.6474
2000,8,2,4,183,7.1012
2000,8,2,5,240,9.1025
2000,8,3,1,146,5.9674
2000,8,3,2,147,5.1171
2000,8,3,3,176,1.8979
2000,8,3,4,197,5.7199
2000,8,3,5,342,9.4729
2000,9,1,1,791,-3.2009
2000,9,1,2,319,-0.6393
2000,9,1,3,330,-3.9617
2000,9,1,4,366,-3.2259
2000,9,1,5,470,-6.7854
2000,9,2,1,195,-2.0738
2000,9,2,2,145,-0.4693
2000,9,2,3,140,-2.9038
2000,9,2,4,183,-0.2915
2000,9,2,5,240,-5.9350
2000,9,3,1,145,-2.4354
2000,9,3,2,146,-2.8575
2000,9,3,3,174,-1.1917
2000,9,3,4,196,-0.7096
2000,9,3,5,338,-11.9172
2000,10,1,1,776,-10.0287
2000,10,1,2,312,-4.8338
2000,10,1,3,330,-5.0186
2000,10,1,4,365,-7.8723
2000,10,1,5,461,-9.4679
2000,10,2,1,193,-5.5956
2000,10,2,2,143,-4.0341
2000,10,2,3,137,3.2533
2000,10,2,4,181,-0.8669
2000,10,2,5,239,-6.6794
2000,10,3,1,141,0.1657
2000,10,3,2,146,2.5394
2000,10,3,3,173,0.2617
2000,10,3,4,193,0.4225
2000,10,3,5,335,-3.7687
2000,11,1,1,753,-15.0748
2000,11,1,2,308,-6.1280
2000,11,1,3,325,-6.6909
2000,11,1,4,359,-8.7864
2000,11,1,5,446,-12.9458
2000,11,2,1,192,-11.3165
2000,11,2,2,141,-5.2711
2000,11,2,3,135,-5.2387
2000,11,2,4,178,-5.2554
2000,11,2,5,238,-11.3810
2000,11,3,1,137,-4.5325
2000,11,3,2,146,-0.1509
2000,11,3,3,173,-2.0231
2000,11,3,4,193,-6.8181
2000,11,3,5,331,-17.3241
2000,12,1,1,738,-3.6735
2000,12,1,2,300,-0.3552
2000,12,1,3,323,0.5137
2000,12,1,4,353,-0.4508
2000,12,1,5,437,-2.9523
2000,12,2,1,192,7.5984
2000,12,2,2,139,10.6221
2000,12,2,3,131,9.4808
2000,12,2,4,178,10.4082
2000,12,2,5,238,3.4171
2000,12,3,1,136,6.8138
2000,12,3,2,143,3.6476
2000,12,3,3,173,3.5272
2000,12,3,4,192,2.0172
2000,12,3,5,330,-6.3588
2001,1,1,1,723,22.7112
2001,1,1,2,293,11.1661
2001,1,1,3,318,15.3226
2001,1,1,4,348,15.0501
2001,1,1,5,432,20.5511
2001,1,2,1,189,4.2485
2001,1,2,2,137,2.2680
2001,1,2,3,130,5.3056
2001,1,2,4,174,3.1802
2001,1,2,5,237,13.0912
2001,1,3,1,135,-1.0764
2001,1,3,2,143,2.0920
2001,1,3,3,170,0.5433
2001,1,3,4,192,0.8392
2001,1,3,5,330,10.6326
2001,2,1,1,706,-9.4661
2001,2,1,2,289,-0.0659
2001,2,1,3,315,-2.0858
2001,2,1,4,337,-5.3952
2001,2,1,5,424,-6.6458
2001,2,2,1,185,-7.2198
2001,2,2,2,136,-0.3079
2001,2,2,3,129,-0.5371
2001,2,2,4,172,-5.3598
2001,2,2,5,236,-8.2690
2001,2,3,1,135,-2.0157
2001,2,3,2,142,-2.4097
2001,2,3,3,170,-2.4268
2001,2,3,4,191,-6.8701
2001,2,3,5,329,-18.3993
2001,3,1,1,697,-6.4667
2001,3,1,2,288,-2.9236
2001,3,1,3,313,-2.1327
2001,3,1,4,334,-2.6142
2001,3,1,5,416,-5.9631
2001,3,2,1,183,-5.1104
2001,3,2,2,134,-0.7810
2001,3,2,3,127,-1.1858
2001,3,2,4,170,-4.7932
2001,3,2,5,236,-7.0059
2001,3,3,1,135,-3.9027
2001,3,3,2,141,-5.3092
2001,3,3,3,168,-3.8087
2001,3,3,4,191,-7.7350
2001,3,3,5,325,-10.3405
2001,4,1,1,688,5.2640
2001,4,1,2,283,8.1233
2001,4,1,3,307,4.4577
2001,4,1,4,331,7.4281
2001,4,1,5,408,7.5280
2001,4,2,1,182,8.1479
2001,4,2,2,134,5.4840
2001,4,2,3,126,7.4632
2001,4,2,4,170,7.5123
2001,4,2,5,234,8.7700
2001,4,3,1,134,6.5270
2001,4,3,2,140,8.3511
2001,4,3,3,167,3.9309
2001,4,3,4,190,8.6703
2001,4,3,5,324,13.3058
2001,5,1,1,671,12.9094
2001,5,1,2,279,9.5745
2001,5,1,3,303,12.0654
2001,5,1,4,327,10.9783
2001,5,1,5,397,11.8766
2001,5,2,1,181,4.6233
2001,5,2,2,134,2.5954
2001,5,2,3,125,1.6386
2001,5,2,4,167,3.4176
2001,5,2,5,231,5.9031
2001,5,3,1,134,2.8833
2001,5,3,2,140,1.7023
2001,5,3,3,167,1.9194
2001,5,3,4,189,0.2029
2001,5,3,5,322,-1.7902
2001,6,1,1,649,1.7890
2001,6,1,2,276,1.4482
2001,6,1,3,299,2.4776
2001,6,1,4,320,3.5876
2001,6,1,5,394,3.2021
2001,6,2,1,181,2.3847
2001,6,2,2,131,5.7785
2001,6,2,3,124,1.8750
2001,6,2,4,166,6.4341
2001,6,2,5,227,6.0222
2001,6,3,1,133,-1.9999
2001,6,3,2,137,-3.5898
2001,6,3,3,167,-4.0815
2001,6,3,4,189,-3.0132
2001,6,3,5,321,-1.3932
2001,7,1,1,739,-3.4616
2001,7,1,2,321,-1.2557
2001,7,1,3,296,2.2342
2001,7,1,4,331,0.0567
2001,7,1,5,539,-7.8673
2001,7,2,1,119,-8.0909
2001,7,2,2,118,-2.0214
2001,7,2,3,164,-1.8986
2001,7,2,4,169,-3.1386
2001,7,2,5,343,-9.4465
2001,7,3,1,109,-2.9177
2001,7,3,2,132,-1.7428
2001,7,3,3,131,-0.2239
2001,7,3,4,171,3.2988
2001,7,3,5,339,-3.8074
2001,8,1,1,721,-2.2149
2001,8,1,2,319,-2.2815
2001,8,1,3,294,-1.9847
2001,8,1,4,328,-2.7969
2001,8,1,5,528,-7.0356
2001,8,2,1,119,-1.7445
2001,8,2,2,118,-0.6377
2001,8,2,3,162,0.0709
2001,8,2,4,169,-3.5526
2001,8,2,5,340,-6.5960
2001,8,3,1,108,-2.1403
2001,8,3,2,132,-2.3657
2001,8,3,3,130,-3.3469
2001,8,3,4,171,-4.6410
2001,8,3,5,339,-10.7423
2001,9,1,1,690,-15.4451
2001,9,1,2,315,-11.4194
2001,9,1,3,289,-10.3296
2001,9,1,4,323,-12.8883
2001,9,1,5,513,-17.9362
2001,9,2,1,118,-19.0341
2001,9,2,2,118,-12.8138
2001,9,2,3,160,-12.0437
2001,9,2,4,168,-15.6210
2001,9,2,5,340,-20.2540
2001,9,3,1,105,-6.6076
2001,9,3,2,131,-7.0391
2001,9,3,3,127,-8.7202
2001,9,3,4,169,-5.9254
2001,9,3,5,336,-12.0387
2001,10,1,1,680,8.3766
2001,10,1,2,310,6.9130
2001,10,1,3,285,5.5683
2001,10,1,4,319,8.1475
2001,10,1,5,510,11.9004
2001,10,2,1,118,8.5580
2001,10,2,2,114,3.6818
2001,10,2,3,159,3.6004
2001,10,2,4,168,5.4933
2001,10,2,5,338,12.3548
2001,10,3,1,105,1.3425
2001,10,3,2,130,4.1607
2001,10,3,3,127,2.9171
2001,10,3,4,169,-2.0529
2001,10,3,5,334,6.6048
2001,11,1,1,669,7.6311
2001,11,1,2,305,6.7907
2001,11,1,3,282,3.5622
2001,11,1,4,316,7.1796
2001,11,1,5,507,7.8373
2001,11,2,1,116,8.8401
2001,11,2,2,113,7.6650
2001,11,2,3,157,7.9128
2001,11,2,4,168,7.6043
2001,11,2,5,338,11.8746
2001,11,3,1,105,7.5249
2001,11,3,2,130,3.5676
2001,11,3,3,125,8.0546
2001,11,3,4,166,7.1427
2001,11,3,5,334,9.8981
2001,12,1,1,654,6.6872
2001,12,1,2,299,5.7031
2001,12,1,3,274,6.7729
2001,12,1,4,309,8.7413
2001,12,1,5,498,8.6191
2001,12,2,1,116,5.4303
2001,12,2,2,113,5.4405
2001,12,2,3,156,6.2990
2001,12,2,4,168,7.3012
2001,12,2,5,336,7.4623
2001,12,3,1,104,1.0703
2001,12,3,2,129,2.6471
2001,12,3,3,124,2.4688
2001,12,3,4,165,1.0867
2001,12,3,5,333,-0.5518
2002,1,1,1,646,3.6640
2002,1,1,2,297,2.0803
2002,1,1,3,270,5.7665
2002,1,1,4,309,2.8514
2002,1,1,5,491,0.0497
2002,1,2,1,116,1.4509
2002,1,2,2,112,-0.2981
2002,1,2,3,154,-0.6441
2002,1,2,4,168,1.9325
2002,1,2,5,335,-3.8302
2002,1,3,1,102,-0.3410
2002,1,3,2,129,-2.1610
2002,1,3,3,123,-0.1053
2002,1,3,4,165,-1.0490
2002,1,3,5,331,-1.5218
2002,2,1,1,635,-4.6980
2002,2,1,2,294,-1.8484
2002,2,1,3,268,-1.0754
2002,2,1,4,306,-3.8204
2002,2,1,5,486,-9.8494
2002,2,2,1,116,-0.3663
2002,2,2,2,112,0.2937
2002,2,2,3,154,0.4787
2002,2,2,4,168,-0.7308
2002,2,2,5,334,-7.5460
2002,2,3,1,102,-0.8439
2002,2,3,2,127,1.1666
2002,2,3,3,123,0.3343
2002,2,3,4,164,-0.9223
2002,2,3,5,327,-5.5541
2002,3,1,1,626,10.5338
2002,3,1,2,291,10.8524
2002,3,1,3,265,7.5701
2002,3,1,4,306,8.1135
2002,3,1,5,475,8.6889
2002,3,2,1,116,10.8640
2002,3,2,2,112,9.8048
2002,3,2,3,154,8.3102
2002,3,2,4,168,8.3366
2002,3,2,5,332,9.3885
2002,3,3,1,102,4.6301
2002,3,3,2,126,3.6969
2002,3,3,3,123,2.6713
2002,3,3,4,164,2.7379
2002,3,3,5,325,3.9066
2002,4,1,1,617,2.0334
2002,4,1,2,288,2.4053
2002,4,1,3,264,6.2386
2002,4,1,4,303,0.5517
2002,4,1,5,471,0.1125
