year,month,rank_ME,rank_EP,nstocks,ret_vw
1995,5,2,5,95,3.0741
1995,5,3,1,176,2.1582
1995,5,3,2,155,2.8141
1995,5,3,3,133,3.8548
1995,5,3,4,118,4.0183
1995,5,3,5,110,4.9074
1995,6,1,1,498,5.9017
1995,6,1,2,258,6.9807
1995,6,1,3,195,6.8459
1995,6,1,4,268,3.2868
1995,6,1,5,441,5.2900
1995,6,2,1,201,8.2613
1995,6,2,2,151,6.1125
1995,6,2,3,134,3.1880
1995,6,2,4,113,2.9664
1995,6,2,5,95,0.9824
1995,6,3,1,175,3.9093
1995,6,3,2,154,3.7034
1995,6,3,3,133,2.5548
1995,6,3,4,117,0.9621
1995,6,3,5,109,4.0325
1995,7,1,1,538,8.4103
1995,7,1,2,274,5.2361
1995,7,1,3,230,3.8496
1995,7,1,4,276,3.1055
1995,7,1,5,517,6.2276
1995,7,2,1,276,6.3154
1995,7,2,2,147,6.8394
1995,7,2,3,140,5.8836
1995,7,2,4,111,5.7168
1995,7,2,5,127,4.7113
1995,7,3,1,238,4.7415
1995,7,3,2,180,4.0587
1995,7,3,3,167,3.1995
1995,7,3,4,146,3.6466
1995,7,3,5,101,2.5381
1995,8,1,1,537,3.5771
1995,8,1,2,272,3.5478
1995,8,1,3,229,1.8608
1995,8,1,4,274,1.6885
1995,8,1,5,515,2.2883
1995,8,2,1,273,1.0314
1995,8,2,2,146,0.9706
1995,8,2,3,140,0.2322
1995,8,2,4,111,0.8944
1995,8,2,5,127,1.5429
1995,8,3,1,238,0.7982
1995,8,3,2,179,-1.3469
1995,8,3,3,166,-0.2627
1995,8,3,4,145,0.6303
1995,8,3,5,100,1.2917
1995,9,1,1,535,1.4228
1995,9,1,2,271,0.9803
1995,9,1,3,225,1.8542
1995,9,1,4,273,1.7809
1995,9,1,5,510,2.0443
1995,9,2,1,273,1.9443
1995,9,2,2,146,2.0366
1995,9,2,3,140,1.5786
1995,9,2,4,111,1.2662
1995,9,2,5,125,0.4712
1995,9,3,1,238,2.2685
1995,9,3,2,179,3.0096
1995,9,3,3,164,4.9532
1995,9,3,4,145,3.7407
1995,9,3,5,100,4.5752
1995,10,1,1,535,-5.2038
1995,10,1,2,270,-4.8638
1995,10,1,3,223,-4.4171
1995,10,1,4,271,-3.9495
1995,10,1,5,507,-4.6677
1995,10,2,1,271,-7.5797
1995,10,2,2,146,-4.8218
1995,10,2,3,140,-4.2215
1995,10,2,4,111,-3.9348
1995,10,2,5,125,-6.8040
1995,10,3,1,238,-0.2784
1995,10,3,2,179,-1.2470
1995,10,3,3,162,0.8877
1995,10,3,4,145,0.7891
1995,10,3,5,98,-0.7439
1995,11,1,1,534,2.3639
1995,11,1,2,268,2.9053
1995,11,1,3,221,2.8211
1995,11,1,4,270,2.1482
1995,11,1,5,504,1.2431
1995,11,2,1,267,7.1844
1995,11,2,2,146,2.6424
1995,11,2,3,140,3.2716
1995,11,2,4,111,4.5519
1995,11,2,5,125,3.2352
1995,11,3,1,237,4.0358
1995,11,3,2,179,4.9605
1995,11,3,3,162,3.8111
1995,11,3,4,144,2.8583
1995,11,3,5,98,2.6857
1995,12,1,1,533,0.9021
1995,12,1,2,265,-0.1930
1995,12,1,3,220,2.7505
1995,12,1,4,269,0.5556
1995,12,1,5,500,1.7545
1995,12,2,1,266,3.1513
1995,12,2,2,146,1.4926
1995,12,2,3,139,0.4517
1995,12,2,4,111,3.0865
1995,12,2,5,124,0.8586
1995,12,3,1,237,-0.7072
1995,12,3,2,178,0.7126
1995,12,3,3,162,3.2137
1995,12,3,4,143,1.4546
1995,12,3,5,97,3.5613
1996,1,1,1,527,0.7953
1996,1,1,2,263,-2.1973
1996,1,1,3,219,0.1603
1996,1,1,4,269,0.0266
1996,1,1,5,493,0.6894
1996,1,2,1,265,-0.7461
1996,1,2,2,146,-1.0846
1996,1,2,3,139,-0.6068
1996,1,2,4,111,-1.7733
1996,1,2,5,124,0.6440
1996,1,3,1,237,2.1913
1996,1,3,2,177,2.5759
1996,1,3,3,162,3.8548
1996,1,3,4,142,2.7097
1996,1,3,5,97,2.0195
1996,2,1,1,525,4.8192
1996,2,1,2,263,1.4535
1996,2,1,3,219,4.0993
1996,2,1,4,266,2.4159
1996,2,1,5,487,3.8268
1996,2,2,1,260,5.3463
1996,2,2,2,146,5.5611
1996,2,2,3,139,1.9059
1996,2,2,4,111,2.5307
1996,2,2,5,124,2.5707
1996,2,3,1,236,3.0757
1996,2,3,2,177,1.1570
1996,2,3,3,162,0.7810
1996,2,3,4,142,0.7626
1996,2,3,5,96,1.0392
1996,3,1,1,522,4.8816
1996,3,1,2,262,2.8694
1996,3,1,3,219,4.0566
1996,3,1,4,265,4.6569
1996,3,1,5,482,4.4929
1996,3,2,1,258,2.0565
1996,3,2,2,146,2.7602
1996,3,2,3,138,3.1477
1996,3,2,4,111,2.8424
1996,3,2,5,123,3.8396
1996,3,3,1,235,1.4108
1996,3,3,2,176,1.8213
1996,3,3,3,162,0.2578
1996,3,3,4,142,1.4638
1996,3,3,5,95,-0.0396
1996,4,1,1,517,10.5429
1996,4,1,2,259,7.3833
1996,4,1,3,217,6.8166
1996,4,1,4,263,6.9011
1996,4,1,5,481,8.3366
1996,4,2,1,256,9.1154
1996,4,2,2,145,7.8340
1996,4,2,3,137,5.1612
1996,4,2,4,111,2.0042
1996,4,2,5,123,4.0174
1996,4,3,1,234,4.0382
1996,4,3,2,174,2.1242
1996,4,3,3,162,0.9851
1996,4,3,4,141,2.5496
1996,4,3,5,95,2.2634
1996,5,1,1,517,9.3217
1996,5,1,2,255,7.9981
1996,5,1,3,216,6.4446
1996,5,1,4,260,5.3306
1996,5,1,5,478,8.1215
1996,5,2,1,255,4.5165
1996,5,2,2,145,3.7240
1996,5,2,3,138,4.8803
1996,5,2,4,111,8.2138
1996,5,2,5,122,4.2226
1996,5,3,1,234,3.7461
1996,5,3,2,173,2.2767
1996,5,3,3,161,2.3725
1996,5,3,4,141,1.7698
1996,5,3,5,95,3.0961
1996,6,1,1,510,-7.9046
1996,6,1,2,254,-4.6444
1996,6,1,3,214,-5.3725
1996,6,1,4,259,-1.6820
1996,6,1,5,474,-4.4748
1996,6,2,1,252,-4.0385
1996,6,2,2,143,-3.4995
1996,6,2,3,136,-3.2273
1996,6,2,4,111,-0.8632
1996,6,2,5,122,-3.2493
1996,6,3,1,234,-1.2148
1996,6,3,2,172,-0.3141
1996,6,3,3,161,0.3067
1996,6,3,4,141,1.2069
1996,6,3,5,95,-0.9182
1996,7,1,1,503,-10.3620
1996,7,1,2,282,-9.1246
1996,7,1,3,267,-7.3907
1996,7,1,4,282,-6.4893
1996,7,1,5,481,-6.3555
1996,7,2,1,297,-13.1766
1996,7,2,2,189,-8.4458
1996,7,2,3,135,-5.9757
1996,7,2,4,126,-7.4842
1996,7,2,5,109,-8.3467
1996,7,3,1,251,-6.6415
1996,7,3,2,197,-4.8013
1996,7,3,3,162,-5.6172
1996,7,3,4,138,-2.3543
1996,7,3,5,104,-5.3503
1996,8,1,1,498,4.2496
1996,8,1,2,281,3.9816
1996,8,1,3,267,4.8886
1996,8,1,4,281,4.2689
1996,8,1,5,479,4.9753
1996,8,2,1,295,8.1234
1996,8,2,2,189,5.8128
1996,8,2,3,134,6.3763
1996,8,2,4,125,3.4127
1996,8,2,5,107,4.9955
1996,8,3,1,247,2.9228
1996,8,3,2,197,2.9088
1996,8,3,3,162,1.9371
1996,8,3,4,137,0.9603
1996,8,3,5,104,4.6377
1996,9,1,1,494,3.3021
1996,9,1,2,280,2.3613
1996,9,1,3,265,2.5983
1996,9,1,4,280,3.7544
1996,9,1,5,472,2.9281
1996,9,2,1,293,6.0899
1996,9,2,2,189,3.1700
1996,9,2,3,134,1.7815
1996,9,2,4,125,2.7228
1996,9,2,5,106,3.9217
1996,9,3,1,246,5.9764
1996,9,3,2,197,5.7562
1996,9,3,3,162,5.6947
1996,9,3,4,137,4.7573
1996,9,3,5,103,2.6538
1996,10,1,1,493,-3.0647
1996,10,1,2,278,-2.3627
1996,10,1,3,262,-0.6506
1996,10,1,4,279,0.4485
1996,10,1,5,467,-0.0469
1996,10,2,1,291,-4.4943
1996,10,2,2,188,-0.8751
1996,10,2,3,134,0.2325
1996,10,2,4,125,0.2075
1996,10,2,5,106,0.0519
1996,10,3,1,246,-0.7151
1996,10,3,2,196,1.3615
1996,10,3,3,162,1.8740
1996,10,3,4,136,3.7470
1996,10,3,5,103,1.9318
1996,11,1,1,492,1.2576
1996,11,1,2,278,2.8456
1996,11,1,3,262,1.8737
1996,11,1,4,276,3.6316
1996,11,1,5,462,5.1419
1996,11,2,1,290,3.5663
1996,11,2,2,188,2.8903
1996,11,2,3,134,4.1622
1996,11,2,4,124,4.9265
1996,11,2,5,106,5.7396
1996,11,3,1,244,5.1934
1996,11,3,2,196,7.4191
1996,11,3,3,162,7.4338
1996,11,3,4,136,8.2768
1996,11,3,5,103,7.6568
1996,12,1,1,488,0.4174
1996,12,1,2,278,1.1799
1996,12,1,3,260,3.0061
1996,12,1,4,275,4.1746
1996,12,1,5,461,2.5799
1996,12,2,1,289,0.5798
1996,12,2,2,185,2.4450
1996,12,2,3,134,2.2259
1996,12,2,4,124,2.4281
1996,12,2,5,106,1.8988
1996,12,3,1,244,-1.2211
1996,12,3,2,195,-2.6290
1996,12,3,3,162,-2.0448
1996,12,3,4,136,0.9395
1996,12,3,5,103,-2.1074
1997,1,1,1,483,6.7048
1997,1,1,2,274,6.0774
1997,1,1,3,259,4.5785
1997,1,1,4,274,2.6284
1997,1,1,5,459,4.1124
1997,1,2,1,286,2.7055
1997,1,2,2,184,1.8363
1997,1,2,3,134,1.9686
1997,1,2,4,124,2.5567
1997,1,2,5,105,2.2481
1997,1,3,1,244,5.1584
1997,1,3,2,194,7.1826
1997,1,3,3,159,4.5161
1997,1,3,4,136,6.5829
1997,1,3,5,102,3.3125
1997,2,1,1,481,-6.6298
1997,2,1,2,273,-3.9078
1997,2,1,3,255,-4.5785
1997,2,1,4,273,-1.1243
1997,2,1,5,455,-0.5330
1997,2,2,1,286,-9.0909
1997,2,2,2,184,-2.5723
1997,2,2,3,133,-1.4402
1997,2,2,4,124,-1.3261
1997,2,2,5,105,-0.1521
1997,2,3,1,243,-2.9821
1997,2,3,2,191,0.4906
1997,2,3,3,159,1.2746
1997,2,3,4,136,-0.5093
1997,2,3,5,102,0.5268
1997,3,1,1,480,-8.0955
1997,3,1,2,270,-4.4065
1997,3,1,3,254,-3.8878
1997,3,1,4,271,-3.3007
1997,3,1,5,451,-1.1669
1997,3,2,1,283,-6.0266
1997,3,2,2,182,-3.9815
1997,3,2,3,132,-1.5941
1997,3,2,4,124,-2.1526
1997,3,2,5,104,-4.6624
1997,3,3,1,243,-5.8400
1997,3,3,2,191,-3.7373
1997,3,3,3,159,-2.3996
1997,3,3,4,136,-3.8291
1997,3,3,5,102,-2.8289
1997,4,1,1,480,-3.8775
1997,4,1,2,269,-2.5730
1997,4,1,3,254,-2.6345
1997,4,1,4,266,-0.7880
1997,4,1,5,449,-3.4251
1997,4,2,1,279,-1.1319
1997,4,2,2,181,1.2937
1997,4,2,3,131,2.5488
1997,4,2,4,124,2.0009
1997,4,2,5,103,0.4181
1997,4,3,1,243,5.8883
1997,4,3,2,191,5.7607
1997,4,3,3,159,4.9437
1997,4,3,4,135,4.3060
1997,4,3,5,102,3.8625
1997,5,1,1,474,13.5365
1997,5,1,2,269,13.3067
1997,5,1,3,253,9.5865
1997,5,1,4,265,10.4322
1997,5,1,5,447,9.0595
1997,5,2,1,275,16.0003
1997,5,2,2,181,13.1103
1997,5,2,3,130,11.1531
1997,5,2,4,124,8.6712
1997,5,2,5,103,9.3123
1997,5,3,1,243,8.9142
1997,5,3,2,191,5.7870
1997,5,3,3,158,6.3769
1997,5,3,4,134,5.4760
1997,5,3,5,102,6.2058
1997,6,1,1,471,6.4883
1997,6,1,2,268,4.8900
1997,6,1,3,252,6.1841
1997,6,1,4,265,5.8374
1997,6,1,5,444,4.9260
1997,6,2,1,272,3.5737
1997,6,2,2,180,5.2899
1997,6,2,3,130,4.5659
1997,6,2,4,123,4.3810
1997,6,2,5,103,4.0000
1997,6,3,1,241,1.5953
1997,6,3,2,191,6.3562
1997,6,3,3,157,4.1713
1997,6,3,4,134,3.1747
1997,6,3,5,101,1.9669
1997,7,1,1,543,5.9669
1997,7,1,2,299,4.7918
1997,7,1,3,251,4.9205
1997,7,1,4,277,7.1400
1997,7,1,5,508,6.2081
1997,7,2,1,273,5.1376
1997,7,2,2,157,6.5573
1997,7,2,3,165,6.1337
1997,7,2,4,137,5.3850
1997,7,2,5,123,6.3644
1997,7,3,1,261,8.7976
1997,7,3,2,217,7.5671
1997,7,3,3,176,5.3293
1997,7,3,4,143,5.5745
1997,7,3,5,109,7.5866
1997,8,1,1,540,4.6356
1997,8,1,2,297,3.7735
1997,8,1,3,250,3.9957
1997,8,1,4,274,5.3938
1997,8,1,5,506,4.6948
1997,8,2,1,273,3.3175
1997,8,2,2,155,4.1538
1997,8,2,3,164,4.0774
1997,8,2,4,136,3.8850
1997,8,2,5,122,2.4462
1997,8,3,1,258,-5.5384
1997,8,3,2,216,-6.1169
1997,8,3,3,175,-2.2737
1997,8,3,4,143,-2.8106
1997,8,3,5,109,-0.8246
1997,9,1,1,536,8.1862
1997,9,1,2,296,8.5843
1997,9,1,3,249,8.7564
1997,9,1,4,273,7.1800
1997,9,1,5,506,9.1083
1997,9,2,1,269,7.1261
1997,9,2,2,151,8.0063
1997,9,2,3,160,6.9898
1997,9,2,4,134,5.9257
1997,9,2,5,120,7.7139
1997,9,3,1,256,3.8365
1997,9,3,2,215,5.2960
1997,9,3,3,172,5.1837
1997,9,3,4,141,4.2991
1997,9,3,5,109,4.3146
1997,10,1,1,534,-3.2186
1997,10,1,2,295,-2.8445
1997,10,1,3,247,-3.1651
1997,10,1,4,270,-4.3452
1997,10,1,5,504,-2.9239
1997,10,2,1,265,-5.1532
1997,10,2,2,151,-6.5125
1997,10,2,3,159,-4.5268
1997,10,2,4,134,-4.8422
1997,10,2,5,120,-3.7965
1997,10,3,1,256,-4.2680
1997,10,3,2,215,-3.4670
1997,10,3,3,169,-3.4171
1997,10,3,4,141,-2.9900
1997,10,3,5,109,-3.1846
1997,11,1,1,532,-3.0700
1997,11,1,2,292,-2.2611
1997,11,1,3,245,-1.2605
1997,11,1,4,268,-1.2431
1997,11,1,5,500,-0.6971
1997,11,2,1,265,-1.9488
1997,11,2,2,149,-2.8757
1997,11,2,3,159,-0.4179
1997,11,2,4,133,0.5459
1997,11,2,5,119,0.3353
1997,11,3,1,255,3.2876
1997,11,3,2,212,4.3030
1997,11,3,3,169,4.2548
1997,11,3,4,141,7.3226
1997,11,3,5,108,1.4338
1997,12,1,1,530,-4.2030
1997,12,1,2,290,-4.4200
1997,12,1,3,242,-2.4934
1997,12,1,4,266,-0.4839
1997,12,1,5,496,-0.0561
1997,12,2,1,263,-0.6490
1997,12,2,2,148,-0.2961
1997,12,2,3,157,0.0218
1997,12,2,4,132,0.8395
1997,12,2,5,118,1.9943
1997,12,3,1,255,-0.5906
1997,12,3,2,211,1.4801
1997,12,3,3,168,0.6385
1997,12,3,4,140,2.1969
1997,12,3,5,107,4.1940
1998,1,1,1,522,-0.7694
1998,1,1,2,287,-1.8561
1998,1,1,3,238,-2.1101
1998,1,1,4,262,-0.2013
1998,1,1,5,492,0.4529
1998,1,2,1,257,-1.6192
1998,1,2,2,148,-1.7489
1998,1,2,3,153,0.0919
1998,1,2,4,129,-1.5233
1998,1,2,5,118,-0.6949
1998,1,3,1,254,1.8350
1998,1,3,2,210,3.7500
1998,1,3,3,168,0.8233
1998,1,3,4,140,-1.2160
1998,1,3,5,107,-1.0886
1998,2,1,1,518,6.6241
1998,2,1,2,285,5.2453
1998,2,1,3,237,5.5079
1998,2,1,4,260,5.6315
1998,2,1,5,488,6.1353
1998,2,2,1,255,10.0514
1998,2,2,2,147,8.2788
1998,2,2,3,151,8.9316
1998,2,2,4,128,6.9963
1998,2,2,5,117,8.9958
1998,2,3,1,253,9.5154
1998,2,3,2,210,6.3230
1998,2,3,3,168,6.4100
1998,2,3,4,138,5.0458
1998,2,3,5,107,7.9977
1998,3,1,1,514,5.3566
1998,3,1,2,284,5.2539
1998,3,1,3,234,4.5506
1998,3,1,4,260,1.9433
1998,3,1,5,483,5.2093
1998,3,2,1,254,4.5337
1998,3,2,2,147,3.2709
1998,3,2,3,150,3.6331
1998,3,2,4,128,4.3956
1998,3,2,5,116,4.2872
1998,3,3,1,253,6.6412
1998,3,3,2,209,2.8462
1998,3,3,3,167,4.6196
1998,3,3,4,138,5.3856
1998,3,3,5,107,6.2770
1998,4,1,1,509,2.2009
1998,4,1,2,281,2.0100
1998,4,1,3,233,2.9769
1998,4,1,4,258,1.7208
1998,4,1,5,481,3.4301
1998,4,2,1,252,0.2058
1998,4,2,2,146,0.8521
1998,4,2,3,146,-0.5919
1998,4,2,4,128,0.4478
1998,4,2,5,116,2.6591
1998,4,3,1,252,1.0903
1998,4,3,2,207,2.0594
1998,4,3,3,167,0.3569
1998,4,3,4,136,-1.3608
1998,4,3,5,107,0.7674
1998,5,1,1,505,-5.8793
1998,5,1,2,277,-4.5032
1998,5,1,3,229,-4.4274
1998,5,1,4,256,-3.6929
1998,5,1,5,476,-3.1389
1998,5,2,1,250,-8.2627
1998,5,2,2,143,-6.5704
1998,5,2,3,146,-4.3389
1998,5,2,4,128,-4.3256
1998,5,2,5,115,-3.3819
1998,5,3,1,252,-3.0211
1998,5,3,2,205,-3.5912
1998,5,3,3,167,-0.9813
1998,5,3,4,135,-0.7003
1998,5,3,5,107,0.7233
1998,6,1,1,494,1.3378
1998,6,1,2,277,-0.6328
1998,6,1,3,228,-2.9591
1998,6,1,4,255,-2.3966
1998,6,1,5,472,0.7200
1998,6,2,1,248,3.2677
1998,6,2,2,143,0.3027
1998,6,2,3,146,-1.8215
1998,6,2,4,128,-0.4005
1998,6,2,5,114,-0.0910
1998,6,3,1,250,7.8202
1998,6,3,2,203,4.3963
1998,6,3,3,166,2.1168
1998,6,3,4,134,-0.0965
1998,6,3,5,107,1.0905
1998,7,1,1,470,-6.1215
1998,7,1,2,290,-6.4114
1998,7,1,3,222,-6.1032
1998,7,1,4,265,-7.3391
1998,7,1,5,564,-7.6872
1998,7,2,1,246,-10.1356
1998,7,2,2,165,-5.8878
1998,7,2,3,141,-8.0503
1998,7,2,4,151,-8.8084
1998,7,2,5,140,-7.8030
1998,7,3,1,279,-1.4301
1998,7,3,2,216,-2.5066
1998,7,3,3,163,-2.0961
1998,7,3,4,147,0.2785
1998,7,3,5,99,-4.2499
1998,8,1,1,464,-21.5356
1998,8,1,2,289,-21.1176
1998,8,1,3,222,-20.7886
1998,8,1,4,263,-16.5453
1998,8,1,5,561,-18.0676
1998,8,2,1,245,-21.7327
1998,8,2,2,164,-19.2014
1998,8,2,3,141,-18.2026
1998,8,2,4,150,-15.4155
1998,8,2,5,139,-16.8290
1998,8,3,1,277,-15.8901
1998,8,3,2,215,-12.0273
1998,8,3,3,163,-9.0639
1998,8,3,4,146,-10.4141
1998,8,3,5,98,-14.8714
1998,9,1,1,457,5.8645
1998,9,1,2,286,4.8413
1998,9,1,3,220,2.8003
1998,9,1,4,261,1.3942
1998,9,1,5,560,0.6975
1998,9,2,1,241,11.7320
1998,9,2,2,162,7.2560
1998,9,2,3,140,2.8195
1998,9,2,4,150,3.8973
1998,9,2,5,139,3.2525
1998,9,3,1,276,7.4852
1998,9,3,2,213,6.0244
1998,9,3,3,162,7.2543
1998,9,3,4,145,9.9815
1998,9,3,5,98,5.7654
1998,10,1,1,452,3.3048
1998,10,1,2,284,2.8236
1998,10,1,3,218,3.4650
1998,10,1,4,259,1.7711
1998,10,1,5,556,3.6491
1998,10,2,1,240,4.0152
1998,10,2,2,160,7.4207
1998,10,2,3,140,4.2158
1998,10,2,4,150,5.6349
1998,10,2,5,138,6.3797
1998,10,3,1,271,6.0157
1998,10,3,2,211,9.4053
1998,10,3,3,161,7.2692
1998,10,3,4,145,6.5842
1998,10,3,5,98,5.2454
1998,11,1,1,448,5.4608
1998,11,1,2,279,7.6396
1998,11,1,3,216,8.8697
1998,11,1,4,259,5.4332
1998,11,1,5,551,6.5010
1998,11,2,1,239,6.5629
1998,11,2,2,158,7.9698
1998,11,2,3,140,4.6514
1998,11,2,4,147,3.9232
1998,11,2,5,138,3.3853
1998,11,3,1,269,6.6748
1998,11,3,2,209,5.3220
1998,11,3,3,160,5.6615
1998,11,3,4,143,7.4128
1998,11,3,5,98,2.9935
1998,12,1,1,445,2.8668
1998,12,1,2,277,2.5664
1998,12,1,3,216,0.8646
1998,12,1,4,257,3.3998
1998,12,1,5,551,1.6741
1998,12,2,1,239,6.9025
1998,12,2,2,157,7.9989
1998,12,2,3,140,5.3754
1998,12,2,4,147,4.2838
1998,12,2,5,138,3.1151
1998,12,3,1,269,9.6384
1998,12,3,2,207,7.6140
1998,12,3,3,160,3.4240
1998,12,3,4,143,4.6317
1998,12,3,5,97,0.9003
1999,1,1,1,439,6.2803
1999,1,1,2,274,5.2888
1999,1,1,3,214,1.4798
1999,1,1,4,255,1.7452
1999,1,1,5,545,6.2345
1999,1,2,1,238,-1.5241
1999,1,2,2,156,2.0269
1999,1,2,3,138,-2.8960
1999,1,2,4,146,-2.1877
1999,1,2,5,138,-2.5812
1999,1,3,1,267,6.9581
1999,1,3,2,207,3.9078
1999,1,3,3,160,-1.2131
1999,1,3,4,143,1.5937
1999,1,3,5,97,1.6599
1999,2,1,1,433,-9.3092
1999,2,1,2,273,-7.1634
1999,2,1,3,213,-6.9017
1999,2,1,4,254,-6.9628
1999,2,1,5,535,-6.3458
1999,2,2,1,236,-10.8032
1999,2,2,2,156,-10.0879
1999,2,2,3,136,-6.9930
1999,2,2,4,146,-7.4092
1999,2,2,5,137,-9.3002
1999,2,3,1,263,-5.9971
1999,2,3,2,206,-2.4738
1999,2,3,3,159,-4.6452
1999,2,3,4,142,-5.5242
1999,2,3,5,97,-2.7952
1999,3,1,1,430,-4.5763
1999,3,1,2,272,-5.5992
1999,3,1,3,212,-5.9852
1999,3,1,4,251,-7.3567
1999,3,1,5,525,-2.9701
1999,3,2,1,235,-0.5596
1999,3,2,2,155,-1.7914
1999,3,2,3,134,0.4114
1999,3,2,4,145,-0.4532
1999,3,2,5,136,-2.7706
1999,3,3,1,263,4.4834
1999,3,3,2,205,3.7148
1999,3,3,3,159,1.7601
1999,3,3,4,142,0.4406
1999,3,3,5,97,5.0790
1999,4,1,1,419,8.0630
1999,4,1,2,268,10.3653
1999,4,1,3,209,9.7700
1999,4,1,4,249,7.6901
1999,4,1,5,518,7.8465
1999,4,2,1,233,4.2680
1999,4,2,2,152,6.1777
1999,4,2,3,133,9.5040
1999,4,2,4,143,9.4120
1999,4,2,5,135,10.4517
1999,4,3,1,261,-0.2215
1999,4,3,2,203,0.3852
1999,4,3,3,159,10.5719
1999,4,3,4,140,11.1601
1999,4,3,5,96,12.1841
1999,5,1,1,416,5.2344
1999,5,1,2,267,5.4737
1999,5,1,3,208,5.3765
1999,5,1,4,249,4.8861
1999,5,1,5,510,3.8672
1999,5,2,1,230,4.1526
1999,5,2,2,151,4.0217
1999,5,2,3,133,1.8482
1999,5,2,4,143,2.7356
1999,5,2,5,133,3.7163
1999,5,3,1,259,-1.9164
1999,5,3,2,201,-1.8220
1999,5,3,3,158,1.0677
1999,5,3,4,140,-0.2784
1999,5,3,5,95,-2.6328
1999,6,1,1,411,7.8616
1999,6,1,2,265,8.2400
1999,6,1,3,207,10.8095
1999,6,1,4,245,4.0409
1999,6,1,5,505,6.4739
1999,6,2,1,230,7.8481
1999,6,2,2,151,7.3723
1999,6,2,3,133,6.7649
1999,6,2,4,141,4.1961
1999,6,2,5,133,4.1760
1999,6,3,1,256,6.9463
1999,6,3,2,202,7.3835
1999,6,3,3,158,3.5461
1999,6,3,4,139,4.2277
1999,6,3,5,95,-0.6217
1999,7,1,1,326,-0.7030
1999,7,1,2,222,-0.6577
1999,7,1,3,216,3.3771
1999,7,1,4,307,1.5701
1999,7,1,5,574,1.2237
1999,7,2,1,170,-1.4415
1999,7,2,2,166,-1.3661
1999,7,2,3,149,-1.2125
1999,7,2,4,156,0.1983
1999,7,2,5,126,-1.4167
1999,7,3,1,300,-3.2164
1999,7,3,2,198,-0.8265
1999,7,3,3,163,-2.8567
1999,7,3,4,130,-2.1690
1999,7,3,5,66,-4.8801
1999,8,1,1,324,-4.7294
1999,8,1,2,216,-3.8922
1999,8,1,3,213,-2.7385
1999,8,1,4,304,-3.4245
1999,8,1,5,569,-1.9932
1999,8,2,1,169,-2.5038
1999,8,2,2,164,-4.1427
1999,8,2,3,147,-2.5633
1999,8,2,4,153,-3.5102
1999,8,2,5,123,-4.6879
1999,8,3,1,298,2.8275
1999,8,3,2,197,-3.4220
1999,8,3,3,162,-2.8126
1999,8,3,4,128,-3.0098
1999,8,3,5,66,-0.4950
1999,9,1,1,320,0.2004
1999,9,1,2,212,-5.0853
1999,9,1,3,212,-1.3048
1999,9,1,4,302,-1.8897
1999,9,1,5,566,-3.0224
1999,9,2,1,169,1.0899
1999,9,2,2,162,1.1787
1999,9,2,3,147,-1.7565
1999,9,2,4,148,-1.1617
1999,9,2,5,121,-0.9700
1999,9,3,1,296,-1.6060
1999,9,3,2,196,-2.7466
1999,9,3,3,161,-1.6349
1999,9,3,4,125,-4.0193
1999,9,3,5,65,-4.5466
1999,10,1,1,313,-2.5937
1999,10,1,2,211,-3.6845
1999,10,1,3,211,-1.6189
1999,10,1,4,298,-1.4761
1999,10,1,5,554,-4.5133
1999,10,2,1,169,0.1042
1999,10,2,2,160,-0.9709
1999,10,2,3,146,-4.0198
1999,10,2,4,148,-2.4202
1999,10,2,5,121,-5.0067
1999,10,3,1,294,8.0431
1999,10,3,2,196,-0.2382
1999,10,3,3,157,2.9697
1999,10,3,4,125,1.4001
1999,10,3,5,65,4.2395
1999,11,1,1,311,16.7749
1999,11,1,2,209,11.1734
1999,11,1,3,210,7.2966
1999,11,1,4,296,8.5075
1999,11,1,5,550,2.7456
1999,11,2,1,168,12.3353
1999,11,2,2,160,7.9149
1999,11,2,3,146,6.2633
1999,11,2,4,145,2.8684
1999,11,2,5,119,4.4448
1999,11,3,1,293,5.3927
1999,11,3,2,196,3.2558
1999,11,3,3,151,-0.7123
1999,11,3,4,124,-2.0003
1999,11,3,5,65,-1.5494
1999,12,1,1,309,13.6960
1999,12,1,2,206,9.2930
1999,12,1,3,210,10.2886
1999,12,1,4,293,3.1616
1999,12,1,5,547,3.9035
1999,12,2,1,163,16.0094
1999,12,2,2,156,13.5736
1999,12,2,3,144,6.0919
1999,12,2,4,143,1.4119
1999,12,2,5,117,4.5649
1999,12,3,1,290,12.0850
1999,12,3,2,194,2.0140
1999,12,3,3,148,3.2718
1999,12,3,4,124,2.4669
1999,12,3,5,65,5.8004
2000,1,1,1,305,6.2064
2000,1,1,2,203,3.2450
2000,1,1,3,208,5.1736
2000,1,1,4,287,-0.2381
2000,1,1,5,542,2.8772
2000,1,2,1,161,-0.9280
2000,1,2,2,154,-1.0207
2000,1,2,3,142,0.0933
2000,1,2,4,141,-2.7444
2000,1,2,5,115,-8.4055
2000,1,3,1,287,-6.2185
2000,1,3,2,194,-2.0295
2000,1,3,3,146,-4.8198
2000,1,3,4,124,-4.5918
2000,1,3,5,65,-8.3741
2000,2,1,1,298,27.0303
2000,2,1,2,203,12.8154
2000,2,1,3,208,19.4160
2000,2,1,4,286,10.6719
2000,2,1,5,537,9.9539
2000,2,2,1,159,24.0661
2000,2,2,2,152,11.7080
2000,2,2,3,141,9.5813
2000,2,2,4,140,-1.5968
