year,month,rank_ME,rank_DP,nstocks,ret_vw
1998,5,1,1,71,-0.8475
1998,5,1,2,81,-3.4825
1998,5,1,3,66,-2.7215
1998,5,1,4,86,-1.4396
1998,5,1,5,96,-2.0684
1998,5,2,1,83,-4.1147
1998,5,2,2,69,-5.0009
1998,5,2,3,59,-3.4574
1998,5,2,4,62,-3.0428
1998,5,2,5,54,-1.1521
1998,5,3,1,130,-1.5696
1998,5,3,2,112,-3.6651
1998,5,3,3,126,-1.4716
1998,5,3,4,116,-1.5993
1998,5,3,5,98,1.5217
1998,6,1,1,70,-4.7388
1998,6,1,2,81,2.4075
1998,6,1,3,65,0.8282
1998,6,1,4,86,-1.2751
1998,6,1,5,96,2.8560
1998,6,2,1,83,-1.1442
1998,6,2,2,69,1.2614
1998,6,2,3,59,-2.1704
1998,6,2,4,62,-2.9138
1998,6,2,5,54,2.4337
1998,6,3,1,129,5.0989
1998,6,3,2,112,2.5367
1998,6,3,3,126,3.2645
1998,6,3,4,115,0.4254
1998,6,3,5,97,1.5841
1998,7,1,1,53,-4.6831
1998,7,1,2,83,-7.2130
1998,7,1,3,75,-5.5505
1998,7,1,4,76,-2.2890
1998,7,1,5,100,-4.6291
1998,7,2,1,74,-6.1397
1998,7,2,2,70,-9.0817
1998,7,2,3,59,-7.5073
1998,7,2,4,59,-8.5809
1998,7,2,5,65,-5.4489
1998,7,3,1,147,0.5094
1998,7,3,2,121,-2.5884
1998,7,3,3,126,-4.8221
1998,7,3,4,115,-1.3139
1998,7,3,5,101,-1.1874
1998,8,1,1,52,-19.1494
1998,8,1,2,83,-15.9807
1998,8,1,3,75,-11.9798
1998,8,1,4,75,-14.7831
1998,8,1,5,100,-9.3669
1998,8,2,1,74,-17.6071
1998,8,2,2,69,-14.5246
1998,8,2,3,58,-14.1849
1998,8,2,4,59,-13.6403
1998,8,2,5,65,-7.6083
1998,8,3,1,146,-16.6744
1998,8,3,2,120,-12.8550
1998,8,3,3,125,-10.5984
1998,8,3,4,114,-9.6242
1998,8,3,5,100,-2.0854
1998,9,1,1,52,1.9352
1998,9,1,2,81,0.7099
1998,9,1,3,74,-0.5035
1998,9,1,4,75,-2.0112
1998,9,1,5,100,2.1395
1998,9,2,1,73,5.4743
1998,9,2,2,69,6.0002
1998,9,2,3,58,2.5327
1998,9,2,4,59,2.5679
1998,9,2,5,65,6.3599
1998,9,3,1,145,5.6207
1998,9,3,2,120,5.5329
1998,9,3,3,124,5.5489
1998,9,3,4,114,8.6582
1998,9,3,5,99,8.5240
1998,10,1,1,52,1.9575
1998,10,1,2,81,3.4104
1998,10,1,3,74,2.7988
1998,10,1,4,75,-1.2526
1998,10,1,5,98,2.4040
1998,10,2,1,73,5.4250
1998,10,2,2,69,3.9585
1998,10,2,3,57,2.5283
1998,10,2,4,59,4.0399
1998,10,2,5,65,3.3757
1998,10,3,1,142,9.0639
1998,10,3,2,120,10.5806
1998,10,3,3,123,7.6796
1998,10,3,4,114,5.6140
1998,10,3,5,99,3.3329
1998,11,1,1,52,6.9615
1998,11,1,2,81,3.4905
1998,11,1,3,74,3.3017
1998,11,1,4,74,5.1800
1998,11,1,5,98,4.4329
1998,11,2,1,73,5.9194
1998,11,2,2,69,1.7953
1998,11,2,3,57,5.9861
1998,11,2,4,59,2.6967
1998,11,2,5,65,1.4899
1998,11,3,1,139,9.0053
1998,11,3,2,120,4.2001
1998,11,3,3,123,5.5249
1998,11,3,4,113,3.8903
1998,11,3,5,97,4.6445
1998,12,1,1,52,2.9716
1998,12,1,2,81,0.4351
1998,12,1,3,74,2.2667
1998,12,1,4,73,3.3879
1998,12,1,5,98,-0.6746
1998,12,2,1,73,3.6411
1998,12,2,2,69,5.7074
1998,12,2,3,57,3.6380
1998,12,2,4,59,3.6010
1998,12,2,5,65,2.4183
1998,12,3,1,139,11.7062
1998,12,3,2,120,4.9659
1998,12,3,3,122,0.9183
1998,12,3,4,112,4.0584
1998,12,3,5,97,1.0194
1999,1,1,1,52,1.4376
1999,1,1,2,81,3.4597
1999,1,1,3,74,-0.4594
1999,1,1,4,73,-1.9220
1999,1,1,5,97,-0.1317
1999,1,2,1,73,-4.6019
1999,1,2,2,69,-4.8472
1999,1,2,3,57,-4.2753
1999,1,2,4,58,-4.0735
1999,1,2,5,65,-4.5593
1999,1,3,1,138,5.1019
1999,1,3,2,120,1.4712
1999,1,3,3,122,-1.4431
1999,1,3,4,112,0.7828
1999,1,3,5,97,-3.6771
1999,2,1,1,52,-0.1125
1999,2,1,2,79,-6.6807
1999,2,1,3,73,-5.3530
1999,2,1,4,73,-7.1118
1999,2,1,5,96,-4.6301
1999,2,2,1,73,-7.4561
1999,2,2,2,69,-7.3510
1999,2,2,3,56,-6.3419
1999,2,2,4,57,-9.8869
1999,2,2,5,65,-4.4574
1999,2,3,1,137,-4.1092
1999,2,3,2,120,-2.9848
1999,2,3,3,121,0.8505
1999,2,3,4,112,-2.6959
1999,2,3,5,96,-6.0942
1999,3,1,1,51,-2.3022
1999,3,1,2,79,-4.5112
1999,3,1,3,72,-8.4766
1999,3,1,4,72,-2.5367
1999,3,1,5,95,-3.8815
1999,3,2,1,72,-3.3767
1999,3,2,2,68,1.7243
1999,3,2,3,56,-0.6523
1999,3,2,4,57,-3.8186
1999,3,2,5,64,-2.0141
1999,3,3,1,137,4.6234
1999,3,3,2,119,4.8138
1999,3,3,3,121,2.3303
1999,3,3,4,112,-0.6706
1999,3,3,5,96,-1.9074
1999,4,1,1,50,11.6100
1999,4,1,2,78,13.1127
1999,4,1,3,71,12.8030
1999,4,1,4,70,10.1101
1999,4,1,5,94,5.0840
1999,4,2,1,71,8.5833
1999,4,2,2,68,8.1746
1999,4,2,3,55,10.5165
1999,4,2,4,57,12.6665
1999,4,2,5,63,6.2837
1999,4,3,1,136,-0.2099
1999,4,3,2,119,2.8382
1999,4,3,3,120,5.5338
1999,4,3,4,112,11.9182
1999,4,3,5,95,7.3651
1999,5,1,1,48,6.7853
1999,5,1,2,78,2.6097
1999,5,1,3,70,4.6647
1999,5,1,4,70,3.5044
1999,5,1,5,93,4.1152
1999,5,2,1,71,1.9667
1999,5,2,2,68,3.1741
1999,5,2,3,55,2.0330
1999,5,2,4,57,2.9717
1999,5,2,5,63,5.8763
1999,5,3,1,136,-5.1184
1999,5,3,2,118,-0.2496
1999,5,3,3,119,-1.9137
1999,5,3,4,111,-1.1080
1999,5,3,5,95,3.2204
1999,6,1,1,48,2.8595
1999,6,1,2,77,5.6395
1999,6,1,3,70,4.2837
1999,6,1,4,70,9.5955
1999,6,1,5,92,7.7275
1999,6,2,1,70,5.2480
1999,6,2,2,67,5.2296
1999,6,2,3,55,7.4837
1999,6,2,4,57,2.3581
1999,6,2,5,63,4.1979
1999,6,3,1,136,6.5883
1999,6,3,2,118,5.9377
1999,6,3,3,119,3.1053
1999,6,3,4,111,2.5253
1999,6,3,5,94,0.9869
1999,7,1,1,44,-2.9012
1999,7,1,2,54,0.1390
1999,7,1,3,74,-0.2205
1999,7,1,4,85,2.3486
1999,7,1,5,102,4.4303
1999,7,2,1,65,-1.3704
1999,7,2,2,63,-0.9934
1999,7,2,3,59,-2.4771
1999,7,2,4,61,-0.6828
1999,7,2,5,62,0.7080
1999,7,3,1,144,-2.4352
1999,7,3,2,121,-3.0800
1999,7,3,3,117,-1.8312
1999,7,3,4,103,-2.2874
1999,7,3,5,88,-2.7559
1999,8,1,1,43,2.8936
1999,8,1,2,53,-5.7227
1999,8,1,3,74,-4.6739
1999,8,1,4,85,-6.1366
1999,8,1,5,101,-1.4165
1999,8,2,1,63,-5.1684
1999,8,2,2,63,-4.5044
1999,8,2,3,59,-4.1953
1999,8,2,4,61,-2.8847
1999,8,2,5,60,-2.0675
1999,8,3,1,144,0.2119
1999,8,3,2,121,1.8321
1999,8,3,3,116,-6.0891
1999,8,3,4,102,-0.6216
1999,8,3,5,87,-0.2027
1999,9,1,1,42,-3.4799
1999,9,1,2,53,-3.6853
1999,9,1,3,74,-5.2927
1999,9,1,4,84,-3.1400
1999,9,1,5,100,-1.0281
1999,9,2,1,61,1.2790
1999,9,2,2,62,-2.5175
1999,9,2,3,59,-1.6535
1999,9,2,4,61,-0.6878
1999,9,2,5,59,-1.5318
1999,9,3,1,142,-1.7001
1999,9,3,2,120,-5.2943
1999,9,3,3,115,-3.9629
1999,9,3,4,102,-0.7084
1999,9,3,5,86,-4.4794
1999,10,1,1,39,-1.4774
1999,10,1,2,53,-4.0856
1999,10,1,3,74,-2.0565
1999,10,1,4,83,-4.3708
1999,10,1,5,100,-0.8572
1999,10,2,1,60,-4.2427
1999,10,2,2,62,-4.2924
1999,10,2,3,59,-6.2612
1999,10,2,4,61,-3.3827
1999,10,2,5,58,-2.0477
1999,10,3,1,142,1.7274
1999,10,3,2,118,9.5604
1999,10,3,3,113,6.2002
1999,10,3,4,102,0.1209
1999,10,3,5,85,-4.1275
1999,11,1,1,39,6.3697
1999,11,1,2,52,2.0727
1999,11,1,3,73,2.3075
1999,11,1,4,83,1.3918
1999,11,1,5,98,1.2414
1999,11,2,1,59,5.1943
1999,11,2,2,62,2.5682
1999,11,2,3,59,1.2721
1999,11,2,4,60,-0.3160
1999,11,2,5,58,-1.2920
1999,11,3,1,142,5.3541
1999,11,3,2,116,-0.1889
1999,11,3,3,113,1.4933
1999,11,3,4,101,-1.8980
1999,11,3,5,84,-4.7735
1999,12,1,1,38,14.2011
1999,12,1,2,52,6.0237
1999,12,1,3,72,-0.6091
1999,12,1,4,82,0.6562
1999,12,1,5,98,-0.0776
1999,12,2,1,57,3.4440
1999,12,2,2,62,3.9311
1999,12,2,3,58,1.5151
1999,12,2,4,60,1.5858
1999,12,2,5,57,-0.9000
1999,12,3,1,141,9.1045
1999,12,3,2,115,1.3688
1999,12,3,3,113,-3.7664
1999,12,3,4,101,-0.0058
1999,12,3,5,83,-2.0562
2000,1,1,1,37,1.3100
2000,1,1,2,52,-1.4669
2000,1,1,3,72,-0.1185
2000,1,1,4,82,-1.1950
2000,1,1,5,97,-0.1715
2000,1,2,1,56,-2.7954
2000,1,2,2,62,-0.9511
2000,1,2,3,58,-6.1836
2000,1,2,4,60,-6.4319
2000,1,2,5,57,-0.2131
2000,1,3,1,141,-3.9814
2000,1,3,2,114,-4.3646
2000,1,3,3,112,-1.3176
2000,1,3,4,100,-4.8337
2000,1,3,5,82,0.3838
2000,2,1,1,37,18.4285
2000,2,1,2,52,3.4814
2000,2,1,3,71,2.0056
2000,2,1,4,81,4.7398
2000,2,1,5,96,2.1053
2000,2,2,1,55,4.4406
2000,2,2,2,62,4.3941
2000,2,2,3,58,-1.5414
2000,2,2,4,59,0.9829
2000,2,2,5,57,-1.9485
2000,2,3,1,140,4.3150
2000,2,3,2,114,-7.8225
2000,2,3,3,112,-10.2475
2000,2,3,4,99,-11.6173
2000,2,3,5,82,-6.8009
2000,3,1,1,36,-3.8285
2000,3,1,2,51,4.5589
2000,3,1,3,70,0.0269
2000,3,1,4,81,-2.4856
2000,3,1,5,96,1.1664
2000,3,2,1,54,7.0414
2000,3,2,2,62,1.3698
2000,3,2,3,58,0.5670
2000,3,2,4,57,-0.4254
2000,3,2,5,56,3.8581
2000,3,3,1,137,9.5306
2000,3,3,2,113,6.9835
2000,3,3,3,112,8.7695
2000,3,3,4,99,14.2219
2000,3,3,5,81,5.0912
2000,4,1,1,36,-6.3639
2000,4,1,2,51,-5.7304
2000,4,1,3,69,-2.1265
2000,4,1,4,81,0.8972
2000,4,1,5,94,-3.1765
2000,4,2,1,53,0.5913
2000,4,2,2,62,0.3989
2000,4,2,3,58,0.3568
2000,4,2,4,55,2.7272
2000,4,2,5,56,2.1293
2000,4,3,1,137,-2.9037
2000,4,3,2,113,4.1664
2000,4,3,3,112,0.9454
2000,4,3,4,99,0.5123
2000,4,3,5,80,7.5357
2000,5,1,1,36,9.1375
2000,5,1,2,50,-4.2465
2000,5,1,3,69,-1.9022
2000,5,1,4,80,-2.8195
2000,5,1,5,94,-1.3492
2000,5,2,1,52,-0.3791
2000,5,2,2,62,-2.3455
2000,5,2,3,58,-2.1537
2000,5,2,4,54,0.4257
2000,5,2,5,53,-2.7706
2000,5,3,1,137,-4.2746
2000,5,3,2,113,3.1424
2000,5,3,3,111,0.8497
2000,5,3,4,97,-1.3777
2000,5,3,5,80,5.9255
2000,6,1,1,35,34.0215
2000,6,1,2,48,15.7324
2000,6,1,3,69,17.4470
2000,6,1,4,78,6.8001
2000,6,1,5,94,1.8310
2000,6,2,1,52,5.6804
2000,6,2,2,62,-0.7560
2000,6,2,3,58,3.0893
2000,6,2,4,53,1.3086
2000,6,2,5,52,-3.6236
2000,6,3,1,137,2.1248
2000,6,3,2,112,1.6342
2000,6,3,3,111,-2.4156
2000,6,3,4,96,-6.5966
2000,6,3,5,80,-1.4884
2000,7,1,1,31,8.0332
2000,7,1,2,55,2.2615
2000,7,1,3,75,-0.6995
2000,7,1,4,87,6.1128
2000,7,1,5,84,6.2534
2000,7,2,1,53,-1.5849
2000,7,2,2,66,1.4662
2000,7,2,3,63,0.4137
2000,7,2,4,64,5.0042
2000,7,2,5,51,4.5368
2000,7,3,1,141,-3.7383
2000,7,3,2,98,-3.2746
2000,7,3,3,95,-0.2857
2000,7,3,4,82,-1.6329
2000,7,3,5,86,3.8629
2000,8,1,1,31,11.9322
2000,8,1,2,55,7.0368
2000,8,1,3,75,5.1704
2000,8,1,4,87,1.7333
2000,8,1,5,84,4.1649
2000,8,2,1,53,0.9689
2000,8,2,2,65,3.9169
2000,8,2,3,63,4.5592
2000,8,2,4,64,4.0238
2000,8,2,5,50,6.5593
2000,8,3,1,141,5.8623
2000,8,3,2,94,2.0219
2000,8,3,3,94,1.6790
2000,8,3,4,80,2.9981
2000,8,3,5,86,7.8372
2000,9,1,1,31,-4.9283
2000,9,1,2,54,-1.9643
2000,9,1,3,75,-2.3481
2000,9,1,4,87,0.9397
2000,9,1,5,83,-1.5680
2000,9,2,1,53,-3.9453
2000,9,2,2,64,-2.0887
2000,9,2,3,63,-2.9180
2000,9,2,4,63,0.8292
2000,9,2,5,50,3.1451
2000,9,3,1,140,-11.4818
2000,9,3,2,93,2.2474
2000,9,3,3,94,4.6247
2000,9,3,4,80,0.0919
2000,9,3,5,85,4.2654
2000,10,1,1,31,-4.4499
2000,10,1,2,53,-3.2033
2000,10,1,3,74,-6.2857
2000,10,1,4,84,-2.9484
2000,10,1,5,83,-2.7412
2000,10,2,1,53,1.9915
2000,10,2,2,64,4.1852
2000,10,2,3,61,0.9334
2000,10,2,4,62,-1.0096
2000,10,2,5,49,-0.2824
2000,10,3,1,137,-2.1688
2000,10,3,2,92,3.9274
2000,10,3,3,92,6.1652
2000,10,3,4,79,7.9028
2000,10,3,5,85,3.6886
2000,11,1,1,31,-5.7278
2000,11,1,2,53,-3.8653
2000,11,1,3,74,-0.1078
2000,11,1,4,83,-2.4125
2000,11,1,5,82,-1.2412
2000,11,2,1,53,-5.0095
2000,11,2,2,63,-1.2752
2000,11,2,3,61,-3.3536
2000,11,2,4,61,1.7175
2000,11,2,5,49,0.3399
2000,11,3,1,136,-7.9118
2000,11,3,2,90,-0.3185
2000,11,3,3,92,-2.0501
2000,11,3,4,79,-1.0981
2000,11,3,5,84,2.1975
2000,12,1,1,31,4.0019
2000,12,1,2,52,-0.6608
2000,12,1,3,72,-1.9131
2000,12,1,4,82,2.7180
2000,12,1,5,82,4.6696
2000,12,2,1,53,12.1982
2000,12,2,2,63,12.1410
2000,12,2,3,60,6.2938
2000,12,2,4,59,5.3104
2000,12,2,5,49,9.4289
2000,12,3,1,136,-0.0777
2000,12,3,2,88,1.7979
2000,12,3,3,90,0.2184
2000,12,3,4,79,3.6193
2000,12,3,5,84,7.8418
2001,1,1,1,31,8.3112
2001,1,1,2,51,17.6207
2001,1,1,3,71,9.6640
2001,1,1,4,82,4.6453
2001,1,1,5,81,8.1913
2001,1,2,1,53,4.5528
2001,1,2,2,62,1.2075
2001,1,2,3,60,6.4527
2001,1,2,4,58,6.5428
2001,1,2,5,49,-1.8847
2001,1,3,1,136,7.1618
2001,1,3,2,87,-6.5750
2001,1,3,3,89,-0.1468
2001,1,3,4,79,0.8166
2001,1,3,5,82,-3.3210
2001,2,1,1,31,0.3466
2001,2,1,2,51,-1.7558
2001,2,1,3,71,1.8889
2001,2,1,4,82,2.5255
2001,2,1,5,79,3.2790
2001,2,2,1,53,-0.8895
2001,2,2,2,61,0.2960
2001,2,2,3,59,0.0132
2001,2,2,4,57,3.3749
2001,2,2,5,49,1.8674
2001,2,3,1,134,-10.9974
2001,2,3,2,87,0.2251
2001,2,3,3,88,-0.9711
2001,2,3,4,79,-0.8086
2001,2,3,5,82,5.8621
2001,3,1,1,31,-5.2654
2001,3,1,2,51,-2.6561
2001,3,1,3,71,-4.2423
2001,3,1,4,82,-1.6745
2001,3,1,5,79,0.4067
2001,3,2,1,53,-0.5793
2001,3,2,2,61,-2.0995
2001,3,2,3,59,-0.0395
2001,3,2,4,57,-0.8034
2001,3,2,5,48,-1.4163
2001,3,3,1,133,-5.5913
2001,3,3,2,87,-7.0141
2001,3,3,3,86,-3.9526
2001,3,3,4,79,-2.1977
2001,3,3,5,82,0.6464
2001,4,1,1,31,11.3448
2001,4,1,2,51,10.2967
2001,4,1,3,70,6.7632
2001,4,1,4,82,4.8005
2001,4,1,5,78,6.3788
2001,4,2,1,53,4.4996
2001,4,2,2,61,7.9821
2001,4,2,3,59,2.1308
2001,4,2,4,56,4.9805
2001,4,2,5,48,3.1816
2001,4,3,1,131,7.6288
2001,4,3,2,87,6.2370
2001,4,3,3,85,3.4189
2001,4,3,4,78,8.6610
2001,4,3,5,82,6.2769
2001,5,1,1,31,7.3741
2001,5,1,2,51,8.7037
2001,5,1,3,70,7.7263
2001,5,1,4,82,11.7775
2001,5,1,5,76,8.4570
2001,5,2,1,52,3.5640
2001,5,2,2,60,0.0800
2001,5,2,3,59,2.1392
2001,5,2,4,56,5.0321
2001,5,2,5,48,1.9186
2001,5,3,1,130,-1.8693
2001,5,3,2,87,1.7694
2001,5,3,3,85,1.6744
2001,5,3,4,78,2.0350
2001,5,3,5,82,0.5569
2001,6,1,1,31,5.1122
2001,6,1,2,48,-3.2828
2001,6,1,3,71,2.5617
2001,6,1,4,82,0.1052
2001,6,1,5,76,2.4498
2001,6,2,1,52,5.3508
2001,6,2,2,59,4.1150
2001,6,2,3,58,6.6613
2001,6,2,4,56,1.8345
2001,6,2,5,48,-0.1568
2001,6,3,1,130,-3.1156
2001,6,3,2,87,-4.9384
2001,6,3,3,85,-3.1861
2001,6,3,4,77,-2.8364
2001,6,3,5,82,-2.6854
2001,7,1,1,33,0.7000
2001,7,1,2,38,-2.7924
2001,7,1,3,54,-0.2773
2001,7,1,4,72,1.8673
2001,7,1,5,98,-0.5700
2001,7,2,1,65,-2.2189
2001,7,2,2,59,-1.7926
2001,7,2,3,49,-1.4487
2001,7,2,4,49,1.3438
2001,7,2,5,47,-1.8717
2001,7,3,1,109,1.8251
2001,7,3,2,86,-1.2559
2001,7,3,3,94,3.4413
2001,7,3,4,83,3.2320
2001,7,3,5,70,-2.8496
2001,8,1,1,33,-0.0154
2001,8,1,2,38,-0.6090
2001,8,1,3,54,-0.8129
2001,8,1,4,72,-1.8674
2001,8,1,5,98,1.4979
2001,8,2,1,65,-0.8967
2001,8,2,2,59,0.5924
2001,8,2,3,49,2.1208
2001,8,2,4,49,-0.1279
2001,8,2,5,47,3.8212
2001,8,3,1,109,-7.3703
2001,8,3,2,85,-4.5173
2001,8,3,3,94,-1.8593
2001,8,3,4,83,-3.2008
2001,8,3,5,70,-0.0170
2001,9,1,1,33,-8.6884
2001,9,1,2,36,-15.2009
2001,9,1,3,54,-10.7673
2001,9,1,4,72,-9.9322
2001,9,1,5,97,-9.7441
2001,9,2,1,65,-12.0818
2001,9,2,2,59,-12.7341
2001,9,2,3,49,-13.3298
2001,9,2,4,49,-10.4474
2001,9,2,5,47,-7.1873
2001,9,3,1,108,-12.5543
2001,9,3,2,82,-6.5038
2001,9,3,3,94,-2.3028
2001,9,3,4,83,-3.2651
2001,9,3,5,70,-4.3499
2001,10,1,1,33,-0.2074
2001,10,1,2,34,3.1915
2001,10,1,3,54,6.2550
2001,10,1,4,72,-0.0658
2001,10,1,5,97,0.6868
2001,10,2,1,65,8.3161
2001,10,2,2,59,1.7680
2001,10,2,3,49,2.8745
2001,10,2,4,48,-0.5190
2001,10,2,5,47,-0.1291
2001,10,3,1,107,5.7742
2001,10,3,2,82,1.7041
2001,10,3,3,94,-1.5189
2001,10,3,4,83,-2.3704
2001,10,3,5,70,-1.5250
2001,11,1,1,33,3.4946
2001,11,1,2,34,9.3163
2001,11,1,3,54,4.5569
2001,11,1,4,71,4.9590
2001,11,1,5,95,4.7743
2001,11,2,1,65,5.3232
2001,11,2,2,59,7.5535
2001,11,2,3,48,6.2134
2001,11,2,4,48,6.8494
2001,11,2,5,47,5.3167
2001,11,3,1,106,11.7706
2001,11,3,2,81,4.7495
2001,11,3,3,94,3.6812
2001,11,3,4,80,2.7504
2001,11,3,5,70,2.3236
2001,12,1,1,33,6.7174
2001,12,1,2,34,0.7428
2001,12,1,3,53,4.4761
2001,12,1,4,71,7.4401
2001,12,1,5,94,5.3398
2001,12,2,1,65,7.3021
2001,12,2,2,59,7.0254
2001,12,2,3,48,6.1827
2001,12,2,4,48,6.7849
2001,12,2,5,47,3.1739
2001,12,3,1,106,3.3514
2001,12,3,2,81,0.1129
2001,12,3,3,94,0.4681
2001,12,3,4,80,2.3826
2001,12,3,5,69,1.6058
2002,1,1,1,33,2.4119
2002,1,1,2,34,4.0054
2002,1,1,3,53,5.9328
2002,1,1,4,71,0.0018
2002,1,1,5,94,3.9885
2002,1,2,1,65,1.8097
2002,1,2,2,59,1.0201
2002,1,2,3,47,0.0168
2002,1,2,4,48,-0.8511
2002,1,2,5,47,0.5003
2002,1,3,1,105,1.3092
2002,1,3,2,80,-0.8974
2002,1,3,3,93,-0.5745
2002,1,3,4,80,-1.5181
2002,1,3,5,69,1.9303
2002,2,1,1,33,-0.0813
2002,2,1,2,34,0.1050
2002,2,1,3,52,1.6431
2002,2,1,4,70,-0.3327
2002,2,1,5,94,-0.8850
2002,2,2,1,65,2.3482
2002,2,2,2,59,5.3322
2002,2,2,3,47,2.6120
2002,2,2,4,48,2.0439
2002,2,2,5,47,4.7343
2002,2,3,1,104,-5.1314
2002,2,3,2,78,1.9735
2002,2,3,3,92,2.8675
2002,2,3,4,78,2.2253
2002,2,3,5,69,2.2440
2002,3,1,1,33,10.4573
2002,3,1,2,34,1.0655
2002,3,1,3,52,6.4330
2002,3,1,4,70,7.3207
2002,3,1,5,92,6.1005
2002,3,2,1,65,5.3526
2002,3,2,2,59,6.7838
2002,3,2,3,47,8.8769
2002,3,2,4,48,9.2471
2002,3,2,5,47,9.9463
2002,3,3,1,104,3.9136
2002,3,3,2,78,1.7376
2002,3,3,3,92,1.2832
2002,3,3,4,78,3.0011
2002,3,3,5,69,5.2902
2002,4,1,1,33,5.6637
2002,4,1,2,34,4.0886
2002,4,1,3,53,5.2830
2002,4,1,4,69,7.2516
2002,4,1,5,91,7.7599
2002,4,2,1,65,6.6357
2002,4,2,2,59,4.2806
2002,4,2,3,46,3.1397
2002,4,2,4,48,4.3603
2002,4,2,5,47,3.2609
2002,4,3,1,104,-6.2291
2002,4,3,2,78,-6.4040
2002,4,3,3,90,-5.2350
2002,4,3,4,78,-5.4114
2002,4,3,5,69,0.8051
2002,5,1,1,31,-6.4429
2002,5,1,2,34,-1.2249
2002,5,1,3,53,-0.0280
2002,5,1,4,69,-3.0653
2002,5,1,5,89,-1.7184
2002,5,2,1,64,-4.0975
2002,5,2,2,59,-1.7345
2002,5,2,3,46,-3.8697
2002,5,2,4,48,-2.2065
2002,5,2,5,47,-1.4967
2002,5,3,1,104,-2.3762
2002,5,3,2,78,-1.4419
2002,5,3,3,90,0.1600
2002,5,3,4,78,2.8098
2002,5,3,5,69,0.7635
2002,6,1,1,31,2.6962
2002,6,1,2,34,-0.1685
2002,6,1,3,53,0.3513
2002,6,1,4,67,1.8735
2002,6,1,5,88,-0.3305
2002,6,2,1,64,-2.4520
2002,6,2,2,59,-2.9258
2002,6,2,3,46,1.6877
2002,6,2,4,48,-1.7333
2002,6,2,5,47,-1.0253
2002,6,3,1,103,-9.9900
2002,6,3,2,78,-7.4541
2002,6,3,3,90,-5.1521
2002,6,3,4,77,-4.6496
2002,6,3,5,69,-8.9602
2002,7,1,1,31,-13.1010
2002,7,1,2,33,-10.1468
2002,7,1,3,48,-11.5050
2002,7,1,4,78,-8.6349
2002,7,1,5,68,-4.5552
2002,7,2,1,56,-13.8013
2002,7,2,2,51,-16.7968
2002,7,2,3,38,-14.8174
2002,7,2,4,47,-12.2199
2002,7,2,5,36,-11.2062
2002,7,3,1,104,-8.9153
2002,7,3,2,82,-8.6591
2002,7,3,3,95,-4.9400
2002,7,3,4,79,-4.0798
2002,7,3,5,77,-9.8395
2002,8,1,1,31,-4.1481
2002,8,1,2,33,-0.9477
2002,8,1,3,48,-3.3826
2002,8,1,4,78,-0.3955
2002,8,1,5,68,1.3171
2002,8,2,1,56,1.8128
2002,8,2,2,51,-0.4342
2002,8,2,3,38,0.3949
2002,8,2,4,47,0.0675
2002,8,2,5,36,4.4767
2002,8,3,1,104,1.6234
2002,8,3,2,82,0.8099
2002,8,3,3,95,1.3999
2002,8,3,4,79,-2.4702
2002,8,3,5,76,1.0892
2002,9,1,1,31,-2.6190
2002,9,1,2,33,-6.3357
2002,9,1,3,47,-5.3771
2002,9,1,4,77,-6.5566
2002,9,1,5,65,-4.3292
2002,9,2,1,56,-2.9050
2002,9,2,2,51,-5.8022
2002,9,2,3,38,-6.6030
2002,9,2,4,46,-5.1659
2002,9,2,5,36,-7.0944
2002,9,3,1,104,-9.0459
2002,9,3,2,82,-10.1621
2002,9,3,3,95,-8.4998
2002,9,3,4,79,-11.0846
2002,9,3,5,75,-13.9451
2002,10,1,1,31,-4.0801
2002,10,1,2,33,-0.1837
2002,10,1,3,47,0.5500
2002,10,1,4,77,0.9588
2002,10,1,5,64,2.2324
2002,10,2,1,56,0.4026
2002,10,2,2,51,2.0419
2002,10,2,3,38,-2.2524
2002,10,2,4,46,0.5524
2002,10,2,5,36,1.8955
2002,10,3,1,104,8.3442
2002,10,3,2,82,10.0294
2002,10,3,3,95,4.8280
2002,10,3,4,78,6.3073
2002,10,3,5,75,7.9946
2002,11,1,1,31,7.6518
2002,11,1,2,32,2.0438
2002,11,1,3,47,4.7034
2002,11,1,4,77,7.4562
2002,11,1,5,63,3.3435
2002,11,2,1,56,3.2779
2002,11,2,2,51,5.0409
2002,11,2,3,38,4.3847
2002,11,2,4,46,4.3593
2002,11,2,5,36,1.7292
2002,11,3,1,103,3.5037
2002,11,3,2,82,4.2820
2002,11,3,3,95,2.0516
2002,11,3,4,78,7.1782
2002,11,3,5,75,6.4077
2002,12,1,1,31,-0.4136
2002,12,1,2,32,1.8484
2002,12,1,3,47,-2.4583
2002,12,1,4,77,-0.0976
2002,12,1,5,63,0.1135
2002,12,2,1,56,-3.7390
2002,12,2,2,51,-1.3159
2002,12,2,3,37,-0.4181
2002,12,2,4,46,-1.6429
2002,12,2,5,36,0.4105
2002,12,3,1,103,-7.6622
2002,12,3,2,82,-5.6483
2002,12,3,3,95,-3.0869
2002,12,3,4,78,-4.0580
2002,12,3,5,75,-1.5751
2003,1,1,1,31,-0.7899
2003,1,1,2,30,-5.2483
2003,1,1,3,47,-2.9510
2003,1,1,4,77,-1.7954
2003,1,1,5,62,-1.4960
2003,1,2,1,56,-5.2741
2003,1,2,2,51,-3.3021
2003,1,2,3,37,-4.4528
