year,month,rank_ME,rank_OP,nstocks,ret_vw
1997,10,3,1,149,-6.3019
1997,10,3,2,120,-2.7108
1997,10,3,3,138,-3.4156
1997,10,3,4,133,-2.9121
1997,10,3,5,121,-3.3213
1997,11,1,1,241,-2.5594
1997,11,1,2,168,-0.3005
1997,11,1,3,132,1.4416
1997,11,1,4,118,-0.4841
1997,11,1,5,166,1.0104
1997,11,2,1,139,-2.0640
1997,11,2,2,90,-0.0687
1997,11,2,3,72,-0.8995
1997,11,2,4,61,2.3533
1997,11,2,5,69,1.3763
1997,11,3,1,148,2.3943
1997,11,3,2,120,5.8701
1997,11,3,3,137,5.1842
1997,11,3,4,133,4.7910
1997,11,3,5,121,7.6371
1997,12,1,1,240,-2.6759
1997,12,1,2,166,0.0633
1997,12,1,3,132,0.2179
1997,12,1,4,115,1.6759
1997,12,1,5,164,1.7928
1997,12,2,1,137,-1.7831
1997,12,2,2,89,1.4063
1997,12,2,3,71,1.9342
1997,12,2,4,61,5.0809
1997,12,2,5,67,3.1822
1997,12,3,1,148,-4.0815
1997,12,3,2,119,1.3698
1997,12,3,3,136,1.0931
1997,12,3,4,132,2.3505
1997,12,3,5,121,2.6654
1998,1,1,1,236,-1.4901
1998,1,1,2,165,-2.1337
1998,1,1,3,131,-4.4053
1998,1,1,4,115,1.1311
1998,1,1,5,162,-0.0430
1998,1,2,1,135,-1.6089
1998,1,2,2,88,-0.6084
1998,1,2,3,70,-1.8420
1998,1,2,4,60,-2.0971
1998,1,2,5,66,-2.5372
1998,1,3,1,148,2.8904
1998,1,3,2,118,3.4184
1998,1,3,3,136,1.7322
1998,1,3,4,132,2.0965
1998,1,3,5,121,-2.3222
1998,2,1,1,234,7.5585
1998,2,1,2,163,5.7699
1998,2,1,3,130,7.4478
1998,2,1,4,114,4.1288
1998,2,1,5,159,5.8399
1998,2,2,1,133,10.1471
1998,2,2,2,87,9.4755
1998,2,2,3,69,5.5763
1998,2,2,4,59,6.1152
1998,2,2,5,66,5.4205
1998,2,3,1,147,8.5698
1998,2,3,2,118,9.2152
1998,2,3,3,136,4.8518
1998,2,3,4,131,5.4260
1998,2,3,5,120,4.9886
1998,3,1,1,231,6.0301
1998,3,1,2,162,3.0366
1998,3,1,3,128,5.7764
1998,3,1,4,114,4.7270
1998,3,1,5,158,4.9880
1998,3,2,1,131,4.3414
1998,3,2,2,87,2.1772
1998,3,2,3,69,4.5234
1998,3,2,4,59,5.9898
1998,3,2,5,66,3.9954
1998,3,3,1,147,3.8010
1998,3,3,2,117,4.5820
1998,3,3,3,136,5.5532
1998,3,3,4,131,6.4328
1998,3,3,5,120,3.7944
1998,4,1,1,230,1.5063
1998,4,1,2,161,0.3178
1998,4,1,3,128,2.7476
1998,4,1,4,113,1.4800
1998,4,1,5,158,2.4056
1998,4,2,1,129,-0.1832
1998,4,2,2,87,0.4457
1998,4,2,3,69,0.4246
1998,4,2,4,59,-0.8117
1998,4,2,5,66,-0.0092
1998,4,3,1,147,0.8796
1998,4,3,2,117,2.2992
1998,4,3,3,136,0.4932
1998,4,3,4,131,-0.6010
1998,4,3,5,117,-0.8335
1998,5,1,1,227,-4.3913
1998,5,1,2,158,-3.3537
1998,5,1,3,128,-0.9006
1998,5,1,4,113,-2.1095
1998,5,1,5,156,-2.5124
1998,5,2,1,129,-6.2880
1998,5,2,2,86,-3.4039
1998,5,2,3,69,-3.6290
1998,5,2,4,59,-4.0067
1998,5,2,5,65,-2.9471
1998,5,3,1,147,-3.7052
1998,5,3,2,117,-3.2486
1998,5,3,3,136,-1.5812
1998,5,3,4,131,-1.0972
1998,5,3,5,116,0.9249
1998,6,1,1,226,-2.6754
1998,6,1,2,158,-2.1421
1998,6,1,3,127,0.3136
1998,6,1,4,113,1.6072
1998,6,1,5,156,1.5455
1998,6,2,1,128,0.0037
1998,6,2,2,86,0.6148
1998,6,2,3,68,-4.3874
1998,6,2,4,59,2.2163
1998,6,2,5,65,-1.2906
1998,6,3,1,147,4.9387
1998,6,3,2,117,6.7709
1998,6,3,3,133,1.4931
1998,6,3,4,131,3.7175
1998,6,3,5,115,0.7191
1998,7,1,1,291,-8.5634
1998,7,1,2,148,-5.8965
1998,7,1,3,127,-5.9215
1998,7,1,4,132,-5.5986
1998,7,1,5,164,-2.4683
1998,7,2,1,148,-8.5921
1998,7,2,2,93,-6.9625
1998,7,2,3,77,-8.6773
1998,7,2,4,83,-6.6453
1998,7,2,5,65,-5.8920
1998,7,3,1,148,-0.2435
1998,7,3,2,127,-1.9691
1998,7,3,3,136,-1.3657
1998,7,3,4,138,-2.9381
1998,7,3,5,131,-0.7176
1998,8,1,1,287,-20.1130
1998,8,1,2,146,-15.2443
1998,8,1,3,127,-16.9391
1998,8,1,4,132,-13.4195
1998,8,1,5,163,-17.5374
1998,8,2,1,148,-20.3921
1998,8,2,2,92,-16.2972
1998,8,2,3,77,-14.6932
1998,8,2,4,83,-11.7598
1998,8,2,5,64,-13.3264
1998,8,3,1,148,-17.6635
1998,8,3,2,126,-14.2751
1998,8,3,3,134,-11.5122
1998,8,3,4,137,-7.8478
1998,8,3,5,129,-11.5812
1998,9,1,1,285,4.0501
1998,9,1,2,146,-1.3813
1998,9,1,3,127,1.0830
1998,9,1,4,131,0.8129
1998,9,1,5,160,1.5847
1998,9,2,1,146,7.9705
1998,9,2,2,92,5.1278
1998,9,2,3,77,2.7308
1998,9,2,4,83,5.0219
1998,9,2,5,64,4.1270
1998,9,3,1,147,4.4543
1998,9,3,2,125,8.4202
1998,9,3,3,133,7.1715
1998,9,3,4,136,8.1042
1998,9,3,5,129,6.0659
1998,10,1,1,283,4.4116
1998,10,1,2,146,2.3599
1998,10,1,3,127,2.4607
1998,10,1,4,130,1.4974
1998,10,1,5,158,4.0332
1998,10,2,1,145,5.6120
1998,10,2,2,92,3.5433
1998,10,2,3,75,4.3497
1998,10,2,4,83,4.1987
1998,10,2,5,64,3.4088
1998,10,3,1,144,11.3225
1998,10,3,2,125,4.7357
1998,10,3,3,132,8.5784
1998,10,3,4,136,5.7597
1998,10,3,5,129,7.5905
1998,11,1,1,278,3.7945
1998,11,1,2,145,4.0886
1998,11,1,3,125,5.7654
1998,11,1,4,129,7.1153
1998,11,1,5,156,6.5660
1998,11,2,1,144,5.7915
1998,11,2,2,91,5.3295
1998,11,2,3,74,3.0928
1998,11,2,4,83,4.2304
1998,11,2,5,64,2.4300
1998,11,3,1,144,8.2055
1998,11,3,2,124,5.7993
1998,11,3,3,131,5.4092
1998,11,3,4,135,5.6216
1998,11,3,5,128,6.2375
1998,12,1,1,275,2.0482
1998,12,1,2,145,2.7009
1998,12,1,3,124,1.0040
1998,12,1,4,128,2.3128
1998,12,1,5,153,5.8179
1998,12,2,1,143,5.5750
1998,12,2,2,91,5.3592
1998,12,2,3,74,2.5096
1998,12,2,4,83,5.3383
1998,12,2,5,64,3.1364
1998,12,3,1,144,11.6613
1998,12,3,2,124,5.8867
1998,12,3,3,128,8.8590
1998,12,3,4,135,0.7813
1998,12,3,5,127,3.0831
1999,1,1,1,269,4.1314
1999,1,1,2,144,0.2018
1999,1,1,3,123,4.2406
1999,1,1,4,127,3.4922
1999,1,1,5,151,3.2082
1999,1,2,1,143,0.9965
1999,1,2,2,91,-4.6292
1999,1,2,3,73,-2.6510
1999,1,2,4,83,-4.3127
1999,1,2,5,64,-3.0275
1999,1,3,1,143,7.6675
1999,1,3,2,124,8.5229
1999,1,3,3,128,3.6572
1999,1,3,4,135,-1.2921
1999,1,3,5,127,-0.3827
1999,2,1,1,265,-7.4893
1999,2,1,2,141,-7.6552
1999,2,1,3,123,-7.9054
1999,2,1,4,127,-3.2226
1999,2,1,5,150,-7.1777
1999,2,2,1,143,-7.2577
1999,2,2,2,90,-8.5432
1999,2,2,3,73,-8.0708
1999,2,2,4,82,-6.2920
1999,2,2,5,64,-6.3267
1999,2,3,1,140,-6.2956
1999,2,3,2,124,-5.7989
1999,2,3,3,128,-3.8150
1999,2,3,4,134,-2.1236
1999,2,3,5,126,-3.4652
1999,3,1,1,263,-3.5888
1999,3,1,2,141,-8.9542
1999,3,1,3,123,-3.3762
1999,3,1,4,126,-4.5394
1999,3,1,5,147,-0.3998
1999,3,2,1,141,1.8736
1999,3,2,2,90,-1.7485
1999,3,2,3,73,0.1269
1999,3,2,4,81,-1.2819
1999,3,2,5,64,-3.3283
1999,3,3,1,140,5.5735
1999,3,3,2,124,6.0934
1999,3,3,3,127,2.5742
1999,3,3,4,134,0.4439
1999,3,3,5,126,1.8324
1999,4,1,1,262,6.7706
1999,4,1,2,138,12.2524
1999,4,1,3,120,11.2799
1999,4,1,4,125,8.9267
1999,4,1,5,146,9.8196
1999,4,2,1,140,5.9601
1999,4,2,2,89,9.7626
1999,4,2,3,72,9.2159
1999,4,2,4,80,10.3096
1999,4,2,5,63,8.6217
1999,4,3,1,138,3.9724
1999,4,3,2,123,0.1104
1999,4,3,3,126,1.9299
1999,4,3,4,134,7.1500
1999,4,3,5,122,11.8243
1999,5,1,1,258,4.6122
1999,5,1,2,136,4.2744
1999,5,1,3,118,5.2797
1999,5,1,4,124,3.7547
1999,5,1,5,145,7.2825
1999,5,2,1,140,3.3458
1999,5,2,2,89,1.6741
1999,5,2,3,72,3.4337
1999,5,2,4,80,3.1049
1999,5,2,5,63,4.5879
1999,5,3,1,138,-3.0483
1999,5,3,2,122,-2.4201
1999,5,3,3,124,-1.2056
1999,5,3,4,134,-1.9911
1999,5,3,5,122,1.1393
1999,6,1,1,256,7.4523
1999,6,1,2,135,4.8063
1999,6,1,3,117,8.5361
1999,6,1,4,123,7.9715
1999,6,1,5,143,4.0563
1999,6,2,1,139,8.9380
1999,6,2,2,89,5.8437
1999,6,2,3,72,4.2398
1999,6,2,4,80,4.1845
1999,6,2,5,61,3.0290
1999,6,3,1,138,10.4813
1999,6,3,2,123,6.3655
1999,6,3,3,122,5.6401
1999,6,3,4,133,3.7093
1999,6,3,5,122,3.9155
1999,7,1,1,284,0.8532
1999,7,1,2,186,1.8755
1999,7,1,3,154,3.4039
1999,7,1,4,132,-0.9298
1999,7,1,5,227,1.6670
1999,7,2,1,154,-0.9155
1999,7,2,2,99,-3.6602
1999,7,2,3,92,0.2132
1999,7,2,4,91,-0.4343
1999,7,2,5,93,-1.3289
1999,7,3,1,175,-4.1337
1999,7,3,2,148,-3.2535
1999,7,3,3,130,0.4177
1999,7,3,4,128,-0.9156
1999,7,3,5,112,-3.0520
1999,8,1,1,283,-2.8516
1999,8,1,2,183,-2.6640
1999,8,1,3,154,-2.0033
1999,8,1,4,132,-0.9685
1999,8,1,5,224,-3.1099
1999,8,2,1,153,-4.6578
1999,8,2,2,98,-5.3255
1999,8,2,3,90,-2.5914
1999,8,2,4,89,-2.8659
1999,8,2,5,92,-2.5082
1999,8,3,1,175,3.2924
1999,8,3,2,148,-1.2738
1999,8,3,3,128,-0.1205
1999,8,3,4,128,-2.4465
1999,8,3,5,112,-0.4389
1999,9,1,1,280,-1.3408
1999,9,1,2,180,-5.0715
1999,9,1,3,152,-0.9333
1999,9,1,4,131,-4.5101
1999,9,1,5,224,-2.6989
1999,9,2,1,150,-1.1308
1999,9,2,2,98,0.8335
1999,9,2,3,88,-1.4053
1999,9,2,4,88,-0.4975
1999,9,2,5,91,1.1651
1999,9,3,1,174,-0.6864
1999,9,3,2,147,-3.5381
1999,9,3,3,127,-4.4580
1999,9,3,4,127,-4.0975
1999,9,3,5,109,-3.6644
1999,10,1,1,275,-2.6385
1999,10,1,2,178,-5.1203
1999,10,1,3,150,-1.9902
1999,10,1,4,129,-1.8757
1999,10,1,5,218,-2.4393
1999,10,2,1,149,0.4535
1999,10,2,2,98,-6.2251
1999,10,2,3,86,-0.8614
1999,10,2,4,88,-2.9010
1999,10,2,5,91,-2.4120
1999,10,3,1,173,4.1851
1999,10,3,2,144,9.3071
1999,10,3,3,127,-0.6194
1999,10,3,4,127,2.0126
1999,10,3,5,108,4.5941
1999,11,1,1,273,8.8064
1999,11,1,2,174,10.8178
1999,11,1,3,149,8.3447
1999,11,1,4,129,6.9683
1999,11,1,5,216,5.0747
1999,11,2,1,148,9.7313
1999,11,2,2,98,6.8032
1999,11,2,3,85,1.5407
1999,11,2,4,88,3.5127
1999,11,2,5,90,3.5858
1999,11,3,1,170,6.9577
1999,11,3,2,143,0.1076
1999,11,3,3,125,2.8804
1999,11,3,4,127,-3.0878
1999,11,3,5,107,-1.5542
1999,12,1,1,272,12.5373
1999,12,1,2,171,6.7803
1999,12,1,3,148,10.0218
1999,12,1,4,128,4.7737
1999,12,1,5,212,8.0821
1999,12,2,1,144,11.5614
1999,12,2,2,96,6.0541
1999,12,2,3,85,3.8403
1999,12,2,4,86,5.2280
1999,12,2,5,89,7.5594
1999,12,3,1,169,15.8174
1999,12,3,2,142,0.9048
1999,12,3,3,124,2.9761
1999,12,3,4,127,0.5684
1999,12,3,5,105,3.2943
2000,1,1,1,270,5.8037
2000,1,1,2,169,8.3352
2000,1,1,3,147,-0.5013
2000,1,1,4,126,3.6355
2000,1,1,5,210,4.7911
2000,1,2,1,141,-1.1729
2000,1,2,2,93,-3.6730
2000,1,2,3,85,-3.7483
2000,1,2,4,86,-2.6830
2000,1,2,5,88,-2.8209
2000,1,3,1,169,-10.1539
2000,1,3,2,142,-4.4794
2000,1,3,3,121,1.8285
2000,1,3,4,126,-5.8888
2000,1,3,5,104,-6.7418
2000,2,1,1,269,19.6740
2000,2,1,2,168,21.6857
2000,2,1,3,146,9.1062
2000,2,1,4,126,11.7646
2000,2,1,5,209,17.2165
2000,2,2,1,140,22.8005
2000,2,2,2,92,6.1440
2000,2,2,3,85,4.4705
2000,2,2,4,86,-0.7126
2000,2,2,5,87,0.9537
2000,2,3,1,168,6.2627
2000,2,3,2,141,-4.9853
2000,2,3,3,120,-4.5185
2000,2,3,4,126,-7.8049
2000,2,3,5,104,-6.7660
2000,3,1,1,265,-11.1304
2000,3,1,2,165,-6.0611
2000,3,1,3,145,4.3748
2000,3,1,4,126,0.5424
2000,3,1,5,207,-3.3546
2000,3,2,1,137,-7.1453
2000,3,2,2,91,4.0120
2000,3,2,3,83,-4.6765
2000,3,2,4,84,2.7400
2000,3,2,5,86,3.1943
2000,3,3,1,167,8.8592
2000,3,3,2,141,8.4299
2000,3,3,3,119,9.3770
2000,3,3,4,126,8.0787
2000,3,3,5,103,10.2882
2000,4,1,1,264,-15.2139
2000,4,1,2,164,-6.0289
2000,4,1,3,143,-0.1831
2000,4,1,4,125,-8.1995
2000,4,1,5,201,-8.1222
2000,4,2,1,136,-4.2288
2000,4,2,2,90,0.9098
2000,4,2,3,82,2.2350
2000,4,2,4,82,-1.8553
2000,4,2,5,86,-0.8119
2000,4,3,1,167,-7.9084
2000,4,3,2,141,2.4590
2000,4,3,3,119,-1.8497
2000,4,3,4,126,2.2034
2000,4,3,5,101,4.9880
2000,5,1,1,263,-10.7414
2000,5,1,2,162,-4.9405
2000,5,1,3,143,-6.9919
2000,5,1,4,124,-3.6411
2000,5,1,5,199,-5.0990
2000,5,2,1,134,-8.5157
2000,5,2,2,89,-2.9766
2000,5,2,3,78,-2.3057
2000,5,2,4,81,-4.7687
2000,5,2,5,85,-0.0994
2000,5,3,1,166,-6.6328
2000,5,3,2,140,1.7875
2000,5,3,3,117,-0.5986
2000,5,3,4,125,2.5714
2000,5,3,5,101,-4.4199
2000,6,1,1,262,15.2831
2000,6,1,2,161,25.7694
2000,6,1,3,140,12.3649
2000,6,1,4,122,7.0252
2000,6,1,5,197,9.0750
2000,6,2,1,133,10.4891
2000,6,2,2,88,4.4912
2000,6,2,3,78,5.0758
2000,6,2,4,81,-0.6877
2000,6,2,5,84,1.5823
2000,6,3,1,166,7.3396
2000,6,3,2,140,1.4271
2000,6,3,3,116,1.4787
2000,6,3,4,125,-5.6209
2000,6,3,5,100,-5.4029
2000,7,1,1,289,-0.0021
2000,7,1,2,186,0.1777
2000,7,1,3,158,0.4724
2000,7,1,4,143,2.4637
2000,7,1,5,227,1.3323
2000,7,2,1,147,-3.2852
2000,7,2,2,111,3.2022
2000,7,2,3,85,-1.0001
2000,7,2,4,95,1.4967
2000,7,2,5,74,0.3913
2000,7,3,1,215,-5.2957
2000,7,3,2,129,-4.2436
2000,7,3,3,119,0.1636
2000,7,3,4,112,-2.8297
2000,7,3,5,89,2.4287
2000,8,1,1,287,10.4416
2000,8,1,2,185,4.6268
2000,8,1,3,157,4.6920
2000,8,1,4,142,4.9253
2000,8,1,5,227,4.0463
2000,8,2,1,146,7.3623
2000,8,2,2,109,4.7768
2000,8,2,3,85,3.0191
2000,8,2,4,94,8.5074
2000,8,2,5,73,4.8976
2000,8,3,1,215,7.2434
2000,8,3,2,126,4.6432
2000,8,3,3,117,3.2537
2000,8,3,4,112,4.3965
2000,8,3,5,88,9.0125
2000,9,1,1,283,-6.0064
2000,9,1,2,183,-0.3287
2000,9,1,3,155,-3.8154
2000,9,1,4,142,-2.2048
2000,9,1,5,223,-2.1841
2000,9,2,1,146,-4.3625
2000,9,2,2,109,-1.6883
2000,9,2,3,82,0.9503
2000,9,2,4,94,1.0411
2000,9,2,5,73,0.1842
2000,9,3,1,212,-8.0658
2000,9,3,2,126,-7.4310
2000,9,3,3,117,-1.4397
2000,9,3,4,111,1.0833
2000,9,3,5,87,5.8660
2000,10,1,1,281,-7.0955
2000,10,1,2,182,-6.3977
2000,10,1,3,151,-6.0512
2000,10,1,4,141,-2.0004
2000,10,1,5,219,-3.1018
2000,10,2,1,146,-1.8686
2000,10,2,2,106,-0.9290
2000,10,2,3,80,0.5807
2000,10,2,4,93,0.4563
2000,10,2,5,72,0.5403
2000,10,3,1,208,-2.8254
2000,10,3,2,126,3.8408
2000,10,3,3,115,5.5588
2000,10,3,4,111,6.1259
2000,10,3,5,86,5.5957
2000,11,1,1,276,-10.2848
2000,11,1,2,180,-6.2139
2000,11,1,3,148,-3.0885
2000,11,1,4,140,-5.3766
2000,11,1,5,213,-3.5403
2000,11,2,1,144,-9.8614
2000,11,2,2,106,-2.6799
2000,11,2,3,79,-2.3260
2000,11,2,4,92,-0.9811
2000,11,2,5,72,0.4589
2000,11,3,1,207,-12.3146
2000,11,3,2,125,-2.5794
2000,11,3,3,114,-2.3688
2000,11,3,4,110,-1.4680
2000,11,3,5,85,2.4524
2000,12,1,1,271,-3.1334
2000,12,1,2,178,1.1363
2000,12,1,3,144,-0.0220
2000,12,1,4,137,-1.2081
2000,12,1,5,211,1.6203
2000,12,2,1,142,9.0004
2000,12,2,2,105,7.9416
2000,12,2,3,77,10.3947
2000,12,2,4,91,8.3793
2000,12,2,5,72,9.1437
2000,12,3,1,207,-2.5714
2000,12,3,2,124,-0.3691
2000,12,3,3,113,1.5274
2000,12,3,4,109,5.2820
2000,12,3,5,83,5.9943
2001,1,1,1,268,16.9605
2001,1,1,2,175,12.1552
2001,1,1,3,140,12.1289
2001,1,1,4,135,12.3428
2001,1,1,5,208,13.4474
2001,1,2,1,140,7.7302
2001,1,2,2,103,4.0362
2001,1,2,3,76,3.6023
2001,1,2,4,91,2.6540
2001,1,2,5,72,2.0392
2001,1,3,1,207,7.6165
2001,1,3,2,124,0.7671
2001,1,3,3,113,2.6652
2001,1,3,4,107,-1.4167
2001,1,3,5,81,-4.9387
2001,2,1,1,263,-2.5061
2001,2,1,2,171,-2.1829
2001,2,1,3,138,-4.3612
2001,2,1,4,134,0.1710
2001,2,1,5,205,0.7526
2001,2,2,1,138,-6.5930
2001,2,2,2,102,0.2066
2001,2,2,3,74,-0.5196
2001,2,2,4,90,1.1854
2001,2,2,5,71,5.8335
2001,2,3,1,205,-10.9184
2001,2,3,2,124,-4.3052
2001,2,3,3,113,-2.7942
2001,2,3,4,106,2.0336
2001,2,3,5,81,4.6304
2001,3,1,1,262,-3.5157
2001,3,1,2,171,-4.3358
2001,3,1,3,137,-3.2636
2001,3,1,4,133,-1.4564
2001,3,1,5,203,-1.5842
2001,3,2,1,137,-3.8588
2001,3,2,2,102,-3.9649
2001,3,2,3,72,-0.0322
2001,3,2,4,89,1.0224
2001,3,2,5,71,-2.9517
2001,3,3,1,204,-7.6262
2001,3,3,2,122,-6.1679
2001,3,3,3,113,-3.9927
2001,3,3,4,106,-2.5086
2001,3,3,5,79,-1.6467
2001,4,1,1,257,9.0074
2001,4,1,2,168,4.6364
2001,4,1,3,136,8.2965
2001,4,1,4,133,6.2338
2001,4,1,5,203,4.1469
2001,4,2,1,137,10.0020
2001,4,2,2,102,6.8487
2001,4,2,3,71,5.2994
2001,4,2,4,88,2.3762
2001,4,2,5,71,5.4487
2001,4,3,1,202,11.4535
2001,4,3,2,121,5.5093
2001,4,3,3,112,7.2684
2001,4,3,4,106,3.1807
2001,4,3,5,78,5.7780
2001,5,1,1,253,10.8712
2001,5,1,2,165,9.9845
2001,5,1,3,135,11.9687
2001,5,1,4,132,9.6457
2001,5,1,5,202,8.6304
2001,5,2,1,137,1.6925
2001,5,2,2,102,4.6819
2001,5,2,3,70,4.2076
2001,5,2,4,86,2.3866
2001,5,2,5,70,2.4709
2001,5,3,1,201,-0.3054
2001,5,3,2,121,0.7872
2001,5,3,3,112,0.3408
2001,5,3,4,106,2.2041
2001,5,3,5,78,2.7104
2001,6,1,1,252,1.1951
2001,6,1,2,163,-0.6810
2001,6,1,3,133,-1.1498
2001,6,1,4,130,2.7733
2001,6,1,5,201,0.4969
2001,6,2,1,137,2.8988
2001,6,2,2,99,5.3314
2001,6,2,3,69,2.2918
2001,6,2,4,85,2.8356
2001,6,2,5,70,4.2174
2001,6,3,1,200,-1.0279
2001,6,3,2,120,-3.2114
2001,6,3,3,111,-4.6551
2001,6,3,4,106,-1.0348
2001,6,3,5,78,-2.0852
2001,7,1,1,212,-0.5984
2001,7,1,2,129,0.1119
2001,7,1,3,138,1.6167
2001,7,1,4,139,1.0707
2001,7,1,5,249,2.4325
2001,7,2,1,128,-5.6047
2001,7,2,2,92,-2.0711
2001,7,2,3,88,-2.2352
2001,7,2,4,93,-2.5754
2001,7,2,5,75,1.1750
2001,7,3,1,173,0.6879
2001,7,3,2,129,0.2927
2001,7,3,3,118,1.4644
2001,7,3,4,108,-0.2511
2001,7,3,5,83,-1.1654
2001,8,1,1,209,-5.6865
2001,8,1,2,129,-2.5241
2001,8,1,3,137,0.1854
2001,8,1,4,139,-0.7144
2001,8,1,5,248,0.1616
2001,8,2,1,126,-2.8778
2001,8,2,2,92,-0.8590
2001,8,2,3,88,0.2398
2001,8,2,4,92,0.2308
2001,8,2,5,75,2.0813
2001,8,3,1,173,-7.0562
2001,8,3,2,128,-5.8794
2001,8,3,3,118,-4.7977
2001,8,3,4,107,-0.5498
2001,8,3,5,83,-4.4734
2001,9,1,1,205,-17.1482
2001,9,1,2,129,-15.4677
2001,9,1,3,135,-10.9418
2001,9,1,4,138,-11.3713
2001,9,1,5,244,-11.9016
2001,9,2,1,124,-14.3264
2001,9,2,2,92,-13.4139
2001,9,2,3,88,-12.1800
2001,9,2,4,91,-12.7908
2001,9,2,5,75,-15.1286
2001,9,3,1,170,-9.0013
2001,9,3,2,126,-6.9475
2001,9,3,3,117,-4.6708
2001,9,3,4,105,-7.4585
2001,9,3,5,83,-15.0361
2001,10,1,1,203,4.9333
2001,10,1,2,129,6.9281
2001,10,1,3,134,5.5277
2001,10,1,4,134,3.9511
2001,10,1,5,241,4.2848
2001,10,2,1,124,5.9081
2001,10,2,2,92,3.1530
2001,10,2,3,87,3.1710
2001,10,2,4,89,3.4466
2001,10,2,5,75,5.8128
2001,10,3,1,169,4.7848
2001,10,3,2,126,4.1467
2001,10,3,3,117,0.2124
2001,10,3,4,105,2.7864
2001,10,3,5,83,1.1281
2001,11,1,1,200,7.0434
2001,11,1,2,128,5.4129
2001,11,1,3,133,5.4079
2001,11,1,4,132,6.8982
2001,11,1,5,239,6.6284
2001,11,2,1,123,7.7295
2001,11,2,2,92,7.6605
2001,11,2,3,87,7.0531
2001,11,2,4,88,8.9269
2001,11,2,5,75,9.0161
2001,11,3,1,169,7.8368
2001,11,3,2,125,7.6574
2001,11,3,3,115,4.5422
2001,11,3,4,104,4.1407
2001,11,3,5,82,12.6152
2001,12,1,1,196,5.8565
2001,12,1,2,125,9.7750
2001,12,1,3,131,7.0786
2001,12,1,4,132,7.6858
2001,12,1,5,234,6.4463
2001,12,2,1,123,7.2253
2001,12,2,2,92,7.3329
2001,12,2,3,87,5.7999
2001,12,2,4,88,5.2746
2001,12,2,5,75,6.9779
2001,12,3,1,169,0.1763
2001,12,3,2,125,0.6662
2001,12,3,3,115,2.7309
2001,12,3,4,103,3.0906
2001,12,3,5,82,1.0959
2002,1,1,1,194,4.5730
2002,1,1,2,124,0.3882
2002,1,1,3,130,2.3724
2002,1,1,4,130,3.0261
2002,1,1,5,234,4.1751
2002,1,2,1,123,-0.3556
2002,1,2,2,91,1.7474
2002,1,2,3,86,1.7366
2002,1,2,4,88,2.5712
2002,1,2,5,75,3.5822
2002,1,3,1,168,-1.3094
2002,1,3,2,125,-0.0491
2002,1,3,3,115,0.0490
2002,1,3,4,102,1.5261
2002,1,3,5,81,2.6816
2002,2,1,1,193,-5.8105
2002,2,1,2,122,-0.2245
2002,2,1,3,128,-4.3395
2002,2,1,4,129,-1.3385
2002,2,1,5,234,0.9343
2002,2,2,1,123,-2.9140
2002,2,2,2,91,2.7401
2002,2,2,3,86,1.0064
2002,2,2,4,88,2.4471
2002,2,2,5,75,1.2579
2002,2,3,1,167,-2.1515
2002,2,3,2,124,-1.2287
2002,2,3,3,113,0.2244
2002,2,3,4,100,2.1839
2002,2,3,5,81,1.0676
2002,3,1,1,193,6.8079
2002,3,1,2,123,9.9449
2002,3,1,3,127,8.0947
2002,3,1,4,126,7.7485
2002,3,1,5,231,9.8900
2002,3,2,1,123,8.8692
2002,3,2,2,91,7.1318
2002,3,2,3,86,7.4565
2002,3,2,4,88,9.5195
2002,3,2,5,75,8.8980
2002,3,3,1,167,4.3289
2002,3,3,2,124,3.0244
2002,3,3,3,113,1.6164
2002,3,3,4,100,4.1477
2002,3,3,5,80,3.8504
2002,4,1,1,192,0.7163
2002,4,1,2,124,2.6635
2002,4,1,3,127,5.7223
2002,4,1,4,126,6.9534
2002,4,1,5,227,9.4816
2002,4,2,1,123,2.4586
2002,4,2,2,90,2.8133
2002,4,2,3,86,3.9875
2002,4,2,4,88,3.3084
2002,4,2,5,75,3.7025
2002,4,3,1,167,-5.8448
2002,4,3,2,124,-6.4603
2002,4,3,3,112,-6.5587
2002,4,3,4,100,-1.0022
2002,4,3,5,79,-1.5326
2002,5,1,1,190,-3.5641
2002,5,1,2,122,-3.3371
2002,5,1,3,127,-0.6228
2002,5,1,4,124,-1.6790
2002,5,1,5,225,0.7139
2002,5,2,1,123,-4.9489
2002,5,2,2,90,-2.4867
2002,5,2,3,86,-3.7941
2002,5,2,4,87,-2.1662
2002,5,2,5,75,-1.4254
2002,5,3,1,167,-2.5527
2002,5,3,2,124,-0.6493
2002,5,3,3,112,-0.3160
2002,5,3,4,100,0.5334
2002,5,3,5,79,2.7616
2002,6,1,1,189,-5.6349
2002,6,1,2,118,-3.5255
2002,6,1,3,125,-1.8798
2002,6,1,4,124,1.2665
2002,6,1,5,222,1.4568
2002,6,2,1,123,-5.6782
2002,6,2,2,90,-2.6359
2002,6,2,3,86,-1.5564
2002,6,2,4,87,-2.3882
2002,6,2,5,74,-5.8574
2002,6,3,1,166,-7.2341
2002,6,3,2,123,-7.8063
2002,6,3,3,111,-4.7080
2002,6,3,4,100,-7.0543
2002,6,3,5,79,-7.7305
2002,7,1,1,305,-17.5027
2002,7,1,2,143,-12.6845
2002,7,1,3,117,-13.5788
2002,7,1,4,118,-10.3816
2002,7,1,5,226,-12.2707
2002,7,2,1,145,-15.8839
